Orthogroup	Cardamine_glauca	Raphanus_sativus
OG0018741	Cg006G2146000	XP_018443327.1
OG0018744	Cg006G2029300	XP_018443909.1
OG0018745	Cg006G2027600	XP_018435428.1, XP_018435421.1
OG0018746	Cg006G2022500	XP_018485209.1
OG0018747	Cg006G2020900	XP_018448114.1
OG0018749	Cg006G2014400	XP_018462673.1, XP_018485800.1
OG0018750	Cg006G2012500	XP_018437850.1, XP_018448303.1
OG0018751	Cg006G2010400	XP_018479288.1
OG0018752	Cg006G2008500	XP_018439487.1
OG0018753	Cg006G1988400	XP_018447754.1
OG0018755	Cg006G1888300	XP_018447742.1
OG0018757	Cg006G1874500	XP_018480955.1
OG0018758	Cg006G1812900	XP_018480903.1
OG0018762	Cg007G2301800	XP_018433467.1
OG0018764	Cg007G2326900	XP_018452202.1
OG0018766	Cg007G2391400	XP_018462931.1, XP_018459085.1
OG0018769	Cg007G2456200	XP_018456575.1, XP_018445605.1
OG0018771	Cg007G2540600	XP_018444139.1
OG0018772	Cg007G2544200	XP_018457284.1
OG0018773	Cg007G2556200	XP_018455152.1
OG0018774	Cg007G2563500	XP_018454456.1
OG0018775	Cg007G2563600	XP_018452937.1
OG0018776	Cg007G2577600	XP_018452316.1
OG0018779	Cg004G1188800	XP_018437676.1, XP_018438829.1
OG0018780	Cg004G1192200	XP_018434476.1
OG0018781	Cg004G1197500	XP_018490839.1
OG0018783	Cg004G1254500	XP_018491128.1
OG0018786	Cg004G1351000	XP_018489734.1
OG0018788	Cg004G1363900	XP_018491585.1
OG0018790	Cg004G1397200	XP_018435924.1, XP_018440444.1
OG0018792	Cg004G1425500, Cg004G1425700	XP_018492464.1
OG0018793	Cg004G1445700	XP_018441758.1
OG0018794	Cg004G1446500	XP_018437956.1
OG0018795	Cg005G1756700	XP_018478363.1
OG0018796	Cg005G1754900	XP_018434748.1
OG0018797	Cg005G1754600	XP_018480298.1
OG0018798	Cg005G1748400	XP_018440704.1
OG0018799	Cg005G1741600	XP_018477671.1
OG0018800	Cg005G1740100	XP_018437986.1, XP_018437424.1
OG0018801	Cg005G1737100	XP_018438096.1
OG0018806	Cg005G1592500	XP_018474997.1
OG0018807	Cg005G1589800	XP_018437248.1
OG0018808	Cg005G1568000	XP_018474068.1
OG0018809	Cg005G1558700	XP_018438057.1
OG0018811	Cg005G1497000	XP_018480754.1
OG0018813	Cg002G0695200	XP_018441692.1
OG0018814	Cg002G0684100	XP_018483487.1, XP_018437406.1
OG0018817	Cg002G0600600	XP_018438001.1
OG0018818	Cg002G0580000	XP_018488821.1
OG0018821	Cg002G0533400	XP_018453605.1
OG0018822	Cg002G0530300	XP_018477851.1
OG0018823	Cg002G0521100	XP_018477177.1
OG0018824	Cg002G0515300	XP_018437908.1
OG0018825	Cg002G0490300	XP_018477214.1
OG0018826	Cg002G0475500	XP_018491622.1
OG0018827	Cg002G0458600	XP_018486778.1, XP_018432537.1
OG0018828	Cg002G0424200	XP_018492661.1
OG0018829	Cg002G0406300	XP_018489373.1
OG0018830	Cg008G2634000	XP_018465670.1, XP_018444152.1
OG0018831	Cg008G2719100	XP_018474556.1
OG0018832	Cg008G2789800	XP_018481448.1, XP_018481468.1
OG0018834	Cg008G2835200	XP_018477370.1
OG0018835	Cg003G0812700	XP_018473528.1
OG0018836	Cg003G0808800	XP_018474810.1, XP_018475060.1
OG0018837	Cg003G0781800	XP_018469954.1
OG0018838	Cg003G0774700	XP_018475099.1
OG0018840	Cg003G0738600, Cg003G0859400	XP_018455213.1
OG0018842	Cg001G0017700	XP_018455672.1
OG0018843	Cg001G0024900	XP_018447648.1
OG0018847	Cg001G0118100	XP_018447430.1
OG0018849	Cg001G0134900	XP_018448479.1
OG0018850	Cg001G0137100	XP_018470182.1
OG0018851	Cg001G0138400	XP_018478077.1, XP_018470914.1
OG0018852	Cg001G0145400	XP_018467754.1
OG0018853	Cg001G0158700	XP_018472308.1
OG0018854	Cg001G0225800	XP_018468604.1, XP_018480686.1, XP_018480773.1
OG0018855	Cg001G0261000	XP_018470160.1
OG0018856	Cg001G0276600	XP_018485354.1
OG0018858	Cg001G0292800	XP_018442043.1
OG0018859	Cg001G0316900	XP_018451797.1
OG0018860	Cg001G0336200	XP_018482607.1
OG0018861	Cg001G0375800	XP_018450822.1
OG0018862	Cg008G2908800	XP_018449484.1
OG0018863	Cg008G2910900	XP_018453275.1
OG0018864	Cg008G2915400	XP_018475684.1
OG0018866	Cg008G2863200, Cg008G2848600	XP_018483432.1
OG0018868	Cg003G0872200, Cg016G3059200	XP_018487259.1
OG0018869	Cg003G0877200, Cg003G0829300	XP_018455069.1
OG0018871	Cg003G0891400	XP_018452878.1
OG0018872	Cg003G0894500	XP_018455506.1, XP_018464146.1
OG0018873	Cg003G0897500	XP_018471916.1
OG0018874	Cg003G0897900	XP_018474632.1, XP_018453651.1
OG0018875	Cg003G0899600	XP_018476993.1
OG0018877	Cg003G0905800	XP_018475170.1
OG0018878	Cg003G0910900	XP_018456329.1
OG0018882	Cg003G1064600	XP_018433021.1
OG0018883	Cg003G1068800	XP_018454219.1
OG0018888	Cg003G0707300, Cg014G3048200	XP_018457543.1
OG0018913	Cg002G0544100	XP_018434033.1
OG0018914	Cg002G0547100	XP_018434225.1, XP_018433796.1
OG0018918	Cg008G2733400	XP_018474911.1
OG0018919	Cg008G2723100	XP_018458229.1
OG0018920	Cg008G2718300	XP_018446972.1
OG0018921	Cg008G2708700	XP_018444457.1
OG0018922	Cg008G2696100	XP_018442476.1
OG0018923	Cg008G2683000	XP_018454066.1
OG0018924	Cg008G2682700	XP_018468339.1, XP_018443340.1, XP_018443339.1
OG0018925	Cg008G2675600	XP_018470770.1
OG0018926	Cg008G2669800	XP_018471557.1
OG0018928	Cg008G2655400	XP_018476161.1
OG0018929	Cg003G0867400, Cg003G0730900	XP_018457398.1
OG0018931	Cg005G1684500	XP_018461528.1
OG0018935	Cg008G2942100	XP_018455810.1
OG0018936	Cg001G0149700	XP_018480741.1, XP_018481331.1
OG0018937	Cg001G0162300	XP_018470275.1
OG0018939	Cg006G1972400	XP_018451920.1
OG0018940	Cg006G1950100	XP_018475063.1
OG0018941	Cg006G1947200	XP_018449878.1
OG0018942	Cg002G0681600	XP_018481152.1
OG0018943	Cg002G0680200	XP_018483804.1
OG0018944	Cg002G0675700	XP_018455421.1
OG0018946	Cg003G1045400	XP_018437026.1
OG0018947	Cg003G1038800	XP_018434353.1
OG0018948	Cg003G1026100	XP_018487284.1
OG0018950	Cg008G2763900	XP_018468467.1
OG0018952	Cg003G0995700	XP_018444497.1
OG0018953	Cg003G0994000	XP_018453108.1, XP_018465111.1
OG0018954	Cg003G0976300	XP_018453531.1
OG0018957	Cg003G0946900	XP_018452924.1
OG0018958	Cg002G0535900	XP_018434699.1
OG0018959	Cg008G2641700	XP_018449222.1
OG0018960	Cg008G2635100	XP_018443138.1
OG0018961	Cg008G2630500	XP_018446478.1
OG0018965	Cg008G2615000	XP_018444734.1, XP_018442235.1
OG0018966	Cg004G1282700	XP_018490647.1
OG0018967	Cg008G2599500	XP_018445810.1
OG0018969	Cg008G2590600	XP_018446503.1
OG0018972	Cg001G0381600	XP_018460225.1, XP_018444942.1
OG0018973	Cg002G0592100	XP_018454188.1, XP_018460817.1, XP_018460816.1, XP_018464867.1, XP_018489143.1
OG0018973	Cg002G0665200	XP_018454119.1
OG0018978	Cg006G1779700	XP_018440104.1
OG0018979	Cg006G1792000	XP_018451213.1
OG0018980	Cg005G1569800	XP_018440189.1
OG0018984	Cg001G0285500	XP_018449940.1
OG0018985	Cg001G0260000	XP_018470161.1
OG0018990	Cg007G2499100	XP_018453491.1
OG0018991	Cg007G2508300, Cg003G0800800	XP_018452975.1
OG0018992	Cg007G2513800	XP_018446864.1
OG0018997	Cg003G0891800	XP_018476886.1
OG0018998	Cg007G2469900	XP_018453447.1
OG0018999	Cg008G2961100	XP_018483354.1
OG0019000	Cg008G2953700	XP_018465520.1, XP_018467532.1, XP_018435760.1
OG0019001	Cg008G2952100	XP_018455182.1, XP_018435761.1
OG0019003	Cg008G2893400	XP_018455241.1
OG0019005	Cg005G1589200	XP_018479884.1
OG0019006	Cg005G1588100	XP_018441221.1
OG0019007	Cg005G1583900	XP_018466070.1, XP_018484196.1
OG0019008	Cg001G0212400	XP_018450721.1
OG0019009	Cg001G0213400	XP_018470774.1
OG0019010	Cg001G0219400	XP_018485365.1
OG0019012	Cg001G0193800	XP_018471315.1, XP_018467706.1
OG0019013	Cg001G0191200	XP_018467709.1, XP_018482324.1
OG0019014	Cg001G0237600	XP_018470575.1
OG0019015	Cg001G0236800	XP_018466485.1, XP_018465511.1
OG0019016	Cg001G0233500	XP_018449098.1, XP_018449074.1
OG0019018	Cg006G1944900	XP_018464436.1
OG0019019	Cg004G1070600	XP_018439198.1
OG0019020	Cg004G1072500	XP_018486271.1
OG0019021	Cg003G1064700	XP_018437663.1
OG0019024	Cg002G0470400	XP_018444749.1, XP_018458446.1, XP_018488003.1
OG0019027	Cg003G0921000	XP_018455516.1
OG0019030	Cg004G1337100	XP_018432606.1
OG0019031	Cg007G2442200	XP_018442303.1
OG0019032	Cg004G1425100	XP_018434298.1
OG0019033	Cg005G1522500	XP_018474751.1
OG0019038	Cg003G0763300	XP_018458950.1
OG0019039	Cg004G1442400	XP_018440482.1
OG0019040	Cg004G1446100	XP_018441759.1
OG0019043	Cg005G1460800	XP_018441165.1
OG0019044	Cg005G1474700	XP_018478603.1
OG0019045	Cg005G1475000	XP_018440277.1
OG0019046	Cg005G1481400	XP_018463478.1
OG0019048	Cg005G1482800	XP_018436696.1
OG0019049	Cg005G1499900	XP_018462919.1
OG0019051	Cg004G1078800	XP_018487382.1, XP_018487381.1
OG0019052	Cg004G1084700	XP_018433850.1, XP_018460305.1
OG0019053	Cg008G2729200, Cg004G1089700	XP_018446290.1
OG0019054	Cg008G2842000	XP_018481336.1
OG0019055	Cg004G1106400	XP_018441458.1, XP_018485766.1
OG0019058	Cg004G1124600	XP_018491102.1
OG0019059	Cg004G1126700	XP_018493066.1
OG0019060	Cg004G1156300	XP_018437011.1
OG0019063	Cg004G1231100	XP_018433567.1
OG0019065	Cg004G1242700	XP_018489282.1, XP_018492526.1
OG0019067	Cg002G0608800	XP_018478571.1
OG0019068	Cg001G0350300	XP_018481792.1, XP_018462830.1
OG0019069	Cg004G1301900	XP_018486992.1
OG0019070	Cg004G1299200	XP_018491193.1
OG0019071	Cg004G1294000	XP_018486516.1
OG0019072	Cg004G1293600	XP_018486090.1
OG0019074	Cg007G2346400	XP_018456931.1
OG0019075	Cg008G2752800	XP_018476252.1
OG0019077	Cg006G2254700	XP_018482261.1
OG0019078	Cg006G2246500	XP_018492681.1
OG0019080	Cg006G2231700	XP_018449456.1
OG0019081	Cg006G2228500	XP_018449576.1
OG0019083	Cg006G2221900	XP_018436608.1
OG0019084	Cg006G2208100	XP_018481501.1
OG0019085	Cg006G2187400	XP_018442087.1
OG0019086	Cg006G2180800	XP_018460510.1
OG0019087	Cg006G2167900	XP_018483247.1
OG0019090	Cg006G2131100	XP_018481652.1
OG0019091	Cg006G2044300	XP_018437824.1, XP_018468098.1
OG0019092	Cg006G2036100	XP_018491845.1
OG0019093	Cg007G2482100	XP_018455386.1
OG0019095	Cg006G1938000	XP_018439363.1
OG0019098	Cg007G2311100	XP_018461996.1
OG0019099	Cg005G1596300	XP_018433246.1
OG0019102	Cg008G2975600	XP_018455132.1
OG0019103	Cg008G2978200	XP_018454133.1
OG0019104	Cg008G2984300	XP_018482744.1
OG0019107	Cg003G1014100	XP_018438399.1, XP_018462433.1
OG0019108	Cg006G1848300	XP_018480728.1
OG0019111	Cg001G0008500	XP_018483847.1
OG0019112	Cg001G0050800	XP_018465103.1
OG0019113	Cg001G0080600	XP_018471545.1
OG0019114	Cg001G0077300, Cg001G0076900	XP_018469151.1, XP_018469669.1
OG0019116	Cg001G0064800	XP_018470795.1
OG0019117	Cg001G0091400	XP_018450422.1
OG0019119	Cg003G0699900	XP_018455484.1
OG0019120	Cg003G0699500	XP_018468648.1
OG0019121	Cg005G1777900	XP_018438779.1
OG0019122	Cg001G0125300	XP_018465496.1
OG0019123	Cg002G0674400	XP_018438157.1
OG0019124	Cg006G2255100	XP_018490293.1
OG0019127	Cg006G2191500	XP_018450631.1
OG0019129	Cg006G2119000	XP_018472346.1
OG0019132	Cg006G2020000	XP_018470361.1
OG0019134	Cg006G2008900	XP_018448108.1, XP_018448109.1
OG0019136	Cg006G2004700	XP_018479469.1
OG0019142	Cg006G1903600	XP_018448644.1
OG0019143	Cg006G1882700	XP_018458665.1
OG0019144	Cg006G1873700	XP_018488024.1
OG0019146	Cg006G1786000	XP_018486988.1
OG0019151	Cg007G2340800	XP_018453156.1
OG0019152	Cg007G2348400	XP_018454782.1, XP_018454168.1
OG0019155	Cg002G0557300	XP_018464465.1, XP_018456563.1
OG0019159	Cg007G2453100	XP_018461331.1, XP_018463866.1
OG0019160	Cg007G2458600	XP_018470747.1
OG0019163	Cg007G2498300	XP_018448504.1
OG0019165	Cg007G2554600, Cg007G2553900	XP_018442438.1
OG0019166	Cg004G1091500	XP_018487387.1
OG0019167	Cg004G1108200	XP_018491276.1
OG0019175	Cg004G1352800	XP_018488139.1
OG0019177	Cg004G1357700	XP_018453276.1
OG0019178	Cg004G1363300	XP_018485581.1
OG0019179	Cg004G1368200	XP_018493003.1
OG0019181	Cg004G1446600	XP_018439194.1, XP_018465693.1
OG0019184	Cg005G1746400	XP_018477819.1
OG0019185	Cg005G1733500	XP_018437884.1
OG0019186	Cg005G1714400	XP_018443604.1
OG0019187	Cg005G1718600	XP_018483821.1
OG0019189	Cg005G1685100	XP_018436623.1
OG0019190	Cg005G1585900	XP_018436353.1
OG0019191	Cg005G1519400	XP_018435219.1
OG0019192	Cg002G0689900	XP_018433868.1
OG0019193	Cg002G0681400	XP_018434448.1
OG0019196	Cg002G0661200	XP_018481086.1
OG0019199	Cg002G0578000	XP_018468827.1
OG0019200	Cg002G0573000	XP_018436495.1
OG0019201	Cg002G0531000	XP_018468640.1
OG0019205	Cg008G2650700	XP_018473574.1
OG0019209	Cg008G2795600	XP_018485133.1
OG0019210	Cg002G0536500	XP_018486459.1
OG0019212	Cg003G0800000	XP_018464296.1
OG0019213	Cg003G0786700	XP_018475468.1
OG0019214	Cg003G0784100	XP_018448743.1
OG0019218	Cg001G0020900	XP_018450211.1
OG0019221	Cg001G0134400	XP_018479100.1, XP_018478992.1
OG0019222	Cg001G0136800	XP_018470981.1
OG0019223	Cg001G0138800	XP_018468371.1
OG0019224	Cg001G0145700	XP_018468354.1
OG0019225	Cg001G0149400	XP_018448404.1
OG0019226	Cg001G0158000	XP_018471392.1
OG0019227	Cg001G0249300	XP_018477476.1
OG0019228	Cg001G0269300	XP_018451005.1
OG0019229	Cg001G0273000	XP_018447982.1
OG0019230	Cg001G0291500	XP_018477800.1
OG0019231	Cg001G0301800	XP_018493123.1
OG0019232	Cg001G0334900	XP_018482612.1
OG0019233	Cg001G0378500	XP_018464554.1, XP_018482389.1
OG0019234	Cg001G0388700	XP_018484294.1
OG0019235	Cg001G0391300	XP_018444028.1, XP_018458812.1
OG0019236	Cg001G0392000	XP_018442232.1
OG0019239	Cg008G2924700	XP_018482281.1
OG0019240	Cg008G2891000	XP_018463525.1
OG0019241	Cg009G2989300, Cg008G2888500	XP_018456160.1
OG0019243	Cg008G2845800, Cg008G2860600	XP_018481317.1
OG0019245	Cg003G0843600	XP_018471874.1
OG0019249	Cg003G0981900	XP_018474233.1
OG0019257	Cg001G0230600	XP_018449853.1
OG0019258	Cg008G2611400	XP_018443242.1
OG0019263	Cg006G2016400	XP_018484206.1, XP_018461215.1
OG0019264	Cg006G1841900	XP_018487221.1, XP_018449907.1
OG0019265	Cg003G0772800	XP_018472464.1, XP_018472463.1
OG0019266	Cg003G1008600	XP_018432840.1
OG0019268	Cg004G1136600	XP_018490987.1, XP_018489102.1
OG0019272	Cg007G2299900, Cg007G2299600	XP_018435527.1
OG0019274	Cg006G1990400	XP_018464615.1, XP_018487807.1
OG0019297	Cg002G0560000	XP_018469899.1
OG0019299	Cg008G2732600	XP_018446026.1
OG0019300	Cg008G2716800	XP_018467267.1
OG0019301	Cg008G2712800	XP_018470821.1, XP_018443028.1
OG0019304	Cg008G2656100	XP_018474523.1
OG0019306	Cg005G1698900	XP_018472746.1, XP_018459381.1
OG0019309	Cg005G1626200	XP_018440221.1
OG0019310	Cg006G1973800	XP_018449881.1
OG0019312	Cg003G1009400	XP_018485841.1
OG0019313	Cg003G1008100	XP_018481613.1
OG0019315	Cg003G0718100	XP_018444888.1
OG0019317	Cg003G0985400	XP_018469493.1
OG0019325	Cg001G0332900, Cg001G0332800	XP_018474360.1
OG0019328	Cg001G0393200	XP_018484441.1
OG0019329	Cg007G2578200	XP_018469626.1
OG0019330	Cg007G2554900	XP_018446922.1
OG0019331	Cg001G0309700	XP_018442283.1
OG0019332	Cg004G1395600	XP_018441014.1
OG0019333	Cg007G2533300	XP_018442218.1
OG0019337	Cg006G1805100	XP_018469820.1
OG0019338	Cg001G0280200	XP_018451505.1
OG0019344	Cg002G0671000	XP_018460867.1, XP_018454677.1
OG0019345	Cg008G2955800	XP_018454144.1
OG0019348	Cg006G1834400	XP_018437336.1
OG0019349	Cg006G1831200	XP_018462922.1
OG0019355	Cg002G0526200	XP_018434782.1
OG0019357	Cg004G1406400	XP_018435107.1
OG0019358	Cg001G0179600	XP_018451689.1
OG0019359	Cg008G2903300	XP_018449717.1
OG0019373	Cg002G0436800	XP_018481934.1
OG0019376	Cg002G0492600	XP_018442899.1
OG0019380	Cg007G2452400	XP_018454398.1
OG0019381	Cg004G1417300	XP_018489377.1
OG0019382	Cg005G1533400	XP_018476171.1
OG0019384	Cg005G1556900	XP_018434951.1
OG0019385	Cg003G0752200	XP_018468253.1
OG0019386	Cg005G1735100	XP_018477630.1
OG0019391	Cg005G1451900	XP_018434743.1
OG0019393	Cg005G1463600	XP_018437894.1
OG0019396	Cg005G1486800	XP_018473963.1
OG0019398	Cg005G1503500	XP_018436435.1
OG0019400	Cg004G1102700	XP_018462500.1
OG0019401	Cg004G1109600	XP_018493361.1
OG0019403	Cg004G1148100	XP_018488423.1
OG0019407	Cg004G1250400	XP_018487576.1
OG0019409	Cg004G1270700	XP_018493374.1, XP_018493373.1
OG0019410	Cg004G1271100	XP_018489848.1
OG0019414	Cg006G2238500	XP_018487161.1
OG0019417	Cg006G2173300	XP_018493157.1
OG0019418	Cg006G2159200	XP_018488964.1
OG0019419	Cg006G2157800	XP_018440734.1
OG0019421	Cg006G2147800	XP_018447895.1
OG0019422	Cg006G2145600	XP_018492129.1
OG0019426	Cg006G2098100	XP_018472897.1
OG0019428	Cg006G2076000	XP_018436413.1
OG0019429	Cg006G2075800	XP_018481036.1
OG0019430	Cg006G2068600	XP_018491891.1
OG0019433	Cg007G2487700	XP_018455478.1, XP_018453475.1
OG0019440	Cg007G2269900	XP_018453992.1
OG0019448	Cg001G0078300	XP_018463222.1
OG0019449	Cg001G0075100	XP_018471223.1
OG0019451	Cg001G0092100	XP_018481755.1
OG0019452	Cg006G2033500	XP_018435984.1
OG0019453	Cg006G2026400	XP_018477034.1
OG0019454	Cg003G0700600	XP_018458927.1
OG0019455	Cg003G0699800	XP_018453924.1
OG0019457	Cg005G1778900	XP_018437193.1
OG0019458	Cg006G2237700	XP_018480789.1
OG0019465	Cg006G2021000	XP_018449531.1
OG0019467	Cg006G2008300	XP_018448304.1
OG0019473	Cg006G1879000	XP_018458284.1
OG0019474	Cg006G1782800	XP_018441679.1
OG0019477	Cg007G2317600	XP_018437576.1
OG0019482	Cg007G2424600	XP_018443216.1
OG0019485	Cg007G2467800	XP_018489700.1
OG0019487	Cg007G2514300	XP_018445104.1
OG0019488	Cg004G1139100	XP_018462988.1, XP_018489049.1
OG0019489	Cg004G1172500	XP_018493283.1
OG0019491	Cg004G1208300	XP_018489467.1, XP_018489298.1
OG0019492	Cg004G1208900	XP_018440256.1
OG0019493	Cg004G1228800, Cg004G1228500	XP_018440474.1
OG0019497	Cg004G1349100	XP_018492566.1
OG0019499	Cg004G1396300, Cg004G1396200	XP_018441459.1
OG0019500	Cg004G1396900	XP_018455921.1
OG0019501	Cg004G1425600	XP_018479062.1, XP_018465714.1
OG0019507	Cg005G1592800	XP_018434181.1
OG0019508	Cg001G0175700, Cg005G1589300	XP_018473007.1
OG0019514	Cg002G0658900	XP_018452611.1
OG0019519	Cg002G0583800	XP_018471614.1
OG0019520	Cg002G0574900	XP_018490843.1
OG0019521	Cg002G0555000	XP_018437729.1
OG0019522	Cg002G0553000	XP_018490979.1
OG0019523	Cg002G0402000	XP_018445225.1
OG0019528	Cg008G2762500	XP_018469893.1
OG0019530	Cg008G2835300	XP_018434810.1, XP_018477368.1
OG0019532	Cg003G0787600, Cg003G0788800, Cg003G0788100	XP_018459029.1, XP_018452640.1
OG0019535	Cg001G0113700	XP_018479073.1, XP_018479074.1
OG0019536	Cg001G0129700	XP_018469010.1
OG0019537	Cg001G0139400	XP_018479087.1
OG0019538	Cg001G0139900	XP_018471928.1, XP_018471998.1
OG0019539	Cg001G0149900	XP_018481471.1
OG0019544	Cg001G0202700	XP_018468905.1
OG0019545	Cg001G0208000	XP_018450184.1
OG0019547	Cg001G0220800	XP_018470340.1
OG0019548	Cg001G0382100	XP_018480802.1
OG0019552	Cg008G2897900	XP_018466475.1, XP_018453279.1
OG0019553	Cg008G2878200	XP_018458023.1
OG0019554	Cg003G0835600	XP_018453586.1
OG0019556	Cg003G0908700	XP_018470562.1, XP_018470561.1
OG0019559	Cg003G0945400	XP_018454597.1
OG0019560	Cg019G3065500, Cg019G3066900, Cg021G3071900, Cg019G3068500	YP_006665978.1
OG0019562	Cg003G0941000	XP_018456506.1
OG0019563	Cg008G2839100	XP_018464086.1, XP_018481911.1
OG0019564	Cg003G0904100	XP_018472873.1
OG0019568	Cg004G1414400	XP_018491975.1
OG0019569	Cg006G1900000, Cg006G1873200	XP_018486204.1
OG0019571	Cg001G0326400	XP_018480867.1, XP_018480959.1
OG0019574	Cg003G0983200	XP_018454935.1, XP_018460250.1
OG0019576	Cg004G1104400	XP_018489570.1
OG0019611	Cg006G1955200	XP_018468657.1
OG0019612	Cg006G1955000	XP_018480738.1
OG0019616	Cg008G2806600	XP_018480702.1
OG0019619	Cg003G0948300	XP_018453572.1
OG0019620	Cg003G0943400	XP_018470436.1
OG0019621	Cg002G0540700	XP_018434980.1
OG0019625	Cg008G2833700	XP_018481530.1
OG0019626	Cg008G2598700	XP_018445007.1
OG0019627	Cg008G2597400	XP_018453985.1
OG0019628	Cg008G2583100	XP_018478998.1, XP_018474362.1
OG0019633	Cg007G2523600	XP_018472302.1, XP_018442977.1
OG0019639	Cg006G1796200	XP_018489594.1
OG0019641	Cg001G0309100	XP_018451051.1, XP_018451052.1
OG0019650	Cg006G1826800	XP_018489921.1
OG0019652	Cg005G1576000	XP_018482244.1
OG0019654	Cg001G0183500	XP_018467718.1, XP_018467716.1
OG0019655	Cg001G0190300	XP_018460845.1
OG0019658	Cg002G0413700	XP_018444217.1
OG0019659	Cg002G0418000	XP_018491595.1, XP_018491667.1
OG0019660	Cg002G0437700	XP_018488032.1
OG0019664	Cg004G1417100	XP_018489474.1
OG0019669	Cg003G0858500	XP_018453830.1
OG0019672	Cg005G1460100	XP_018438801.1
OG0019673	Cg005G1471700	XP_018434260.1
OG0019676	Cg004G1090700	XP_018437133.1
OG0019677	Cg004G1104000	XP_018435278.1, XP_018434646.1
OG0019682	Cg004G1208600	XP_018489588.1, XP_018461779.1
OG0019683	Cg004G1209800	XP_018441860.1
OG0019684	Cg004G1223600	XP_018435042.1
OG0019692	Cg006G2144600	XP_018458350.1, XP_018458352.1
OG0019696	Cg006G2104700	XP_018490197.1
OG0019697	Cg006G2098300	XP_018438638.1
OG0019698	Cg006G2080800	XP_018473152.1, XP_018439668.1
OG0019703	Cg007G2331500	XP_018458172.1
OG0019707	Cg003G0736600, Cg003G0861600	XP_018455051.1, XP_018454979.1
OG0019708	Cg001G0004300	XP_018450225.1
OG0019710	Cg001G0022700	XP_018469675.1
OG0019711	Cg001G0038100	XP_018449874.1, XP_018467839.1
OG0019716	Cg006G2205500	XP_018488174.1
OG0019717	Cg006G2189300	XP_018449896.1
OG0019718	Cg006G2064300	XP_018438502.1
OG0019720	Cg006G1943700	XP_018433930.1
OG0019723	Cg006G1887200	XP_018462496.1
OG0019729	Cg007G2479100	XP_018469885.1
OG0019730	Cg004G1085600	XP_018438532.1, XP_018438533.1
OG0019738	Cg005G1760500	XP_018481233.1
OG0019740	Cg005G1747500	XP_018440486.1, XP_018436187.1
OG0019742	Cg005G1669600	XP_018479801.1, XP_018479812.1
OG0019744	Cg005G1614200	XP_018437815.1
OG0019747	Cg002G0550700	XP_018438308.1
OG0019749	Cg005G1454000	XP_018480277.1
OG0019758	Cg008G2708900	XP_018473718.1
OG0019761	Cg001G0008400	XP_018483850.1
OG0019762	Cg001G0016400	XP_018484191.1
OG0019763	Cg001G0027500	XP_018449587.1
OG0019764	Cg001G0098300	XP_018468547.1
OG0019767	Cg001G0156700	XP_018467950.1
OG0019768	Cg001G0157200	XP_018470033.1
OG0019769	Cg001G0185300	XP_018459200.1, XP_018447962.1
OG0019771	Cg002G0465400	XP_018479229.1
OG0019772	Cg001G0255900	XP_018469148.1
OG0019773	Cg001G0371100	XP_018481159.1
OG0019774	Cg001G0382800	XP_018480871.1
OG0019776	Cg008G2912100	XP_018457425.1
OG0019777	Cg008G2871300	XP_018477250.1, XP_018477252.1
OG0019779	Cg003G0895900	XP_018469422.1
OG0019782	Cg003G0922800	XP_018482471.1
