Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0015402	Cg001G0191000	jg10432
OG0015403	Cg001G0190900	jg10431
OG0015404	Cg001G0248100	jg5931
OG0015405	Cg001G0189400	jg10413
OG0015406	Cg001G0189300	jg10412
OG0015407	Cg001G0188100	jg10401
OG0015408	Cg001G0187500	jg10395
OG0015409	Cg002G0694500	jg12925
OG0015410	Cg001G0186000	jg10381
OG0015411	Cg001G0185600	jg10377
OG0015412	Cg006G1877000, Cg006G1877800, Cg006G1877300	jg32600
OG0015413	Cg001G0185100	jg10366
OG0015414	Cg001G0204300	jg10611
OG0015417	Cg008G2830500	jg6676
OG0015418	Cg007G2268500	jg511
OG0015419	Cg008G2915900	jg21133
OG0015420	Cg008G2910700	jg21115
OG0015421	Cg001G0241800	jg11018
OG0015422	Cg001G0240000	jg10995
OG0015423	Cg001G0238900	jg10964
OG0015424	Cg001G0241500	jg11014
OG0015425	Cg001G0238700	jg10962
OG0015426	Cg001G0237300	jg10951
OG0015427	Cg001G0236000	jg10936
OG0015428	Cg001G0235800	jg10934
OG0015429	Cg001G0233200	jg10918
OG0015430	Cg004G1072000	jg23894
OG0015431	Cg004G1072900	jg23904
OG0015432	Cg004G1073100	jg23906
OG0015433	Cg004G1073300	jg23912
OG0015434	Cg004G1074300	jg23923
OG0015435	Cg004G1075600	jg23938
OG0015436	Cg004G1076600	jg23945
OG0015437	Cg003G1063700	jg23735
OG0015438	Cg003G1064400	jg23741
OG0015439	Cg006G1902600	jg23752
OG0015440	Cg007G2544600	jg3405
OG0015441	Cg003G1066400	jg23763
OG0015442	Cg002G0667200	jg13283
OG0015443	Cg003G1067800	jg23777
OG0015444	Cg003G1068000	jg23779
OG0015445	Cg003G1068900	jg23785
OG0015446	Cg003G1069400	jg23790
OG0015447	Cg002G0395300	jg16451
OG0015448	Cg002G0395400	jg16450
OG0015449	Cg002G0395500	jg16449
OG0015450	Cg002G0395900	jg16445
OG0015451	Cg002G0396100	jg16443
OG0015452	Cg002G0396600	jg16437
OG0015453	Cg002G0396800	jg16434
OG0015454	Cg002G0397600	jg16427
OG0015455	Cg002G0397700	jg16426
OG0015456	Cg002G0399800	jg16384
OG0015457	Cg002G0400100	jg16380
OG0015458	Cg002G0401100	jg16366
OG0015460	Cg002G0402700	jg16349
OG0015461	Cg002G0403100	jg16344
OG0015462	Cg002G0403400	jg16340
OG0015463	Cg002G0404600	jg16328
OG0015464	Cg002G0406100	jg16308
OG0015465	Cg002G0406200	jg16307
OG0015466	Cg002G0407200	jg16294
OG0015467	Cg002G0407600	jg16291
OG0015468	Cg002G0409700	jg16266
OG0015469	Cg002G0410500	jg16254
OG0015470	Cg002G0411200	jg16251
OG0015471	Cg002G0411600	jg16248
OG0015472	Cg003G0900800	jg21869, jg20680
OG0015473	Cg002G0413900	jg16222
OG0015474	Cg002G0414800	jg16210
OG0015476	Cg002G0416200	jg16196
OG0015477	Cg002G0418600	jg16168
OG0015478	Cg002G0418800	jg16166
OG0015479	Cg002G0419700	jg16150
OG0015480	Cg002G0420300	jg16143
OG0015481	Cg002G0420400	jg16142
OG0015482	Cg005G1718000	jg17215
OG0015483	Cg002G0423200	jg16110
OG0015484	Cg002G0423900	jg16101
OG0015485	Cg002G0424800	jg16091
OG0015486	Cg006G2009500	jg31174
OG0015487	Cg002G0425200	jg16087
OG0015488	Cg002G0425800	jg16080
OG0015489	Cg002G0426500	jg16072
OG0015490	Cg002G0428100	jg16051
OG0015491	Cg002G0428400	jg16046
OG0015492	Cg002G0429800	jg16023
OG0015494	Cg002G0432800	jg15984
OG0015495	Cg002G0432900	jg15983
OG0015496	Cg004G1346400	jg27093
OG0015497	Cg002G0435100	jg15955
OG0015498	Cg002G0437100	jg15912
OG0015500	Cg002G0439000	jg15892
OG0015501	Cg002G0439900	jg15882
OG0015502	Cg002G0440100	jg15880
OG0015503	Cg002G0440500	jg15876
OG0015504	Cg002G0440700	jg15873
OG0015505	Cg002G0440800	jg15872
OG0015506	Cg002G0444500	jg15820
OG0015507	Cg002G0446000	jg15805
OG0015508	Cg002G0446100	jg15804
OG0015509	Cg002G0446700	jg15798
OG0015510	Cg002G0448400	jg15775
OG0015511	Cg002G0448800	jg15769
OG0015512	Cg002G0449100	jg15766
OG0015513	Cg002G0450200	jg15752
OG0015515	Cg005G1720100	jg17185
OG0015517	Cg002G0457200	jg15642
OG0015518	Cg002G0457800	jg15632
OG0015520	Cg002G0579500	jg14253
OG0015521	Cg002G0460200	jg15615
OG0015522	Cg002G0460500	jg15612
OG0015523	Cg002G0462300	jg15593
OG0015524	Cg002G0463000	jg15585
OG0015525	Cg002G0463400	jg15582
OG0015526	Cg002G0464400	jg15572
OG0015527	Cg002G0464800	jg15568
OG0015528	Cg002G0465600	jg15554
OG0015529	Cg002G0466300	jg15539
OG0015530	Cg002G0466400	jg15538
OG0015531	Cg002G0469100	jg15515
OG0015532	Cg007G2269800	jg529
OG0015533	Cg002G0472100	jg15477
OG0015534	Cg002G0472800	jg15474
OG0015535	Cg002G0473100	jg15470
OG0015536	Cg002G0473700	jg15464
OG0015537	Cg002G0474000	jg15461
OG0015538	Cg002G0474500	jg15454
OG0015539	Cg002G0474700	jg15452
OG0015540	Cg002G0475700	jg15444
OG0015541	Cg002G0476900	jg15434
OG0015542	Cg002G0477300	jg15430
OG0015543	Cg002G0477800	jg15425
OG0015544	Cg002G0477900	jg15424
OG0015545	Cg002G0478500	jg15420
OG0015546	Cg007G2448000	jg2361
OG0015547	Cg002G0480600	jg15399
OG0015548	Cg002G0481000	jg15394
OG0015549	Cg002G0482100	jg15383
OG0015550	Cg002G0482500	jg15379
OG0015551	Cg002G0482900	jg15376
OG0015552	Cg002G0483100	jg15374
OG0015553	Cg002G0483200	jg15373
OG0015555	Cg006G1894100	jg32455, jg32443
OG0015556	Cg004G1339500	jg27039
OG0015557	Cg002G0487200	jg15333
OG0015558	Cg002G0487500	jg15328
OG0015559	Cg002G0488100	jg15324
OG0015560	Cg002G0488300	jg15320
OG0015561	Cg002G0490700	jg15289
OG0015562	Cg004G1444600	jg28296
OG0015563	Cg002G0496400	jg15240
OG0015564	Cg002G0497100	jg15229
OG0015566	Cg002G0499800	jg15205
OG0015567	Cg002G0501300	jg15193
OG0015568	Cg002G0501700	jg15186
OG0015569	Cg002G0501900	jg15183
OG0015570	Cg002G0503200	jg15170
OG0015571	Cg003G0922400	jg22148
OG0015572	Cg003G0921800	jg22134
OG0015574	Cg003G0917900	jg22065
OG0015575	Cg003G0916700	jg22053
OG0015576	Cg003G0916600	jg22051
OG0015577	Cg001G0245200	jg11061
OG0015578	Cg004G1315300	jg26758
OG0015579	Cg004G1315400	jg26759
OG0015580	Cg004G1316100	jg26769
OG0015581	Cg004G1316400	jg26778
OG0015582	Cg004G1317100	jg26787
OG0015583	Cg004G1318400	jg26808
OG0015584	Cg004G1318600	jg26810
OG0015585	Cg004G1319400	jg26823
OG0015586	Cg004G1321300	jg26851
OG0015587	Cg004G1321500	jg26853
OG0015588	Cg004G1322400	jg26866
OG0015589	Cg004G1322600	jg26867
OG0015590	Cg004G1324100	jg26881
OG0015591	Cg004G1324200	jg26882
OG0015592	Cg004G1327800	jg26942
OG0015593	Cg004G1327900	jg26943
OG0015594	Cg004G1331000	jg26969
OG0015595	Cg004G1331300	jg26972
OG0015596	Cg004G1331600	jg26974
OG0015597	Cg004G1334600	jg26996
OG0015598	Cg004G1335000	jg27002
OG0015599	Cg004G1338200	jg27024
OG0015600	Cg004G1338400	jg27029
OG0015601	Cg004G1340100	jg27045
OG0015602	Cg004G1346000	jg27091
OG0015603	Cg002G0597900	jg14029
OG0015604	Cg004G1347900	jg27123
OG0015605	Cg004G1313300	jg26739
OG0015606	Cg007G2432900	jg2175
OG0015607	Cg007G2436900	jg2218
OG0015608	Cg007G2437700	jg2230
OG0015609	Cg007G2438800	jg2241
OG0015610	Cg007G2439800	jg2254
OG0015611	Cg007G2441000	jg2267
OG0015612	Cg007G2442000	jg2280
OG0015613	Cg007G2442100	jg2282
OG0015614	Cg007G2445400	jg2328
OG0015615	Cg007G2446200	jg2349
OG0015616	Cg007G2447500	jg2365
OG0015617	Cg007G2448200	jg2360
OG0015619	Cg007G2450500	jg2384
OG0015620	Cg003G0791300	jg6955
OG0015621	Cg008G2879300	jg21353
OG0015622	Cg008G2867100, Cg008G2851300	jg21455
OG0015623	Cg008G2867200, Cg008G2851400	jg21454
OG0015624	Cg008G2870000	jg21427
OG0015625	Cg008G2870900, Cg008G2855400	jg21405
OG0015626	Cg004G1417000	jg27955
OG0015627	Cg001G0307700	jg11856
OG0015628	Cg004G1418600	jg27983
OG0015629	Cg004G1419200	jg27987
OG0015630	Cg004G1420200	jg27998
OG0015631	Cg004G1420600	jg28004
OG0015632	Cg004G1421000	jg28008
OG0015633	Cg004G1421800	jg28019
OG0015634	Cg004G1425400	jg28064
OG0015635	Cg004G1426200	jg28067
OG0015636	Cg004G1426800	jg28079
OG0015637	Cg004G1430200	jg28118
OG0015638	Cg004G1430600	jg28122
OG0015639	Cg004G1431100	jg28127
OG0015640	Cg005G1518400	jg19396
OG0015641	Cg005G1519200	jg19388
OG0015642	Cg005G1519700	jg19383
OG0015643	Cg005G1520400	jg19373
OG0015644	Cg005G1520800	jg19368
OG0015645	Cg002G0600100	jg13109
OG0015646	Cg005G1521500	jg19353
OG0015647	Cg005G1523600	jg19335
OG0015648	Cg005G1523900	jg19332
OG0015649	Cg005G1527000	jg19298
OG0015650	Cg001G0393500	jg12849
OG0015651	Cg005G1528400	jg19280
OG0015652	Cg005G1528600	jg19277
OG0015653	Cg005G1530600	jg19249
OG0015654	Cg005G1532500	jg19227
OG0015655	Cg005G1532800	jg19224
OG0015656	Cg005G1532900	jg19222
OG0015657	Cg005G1533200	jg19219
OG0015658	Cg005G1535800	jg19187
OG0015659	Cg005G1536000	jg19185
OG0015660	Cg005G1536600	jg19177
OG0015661	Cg005G1537900	jg19161
OG0015662	Cg005G1541100	jg19093
OG0015663	Cg005G1542300	jg19079
OG0015664	Cg005G1542900	jg19072
OG0015665	Cg003G0819400, Cg003G0791500	jg25191
OG0015666	Cg005G1543200	jg19069
OG0015668	Cg005G1544900	jg19056
OG0015669	Cg005G1545600	jg19048
OG0015670	Cg005G1546400	jg19042
OG0015671	Cg002G0691200	jg12965
OG0015672	Cg005G1546700	jg19039
OG0015673	Cg005G1548400	jg19018
OG0015674	Cg005G1549200	jg19011
OG0015675	Cg005G1550900	jg18986
OG0015676	Cg005G1551200	jg18982
OG0015677	Cg005G1551300	jg18981
OG0015678	Cg003G0796700	jg7176
OG0015679	Cg005G1552300	jg18973
OG0015680	Cg005G1555000	jg18947
OG0015681	Cg005G1555900	jg18939
OG0015682	Cg002G0594800	jg14096
OG0015683	Cg005G1557000	jg18924
OG0015684	Cg005G1557200	jg18922
OG0015685	Cg005G1560200	jg18883
OG0015686	Cg005G1561200	jg18873
OG0015687	Cg005G1561300	jg18871
OG0015688	Cg005G1561700	jg18865
OG0015689	Cg005G1562700	jg18856
OG0015690	Cg005G1562800	jg18855
OG0015691	Cg005G1563600	jg18847
OG0015692	Cg005G1563800	jg18843
OG0015693	Cg005G1564400	jg18839
OG0015694	Cg005G1565100	jg18828
OG0015695	Cg003G0748000	jg7660
OG0015696	Cg003G0744500	jg7692
OG0015697	Cg003G0744200	jg7693
OG0015698	Cg003G0743700	jg7695
OG0015699	Cg003G0743200	jg7700
OG0015701	Cg008G2924200	jg20937
OG0015703	Cg003G0752300	jg7610
OG0015704	Cg008G2925800	jg20926
OG0015705	Cg003G0754600	jg7586
OG0015707	Cg005G1776200	jg16541
OG0015708	Cg005G1775200	jg16549
OG0015709	Cg005G1775000	jg16554
OG0015710	Cg005G1773700	jg16570
OG0015711	Cg005G1772500	jg16579
OG0015712	Cg005G1772300	jg16581
OG0015713	Cg005G1770100	jg16623
OG0015714	Cg005G1770000	jg16624
OG0015715	Cg005G1768000	jg16634
OG0015716	Cg005G1765800	jg16655
OG0015717	Cg005G1764600	jg16671
OG0015718	Cg005G1763000	jg16684
OG0015719	Cg005G1760300	jg16717
OG0015720	Cg005G1758200	jg16756
OG0015721	Cg005G1756300	jg16790
OG0015722	Cg005G1755500	jg16797
OG0015723	Cg005G1755400	jg16798
OG0015724	Cg005G1754700	jg16807
OG0015725	Cg005G1751600	jg16848
OG0015726	Cg005G1728800	jg17132
OG0015727	Cg013G3024200	jg17128
OG0015728	Cg005G1716100	jg17230
OG0015729	Cg005G1714600	jg17242
OG0015730	Cg005G1736100	jg17023
OG0015731	Cg005G1712700	jg17307
OG0015732	Cg005G1709200	jg17323
OG0015733	Cg005G1712900	jg17302
OG0015734	Cg005G1736500	jg17016
OG0015735	Cg005G1710400	jg17312
OG0015736	Cg005G1705900	jg17358
OG0015737	Cg005G1745700	jg16916
OG0015738	Cg005G1725600	jg17145
OG0015739	Cg006G1884200	jg32514
OG0015740	Cg006G1880900	jg32500
OG0015741	Cg006G1885200	jg32534
OG0015742	Cg006G1877900	jg32595
OG0015743	Cg006G1876500	jg32603
OG0015744	Cg006G1874600	jg32614
OG0015745	Cg006G1902300	jg32329
OG0015746	Cg006G1899700	jg32297
OG0015747	Cg006G1899600	jg32291
OG0015748	Cg006G1905300	jg32271
OG0015749	Cg006G1910700	jg32241
OG0015750	Cg006G1912300	jg32219
OG0015751	Cg006G1912600	jg32218
OG0015752	Cg006G1913600	jg32211
OG0015753	Cg006G1921700	jg32140
OG0015754	Cg006G1922100	jg32138
OG0015755	Cg006G1922800	jg32122
OG0015756	Cg006G1922900	jg32121
OG0015757	Cg006G1923000	jg32118
OG0015758	Cg006G1923800	jg32107
OG0015760	Cg006G1925300	jg32098
OG0015761	Cg006G1936500	jg31995
OG0015762	Cg003G0799000	jg7119
OG0015763	Cg003G0802300	jg7102, jg7137
OG0015764	Cg003G0795900	jg7181
OG0015765	Cg003G0777000	jg7341
OG0015766	Cg003G0776800	jg7350
OG0015767	Cg003G0776200	jg7354
OG0015768	Cg003G0775900	jg7356
OG0015769	Cg003G0775100	jg7363
OG0015770	Cg003G0775000	jg7364
OG0015771	Cg003G0774900	jg7366
OG0015772	Cg003G0774200	jg7372
OG0015773	Cg003G0773800	jg7379
OG0015774	Cg003G0772600	jg7393
OG0015775	Cg003G0769800	jg7414
OG0015776	Cg003G0766300	jg7447
OG0015777	Cg003G0766100	jg7450
OG0015778	Cg003G0765800	jg7452
OG0015779	Cg003G0762200	jg7474
OG0015780	Cg003G0761700	jg7483
OG0015781	Cg003G0761100	jg7489
OG0015782	Cg003G0760700	jg7495
OG0015783	Cg003G0759100	jg7510
OG0015784	Cg003G0759000	jg7511
OG0015785	Cg003G0757500	jg7540
OG0015786	Cg003G0756600	jg7557
OG0015787	Cg003G0756400	jg7559
OG0015788	Cg003G0756300	jg7560
OG0015789	Cg008G2756600	jg5770
OG0015790	Cg008G2818900	jg6535
OG0015791	Cg005G1699900	jg17381
OG0015792	Cg008G2873800	jg21381
OG0015793	Cg008G2821900	jg6570
OG0015794	Cg008G2822800	jg6580
OG0015795	Cg008G2822900	jg6581
OG0015796	Cg008G2823700	jg6588
OG0015797	Cg008G2826500	jg6624
OG0015798	Cg008G2829400	jg6662
OG0015799	Cg008G2829500	jg6663
OG0015800	Cg008G2833300	jg6751
OG0015801	Cg004G1437100	jg28207
OG0015802	Cg004G1437300	jg28209
OG0015803	Cg004G1437600	jg28211
OG0015804	Cg004G1438400	jg28221
OG0015805	Cg004G1438500	jg28222
OG0015806	Cg004G1439800	jg28238
OG0015807	Cg004G1445100	jg28301
OG0015808	Cg004G1442200	jg28268
OG0015809	Cg002G0524700	jg14900
OG0015810	Cg001G0092600	jg9297
OG0015811	Cg002G0570100	jg14369
OG0015812	Cg002G0570500	jg14365
OG0015813	Cg002G0571100	jg14354
OG0015814	Cg005G1448800	jg20221
OG0015815	Cg005G1449300	jg20216
OG0015816	Cg005G1449700	jg20211
OG0015817	Cg005G1451100	jg20198
OG0015818	Cg005G1451500	jg20193
OG0015819	Cg005G1451700	jg20191
OG0015820	Cg005G1451800	jg20190
OG0015821	Cg005G1452500	jg20183
OG0015822	Cg005G1453200	jg20175
OG0015823	Cg005G1453800	jg20167
OG0015824	Cg005G1705300	jg20119
OG0015825	Cg005G1458400	jg20114
OG0015826	Cg005G1459600	jg20101
OG0015827	Cg005G1460000	jg20097
OG0015828	Cg005G1460200	jg20095
OG0015829	Cg005G1460400	jg20093
OG0015830	Cg005G1462100	jg20076
OG0015831	Cg005G1462700	jg20071
OG0015832	Cg005G1465800	jg20037
OG0015833	Cg005G1468400	jg20010
OG0015834	Cg005G1470300	jg19985
OG0015835	Cg005G1472400	jg19965
OG0015836	Cg005G1473400	jg19956
OG0015837	Cg005G1473500	jg19955
OG0015838	Cg005G1473700	jg27438, jg19953
OG0015839	Cg005G1477200	jg19911
OG0015840	Cg005G1477400	jg19909
OG0015841	Cg005G1477700	jg19906
OG0015842	Cg005G1478000	jg19902
OG0015843	Cg004G1415400	jg27932
OG0015844	Cg005G1479200	jg19871
OG0015845	Cg005G1479400	jg19868
OG0015846	Cg005G1479900	jg19863
OG0015847	Cg005G1480400	jg19856
OG0015848	Cg005G1480900	jg19848
OG0015849	Cg003G0733300, Cg003G0865100	jg7836
OG0015850	Cg005G1482100	jg19836
OG0015851	Cg005G1482600	jg19830
OG0015852	Cg005G1486500	jg19786
OG0015853	Cg005G1489700	jg19747
OG0015854	Cg005G1490800	jg19734
OG0015855	Cg005G1492300	jg19715
OG0015856	Cg005G1494100	jg19692
OG0015857	Cg005G1495200	jg19680
OG0015858	Cg005G1495900	jg19674
OG0015859	Cg005G1496800	jg19661
OG0015860	Cg005G1497300	jg19651
OG0015861	Cg005G1499000	jg19631
OG0015862	Cg005G1500300	jg19620
OG0015863	Cg005G1500800	jg19614
OG0015864	Cg005G1501300	jg19607
OG0015865	Cg005G1501400	jg19606
OG0015866	Cg005G1502800	jg19593
OG0015867	Cg005G1503800	jg19582
OG0015868	Cg005G1504300	jg19581
OG0015869	Cg005G1504700	jg19575
OG0015870	Cg005G1508300	jg19526
OG0015871	Cg005G1510600	jg19492
OG0015874	Cg005G1511500	jg19483
OG0015875	Cg005G1511400	jg19485
OG0015877	Cg005G1514900	jg19438
OG0015878	Cg005G1515900	jg19429
OG0015879	Cg008G2983000	jg20303
OG0015880	Cg008G2979700	jg20358
OG0015881	Cg004G1079600	jg23981
OG0015882	Cg004G1079700	jg23982
OG0015883	Cg004G1080000	jg23986
OG0015884	Cg004G1080200	jg23988
OG0015885	Cg004G1081200	jg23999
OG0015886	Cg004G1081400	jg24001
OG0015887	Cg004G1082500	jg24016
OG0015888	Cg004G1082600	jg24017
OG0015889	Cg004G1082700	jg24018
OG0015890	Cg004G1083400	jg24024
OG0015891	Cg004G1084300	jg24044
OG0015892	Cg004G1084400	jg24045
OG0015893	Cg004G1085700	jg24060
OG0015894	Cg004G1086700	jg24072
OG0015895	Cg004G1088300	jg24090
OG0015896	Cg004G1088400	jg24091
OG0015897	Cg004G1088500	jg24092
OG0015898	Cg004G1088600	jg24093
OG0015900	Cg004G1089800	jg24104
OG0015901	Cg004G1091100	jg24118
OG0015902	Cg004G1091800	jg24126
OG0015903	Cg004G1091900	jg24129
OG0015904	Cg004G1093600	jg24150
OG0015905	Cg004G1094400	jg24159
OG0015907	Cg004G1098300	jg24215
OG0015908	Cg004G1099000	jg24223
OG0015909	Cg004G1099300	jg24226
OG0015910	Cg004G1100200	jg24244
OG0015911	Cg004G1100400	jg24247
OG0015912	Cg004G1101000	jg24259
OG0015913	Cg004G1101500	jg24263
OG0015914	Cg004G1102500	jg24277
OG0015915	Cg004G1102600	jg24280
OG0015916	Cg004G1103400	jg24306
OG0015917	Cg004G1104200	jg24314
OG0015918	Cg004G1105400	jg24327
OG0015919	Cg004G1108800	jg24369
OG0015920	Cg004G1109200	jg24373
OG0015921	Cg004G1113300	jg24416
OG0015922	Cg004G1113800	jg24420
OG0015923	Cg004G1114600	jg24427
OG0015925	Cg001G0309400	jg11879
OG0015926	Cg004G1116800	jg24456
OG0015927	Cg004G1118300	jg24477
OG0015928	Cg004G1119400	jg24490
OG0015929	Cg004G1119600	jg24493
OG0015930	Cg004G1119900	jg24498
OG0015931	Cg004G1120500	jg24506
OG0015932	Cg004G1120600	jg24507
OG0015933	Cg001G0334000	jg12198
OG0015934	Cg004G1124500	jg24545
OG0015936	Cg004G1127100	jg24572
OG0015937	Cg004G1127700	jg24578
OG0015938	Cg004G1127800	jg24584
OG0015939	Cg004G1339300	jg27037
OG0015940	Cg004G1132400	jg24634
OG0015941	Cg004G1133500	jg24645
OG0015942	Cg004G1134300	jg24654
OG0015943	Cg004G1134600	jg24656
OG0015944	Cg004G1138900	jg24703
OG0015945	Cg004G1139600	jg24710
OG0015946	Cg004G1139900	jg24713
OG0015947	Cg004G1140500	jg24720
OG0015948	Cg004G1140700	jg24722
OG0015949	Cg004G1141200	jg24725
OG0015950	Cg004G1141500	jg24728
OG0015952	Cg004G1143000	jg24743
OG0015953	Cg004G1143100	jg24744
OG0015954	Cg004G1144400	jg24758
OG0015955	Cg004G1146400	jg24779
OG0015956	Cg004G1149400	jg24813
OG0015957	Cg004G1149600	jg24817
OG0015958	Cg004G1150300, Cg004G1150200	jg24825
OG0015959	Cg004G1150500	jg24827
OG0015960	Cg004G1150700	jg24829
OG0015961	Cg004G1151600	jg24844
OG0015962	Cg004G1151700	jg24845
OG0015963	Cg004G1152000	jg24848
OG0015964	Cg004G1152800	jg24854
OG0015965	Cg004G1154200	jg24872
OG0015966	Cg004G1154800	jg24879
OG0015967	Cg004G1155300	jg24884
OG0015968	Cg004G1155700	jg24890
OG0015969	Cg004G1156200	jg24895
OG0015970	Cg004G1156500	jg24898
OG0015971	Cg004G1156600	jg24899
OG0015972	Cg004G1157700	jg24912
OG0015973	Cg004G1157800	jg24913
OG0015974	Cg004G1158400	jg24917
OG0015975	Cg004G1159800	jg24937
OG0015976	Cg004G1159900	jg24938
OG0015977	Cg007G2454100	jg2415
OG0015978	Cg004G1161200	jg24957
OG0015979	Cg004G1162100	jg24966
OG0015980	Cg004G1162500	jg24970
OG0015981	Cg004G1163200	jg24974
OG0015982	Cg004G1163300	jg24977
OG0015983	Cg004G1164100	jg24988
OG0015984	Cg004G1166300	jg25007
OG0015985	Cg004G1166500	jg25009
OG0015986	Cg004G1166600	jg25010
OG0015987	Cg004G1168600	jg25027
OG0015988	Cg004G1169800	jg25040
OG0015989	Cg004G1170900	jg25054
OG0015990	Cg004G1171600	jg25062
OG0015991	Cg004G1172700	jg25073
OG0015992	Cg004G1173300	jg25081
OG0015993	Cg004G1173600	jg25089
OG0015994	Cg004G1323100	jg26874
OG0015995	Cg004G1175900	jg25111
OG0015996	Cg004G1180000	jg25155
OG0015997	Cg004G1180200	jg25157
OG0015998	Cg004G1180700	jg25165
OG0015999	Cg004G1182600	jg25187
OG0016000	Cg004G1183000	jg25190
OG0016001	Cg004G1184200	jg25207
OG0016002	Cg004G1184900	jg25214
OG0016003	Cg004G1186600	jg25231
OG0016004	Cg004G1187700	jg25242
OG0016005	Cg002G0691900	jg12959
OG0016006	Cg004G1190900	jg25281
OG0016007	Cg004G1195800	jg25338
OG0016008	Cg004G1197100, Cg004G1358100	jg25358
OG0016009	Cg004G1198200	jg25372
OG0016011	Cg004G1199000	jg25385
OG0016012	Cg004G1199200	jg25388
OG0016013	Cg004G1200900	jg25406
OG0016014	Cg004G1203500	jg25424
OG0016015	Cg004G1206000	jg25449
OG0016016	Cg004G1206900	jg25458
OG0016017	Cg004G1209300	jg25494
OG0016018	Cg004G1210300	jg25502
OG0016019	Cg004G1210500	jg25505
OG0016020	Cg004G1210700	jg25507
OG0016021	Cg004G1212500	jg25529
OG0016022	Cg004G1215600	jg25548
OG0016023	Cg004G1216000	jg25552
OG0016024	Cg004G1217900	jg25583
OG0016026	Cg001G0139700	jg9823
OG0016027	Cg004G1223400	jg25634
OG0016028	Cg004G1223700	jg25636
OG0016029	Cg004G1226300	jg25665
OG0016030	Cg004G1227000	jg25677
OG0016031	Cg004G1227100	jg25678
OG0016032	Cg004G1227200	jg25679
OG0016033	Cg004G1227500	jg25682
OG0016034	Cg004G1230200	jg25719
OG0016035	Cg004G1230300	jg25720
OG0016036	Cg004G1232000	jg25740
OG0016037	Cg004G1234000	jg25771
OG0016038	Cg004G1234700	jg25778
OG0016039	Cg004G1235000	jg25781
OG0016040	Cg004G1236800	jg25807
OG0016041	Cg004G1237800	jg25820
OG0016042	Cg004G1239900	jg25849
OG0016043	Cg004G1240200	jg25852
OG0016044	Cg004G1242100	jg25875
OG0016045	Cg004G1243700	jg25899
OG0016046	Cg004G1244400	jg25909, jg25907
OG0016047	Cg004G1244800	jg25913
OG0016048	Cg004G1245500	jg25920
OG0016049	Cg004G1245800	jg25925
OG0016050	Cg004G1246000	jg25927
OG0016051	Cg004G1246600	jg25932
OG0016053	Cg004G1248100	jg25944
OG0016054	Cg004G1249600	jg25968
OG0016055	Cg004G1251100	jg25985
OG0016056	Cg004G1252200	jg25995
OG0016057	Cg004G1252500	jg25999
OG0016058	Cg004G1253700	jg26011
OG0016059	Cg004G1254000	jg26014
OG0016060	Cg004G1254800	jg26023
OG0016062	Cg004G1256400	jg26045
OG0016063	Cg004G1256700	jg26049
OG0016064	Cg004G1257200	jg26054
OG0016065	Cg004G1257500	jg26057
OG0016066	Cg004G1257800	jg26059
OG0016067	Cg004G1257600	jg26058
OG0016068	Cg004G1258600	jg26068
OG0016069	Cg004G1260100	jg26085
OG0016070	Cg004G1260200	jg26086
OG0016071	Cg004G1262100	jg26107
OG0016072	Cg004G1262400	jg26110
OG0016073	Cg004G1263200	jg26118
OG0016074	Cg004G1264000	jg26124
OG0016075	Cg004G1264100	jg26126
OG0016076	Cg004G1265300	jg26138
OG0016077	Cg004G1266600	jg26150
OG0016078	Cg004G1268800	jg26170
OG0016079	Cg004G1269400	jg26177
OG0016080	Cg004G1269900	jg26183
OG0016081	Cg004G1271900	jg26205
OG0016082	Cg004G1272200	jg26208
OG0016083	Cg004G1274000	jg26231
OG0016084	Cg004G1274200	jg26241
OG0016085	Cg004G1274900	jg26247
OG0016086	Cg004G1275800	jg26252
OG0016087	Cg004G1276200	jg26257
OG0016088	Cg003G0910700	jg21990
OG0016089	Cg003G0910500	jg21989
OG0016090	Cg003G0910300	jg21983
OG0016091	Cg003G0909000	jg21957
OG0016092	Cg004G1363700	jg27399
OG0016093	Cg001G0367600	jg12554
OG0016094	Cg001G0367500	jg12553
OG0016095	Cg001G0360900	jg12485
OG0016096	Cg001G0356000	jg12434
OG0016097	Cg001G0353500	jg12415
OG0016098	Cg001G0352200	jg12388
OG0016101	Cg001G0341300	jg12258
OG0016102	Cg001G0341100	jg12254
OG0016103	Cg001G0335500	jg12204
