Orthogroup	Cardamine_glauca	Eutrema_salsugineum
OG0017103	Cg003G1041600	XP_006394093.1
OG0017104	Cg003G1040000	XP_006394107.1
OG0017105	Cg003G1036600	XP_006394145.1
OG0017106	Cg003G1034400	XP_006394167.2
OG0017107	Cg003G1031600	XP_024007519.1
OG0017108	Cg003G1030800	XP_006394216.1
OG0017109	Cg003G1029900	XP_006394227.1
OG0017110	Cg003G1029700	XP_006394229.2
OG0017111	Cg003G1028000	XP_006394245.2
OG0017112	Cg003G1023900	XP_006394291.2
OG0017113	Cg003G1021600	XP_024007057.1
OG0017114	Cg003G1021300	XP_006394325.1
OG0017115	Cg003G1019900	XP_006394339.1
OG0017116	Cg003G1016800	XP_006394367.1
OG0017117	Cg003G1012400	XP_024007570.1
OG0017118	Cg003G1006900	XP_006394487.1
OG0017119	Cg003G1006200	XP_024006811.1
OG0017120	Cg003G1005600	XP_006394500.1
OG0017121	Cg008G2787600	XP_006394572.1
OG0017122	Cg008G2788300	XP_006394579.1
OG0017123	Cg008G2788900	XP_006394584.2
OG0017124	Cg008G2791100	XP_006394605.1
OG0017126	Cg008G2794700	XP_006394641.1
OG0017127	Cg008G2796300	XP_024006679.1
OG0017128	Cg008G2796400	XP_006394659.1
OG0017129	Cg008G2800500	XP_006394695.1
OG0017130	Cg008G2801900	XP_024009801.1, XP_006394710.1
OG0017131	Cg008G2803300	XP_024007035.1
OG0017132	Cg008G2804600	XP_006394735.1
OG0017133	Cg005G1451000	XP_006394774.1
OG0017134	Cg008G2811800	XP_006394801.1
OG0017135	Cg008G2812600	XP_006394807.1
OG0017136	Cg008G2817700	XP_024006828.1
OG0017137	Cg008G2817800	XP_006394855.1
OG0017138	Cg008G2759300	XP_006400501.2
OG0017139	Cg008G2760900	XP_006400514.1
OG0017140	Cg008G2761900	XP_006400525.2
OG0017141	Cg008G2763500	XP_006400543.2
OG0017142	Cg008G2764800	XP_006400559.1
OG0017143	Cg008G2767300	XP_006400589.1
OG0017144	Cg008G2768100	XP_006400598.1
OG0017145	Cg008G2768600	XP_006400603.1
OG0017147	Cg008G2774400	XP_006400671.1
OG0017148	Cg008G2775100	XP_006400678.1
OG0017149	Cg008G2781300	XP_006400739.1
OG0017150	Cg008G2783800	XP_006400769.1
OG0017151	Cg008G2785200	XP_006400789.2
OG0017152	Cg008G2786400	XP_006400801.1
OG0017154	Cg003G0989800	XP_006410780.1
OG0017155	Cg003G0988000	XP_006400922.1
OG0017156	Cg003G0979100	XP_006401027.1
OG0017157	Cg002G0590100	XP_006404463.1
OG0017158	Cg003G0975700	XP_006401066.1
OG0017159	Cg003G0975200	XP_006401072.1
OG0017160	Cg003G0974800	XP_006401074.1
OG0017161	Cg003G0974700	XP_024011723.1
OG0017162	Cg003G0972000	XP_006401117.1
OG0017163	Cg003G0969300	XP_006401145.1
OG0017164	Cg003G0968300	XP_006401162.2
OG0017165	Cg003G0967600	XP_024012252.1
OG0017166	Cg003G0965000	XP_024012662.1
OG0017167	Cg003G0962400	XP_006401226.1
OG0017168	Cg001G0142600	XP_006413238.1
OG0017169	Cg003G0960600	XP_006401245.1
OG0017171	Cg003G0958000	XP_024012699.1
OG0017172	Cg003G0957400	XP_006401278.1
OG0017173	Cg003G0955200	XP_006401303.1
OG0017174	Cg003G0953400	XP_006401327.1
OG0017175	Cg003G0941800	XP_006401468.1
OG0017176	Cg003G0940600	XP_006401480.1
OG0017177	Cg003G0938200	XP_006401505.1
OG0017178	Cg003G0937600	XP_006401515.1
OG0017179	Cg003G0937500	XP_006401516.2
OG0017180	Cg003G0936800	XP_006401523.1
OG0017181	Cg002G0536900	XP_006404181.1
OG0017182	Cg002G0537100	XP_006404183.1
OG0017183	Cg002G0538200	XP_006404199.1, XP_006404201.2
OG0017184	Cg002G0538500	XP_006404203.1
OG0017185	Cg008G2645700	XP_006399222.1
OG0017186	Cg008G2643500	XP_024012113.1
OG0017187	Cg008G2643300	XP_006399193.1
OG0017190	Cg008G2642600	XP_006399184.1
OG0017192	Cg008G2640500	XP_006399159.1
OG0017193	Cg008G2639900	XP_006399154.1
OG0017194	Cg008G2636900	XP_006399119.1
OG0017195	Cg001G0320900	XP_006395908.1
OG0017197	Cg008G2630400	XP_006399047.1
OG0017198	Cg008G2629300	XP_024012179.1
OG0017199	Cg008G2625400	XP_006398993.1
OG0017201	Cg008G2624800	XP_006398987.1
OG0017202	Cg008G2623800	XP_006398976.1
OG0017203	Cg008G2623500	XP_006398972.1
OG0017204	Cg008G2621400	XP_006398945.2
OG0017205	Cg008G2612000	XP_024011696.1
OG0017206	Cg008G2607200	XP_006398812.2
OG0017207	Cg008G2605700	XP_006398795.1
OG0017209	Cg008G2601300	XP_006398752.1
OG0017210	Cg008G2601100	XP_024012514.1
OG0017213	Cg008G2598900	XP_006398727.1
OG0017214	Cg008G2598300	XP_024011898.1
OG0017215	Cg008G2597900	XP_006398717.1
OG0017216	Cg008G2594400	XP_024012202.1
OG0017217	Cg008G2592400	XP_006398657.1
OG0017218	Cg008G2591300	XP_006398646.1
OG0017219	Cg008G2588100	XP_006398613.1
OG0017220	Cg008G2586500	XP_006398596.1
OG0017221	Cg008G2586300	XP_006398594.1
OG0017222	Cg008G2585800	XP_006398589.2
OG0017223	Cg008G2585700	XP_006398587.1
OG0017225	Cg008G2584300	XP_006398571.1
OG0017226	Cg001G0379000	XP_006405449.1
OG0017227	Cg001G0383200	XP_006405396.1
OG0017228	Cg001G0388600	XP_006405332.1
OG0017229	Cg001G0391900	XP_006405302.1
OG0017230	Cg007G2581300	XP_006389717.1
OG0017231	Cg007G2581500	XP_006389720.2
OG0017232	Cg007G2582600	XP_006389723.1
OG0017233	Cg007G2578900	XP_006389750.1
OG0017234	Cg007G2578100	XP_006389759.1
OG0017235	Cg007G2576400	XP_006389781.1
OG0017236	Cg007G2575200	XP_006389793.1
OG0017237	Cg007G2570100	XP_024007674.1
OG0017238	Cg007G2569500	XP_006389842.1
OG0017239	Cg007G2569400	XP_006389843.1
OG0017240	Cg007G2568300	XP_024010035.1
OG0017241	Cg007G2566900	XP_006389873.1
OG0017242	Cg006G1862000	XP_006389878.1
OG0017243	Cg007G2566000	XP_006389884.1
OG0017244	Cg007G2564400	XP_006389900.1
OG0017245	Cg007G2558900	XP_024006487.1, XP_024008175.1
OG0017246	Cg007G2556400	XP_024006368.1
OG0017248	Cg007G2550400	XP_006390037.1
OG0017249	Cg007G2550100	XP_006390040.1
OG0017250	Cg007G2549500	XP_024009441.1
OG0017251	Cg007G2547100	XP_006390071.1
OG0017252	Cg007G2545800	XP_006390085.1
OG0017253	Cg007G2545500	XP_024011774.1
OG0017254	Cg007G2545100	XP_024007530.1
OG0017255	Cg007G2544500	XP_006390097.1
OG0017256	Cg007G2541000	XP_006390130.1
OG0017257	Cg007G2540200	XP_006390143.1
OG0017258	Cg007G2538400	XP_006390160.1
OG0017260	Cg002G0652900	XP_006395459.1
OG0017261	Cg007G2530700	XP_006390251.1
OG0017262	Cg007G2529700	XP_006390259.2
OG0017263	Cg007G2529100	XP_006390268.1
OG0017264	Cg007G2528800	XP_006390272.1
OG0017265	Cg007G2526500	XP_006390293.2
OG0017266	Cg007G2327900	XP_024005471.1
OG0017267	Cg004G1410000	XP_006409308.1
OG0017268	Cg004G1414000	XP_006409244.1
OG0017269	Cg002G0553800	XP_024013721.1
OG0017270	Cg002G0554400	XP_006404388.1
OG0017271	Cg006G1780500	XP_006392558.1
OG0017272	Cg006G1782200	XP_006392575.1
OG0017273	Cg006G1782500	XP_006392577.1
OG0017274	Cg006G1784000	XP_024006026.1
OG0017275	Cg004G1444100	XP_006409008.1
OG0017277	Cg006G1786500	XP_006392620.1
OG0017278	Cg006G1787800	XP_024005934.1
OG0017279	Cg006G1787500	XP_006392635.1
OG0017280	Cg006G1789100	XP_006392664.1
OG0017281	Cg006G1789700	XP_006392674.1
OG0017282	Cg006G1790000	XP_024006127.1
OG0017283	Cg006G1790400	XP_006392685.1
OG0017285	Cg006G1793500	XP_006392720.1
OG0017286	Cg006G1795800	XP_006392735.1
OG0017288	Cg006G1799100	XP_006392777.1
OG0017290	Cg005G1746300	XP_006404973.1
OG0017291	Cg006G1804300	XP_006392827.2
OG0017292	Cg005G1572000	XP_006410786.1
OG0017293	Cg005G1567600	XP_006410832.2
OG0017294	Cg005G1566200	XP_024016674.1
OG0017295	Cg003G0913700	XP_006401747.1
OG0017296	Cg003G0815100	XP_006397349.1
OG0017297	Cg003G0838700	XP_006396315.1
OG0017306	Cg001G0289000	XP_006414966.1
OG0017307	Cg001G0286800	XP_006414944.1
OG0017308	Cg001G0281500	XP_024004673.1
OG0017309	Cg006G2134500	XP_006417179.1
OG0017310	Cg001G0276500	XP_006414859.1
OG0017311	Cg001G0271200	XP_006414782.1
OG0017312	Cg001G0271100	XP_024005242.1
OG0017313	Cg001G0265600	XP_006414698.1
OG0017315	Cg001G0260500	XP_006414631.1
OG0017316	Cg001G0260300	XP_006414626.1
OG0017317	Cg001G0259800	XP_006414619.1
OG0017318	Cg001G0251100	XP_006414483.2
OG0017320	Cg001G0248400	XP_024005598.1
OG0017323	Cg007G2500000	XP_006390604.1
OG0017324	Cg007G2500400	XP_006390600.1
OG0017325	Cg007G2500600	XP_006390598.1
OG0017326	Cg007G2501100	XP_024010545.1
OG0017328	Cg007G2503900	XP_006390563.2
OG0017329	Cg007G2504100	XP_006390560.1
OG0017330	Cg007G2505600	XP_006390538.1
OG0017331	Cg007G2506000	XP_006390534.1
OG0017333	Cg007G2507500	XP_024007515.1
OG0017335	Cg007G2517400	XP_006390402.1
OG0017336	Cg007G2458000	XP_006391090.1
OG0017337	Cg007G2458100	XP_006391089.1
OG0017338	Cg007G2458700	XP_006391080.1
OG0017339	Cg007G2459700	XP_006391063.1
OG0017340	Cg007G2463900	XP_006391044.1
OG0017342	Cg001G0116000	XP_006412938.1
OG0017343	Cg001G0391800	XP_024014777.1
OG0017345	Cg001G0370000	XP_006405584.1
OG0017346	Cg001G0371700	XP_006405559.1
OG0017347	Cg002G0599300	XP_006419129.1
OG0017348	Cg002G0599200	XP_006419128.1
OG0017349	Cg002G0636100	XP_006395362.1
OG0017351	Cg002G0630200	XP_006395389.1
OG0017352	Cg002G0648700	XP_024006794.1
OG0017353	Cg002G0659200	XP_006395523.1
OG0017354	Cg002G0660500	XP_006395534.1
OG0017355	Cg002G0662400	XP_006395551.1
OG0017356	Cg008G2932700	XP_006395636.1
OG0017357	Cg007G2467200	XP_006390980.2
OG0017358	Cg007G2466200	XP_006390993.1
OG0017359	Cg007G2465600	XP_006391000.2
OG0017360	Cg007G2465300	XP_006391004.1
OG0017361	Cg007G2464900	XP_006391009.1
OG0017362	Cg007G2462600	XP_006391032.1
OG0017364	Cg008G2963700	XP_006398243.1
OG0017365	Cg008G2962200	XP_006398229.1
OG0017366	Cg008G2953400	XP_006398149.1
OG0017367	Cg006G1827900	XP_006393132.1
OG0017368	Cg006G1827500	XP_006393128.1
OG0017369	Cg006G1821100	XP_006393060.1
OG0017372	Cg006G1813000	XP_006392949.1
OG0017373	Cg006G1810800	XP_006392912.1
OG0017374	Cg006G1810700	XP_006392911.1
OG0017375	Cg006G1810200	XP_006392906.1
OG0017376	Cg006G1809200	XP_006392895.1
OG0017377	Cg006G1807800	XP_024005983.1
OG0017378	Cg008G2891800	XP_006403344.1
OG0017379	Cg008G2891100	XP_006403339.1
OG0017380	Cg001G0318700, Cg001G0286100	XP_024007167.1
OG0017381	Cg008G2927400	XP_006403267.1
OG0017383	Cg005G1596600	XP_006410507.1
OG0017384	Cg005G1596500	XP_006410509.1
OG0017385	Cg005G1595300	XP_006410519.1
OG0017386	Cg005G1593900	XP_006410536.1
OG0017388	Cg005G1584400	XP_006410642.1
OG0017389	Cg005G1583600	XP_006410652.1
OG0017390	Cg005G1581900	XP_024003968.1
OG0017391	Cg005G1579600	XP_006410694.1
OG0017392	Cg005G1578400	XP_006410706.1
OG0017393	Cg005G1575200	XP_006410749.1
OG0017394	Cg001G0207000	XP_024004700.1
OG0017396	Cg001G0210400	XP_006414022.1
OG0017397	Cg001G0209800	XP_006414016.2
OG0017398	Cg001G0213000	XP_006414056.1
OG0017400	Cg001G0218800	XP_006414123.1
OG0017401	Cg002G0559300	XP_006418855.1
OG0017403	Cg001G0315300	XP_006415154.1
OG0017404	Cg002G0519300	XP_006403987.1
OG0017405	Cg002G0521000	XP_006404004.1
OG0017406	Cg002G0522000	XP_006404016.1
OG0017407	Cg003G0906900	XP_006401828.1
OG0017408	Cg003G0899300	XP_006401917.1
OG0017409	Cg004G1354500	XP_024004400.1
OG0017410	Cg004G1353300	XP_006414211.1
OG0017411	Cg004G1364600	XP_006409677.1
OG0017412	Cg004G1394000	XP_006409501.1
OG0017413	Cg004G1395700, Cg001G0357900	XP_006409477.1
OG0017414	Cg004G1400900	XP_006409419.1
OG0017415	Cg004G1401900	XP_006409411.1
OG0017416	Cg004G1406100	XP_024016188.1
OG0017417	Cg001G0176600	XP_006413624.2
OG0017418	Cg001G0178800	XP_006413647.1
OG0017419	Cg006G2000200	XP_006415754.1
OG0017420	Cg001G0180500	XP_006413665.1
OG0017421	Cg008G2872300	XP_006395170.1
OG0017422	Cg001G0199800	XP_024005664.1
OG0017423	Cg001G0197400	XP_006413867.1
OG0017424	Cg004G1358800	XP_006409708.1
OG0017425	Cg002G0623700	XP_006395287.1
OG0017426	Cg001G0194000	XP_006413828.1
OG0017427	Cg001G0189700	XP_006413775.1
OG0017428	Cg001G0189500	XP_006413773.2
OG0017429	Cg001G0186400	XP_006413739.1
OG0017430	Cg001G0185000	XP_006413723.2
OG0017431	Cg001G0203400	XP_006413936.1
OG0017434	Cg004G1070800	XP_006408574.1
OG0017435	Cg004G1071100	XP_006408568.1
OG0017436	Cg004G1071800	XP_006408559.1
OG0017437	Cg004G1073200	XP_006408553.1
OG0017438	Cg004G1073400	XP_006408550.1
OG0017439	Cg004G1074700	XP_006408535.1
OG0017440	Cg004G1074900	XP_006408531.1
OG0017441	Cg004G1075000	XP_006408530.2
OG0017442	Cg002G0495200	XP_006393824.1
OG0017443	Cg007G2295600	XP_024012153.1
OG0017444	Cg003G1066800	XP_006393819.1
OG0017445	Cg003G1067000	XP_006393815.1
OG0017446	Cg003G1067500	XP_006405329.1
OG0017448	Cg003G1069200	XP_006393794.1
OG0017449	Cg003G1069300	XP_006393793.1
OG0017451	Cg002G0396400	XP_006402274.1
OG0017452	Cg002G0397200	XP_024012813.1
OG0017453	Cg002G0397300	XP_024012904.1
OG0017454	Cg002G0398000	XP_024009123.1
OG0017456	Cg002G0400400	XP_006402314.1
OG0017457	Cg002G0404400	XP_006402361.1
OG0017458	Cg002G0407700	XP_006402401.1
OG0017459	Cg002G0411900	XP_024013020.1
OG0017460	Cg002G0412200	XP_006402442.1
OG0017461	Cg002G0419800	XP_006402529.1
OG0017462	Cg002G0420000	XP_024012849.1
OG0017463	Cg002G0420800	XP_006402540.1
OG0017464	Cg002G0421100	XP_006402544.1
OG0017465	Cg002G0424100	XP_006402584.1
OG0017466	Cg002G0424500	XP_006402588.1
OG0017467	Cg002G0426400	XP_006402614.1
OG0017468	Cg002G0429100	XP_006402645.1
OG0017470	Cg002G0436200	XP_006402730.1
OG0017471	Cg002G0437400	XP_006402746.1
OG0017472	Cg002G0447900	XP_006402856.1
OG0017473	Cg002G0449300	XP_006402869.1
OG0017474	Cg002G0450500	XP_024012934.1, XP_006396050.2
OG0017475	Cg002G0451100	XP_006402891.1
OG0017476	Cg002G0452300	XP_006402900.1
OG0017477	Cg002G0457100	XP_006402953.1
OG0017478	Cg002G0460800	XP_006402993.1
OG0017479	Cg002G0461000	XP_006402995.2
OG0017480	Cg002G0463900	XP_006403024.1
OG0017481	Cg002G0467000	XP_006403415.1
OG0017483	Cg002G0471200	XP_006403455.1
OG0017484	Cg002G0471400	XP_006403456.1
OG0017485	Cg002G0472900	XP_024013354.1
OG0017486	Cg002G0475900	XP_006403498.1
OG0017487	Cg002G0477200	XP_006403513.1
OG0017488	Cg002G0482700	XP_006403576.1
OG0017489	Cg002G0484000	XP_006403594.1
OG0017490	Cg002G0486600	XP_024013742.1
OG0017491	Cg002G0487400	XP_024013402.1
OG0017492	Cg002G0488500	XP_006403652.1
OG0017493	Cg002G0488900	XP_006403656.1
OG0017494	Cg002G0490400	XP_024013640.1
OG0017495	Cg002G0494700	XP_006403714.2
OG0017496	Cg002G0495600	XP_006403718.2
OG0017497	Cg002G0496600, Cg002G0496800	XP_006403731.2
OG0017498	Cg002G0497400	XP_006403738.1
OG0017499	Cg002G0499900	XP_024013759.1
OG0017500	Cg002G0500100	XP_006403768.1
OG0017501	Cg002G0501200	XP_006403779.1
OG0017503	Cg003G0922600	XP_024012168.1
OG0017504	Cg003G0918400	XP_006401698.1
OG0017505	Cg004G1315500	XP_006418740.1
OG0017506	Cg004G1315600	XP_006418738.1
OG0017507	Cg004G1318300	XP_006418700.1
OG0017508	Cg004G1319700	XP_006418679.1
OG0017509	Cg004G1319600	XP_006418684.1
OG0017510	Cg004G1321200	XP_006418660.1
OG0017511	Cg004G1324400	XP_006418623.1
OG0017512	Cg004G1327000	XP_024009676.1
OG0017513	Cg004G1327200	XP_006418585.1
OG0017514	Cg004G1339200	XP_006418510.1
OG0017515	Cg004G1348900	XP_006396122.1
OG0017516	Cg007G2432700	XP_006391435.1
OG0017517	Cg007G2436600	XP_006391461.1
OG0017518	Cg007G2437600	XP_006391473.1
OG0017519	Cg007G2444200	XP_006391230.1
OG0017520	Cg007G2445500	XP_006391213.1
OG0017521	Cg007G2446000	XP_006391206.1
OG0017522	Cg007G2447400	XP_006391193.1
OG0017523	Cg007G2447600	XP_006391191.1
OG0017524	Cg007G2451100	XP_006391157.1
OG0017526	Cg004G1418900	XP_006409174.1
OG0017527	Cg004G1420900	XP_024016596.1
OG0017528	Cg004G1424700	XP_024016046.1
OG0017530	Cg002G0692000	XP_006395877.1
OG0017531	Cg008G2877500	XP_006395192.1
OG0017533	Cg005G1521800	XP_006411349.1
OG0017534	Cg005G1523500	XP_006411338.1
OG0017535	Cg003G0910000	XP_024012703.1
OG0017536	Cg005G1526300	XP_006411301.1
OG0017537	Cg005G1526800, Cg005G1667700, Cg005G1667600, Cg005G1668300	XP_006411297.1
OG0017538	Cg005G1528000	XP_006411289.1
OG0017540	Cg005G1530700	XP_006411258.1
OG0017541	Cg005G1531000	XP_006411255.1
OG0017542	Cg005G1536200	XP_006411188.2
OG0017543	Cg005G1536400	XP_006411185.1
OG0017544	Cg005G1538700	XP_006411162.1
OG0017545	Cg005G1540300	XP_006411143.1
OG0017546	Cg005G1541600	XP_006411127.1
OG0017548	Cg005G1546500	XP_006411074.2
OG0017549	Cg005G1547700	XP_006411060.2
OG0017550	Cg005G1547900	XP_006411058.1
OG0017551	Cg005G1548000	XP_024016706.1
OG0017553	Cg005G1556200	XP_006410964.1
OG0017554	Cg005G1556600	XP_006410960.1
OG0017555	Cg005G1558500	XP_006410940.1
OG0017556	Cg003G0748100	XP_006396745.1
OG0017559	Cg003G0746600	XP_024010161.1
OG0017561	Cg003G0746000	XP_006396719.1
OG0017562	Cg003G0749600	XP_006396767.1
OG0017563	Cg006G2009100	XP_006415865.1
OG0017564	Cg005G1777100	XP_006404557.1
OG0017565	Cg005G1776900	XP_006404560.1
OG0017566	Cg005G1776000	XP_006404571.1
OG0017567	Cg005G1775100	XP_006404580.1
OG0017568	Cg005G1774000	XP_006404597.1
OG0017569	Cg005G1773600	XP_006404604.1
OG0017570	Cg005G1770200	XP_024014253.1
OG0017571	Cg005G1768100	XP_006404655.1
OG0017572	Cg005G1763400	XP_006404716.1
OG0017573	Cg005G1762000	XP_006404726.1
OG0017574	Cg005G1730700	XP_006405145.2
OG0017575	Cg005G1719100	XP_006408813.1
OG0017576	Cg005G1713800	XP_006408861.1
OG0017577	Cg005G1703400	XP_006398034.1
OG0017578	Cg001G0315600	XP_006405235.1
OG0017580	Cg006G1910000	XP_024010610.1
OG0017581	Cg006G1919200	XP_006397423.1
OG0017582	Cg006G1921600	XP_006397419.1
OG0017583	Cg006G1925600	XP_006415018.1
OG0017584	Cg006G1926700	XP_024007707.1
OG0017585	Cg006G1936000	XP_006415081.1
OG0017586	Cg006G1936600	XP_006415087.1
OG0017587	Cg006G1936900	XP_024008157.1
OG0017588	Cg003G0769300	XP_006397019.1
OG0017589	Cg003G0766500	XP_006396995.1
OG0017590	Cg003G0766200	XP_006396989.1
OG0017591	Cg003G0766000, Cg004G1299400	XP_006396986.2
OG0017592	Cg003G0757100	XP_006396883.1
OG0017593	Cg003G0757200	XP_024010184.1
OG0017594	Cg008G2757700	XP_024012017.1
OG0017595	Cg008G2824000	XP_006394921.1
OG0017596	Cg008G2829300	XP_024010645.1, XP_024006951.1
OG0017597	Cg008G2830300	XP_006394980.1
OG0017598	Cg008G2831700	XP_006394995.1
OG0017599	Cg004G1438300	XP_006408924.1
OG0017600	Cg004G1441200	XP_006408957.1
OG0017601	Cg004G1443600	XP_006408999.2
OG0017602	Cg004G1445400	XP_006409016.1
OG0017603	Cg004G1446700	XP_006409030.1
OG0017604	Cg005G1448500	XP_024010813.1
OG0017605	Cg005G1448700	XP_006398000.1
OG0017607	Cg005G1453900	XP_006397948.2
OG0017609	Cg005G1455200	XP_006397936.1
OG0017610	Cg005G1459900	XP_006397883.1
OG0017612	Cg005G1463800	XP_024010868.1
OG0017613	Cg005G1467000	XP_006397810.1
OG0017614	Cg005G1474200	XP_006397735.1
OG0017616	Cg005G1479600	XP_006397680.2
OG0017617	Cg001G0114900	XP_024005313.1
OG0017618	Cg005G1488400	XP_006397592.1
OG0017619	Cg005G1488600	XP_006397586.1
OG0017620	Cg005G1488800	XP_006397583.1
OG0017621	Cg005G1489800	XP_006397572.1
OG0017622	Cg005G1490500	XP_006397563.1
OG0017623	Cg004G1445200	XP_024007387.1
OG0017624	Cg005G1496400	XP_006397497.1
OG0017625	Cg005G1497400	XP_006397487.1
OG0017626	Cg005G1497900	XP_006397481.1
OG0017627	Cg005G1508400	XP_024003726.1
OG0017628	Cg005G1509900	XP_006411471.1
OG0017631	Cg008G2982000	XP_006398421.1
OG0017632	Cg004G1082800	XP_024015000.1
OG0017633	Cg004G1083700	XP_006408435.1
OG0017634	Cg004G1087900	XP_006408397.1
OG0017635	Cg004G1090500	XP_024015432.1
OG0017636	Cg004G1090800	XP_024015602.1
OG0017638	Cg004G1094800	XP_006408317.1
OG0017639	Cg004G1094900	XP_006408316.1
OG0017640	Cg004G1095800	XP_006408301.1
OG0017641	Cg004G1097400	XP_006408288.1
OG0017642	Cg004G1097900	XP_006408282.1
OG0017643	Cg003G1062000	XP_006393868.1
OG0017644	Cg004G1106200	XP_006408176.1
OG0017645	Cg004G1108100	XP_006408156.1
OG0017646	Cg005G1753600	XP_006404852.1
OG0017648	Cg004G1114300	XP_006408098.1
OG0017649	Cg004G1116500	XP_024015575.1
OG0017650	Cg004G1123300	XP_006407993.1
OG0017651	Cg004G1123500	XP_006407989.1
OG0017652	Cg006G2006300	XP_024008793.1
OG0017653	Cg004G1126900	XP_006407956.1
OG0017654	Cg004G1128000	XP_006407945.1
OG0017655	Cg004G1128500	XP_006407938.1
OG0017657	Cg004G1130500	XP_006407922.1
OG0017658	Cg004G1132500	XP_006407896.1
OG0017659	Cg004G1133600	XP_006407887.1
OG0017660	Cg004G1135600	XP_024015473.1
OG0017661	Cg004G1137300	XP_006407846.1
OG0017662	Cg004G1138200	XP_006407840.1
OG0017663	Cg004G1141400	XP_006407807.1
OG0017666	Cg004G1144200	XP_006407773.1
OG0017667	Cg004G1144500	XP_006407771.1
OG0017668	Cg004G1147600	XP_006407741.1
OG0017669	Cg004G1147800	XP_006418524.1
OG0017670	Cg004G1148200	XP_006407738.1
OG0017672	Cg004G1155000	XP_006407666.1
OG0017673	Cg004G1155900	XP_024014999.1
OG0017674	Cg004G1156700	XP_006407643.1
OG0017675	Cg004G1157100	XP_006407639.2
OG0017676	Cg004G1159500	XP_006407614.1
OG0017678	Cg004G1161100	XP_006407595.1
OG0017679	Cg004G1161300	XP_006407592.1
OG0017680	Cg004G1163100	XP_006407575.1
OG0017681	Cg004G1165800	XP_006407527.1
OG0017683	Cg004G1174400	XP_006407445.1
OG0017684	Cg004G1184300	XP_006407324.2
OG0017685	Cg004G1184600	XP_006407320.1
OG0017686	Cg004G1187100	XP_006407291.1
OG0017687	Cg004G1191600	XP_006407255.1
OG0017688	Cg004G1193400	XP_006407234.1
OG0017689	Cg004G1195900	XP_006407197.1
OG0017690	Cg004G1197300	XP_006407182.1
OG0017691	Cg004G1198000	XP_006407172.1
OG0017692	Cg004G1198300	XP_006407169.1
OG0017693	Cg004G1201700	XP_024015748.1
OG0017695	Cg004G1205700	XP_006407092.2
OG0017696	Cg004G1207600	XP_006407067.1
OG0017697	Cg004G1207700	XP_006407066.1
OG0017698	Cg004G1362300	XP_006409688.1
OG0017699	Cg004G1212200	XP_024015348.1
OG0017700	Cg004G1213200	XP_006407010.1
OG0017701	Cg004G1213300	XP_024015252.1
OG0017702	Cg004G1214800	XP_006407006.1
OG0017703	Cg004G1216200	XP_006409654.1, XP_006406990.2
OG0017706	Cg004G1221100	XP_024014849.1
OG0017707	Cg004G1225900	XP_024015245.1
OG0017708	Cg004G1227300	XP_006406850.1
OG0017709	Cg004G1232500	XP_006406809.1
OG0017710	Cg004G1232800	XP_006406806.1
OG0017711	Cg004G1241000	XP_006406714.1
OG0017712	Cg004G1244300	XP_006406678.1
OG0017713	Cg001G0142200	XP_006413233.1
OG0017715	Cg004G1263100	XP_006406470.1
OG0017716	Cg004G1263600	XP_006406466.1
OG0017717	Cg004G1263700	XP_006406465.1
OG0017718	Cg006G2220500	XP_006418108.1
OG0017719	Cg004G1264200	XP_006406456.1
OG0017721	Cg004G1275000	XP_006406349.1
OG0017722	Cg003G0910400	XP_006401780.1
OG0017723	Cg001G0369700	XP_006405586.1
