Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0013316	Cg004G1421300	g6003
OG0013318	Cg004G1423400	g13782
OG0013319	Cg004G1423500	g5993
OG0013320	Cg004G1426400	g5987
OG0013321	Cg004G1426500	g5986
OG0013322	Cg001G0330700, Cg004G1394400	g13924
OG0013323	Cg004G1429900	g13917
OG0013324	Cg004G1430800	g5963
OG0013325	Cg004G1432600	g13805
OG0013326	Cg004G1433500	g13902
OG0013327	Cg004G1434300	g13900
OG0013328	Cg005G1518700	g51976
OG0013329	Cg005G1518800	g37380
OG0013330	Cg005G1519800	g37378
OG0013331	Cg005G1519900	g51968
OG0013332	Cg005G1520100	g37377
OG0013333	Cg005G1520300	g37376
OG0013334	Cg005G1521300	g51959
OG0013336	Cg005G1524300	g51924
OG0013337	Cg005G1525400	g38143
OG0013338	Cg005G1525300	g51920
OG0013339	Cg005G1526600, Cg001G0292500	g41156
OG0013340	Cg005G1529800	g38140
OG0013341	Cg005G1531500	g38136
OG0013342	Cg005G1532700	g51835
OG0013343	Cg005G1534700	g37329
OG0013344	Cg005G1535600	g51788
OG0013345	Cg005G1536300	g51786
OG0013346	Cg005G1539500	g38123
OG0013347	Cg005G1540500	g51757, g37310
OG0013348	Cg005G1540600	g37309
OG0013349	Cg005G1653600	g37829
OG0013350	Cg005G1541900, Cg007G2322000, Cg007G2321600	g51745
OG0013351	Cg005G1542000	g51744
OG0013352	Cg005G1545400	g38102
OG0013353	Cg002G0554200	g2781
OG0013354	Cg005G1746200	g50982
OG0013355	Cg005G1547000	g51724
OG0013357	Cg005G1558000	g37223
OG0013358	Cg005G1549800	g37262
OG0013359	Cg005G1552200	g37242
OG0013360	Cg005G1552500	g38088
OG0013361	Cg005G1554000	g51681
OG0013363	Cg005G1556800	g38080
OG0013364	Cg005G1557800	g51650
OG0013365	Cg005G1559400	g51636
OG0013366	Cg005G1560400	g51632
OG0013367	Cg005G1560700	g37204
OG0013369	Cg005G1563400	g37193
OG0013370	Cg005G1563700	g51621
OG0013371	Cg005G1564200	g38052
OG0013372	Cg004G1272000	g11914
OG0013373	Cg005G1564900	g38051
OG0013374	Cg001G0144100	g23727
OG0013375	Cg003G0746300	g40423
OG0013376	Cg003G0745600	g25600
OG0013377	Cg006G2200700	g30999
OG0013378	Cg004G1264900	g6772
OG0013379	Cg004G1265000	g6771
OG0013380	Cg005G1761900	g38479
OG0013381	Cg003G0857400, Cg003G0740300	g40454
OG0013383	Cg003G0753200	g25673
OG0013384	Cg003G0754700	g25677
OG0013385	Cg003G0751400	g40400
OG0013386	Cg003G0749100	g40406
OG0013387	Cg005G1777400	g50852
OG0013388	Cg005G1774400	g38530
OG0013390	Cg005G1771800	g38521
OG0013392	Cg005G1770300	g38514
OG0013393	Cg005G1769800	g38511
OG0013394	Cg005G1769600	g36942
OG0013395	Cg005G1767700	g38509
OG0013396	Cg005G1765900	g38504
OG0013397	Cg005G1766200	g36934
OG0013398	Cg005G1764500	g38488
OG0013399	Cg005G1763100	g38485
OG0013401	Cg005G1758900	g36916
OG0013402	Cg005G1752700	g38413, g50964
OG0013403	Cg005G1753000	g38422, g5010
OG0013404	Cg005G1730800	g51037
OG0013405	Cg036G3082500, Cg013G3025400	g36873
OG0013406	Cg005G1733900	g38338
OG0013407	Cg005G1718400	g38307
OG0013408	Cg005G1717100	g53220
OG0013409	Cg005G1713900	g38295
OG0013410	Cg005G1703600	g38271, g14624
OG0013411	Cg005G1734500	g38341
OG0013412	Cg005G1735000	g38347
OG0013413	Cg005G1735700	g51033
OG0013414	Cg005G1708100	g38284
OG0013415	Cg005G1722500	g38318
OG0013416	Cg005G1722100	g51069
OG0013417	Cg006G1870400	g36169
OG0013418	Cg006G2000500	g32284
OG0013419	Cg006G1879400	g28214
OG0013420	Cg006G2002100	g50405
OG0013421	Cg006G1885400	g28205
OG0013422	Cg006G1884300	g28177
OG0013423	Cg006G1868800	g35951
OG0013424	Cg006G1869000	g53899
OG0013425	Cg006G1903700	g35895
OG0013426	Cg006G1911100	g46638
OG0013427	Cg006G1912200	g37798
OG0013428	Cg006G1915900	g50759
OG0013429	Cg006G1915600	g32970
OG0013430	Cg006G1916700	g27876, g32900
OG0013431	Cg006G1923100, Cg006G1923200	g27859
OG0013432	Cg006G1923900	g50747
OG0013433	Cg006G1925700	g50742
OG0013434	Cg006G1926000	g27808
OG0013435	Cg007G2371400	g6527
OG0013436	Cg006G1933200	g27803
OG0013437	Cg006G1935900	g32679
OG0013438	Cg006G1936200	g50708
OG0013439	Cg006G1936300	g32677
OG0013440	Cg006G1937900	g32665
OG0013441	Cg006G1938100	g32664
OG0013442	Cg003G0784300	g25844
OG0013443	Cg003G0791000	g25892
OG0013444	Cg003G0777400	g40282
OG0013445	Cg003G0776500	g25838
OG0013446	Cg003G0776100	g40293
OG0013447	Cg003G0773200	g40308
OG0013448	Cg003G0767000	g40335
OG0013449	Cg003G0765100	g25752
OG0013450	Cg003G0764900	g40346
OG0013451	Cg003G0763100	g40348
OG0013452	Cg003G0760800	g25724
OG0013453	Cg003G0760500	g40359
OG0013454	Cg003G0759800	g43191
OG0013455	Cg008G2756200	g4883
OG0013456	Cg008G2756500	g29096
OG0013457	Cg008G2757000	g4878
OG0013458	Cg008G2821000	g10109
OG0013459	Cg008G2821800	g4837
OG0013460	Cg008G2822000	g10116
OG0013461	Cg008G2822200	g4832
OG0013462	Cg008G2825500	g4795
OG0013463	Cg008G2826300	g10131
OG0013464	Cg008G2826700	g10134
OG0013465	Cg008G2827100, Cg008G2827400	g18515
OG0013466	Cg008G2827900	g10141
OG0013467	Cg004G1354400	g17495
OG0013469	Cg004G1439500	g5921, g13862
OG0013470	Cg004G1443000	g13847, g5897
OG0013471	Cg004G1445600	g13841
OG0013472	Cg002G0565200	g2879
OG0013473	Cg002G0570700	g19581
OG0013474	Cg005G1450200	g50840
OG0013475	Cg005G1450800	g37762
OG0013476	Cg005G1451300	g37759
OG0013477	Cg005G1451600	g37133
OG0013478	Cg005G1452300	g37749
OG0013479	Cg005G1453300	g37741
OG0013480	Cg005G1453500	g37735
OG0013481	Cg005G1454100	g12729
OG0013482	Cg005G1454400	g50829
OG0013483	Cg005G1456200	g50822
OG0013485	Cg005G1456400	g50821
OG0013486	Cg005G1458800	g47693
OG0013487	Cg005G1458900	g50809
OG0013488	Cg005G1459800	g50806
OG0013489	Cg005G1461700	g37687
OG0013490	Cg005G1462500	g37678
OG0013491	Cg005G1463200	g50788
OG0013492	Cg005G1463300	g50787
OG0013493	Cg005G1463400	g38250
OG0013494	Cg005G1464700	g37667
OG0013495	Cg005G1465500	g37660
OG0013496	Cg005G1465900	g37657
OG0013497	Cg005G1466100	g37655
OG0013498	Cg005G1466700	g37653
OG0013500	Cg005G1469400	g37638
OG0013501	Cg005G1469600	g37636, g52290
OG0013502	Cg005G1470500	g52284, g37632
OG0013503	Cg005G1470600	g37631
OG0013504	Cg005G1473600	g52262
OG0013505	Cg005G1474300	g37613
OG0013506	Cg005G1476400	g52222
OG0013508	Cg005G1479500	g37576
OG0013509	Cg005G1480300	g52208, g38239, g976
OG0013510	Cg005G1483100	g52186
OG0013511	Cg005G1483600	g52181
OG0013512	Cg005G1483800	g52177
OG0013513	Cg005G1485000	g37553, g38234
OG0013514	Cg005G1485900	g52164
OG0013515	Cg005G1486100	g37545
OG0013516	Cg005G1486900	g38229
OG0013517	Cg005G1487600, Cg005G1487700	g37535
OG0013518	Cg005G1489400	g52152
OG0013519	Cg005G1492900	g38219
OG0013520	Cg002G0570200	g2916
OG0013521	Cg005G1494300	g37506
OG0013522	Cg005G1495600	g37501
OG0013523	Cg005G1497100	g52113
OG0013525	Cg005G1499500	g37482
OG0013527	Cg005G1500100	g38200
OG0013528	Cg005G1502500	g52081, g37463
OG0013529	Cg005G1503300	g52078
OG0013530	Cg005G1503600	g52077
OG0013531	Cg005G1506500	g37448
OG0013532	Cg008G2850500, Cg008G2866000	g10225
OG0013533	Cg005G1508200	g52045
OG0013534	Cg005G1508600	g52041
OG0013535	Cg005G1509500	g52030
OG0013536	Cg005G1513800	g52003
OG0013537	Cg005G1513700	g52004
OG0013540	Cg005G1513300	g37401
OG0013541	Cg005G1516600	g37388
OG0013543	Cg004G1078200	g12734
OG0013547	Cg003G0819000	g26001
OG0013548	Cg004G1083800	g7892, g36219
OG0013549	Cg004G1085500	g7875
OG0013550	Cg004G1088000	g12679
OG0013551	Cg004G1088800	g12676
OG0013552	Cg004G1091300	g7839
OG0013553	Cg004G1094500	g12650
OG0013554	Cg004G1095000	g7828
OG0013555	Cg004G1097100	g12624
OG0013556	Cg004G1097800	g12779
OG0013557	Cg004G1098400	g7815
OG0013558	Cg004G1098500	g12787
OG0013559	Cg004G1098600	g12788
OG0013560	Cg004G1099500	g12793
OG0013561	Cg004G1100100	g7805
OG0013562	Cg004G1100300	g7804
OG0013563	Cg004G1103800	g7771
OG0013564	Cg004G1104300	g7776, g7767, g12609
OG0013565	Cg004G1105800	g12598
OG0013566	Cg004G1105900	g12597
OG0013568	Cg004G1106900	g7747
OG0013569	Cg004G1107700	g12590
OG0013570	Cg004G1108400	g12822
OG0013571	Cg004G1109500	g7737
OG0013573	Cg004G1110300	g12578
OG0013574	Cg004G1110900	g7723
OG0013575	Cg004G1114400	g7712
OG0013576	Cg004G1115400	g12859
OG0013577	Cg004G1115800	g12557
OG0013578	Cg004G1118200	g12543
OG0013581	Cg004G1121800	g12515
OG0013582	Cg004G1122000	g7681
OG0013583	Cg004G1124100	g12505
OG0013584	Cg004G1125300	g12499
OG0013586	Cg004G1128200	g7645
OG0013587	Cg004G1128700	g12484
OG0013588	Cg004G1129800	g7638
OG0013589	Cg004G1130700	g7632
OG0013590	Cg004G1131900	g7627
OG0013591	Cg004G1134800	g12456
OG0013592	Cg004G1135400	g12452
OG0013593	Cg004G1135500	g12451
OG0013595	Cg004G1138100	g12968
OG0013598	Cg004G1141900	g7569
OG0013599	Cg004G1144800	g7550
OG0013600	Cg004G1145300	g12989
OG0013601	Cg004G1146600	g7541, g12414
OG0013602	Cg004G1148800	g13007
OG0013603	Cg004G1149300	g13012
OG0013604	Cg001G0161000	g47499
OG0013605	Cg004G1149800	g13013
OG0013606	Cg004G1150000	g7517
OG0013609	Cg004G1154900	g13053
OG0013610	Cg004G1155800	g7480
OG0013611	Cg004G1158500	g7458, g12389
OG0013612	Cg004G1158800	g13065, g53300, g37792
OG0013613	Cg004G1160000	g13069
OG0013614	Cg004G1160500	g12381
OG0013615	Cg004G1160800	g7445
OG0013616	Cg004G1163500	g13089
OG0013617	Cg004G1165600	g13103
OG0013618	Cg004G1165900	g13106
OG0013619	Cg004G1168100	g7411
OG0013620	Cg004G1168200	g7410
OG0013622	Cg004G1168700	g12350
OG0013623	Cg004G1169400	g7405, g12344
OG0013625	Cg004G1171100	g12337
OG0013627	Cg004G1172100	g12330
OG0013628	Cg004G1175300	g7374
OG0013629	Cg004G1176300	g13121
OG0013630	Cg004G1179900	g13132
OG0013631	Cg004G1180500	g7333
OG0013632	Cg004G1180900	g12294, g7331
OG0013633	Cg004G1181700	g12290, g7322
OG0013634	Cg004G1183200	g7313
OG0013635	Cg004G1183500	g7310
OG0013636	Cg004G1184400	g13141
OG0013637	Cg004G1185800	g7291
OG0013638	Cg004G1186900	g7283
OG0013639	Cg004G1188600	g12257
OG0013641	Cg004G1192100	g13161
OG0013642	Cg004G1196600	g14349
OG0013643	Cg004G1199400	g7207
OG0013644	Cg002G0563000	g11431
OG0013645	Cg004G1201600	g12204
OG0013647	Cg004G1207800	g7150
OG0013649	Cg004G1210400	g7138
OG0013650	Cg004G1211000	g19161
OG0013651	Cg004G1214700	g12147
OG0013652	Cg004G1215200	g12144
OG0013653	Cg004G1215500	g7107
OG0013654	Cg004G1215900	g7103
OG0013655	Cg004G1216500	g7099
OG0013656	Cg004G1217300	g7087
OG0013657	Cg004G1220300	g7066
OG0013658	Cg004G1221000	g7065
OG0013659	Cg001G0368000	g16882
OG0013660	Cg004G1221700	g12111
OG0013661	Cg004G1222400	g7059
OG0013663	Cg004G1224300	g12103
OG0013664	Cg004G1225200	g7044
OG0013666	Cg004G1227800	g13260, g12091
OG0013667	Cg004G1227900	g7016
OG0013668	Cg004G1232900	g6991
OG0013669	Cg004G1233000	g12072
OG0013670	Cg004G1233900	g12063
OG0013671	Cg004G1234300	g12062
OG0013672	Cg004G1234600	g6983
OG0013673	Cg004G1235100	g6980
OG0013674	Cg004G1235500	g6977
OG0013675	Cg004G1235600	g13275
OG0013676	Cg004G1236600	g13277
OG0013677	Cg004G1238200	g6953
OG0013678	Cg004G1238500	g13281
OG0013680	Cg004G1238900	g6948
OG0013681	Cg004G1241100	g6931
OG0013682	Cg004G1241400	g6929
OG0013683	Cg004G1241500	g12039
OG0013684	Cg004G1241800	g13292
OG0013685	Cg004G1241900	g12036
OG0013686	Cg004G1242000	g6927
OG0013687	Cg004G1242400	g6924
OG0013688	Cg004G1242600	g6923
OG0013689	Cg004G1244600	g12029
OG0013690	Cg004G1244700	g13296
OG0013691	Cg004G1250800	g12006
OG0013692	Cg004G1253300	g13319
OG0013693	Cg004G1258000	g13333
OG0013694	Cg004G1259100	g6812
OG0013695	Cg004G1259200	g6811
OG0013696	Cg004G1260400	g6800
OG0013698	Cg004G1264600	g6774
OG0013699	Cg004G1265200	g11946
OG0013700	Cg004G1268400	g11935, g6754
OG0013701	Cg004G1269200	g6751
OG0013702	Cg004G1269800	g11924
OG0013703	Cg004G1271300	g11915
OG0013704	Cg004G1271400	g6731
OG0013705	Cg004G1271500	g6724
OG0013706	Cg004G1271600	g36449
OG0013707	Cg004G1272100	g11913, g25078
OG0013709	Cg007G2306000	g44109
OG0013710	Cg004G1274300	g6709
OG0013711	Cg004G1275600	g11894
OG0013712	Cg004G1276100	g11891
OG0013713	Cg004G1276800	g13373
OG0013714	Cg001G0362200	g16895
OG0013715	Cg001G0360500	g16906
OG0013716	Cg001G0157700	g23826
OG0013717	Cg001G0353700	g46731
OG0013718	Cg001G0353100	g18089
OG0013719	Cg001G0352900	g46737
OG0013720	Cg001G0350700	g18098
OG0013721	Cg001G0349900	g18114
OG0013722	Cg001G0343500	g46761
OG0013723	Cg001G0341200	g18116
OG0013724	Cg001G0339100	g46780
OG0013725	Cg001G0338900	g18120
OG0013726	Cg007G2366900	g17927
OG0013727	Cg001G0336500	g46787
OG0013728	Cg001G0336300	g18121
OG0013729	Cg001G0332000	g16742
OG0013730	Cg001G0325600	g46838
OG0013731	Cg001G0321500	g25096, g18129
OG0013732	Cg009G2989800, Cg008G2888600	g10305
OG0013733	Cg004G1307200	g13476
OG0013734	Cg004G1306400	g11749
OG0013735	Cg004G1304900	g6523
OG0013736	Cg004G1302500	g11757
OG0013737	Cg004G1301300, Cg004G1301400	g6538
OG0013738	Cg004G1300900	g13461
OG0013739	Cg004G1297900	g11769
OG0013740	Cg004G1297000	g6558
OG0013741	Cg004G1293400	g6572
OG0013742	Cg004G1292300	g13428, g11815
OG0013743	Cg004G1291400	g13424
OG0013744	Cg007G2409100, Cg007G2400300	g40263
OG0013747	Cg004G1285800	g6604
OG0013748	Cg004G1284600	g6634
OG0013749	Cg004G1284100	g6659
OG0013751	Cg004G1280500	g6678, g13383
OG0013752	Cg001G0098900	g23410
OG0013753	Cg007G2347700	g41129
OG0013754	Cg007G2425300	g45006
OG0013755	Cg007G2423200	g45020
OG0013756	Cg007G2402700	g45082
OG0013757	Cg007G2398600, Cg007G2411000	g18060
OG0013758	Cg007G2408400, Cg007G2400900	g45090
OG0013759	Cg007G2408300, Cg007G2401000	g18059
OG0013760	Cg007G2366300	g41131
OG0013761	Cg007G2357500	g41132
OG0013762	Cg007G2354200	g1684
OG0013763	Cg008G2753900	g4899
OG0013764	Cg008G2750000	g29061
OG0013765	Cg008G2749500	g29049
OG0013766	Cg008G2749100	g4915
OG0013767	Cg008G2748100	g41473
OG0013768	Cg008G2747900	g4920
OG0013769	Cg005G1715300	g38302
OG0013770	Cg005G1750700	g24721, g38406
OG0013771	Cg008G2746100	g29035
OG0013772	Cg008G2842200	g10195
OG0013773	Cg008G2841500	g10191
OG0013774	Cg008G2877600	g10276
OG0013775	Cg008G2877800	g1675
OG0013777	Cg002G0505300	g2414
OG0013778	Cg002G0505700	g11334, g19271
OG0013779	Cg002G0505800	g19272
OG0013780	Cg002G0505900	g2418
OG0013781	Cg002G0506000	g2419
OG0013782	Cg002G0506100	g2420
OG0013783	Cg002G0508800	g11336
OG0013784	Cg002G0508900	g11337
OG0013785	Cg002G0509400	g11339
OG0013786	Cg002G0510100	g2445
OG0013787	Cg002G0510500	g2454
OG0013788	Cg002G0511200	g11341
OG0013789	Cg002G0512700	g2465, g19296
OG0013790	Cg002G0514000	g19309
OG0013791	Cg006G1912400, Cg002G0515000	g19315
OG0013792	Cg002G0694800	g10807
OG0013793	Cg006G2256400	g49274
OG0013794	Cg002G0546500	g44478
OG0013795	Cg006G2253300	g26861
OG0013796	Cg006G2252700	g49300
OG0013797	Cg006G2251900	g26868
OG0013799	Cg006G2249700	g30739, g49317
OG0013801	Cg006G2246600	g30759
OG0013802	Cg006G2246000	g30763
OG0013803	Cg006G2245400	g49347
OG0013804	Cg006G2244400	g26879
OG0013805	Cg006G2243300	g26881
OG0013806	Cg004G1219100	g12135
OG0013807	Cg006G2241200	g26891
OG0013808	Cg006G2240600	g49377, g30776
OG0013809	Cg006G2240400	g49380
OG0013810	Cg006G2239900	g30779
OG0013811	Cg006G2237500	g49391
OG0013812	Cg006G2236900	g30798
OG0013813	Cg006G2235800	g26902
OG0013814	Cg006G2235500	g30808
OG0013815	Cg006G2234500	g49406
OG0013816	Cg006G2232000	g30826
OG0013817	Cg006G2229700	g30839
OG0013818	Cg006G2227200	g49438
OG0013819	Cg006G2226600	g30846
OG0013820	Cg006G2221500	g49455
OG0013821	Cg006G2220900	g30879
OG0013822	Cg006G2219200	g30855
OG0013823	Cg006G2217100	g30895
OG0013824	Cg006G2217000	g30894
OG0013825	Cg007G2347900, Cg006G2205300	g26964
OG0013827	Cg006G2202300	g49541
OG0013828	Cg006G2200200	g31006
OG0013829	Cg006G2196000, Cg006G2206900	g31034
OG0013830	Cg006G2195900	g31036
OG0013831	Cg006G2195000	g31041
OG0013832	Cg006G2193900	g26995
OG0013833	Cg006G2191900	g31054
OG0013834	Cg006G2190900	g27008
OG0013835	Cg001G0335000	g18124, g46804
OG0013836	Cg006G2184700	g31095
OG0013837	Cg006G2182100	g31110
OG0013838	Cg006G2180600	g31113
OG0013839	Cg006G2179900	g31117
OG0013840	Cg007G2372800	g6415
OG0013841	Cg006G2179700	g31119
OG0013842	Cg006G2175100	g31143, g49653
OG0013843	Cg006G2174100	g27059
OG0013845	Cg006G2172300	g31163
OG0013846	Cg006G2171600	g31173, g27064
OG0013847	Cg006G2171300	g31177
OG0013848	Cg006G2170800	g27072, g49635
OG0013849	Cg006G2169900	g27076
OG0013850	Cg006G2169500	g31183
OG0013851	Cg006G2168400	g27087
OG0013852	Cg006G2167000, Cg006G2166900	g31211
OG0013853	Cg006G2165600	g49703
OG0013855	Cg006G2161800	g27105
OG0013856	Cg006G2160000	g27117
OG0013857	Cg006G2159300	g49728
OG0013858	Cg006G2159000	g49730
OG0013859	Cg006G2158600	g31256
OG0013860	Cg006G2011500	g50374
OG0013861	Cg006G2156100	g31270
OG0013862	Cg006G2155300	g27129, g31277
OG0013863	Cg006G2153800	g49757
OG0013864	Cg006G2153200	g49761
OG0013865	Cg006G2152900	g27136, g31297
OG0013866	Cg006G2152500	g31299
OG0013869	Cg006G2150800	g31305, g49769
OG0013872	Cg006G2146100	g31330
OG0013874	Cg006G2145500	g31333
OG0013875	Cg006G2145100	g31334
OG0013876	Cg006G2143900	g49788
OG0013878	Cg007G2354300	g27179
OG0013879	Cg006G2143100	g49797
OG0013880	Cg006G2143000	g27181, g49798
OG0013881	Cg006G2136400	g31401
OG0013882	Cg006G2135900	g31404
OG0013883	Cg006G2134900	g31411
OG0013884	Cg006G2134700	g31413
OG0013885	Cg006G2134100	g27207
OG0013886	Cg006G2133500	g49860
OG0013887	Cg006G2006400	g32230
OG0013888	Cg006G2131600	g31436
OG0013889	Cg006G2130500	g31448
OG0013890	Cg003G0904800	g28362
OG0013892	Cg006G2127200	g27245, g49884
OG0013893	Cg006G2126800	g49890, g27247
OG0013894	Cg006G2122700	g31503
OG0013895	Cg006G2122000	g31510
OG0013896	Cg006G2121400	g31512
OG0013897	Cg006G2121100	g31515
OG0013898	Cg006G2120500	g31520
OG0013899	Cg006G2120400	g27265
OG0013900	Cg006G2119400	g31528
OG0013901	Cg006G2116500	g31544, g49917
OG0013902	Cg006G2116300	g31545
OG0013903	Cg006G2112600	g27291
OG0013904	Cg006G2111300	g31584
OG0013905	Cg008G2866600, Cg008G2850900	g10222
OG0013906	Cg006G2107100	g49949, g27310
OG0013907	Cg006G2104200	g31627
OG0013908	Cg006G2103000	g31635
OG0013910	Cg006G2101600	g31643
OG0013911	Cg006G2100600	g31647
OG0013912	Cg006G2099500	g49973
OG0013914	Cg006G2098900	g31655
OG0013915	Cg006G2097300	g31660
OG0013916	Cg006G2097100	g31662
OG0013917	Cg006G2096300	g31668
OG0013918	Cg006G2092800	g27365
OG0013919	Cg006G2091500	g49997, g31694
OG0013920	Cg003G0912500	g5739
OG0013921	Cg006G2090600	g31704
OG0013922	Cg006G2090500	g31707
OG0013923	Cg006G2090400	g27371
OG0013924	Cg006G2089500	g31712
OG0013925	Cg006G2088900	g31717
OG0013926	Cg006G2086200	g50018
OG0013927	Cg006G2085500	g31743
OG0013928	Cg006G2085300	g50027
OG0013929	Cg006G2084200	g31751
OG0013930	Cg006G2083400	g31757
OG0013932	Cg006G2081800	g50040
OG0013933	Cg006G2079600	g27413
OG0013934	Cg006G2075200	g27426
OG0013935	Cg006G2074600	g31817
OG0013936	Cg006G2074000	g50068
OG0013937	Cg006G2073900	g27429, g50069
OG0013939	Cg006G2071500	g27432
OG0013940	Cg006G2071200	g27433
OG0013941	Cg006G2070200	g31860
OG0013942	Cg006G2069500	g50093
OG0013943	Cg006G2069000	g31870
OG0013944	Cg006G2068800	g50095
OG0013945	Cg006G2073200	g31830
OG0013946	Cg006G2068100	g31880
OG0013947	Cg006G2066800	g27443
OG0013948	Cg002G0678600	g16680
OG0013949	Cg006G2064700	g31901, g50118
OG0013951	Cg001G0367900	g46688
OG0013952	Cg006G2062600	g50132
OG0013953	Cg006G2062400	g50133
OG0013954	Cg006G2061400	g50142
OG0013955	Cg006G2058700	g50153
OG0013956	Cg006G2053400	g31986
OG0013957	Cg006G2053300	g50187
OG0013958	Cg006G2053200	g31987, g50188
OG0013959	Cg006G2052500	g50190
OG0013961	Cg006G2050000	g50207
OG0013962	Cg006G2047800	g50210
OG0013963	Cg006G2046100	g27511
OG0013964	Cg006G2045300	g32022
OG0013965	Cg006G2044100	g50236
OG0013967	Cg006G2039000	g50252
OG0013968	Cg006G2038100	g27535
OG0013969	Cg006G2036900	g27538
OG0013970	Cg006G2036700	g27539
OG0013971	Cg006G2036600	g50273, g46043, g46041
OG0013973	Cg007G2487900	g44630
OG0013974	Cg007G2487000	g45945
OG0013975	Cg007G2486600	g45943
OG0013976	Cg007G2486300	g44639
OG0013977	Cg007G2486000	g45933
OG0013978	Cg007G2485700	g45930, g44647
OG0013979	Cg007G2484400	g45923, g3816, g3817
OG0013980	Cg007G2483800	g45920
OG0013981	Cg007G2483500	g45916
OG0013982	Cg007G2481700	g45905
OG0013983	Cg007G2477900	g45879
OG0013985	Cg007G2476600	g45871
OG0013986	Cg007G2475600	g44695
OG0013987	Cg007G2475200	g45861
OG0013988	Cg007G2475100	g45860
OG0013989	Cg007G2474400	g45855, g36216
OG0013990	Cg007G2472000	g45832
OG0013991	Cg001G0163100	g23849
OG0013992	Cg001G0162700	g17227
OG0013993	Cg006G1943800	g27790
OG0013994	Cg007G2264000	g40814
OG0013995	Cg007G2264100	g40810
OG0013996	Cg007G2264200	g40809
OG0013997	Cg007G2269400	g44255
OG0013998	Cg007G2270100	g40842
OG0013999	Cg001G0133800	g47609
OG0014001	Cg007G2272000	g40851
OG0014002	Cg002G0695800	g10814
OG0014003	Cg007G2274200	g44242
OG0014004	Cg007G2274800	g40870
OG0014005	Cg008G2730100	g5032
OG0014006	Cg007G2277200	g40887
OG0014007	Cg007G2279300	g40905
OG0014008	Cg007G2280400	g40919
OG0014009	Cg007G2283200	g40929
OG0014010	Cg007G2287700	g40948
OG0014011	Cg007G2288100	g44181
OG0014012	Cg007G2295100	g44153
OG0014013	Cg007G2300900	g44150
OG0014014	Cg007G2300800	g40982
OG0014015	Cg007G2298200	g40995
OG0014016	Cg007G2296500	g41004
OG0014017	Cg004G1359800	g13672
OG0014018	Cg007G2301200	g40998
OG0014019	Cg007G2303200	g41021
OG0014020	Cg007G2305000	g41027
OG0014021	Cg007G2306800	g44106
OG0014022	Cg007G2310500	g41046
OG0014023	Cg007G2313200	g44068
OG0014025	Cg002G0534500	g34470, g34493
OG0014026	Cg007G2320800	g41074
OG0014027	Cg007G2331300	g41107, g33426
OG0014028	Cg007G2334800	g41114
OG0014029	Cg007G2335700, Cg007G2335800	g41118
OG0014030	Cg007G2342300	g41126
OG0014031	Cg007G2263600	g40817
OG0014032	Cg007G2262600	g40824
OG0014033	Cg007G2261700	g40777
OG0014035	Cg007G2260300	g40766
OG0014036	Cg007G2260000	g40763
OG0014037	Cg007G2259900	g40762
OG0014038	Cg007G2257300	g40736
OG0014039	Cg007G2257100	g40735
OG0014040	Cg003G0799900	g40226
