Orthogroup	Cardamine_glauca	Rorippa_islandica
OG0016852	Cg002G0563800	Roisl.0209s0358.1.p, Roisl.0058s0033.1.p
OG0016853	Cg002G0558700	Roisl.0209s0392.1.p
OG0016854	Cg002G0556300	Roisl.0209s0416.1.p
OG0016855	Cg002G0553500	Roisl.0209s0455.1.p
OG0016856	Cg002G0528200	Roisl.0046s0942.1.p
OG0016857	Cg002G0521400	Roisl.0046s1011.1.p
OG0016858	Cg002G0504100	Roisl.0046s1212.1.p
OG0016859	Cg002G0493000	Roisl.0046s1313.1.p
OG0016860	Cg008G2593300	Roisl.0034s0115.1.p
OG0016862	Cg008G2767700	Roisl.0210s1754.1.p
OG0016863	Cg008G2804100	Roisl.0046s0157.1.p
OG0016864	Cg003G0787100	Roisl.0060s0023.1.p
OG0016865	Cg003G0778300	Roisl.0020s0057.1.p
OG0016866	Cg003G0768400	Roisl.0057s0031.1.p
OG0016867	Cg003G0760600	Roisl.0213s0600.1.p
OG0016868	Cg003G0753300	Roisl.0213s0523.1.p
OG0016869	Cg003G0871200, Cg003G0726700	Roisl.0082s0390.1.p
OG0016870	Cg003G0865800, Cg003G0732600	Roisl.0082s0329.1.p
OG0016871	Cg001G0006800	Roisl.0115s0716.1.p
OG0016872	Cg001G0034500	Roisl.0001s0288.1.p
OG0016873	Cg001G0112400	Roisl.0044s0040.1.p
OG0016874	Cg001G0122800	Roisl.0022s0469.1.p
OG0016875	Cg001G0128500	Roisl.0022s0407.1.p
OG0016876	Cg001G0133400	Roisl.0022s0362.1.p
OG0016877	Cg001G0134800	Roisl.0022s0344.1.p
OG0016878	Cg001G0138900	Roisl.0022s0297.1.p
OG0016879	Cg001G0141100	Roisl.0022s0278.1.p
OG0016880	Cg001G0141500	Roisl.0022s0275.1.p
OG0016881	Cg001G0141800	Roisl.0022s0272.1.p
OG0016882	Cg001G0142100	Roisl.0022s0269.1.p
OG0016883	Cg001G0142500	Roisl.0022s0264.1.p
OG0016884	Cg001G0143200	Roisl.0022s0254.1.p
OG0016885	Cg001G0143700	Roisl.0022s0249.1.p
OG0016886	Cg001G0145600	Roisl.0022s0228.1.p
OG0016887	Cg001G0158300	Roisl.0022s0100.1.p
OG0016888	Cg001G0168800	Roisl.0008s0153.1.p
OG0016889	Cg001G0169000	Roisl.0008s0149.1.p
OG0016890	Cg001G0192600	Roisl.0091s0213.1.p
OG0016891	Cg001G0207400	Roisl.0091s0375.1.p
OG0016892	Cg001G0209900	Roisl.0091s0402.1.p
OG0016893	Cg001G0213500	Roisl.0091s0438.1.p
OG0016894	Cg001G0320000	Roisl.0053s0110.1.p, Roisl.0053s0108.1.p
OG0016895	Cg001G0325400	Roisl.0008s0104.1.p
OG0016896	Cg001G0325500	Roisl.0008s0107.1.p
OG0016897	Cg001G0350100	Roisl.0046s0024.1.p
OG0016898	Cg001G0353000	Roisl.0213s0799.1.p
OG0016899	Cg001G0383100	Roisl.0009s0121.1.p
OG0016900	Cg008G2962000	Roisl.0005s0296.1.p
OG0016901	Cg008G2943600	Roisl.0012s0262.1.p
OG0016902	Cg008G2878400	Roisl.0014s0026.1.p
OG0016903	Cg008G2868600, Cg008G2852800	Roisl.0014s0091.1.p, Roisl.0014s0144.1.p
OG0016904	Cg003G0874400, Cg016G3061000	Roisl.0214s0139.1.p
OG0016905	Cg003G0883300	Roisl.0214s0242.1.p
OG0016906	Cg003G0888000	Roisl.0012s0039.1.p
OG0016907	Cg003G0896900	Roisl.0189s0224.1.p
OG0016908	Cg003G0898400	Roisl.0189s0207.1.p
OG0016909	Cg003G0901400	Roisl.0189s0175.1.p
OG0016910	Cg003G0908600	Roisl.0031s0013.1.p
OG0016911	Cg003G0910100	Roisl.0031s0038.1.p
OG0016912	Cg003G0958900	Roisl.0080s0612.1.p
OG0016915	Cg003G1062900	Roisl.0024s0609.1.p
OG0016919	Cg001G0135000	Roisl.0022s0341.1.p
OG0016938	Cg002G0564100	Roisl.0209s0355.1.p
OG0016939	Cg002G0557600	Roisl.0209s0403.1.p
OG0016940	Cg002G0542700	Roisl.0046s0773.1.p
OG0016941	Cg002G0544700	Roisl.0046s0745.1.p
OG0016942	Cg002G0546400	Roisl.0046s0723.1.p
OG0016943	Cg002G0546000	Roisl.0046s0727.1.p
OG0016944	Cg002G0548500	Roisl.0046s0700.1.p
OG0016945	Cg002G0694700	Roisl.0011s0026.1.p
OG0016946	Cg002G0688700	Roisl.0011s0096.1.p
OG0016947	Cg001G0326300	Roisl.0008s0121.1.p
OG0016948	Cg008G2745100	Roisl.0210s1515.1.p
OG0016949	Cg008G2743900	Roisl.0210s1500.1.p
OG0016950	Cg008G2741700	Roisl.0210s1478.1.p
OG0016951	Cg008G2740500	Roisl.0210s1466.1.p
OG0016952	Cg008G2740100	Roisl.0210s1462.1.p
OG0016953	Cg003G0697900	Roisl.0015s0011.1.p
OG0016954	Cg008G2737500	Roisl.0210s1435.1.p
OG0016955	Cg008G2735600	Roisl.0210s1415.1.p
OG0016956	Cg008G2729300	Roisl.0210s1349.1.p
OG0016957	Cg008G2728400	Roisl.0210s1340.1.p
OG0016958	Cg008G2727000	Roisl.0210s1324.1.p
OG0016959	Cg008G2726400	Roisl.0210s1318.1.p
OG0016960	Cg008G2716000	Roisl.0210s1220.1.p
OG0016961	Cg008G2713800	Roisl.0210s1200.1.p
OG0016962	Cg004G1361100	Roisl.0188s0023.1.p
OG0016963	Cg001G0370200	Roisl.0009s0274.1.p
OG0016964	Cg008G2708500	Roisl.0210s1146.1.p
OG0016965	Cg006G1884800	Roisl.0185s0005.1.p
OG0016966	Cg008G2702300	Roisl.0210s1084.1.p
OG0016967	Cg008G2702100	Roisl.0210s1081.1.p
OG0016968	Cg008G2700600	Roisl.0210s1065.1.p
OG0016969	Cg008G2700500	Roisl.0210s1064.1.p
OG0016970	Cg008G2700000	Roisl.0210s1059.1.p
OG0016971	Cg008G2699700	Roisl.0210s1055.1.p
OG0016972	Cg001G0320100	Roisl.0053s0111.1.p
OG0016974	Cg008G2690700	Roisl.0210s0961.1.p
OG0016975	Cg008G2688400	Roisl.0210s0939.1.p
OG0016977	Cg008G2685700	Roisl.0210s0911.1.p
OG0016978	Cg008G2682800	Roisl.0210s0876.1.p
OG0016979	Cg008G2682400	Roisl.0210s0871.1.p
OG0016980	Cg008G2681500	Roisl.0210s0862.1.p
OG0016981	Cg008G2678800	Roisl.0210s0832.1.p
OG0016982	Cg008G2677100	Roisl.0210s0811.1.p
OG0016984	Cg008G2675700	Roisl.0210s0798.1.p
OG0016985	Cg008G2674300	Roisl.0210s0786.1.p
OG0016986	Cg008G2668800	Roisl.0210s0736.1.p
OG0016987	Cg008G2668700	Roisl.0210s0734.1.p
OG0016988	Cg008G2667700	Roisl.0210s0722.1.p
OG0016989	Cg008G2666700	Roisl.0210s0712.1.p
OG0016990	Cg008G2666500	Roisl.0210s0709.1.p
OG0016991	Cg008G2666300	Roisl.0210s0707.1.p
OG0016992	Cg008G2663600	Roisl.0210s0679.1.p
OG0016994	Cg008G2662700	Roisl.0210s0668.1.p
OG0016995	Cg008G2662500	Roisl.0210s0662.1.p
OG0016996	Cg008G2661200	Roisl.0210s0647.1.p
OG0016997	Cg008G2660500	Roisl.0210s0635.1.p
OG0016999	Cg008G2659800	Roisl.0210s0630.1.p
OG0017001	Cg008G2656800	Roisl.0210s0596.1.p
OG0017002	Cg008G2654800	Roisl.0210s0574.1.p
OG0017003	Cg008G2654000	Roisl.0210s0564.1.p
OG0017004	Cg008G2652700	Roisl.0210s0549.1.p
OG0017005	Cg008G2651900	Roisl.0210s0543.1.p
OG0017006	Cg008G2651600	Roisl.0210s0540.1.p
OG0017007	Cg008G2648800	Roisl.0210s0509.1.p
OG0017008	Cg001G0154000	Roisl.0022s0143.1.p
OG0017009	Cg005G1699500	Roisl.0029s0074.1.p
OG0017010	Cg005G1698600	Roisl.0215s0014.1.p
OG0017011	Cg005G1697800	Roisl.0215s0011.1.p
OG0017012	Cg005G1691400	Roisl.0029s0068.1.p
OG0017013	Cg005G1691200	Roisl.0029s0066.1.p
OG0017014	Cg005G1683000	Roisl.0029s0012.1.p
OG0017015	Cg005G1679500	Roisl.0209s0490.1.p
OG0017016	Cg005G1678600	Roisl.0046s0671.1.p
OG0017017	Cg005G1667300	Roisl.0204s0067.1.p
OG0017018	Cg005G1659600	Roisl.0204s0024.1.p
OG0017019	Cg005G1656100	Roisl.0082s0557.1.p
OG0017020	Cg005G1655500	Roisl.0082s0562.1.p
OG0017021	Cg005G1652100	Roisl.0082s0599.1.p
OG0017023	Cg005G1650100	Roisl.0082s0619.1.p
OG0017024	Cg005G1648900	Roisl.0082s0634.1.p
OG0017025	Cg005G1648200	Roisl.0082s0641.1.p
OG0017026	Cg005G1645100	Roisl.0082s0670.1.p
OG0017027	Cg005G1635900	Roisl.0082s0768.1.p
OG0017028	Cg007G2257400	Roisl.0050s0010.1.p
OG0017029	Cg005G1627000	Roisl.0033s0076.1.p
OG0017030	Cg005G1624400	Roisl.0033s0103.1.p
OG0017031	Cg005G1621600	Roisl.0033s0134.1.p
OG0017033	Cg005G1616300	Roisl.0017s0497.1.p
OG0017034	Cg005G1615200	Roisl.0017s0482.1.p
OG0017035	Cg005G1612000	Roisl.0017s0445.1.p
OG0017036	Cg005G1605700	Roisl.0028s0658.1.p
OG0017037	Cg008G2929300	Roisl.0012s0109.1.p
OG0017039	Cg008G2934000	Roisl.0012s0146.1.p
OG0017040	Cg006G2229200	Roisl.0210s0315.1.p
OG0017041	Cg008G2942300	Roisl.0012s0248.1.p
OG0017042	Cg001G0151500	Roisl.0022s0165.1.p
OG0017043	Cg001G0149000	Roisl.0022s0194.1.p
OG0017044	Cg003G0945800	Roisl.0080s0764.1.p
OG0017045	Cg008G2903500	Roisl.0055s0032.1.p
OG0017046	Cg006G1859000	Roisl.0013s0210.1.p
OG0017048	Cg006G1999000	Roisl.0213s0031.1.p
OG0017049	Cg006G1999100	Roisl.0213s0030.1.p
OG0017050	Cg006G1999200	Roisl.0213s0029.1.p
OG0017051	Cg006G1871000	Roisl.0179s0014.1.p
OG0017052	Cg006G1872400	Roisl.0066s0393.1.p
OG0017054	Cg002G0690200	Roisl.0011s0075.1.p
OG0017055	Cg006G1998900	Roisl.0213s0032.1.p
OG0017056	Cg006G1997900	Roisl.0213s0042.1.p
OG0017057	Cg006G1997200	Roisl.0213s0049.1.p
OG0017058	Cg006G1992100	Roisl.0213s0093.1.p
OG0017059	Cg006G1987800	Roisl.0213s0136.1.p
OG0017060	Cg006G1987700	Roisl.0213s0141.1.p
OG0017061	Cg006G1984000, Cg006G1982600, Cg006G1982200, Cg006G1981700, Cg006G1981300	Roisl.0213s0176.1.p
OG0017062	Cg006G1978000	Roisl.0213s0225.1.p
OG0017063	Cg006G1975900	Roisl.0213s0244.1.p
OG0017064	Cg006G1974400	Roisl.0213s0263.1.p
OG0017066	Cg006G1972600	Roisl.0213s0281.1.p
OG0017067	Cg006G1970100	Roisl.0213s0305.1.p
OG0017068	Cg001G0310500	Roisl.0015s0149.1.p
OG0017069	Cg006G1969300	Roisl.0213s0312.1.p
OG0017070	Cg006G1968400	Roisl.0213s0323.1.p
OG0017071	Cg006G1963600	Roisl.0213s0372.1.p
OG0017072	Cg006G1958800	Roisl.0213s0425.1.p
OG0017073	Cg006G1958200	Roisl.0213s0431.1.p
OG0017074	Cg006G1954900	Roisl.0213s0462.1.p
OG0017075	Cg006G1950000	Roisl.0209s0196.1.p
OG0017076	Cg006G1949400	Roisl.0209s0190.1.p
OG0017077	Cg006G1949200	Roisl.0209s0188.1.p
OG0017078	Cg006G1947300	Roisl.0209s0172.1.p
OG0017079	Cg002G0682200	Roisl.0011s0183.1.p
OG0017080	Cg002G0679800	Roisl.0011s0213.1.p
OG0017081	Cg002G0677600	Roisl.0011s0246.1.p
OG0017082	Cg002G0677100	Roisl.0011s0251.1.p
OG0017083	Cg002G0676500	Roisl.0011s0256.1.p
OG0017084	Cg003G1061400	Roisl.0024s0594.1.p
OG0017085	Cg003G1059600	Roisl.0024s0572.1.p
OG0017086	Cg003G1057500	Roisl.0024s0551.1.p
OG0017087	Cg003G1057100	Roisl.0024s0548.1.p
OG0017088	Cg003G1053100	Roisl.0024s0506.1.p
OG0017089	Cg003G1052800	Roisl.0024s0502.1.p
OG0017090	Cg003G1052000	Roisl.0024s0493.1.p
OG0017092	Cg003G1050700	Roisl.0024s0481.1.p
OG0017093	Cg003G1049500	Roisl.0024s0470.1.p
OG0017094	Cg003G1047800	Roisl.0024s0452.1.p
OG0017095	Cg003G1047300	Roisl.0024s0447.1.p
OG0017097	Cg003G1046100	Roisl.0024s0433.1.p
OG0017098	Cg003G1044900	Roisl.0024s0421.1.p
OG0017099	Cg003G1044300	Roisl.0024s0415.1.p
OG0017100	Cg003G1042400	Roisl.0024s0405.1.p
OG0017101	Cg003G1042500	Roisl.0024s0404.1.p
OG0017102	Cg003G1043500	Roisl.0024s0394.1.p
OG0017103	Cg003G1041600	Roisl.0024s0384.1.p
OG0017104	Cg003G1040000	Roisl.0024s0370.1.p
OG0017105	Cg003G1036600	Roisl.0024s0334.1.p
OG0017106	Cg003G1034400	Roisl.0024s0312.1.p
OG0017107	Cg003G1031600	Roisl.0024s0289.1.p
OG0017108	Cg003G1030800	Roisl.0024s0281.1.p
OG0017109	Cg003G1029900	Roisl.0024s0272.1.p
OG0017110	Cg003G1029700	Roisl.0024s0269.1.p
OG0017111	Cg003G1028000	Roisl.0024s0251.1.p
OG0017112	Cg003G1023900	Roisl.0024s0206.1.p
OG0017113	Cg003G1021600	Roisl.0024s0180.1.p
OG0017114	Cg003G1021300	Roisl.0024s0175.1.p
OG0017115	Cg003G1019900	Roisl.0024s0161.1.p
OG0017116	Cg003G1016800	Roisl.0024s0134.1.p
OG0017117	Cg003G1012400	Roisl.0080s0031.1.p
OG0017118	Cg003G1006900	Roisl.0080s0089.1.p
OG0017119	Cg003G1006200	Roisl.0080s0098.1.p
OG0017120	Cg003G1005600	Roisl.0080s0105.1.p
OG0017121	Cg008G2787600	Roisl.0210s1971.1.p
OG0017122	Cg008G2788300	Roisl.0210s1976.1.p
OG0017123	Cg008G2788900	Roisl.0210s1981.1.p
OG0017124	Cg008G2791100	Roisl.0210s2005.1.p
OG0017125	Cg008G2793400	Roisl.0210s2034.1.p
OG0017126	Cg008G2794700	Roisl.0210s2051.1.p
OG0017127	Cg008G2796300	Roisl.0046s0071.1.p
OG0017128	Cg008G2796400	Roisl.0046s0072.1.p
OG0017129	Cg008G2800500	Roisl.0046s0116.1.p
OG0017130	Cg008G2801900	Roisl.0046s0136.1.p
OG0017131	Cg008G2803300	Roisl.0046s0149.1.p
OG0017132	Cg008G2804600	Roisl.0046s0163.1.p
OG0017133	Cg005G1451000	Roisl.0067s0034.1.p
OG0017134	Cg008G2811800	Roisl.0046s0231.1.p
OG0017135	Cg008G2812600	Roisl.0046s0239.1.p
OG0017136	Cg008G2817700	Roisl.0046s0287.1.p
OG0017137	Cg008G2817800	Roisl.0046s0288.1.p, Roisl.0014s0038.1.p
OG0017138	Cg008G2759300	Roisl.0210s1658.1.p
OG0017139	Cg008G2760900	Roisl.0210s1673.1.p
OG0017140	Cg008G2761900	Roisl.0210s1683.1.p
OG0017141	Cg008G2763500	Roisl.0210s1704.1.p
OG0017142	Cg008G2764800	Roisl.0210s1718.1.p
OG0017143	Cg008G2767300	Roisl.0210s1749.1.p
OG0017144	Cg008G2768100	Roisl.0210s1758.1.p
OG0017145	Cg008G2768600	Roisl.0210s1763.1.p
OG0017146	Cg008G2773900	Roisl.0210s1819.1.p
OG0017147	Cg008G2774400	Roisl.0210s1824.1.p
OG0017148	Cg008G2775100	Roisl.0210s1833.1.p
OG0017149	Cg008G2781300	Roisl.0210s1896.1.p
OG0017150	Cg008G2783800	Roisl.0210s1925.1.p
OG0017151	Cg008G2785200	Roisl.0210s1940.1.p
OG0017152	Cg008G2786400	Roisl.0210s1954.1.p
OG0017154	Cg003G0989800	Roisl.0080s0277.1.p
OG0017155	Cg003G0988000	Roisl.0080s0299.1.p
OG0017156	Cg003G0979100	Roisl.0080s0399.1.p
OG0017157	Cg002G0590100	Roisl.0037s0010.1.p
OG0017158	Cg003G0975700	Roisl.0080s0435.1.p
OG0017159	Cg003G0975200	Roisl.0080s0441.1.p
OG0017160	Cg003G0974800	Roisl.0080s0444.1.p
OG0017161	Cg003G0974700	Roisl.0080s0445.1.p
OG0017162	Cg003G0972000	Roisl.0080s0474.1.p
OG0017163	Cg003G0969300	Roisl.0080s0500.1.p
OG0017164	Cg003G0968300	Roisl.0080s0511.1.p
OG0017165	Cg003G0967600	Roisl.0080s0519.1.p
OG0017166	Cg003G0965000	Roisl.0080s0552.1.p
OG0017167	Cg003G0962400	Roisl.0080s0581.1.p
OG0017168	Cg001G0142600	Roisl.0022s0263.1.p
OG0017169	Cg003G0960600	Roisl.0080s0595.1.p
OG0017171	Cg003G0958000	Roisl.0080s0619.1.p
OG0017172	Cg003G0957400	Roisl.0080s0624.1.p
OG0017173	Cg003G0955200	Roisl.0080s0655.1.p
OG0017174	Cg003G0953400	Roisl.0080s0679.1.p
OG0017176	Cg003G0940600	Roisl.0080s0812.1.p
OG0017177	Cg003G0938200	Roisl.0080s0842.1.p
OG0017178	Cg003G0937600	Roisl.0080s0848.1.p
OG0017179	Cg003G0937500	Roisl.0080s0849.1.p
OG0017180	Cg003G0936800	Roisl.0080s0856.1.p
OG0017181	Cg002G0536900	Roisl.0046s0829.1.p
OG0017182	Cg002G0537100	Roisl.0046s0827.1.p
OG0017183	Cg002G0538200	Roisl.0046s0816.1.p
OG0017184	Cg002G0538500	Roisl.0046s0814.1.p
OG0017185	Cg008G2645700	Roisl.0210s0477.1.p
OG0017186	Cg008G2643500	Roisl.0210s0450.1.p
OG0017187	Cg008G2643300	Roisl.0210s0448.1.p
OG0017188	Cg008G2643100	Roisl.0210s0446.1.p
OG0017189	Cg008G2643000	Roisl.0210s0445.1.p
OG0017190	Cg008G2642600	Roisl.0210s0441.1.p
OG0017192	Cg008G2640500	Roisl.0210s0416.1.p
OG0017193	Cg008G2639900	Roisl.0210s0411.1.p
OG0017194	Cg008G2636900	Roisl.0042s0014.1.p
OG0017195	Cg001G0320900	Roisl.0053s0126.1.p
OG0017197	Cg008G2630400	Roisl.0042s0082.1.p
OG0017198	Cg008G2629300	Roisl.0042s0094.1.p
OG0017199	Cg008G2625400	Roisl.0042s0133.1.p
OG0017201	Cg008G2624800	Roisl.0042s0140.1.p
OG0017202	Cg008G2623800	Roisl.0042s0151.1.p
OG0017203	Cg008G2623500	Roisl.0056s0024.1.p
OG0017204	Cg008G2621400	Roisl.0030s0217.1.p
OG0017205	Cg008G2612000	Roisl.0030s0134.1.p
OG0017206	Cg008G2607200	Roisl.0030s0083.1.p
OG0017207	Cg008G2605700	Roisl.0030s0066.1.p
OG0017209	Cg008G2601300	Roisl.0030s0015.1.p
OG0017210	Cg008G2601100	Roisl.0030s0013.1.p
OG0017212	Cg008G2985200	Roisl.0005s0023.1.p
OG0017216	Cg008G2594400	Roisl.0034s0126.1.p
OG0017217	Cg008G2592400	Roisl.0034s0104.1.p
OG0017218	Cg008G2591300	Roisl.0034s0090.1.p
OG0017219	Cg008G2588100	Roisl.0034s0058.1.p
OG0017220	Cg008G2586500	Roisl.0034s0041.1.p
OG0017221	Cg008G2586300	Roisl.0034s0039.1.p
OG0017222	Cg008G2585800	Roisl.0034s0033.1.p
OG0017223	Cg008G2585700	Roisl.0034s0032.1.p
OG0017224	Cg008G2584600	Roisl.0034s0021.1.p
OG0017225	Cg008G2584300	Roisl.0034s0018.1.p
OG0017226	Cg001G0379000	Roisl.0009s0165.1.p
OG0017227	Cg001G0383200	Roisl.0009s0120.1.p
OG0017228	Cg001G0388600	Roisl.0009s0070.1.p
OG0017229	Cg001G0391900	Roisl.0009s0023.1.p
OG0017230	Cg007G2581300	Roisl.0115s0021.1.p
OG0017231	Cg007G2581500	Roisl.0115s0019.1.p
OG0017232	Cg007G2582600	Roisl.0115s0008.1.p
OG0017234	Cg007G2578100	Roisl.0115s0051.1.p
OG0017235	Cg007G2576400	Roisl.0115s0069.1.p
OG0017236	Cg007G2575200	Roisl.0115s0079.1.p
OG0017237	Cg007G2570100	Roisl.0115s0130.1.p
OG0017238	Cg007G2569500	Roisl.0115s0138.1.p
OG0017239	Cg007G2569400	Roisl.0115s0139.1.p
OG0017240	Cg007G2568300	Roisl.0115s0150.1.p
OG0017241	Cg007G2566900	Roisl.0115s0173.1.p
OG0017242	Cg006G1862000	Roisl.0066s0338.1.p
OG0017243	Cg007G2566000	Roisl.0115s0180.1.p
OG0017244	Cg007G2564400	Roisl.0115s0196.1.p
OG0017245	Cg007G2558900	Roisl.0115s0253.1.p
OG0017246	Cg007G2556400	Roisl.0004s0041.1.p
OG0017247	Cg007G2551800	Roisl.0004s0085.1.p
OG0017248	Cg007G2550400	Roisl.0004s0099.1.p
OG0017249	Cg007G2550100	Roisl.0004s0103.1.p
OG0017250	Cg007G2549500	Roisl.0004s0109.1.p
OG0017251	Cg007G2547100	Roisl.0004s0136.1.p
OG0017252	Cg007G2545800	Roisl.0004s0149.1.p
OG0017253	Cg007G2545500	Roisl.0004s0152.1.p
OG0017254	Cg007G2545100	Roisl.0004s0156.1.p
OG0017255	Cg007G2544500	Roisl.0004s0162.1.p
OG0017256	Cg007G2541000	Roisl.0004s0193.1.p
OG0017257	Cg007G2540200	Roisl.0004s0203.1.p
OG0017258	Cg007G2538400	Roisl.0004s0218.1.p
OG0017260	Cg002G0652900	Roisl.0011s0523.1.p
OG0017261	Cg007G2530700	Roisl.0004s0298.1.p
OG0017262	Cg007G2529700	Roisl.0004s0306.1.p
OG0017263	Cg007G2529100	Roisl.0004s0310.1.p
OG0017264	Cg007G2528800	Roisl.0004s0313.1.p
OG0017265	Cg007G2526500	Roisl.0004s0339.1.p
OG0017266	Cg007G2327900	Roisl.0214s0883.1.p
OG0017267	Cg004G1410000	Roisl.0066s0199.1.p
OG0017268	Cg004G1414000	Roisl.0066s0144.1.p
OG0017269	Cg002G0553800	Roisl.0209s0452.1.p
OG0017270	Cg002G0554400	Roisl.0209s0443.1.p
OG0017271	Cg006G1780500	Roisl.0007s0804.1.p
OG0017272	Cg006G1782200	Roisl.0007s0774.1.p
OG0017273	Cg006G1782500	Roisl.0007s0771.1.p
OG0017274	Cg006G1784000	Roisl.0021s0504.1.p
OG0017275	Cg004G1444100	Roisl.0214s0494.1.p
OG0017276	Cg006G1785400	Roisl.0021s0522.1.p
OG0017277	Cg006G1786500	Roisl.0021s0535.1.p
OG0017278	Cg006G1787800	Roisl.0021s0550.1.p
OG0017279	Cg006G1787500	Roisl.0021s0547.1.p
OG0017280	Cg006G1789100	Roisl.0006s0536.1.p
OG0017281	Cg006G1789700	Roisl.0006s0527.1.p
OG0017282	Cg006G1790000	Roisl.0006s0524.1.p
OG0017283	Cg006G1790400	Roisl.0006s0521.1.p
OG0017285	Cg006G1793500	Roisl.0006s0487.1.p
OG0017286	Cg006G1795800	Roisl.0006s0467.1.p
OG0017288	Cg006G1799100	Roisl.0006s0432.1.p
OG0017290	Cg005G1746300	Roisl.0051s0013.1.p
OG0017291	Cg006G1804300	Roisl.0006s0381.1.p
OG0017292	Cg005G1572000	Roisl.0028s1044.1.p
OG0017293	Cg005G1567600	Roisl.0054s0035.1.p
OG0017294	Cg005G1566200	Roisl.0017s0014.1.p
OG0017295	Cg003G0913700	Roisl.0031s0080.1.p
OG0017296	Cg003G0815100	Roisl.0020s0011.1.p
OG0017297	Cg003G0838700	Roisl.0189s0108.1.p
OG0017306	Cg001G0289000	Roisl.0058s0068.1.p
OG0017307	Cg001G0286800	Roisl.0058s0056.1.p
OG0017308	Cg001G0281500	Roisl.0075s0057.1.p
OG0017309	Cg006G2134500	Roisl.0021s0382.1.p
OG0017310	Cg001G0276500	Roisl.0075s0086.1.p
OG0017311	Cg001G0271200	Roisl.0075s0141.1.p
OG0017312	Cg001G0271100	Roisl.0075s0142.1.p
OG0017313	Cg001G0265600	Roisl.0075s0202.1.p
OG0017314	Cg001G0260800	Roisl.0002s0241.1.p
OG0017315	Cg001G0260500	Roisl.0002s0237.1.p
OG0017316	Cg001G0260300	Roisl.0002s0234.1.p
OG0017317	Cg001G0259800	Roisl.0002s0225.1.p
OG0017318	Cg001G0251100	Roisl.0002s0140.1.p
OG0017319	Cg001G0249100	Roisl.0002s0119.1.p
OG0017320	Cg001G0248400	Roisl.0002s0106.1.p
OG0017322	Cg007G2344800	Roisl.0194s0058.1.p
OG0017323	Cg007G2500000	Roisl.0019s0190.1.p
OG0017324	Cg007G2500400	Roisl.0019s0186.1.p
OG0017325	Cg007G2500600	Roisl.0019s0182.1.p
OG0017326	Cg007G2501100	Roisl.0019s0177.1.p
OG0017328	Cg007G2503900	Roisl.0019s0144.1.p
OG0017329	Cg007G2504100	Roisl.0019s0142.1.p
OG0017330	Cg007G2505600	Roisl.0019s0120.1.p
OG0017331	Cg007G2506000	Roisl.0019s0116.1.p
OG0017332	Cg007G2506500	Roisl.0019s0111.1.p
OG0017333	Cg007G2507500	Roisl.0019s0102.1.p
OG0017335	Cg007G2517400	Roisl.0004s0432.1.p
OG0017336	Cg007G2458000	Roisl.0019s0668.1.p
OG0017337	Cg007G2458100	Roisl.0019s0666.1.p
OG0017338	Cg007G2458700	Roisl.0019s0657.1.p
OG0017339	Cg007G2459700	Roisl.0019s0643.1.p
OG0017340	Cg007G2463900	Roisl.0019s0601.1.p
OG0017341	Cg001G0117500	Roisl.0022s0524.1.p
OG0017343	Cg001G0391800	Roisl.0009s0024.1.p
OG0017345	Cg001G0370000	Roisl.0009s0276.1.p
OG0017346	Cg001G0371700	Roisl.0009s0252.1.p
OG0017347	Cg002G0599300	Roisl.0208s0025.1.p
OG0017348	Cg002G0599200	Roisl.0208s0024.1.p
OG0017349	Cg002G0636100	Roisl.0025s0072.1.p
OG0017351	Cg002G0630200	Roisl.0025s0021.1.p
OG0017352	Cg002G0648700	Roisl.0011s0564.1.p
OG0017353	Cg002G0659200	Roisl.0011s0460.1.p
OG0017354	Cg002G0660500	Roisl.0011s0443.1.p
OG0017355	Cg002G0662400	Roisl.0011s0423.1.p
OG0017356	Cg008G2932700	Roisl.0011s0329.1.p
OG0017357	Cg007G2467200	Roisl.0019s0566.1.p
OG0017358	Cg007G2466200	Roisl.0019s0576.1.p
OG0017359	Cg007G2465600	Roisl.0019s0582.1.p
OG0017360	Cg007G2465300	Roisl.0019s0585.1.p
OG0017361	Cg007G2464900	Roisl.0019s0589.1.p
OG0017362	Cg007G2462600	Roisl.0019s0613.1.p
OG0017364	Cg008G2963700	Roisl.0005s0281.1.p
OG0017365	Cg008G2962200	Roisl.0005s0294.1.p
OG0017366	Cg008G2953400	Roisl.0012s0371.1.p
OG0017367	Cg006G1827900	Roisl.0006s0113.1.p
OG0017368	Cg006G1827500	Roisl.0006s0121.1.p
OG0017369	Cg006G1821100	Roisl.0006s0194.1.p
OG0017370	Cg006G1819700	Roisl.0006s0208.1.p
OG0017372	Cg006G1813000	Roisl.0006s0294.1.p
OG0017373	Cg006G1810800	Roisl.0006s0307.1.p
OG0017374	Cg006G1810700	Roisl.0006s0309.1.p
OG0017375	Cg006G1810200	Roisl.0006s0312.1.p
OG0017376	Cg006G1809200	Roisl.0006s0321.1.p
OG0017377	Cg006G1807800	Roisl.0006s0334.1.p
OG0017378	Cg008G2891800	Roisl.0214s0310.1.p
OG0017379	Cg008G2891100	Roisl.0214s0297.1.p
OG0017380	Cg001G0318700, Cg001G0286100	Roisl.0053s0089.1.p
OG0017381	Cg008G2927400	Roisl.0012s0089.1.p
OG0017383	Cg005G1596600	Roisl.0028s0762.1.p
