Orthogroup	Arabis_alpina	Conringia_planisiliqua
OG0016681	Aa_G468840.h1.t1	CP5_g719_DN3_SP4_c.t1
OG0016682	Aa_G468830.h1.t1	CP5_g718_DN3_SP7_c.t1
OG0016683	Aa_G376660.h1.t1	CP5_g686_DN3_SP0_c.t1
OG0016684	Aa_G147150.h1.t1	CP2_g47608_DN3_SP4_c.t1
OG0016685	Aa_G328860.h1.t1	CP5_g669_DN3_SP8_c.t1
OG0016686	Aa_G328820.h1.t1	CP5_g668_DN3_SP8_c.t1
OG0016687	Aa_G328810.h1.t1	CP5_g667_DN3_SP8_c.t1
OG0016688	Aa_G328800.h1.t1	CP5_g666_DN1_SP0_c.t1
OG0016689	Aa_G283300.h1.t1	CP9_g28494_DN3_SP1_c.t1
OG0016690	Aa_G328780.h1.t1	CP5_g664_DN3_SP8_c.t1
OG0016691	Aa_G34250.h1.t1	CP13_g19218_DN3_SP8_c.t1
OG0016692	Aa_G592070.h1.t1	CP5_g661_DN3_SP1_c.t1
OG0016693	Aa_G112230.h1.t1	CP5_g1187_DN2_SP0_c.t1
OG0016694	Aa_G432460.h1.t1	CP5_g622_DN3_SP5_c.t1
OG0016695	Aa_G598860.h1.t1	CP5_g796_DN3_SP5_c.t1
OG0016696	Aa_G112800.h1.t1	CP19_g18205_DN3_SP8_c.t1
OG0016697	Aa_G324890.h1.t1	CP5_g797_DN3_SP3_c.t1
OG0016698	Aa_G325040.h1.t1	CP5_g808_DN3_SP1_c.t1
OG0016699	Aa_G98610.h1.t1	CP5_g810_DN3_SP2_c.t1
OG0016700	Aa_G45770.h1.t1	CP5_g812_DN3_SP8_c.t1
OG0016701	Aa_G74840.h1.t1	CP5_g820_DN3_SP5_c.t1
OG0016702	Aa_G74830.h1.t1	CP5_g821_DN3_SP0_c.t1
OG0016703	Aa_G145100.h1.t1	CP5_g836_DN3_SP1_c.t1
OG0016705	Aa_G59720.h1.t1	CP5_g856_DN3_SP2_c.t1
OG0016707	Aa_G33000.h1.t1	CP5_g873_DN3_SP6_c.t1
OG0016708	Aa_G33020.h1.t1	CP5_g875_DN3_SP8_c.t1
OG0016709	Aa_G520610.h1.t1	CP5_g886_DN3_SP0_c.t1
OG0016710	Aa_G120660.h1.t1	CP5_g901_DN3_SP3_c.t1
OG0016711	Aa_G190550.h1.t1	CP5_g913_DN3_SP2_c.t1
OG0016712	Aa_G190530.h1.t1	CP5_g915_DN3_SP0_c.t1
OG0016713	Aa_G190510.h1.t1	CP5_g916_DN2_SP0_c.t1
OG0016714	Aa_G254350.h1.t1	CP3_g14627_DN3_SP8_c.t1
OG0016715	Aa_G254310.h1.t1	CP3_g14630_DN3_SP7_c.t1
OG0016717	Aa_G227320.h1.t1	CP12_g30795_DN3_SP8_c.t1
OG0016718	Aa_G199050.h1.t1	CP12_g30778_DN3_SP7_c.t1
OG0016719	Aa_G199020.h1.t1	CP12_g30775_DN3_SP8_c.t1
OG0016720	Aa_G187280.h1.t1	CP9_g28907_DN3_SP8_c.t1
OG0016721	Aa_G199360.h1.t1	CP9_g28887_DN3_SP7_c.t1
OG0016722	Aa_G199350.h1.t1	CP9_g28886_DN3_SP0_c.t1
OG0016723	Aa_G475200.h1.t1	CP9_g28830_DN3_SP0_c.t1
OG0016724	Aa_G62640.h1.t1	CP7_g45465_DN3_SP7_c.t1
OG0016725	Aa_G62340.h1.t1	CP7_g45436_DN3_SP8_c.t1
OG0016726	Aa_G487220.h1.t1	CP7_g45410_DN3_SP7_c.t1
OG0016727	Aa_G274000.h1.t1	CP7_g45387_DN3_SP7_c.t1
OG0016728	Aa_G274040.h1.t1	CP7_g45383_DN3_SP1_c.t1
OG0016729	Aa_G255010.h1.t1	CP7_g45320_DN3_SP8_c.t1
OG0016730	Aa_G254970.h1.t1	CP7_g45316_DN3_SP0_c.t1
OG0016731	Aa_G579810.h1.t1	CP7_g45311_DN3_SP0_c.t1
OG0016732	Aa_G469120.h1.t1	CP7_g45300_DN3_SP0_c.t1
OG0016733	Aa_G539020.h1.t1	CP7_g45284_DN3_SP2_c.t1
OG0016734	Aa_G92130.h1.t1	CP7_g45277_DN3_SP1_c.t1
OG0016735	Aa_G191450.h1.t1, Aa_G191460.h1.t1	CP11_g32122_DN3_SP0_c.t1
OG0016736	Aa_G46610.h1.t1	CP11_g32142_DN3_SP8_c.t1
OG0016737	Aa_G53170.h1.t1	CP8_g54544_DN3_SP8_c.t1
OG0016738	Aa_G67800.h1.t1	CP8_g54561_DN2_SP0_c.t1
OG0016741	Aa_G53290.h1.t1	CP8_g54596_DN3_SP2_c.t1
OG0016743	Aa_G511720.h1.t1	CP8_g54635_DN3_SP8_c.t1
OG0016744	Aa_G242190.h1.t1	CP8_g54649_DN3_SP0_c.t1
OG0016746	Aa_G416980.h1.t1	CP13_g20618_DN3_SP7_c.t1
OG0016747	Aa_G136150.h1.t1	CP8_g54677_DN3_SP6_c.t1
OG0016748	Aa_G136130.h1.t1	CP8_g54679_DN3_SP0_c.t1
OG0016749	Aa_G36360.h1.t1	CP16_g54716_DN2_SP0_c.t1
OG0016750	Aa_G36390.h1.t1	CP1_g38316_DN2_SP0_c.t1
OG0016752	Aa_G36540.h1.t1	CP16_g54726_DN3_SP0_c.t1
OG0016753	Aa_G36560.h1.t1	CP16_g54728_DN3_SP0_c.t1
OG0016755	Aa_G545630.h1.t1	CP7_g45186_DN3_SP7_c.t1
OG0016756	Aa_G587370.h1.t1	CP7_g45252_DN3_SP5_c.t1
OG0016757	Aa_G38540.h1.t1	CP19_g18014_DN3_SP8_c.t1
OG0016758	Aa_G69800.h1.t1	CP19_g17975_DN3_SP8_c.t1
OG0016759	Aa_G86640.h1.t1	CP19_g17958_DN3_SP8_c.t1
OG0016760	Aa_G107230.h1.t1	CP5_g1274_DN3_SP3_c.t1
OG0016761	Aa_G133100.h1.t1	CP5_g1231_DN3_SP8_c.t1
OG0016763	Aa_G212550.h1.t1	CP5_g1223_DN3_SP5_c.t1
OG0016764	Aa_G360400.h1.t1	CP5_g1220_DN3_SP5_c.t1
OG0016766	Aa_G382880.h1.t1	CP5_g1202_DN3_SP7_c.t1
OG0016767	Aa_G231290.h1.t1	CP5_g1196_DN3_SP7_c.t1
OG0016768	Aa_G440810.h1.t1, Aa_G512400.h1.t1	CP5_g1181_DN3_SP7_c.t1
OG0016769	Aa_G44440.h1.t1	CP5_g1168_DN3_SP0_c.t1
OG0016770	Aa_G309830.h1.t1	CP13_g19457_DN3_SP0_c.t1
OG0016771	Aa_G220620.h1.t1, Aa_G220630.h1.t1	CP1_g36882_DN3_SP0_c.t1
OG0016772	Aa_G369390.h1.t1	CP1_g37096_DN3_SP2_c.t1
OG0016773	Aa_G121070.h1.t1	CP1_g37818_DN3_SP1_c.t1, CP1_g37819_DN1_SP0_c.t1
OG0016774	Aa_G192240.h1.t1	CP7_g45845_DN3_SP5_c.t1
OG0016775	Aa_G292670.h1.t1	CP7_g45556_DN3_SP0_c.t1
OG0016777	Aa_G62420.h1.t1	CP7_g45443_DN3_SP0_c.t1
OG0016780	Aa_G126660.h1.t1	CP7_g45343_DN1_SP0_c.t1
OG0016781	Aa_G254990.h1.t1	CP7_g45318_DN3_SP0_c.t1
OG0016782	Aa_G283500.h1.t1, Aa_G641490.h1.t1	CP7_g45260_DN3_SP6_c.t1
OG0016783	Aa_G797470.h1.t1	CP7_g45221_DN3_SP0_c.t1
OG0016785	Aa_G59010.h1.t1	CP7_g45128_DN3_SP1_c.t1
OG0016786	Aa_G593970.h1.t1, Aa_G593940.h1.t1	CP7_g45127_DN3_SP8_c.t1
OG0016788	Aa_G216390.h1.t1	CP7_g44813_DN3_SP0_c.t1
OG0016789	Aa_G299250.h1.t1	CP7_g44781_DN3_SP8_c.t1
OG0016790	Aa_G16520.h1.t1	CP7_g44633_DN3_SP0_c.t1
OG0016794	Aa_G532950.h1.t1	CP1_g38001_DN3_SP8_c.t1
OG0016795	Aa_G109030.h1.t1	CP7_g46439_DN3_SP0_c.t1
OG0016798	Aa_G704990.h1.t1	CP9_g28152_DN3_SP4_c.t1
OG0016801	Aa_G410750.h1.t1, Aa_G294640.h1.t1	CP9_g29247_DN3_SP4_c.t1
OG0016802	Aa_G87840.h1.t1	CP9_g29257_DN3_SP8_c.t1
OG0016803	Aa_G104270.h1.t1	CP9_g29373_DN3_SP0_c.t1
OG0016806	Aa_G374050.h1.t1	CP10_g43272_DN3_SP0_c.t1
OG0016809	Aa_G538290.h1.t1	CP12_g30701_DN3_SP0_c.t1
OG0016810	Aa_G227300.h1.t1	CP12_g30797_DN2_SP0_c.t1
OG0016811	Aa_G302840.h1.t1	CP12_g31697_DN3_SP2_c.t1
OG0016812	Aa_G116410.h1.t1	CP17_g5650_DN3_SP8_c.t1
OG0016814	Aa_G105200.h1.t1	CP15_g34956_DN3_SP5_c.t1
OG0016815	Aa_G269150.h1.t1	CP17_g5058_DN2_SP0_c.t1
OG0016816	Aa_G347060.h1.t1, Aa_G347050.h1.t1	CP10_g44026_DN2_SP0_c.t1
OG0016818	Aa_G197440.h1.t1	CP10_g43722_DN3_SP4_c.t1
OG0016819	Aa_G576230.h1.t1	CP12_g29869_DN3_SP3_c.t1
OG0016821	Aa_G145560.h1.t1, Aa_G495370.h1.t1, Aa_G442650.h1.t1	CP16_g54821_DN3_SP0_c.t1
OG0016822	Aa_G251650.h1.t1	CP16_g54904_DN3_SP0_c.t1
OG0016823	Aa_G436800.h1.t1, Aa_G436840.h1.t1	CP16_g55086_DN3_SP0_c.t1
OG0016824	Aa_G670600.h1.t1	CP16_g55100_DN3_SP2_c.t1
OG0016826	Aa_G35880.h1.t1, Aa_G35910.h1.t1	CP16_g55437_DN2_SP0_c.t1
OG0016827	Aa_G290460.h1.t1	CP18_g12310_DN3_SP7_c.t1
OG0016828	Aa_G597540.h1.t1	CP4_g25754_DN3_SP3_c.t1
OG0016830	Aa_G154720.h1.t1	CP4_g25564_DN3_SP7_c.t1
OG0016831	Aa_G113440.h1.t1	CP4_g25377_DN3_SP8_c.t1
OG0016832	Aa_G286450.h1.t1	CP4_g25154_DN3_SP0_c.t1
OG0016833	Aa_G505630.h1.t1	CP4_g25134_DN3_SP0_c.t1
OG0016836	Aa_G100600.h1.t1	CP4_g24308_DN3_SP4_c.t1
OG0016837	Aa_G296270.h1.t1	CP3_g14639_DN3_SP0_c.t1
OG0016838	Aa_G16920.h1.t1	CP4_g24117_DN3_SP0_c.t1
OG0016840	Aa_G244040.h1.t1	CP13_g19638_DN3_SP8_c.t1
OG0016842	Aa_G328990.h1.t1	CP13_g19446_DN3_SP8_c.t1
OG0016843	Aa_G83280.h1.t1	CP13_g19396_DN3_SP1_c.t1
OG0016847	Aa_G9050.h1.t1	CP8_g54202_DN2_SP0_c.t1
OG0016848	Aa_G102430.h1.t1	CP1_g37495_DN3_SP0_c.t1
OG0016849	Aa_G192410.h1.t1	CP3_g15256_DN3_SP4_c.t1
OG0016850	Aa_G115940.h1.t1	CP3_g15220_DN3_SP3_c.t1
OG0016851	Aa_G648010.h1.t1	CP3_g14892_DN3_SP1_c.t1
OG0016852	Aa_G99320.h1.t1	CP3_g14747_DN3_SP0_c.t1
OG0016853	Aa_G826280.h1.t1	CP3_g14717_DN3_SP2_c.t1
OG0016854	Aa_G88990.h1.t1	CP3_g14693_DN3_SP1_c.t1
OG0016855	Aa_G207480.h1.t1	CP3_g14656_DN3_SP0_c.t1
OG0016856	Aa_G446200.h1.t1	CP3_g14376_DN3_SP0_c.t1
OG0016857	Aa_G491070.h1.t1	CP3_g14308_DN3_SP4_c.t1
OG0016859	Aa_G14140.h1.t1	CP3_g14022_DN1_SP0_c.t1
OG0016860	Aa_G18830.h1.t1	CP11_g33664_DN3_SP0_c.t1, CP11_g33666_DN2_SP0_c.t1
OG0016862	Aa_G68080.h1.t1	CP8_g54296_DN3_SP3_c.t1
OG0016863	Aa_G719350.h1.t1	CP2_g48395_DN2_SP3_c.t1
OG0016865	Aa_G294880.h1.t1	CP20_g4140_DN3_SP0_c.t1
OG0016866	Aa_G107490.h1.t1	CP20_g4248_DN3_SP6_c.t1
OG0016867	Aa_G318200.h1.t1	CP20_g4329_DN3_SP6_c.t1
OG0016868	Aa_G35240.h1.t1	CP20_g4404_DN3_SP0_c.t1
OG0016869	Aa_G188890.h1.t1	CP11_g32016_DN3_SP3_c.t1
OG0016870	Aa_G384400.h1.t1	CP11_g31954_DN3_SP6_c.t1
OG0016871	Aa_G137910.h1.t1	CP5_g63_DN3_SP0_c.t1
OG0016872	Aa_G223080.h1.t1	CP5_g348_DN3_SP0_c.t1
OG0016874	Aa_G76480.h1.t1	CP1_g37492_DN3_SP0_c.t1
OG0016875	Aa_G774590.h1.t1	CP5_g1262_DN3_SP1_c.t1
OG0016876	Aa_G234060.h1.t1	CP5_g1316_DN3_SP0_c.t1
OG0016878	Aa_G514880.h1.t1	CP19_g18001_DN3_SP4_c.t1
OG0016879	Aa_G42950.h1.t1	CP19_g18019_DN3_SP8_c.t1
OG0016880	Aa_G42980.h1.t1	CP19_g18023_DN3_SP5_c.t1
OG0016881	Aa_G43050.h1.t1	CP19_g18026_DN3_SP0_c.t1
OG0016882	Aa_G43070.h1.t1	CP19_g18030_DN3_SP8_c.t1
OG0016883	Aa_G5840.h1.t1	CP19_g18035_DN3_SP7_c.t1
OG0016885	Aa_G404020.h1.t1	CP19_g18048_DN3_SP6_c.t1
OG0016886	Aa_G160650.h1.t1	CP19_g18065_DN3_SP4_c.t1
OG0016890	Aa_G37630.h1.t1	CP6_g6740_DN3_SP5_c.t1
OG0016891	Aa_G659670.h1.t1	CP16_g55187_DN3_SP0_c.t1
OG0016892	Aa_G78060.h1.t1	CP6_g6900_DN3_SP0_c.t1
OG0016893	Aa_G587500.h1.t1	CP6_g6936_DN3_SP0_c.t1
OG0016894	Aa_G722720.h1.t1	CP7_g44435_DN3_SP1_c.t1
OG0016896	Aa_G403000.h1.t1	CP5_g1868_DN3_SP7_c.t1
OG0016897	Aa_G417780.h1.t1	CP5_g1648_DN3_SP6_c.t1
OG0016898	Aa_G110040.h1.t1	CP5_g1626_DN2_SP0_c.t1
OG0016899	Aa_G298360.h1.t1	CP19_g17921_DN3_SP3_c.t1
OG0016900	Aa_G118080.h1.t1	CP13_g19967_DN2_SP0_c.t1
OG0016901	Aa_G103160.h1.t1	CP13_g20169_DN3_SP0_c.t1
OG0016902	Aa_G102180.h1.t1	CP2_g48797_DN3_SP5_c.t1
OG0016905	Aa_G313120.h1.t1	CP8_g52911_DN3_SP7_c.t1
OG0016906	Aa_G124300.h1.t1	CP8_g52955_DN3_SP5_c.t1
OG0016907	Aa_G338140.h1.t1	CP8_g53055_DN1_SP0_c.t1
OG0016908	Aa_G101890.h1.t1	CP8_g53101_DN3_SP8_c.t1
OG0016909	Aa_G375270.h1.t1	CP8_g53131_DN3_SP0_c.t1
OG0016910	Aa_G238100.h1.t1	CP8_g53207_DN3_SP0_c.t1
OG0016911	Aa_G116640.h1.t1	CP8_g53227_DN3_SP2_c.t1
OG0016912	Aa_G197810.h1.t1	CP8_g53685_DN3_SP0_c.t1
OG0016913	Aa_G607890.h1.t1	CP8_g53691_DN2_SP0_c.t1
OG0016915	Aa_G146990.h1.t1	CP2_g47591_DN1_SP5_c.t1
OG0016917	Aa_G39810.h1.t1	CP2_g49756_DN2_SP1_c.t1
OG0016924	Aa_G1023870.h1.t1, Aa_G1020350.h1.t1	CP8_g52204_DN3_SP0_c.t1
OG0016938	Aa_G99360.h1.t1	CP3_g14754_DN3_SP1_c.t1
OG0016939	Aa_G88890.h1.t1	CP3_g14709_DN3_SP8_c.t1
OG0016940	Aa_G197570.h1.t1	CP3_g14530_DN3_SP0_c.t1
OG0016941	Aa_G363990.h1.t1	CP3_g14559_DN3_SP6_c.t1
OG0016942	Aa_G561380.h1.t1	CP3_g14574_DN3_SP1_c.t1
OG0016943	Aa_G711580.h1.t1	CP3_g14570_DN3_SP8_c.t1
OG0016944	Aa_G658660.h1.t1	CP3_g14604_DN3_SP5_c.t1
OG0016945	Aa_G251460.h1.t1	CP13_g19682_DN3_SP8_c.t1
OG0016948	Aa_G396230.h1.t1	CP11_g32161_DN3_SP8_c.t1
OG0016949	Aa_G85840.h1.t1	CP11_g32176_DN3_SP0_c.t1
OG0016950	Aa_G106540.h1.t1	CP11_g32195_DN3_SP0_c.t1
OG0016951	Aa_G325630.h1.t1	CP11_g32204_DN3_SP1_c.t1
OG0016953	Aa_G136070.h1.t1	CP8_g54684_DN3_SP8_c.t1
OG0016954	Aa_G264850.h1.t1	CP11_g32234_DN3_SP8_c.t1
OG0016955	Aa_G309610.h1.t1	CP11_g32257_DN3_SP0_c.t1
OG0016956	Aa_G158010.h1.t1	CP11_g32319_DN3_SP0_c.t1
OG0016958	Aa_G1045980.h1.t1, Aa_G96830.h1.t1	CP11_g32346_DN3_SP2_c.t1
OG0016959	Aa_G412310.h1.t1	CP11_g32352_DN3_SP0_c.t1
OG0016960	Aa_G240260.h1.t1	CP11_g32452_DN3_SP8_c.t1
OG0016961	Aa_G450440.h1.t1	CP11_g32471_DN3_SP2_c.t1
OG0016962	Aa_G105430.h1.t1	CP15_g35592_DN2_SP0_c.t1
OG0016964	Aa_G258100.h1.t1	CP11_g32522_DN3_SP8_c.t1
OG0016965	Aa_G54840.h1.t1	CP1_g40656_DN3_SP3_c.t1
OG0016968	Aa_G209470.h1.t1	CP11_g32601_DN3_SP7_c.t1
OG0016969	Aa_G209460.h1.t1	CP11_g32602_DN3_SP8_c.t1
OG0016970	Aa_G526430.h1.t1	CP11_g32607_DN3_SP8_c.t1
OG0016972	Aa_G722730.h1.t1	CP5_g2074_DN3_SP2_c.t1
OG0016974	Aa_G138280.h1.t1	CP11_g32695_DN3_SP3_c.t1
OG0016975	Aa_G256510.h1.t1	CP11_g32718_DN3_SP8_c.t1
OG0016976	Aa_G233030.h1.t1	CP11_g32730_DN3_SP0_c.t1
OG0016977	Aa_G278970.h1.t1	CP11_g32744_DN3_SP8_c.t1
OG0016978	Aa_G636340.h1.t1	CP11_g32775_DN3_SP4_c.t1
OG0016979	Aa_G116880.h1.t1	CP11_g32780_DN3_SP6_c.t1
OG0016980	Aa_G116790.h1.t1	CP11_g32789_DN3_SP6_c.t1
OG0016982	Aa_G486080.h1.t1	CP11_g32833_DN3_SP0_c.t1
OG0016983	Aa_G168810.h1.t1	CP11_g32841_DN3_SP0_c.t1
OG0016984	Aa_G168730.h1.t1	CP11_g32845_DN2_SP2_c.t1
OG0016985	Aa_G168580.h1.t1	CP11_g32857_DN3_SP3_c.t1
OG0016986	Aa_G356440.h1.t1	CP11_g32910_DN3_SP8_c.t1
OG0016987	Aa_G356450.h1.t1	CP11_g32911_DN3_SP8_c.t1
OG0016989	Aa_G195970.h1.t1	CP11_g32931_DN3_SP0_c.t1
OG0016991	Aa_G125340.h1.t1	CP4_g24388_DN3_SP0_c.t1
OG0016992	Aa_G516750.h1.t1	CP11_g32962_DN2_SP0_c.t1
OG0016994	Aa_G231090.h1.t1	CP11_g32970_DN3_SP0_c.t1
OG0016996	Aa_G365590.h1.t1	CP11_g32986_DN3_SP0_c.t1
OG0016997	Aa_G130510.h1.t1	CP11_g32996_DN3_SP2_c.t1
OG0016998	Aa_G130480.h1.t1, Aa_G130480.h2.t1	CP2_g49282_DN1_SP0_c.t1
OG0016999	Aa_G130430.h1.t1	CP11_g33003_DN3_SP8_c.t1
OG0017000	Aa_G130380.h1.t1	CP11_g33008_DN3_SP0_c.t1
OG0017003	Aa_G319290.h1.t1	CP11_g33070_DN3_SP0_c.t1
OG0017004	Aa_G392830.h1.t1	CP11_g33085_DN2_SP0_c.t1
OG0017005	Aa_G541400.h1.t1	CP11_g33091_DN3_SP0_c.t1
OG0017008	Aa_G130010.h1.t1	CP6_g7465_DN3_SP2_c.t1
OG0017009	Aa_G304000.h1.t1	CP11_g33404_DN2_SP0_c.t1
OG0017010	Aa_G536210.h1.t1	CP24_g46990_DN3_SP6_c.t1
OG0017012	Aa_G205290.h1.t1	CP24_g47060_DN3_SP6_c.t1
OG0017013	Aa_G205320.h1.t1	CP24_g47106_DN3_SP8_c.t1
OG0017014	Aa_G236330.h1.t1	CP4_g26803_DN3_SP8_c.t1
OG0017015	Aa_G624460.h1.t1	CP4_g26251_DN3_SP6_c.t1
OG0017019	Aa_G561370.h1.t1	CP4_g25947_DN3_SP2_c.t1
OG0017023	Aa_G59990.h1.t1	CP4_g25888_DN3_SP6_c.t1
OG0017024	Aa_G60280.h1.t1	CP4_g25878_DN2_SP0_c.t1
OG0017025	Aa_G578980.h1.t1	CP4_g25871_DN2_SP2_c.t1
OG0017028	Aa_G277490.h1.t1	CP13_g19046_DN3_SP4_c.t1
OG0017030	Aa_G85980.h1.t1	CP4_g25676_DN3_SP6_c.t1
OG0017031	Aa_G589120.h1.t1	CP4_g25646_DN2_SP2_c.t1
OG0017032	Aa_G653510.h1.t1, Aa_G251480.h1.t1	CP4_g24897_DN3_SP0_c.t1
OG0017034	Aa_G445720.h1.t1	CP4_g25578_DN3_SP5_c.t1
OG0017037	Aa_G219550.h1.t1	CP13_g20295_DN3_SP8_c.t1
OG0017038	Aa_G519850.h1.t1	CP13_g20276_DN3_SP5_c.t1
OG0017039	Aa_G203740.h1.t1	CP13_g20248_DN3_SP8_c.t1
OG0017041	Aa_G215370.h1.t1	CP13_g20180_DN3_SP6_c.t1
OG0017042	Aa_G90840.h1.t1	CP19_g18124_DN2_SP0_c.t1
OG0017043	Aa_G29840.h1.t1	CP19_g18098_DN3_SP8_c.t1
OG0017045	Aa_G39630.h1.t1	CP22_g17092_DN3_SP8_c.t1
OG0017046	Aa_G513970.h1.t1	CP1_g38441_DN3_SP0_c.t1
OG0017047	Aa_G438490.h1.t1	CP1_g38469_DN1_SP0_c.t1
OG0017048	Aa_G438560.h1.t1	CP7_g45117_DN3_SP8_c.t1
OG0017049	Aa_G438580.h1.t1	CP7_g45118_DN3_SP0_c.t1
OG0017050	Aa_G326510.h1.t1	CP7_g45119_DN3_SP8_c.t1
OG0017051	Aa_G533060.h1.t1	CP1_g38667_DN3_SP3_c.t1
OG0017052	Aa_G533100.h1.t1	CP1_g38641_DN3_SP8_c.t1
OG0017053	Aa_G128430.h1.t1	CP1_g38542_DN3_SP0_c.t1
OG0017056	Aa_G130800.h1.t1	CP7_g45104_DN3_SP8_c.t1
OG0017058	Aa_G61920.h1.t1	CP7_g45060_DN3_SP1_c.t1
OG0017060	Aa_G408500.h1.t1	CP7_g45015_DN3_SP7_c.t1
OG0017061	Aa_G348130.h1.t1	CP7_g44985_DN2_SP0_c.t1
OG0017063	Aa_G108280.h1.t1	CP7_g44913_DN3_SP5_c.t1
OG0017064	Aa_G248870.h1.t1	CP7_g44899_DN3_SP3_c.t1
OG0017065	Aa_G248830.h1.t1	CP7_g44895_DN3_SP0_c.t1
OG0017066	Aa_G538610.h1.t1	CP7_g44881_DN3_SP0_c.t1
OG0017067	Aa_G138690.h1.t1	CP7_g44858_DN3_SP8_c.t1
OG0017068	Aa_G70980.h1.t1	CP5_g2757_DN3_SP5_c.t1
OG0017069	Aa_G138760.h1.t1	CP7_g44851_DN3_SP8_c.t1
OG0017071	Aa_G355720.h1.t1	CP7_g44802_DN3_SP0_c.t1
OG0017072	Aa_G414410.h1.t1	CP7_g44762_DN3_SP0_c.t1
OG0017073	Aa_G434730.h1.t1	CP7_g44756_DN3_SP3_c.t1
OG0017074	Aa_G194290.h1.t1	CP7_g44726_DN2_SP0_c.t1
OG0017075	Aa_G109230.h1.t1	CP7_g44668_DN3_SP4_c.t1
OG0017076	Aa_G109280.h1.t1	CP7_g44656_DN3_SP7_c.t1
OG0017078	Aa_G16440.h1.t1	CP7_g44641_DN3_SP6_c.t1
OG0017079	Aa_G146340.h1.t1	CP13_g19544_DN3_SP6_c.t1
OG0017080	Aa_G536740.h1.t1	CP13_g19519_DN3_SP0_c.t1
OG0017082	Aa_G480460.h1.t1	CP13_g19502_DN3_SP0_c.t1
OG0017083	Aa_G282020.h1.t1	CP13_g19497_DN3_SP8_c.t1
OG0017084	Aa_G147130.h1.t1	CP2_g47606_DN3_SP0_c.t1
OG0017085	Aa_G180850.h1.t1	CP2_g47625_DN3_SP8_c.t1
OG0017087	Aa_G165870.h1.t1	CP2_g47647_DN3_SP2_c.t1
OG0017088	Aa_G23580.h1.t1	CP2_g47687_DN3_SP8_c.t1
OG0017089	Aa_G23550.h1.t1	CP2_g47690_DN3_SP3_c.t1
OG0017090	Aa_G23480.h1.t1	CP2_g47697_DN3_SP1_c.t1
OG0017093	Aa_G500390.h1.t1	CP2_g47721_DN3_SP0_c.t1
OG0017094	Aa_G81440.h1.t1	CP4_g24077_DN2_SP0_c.t1
OG0017095	Aa_G81500.h1.t1	CP2_g47742_DN3_SP1_c.t1
OG0017096	Aa_G527030.h1.t1	CP2_g47745_DN2_SP0_c.t1
OG0017097	Aa_G292860.h1.t1	CP2_g47755_DN3_SP2_c.t1
OG0017098	Aa_G37310.h1.t1	CP2_g47768_DN3_SP6_c.t1
OG0017099	Aa_G37250.h1.t1	CP2_g47774_DN3_SP0_c.t1
OG0017101	Aa_G37140.h1.t1	CP2_g47783_DN3_SP1_c.t1
OG0017103	Aa_G20730.h1.t1	CP2_g47802_DN3_SP8_c.t1
OG0017104	Aa_G20850.h1.t1	CP2_g47815_DN1_SP0_c.t1
OG0017105	Aa_G306150.h1.t1	CP2_g47850_DN3_SP3_c.t1
OG0017107	Aa_G268330.h1.t1	CP2_g47894_DN3_SP0_c.t1
OG0017108	Aa_G268250.h1.t1	CP2_g47904_DN3_SP0_c.t1
OG0017109	Aa_G76200.h1.t1	CP2_g47913_DN3_SP8_c.t1
OG0017110	Aa_G76180.h1.t1	CP2_g47916_DN3_SP4_c.t1
OG0017111	Aa_G76010.h1.t1	CP2_g47936_DN3_SP8_c.t1
OG0017112	Aa_G75360.h1.t1	CP2_g47977_DN2_SP0_c.t1
OG0017114	Aa_G492210.h1.t1	CP2_g48005_DN3_SP1_c.t1
OG0017115	Aa_G406230.h1.t1	CP2_g48018_DN3_SP4_c.t1
OG0017116	Aa_G13770.h1.t1	CP2_g48040_DN3_SP8_c.t1
OG0017117	Aa_G131040.h1.t1	CP2_g48087_DN3_SP1_c.t1
OG0017118	Aa_G583410.h1.t1	CP2_g48141_DN3_SP0_c.t1
OG0017119	Aa_G401200.h1.t1	CP2_g48150_DN3_SP7_c.t1
OG0017121	Aa_G97980.h1.t1	CP2_g48238_DN3_SP8_c.t1
OG0017122	Aa_G97930.h1.t1	CP2_g48243_DN3_SP8_c.t1
OG0017124	Aa_G104760.h1.t1	CP2_g48270_DN3_SP8_c.t1
OG0017125	Aa_G578260.h1.t1	CP2_g48295_DN3_SP2_c.t1
OG0017126	Aa_G630870.h1.t1	CP2_g48307_DN3_SP5_c.t1
OG0017129	Aa_G45480.h1.t1	CP2_g48360_DN3_SP8_c.t1
OG0017131	Aa_G392300.h1.t1, Aa_G571960.h1.t1	CP2_g48390_DN3_SP3_c.t1
OG0017132	Aa_G169060.h1.t1	CP2_g48401_DN3_SP0_c.t1
OG0017133	Aa_G12900.h1.t1	CP2_g48434_DN1_SP0_c.t1
OG0017134	Aa_G550360.h1.t1	CP2_g48455_DN3_SP3_c.t1
OG0017139	Aa_G181310.h1.t1	CP8_g54378_DN3_SP6_c.t1
OG0017140	Aa_G181260.h1.t1	CP8_g54368_DN3_SP5_c.t1
OG0017141	Aa_G230450.h1.t1	CP8_g54344_DN3_SP0_c.t1
OG0017142	Aa_G68380.h1.t1	CP8_g54328_DN3_SP0_c.t1
OG0017143	Aa_G68120.h1.t1	CP8_g54300_DN3_SP2_c.t1
