Orthogroup	Arabis_alpina	Noccaea_praecox
OG0018121	Aa_G393040.h1.t1	Np006G3645900
OG0018122	Aa_G321370.h1.t1	Np006G3644200
OG0018123	Aa_G35730.h1.t1	Np006G3632800
OG0018125	Aa_G146070.h1.t1	Np006G3428300, Np006G3429400, Np006G3428100
OG0018126	Aa_G30060.h1.t1	Np006G3375600
OG0018128	Aa_G230860.h1.t1	Np006G3287900
OG0018129	Aa_G196930.h1.t1	Np006G3228500
OG0018130	Aa_G251350.h1.t1	Np001G0281700
OG0018132	Aa_G278020.h1.t1	Np001G0277700
OG0018133	Aa_G278160.h1.t1	Np001G0273400
OG0018135	Aa_G448980.h1.t1	Np001G0262600
OG0018136	Aa_G435380.h1.t1	Np001G0255100
OG0018137	Aa_G146360.h1.t1	Np001G0250600
OG0018138	Aa_G83450.h1.t1	Np001G0231200
OG0018139	Aa_G25740.h1.t1	Np001G0224600
OG0018140	Aa_G263350.h1.t1	Np001G0209800
OG0018141	Aa_G27430.h1.t1	Np001G0206500
OG0018142	Aa_G34150.h1.t1, Aa_G308230.h1.t1	Np001G0203600
OG0018145	Aa_G465090.h1.t1	Np002G1083700
OG0018146	Aa_G115920.h1.t1	Np001G0441300
OG0018147	Aa_G311680.h1.t1	Np001G0443600
OG0018148	Aa_G426800.h1.t1	Np001G0443900
OG0018149	Aa_G426810.h1.t1	Np001G0444100
OG0018150	Aa_G647980.h1.t1	Np001G0449200
OG0018151	Aa_G325820.h1.t1	Np001G0484200
OG0018153	Aa_G106910.h1.t1	Np001G0495100
OG0018155	Aa_G483480.h1.t1	Np001G0613700
OG0018156	Aa_G153470.h1.t1	Np001G0547200
OG0018157	Aa_G507230.h1.t1	Np001G0588000
OG0018159	Aa_G275490.h1.t1	Np003G1332800
OG0018160	Aa_G392790.h1.t1	Np003G1342000
OG0018161	Aa_G159090.h1.t1	Np003G1366000
OG0018163	Aa_G158500.h1.t1	Np003G1378900
OG0018164	Aa_G72630.h1.t1, Aa_G72660.h1.t1	Np003G1412200, Np003G1400800
OG0018165	Aa_G524200.h1.t1	Np003G1414800
OG0018166	Aa_G83660.h1.t1	Np003G1468800
OG0018169	Aa_G151200.h1.t1	Np003G1754500
OG0018170	Aa_G97690.h1.t1	Np003G1761800
OG0018171	Aa_G334280.h1.t1	Np003G1768300, Np003G1769100
OG0018172	Aa_G294840.h1.t1	Np003G1778700
OG0018173	Aa_G36120.h1.t1	Np003G1796600
OG0018175	Aa_G136240.h1.t1	Np003G1897300
OG0018177	Aa_G258890.h1.t1	Np005G2646600
OG0018178	Aa_G328760.h1.t1	Np005G2636800
OG0018179	Aa_G241510.h1.t1, Aa_G241500.h1.t1, Aa_G241490.h1.t1, Aa_G241470.h1.t1	Np004G2039300, Np004G2042800
OG0018180	Aa_G301330.h1.t1	Np005G2746800
OG0018181	Aa_G2770.h1.t1	Np005G2754900
OG0018182	Aa_G182720.h1.t1	Np005G2759200
OG0018183	Aa_G55490.h1.t1	Np004G2020300
OG0018184	Aa_G44550.h1.t1	Np005G2765200
OG0018187	Aa_G141580.h1.t1	Np005G2775600
OG0018188	Aa_G86560.h1.t1	Np005G2787000
OG0018189	Aa_G618310.h1.t1	Np005G2789200
OG0018190	Aa_G228010.h1.t1	Np005G2791600
OG0018191	Aa_G227890.h1.t1	Np005G2792000
OG0018193	Aa_G29720.h1.t1	Np005G2805600
OG0018194	Aa_G255790.h1.t1	Np005G2822700
OG0018196	Aa_G504650.h1.t1	Np005G2867300
OG0018197	Aa_G581650.h1.t1	Np005G2881300, Np001G0323300
OG0018198	Aa_G423070.h1.t1	Np005G2917500
OG0018199	Aa_G96180.h1.t1	Np005G2955200
OG0018200	Aa_G408380.h1.t1, Aa_G408350.h1.t1	Np005G3058500
OG0018201	Aa_G538770.h1.t1	Np005G3101200
OG0018202	Aa_G44320.h1.t1	Np005G3106000
OG0018203	Aa_G495190.h1.t1	Np005G3113400
OG0018205	Aa_G245590.h1.t1	Np005G3151300
OG0018206	Aa_G245580.h1.t1	Np005G3151400
OG0018207	Aa_G169280.h1.t1	Np005G3158900
OG0018208	Aa_G298320.h1.t1	Np005G3188400
OG0018209	Aa_G201090.h1.t1	Np005G3197200
OG0018210	Aa_G185140.h1.t1	Np005G3200000
OG0018211	Aa_G401220.h1.t1	Np001G0090800
OG0018212	Aa_G162850.h1.t1	Np001G0315400
OG0018213	Aa_G316870.h1.t1	Np001G0408000
OG0018214	Aa_G32590.h1.t1	Np001G0416800
OG0018215	Aa_G286990.h1.t1	Np001G0181100
OG0018217	Aa_G28570.h1.t1	Np001G0177000
OG0018219	Aa_G415900.h1.t1	Np003G1734700
OG0018220	Aa_G125960.h1.t1	Np003G1728700
OG0018221	Aa_G70210.h1.t1	Np003G1712900
OG0018222	Aa_G577650.h1.t1	Np003G1709900
OG0018223	Aa_G687780.h1.t1	Np003G1678300
OG0018224	Aa_G265390.h1.t1	Np003G1677200
OG0018225	Aa_G261180.h1.t1	Np003G1674500
OG0018226	Aa_G116530.h1.t1	Np003G1650300
OG0018227	Aa_G448820.h1.t1	Np001G0093000
OG0018228	Aa_G61480.h1.t1	Np001G0085100
OG0018230	Aa_G43560.h1.t1	Np001G0009100
OG0018232	Aa_G416110.h1.t1, Aa_G438160.h1.t1	Np003G1459000
OG0018236	Aa_G189840.h1.t1	Np001G0143100
OG0018262	Aa_G826290.h1.t1	Np001G0466700
OG0018263	Aa_G459580.h1.t1	Np005G3178100
OG0018265	Aa_G47600.h1.t1	Np003G1448400
OG0018267	Aa_G321090.h1.t1	Np003G1422300
OG0018268	Aa_G320990.h1.t1	Np003G1421100
OG0018271	Aa_G115780.h1.t1	Np005G3063500
OG0018274	Aa_G289980.h1.t1	Np003G1408200
OG0018275	Aa_G19520.h1.t1	Np003G1400100
OG0018276	Aa_G155230.h1.t1	Np003G1397200
OG0018278	Aa_G48360.h1.t1	Np003G1596500
OG0018280	Aa_G98210.h1.t1	Np003G1368000
OG0018283	Aa_G152780.h1.t1	Np003G1361200
OG0018284	Aa_G231140.h1.t1	Np003G1358800
OG0018285	Aa_G130540.h1.t1	Np003G1354700
OG0018286	Aa_G130390.h1.t1	Np003G1352900
OG0018287	Aa_G210790.h1.t1	Np003G1349000
OG0018288	Aa_G319220.h1.t1	Np003G1344600
OG0018289	Aa_G495830.h1.t1	Np003G1334600
OG0018290	Aa_G305160.h1.t1, Aa_G130030.h1.t1	Np005G2814000
OG0018296	Aa_G723670.h1.t1	Np006G3602300
OG0018298	Aa_G541540.h1.t1	Np006G3605700
OG0018300	Aa_G470520.h1.t1	Np006G3522700
OG0018301	Aa_G365400.h1.t1	Np006G3537100, Np006G3471100
OG0018302	Aa_G310950.h1.t1	Np006G3470000, Np006G3537900
OG0018303	Aa_G154790.h1.t1	Np006G3556100
OG0018304	Aa_G363520.h1.t1	Np006G3579100
OG0018305	Aa_G316810.h1.t1	Np001G0407400
OG0018306	Aa_G353770.h1.t1	Np005G2822600
OG0018308	Aa_G90980.h1.t1	Np005G2808500
OG0018310	Aa_G29410.h1.t1	Np004G2003600
OG0018311	Aa_G171150.h1.t1	Np004G2012500
OG0018314	Aa_G138820.h1.t1	Np004G2140500
OG0018316	Aa_G194220.h1.t1	Np004G2174900
OG0018317	Aa_G109200.h1.t1	Np004G2050400
OG0018318	Aa_G109340.h1.t1	Np004G2052400
OG0018319	Aa_G171910.h1.t1	Np001G0249100
OG0018322	Aa_G585350.h1.t1	Np001G0035900
OG0018323	Aa_G51390.h1.t1	Np001G0044100
OG0018324	Aa_G75920.h1.t1	Np001G0056600
OG0018325	Aa_G13470.h1.t1	Np001G0074300
OG0018326	Aa_G315920.h1.t1	Np001G0076700
OG0018327	Aa_G131170.h1.t1	Np001G0079000
OG0018328	Aa_G61420.h1.t1	Np001G0084700
OG0018329	Aa_G807290.h1.t1	Np001G0086500
OG0018330	Aa_G606830.h1.t1	Np001G0092700
OG0018331	Aa_G448810.h1.t1	Np001G0093200
OG0018334	Aa_G46260.h1.t1	Np001G0112100
OG0018335	Aa_G45980.h1.t1	Np001G0115900
OG0018336	Aa_G45520.h1.t1	Np001G0116700
OG0018337	Aa_G552720.h1.t1	Np001G0131100
OG0018338	Aa_G552740.h1.t1	Np001G0131300
OG0018339	Aa_G539260.h1.t1	Np001G0133100
OG0018340	Aa_G112770.h1.t1	Np003G1475100
OG0018341	Aa_G181170.h1.t1	Np003G1477600
OG0018342	Aa_G15340.h1.t1	Np003G1490300
OG0018344	Aa_G225490.h1.t1	Np003G1535300
OG0018346	Aa_G246240.h1.t1	Np003G1538400
OG0018347	Aa_G93960.h1.t1	Np003G1542200
OG0018348	Aa_G31700.h1.t1	Np003G1551400
OG0018349	Aa_G227710.h1.t1	Np003G1555300
OG0018351	Aa_G607650.h1.t1	Np003G1560100
OG0018352	Aa_G216520.h1.t1	Np003G1580600
OG0018355	Aa_G180040.h1.t1	Np003G1863400
OG0018356	Aa_G564960.h1.t1	Np003G1330400
OG0018358	Aa_G170560.h1.t1	Np003G1302900
OG0018359	Aa_G331840.h1.t1	Np003G1294300
OG0018360	Aa_G271670.h1.t1	Np003G1253100
OG0018361	Aa_G85320.h1.t1	Np003G1266400
OG0018362	Aa_G18800.h1.t1	Np003G1262000
OG0018363	Aa_G443020.h1.t1	Np003G1258100
OG0018364	Aa_G420140.h1.t1	Np003G1256700
OG0018365	Aa_G54020.h1.t1	Np003G1254100
OG0018366	Aa_G53990.h1.t1	Np003G1253800
OG0018367	Aa_G481290.h1.t1	Np003G1252200
OG0018369	Aa_G271740.h1.t1	Np003G1249300
OG0018370	Aa_G547900.h1.t1	Np005G3192500
OG0018372	Aa_G239070.h1.t1	Np002G0702500
OG0018373	Aa_G239110.h1.t1	Np002G0703000
OG0018374	Aa_G293650.h1.t1	Np002G0716400
OG0018375	Aa_G145350.h1.t1	Np002G0721900
OG0018376	Aa_G336960.h1.t1	Np002G0723500
OG0018377	Aa_G336920.h1.t1	Np002G0723800
OG0018378	Aa_G485960.h1.t1, Aa_G122560.h1.t1	Np002G0737300
OG0018379	Aa_G129500.h1.t1	Np002G0746400
OG0018380	Aa_G654170.h1.t1	Np002G0750400
OG0018381	Aa_G252650.h1.t1	Np001G0484800
OG0018382	Aa_G104370.h1.t1	Np002G0752600
OG0018383	Aa_G215650.h1.t1	Np002G0753700
OG0018384	Aa_G384630.h1.t1	Np007G3780900
OG0018386	Aa_G315330.h1.t1	Np002G0766400
OG0018387	Aa_G348910.h1.t1	Np002G0782800
OG0018388	Aa_G259400.h1.t1	Np002G0783900
OG0018389	Aa_G650550.h1.t1	Np007G3757900
OG0018391	Aa_G205540.h1.t1	Np004G1901500
OG0018392	Aa_G32370.h1.t1	Np002G0977100
OG0018393	Aa_G608290.h1.t1	Np004G1920200
OG0018394	Aa_G751090.h1.t1	Np004G1921000
OG0018398	Aa_G25220.h1.t1	Np006G3384900
OG0018399	Aa_G500690.h1.t1	Np001G0465600
OG0018400	Aa_G70970.h1.t1	Np005G3097100
OG0018401	Aa_G611610.h1.t1	Np005G3100100
OG0018402	Aa_G668690.h1.t1	Np005G3073300
OG0018403	Aa_G255310.h1.t1	Np005G3073600
OG0018404	Aa_G321580.h1.t1	Np005G3077600
OG0018405	Aa_G198110.h1.t1	Np005G3072400
OG0018406	Aa_G115750.h1.t1	Np005G3063000
OG0018408	Aa_G518260.h1.t1	Np005G3057300
OG0018409	Aa_G711200.h1.t1	Np005G3044100
OG0018410	Aa_G31150.h1.t1	Np005G3040400
OG0018415	Aa_G492860.h1.t1	Np002G0791200
OG0018416	Aa_G64580.h1.t1	Np002G0789700
OG0018417	Aa_G64560.h1.t1	Np002G0789500
OG0018419	Aa_G395930.h1.t1	Np002G0883500
OG0018420	Aa_G283250.h1.t1	Np002G0875700
OG0018422	Aa_G44610.h1.t1	Np005G2765000
OG0018427	Aa_G403400.h1.t1	Np001G0439500
OG0018428	Aa_G34170.h1.t1	Np001G0203200
OG0018429	Aa_G337630.h1.t1	Np001G0436200
OG0018430	Aa_G34320.h1.t1	Np001G0201200, Np001G0201400
OG0018431	Aa_G650030.h1.t1	Np001G0361900
OG0018432	Aa_G41640.h1.t1	Np001G0469800
OG0018434	Aa_G98800.h1.t1	Np001G0382500
OG0018435	Aa_G699130.h1.t1	Np001G0197200
OG0018436	Aa_G36980.h1.t1	Np004G1963600
OG0018438	Aa_G677570.h1.t1	Np004G1949600
OG0018442	Aa_G173570.h1.t1	Np004G1940500
OG0018444	Aa_G146010.h1.t1	Np006G3430100
OG0018445	Aa_G263970.h1.t1	Np006G3410000
OG0018447	Aa_G11090.h1.t1	Np006G3405900
OG0018449	Aa_G345140.h1.t1	Np005G2913800
OG0018450	Aa_G758930.h1.t1	Np005G2925800
OG0018451	Aa_G758950.h1.t1	Np005G2926400
OG0018457	Aa_G524880.h1.t1	Np001G0355600
OG0018459	Aa_G392670.h1.t1	Np001G0520200
OG0018463	Aa_G105380.h1.t1	Np007G3799700
OG0018464	Aa_G194470.h1.t1	Np007G3899400
OG0018465	Aa_G105250.h1.t1	Np007G3798100
OG0018466	Aa_G544680.h1.t1	Np007G3765900
OG0018467	Aa_G429180.h1.t1	Np005G2847000
OG0018469	Aa_G597940.h1.t1	Np001G0193200
OG0018470	Aa_G448200.h1.t1	Np005G2890400, Np005G2889800
OG0018471	Aa_G451740.h1.t1	Np007G4249000
OG0018472	Aa_G203910.h1.t1	Np005G2886300
OG0018473	Aa_G245330.h1.t1, Aa_G245320.h1.t1	Np005G2884100
OG0018475	Aa_G59030.h1.t1	Np005G2876900
OG0018476	Aa_G148340.h1.t1	Np005G2894700
OG0018477	Aa_G295970.h1.t1	Np005G2974000
OG0018478	Aa_G16630.h1.t1	Np005G2961300
OG0018479	Aa_G52370.h1.t1	Np007G4254400
OG0018480	Aa_G52420.h1.t1	Np007G4254100
OG0018481	Aa_G52440.h1.t1	Np007G4253800
OG0018482	Aa_G52470.h1.t1	Np007G4253500
OG0018483	Aa_G52640.h1.t1	Np007G4251300
OG0018484	Aa_G52670.h1.t1	Np007G4250700
OG0018485	Aa_G553320.h1.t1	Np007G4248700
OG0018486	Aa_G553360.h1.t1	Np007G4248400
OG0018487	Aa_G593140.h1.t1	Np007G4247800
OG0018488	Aa_G43950.h1.t1	Np001G0005200
OG0018489	Aa_G44100.h1.t1	Np001G0004200
OG0018490	Aa_G44130.h1.t1	Np001G0003800
OG0018491	Aa_G113890.h1.t1	Np001G0002900
OG0018492	Aa_G273180.h1.t1	Np001G0699600
OG0018493	Aa_G273070.h1.t1	Np001G0698400
OG0018494	Aa_G273060.h1.t1	Np001G0698300
OG0018495	Aa_G167830.h1.t1	Np001G0689000
OG0018496	Aa_G2400.h1.t1	Np001G0682100
OG0018497	Aa_G136110.h1.t1	Np003G1898500
OG0018498	Aa_G728940.h1.t1	Np001G0673800
OG0018500	Aa_G340570.h1.t1	Np001G0646800
OG0018502	Aa_G433200.h1.t1	Np001G0634100
OG0018503	Aa_G494430.h1.t1	Np001G0626100
OG0018504	Aa_G317290.h1.t1	Np001G0611000, Np001G0611100
OG0018505	Aa_G373060.h1.t1	Np001G0606200
OG0018506	Aa_G268630.h1.t1	Np001G0601900
OG0018507	Aa_G287670.h1.t1	Np001G0584600
OG0018509	Aa_G394520.h1.t1	Np001G0565400
OG0018510	Aa_G211580.h1.t1	Np001G0554600
OG0018511	Aa_G100030.h1.t1	Np001G0550100
OG0018512	Aa_G153510.h1.t1	Np001G0547600
OG0018513	Aa_G70.h1.t1	Np007G3885100
OG0018515	Aa_G454560.h1.t1	Np002G0943200
OG0018517	Aa_G156840.h1.t1	Np002G0909300
OG0018518	Aa_G55940.h1.t1	Np002G0884200, Np002G0907000, Np002G0907200
OG0018519	Aa_G185880.h1.t1	Np002G1144600
OG0018520	Aa_G244900.h1.t1	Np007G3735900
OG0018521	Aa_G144320.h1.t1	Np006G3307300
OG0018522	Aa_G401740.h1.t1	Np006G3312100
OG0018523	Aa_G651890.h1.t1	Np006G3336800
OG0018524	Aa_G378830.h1.t1	Np006G3360600
OG0018526	Aa_G225590.h1.t1	Np003G1816000
OG0018528	Aa_G407260.h1.t1	Np006G3689900
OG0018529	Aa_G314410.h1.t1	Np003G1583700
OG0018530	Aa_G369280.h1.t1	Np004G2029500
OG0018531	Aa_G10930.h1.t1	Np004G2049100
OG0018532	Aa_G389440.h1.t1	Np004G2125400
OG0018533	Aa_G507030.h1.t1	Np004G2041000
OG0018535	Aa_G154320.h1.t1	Np003G1781200
OG0018537	Aa_G122240.h1.t1	Np001G0144200
OG0018539	Aa_G26090.h1.t1	Np001G0148100
OG0018541	Aa_G224610.h1.t1	Np001G0156500
OG0018542	Aa_G639390.h1.t1	Np007G3722000
OG0018543	Aa_G194660.h1.t1	Np007G3718400
OG0018544	Aa_G190640.h1.t1	Np007G4114600
OG0018545	Aa_G13200.h1.t1	Np006G3204200
OG0018546	Aa_G177890.h1.t1	Np006G3222400
OG0018547	Aa_G289620.h1.t1	Np006G3244700
OG0018549	Aa_G993730.h1.t1	Np006G3204600
OG0018550	Aa_G79900.h1.t1	Np005G3071300
OG0018552	Aa_G454730.h1.t1	Np006G3276600
OG0018553	Aa_G450760.h1.t1	Np006G3277900
OG0018554	Aa_G199940.h1.t1	Np006G3279700
OG0018555	Aa_G422460.h1.t1	Np006G3295700
OG0018557	Aa_G124010.h1.t1	Np006G3304800
OG0018559	Aa_G42610.h1.t1	Np007G4235700
OG0018560	Aa_G42440.h1.t1	Np007G4233600
OG0018561	Aa_G42300.h1.t1	Np007G4231900, Np003G1879900
OG0018563	Aa_G250290.h1.t1	Np007G4229400
OG0018564	Aa_G622780.h1.t1, Aa_G267870.h1.t1	Np007G4223400
OG0018565	Aa_G47590.h1.t1, Aa_G833050.h1.t1	Np007G4221000
OG0018566	Aa_G47550.h1.t1, Aa_G416350.h1.t1	Np007G4220600
OG0018567	Aa_G44890.h1.t1	Np007G4219200
OG0018568	Aa_G304930.h1.t1	Np007G4205600
OG0018569	Aa_G4190.h1.t1	Np007G4204800
OG0018570	Aa_G4280.h1.t1	Np007G4203600
OG0018571	Aa_G4460.h1.t1	Np007G4200900, Np007G4201000
OG0018572	Aa_G75550.h1.t1	Np007G4189900
OG0018573	Aa_G75560.h1.t1	Np007G4189800
OG0018574	Aa_G51060.h1.t1	Np007G4185300
OG0018575	Aa_G51220.h1.t1	Np007G4182400
OG0018576	Aa_G47870.h1.t1	Np007G4162600
OG0018577	Aa_G174760.h1.t1	Np007G4157600
OG0018578	Aa_G174490.h1.t1	Np007G4153600
OG0018579	Aa_G24290.h1.t1	Np007G4142100
OG0018580	Aa_G311160.h1.t1	Np005G3083200
OG0018581	Aa_G260620.h1.t1, Aa_G34800.h1.t1	Np007G4132800
OG0018582	Aa_G324440.h1.t1	Np007G4126600
OG0018583	Aa_G743020.h1.t1	Np007G4110100
OG0018584	Aa_G651630.h1.t1	Np005G3156400
OG0018585	Aa_G102890.h1.t1	Np007G4099300
OG0018586	Aa_G40150.h1.t1	Np007G4087000
OG0018587	Aa_G40070.h1.t1	Np007G4085700
OG0018588	Aa_G720240.h1.t1	Np007G4083700
OG0018589	Aa_G374010.h1.t1	Np007G4079400
OG0018590	Aa_G373920.h1.t1	Np007G4078600
OG0018593	Aa_G56250.h1.t1	Np007G4056200
OG0018594	Aa_G1170.h1.t1	Np007G4046400
OG0018596	Aa_G235010.h1.t1	Np007G4039300
OG0018597	Aa_G367460.h1.t1	Np004G2377400
OG0018598	Aa_G71160.h1.t1	Np007G3920300
OG0018600	Aa_G251510.h1.t1	Np001G0278300
OG0018601	Aa_G240050.h1.t1	Np007G3959100
OG0018602	Aa_G240100.h1.t1	Np007G3959500
OG0018605	Aa_G164450.h1.t1	Np007G3969400
OG0018606	Aa_G164500.h1.t1	Np007G3969800
OG0018608	Aa_G136590.h1.t1	Np007G3807000
OG0018609	Aa_G586310.h1.t1	Np003G1652700
OG0018613	Aa_G399650.h1.t1	Np007G3821800
OG0018614	Aa_G229420.h1.t1	Np007G3814400
OG0018615	Aa_G149730.h1.t1	Np002G0957600
OG0018616	Aa_G32410.h1.t1	Np002G0976500
OG0018617	Aa_G272000.h1.t1	Np002G1026400
OG0018621	Aa_G311890.h1.t1	Np001G0545200
OG0018622	Aa_G339190.h1.t1	Np001G0541300
OG0018623	Aa_G106090.h1.t1	Np004G2597200
OG0018624	Aa_G94590.h1.t1	Np004G2596500
OG0018625	Aa_G94580.h1.t1	Np004G2596400
OG0018626	Aa_G325270.h1.t1	Np004G2582900
OG0018627	Aa_G134870.h1.t1	Np004G2568600
OG0018628	Aa_G134490.h1.t1	Np004G2564500
OG0018630	Aa_G400410.h1.t1	Np004G2562200
OG0018631	Aa_G341330.h1.t1	Np004G2559200
OG0018632	Aa_G286250.h1.t1	Np004G2552800
OG0018633	Aa_G493500.h1.t1	Np004G2550900
OG0018635	Aa_G79320.h1.t1	Np004G2544800
OG0018636	Aa_G220030.h1.t1	Np004G2539600
OG0018637	Aa_G22400.h1.t1	Np004G2529200
OG0018638	Aa_G429830.h1.t1	Np004G2526800
OG0018639	Aa_G435930.h1.t1	Np004G2524600
OG0018641	Aa_G257580.h1.t1	Np004G2519100
OG0018642	Aa_G558390.h1.t1, Aa_G90710.h1.t1	Np004G2517200
OG0018644	Aa_G286030.h1.t1	Np004G2513400
OG0018645	Aa_G19340.h1.t1	Np004G2503000
OG0018646	Aa_G19100.h1.t1	Np004G2500300
OG0018648	Aa_G160840.h1.t1	Np004G2492800
OG0018649	Aa_G550180.h1.t1	Np004G2491300
OG0018650	Aa_G535920.h1.t1	Np004G2481200
OG0018651	Aa_G32580.h2.t1, Aa_G32580.h1.t1	Np001G0416700
OG0018652	Aa_G89250.h1.t1	Np004G2473000
OG0018653	Aa_G531850.h1.t1	Np004G2466700
OG0018654	Aa_G769220.h1.t1	Np004G2458000
OG0018655	Aa_G666150.h1.t1	Np004G2440900
OG0018656	Aa_G118480.h1.t1	Np004G2432500
OG0018658	Aa_G394370.h1.t1	Np004G2413600
OG0018659	Aa_G121290.h1.t1	Np004G2410500
OG0018660	Aa_G112420.h1.t1	Np004G2407800
OG0018661	Aa_G112430.h1.t1	Np004G2407700
OG0018664	Aa_G132010.h1.t1	Np004G2393000
OG0018665	Aa_G426230.h1.t1	Np004G1943200
OG0018666	Aa_G275010.h1.t1	Np004G2390600
OG0018667	Aa_G278350.h1.t1	Np004G2383500
OG0018669	Aa_G570920.h1.t1	Np003G1746500, Np007G3841000
OG0018670	Aa_G266310.h1.t1	Np004G2353300
OG0018671	Aa_G393480.h1.t1	Np004G2352600
OG0018672	Aa_G393490.h1.t1	Np004G2352500
OG0018673	Aa_G660990.h1.t1	Np004G2352200
OG0018674	Aa_G39530.h1.t1	Np001G0426800
OG0018676	Aa_G121890.h1.t1	Np004G2312900
OG0018680	Aa_G127550.h1.t1	Np001G0676700
OG0018681	Aa_G72510.h1.t1	Np002G1223400
OG0018682	Aa_G274800.h1.t1	Np002G1213600
OG0018683	Aa_G35150.h1.t1	Np002G1211700, Np002G1211400
OG0018684	Aa_G357210.h1.t1	Np002G1210200
OG0018685	Aa_G262870.h1.t1	Np002G1207200
OG0018686	Aa_G489070.h1.t1	Np002G1197400
OG0018688	Aa_G330600.h1.t1	Np002G1163500
OG0018689	Aa_G841870.h1.t1	Np002G1155000
OG0018690	Aa_G348390.h1.t1	Np002G1133900
OG0018691	Aa_G7630.h1.t1	Np002G1113000
OG0018692	Aa_G365890.h1.t1	Np002G1084100
OG0018693	Aa_G515740.h1.t1	Np006G3632200
OG0018695	Aa_G295650.h1.t1	Np001G0342900
OG0018696	Aa_G63520.h1.t1	Np001G0326900
OG0018698	Aa_G301310.h1.t1	Np005G2746700
OG0018699	Aa_G406960.h1.t1	Np005G3014600
OG0018701	Aa_G255170.h1.t1	Np004G1991800
OG0018702	Aa_G273830.h1.t1	Np004G1986600
OG0018703	Aa_G505490.h1.t1	Np002G0961700
OG0018705	Aa_G133510.h1.t1	Np004G1985100
OG0018706	Aa_G487060.h1.t1	Np005G2600100
OG0018709	Aa_G374890.h1.t1	Np005G2616900
OG0018714	Aa_G153300.h1.t1	Np005G2694400
OG0018715	Aa_G346630.h1.t1	Np005G2693000
OG0018717	Aa_G139450.h1.t1	Np005G2688900
OG0018718	Aa_G514640.h1.t1	Np005G2675500
OG0018719	Aa_G514760.h1.t1	Np005G2674000
OG0018722	Aa_G395570.h1.t1	Np005G2659100
OG0018723	Aa_G385120.h1.t1	Np005G2654700
OG0018724	Aa_G385090.h1.t1	Np005G2654500
OG0018725	Aa_G274380.h1.t1	Np005G2643600
OG0018726	Aa_G45840.h1.t1	Np005G2712600
OG0018730	Aa_G658400.h1.t1	Np007G3856400
OG0018731	Aa_G187290.h1.t1	Np002G0820800
OG0018732	Aa_G187200.h1.t1	Np002G0822000
OG0018733	Aa_G62620.h1.t1	Np004G2306700
OG0018735	Aa_G53380.h1.t1	Np003G1885900
OG0018738	Aa_G493550.h1.t1	Np004G2550600
OG0018739	Aa_G517580.h1.t1	Np004G2536200
OG0018740	Aa_G22780.h1.t1	Np004G2532600
OG0018741	Aa_G339040.h1.t1	Np004G2465100
OG0018744	Aa_G349970.h1.t1	Np004G2298900
OG0018745	Aa_G562090.h1.t1	Np004G2294800
OG0018746	Aa_G126680.h1.t1	Np004G2278200, Np004G2278700
OG0018747	Aa_G478360.h1.t1	Np004G2274900
OG0018748	Aa_G415780.h1.t1	Np004G2256400
OG0018751	Aa_G442290.h1.t1	Np004G2091400
OG0018752	Aa_G233530.h1.t1	Np004G2093400
OG0018753	Aa_G205010.h1.t1	Np004G2116600
OG0018757	Aa_G27700.h1.t1	Np004G2025900
OG0018762	Aa_G330570.h1.t1	Np002G1163700
OG0018763	Aa_G519680.h1.t1	Np002G1138400
OG0018764	Aa_G567410.h1.t1	Np002G1115500
OG0018767	Aa_G387860.h1.t1	Np002G0974300
OG0018770	Aa_G30620.h1.t1	Np002G0798200
OG0018773	Aa_G343740.h1.t1	Np002G0733100
OG0018774	Aa_G80430.h1.t1	Np002G0724900
OG0018775	Aa_G80460.h1.t1	Np002G0724600
OG0018776	Aa_G385690.h1.t1	Np002G0706100
OG0018778	Aa_G457990.h1.t1, Aa_G445580.h1.t1	Np007G4160200
OG0018780	Aa_G373970.h1.t1	Np007G4079000
OG0018781	Aa_G207850.h1.t1	Np007G4069400
OG0018783	Aa_G342830.h1.t1	Np007G3951400
OG0018785	Aa_G185570.h1.t1	Np006G3256300
OG0018786	Aa_G116360.h1.t1	Np007G3897100
OG0018788	Aa_G105300.h1.t1	Np007G3798500
OG0018790	Aa_G110330.h1.t1	Np007G3775400
OG0018792	Aa_G185830.h1.t1, Aa_G190150.h1.t1	Np007G3740300
OG0018793	Aa_G505060.h1.t1, Aa_G440770.h1.t1	Np007G3716200
OG0018794	Aa_G505120.h1.t1	Np007G3715500
OG0018796	Aa_G396360.h1.t1	Np006G3672400
OG0018798	Aa_G554000.h1.t1	Np006G3663900
OG0018799	Aa_G41530.h1.t1	Np006G3655700
OG0018801	Aa_G155560.h1.t1	Np006G3649100
OG0018804	Aa_G3090.h1.t1	Np006G3618400
OG0018806	Aa_G146000.h1.t1, Aa_G146000.h2.t1	Np006G3430200
OG0018809	Aa_G786600.h1.t1	Np006G3371100
OG0018810	Aa_G38210.h1.t1, Aa_G366710.h1.t1, Aa_G48970.h1.t1, Aa_G38180.h1.t1, Aa_G38160.h1.t1	Np006G3329600
OG0018811	Aa_G125470.h1.t1	Np006G3272100
OG0018813	Aa_G251410.h1.t1	Np001G0279500
OG0018814	Aa_G484290.h1.t1	Np001G0253400
OG0018815	Aa_G83260.h1.t1	Np001G0229300
OG0018817	Aa_G252720.h1.t1	Np001G0431600
