Orthogroup	Arabis_alpina	Arabidopsis_thaliana
OG0016332	Aa_G118460.h1.t1	AT1G13635.1
OG0016333	Aa_G118540.h1.t1	AT1G13670.1
OG0016334	Aa_G118570.h1.t1	AT1G13700.1
OG0016335	Aa_G437640.h1.t1	AT1G13820.1
OG0016336	Aa_G569550.h1.t1	AT1G13890.1
OG0016337	Aa_G599490.h1.t1	AT1G13990.3
OG0016338	Aa_G599480.h1.t1	AT1G13980.1
OG0016339	Aa_G592530.h1.t1	AT1G14140.1
OG0016340	Aa_G676730.h1.t1	AT1G14170.3
OG0016341	Aa_G658780.h1.t1	AT1G14190.2, AT1G14185.1
OG0016342	Aa_G93010.h1.t1	AT1G14280.1
OG0016343	Aa_G93030.h1.t1	AT1G14300.2
OG0016344	Aa_G93040.h1.t1	AT1G14310.1
OG0016345	Aa_G117810.h1.t1	AT1G14350.1
OG0016346	Aa_G393280.h1.t1	AT1G14520.3
OG0016347	Aa_G393320.h1.t1	AT1G14560.1
OG0016348	Aa_G121140.h1.t1	AT1G15200.3
OG0016349	Aa_G121300.h1.t1	AT1G15330.1
OG0016350	Aa_G121370.h1.t1	AT1G15385.1
OG0016351	Aa_G163850.h1.t1	AT1G15410.1
OG0016353	Aa_G525770.h1.t1	AT1G15700.1
OG0016354	Aa_G606310.h1.t1	AT1G15740.1
OG0016355	Aa_G435920.h1.t1	AT1G77550.1
OG0016358	Aa_G65540.h1.t1	AT1G16350.1
OG0016359	Aa_G377610.h1.t1	AT1G16445.1
OG0016360	Aa_G377570.h1.t1, Aa_G1025850.h1.t1	AT1G16480.1
OG0016361	Aa_G103870.h1.t1	AT1G16590.1
OG0016363	Aa_G103840.h1.t1	AT1G16650.3
OG0016364	Aa_G103820.h1.t1	AT1G16680.1
OG0016365	Aa_G126430.h1.t1	AT1G16960.1
OG0016366	Aa_G274970.h1.t1	AT1G17080.1
OG0016367	Aa_G671580.h1.t1	AT1G17170.1
OG0016368	Aa_G349090.h1.t1, Aa_G319330.h1.t1	AT1G17190.1
OG0016369	Aa_G349070.h1.t1	AT1G17210.1
OG0016370	Aa_G161730.h1.t1	AT5G50100.1
OG0016371	Aa_G496820.h1.t1	AT1G17260.1
OG0016372	Aa_G495530.h1.t1	AT1G17330.1
OG0016373	Aa_G165910.h1.t1	AT5G28530.1
OG0016375	Aa_G188650.h1.t1	AT1G17460.2
OG0016376	Aa_G188630.h1.t1	AT1G17480.1
OG0016377	Aa_G788280.h1.t1	AT1G17490.1
OG0016378	Aa_G528270.h1.t1	AT1G17540.1
OG0016379	Aa_G278540.h1.t1	AT1G17580.1
OG0016380	Aa_G454430.h1.t1	AT1G17745.2
OG0016381	Aa_G454420.h1.t1	AT1G17750.1
OG0016382	Aa_G454410.h1.t1	AT1G17760.1
OG0016383	Aa_G363370.h2.t1, Aa_G363370.h1.t1	AT2G26530.1
OG0016384	Aa_G583600.h1.t1	AT1G18030.1
OG0016385	Aa_G583560.h1.t1	AT1G18060.1
OG0016386	Aa_G583540.h1.t1	AT1G18090.1
OG0016387	Aa_G190840.h1.t1	AT1G18140.1
OG0016388	Aa_G190810.h1.t1	AT1G18160.1
OG0016389	Aa_G379800.h1.t1	AT1G18180.1
OG0016390	Aa_G55180.h1.t1	AT1G18265.1
OG0016391	Aa_G142900.h1.t1	AT4G06534.1, AT4G06536.1
OG0016392	Aa_G247150.h1.t1	AT5G52160.1
OG0016393	Aa_G119150.h1.t1	AT1G18680.1
OG0016395	Aa_G548290.h1.t1	AT1G18810.1
OG0016396	Aa_G493840.h1.t1	AT1G18960.1
OG0016397	Aa_G313750.h1.t1	AT1G19090.1
OG0016398	Aa_G192230.h1.t1	AT1G19120.1
OG0016399	Aa_G371560.h1.t1	AT1G19200.2
OG0016400	Aa_G407810.h1.t1	AT1G19290.1
OG0016401	Aa_G407790.h1.t1	AT1G19310.1
OG0016402	Aa_G407760.h1.t1	AT1G19340.1
OG0016403	Aa_G407730.h1.t1	AT1G19370.1
OG0016404	Aa_G323750.h1.t1	AT1G19490.1
OG0016405	Aa_G93390.h1.t1	AT1G19650.1
OG0016406	Aa_G615520.h1.t1	AT1G19830.1
OG0016407	Aa_G204590.h1.t1	AT2G04039.3
OG0016408	Aa_G266440.h1.t1	AT1G20050.1
OG0016409	Aa_G266420.h1.t1	AT1G20060.1
OG0016410	Aa_G266360.h1.t1	AT1G20120.1
OG0016411	Aa_G148850.h1.t1	AT1G20530.1
OG0016412	Aa_G148890.h1.t1	AT1G20560.1
OG0016413	Aa_G334100.h1.t1	AT1G20870.1
OG0016414	Aa_G60700.h1.t1	AT1G21060.1
OG0016416	Aa_G11830.h1.t1	AT2G23670.1
OG0016417	Aa_G86960.h1.t1	AT1G21550.1
OG0016418	Aa_G86950.h1.t1	AT1G21560.2
OG0016419	Aa_G86900.h1.t1	AT1G21600.1
OG0016420	Aa_G86870.h1.t1	AT1G21640.2
OG0016421	Aa_G86860.h1.t1	AT1G21650.3
OG0016422	Aa_G86850.h1.t1	AT1G21651.1
OG0016423	Aa_G458300.h1.t1	AT1G21730.1
OG0016424	Aa_G444720.h1.t1	AT1G21740.1
OG0016425	Aa_G444740.h1.t1	AT1G21760.1
OG0016426	Aa_G444750.h1.t1	AT1G21780.1
OG0016427	Aa_G479800.h1.t1	AT1G22160.1
OG0016428	Aa_G479820.h1.t1	AT1G22180.2
OG0016429	Aa_G479840.h1.t1	AT1G22190.1
OG0016430	Aa_G198680.h1.t1	AT1G22460.1
OG0016431	Aa_G198690.h1.t1	AT1G22480.1
OG0016432	Aa_G528420.h1.t1	AT1G22530.1
OG0016433	Aa_G528430.h1.t1	AT1G22540.1
OG0016434	Aa_G372720.h1.t1	AT1G22610.1
OG0016435	Aa_G371910.h1.t1	AT1G22690.1
OG0016436	Aa_G121780.h1.t1, Aa_G121780.h2.t1	AT1G22770.1
OG0016437	Aa_G121800.h1.t1, Aa_G121800.h2.t1	AT1G22790.1
OG0016438	Aa_G121810.h1.t1	AT1G22800.1
OG0016439	Aa_G653380.h1.t1	AT1G23000.2
OG0016440	Aa_G367210.h1.t1	AT1G23060.1
OG0016441	Aa_G160300.h1.t1	AT1G71850.1
OG0016442	Aa_G245820.h1.t1	AT1G71810.1
OG0016443	Aa_G245880.h1.t1	AT1G71750.2
OG0016444	Aa_G245900.h1.t1	AT1G71730.1
OG0016445	Aa_G149300.h1.t1	AT1G71690.1
OG0016446	Aa_G319470.h1.t1	AT1G71500.1
OG0016447	Aa_G319480.h1.t1	AT1G71490.1
OG0016448	Aa_G319510.h1.t1	AT1G71460.1
OG0016449	Aa_G319530.h1.t1	AT1G71440.1
OG0016450	Aa_G170790.h1.t1	AT1G71260.1
OG0016451	Aa_G170750.h1.t1	AT1G71240.1
OG0016452	Aa_G170720.h1.t1	AT1G71210.1
OG0016453	Aa_G415710.h1.t1	AT1G44960.1
OG0016454	Aa_G232190.h1.t1, Aa_G232200.h1.t1	AT1G71120.1
OG0016455	Aa_G232170.h1.t1	AT1G71100.1
OG0016456	Aa_G232160.h1.t1	AT1G71090.1
OG0016457	Aa_G350310.h1.t1	AT1G65510.2
OG0016458	Aa_G413020.h1.t1	AT1G70900.1
OG0016459	Aa_G437970.h1.t1	AT1G70650.2
OG0016460	Aa_G17730.h1.t1	AT1G70590.1
OG0016461	Aa_G17620.h1.t1	AT1G70540.1
OG0016462	Aa_G521020.h1.t1	AT1G70330.1
OG0016463	Aa_G222000.h1.t1	AT1G70200.1
OG0016464	Aa_G221930.h1.t1	AT1G70150.1
OG0016465	Aa_G504910.h1.t1	AT1G70100.3
OG0016466	Aa_G295000.h1.t1	AT1G70070.1
OG0016467	Aa_G312260.h1.t1	AT1G32790.2
OG0016468	Aa_G376010.h1.t1	AT1G32810.2
OG0016469	Aa_G517730.h1.t1	AT1G32930.1
OG0016470	Aa_G380510.h1.t1	AT1G33050.1
OG0016471	Aa_G107860.h1.t1	AT1G33170.1
OG0016472	Aa_G107890.h1.t1	AT1G33250.1
OG0016473	Aa_G107920.h1.t1	AT1G33265.1
OG0016474	Aa_G124960.h1.t1	AT1G33290.1
OG0016476	Aa_G462380.h1.t1	AT1G63490.4
OG0016477	Aa_G316670.h1.t1	AT1G63420.1
OG0016479	Aa_G125950.h1.t1	AT5G60160.1
OG0016480	Aa_G579360.h1.t1	AT1G63060.1
OG0016481	Aa_G274720.h1.t1	AT1G62970.1
OG0016482	Aa_G357220.h1.t1	AT1G62850.2
OG0016483	Aa_G357260.h1.t1	AT1G62810.1
OG0016484	Aa_G357340.h1.t1	AT1G62790.1
OG0016485	Aa_G357350.h1.t1	AT1G62780.1
OG0016486	Aa_G357360.h1.t1	AT1G62770.1
OG0016487	Aa_G357370.h1.t1	AT1G62760.1
OG0016488	Aa_G262930.h1.t1	AT1G62750.1
OG0016489	Aa_G321890.h1.t1	AT1G62520.1
OG0016490	Aa_G488320.h1.t1	AT1G62480.1
OG0016491	Aa_G151150.h1.t1	AT4G08290.1
OG0016492	Aa_G615110.h1.t1	AT1G61930.1
OG0016493	Aa_G218150.h1.t1	AT1G61860.1
OG0016494	Aa_G593000.h1.t1	AT1G61780.1
OG0016495	Aa_G546270.h1.t1	AT1G61600.1
OG0016496	Aa_G177270.h1.t1	AT1G61350.1
OG0016497	Aa_G177280.h1.t1	AT4G09980.1
OG0016498	Aa_G177340.h1.t1	AT1G61255.1
OG0016499	Aa_G340770.h1.t1	AT1G61215.1
OG0016500	Aa_G340780.h1.t1	AT1G61210.1
OG0016501	Aa_G8540.h1.t1	AT1G61100.1
OG0016502	Aa_G392470.h1.t1	AT1G60870.1
OG0016504	Aa_G330580.h1.t1, Aa_G530920.h1.t1	AT1G60600.2
OG0016505	Aa_G330610.h1.t1	AT1G60560.1
OG0016506	Aa_G262050.h1.t1	AT1G60470.1
OG0016507	Aa_G645830.h1.t1	AT1G60430.1
OG0016508	Aa_G182580.h1.t1	AT1G60230.1
OG0016509	Aa_G436410.h1.t1	AT2G20410.1
OG0016510	Aa_G17430.h1.t1	AT1G60070.2
OG0016512	Aa_G5920.h1.t1	AT1G59900.1
OG0016513	Aa_G669520.h1.t1	AT1G59840.1
OG0016515	Aa_G79820.h1.t1, Aa_G282480.h1.t1	AT1G59600.1
OG0016516	Aa_G282530.h1.t1	AT1G59520.4
OG0016517	Aa_G578680.h1.t1	AT4G27670.1
OG0016518	Aa_G450880.h1.t1	AT1G58470.1
OG0016519	Aa_G46420.h1.t1	AT1G58350.1
OG0016520	Aa_G46390.h1.t1	AT1G58340.1
OG0016521	Aa_G744440.h1.t1	AT1G58200.1
OG0016522	Aa_G100810.h1.t1	AT1G58170.1
OG0016523	Aa_G100890.h1.t1	AT1G58100.1
OG0016524	Aa_G57050.h1.t1	AT2G13650.1
OG0016525	Aa_G361940.h1.t1	AT1G57770.1
OG0016526	Aa_G133850.h1.t1	AT1G64960.2
OG0016527	Aa_G863360.h1.t1, Aa_G283240.h1.t1	AT1G57600.1
OG0016528	Aa_G253440.h1.t1	AT1G56710.1
OG0016529	Aa_G7650.h1.t1	AT1G56590.1
OG0016530	Aa_G123240.h1.t1	AT1G56420.1
OG0016531	Aa_G123190.h1.t1	AT1G56320.1
OG0016532	Aa_G123180.h1.t1	AT1G56310.1
OG0016533	Aa_G295490.h1.t1	AT1G56260.1
OG0016534	Aa_G229980.h1.t1	AT1G56230.1
OG0016535	Aa_G157820.h1.t1	AT1G55050.1
OG0016536	Aa_G261730.h1.t1	AT1G55040.1
OG0016537	Aa_G324240.h1.t1	AT1G64110.2
OG0016538	Aa_G135560.h1.t1	AT1G64210.1
OG0016539	Aa_G313130.h1.t1	AT5G50630.1, AT5G50520.1
OG0016540	Aa_G4000.h1.t1	AT5G49320.1
OG0016541	Aa_G186150.h1.t1	AT1G64320.1
OG0016542	Aa_G186270.h1.t1	AT1G64385.1
OG0016543	Aa_G270090.h1.t1	AT1G64440.1
OG0016544	Aa_G270100.h1.t1	AT1G64450.1
OG0016545	Aa_G488510.h1.t1	AT1G64530.1
OG0016547	Aa_G277430.h1.t1	AT1G64620.1
OG0016548	Aa_G615260.h1.t1	AT1G64720.1
OG0016549	Aa_G208120.h1.t1	AT5G46390.2
OG0016550	Aa_G208110.h1.t1	AT5G46400.1
OG0016551	Aa_G692170.h1.t1	AT2G01660.1
OG0016552	Aa_G295550.h1.t1	AT5G46830.1
OG0016553	Aa_G295510.h1.t1	AT5G46850.2
OG0016554	Aa_G162890.h1.t1	AT5G47435.1
OG0016555	Aa_G63510.h1.t1	AT5G47790.1
OG0016556	Aa_G63530.h1.t1	AT5G47810.1
OG0016557	Aa_G616010.h1.t1	AT5G44800.1
OG0016558	Aa_G123690.h1.t1	AT5G44750.2
OG0016559	Aa_G123700.h1.t1	AT5G44740.2
OG0016560	Aa_G69740.h1.t1	AT4G26555.1
OG0016561	Aa_G123800.h1.t1	AT5G44650.1
OG0016562	Aa_G103130.h1.t1	AT5G44370.1
OG0016563	Aa_G536730.h1.t1	AT2G03260.1
OG0016566	Aa_G257010.h1.t1	AT4G04955.1
OG0016567	Aa_G141950.h1.t1	AT4G29330.1
OG0016568	Aa_G195730.h1.t1	AT4G29540.2
OG0016569	Aa_G195770.h1.t1	AT4G29590.1
OG0016570	Aa_G58760.h1.t1	AT4G29740.2
OG0016571	Aa_G58750.h1.t1	AT4G29750.1
OG0016572	Aa_G715870.h1.t1	AT3G46870.2
OG0016573	Aa_G102080.h1.t1	AT5G48390.1
OG0016574	Aa_G380700.h1.t1	AT4G16270.1
OG0016575	Aa_G418770.h1.t1	AT1G47990.1
OG0016576	Aa_G57550.h1.t1	AT1G48100.1
OG0016577	Aa_G57560.h1.t1	AT1G48110.1
OG0016578	Aa_G57570.h1.t1	AT1G48120.1
OG0016579	Aa_G110870.h1.t1	AT1G48310.2
OG0016580	Aa_G380730.h1.t1, Aa_G110820.h1.t1	AT1G48360.2
OG0016581	Aa_G110800.h1.t1	AT1G48380.2
OG0016582	Aa_G110600.h1.t1	AT4G02750.1
OG0016583	Aa_G273750.h1.t1	AT1G48870.1
OG0016584	Aa_G237900.h1.t1	AT1G49000.1
OG0016585	Aa_G133550.h1.t1	AT1G49130.1
OG0016586	Aa_G331090.h1.t1	AT4G11130.1
OG0016587	Aa_G133520.h1.t1	AT1G49170.1
OG0016588	Aa_G689710.h1.t1	AT1G49270.1
OG0016590	Aa_G705460.h1.t1	AT1G49450.1
OG0016591	Aa_G581500.h1.t1	AT1G49470.1
OG0016592	Aa_G581490.h1.t1	AT1G49475.1
OG0016593	Aa_G513230.h1.t1	AT1G49490.2
OG0016594	Aa_G513240.h1.t1	AT1G49500.1
OG0016595	Aa_G476890.h1.t1	AT1G75010.1
OG0016596	Aa_G476920.h1.t1	AT1G74990.1
OG0016597	Aa_G477030.h1.t1, Aa_G201440.h1.t1	AT1G74920.1
OG0016598	Aa_G487030.h1.t1	AT4G38130.1
OG0016601	Aa_G487070.h1.t1	AT4G38180.1
OG0016602	Aa_G541080.h1.t1	AT4G38270.1
OG0016603	Aa_G219390.h1.t1	AT4G38340.1
OG0016604	Aa_G219360.h1.t1	AT4G38370.1
OG0016605	Aa_G219350.h1.t1	AT4G38380.1
OG0016606	Aa_G219340.h1.t1	AT4G38390.1
OG0016607	Aa_G219260.h1.t1	AT4G38480.1
OG0016608	Aa_G219250.h1.t1	AT4G38490.1
OG0016609	Aa_G138060.h1.t1	AT4G38640.1
OG0016610	Aa_G138050.h1.t1	AT4G38300.1, AT4G38650.1
OG0016611	Aa_G138040.h1.t1	AT4G38660.1
OG0016612	Aa_G138030.h1.t1	AT4G38670.1
OG0016613	Aa_G137870.h1.t1	AT4G38890.1
OG0016614	Aa_G137750.h1.t1	AT4G39010.1
OG0016615	Aa_G352010.h1.t1	AT4G39230.1
OG0016616	Aa_G352060.h1.t1	AT4G39270.1
OG0016617	Aa_G352100.h1.t1	AT4G39330.1
OG0016618	Aa_G539080.h1.t1, Aa_G553670.h1.t1	AT4G39380.2
OG0016619	Aa_G450570.h1.t1	AT4G39610.1
OG0016620	Aa_G693490.h1.t1	AT4G39690.1
OG0016621	Aa_G901630.h1.t1	AT4G39710.1
OG0016622	Aa_G381710.h1.t1	AT4G39790.1
OG0016623	Aa_G381670.h1.t1	AT4G39820.2
OG0016624	Aa_G437440.h1.t1	AT4G39850.3
OG0016625	Aa_G437430.h1.t1	AT4G39860.1
OG0016626	Aa_G702350.h1.t1	AT4G39890.1
OG0016627	Aa_G486270.h1.t1	AT4G39955.1
OG0016628	Aa_G503350.h1.t1	AT4G40050.1
OG0016629	Aa_G224750.h1.t1	AT4G38090.1
OG0016630	Aa_G294530.h1.t1	AT4G37970.1
OG0016631	Aa_G237320.h1.t1	AT4G37920.1
OG0016632	Aa_G95130.h1.t1	AT4G37800.1
OG0016633	Aa_G561530.h1.t1	AT4G37630.1
OG0016634	Aa_G402090.h1.t1	AT4G37280.1
OG0016635	Aa_G402120.h1.t1	AT4G37250.1
OG0016636	Aa_G139430.h1.t1	AT4G36960.1
OG0016638	Aa_G363190.h1.t1	AT4G37220.1
OG0016639	Aa_G363170.h1.t1	AT4G35910.1
OG0016641	Aa_G223260.h1.t1	AT4G36850.1
OG0016642	Aa_G223240.h1.t1	AT4G36830.2
OG0016643	Aa_G223200.h1.t1	AT4G36790.1
OG0016644	Aa_G179560.h1.t1	AT4G36480.1
OG0016645	Aa_G179500.h1.t1	AT4G36420.1
OG0016646	Aa_G179490.h1.t1	AT4G36410.1
OG0016647	Aa_G453320.h1.t1	AT4G36180.1
OG0016648	Aa_G285830.h1.t1	AT4G36090.3
OG0016649	Aa_G285850.h1.t1	AT4G36070.2
OG0016650	Aa_G285870.h1.t1	AT4G36050.2
OG0016651	Aa_G285890.h1.t1	AT4G36030.1
OG0016652	Aa_G514650.h1.t1	AT4G35970.1
OG0016653	Aa_G514680.h1.t1	AT4G35930.3
OG0016654	Aa_G514700.h1.t1	AT4G35905.1
OG0016655	Aa_G514740.h1.t1	AT4G35870.1
OG0016656	Aa_G790180.h1.t1	AT4G32350.1
OG0016657	Aa_G376370.h1.t1	AT4G35770.1
OG0016658	Aa_G157090.h1.t1	AT4G35650.1
OG0016659	Aa_G157120.h1.t1	AT4G35620.1
OG0016660	Aa_G590230.h1.t1	AT4G35590.1
OG0016661	Aa_G527850.h1.t1	AT4G35440.2
OG0016662	Aa_G527840.h1.t1	AT4G35420.1
OG0016663	Aa_G739570.h1.t1	AT4G35380.1
OG0016664	Aa_G105080.h1.t1	AT4G35250.1
OG0016666	Aa_G293870.h1.t1	AT4G35300.1
OG0016667	Aa_G548450.h1.t1	AT4G35350.1
OG0016668	Aa_G118840.h1.t1	AT4G35220.1
OG0016669	Aa_G503120.h1.t1	AT4G34620.1
OG0016670	Aa_G503100.h1.t1	AT4G34610.1
OG0016671	Aa_G614670.h1.t1	AT4G34540.1
OG0016672	Aa_G258870.h1.t1	AT4G34340.1
OG0016673	Aa_G258820.h1.t1	AT4G34280.1
OG0016674	Aa_G499490.h1.t1	AT4G34240.1
OG0016675	Aa_G724260.h1.t1	AT4G32340.1
OG0016676	Aa_G9870.h1.t1	AT4G32420.1
OG0016677	Aa_G415910.h1.t1	AT5G50280.1
OG0016678	Aa_G415920.h1.t1	AT5G50290.1
OG0016679	Aa_G153910.h1.t1	AT4G32630.2
OG0016680	Aa_G631720.h1.t1	AT4G32790.1
OG0016681	Aa_G468840.h1.t1	AT4G32900.2
OG0016682	Aa_G468830.h1.t1	AT4G32910.1
OG0016683	Aa_G376660.h1.t1	AT4G33280.3
OG0016684	Aa_G147150.h1.t1	AT5G66810.1
OG0016685	Aa_G328860.h1.t1	AT4G33470.1
OG0016686	Aa_G328820.h1.t1	AT4G33480.1
OG0016687	Aa_G328810.h1.t1	AT4G33490.2
OG0016688	Aa_G328800.h1.t1	AT4G33495.1
OG0016689	Aa_G283300.h1.t1	AT1G69070.2
OG0016690	Aa_G328780.h1.t1	AT4G33510.1
OG0016691	Aa_G34250.h1.t1	AT3G27950.1
OG0016692	Aa_G592070.h1.t1	AT4G33540.1
OG0016693	Aa_G112230.h1.t1	AT4G28160.1
OG0016694	Aa_G432460.h1.t1	AT4G33945.1
OG0016695	Aa_G598860.h1.t1	AT4G32060.1
OG0016696	Aa_G112800.h1.t1	AT1G07700.3
OG0016697	Aa_G324890.h1.t1	AT4G32050.1
OG0016698	Aa_G325040.h1.t1	AT4G31930.1
OG0016699	Aa_G98610.h1.t1	AT4G31910.1
OG0016700	Aa_G45770.h1.t1	AT4G31890.1
OG0016701	Aa_G74840.h1.t1	AT4G31810.1
OG0016702	Aa_G74830.h1.t1	AT4G31805.1
OG0016703	Aa_G145100.h1.t1	AT4G31670.1
OG0016705	Aa_G59720.h1.t1	AT4G31420.2
OG0016707	Aa_G33000.h1.t1	AT4G31230.1
OG0016708	Aa_G33020.h1.t1	AT4G31200.1
OG0016709	Aa_G520610.h1.t1	AT4G31080.2
OG0016710	Aa_G120660.h1.t1	AT4G30980.2
OG0016711	Aa_G190550.h1.t1	AT4G30845.1
OG0016712	Aa_G190530.h1.t1	AT4G30830.1
OG0016713	Aa_G190510.h1.t1	AT4G30825.1
OG0016714	Aa_G254350.h1.t1	AT3G47730.1
OG0016715	Aa_G254310.h1.t1	AT3G47700.1
OG0016717	Aa_G227320.h1.t1	AT3G24190.1
OG0016718	Aa_G199050.h1.t1	AT3G24040.1
OG0016719	Aa_G199020.h1.t1	AT3G24010.1
OG0016720	Aa_G187280.h1.t1	AT1G72680.1
OG0016721	Aa_G199360.h1.t1	AT1G72480.1
OG0016722	Aa_G199350.h1.t1	AT1G72470.1
OG0016723	Aa_G475200.h1.t1	AT1G72100.1
OG0016724	Aa_G62640.h1.t1	AT1G23180.1
OG0016725	Aa_G62340.h1.t1	AT1G23480.1
OG0016726	Aa_G487220.h1.t1	AT1G23730.1
OG0016727	Aa_G274000.h1.t1	AT1G24040.1
OG0016728	Aa_G274040.h1.t1	AT1G24095.1
OG0016729	Aa_G255010.h1.t1	AT1G26820.1
OG0016730	Aa_G254970.h1.t1	AT1G26790.1
OG0016731	Aa_G579810.h1.t1	AT1G26760.1
OG0016732	Aa_G469120.h1.t1	AT1G26650.1
OG0016733	Aa_G539020.h1.t1	AT1G26460.1
OG0016734	Aa_G92130.h1.t1	AT1G26340.1
OG0016735	Aa_G191450.h1.t1, Aa_G191460.h1.t1	AT4G01990.1
OG0016736	Aa_G46610.h1.t1	AT4G01800.2
OG0016737	Aa_G53170.h1.t1	AT4G01395.1
OG0016738	Aa_G67800.h1.t1	AT4G00940.1
OG0016740	Aa_G67930.h1.t1	AT4G01080.1
OG0016741	Aa_G53290.h1.t1	AT4G01230.2
OG0016743	Aa_G511720.h1.t1	AT4G00490.1
OG0016744	Aa_G242190.h1.t1	AT4G00335.1
OG0016746	Aa_G416980.h1.t1	AT1G64770.3
OG0016747	Aa_G136150.h1.t1	AT4G00090.1
OG0016748	Aa_G136130.h1.t1	AT4G00060.1
OG0016749	Aa_G36360.h1.t1	AT2G42005.1
OG0016750	Aa_G36390.h1.t1	AT2G47450.1
OG0016751	Aa_G36400.h1.t1	AT1G16210.1
OG0016752	Aa_G36540.h1.t1	AT2G20960.1
OG0016753	Aa_G36560.h1.t1	AT2G20980.1
OG0016755	Aa_G545630.h1.t1	AT1G24560.1
OG0016756	Aa_G587370.h1.t1	AT1G26090.1
OG0016757	Aa_G38540.h1.t1	AT4G26240.1
OG0016758	Aa_G69800.h1.t1	AT4G26620.1
OG0016759	Aa_G86640.h1.t1	AT4G26750.1
OG0016760	Aa_G107230.h1.t1	AT4G27390.1
OG0016761	Aa_G133100.h1.t1	AT4G27700.1
OG0016763	Aa_G212550.h1.t1	AT4G27790.1
OG0016764	Aa_G360400.h1.t1	AT4G27800.1
OG0016766	Aa_G382880.h1.t1	AT4G28020.1
OG0016767	Aa_G231290.h1.t1	AT4G28070.2
OG0016768	Aa_G440810.h1.t1, Aa_G512400.h1.t1	AT4G28220.1
OG0016769	Aa_G44440.h1.t1	AT4G28350.1
OG0016770	Aa_G309830.h1.t1	AT3G25545.1
OG0016771	Aa_G220620.h1.t1, Aa_G220630.h1.t1	AT1G05880.2
OG0016772	Aa_G369390.h1.t1	AT1G08150.1
OG0016773	Aa_G121070.h1.t1	AT1G15125.1
OG0016774	Aa_G192240.h1.t1	AT1G19115.4
OG0016775	Aa_G292670.h1.t1	AT1G22310.2
OG0016777	Aa_G62420.h1.t1	AT1G23390.1
OG0016778	Aa_G487240.h1.t1	AT1G23750.1
OG0016780	Aa_G126660.h1.t1	AT1G27050.1
OG0016781	Aa_G254990.h1.t1	AT1G26800.1
OG0016782	Aa_G283500.h1.t1, Aa_G641490.h1.t1	AT1G26160.1
OG0016783	Aa_G797470.h1.t1	AT1G25340.3
OG0016785	Aa_G59010.h1.t1	AT1G27510.1
OG0016786	Aa_G593970.h1.t1, Aa_G593940.h1.t1	AT1G27520.1
OG0016787	Aa_G271080.h1.t1	AT1G28430.1
OG0016788	Aa_G216390.h1.t1	AT1G30814.1
OG0016789	Aa_G299250.h1.t1	AT1G31230.1
OG0016790	Aa_G16520.h1.t1	AT1G32583.1
OG0016794	Aa_G532950.h1.t1	AT1G51190.1
OG0016795	Aa_G109030.h1.t1	AT1G55890.1
OG0016798	Aa_G704990.h1.t1	AT1G66130.1
OG0016801	Aa_G410750.h1.t1, Aa_G294640.h1.t1	AT1G76050.2
OG0016802	Aa_G87840.h1.t1	AT1G76130.1
OG0016803	Aa_G104270.h1.t1	AT1G77300.1
OG0016804	Aa_G551350.h1.t1, Aa_G551340.h1.t1, Aa_G679050.h1.t1	AT3G10116.1
OG0016805	Aa_G137020.h1.t1	AT3G10720.2
OG0016806	Aa_G374050.h1.t1	AT3G13150.1
OG0016807	Aa_G1067320.h2.t1, Aa_G1067320.h3.t1, Aa_G1067320.h1.t1, Aa_G20440.h1.t1, Aa_G189200.h1.t1, Aa_G1046970.h2.t1, Aa_G1046970.h1.t1, Aa_G58440.h1.t1	AT3G16750.1
OG0016808	Aa_G152590.h1.t1	AT3G20170.1
OG0016809	Aa_G538290.h1.t1	AT3G23370.1
OG0016811	Aa_G302840.h1.t1	AT2G05755.1
OG0016812	Aa_G116410.h1.t1	AT2G06850.1
OG0016814	Aa_G105200.h1.t1	AT2G14045.1
OG0016815	Aa_G269150.h1.t1	AT2G15090.1
OG0016816	Aa_G347060.h1.t1, Aa_G347050.h1.t1	AT2G15830.1
OG0016817	Aa_G459710.h1.t1	AT2G17787.1
OG0016818	Aa_G197440.h1.t1	AT2G17975.1
OG0016819	Aa_G576230.h1.t1	AT2G20290.1
OG0016820	Aa_G638780.h1.t1	AT2G21090.1
OG0016821	Aa_G145560.h1.t1, Aa_G495370.h1.t1, Aa_G442650.h1.t1	AT2G21910.1
OG0016822	Aa_G251650.h1.t1	AT2G22750.3
OG0016823	Aa_G436800.h1.t1, Aa_G436840.h1.t1	AT2G24230.1
OG0016824	Aa_G670600.h1.t1	AT2G24330.1
OG0016826	Aa_G35880.h1.t1, Aa_G35910.h1.t1	AT2G25580.1
OG0016827	Aa_G290460.h1.t1	AT2G26180.1
OG0016828	Aa_G597540.h1.t1	AT2G30100.1
OG0016830	Aa_G154720.h1.t1	AT2G31900.2
OG0016831	Aa_G113440.h1.t1	AT2G33700.1
OG0016832	Aa_G286450.h1.t1	AT2G35850.1
OG0016833	Aa_G505630.h1.t1	AT2G36090.1
OG0016836	Aa_G100600.h1.t1	AT2G44200.1
OG0016837	Aa_G296270.h1.t1	AT3G47620.1
OG0016838	Aa_G16920.h1.t1	AT2G46050.1
OG0016839	Aa_G13000.h1.t1	AT2G47930.1
OG0016840	Aa_G244040.h1.t1	AT2G01735.1
OG0016842	Aa_G328990.h1.t1	AT3G25620.2
