Orthogroup	Arabis_alpina	Cochlearia_excelsa
OG0017589	Aa_G474870.h1.t1	g25765
OG0017592	Aa_G352540.h1.t1	g25698
OG0017593	Aa_G352530.h1.t1	g25695
OG0017594	Aa_G362830.h1.t1	g4870
OG0017595	Aa_G146610.h1.t1	g4805
OG0017598	Aa_G251190.h1.t1	g4707
OG0017599	Aa_G166640.h1.t1	g5934
OG0017600	Aa_G422290.h1.t1	g5908
OG0017601	Aa_G194650.h1.t1	g13827
OG0017602	Aa_G440800.h1.t1	g47383
OG0017603	Aa_G601340.h1.t1	g13834
OG0017604	Aa_G13190.h1.t1	g31127
OG0017605	Aa_G13140.h1.t1	g37776
OG0017606	Aa_G12990.h1.t1	g37765
OG0017608	Aa_G386120.h1.t1	g37811, g28002
OG0017609	Aa_G226170.h1.t1	g37728
OG0017610	Aa_G177920.h1.t1	g37701
OG0017614	Aa_G16120.h1.t1	g38244
OG0017616	Aa_G175240.h1.t1	g52244
OG0017617	Aa_G317820.h1.t1	g17030
OG0017621	Aa_G360550.h1.t1	g37526
OG0017622	Aa_G360640.h1.t1	g52142
OG0017623	Aa_G440830.h1.t1	g5932
OG0017624	Aa_G125410.h1.t1	g38210
OG0017626	Aa_G401480.h1.t1	g38205
OG0017628	Aa_G67320.h1.t1	g52026
OG0017629	Aa_G67290.h1.t1	g37423
OG0017630	Aa_G145720.h1.t1	g37410
OG0017631	Aa_G670360.h1.t1	g10885
OG0017632	Aa_G71690.h1.t1	g7902
OG0017633	Aa_G71600.h1.t1	g7893
OG0017636	Aa_G111970.h1.t1	g7843
OG0017638	Aa_G267860.h1.t1	g12642
OG0017639	Aa_G267850.h1.t1	g12641
OG0017640	Aa_G47610.h1.t1	g7823
OG0017641	Aa_G44910.h1.t1	g12777
OG0017642	Aa_G44970.h1.t1	g7817
OG0017643	Aa_G147070.h1.t1	g19650
OG0017645	Aa_G4430.h1.t1	g7742
OG0017646	Aa_G11820.h1.t1	g38425
OG0017647	Aa_G4920.h1.t1	g12846
OG0017648	Aa_G5050.h1.t1	g12561
OG0017649	Aa_G75730.h1.t1	g12555
OG0017650	Aa_G163210.h1.t1	g12509
OG0017652	Aa_G431830.h1.t1	g32238
OG0017654	Aa_G49840.h1.t1	g12487
OG0017655	Aa_G49940.h1.t1	g7643
OG0017656	Aa_G47410.h1.t1	g7639
OG0017657	Aa_G47320.h1.t1	g12934
OG0017658	Aa_G47040.h1.t1	g12469
OG0017659	Aa_G47860.h1.t1	g7617
OG0017660	Aa_G78780.h1.t1	g12954
OG0017662	Aa_G174610.h1.t1	g12443
OG0017663	Aa_G174260.h1.t1	g7572
OG0017664	Aa_G174230.h1.t1	g10309
OG0017665	Aa_G258580.h1.t1	g7559
OG0017666	Aa_G258680.h1.t1	g7554
OG0017667	Aa_G302000.h1.t1	g12993
OG0017668	Aa_G24300.h1.t1	g7535
OG0017669	Aa_G24280.h1.t1	g7533
OG0017670	Aa_G24250.h1.t1	g7531
OG0017671	Aa_G196640.h1.t1	g11634
OG0017672	Aa_G34820.h1.t1	g7485
OG0017673	Aa_G34730.h1.t1	g7479
OG0017674	Aa_G34650.h1.t1	g7473
OG0017675	Aa_G34590.h1.t1	g7469
OG0017676	Aa_G616450.h1.t1	g12386
OG0017678	Aa_G322210.h1.t1	g7444
OG0017679	Aa_G322160.h1.t1	g7442
OG0017680	Aa_G338730.h1.t1	g13085
OG0017681	Aa_G137120.h1.t1	g13105
OG0017683	Aa_G216140.h1.t1	g13119
OG0017685	Aa_G40320.h1.t1	g7302
OG0017686	Aa_G40040.h1.t1	g7282
OG0017687	Aa_G374030.h1.t1	g13156
OG0017688	Aa_G175970.h1.t1	g7248
OG0017689	Aa_G606960.h1.t1	g7230
OG0017690	Aa_G207830.h1.t1	g7221
OG0017691	Aa_G327490.h1.t1	g12218
OG0017693	Aa_G237610.h1.t1	g12203
OG0017694	Aa_G237570.h1.t1	g7191
OG0017695	Aa_G56300.h1.t1	g12184
OG0017696	Aa_G340260.h1.t1	g7152
OG0017697	Aa_G340250.h1.t1	g7151
OG0017698	Aa_G105370.h1.t1	g6243
OG0017699	Aa_G1270.h1.t1	g12154
OG0017700	Aa_G1160.h1.t1	g12148
OG0017701	Aa_G1150.h1.t1	g7115
OG0017702	Aa_G1130.h1.t1	g7114
OG0017704	Aa_G234960.h1.t1	g7088
OG0017705	Aa_G507820.h1.t1	g12119
OG0017707	Aa_G241820.h1.t1, Aa_G719060.h1.t1	g7039
OG0017708	Aa_G223500.h1.t1	g7021
OG0017709	Aa_G97050.h1.t1	g6995
OG0017710	Aa_G97020.h1.t1	g6992
OG0017711	Aa_G587220.h1.t1	g6934
OG0017713	Aa_G43080.h1.t1	g23720
OG0017716	Aa_G164590.h1.t1	g6777
OG0017717	Aa_G164600.h1.t1	g11954
OG0017718	Aa_G38950.h1.t1	g30881
OG0017719	Aa_G164660.h1.t1	g11950
OG0017720	Aa_G70940.h1.t1	g25296
OG0017721	Aa_G133260.h1.t1	g11896
OG0017722	Aa_G116600.h1.t1	g28390
OG0017723	Aa_G779750.h1.t1	g16875
OG0017726	Aa_G245550.h1.t1	g16894
OG0017727	Aa_G253930.h1.t1	g46744
OG0017728	Aa_G253960.h1.t1	g18096
OG0017729	Aa_G505950.h1.t1	g46784
OG0017732	Aa_G512920.h1.t1	g46793
OG0017734	Aa_G65130.h1.t1	g25094
OG0017735	Aa_G428270.h1.t1	g6512
OG0017737	Aa_G330870.h1.t1	g11764
OG0017738	Aa_G427510.h1.t1, Aa_G312270.h1.t1	g6559
OG0017739	Aa_G96520.h1.t1	g11819
OG0017740	Aa_G538150.h1.t1	g11834
OG0017741	Aa_G698520.h1.t1	g13409
OG0017742	Aa_G858190.h1.t1	g13405
OG0017743	Aa_G266300.h1.t1	g50124
OG0017744	Aa_G229450.h1.t1	g13389
OG0017745	Aa_G227440.h1.t1	g11872
OG0017746	Aa_G549930.h1.t1	g16991
OG0017748	Aa_G172870.h1.t1	g23433
OG0017749	Aa_G543300.h1.t1	g23438
OG0017750	Aa_G506700.h1.t1	g16993
OG0017751	Aa_G572880.h1.t1	g23445
OG0017753	Aa_G149690.h1.t1	g45003
OG0017754	Aa_G32440.h1.t1	g45056
OG0017755	Aa_G32360.h1.t1	g45066
OG0017756	Aa_G704110.h1.t1, Aa_G182420.h1.t1	g45115
OG0017758	Aa_G474620.h1.t1	g45099
OG0017759	Aa_G474750.h1.t1	g45085
OG0017760	Aa_G62050.h1.t1	g28498
OG0017761	Aa_G510090.h1.t1	g43853
OG0017762	Aa_G510100.h1.t1	g43870
OG0017763	Aa_G256210.h1.t1	g43899
OG0017765	Aa_G83640.h1.t1	g41447
OG0017766	Aa_G726460.h1.t1	g29076
OG0017767	Aa_G280270.h1.t1	g29059
OG0017769	Aa_G325420.h1.t1	g4757
OG0017770	Aa_G414160.h1.t1	g4732
OG0017771	Aa_G509950.h1.t1	g10263
OG0017772	Aa_G64230.h1.t1	g13875
OG0017774	Aa_G300230.h1.t1	g19280
OG0017775	Aa_G122450.h1.t1	g2489
OG0017776	Aa_G122440.h1.t1	g19320
OG0017777	Aa_G106300.h1.t1	g19281
OG0017778	Aa_G106220.h1.t1	g49285
OG0017779	Aa_G106140.h1.t1	g49290
OG0017781	Aa_G94400.h1.t1	g26865
OG0017782	Aa_G94360.h1.t1	g30733
OG0017783	Aa_G161440.h1.t1	g38487
OG0017785	Aa_G452080.h1.t1	g26889
OG0017786	Aa_G358020.h1.t1	g30810
OG0017790	Aa_G400290.h1.t1	g26921
OG0017791	Aa_G400400.h1.t1	g30852
OG0017792	Aa_G400430.h1.t1	g30856
OG0017794	Aa_G341300.h1.t1, Aa_G341310.h1.t1	g26933
OG0017795	Aa_G217760.h1.t1	g49466
OG0017797	Aa_G534160.h1.t1	g30909
OG0017800	Aa_G219110.h1.t1	g49495
OG0017801	Aa_G79430.h1.t1	g26960
OG0017803	Aa_G220680.h1.t1	g30957
OG0017804	Aa_G139980.h1.t1	g30962
OG0017805	Aa_G140110.h1.t1	g30972
OG0017806	Aa_G517570.h1.t1	g26967
OG0017807	Aa_G23000.h1.t1	g30989
OG0017809	Aa_G22480.h1.t1	g31020
OG0017810	Aa_G275940.h1.t1	g49562
OG0017811	Aa_G275820.h1.t1	g31057
OG0017813	Aa_G481450.h1.t1	g49597, g31084
OG0017814	Aa_G481470.h1.t1	g31086
OG0017815	Aa_G368390.h1.t1	g49692
OG0017816	Aa_G188170.h1.t1	g41226
OG0017817	Aa_G512760.h1.t1	g49686
OG0017818	Aa_G442660.h1.t1	g27028
OG0017819	Aa_G19170.h1.t1	g31160
OG0017820	Aa_G19050.h1.t1	g27063
OG0017821	Aa_G394790.h1.t1	g31176
OG0017822	Aa_G394770.h1.t1	g31178
OG0017824	Aa_G193890.h1.t1	g27075
OG0017826	Aa_G635790.h1.t1	g49706
OG0017827	Aa_G165510.h1.t1	g31239
OG0017829	Aa_G318480.h1.t1	g49725
OG0017830	Aa_G43210.h1.t1	g31273
OG0017832	Aa_G43320.h1.t1	g49752
OG0017835	Aa_G89320.h1.t1	g31311
OG0017839	Aa_G292140.h1.t1	g31412
OG0017840	Aa_G164280.h1.t1	g49872
OG0017841	Aa_G393150.h1.t1	g38351
OG0017842	Aa_G666630.h1.t1	g49879
OG0017843	Aa_G118470.h1.t1	g27227
OG0017844	Aa_G437590.h1.t1	g27248
OG0017845	Aa_G585770.h1.t1	g31491
OG0017847	Aa_G658800.h1.t1	g31509
OG0017848	Aa_G117760.h1.t1	g31525
OG0017849	Aa_G115600.h1.t1	g31543
OG0017850	Aa_G121250.h1.t1	g31588
OG0017852	Aa_G355940.h1.t1	g31611
OG0017853	Aa_G179710.h1.t1	g31629
OG0017854	Aa_G179750.h1.t1	g31631
OG0017855	Aa_G66480.h1.t1	g49966
OG0017857	Aa_G349050.h1.t1	g31690
OG0017858	Aa_G631850.h1.t1	g49998
OG0017859	Aa_G278370.h1.t1	g50011
OG0017860	Aa_G80330.h1.t1	g31733
OG0017861	Aa_G557380.h1.t1	g31740
OG0017862	Aa_G725990.h1.t1	g31769
OG0017863	Aa_G718700.h1.t1	g31771
OG0017864	Aa_G132420.h1.t1	g31784
OG0017865	Aa_G271530.h1.t1	g50048
OG0017867	Aa_G271520.h1.t1	g27411
OG0017868	Aa_G119170.h1.t1	g27415
OG0017869	Aa_G580230.h1.t1	g50063
OG0017870	Aa_G192220.h1.t1	g31820
OG0017871	Aa_G93290.h1.t1	g27434
OG0017873	Aa_G246600.h1.t1	g46866
OG0017874	Aa_G119520.h1.t1	g31945
OG0017877	Aa_G454220.h1.t1	g32001
OG0017878	Aa_G454170.h1.t1	g32005
OG0017879	Aa_G454150.h1.t1	g32007
OG0017880	Aa_G444760.h1.t1	g27497
OG0017882	Aa_G166080.h1.t1	g32023
OG0017884	Aa_G589600.h1.t1	g32041
OG0017886	Aa_G372760.h1.t1	g27530
OG0017889	Aa_G121850.h1.t1	g50258
OG0017890	Aa_G245840.h1.t1	g44635
OG0017891	Aa_G149360.h1.t1	g44644
OG0017892	Aa_G297620.h1.t1	g45918
OG0017893	Aa_G170730.h1.t1	g45912
OG0017894	Aa_G232150.h1.t1	g45902
OG0017895	Aa_G610780.h1.t1	g45888
OG0017897	Aa_G163330.h1.t1	g45882
OG0017898	Aa_G163390.h1.t1	g45878
OG0017899	Aa_G17780.h1.t1	g18010
OG0017900	Aa_G17770.h1.t1	g44692
OG0017901	Aa_G17760.h1.t1	g44693
OG0017903	Aa_G376040.h1.t1	g27793
OG0017904	Aa_G380490.h1.t1	g27795
OG0017905	Aa_G693970.h1.t1	g27796
OG0017906	Aa_G107910.h1.t1	g50688
OG0017908	Aa_G460010.h1.t1, Aa_G460020.h1.t1	g15780
OG0017909	Aa_G211420.h1.t1	g40911
OG0017910	Aa_G580700.h1.t1	g40918
OG0017912	Aa_G489090.h1.t1	g44215
OG0017913	Aa_G222510.h1.t1	g44208
OG0017914	Aa_G222520.h1.t1	g38260
OG0017915	Aa_G548730.h1.t1	g44207
OG0017916	Aa_G615100.h1.t1	g40932
OG0017917	Aa_G218140.h1.t1	g40936
OG0017919	Aa_G635680.h1.t1	g40985
OG0017921	Aa_G392510.h1.t1	g41006
OG0017922	Aa_G262060.h1.t1	g41023
OG0017923	Aa_G748930.h1.t1	g44126
OG0017924	Aa_G562940.h1.t1	g45068
OG0017927	Aa_G100800.h1.t1	g1714
OG0017929	Aa_G350340.h1.t1	g45069
OG0017931	Aa_G123220.h1.t1	g41119
OG0017933	Aa_G247660.h1.t1	g10364
OG0017934	Aa_G395330.h1.t1	g6196
OG0017935	Aa_G615240.h1.t1	g40734
OG0017936	Aa_G160390.h1.t1	g40638
OG0017939	Aa_G41170.h1.t1	g40669
OG0017940	Aa_G63360.h1.t1	g40716
OG0017941	Aa_G194810.h1.t1	g5904
OG0017942	Aa_G480000.h1.t1	g11051
OG0017944	Aa_G41960.h1.t1	g40470
OG0017945	Aa_G41820.h1.t1	g40465, g25543
OG0017946	Aa_G141960.h1.t1	g23484
OG0017947	Aa_G409080.h1.t1	g23469
OG0017948	Aa_G301300.h1.t1	g17001
OG0017949	Aa_G301290.h1.t1	g17000
OG0017950	Aa_G380670.h1.t1	g17592
OG0017951	Aa_G380710.h1.t1	g47150
OG0017952	Aa_G149150.h1.t1	g28235
OG0017953	Aa_G57610.h1.t1	g54051
OG0017954	Aa_G110830.h1.t1	g28106
OG0017957	Aa_G255160.h1.t1	g54086
OG0017958	Aa_G273770.h1.t1	g36366
OG0017959	Aa_G273820.h1.t1	g54109
OG0017962	Aa_G541030.h1.t1	g18379
OG0017963	Aa_G219380.h1.t1	g18372
OG0017964	Aa_G219230.h1.t1	g18355
OG0017966	Aa_G138010.h1.t1	g18337
OG0017968	Aa_G137990.h1.t1	g18334
OG0017971	Aa_G351940.h1.t1	g22692
OG0017972	Aa_G374880.h1.t1	g22715
OG0017973	Aa_G436350.h1.t1	g2992
OG0017974	Aa_G450580.h1.t1	g22717
OG0017975	Aa_G693500.h1.t1	g22728
OG0017976	Aa_G662470.h1.t1	g22766
OG0017977	Aa_G503410.h1.t1	g22769
OG0017978	Aa_G371760.h1.t1	g38280
OG0017979	Aa_G294420.h1.t1	g22793
OG0017982	Aa_G590100.h1.t1	g22867
OG0017983	Aa_G604710.h1.t1	g27074
OG0017984	Aa_G223180.h1.t1	g22901
OG0017986	Aa_G564350.h1.t1	g22988
OG0017988	Aa_G752220.h1.t1	g23057
OG0017990	Aa_G570530.h1.t1	g23118
OG0017991	Aa_G9800.h1.t1	g16920
OG0017993	Aa_G631710.h1.t1	g23243
OG0017996	Aa_G397130.h1.t1	g18163
OG0017999	Aa_G274230.h1.t1	g776
OG0018000	Aa_G45830.h1.t1	g23299
OG0018001	Aa_G74770.h1.t1	g23308
OG0018002	Aa_G241450.h1.t1	g23315
OG0018005	Aa_G222370.h1.t1	g23333
OG0018006	Aa_G32950.h1.t1	g16957
OG0018007	Aa_G556840.h1.t1	g23351
OG0018008	Aa_G190650.h1.t1	g23367
OG0018009	Aa_G305950.h1.t1	g6490
OG0018012	Aa_G187270.h1.t1	g46009
OG0018013	Aa_G187170.h1.t1	g46006
OG0018014	Aa_G199380.h1.t1	g46001
OG0018015	Aa_G273990.h1.t1	g32084
OG0018016	Aa_G274090.h1.t1	g32079
OG0018018	Aa_G283510.h1.t1	g32182
OG0018019	Aa_G160620.h1.t1	g23736
OG0018020	Aa_G371790.h1.t1	g36800
OG0018021	Aa_G35920.h1.t1	g51048
OG0018022	Aa_G191350.h1.t1	g25451
OG0018025	Aa_G67760.h1.t1	g39464
OG0018027	Aa_G299940.h1.t1	g25356
OG0018028	Aa_G36480.h1.t1	g50844
OG0018030	Aa_G684770.h1.t1	g32195
OG0018031	Aa_G127530.h1.t1	g28240, g28241
OG0018032	Aa_G86630.h1.t1	g47604, g23673
OG0018033	Aa_G512250.h1.t1	g17102
OG0018034	Aa_G107240.h1.t1	g17090
OG0018035	Aa_G107280.h1.t1	g17093
OG0018036	Aa_G217460.h1.t1	g23631
OG0018037	Aa_G217480.h1.t1	g47630
OG0018039	Aa_G159990.h1.t1	g23599
OG0018042	Aa_G777630.h6.t1, Aa_G777630.h4.t1, Aa_G777630.h2.t1, Aa_G777630.h3.t1, Aa_G777630.h1.t1, Aa_G777630.h7.t1, Aa_G777630.h5.t1	g16797
OG0018044	Aa_G368340.h1.t1	g31118
OG0018045	Aa_G550190.h1.t1, Aa_G307130.h1.t1	g49708
OG0018046	Aa_G353470.h1.t1	g31271
OG0018047	Aa_G319720.h1.t1	g31393
OG0018051	Aa_G367280.h1.t1	g32053
OG0018052	Aa_G126640.h1.t1	g50334
OG0018053	Aa_G579820.h1.t1	g50348
OG0018054	Aa_G539050.h1.t1	g32159
OG0018056	Aa_G16500.h1.t1	g27781
OG0018057	Aa_G614110.h1.t1	g28237
OG0018059	Aa_G169570.h1.t1	g35935
OG0018060	Aa_G82560.h1.t1	g53929, g35967
OG0018061	Aa_G128440.h1.t1	g36195
OG0018067	Aa_G628010.h1.t1	g18064
OG0018068	Aa_G350330.h1.t1	g45071
OG0018069	Aa_G85050.h1.t1	g45043
OG0018070	Aa_G536610.h1.t1	g44997
OG0018071	Aa_G131770.h1.t1	g44859
OG0018072	Aa_G609180.h1.t1	g41567
OG0018075	Aa_G232130.h1.t1	g45901
OG0018077	Aa_G30500.h1.t1	g44553
OG0018080	Aa_G492830.h1.t1	g46151
OG0018082	Aa_G447450.h1.t1	g44372
OG0018083	Aa_G687020.h1.t1	g46429
OG0018084	Aa_G80370.h1.t1	g46502
OG0018086	Aa_G71750.h1.t1	g12692
OG0018088	Aa_G174480.h1.t1	g7609
OG0018089	Aa_G745100.h1.t1	g7269
OG0018090	Aa_G63050.h1.t1	g6909
OG0018092	Aa_G342890.h1.t1	g11982
OG0018093	Aa_G108150.h1.t1	g11979
OG0018095	Aa_G87440.h1.t1	g13468
OG0018096	Aa_G86420.h1.t1	g11664
OG0018097	Aa_G190.h1.t1	g13545
OG0018098	Aa_G105310.h1.t1	g13667
OG0018100	Aa_G266690.h1.t1, Aa_G553510.h1.t1	g46666
OG0018101	Aa_G269120.h1.t1	g14318
OG0018102	Aa_G529380.h1.t1	g14201
OG0018103	Aa_G421740.h1.t1	g6108
OG0018104	Aa_G688020.h1.t1	g6001
OG0018105	Aa_G440880.h1.t1	g5889
OG0018108	Aa_G224770.h1.t1	g38478
OG0018109	Aa_G224790.h1.t1	g50916
OG0018110	Aa_G375030.h1.t1	g50912
OG0018111	Aa_G157400.h1.t1	g38453
OG0018112	Aa_G204740.h1.t1	g38440
OG0018115	Aa_G11810.h1.t1	g36911
OG0018117	Aa_G166840.h1.t1	g38405
OG0018119	Aa_G569060.h1.t1	g38388
OG0018121	Aa_G393040.h1.t1	g38346
OG0018122	Aa_G321370.h1.t1	g38339
OG0018123	Aa_G35730.h1.t1	g38316
OG0018126	Aa_G30060.h1.t1	g37206
OG0018128	Aa_G230860.h1.t1	g52050
OG0018129	Aa_G196930.h1.t1	g37668
OG0018130	Aa_G251350.h1.t1	g10815
OG0018132	Aa_G278020.h1.t1	g10801
OG0018133	Aa_G278160.h1.t1	g10794
OG0018135	Aa_G448980.h1.t1	g10738
OG0018136	Aa_G435380.h1.t1	g1522
OG0018137	Aa_G146360.h1.t1	g10686
OG0018138	Aa_G83450.h1.t1	g10597
OG0018139	Aa_G25740.h1.t1	g1593
OG0018140	Aa_G263350.h1.t1	g10499
OG0018141	Aa_G27430.h1.t1	g10477
OG0018145	Aa_G465090.h1.t1	g3080
OG0018146	Aa_G115920.h1.t1	g19606
OG0018147	Aa_G311680.h1.t1	g3113
OG0018148	Aa_G426800.h1.t1	g3103
OG0018149	Aa_G426810.h1.t1	g3094
OG0018150	Aa_G647980.h1.t1	g2996
OG0018151	Aa_G325820.h1.t1	g2722, g2719
OG0018153	Aa_G106910.h1.t1	g2684
OG0018155	Aa_G483480.h1.t1	g19006
OG0018156	Aa_G153470.h1.t1	g19238
OG0018157	Aa_G507230.h1.t1	g11280
OG0018159	Aa_G275490.h1.t1	g5552
OG0018160	Aa_G392790.h1.t1	g5520
OG0018161	Aa_G159090.h1.t1	g5420
OG0018163	Aa_G158500.h1.t1	g5378
OG0018165	Aa_G524200.h1.t1	g5181, g29304
OG0018166	Aa_G83660.h1.t1	g41448
OG0018169	Aa_G151200.h1.t1	g40212
OG0018171	Aa_G334280.h1.t1	g25867
OG0018172	Aa_G294840.h1.t1	g25840
OG0018173	Aa_G36120.h1.t1	g40337
OG0018175	Aa_G136240.h1.t1	g25346
OG0018177	Aa_G258890.h1.t1	g18207
OG0018178	Aa_G328760.h1.t1	g18162
OG0018180	Aa_G301330.h1.t1	g47710
OG0018181	Aa_G2770.h1.t1	g23506
OG0018182	Aa_G182720.h1.t1	g23527
OG0018183	Aa_G55490.h1.t1	g23549
OG0018184	Aa_G44550.h1.t1	g47666
OG0018186	Aa_G160000.h1.t1	g23600
OG0018187	Aa_G141580.h1.t1	g17080
OG0018188	Aa_G86560.h1.t1	g23670
OG0018189	Aa_G618310.h1.t1	g17124
OG0018190	Aa_G228010.h1.t1	g23694
OG0018191	Aa_G227890.h1.t1	g23700
OG0018193	Aa_G29720.h1.t1	g23751
OG0018194	Aa_G255790.h1.t1	g23837
OG0018196	Aa_G504650.h1.t1	g47395
OG0018197	Aa_G581650.h1.t1	g47346
OG0018198	Aa_G423070.h1.t1	g47265
OG0018199	Aa_G96180.h1.t1	g24268
OG0018201	Aa_G538770.h1.t1	g25207
OG0018202	Aa_G44320.h1.t1	g46861
OG0018203	Aa_G495190.h1.t1	g16738
OG0018205	Aa_G245590.h1.t1	g16896
OG0018207	Aa_G169280.h1.t1	g16886
OG0018208	Aa_G298320.h1.t1	g16801
OG0018209	Aa_G201090.h1.t1	g16778
OG0018210	Aa_G185140.h1.t1	g16773
OG0018211	Aa_G401220.h1.t1	g18598
OG0018212	Aa_G162850.h1.t1	g40705
OG0018213	Aa_G316870.h1.t1	g39709
OG0018214	Aa_G32590.h1.t1	g11128
OG0018215	Aa_G286990.h1.t1	g10297
OG0018217	Aa_G28570.h1.t1	g10265
OG0018219	Aa_G415900.h1.t1	g26815
OG0018220	Aa_G125960.h1.t1	g28258
OG0018221	Aa_G70210.h1.t1	g1359
OG0018222	Aa_G577650.h1.t1	g1349
OG0018223	Aa_G687780.h1.t1	g41195, g41176
OG0018224	Aa_G265390.h1.t1	g1323
OG0018225	Aa_G261180.h1.t1	g1315
OG0018226	Aa_G116530.h1.t1	g894
OG0018227	Aa_G448820.h1.t1	g9905
OG0018228	Aa_G61480.h1.t1	g9881
OG0018230	Aa_G43560.h1.t1	g9637
OG0018236	Aa_G189840.h1.t1	g4827
OG0018261	Aa_G360250.h1.t1	g23916
OG0018262	Aa_G826290.h1.t1	g11411
OG0018267	Aa_G321090.h1.t1	g29260
OG0018271	Aa_G115780.h1.t1	g24574
OG0018273	Aa_G72840.h1.t1	g45651
OG0018274	Aa_G289980.h1.t1	g45631
OG0018275	Aa_G19520.h1.t1	g29365
OG0018276	Aa_G155230.h1.t1	g5292
OG0018277	Aa_G138230.h1.t1	g5311
OG0018280	Aa_G98210.h1.t1	g29496
OG0018281	Aa_G159040.h1.t1	g45528
OG0018283	Aa_G152780.h1.t1	g5443
OG0018284	Aa_G231140.h1.t1	g29553
OG0018285	Aa_G130540.h1.t1	g29565
OG0018286	Aa_G130390.h1.t1	g45507
OG0018287	Aa_G210790.h1.t1	g29579
OG0018288	Aa_G319220.h1.t1	g45497
OG0018289	Aa_G495830.h1.t1	g5539
OG0018290	Aa_G305160.h1.t1, Aa_G130030.h1.t1	g23807
OG0018299	Aa_G477910.h1.t1	g37883
OG0018300	Aa_G470520.h1.t1	g39959
OG0018301	Aa_G365400.h1.t1	g51221
OG0018302	Aa_G310950.h1.t1	g39893
OG0018303	Aa_G154790.h1.t1	g37916
OG0018304	Aa_G363520.h1.t1	g39749
OG0018306	Aa_G353770.h1.t1	g23836
OG0018308	Aa_G90980.h1.t1	g17170
OG0018310	Aa_G29410.h1.t1	g36263
OG0018311	Aa_G171150.h1.t1	g28126
OG0018314	Aa_G138820.h1.t1	g32474
OG0018315	Aa_G216280.h1.t1	g50557
OG0018316	Aa_G194220.h1.t1	g27723
OG0018318	Aa_G109340.h1.t1	g32617
OG0018319	Aa_G171910.h1.t1	g1527
OG0018322	Aa_G585350.h1.t1	g183
OG0018324	Aa_G75920.h1.t1	g284
OG0018325	Aa_G13470.h1.t1	g9864
OG0018326	Aa_G315920.h1.t1	g371
OG0018327	Aa_G131170.h1.t1	g381
OG0018328	Aa_G61420.h1.t1	g18603
OG0018329	Aa_G807290.h1.t1	g395
OG0018331	Aa_G448810.h1.t1	g9906
OG0018332	Aa_G448750.h1.t1	g428
OG0018335	Aa_G45980.h1.t1	g538
OG0018337	Aa_G552720.h1.t1	g10070
OG0018339	Aa_G539260.h1.t1	g613
OG0018342	Aa_G15340.h1.t1	g28920
OG0018344	Aa_G225490.h1.t1	g28707
OG0018347	Aa_G93960.h1.t1	g1206
OG0018348	Aa_G31700.h1.t1	g28670
OG0018349	Aa_G227710.h1.t1	g39298
OG0018350	Aa_G805490.h1.t1	g39305
OG0018351	Aa_G607650.h1.t1	g28640, g28638
OG0018352	Aa_G216520.h1.t1	g1063
OG0018356	Aa_G564960.h1.t1	g5563
OG0018359	Aa_G331840.h1.t1	g5666
OG0018360	Aa_G271670.h1.t1	g27965
OG0018362	Aa_G18800.h1.t1	g11552
OG0018363	Aa_G443020.h1.t1	g45297
OG0018364	Aa_G420140.h1.t1	g5822
OG0018367	Aa_G481290.h1.t1	g5850
OG0018374	Aa_G293650.h1.t1	g13601
OG0018375	Aa_G145350.h1.t1	g44325
OG0018377	Aa_G336920.h1.t1	g46512
OG0018378	Aa_G485960.h1.t1, Aa_G122560.h1.t1	g46426
OG0018379	Aa_G129500.h1.t1	g13615
OG0018381	Aa_G252650.h1.t1	g19462
OG0018383	Aa_G215650.h1.t1	g46325
OG0018384	Aa_G384630.h1.t1	g14235
OG0018386	Aa_G315330.h1.t1	g44405
OG0018387	Aa_G348910.h1.t1	g44476
OG0018388	Aa_G259400.h1.t1	g46183
OG0018389	Aa_G650550.h1.t1	g14021, g53180
OG0018391	Aa_G205540.h1.t1	g17979
OG0018392	Aa_G32370.h1.t1	g18057
OG0018393	Aa_G608290.h1.t1	g54351
OG0018398	Aa_G25220.h1.t1	g51601
OG0018399	Aa_G500690.h1.t1	g19541
OG0018400	Aa_G70970.h1.t1	g46915
OG0018401	Aa_G611610.h1.t1	g46879
OG0018402	Aa_G668690.h1.t1	g46933
OG0018403	Aa_G255310.h1.t1	g46935
OG0018404	Aa_G321580.h1.t1	g24906, g46958
OG0018405	Aa_G198110.h1.t1	g24654
OG0018410	Aa_G31150.h1.t1	g24497
OG0018413	Aa_G229250.h1.t1	g27632
OG0018415	Aa_G492860.h1.t1	g46147
OG0018416	Aa_G64580.h1.t1	g44510
OG0018417	Aa_G64560.h1.t1	g46160
OG0018420	Aa_G283250.h1.t1	g44777
OG0018421	Aa_G317490.h1.t1	g45786
OG0018422	Aa_G44610.h1.t1	g17047
OG0018427	Aa_G403400.h1.t1	g3292
OG0018428	Aa_G34170.h1.t1	g10454
OG0018429	Aa_G337630.h1.t1	g3469
OG0018432	Aa_G41640.h1.t1	g19518
OG0018434	Aa_G98800.h1.t1	g40536
OG0018435	Aa_G699130.h1.t1	g10408
OG0018436	Aa_G36980.h1.t1	g36465
OG0018438	Aa_G677570.h1.t1	g36532
OG0018442	Aa_G173570.h1.t1	g36585
OG0018444	Aa_G146010.h1.t1	g51411
OG0018445	Aa_G263970.h1.t1	g51493
OG0018447	Aa_G11090.h1.t1	g51522
