Orthogroup	Arabis_alpina	Alyssum_gmelinii
OG0017225	Aa_G264570.h1.t1	Ag022G2794600
OG0017226	Aa_G553500.h1.t1	Ag075G5284800
OG0017228	Aa_G201140.h1.t1	Ag075G5300400
OG0017229	Aa_G185050.h1.t1	Ag075G5305700
OG0017230	Aa_G239130.h1.t1	Ag048G4556800
OG0017231	Aa_G239140.h1.t1	Ag048G4557000
OG0017232	Aa_G239160.h1.t1	Ag048G4557300
OG0017233	Aa_G484930.h1.t1, Aa_G484920.h1.t1, Aa_G389040.h1.t1	Ag048G4559800
OG0017234	Aa_G385740.h1.t1	Ag048G4561600
OG0017236	Aa_G312050.h1.t1	Ag048G4565400
OG0017237	Aa_G21760.h1.t1	Ag048G4578000
OG0017238	Aa_G293550.h1.t1	Ag048G4580100
OG0017239	Aa_G293560.h1.t1	Ag048G4580200
OG0017240	Aa_G293670.h1.t1	Ag048G4581500
OG0017242	Aa_G457370.h1.t1	Ag048G4585400
OG0017245	Aa_G457940.h1.t1	Ag048G4598000
OG0017246	Aa_G343720.h1.t1	Ag048G4607000
OG0017247	Aa_G485910.h1.t1	Ag048G4618400
OG0017248	Aa_G204280.h1.t1	Ag048G4621700
OG0017251	Aa_G129480.h1.t1	Ag048G4633400
OG0017252	Aa_G129360.h1.t1	Ag048G4640500
OG0017253	Aa_G129300.h1.t1	Ag048G4640800
OG0017254	Aa_G129260.h1.t1	Ag048G4641300
OG0017255	Aa_G654150.h1.t1	Ag048G4641900
OG0017256	Aa_G215550.h1.t1	Ag002G0224700, Ag048G4648500
OG0017257	Aa_G193630.h1.t1	Ag048G4650600
OG0017258	Aa_G418900.h1.t1	Ag048G4652900
OG0017259	Aa_G738880.h1.t1, Aa_G738880.h2.t1	Ag048G4655400
OG0017260	Aa_G263320.h1.t1	Ag012G1308400, Ag048G4666900
OG0017261	Aa_G281650.h1.t1	Ag048G4685300
OG0017262	Aa_G281720.h1.t1	Ag048G4687700
OG0017263	Aa_G702580.h1.t1	Ag048G4692900
OG0017264	Aa_G656100.h1.t1	Ag048G4693200
OG0017266	Aa_G573000.h1.t1	Ag048G4718900
OG0017267	Aa_G314470.h1.t1	Ag040G4337200
OG0017268	Aa_G459720.h1.t1	Ag040G4349400
OG0017269	Aa_G207440.h1.t1	Ag049G4735200
OG0017270	Aa_G458660.h1.t1	Ag049G4735700
OG0017271	Aa_G205530.h1.t1	Ag032G3419400
OG0017272	Aa_G205670.h1.t1	Ag032G3421700
OG0017273	Aa_G108900.h1.t1	Ag032G3423100
OG0017274	Aa_G109050.h1.t1	Ag032G3425900
OG0017275	Aa_G627410.h1.t1	Ag032G3426600
OG0017276	Aa_G420900.h1.t1	Ag032G3427800
OG0017277	Aa_G193190.h1.t1	Ag032G3430000
OG0017278	Aa_G193310.h1.t1	Ag032G3434300, Ag032G3435400
OG0017279	Aa_G193280.h1.t1	Ag032G3434700
OG0017280	Aa_G231520.h1.t1	Ag032G3438200
OG0017281	Aa_G375490.h1.t1	Ag032G3439800
OG0017282	Aa_G375430.h1.t1	Ag032G3441200
OG0017283	Aa_G793800.h1.t1	Ag032G3442000
OG0017285	Aa_G118340.h1.t1	Ag032G3448600
OG0017286	Aa_G127870.h1.t1	Ag032G3453600
OG0017287	Aa_G643200.h1.t1, Aa_G225030.h1.t1, Aa_G643180.h1.t1	Ag032G3459300
OG0017288	Aa_G613360.h1.t1	Ag032G3464500
OG0017289	Aa_G101040.h1.t1	Ag032G3466300
OG0017290	Aa_G310050.h1.t1	Ag032G3470900
OG0017291	Aa_G230470.h1.t1	Ag032G3474500
OG0017292	Aa_G313380.h1.t1	Ag054G4879900
OG0017293	Aa_G402660.h1.t1	Ag054G4892400
OG0017294	Aa_G25300.h1.t1	Ag054G4896700
OG0017295	Aa_G656260.h1.t1	Ag082G5406800
OG0017297	Aa_G82820.h1.t1	Ag007G0855900
OG0017298	Aa_G70950.h1.t1	Ag007G0861300
OG0017299	Aa_G70930.h1.t1	Ag007G0862000
OG0017300	Aa_G70910.h1.t1	Ag007G0862200
OG0017301	Aa_G70900.h1.t1	Ag007G0862600
OG0017302	Aa_G363040.h1.t1	Ag007G0863500
OG0017303	Aa_G363030.h1.t1	Ag007G0864300
OG0017304	Aa_G363010.h1.t1	Ag007G0864500
OG0017305	Aa_G391460.h1.t1	Ag007G0867500
OG0017306	Aa_G413400.h1.t1	Ag007G0870300, Ag076G5314300
OG0017307	Aa_G183940.h1.t1	Ag007G0873900, Ag007G0879300
OG0017308	Aa_G198060.h1.t1	Ag007G0884200
OG0017309	Aa_G26530.h1.t1	Ag007G0887300, Ag034G3833600
OG0017310	Aa_G79750.h1.t1	Ag007G0887600
OG0017311	Aa_G250910.h1.t1	Ag007G0893100
OG0017312	Aa_G250900.h1.t1	Ag007G0893200
OG0017313	Aa_G362590.h1.t1	Ag007G0899900
OG0017314	Aa_G31140.h1.t1	Ag007G0910100
OG0017316	Aa_G31180.h1.t1	Ag007G0910700
OG0017317	Aa_G31290.h1.t1	Ag007G0912300
OG0017318	Aa_G580580.h1.t1	Ag007G0923000
OG0017319	Aa_G428410.h1.t1	Ag007G0926100
OG0017320	Aa_G565120.h1.t1	Ag007G0930700
OG0017321	Aa_G161690.h1.t1	Ag007G0931700
OG0017322	Aa_G278430.h1.t1	Ag078G5329500, Ag034G3928000
OG0017324	Aa_G341750.h1.t1	Ag078G5333600
OG0017325	Aa_G341770.h1.t1	Ag078G5333800
OG0017326	Aa_G341820.h1.t1	Ag078G5335400
OG0017327	Aa_G446790.h1.t1	Ag078G5343300
OG0017328	Aa_G303460.h1.t1	Ag078G5344200
OG0017329	Aa_G303500.h1.t1	Ag078G5344400
OG0017330	Aa_G541250.h1.t1	Ag078G5351900
OG0017331	Aa_G203190.h1.t1	Ag078G5352500
OG0017332	Aa_G203140.h1.t1	Ag078G5353700
OG0017334	Aa_G30640.h1.t1	Ag078G5368700
OG0017335	Aa_G64610.h1.t1	Ag078G5391600, Ag078G5391700
OG0017336	Aa_G299390.h1.t1	Ag056G4942100
OG0017337	Aa_G304200.h1.t1	Ag056G4942200
OG0017338	Aa_G190310.h1.t1	Ag056G4943400
OG0017339	Aa_G305340.h1.t1	Ag056G4944600
OG0017340	Aa_G538480.h1.t1	Ag056G4948300
OG0017342	Aa_G387150.h1.t1	Ag045G4510900
OG0017343	Aa_G185060.h1.t1	Ag045G4514100
OG0017345	Aa_G460000.h1.t1	Ag071G5236100
OG0017347	Aa_G337480.h1.t1	Ag012G1278900
OG0017348	Aa_G337490.h1.t1	Ag012G1279000
OG0017349	Aa_G185330.h1.t1	Ag012G1290600
OG0017350	Aa_G142480.h1.t1	Ag012G1292300
OG0017351	Aa_G34240.h1.t1	Ag012G1292700, Ag034G3899300
OG0017352	Aa_G264290.h1.t1	Ag012G1298000
OG0017354	Aa_G25610.h1.t1	Ag012G1321500
OG0017355	Aa_G276870.h1.t1	Ag012G1324300
OG0017356	Aa_G227110.h1.t1	Ag012G1339700
OG0017357	Aa_G585180.h1.t1	Ag057G4958800
OG0017358	Aa_G540890.h1.t1	Ag057G4960400
OG0017359	Aa_G347600.h1.t1	Ag057G4962300
OG0017360	Aa_G335300.h1.t1	Ag057G4963300
OG0017361	Aa_G452760.h1.t1	Ag057G4963900
OG0017363	Aa_G176640.h1.t1	Ag006G0823100
OG0017364	Aa_G176760.h1.t1	Ag006G0824300
OG0017365	Aa_G118060.h1.t1	Ag006G0827500
OG0017366	Aa_G200160.h1.t1	Ag006G0842500
OG0017367	Aa_G36800.h1.t1	Ag001G0035300
OG0017368	Aa_G36840.h1.t1	Ag001G0036700
OG0017369	Aa_G582080.h1.t1	Ag001G0056600
OG0017370	Aa_G434960.h1.t1	Ag001G0059800
OG0017372	Aa_G219710.h1.t1	Ag001G0073900
OG0017373	Aa_G386150.h1.t1	Ag001G0080300
OG0017374	Aa_G386140.h1.t1	Ag001G0080400
OG0017375	Aa_G625050.h1.t1	Ag001G0080700
OG0017376	Aa_G465520.h1.t1	Ag001G0082500
OG0017377	Aa_G173610.h1.t1	Ag001G0084600
OG0017378	Aa_G150380.h1.t1	Ag023G2799400
OG0017379	Aa_G150350.h1.t1	Ag023G2799800
OG0017380	Aa_G325410.h1.t1	Ag023G2803200
OG0017381	Aa_G332210.h1.t1	Ag023G2804600
OG0017382	Aa_G113380.h1.t1	Ag023G2807400
OG0017383	Aa_G113390.h1.t1	Ag023G2807500
OG0017384	Aa_G113400.h1.t1	Ag023G2807600, Ag033G3573800
OG0017385	Aa_G465710.h1.t1	Ag023G2809400
OG0017386	Aa_G438700.h1.t1	Ag023G2811800
OG0017388	Aa_G15170.h1.t1	Ag023G2827300
OG0017389	Aa_G264050.h1.t1	Ag023G2829400
OG0017390	Aa_G344560.h1.t1	Ag023G2832700
OG0017391	Aa_G52070.h1.t1	Ag023G2837000
OG0017393	Aa_G24560.h1.t1	Ag023G2847100
OG0017394	Aa_G455320.h1.t1	Ag050G4742500
OG0017395	Aa_G78230.h1.t1	Ag050G4747200
OG0017396	Aa_G244670.h1.t1	Ag050G4757100
OG0017398	Aa_G150200.h1.t1	Ag050G4764100
OG0017399	Aa_G345100.h1.t1	Ag050G4766800
OG0017401	Aa_G578530.h1.t1	Ag050G4779600
OG0017402	Aa_G671710.h1.t1	Ag058G4971300
OG0017404	Aa_G11460.h1.t1	Ag008G0942000
OG0017405	Aa_G661340.h1.t1	Ag008G0946500
OG0017406	Aa_G649780.h1.t1	Ag008G0950200
OG0017408	Aa_G687760.h1.t1	Ag051G4812900
OG0017409	Aa_G194530.h1.t1	Ag044G4465000
OG0017411	Aa_G105240.h1.t1	Ag044G4476000
OG0017412	Aa_G347080.h1.t1	Ag044G4486700
OG0017413	Aa_G81660.h1.t1	Ag044G4489000
OG0017414	Aa_G601880.h1.t1, Aa_G313550.h1.t1	Ag044G4494400
OG0017415	Aa_G323520.h1.t1	Ag044G4495000
OG0017416	Aa_G436180.h1.t1	Ag044G4501200
OG0017417	Aa_G6210.h1.t1	Ag033G3512700
OG0017419	Aa_G419780.h1.t1	Ag033G3523600
OG0017420	Aa_G419790.h1.t1	Ag033G3524400, Ag016G2300600
OG0017421	Aa_G28500.h1.t1	Ag033G3541500
OG0017422	Aa_G588580.h1.t1	Ag033G3571900
OG0017423	Aa_G245250.h1.t1	Ag033G3582500
OG0017424	Aa_G105470.h1.t1	Ag033G3587300
OG0017426	Aa_G297790.h1.t1	Ag033G3596700
OG0017427	Aa_G318050.h1.t1	Ag033G3609000
OG0017429	Aa_G298500.h1.t1	Ag033G3620000
OG0017430	Aa_G213410.h1.t1	Ag033G3625000
OG0017431	Aa_G148200.h1.t1	Ag033G3640900
OG0017433	Aa_G601200.h1.t1	Ag033G3647300
OG0017434	Aa_G52320.h1.t1	Ag031G3148800
OG0017435	Aa_G52360.h1.t1	Ag031G3149100
OG0017436	Aa_G52430.h1.t1	Ag031G3149700
OG0017438	Aa_G52570.h1.t1	Ag031G3151700
OG0017439	Aa_G451670.h1.t1	Ag031G3153100
OG0017441	Aa_G451690.h1.t1	Ag031G3153600
OG0017442	Aa_G43960.h1.t1	Ag031G3162300
OG0017443	Aa_G44000.h1.t1	Ag031G3162900
OG0017444	Aa_G44090.h1.t1	Ag031G3163700
OG0017445	Aa_G44110.h1.t1	Ag031G3164000
OG0017446	Aa_G113950.h1.t1	Ag031G3164700
OG0017447	Aa_G113840.h1.t1	Ag031G3165800
OG0017448	Aa_G113800.h1.t1	Ag031G3166300
OG0017449	Aa_G113790.h1.t1	Ag031G3166400
OG0017450	Aa_G113740.h1.t1	Ag031G3167100
OG0017451	Aa_G273140.h1.t1	Ag031G3169500
OG0017453	Aa_G273040.h1.t1	Ag031G3170500
OG0017454	Aa_G272980.h1.t1	Ag031G3171200
OG0017455	Aa_G163620.h1.t1	Ag031G3174100
OG0017457	Aa_G167880.h1.t1	Ag031G3179600
OG0017458	Aa_G2540.h1.t1	Ag031G3189500
OG0017459	Aa_G33580.h1.t1	Ag031G3198700
OG0017460	Aa_G33550.h1.t1	Ag031G3199700
OG0017461	Aa_G48800.h1.t1	Ag031G3214800
OG0017462	Aa_G48790.h1.t1	Ag031G3215000
OG0017463	Aa_G48710.h1.t1	Ag031G3216000
OG0017464	Aa_G48670.h1.t1	Ag031G3216200
OG0017465	Aa_G77310.h1.t1	Ag031G3223100
OG0017466	Aa_G77350.h1.t1	Ag031G3223500
OG0017467	Aa_G103350.h1.t1	Ag031G3226700
OG0017468	Aa_G132670.h1.t1	Ag031G3233400
OG0017469	Aa_G132720.h1.t1	Ag038G4152500
OG0017470	Aa_G262300.h1.t1	Ag031G3252300
OG0017471	Aa_G114280.h1.t1	Ag031G3258700
OG0017472	Aa_G114700.h1.t1	Ag031G3291700
OG0017473	Aa_G114880.h1.t1	Ag031G3294700
OG0017474	Aa_G461190.h1.t1	Ag031G3296900
OG0017475	Aa_G369780.h1.t1	Ag031G3299100
OG0017476	Aa_G614480.h1.t1	Ag031G3302600
OG0017477	Aa_G174920.h1.t1	Ag031G3314100
OG0017478	Aa_G654540.h1.t1	Ag031G3322200
OG0017479	Aa_G378310.h1.t1	Ag031G3323200
OG0017480	Aa_G287220.h1.t1	Ag031G3328600
OG0017482	Aa_G213660.h1.t1	Ag031G3339900
OG0017483	Aa_G462100.h1.t1	Ag031G3343500
OG0017484	Aa_G462080.h1.t1	Ag031G3343700
OG0017485	Aa_G718080.h1.t1	Ag031G3346600, Ag031G3346700
OG0017486	Aa_G501200.h1.t1	Ag031G3357700
OG0017487	Aa_G301490.h1.t1	Ag031G3360000
OG0017488	Aa_G416670.h1.t1	Ag031G3369900
OG0017489	Aa_G277010.h1.t1	Ag031G3373000
OG0017490	Aa_G265940.h1.t1	Ag031G3380300
OG0017491	Aa_G582240.h1.t1	Ag031G3382700
OG0017492	Aa_G297410.h1.t1	Ag031G3385000
OG0017493	Aa_G367690.h1.t1	Ag031G3385700
OG0017494	Aa_G402330.h1.t1	Ag031G3387400
OG0017495	Aa_G14320.h1.t1	Ag031G3396400
OG0017496	Aa_G622330.h1.t1, Aa_G622310.h1.t1	Ag031G3398300
OG0017498	Aa_G212790.h1.t1	Ag031G3404700
OG0017499	Aa_G111470.h1.t1	Ag031G3410800
OG0017501	Aa_G555620.h1.t1	Ag031G3412400
OG0017502	Aa_G153540.h1.t1	Ag031G3416400
OG0017503	Aa_G231630.h1.t1	Ag020G2562300
OG0017504	Aa_G349220.h1.t1	Ag020G2570200
OG0017506	Aa_G306420.h1.t1	Ag029G3088000
OG0017508	Aa_G380120.h1.t1	Ag029G3102100
OG0017509	Aa_G380110.h1.t1	Ag029G3102300
OG0017510	Aa_G76960.h1.t1	Ag029G3103100
OG0017511	Aa_G183440.h1.t1	Ag029G3107700
OG0017512	Aa_G100.h1.t1	Ag029G3109900
OG0017513	Aa_G120.h1.t1	Ag029G3110100
OG0017514	Aa_G313880.h1.t1	Ag029G3116500
OG0017515	Aa_G116280.h1.t1	Ag029G3121200
OG0017516	Aa_G3640.h1.t1	Ag067G5174000
OG0017518	Aa_G330720.h1.t1	Ag067G5179500
OG0017519	Aa_G282890.h1.t1	Ag067G5191900
OG0017520	Aa_G490610.h1.t1	Ag067G5194300
OG0017521	Aa_G469580.h1.t1	Ag067G5195200
OG0017522	Aa_G28770.h1.t1	Ag067G5197000
OG0017524	Aa_G286650.h1.t1	Ag067G5202100, Ag067G5201700
OG0017525	Aa_G468370.h1.t1	Ag067G5206400
OG0017526	Aa_G99920.h1.t1	Ag042G4386900
OG0017527	Aa_G325970.h1.t1	Ag042G4391000
OG0017528	Aa_G185860.h1.t1	Ag042G4401000
OG0017529	Aa_G268650.h1.t1	Ag042G4402400
OG0017531	Aa_G102140.h1.t1	Ag042G4430300
OG0017533	Aa_G281330.h1.t1	Ag039G4193400
OG0017534	Aa_G401790.h1.t1	Ag039G4195300, Ag039G4195500
OG0017538	Aa_G431230.h1.t1	Ag039G4208000
OG0017540	Aa_G224200.h1.t1	Ag039G4217800
OG0017541	Aa_G224230.h1.t1	Ag039G4219000
OG0017542	Aa_G461840.h1.t1	Ag039G4239000
OG0017543	Aa_G461870.h1.t1	Ag039G4239900
OG0017544	Aa_G632240.h1.t1	Ag039G4246800
OG0017545	Aa_G202470.h1.t1	Ag039G4253200
OG0017546	Aa_G216800.h1.t1, Aa_G216800.h2.t1	Ag039G4256600
OG0017547	Aa_G486510.h1.t1	Ag039G4262100
OG0017553	Aa_G272440.h1.t1	Ag039G4300800
OG0017554	Aa_G272390.h1.t1	Ag039G4302200
OG0017555	Aa_G197090.h1.t1	Ag039G4309600
OG0017556	Aa_G300120.h1.t1	Ag066G5130800
OG0017557	Aa_G338000.h1.t1	Ag066G5134500, Ag066G5134300
OG0017558	Aa_G337990.h1.t1	Ag066G5134700
OG0017559	Aa_G337950.h1.t1	Ag066G5136600
OG0017561	Aa_G561110.h1.t1	Ag066G5139300
OG0017562	Aa_G94100.h1.t1	Ag030G3135600
OG0017563	Aa_G637000.h1.t1	Ag030G3136000
OG0017564	Aa_G10110.h1.t1	Ag015G2177700
OG0017565	Aa_G10090.h1.t1	Ag015G2178100
OG0017567	Aa_G157640.h1.t1	Ag015G2180700
OG0017568	Aa_G50370.h1.t1	Ag015G2182300
OG0017569	Aa_G287850.h1.t1	Ag015G2183200
OG0017570	Aa_G145590.h1.t1	Ag015G2187400
OG0017571	Aa_G100270.h1.t1	Ag015G2188100
OG0017572	Aa_G311480.h1.t1	Ag015G2193400
OG0017574	Aa_G373590.h1.t1	Ag015G2205300
OG0017575	Aa_G515720.h1.t1	Ag015G2208100
OG0017576	Aa_G290450.h1.t1	Ag015G2219000
OG0017577	Aa_G363360.h1.t1, Aa_G363360.h2.t1	Ag015G2219900
OG0017578	Aa_G35810.h1.t1	Ag015G2235200
OG0017579	Aa_G112220.h1.t1	Ag015G2239500
OG0017580	Aa_G529500.h1.t1	Ag015G2257200
OG0017581	Aa_G507060.h1.t1	Ag015G2262200
OG0017583	Aa_G377060.h1.t1	Ag052G4867000, Ag015G2267100
OG0017584	Aa_G27140.h1.t1	Ag015G2268600, Ag052G4865500
OG0017585	Aa_G300870.h1.t1	Ag052G4860600, Ag015G2274600
OG0017586	Aa_G353130.h1.t1	Ag052G4859400, Ag015G2277800
OG0017587	Aa_G353110.h1.t1	Ag052G4859300, Ag015G2277900
OG0017588	Aa_G107500.h1.t1	Ag021G2606400
OG0017589	Aa_G474870.h1.t1	Ag021G2609500
OG0017590	Aa_G36160.h1.t1	Ag021G2610000
OG0017592	Aa_G352540.h1.t1	Ag021G2622400
OG0017593	Aa_G352530.h1.t1	Ag021G2622600
OG0017594	Aa_G362830.h1.t1	Ag038G4149200
OG0017595	Aa_G146610.h1.t1	Ag038G4163600
OG0017596	Aa_G430230.h1.t1	Ag038G4172500, Ag011G1077100
OG0017597	Aa_G251090.h1.t1	Ag038G4173500
OG0017598	Aa_G251190.h1.t1	Ag038G4176100
OG0017599	Aa_G166640.h1.t1	Ag088G5430900
OG0017600	Aa_G422290.h1.t1	Ag088G5436700
OG0017601	Aa_G194650.h1.t1	Ag088G5441700
OG0017602	Aa_G440800.h1.t1	Ag088G5444000
OG0017603	Aa_G601340.h1.t1	Ag088G5444900
OG0017604	Aa_G13190.h1.t1	Ag003G0278300
OG0017605	Aa_G13140.h1.t1	Ag003G0278800
OG0017606	Aa_G12990.h1.t1	Ag003G0280200
OG0017607	Aa_G241250.h1.t1	Ag003G0284700
OG0017608	Aa_G386120.h1.t1	Ag003G0285900, Ag034G3844400
OG0017609	Aa_G226170.h1.t1	Ag003G0286400
OG0017610	Aa_G177920.h1.t1	Ag003G0298200
OG0017612	Aa_G332560.h1.t1	Ag003G0304400
OG0017613	Aa_G381050.h1.t1	Ag003G0309500
OG0017614	Aa_G16120.h1.t1	Ag003G0320700
OG0017615	Aa_G289600.h1.t1	Ag003G0323500
OG0017616	Aa_G175240.h1.t1	Ag003G0329100
OG0017617	Aa_G317820.h1.t1	Ag003G0342100
OG0017618	Aa_G100540.h1.t1	Ag003G0348200
OG0017619	Aa_G100510.h1.t1	Ag003G0348600
OG0017620	Aa_G100490.h1.t1	Ag003G0348800
OG0017621	Aa_G360550.h1.t1	Ag003G0350000
OG0017622	Aa_G360640.h1.t1	Ag003G0350700
OG0017623	Aa_G440830.h1.t1	Ag003G0355900
OG0017624	Aa_G125410.h1.t1	Ag003G0365700
OG0017625	Aa_G125580.h1.t1	Ag003G0367300
OG0017626	Aa_G401480.h1.t1	Ag003G0368300
OG0017627	Aa_G230800.h1.t1	Ag003G0394200
OG0017628	Aa_G67320.h1.t1	Ag003G0397300
OG0017629	Aa_G67290.h1.t1	Ag003G0397500
OG0017631	Aa_G670360.h1.t1	Ag037G4129800
OG0017632	Aa_G71690.h1.t1	Ag014G1777100
OG0017633	Aa_G71600.h1.t1	Ag014G1778100
OG0017635	Aa_G250270.h1.t1	Ag014G1792400
OG0017636	Aa_G111970.h1.t1	Ag014G1792900
OG0017638	Aa_G267860.h1.t1	Ag014G1798600
OG0017639	Aa_G267850.h1.t1	Ag014G1798700
OG0017640	Aa_G47610.h1.t1	Ag014G1801300
OG0017641	Aa_G44910.h1.t1	Ag014G1805500
OG0017642	Aa_G44970.h1.t1	Ag014G1806000
OG0017643	Aa_G147070.h1.t1	Ag014G1806600
OG0017644	Aa_G4240.h1.t1	Ag014G1820300
OG0017645	Aa_G4430.h1.t1	Ag014G1823900
OG0017646	Aa_G11820.h1.t1	Ag014G1825800
OG0017647	Aa_G4920.h1.t1	Ag014G1829700
OG0017648	Aa_G5050.h1.t1	Ag014G1831400
OG0017649	Aa_G75730.h1.t1	Ag014G1836900
OG0017650	Aa_G163210.h1.t1	Ag014G1848300
OG0017651	Aa_G163190.h1.t1	Ag014G1848500
OG0017652	Aa_G431830.h1.t1	Ag014G1848600
OG0017653	Aa_G47780.h1.t1	Ag014G1854400
OG0017654	Aa_G49840.h1.t1	Ag014G1856100
OG0017655	Aa_G49940.h1.t1	Ag014G1856800
OG0017656	Aa_G47410.h1.t1	Ag014G1857500
OG0017657	Aa_G47320.h1.t1	Ag014G1858500
OG0017658	Aa_G47040.h1.t1	Ag014G1862200
OG0017659	Aa_G47860.h1.t1	Ag014G1863400
OG0017660	Aa_G78780.h1.t1	Ag014G1866100
OG0017661	Aa_G174690.h1.t1	Ag014G1868200
OG0017662	Aa_G174610.h1.t1	Ag014G1872100
OG0017663	Aa_G174260.h1.t1	Ag014G1876300
OG0017664	Aa_G174230.h1.t1	Ag014G1876500
OG0017665	Aa_G258580.h1.t1	Ag014G1878500
OG0017666	Aa_G258680.h1.t1	Ag014G1879800
OG0017667	Aa_G302000.h1.t1	Ag014G1880100
OG0017668	Aa_G24300.h1.t1	Ag014G1884200
OG0017669	Aa_G24280.h1.t1	Ag014G1884800
OG0017670	Aa_G24250.h1.t1	Ag014G1885300
OG0017672	Aa_G34820.h1.t1	Ag014G1898900
OG0017673	Aa_G34730.h1.t1	Ag014G1900400
OG0017675	Aa_G34590.h1.t1	Ag014G1902400
OG0017676	Aa_G616450.h1.t1	Ag014G1906900
OG0017677	Aa_G322260.h1.t1	Ag014G1908200
OG0017678	Aa_G322210.h1.t1	Ag014G1908800
OG0017679	Aa_G322160.h1.t1	Ag014G1909000
OG0017680	Aa_G338730.h1.t1	Ag014G1910500
OG0017681	Aa_G137120.h1.t1	Ag014G1919100
OG0017683	Aa_G216140.h1.t1	Ag014G1935000
OG0017685	Aa_G40320.h1.t1	Ag014G1950900
OG0017686	Aa_G40040.h1.t1	Ag014G1955300
OG0017687	Aa_G374030.h1.t1	Ag014G1961500
OG0017688	Aa_G175970.h1.t1	Ag014G1963600
OG0017689	Aa_G606960.h1.t1	Ag014G1968500
OG0017690	Aa_G207830.h1.t1	Ag014G1972400
OG0017691	Aa_G327490.h1.t1	Ag014G1973600
OG0017692	Aa_G327420.h1.t1	Ag014G1973900
OG0017693	Aa_G237610.h1.t1	Ag014G1980600
OG0017694	Aa_G237570.h1.t1	Ag014G1981100
OG0017695	Aa_G56300.h1.t1	Ag014G1992200
OG0017696	Aa_G340260.h1.t1	Ag014G1996100
OG0017697	Aa_G340250.h1.t1	Ag014G1996300
OG0017698	Aa_G105370.h1.t1	Ag014G2004100
OG0017699	Aa_G1270.h1.t1	Ag014G2004500
OG0017700	Aa_G1160.h1.t1	Ag014G2005500
OG0017701	Aa_G1150.h1.t1	Ag014G2005600
OG0017702	Aa_G1130.h1.t1	Ag014G2005800
OG0017704	Aa_G234960.h1.t1	Ag014G2010500
OG0017705	Aa_G507820.h1.t1	Ag014G2018100
OG0017706	Aa_G31970.h1.t1	Ag014G2018500
OG0017707	Aa_G241820.h1.t1, Aa_G719060.h1.t1	Ag014G2027400
OG0017708	Aa_G223500.h1.t1	Ag014G2029600
OG0017709	Aa_G97050.h1.t1	Ag014G2040900
OG0017710	Aa_G97020.h1.t1	Ag014G2041200
OG0017711	Aa_G587220.h1.t1	Ag014G2061600
OG0017712	Aa_G176880.h1.t1	Ag014G2069300
OG0017713	Aa_G43080.h1.t1	Ag014G2083300
OG0017716	Aa_G164590.h1.t1	Ag014G2133600
OG0017717	Aa_G164600.h1.t1	Ag014G2133700
OG0017718	Aa_G38950.h1.t1	Ag014G2134400, Ag034G3700500
OG0017719	Aa_G164660.h1.t1	Ag014G2134700
OG0017720	Aa_G70940.h1.t1	Ag014G2136200
OG0017721	Aa_G133260.h1.t1	Ag014G2167400
OG0017722	Aa_G116600.h1.t1	Ag073G5260900
OG0017723	Aa_G779750.h1.t1	Ag061G5016200
OG0017725	Aa_G512570.h1.t1	Ag061G5022700
OG0017726	Aa_G245550.h1.t1	Ag061G5024400
OG0017727	Aa_G253930.h1.t1	Ag061G5031600
OG0017728	Aa_G253960.h1.t1	Ag061G5031900
OG0017729	Aa_G505950.h1.t1	Ag061G5039600
OG0017730	Aa_G481860.h1.t1	Ag061G5039800
OG0017732	Aa_G512920.h1.t1	Ag061G5041300
OG0017734	Aa_G65130.h1.t1	Ag061G5046700
OG0017735	Aa_G428270.h1.t1	Ag027G3006900, Ag064G5100000
OG0017737	Aa_G330870.h1.t1	Ag027G3019400
OG0017738	Aa_G427510.h1.t1, Aa_G312270.h1.t1	Ag027G3023900
OG0017739	Aa_G96520.h1.t1	Ag027G3036900
OG0017740	Aa_G538150.h1.t1	Ag027G3043200
OG0017741	Aa_G698520.h1.t1	Ag027G3044500
OG0017742	Aa_G858190.h1.t1	Ag027G3045900
OG0017743	Aa_G266300.h1.t1	Ag034G3977000, Ag027G3051000
OG0017744	Aa_G229450.h1.t1	Ag027G3060500
OG0017745	Aa_G227440.h1.t1	Ag027G3062700
OG0017746	Aa_G549930.h1.t1	Ag068G5225600
OG0017747	Aa_G172830.h1.t1	Ag068G5225700
OG0017748	Aa_G172870.h1.t1	Ag068G5226200
OG0017749	Aa_G543300.h1.t1	Ag068G5226300
OG0017750	Aa_G506700.h1.t1	Ag068G5228200, Ag068G5228300
OG0017751	Aa_G572880.h1.t1	Ag068G5230400
OG0017753	Aa_G149690.h1.t1	Ag036G4088400
OG0017754	Aa_G32440.h1.t1	Ag036G4100600
OG0017755	Aa_G32360.h1.t1	Ag036G4106500
OG0017756	Aa_G704110.h1.t1, Aa_G182420.h1.t1	Ag036G4112800
OG0017757	Aa_G714820.h1.t1	Ag036G4115700
OG0017758	Aa_G474620.h1.t1	Ag036G4115800
OG0017759	Aa_G474750.h1.t1	Ag036G4117500
OG0017760	Aa_G62050.h1.t1	Ag036G4119000
OG0017761	Aa_G510090.h1.t1	Ag036G4120000
OG0017762	Aa_G510100.h1.t1	Ag036G4120100
OG0017763	Aa_G256210.h1.t1	Ag036G4123000, Ag002G0275700
OG0017765	Aa_G83640.h1.t1	Ag060G4995400
