Orthogroup	Arabis_alpina	Cardamine_glauca
OG0015810	Aa_G163900.h1.t1	Cg001G0092600
OG0015811	Aa_G424490.h1.t1	Cg002G0570100
OG0015812	Aa_G424450.h1.t1	Cg002G0570500
OG0015813	Aa_G597830.h1.t1	Cg002G0571100
OG0015814	Aa_G13130.h1.t1	Cg005G1448800
OG0015815	Aa_G13080.h1.t1	Cg005G1449300
OG0015816	Aa_G13030.h1.t1	Cg005G1449700
OG0015817	Aa_G12890.h1.t1	Cg005G1451100
OG0015818	Aa_G12860.h1.t1	Cg005G1451500
OG0015819	Aa_G12840.h1.t1	Cg005G1451700
OG0015820	Aa_G12830.h1.t1	Cg005G1451800
OG0015821	Aa_G206150.h1.t1	Cg005G1452500
OG0015822	Aa_G206070.h1.t1	Cg005G1453200
OG0015823	Aa_G241260.h1.t1	Cg005G1453800
OG0015824	Aa_G453120.h1.t1	Cg005G1705300
OG0015825	Aa_G593410.h1.t1	Cg005G1458400
OG0015826	Aa_G494570.h1.t1, Aa_G177950.h1.t1	Cg005G1459600
OG0015827	Aa_G177910.h1.t1	Cg005G1460000
OG0015828	Aa_G177900.h1.t1	Cg005G1460200
OG0015829	Aa_G177880.h1.t1	Cg005G1460400
OG0015830	Aa_G469430.h1.t1	Cg005G1462100
OG0015831	Aa_G332680.h1.t1	Cg005G1462700
OG0015832	Aa_G536040.h1.t1	Cg005G1465800
OG0015833	Aa_G16870.h1.t1	Cg005G1468400
OG0015834	Aa_G17100.h1.t1	Cg005G1470300
OG0015835	Aa_G15920.h1.t1	Cg005G1472400
OG0015836	Aa_G16000.h1.t1	Cg005G1473400
OG0015837	Aa_G16010.h1.t1	Cg005G1473500
OG0015838	Aa_G16030.h1.t1	Cg005G1473700
OG0015839	Aa_G705910.h1.t1	Cg005G1477200
OG0015840	Aa_G443460.h1.t1	Cg005G1477400
OG0015841	Aa_G443500.h1.t1	Cg005G1477700
OG0015842	Aa_G443530.h1.t1	Cg005G1478000
OG0015843	Aa_G197450.h1.t1	Cg004G1415400
OG0015844	Aa_G175200.h1.t1	Cg005G1479200
OG0015845	Aa_G175220.h1.t1	Cg005G1479400
OG0015846	Aa_G175260.h1.t1	Cg005G1479900
OG0015847	Aa_G175320.h1.t1	Cg005G1480400
OG0015848	Aa_G467060.h1.t1	Cg005G1480900
OG0015849	Aa_G132950.h1.t1	Cg003G0733300, Cg003G0865100
OG0015850	Aa_G252330.h1.t1	Cg005G1482100
OG0015851	Aa_G252380.h1.t1	Cg005G1482600
OG0015852	Aa_G479530.h1.t1	Cg005G1486500
OG0015853	Aa_G360540.h1.t1	Cg005G1489700
OG0015854	Aa_G552010.h1.t1	Cg005G1490800
OG0015855	Aa_G445360.h1.t1	Cg005G1492300
OG0015856	Aa_G581360.h1.t1	Cg005G1494100
OG0015857	Aa_G125300.h1.t1	Cg005G1495200
OG0015858	Aa_G125350.h1.t1	Cg005G1495900
OG0015859	Aa_G125450.h1.t1	Cg005G1496800
OG0015860	Aa_G125570.h1.t1	Cg005G1497300
OG0015861	Aa_G280630.h1.t1	Cg005G1499000
OG0015862	Aa_G454750.h1.t1	Cg005G1500300
OG0015863	Aa_G488910.h1.t1	Cg005G1500800
OG0015865	Aa_G200000.h1.t1	Cg005G1501400
OG0015866	Aa_G374590.h1.t1	Cg005G1502800
OG0015867	Aa_G374670.h1.t1	Cg005G1503800
OG0015868	Aa_G374680.h1.t1	Cg005G1504300
OG0015869	Aa_G415320.h1.t1	Cg005G1504700
OG0015870	Aa_G230810.h1.t1	Cg005G1508300
OG0015871	Aa_G67250.h1.t1	Cg005G1510600
OG0015875	Aa_G67200.h1.t1	Cg005G1511400
OG0015877	Aa_G188400.h1.t1	Cg005G1514900
OG0015878	Aa_G188470.h1.t1	Cg005G1515900
OG0015879	Aa_G162920.h1.t1	Cg008G2983000
OG0015880	Aa_G41340.h1.t1	Cg008G2979700
OG0015881	Aa_G14740.h1.t1	Cg004G1079600
OG0015882	Aa_G14730.h1.t1	Cg004G1079700
OG0015883	Aa_G14700.h1.t1	Cg004G1080000
OG0015884	Aa_G14680.h1.t1	Cg004G1080200
OG0015885	Aa_G14590.h1.t1	Cg004G1081200
OG0015886	Aa_G14570.h1.t1	Cg004G1081400
OG0015887	Aa_G71710.h1.t1	Cg004G1082500
OG0015888	Aa_G71700.h1.t1	Cg004G1082600
OG0015890	Aa_G71630.h1.t1	Cg004G1083400
OG0015891	Aa_G934960.h1.t1	Cg004G1084300
OG0015892	Aa_G743970.h1.t1	Cg004G1084400
OG0015893	Aa_G42510.h1.t1	Cg004G1085700
OG0015894	Aa_G42400.h1.t1	Cg004G1086700
OG0015895	Aa_G42210.h1.t1	Cg004G1088300
OG0015896	Aa_G42200.h1.t1	Cg004G1088400
OG0015897	Aa_G42190.h1.t1	Cg004G1088500
OG0015898	Aa_G654030.h1.t1, Aa_G42180.h1.t1	Cg004G1088600
OG0015900	Aa_G250330.h1.t1	Cg004G1089800
OG0015901	Aa_G111930.h1.t1	Cg004G1091100
OG0015903	Aa_G111860.h1.t1	Cg004G1091900
OG0015904	Aa_G111620.h1.t1, Aa_G111610.h1.t1, Aa_G111630.h1.t1	Cg004G1093600
OG0015905	Aa_G267890.h1.t1	Cg004G1094400
OG0015908	Aa_G45070.h1.t1	Cg004G1099000
OG0015909	Aa_G438120.h1.t1	Cg004G1099300
OG0015910	Aa_G185530.h1.t1	Cg004G1100200
OG0015911	Aa_G185560.h1.t1	Cg004G1100400
OG0015912	Aa_G185660.h1.t1	Cg004G1101000
OG0015913	Aa_G618730.h1.t1	Cg004G1101500
OG0015914	Aa_G217210.h1.t1	Cg004G1102500
OG0015915	Aa_G217220.h1.t1	Cg004G1102600
OG0015916	Aa_G526020.h1.t1	Cg004G1103400
OG0015917	Aa_G304970.h1.t1	Cg004G1104200
OG0015918	Aa_G4160.h1.t1	Cg004G1105400
OG0015919	Aa_G4500.h1.t1	Cg004G1108800
OG0015920	Aa_G4540.h1.t1	Cg004G1109200
OG0015921	Aa_G4960.h1.t1	Cg004G1113300
OG0015922	Aa_G5020.h1.t1	Cg004G1113800
OG0015923	Aa_G5090.h1.t1	Cg004G1114600
OG0015924	Aa_G75610.h1.t1	Cg004G1115900
OG0015925	Aa_G679790.h1.t1	Cg001G0309400
OG0015926	Aa_G75780.h1.t1	Cg004G1116800
OG0015927	Aa_G51080.h1.t1	Cg004G1118300
OG0015928	Aa_G51170.h1.t1	Cg004G1119400
OG0015929	Aa_G51210.h1.t1	Cg004G1119600
OG0015930	Aa_G51230.h1.t1	Cg004G1119900
OG0015931	Aa_G269300.h1.t1	Cg004G1120500
OG0015932	Aa_G269310.h1.t1	Cg004G1120600
OG0015933	Aa_G455970.h1.t1	Cg001G0334000
OG0015934	Aa_G163070.h1.t1	Cg004G1124500
OG0015936	Aa_G47800.h1.t1	Cg004G1127100
OG0015937	Aa_G49800.h1.t1	Cg004G1127700
OG0015939	Aa_G47250.h1.t1	Cg004G1339300
OG0015940	Aa_G47050.h1.t1	Cg004G1132400
OG0015941	Aa_G47850.h1.t1	Cg004G1133500
OG0015942	Aa_G78920.h1.t1	Cg004G1134300
OG0015943	Aa_G78880.h1.t1	Cg004G1134600
OG0015944	Aa_G174550.h1.t1	Cg004G1138900
OG0015945	Aa_G174430.h1.t1	Cg004G1139600
OG0015946	Aa_G174400.h1.t1	Cg004G1139900
OG0015947	Aa_G174330.h1.t1	Cg004G1140500
OG0015948	Aa_G174310.h1.t1	Cg004G1140700
OG0015949	Aa_G174280.h1.t1	Cg004G1141200
OG0015950	Aa_G174250.h1.t1	Cg004G1141500
OG0015951	Aa_G174140.h1.t1	Cg004G1142300
OG0015952	Aa_G767410.h1.t1	Cg004G1143000
OG0015953	Aa_G765540.h1.t1	Cg004G1143100
OG0015954	Aa_G301990.h1.t1	Cg004G1144400
OG0015955	Aa_G24400.h1.t1	Cg004G1146400
OG0015956	Aa_G24130.h1.t1	Cg004G1149400
OG0015957	Aa_G24100.h1.t1	Cg004G1149600
OG0015958	Aa_G101460.h1.t1	Cg004G1150300, Cg004G1150200
OG0015959	Aa_G101440.h1.t1	Cg004G1150500
OG0015960	Aa_G101420.h1.t1	Cg004G1150700
OG0015961	Aa_G101350.h1.t1	Cg004G1151600
OG0015962	Aa_G101340.h1.t1	Cg004G1151700
OG0015963	Aa_G101310.h1.t1	Cg004G1152000
OG0015964	Aa_G403700.h1.t1	Cg004G1152800
OG0015965	Aa_G403540.h1.t1	Cg004G1154200
OG0015966	Aa_G34870.h1.t1, Aa_G34870.h2.t1	Cg004G1154800
OG0015967	Aa_G34790.h1.t1	Cg004G1155300
OG0015968	Aa_G34750.h1.t1	Cg004G1155700
OG0015969	Aa_G34700.h1.t1	Cg004G1156200
OG0015970	Aa_G34670.h1.t1	Cg004G1156500
OG0015971	Aa_G34660.h1.t1	Cg004G1156600
OG0015972	Aa_G34490.h1.t1	Cg004G1157700
OG0015973	Aa_G34480.h1.t1	Cg004G1157800
OG0015974	Aa_G324490.h1.t1	Cg004G1158400
OG0015975	Aa_G569370.h1.t1	Cg004G1159800
OG0015976	Aa_G569380.h1.t1	Cg004G1159900
OG0015977	Aa_G169780.h1.t1	Cg007G2454100
OG0015978	Aa_G322200.h1.t1	Cg004G1161200
OG0015979	Aa_G419510.h1.t1	Cg004G1162100
OG0015980	Aa_G338700.h1.t1	Cg004G1162500
OG0015981	Aa_G338740.h1.t1	Cg004G1163200
OG0015982	Aa_G338750.h1.t1	Cg004G1163300
OG0015983	Aa_G302850.h1.t1	Cg004G1164100
OG0015984	Aa_G137070.h1.t1	Cg004G1166300
OG0015985	Aa_G137050.h1.t1	Cg004G1166500
OG0015986	Aa_G137040.h1.t1	Cg004G1166600
OG0015987	Aa_G136910.h1.t1	Cg004G1168600
OG0015988	Aa_G136790.h1.t1	Cg004G1169800
OG0015989	Aa_G333290.h1.t1	Cg004G1170900
OG0015990	Aa_G333160.h1.t1	Cg004G1171600
OG0015991	Aa_G195490.h1.t1	Cg004G1172700
OG0015992	Aa_G285220.h1.t1	Cg004G1173300
OG0015993	Aa_G285170.h1.t1	Cg004G1173600
OG0015994	Aa_G86430.h1.t1	Cg004G1323100
OG0015995	Aa_G397630.h1.t1	Cg004G1175900
OG0015996	Aa_G5380.h1.t1	Cg004G1180000
OG0015997	Aa_G5360.h1.t1	Cg004G1180200
OG0015998	Aa_G5300.h1.t1	Cg004G1180700
OG0015999	Aa_G40550.h1.t1	Cg004G1182600
OG0016000	Aa_G40510.h1.t1	Cg004G1183000
OG0016001	Aa_G40350.h1.t1	Cg004G1184200
OG0016002	Aa_G40270.h1.t1	Cg004G1184900
OG0016003	Aa_G40090.h1.t1	Cg004G1186600
OG0016005	Aa_G640100.h1.t1	Cg002G0691900
OG0016006	Aa_G378960.h1.t1	Cg004G1190900
OG0016007	Aa_G463650.h1.t1	Cg004G1195800
OG0016008	Aa_G546600.h1.t1	Cg004G1197100, Cg004G1358100
OG0016009	Aa_G327430.h1.t1	Cg004G1198200
OG0016011	Aa_G243370.h1.t1	Cg004G1199000
OG0016012	Aa_G243340.h1.t1	Cg004G1199200
OG0016013	Aa_G237670.h1.t1	Cg004G1200900
OG0016014	Aa_G458820.h1.t1	Cg004G1203500
OG0016015	Aa_G56260.h1.t1	Cg004G1206000
OG0016016	Aa_G317700.h1.t1	Cg004G1206900
OG0016017	Aa_G140320.h1.t1	Cg004G1209300
OG0016018	Aa_G1480.h1.t1	Cg004G1210300
OG0016019	Aa_G1460.h1.t1	Cg004G1210500
OG0016020	Aa_G1440.h1.t1	Cg004G1210700
OG0016021	Aa_G1230.h1.t1	Cg004G1212500
OG0016023	Aa_G1020.h1.t1	Cg004G1216000
OG0016024	Aa_G235030.h1.t1	Cg004G1217900
OG0016025	Aa_G507840.h1.t1	Cg004G1220200
OG0016026	Aa_G32090.h1.t1	Cg001G0139700
OG0016027	Aa_G233750.h1.t1	Cg004G1223400
OG0016028	Aa_G233780.h1.t1	Cg004G1223700
OG0016029	Aa_G223380.h1.t1, Aa_G223390.h1.t1	Cg004G1226300
OG0016030	Aa_G223470.h1.t1	Cg004G1227000
OG0016031	Aa_G223480.h1.t1	Cg004G1227100
OG0016032	Aa_G223490.h1.t1	Cg004G1227200
OG0016033	Aa_G223520.h1.t1	Cg004G1227500
OG0016034	Aa_G317040.h1.t1	Cg004G1230200
OG0016035	Aa_G317050.h1.t1	Cg004G1230300
OG0016036	Aa_G97130.h1.t1	Cg004G1232000
OG0016037	Aa_G20480.h1.t1	Cg004G1234000
OG0016038	Aa_G20380.h1.t1	Cg004G1234700
OG0016039	Aa_G20350.h1.t1	Cg004G1235000
OG0016040	Aa_G753450.h1.t1	Cg004G1236800
OG0016041	Aa_G107740.h1.t1	Cg004G1237800
OG0016042	Aa_G53550.h1.t1	Cg004G1239900
OG0016043	Aa_G53520.h1.t1	Cg004G1240200
OG0016044	Aa_G683050.h1.t1	Cg004G1242100
OG0016045	Aa_G310230.h1.t1	Cg004G1243700
OG0016046	Aa_G176890.h1.t1	Cg004G1244400
OG0016047	Aa_G176940.h1.t1	Cg004G1244800
OG0016048	Aa_G176990.h1.t1	Cg004G1245500
OG0016049	Aa_G63030.h1.t1	Cg004G1245800
OG0016050	Aa_G63010.h1.t1	Cg004G1246000
OG0016051	Aa_G62970.h1.t1	Cg004G1246600
OG0016053	Aa_G549450.h1.t1	Cg004G1248100
OG0016054	Aa_G82030.h1.t1	Cg004G1249600
OG0016055	Aa_G104740.h1.t1	Cg004G1251100
OG0016056	Aa_G104640.h1.t1	Cg004G1252200
OG0016059	Aa_G429490.h1.t1	Cg004G1254000
OG0016060	Aa_G342870.h1.t1	Cg004G1254800
OG0016062	Aa_G250150.h1.t1	Cg004G1256400
OG0016063	Aa_G382270.h1.t1	Cg004G1256700
OG0016064	Aa_G240030.h1.t1	Cg004G1257200
OG0016065	Aa_G240060.h1.t1	Cg004G1257500
OG0016066	Aa_G240090.h1.t1	Cg004G1257800
OG0016067	Aa_G240080.h1.t1	Cg004G1257600
OG0016068	Aa_G371380.h1.t1	Cg004G1258600
OG0016069	Aa_G20140.h1.t1	Cg004G1260100
OG0016070	Aa_G20150.h1.t1	Cg004G1260200
OG0016071	Aa_G164440.h1.t1	Cg004G1262100
OG0016072	Aa_G164460.h1.t1	Cg004G1262400
OG0016073	Aa_G164570.h1.t1	Cg004G1263200
OG0016074	Aa_G164640.h1.t1	Cg004G1264000
OG0016075	Aa_G164650.h1.t1	Cg004G1264100
OG0016076	Aa_G50760.h1.t1	Cg004G1265300
OG0016077	Aa_G550490.h1.t1	Cg004G1266600
OG0016078	Aa_G152580.h1.t1	Cg004G1268800
OG0016079	Aa_G152520.h1.t1	Cg004G1269400
OG0016080	Aa_G152470.h1.t1	Cg004G1269900
OG0016081	Aa_G250550.h1.t1	Cg004G1271900
OG0016082	Aa_G250580.h1.t1	Cg004G1272200
OG0016083	Aa_G133340.h1.t1	Cg004G1274000
OG0016084	Aa_G133330.h1.t1	Cg004G1274200
OG0016085	Aa_G133270.h1.t1	Cg004G1274900
OG0016086	Aa_G221720.h1.t1	Cg004G1275800
OG0016087	Aa_G636450.h1.t1	Cg004G1276200
OG0016088	Aa_G116580.h1.t1	Cg003G0910700
OG0016089	Aa_G116590.h1.t1	Cg003G0910500
OG0016090	Aa_G116610.h1.t1	Cg003G0910300
OG0016091	Aa_G238050.h1.t1	Cg003G0909000
OG0016092	Aa_G105330.h1.t1	Cg004G1363700
OG0016093	Aa_G308840.h1.t1	Cg001G0367600
OG0016094	Aa_G308830.h1.t1	Cg001G0367500
OG0016095	Aa_G245650.h1.t1	Cg001G0360900
OG0016096	Aa_G365260.h1.t1	Cg001G0356000
OG0016097	Aa_G421540.h1.t1	Cg001G0353500
OG0016098	Aa_G110090.h1.t1	Cg001G0352200
OG0016101	Aa_G336590.h1.t1	Cg001G0341300
OG0016102	Aa_G336570.h1.t1	Cg001G0341100
OG0016103	Aa_G512890.h1.t1, Aa_G512880.h1.t1	Cg001G0335500
OG0016104	Aa_G333580.h1.t1	Cg001G0323700
OG0016105	Aa_G287040.h1.t1	Cg008G2884200
OG0016106	Aa_G287030.h1.t1	Cg008G2884400
OG0016107	Aa_G200210.h1.t1	Cg008G2886800
OG0016108	Aa_G244830.h1.t1	Cg008G2887100
OG0016109	Aa_G178950.h1.t1	Cg004G1307000
OG0016110	Aa_G538320.h1.t1	Cg004G1302000
OG0016111	Aa_G239900.h1.t1	Cg004G1300600
OG0016112	Aa_G330880.h1.t1	Cg004G1299500
OG0016113	Aa_G505110.h1.t1	Cg004G1446400
OG0016114	Aa_G413610.h1.t1	Cg004G1295500
OG0016115	Aa_G91320.h1.t1	Cg004G1292700
OG0016116	Aa_G96530.h1.t1	Cg004G1291500
OG0016117	Aa_G171730.h1.t1	Cg004G1284200
OG0016118	Aa_G72040.h1.t1	Cg004G1283800
OG0016119	Aa_G72030.h1.t1	Cg004G1283700
OG0016120	Aa_G388640.h1.t1	Cg004G1283300
OG0016121	Aa_G229400.h1.t1	Cg004G1281400
OG0016122	Aa_G229370.h1.t1	Cg004G1281200
OG0016123	Aa_G227450.h1.t1	Cg004G1280600
OG0016125	Aa_G325460.h1.t1	Cg001G0099400
OG0016126	Aa_G582400.h1.t1	Cg001G0102900
OG0016129	Aa_G288110.h1.t1	Cg007G2427000
OG0016130	Aa_G149680.h1.t1	Cg007G2425700
OG0016131	Aa_G30890.h1.t1	Cg007G2424300
OG0016132	Aa_G30810.h1.t1	Cg007G2423400
OG0016133	Aa_G30760.h1.t1	Cg007G2423000
OG0016134	Aa_G359640.h1.t1	Cg007G2417500
OG0016135	Aa_G663830.h1.t1	Cg007G2418300
OG0016136	Aa_G405100.h1.t1	Cg007G2419300
OG0016137	Aa_G368200.h1.t1	Cg007G2419500
OG0016139	Aa_G628000.h1.t1	Cg007G2318200
OG0016140	Aa_G591920.h1.t1	Cg007G2384500
OG0016141	Aa_G284080.h1.t1	Cg004G1388200, Cg004G1379300
OG0016142	Aa_G407550.h1.t1	Cg007G2386000
OG0016143	Aa_G321700.h1.t1	Cg007G2392600
OG0016144	Aa_G282500.h1.t1	Cg007G2369400
OG0016145	Aa_G62060.h1.t1	Cg007G2363800
OG0016146	Aa_G126120.h1.t1	Cg008G2752700
OG0016147	Aa_G126150.h1.t1	Cg008G2752500
OG0016148	Aa_G126220.h1.t1	Cg008G2751900
OG0016149	Aa_G126230.h1.t1	Cg008G2751800
OG0016150	Aa_G33710.h1.t1	Cg008G2751200
OG0016151	Aa_G446950.h1.t1	Cg008G2750700
OG0016152	Aa_G280220.h1.t1	Cg008G2749400
OG0016153	Aa_G416090.h1.t1	Cg008G2747700
OG0016154	Aa_G410960.h1.t1	Cg008G2746800
OG0016155	Aa_G411010.h1.t1	Cg008G2746300
OG0016156	Aa_G411020.h1.t1	Cg008G2746200
OG0016157	Aa_G542480.h1.t1	Cg008G2834400
OG0016158	Aa_G296640.h1.t1	Cg008G2838600
OG0016159	Aa_G196480.h1.t1	Cg008G2841100
OG0016160	Aa_G296710.h1.t1	Cg008G2838400
OG0016161	Aa_G382520.h1.t1	Cg008G2847700, Cg008G2862200
OG0016162	Aa_G64150.h1.t1	Cg004G1436200
OG0016163	Aa_G114560.h1.t1	Cg002G0504900
OG0016164	Aa_G114550.h1.t1	Cg002G0505100
OG0016165	Aa_G114520.h1.t1	Cg002G0505400
OG0016166	Aa_G339250.h1.t1	Cg002G0506200
OG0016167	Aa_G339180.h1.t1	Cg002G0506600
OG0016168	Aa_G300250.h1.t1	Cg002G0508400
OG0016169	Aa_G485510.h1.t1	Cg002G0509600
OG0016170	Aa_G184990.h1.t1	Cg001G0392700
OG0016171	Aa_G235910.h1.t1	Cg002G0509900
OG0016172	Aa_G236070.h1.t1	Cg002G0510900
OG0016173	Aa_G236060.h1.t1	Cg002G0511000
OG0016174	Aa_G178540.h1.t1	Cg002G0511400
OG0016175	Aa_G123020.h1.t1	Cg002G0512600
OG0016176	Aa_G122990.h1.t1	Cg002G0512800
OG0016177	Aa_G122940.h1.t1	Cg002G0513100
OG0016178	Aa_G122890.h1.t1	Cg002G0513500
OG0016179	Aa_G122700.h1.t1	Cg002G0514500
OG0016180	Aa_G122540.h1.t1	Cg002G0515400
OG0016181	Aa_G122530.h1.t1	Cg002G0515500
OG0016182	Aa_G122460.h1.t1	Cg002G0516100
OG0016183	Aa_G106320.h1.t1	Cg006G2256300
OG0016184	Aa_G106230.h1.t1	Cg006G2255700
OG0016185	Aa_G106210.h1.t1	Cg006G2255500
OG0016186	Aa_G106070.h1.t1	Cg006G2254100
OG0016187	Aa_G94600.h1.t1	Cg006G2253800
OG0016188	Aa_G94570.h1.t1	Cg006G2253500
OG0016189	Aa_G94530.h1.t1	Cg006G2253200
OG0016190	Aa_G94510.h1.t1	Cg006G2253100
OG0016191	Aa_G94500.h1.t1	Cg006G2253000
OG0016192	Aa_G94490.h1.t1	Cg006G2252900
OG0016193	Aa_G94410.h1.t1	Cg006G2252200
OG0016194	Aa_G94340.h1.t1	Cg006G2251700
OG0016196	Aa_G291090.h1.t1	Cg006G2250900
OG0016197	Aa_G105740.h1.t1	Cg006G2249900
OG0016198	Aa_G105830.h1.t1	Cg006G2249000
OG0016199	Aa_G105890.h1.t1	Cg006G2248400
OG0016200	Aa_G325190.h1.t1	Cg006G2247300
OG0016201	Aa_G325170.h1.t1	Cg006G2247100
OG0016202	Aa_G290760.h1.t1	Cg006G2246800
OG0016203	Aa_G65940.h1.t1	Cg006G2243500
OG0016205	Aa_G325290.h1.t1	Cg006G2242900
OG0016206	Aa_G687290.h1.t1	Cg006G2242800
OG0016207	Aa_G452110.h1.t1	Cg006G2242300
OG0016208	Aa_G6430.h1.t1	Cg006G2241000
OG0016209	Aa_G6520.h1.t1	Cg006G2240200
OG0016210	Aa_G6530.h1.t1	Cg006G2240100
OG0016211	Aa_G6590.h1.t1	Cg006G2239400
OG0016212	Aa_G6730.h1.t1	Cg006G2238100
OG0016213	Aa_G228330.h1.t1	Cg006G2235100
OG0016214	Aa_G135140.h1.t1	Cg006G2234000
OG0016215	Aa_G135010.h1.t1	Cg006G2232500
OG0016216	Aa_G135000.h1.t1	Cg006G2232400
OG0016217	Aa_G134990.h1.t1	Cg006G2232300
OG0016218	Aa_G134850.h1.t1	Cg006G2231200
OG0016219	Aa_G134790.h1.t1	Cg006G2230600
OG0016220	Aa_G134760.h1.t1	Cg006G2230300
OG0016221	Aa_G134680.h1.t1	Cg006G2229800
OG0016222	Aa_G134600.h1.t1	Cg006G2229000
OG0016223	Aa_G400330.h1.t1	Cg006G2226500
OG0016224	Aa_G400490.h1.t1	Cg006G2225300
OG0016225	Aa_G341260.h1.t1	Cg006G2223800
OG0016226	Aa_G38860.h1.t1	Cg006G2221300
OG0016227	Aa_G38890.h1.t1	Cg006G2221000
OG0016228	Aa_G38970.h1.t1	Cg006G2220300
OG0016229	Aa_G217810.h1.t1	Cg006G2217600
OG0016230	Aa_G286230.h1.t1	Cg006G2217400
OG0016231	Aa_G286300.h1.t1	Cg006G2216700
OG0016232	Aa_G286310.h1.t1	Cg006G2216600
OG0016233	Aa_G286330.h1.t1	Cg006G2216400
OG0016234	Aa_G493570.h1.t1	Cg006G2215600
OG0016235	Aa_G600520.h1.t1	Cg006G2215100
OG0016236	Aa_G235340.h1.t1	Cg006G2214700
OG0016237	Aa_G219030.h1.t1	Cg006G2212700
OG0016238	Aa_G219060.h1.t1	Cg006G2212400
OG0016239	Aa_G219080.h1.t1	Cg006G2212100
OG0016240	Aa_G219100.h1.t1	Cg006G2211900
OG0016241	Aa_G79300.h1.t1	Cg006G2211400
OG0016242	Aa_G79450.h1.t1	Cg006G2209700
OG0016243	Aa_G219890.h1.t1	Cg006G2209000
OG0016244	Aa_G220700.h1.t1	Cg006G2207600
OG0016245	Aa_G220690.h1.t1	Cg006G2207500
OG0016246	Aa_G220670.h1.t1	Cg006G2206700
OG0016247	Aa_G220580.h1.t1	Cg006G2206100
OG0016248	Aa_G256220.h1.t1	Cg007G2349200
OG0016250	Aa_G22810.h1.t1	Cg006G2200600
OG0016251	Aa_G22740.h1.t1	Cg006G2200000
OG0016252	Aa_G22730.h1.t1, Aa_G22720.h1.t1	Cg006G2199900
OG0016253	Aa_G22690.h1.t1	Cg006G2199600
OG0016254	Aa_G22530.h1.t1	Cg006G2198700
OG0016255	Aa_G22510.h1.t1	Cg006G2198500
OG0016256	Aa_G22490.h1.t1	Cg006G2198100
OG0016257	Aa_G22390.h1.t1	Cg006G2197300
OG0016258	Aa_G22370.h1.t1	Cg006G2197100
OG0016259	Aa_G22310.h1.t1	Cg006G2196300
OG0016260	Aa_G429860.h1.t1	Cg006G2195600
OG0016261	Aa_G429820.h1.t1	Cg006G2195300
OG0016262	Aa_G429760.h1.t1	Cg006G2194800
OG0016263	Aa_G663670.h1.t1	Cg006G2194600
OG0016264	Aa_G275930.h1.t1	Cg006G2192200
OG0016265	Aa_G81710.h1.t1	Cg004G1395200
OG0016266	Aa_G516770.h1.t1	Cg001G0160300
OG0016268	Aa_G310510.h1.t1	Cg006G2189000
OG0016269	Aa_G769790.h1.t1	Cg006G2188900
OG0016270	Aa_G375850.h1.t1	Cg006G2186900
OG0016272	Aa_G481440.h1.t1	Cg006G2185500
OG0016273	Aa_G493560.h1.t1	Cg006G2215700
OG0016274	Aa_G369440.h1.t1	Cg006G2182900
OG0016275	Aa_G151870.h1.t1	Cg006G2182200
OG0016276	Aa_G151850.h1.t1	Cg006G2182000
OG0016277	Aa_G151750.h1.t1	Cg006G2181000
OG0016278	Aa_G512740.h1.t1	Cg006G2179000
OG0016279	Aa_G442670.h1.t1	Cg006G2178500
OG0016280	Aa_G442590.h1.t1	Cg006G2177800
OG0016281	Aa_G442570.h1.t1	Cg006G2177600
OG0016282	Aa_G488180.h1.t1	Cg006G2177300
OG0016284	Aa_G80800.h1.t1	Cg006G2176500
OG0016285	Aa_G80770.h1.t1	Cg006G2176200
OG0016286	Aa_G80760.h1.t1	Cg006G2176100
OG0016288	Aa_G19140.h1.t1	Cg006G2172700
OG0016289	Aa_G19130.h1.t1	Cg006G2172600
OG0016290	Aa_G19040.h1.t1	Cg006G2171800
OG0016291	Aa_G129420.h1.t1	Cg006G2198300
OG0016292	Aa_G193980.h1.t1	Cg006G2169800
OG0016293	Aa_G194030.h1.t1, Aa_G193990.h1.t1	Cg006G2169700
OG0016295	Aa_G160990.h1.t1, Aa_G160970.h1.t1	Cg006G2167400
OG0016296	Aa_G160800.h1.t1	Cg006G2165500
OG0016297	Aa_G635810.h1.t1	Cg006G2165400
OG0016298	Aa_G635800.h1.t1	Cg006G2165300
OG0016299	Aa_G463960.h1.t1	Cg006G2164900
OG0016300	Aa_G550200.h1.t1	Cg006G2164300
OG0016301	Aa_G446380.h1.t1	Cg006G2161000
OG0016302	Aa_G446470.h1.t1	Cg006G2160500
OG0016303	Aa_G427940.h1.t1	Cg006G2158200
OG0016304	Aa_G427960.h1.t1	Cg006G2157900
OG0016305	Aa_G43270.h1.t1	Cg006G2155100
OG0016306	Aa_G43360.h1.t1	Cg006G2154300
OG0016307	Aa_G43390.h1.t1	Cg006G2154200
OG0016308	Aa_G151120.h1.t1	Cg003G0808100
OG0016309	Aa_G232700.h1.t1	Cg006G2151100
OG0016310	Aa_G356210.h1.t1	Cg001G0291900
OG0016311	Aa_G469920.h1.t1	Cg006G2148000
OG0016312	Aa_G307210.h1.t1	Cg006G2146500
OG0016314	Aa_G338970.h2.t1, Aa_G338970.h1.t1	Cg006G2145300
OG0016315	Aa_G739690.h1.t1	Cg006G2142600
OG0016316	Aa_G298890.h1.t1	Cg006G2142200
OG0016317	Aa_G193690.h1.t1	Cg006G2140800
OG0016318	Aa_G193660.h1.t1	Cg006G2140700
