Orthogroup	Arabis_alpina	Rorippa_islandica
OG0018639	Aa_G435930.h1.t1	Roisl.0091s0984.1.p
OG0018640	Aa_G275780.h1.t1	Roisl.0091s1006.1.p
OG0018641	Aa_G257580.h1.t1	Roisl.0091s1037.1.p
OG0018642	Aa_G558390.h1.t1, Aa_G90710.h1.t1	Roisl.0091s1052.1.p
OG0018644	Aa_G286030.h1.t1	Roisl.0021s0102.1.p, Roisl.0091s1088.1.p
OG0018645	Aa_G19340.h1.t1	Roisl.0091s1178.1.p
OG0018646	Aa_G19100.h1.t1	Roisl.0091s1201.1.p
OG0018648	Aa_G160840.h1.t1	Roisl.0021s0020.1.p
OG0018649	Aa_G550180.h1.t1	Roisl.0021s0034.1.p
OG0018650	Aa_G535920.h1.t1	Roisl.0021s0128.1.p
OG0018651	Aa_G32580.h2.t1, Aa_G32580.h1.t1, Aa_G876050.h1.t1	Roisl.0012s0079.1.p
OG0018652	Aa_G89250.h1.t1	Roisl.0021s0207.1.p
OG0018653	Aa_G531850.h1.t1	Roisl.0021s0245.1.p
OG0018654	Aa_G769220.h1.t1	Roisl.0021s0302.1.p
OG0018655	Aa_G666150.h1.t1	Roisl.0021s0424.1.p
OG0018656	Aa_G118480.h1.t1	Roisl.0021s0462.1.p
OG0018658	Aa_G394370.h1.t1	Roisl.0007s0627.1.p
OG0018659	Aa_G121290.h1.t1	Roisl.0007s0602.1.p
OG0018660	Aa_G112420.h1.t1	Roisl.0007s0578.1.p
OG0018661	Aa_G112430.h1.t1	Roisl.0007s0577.1.p
OG0018664	Aa_G132010.h1.t1	Roisl.0007s0439.1.p
OG0018665	Aa_G426230.h1.t1	Roisl.0082s0732.1.p
OG0018666	Aa_G275010.h1.t1	Roisl.0007s0418.1.p
OG0018667	Aa_G278350.h1.t1	Roisl.0007s0364.1.p
OG0018668	Aa_G544290.h1.t1	Roisl.0007s0166.1.p
OG0018671	Aa_G393480.h1.t1	Roisl.0007s0108.1.p
OG0018672	Aa_G393490.h1.t1	Roisl.0007s0107.1.p
OG0018673	Aa_G660990.h1.t1	Roisl.0007s0104.1.p
OG0018674	Aa_G39530.h1.t1	Roisl.0189s0019.1.p
OG0018676	Aa_G121890.h1.t1	Roisl.0191s0120.1.p
OG0018677	Aa_G245890.h1.t1	Roisl.0019s0348.1.p
OG0018679	Aa_G380520.h1.t1	Roisl.0209s0122.1.p
OG0018680	Aa_G127550.h1.t1	Roisl.0006s0160.1.p
OG0018681	Aa_G72510.h1.t1	Roisl.0010s0153.1.p
OG0018682	Aa_G274800.h1.t1	Roisl.0010s0102.1.p
OG0018683	Aa_G35150.h1.t1	Roisl.0010s0120.1.p
OG0018685	Aa_G262870.h1.t1	Roisl.0010s0067.1.p
OG0018686	Aa_G489070.h1.t1	Roisl.0209s0579.1.p
OG0018688	Aa_G330600.h1.t1	Roisl.0214s0583.1.p
OG0018689	Aa_G841870.h1.t1	Roisl.0214s0633.1.p
OG0018690	Aa_G348390.h1.t1	Roisl.0214s0739.1.p
OG0018691	Aa_G7630.h1.t1	Roisl.0008s0057.1.p
OG0018692	Aa_G365890.h1.t1	Roisl.0008s0029.1.p
OG0018693	Aa_G515740.h1.t1	Roisl.0009s0204.1.p
OG0018695	Aa_G295650.h1.t1	Roisl.0005s0114.1.p
OG0018696	Aa_G63520.h1.t1	Roisl.0005s0002.1.p
OG0018697	Aa_G257070.h1.t1	Roisl.0082s0247.1.p
OG0018699	Aa_G406960.h1.t1	Roisl.0002s0075.1.p
OG0018701	Aa_G255170.h1.t1	Roisl.0013s0083.1.p
OG0018702	Aa_G273830.h1.t1	Roisl.0013s0053.1.p
OG0018703	Aa_G133560.h1.t1, Aa_G505490.h1.t1	Roisl.0013s0041.1.p
OG0018705	Aa_G133510.h1.t1	Roisl.0013s0031.1.p
OG0018706	Aa_G487060.h1.t1	Roisl.0115s0775.1.p
OG0018708	Aa_G650380.h1.t1	Roisl.0115s0737.1.p
OG0018709	Aa_G374890.h1.t1	Roisl.0001s0519.1.p
OG0018710	Aa_G693470.h1.t1, Aa_G693470.h2.t1	Roisl.0001s0502.1.p
OG0018711	Aa_G95160.h1.t1	Roisl.0001s0407.1.p
OG0018713	Aa_G662000.h1.t1	Roisl.0001s0400.1.p
OG0018714	Aa_G153300.h1.t1	Roisl.0001s0379.1.p
OG0018715	Aa_G346630.h1.t1	Roisl.0001s0367.1.p
OG0018716	Aa_G540760.h1.t1	Roisl.0001s0350.1.p
OG0018717	Aa_G139450.h1.t1	Roisl.0001s0333.1.p
OG0018718	Aa_G514640.h1.t1	Roisl.0001s0222.1.p
OG0018719	Aa_G514760.h1.t1	Roisl.0001s0207.1.p
OG0018722	Aa_G395570.h1.t1	Roisl.0001s0124.1.p
OG0018723	Aa_G385120.h1.t1	Roisl.0001s0090.1.p
OG0018724	Aa_G385090.h1.t1	Roisl.0001s0088.1.p
OG0018725	Aa_G274380.h1.t1	Roisl.0008s0364.1.p
OG0018726	Aa_G45840.h1.t1	Roisl.0003s0201.1.p
OG0018728	Aa_G563860.h1.t1	Roisl.0046s0683.1.p
OG0018730	Aa_G658400.h1.t1	Roisl.0053s0292.1.p
OG0018731	Aa_G187290.h1.t1	Roisl.0019s0226.1.p
OG0018732	Aa_G187200.h1.t1	Roisl.0019s0234.1.p
OG0018733	Aa_G62620.h1.t1	Roisl.0191s0159.1.p
OG0018735	Aa_G53380.h1.t1	Roisl.0191s0539.1.p
OG0018738	Aa_G493550.h1.t1	Roisl.0091s0755.1.p
OG0018739	Aa_G517580.h1.t1	Roisl.0003s0159.1.p
OG0018740	Aa_G22780.h1.t1	Roisl.0091s0915.1.p
OG0018741	Aa_G339040.h1.t1	Roisl.0021s0253.1.p
OG0018744	Aa_G349970.h1.t1	Roisl.0191s0201.1.p
OG0018745	Aa_G562090.h1.t1	Roisl.0191s0221.1.p
OG0018746	Aa_G126680.h1.t1	Roisl.0191s0295.1.p
OG0018747	Aa_G478360.h1.t1	Roisl.0191s0309.1.p
OG0018748	Aa_G415780.h1.t1	Roisl.0191s0374.1.p
OG0018751	Aa_G442290.h1.t1	Roisl.0191s0422.1.p
OG0018752	Aa_G233530.h1.t1	Roisl.0191s0440.1.p
OG0018753	Aa_G205010.h1.t1	Roisl.0213s0134.1.p
OG0018757	Aa_G27700.h1.t1	Roisl.0179s0068.1.p
OG0018759	Aa_G213040.h1.t1, Aa_G213050.h1.t1	Roisl.0082s0110.1.p
OG0018762	Aa_G330570.h1.t1	Roisl.0214s0581.1.p
OG0018763	Aa_G519680.h1.t1	Roisl.0214s0711.1.p
OG0018764	Aa_G567410.h1.t1	Roisl.0214s0863.1.p
OG0018767	Aa_G387860.h1.t1	Roisl.0209s0024.1.p
OG0018768	Aa_G609200.h1.t1	Roisl.0019s0733.1.p, Roisl.0019s0734.1.p
OG0018770	Aa_G30620.h1.t1	Roisl.0004s0498.1.p
OG0018771	Aa_G447440.h1.t1	Roisl.0004s0199.1.p
OG0018772	Aa_G104250.h1.t1	Roisl.0004s0166.1.p
OG0018773	Aa_G343740.h1.t1	Roisl.0004s0043.1.p
OG0018775	Aa_G80460.h1.t1	Roisl.0115s0204.1.p
OG0018776	Aa_G385690.h1.t1	Roisl.0115s0055.1.p
OG0018777	Aa_G15650.h1.t1	Roisl.0115s0045.1.p
OG0018778	Aa_G457990.h1.t1, Aa_G445580.h1.t1	Roisl.0019s0498.1.p
OG0018780	Aa_G373970.h1.t1	Roisl.0074s0672.1.p
OG0018781	Aa_G207850.h1.t1	Roisl.0074s0615.1.p
OG0018783	Aa_G342830.h1.t1	Roisl.0074s0047.1.p
OG0018786	Aa_G116360.h1.t1	Roisl.0038s0039.1.p
OG0018788	Aa_G105300.h1.t1	Roisl.0066s0421.1.p
OG0018790	Aa_G110330.h1.t1	Roisl.0053s0152.1.p
OG0018792	Aa_G185830.h1.t1, Aa_G190150.h1.t1	Roisl.0029s0007.1.p
OG0018793	Aa_G505060.h1.t1, Aa_G440770.h1.t1	Roisl.0214s0514.1.p
OG0018794	Aa_G505120.h1.t1	Roisl.0214s0522.1.p
OG0018796	Aa_G396360.h1.t1	Roisl.0006s0584.1.p
OG0018798	Aa_G554000.h1.t1	Roisl.0021s0597.1.p
OG0018799	Aa_G41530.h1.t1	Roisl.0051s0041.1.p
OG0018801	Aa_G155560.h1.t1	Roisl.0214s0029.1.p
OG0018804	Aa_G3090.h1.t1	Roisl.0010s0015.1.p
OG0018806	Aa_G146000.h1.t1, Aa_G146000.h2.t1	Roisl.0028s0805.1.p
OG0018809	Aa_G786600.h1.t1	Roisl.0017s0091.1.p
OG0018810	Aa_G38210.h1.t1, Aa_G366710.h1.t1, Aa_G48970.h1.t1, Aa_G38180.h1.t1, Aa_G38160.h1.t1	Roisl.0017s0363.1.p
OG0018811	Aa_G125470.h1.t1	Roisl.0028s0279.1.p
OG0018813	Aa_G251410.h1.t1	Roisl.0011s0021.1.p
OG0018814	Aa_G484290.h1.t1	Roisl.0011s0154.1.p
OG0018815	Aa_G83260.h1.t1	Roisl.0011s0387.1.p
OG0018816	Aa_G34210.h1.t1	Roisl.0025s0012.1.p
OG0018817	Aa_G252720.h1.t1	Roisl.0208s0039.1.p
OG0018818	Aa_G191970.h1.t1	Roisl.0027s0097.1.p
OG0018819	Aa_G597780.h1.t1	Roisl.0209s0278.1.p, Roisl.0209s0277.1.p
OG0018820	Aa_G297390.h1.t1	Roisl.0046s1355.1.p
OG0018822	Aa_G462690.h1.t1	Roisl.0046s0912.1.p
OG0018826	Aa_G501160.h1.t1	Roisl.0046s1503.1.p
OG0018827	Aa_G660550.h1.t1	Roisl.0046s1659.1.p
OG0018828	Aa_G77320.h1.t1	Roisl.0018s0154.1.p
OG0018829	Aa_G167680.h1.t1	Roisl.0018s0366.1.p
OG0018830	Aa_G209840.h1.t1	Roisl.0042s0045.1.p
OG0018831	Aa_G236920.h1.t1	Roisl.0210s1246.1.p
OG0018832	Aa_G104880.h1.t1	Roisl.0210s1991.1.p
OG0018835	Aa_G577670.h1.t1	Roisl.0061s0002.1.p
OG0018838	Aa_G154310.h1.t1	Roisl.0020s0094.1.p
OG0018839	Aa_G352870.h1.t1	Roisl.0213s0568.1.p
OG0018841	Aa_G132930.h1.t1	Roisl.0082s0315.1.p
OG0018842	Aa_G486290.h1.t1	Roisl.0001s0468.1.p
OG0018843	Aa_G139490.h1.t1	Roisl.0001s0398.1.p
OG0018844	Aa_G426400.h1.t1	Roisl.0001s0170.1.p
OG0018845	Aa_G385080.h1.t1	Roisl.0001s0086.1.p
OG0018847	Aa_G44530.h1.t1	Roisl.0022s0514.1.p
OG0018850	Aa_G69770.h1.t1	Roisl.0022s0318.1.p
OG0018852	Aa_G160610.h1.t1	Roisl.0022s0230.1.p
OG0018855	Aa_G31130.h1.t1	Roisl.0002s0243.1.p
OG0018856	Aa_G79760.h1.t1	Roisl.0075s0085.1.p
OG0018858	Aa_G76710.h1.t1	Roisl.0058s0112.1.p, Roisl.0191s0261.1.p
OG0018859	Aa_G44300.h1.t1	Roisl.0053s0083.1.p
OG0018860	Aa_G512930.h1.t1	Roisl.0064s0016.1.p
OG0018863	Aa_G39480.h1.t1	Roisl.0189s0009.1.p
OG0018865	Aa_G649910.h1.t1	Roisl.0014s0110.1.p
OG0018867	Aa_G161790.h1.t1	Roisl.0214s0084.1.p
OG0018868	Aa_G73910.h1.t1	Roisl.0214s0179.1.p
OG0018869	Aa_G125900.h1.t1	Roisl.0214s0194.1.p
OG0018870	Aa_G292910.h1.t1	Roisl.0214s0255.1.p
OG0018871	Aa_G577660.h1.t1	Roisl.0012s0015.1.p
OG0018872	Aa_G83950.h1.t1	Roisl.0189s0255.1.p
OG0018873	Aa_G338420.h1.t1	Roisl.0189s0219.1.p
OG0018874	Aa_G101950.h1.t1	Roisl.0189s0213.1.p
OG0018875	Aa_G265380.h1.t1	Roisl.0189s0193.1.p
OG0018876	Aa_G375280.h1.t1	Roisl.0189s0176.1.p
OG0018877	Aa_G247260.h1.t1	Roisl.0189s0133.1.p
OG0018878	Aa_G116560.h1.t1	Roisl.0031s0046.1.p
OG0018880	Aa_G578830.h1.t1	Roisl.0052s0044.1.p
OG0018881	Aa_G268350.h1.t1	Roisl.0024s0291.1.p
OG0018882	Aa_G43790.h1.t1	Roisl.0024s0630.1.p
OG0018883	Aa_G113830.h1.t1	Roisl.0024s0669.1.p
OG0018884	Aa_G80600.h1.t1	Roisl.0059s0080.1.p
OG0018889	Aa_G474090.h1.t1	Roisl.0210s1492.1.p, Roisl.0210s1490.1.p
OG0018890	Aa_G331650.h1.t1	Roisl.0080s0592.1.p
OG0018892	Aa_G486500.h1.t1	Roisl.0017s0260.1.p
OG0018913	Aa_G765080.h1.t1	Roisl.0046s0757.1.p
OG0018915	Aa_G323340.h1.t1	Roisl.0011s0126.1.p
OG0018916	Aa_G495390.h1.t1	Roisl.0009s0212.1.p
OG0018917	Aa_G69540.h1.t1, Aa_G69550.h1.t1	Roisl.0044s0071.1.p
OG0018918	Aa_G162190.h1.t1	Roisl.0210s1397.1.p
OG0018919	Aa_G356660.h1.t1	Roisl.0210s1285.1.p
OG0018922	Aa_G19480.h1.t1	Roisl.0210s1013.1.p
OG0018923	Aa_G711930.h1.t1	Roisl.0210s0878.1.p
OG0018925	Aa_G168720.h1.t1	Roisl.0210s0797.1.p
OG0018928	Aa_G210590.h1.t1, Aa_G210580.h1.t1	Roisl.0210s0581.1.p
OG0018929	Aa_G187720.h1.t1	Roisl.0082s0344.1.p
OG0018930	Aa_G130130.h1.t1	Roisl.0022s0125.1.p
OG0018931	Aa_G3100.h1.t1	Roisl.0010s0011.1.p
OG0018932	Aa_G236340.h1.t1	Roisl.0029s0011.1.p
OG0018933	Aa_G275530.h1.t1	Roisl.0210s0475.1.p
OG0018934	Aa_G156650.h1.t1	Roisl.0082s0137.1.p
OG0018935	Aa_G215350.h1.t1	Roisl.0012s0245.1.p
OG0018938	Aa_G430710.h1.t1	Roisl.0213s0099.1.p
OG0018939	Aa_G417040.h1.t1	Roisl.0213s0283.1.p
OG0018940	Aa_G109220.h1.t1	Roisl.0209s0197.1.p
OG0018941	Aa_G16450.h1.t1	Roisl.0209s0171.1.p
OG0018942	Aa_G146400.h1.t1	Roisl.0011s0187.1.p
OG0018944	Aa_G281930.h1.t1	Roisl.0011s0266.1.p
OG0018945	Aa_G165780.h1.t1	Roisl.0024s0537.1.p
OG0018948	Aa_G559280.h1.t1	Roisl.0024s0235.1.p
OG0018949	Aa_G315910.h1.t1	Roisl.0080s0026.1.p
OG0018950	Aa_G230390.h1.t1	Roisl.0210s1709.1.p
OG0018954	Aa_G93970.h1.t1	Roisl.0080s0428.1.p
OG0018955	Aa_G93910.h1.t1	Roisl.0080s0432.1.p
OG0018957	Aa_G571560.h1.t1	Roisl.0080s0752.1.p
OG0018959	Aa_G640330.h1.t1	Roisl.0210s0432.1.p
OG0018960	Aa_G414860.h1.t1	Roisl.0042s0033.1.p
OG0018961	Aa_G547000.h1.t1	Roisl.0042s0081.1.p
OG0018964	Aa_G465230.h1.t1	Roisl.0030s0198.1.p
OG0018965	Aa_G181580.h1.t1	Roisl.0030s0161.1.p
OG0018966	Aa_G388590.h1.t1	Roisl.0115s0496.1.p
OG0018967	Aa_G260750.h1.t1	Roisl.0034s0167.1.p
OG0018968	Aa_G85240.h1.t1	Roisl.0034s0136.1.p
OG0018970	Aa_G481240.h1.t1	Roisl.0034s0031.1.p
OG0018980	Aa_G12270.h1.t1	Roisl.0054s0011.1.p
OG0018981	Aa_G367120.h1.t1	Roisl.0027s0118.1.p
OG0018983	Aa_G161770.h1.t1	Roisl.0214s0089.1.p
OG0018984	Aa_G126980.h1.t1	Roisl.0058s0003.1.p
OG0018985	Aa_G31230.h1.t1	Roisl.0002s0238.1.p
OG0018986	Aa_G351570.h1.t1	Roisl.0002s0192.1.p
OG0018987	Aa_G161670.h1.t1	Roisl.0214s0106.1.p
OG0018989	Aa_G188010.h1.t1	Roisl.0012s0052.1.p
OG0018991	Aa_G30330.h1.t1	Roisl.0019s0093.1.p
OG0018994	Aa_G299410.h1.t1	Roisl.0019s0669.1.p
OG0018997	Aa_G153030.h1.t1	Roisl.0012s0010.1.p
OG0018999	Aa_G239400.h1.t1	Roisl.0005s0307.1.p
OG0019002	Aa_G173520.h1.t1	Roisl.0006s0349.1.p
OG0019004	Aa_G440060.h1.t1	Roisl.0028s0751.1.p
OG0019005	Aa_G12050.h1.t1	Roisl.0028s0843.1.p
OG0019006	Aa_G12190.h1.t1	Roisl.0028s0855.1.p
OG0019007	Aa_G406020.h1.t1	Roisl.0028s0907.1.p
OG0019008	Aa_G533720.h1.t1	Roisl.0091s0425.1.p
OG0019009	Aa_G587510.h1.t1	Roisl.0091s0437.1.p
OG0019010	Aa_G176480.h1.t1	Roisl.0091s0494.1.p
OG0019011	Aa_G185020.h1.t1	Roisl.0009s0020.1.p
OG0019014	Aa_G406680.h1.t1	Roisl.0091s0653.1.p
OG0019015	Aa_G296110.h1.t1	Roisl.0091s0661.1.p
OG0019016	Aa_G295920.h1.t1	Roisl.0091s0645.1.p
OG0019018	Aa_G16590.h1.t1	Roisl.0209s0154.1.p
OG0019019	Aa_G103900.h1.t1	Roisl.0016s0002.1.p
OG0019020	Aa_G52510.h1.t1	Roisl.0016s0024.1.p
OG0019022	Aa_G718830.h1.t1	Roisl.0026s0168.1.p
OG0019023	Aa_G483510.h1.t1	Roisl.0026s0207.1.p
OG0019027	Aa_G82350.h1.t1	Roisl.0184s0087.1.p
OG0019028	Aa_G399970.h1.t1	Roisl.0053s0209.1.p
OG0019029	Aa_G342460.h1.t1	Roisl.0049s0012.1.p
OG0019031	Aa_G449680.h1.t1	Roisl.0019s0819.1.p
OG0019032	Aa_G185850.h1.t1	Roisl.0066s0016.1.p
OG0019033	Aa_G281270.h1.t1	Roisl.0028s0548.1.p
OG0019035	Aa_G546580.h1.t1	Roisl.0074s0621.1.p
OG0019037	Aa_G36180.h1.t1	Roisl.0213s0648.1.p
OG0019039	Aa_G194760.h1.t1	Roisl.0214s0469.1.p
OG0019040	Aa_G505090.h1.t1	Roisl.0214s0518.1.p
OG0019042	Aa_G226060.h1.t1	Roisl.0035s0006.1.p, Roisl.0035s0008.1.p, Roisl.0035s0007.1.p
OG0019043	Aa_G177850.h1.t1	Roisl.0035s0055.1.p
OG0019044	Aa_G16190.h1.t1	Roisl.0028s0031.1.p
OG0019045	Aa_G16220.h1.t1	Roisl.0028s0035.1.p
OG0019047	Aa_G252360.h1.t1	Roisl.0028s0112.1.p
OG0019048	Aa_G252390.h1.t1	Roisl.0028s0119.1.p
OG0019049	Aa_G454720.h1.t1	Roisl.0028s0315.1.p
OG0019052	Aa_G42600.h1.t1	Roisl.0016s0161.1.p
OG0019058	Aa_G163060.h1.t1	Roisl.0039s0162.1.p
OG0019059	Aa_G47760.h1.t1	Roisl.0079s0011.1.p
OG0019061	Aa_G333170.h1.t1, Aa_G263040.h1.t1	Roisl.0074s0716.1.p
OG0019061	Aa_G24040.h1.t1	Roisl.0074s0893.1.p
OG0019062	Aa_G5260.h2.t1, Aa_G5260.h1.t1	Roisl.0074s0789.1.p
OG0019063	Aa_G741650.h1.t1, Aa_G602000.h1.t1	Roisl.0074s0286.1.p
OG0019064	Aa_G20460.h1.t1	Roisl.0074s0251.1.p
OG0019065	Aa_G498850.h1.t1	Roisl.0074s0163.1.p
OG0019066	Aa_G250600.h1.t1	Roisl.0115s0379.1.p
OG0019067	Aa_G534670.h1.t1	Roisl.0005s0246.1.p
OG0019069	Aa_G538330.h1.t1	Roisl.0053s0355.1.p
OG0019071	Aa_G516000.h1.t1	Roisl.0115s0622.1.p
OG0019072	Aa_G306600.h1.t1	Roisl.0115s0619.1.p
OG0019074	Aa_G316140.h1.t1	Roisl.0198s0071.1.p
OG0019075	Aa_G126110.h1.t1	Roisl.0210s1598.1.p
OG0019076	Aa_G126160.h1.t1	Roisl.0210s1593.1.p
OG0019077	Aa_G106130.h1.t1	Roisl.0210s0022.1.p
OG0019078	Aa_G290730.h1.t1	Roisl.0210s0117.1.p
OG0019080	Aa_G134900.h1.t1	Roisl.0210s0287.1.p
OG0019081	Aa_G134550.h1.t1	Roisl.0210s0322.1.p
OG0019082	Aa_G400350.h1.t1	Roisl.0210s0341.1.p
OG0019083	Aa_G38800.h1.t1	Roisl.0210s0386.1.p
OG0019084	Aa_G220000.h1.t1	Roisl.0091s0838.1.p
OG0019085	Aa_G753790.h1.t1	Roisl.0091s1043.1.p
OG0019086	Aa_G151730.h1.t1	Roisl.0091s1111.1.p
OG0019091	Aa_G637380.h1.t1	Roisl.0191s0054.1.p
OG0019092	Aa_G785690.h1.t1	Roisl.0191s0137.1.p
OG0019094	Aa_G412980.h1.t1	Roisl.0019s0439.1.p
OG0019095	Aa_G124910.h1.t1	Roisl.0040s0088.1.p
OG0019096	Aa_G18470.h1.t1	Roisl.0209s0562.1.p
OG0019097	Aa_G222890.h1.t1	Roisl.0214s0577.1.p
OG0019099	Aa_G113420.h1.t1	Roisl.0028s0766.1.p
OG0019102	Aa_G26250.h1.t1	Roisl.0005s0133.1.p
OG0019103	Aa_G295520.h1.t1	Roisl.0005s0103.1.p
OG0019104	Aa_G845080.h1.t1	Roisl.0005s0030.1.p
OG0019105	Aa_G248620.h1.t1	Roisl.0005s0028.1.p
OG0019108	Aa_G110720.h1.t1	Roisl.0013s0102.1.p
OG0019109	Aa_G161230.h1.t1	Roisl.0013s0071.1.p
OG0019110	Aa_G96330.h1.t1	Roisl.0019s0242.1.p
OG0019112	Aa_G180370.h1.t1	Roisl.0001s0112.1.p
OG0019113	Aa_G394990.h1.t1	Roisl.0003s0237.1.p
OG0019114	Aa_G9650.h1.t1	Roisl.0003s0273.1.p
OG0019115	Aa_G214780.h1.t1	Roisl.0008s0311.1.p
OG0019117	Aa_G33060.h1.t1	Roisl.0003s0131.1.p
OG0019118	Aa_G191600.h1.t1	Roisl.0191s0671.1.p
OG0019120	Aa_G136220.h1.t1	Roisl.0015s0028.1.p
OG0019122	Aa_G212580.h1.t1	Roisl.0022s0444.1.p
OG0019124	Aa_G106160.h1.t1	Roisl.0210s0019.1.p
OG0019125	Aa_G6890.h1.t1	Roisl.0210s0225.1.p
OG0019126	Aa_G545490.h1.t1, Aa_G599090.h1.t1	Roisl.0091s0983.1.p
OG0019127	Aa_G275810.h1.t1	Roisl.0091s1004.1.p
OG0019129	Aa_G117660.h1.t1	Roisl.0007s0698.1.p
OG0019132	Aa_G583580.h1.t1	Roisl.0191s0316.1.p
OG0019134	Aa_G636980.h1.t1	Roisl.0191s0436.1.p
OG0019135	Aa_G233420.h1.t1	Roisl.0191s0460.1.p
OG0019138	Aa_G194280.h1.t1	Roisl.0213s0463.1.p
OG0019139	Aa_G176050.h1.t1	Roisl.0006s0518.1.p
OG0019140	Aa_G225790.h1.t1	Roisl.0210s2142.1.p
OG0019142	Aa_G287780.h1.t1	Roisl.0210s2168.1.p
OG0019144	Aa_G82660.h1.t1	Roisl.0179s0058.1.p
OG0019153	Aa_G373620.h1.t1	Roisl.0023s0038.1.p
OG0019157	Aa_G568360.h1.t1	Roisl.0213s0532.1.p
OG0019157	Aa_G89230.h1.t1	Roisl.0209s0708.1.p, Roisl.0209s0706.1.p, Roisl.0209s0705.1.p, Roisl.0021s0205.1.p, Roisl.0209s0714.1.p
OG0019160	Aa_G651510.h1.t1	Roisl.0019s0660.1.p
OG0019161	Aa_G187180.h1.t1	Roisl.0019s0237.1.p
OG0019163	Aa_G366460.h1.t1	Roisl.0019s0215.1.p
OG0019165	Aa_G730800.h1.t1	Roisl.0004s0062.1.p
OG0019166	Aa_G111900.h1.t1	Roisl.0016s0230.1.p
OG0019171	Aa_G72060.h1.t1, Aa_G72050.h1.t1	Roisl.0115s0512.1.p
OG0019173	Aa_G279210.h1.t1	Roisl.0062s0020.1.p
OG0019174	Aa_G116300.h1.t1	Roisl.0038s0053.1.p
OG0019176	Aa_G325480.h1.t1	Roisl.0018s0178.1.p, Roisl.0018s0179.1.p
OG0019177	Aa_G105530.h1.t1	Roisl.0188s0005.1.p
OG0019178	Aa_G105350.h1.t1	Roisl.0066s0410.1.p
OG0019179	Aa_G78910.h1.t1, Aa_G760980.h1.t1	Roisl.0040s0007.1.p
OG0019181	Aa_G601350.h1.t1	Roisl.0209s0780.1.p
OG0019182	Aa_G224820.h1.t1	Roisl.0046s0562.1.p
OG0019183	Aa_G421760.h1.t1	Roisl.0021s0589.1.p
OG0019185	Aa_G373660.h1.t1	Roisl.0023s0032.1.p
OG0019187	Aa_G480960.h1.t1	Roisl.0118s0002.1.p
OG0019188	Aa_G480920.h1.t1	Roisl.0118s0009.1.p
OG0019189	Aa_G2990.h1.t1	Roisl.0010s0017.1.p
OG0019190	Aa_G406470.h1.t1	Roisl.0028s0879.1.p
OG0019191	Aa_G88540.h1.t1	Roisl.0028s0512.1.p
OG0019192	Aa_G243990.h1.t1	Roisl.0011s0078.1.p
OG0019193	Aa_G146420.h1.t1	Roisl.0011s0189.1.p
OG0019195	Aa_G281920.h1.t1	Roisl.0011s0267.1.p
OG0019196	Aa_G25670.h1.t1	Roisl.0011s0436.1.p
OG0019198	Aa_G554280.h1.t1, Aa_G240470.h1.t1	Roisl.0027s0021.1.p
OG0019199	Aa_G672730.h1.t1	Roisl.0027s0115.1.p
OG0019200	Aa_G207620.h1.t1	Roisl.0209s0269.1.p
OG0019201	Aa_G225320.h1.t1	Roisl.0046s0906.1.p
OG0019203	Aa_G235220.h1.t1	Roisl.0046s1226.1.p
OG0019204	Aa_G739220.h1.t1	Roisl.0026s0066.1.p
OG0019205	Aa_G12910.h1.t1	Roisl.0210s0530.1.p
OG0019206	Aa_G155080.h1.t1	Roisl.0210s0979.1.p
OG0019209	Aa_G475060.h1.t1	Roisl.0210s2060.1.p
OG0019212	Aa_G736780.h1.t1	Roisl.0020s0003.1.p
OG0019214	Aa_G71430.h1.t1, Aa_G71430.h2.t1	Roisl.0184s0136.1.p
OG0019216	Aa_G242230.h1.t1	Roisl.0015s0044.1.p
OG0019218	Aa_G294430.h1.t1	Roisl.0001s0433.1.p
OG0019222	Aa_G69790.h1.t1	Roisl.0022s0322.1.p
OG0019223	Aa_G481990.h1.t1	Roisl.0022s0298.1.p
OG0019227	Aa_G428460.h1.t1	Roisl.0002s0120.1.p
OG0019228	Aa_G408310.h1.t1	Roisl.0075s0170.1.p
OG0019229	Aa_G367840.h1.t1	Roisl.0075s0128.1.p
OG0019230	Aa_G356230.h1.t1	Roisl.0058s0093.1.p
OG0019231	Aa_G668700.h1.t1	Roisl.0202s0010.1.p
OG0019235	Aa_G185080.h1.t1	Roisl.0009s0029.1.p
OG0019236	Aa_G185040.h1.t1	Roisl.0009s0022.1.p
OG0019237	Aa_G103570.h1.t1	Roisl.0028s0895.1.p
OG0019238	Aa_G32620.h1.t1	Roisl.0012s0066.1.p
OG0019239	Aa_G32710.h1.t1	Roisl.0012s0057.1.p
OG0019240	Aa_G581150.h1.t1	Roisl.0214s0296.1.p
OG0019244	Aa_G17400.h1.t1	Roisl.0191s0713.1.p
OG0019248	Aa_G263790.h1.t1	Roisl.0031s0034.1.p
OG0019249	Aa_G701760.h1.t1	Roisl.0080s0368.1.p
OG0019252	Aa_G212180.h1.t1	Roisl.0101s0010.1.p, Roisl.0059s0033.1.p
OG0019254	Aa_G32600.h1.t1	Roisl.0012s0070.1.p
OG0019257	Aa_G96280.h1.t1	Roisl.0091s0615.1.p
OG0019263	Aa_G617580.h2.t1, Aa_G617580.h1.t1	Roisl.0191s0360.1.p
OG0019265	Aa_G414530.h1.t1	Roisl.0020s0131.1.p
OG0019266	Aa_G435150.h1.t1	Roisl.0080s0072.1.p
