Orthogroup	Capsella_rubella	Cardamine_glauca
OG0016182	XP_023643967.1	Cg007G274510
OG0016183	XP_006303017.1	Cg007G274430
OG0016185	XP_006301136.1	Cg007G274060
OG0016186	XP_006302279.1	Cg007G273820
OG0016187	XP_006301843.1	Cg007G273780
OG0016188	XP_023643669.1	Cg007G273760
OG0016189	XP_006300819.2	Cg007G273600
OG0016190	XP_006302323.1	Cg007G273580
OG0016191	XP_006302297.1	Cg007G273550
OG0016192	XP_023643041.1	Cg007G273530
OG0016193	XP_023643723.1	Cg007G273500
OG0016194	XP_006301850.1	Cg007G273430
OG0016195	XP_023643248.1	Cg007G273160
OG0016196	XP_006300604.1	Cg007G273010
OG0016197	XP_006301970.1	Cg007G272980
OG0016198	XP_006300448.1	Cg007G272960
OG0016199	XP_006301635.2	Cg007G279460
OG0016200	XP_006300371.1	Cg007G279570
OG0016201	XP_006301680.1	Cg007G279580
OG0016202	XP_006302038.1	Cg007G279610
OG0016203	XP_006301930.1	Cg007G279660
OG0016205	XP_023643482.1	Cg007G280210
OG0016206	XP_006301270.1	Cg007G280360
OG0016207	XP_006301911.1	Cg007G280470
OG0016208	XP_006302990.1	Cg007G281330
OG0016209	XP_006291145.1	Cg007G281340
OG0016210	XP_006301426.1	Cg007G281440
OG0016211	XP_006301858.2	Cg007G281460
OG0016212	XP_023642836.1	Cg007G281510
OG0016213	XP_006301202.1	Cg007G281660
OG0016214	XP_006301745.1	Cg007G281750
OG0016215	XP_006301408.1	Cg007G281800
OG0016216	XP_006301222.1	Cg007G281810
OG0016217	XP_023644166.1	Cg007G281820
OG0016218	XP_023642511.1	Cg004G128530
OG0016220	XP_006299370.1	Cg004G128910
OG0016221	XP_006297464.1	Cg004G128960
OG0016222	XP_006298657.1	Cg004G129410
OG0016223	XP_006298908.1	Cg004G147300, Cg004G129550
OG0016224	XP_006297053.1	Cg004G129570
OG0016225	XP_006298198.2	Cg004G129670
OG0016226	XP_006297276.1	Cg004G129970
OG0016227	XP_023642679.1	Cg004G130290
OG0016228	XP_006298693.1	Cg004G130870
OG0016229	XP_006297516.1	Cg004G130990
OG0016230	XP_006298294.1	Cg004G131220
OG0016231	XP_023642045.1	Cg004G131770
OG0016232	XP_006297621.1	Cg004G131900
OG0016233	XP_023642622.1	Cg004G132110
OG0016234	XP_006298773.1	Cg004G132280
OG0016235	XP_006297092.1	Cg004G132310
OG0016236	XP_023642070.1	Cg004G132570
OG0016237	XP_006299403.2	Cg004G132640
OG0016238	XP_023642791.1	Cg004G132650
OG0016239	XP_006298435.1	Cg004G132660
OG0016240	XP_006298114.1	Cg004G132690
OG0016242	XP_006298642.2	Cg004G132990
OG0016243	XP_006297499.1	Cg004G133210
OG0016244	XP_006298985.2	Cg004G133360
OG0016245	XP_006297320.1	Cg004G133370
OG0016246	XP_006296968.1	Cg004G133410
OG0016247	XP_006298187.1	Cg004G133450
OG0016248	XP_006297126.1	Cg004G133480
OG0016249	XP_006297573.1	Cg004G133660
OG0016250	XP_023641163.1	Cg004G133900
OG0016251	XP_023642752.1	Cg004G133990
OG0016252	XP_023642482.1	Cg004G134020
OG0016253	XP_006298439.1	Cg004G134110
OG0016254	XP_006297912.1	Cg004G134450
OG0016255	XP_006299635.1	Cg004G134500
OG0016256	XP_006299483.1	Cg004G134570
OG0016257	XP_006297248.1	Cg004G134620
OG0016258	XP_006296830.1	Cg004G134680
OG0016259	XP_006296982.1	Cg004G135030
OG0016260	XP_006296923.1	Cg004G135180
OG0016261	XP_023642645.1	Cg004G135330
OG0016262	XP_006297125.1	Cg004G135560
OG0016264	XP_023641762.1	Cg004G135780
OG0016265	XP_006296813.2	Cg004G135860
OG0016267	XP_006297934.1	Cg004G136390
OG0016268	XP_006300009.1	Cg004G136480
OG0016269	XP_006298467.1	Cg004G136570
OG0016270	XP_006298144.1	Cg004G136590, Cg004G136580
OG0016271	XP_006298503.1	Cg004G136690
OG0016272	XP_006297840.1	Cg004G137360
OG0016273	XP_006301825.2	Cg007G248220
OG0016274	XP_023642200.1	Cg004G137590
OG0016275	XP_006300184.1	Cg004G137610
OG0016276	XP_006298014.2	Cg004G137690
OG0016277	XP_006298736.1	Cg004G142660
OG0016278	XP_006298779.1	Cg004G138610
OG0016279	XP_023641610.1	Cg004G138480
OG0016281	XP_006298384.1	Cg004G139190
OG0016282	XP_006300112.1	Cg004G139430
OG0016283	XP_006299103.1	Cg004G139670
OG0016284	XP_006297409.1	Cg004G140530
OG0016285	XP_006298479.1	Cg004G140680
OG0016286	XP_006298839.1	Cg004G140950
OG0016287	XP_006300091.1	Cg004G141590
OG0016288	XP_006299507.1	Cg004G141770
OG0016289	XP_006297731.1	Cg004G141790
OG0016290	XP_006298381.2	Cg004G141820
OG0016291	XP_006296868.1	Cg004G142340
OG0016292	XP_023642742.1	Cg004G142470
OG0016293	XP_006296723.1	Cg004G142540
OG0016294	XP_023640685.1	Cg005G187790
OG0016295	XP_006297261.2	Cg004G142850
OG0016296	XP_006298195.1	Cg004G142790
OG0016297	XP_023642816.1	Cg004G142950
OG0016298	XP_006298576.1	Cg004G143370
OG0016299	XP_006299254.1	Cg004G143240
OG0016300	XP_006297093.2	Cg004G144530
OG0016301	XP_006299911.1	Cg004G144030
OG0016302	XP_006279403.1	Cg004G146780
OG0016303	XP_023637992.1	Cg003G099360
OG0016304	XP_006300140.1	Cg004G147930
OG0016305	XP_006298227.1	Cg004G146510
OG0016306	XP_006297841.1	Cg004G145700
OG0016307	XP_023642147.1	Cg004G147900
OG0016308	XP_006293074.1	Cg004G147040
OG0016309	XP_006297649.1	Cg004G148070
OG0016310	XP_006297717.1	Cg004G148170
OG0016311	XP_006298824.1	Cg004G148180
OG0016312	XP_006297152.1	Cg004G148200
OG0016313	XP_006298449.1	Cg004G148250
OG0016314	XP_023641483.1	Cg004G148260
OG0016315	XP_006298899.1	Cg004G148350
OG0016316	XP_006299976.2	Cg004G148380
OG0016317	XP_006297796.1	Cg004G148470
OG0016318	XP_006298221.1	Cg004G148750
OG0016319	XP_023634062.1	Cg001G033080
OG0016320	XP_006299425.1	Cg004G150530, Cg004G149600
OG0016321	XP_006296713.1	Cg004G150920, Cg004G149740
OG0016322	XP_006298447.2	Cg004G149860, Cg004G150840
OG0016323	XP_023642670.1	Cg004G150800, Cg004G149930
OG0016324	XP_006299807.1	Cg004G149940, Cg004G150790
OG0016325	XP_006299618.2	Cg004G151350
OG0016326	XP_006296975.1	Cg004G152240
OG0016327	XP_006298765.1	Cg004G152550
OG0016328	XP_006297931.1	Cg004G152700
OG0016329	XP_006298098.2	Cg004G152740
OG0016330	XP_006297058.1	Cg004G153000
OG0016331	XP_006297980.1	Cg004G153100
OG0016332	XP_023641828.1	Cg004G153710
OG0016333	XP_006300108.1	Cg004G154050
OG0016334	XP_006298389.1	Cg004G154070
OG0016335	XP_006297155.1	Cg004G154220
OG0016336	XP_023642445.1	Cg004G154720
OG0016337	XP_006298841.1	Cg004G154560
OG0016338	XP_006298896.1	Cg004G154500
OG0016339	XP_006298623.1	Cg004G154450
OG0016340	XP_006300063.2	Cg004G154360
OG0016341	XP_006297899.1	Cg004G155100
OG0016342	XP_006296989.1	Cg004G151560, Cg001G035660
OG0016343	XP_023642770.1	Cg004G155650
OG0016344	XP_006298267.1	Cg004G155690
OG0016345	XP_006296926.1	Cg004G156020
OG0016346	XP_006297289.1	Cg004G156190
OG0016347	XP_006299698.1	Cg004G156210
OG0016348	XP_006296917.1	Cg004G156330
OG0016349	XP_006297342.1	Cg004G156470
OG0016350	XP_006298323.1	Cg004G156480
OG0016351	XP_006298612.2	Cg004G156610
OG0016353	XP_006298194.1	Cg004G157140
OG0016354	XP_006298774.1	Cg004G157320
OG0016355	XP_023632619.1	Cg006G194400
OG0016356	XP_006303771.1	Cg006G194430
OG0016357	XP_006307317.1	Cg006G194500
OG0016358	XP_006305328.1	Cg006G194570
OG0016359	XP_006307030.1	Cg006G194690
OG0016360	XP_006306239.1	Cg006G194760
OG0016361	XP_006304735.1	Cg006G194920
OG0016362	XP_006304389.1	Cg006G195060
OG0016363	XP_023645206.1	Cg006G195140
OG0016364	XP_023642221.1	Cg004G129760
OG0016365	XP_006306998.1	Cg006G195430
OG0016366	XP_023642801.1	Cg004G130260
OG0016367	XP_006305331.1	Cg006G195790
OG0016368	XP_006306086.2	Cg006G195920
OG0016369	XP_006307076.1	Cg006G196400
OG0016370	XP_006305326.2	Cg006G196540
OG0016371	XP_006306180.1	Cg006G196700
OG0016372	XP_006306214.1	Cg006G196930
OG0016373	XP_006307465.1	Cg006G196940
OG0016374	XP_006305856.1	Cg006G196970
OG0016375	XP_006306256.1	Cg006G197140
OG0016376	XP_023646047.1	Cg006G197180
OG0016377	XP_006306295.1	Cg006G197280
OG0016378	XP_006306796.1	Cg006G197420
OG0016379	XP_006307159.1	Cg006G197440
OG0016380	XP_006306206.1	Cg006G197500
OG0016381	XP_006306954.2	Cg006G197520
OG0016382	XP_006306739.1	Cg006G197530
OG0016383	XP_023633069.1	Cg006G198850
OG0016384	XP_006303343.2	Cg006G198660
OG0016385	XP_006307686.1	Cg006G198650
OG0016386	XP_006293787.1	Cg006G198490
OG0016387	XP_006307704.1	Cg006G198380
OG0016388	XP_023645310.1	Cg006G198310
OG0016389	XP_023645309.1	Cg006G198300
OG0016390	XP_006304246.1	Cg006G199120
OG0016391	XP_006306934.1	Cg006G199160
OG0016392	XP_006303250.1	Cg006G199210
OG0016393	XP_023645092.1	Cg006G199570
OG0016394	XP_006279140.1	Cg006G199660
OG0016395	XP_023632986.1	Cg006G199690
OG0016396	XP_006306250.1	Cg006G199720
OG0016397	XP_006306749.1	Cg006G199770
OG0016398	XP_006303848.1	Cg006G200140
OG0016399	XP_023645105.1	Cg006G200170
OG0016400	XP_006305454.1	Cg006G200180
OG0016401	XP_023645296.1	Cg006G200190
OG0016402	XP_023633200.1	Cg006G200220
OG0016403	XP_006304442.1	Cg006G200360
OG0016404	XP_006307518.1	Cg006G201330
OG0016405	XP_006306266.1	Cg006G201430
OG0016406	XP_006305144.2	Cg006G201500
OG0016407	XP_023644802.1	Cg006G201580
OG0016408	XP_006292834.1	Cg006G201690
OG0016409	XP_006306591.1	Cg006G201760
OG0016410	XP_006307365.1	Cg006G201780
OG0016411	XP_006303163.1	Cg006G201800
OG0016412	XP_006304008.1	Cg006G201920
OG0016413	XP_006285779.1	Cg001G024960
OG0016414	XP_006282550.1	Cg001G025100
OG0016415	XP_006283282.1	Cg001G025250
OG0016416	XP_006284495.1	Cg001G025560
OG0016417	XP_006283848.1	Cg001G025580
OG0016418	XP_006283836.2	Cg001G025590
OG0016419	XP_006295921.2	Cg005G171850
OG0016420	XP_006305272.1	Cg006G215890
OG0016422	XP_006292000.1	Cg002G054920
OG0016423	XP_023639233.1	Cg002G054800
OG0016424	XP_006290738.1	Cg002G054580
OG0016425	XP_006291364.1	Cg002G054500
OG0016426	XP_023639037.1	Cg002G054280
OG0016427	XP_006291061.1	Cg002G054150
OG0016428	XP_006293125.1	Cg002G054140
OG0016429	XP_006290686.1	Cg002G054120
OG0016430	XP_023637832.1	Cg002G053530
OG0016431	XP_006297090.1	Cg004G123620
OG0016432	XP_006303637.1	Cg006G228220
OG0016433	XP_006293052.1	Cg002G053180
OG0016434	XP_006291362.1	Cg002G052620
OG0016435	XP_006290869.1	Cg002G052610
OG0016436	XP_023637972.1	Cg002G055010
OG0016437	XP_006291700.1	Cg002G054950
OG0016438	XP_023638388.1	Cg002G055050
OG0016439	XP_006292185.1	Cg002G055100
OG0016440	XP_006290847.1	Cg002G055220
OG0016441	XP_006307154.1	Cg006G222380
OG0016442	XP_006291778.2	Cg002G055240
OG0016443	XP_006290591.1	Cg002G055230
OG0016444	XP_006290711.1	Cg002G052080
OG0016445	XP_006291523.1	Cg002G051940
OG0016446	XP_023639309.1	Cg002G051730
OG0016447	XP_006290797.1	Cg002G051680
OG0016448	XP_023638532.1	Cg002G051660
OG0016449	XP_023638448.1	Cg002G051190
OG0016450	XP_006290373.1	Cg002G051150
OG0016451	XP_006292463.1	Cg002G051080
OG0016452	XP_006292431.1	Cg002G050290
OG0016453	XP_023637955.1	Cg002G050190
OG0016454	XP_006291636.1	Cg002G050080
OG0016455	XP_023637968.1	Cg002G050050
OG0016456	XP_023638744.1	Cg002G049910
OG0016457	XP_023637893.1	Cg002G049640
OG0016458	XP_006291592.1	Cg002G049570
OG0016459	XP_023638676.1	Cg002G049390
OG0016460	XP_006291321.1	Cg002G049240
OG0016461	XP_006292243.1	Cg002G049120
OG0016462	XP_006293304.1	Cg002G048770
OG0016463	XP_023637798.1	Cg002G048730
OG0016464	XP_006290615.1	Cg002G048690
OG0016465	XP_006291346.1	Cg002G048520
OG0016466	XP_006291548.1	Cg002G048460
OG0016467	XP_006290696.1	Cg002G048450
OG0016468	XP_006290370.1	Cg002G048300
OG0016469	XP_006291261.1	Cg002G051980
OG0016470	XP_023638255.1	Cg002G047890
OG0016471	XP_006291642.2	Cg002G047880
OG0016472	XP_023639164.1	Cg002G047810
OG0016473	XP_006291323.2	Cg002G047510
OG0016474	XP_006291459.2	Cg002G047110
OG0016475	XP_023637829.1	Cg002G046980
OG0016476	XP_006290351.1	Cg002G046810
OG0016477	XP_006296789.1	Cg004G144870
OG0016478	XP_006292239.1	Cg002G046650
OG0016479	XP_006293043.1	Cg002G046610
OG0016480	XP_023637883.1	Cg002G046440
OG0016481	XP_006291453.1	Cg002G046260
OG0016482	XP_006291254.1	Cg002G046090
OG0016483	XP_006290712.1	Cg002G045770
OG0016484	XP_023638440.1	Cg002G045590
OG0016485	XP_006293252.2	Cg002G045330
OG0016486	XP_006291035.1	Cg002G045240
OG0016487	XP_006291847.1	Cg002G045190
OG0016488	XP_006293268.1	Cg002G045080
OG0016489	XP_006290523.2	Cg002G044900
OG0016490	XP_006291671.1	Cg002G044790
OG0016491	XP_006290312.1	Cg002G044620
OG0016492	XP_006290678.1	Cg002G044410
OG0016493	XP_006292713.1	Cg002G044280
OG0016494	XP_006291368.1	Cg002G044270
OG0016495	XP_006291882.1	Cg002G043890
OG0016496	XP_006292651.1	Cg002G043930
OG0016498	XP_006291245.1	Cg002G043620
OG0016499	XP_006291814.1	Cg002G043590
OG0016500	XP_023637969.1	Cg002G043440
OG0016501	XP_006293017.1	Cg002G043420
OG0016502	XP_006292218.1	Cg002G043410
OG0016503	XP_006292690.1	Cg002G043400
OG0016504	XP_023638954.1	Cg002G043320
OG0016505	XP_006292577.1	Cg002G043290
OG0016506	XP_006292523.2	Cg002G043250
OG0016507	XP_006291413.1	Cg002G043230
OG0016508	XP_023638370.1	Cg002G043190
OG0016509	XP_006292627.1	Cg002G043180
OG0016510	XP_006304031.1	Cg006G194240
OG0016511	XP_006306942.1	Cg006G197320
OG0016513	XP_006283110.1	Cg001G025480
OG0016515	XP_006284624.1	Cg001G029990
OG0016516	XP_006291089.1	Cg002G055850
OG0016517	XP_006292658.1	Cg002G053620
OG0016518	XP_006291352.1	Cg002G052740
OG0016519	XP_006290682.1	Cg002G048510
OG0016520	XP_023638960.1	Cg002G048350
OG0016521	XP_023633553.1	Cg008G306470
OG0016522	XP_006290936.1	Cg002G046860
OG0016523	XP_006295325.1	Cg005G191620
OG0016524	XP_006292270.1	Cg002G046300
OG0016525	XP_006290613.1	Cg002G045610
OG0016526	XP_006293216.1	Cg002G044830
OG0016527	XP_006284485.1	Cg001G024890
OG0016528	XP_023637445.1	Cg008G323120
OG0016530	XP_006280219.1	Cg008G325350
OG0016531	XP_006280083.1	Cg008G321370
OG0016533	XP_006295027.1	Cg005G171600
OG0016535	XP_006294540.1	Cg005G168070
OG0016537	XP_023640650.1	Cg005G185160
OG0016538	XP_006295712.2	Cg005G191800
OG0016539	XP_006302396.1	Cg007G278070
OG0016540	XP_006285052.1	Cg001G033880
OG0016541	XP_006283946.1	Cg001G013170
OG0016542	XP_023634650.1	Cg001G007490
OG0016543	XP_006280874.1	Cg003G095400
OG0016545	XP_023634482.1	Cg001G000140
OG0016546	XP_006307205.1	Cg006G244300
OG0016547	XP_006304026.1	Cg006G241880
OG0016548	XP_006307349.2	Cg006G240340
OG0016549	XP_006307202.1	Cg006G238860
OG0016550	XP_006307082.1	Cg006G237160
OG0016552	XP_023633197.1	Cg006G235590
OG0016553	XP_006305445.1	Cg006G234720
OG0016555	XP_023646017.1	Cg006G233890
OG0016557	XP_006304046.1	Cg006G231180
OG0016559	XP_006304300.1	Cg006G228450
OG0016560	XP_006305304.1	Cg006G228160
OG0016561	XP_006305185.1	Cg006G226250
OG0016562	XP_006307582.1	Cg006G225420
OG0016563	XP_006301189.1	Cg007G270540
OG0016564	XP_023644029.1	Cg007G268640
OG0016565	XP_023643866.1	Cg007G267770
OG0016566	XP_006302007.1	Cg007G248900
OG0016568	XP_006279471.1	Cg003G087460
OG0016569	XP_006298598.2	Cg004G141390
OG0016570	XP_006299186.1	Cg004G131540
OG0016571	XP_006298637.2	Cg004G127410
OG0016572	XP_023642069.1	Cg004G126560
OG0016573	XP_006300222.1, XP_006299876.1	Cg004G125470
OG0016575	XP_006300040.1	Cg004G122150
OG0016576	XP_006297314.1	Cg004G116970
OG0016577	XP_006287148.1	Cg008G282760
OG0016578	XP_006288475.1	Cg008G284910
OG0016579	XP_023636195.1	Cg008G286770
OG0016580	XP_006288452.1	Cg008G287340
OG0016581	XP_006289885.1	Cg008G287480
OG0016582	XP_023636947.1	Cg008G288000
OG0016584	XP_006304713.1	Cg006G210460
OG0016585	XP_006303292.1	Cg006G212040
OG0016586	XP_006305218.1	Cg006G212900
OG0016587	XP_006285150.1	Cg001G017370
OG0016588	XP_006284630.1	Cg001G019050
OG0016589	XP_006305444.1	Cg006G204110
OG0016591	XP_023634975.1	Cg001G023850
OG0016592	XP_023645261.1	Cg006G218750
OG0016594	XP_023639565.1	Cg005G174790
OG0016595	XP_023640921.1	Cg005G175800
OG0016596	XP_023640920.1	Cg005G176130
OG0016597	XP_006294904.2	Cg005G180160
OG0016598	XP_006289595.2	Cg008G288730
OG0016599	XP_006290041.1	Cg008G289930
OG0016600	XP_006288193.1	Cg008G290530
OG0016601	XP_006289508.1, XP_006289513.1	Cg008G291630
OG0016602	XP_006289756.1	Cg008G293030
OG0016603	XP_006289105.1	Cg008G293730
OG0016604	XP_006289399.1	Cg008G294010
OG0016606	XP_023641017.1	Cg008G311610
OG0016607	XP_006280743.1	Cg008G309910, Cg008G311720
OG0016608	XP_006286039.2, XP_006285570.1	Cg001G038030
OG0016609	XP_006292567.1	Cg002G057960
OG0016610	XP_006304643.1	Cg006G221460
OG0016612	XP_006281016.1	Cg003G107120
OG0016613	XP_006289138.2	Cg008G304390
OG0016616	XP_023644844.1	Cg006G220040
OG0016617	XP_006307064.1	Cg006G219080
OG0016619	XP_023644535.1	Cg006G199740
OG0016623	XP_023638086.1	Cg001G020140, Cg001G024490
OG0016624	XP_006279945.1, XP_006279903.1, XP_006296876.1	Cg008G321910
OG0016625	XP_006298116.1	Cg004G153900
OG0016626	XP_006295910.2	Cg005G192010
OG0016627	XP_006294444.1	Cg005G189840
OG0016628	XP_006295905.1	Cg005G187920
OG0016630	XP_006291614.1	Cg002G059360
OG0016631	XP_023638691.1	Cg002G056880
OG0016632	XP_006293134.1	Cg002G056820
OG0016635	XP_006288385.1	Cg003G093910, Cg003G080080
OG0016636	XP_023637105.1	Cg014G333080, Cg003G076490
OG0016638	XP_023635134.1, XP_023632697.1	Cg001G017830
OG0016639	XP_006306442.2, XP_023641264.1	Cg004G127450
OG0016643	XP_023642861.1	Cg007G253270
OG0016645	XP_023635641.1	Cg001G027910
OG0016657	XP_006285684.1	Cg001G012380
OG0016658	XP_006285035.2	Cg001G012130
OG0016659	XP_023634446.1	Cg001G012100
OG0016660	XP_006283719.1	Cg001G012080
OG0016661	XP_006283069.1	Cg001G012030
OG0016662	XP_006283981.1	Cg001G011710
OG0016663	XP_006284553.1	Cg001G011420
OG0016664	XP_006285234.2	Cg001G011300
OG0016665	XP_006293987.1	Cg001G010750
OG0016666	XP_006285066.1	Cg001G010510
OG0016667	XP_023634820.1	Cg001G010440
OG0016668	XP_006285280.1	Cg001G010430
OG0016669	XP_023634722.1	Cg001G009240
OG0016670	XP_006283940.1	Cg001G009200
OG0016671	XP_006283999.1	Cg001G008650
OG0016672	XP_023634619.1	Cg001G008000
OG0016673	XP_006283800.1	Cg001G007560
OG0016675	XP_023634226.1	Cg001G006880
OG0016676	XP_006283102.1	Cg001G006810
OG0016677	XP_006284126.1	Cg001G006770
OG0016681	XP_006286078.1	Cg001G005480
OG0016682	XP_006304301.1	Cg006G215130
OG0016683	XP_006307144.2	Cg006G214790
OG0016684	XP_006306212.2	Cg006G214730
OG0016685	XP_006303518.1	Cg006G214710
OG0016686	XP_006303861.1	Cg006G213840
OG0016687	XP_006305360.1	Cg006G213740
OG0016688	XP_023635400.1	Cg001G033240
OG0016690	XP_023643109.1	Cg007G256010
OG0016691	XP_023643971.1	Cg002G049820, Cg007G254490
OG0016692	XP_006302538.1	Cg007G254320
OG0016693	XP_006301338.2	Cg007G253770
OG0016694	XP_006302632.1	Cg007G252220
OG0016695	XP_006301622.1	Cg007G252040
OG0016696	XP_006302122.1	Cg007G251780
OG0016697	XP_006301725.1	Cg007G251590
OG0016698	XP_023644346.1	Cg007G250860
OG0016699	XP_006300557.1	Cg007G250580
OG0016700	XP_006300508.1	Cg007G250570
OG0016701	XP_023643480.1	Cg007G250550
OG0016702	XP_006301740.2	Cg007G249820
OG0016703	XP_006302892.1	Cg007G250260
OG0016704	XP_006300876.1	Cg007G248430
OG0016705	XP_023638525.1	Cg002G075100
OG0016706	XP_006292570.2	Cg002G074950
OG0016707	XP_006291752.1	Cg002G074840
OG0016708	XP_006291509.1	Cg002G074460
OG0016709	XP_006292894.2	Cg002G074030
OG0016710	XP_006290835.1	Cg002G074020
OG0016711	XP_023638597.1	Cg002G073670
OG0016712	XP_006291685.1	Cg002G073220
OG0016713	XP_023638248.1	Cg002G072950
OG0016714	XP_006292162.2	Cg002G072680
OG0016715	XP_006290800.1	Cg002G072170
OG0016716	XP_006292214.1	Cg002G071990
OG0016717	XP_006290252.1	Cg002G070670
OG0016718	XP_006291192.1	Cg002G068590
OG0016720	XP_023639147.1	Cg002G069170
OG0016721	XP_006292458.2	Cg002G067800
OG0016722	XP_006297207.1	Cg004G141600
OG0016723	XP_006293075.2	Cg002G067640
OG0016725	XP_006301307.1	Cg007G266960
OG0016726	XP_006301706.1	Cg007G266850
OG0016727	XP_006302553.1	Cg007G266460
OG0016728	XP_006302789.1	Cg007G265700
OG0016729	XP_006300779.1	Cg007G265490
OG0016730	XP_006300666.2	Cg007G264800
OG0016731	XP_006302471.1	Cg007G263380
OG0016732	XP_006301667.1, XP_006300982.1, XP_006301593.2	Cg007G263070
OG0016733	XP_006302212.1	Cg007G262330, Cg007G263830
OG0016734	XP_006302083.1	Cg007G261480
OG0016736	XP_006279431.1	Cg007G259220
OG0016737	XP_023644084.1	Cg007G253420
OG0016738	XP_006303046.1	Cg007G258310
OG0016739	XP_023644024.1	Cg007G245510
OG0016740	XP_006302266.1	Cg007G245550
OG0016741	XP_006301700.1	Cg007G245850
OG0016742	XP_006300766.1	Cg007G247510
OG0016743	XP_023643732.1	Cg007G247620
OG0016744	XP_006301522.1	Cg007G248020
OG0016745	XP_023643401.1	Cg007G248150
OG0016746	XP_006300315.2	Cg007G248080
OG0016747	XP_023642478.1	Cg004G128250
OG0016748	XP_006285079.1	Cg001G014970
OG0016749	XP_023634016.1	Cg001G014640
OG0016750	XP_006284263.1	Cg001G014600
OG0016751	XP_006284496.1	Cg001G014570
OG0016752	XP_006295646.1	Cg005G165350
OG0016753	XP_023641668.1	Cg004G124770
OG0016754	XP_006297249.1	Cg004G125170
OG0016755	XP_006298395.1	Cg004G125240
OG0016756	XP_006299975.1	Cg004G125380
OG0016758	XP_006286872.2	Cg008G284070
OG0016759	XP_006299115.1	Cg004G125640
OG0016760	XP_006299707.2	Cg004G126010
OG0016761	XP_006298497.1	Cg004G126290
OG0016762	XP_006298604.1	Cg004G126770
OG0016763	XP_006286993.1	Cg008G290340
OG0016764	XP_006299290.1	Cg004G127200
OG0016765	XP_006299538.1	Cg004G147740
OG0016766	XP_023640035.1	Cg003G111740
OG0016767	XP_006287192.1	Cg003G088610
OG0016770	XP_006280990.1	Cg003G090370, Cg003G095850
OG0016771	XP_006280802.1	Cg003G090650, Cg003G096200
OG0016772	XP_006280344.1	Cg003G097350
OG0016773	XP_006281426.2	Cg003G097500
OG0016774	XP_006280041.1	Cg003G098270
OG0016775	XP_006281831.1	Cg003G098290
OG0016776	XP_006281919.1	Cg003G098350
OG0016777	XP_006279605.1	Cg003G098400
OG0016778	XP_006282099.1	Cg003G098800
OG0016779	XP_006279589.1	Cg003G098880
OG0016780	XP_006281501.1	Cg003G099470
OG0016781	XP_006281914.1	Cg003G099490
OG0016782	XP_006282224.1	Cg003G099860
OG0016783	XP_006281021.1	Cg003G100380
