Orthogroup	Capsella_rubella	Alyssum_gmelinii
OG0013878	XP_006303762.1	Ag006G531440
OG0013879	XP_023644835.1	Ag006G528660
OG0013880	XP_006286257.1	Ag001G014360
OG0013882	XP_006284164.1	Ag007G598370
OG0013883	XP_006282618.1	Ag007G598380
OG0013884	XP_023634778.1	Ag007G598570
OG0013885	XP_006283769.1	Ag007G598800, Ag007G598810
OG0013886	XP_006283114.1	Ag007G586320
OG0013887	XP_006284135.1	Ag007G586290
OG0013888	XP_023635320.1	Ag003G278670
OG0013889	XP_006293492.1	Ag006G524990
OG0013890	XP_006294163.1	Ag007G605510
OG0013891	XP_006294587.2	Ag006G525940
OG0013892	XP_023639804.1	Ag006G526180
OG0013893	XP_023634463.1	Ag003G277070
OG0013894	XP_006295170.1	Ag006G526310
OG0013895	XP_023639963.1	Ag006G526320
OG0013896	XP_023638429.1, XP_023641348.1	Ag003G246740
OG0013897	XP_006296432.1	Ag006G526690
OG0013898	XP_006293620.1	Ag006G575800
OG0013899	XP_006293853.1	Ag006G525380
OG0013900	XP_006295132.1	Ag004G337050
OG0013901	XP_023639921.1	Ag006G523660
OG0013903	XP_006302223.1	Ag003G222470
OG0013904	XP_006296451.1	Ag002G138970
OG0013905	XP_006293410.1	Ag006G522970
OG0013906	XP_006294704.1	Ag006G522610
OG0013907	XP_006293356.1	Ag006G522240
OG0013908	XP_006296067.1	Ag006G522190
OG0013909	XP_023641011.1	Ag006G522150
OG0013910	XP_006294485.1	Ag006G521780
OG0013911	XP_006294286.1	Ag006G521360
OG0013912	XP_006295119.1	Ag006G520920
OG0013915	XP_006306125.1	Ag004G322700
OG0013916	XP_006304780.1	Ag004G321250
OG0013917	XP_006305721.1	Ag004G321220
OG0013918	XP_006305322.1	Ag004G321010
OG0013919	XP_006304693.2	Ag004G320200
OG0013920	XP_006307116.2	Ag004G319840
OG0013921	XP_023645652.1	Ag004G318960
OG0013922	XP_023645316.1	Ag004G318830, Ag001G080090
OG0013923	XP_006304243.1	Ag004G318630
OG0013924	XP_006304034.1	Ag004G318480
OG0013926	XP_006304718.1	Ag004G317850
OG0013927	XP_006303581.1	Ag004G317160
OG0013928	XP_006307184.1	Ag004G316470
OG0013929	XP_006304679.1	Ag004G316450
OG0013930	XP_006307130.1	Ag004G315110
OG0013931	XP_006303826.1	Ag004G314860
OG0013932	XP_006306261.2	Ag004G314850
OG0013933	XP_006303268.1	Ag004G314620
OG0013934	XP_006305623.1	Ag004G314500
OG0013935	XP_006303706.1	Ag004G313090
OG0013936	XP_023645563.1	Ag004G312990
OG0013937	XP_023645667.1	Ag004G312620
OG0013938	XP_006297821.1	Ag005G425830
OG0013939	XP_006298487.2	Ag005G425820
OG0013940	XP_023637270.1	Ag004G327360
OG0013941	XP_006304482.1	Ag004G310780
OG0013942	XP_006306941.1	Ag004G310830
OG0013943	XP_006303671.1	Ag004G310430
OG0013944	XP_023645680.1	Ag004G310380
OG0013945	XP_023632815.1	Ag004G310160
OG0013946	XP_006307607.1	Ag004G310120
OG0013947	XP_006303656.1	Ag004G309940
OG0013948	XP_006305088.1	Ag004G309890
OG0013949	XP_023644726.1	Ag004G309830
OG0013950	XP_006304054.1	Ag004G308770
OG0013951	XP_006306844.1	Ag008G679770, Ag004G308650
OG0013952	XP_006305032.1	Ag006G544590, Ag004G308590
OG0013953	XP_006303811.1	Ag004G308500
OG0013955	XP_006303625.1	Ag004G307600
OG0013956	XP_006305830.2	Ag004G307020
OG0013957	XP_023645338.1	Ag004G306850
OG0013958	XP_006307401.1	Ag004G306660, Ag004G306630
OG0013959	XP_006306364.1	Ag004G306300
OG0013960	XP_006304886.2	Ag004G306160
OG0013961	XP_023645917.1	Ag004G306150
OG0013962	XP_023644689.1	Ag004G305840
OG0013963	XP_006304785.1	Ag002G140460, Ag004G305560
OG0013964	XP_006305261.1	Ag004G305390
OG0013966	XP_006305016.2	Ag004G304800
OG0013967	XP_006303916.2	Ag004G304510
OG0013968	XP_006306345.1	Ag004G304370
OG0013969	XP_023645241.1	Ag004G303900
OG0013970	XP_006303288.1	Ag004G303410
OG0013971	XP_023644966.1	Ag004G303180
OG0013972	XP_006305960.1	Ag004G303130
OG0013973	XP_023632922.1	Ag004G302920
OG0013974	XP_006303252.1	Ag004G302570
OG0013975	XP_006303192.1	Ag004G302310
OG0013976	XP_006305659.1	Ag004G302210
OG0013977	XP_006303915.1	Ag004G302170
OG0013978	XP_006307466.2	Ag004G300870
OG0013979	XP_006306709.1	Ag004G300390
OG0013980	XP_006303275.1	Ag004G300200
OG0013981	XP_006305457.1	Ag004G300150
OG0013982	XP_006305967.1	Ag004G299690
OG0013983	XP_006303697.1	Ag004G299170
OG0013984	XP_006306578.1	Ag004G298850
OG0013985	XP_006305435.1	Ag004G298710
OG0013986	XP_006305568.1	Ag004G298670
OG0013987	XP_006305677.2, XP_006279525.1	Ag004G298640
OG0013988	XP_023645242.1	Ag004G298620
OG0013989	XP_006307379.1	Ag004G298520
OG0013990	XP_006303976.1	Ag004G298200
OG0013991	XP_006304974.1	Ag004G298270
OG0013992	XP_023645161.1	Ag004G297980
OG0013993	XP_023633250.1	Ag004G297660
OG0013994	XP_006305307.1	Ag004G297640, Ag008G698810
OG0013995	XP_023639867.1	Ag006G499310
OG0013996	XP_006307173.1	Ag004G297570
OG0013997	XP_023638013.1	Ag004G297360
OG0013998	XP_023644678.1	Ag004G297290
OG0013999	XP_006287880.1	Ag007G613050
OG0014000	XP_006287601.1	Ag007G614570
OG0014001	XP_006287172.1	Ag007G632530
OG0014002	XP_006289729.1	Ag007G614090
OG0014003	XP_006287310.1	Ag007G614060
OG0014004	XP_006289122.1	Ag007G613280
OG0014005	XP_006290180.1	Ag007G615840
OG0014006	XP_006289258.1	Ag007G618650
OG0014007	XP_023636513.1	Ag007G619390, Ag001G060430
OG0014008	XP_023637104.1	Ag007G619480
OG0014009	XP_006288000.1	Ag007G619490
OG0014011	XP_006288594.1	Ag007G619860
OG0014012	XP_006288450.1	Ag007G620200
OG0014013	XP_006289468.1	Ag007G620220
OG0014014	XP_006290116.1, XP_006279217.2	Ag007G621060
OG0014015	XP_006287146.2	Ag007G621280
OG0014016	XP_023637068.1	Ag007G621350
OG0014017	XP_023637081.1	Ag005G488560
OG0014018	XP_006287003.1	Ag007G623160
OG0014019	XP_006287074.1	Ag007G623700
OG0014020	XP_023637221.1	Ag007G624180
OG0014021	XP_006288445.1	Ag007G624570
OG0014022	XP_006289856.1	Ag007G624700
OG0014023	XP_006286973.1	Ag007G625270
OG0014024	XP_006286784.1	Ag007G625260
OG0014025	XP_006290015.1	Ag007G626460
OG0014026	XP_006288137.1	Ag007G628610
OG0014027	XP_023643221.1	Ag003G218780
OG0014028	XP_023636400.1	Ag007G631470
OG0014029	XP_006287983.1	Ag007G630830
OG0014030	XP_006287419.1	Ag007G630490
OG0014031	XP_006287205.1	Ag007G630270
OG0014032	XP_006286401.1	Ag007G629840
OG0014033	XP_006288098.1	Ag007G629090
OG0014034	XP_006287694.1	Ag007G632640
OG0014035	XP_006287435.1	Ag007G633120
OG0014036	XP_023637524.1	Ag007G634710
OG0014037	XP_006288219.2	Ag007G634900
OG0014038	XP_006286854.1	Ag007G634940
OG0014039	XP_023636707.1	Ag007G634960
OG0014040	XP_006286480.1	Ag007G635140
OG0014041	XP_006287857.1	Ag007G635560
OG0014042	XP_006280033.1	Ag007G587520, Ag002G122220
OG0014043	XP_006287782.1	Ag007G636620
OG0014044	XP_023636613.1	Ag007G637270
OG0014045	XP_006287784.1	Ag007G638540
OG0014046	XP_006281891.1	Ag006G576000
OG0014047	XP_006281977.1	Ag003G227550
OG0014048	XP_006280795.2	Ag004G323550
OG0014049	XP_006281736.1	Ag007G643650
OG0014050	XP_006280032.2	Ag007G642980
OG0014051	XP_006281015.2	Ag003G236700
OG0014052	XP_023636695.1	Ag007G611910
OG0014053	XP_006289503.1, XP_006279170.1	Ag006G505700
OG0014054	XP_006289981.1	Ag006G506090
OG0014055	XP_006287021.2	Ag006G505860
OG0014056	XP_006287443.1	Ag007G615890
OG0014057	XP_006288737.1	Ag006G505110
OG0014058	XP_006290152.1	Ag006G505070, Ag002G118660
OG0014059	XP_023637410.1	Ag006G504990
OG0014060	XP_006289834.1	Ag006G504770
OG0014061	XP_006280050.1	Ag007G644730
OG0014062	XP_006288807.2	Ag006G503420
OG0014063	XP_006286510.1	Ag006G503080
OG0014064	XP_006287196.1	Ag006G502300, Ag008G721910
OG0014065	XP_006289597.1	Ag006G501860
OG0014067	XP_006286686.1	Ag006G501630
OG0014068	XP_006288127.1	Ag006G501340
OG0014069	XP_006289514.2	Ag006G501160
OG0014070	XP_006287676.1	Ag006G500640
OG0014071	XP_006290079.1	Ag006G500610
OG0014072	XP_006288659.1	Ag006G500260
OG0014073	XP_006288752.1	Ag006G500020
OG0014074	XP_006288293.1	Ag006G499110
OG0014075	XP_006287110.1	Ag006G499130
OG0014076	XP_006288639.1	Ag006G499260
OG0014077	XP_023636394.1, XP_006279451.1	Ag006G499270
OG0014078	XP_023636908.1	Ag006G498960
OG0014079	XP_006287486.1	Ag006G498760
OG0014080	XP_006287109.1	Ag006G498700
OG0014081	XP_023636264.1	Ag006G498590
OG0014082	XP_006286880.1	Ag006G498290
OG0014083	XP_006287006.1	Ag006G497990
OG0014084	XP_006287655.1	Ag008G719940
OG0014085	XP_023637675.1	Ag008G720440
OG0014086	XP_006288961.1	Ag008G720430
OG0014087	XP_006287596.1	Ag008G721030
OG0014088	XP_006288825.1	Ag008G722610
OG0014089	XP_006287038.1	Ag008G722480
OG0014090	XP_006287482.1	Ag008G722460
OG0014091	XP_023636686.1	Ag008G722640
OG0014092	XP_006287125.1	Ag008G722730
OG0014093	XP_006288580.1	Ag008G723320
OG0014094	XP_006287013.1	Ag008G723570
OG0014095	XP_023641108.1	Ag005G426420
OG0014096	XP_023635729.1	Ag008G724510
OG0014097	XP_006289382.1	Ag008G724530
OG0014098	XP_006280169.1	Ag008G725070
OG0014099	XP_006280469.1	Ag008G725910
OG0014100	XP_006281868.1	Ag008G726050
OG0014101	XP_006280873.1	Ag008G726460
OG0014102	XP_006284356.1	Ag003G269000
OG0014103	XP_006281443.1	Ag008G726880
OG0014104	XP_006281008.1	Ag008G726990
OG0014105	XP_006282365.1	Ag008G727250
OG0014106	XP_006282111.1	Ag008G728160
OG0014107	XP_006280210.2	Ag008G728280
OG0014108	XP_006280167.1	Ag008G728320
OG0014109	XP_006280891.1	Ag008G728450
OG0014110	XP_006281027.1	Ag008G728630
OG0014111	XP_006280741.1	Ag008G728800
OG0014112	XP_006280971.1	Ag008G728810
OG0014113	XP_006280710.1	Ag008G706440
OG0014114	XP_006280567.1	Ag008G706210
OG0014115	XP_006280420.1, XP_006307548.1	Ag008G705770
OG0014116	XP_006292183.1	Ag001G067030
OG0014117	XP_006292663.2	Ag001G067140
OG0014118	XP_006292525.2	Ag001G067350
OG0014119	XP_023639307.1	Ag001G067400
OG0014120	XP_006292255.1	Ag001G059620, Ag001G059440
OG0014121	XP_006291952.1	Ag001G062880
OG0014123	XP_023638027.1	Ag001G062000
OG0014124	XP_006291791.1	Ag001G061400
OG0014125	XP_023639114.1	Ag001G061110
OG0014126	XP_006292011.2	Ag001G058930
OG0014127	XP_006291017.2	Ag001G058620
OG0014128	XP_006292687.2	Ag001G058070
OG0014129	XP_006290585.1	Ag008G692900
OG0014130	XP_006290862.1	Ag008G692760
OG0014131	XP_023638230.1	Ag008G692040
OG0014132	XP_006291178.1	Ag008G691770
OG0014133	XP_006291042.1	Ag008G690400
OG0014134	XP_006292410.1	Ag001G057030
OG0014135	XP_006290749.1	Ag001G055710
OG0014136	XP_023639170.1	Ag001G054710
OG0014138	XP_006286933.2	Ag001G022140
OG0014139	XP_006290871.1	Ag001G054490
OG0014140	XP_006290257.1	Ag001G054210
OG0014142	XP_006290898.1	Ag002G177150
OG0014143	XP_006292312.1	Ag001G053570
OG0014144	XP_006292660.1	Ag001G052990
OG0014145	XP_023639068.1	Ag001G052970
OG0014146	XP_006290802.1	Ag005G467850
OG0014147	XP_006291002.1	Ag001G051710
OG0014148	XP_006291764.1	Ag001G051580
OG0014149	XP_023643197.1	Ag003G234360
OG0014150	XP_006290504.1	Ag001G050930
OG0014151	XP_006292321.1	Ag001G051040
OG0014152	XP_006291331.1	Ag001G050530, Ag010G740730
OG0014153	XP_023637957.1	Ag010G740530, Ag001G050230
OG0014155	XP_006290667.1	Ag001G050120, Ag010G740340
OG0014156	XP_006290935.1	Ag001G081870
OG0014157	XP_006290724.1	Ag010G739930, Ag001G049700
OG0014158	XP_006293325.2, XP_023634671.1	Ag008G673710
OG0014159	XP_006291366.1	Ag008G672800
OG0014160	XP_006291737.1	Ag008G670010
OG0014161	XP_006291975.1	Ag002G173600
OG0014162	XP_006293744.1	Ag002G202180
OG0014163	XP_023636941.1	Ag001G044190, Ag001G046380
OG0014164	XP_023633622.1	Ag008G703000
OG0014165	XP_006300633.2	Ag004G355460
OG0014166	XP_006300904.1	Ag004G355670
OG0014167	XP_006302412.1	Ag004G354880
OG0014168	XP_006301277.1	Ag004G381590
OG0014169	XP_006300889.1	Ag004G354600
OG0014170	XP_006302704.1	Ag004G354580
OG0014171	XP_006301542.1	Ag004G351790
OG0014172	XP_006303087.1	Ag004G351500
OG0014173	XP_006302258.1	Ag001G010740
OG0014174	XP_006301086.1	Ag004G349810
OG0014175	XP_006302697.1	Ag004G349350
OG0014176	XP_006302411.1	Ag004G349310
OG0014177	XP_006301939.1	Ag004G349260
OG0014178	XP_006300946.2	Ag004G348690
OG0014179	XP_006300627.2	Ag004G347180
OG0014180	XP_006302287.1	Ag004G345330
OG0014181	XP_006302440.2	Ag004G344740
OG0014182	XP_006302894.1	Ag004G344590
OG0014183	XP_006302096.1	Ag004G343400
OG0014184	XP_006301839.1	Ag004G343270
OG0014185	XP_023643288.1	Ag004G343110
OG0014186	XP_006301205.1	Ag004G343020
OG0014187	XP_006301077.1	Ag004G342790
OG0014188	XP_006301141.1	Ag004G342440
OG0014189	XP_023643670.1	Ag004G342070
OG0014190	XP_006301391.1	Ag004G342060, Ag004G342050
OG0014191	XP_006302261.1	Ag003G240910
OG0014192	XP_006302340.1	Ag003G240890
OG0014193	XP_006300322.1	Ag003G214800
OG0014194	XP_006301156.1	Ag003G216340
OG0014195	XP_006300671.1	Ag003G216790
OG0014196	XP_023643679.1	Ag004G364420, Ag003G217070
OG0014197	XP_006300361.1	Ag003G218600
OG0014198	XP_006301565.1	Ag003G218640
OG0014199	XP_006302073.1	Ag003G218850
OG0014200	XP_006300947.1	Ag003G218920
OG0014201	XP_023644012.1	Ag003G219270
OG0014202	XP_023644327.1	Ag003G219610
OG0014203	XP_006302513.2	Ag003G220000
OG0014204	XP_006300747.1	Ag003G221090
OG0014205	XP_006302606.1	Ag003G222670
OG0014206	XP_006303067.1	Ag003G222800
OG0014207	XP_006302092.1	Ag003G222840
OG0014209	XP_023643875.1	Ag003G224150
OG0014210	XP_023644068.1	Ag003G225630
OG0014211	XP_006301043.1	Ag003G226640
OG0014212	XP_006300584.1	Ag003G226650
OG0014213	XP_006302160.1	Ag003G227500
OG0014214	XP_006300802.1	Ag003G227630
OG0014215	XP_023643368.1	Ag003G228690
OG0014216	XP_006300805.1	Ag003G229360
OG0014217	XP_006300841.2	Ag003G229570
OG0014218	XP_023643262.1	Ag003G231050
OG0014219	XP_023643704.1	Ag003G231480
OG0014220	XP_006301356.1	Ag003G231630
OG0014221	XP_006302425.1	Ag003G231780
OG0014222	XP_006300384.1	Ag003G232740
OG0014223	XP_006301424.1	Ag003G232840
OG0014224	XP_023643507.1	Ag003G233580
OG0014225	XP_023642958.1	Ag003G233660
OG0014226	XP_023642899.1	Ag003G233910
OG0014227	XP_023643538.1	Ag003G234040
OG0014228	XP_006300364.2	Ag003G234210
OG0014229	XP_006302836.1	Ag003G234320
OG0014230	XP_006300679.1	Ag003G234580
OG0014231	XP_006302464.1	Ag003G236310
OG0014232	XP_006302144.1	Ag003G236960
OG0014233	XP_023642943.1	Ag003G237130
OG0014235	XP_023642965.1	Ag003G238660
OG0014236	XP_023643612.1	Ag003G239000
OG0014237	XP_006301633.1	Ag003G239040
OG0014238	XP_006306911.1	Ag004G327460
OG0014239	XP_006300828.2	Ag003G239670
OG0014240	XP_006301629.1	Ag003G239680
OG0014241	XP_023643622.1	Ag003G239790
OG0014242	XP_006302221.1	Ag003G240040
OG0014243	XP_006301306.1	Ag003G212440
OG0014244	XP_006302947.1	Ag003G212230
OG0014245	XP_023643577.1	Ag003G212110
OG0014246	XP_006300395.2	Ag003G211980
OG0014247	XP_023643993.1	Ag003G211750, Ag003G211740
OG0014248	XP_023644070.1	Ag003G211700
OG0014249	XP_006301897.1	Ag003G211680
OG0014250	XP_006302130.1	Ag003G211580
OG0014251	XP_023643190.1	Ag003G211560
OG0014252	XP_006302925.1	Ag003G210380
OG0014253	XP_023643492.1	Ag003G209550
OG0014254	XP_023644378.1	Ag003G208520
OG0014255	XP_023643882.1	Ag003G208470
OG0014256	XP_006301281.1	Ag003G208410
OG0014257	XP_006301563.1	Ag003G208400
OG0014258	XP_006299931.2	Ag003G208350
OG0014259	XP_006300794.1	Ag003G207880, Ag003G207310
OG0014260	XP_006300386.2	Ag003G207420
OG0014261	XP_023644149.1	Ag003G207460
OG0014262	XP_006301441.1	Ag003G207640
OG0014263	XP_006301640.1	Ag003G207790
OG0014264	XP_023644167.1	Ag003G207770
OG0014265	XP_023641285.1	Ag005G470830
OG0014266	XP_006291014.1	Ag003G283210, Ag005G470310
OG0014267	XP_006300234.1	Ag005G469790
OG0014268	XP_006296696.1	Ag005G468060
OG0014269	XP_023642612.1	Ag005G468040
OG0014270	XP_023642597.1	Ag008G683080
OG0014271	XP_006298801.1	Ag005G467540
OG0014272	XP_006298979.1	Ag005G467520
OG0014273	XP_006297223.1	Ag005G467460
OG0014274	XP_006296603.2	Ag005G465420
OG0014275	XP_006300241.1	Ag005G464890
OG0014276	XP_006297254.1	Ag005G464870
OG0014277	XP_023642386.1	Ag005G464800
OG0014278	XP_006298313.2	Ag005G464400
OG0014279	XP_023642145.1	Ag005G464180
OG0014280	XP_023642684.1	Ag005G463060
OG0014281	XP_006299359.1	Ag005G463000
OG0014282	XP_023642716.1	Ag005G462430, Ag006G557280
OG0014283	XP_006288571.1	Ag005G490050
OG0014284	XP_006300103.1	Ag005G461880
OG0014285	XP_023641599.1	Ag005G461860
OG0014287	XP_006297304.2	Ag005G460940
OG0014288	XP_006297187.1	Ag005G459940
OG0014289	XP_006298483.1	Ag005G459330
OG0014290	XP_006298043.2	Ag005G459010
OG0014291	XP_006297734.1	Ag005G458730
OG0014292	XP_006297014.1	Ag005G457500
OG0014293	XP_006298790.1	Ag005G457350
OG0014294	XP_006299054.1	Ag005G456790
OG0014295	XP_006297202.1	Ag005G456250
OG0014296	XP_006298957.1	Ag005G455530
OG0014297	XP_023640869.1	Ag007G595740
OG0014298	XP_023642702.1	Ag005G454670
OG0014299	XP_006299264.1	Ag005G453380
OG0014300	XP_006299842.1	Ag005G453160
OG0014301	XP_006299375.1	Ag005G452700
OG0014302	XP_023637666.1	Ag006G498890, Ag006G498900
OG0014303	XP_006298745.1	Ag005G450740
OG0014304	XP_006296929.2	Ag005G450600
OG0014305	XP_023641830.1	Ag005G450610
OG0014306	XP_006306175.1	Ag001G017880
OG0014307	XP_006297988.1	Ag005G449700
OG0014308	XP_006299232.1	Ag005G449520
OG0014309	XP_006303249.1	Ag001G017310
OG0014310	XP_006296879.1	Ag005G448480
OG0014311	XP_006296869.1	Ag002G140010, Ag005G448280
OG0014312	XP_006297358.1	Ag005G448220
OG0014313	XP_023641204.1	Ag005G446490
OG0014314	XP_006297113.1	Ag005G446480
OG0014315	XP_006296624.1	Ag005G446130
OG0014316	XP_006297622.1	Ag005G445890
OG0014317	XP_006297698.1	Ag005G445870
OG0014318	XP_006297062.1	Ag005G445850
OG0014319	XP_006297133.1	Ag005G444600
OG0014320	XP_006299878.1	Ag005G443210, Ag005G444450
OG0014321	XP_006297730.1	Ag005G443050, Ag005G444350
OG0014322	XP_006298296.1	Ag005G444340, Ag005G443030
OG0014323	XP_006298732.1	Ag005G441400
OG0014324	XP_006298007.2	Ag005G441840
OG0014325	XP_006298250.2	Ag005G441870
OG0014326	XP_006297135.1	Ag005G441980
OG0014327	XP_023641159.1	Ag005G441990
OG0014328	XP_023642664.1	Ag005G441140
OG0014329	XP_006298586.1	Ag005G440410
OG0014330	XP_023642494.1	Ag005G437780
OG0014331	XP_023636648.1	Ag008G718800
OG0014332	XP_006299940.1	Ag005G437030
OG0014333	XP_006297648.1	Ag005G436400
OG0014334	XP_006298259.1	Ag005G435040
OG0014335	XP_023642508.1	Ag005G434450, Ag005G433660
OG0014336	XP_023641770.1	Ag005G433500, Ag005G434370
OG0014337	XP_006297744.2	Ag005G432700, Ag005G434010
OG0014338	XP_006284234.1	Ag001G037860
OG0014339	XP_006298301.1	Ag005G431280
OG0014340	XP_006299509.1	Ag005G430730, Ag005G430150
OG0014341	XP_006297413.1	Ag005G430360, Ag005G430600
OG0014342	XP_006297253.1	Ag005G430370, Ag005G430590
OG0014343	XP_006298632.2	Ag005G430410, Ag005G430570
OG0014344	XP_023641990.1	Ag005G428720
OG0014345	XP_006297695.2	Ag005G428300
OG0014346	XP_006298734.1	Ag005G427200
OG0014347	XP_023642023.1	Ag005G427100
OG0014348	XP_006299062.1	Ag005G426970
OG0014349	XP_023641573.1	Ag005G425940
OG0014350	XP_006297309.1	Ag005G425990
OG0014351	XP_006298032.1	Ag005G426090
OG0014352	XP_006296972.1	Ag005G421730, Ag008G729590
OG0014353	XP_006299793.1	Ag005G411280
OG0014354	XP_006299399.2	Ag005G424210
OG0014355	XP_006297186.1	Ag005G424370
OG0014356	XP_006297020.1	Ag005G424770
OG0014357	XP_023641737.1	Ag005G424780
OG0014358	XP_006297624.1	Ag005G424930
OG0014359	XP_006298511.2	Ag005G425000
OG0014360	XP_006297583.1	Ag005G442140, Ag001G090080
OG0014361	XP_006296708.1	Ag005G425470
OG0014362	XP_006297328.1	Ag004G372590
OG0014363	XP_006298616.1	Ag005G419240
OG0014364	XP_006297071.1	Ag017G742680, Ag005G421280
OG0014365	XP_023642288.1	Ag006G505160
OG0014366	XP_023642576.1	Ag005G420180
OG0014367	XP_023641533.1	Ag005G420000
OG0014368	XP_006298726.1	Ag004G401860
OG0014369	XP_006297176.2	Ag005G419880, Ag006G526040
OG0014370	XP_023633962.1	Ag003G276520
OG0014371	XP_006297197.1	Ag005G419770
OG0014372	XP_006287077.1	Ag005G419810, Ag005G482510, Ag005G482490
OG0014373	XP_006297389.1	Ag005G419720
OG0014374	XP_006306913.1	Ag004G307740
OG0014375	XP_006296983.2	Ag005G418890
OG0014376	XP_023642792.1	Ag005G418720
OG0014377	XP_006298909.1	Ag005G418620
OG0014378	XP_006299964.2	Ag005G418010, Ag007G597610
OG0014379	XP_006307564.1	Ag006G565520
OG0014380	XP_006298307.1	Ag005G417670
OG0014381	XP_006307221.1	Ag005G417170
OG0014382	XP_006297162.1	Ag003G222880
OG0014383	XP_006297340.1, XP_023642429.1	Ag005G416110
OG0014384	XP_023642723.1	Ag005G415490
OG0014385	XP_006299385.1	Ag005G414210
OG0014386	XP_006297927.1	Ag005G410770
OG0014387	XP_006296964.1	Ag005G409610
OG0014388	XP_023642457.1	Ag005G409600
OG0014389	XP_006296974.2	Ag005G408980
OG0014390	XP_006296987.1	Ag005G408840
OG0014391	XP_006297852.1	Ag005G408770
OG0014394	XP_006298045.1	Ag005G405500
OG0014395	XP_006297034.2	Ag005G402280
OG0014396	XP_006300027.1	Ag005G402540, Ag002G116120
OG0014397	XP_006296647.1	Ag005G402960
OG0014398	XP_006298730.1	Ag001G099280, Ag005G403640
OG0014399	XP_006297644.1	Ag005G403930
OG0014401	XP_006297425.1	Ag005G403600
OG0014402	XP_006298316.1	Ag003G231930
OG0014403	XP_006303769.1	Ag001G000060
OG0014404	XP_023645059.1	Ag001G000100
OG0014405	XP_023645507.1	Ag001G001010
OG0014406	XP_006303391.1	Ag001G001030
OG0014407	XP_006304933.1	Ag001G002090
OG0014408	XP_006305207.1	Ag001G002220, Ag001G002190
OG0014409	XP_023645249.1	Ag001G002310
OG0014410	XP_006279490.1	Ag002G123640
OG0014411	XP_023645802.1	Ag001G002500
OG0014412	XP_006307146.1	Ag001G004830
OG0014413	XP_006306272.2	Ag001G004880
OG0014414	XP_006303232.1	Ag001G005780
OG0014415	XP_006307524.2	Ag001G006510
OG0014416	XP_006305683.1	Ag001G007510
OG0014417	XP_006305391.1	Ag001G007530
OG0014418	XP_006305780.1	Ag001G007900
OG0014419	XP_006306897.1	Ag001G008400
OG0014420	XP_006305087.1	Ag001G008430
OG0014421	XP_006304948.1	Ag001G008440
OG0014422	XP_006305590.1	Ag001G008710
OG0014423	XP_006307729.2	Ag001G009270
