Orthogroup	Capsella_rubella	Noccaea_praecox
OG0013848	XP_006303947.1	Np004G234990
OG0013849	XP_006305569.1	Np004G234660
OG0013850	XP_006303847.1, XP_006306653.1	Np004G234420
OG0013851	XP_006304824.1	Np004G234020, Np004G234100
OG0013852	XP_006304951.1	Np002G113680, Np004G233990
OG0013853	XP_006305284.1	Np004G233980
OG0013854	XP_006306114.1	Np004G233800
OG0013855	XP_006305337.1	Np004G233760
OG0013856	XP_023645775.1	Np004G233610
OG0013857	XP_023644849.1	Np004G233470
OG0013858	XP_006303132.1	Np004G232760
OG0013859	XP_006303560.1	Np004G231720
OG0013860	XP_006305542.1	Np004G231700
OG0013861	XP_006306336.1	Np004G231560
OG0013863	XP_006303280.1	Np004G230390
OG0013864	XP_006307446.1	Np004G228970
OG0013865	XP_006307557.1	Np004G228890
OG0013866	XP_006304587.1	Np004G227900
OG0013867	XP_023645894.1	Np004G226980
OG0013868	XP_023645027.1	Np004G226940
OG0013869	XP_006305125.1	Np004G226900
OG0013870	XP_006305323.1	Np004G226130
OG0013871	XP_006305149.1	Np004G225850
OG0013872	XP_006305377.2	Np004G224650
OG0013873	XP_023646013.1	Np004G208840
OG0013874	XP_006306989.1	Np004G208980
OG0013875	XP_006303857.1	Np004G209710
OG0013876	XP_006300623.1	Np002G091320
OG0013877	XP_023644642.1	Np004G209970
OG0013878	XP_006303762.1	Np004G210090
OG0013879	XP_023644835.1	Np004G202210
OG0013880	XP_006286257.1	Np005G282280
OG0013881	XP_023635073.1	Np005G282070
OG0013882	XP_006284164.1	Np005G281750
OG0013883	XP_006282618.1	Np005G281740
OG0013884	XP_023634778.1	Np005G281500
OG0013885	XP_006283769.1	Np005G281190
OG0013886	XP_006283114.1	Np005G281140
OG0013887	XP_006284135.1	Np005G281120
OG0013888	XP_023635320.1	Np005G270000
OG0013889	XP_006293492.1	Np006G364180
OG0013890	XP_006294163.1	Np006G364540
OG0013891	XP_006294587.2	Np006G364430
OG0013892	XP_023639804.1	Np006G364590
OG0013893	XP_023634463.1	Np005G263240
OG0013894	XP_006295170.1	Np006G364720
OG0013895	XP_023639963.1	Np006G364730
OG0013897	XP_006296432.1	Np006G364820
OG0013898	XP_006293620.1	Np006G364400
OG0013899	XP_006293853.1	Np006G364370
OG0013900	XP_006295132.1	Np006G366810
OG0013901	XP_023639921.1	Np006G367990
OG0013902	XP_006302322.1	Np002G076940
OG0013903	XP_006302223.1	Np002G076950
OG0013904	XP_006296451.1	Np006G368520
OG0013905	XP_006293410.1	Np006G368900
OG0013906	XP_006294704.1	Np006G369120
OG0013907	XP_006293356.1	Np006G369450
OG0013908	XP_006296067.1	Np006G369480
OG0013909	XP_023641011.1	Np006G369530
OG0013910	XP_006294485.1	Np006G370150
OG0013911	XP_006294286.1	Np006G370510
OG0013912	XP_006295119.1	Np006G370710
OG0013913	XP_006296137.1	Np006G371170
OG0013914	XP_006303332.1	Np006G371370
OG0013915	XP_006306125.1	Np004G241200
OG0013916	XP_006304780.1	Np004G241780
OG0013917	XP_006305721.1	Np004G241790
OG0013918	XP_006305322.1	Np004G242090
OG0013919	XP_006304693.2	Np004G242360
OG0013920	XP_006307116.2	Np004G242600
OG0013921	XP_023645652.1	Np004G243030, Np004G243060
OG0013922	XP_023645316.1	Np004G243110
OG0013923	XP_006304243.1	Np004G243170
OG0013924	XP_006304034.1	Np004G243260
OG0013925	XP_006303630.1	Np004G243480
OG0013926	XP_006304718.1	Np004G244010
OG0013927	XP_006303581.1	Np004G244490
OG0013928	XP_006307184.1	Np004G244850
OG0013929	XP_006304679.1	Np004G244870
OG0013930	XP_006307130.1	Np004G245960
OG0013931	XP_006303826.1	Np004G246180
OG0013932	XP_006306261.2	Np004G246190
OG0013933	XP_006303268.1	Np004G246390
OG0013934	XP_006305623.1	Np004G246530
OG0013935	XP_006303706.1	Np004G247510
OG0013936	XP_023645563.1	Np004G247600
OG0013937	XP_023645667.1	Np004G247830
OG0013938	XP_006297821.1	Np007G388890
OG0013939	XP_006298487.2	Np007G388880
OG0013940	XP_023637270.1	Np001G015690
OG0013941	XP_006304482.1	Np004G249160
OG0013942	XP_006306941.1	Np004G249100
OG0013943	XP_006303671.1	Np004G249540
OG0013944	XP_023645680.1	Np004G249580
OG0013945	XP_023632815.1	Np004G249690
OG0013946	XP_006307607.1	Np004G249730
OG0013947	XP_006303656.1	Np004G249750
OG0013948	XP_006305088.1	Np004G249800
OG0013949	XP_023644726.1	Np004G249860
OG0013950	XP_006304054.1	Np004G250620
OG0013951	XP_006306844.1	Np004G250770
OG0013952	XP_006305032.1	Np004G250870
OG0013953	XP_006303811.1	Np004G250930
OG0013954	XP_006291458.1	Np001G062550
OG0013955	XP_006303625.1	Np004G251530
OG0013956	XP_006305830.2	Np004G252090
OG0013957	XP_023645338.1	Np004G252180
OG0013958	XP_006307401.1	Np004G252310
OG0013959	XP_006306364.1	Np004G252520
OG0013960	XP_006304886.2	Np004G252620
OG0013961	XP_023645917.1	Np004G252630
OG0013962	XP_023644689.1	Np004G253000
OG0013963	XP_006304785.1	Np004G253300
OG0013964	XP_006305261.1	Np004G253470
OG0013965	XP_023644653.1	Np004G253610
OG0013966	XP_006305016.2	Np004G253940
OG0013967	XP_006303916.2	Np004G254230
OG0013968	XP_006306345.1	Np004G254310
OG0013969	XP_023645241.1	Np004G254660
OG0013970	XP_006303288.1	Np004G255040
OG0013971	XP_023644966.1	Np004G255250
OG0013972	XP_006305960.1	Np004G255290
OG0013973	XP_023632922.1	Np004G255470
OG0013974	XP_006303252.1	Np004G255750
OG0013975	XP_006303192.1	Np004G255960
OG0013976	XP_006305659.1	Np004G256040
OG0013977	XP_006303915.1	Np004G256080
OG0013978	XP_006307466.2	Np004G256970
OG0013979	XP_006306709.1	Np004G257210
OG0013980	XP_006303275.1	Np004G257350
OG0013981	XP_006305457.1	Np004G257380
OG0013982	XP_006305967.1	Np004G257750
OG0013983	XP_006303697.1	Np004G258300
OG0013984	XP_006306578.1	Np004G258410
OG0013985	XP_006305435.1	Np004G258570
OG0013986	XP_006305568.1	Np004G258600
OG0013987	XP_006305677.2, XP_006279525.1	Np004G258630
OG0013988	XP_023645242.1	Np004G258650
OG0013989	XP_006307379.1	Np004G258720
OG0013990	XP_006303976.1	Np004G259080
OG0013991	XP_006304974.1	Np004G258980
OG0013992	XP_023645161.1	Np004G259250
OG0013993	XP_023633250.1	Np004G259460, Np004G259490
OG0013994	XP_006305307.1	Np004G259530
OG0013995	XP_023639867.1	Np004G259570
OG0013996	XP_006307173.1	Np004G259600
OG0013997	XP_023638013.1	Np002G078300
OG0013998	XP_023644678.1	Np004G259920
OG0013999	XP_006287880.1	Np003G140840
OG0014000	XP_006287601.1	Np003G141510
OG0014001	XP_006287172.1	Np003G147010
OG0014002	XP_006289729.1	Np003G141390
OG0014003	XP_006287310.1	Np003G141360
OG0014004	XP_006289122.1	Np003G140980
OG0014005	XP_006290180.1	Np003G141680
OG0014006	XP_006289258.1	Np003G142400
OG0014007	XP_023636513.1	Np003G142620
OG0014008	XP_023637104.1	Np003G142630
OG0014009	XP_006288000.1	Np003G142640
OG0014010	XP_006286391.1	Np003G142680
OG0014011	XP_006288594.1	Np003G142710
OG0014012	XP_006288450.1	Np003G142910
OG0014013	XP_006289468.1	Np003G142920
OG0014014	XP_006290116.1, XP_006279217.2	Np003G143090
OG0014015	XP_006287146.2	Np003G143220
OG0014016	XP_023637068.1	Np003G143250
OG0014017	XP_023637081.1	Np003G143590
OG0014018	XP_006287003.1	Np003G143860
OG0014019	XP_006287074.1	Np003G143940
OG0014020	XP_023637221.1	Np003G144170
OG0014021	XP_006288445.1	Np003G144350
OG0014022	XP_006289856.1	Np003G144430
OG0014023	XP_006286973.1	Np003G144740
OG0014024	XP_006286784.1	Np003G144730
OG0014025	XP_006290015.1	Np003G144960
OG0014026	XP_006288137.1	Np003G145620
OG0014027	XP_023643221.1	Np002G075330
OG0014028	XP_023636400.1	Np003G145700
OG0014029	XP_006287983.1	Np003G145980
OG0014030	XP_006287419.1	Np003G146320
OG0014031	XP_006287205.1	Np003G146390
OG0014032	XP_006286401.1	Np003G146520
OG0014033	XP_006288098.1	Np003G146780
OG0014034	XP_006287694.1	Np003G147050
OG0014035	XP_006287435.1	Np003G147270
OG0014036	XP_023637524.1	Np001G014110
OG0014037	XP_006288219.2	Np001G014240
OG0014038	XP_006286854.1	Np001G014260
OG0014039	XP_023636707.1	Np001G014290
OG0014040	XP_006286480.1	Np001G014340
OG0014041	XP_006287857.1	Np001G014470
OG0014042	XP_006280033.1	Np001G041010
OG0014043	XP_006287782.1	Np001G014840
OG0014044	XP_023636613.1	Np001G015230
OG0014045	XP_006287784.1	Np001G015680
OG0014046	XP_006281891.1	Np001G016940
OG0014047	XP_006281977.1	Np001G017010
OG0014048	XP_006280795.2	Np001G017090
OG0014049	XP_006281736.1	Np001G017130
OG0014050	XP_006280032.2	Np001G017800
OG0014051	XP_006281015.2	Np001G017250
OG0014052	XP_023636695.1	Np003G140340
OG0014053	XP_006289503.1, XP_006279170.1	Np003G132600
OG0014054	XP_006289981.1	Np003G132740
OG0014055	XP_006287021.2	Np003G132640
OG0014056	XP_006287443.1	Np005G308970, Np003G141730
OG0014057	XP_006288737.1	Np003G132350
OG0014058	XP_006290152.1	Np003G132310
OG0014059	XP_023637410.1	Np003G132280
OG0014060	XP_006289834.1	Np003G132120
OG0014061	XP_006280050.1	Np001G018150
OG0014062	XP_006288807.2	Np003G131530
OG0014063	XP_006286510.1	Np003G131450
OG0014064	XP_006287196.1	Np003G131320
OG0014065	XP_006289597.1	Np003G131180
OG0014067	XP_006286686.1	Np003G130990
OG0014068	XP_006288127.1	Np003G130750
OG0014069	XP_006289514.2	Np003G130660, Np003G137480
OG0014070	XP_006287676.1	Np003G130520
OG0014071	XP_006290079.1	Np003G130490
OG0014072	XP_006288659.1	Np003G130250
OG0014073	XP_006288752.1	Np003G130050
OG0014074	XP_006288293.1	Np003G129470
OG0014075	XP_006287110.1	Np003G129490
OG0014076	XP_006288639.1	Np003G129610, Np003G132780
OG0014077	XP_023636394.1, XP_006279451.1	Np003G129620
OG0014078	XP_023636908.1	Np003G129360
OG0014079	XP_006287486.1	Np003G129330
OG0014080	XP_006287109.1	Np003G129300
OG0014081	XP_023636264.1	Np003G129240
OG0014082	XP_006286880.1	Np003G129200
OG0014083	XP_006287006.1	Np003G128960
OG0014084	XP_006287655.1	Np001G013640
OG0014085	XP_023637675.1	Np001G013170
OG0014087	XP_006287596.1	Np001G012780
OG0014088	XP_006288825.1	Np001G011570
OG0014089	XP_006287038.1	Np001G011700
OG0014090	XP_006287482.1	Np001G011740
OG0014091	XP_023636686.1	Np001G011490
OG0014092	XP_006287125.1	Np001G011430
OG0014093	XP_006288580.1	Np001G011060
OG0014094	XP_006287013.1	Np001G010870
OG0014095	XP_023641108.1	Np007G388580
OG0014096	XP_023635729.1	Np001G010030
OG0014097	XP_006289382.1	Np001G010000
OG0014098	XP_006280169.1	Np001G009700
OG0014099	XP_006280469.1	Np001G009170
OG0014100	XP_006281868.1	Np001G009110
OG0014101	XP_006280873.1	Np001G008740
OG0014102	XP_006284356.1	Np005G276750
OG0014103	XP_006281443.1	Np001G007920
OG0014104	XP_006281008.1	Np001G007820, Np001G007810
OG0014105	XP_006282365.1	Np001G007470, Np001G007490
OG0014106	XP_006282111.1	Np001G007090
OG0014107	XP_006280210.2	Np001G007000
OG0014108	XP_006280167.1	Np001G006970
OG0014109	XP_006280891.1	Np001G006880
OG0014110	XP_006281027.1	Np001G006790
OG0014111	XP_006280741.1	Np001G006620
OG0014112	XP_006280971.1	Np001G006610
OG0014113	XP_006280710.1	Np003G154100
OG0014114	XP_006280567.1	Np003G154250
OG0014115	XP_006280420.1, XP_006307548.1	Np003G154610
OG0014116	XP_006292183.1	Np001G053280
OG0014117	XP_006292663.2	Np001G053180
OG0014118	XP_006292525.2	Np001G053120
OG0014119	XP_023639307.1	Np001G053060
OG0014120	XP_006292255.1	Np001G052730
OG0014121	XP_006291952.1	Np001G052480
OG0014122	XP_006291095.1	Np001G052200
OG0014123	XP_023638027.1	Np005G268320
OG0014124	XP_006291791.1	Np001G052030
OG0014125	XP_023639114.1	Np001G051770
OG0014126	XP_006292011.2	Np001G051010
OG0014127	XP_006291017.2	Np001G050910
OG0014128	XP_006292687.2	Np001G050820
OG0014129	XP_006290585.1	Np001G050370
OG0014130	XP_006290862.1	Np001G050300
OG0014131	XP_023638230.1	Np001G050100
OG0014132	XP_006291178.1	Np001G049940
OG0014133	XP_006291042.1	Np001G049330
OG0014134	XP_006292410.1	Np001G049120
OG0014135	XP_006290749.1	Np001G048260
OG0014136	XP_023639170.1	Np001G048190
OG0014137	XP_006291901.2	Np001G048060
OG0014138	XP_006286933.2	Np003G180000, Np003G180010
OG0014139	XP_006290871.1	Np001G047670
OG0014140	XP_006290257.1	Np001G047560
OG0014141	XP_006292661.1	Np001G047200
OG0014142	XP_006290898.1	Np001G047130
OG0014143	XP_006292312.1	Np001G047100, Np001G047110
OG0014144	XP_006292660.1	Np001G046770
OG0014145	XP_023639068.1	Np001G046760
OG0014146	XP_006290802.1	Np001G046350
OG0014147	XP_006291002.1	Np001G046160
OG0014148	XP_006291764.1	Np001G045870
OG0014149	XP_023643197.1	Np002G080310
OG0014150	XP_006290504.1	Np001G045560
OG0014151	XP_006292321.1	Np001G045500
OG0014152	XP_006291331.1	Np001G045350
OG0014153	XP_023637957.1	Np001G045000
OG0014154	XP_006291100.1	Np001G044960
OG0014155	XP_006290667.1	Np001G044790
OG0014156	XP_006290935.1	Np001G044710
OG0014157	XP_006290724.1	Np001G044570
OG0014158	XP_006293325.2, XP_023634671.1	Np001G043850
OG0014159	XP_006291366.1	Np001G043830
OG0014160	XP_006291737.1	Np001G043820
OG0014161	XP_006291975.1	Np001G043710
OG0014162	XP_006293744.1	Np006G323890
OG0014163	XP_023636941.1	Np003G175330
OG0014164	XP_023633622.1	Np004G190240
OG0014165	XP_006300633.2	Np002G091240
OG0014166	XP_006300904.1	Np002G091610
OG0014167	XP_006302412.1	Np002G090800
OG0014168	XP_006301277.1	Np002G121180
OG0014169	XP_006300889.1	Np002G090500
OG0014170	XP_006302704.1	Np002G090380
OG0014171	XP_006301542.1	Np002G088850
OG0014172	XP_006303087.1	Np002G088750
OG0014173	XP_006302258.1	Np002G071010
OG0014174	XP_006301086.1	Np002G087320
OG0014175	XP_006302697.1	Np002G087240
OG0014176	XP_006302411.1	Np002G087120
OG0014179	XP_006300627.2	Np002G086130
OG0014180	XP_006302287.1	Np002G085460
OG0014181	XP_006302440.2	Np002G085080
OG0014182	XP_006302894.1	Np002G084950
OG0014183	XP_006302096.1	Np002G084030
OG0014184	XP_006301839.1	Np002G083910
OG0014185	XP_023643288.1	Np002G083820
OG0014186	XP_006301205.1	Np002G083690
OG0014187	XP_006301077.1	Np002G083650
OG0014188	XP_006301141.1	Np002G083510
OG0014189	XP_023643670.1	Np002G083320
OG0014190	XP_006301391.1	Np002G083310
OG0014191	XP_006302261.1	Np002G083150
OG0014192	XP_006302340.1	Np002G083140
OG0014193	XP_006300322.1	Np002G073710
OG0014194	XP_006301156.1	Np002G074510
OG0014195	XP_006300671.1	Np002G074590
OG0014196	XP_023643679.1	Np002G074760
OG0014197	XP_006300361.1	Np002G075160
OG0014198	XP_006301565.1	Np002G075190
OG0014199	XP_006302073.1	Np002G075390
OG0014200	XP_006300947.1	Np002G075470
OG0014202	XP_023644327.1	Np002G075900
OG0014203	XP_006302513.2	Np002G076200
OG0014204	XP_006300747.1	Np002G076550
OG0014205	XP_006302606.1	Np002G076990
OG0014206	XP_006303067.1	Np001G018670
OG0014207	XP_006302092.1	Np002G077070
OG0014208	XP_006300917.1, XP_023644522.1	Np002G077220
OG0014210	XP_023644068.1	Np002G077830
OG0014211	XP_006301043.1	Np002G078120
OG0014212	XP_006300584.1	Np002G078130
OG0014213	XP_006302160.1	Np002G078400
OG0014214	XP_006300802.1	Np002G078460
OG0014215	XP_023643368.1	Np002G078690
OG0014216	XP_006300805.1	Np002G078860
OG0014217	XP_006300841.2	Np002G078980
OG0014218	XP_023643262.1	Np002G079240
OG0014219	XP_023643704.1	Np002G079300
OG0014221	XP_006302425.1	Np002G079490
OG0014222	XP_006300384.1	Np002G079600
OG0014223	XP_006301424.1	Np002G079650
OG0014224	XP_023643507.1	Np002G079990
OG0014225	XP_023642958.1	Np002G080050, Np002G080720
OG0014226	XP_023642899.1	Np002G080140, Np002G080620
OG0014227	XP_023643538.1	Np002G080190
OG0014228	XP_006300364.2	Np002G080220
OG0014229	XP_006302836.1	Np006G342960, Np002G080280
OG0014230	XP_006300679.1	Np002G080370, Np002G080410
OG0014231	XP_006302464.1	Np002G081090
OG0014232	XP_006302144.1	Np002G081330
OG0014233	XP_023642943.1	Np002G081400
OG0014235	XP_023642965.1	Np002G081960
OG0014236	XP_023643612.1	Np002G082100
OG0014237	XP_006301633.1	Np002G082170, Np002G082130
OG0014238	XP_006306911.1	Np004G238610
OG0014239	XP_006300828.2	Np002G082440
OG0014240	XP_006301629.1	Np002G082450
OG0014241	XP_023643622.1	Np002G082540
OG0014242	XP_006302221.1	Np002G082690
OG0014243	XP_006301306.1	Np002G072820
OG0014244	XP_006302947.1	Np002G072720
OG0014245	XP_023643577.1	Np002G072620
OG0014246	XP_006300395.2	Np002G072530
OG0014247	XP_023643993.1	Np002G072340
OG0014248	XP_023644070.1	Np002G072310
OG0014249	XP_006301897.1	Np002G072230
OG0014250	XP_006302130.1	Np002G072160
OG0014251	XP_023643190.1	Np002G072140
OG0014252	XP_006302925.1	Np002G071450
OG0014253	XP_023643492.1	Np002G071160
OG0014254	XP_023644378.1	Np002G070820
OG0014255	XP_023643882.1	Np002G070810
OG0014256	XP_006301281.1	Np002G070770
OG0014257	XP_006301563.1	Np005G311740, Np002G070760
OG0014258	XP_006299931.2	Np002G070740
OG0014259	XP_006300794.1	Np002G070410
OG0014260	XP_006300386.2	Np002G070320
OG0014261	XP_023644149.1	Np002G070250
OG0014262	XP_006301441.1	Np002G070290
OG0014263	XP_006301640.1	Np002G070110
OG0014264	XP_023644167.1	Np002G070130
OG0014265	XP_023641285.1	Np007G408710
OG0014266	XP_006291014.1	Np007G408380
OG0014267	XP_006300234.1	Np004G190620, Np007G407910
OG0014268	XP_006296696.1	Np007G406560
OG0014269	XP_023642612.1	Np007G406530
OG0014270	XP_023642597.1	Np003G164410
OG0014271	XP_006298801.1	Np007G406100
OG0014272	XP_006298979.1	Np007G406090
OG0014273	XP_006297223.1	Np007G406040
OG0014274	XP_006296603.2	Np007G405320
OG0014275	XP_006300241.1	Np007G404960
OG0014276	XP_006297254.1	Np007G404940
OG0014277	XP_023642386.1	Np007G404910
OG0014278	XP_006298313.2	Np007G404580
OG0014279	XP_023642145.1	Np007G404430
OG0014280	XP_023642684.1	Np007G402980
OG0014281	XP_006299359.1	Np007G402920
OG0014282	XP_023642716.1	Np007G390120
OG0014283	XP_006288571.1	Np003G175130
OG0014284	XP_006300103.1	Np007G390330
OG0014285	XP_023641599.1	Np007G390350
OG0014286	XP_006297882.1	Np007G390700
OG0014287	XP_006297304.2	Np007G391280
OG0014288	XP_006297187.1	Np007G391530
OG0014289	XP_006298483.1	Np007G391820
OG0014290	XP_006298043.2	Np007G392160
OG0014291	XP_006297734.1	Np007G392320
OG0014292	XP_006297014.1	Np007G392810
OG0014293	XP_006298790.1	Np007G392860
OG0014294	XP_006299054.1	Np007G393180
OG0014295	XP_006297202.1	Np007G393640
OG0014296	XP_006298957.1	Np007G394020
OG0014297	XP_023640869.1	Np006G359280
OG0014298	XP_023642702.1	Np007G394500
OG0014300	XP_006299842.1	Np007G395010
OG0014301	XP_006299375.1	Np007G395190
OG0014303	XP_006298745.1	Np007G395910
OG0014304	XP_006296929.2	Np007G395920
OG0014305	XP_023641830.1	Np007G395930
OG0014306	XP_006306175.1	Np004G197690
OG0014307	XP_006297988.1	Np007G396390
OG0014308	XP_006299232.1	Np007G396420
OG0014309	XP_006303249.1	Np004G197200
OG0014310	XP_006296879.1	Np007G397510
OG0014311	XP_006296869.1	Np007G397640
OG0014312	XP_006297358.1	Np007G397650
OG0014314	XP_006297113.1	Np007G399220
OG0014315	XP_006296624.1	Np007G399640
OG0014317	XP_006297698.1	Np011G436160
OG0014319	XP_006297133.1	Np007G380470
OG0014320	XP_006299878.1	Np007G380530
OG0014321	XP_006297730.1	Np007G380570
OG0014322	XP_006298296.1	Np007G380590
OG0014323	XP_006298732.1	Np007G381600, Np007G381550
OG0014324	XP_006298007.2	Np007G381410
OG0014325	XP_006298250.2	Np007G381340
OG0014326	XP_006297135.1	Np007G381250
OG0014327	XP_023641159.1	Np007G381230
OG0014328	XP_023642664.1	Np007G381970
OG0014329	XP_006298586.1	Np007G382360
OG0014330	XP_023642494.1	Np007G383440
OG0014331	XP_023636648.1	Np003G148180
OG0014332	XP_006299940.1	Np007G383760
OG0014333	XP_006297648.1	Np007G383950
OG0014334	XP_006298259.1	Np007G384650
OG0014335	XP_023642508.1	Np007G384870
OG0014336	XP_023641770.1	Np007G384910
OG0014337	XP_006297744.2	Np007G385250
OG0014338	XP_006284234.1	Np005G306400
OG0014339	XP_006298301.1	Np007G386110
OG0014340	XP_006299509.1	Np007G386860
OG0014341	XP_006297413.1	Np007G389550
OG0014342	XP_006297253.1	Np007G386960
OG0014343	XP_006298632.2	Np007G386970
OG0014344	XP_023641990.1	Np007G387360
OG0014345	XP_006297695.2	Np007G387460
OG0014346	XP_006298734.1	Np007G387890
OG0014347	XP_023642023.1	Np007G387900
OG0014348	XP_006299062.1	Np007G388020
OG0014349	XP_023641573.1	Np007G388790
OG0014350	XP_006297309.1	Np007G388770
OG0014351	XP_006298032.1	Np007G388730
OG0014352	XP_006296972.1	Np007G379890
OG0014353	XP_006299793.1	Np007G374720
OG0014354	XP_006299399.2	Np007G400510, Np007G413140
OG0014355	XP_006297186.1	Np007G389730
OG0014356	XP_006297020.1	Np007G389660
OG0014357	XP_023641737.1	Np007G389650
OG0014358	XP_006297624.1	Np007G389540
OG0014359	XP_006298511.2	Np007G389510
OG0014360	XP_006297583.1	Np007G389350
OG0014361	XP_006296708.1	Np007G389090
OG0014362	XP_006297328.1	Np007G380050
OG0014363	XP_006298616.1	Np007G378110
OG0014364	XP_006297071.1	Np007G380170
OG0014365	XP_023642288.1	Np007G379710
OG0014366	XP_023642576.1	Np007G379530
OG0014367	XP_023641533.1	Np007G379480, Np007G379460
OG0014368	XP_006298726.1	Np007G379190
OG0014369	XP_006297176.2	Np007G379170
