Orthogroup	Capsella_rubella	Cochlearia_excelsa
OG0013999	XP_006287880.1	g5228
OG0014000	XP_006287601.1	g45662
OG0014001	XP_006287172.1	g4883
OG0014002	XP_006289729.1	g29307
OG0014003	XP_006287310.1	g29310
OG0014004	XP_006289122.1	g45636
OG0014005	XP_006290180.1	g5161, g29286
OG0014006	XP_006289258.1	g29243
OG0014007	XP_023636513.1	g5090
OG0014009	XP_006288000.1	g5088
OG0014010	XP_006286391.1	g29222
OG0014011	XP_006288594.1	g29219
OG0014012	XP_006288450.1	g45712
OG0014013	XP_006289468.1	g29214
OG0014014	XP_006290116.1, XP_006279217.2	g5065
OG0014015	XP_006287146.2	g45721
OG0014016	XP_023637068.1	g29199
OG0014017	XP_023637081.1	g29191
OG0014018	XP_006287003.1	g29177
OG0014019	XP_006287074.1	g29169
OG0014020	XP_023637221.1	g5007
OG0014021	XP_006288445.1	g29146
OG0014022	XP_006289856.1	g4997
OG0014023	XP_006286973.1	g29134
OG0014024	XP_006286784.1	g29135
OG0014025	XP_006290015.1	g41498, g4986
OG0014026	XP_006288137.1	g41481
OG0014027	XP_023643221.1	g46326
OG0014028	XP_023636400.1	g29035
OG0014029	XP_006287983.1	g41473
OG0014030	XP_006287419.1	g4915
OG0014031	XP_006287205.1	g29059
OG0014032	XP_006286401.1	g4907
OG0014033	XP_006288098.1	g4899
OG0014034	XP_006287694.1	g29097
OG0014035	XP_006287435.1	g29107
OG0014036	XP_023637524.1	g10109
OG0014037	XP_006288219.2	g4837
OG0014038	XP_006286854.1	g10116
OG0014039	XP_023636707.1	g4832
OG0014040	XP_006286480.1	g4824
OG0014041	XP_006287857.1	g4805
OG0014042	XP_006280033.1	g11101
OG0014043	XP_006287782.1	g18515
OG0014045	XP_006287784.1	g4727
OG0014046	XP_006281891.1	g4452
OG0014047	XP_006281977.1	g10229
OG0014048	XP_006280795.2	g10222
OG0014049	XP_006281736.1	g18499
OG0014050	XP_006280032.2	g10276
OG0014051	XP_006281015.2	g1644
OG0014052	XP_023636695.1	g5264
OG0014053	XP_006289503.1, XP_006279170.1	g45463
OG0014054	XP_006289981.1	g29648
OG0014055	XP_006287021.2	g5578
OG0014056	XP_006287443.1	g29280
OG0014057	XP_006288737.1	g45457
OG0014058	XP_006290152.1	g29665
OG0014059	XP_023637410.1	g45456
OG0014060	XP_006289834.1	g29672
OG0014061	XP_006280050.1	g10299
OG0014062	XP_006288807.2	g5609
OG0014063	XP_006286510.1	g5612
OG0014064	XP_006287196.1	g29698
OG0014065	XP_006289597.1	g29703
OG0014067	XP_006286686.1	g5620, g45437
OG0014068	XP_006288127.1	g29711
OG0014069	XP_006289514.2	g5630
OG0014070	XP_006287676.1	g29723
OG0014071	XP_006290079.1	g5636
OG0014072	XP_006288659.1	g29733
OG0014073	XP_006288752.1	g29736
OG0014074	XP_006288293.1	g29765
OG0014075	XP_006287110.1	g29763
OG0014076	XP_006288639.1	g5659
OG0014078	XP_023636908.1	g25857, g29774
OG0014079	XP_006287486.1	g5676
OG0014080	XP_006287109.1	g29779, g45407
OG0014081	XP_023636264.1	g29783
OG0014082	XP_006286880.1	g29786
OG0014083	XP_006287006.1	g5692
OG0014084	XP_006287655.1	g10093, g624
OG0014085	XP_023637675.1	g606
OG0014086	XP_006288961.1	g10066
OG0014087	XP_006287596.1	g18562
OG0014088	XP_006288825.1	g10005
OG0014089	XP_006287038.1	g542
OG0014090	XP_006287482.1	g10012
OG0014091	XP_023636686.1	g10001
OG0014092	XP_006287125.1	g526
OG0014093	XP_006288580.1	g509
OG0014094	XP_006287013.1	g9988
OG0014095	XP_023641108.1	g13534
OG0014096	XP_023635729.1	g9951
OG0014097	XP_006289382.1	g457
OG0014098	XP_006280169.1	g9927
OG0014099	XP_006280469.1	g9898
OG0014100	XP_006281868.1	g419
OG0014101	XP_006280873.1	g9885
OG0014102	XP_006284356.1	g23572, g47658
OG0014103	XP_006281443.1	g383
OG0014104	XP_006281008.1	g9871
OG0014105	XP_006282365.1	g364
OG0014106	XP_006282111.1	g341
OG0014107	XP_006280210.2	g337
OG0014108	XP_006280167.1	g335
OG0014109	XP_006280891.1	g333
OG0014110	XP_006281027.1	g9835
OG0014111	XP_006280741.1	g322, g9831
OG0014112	XP_006280971.1	g321, g9830
OG0014113	XP_006280710.1	g28716
OG0014114	XP_006280567.1	g1204
OG0014115	XP_006280420.1, XP_006307548.1	g1165
OG0014116	XP_006292183.1	g19309
OG0014117	XP_006292663.2	g2474
OG0014118	XP_006292525.2	g19315
OG0014119	XP_023639307.1	g2485
OG0014120	XP_006292255.1	g2507
OG0014121	XP_006291952.1	g2525
OG0014122	XP_006291095.1	g19351
OG0014123	XP_023638027.1	g18254
OG0014124	XP_006291791.1	g2565
OG0014125	XP_023639114.1	g2581
OG0014126	XP_006292011.2	g19382
OG0014127	XP_006291017.2	g19385
OG0014128	XP_006292687.2	g19391
OG0014129	XP_006290585.1	g2627
OG0014130	XP_006290862.1	g19407
OG0014131	XP_023638230.1	g11386
OG0014132	XP_006291178.1	g2645
OG0014133	XP_006291042.1	g11387
OG0014134	XP_006292410.1	g2705
OG0014135	XP_006290749.1	g2725
OG0014136	XP_023639170.1	g2728
OG0014137	XP_006291901.2	g2763
OG0014138	XP_006286933.2	g25747
OG0014139	XP_006290871.1	g19499
OG0014140	XP_006290257.1	g2736
OG0014141	XP_006292661.1	g2773
OG0014142	XP_006290898.1	g2781
OG0014143	XP_006292312.1	g2782, g2784
OG0014144	XP_006292660.1	g2809
OG0014145	XP_023639068.1	g11410
OG0014146	XP_006290802.1	g11431
OG0014147	XP_006291002.1	g2879
OG0014148	XP_006291764.1	g19566
OG0014149	XP_023643197.1	g46090
OG0014150	XP_006290504.1	g19581
OG0014151	XP_006292321.1	g19582
OG0014152	XP_006291331.1	g2945
OG0014153	XP_023637957.1	g2991
OG0014154	XP_006291100.1	g11444
OG0014155	XP_006290667.1	g3008
OG0014156	XP_006290935.1	g3015
OG0014157	XP_006290724.1	g19600
OG0014158	XP_006293325.2, XP_023634671.1	g11470
OG0014159	XP_006291366.1	g3411
OG0014160	XP_006291737.1	g3412
OG0014162	XP_006293744.1	g52271
OG0014163	XP_023636941.1	g25943
OG0014164	XP_023633622.1	g36740
OG0014165	XP_006300633.2	g41651
OG0014166	XP_006300904.1	g44895
OG0014167	XP_006302412.1	g41616
OG0014168	XP_006301277.1	g40870
OG0014169	XP_006300889.1	g44871
OG0014170	XP_006302704.1	g41588, g41586
OG0014171	XP_006301542.1	g45755, g41504
OG0014172	XP_006303087.1	g44819
OG0014173	XP_006302258.1	g44293
OG0014174	XP_006301086.1	g45784
OG0014175	XP_006302697.1	g45790
OG0014176	XP_006302411.1	g45793
OG0014177	XP_006301939.1	g45795
OG0014178	XP_006300946.2	g44754
OG0014179	XP_006300627.2	g18015
OG0014180	XP_006302287.1	g45848
OG0014181	XP_006302440.2	g45869
OG0014182	XP_006302894.1	g45871
OG0014183	XP_006302096.1	g45905
OG0014184	XP_006301839.1	g44661
OG0014185	XP_023643288.1	g45916
OG0014186	XP_006301205.1	g3816, g45923, g3817
OG0014187	XP_006301077.1	g45928
OG0014188	XP_006301141.1	g44639
OG0014189	XP_023643670.1	g44630
OG0014190	XP_006301391.1	g45992
OG0014191	XP_006302261.1	g45974
OG0014192	XP_006302340.1	g44621
OG0014193	XP_006300322.1	g46428
OG0014194	XP_006301156.1	g17960
OG0014195	XP_006300671.1	g13614
OG0014196	XP_023643679.1	g46372
OG0014197	XP_006300361.1	g46340
OG0014198	XP_006301565.1	g46337
OG0014199	XP_006302073.1	g13618
OG0014200	XP_006300947.1	g46306
OG0014201	XP_023644012.1	g44374
OG0014202	XP_023644327.1	g46319
OG0014203	XP_006302513.2	g46288
OG0014204	XP_006300747.1	g44401
OG0014205	XP_006302606.1	g44415
OG0014207	XP_006302092.1	g46246
OG0014208	XP_006300917.1, XP_023644522.1	g44419, g46239
OG0014209	XP_023643875.1	g46231
OG0014210	XP_023644068.1	g46215
OG0014211	XP_006301043.1	g44468, g46193
OG0014212	XP_006300584.1	g44469
OG0014213	XP_006302160.1	g44480
OG0014215	XP_023643368.1	g46173
OG0014216	XP_006300805.1	g44503
OG0014217	XP_006300841.2	g44511
OG0014218	XP_023643262.1	g44521
OG0014219	XP_023643704.1	g44530
OG0014220	XP_006301356.1	g46136, g44535
OG0014221	XP_006302425.1	g46131
OG0014222	XP_006300384.1	g46128, g44543
OG0014223	XP_006301424.1	g46125
OG0014224	XP_023643507.1	g46110
OG0014225	XP_023642958.1	g46108
OG0014226	XP_023642899.1	g46102
OG0014227	XP_023643538.1	g46100
OG0014228	XP_006300364.2	g46097
OG0014229	XP_006302836.1	g46092
OG0014230	XP_006300679.1	g44560
OG0014231	XP_006302464.1	g44567
OG0014232	XP_006302144.1	g46055
OG0014233	XP_023642943.1	g46049
OG0014235	XP_023642965.1	g46017
OG0014236	XP_023643612.1	g46009
OG0014237	XP_006301633.1	g46007
OG0014238	XP_006306911.1	g27372
OG0014239	XP_006300828.2	g45998
OG0014240	XP_006301629.1	g44604
OG0014241	XP_023643622.1	g44607
OG0014242	XP_006302221.1	g44614
OG0014243	XP_006301306.1	g36056, g46490, g22310
OG0014244	XP_006302947.1	g46494
OG0014245	XP_023643577.1	g44338
OG0014246	XP_006300395.2	g46504
OG0014248	XP_023644070.1	g46519
OG0014249	XP_006301897.1	g46518
OG0014250	XP_006302130.1	g44323
OG0014251	XP_023643190.1	g25757
OG0014252	XP_006302925.1	g44300
OG0014254	XP_023644378.1	g46583
OG0014255	XP_023643882.1	g44285
OG0014256	XP_006301281.1	g46587
OG0014257	XP_006301563.1	g46588
OG0014258	XP_006299931.2	g46591
OG0014259	XP_006300794.1	g46602
OG0014260	XP_006300386.2	g46606
OG0014262	XP_006301441.1	g46609
OG0014263	XP_006301640.1	g44266
OG0014264	XP_023644167.1	g14654, g17996
OG0014265	XP_023641285.1	g7291
OG0014266	XP_006291014.1	g12257
OG0014267	XP_006300234.1	g13161
OG0014268	XP_006296696.1	g13202
OG0014269	XP_023642612.1	g7207
OG0014270	XP_023642597.1	g908
OG0014271	XP_006298801.1	g12204
OG0014272	XP_006298979.1	g12203
OG0014273	XP_006297223.1	g7191
OG0014274	XP_006296603.2	g7150
OG0014275	XP_006300241.1	g7137
OG0014276	XP_006297254.1	g7136
OG0014277	XP_023642386.1	g19161
OG0014278	XP_006298313.2	g12147
OG0014279	XP_023642145.1	g7102
OG0014280	XP_023642684.1	g7066
OG0014281	XP_006299359.1	g7065
OG0014282	XP_023642716.1	g12105
OG0014283	XP_006288571.1	g26001
OG0014284	XP_006300103.1	g13251
OG0014285	XP_023641599.1	g7044
OG0014286	XP_006297882.1	g7016
OG0014287	XP_006297304.2	g13263
OG0014288	XP_006297187.1	g12072
OG0014289	XP_006298483.1	g6983
OG0014290	XP_006298043.2	g13277
OG0014291	XP_006297734.1	g13280
OG0014292	XP_006297014.1	g6929
OG0014293	XP_006298790.1	g13292
OG0014294	XP_006299054.1	g6917
OG0014295	XP_006297202.1	g12021
OG0014296	XP_006298957.1	g6890
OG0014297	XP_023640869.1	g40035
OG0014298	XP_023642702.1	g12006
OG0014300	XP_006299842.1	g11990
OG0014301	XP_006299375.1	g11983
OG0014303	XP_006298745.1	g11970
OG0014304	XP_006296929.2	g6820
OG0014305	XP_023641830.1	g6819
OG0014306	XP_006306175.1	g54151
OG0014307	XP_006297988.1	g11957
OG0014308	XP_006299232.1	g6800
OG0014309	XP_006303249.1	g54154
OG0014310	XP_006296879.1	g11952
OG0014311	XP_006296869.1	g6771
OG0014312	XP_006297358.1	g11946
OG0014313	XP_023641204.1	g11924
OG0014314	XP_006297113.1	g6747
OG0014315	XP_006296624.1	g6740
OG0014316	XP_006297622.1	g11913, g25078
OG0014317	XP_006297698.1	g11912
OG0014318	XP_006297062.1	g11909
OG0014319	XP_006297133.1	g11897
OG0014320	XP_006299878.1	g11893
OG0014321	XP_006297730.1	g11891
OG0014322	XP_006298296.1	g6699
OG0014324	XP_006298007.2	g6674
OG0014325	XP_006298250.2	g13388
OG0014326	XP_006297135.1	g13384
OG0014327	XP_023641159.1	g6678, g13383
OG0014328	XP_023642664.1	g6634
OG0014330	XP_023642494.1	g11807
OG0014331	XP_023636648.1	g41415
OG0014332	XP_006299940.1	g6565
OG0014333	XP_006297648.1	g6558
OG0014334	XP_006298259.1	g11757
OG0014335	XP_023642508.1	g6524
OG0014336	XP_023641770.1	g6521
OG0014337	XP_006297744.2	g11749
OG0014338	XP_006284234.1	g24576
OG0014339	XP_006298301.1	g13484
OG0014340	XP_006299509.1	g11726
OG0014341	XP_006297413.1	g13586
OG0014342	XP_006297253.1	g6456
OG0014343	XP_006298632.2	g6455, g13498
OG0014344	XP_023641990.1	g13515
OG0014345	XP_006297695.2	g13518
OG0014346	XP_006298734.1	g6409
OG0014347	XP_023642023.1	g13522, g6408
OG0014348	XP_006299062.1	g6398
OG0014349	XP_023641573.1	g13562
OG0014350	XP_006297309.1	g6366
OG0014351	XP_006298032.1	g13550
OG0014352	XP_006296972.1	g13666
OG0014353	XP_006299793.1	g6020
OG0014354	XP_006299399.2	g7478
OG0014355	XP_006297186.1	g11579
OG0014356	XP_006297020.1	g13417
OG0014357	XP_023641737.1	g13416
OG0014358	XP_006297624.1	g11596, g13584
OG0014359	XP_006298511.2	g13582
OG0014360	XP_006297583.1	g13579
OG0014361	XP_006296708.1	g13573
OG0014362	XP_006297328.1	g13672
OG0014363	XP_006298616.1	g14242
OG0014364	XP_006297071.1	g13664
OG0014365	XP_023642288.1	g14569
OG0014366	XP_023642576.1	g14450
OG0014367	XP_023641533.1	g13679
OG0014368	XP_006298726.1	g6196
OG0014369	XP_006297176.2	g13684
OG0014370	XP_023633962.1	g23188
OG0014371	XP_006297197.1	g6192
OG0014372	XP_006287077.1	g6188
OG0014373	XP_006297389.1	g13686
OG0014374	XP_006306913.1	g31095
OG0014375	XP_006296983.2	g6151
OG0014376	XP_023642792.1	g14232
OG0014378	XP_006299964.2	g39562, g6137
OG0014379	XP_006307564.1	g28246
OG0014380	XP_006298307.1	g14085
OG0014381	XP_006307221.1	g14059
OG0014382	XP_006297162.1	g14051
OG0014383	XP_006297340.1, XP_023642429.1	g6094
OG0014384	XP_023642723.1	g6081
OG0014385	XP_006299385.1	g6050
OG0014386	XP_006297927.1	g13958
OG0014387	XP_006296964.1	g13782
OG0014388	XP_023642457.1	g5993
OG0014389	XP_006296974.2	g13936
OG0014390	XP_006296987.1	g5987
OG0014391	XP_006297852.1	g5986
OG0014392	XP_006300135.1	g13916
OG0014393	XP_006299734.1, XP_006299784.2	g13910
OG0014394	XP_006298045.1	g13902
OG0014395	XP_006297034.2	g13871
OG0014396	XP_006300027.1	g13869
OG0014397	XP_006296647.1	g5921, g13862
OG0014398	XP_006298730.1	g5903
OG0014399	XP_006297644.1	g13847, g5897
OG0014400	XP_023642373.1	g13844
OG0014401	XP_006297425.1	g5876
OG0014402	XP_006298316.1	g5888
OG0014403	XP_006303769.1	g27972
OG0014404	XP_023645059.1	g39449
OG0014405	XP_023645507.1	g54363
OG0014406	XP_006303391.1	g54362
OG0014407	XP_006304933.1	g54320
OG0014408	XP_006305207.1	g36712
OG0014409	XP_023645249.1	g54322
OG0014410	XP_006279490.1	g10843
OG0014411	XP_023645802.1	g36704
OG0014412	XP_006307146.1	g36664
OG0014413	XP_006306272.2	g54303
OG0014414	XP_006303232.1	g36637
OG0014415	XP_006307524.2	g36618
OG0014417	XP_006305391.1	g54277
OG0014418	XP_006305780.1	g54270
OG0014419	XP_006306897.1	g36574
OG0014420	XP_006305087.1	g36573
OG0014421	XP_006304948.1	g36572
OG0014422	XP_006305590.1	g36562
OG0014423	XP_006307729.2	g36554
OG0014424	XP_023645879.1	g36523
OG0014425	XP_006303644.1	g54229
OG0014426	XP_006307385.1	g54214
OG0014427	XP_006306778.1	g36470
OG0014428	XP_006303566.1	g54194
OG0014429	XP_006306946.1	g28036
OG0014430	XP_023644120.1	g44862
OG0014431	XP_006303962.1	g54181, g36454
OG0014434	XP_006306595.1	g36430, g54164
OG0014435	XP_023645452.1	g28058
OG0014436	XP_006307645.1	g36411
OG0014437	XP_023644850.1	g43449, g36405
OG0014438	XP_006305198.1	g54139
OG0014439	XP_023642538.1	g6833
OG0014440	XP_006305746.1	g36395
OG0014441	XP_006303632.1	g54124
OG0014442	XP_023632548.1	g36382
OG0014443	XP_006306610.1	g36374
OG0014444	XP_006304910.1	g54106
OG0014445	XP_006305885.1	g54118
OG0014446	XP_006304891.1	g36328
OG0014447	XP_006304702.1	g36321
OG0014448	XP_006305350.1	g28107
OG0014449	XP_006284042.1	g47147
OG0014450	XP_023633656.1	g24393
OG0014451	XP_023637862.1	g2303
OG0014452	XP_006282826.2	g24398
OG0014453	XP_023635354.1	g17610
OG0014454	XP_006284808.1	g47127
OG0014455	XP_006283024.1	g24417
OG0014456	XP_006296015.1	g37100
OG0014457	XP_006293433.1	g51461
OG0014458	XP_006295340.1	g51455
OG0014459	XP_023638770.1	g11339
OG0014460	XP_006291374.1	g11336
OG0014461	XP_006293002.1	g3237
OG0014462	XP_023638755.1	g2420
OG0014463	XP_006291785.1	g2419
OG0014464	XP_006292015.1	g2418
OG0014465	XP_006291176.1	g2414
OG0014466	XP_006293263.1	g19251
OG0014467	XP_006292688.1	g19240
OG0014468	XP_006291062.1	g19226
OG0014469	XP_006291522.2	g19224
OG0014470	XP_006301220.1	g13638
OG0014471	XP_006292489.1	g11314
OG0014472	XP_006290465.1	g19198
OG0014473	XP_006291519.1	g11305
OG0014474	XP_006291033.1	g19168
OG0014475	XP_006291190.2	g2445
OG0014476	XP_006287162.1	g29282
OG0014477	XP_006291668.1	g2458, g19293
OG0014478	XP_006291630.2	g11341
OG0014479	XP_006291288.1	g19304
OG0014480	XP_006293149.1	g2289
OG0014481	XP_006292418.1	g11297
OG0014482	XP_006290746.1	g2242
OG0014483	XP_006291476.1	g2233
OG0014484	XP_006290865.1	g2222
OG0014485	XP_006290263.1	g2221, g19108
OG0014486	XP_006290685.1	g19100
OG0014487	XP_023638641.1	g2192
OG0014488	XP_006291485.1	g2165
OG0014489	XP_006293087.1	g2163
OG0014490	XP_006293886.1	g51920
OG0014492	XP_023638128.1	g19014
OG0014493	XP_006291776.1	g2055
OG0014494	XP_006291817.1	g2058
OG0014495	XP_023638589.1	g18996
OG0014496	XP_006290276.1	g18971
OG0014497	XP_023639311.1	g11222
OG0014499	XP_006292847.1	g18954
OG0014500	XP_006290675.1	g1988
OG0014501	XP_023637859.1	g2005
OG0014502	XP_006290498.1	g2007
OG0014503	XP_006290894.2	g18906
OG0014504	XP_006291531.2	g2020
OG0014506	XP_006292056.1	g1957
OG0014507	XP_006290753.1	g1952
OG0014508	XP_006291543.1	g18870
OG0014509	XP_023638265.1	g1925
OG0014510	XP_006291451.2	g18825
OG0014511	XP_006290433.1	g19016
OG0014512	XP_023638045.1	g1901
OG0014513	XP_006293062.1	g1897, g18801
OG0014514	XP_006282259.1	g1885
OG0014515	XP_006291494.1	g1880
OG0014516	XP_006293132.1	g1842
OG0014517	XP_006292392.1	g1826
OG0014518	XP_023638771.1	g1813
OG0014520	XP_006292924.1	g11159
OG0014521	XP_006293160.1	g11158
OG0014522	XP_006290508.1	g11157
OG0014523	XP_006291115.1	g1774
OG0014524	XP_006290289.1	g11150
OG0014525	XP_006293300.1	g18740
OG0014526	XP_006291238.1	g18766
OG0014527	XP_023639031.1	g1741
OG0014529	XP_006292384.1	g18787
OG0014530	XP_006292109.1	g18699
OG0014531	XP_006293229.1	g44659
OG0014532	XP_023638368.1	g44660
OG0014533	XP_006293077.1	g18711
OG0014536	XP_006290326.1	g19591
OG0014537	XP_006290961.1	g19138
OG0014538	XP_006291930.1	g11271
OG0014542	XP_006279494.1	g36990
OG0014543	XP_006295158.1	g51530
OG0014544	XP_006296146.1	g51550
OG0014545	XP_023639462.1	g38102
OG0014547	XP_006301978.1	g13598
OG0014549	XP_006302672.1	g46423
OG0014550	XP_006302087.1	g44544
OG0014551	XP_006282769.1	g23383
OG0014553	XP_006283502.1	g23294
OG0014555	XP_006282992.1	g23195, g42966, g18146
OG0014556	XP_006299631.2	g12557
OG0014557	XP_023644679.1	g49275
OG0014558	XP_006305443.2	g27014
OG0014559	XP_006307455.1	g31413
OG0014561	XP_023632812.1	g31635
OG0014562	XP_023643277.1	g44725
OG0014563	XP_023644134.1	g45805
OG0014564	XP_006300820.1	g41556
OG0014565	XP_023643593.1	g43623, g43614, g35896
OG0014566	XP_006300951.1	g44218
OG0014567	XP_006299613.2	g11926, g11932
OG0014568	XP_023642787.1	g5920
OG0014569	XP_006298649.2	g6028, g6077
OG0014570	XP_006297984.1	g6432
OG0014571	XP_006298268.2	g6469
OG0014572	XP_006297200.1	g6786
OG0014574	XP_023642587.1	g12382
OG0014575	XP_006289618.1	g29684
OG0014576	XP_006288446.1	g29650
OG0014579	XP_006285095.1	g47393
OG0014580	XP_006285872.1	g47305
OG0014582	XP_006285199.1	g24277
OG0014583	XP_023645330.1	g27774, g50626
OG0014584	XP_006306537.1	g32371
OG0014585	XP_006286169.1	g23758
OG0014586	XP_006285281.1	g17171
OG0014587	XP_006294944.1	g51159
OG0014589	XP_023637169.1	g5253
OG0014590	XP_006289426.2	g29311
OG0014591	XP_006289966.1	g29129
OG0014592	XP_023635260.1, XP_006291726.1	g18498
OG0014593	XP_023634334.1, XP_023635032.1	g46634
OG0014594	XP_006281465.2	g28691
OG0014595	XP_023638986.1	g28732, g39236, g1272
OG0014596	XP_006287721.1	g794
OG0014597	XP_006288990.1	g782
OG0014599	XP_006289073.1	g693
OG0014600	XP_006279667.1	g132
OG0014602	XP_006303290.1	g27416
OG0014603	XP_006305812.1	g27435
OG0014605	XP_006300407.1	g1697
OG0014607	XP_023644272.1	g19570
OG0014609	XP_006298997.1	g6289
OG0014611	XP_006298534.1	g13989
OG0014616	XP_006293260.1	g19173
OG0014623	XP_023633474.1	g28591
OG0014637	XP_006286011.1	g23555
OG0014638	XP_006299332.1	g17034, g44093
OG0014639	XP_006285432.1	g23543
OG0014640	XP_006284063.1	g23540
OG0014641	XP_006285784.1	g23536
OG0014643	XP_006286132.1	g17025
OG0014644	XP_006300895.1	g44366
OG0014645	XP_006284532.1	g23515
OG0014646	XP_006285995.1	g23514
OG0014647	XP_023634120.1	g17015
OG0014648	XP_006285646.1	g23498
OG0014649	XP_006284472.1	g23496
OG0014650	XP_006283793.1	g23484
OG0014651	XP_006284336.1	g23478
OG0014652	XP_006283052.1	g23469
OG0014653	XP_006282897.2	g23466
OG0014654	XP_006282664.1	g23463
OG0014655	XP_006284138.1	g23462
OG0014656	XP_006300611.1	g25217
OG0014657	XP_006294012.1	g47703
OG0014659	XP_006294480.1	g17001
OG0014660	XP_006294960.1	g17000
OG0014661	XP_006285674.1	g23415
OG0014662	XP_006284642.2	g23377
OG0014663	XP_006284792.1	g16969
OG0014665	XP_006282675.1	g23367
OG0014666	XP_006285782.1	g53552
OG0014667	XP_006284411.1	g23351
OG0014668	XP_006283303.1	g23346
OG0014669	XP_023634008.1	g47775
OG0014670	XP_006283264.1	g23330
OG0014671	XP_006283853.1	g23328
OG0014672	XP_006306705.1	g31134
OG0014673	XP_006284104.1	g23315
OG0014674	XP_006284169.2	g23308
OG0014675	XP_006285327.1	g23306
OG0014676	XP_006282612.2	g47793
OG0014677	XP_006283546.1	g23297
OG0014678	XP_006283678.1	g23295
OG0014679	XP_006283595.1	g23289
OG0014680	XP_006284455.1	g16923
OG0014682	XP_023633901.1	g23273
OG0014683	XP_006294374.1	g38325
OG0014684	XP_023635321.1	g23251
OG0014685	XP_006284574.1	g16909
OG0014686	XP_006285526.1	g23240
OG0014687	XP_006283300.2	g23242
OG0014689	XP_006283479.1	g47873
OG0014690	XP_006282959.1	g23177
OG0014691	XP_023634221.1	g23174
OG0014692	XP_023634215.1	g18162
OG0014693	XP_006284011.1	g23170
