Orthogroup	Cochlearia_excelsa	Rorippa_islandica
OG0013271	g911	Roisl.0031s0094.1.p
OG0013272	g24393	Roisl.0002s0058.1.p
OG0013273	g24398	Roisl.0002s0062.1.p
OG0013274	g17207	Roisl.0022s0092.1.p
OG0013275	g47130	Roisl.0002s0070.1.p
OG0013276	g13515	Roisl.0053s0201.1.p
OG0013277	g13518	Roisl.0053s0192.1.p
OG0013278	g6408, g13522	Roisl.0001s0546.1.p
OG0013279	g6398	Roisl.0001s0538.1.p
OG0013280	g6397	Roisl.0001s0537.1.p
OG0013281	g13524	Roisl.0001s0527.1.p
OG0013282	g11654	Roisl.0213s0784.1.p
OG0013283	g13565	Roisl.0213s0738.1.p
OG0013284	g11647	Roisl.0213s0739.1.p
OG0013285	g6360	Roisl.0213s0736.1.p
OG0013286	g11631	Roisl.0213s0691.1.p
OG0013287	g13584, g11596	Roisl.0038s0057.1.p
OG0013288	g13416	Roisl.0038s0043.1.p
OG0013290	g11579	Roisl.0038s0031.1.p
OG0013291	g11726	Roisl.0053s0245.1.p
OG0013292	g13586	Roisl.0053s0236.1.p
OG0013293	g6456	Roisl.0053s0235.1.p
OG0013294	g13498	Roisl.0053s0234.1.p
OG0013295	g44972	Roisl.0024s0039.1.p
OG0013296	g44953	Roisl.0024s0058.1.p
OG0013298	g44930	Roisl.0024s0091.1.p
OG0013299	g44927, g44928	Roisl.0024s0093.1.p
OG0013300	g44919	Roisl.0024s0102.1.p
OG0013301	g41791	Roisl.0024s0103.1.p
OG0013302	g41765	Roisl.0019s0852.1.p
OG0013303	g44895	Roisl.0019s0816.1.p
OG0013304	g41653	Roisl.0019s0812.1.p
OG0013305	g41651	Roisl.0019s0806.1.p
OG0013306	g44878	Roisl.0019s0785.1.p
OG0013307	g41586, g41588	Roisl.0019s0768.1.p
OG0013308	g44861	Roisl.0019s0751.1.p
OG0013309	g41564	Roisl.0019s0723.1.p
OG0013310	g41543	Roisl.0019s0708.1.p
OG0013311	g25101	Roisl.0053s0116.1.p
OG0013312	g6034	Roisl.0066s0123.1.p
OG0013313	g13972	Roisl.0066s0078.1.p
OG0013315	g16809	Roisl.0009s0134.1.p
OG0013316	g6003	Roisl.0066s0057.1.p
OG0013318	g13782	Roisl.0066s0030.1.p
OG0013319	g5993	Roisl.0066s0029.1.p
OG0013320	g5987	Roisl.0066s0009.1.p
OG0013321	g5986	Roisl.0066s0008.1.p
OG0013322	g13924	Roisl.0210s2185.1.p
OG0013323	g13917	Roisl.0206s0020.1.p
OG0013324	g5963	Roisl.0206s0009.1.p
OG0013325	g13805	Roisl.0214s0355.1.p
OG0013326	g13902	Roisl.0214s0361.1.p
OG0013327	g13900	Roisl.0018s0357.1.p, Roisl.0214s0372.1.p
OG0013328	g51976	Roisl.0028s0505.1.p
OG0013329	g37380	Roisl.0028s0506.1.p
OG0013330	g37378	Roisl.0028s0518.1.p
OG0013331	g51968	Roisl.0028s0519.1.p
OG0013332	g37377	Roisl.0028s0521.1.p
OG0013333	g37376	Roisl.0028s0525.1.p
OG0013334	g51959	Roisl.0019s0532.1.p, Roisl.0028s0535.1.p
OG0013336	g51924	Roisl.0028s0564.1.p
OG0013337	g38143	Roisl.0028s0573.1.p
OG0013338	g51920	Roisl.0028s0574.1.p
OG0013339	g41156	Roisl.0028s0591.1.p
OG0013340	g38140	Roisl.0017s0409.1.p
OG0013341	g38136	Roisl.0017s0392.1.p
OG0013342	g51835	Roisl.0017s0376.1.p
OG0013343	g37329	Roisl.0017s0348.1.p
OG0013344	g51788	Roisl.0017s0341.1.p
OG0013345	g51786	Roisl.0017s0334.1.p
OG0013346	g38123	Roisl.0017s0299.1.p
OG0013347	g51757, g37310	Roisl.0017s0287.1.p
OG0013348	g37309	Roisl.0017s0286.1.p
OG0013349	g37829	Roisl.0082s0586.1.p
OG0013350	g51745	Roisl.0017s0272.1.p
OG0013351	g51744	Roisl.0017s0271.1.p
OG0013352	g38102	Roisl.0017s0233.1.p
OG0013353	g2781	Roisl.0209s0446.1.p
OG0013354	g50982	Roisl.0051s0012.1.p
OG0013355	g51724	Roisl.0017s0217.1.p
OG0013357	g37223	Roisl.0017s0103.1.p
OG0013358	g37262	Roisl.0017s0190.1.p
OG0013359	g37242	Roisl.0017s0166.1.p
OG0013360	g38088	Roisl.0017s0163.1.p
OG0013361	g51681	Roisl.0017s0149.1.p
OG0013362	g10799	Roisl.0030s0102.1.p
OG0013363	g38080	Roisl.0017s0115.1.p
OG0013364	g51650	Roisl.0017s0105.1.p
OG0013365	g51636	Roisl.0017s0085.1.p
OG0013366	g51632	Roisl.0017s0073.1.p
OG0013367	g37204	Roisl.0017s0070.1.p
OG0013369	g37193	Roisl.0017s0042.1.p
OG0013370	g51621	Roisl.0017s0039.1.p
OG0013372	g11914	Roisl.0115s0375.1.p
OG0013373	g38051	Roisl.0017s0024.1.p
OG0013374	g23727	Roisl.0022s0245.1.p
OG0013375	g40423	Roisl.0082s0175.1.p
OG0013376	g25600	Roisl.0082s0185.1.p
OG0013377	g30999	Roisl.0091s0911.1.p
OG0013378	g6772	Roisl.0115s0299.1.p
OG0013379	g6771	Roisl.0115s0301.1.p
OG0013380	g38479	Roisl.0046s0568.1.p
OG0013381	g40454	Roisl.0082s0228.1.p
OG0013383	g25673	Roisl.0213s0522.1.p
OG0013384	g25677	Roisl.0213s0536.1.p
OG0013385	g40400	Roisl.0209s0221.1.p
OG0013386	g40406	Roisl.0209s0243.1.p
OG0013387	g50852	Roisl.0063s0031.1.p
OG0013388	g38530	Roisl.0082s0139.1.p
OG0013390	g38521	Roisl.0204s0168.1.p, Roisl.0204s0167.1.p
OG0013392	g38514	Roisl.0046s0646.1.p
OG0013393	g38511	Roisl.0046s0642.1.p
OG0013394	g36942	Roisl.0046s0640.1.p
OG0013395	g38509	Roisl.0046s0625.1.p
OG0013396	g38504	Roisl.0046s0610.1.p
OG0013397	g36934	Roisl.0046s0606.1.p
OG0013398	g38488	Roisl.0046s0593.1.p
OG0013399	g38485	Roisl.0046s0581.1.p
OG0013401	g36916	Roisl.0046s0523.1.p
OG0013402	g38413, g50964	Roisl.0006s0551.1.p
OG0013403	g38422, g5010	Roisl.0006s0554.1.p
OG0013404	g51037	Roisl.0023s0048.1.p
OG0013405	g36873	Roisl.0023s0079.1.p
OG0013406	g38338	Roisl.0023s0023.1.p
OG0013407	g38307	Roisl.0036s0122.1.p
OG0013408	g53220	Roisl.0082s0522.1.p, Roisl.0022s0397.1.p
OG0013409	g38295	Roisl.0082s0461.1.p
OG0013410	g38271, g14624	Roisl.0040s0034.1.p
OG0013411	g38341	Roisl.0023s0011.1.p
OG0013412	g38347	Roisl.0023s0005.1.p
OG0013413	g51033	Roisl.0214s0010.1.p
OG0013414	g38284	Roisl.0198s0061.1.p
OG0013415	g38318	Roisl.0189s0068.1.p
OG0013416	g51069	Roisl.0078s0002.1.p
OG0013417	g36169	Roisl.0179s0021.1.p
OG0013418	g32284	Roisl.0015s0113.1.p
OG0013419	g28214	Roisl.0179s0103.1.p
OG0013420	g50405	Roisl.0015s0096.1.p
OG0013421	g28205	Roisl.0179s0109.1.p
OG0013422	g28177	Roisl.0185s0015.1.p
OG0013423	g35951	Roisl.0179s0055.1.p
OG0013424	g53899	Roisl.0179s0043.1.p
OG0013425	g35895	Roisl.0210s2169.1.p
OG0013426	g46638	Roisl.0210s2102.1.p
OG0013427	g37798	Roisl.0210s2087.1.p
OG0013428	g50759	Roisl.0210s2067.1.p
OG0013429	g32970	Roisl.0210s2069.1.p
OG0013430	g27876, g32900	Roisl.0048s0006.1.p
OG0013431	g27859	Roisl.0056s0058.1.p
OG0013432	g50747	Roisl.0056s0021.1.p
OG0013433	g50742	Roisl.0082s0529.1.p
OG0013434	g27808	Roisl.0082s0532.1.p
OG0013435	g6527	Roisl.0194s0070.1.p
OG0013436	g27803	Roisl.0040s0050.1.p
OG0013437	g32679	Roisl.0040s0068.1.p
OG0013438	g50708	Roisl.0040s0071.1.p
OG0013439	g32677	Roisl.0040s0072.1.p
OG0013440	g32665	Roisl.0040s0087.1.p
OG0013441	g32664	Roisl.0040s0089.1.p
OG0013442	g25844	Roisl.0184s0144.1.p
OG0013443	g25892	Roisl.0032s0076.1.p
OG0013444	g40282	Roisl.0020s0064.1.p
OG0013445	g25838	Roisl.0020s0079.1.p
OG0013446	g40293	Roisl.0020s0084.1.p
OG0013447	g40308	Roisl.0020s0123.1.p
OG0013448	g40335	Roisl.0057s0036.1.p
OG0013449	g25752	Roisl.0213s0636.1.p
OG0013450	g40346	Roisl.0213s0633.1.p
OG0013451	g40348	Roisl.0213s0627.1.p, Roisl.0115s0449.1.p
OG0013452	g25724	Roisl.0213s0603.1.p
OG0013453	g40359	Roisl.0213s0599.1.p
OG0013454	g43191	Roisl.0213s0567.1.p
OG0013455	g4883	Roisl.0210s1632.1.p
OG0013456	g29096	Roisl.0210s1635.1.p
OG0013457	g4878	Roisl.0210s1641.1.p
OG0013458	g10109	Roisl.0046s0321.1.p
OG0013459	g4837	Roisl.0046s0327.1.p
OG0013460	g10116	Roisl.0046s0330.1.p
OG0013461	g4832	Roisl.0046s0333.1.p
OG0013462	g4795	Roisl.0046s0372.1.p
OG0013463	g10131	Roisl.0046s0383.1.p
OG0013464	g10134	Roisl.0046s0388.1.p
OG0013465	g18515	Roisl.0046s0392.1.p
OG0013466	g10141	Roisl.0046s0397.1.p
OG0013467	g17495	Roisl.0214s0135.1.p
OG0013469	g5921, g13862	Roisl.0214s0426.1.p
OG0013470	g13847, g5897	Roisl.0214s0481.1.p
OG0013471	g13841	Roisl.0214s0513.1.p
OG0013472	g2879	Roisl.0209s0344.1.p
OG0013473	g19581	Roisl.0209s0288.1.p
OG0013474	g50840	Roisl.0067s0026.1.p
OG0013475	g37762	Roisl.0067s0032.1.p
OG0013476	g37759	Roisl.0067s0037.1.p
OG0013477	g37133	Roisl.0067s0041.1.p
OG0013478	g37749	Roisl.0067s0048.1.p
OG0013479	g37741	Roisl.0028s0008.1.p, Roisl.0067s0058.1.p
OG0013480	g37735	Roisl.0067s0059.1.p
OG0013481	g12729	Roisl.0067s0065.1.p
OG0013482	g50829	Roisl.0067s0068.1.p
OG0013483	g50822	Roisl.0067s0086.1.p
OG0013485	g50821	Roisl.0035s0004.1.p
OG0013486	g47693	Roisl.0035s0036.1.p
OG0013487	g50809	Roisl.0035s0037.1.p, Roisl.0020s0056.1.p
OG0013488	g50806	Roisl.0035s0046.1.p
OG0013489	g37687	Roisl.0035s0067.1.p
OG0013490	g37678	Roisl.0035s0074.1.p
OG0013491	g50788	Roisl.0035s0081.1.p
OG0013492	g50787	Roisl.0035s0082.1.p
OG0013493	g38250	Roisl.0035s0083.1.p
OG0013494	g37667	Roisl.0035s0096.1.p
OG0013495	g37660	Roisl.0035s0111.1.p
OG0013496	g37657	Roisl.0035s0115.1.p
OG0013497	g37655	Roisl.0035s0117.1.p
OG0013498	g37653	Roisl.0035s0122.1.p
OG0013500	g37638	Roisl.0035s0149.1.p
OG0013501	g37636, g52290	Roisl.0035s0151.1.p
OG0013502	g52284	Roisl.0035s0161.1.p
OG0013503	g37631	Roisl.0035s0162.1.p
OG0013504	g52262	Roisl.0035s0194.1.p
OG0013505	g37613	Roisl.0028s0026.1.p
OG0013506	g52222	Roisl.0028s0053.1.p
OG0013508	g37576	Roisl.0028s0084.1.p
OG0013509	g52208, g38239, g976	Roisl.0091s0586.1.p, Roisl.0028s0091.1.p
OG0013510	g52186	Roisl.0028s0122.1.p
OG0013511	g52181	Roisl.0028s0127.1.p
OG0013512	g52177	Roisl.0028s0129.1.p
OG0013513	g37553, g38234	Roisl.0028s0138.1.p
OG0013514	g52164	Roisl.0028s0146.1.p
OG0013515	g37545	Roisl.0028s0148.1.p
OG0013516	g38229	Roisl.0028s0158.1.p
OG0013517	g37535	Roisl.0028s0166.1.p, Roisl.0204s0144.1.p
OG0013518	g52152	Roisl.0028s0187.1.p
OG0013519	g38219	Roisl.0028s0230.1.p, Roisl.0028s0234.1.p
OG0013520	g2916	Roisl.0209s0293.1.p
OG0013521	g37506	Roisl.0028s0252.1.p
OG0013522	g37501	Roisl.0028s0265.1.p
OG0013523	g52113	Roisl.0028s0287.1.p
OG0013525	g37482	Roisl.0028s0310.1.p
OG0013527	g38200	Roisl.0028s0317.1.p
OG0013528	g52081, g37463	Roisl.0028s0337.1.p
OG0013529	g52078	Roisl.0028s0345.1.p
OG0013530	g52077	Roisl.0028s0347.1.p
OG0013531	g37448	Roisl.0028s0370.1.p
OG0013532	g10225	Roisl.0036s0029.1.p
OG0013533	g52045	Roisl.0028s0394.1.p
OG0013534	g52041	Roisl.0028s0398.1.p
OG0013535	g52030	Roisl.0028s0407.1.p
OG0013536	g52003	Roisl.0028s0451.1.p
OG0013537	g52004	Roisl.0028s0450.1.p
OG0013539	g37400	Roisl.0028s0448.1.p
OG0013540	g37401	Roisl.0028s0447.1.p
OG0013541	g37388	Roisl.0028s0484.1.p
OG0013543	g12734	Roisl.0016s0081.1.p
OG0013544	g12714	Roisl.0016s0082.1.p
OG0013547	g26001	Roisl.0189s0201.1.p
OG0013548	g7892, g36219	Roisl.0016s0147.1.p
OG0013549	g7875	Roisl.0016s0169.1.p
OG0013550	g12679	Roisl.0016s0197.1.p
OG0013551	g12676	Roisl.0016s0205.1.p
OG0013552	g7839	Roisl.0016s0228.1.p
OG0013553	g12650	Roisl.0016s0264.1.p
OG0013554	g7828	Roisl.0016s0269.1.p
OG0013555	g12624	Roisl.0039s0152.1.p, Roisl.0016s0291.1.p
OG0013556	g12779	Roisl.0016s0300.1.p
OG0013557	g7815	Roisl.0016s0306.1.p
OG0013558	g12787	Roisl.0016s0307.1.p
OG0013559	g12788	Roisl.0016s0308.1.p
OG0013560	g12793	Roisl.0016s0318.1.p
OG0013561	g7805	Roisl.0016s0326.1.p
OG0013562	g7804	Roisl.0016s0328.1.p
OG0013563	g7771	Roisl.0016s0371.1.p
OG0013564	g7776, g7767, g12609	Roisl.0016s0378.1.p
OG0013565	g12598	Roisl.0016s0396.1.p
OG0013566	g12597	Roisl.0016s0397.1.p
OG0013571	g7737	Roisl.0039s0003.1.p
OG0013573	g12578	Roisl.0039s0014.1.p
OG0013574	g7723	Roisl.0039s0021.1.p
OG0013575	g7712	Roisl.0039s0048.1.p
OG0013576	g12859	Roisl.0039s0060.1.p
OG0013577	g12557	Roisl.0039s0064.1.p
OG0013578	g12543	Roisl.0039s0093.1.p
OG0013579	g12533	Roisl.0039s0106.1.p
OG0013581	g12515	Roisl.0039s0130.1.p
OG0013582	g7681	Roisl.0039s0132.1.p
OG0013583	g12505	Roisl.0039s0157.1.p
OG0013584	g12499	Roisl.0039s0165.1.p
OG0013586	g7645	Roisl.0079s0028.1.p
OG0013587	g12484	Roisl.0079s0035.1.p
OG0013588	g7638	Roisl.0079s0040.1.p
OG0013589	g7632	Roisl.0079s0050.1.p
OG0013590	g7627	Roisl.0079s0066.1.p
OG0013591	g12456	Roisl.0079s0094.1.p
OG0013592	g12452	Roisl.0079s0100.1.p
OG0013593	g12451	Roisl.0079s0101.1.p
OG0013595	g12968	Roisl.0079s0132.1.p
OG0013598	g7569	Roisl.0079s0175.1.p
OG0013599	g7550	Roisl.0079s0205.1.p
OG0013600	g12989	Roisl.0079s0211.1.p
OG0013601	g7541, g12414	Roisl.0079s0224.1.p
OG0013602	g13007	Roisl.0079s0249.1.p
OG0013603	g13012	Roisl.0079s0254.1.p
OG0013604	g47499	Roisl.0008s0244.1.p
OG0013605	g13013	Roisl.0079s0259.1.p
OG0013606	g7517	Roisl.0079s0261.1.p
OG0013609	g13053	Roisl.0079s0309.1.p
OG0013610	g7480	Roisl.0079s0319.1.p
OG0013611	g7458, g12389	Roisl.0074s1032.1.p
OG0013612	g13065, g53300, g37792	Roisl.0074s1030.1.p
OG0013613	g13069	Roisl.0074s1016.1.p
OG0013614	g12381	Roisl.0074s1011.1.p
OG0013615	g7445	Roisl.0074s1008.1.p
OG0013616	g13089	Roisl.0074s0981.1.p
OG0013617	g13103	Roisl.0074s0954.1.p
OG0013618	g13106	Roisl.0074s0949.1.p
OG0013619	g7411	Roisl.0074s0933.1.p
OG0013620	g7410	Roisl.0074s0932.1.p
OG0013622	g12350	Roisl.0074s0927.1.p
OG0013625	g12337	Roisl.0074s0898.1.p
OG0013627	g12330	Roisl.0074s0885.1.p
OG0013628	g7374	Roisl.0074s0852.1.p
OG0013629	g13121	Roisl.0074s0844.1.p
OG0013630	g13132	Roisl.0074s0801.1.p
OG0013631	g7333	Roisl.0074s0795.1.p
OG0013632	g12294, g7331	Roisl.0074s0791.1.p
OG0013633	g12290, g7322	Roisl.0074s0783.1.p
OG0013634	g7313	Roisl.0074s0769.1.p
OG0013635	g7310	Roisl.0074s0766.1.p
OG0013636	g13141	Roisl.0074s0753.1.p
OG0013637	g7291	Roisl.0074s0739.1.p
OG0013638	g7283	Roisl.0074s0728.1.p
OG0013639	g12257	Roisl.0074s0707.1.p
OG0013641	g13161	Roisl.0074s0673.1.p
OG0013642	g14349	Roisl.0074s0625.1.p
OG0013643	g7207	Roisl.0074s0592.1.p
OG0013644	g11431	Roisl.0209s0360.1.p
OG0013645	g12204	Roisl.0074s0570.1.p
OG0013647	g7150	Roisl.0074s0506.1.p
OG0013649	g7138	Roisl.0074s0480.1.p
OG0013650	g19161	Roisl.0074s0474.1.p
OG0013651	g12147	Roisl.0074s0450.1.p
OG0013652	g12144	Roisl.0074s0445.1.p
OG0013653	g7107	Roisl.0074s0442.1.p
OG0013654	g7103	Roisl.0074s0438.1.p
OG0013655	g7099	Roisl.0074s0431.1.p
OG0013656	g7087	Roisl.0074s0421.1.p
OG0013657	g7066	Roisl.0074s0392.1.p
OG0013658	g7065	Roisl.0074s0387.1.p
OG0013659	g16882	Roisl.0009s0289.1.p
OG0013660	g12111	Roisl.0074s0379.1.p
OG0013661	g7059	Roisl.0074s0372.1.p
OG0013663	g12103	Roisl.0074s0346.1.p
OG0013664	g7044	Roisl.0074s0337.1.p
OG0013666	g13260, g12091	Roisl.0074s0311.1.p
OG0013667	g7016	Roisl.0074s0310.1.p
OG0013668	g6991	Roisl.0074s0264.1.p
OG0013669	g12072	Roisl.0074s0263.1.p
OG0013670	g12063	Roisl.0074s0253.1.p
OG0013671	g12062	Roisl.0074s0250.1.p
OG0013672	g6983	Roisl.0074s0245.1.p
OG0013673	g6980	Roisl.0074s0239.1.p
OG0013674	g6977	Roisl.0074s0234.1.p
OG0013675	g13275	Roisl.0074s0232.1.p
OG0013676	g13277	Roisl.0074s0223.1.p
OG0013677	g6953	Roisl.0074s0211.1.p
OG0013678	g13281	Roisl.0074s0208.1.p
OG0013680	g6948	Roisl.0074s0204.1.p
OG0013681	g6931	Roisl.0074s0183.1.p
OG0013682	g6929	Roisl.0074s0180.1.p
OG0013683	g12039	Roisl.0074s0179.1.p
OG0013684	g13292	Roisl.0074s0176.1.p
OG0013685	g12036	Roisl.0074s0175.1.p
OG0013686	g6927	Roisl.0074s0174.1.p
OG0013687	g6924	Roisl.0074s0169.1.p
OG0013688	g6923	Roisl.0074s0164.1.p
OG0013689	g12029	Roisl.0074s0146.1.p
OG0013690	g13296	Roisl.0074s0145.1.p
OG0013691	g12006	Roisl.0074s0082.1.p
OG0013692	g13319	Roisl.0074s0058.1.p
OG0013693	g13333	Roisl.0074s0009.1.p
OG0013694	g6812	Roisl.0028s0002.1.p
OG0013695	g6811	Roisl.0028s0001.1.p
OG0013696	g6800	Roisl.0028s0014.1.p
OG0013698	g6774	Roisl.0115s0297.1.p
OG0013699	g11946	Roisl.0115s0304.1.p
OG0013700	g11935, g6754	Roisl.0115s0329.1.p
OG0013701	g6751	Roisl.0115s0340.1.p
OG0013702	g11924	Roisl.0115s0345.1.p
OG0013703	g11915	Roisl.0115s0366.1.p
OG0013704	g6731	Roisl.0115s0367.1.p, Roisl.0006s0548.1.p
OG0013705	g6724	Roisl.0115s0368.1.p
OG0013706	g36449	Roisl.0115s0369.1.p
OG0013707	g11913, g25078	Roisl.0115s0376.1.p
OG0013709	g44109	Roisl.0214s0625.1.p
OG0013710	g6709	Roisl.0115s0400.1.p
OG0013711	g11894	Roisl.0115s0411.1.p
OG0013712	g11891	Roisl.0115s0419.1.p
OG0013713	g13373	Roisl.0115s0428.1.p
OG0013714	g16895	Roisl.0070s0020.1.p
OG0013715	g16906	Roisl.0022s0070.1.p
OG0013716	g23826	Roisl.0022s0106.1.p
OG0013717	g46731	Roisl.0213s0815.1.p
OG0013718	g18089	Roisl.0213s0800.1.p
OG0013719	g46737	Roisl.0213s0798.1.p
OG0013720	g18098	Roisl.0046s0008.1.p
OG0013721	g18114	Roisl.0046s0038.1.p
OG0013722	g46761	Roisl.0032s0006.1.p
OG0013723	g18116	Roisl.0032s0027.1.p
OG0013724	g46780	Roisl.0064s0030.1.p
OG0013725	g18120	Roisl.0064s0028.1.p
OG0013726	g17927	Roisl.0204s0179.1.p
OG0013727	g46787	Roisl.0064s0020.1.p
OG0013728	g18121	Roisl.0064s0017.1.p
OG0013729	g16742	Roisl.0002s0172.1.p, Roisl.0210s2196.1.p
OG0013730	g46838	Roisl.0008s0111.1.p
OG0013731	g25096, g18129	Roisl.0053s0132.1.p
OG0013732	g10305	Roisl.0085s0001.1.p
OG0013733	g13476	Roisl.0053s0302.1.p
OG0013734	g11749	Roisl.0053s0314.1.p
OG0013735	g6523	Roisl.0053s0330.1.p
OG0013736	g11757	Roisl.0053s0347.1.p
OG0013737	g6538	Roisl.0053s0362.1.p
OG0013738	g13461	Roisl.0053s0366.1.p
OG0013739	g11769	Roisl.0053s0395.1.p
OG0013740	g6558	Roisl.0053s0403.1.p
OG0013741	g6572	Roisl.0115s0617.1.p
OG0013742	g13428, g11815	Roisl.0115s0605.1.p
OG0013743	g13424	Roisl.0115s0596.1.p
OG0013744	g40263	Roisl.0022s0031.1.p
OG0013747	g6604	Roisl.0115s0533.1.p
OG0013748	g6634	Roisl.0115s0522.1.p
OG0013749	g6659	Roisl.0115s0515.1.p
OG0013751	g6678, g13383	Roisl.0115s0472.1.p
OG0013752	g23410	Roisl.0003s0043.1.p
OG0013753	g41129	Roisl.0189s0063.1.p
OG0013754	g45006	Roisl.0055s0010.1.p
OG0013755	g45020	Roisl.0209s0092.1.p
OG0013756	g45082	Roisl.0022s0046.1.p
OG0013757	g18060	Roisl.0022s0013.1.p
OG0013758	g45090	Roisl.0022s0038.1.p
OG0013759	g18059	Roisl.0022s0039.1.p
OG0013760	g41131	Roisl.0204s0177.1.p
OG0013761	g41132	Roisl.0194s0038.1.p
OG0013762	g1684	Roisl.0194s0019.1.p
OG0013763	g4899	Roisl.0210s1604.1.p
OG0013764	g29061	Roisl.0210s1568.1.p
OG0013765	g29049	Roisl.0210s1563.1.p
OG0013766	g4915	Roisl.0210s1559.1.p
OG0013767	g41473	Roisl.0210s1549.1.p
OG0013768	g4920	Roisl.0210s1547.1.p
OG0013769	g38302	Roisl.0082s0504.1.p
OG0013770	g24721, g38406	Roisl.0021s0576.1.p
OG0013771	g29035	Roisl.0210s1528.1.p
OG0013772	g10195	Roisl.0198s0047.1.p
OG0013773	g10191	Roisl.0036s0085.1.p
OG0013774	g10276	Roisl.0014s0033.1.p
OG0013775	g1675	Roisl.0014s0032.1.p
OG0013777	g2414	Roisl.0046s1198.1.p
OG0013778	g11334, g19271	Roisl.0046s1190.1.p
OG0013779	g19272	Roisl.0046s1189.1.p
OG0013780	g2418	Roisl.0046s1188.1.p
OG0013781	g2419	Roisl.0046s1187.1.p
OG0013782	g2420	Roisl.0046s1186.1.p
OG0013783	g11336	Roisl.0046s1163.1.p
OG0013784	g11337	Roisl.0046s1161.1.p
OG0013785	g11339	Roisl.0046s1156.1.p
OG0013786	g2445	Roisl.0046s1149.1.p
OG0013787	g2454	Roisl.0046s1144.1.p
OG0013788	g11341	Roisl.0046s1136.1.p
OG0013789	g2465, g19296	Roisl.0046s1110.1.p
OG0013790	g19309	Roisl.0046s1097.1.p
OG0013791	g19315	Roisl.0046s1085.1.p
OG0013792	g10807	Roisl.0011s0025.1.p
OG0013793	g49274	Roisl.0210s0004.1.p
OG0013794	g44478	Roisl.0046s0722.1.p
OG0013795	g26861	Roisl.0210s0042.1.p
OG0013796	g49300	Roisl.0210s0048.1.p
OG0013797	g26868	Roisl.0210s0059.1.p
OG0013799	g30739, g49317	Roisl.0210s0083.1.p
OG0013801	g30759	Roisl.0210s0116.1.p
OG0013802	g30763	Roisl.0210s0122.1.p
OG0013803	g49347	Roisl.0210s0127.1.p
OG0013804	g26879	Roisl.0210s0137.1.p
OG0013805	g26881	Roisl.0210s0153.1.p
OG0013806	g12135	Roisl.0074s0402.1.p
OG0013807	g26891	Roisl.0210s0178.1.p
OG0013808	g49377, g30776	Roisl.0210s0185.1.p
OG0013809	g49380	Roisl.0210s0188.1.p
OG0013810	g30779	Roisl.0210s0193.1.p
OG0013811	g49391	Roisl.0210s0216.1.p
OG0013812	g30798	Roisl.0210s0237.1.p
OG0013813	g26902	Roisl.0210s0241.1.p
OG0013814	g30808	Roisl.0210s0245.1.p
OG0013815	g49406	Roisl.0210s0255.1.p
OG0013816	g30826	Roisl.0210s0282.1.p
OG0013817	g30839	Roisl.0210s0310.1.p
OG0013818	g49438	Roisl.0210s0333.1.p
OG0013819	g30846	Roisl.0210s0338.1.p
OG0013820	g49455	Roisl.0210s0390.1.p
OG0013822	g30855	Roisl.0091s0716.1.p
OG0013823	g30895	Roisl.0091s0740.1.p
OG0013824	g30894	Roisl.0091s0741.1.p
OG0013825	g26964	Roisl.0091s0860.1.p
OG0013827	g49541	Roisl.0091s0897.1.p
OG0013828	g31006	Roisl.0091s0917.1.p
OG0013829	g31034	Roisl.0091s0957.1.p
OG0013830	g31036	Roisl.0091s0959.1.p
OG0013831	g31041	Roisl.0091s0969.1.p
OG0013832	g26995	Roisl.0091s0978.1.p
OG0013833	g31054	Roisl.0091s0999.1.p
OG0013834	g27008	Roisl.0091s1009.1.p
OG0013835	g18124, g46804	Roisl.0064s0006.1.p
OG0013836	g31095	Roisl.0091s1076.1.p
OG0013837	g31110	Roisl.0091s1101.1.p
OG0013839	g31117	Roisl.0091s1123.1.p
OG0013840	g6415	Roisl.0083s0010.1.p
OG0013841	g31119	Roisl.0091s1127.1.p
OG0013842	g31143, g49653	Roisl.0091s1172.1.p
OG0013843	g27059	Roisl.0091s1182.1.p
OG0013845	g31163	Roisl.0091s1202.1.p
OG0013846	g31173, g27064	Roisl.0091s1209.1.p
OG0013847	g31177	Roisl.0091s1212.1.p
OG0013848	g27072, g49635	Roisl.0091s1217.1.p
OG0013849	g27076	Roisl.0091s1226.1.p
OG0013850	g31183	Roisl.0091s1230.1.p
OG0013851	g27087	Roisl.0091s1240.1.p
OG0013852	g31211	Roisl.0021s0009.1.p
OG0013853	g49703	Roisl.0021s0022.1.p
OG0013854	g31223	Roisl.0021s0031.1.p
OG0013855	g27105	Roisl.0021s0067.1.p
OG0013856	g27117	Roisl.0021s0092.1.p
OG0013857	g49728	Roisl.0021s0108.1.p
OG0013858	g49730	Roisl.0021s0111.1.p
OG0013859	g31256	Roisl.0021s0116.1.p
OG0013860	g50374	Roisl.0191s0410.1.p
OG0013861	g31270	Roisl.0021s0140.1.p
OG0013862	g27129, g31277	Roisl.0021s0153.1.p
OG0013863	g49757	Roisl.0021s0168.1.p
OG0013864	g49761	Roisl.0021s0176.1.p
OG0013865	g27136, g31297	Roisl.0021s0179.1.p
OG0013866	g31299	Roisl.0021s0184.1.p
OG0013869	g31305, g49769	Roisl.0021s0200.1.p
OG0013872	g31330	Roisl.0021s0252.1.p
OG0013874	g31333	Roisl.0021s0260.1.p
OG0013875	g31334	Roisl.0021s0265.1.p
