Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_NCBI
OG0015818	g37756	XP_002882132.1
OG0015819	g37755	XP_020883154.1
OG0015820	g37754	XP_002882131.2
OG0015821	g50835	XP_002882127.1
OG0015822	g37742	XP_002882124.1
OG0015823	g50832	XP_002880311.1
OG0015825	g37711	XP_020883222.1
OG0015826	g37703	XP_002882095.1
OG0015827	g50805	XP_020884265.1
OG0015828	g50804	XP_002880272.1
OG0015830	g38252	XP_020882876.1
OG0015831	g37677	XP_020885069.1
OG0015832	g52300	XP_020884943.1
OG0015833	g37644	XP_020884050.1
OG0015834	g52286	XP_002882038.1
OG0015835	g52271	XP_020884250.1
OG0015836	g37617	XP_002880188.1
OG0015837	g52263	XP_002880187.1
OG0015838	g37616	XP_002880185.1
OG0015839	g52226	XP_002880167.1
OG0015840	g37593	XP_002880165.1
OG0015841	g52230	XP_020882744.1
OG0015842	g52231	XP_020883937.1
OG0015843	g13988	XP_020886293.1
OG0015844	g38240	XP_020883047.1
OG0015845	g37577	XP_002880151.1
OG0015847	g52203	XP_020885644.1
OG0015848	g52197	XP_002880143.1
OG0015849	g25520	XP_020876343.1
OG0015850	g52193	XP_002881980.2
OG0015851	g38237	XP_020882768.1
OG0015852	g38230	XP_002881961.1
OG0015853	g52147	XP_002880076.1
OG0015854	g52134	XP_002881935.1
OG0015855	g38221	XP_002880064.1
OG0015856	g37508	XP_020883600.1
OG0015857	g52118	XP_020884207.1
OG0015858	g38211	XP_020884586.1
OG0015859	g37495	XP_020883302.1
OG0015860	g38207	XP_020883354.1
OG0015861	g37484	XP_002881886.1
OG0015862	g38199	XP_020885319.1
OG0015863	g37470	XP_020885410.1
OG0015864	g52087	XP_002880007.1
OG0015865	g37466	XP_002880006.2
OG0015866	g38195	XP_020882992.1
OG0015868	g38194	XP_002881865.1
OG0015869	g52071	XP_020883439.1
OG0015870	g52044	XP_002881828.1
OG0015871	g52021	XP_002879962.1
OG0015872	g37403	XP_020883757.1
OG0015874	g52011	XP_002881807.1
OG0015875	g52016	XP_020883576.1
OG0015876	g38165	XP_020884164.1
OG0015877	g37393	XP_002879936.1
OG0015878	g51993	XP_020883865.1
OG0015879	g10870	XP_020882605.1
OG0015880	g10904	XP_020888114.1
OG0015882	g7921	XP_020888148.1
OG0015883	g12701	XP_020888142.1
OG0015884	g7919	XP_002884292.1
OG0015885	g7911	XP_002884294.1
OG0015886	g12742	XP_020888161.1
OG0015887	g7904	XP_002884303.1
OG0015888	g12748	XP_020886122.1
OG0015889	g7903	XP_020886123.1
OG0015890	g7895	XP_020886917.1
OG0015891	g7881	XP_002882219.1
OG0015892	g7882	XP_020886900.1
OG0015893	g7874	XP_002884320.1
OG0015894	g12682	XP_020887332.1
OG0015895	g12757	XP_020888067.1
OG0015896	g7861	XP_020888068.1
OG0015897	g7860	XP_020888066.1
OG0015898	g12677	XP_002882249.1
OG0015900	g7855	XP_020889330.1
OG0015901	g7841	XP_020887903.1
OG0015902	g12665	XP_020889456.1
OG0015904	g12656	XP_020887190.1
OG0015905	g12651	XP_002884367.1
OG0015906	g7820	XP_020888894.1
OG0015907	g7816	XP_002884404.1
OG0015908	g7811	XP_020888933.1
OG0015909	g12791	XP_002882306.1
OG0015910	g12802	XP_020887045.1
OG0015911	g7803	XP_002884417.1
OG0015912	g7799	XP_002884422.1
OG0015913	g7796	XP_002884423.1
OG0015914	g12797	XP_020887016.1
OG0015915	g7784	XP_020887013.1
OG0015916	g7783	XP_020887001.1
OG0015917	g7768, g7777	XP_020889021.1
OG0015918	g12811	XP_020889341.1
OG0015919	g7741	XP_020889398.1
OG0015920	g12830, g12825	XP_020886522.1
OG0015921	g7715	XP_002882400.1
OG0015922	g12564	XP_002882403.1
OG0015923	g12560	XP_020886780.1
OG0015924	g12862	XP_002882410.2
OG0015925	g46921	XP_020874229.1
OG0015926	g12551	XP_002882420.1
OG0015927	g7693	XP_020886155.1
OG0015928	g12534	XP_020887211.1
OG0015929	g12531	XP_020886802.1
OG0015930	g12528	XP_002882434.1
OG0015931	g12526	XP_002884536.1
OG0015932	g12525	XP_020887893.1
OG0015933	g46807	XP_020875666.1
OG0015934	g12922	XP_020889250.1
OG0015936	g12493	XP_020887551.1
OG0015937	g12488	XP_002884579.1
OG0015938	g7647	XP_020887526.1
OG0015940	g12470	XP_020887995.1
OG0015941	g12464	XP_002884616.1
OG0015942	g12946	XP_020889275.1
OG0015943	g12458	XP_002882508.1
OG0015944	g7590	XP_020887080.1
OG0015945	g12973	XP_002882535.1
OG0015946	g7581	XP_020889567.1
OG0015947	g7577	XP_020885964.1
OG0015948	g7575	XP_002882540.1
OG0015949	g12980	XP_002882542.1
OG0015950	g12434	XP_020889303.1
OG0015951	g7567	XP_002882550.1
OG0015952	g7563	XP_020888868.1
OG0015953	g12428	XP_020888508.1
OG0015954	g12994	XP_002882566.1
OG0015955	g7543	XP_020887358.1
OG0015956	g7523	XP_002882594.1
OG0015957	g7520	XP_020888742.1
OG0015958	g13017	XP_020887582.1
OG0015959	g7515	XP_002884709.1
OG0015960	g12410	XP_020885929.1
OG0015961	g7511	XP_002884721.1
OG0015962	g13023	XP_020886086.1
OG0015963	g7508	XP_020886213.1
OG0015964	g12403	XP_020886600.1
OG0015965	g7491	XP_002882620.1
OG0015966	g13051	XP_002882623.1
OG0015967	g7482	XP_002884742.1
OG0015969	g13059	XP_020885881.1
OG0015970	g7475	XP_020887507.1
OG0015971	g7474	XP_002882635.1
OG0015972	g7464	XP_002884758.1
OG0015973	g7463	XP_002882641.1
OG0015974	g7459	XP_020888374.1
OG0015975	g7447	XP_002882651.1
OG0015976	g7446	XP_020886400.1
OG0015977	g41531	XP_002887186.1
OG0015978	g7443	XP_002882657.1
OG0015979	g13082	XP_002884789.1
OG0015980	g7435	XP_002884790.1
OG0015981	g13086	XP_002882666.1
OG0015982	g13087	XP_020886488.1
OG0015984	g7419	XP_020886855.1
OG0015985	g7417	XP_020887708.1
OG0015986	g7416	XP_020889310.1
OG0015987	g7408	XP_020888973.1
OG0015988	g13111	XP_002884823.1
OG0015990	g12334	XP_020888276.1
OG0015991	g12328	XP_020888319.1
OG0015992	g7386	XP_002882723.1
OG0015993	g7385	XP_020888308.1
OG0015994	g6405	XP_002883596.1
OG0015995	g7371	XP_020888221.1
OG0015996	g7338	XP_020888211.1
OG0015997	g7336	XP_002884879.1
OG0015998	g12295	XP_002884882.1
OG0015999	g12287	XP_002884897.1
OG0016000	g7314	XP_020888318.1
OG0016001	g7305	XP_002884909.1
OG0016002	g12276	XP_020888203.1
OG0016003	g7286	XP_002884924.1
OG0016004	g7276	XP_020888753.1
OG0016005	g10778	XP_002875081.1
OG0016006	g7258, g13153	XP_002884944.1
OG0016007	g7231	XP_002884971.1
OG0016008	g7222	XP_020888601.1
OG0016009	g12216	XP_002882845.1
OG0016011	g12215	XP_020885982.1
OG0016012	g13202	XP_002884993.1
OG0016013	g13206	XP_002882865.1
OG0016014	g12198	XP_020887169.1
OG0016015	g7164	XP_002885040.1
OG0016016	g12177	XP_020889448.1
OG0016017	g13223	XP_002882892.1
OG0016018	g7139	XP_002885058.1
OG0016019	g7137	XP_020888820.1
OG0016020	g7136	XP_020888804.1
OG0016021	g12152	XP_020888078.1
OG0016022	g7106	XP_020887185.1
OG0016023	g7102	XP_002882924.1
OG0016024	g7082	XP_020886836.1
OG0016025	g13239	XP_002885095.1
OG0016026	g7062	XP_020873680.1
OG0016027	g7050	XP_020889478.1
OG0016028	g7049	XP_002885116.1
OG0016029	g7037	XP_002885128.1
OG0016030	g12093	XP_002882993.1
OG0016031	g12092	XP_002882994.1
OG0016032	g7024	XP_002882995.1
OG0016033	g7019	XP_020887441.1
OG0016034	g13263	XP_020889137.1
OG0016035	g12081	XP_020889208.1
OG0016036	g6998	XP_020889216.1
OG0016037	g13272	XP_020889127.1
OG0016038	g6982	XP_020889197.1
OG0016039	g12060	XP_020889121.1
OG0016041	g13280	XP_020889155.1
OG0016042	g13286	XP_020889096.1
OG0016043	g12044	XP_002883062.1
OG0016044	g12035	XP_020889196.1
OG0016045	g6917	XP_002883090.1
OG0016047	g12028	XP_002885234.1
OG0016048	g12023	XP_002883101.1
OG0016049	g12021	XP_002883103.2
OG0016050	g6907	XP_002883105.1
OG0016051	g6902	XP_020887102.1
OG0016052	g37051	XP_002865471.1
OG0016053	g6890	XP_002883120.1
OG0016054	g6881	XP_002883128.1
OG0016055	g6869	XP_020888948.1
OG0016056	g13314	XP_002885268.1
OG0016057	g11996	XP_020886170.1
OG0016058	g11990	XP_020887506.1
OG0016059	g6856	XP_002883152.1
OG0016060	g11983	XP_002885283.1
OG0016061	g6848	XP_020886740.1
OG0016062	g6833	XP_020889364.1
OG0016063	g6830	XP_020887466.1
OG0016064	g6823	XP_020887706.1
OG0016065	g11970	XP_002885299.1
OG0016066	g6819	XP_002883167.1
OG0016067	g6820	XP_020887980.1
OG0016069	g11958	XP_002883182.1
OG0016070	g11957	XP_020888785.1
OG0016071	g6786	XP_020887495.1
OG0016072	g6784	XP_020887492.1
OG0016073	g6778	XP_020887978.1
OG0016074	g11952	XP_020886412.1
OG0016075	g11951	XP_002883204.1
OG0016076	g11945	XP_020889032.1
OG0016077	g6756	XP_002885351.1
OG0016078	g11932, g11926	XP_020886762.1
OG0016079	g6749	XP_020888885.1
OG0016080	g6747	XP_020887098.1
OG0016081	g6718	XP_020889339.1
OG0016082	g11912	XP_020886681.1
OG0016083	g13369	XP_002885395.1
OG0016084	g6710	XP_002883265.1
OG0016085	g11897	XP_020888533.1
OG0016086	g11893	XP_002885406.1
OG0016087	g6699	XP_020887932.1
OG0016088	g892	XP_020871995.1
OG0016089	g891	XP_002864196.1
OG0016090	g28389	XP_020867000.1
OG0016091	g885	XP_020886660.1
OG0016092	g14690	XP_002883801.1
OG0016093	g16883	XP_020872970.1
OG0016094	g16884	XP_020872923.1
OG0016095	g16901	XP_020872976.1
OG0016096	g18084	XP_020872977.1
OG0016097	g18087	XP_020875111.1
OG0016098	g46738	XP_020873180.1
OG0016099	g28594	XP_020871459.1
OG0016100	g46762	XP_002870875.2
OG0016101	g18115	XP_020874154.1
OG0016102	g46772	XP_002870570.1
OG0016103	g46802	XP_002868526.1
OG0016104	g46840	XP_002870488.1
OG0016105	g10291	XP_002865608.2
OG0016106	g10294	XP_002863847.1
OG0016107	g10298	XP_002865587.1
OG0016108	g10299	XP_020868059.1
OG0016109	g6506	XP_002885592.2
OG0016111	g6542	XP_002883413.1
OG0016112	g6548	XP_020888899.1
OG0016113	g13837	XP_002886312.1
OG0016114	g6565	XP_002883381.1
OG0016115	g11807	XP_002883372.1
OG0016116	g6583	XP_020886700.1
OG0016117	g6637	XP_020888456.1
OG0016118	g13395	XP_002885450.1
OG0016119	g6662	XP_002885449.1
OG0016120	g13392	XP_020887249.1
OG0016121	g6674	XP_002883301.1
OG0016122	g13388	XP_020888978.1
OG0016123	g13384	XP_020889385.1
OG0016124	g6704	XP_002883273.1
OG0016125	g23415	XP_020874265.1
OG0016126	g23447	XP_020872841.1
OG0016127	g11126	XP_002865440.2
OG0016128	g44978	XP_002888502.1
OG0016130	g45001	XP_002887023.1
OG0016131	g45016	XP_002888487.1
OG0016132	g45019	XP_002887012.2
OG0016133	g45021	XP_020865642.1
OG0016134	g45046	XP_020891471.1
OG0016135	g42007	XP_002886983.1
OG0016136	g41914	XP_020865895.1
OG0016137	g45044	XP_002888465.1
OG0016138	g51957	XP_020890403.1
OG0016139	g53640	XP_002888306.1
OG0016141	g45138	XP_020867410.1
OG0016142	g45130	XP_002886771.2
OG0016143	g45102	XP_002886801.2
OG0016144	g41232	XP_020867459.1
OG0016145	g43822	XP_002894582.1
OG0016146	g4902	XP_020878900.1
OG0016147	g4903	XP_020878906.1
OG0016148	g4904	XP_020877976.1
OG0016149	g29072, g41456	XP_002871838.1
OG0016150	g4907	XP_002873911.1
OG0016151	g29067	XP_002873908.1
OG0016152	g41466	XP_002873901.2
OG0016153	g4922	XP_020878952.1
OG0016154	g29037	XP_020878824.1
OG0016155	g4933	XP_002873877.1
OG0016156	g41479	XP_002871809.1
OG0016157	g4727	XP_020878074.1
OG0016158	g4673	XP_002865742.1
OG0016159	g4662, g10189	XP_020871665.1
OG0016160	g4764	XP_020885565.1
OG0016161	g4535	XP_020871316.1
OG0016162	g5944	XP_020886943.1
OG0016163	g2413	XP_020880987.1
OG0016164	g11333	XP_020880981.1
OG0016165	g2415	XP_002877853.1
OG0016166	g19276	XP_020879657.1
OG0016167	g2423	XP_002877845.1
OG0016168	g2436	XP_020882534.1
OG0016169	g11340	XP_002877832.1
OG0016170	g16768	XP_020875190.1
OG0016171	g2444	XP_020880432.1
OG0016172	g19292	XP_020880126.1
OG0016173	g19293	XP_020880125.1
OG0016174	g11342	XP_020881152.1
OG0016175	g11344	XP_020880405.1
OG0016176	g19297	XP_002877814.1
OG0016177	g19304	XP_020880406.1
OG0016178	g2468	XP_002876093.1
OG0016179	g2474	XP_020881681.1
OG0016180	g19316	XP_002877796.1
OG0016181	g2485	XP_020879927.1
OG0016182	g11345	XP_002876076.1
OG0016183	g27755	XP_020869576.1
OG0016184	g30726	XP_020868849.1
OG0016185	g49286	XP_002892026.1
OG0016186	g26858	XP_020870510.1
OG0016187	g26859	XP_002892034.1
OG0016188	g49296	XP_002892036.1
OG0016189	g26862	XP_020867970.1
OG0016190	g30729	XP_002892038.1
OG0016191	g49298	XP_020867965.1
OG0016192	g49299	XP_020867972.1
OG0016193	g26864	XP_020870062.1
OG0016194	g49304	XP_020870069.1
OG0016195	g26869	XP_020869976.1
OG0016196	g30735	XP_020869665.1
OG0016197	g49316, g30738	XP_002892055.1
OG0016198	g49321	XP_002889364.1
OG0016199	g26874	XP_020869315.1
OG0016200	g49333	XP_020870179.1
OG0016201	g49336	XP_020870178.1
OG0016202	g49343	XP_020870010.1
OG0016203	g26880	XP_020868096.1
OG0016204	g13663	XP_002885842.1
OG0016205	g26887	XP_020868090.1
OG0016206	g49359	XP_002892100.1
OG0016207	g49364	XP_002889399.1
OG0016208	g30774	XP_002892112.1
OG0016209	g49382	XP_020869574.1
OG0016210	g30778	XP_020868989.1
OG0016211	g26896	XP_002889416.2
OG0016212	g26901	XP_002892126.1
OG0016213	g49400	XP_020868323.1
OG0016214	g30812	XP_020869285.1
OG0016215	g49415	XP_002889457.1
OG0016216	g30824	XP_002892159.1
OG0016218	g30832	XP_002892169.1
OG0016219	g26912	XP_002892172.2
OG0016220	g30836	XP_020870437.1
OG0016221	g30838	XP_002889473.1
OG0016222	g49431	XP_020869188.1
OG0016223	g30847	XP_002889489.1
OG0016224	g30861	XP_002889495.1
OG0016225	g26931	XP_002892209.1
OG0016227	g30878	XP_002892226.1
OG0016229	g49470	XP_020867914.1
OG0016230	g30898	XP_020867915.1
OG0016231	g30892	XP_020870369.1
OG0016232	g30891	XP_002889530.1
OG0016233	g49479	XP_002892257.1
OG0016234	g49480	XP_020867986.1
OG0016235	g30908	XP_002889536.1
OG0016236	g49487	XP_020867248.1
OG0016237	g26956	XP_002892282.1
OG0016238	g49491	XP_002892283.1
OG0016239	g26957	XP_002889546.1
OG0016240	g49494	XP_020866998.1
OG0016241	g30931	XP_002892290.2
OG0016242	g30941	XP_020867981.1
OG0016243	g30945	XP_020869869.1
OG0016244	g30955	XP_002889569.1
OG0016245	g30956	XP_020867687.1
OG0016246	g30958	XP_002892309.1
OG0016247	g30961	XP_002889574.1
OG0016248	g41130	XP_002891911.1
OG0016249	g49544	XP_002892339.1
OG0016250	g31000	XP_002889604.1
OG0016251	g26978	XP_002889608.1
OG0016252	g26979	XP_002892346.1
OG0016253	g31009	XP_020869234.1
OG0016254	g49549	XP_002892353.1
OG0016255	g26990	XP_002892355.2
OG0016256	g31019	XP_002889615.1
OG0016257	g31027	XP_002892360.1
OG0016258	g49554	XP_020868593.1
OG0016259	g31033	XP_002892365.1
OG0016260	g49558	XP_002889627.1
OG0016261	g31039	XP_002892371.1
OG0016262	g49560	XP_002892376.1
OG0016263	g31042	XP_020868783.1
OG0016264	g31052	XP_002889638.1
OG0016265	g6147	XP_020886988.1
OG0016266	g17217	XP_020873779.1
OG0016267	g31066	XP_020870900.1
OG0016268	g49569	XP_020870887.1
OG0016269	g31071	XP_002892405.1
OG0016271	g31079	XP_002892415.1
OG0016272	g31083	XP_020868704.1
OG0016273	g26952	XP_020867985.1
OG0016274	g27020	XP_020867839.1
OG0016275	g49608	XP_002892444.1
OG0016276	g31111	XP_002889681.1
OG0016277	g49616	XP_020869183.1
OG0016278	g49678	XP_020866922.1
OG0016279	g49673	XP_020868664.1
OG0016280	g49665	XP_020869740.1
OG0016281	g27031	XP_020866311.1
OG0016282	g49664, g27033	XP_020866321.1
OG0016283	g27044	XP_002892468.1
OG0016284	g31134	XP_020869692.1
OG0016285	g49659	XP_002889713.1
OG0016286	g27050	XP_002889714.1
OG0016287	g49641	XP_002892478.1
OG0016288	g27061	XP_020867885.1
OG0016289	g31162	XP_020866284.1
OG0016290	g31169	XP_002889737.1
OG0016291	g31174	XP_020866211.1
OG0016292	g27077	XP_020867579.1
OG0016293	g31181	XP_020867578.1
OG0016294	g31202	XP_002889761.1
OG0016295	g31208	XP_002892516.1
OG0016296	g49704	XP_020868178.1
OG0016297	g31219	XP_002889771.1
OG0016298	g31220	XP_020868201.1
OG0016300	g49709	XP_002892534.1
OG0016301	g27107	XP_020867583.1
OG0016302	g31246	XP_020867793.1
OG0016303	g31258	XP_020868840.1
OG0016304	g49731	XP_020868837.1
OG0016305	g31278	XP_002892600.2
OG0016306	g31282	XP_002892606.1
OG0016307	g49754, g49756	XP_020870709.1
OG0016308	g40207	XP_002872387.1
OG0016309	g27145	XP_020867851.1
OG0016310	g24822	XP_020876939.1
OG0016311	g27157	XP_002892650.1
OG0016312	g31327	XP_020866928.1
OG0016315	g27180	XP_020891480.1
OG0016316	g31352	XP_020867844.1
OG0016317	g31372	XP_020870206.1
OG0016318	g49814	XP_020870203.1
OG0016319	g31379	XP_002892684.1
OG0016320	g31384	XP_020869022.1
OG0016321	g49822	XP_020867855.1
OG0016323	g31392	XP_002892695.1
OG0016324	g31398	XP_020868676.1
OG0016325	g31406	XP_002892714.1
OG0016326	g31419	XP_002889977.1
OG0016327	g49867	XP_002889989.1
OG0016328	g49869	XP_020867291.1
OG0016329	g27213	XP_002889994.2
OG0016331	g31464	XP_020866958.1
OG0016332	g31474	XP_020868023.1
OG0016333	g31475	XP_002890015.1
OG0016334	g49885	XP_002892767.1
OG0016335	g49894	XP_020869153.1
OG0016336	g49898	XP_002890026.1
OG0016337	g27254	XP_002890034.1
OG0016338	g27253	XP_002890033.1
OG0016339	g31502	XP_002892790.1
OG0016340	g49903	XP_020869270.1
OG0016341	g31507	XP_002890042.1
OG0016342	g31514	XP_002890047.1
OG0016343	g31517	XP_002892799.1
OG0016344	g27263	XP_002890048.1
OG0016345	g31521	XP_020870391.1
OG0016346	g27275	XP_002892814.1
OG0016347	g31534	XP_002890063.1
OG0016348	g31579	XP_002892852.1
OG0016349	g31590	XP_002890098.1
OG0016351	g31599	XP_020866838.1
OG0016352	g27305	XP_002890105.1
OG0016353	g49948	XP_002892875.1
OG0016354	g49950	XP_020870649.1
OG0016355	g25217	XP_020890269.1
OG0016356	g27332	XP_020867554.1
OG0016357	g31634	XP_002892894.1
OG0016358	g49968	XP_002890160.1
OG0016359	g31651	XP_002890167.1
OG0016360	g54067	XP_020868559.1
OG0016361	g49976	XP_020870429.1
OG0016362	g49978	XP_020866906.1
OG0016363	g31657	XP_002890179.1
OG0016364	g31658	XP_020867778.1
OG0016365	g31679	XP_002890195.1
OG0016366	g31684	XP_020866813.1
OG0016369	g27368	XP_002892939.1
OG0016371	g27369	XP_002890215.2
OG0016372	g31695	XP_002890219.1
OG0016373	g4728	XP_020878381.1
OG0016374	g27372	XP_020867513.1
OG0016375	g31710	XP_020867515.1
OG0016376	g31711	XP_002892953.1
OG0016377	g50003	XP_002890229.1
OG0016378	g31715, g50007	XP_002892956.1
OG0016379	g31718, g50009	XP_020868333.1
OG0016380	g31726	XP_020866901.1
OG0016381	g31727	XP_002890247.1
OG0016382	g31728	XP_002892966.1
OG0016383	g38267	XP_020884808.1
OG0016384	g31745	XP_002890258.2
OG0016385	g31747	XP_002892981.1
OG0016386	g31750	XP_002890260.1
OG0016387	g50030	XP_002892984.1
OG0016388	g50032	XP_020869029.1
OG0016389	g31753	XP_002890265.1
OG0016390	g31762	XP_020869708.1
OG0016391	g41146	XP_002872348.2
OG0016392	g868	XP_002864156.1
OG0016393	g31799	XP_002893008.1
OG0016395	g50056	XP_002893017.1
OG0016396	g31815	XP_020870013.1
OG0016397	g27428	XP_020869374.1
OG0016398	g31819	XP_020867022.1
OG0016399	g31825	XP_002893032.2
OG0016400	g50072	XP_002890327.1
OG0016401	g31836	XP_002893041.1
OG0016402	g50083	XP_020868411.1
OG0016403	g31844	XP_002893044.1
OG0016404	g31855	XP_020870087.1
OG0016405	g31867	XP_020867330.1
OG0016406	g50098	XP_002890355.1
OG0016407	g6382	XP_002883625.1
OG0016408	g31894	XP_020869313.1
OG0016409	g31896	XP_020869293.1
OG0016410	g50120	XP_020870856.1
OG0016412	g31940	XP_020866957.1
OG0016413	g31951	XP_020870738.1
OG0016414	g31963	XP_002890424.2
OG0016415	g50181	XP_020869337.1
OG0016416	g38424	XP_020884950.1
OG0016417	g50200	XP_020871013.1
OG0016418	g27490	XP_002890445.1
OG0016419	g50203, g31998	XP_020867727.1
OG0016420	g50205	XP_002890449.2
OG0016421	g50206	XP_020867398.1
OG0016422	g32000	XP_020867400.1
OG0016423	g27494	XP_020866887.1
OG0016424	g32008	XP_002890461.1
OG0016425	g32010	XP_002890463.1
OG0016426	g27496	XP_002890464.1
OG0016428	g50230	XP_002893215.1
OG0016429	g50233	XP_020867712.1
OG0016430	g50245	XP_020868432.1
OG0016431	g32038	XP_002893232.1
OG0016432	g50247	XP_002893236.1
OG0016433	g50248	XP_020866447.1
OG0016434	g32044	XP_002890521.1
OG0016435	g50250	XP_020870985.1
OG0016436	g27533	XP_002890532.1
OG0016437	g50253, g27534	XP_002890534.1
OG0016438	g50254	XP_002890535.1
OG0016439	g27542	XP_002890548.1
OG0016441	g45992	XP_020865927.1
OG0016442	g45946	XP_020865881.1
OG0016443	g45942	XP_002888845.2
OG0016444	g45940	XP_020889976.1
OG0016446	g44650	XP_002887376.1
OG0016447	g44651	XP_020890592.1
OG0016448	g45928	XP_020891628.1
OG0016449	g45926	XP_020865933.1
OG0016450	g45914	XP_002888827.1
OG0016451	g45913	XP_002887357.1
OG0016452	g44661	XP_002888826.1
OG0016453	g53933	XP_020869945.1
OG0016454	g45906	XP_002888822.1
OG0016455	g45904	XP_002887345.1
OG0016456	g45903	XP_020889708.1
OG0016457	g45072	XP_002886947.1
OG0016458	g45883	XP_020865596.1
OG0016459	g45872	XP_002887320.1
OG0016460	g45869	XP_020891533.1
OG0016461	g45862	XP_020889886.1
OG0016462	g45848	XP_002887293.1
OG0016463	g45835	XP_002888760.1
OG0016464	g45830	XP_002887282.2
OG0016466	g45828	XP_002888753.1
OG0016467	g27787	XP_020868992.1
OG0016468	g32637	XP_002891011.1
OG0016469	g50670	XP_020870159.1
OG0016470	g32649	XP_020866610.1
OG0016471	g50681	XP_002891032.2
OG0016472	g27800	XP_002893759.1
OG0016473	g50689	XP_020867958.1
OG0016474	g50692	XP_020870499.1
OG0016476	g1736	XP_002886399.2
OG0016477	g37127	XP_002887961.1
OG0016478	g40843	XP_002886401.1
OG0016479	g28257, g1401	XP_002866374.1
OG0016480	g40860	XP_002887981.1
OG0016481	g40868	XP_020889872.1
OG0016483	g40879	XP_020865851.1
OG0016484	g40882	XP_020865854.1
OG0016485	g40883	XP_002886454.1
OG0016486	g40884	XP_020865853.1
OG0016487	g44237	XP_020889702.1
OG0016488	g40885	XP_020890771.1
OG0016489	g40892	XP_020865920.1
OG0016490	g40902	XP_020891305.1
OG0016491	g40208	XP_002872388.1
OG0016492	g40934	XP_020889716.1
