Orthogroup	Cochlearia_excelsa	Brassica_rapa
OG0017009	g29760	XP_009122553.1
OG0017010	g40191	XP_009133933.1
OG0017011	g40190	XP_009133935.1
OG0017012	g40189	XP_009133937.1
OG0017013	g40187	XP_009140843.1
OG0017014	g40151	XP_009103564.1
OG0017015	g40133	XP_033142353.1
OG0017016	g40131	XP_009103579.1
OG0017018	g40088	XP_009140821.1
OG0017019	g37818	XP_009133881.1
OG0017020	g37820	XP_009103649.1
OG0017021	g40037	XP_009140901.1
OG0017022	g19130	XP_009139851.1
OG0017023	g40023	XP_033145160.1
OG0017024	g39983	XP_009140928.1
OG0017025	g39989	XP_009103707.2
OG0017026	g40012	XP_009124370.1
OG0017028	g40737	XP_009112857.2
OG0017029	g39907	XP_009141072.1
OG0017030	g51226	XP_009132757.1
OG0017031	g51234	XP_009141132.1
OG0017032	g18296	XP_033133127.1
OG0017033	g39830	XP_009141151.1
OG0017034	g37912	XP_009144050.1
OG0017036	g51313	XP_009141272.1
OG0017037	g39731	XP_009101787.1
OG0017038	g11112	XP_033129179.1
OG0017039	g39716	XP_009123899.1
OG0017040	g23551	XP_009119360.1
OG0017041	g11060	XP_009113934.1
OG0017043	g17165	XP_009109210.2
OG0017044	g1028	XP_033144584.1
OG0017046	g54002	XP_009123159.1
OG0017047	g28122	XP_009123197.1
OG0017048	g27637	XP_009113739.1
OG0017049	g50423	XP_033136517.1
OG0017050	g50422	XP_033133335.1
OG0017051	g36177	XP_009107468.1
OG0017052	g36182	XP_009107457.2
OG0017053	g36196	XP_009123534.2
OG0017055	g50429	XP_009109784.2
OG0017056	g27641	XP_009109773.1
OG0017057	g32304	XP_009113727.1
OG0017058	g27654	XP_009113676.1
OG0017059	g27670	XP_009109691.1
OG0017060	g50493	XP_009102889.1
OG0017061	g32391	XP_009102865.1
OG0017063	g50518	XP_009115214.1
OG0017064	g32426	XP_033137282.1
OG0017065	g32431	XP_009115198.1
OG0017067	g50539	XP_009109585.2
OG0017068	g17925	XP_009108060.1
OG0017069	g50543	XP_009115136.1
OG0017070	g32476	XP_009115124.1
OG0017071	g32508	XP_009107751.1
OG0017072	g32526	XP_009102662.1
OG0017073	g50598	XP_009114985.1
OG0017074	g32541	XP_009114953.1
OG0017075	g32606	XP_009123086.1
OG0017076	g32609	XP_009151424.1
OG0017077	g32611	XP_018509533.2, XP_018510221.1
OG0017078	g32621	XP_009151436.1
OG0017079	g10687	XP_009129112.1
OG0017080	g1533	XP_033136392.1
OG0017081	g10664	XP_009114156.1
OG0017082	g1549	XP_009124411.1
OG0017084	g9643	XP_009103485.1
OG0017085	g55	XP_009112346.1
OG0017086	g68	XP_009103449.1
OG0017088	g106	XP_009150700.1
OG0017089	g108	XP_009150689.2
OG0017090	g116	XP_009150680.1
OG0017092	g121	XP_009150671.2
OG0017093	g134	XP_009112195.1
OG0017094	g18667	XP_009150647.1
OG0017096	g9709	XP_009150642.1
OG0017097	g155	XP_009130510.3
OG0017098	g161	XP_009150615.1
OG0017100	g170	XP_009150598.1
OG0017101	g171	XP_009130493.1
OG0017102	g192	XP_009150577.1
OG0017103	g199	XP_009150571.1
OG0017104	g9744	XP_009150562.1
OG0017105	g228	XP_009150533.1
OG0017106	g9771	XP_009130449.1
OG0017107	g254	XP_009112116.1
OG0017108	g259	XP_009150467.1
OG0017109	g262	XP_009130424.1
OG0017110	g264	XP_018510656.1
OG0017111	g9804	XP_009150423.1
OG0017113	g9829	XP_033134695.1
OG0017115	g9837	XP_009151411.1
OG0017116	g343	XP_009151383.1
OG0017117	g46967, g374	XP_009151336.1
OG0017118	g410	XP_018512882.2
OG0017119	g9892	XP_009136487.1
OG0017120	g420	XP_009136481.1
OG0017121	g9952	XP_009136394.1
OG0017122	g9954	XP_009136390.1
OG0017123	g466	XP_009130124.1
OG0017124	g486	XP_009150870.2
OG0017125	g9986	XP_009150898.1
OG0017126	g9990	XP_009150906.1
OG0017127	g9993	XP_009150924.1
OG0017128	g512	XP_009150929.1
OG0017129	g10011	XP_009150965.1
OG0017130	g10019	XP_033128977.1
OG0017131	g10025	XP_009150998.1
OG0017132	g10026	XP_009151010.2
OG0017133	g10050	XP_009111662.1
OG0017135	g10067	XP_033129853.1
OG0017136	g10096	XP_033136509.1, XP_009130041.1
OG0017137	g18542	XP_009130042.1
OG0017138	g648	XP_009120888.1
OG0017140	g28981	XP_009120868.1
OG0017141	g670	XP_009131755.1
OG0017142	g41415	XP_009120842.1
OG0017143	g28945	XP_009120831.1
OG0017145	g28939	XP_009131794.1
OG0017146	g742	XP_009131829.1
OG0017147	g744	XP_009131833.1
OG0017148	g749	XP_009124331.1
OG0017149	g792	XP_009131875.1
OG0017150	g806	XP_009120639.1
OG0017151	g813	XP_009126566.1
OG0017153	g28796, g28775	NP_001288859.1
OG0017154	g41310	XP_009120512.1
OG0017156	g1229	XP_009132024.1, XP_009120398.1
OG0017157	g3208	XP_009150297.1
OG0017158	g28721	XP_009132037.1
OG0017159	g28722	XP_009132046.1
OG0017160	g1189	XP_009120358.1
OG0017161	g1188	XP_009120357.3
OG0017162	g28691	XP_009132074.1
OG0017163	g28671	XP_009126801.1
OG0017164	g1140	XP_009132102.1
OG0017166	g1110	XP_009132124.1
OG0017167	g39316	XP_009120247.1
OG0017169	g28604	XP_009132149.1
OG0017171	g39332	XP_009120199.2
OG0017172	g1085	XP_033144554.1
OG0017173	g39343	XP_009120175.2
OG0017174	g1071	XP_009126941.1
OG0017175	g39376	XP_009120049.1
OG0017176	g39379	XP_009120043.1
OG0017177	g985	XP_009120024.1
OG0017178	g981	XP_009127043.1
OG0017179	g980	XP_009127044.1
OG0017180	g39397	XP_009127047.1
OG0017181	g2646	XP_009149769.1
OG0017182	g2648	XP_009149773.1
OG0017183	g2677	XP_009149781.1
OG0017184	g2679	XP_009149785.1
OG0017185	g5548	XP_009122343.1
OG0017187	g29644	XP_009122370.1
OG0017188	g5568	XP_009130979.2
OG0017190	g29647	XP_009122383.1
OG0017191	g45470	XP_009122385.1
OG0017192	g29654	XP_009122300.1
OG0017194	g5594	XP_009122253.1
OG0017195	g46922	XP_009144655.1
OG0017196	g5603	XP_009122226.1
OG0017197	g29705	XP_009122185.1
OG0017199	g29732	XP_009122141.1
OG0017202	g29743	XP_009130869.1
OG0017203	g11666	XP_009122123.1
OG0017204	g5660	XP_033145072.1
OG0017205	g5705	XP_009122640.1
OG0017206	g45360	XP_009125511.1
OG0017207	g45355	XP_009122697.1
OG0017208	g5746	XP_009125489.1
OG0017211	g5769	XP_009122747.1
OG0017212	g5777	XP_009122755.1
OG0017213	g45338	XP_009122759.1
OG0017214	g45333	XP_009122763.1
OG0017215	g29854	XP_009130751.1
OG0017219	g45287	XP_009125407.1
OG0017220	g5847	XP_009130636.1
OG0017222	g5853	XP_009130629.2
OG0017226	g16831	XP_009140032.1
OG0017227	g16805	XP_009140065.1
OG0017230	g44271	XP_009104429.2
OG0017231	g44270	XP_009104428.1
OG0017233	g46596	XP_009104444.1
OG0017235	g46588	XP_009128435.1
OG0017236	g46580	XP_009106748.1
OG0017237	g46549	XP_018508812.2
OG0017238	g46544	XP_009128384.1
OG0017239	g46543	XP_009128383.1
OG0017243	g44320	XP_009104528.1
OG0017245	g44351	XP_009106594.1
OG0017246	g46459	XP_009106564.1
OG0017247	g46421	XP_009128281.1
OG0017249	g13611	XP_009104595.1
OG0017250	g46392	XP_009106428.1
OG0017252	g46365	XP_009106408.1
OG0017253	g46358	XP_018508661.2
OG0017255	g46350	XP_009128224.1
OG0017256	g46307	XP_009104639.1
OG0017257	g44378	XP_009104648.2
OG0017258	g46305	XP_009104661.1
OG0017260	g1616	XP_009111566.1
OG0017261	g44418	XP_009128145.1
OG0017262	g46238	XP_033132108.1
OG0017263	g46234	XP_009106236.1
OG0017264	g44433	XP_009128132.1
OG0017265	g46215	XP_009106206.1, XP_033141527.1
OG0017266	g41101	XP_033135244.1
OG0017268	g13999	XP_009121078.1
OG0017269	g2776	XP_009149914.1
OG0017270	g2785	XP_009150639.1, XP_009149919.1
OG0017271	g17980	XP_009143917.2
OG0017272	g27978	XP_033147046.1
OG0017274	g54366	XP_018515489.1
OG0017275	g13843	XP_009112678.1
OG0017276	g54310	XP_009106830.1
OG0017277	g36722	XP_009147499.1
OG0017278	g27982	XP_009103727.1
OG0017279	g54320	XP_009103726.2
OG0017280	g54332	XP_009103744.1
OG0017282	g36697	XP_009147524.1
OG0017286	g36676	XP_009106953.1
OG0017287	g36661	XP_009144760.1
OG0017288	g36638	XP_009147588.2
OG0017289	g27963	XP_009113436.1
OG0017290	g50983	XP_009140548.1
OG0017292	g51570	XP_009141563.1
OG0017293	g51593	XP_009143572.1
OG0017294	g38047	XP_018514096.1
OG0017295	g902	XP_009127198.1
OG0017296	g25982	XP_009134078.1
OG0017297	g1482	XP_009127374.1
OG0017298	g17926	XP_009112619.2
OG0017299	g25284	XP_009108057.1
OG0017300	g46903	XP_009108052.1
OG0017301	g17928	XP_009144640.1
OG0017302	g46876	XP_018511537.1
OG0017303	g46877	XP_009124271.1
OG0017304	g25241	XP_009108019.1
OG0017305	g46947	XP_009139659.1
OG0017306	g24785	XP_009139648.1
OG0017307	g24728	XP_018511008.1
OG0017308	g47003	XP_009139618.2
OG0017310	g47015	XP_009107746.1
OG0017311	g24566	XP_033129956.1
OG0017312	g24564	XP_009134221.3
OG0017313	g24526	XP_009148642.1
OG0017314	g17710	XP_009144704.1
OG0017315	g24496	XP_009148067.1
OG0017316	g24494	XP_009148035.1
OG0017319	g17638	XP_009146794.1
OG0017321	g26789	XP_009134042.1
OG0017325	g46028	XP_009105961.1
OG0017326	g46031	XP_009105962.1
OG0017327	g38361	XP_009133977.1
OG0017328	g44571	XP_009127988.2
OG0017329	g44570	XP_033131770.1
OG0017330	g17994	XP_009104804.2
OG0017332	g46084	XP_009104800.1
OG0017333	g44557	XP_009106033.1
OG0017334	g44548	XP_009128024.1
OG0017336	g44792	XP_009105434.1
OG0017338	g45762	XP_009127684.1
OG0017339	g45771	XP_009127696.2
OG0017340	g44774	XP_009127708.1
OG0017341	g17043	XP_009129621.1
OG0017342	g23543	XP_009129536.1
OG0017345	g46687	XP_009139937.1
OG0017346	g16861	XP_009139951.1
OG0017347	g11512	XP_009150291.1
OG0017348	g11511	XP_009123264.2
OG0017349	g10413	XP_009151871.1
OG0017350	g16502	XP_033140724.1
OG0017351	g10451	XP_009151908.1
OG0017352	g10464	XP_009151936.1
OG0017353	g10547	XP_009129480.1
OG0017354	g10554	XP_033128595.1
OG0017355	g10569	XP_009152052.1
OG0017356	g1571	XP_009152122.1
OG0017357	g44737	XP_033140913.1
OG0017358	g44750	XP_009127748.1
OG0017359	g44754	XP_018508498.1, XP_018508551.2
OG0017360	g45803	XP_009104998.1
OG0017361	g45801	XP_009105494.1
OG0017362	g45789	XP_033130281.1
OG0017363	g40573	XP_009114397.1
OG0017368	g54207	XP_009147821.1
OG0017369	g36495	XP_009107205.1
OG0017372	g36557	XP_009147706.1
OG0017373	g36574	XP_009144836.1
OG0017374	g54264	XP_009144833.1
OG0017376	g54268	XP_009147671.1
OG0017378	g37038	XP_009114034.1
OG0017380	g46855	XP_009108010.1
OG0017381	g37064	XP_009114004.1
OG0017382	g51372	XP_009141333.1, XP_009132940.1
OG0017383	g37067	XP_009132939.2
OG0017384	g37963	XP_009141334.1
OG0017385	g51390	XP_009141464.1
OG0017386	g51403	XP_009143825.1
OG0017387	g51446	XP_009141468.1
OG0017390	g51502	XP_009143700.1
OG0017391	g25858	XP_009143679.1
OG0017392	g38003	XP_009143665.1
OG0017393	g51546	XP_009133044.1
OG0017394	g24130	XP_009132774.1
OG0017395	g24140	XP_009132627.1
OG0017396	g17448	XP_009132447.1
OG0017397	g47295	XP_033144513.1
OG0017398	g47286	XP_009136957.1
OG0017399	g17467	XP_033129794.1
OG0017400	g17481	XP_033129768.1
OG0017401	g11419	XP_009150502.1
OG0017402	g38455	XP_009117318.1
OG0017403	g50660	XP_009114863.1
OG0017405	g2545	XP_009136558.1
OG0017406	g19354	XP_009115729.1
OG0017407	g881, g41221	XP_009132528.1, XP_009127243.1
OG0017408	g1325	XP_009107228.1
OG0017409	g24214	XP_009136904.1
OG0017410	g6332	XP_009130790.1
OG0017411	g6221	XP_033130786.1
OG0017412	g6152	XP_009119395.1
OG0017413	g6144	XP_009121236.1
OG0017415	g14087	XP_009136320.1
OG0017416	g14046	XP_033129505.1
OG0017417	g47438	XP_009136179.2
OG0017418	g17290	XP_033142726.1
OG0017419	g27634	XP_009102970.1
OG0017421	g10254	XP_009151651.1
OG0017422	g17386	XP_009133519.1
OG0017423	g24056	XP_009133843.1
OG0017424	g13665	XP_009136204.1
OG0017425	g10358	XP_009151784.1
OG0017426	g47360	XP_009134321.1
OG0017427	g24007	XP_009134802.1
OG0017428	g17335	XP_009134823.1
OG0017429	g23988	XP_009137211.1
OG0017431	g24108	XP_009133206.1
OG0017434	g12726	XP_009124820.1
OG0017435	g3021	XP_009124822.1
OG0017436	g5138	XP_009107011.1
OG0017438	g7948	XP_009134581.1
OG0017439	g12719	XP_009124042.1
OG0017440	g7939	XP_009134599.1
OG0017441	g7937	XP_009147445.1
OG0017442	g23726	XP_009103541.1
OG0017443	g17	XP_009126996.1
OG0017445	g9627	XP_009130568.1
OG0017446	g19628	XP_033141401.1
OG0017447	g13	XP_009150857.1
OG0017448	g9621	XP_009112275.1
OG0017449	g11	XP_009112273.1
OG0017451	g18702	XP_009116997.1
OG0017454	g18779	XP_009138652.1
OG0017455	g50711	XP_009143681.1
OG0017456	g18756	XP_009138686.1
OG0017458	g11155	XP_009116897.1
OG0017459	g1812	XP_009104351.1
OG0017460	g11162	XP_009104346.1
OG0017463	g1890	XP_009116764.1
OG0017464	g1891	XP_009116757.1, XP_033135733.1
OG0017466	g1917	XP_018514200.1
OG0017469	g1958	XP_009104228.1
OG0017470	g11202	XP_009104180.1
OG0017471	g18921	XP_009116564.2
OG0017474	g2090	XP_009116441.1
OG0017475	g2088	XP_009104051.1
OG0017476	g18996	XP_009116425.1
OG0017478	g2150, g19028	XP_009116341.1
OG0017479	g19030	XP_009116339.1
OG0017480	g2170	XP_009139122.1
OG0017481	g2183	XP_009116279.1
OG0017482	g11276	XP_009116264.1
OG0017483	g19082	XP_009116243.1
OG0017485	g2216	XP_009116228.1
OG0017486	g2238	XP_009116202.1
OG0017487	g2253	XP_009116190.1
OG0017488	g19152	XP_009139240.1
OG0017489	g2299	XP_009116116.1
OG0017490	g2316	XP_009139269.1
OG0017492	g2329	XP_009116078.1
OG0017493	g19176	XP_033136981.1
OG0017494	g2339	XP_018509763.1
OG0017495	g19205	XP_009116018.1
OG0017496	g11317	XP_009116010.1
OG0017498	g19211	XP_009116001.1
OG0017499	g11322	XP_033130634.1
OG0017500	g11323	XP_033146758.1
OG0017501	g19223	XP_009115968.1
OG0017502	g19229	XP_009115960.1
OG0017503	g937	XP_009127136.1
OG0017504	g923	XP_009119896.1
OG0017506	g11720, g13501	XP_009135901.2
OG0017507	g6441	XP_033144185.1
OG0017508	g11685	XP_009102453.1
OG0017509	g11686	XP_009102454.1
OG0017510	g11674	XP_009102432.1
OG0017511	g6391	XP_009136118.1
OG0017512	g6367	XP_009102391.1
OG0017513	g13532	XP_009102388.1
OG0017514	g13570	XP_009102372.1
OG0017515	g13587	XP_009102352.1
OG0017516	g44971	XP_009105232.1
OG0017517	g44940	XP_033131651.1
OG0017519	g44882	XP_009105317.2
OG0017520	g41605	XP_009105092.1
OG0017522	g41581	XP_009105068.1
OG0017523	g44866	XP_009105354.1, XP_009127595.1
OG0017524	g18018	XP_009105375.1
OG0017525	g44841	XP_009127629.1
OG0017527	g6004	XP_009150730.1
OG0017528	g13945	XP_009102219.1
OG0017529	g19043	XP_009116312.1
OG0017531	g10275	XP_009111834.1
OG0017533	g51954	XP_009133458.1
OG0017534	g38145	XP_009133451.1
OG0017535	g28387	XP_009127218.1
OG0017536	g51886	XP_009142688.1
OG0017537	g51883	XP_009142138.1
OG0017538	g37354	XP_009143225.1
OG0017540	g51856	XP_009143253.1
OG0017542	g37323	XP_033144415.1
OG0017543	g51785	XP_009141822.1
OG0017544	g51768	XP_009133359.1
OG0017545	g37311	XP_033143646.1
OG0017547	g51743	XP_033143676.1
OG0017548	g38092	XP_009133265.1
OG0017550	g51722	XP_009133257.1
OG0017551	g37275	XP_018514675.1
OG0017553	g38084	XP_033147989.1
OG0017555	g37219	XP_033142446.1
OG0017557	g25660	XP_033136512.1
OG0017558	g25661	XP_009114601.1
OG0017559	g40419	XP_009114592.1
OG0017560	g40425	XP_018513643.1
OG0017561	g40426	XP_009114586.1
OG0017563	g50386	XP_009115306.1
OG0017564	g50855	XP_009117432.1
OG0017570	g36944	XP_009140314.1
OG0017571	g38510	XP_009117354.2
OG0017572	g36929	XP_033134501.1
OG0017574	g36876	XP_009117068.1
OG0017575	g38308	XP_009140701.1
OG0017576	g36822	XP_009133968.1
OG0017577	g38270	XP_033143416.1
OG0017578	g38323	XP_033146663.1
OG0017579	g35934	XP_009107489.1
OG0017580	g53615	XP_009145115.1
OG0017581	g32852	XP_033132367.1
OG0017582	g27866	XP_009114725.1
OG0017583	g32743	XP_009114753.1
OG0017584	g32734	XP_009114760.1
OG0017585	g27802	XP_009114791.1
OG0017587	g32667	XP_009151466.1
OG0017588	g40329, g25780	XP_009134203.1
OG0017589	g25765	XP_033135049.1
OG0017591	g25763	XP_009108209.1
OG0017592	g25698	XP_009128669.1
OG0017593	g25695	XP_009108158.1
OG0017594	g4870	XP_009120901.1
OG0017595	g4805	XP_009111732.1
OG0017596	g10151	XP_018508088.1
OG0017598	g4707	XP_009151226.1
OG0017599	g5934	XP_009117507.1
OG0017600	g5908	XP_009102038.1
OG0017601	g13827	XP_018508762.1
OG0017602	g47383	XP_009119394.1
OG0017603	g13834	XP_009117460.1
OG0017604	g31127	XP_009142478.1
OG0017605	g37776	XP_018514650.1
OG0017606	g37765	XP_009142493.1
OG0017609	g37728	XP_033139291.1
OG0017610	g37701	XP_009142581.1
OG0017611	g37699	XP_009133790.1
OG0017614	g38244	XP_018514619.2
OG0017616	g52244	XP_009142313.1
OG0017617	g17030	XP_033146116.1
OG0017621	g37526	XP_009142984.1
OG0017622	g52142	XP_009133646.2
OG0017623	g5932	XP_033144662.1
OG0017624	g38210	XP_009133594.1
OG0017626	g38205	XP_009133578.1
OG0017628	g52026	XP_033143836.1
OG0017629	g37423	XP_009142798.1
OG0017630	g37410	XP_009142779.1
OG0017631	g10885	XP_009101437.1
OG0017632	g7902	XP_009117847.1
OG0017633	g7893	XP_009147371.1
OG0017634	g45761	XP_033139783.1
OG0017636	g7843	XP_033137312.1
OG0017638	g12642	XP_009130356.1
OG0017639	g12641	XP_009130355.1
OG0017640	g7823	XP_009130367.1
OG0017641	g12777	XP_009130373.1
OG0017642	g7817	XP_009102063.2
OG0017643	g19650	XP_009103491.1
OG0017645	g7742	XP_009124195.1
OG0017646	g38425	XP_009140479.1
OG0017647	g12846	XP_033146865.1
OG0017648	g12561	XP_009147262.1
OG0017649	g12555	XP_009147232.1
OG0017650	g12509	XP_009129632.2
OG0017652	g32238	XP_009103048.1
OG0017654	g12487	XP_009134897.1
OG0017655	g7643	XP_009147157.1
OG0017656	g7639	XP_009147150.1
OG0017657	g12934	XP_009134910.1
OG0017658	g12469	XP_033142938.1
OG0017659	g7617	XP_009134941.1
OG0017660	g12954	XP_033147236.1
OG0017662	g12443	XP_009124351.1
OG0017663	g7572	XP_009147040.1
OG0017664	g10309	XP_009151573.1
OG0017665	g7559	XP_009147015.1
OG0017666	g7554	XP_009147009.1
OG0017667	g12993	XP_009123984.1
OG0017668	g7535	XP_033146702.1
OG0017669	g7533	XP_009146978.1
OG0017670	g7531	XP_009123811.1
OG0017671	g11634	XP_033134216.1
OG0017672	g7485	XP_009135049.2
OG0017673	g7479	XP_009146911.1
OG0017674	g13060, g7473	XP_009146906.1
OG0017675	g7469	XP_009146898.1
OG0017676	g12386	XP_009146877.1
OG0017678	g7444	XP_009146862.1
OG0017679	g7442	XP_009146860.1
OG0017680	g13085	XP_009135109.1
OG0017681	g13105	XP_009146819.1
OG0017682	g7409	XP_033142274.1, XP_009146801.1
OG0017683	g13119	XP_009146721.1
OG0017684	g7304	XP_009136005.1
OG0017685	g7302	XP_009120562.1
OG0017686	g7282	XP_033148172.1
OG0017687	g13156	XP_009124720.2
OG0017688	g7248	XP_009135298.1
OG0017689	g7230	XP_009146477.1
OG0017690	g7221	XP_009117559.1
OG0017691	g12218	XP_009146454.2
OG0017693	g12203	XP_009146419.1, XP_009117189.1
OG0017694	g7191	XP_009146417.2
OG0017695	g12184	XP_009116979.1
OG0017696	g7152	XP_009146344.1
OG0017697	g7151	XP_009146342.1
OG0017698	g6243	XP_009102853.1
OG0017699	g12154	XP_009116509.1
OG0017700	g12148	XP_009135427.1
OG0017701	g7115	XP_009146284.1
OG0017702	g7114	XP_009135428.1
OG0017704	g7088	XP_009146257.1
OG0017705	g12119	XP_009146219.1
OG0017707	g7039	XP_033137936.1
OG0017708	g7021	XP_009146153.1
OG0017709	g6995	XP_009114517.2
OG0017710	g6992	XP_009146059.1
OG0017711	g6934	XP_009146005.1
OG0017713	g23720	XP_009139872.1
OG0017716	g6777	XP_009111576.1
OG0017717	g11954	XP_009111556.2
OG0017718	g30881	XP_009119272.1
OG0017719	g11950	XP_009145743.1
OG0017720	g25296	XP_018509518.1
OG0017721	g11896	XP_009145584.1
OG0017722	g28390	XP_009127216.1
OG0017723	g16875	XP_009139935.1
OG0017726	g16894	XP_009139847.1
OG0017727	g46744	XP_009139788.1
OG0017728	g18096	XP_009139787.1
OG0017729	g46784	XP_009139742.1
OG0017731	g46786	XP_009139736.1
OG0017732	g46793	XP_033145887.1
OG0017734	g25094	XP_009124221.2
OG0017735	g6512	XP_009106378.1
OG0017737	g11764	XP_009108178.1
OG0017738	g6559	XP_009145247.2
OG0017739	g11819	XP_009108841.1
OG0017740	g11834	XP_009145418.1
OG0017741	g13409	XP_009124772.1
OG0017742	g13405	XP_009145437.1
OG0017743	g50124	XP_009149504.2
OG0017744	g13389	XP_009145478.1
OG0017745	g11872	XP_009145491.1
OG0017746	g16991	XP_009128059.1
OG0017748	g23433	XP_009137889.1
OG0017749	g23438	XP_009128101.1
OG0017750	g16993	XP_009128167.1
OG0017751	g23445	XP_009137879.1
OG0017752	g393	XP_009150112.1
OG0017753	g45003	XP_009105200.1
OG0017754	g45056	XP_009105157.1
OG0017755	g45066	XP_009105156.1
OG0017756	g45115	XP_009105141.1
OG0017758	g45099	XP_009127392.1
OG0017759	g45085	XP_009127400.1
OG0017760	g28498	XP_009132413.1
OG0017761	g43853	XP_009113431.1
OG0017762	g43870	XP_009113430.1
OG0017763	g43899	XP_009123458.1
OG0017764	g1693	XP_009113412.1
OG0017765	g41447	XP_009131719.1
OG0017766	g29076	XP_009131705.1
OG0017767	g29059	XP_009126267.1
OG0017769	g4757	XP_009129804.2
OG0017770	g4732	XP_009151262.1
OG0017771	g10263	XP_009111841.1
OG0017772	g13875	XP_009102128.1
OG0017774	g19280	XP_009136648.1
OG0017775	g2489	XP_009115799.1
OG0017776	g19320	XP_009149224.1
OG0017777	g19281	XP_009119759.1
OG0017779	g49290	XP_033146010.1
OG0017781	g26865	XP_009119730.1
OG0017782	g30733	XP_009119728.1
OG0017783	g38487	XP_009140364.2
OG0017785	g26889	XP_009119640.1
OG0017786	g30810	XP_009111162.1
OG0017789	g49439	XP_009118877.2, XP_033138356.1
OG0017790	g26921	XP_009119340.1
OG0017791	g30852	XP_009119331.1
OG0017792	g30856	XP_009118671.1
OG0017794	g26933	XP_009119308.1
OG0017795	g49466	XP_009119238.2
OG0017797	g30909	XP_009118870.1
OG0017798	g10289	XP_033136578.1
OG0017799	g30926	XP_033138025.1
OG0017800	g49495	XP_009129770.1
OG0017801	g26960	XP_009118582.1
