Orthogroup	Cochlearia_excelsa	Camelina_sativa
OG0015930	g12528	XP_010486051.1, XP_010431849.1, XP_010464126.1
OG0015931	g12526	XP_010432487.1, XP_010464135.1, XP_010486057.1
OG0015932	g12525	XP_019093446.1, XP_010489688.1, XP_010464136.1
OG0015933	g46807	XP_019087468.1, XP_010435580.1, XP_010450502.1
OG0015934	g12922	XP_010436350.1, XP_010486104.1, XP_010464180.1
OG0015936	g12493	XP_010486146.1, XP_010439287.1, XP_010464209.1
OG0015937	g12488	XP_019097101.1, XP_010464215.1, XP_010439900.1
OG0015938	g7647	XP_010486153.1, XP_010464217.1, XP_010440280.1
OG0015940	g12470	XP_010445311.1, XP_010464273.1, XP_010486214.1
OG0015941	g12464	XP_010486226.1, XP_010464314.1, XP_010446491.1
OG0015942	g12946	XP_019096832.1, XP_010447262.1, XP_019092440.1
OG0015943	g12458	XP_010486238.1, XP_010464303.1, XP_010447682.1
OG0015944	g7590	XP_010452569.1, XP_010486309.1, XP_010464371.1
OG0015945	g12973	XP_019100506.1, XP_010464385.1, XP_010486317.1
OG0015946	g7581	XP_019096967.1, XP_019100530.1
OG0015947	g7577	XP_019100543.1, XP_019092639.1, XP_010489710.1
OG0015948	g7575	XP_010464400.1, XP_010486333.1, XP_010456375.1
OG0015949	g12980	XP_010486336.1, XP_010456598.1, XP_010464405.1
OG0015950	g12434	XP_010486338.1, XP_010456734.1, XP_010464409.1
OG0015951	g7567	XP_010464417.1, XP_010457416.1, XP_010486348.1
OG0015952	g7563	XP_010486358.1, XP_010458478.1, XP_010464427.1
OG0015953	g12428	XP_010458724.1, XP_010486360.1, XP_010464429.1
OG0015954	g12994	XP_010486381.1, XP_010460888.1, XP_010464448.1
OG0015955	g7543	XP_010486408.1, XP_010464475.1
OG0015956	g7523	XP_010464523.1, XP_010467441.1, XP_019096162.1
OG0015957	g7520	XP_010467712.1, XP_010486452.1, XP_019092910.1
OG0015958	g13017	XP_010468616.1, XP_010464537.1, XP_019096661.1
OG0015959	g7515	XP_019092956.1, XP_019100784.1, XP_010486465.1
OG0015960	g12410	XP_010464544.1, XP_019096895.1
OG0015961	g7511	XP_010470095.1, XP_010486481.1, XP_010464559.1
OG0015962	g13023	XP_010464560.1, XP_010486482.1, XP_010470204.1
OG0015963	g7508	XP_010470490.1, XP_010464564.1, XP_010486486.1
OG0015964	g12403	XP_010464570.1, XP_010486494.1, XP_010471277.1
OG0015965	g7491	XP_010486516.1, XP_010473184.1, XP_010464592.1
OG0015966	g13051	XP_019100857.1, XP_010486525.1, XP_010464599.1
OG0015967	g7482	XP_010464606.1, XP_010474176.1, XP_010486530.1
OG0015969	g13059	XP_010464621.1, XP_010489729.1
OG0015970	g7475	XP_010486544.1, XP_010464628.1, XP_010475991.1
OG0015971	g7474	XP_010464629.1, XP_010476177.1, XP_010486545.1
OG0015972	g7464	XP_010464642.1, XP_010477969.1, XP_010486561.1
OG0015973	g7463	XP_010486564.1, XP_010478077.1, XP_010464639.1
OG0015974	g7459	XP_010464650.1, XP_010486567.1, XP_010478647.1
OG0015975	g7447	XP_010486589.1, XP_010464668.1, XP_010480453.1
OG0015976	g7446	XP_010464667.1, XP_010486588.1, XP_010480364.1
OG0015977	g41531	XP_010470800.1, XP_010415471.1, XP_010511848.1
OG0015978	g7443	XP_010486619.1, XP_010464690.1, XP_010481650.1
OG0015979	g13082	XP_010482565.1, XP_010486633.1
OG0015980	g7435	XP_010464708.1, XP_019096913.1, XP_010483197.1
OG0015981	g13086	XP_010486639.1, XP_010483618.1, XP_010464710.1
OG0015982	g13087	XP_010486642.1, XP_010483720.1, XP_010464712.1
OG0015984	g7419	XP_010486681.1, XP_010464746.1
OG0015985	g7417	XP_010486682.1, XP_010418638.1, XP_010464747.1
OG0015986	g7416	XP_010486684.1, XP_010493587.1
OG0015987	g7408	XP_019096644.1, XP_010464774.1, XP_010491696.1
OG0015988	g13111	XP_010464787.1, XP_010486717.1, XP_010490221.1
OG0015990	g12334	XP_010486757.1, XP_010464810.1, XP_010488163.1
OG0015991	g12328	XP_010486592.1, XP_010464829.1, XP_010486774.1
OG0015992	g7386	XP_010418767.2, XP_019096675.1, XP_010464841.1
OG0015993	g7385	XP_019092079.1, XP_010486790.1, XP_010495295.1
OG0015994	g6405	XP_010466946.1, XP_010488636.1, XP_010514082.1
OG0015995	g7371	XP_010497361.1, XP_010486828.1, XP_010464877.1
OG0015996	g7338	XP_010486885.1, XP_010498433.1, XP_019092793.1
OG0015997	g7336	XP_010486887.1, XP_019092466.1, XP_010498453.1
OG0015998	g12295	XP_010498516.1, XP_010486899.1, XP_010464960.1
OG0015999	g12287	XP_010498872.1, XP_010464992.1, XP_010486928.1
OG0016000	g7314	XP_010498917.1, XP_010486935.1, XP_010465003.1
OG0016001	g7305	XP_010465025.1, XP_010499090.1, XP_010486970.1
OG0016002	g12276	XP_010465034.1, XP_010499208.1
OG0016003	g7286	XP_010465054.1, XP_010487001.1, XP_010499439.1
OG0016004	g7276	XP_010487013.1, XP_010465066.1, XP_010499595.1
OG0016005	g10778	XP_010513885.1, XP_010502140.1, XP_010424929.1
OG0016006	g7258, g13153	XP_010487057.1, XP_010465110.1, XP_010500015.1
OG0016007	g7231	XP_010500711.1, XP_010465198.1, XP_010487117.1
OG0016008	g7222	XP_010465215.1, XP_019101637.1, XP_010487130.1
OG0016009	g12216	XP_010501185.1, XP_010487148.1, XP_010465242.1
OG0016011	g12215	XP_019095305.1, XP_019096624.1, XP_019092621.1
OG0016012	g13202	XP_010487162.1, XP_010501368.1, XP_010465258.1
OG0016013	g13206	XP_010487187.1, XP_019092578.1, XP_010501543.1
OG0016014	g12198	XP_010501681.1, XP_010465301.1, XP_010487204.1
OG0016015	g7164	XP_010487236.1, XP_010501870.1, XP_010465329.1
OG0016017	g13223	XP_010502088.1, XP_010487279.1, XP_010465381.1
OG0016018	g7139	XP_010487297.1, XP_010502215.1, XP_010465403.1
OG0016019	g7137	XP_010487301.1, XP_010465408.1, XP_010502248.1
OG0016020	g7136	XP_010465413.1, XP_010502303.1
OG0016021	g12152	XP_010487323.1, XP_010502463.1
OG0016022	g7106	XP_010502680.1, XP_010465474.1, XP_010487344.1
OG0016023	g7102	XP_010487349.1, XP_010502726.1, XP_010465478.1
OG0016024	g7082	XP_010502929.1, XP_010487369.1, XP_010465511.1
OG0016025	g13239	XP_010503165.1, XP_010487384.1, XP_010465528.1
OG0016026	g7062	XP_010438772.1, XP_010433521.1, XP_010448291.1
OG0016027	g7050	XP_010465582.1, XP_010503569.1, XP_010487432.1
OG0016028	g7049	XP_010503605.1, XP_010487437.1, XP_010465589.1
OG0016029	g7037	XP_010503927.1, XP_010465631.1
OG0016030	g12093	XP_010504053.1, XP_010487478.1, XP_010465640.1
OG0016031	g12092	XP_010504065.2, XP_010487480.1, XP_010465644.1
OG0016032	g7024	XP_019092604.1, XP_010504078.1, XP_019101019.1, XP_010487482.1
OG0016033	g7019	XP_010465651.1, XP_010487485.1, XP_010504110.1
OG0016034	g13263	XP_010487516.1, XP_019102202.1, XP_010465680.1
OG0016035	g12081	XP_010465681.1, XP_010487518.1
OG0016036	g6998	XP_010504559.1, XP_010487534.1, XP_010465691.1
OG0016037	g13272, g6986	XP_010487563.1, XP_010465716.1
OG0016038	g6982	XP_010465730.1, XP_010487570.1, XP_010504881.1
OG0016039	g12060	XP_010487571.1, XP_010504902.1
OG0016041	g13280	XP_010465755.1, XP_010505190.1, XP_010487600.1
OG0016042	g13286	XP_010505273.1, XP_010487630.1, XP_010468240.1
OG0016043	g12044	XP_010487637.1, XP_010505224.1
OG0016044	g12035	XP_010465826.1, XP_010505736.1, XP_010487662.1
OG0016045	g6917	XP_010465842.1, XP_010505979.1, XP_010487680.1
OG0016047	g12028	XP_010506157.1, XP_010487699.1, XP_010465861.1
OG0016048	g12023	XP_010487713.1, XP_010465876.1
OG0016049	g12021	XP_010487718.1, XP_010506302.1
OG0016050	g6907	XP_010487720.1, XP_010465881.1, XP_010506341.1
OG0016051	g6902	XP_010465891.1, XP_010506378.1
OG0016052	g37051	XP_010494253.1, XP_010442101.1, XP_010484882.1
OG0016053	g6890	XP_019092535.1, XP_010487736.1, XP_019096199.1
OG0016054	g6881	XP_010465929.1, XP_010506834.1, XP_010487757.1
OG0016055	g6869	XP_010465956.1, XP_010506962.1
OG0016056	g13314	XP_010465975.1, XP_019082298.1, XP_010487786.1
OG0016057	g11996	XP_010487790.1, XP_010419743.1, XP_010507067.1, XP_010465977.1
OG0016058	g11990	XP_010507135.1, XP_010465991.1, XP_010487800.1
OG0016059	g6856	XP_010465994.1, XP_010507153.1, XP_019096227.1
OG0016060	g11983	XP_010466018.1, XP_010487813.1, XP_010507254.1
OG0016061	g6848	XP_019092733.1, XP_019096378.1, XP_019096871.1
OG0016062	g6833	XP_019096240.1, XP_019101907.1, XP_019092040.1
OG0016063	g6830	XP_010487838.1, XP_010466045.1, XP_010507442.1
OG0016064	g6823	XP_010466049.1, XP_010507485.1, XP_010487843.1
OG0016065	g11970	XP_010487848.1, XP_010466052.1, XP_010507506.1
OG0016066	g6819	XP_010507521.1, XP_010487851.1, XP_010466054.1
OG0016067	g6820	XP_010507512.1, XP_010487852.1, XP_019092703.1
OG0016069	g11958	XP_010466089.1, XP_010507743.1, XP_010487888.1
OG0016070	g11957	XP_010487889.1, XP_010466090.1, XP_010507758.1
OG0016071	g6786	XP_010420051.1, XP_010489946.1, XP_010466115.1
OG0016072	g6784	XP_010487908.1, XP_010507864.1, XP_010466116.1
OG0016073	g6778	XP_010468302.1, XP_010489950.1, XP_010420074.1
OG0016074	g11952	XP_010487919.1, XP_010508002.1, XP_010466138.1
OG0016075	g11951	XP_010487925.1, XP_010508086.1, XP_010466141.1
OG0016076	g11945	XP_010466154.1, XP_010508184.1, XP_010487944.1
OG0016077	g6756	XP_010466176.1, XP_010508355.1, XP_010487964.1
OG0016078	g11932, g11926	XP_019092126.1
OG0016079	g6749	XP_010508687.1, XP_010487994.1, XP_019092432.1
OG0016080	g6747	XP_010466210.1, XP_010508744.1
OG0016081	g6718	XP_010488022.1, XP_010466240.1
OG0016082	g11912	XP_010488031.1, XP_010509006.1, XP_010466247.1
OG0016083	g13369	XP_010488057.1, XP_010509213.1, XP_010466272.1
OG0016084	g6710	XP_010509249.1, XP_010466275.1
OG0016085	g11897	XP_010509333.1, XP_010466284.1, XP_010488064.1
OG0016086	g11893	XP_010509400.1, XP_010488070.1, XP_010466291.1
OG0016087	g6699	XP_010488075.1, XP_010466298.1, XP_010509465.2
OG0016088	g892	XP_010445280.1, XP_010482660.1, XP_010442827.1
OG0016089	g891	XP_010442826.1, XP_010482659.1, XP_019091290.1
OG0016090	g28389	XP_019088763.1, XP_010445265.1, XP_010482657.1
OG0016091	g885	XP_010445069.1, XP_019096013.1, XP_019088710.1
OG0016092	g14690	XP_010518445.1, XP_010488849.1
OG0016093	g16883	XP_010441093.1, XP_010435848.1, XP_010450767.1
OG0016094	g16884	XP_010450770.1, XP_010435851.1, XP_019088598.1
OG0016095	g16901	XP_010441041.1, XP_010435825.1, XP_010450829.1
OG0016096	g18084	XP_010450854.1, XP_010441021.1, XP_010435800.1
OG0016097	g18087	XP_010450879.1, XP_010435782.1, XP_010440986.1
OG0016098	g46738	XP_010440976.1, XP_019089792.1, XP_010435763.1
OG0016099	g17600, g28583	XP_010476960.1
OG0016100	g46762	XP_010440912.1, XP_019086769.1, XP_010496093.1
OG0016101	g18115	XP_010440896.1, XP_010435698.1, XP_010450549.1
OG0016102	g46772	XP_010450544.1, XP_010440891.1, XP_010435692.1
OG0016103	g46802	XP_010440866.1, XP_010435587.1, XP_010450511.1
OG0016104	g46840	XP_010450452.1, XP_010435515.1
OG0016105	g10291	XP_010439334.1, XP_010442227.1
OG0016106	g10294	XP_019090387.1, XP_019095430.1, XP_010442219.1
OG0016107	g10298	XP_010482043.1, XP_010442211.1, XP_010439137.1
OG0016108	g10299	XP_010439122.1, XP_010442210.1, XP_019096115.1
OG0016109	g6506	XP_010490084.2, XP_010512873.1, XP_010466733.1
OG0016111	g6542	XP_010512204.1, XP_010466640.1, XP_010488373.1
OG0016112	g6548	XP_010512126.1, XP_010466629.1, XP_010488360.1
OG0016113	g13837	XP_010497661.1, XP_010467758.1, XP_010488981.1
OG0016114	g6565	XP_010511815.1, XP_010466579.1
OG0016115	g11807	XP_010511507.1, XP_010466545.1, XP_010488290.1
OG0016116	g6583	XP_010466529.1, XP_010488272.1, XP_010511354.1
OG0016117	g6637	XP_010510430.1, XP_010466411.1, XP_010488182.1
OG0016118	g13395	XP_010488171.1, XP_010510383.1, XP_010466406.1
OG0016119	g6662	XP_010466405.1, XP_010488170.1, XP_010510372.1
OG0016120	g13392	XP_010510300.1, XP_010466394.1
OG0016121	g6674	XP_010510157.1, XP_010488150.1, XP_010466377.1
OG0016122	g13388	XP_010466374.1, XP_010488148.1, XP_010510139.1
OG0016123	g13384	XP_010488139.1, XP_010468342.1, XP_010510070.1
OG0016124	g6704	XP_010509435.1, XP_010466292.1, XP_010488072.1
OG0016125	g23415	XP_010447737.1, XP_010433002.1
OG0016126	g23447	XP_010438238.1, XP_010433045.1, XP_010447785.1
OG0016127	g11126	XP_010494294.1, XP_010481889.1, XP_019087578.1
OG0016128	g44978	XP_010511478.1, XP_019082625.1, XP_010470524.1
OG0016130	g45001	XP_010470507.1, XP_010415178.1, XP_010511562.1
OG0016131	g45016	XP_010470492.1, XP_010511546.1, XP_010415161.1
OG0016132	g45019	XP_010415159.1, XP_010470486.1, XP_010511543.1
OG0016133	g45021	XP_010470483.1, XP_010415153.1, XP_010511539.1
OG0016134	g45046	XP_010415120.1, XP_010470452.1, XP_010511122.1
OG0016135	g42007	XP_010415130.1, XP_010511508.1
OG0016136	g41914	XP_010470461.1, XP_010415132.1, XP_010511512.1
OG0016137	g45044	XP_010415135.1, XP_010470462.1, XP_010511513.1
OG0016138	g51957	XP_010415096.1, XP_010470435.1, XP_010511452.1
OG0016139	g53640	XP_010511393.1, XP_010414813.1, XP_010470386.1
OG0016141	g45138	XP_010484156.1, XP_019088780.1, XP_010461166.1
OG0016142	g45130	XP_010414870.1, XP_010470329.1, XP_019101529.1
OG0016143	g45102	XP_010470390.1, XP_010511398.1
OG0016144	g41232	XP_010470333.1, XP_010414875.1, XP_010511149.1
OG0016145	g43822	XP_010414886.1, XP_010470340.1, XP_010511184.1
OG0016146	g4902	XP_010492922.1, XP_010454137.1, XP_010420662.1
OG0016147	g4903	XP_010492918.1, XP_010420657.1, XP_010454133.1
OG0016148	g4904	XP_010420652.1, XP_010492913.1, XP_010454125.1
OG0016149	g29072, g41456	XP_010492912.1, XP_010420651.1
OG0016150	g4907	XP_010492897.1, XP_010420649.1, XP_010454122.1
OG0016151	g29067	XP_010420646.1, XP_010454119.1, XP_010492887.1
OG0016152	g41466	XP_010420623.1, XP_010492862.1, XP_010456577.2
OG0016153	g4922	XP_010420588.1, XP_010454075.1, XP_019097947.1
OG0016154	g29037	XP_010495275.1, XP_010424163.1, XP_010454053.1
OG0016155	g4933	XP_010420566.1, XP_010454046.1
OG0016156	g41479	XP_010454045.1, XP_010420564.1, XP_010492824.1
OG0016157	g4727	XP_010421692.1, XP_010455177.1, XP_010494096.1
OG0016158	g4673	XP_010440773.1, XP_010482232.1
OG0016159	g4662, g10189	XP_010440633.1, XP_010442416.1, XP_010482224.1
OG0016160	g4764	XP_010471995.1, XP_010482236.1, XP_010442423.1
OG0016161	g4535	XP_019087159.1, XP_019090543.1
OG0016162	g5944	XP_010489124.1, XP_010416606.1, XP_010467921.1
OG0016163	g2413	XP_010515695.1, XP_010503975.1, XP_010426849.1
OG0016164	g11333	XP_010503972.1, XP_010426848.1, XP_010515694.1
OG0016165	g2415	XP_010503965.1, XP_010515687.1, XP_010426840.1
OG0016166	g19276	XP_010503951.1, XP_010515674.1, XP_010426828.1
OG0016167	g2423	XP_010426819.1, XP_010515664.1, XP_010503940.1
OG0016168	g2436	XP_010515649.1, XP_010426797.1, XP_010503917.1
OG0016169	g11340	XP_010515631.1, XP_010503901.1, XP_010426773.1
OG0016170	g16768	XP_010441372.1, XP_010436142.1, XP_010448131.1
OG0016171	g2444	XP_010503898.1, XP_010515627.1, XP_010426768.1
OG0016172	g19292	XP_010503880.1, XP_010515610.1, XP_010426750.1
OG0016173	g19293	XP_010503878.1, XP_010515609.1, XP_010426751.1
OG0016174	g11342	XP_010426756.1, XP_010503870.1, XP_010515606.1
OG0016175	g11344	XP_010426735.1, XP_010515595.1, XP_010503860.1
OG0016176	g19297	XP_010515588.1, XP_010503856.1, XP_010426734.1
OG0016177	g19304	XP_010515585.1, XP_010503853.1, XP_010426731.1
OG0016178	g2468	XP_010426728.1, XP_010515572.1, XP_010503852.1
OG0016179	g2474	XP_019099892.1
OG0016180	g19316	XP_010431241.1, XP_010503827.1, XP_010515538.1
OG0016181	g2485	XP_010515537.1, XP_010503826.1, XP_010426686.1
OG0016182	g11345	XP_010515523.1, XP_010503811.1, XP_010426671.1
OG0016183	g27755	XP_010496696.1, XP_010496478.1, XP_010479278.1
OG0016184	g30726	XP_010496680.1, XP_010479343.1, XP_019098228.1
OG0016185	g49286	XP_010474841.1, XP_010479373.1, XP_019098030.1
OG0016186	g26858	XP_010457050.1, XP_010479510.1, XP_010474829.1, XP_010497799.1
OG0016187	g26859	XP_010479544.1, XP_010457087.1, XP_010474827.1
OG0016188	g49296	XP_010457057.1, XP_010474825.1, XP_010479595.1
OG0016189	g26862	XP_019098056.1, XP_010474818.1, XP_010457062.1
OG0016190	g30729	XP_010457066.1, XP_010479641.1, XP_010474817.1
OG0016191	g49298	XP_010457068.1, XP_010474816.1, XP_010501273.1
OG0016192	g49299	XP_010457070.1, XP_010474815.1, XP_010479679.1
OG0016193	g26864	XP_010474802.1, XP_010479766.1, XP_010457080.1
OG0016194	g49304	XP_019091324.1, XP_010474789.1, XP_010479876.1
OG0016195	g26869	XP_019098103.1, XP_019091325.1, XP_019090931.1, XP_010474781.1
OG0016196	g30735	XP_010474774.1, XP_010479974.1, XP_019090941.1
OG0016197	g49316, g30738	XP_010474760.1, XP_010480127.1, XP_010457107.1
OG0016198	g49321	XP_010480254.1, XP_010457121.1, XP_010474746.1
OG0016199	g26874	XP_010457131.1, XP_019098134.1, XP_010474739.1
OG0016200	g49333	XP_010474721.1, XP_010457141.1, XP_010480432.1
OG0016201	g49336	XP_010501277.1, XP_010457143.1, XP_010474719.1
OG0016202	g49343	XP_010457146.1, XP_010480486.1, XP_010474714.1
OG0016203	g26880	XP_010501282.2, XP_010474633.1, XP_019090790.1
OG0016204	g13663	XP_010503089.1, XP_010514775.1, XP_010425853.1
OG0016205	g26887	XP_010457203.1, XP_010480869.1, XP_010474643.1
OG0016206	g49359	XP_010474646.1, XP_010457205.1, XP_010480882.1
OG0016207	g49364	XP_010474652.1, XP_010480923.1, XP_010457213.1
OG0016208	g30774	XP_010481006.1, XP_010462532.1, XP_010474665.1
OG0016209	g49382	XP_010474673.1, XP_010457245.1
OG0016210	g30778	XP_010481135.1, XP_010457247.1
OG0016211	g26896	XP_010474849.1, XP_010457255.1, XP_010481191.1
OG0016212	g26901	XP_010457272.1, XP_019096782.1, XP_010474858.1
OG0016213	g49400	XP_010481551.1, XP_010474932.1, XP_010457320.1
OG0016214	g30812	XP_010481780.1, XP_010474944.1, XP_010457330.1
OG0016215	g49415	XP_010457347.1, XP_010481966.1, XP_019094981.1
OG0016216	g30824	XP_010457348.1, XP_010474963.1, XP_010481975.1
OG0016218	g30832	XP_010462550.1, XP_010482247.1, XP_010474981.1
OG0016219	g26912	XP_010474995.1, XP_010457377.1
OG0016220	g30836	XP_010474997.1, XP_019094309.1, XP_010457380.1
OG0016221	g30838	XP_010482486.1, XP_010475003.1, XP_010457390.1
OG0016222	g49431	XP_010457399.1, XP_010475012.1
OG0016223	g30847	XP_010482990.1, XP_010457430.1, XP_010475043.1
OG0016224	g30861	XP_010483250.1, XP_010457452.1, XP_010475064.1
OG0016225	g26931	XP_010457475.1, XP_010475084.1, XP_019098814.1
OG0016227	g30878	XP_010475118.1, XP_019098819.1, XP_010457509.1
OG0016229	g49470	XP_010484377.1, XP_010457548.1, XP_010475157.1
OG0016230	g30898	XP_010457550.1, XP_010475158.1
OG0016231	g30892	XP_019098830.1, XP_010475168.1, XP_010457565.1
OG0016232	g30891	XP_010457566.1, XP_010475169.1, XP_010484482.1
OG0016233	g49479	XP_010475172.1, XP_010484516.1, XP_010457568.1
OG0016234	g49480	XP_010475179.1, XP_010457580.1, XP_010484640.1
OG0016235	g30908	XP_010475182.1, XP_010484689.1, XP_010457586.1
OG0016236	g49487	XP_010484726.1, XP_010457588.1, XP_010475185.1
OG0016237	g26956	XP_010484902.1, XP_010475224.1, XP_010457617.1
OG0016238	g49491	XP_019091761.1, XP_019094784.1, XP_019098841.1
OG0016239	g26957	XP_010484926.1, XP_010457622.1, XP_010475227.1
OG0016240	g49494	XP_010457625.1, XP_010475230.1
OG0016241	g30931	XP_010484984.1, XP_010475239.1, XP_010457634.1
OG0016242	g30941	XP_010485103.1, XP_010475260.1, XP_019090858.1
OG0016243	g30945	XP_010501328.1
OG0016244	g30955	XP_010485342.1, XP_019094317.1, XP_010457682.1
OG0016245	g30956	XP_019091700.1, XP_010485343.1
OG0016246	g30958	XP_010485377.1, XP_010475302.1, XP_010457688.1
OG0016247	g30961	XP_010485499.1, XP_019091686.1, XP_010475311.1
OG0016248	g41130	XP_010470380.1, XP_010414920.1, XP_010511215.1
OG0016249	g49544	XP_010457766.1, XP_010486062.1, XP_010475367.1
OG0016250	g31000	XP_010457773.1, XP_010486123.1
OG0016251	g26978	XP_010475380.1, XP_010486194.1, XP_010457780.1
OG0016252	g26979	XP_010475383.1, XP_010486249.1
OG0016253	g31009	XP_010475385.1, XP_010486279.1, XP_010457784.1
OG0016254	g49549	XP_010475410.1, XP_010486473.1, XP_010457810.1
OG0016255	g26990	XP_010475414.1, XP_010457817.1, XP_010486537.1
OG0016256	g31019	XP_010475418.1, XP_010457820.1, XP_010486503.1
OG0016257	g31027	XP_010486685.1, XP_010486730.1, XP_010457829.1
OG0016258	g49554	XP_010486760.1, XP_019095300.1, XP_010457834.1
OG0016259	g31033	XP_010475442.1, XP_010501348.1, XP_010457847.1
OG0016260	g49558	XP_010475447.1, XP_010501349.1
OG0016261	g31039	XP_010486978.1, XP_010457860.1, XP_010475451.1
OG0016262	g49560	XP_010487044.1, XP_010457867.1, XP_010475456.1
OG0016263	g31042	XP_010487080.1, XP_010462587.1, XP_010475458.1
OG0016264	g31052	XP_010487258.1, XP_010457891.1, XP_010475477.1
OG0016265	g6147	XP_019084140.1
OG0016266	g17217	XP_019087352.1, XP_010433779.1, XP_010448571.1
OG0016267	g31066	XP_010462590.2, XP_010501355.2, XP_010480377.2
OG0016268	g49569	XP_010475513.1, XP_010487566.1, XP_010457934.1
OG0016269	g31071	XP_010457935.1, XP_019095062.1, XP_010475514.1
OG0016271	g31079	XP_010475543.1, XP_010457977.1, XP_010487924.1
OG0016272	g31083	XP_010475561.1, XP_010457994.1, XP_010488062.1
OG0016273	g26952	XP_019098832.1, XP_010475178.1, XP_010457579.1
OG0016274	g27020	XP_010475604.1, XP_010488401.1, XP_010458042.1
OG0016275	g49608	XP_010488523.1, XP_010458048.1, XP_010475607.1
OG0016276	g31111	XP_010458050.1, XP_010488571.1, XP_010475609.1
