Orthogroup	Cochlearia_excelsa	Arabidopsis_arenosa
OG0015242	g54178	jg33193
OG0015243	g36456	jg33201
OG0015244	g54197	jg33229
OG0015245	g28046	jg33253
OG0015246	g36486	jg33254
OG0015247	g28041	jg16668
OG0015248	g36502	jg33289
OG0015249	g3855, g36503	jg33294
OG0015250	g36504	jg33295
OG0015251	g44293	jg3711
OG0015252	g38368	jg16958
OG0015253	g36520	jg33331
OG0015254	g36523	jg33342
OG0015255	g36558	jg33406
OG0015256	g36561	jg33414
OG0015258	g23733, g47559	jg9880
OG0015259	g36572	jg33440
OG0015260	g36573	jg33441
OG0015261	g36578	jg33451
OG0015262	g36580	jg33453
OG0015263	g54267	jg33455
OG0015264	g54270	jg33466
OG0015265	g36583	jg33471
OG0015266	g36584	jg33472
OG0015267	g54276	jg33478
OG0015268	g28009	jg33482
OG0015269	g36586	jg33484
OG0015270	g37027	jg21027
OG0015271	g37028	jg21026
OG0015272	g37056	jg21004
OG0015273	g18431	jg20986
OG0015274	g11133	jg20931
OG0015275	g11131, g37058	jg20930
OG0015276	g51371	jg18457
OG0015277	g37965	jg18467
OG0015278	g51388	jg18474
OG0015279	g51389	jg18475
OG0015280	g51398	jg18488
OG0015281	g51422	jg18513
OG0015282	g51424	jg18516
OG0015283	g51429	jg18518
OG0015284	g37973	jg18520
OG0015285	g37086	jg18532
OG0015286	g51448	jg18548
OG0015287	g51459	jg18567
OG0015288	g10395	jg13676
OG0015289	g51492	jg18618
OG0015290	g51494	jg18621
OG0015291	g51495	jg18622
OG0015292	g51499	jg18627
OG0015293	g37991	jg18629
OG0015294	g51501, g37992	jg18630
OG0015295	g51518	jg18663
OG0015296	g51521	jg18669
OG0015297	g51525	jg18674
OG0015298	g51530	jg18684
OG0015299	g18453	jg21131
OG0015300	g51544	jg18711
OG0015301	g38021	jg18725
OG0015302	g24127	jg10639
OG0015303	g47311, g17432	jg10646
OG0015304	g47305	jg10649
OG0015305	g47304	jg10654
OG0015306	g24142	jg10660
OG0015307	g24150	jg10663
OG0015308	g47296	jg10669
OG0015309	g17453	jg10691
OG0015310	g47288	jg10706
OG0015311	g17459	jg10707
OG0015312	g24171	jg10722
OG0015313	g24175	jg10728
OG0015314	g17479	jg10745
OG0015315	g17475, g24192	jg10760
OG0015316	g47263	jg10776
OG0015317	g47262	jg10778
OG0015318	g17490	jg10790
OG0015320	g24212	jg10795
OG0015321	g36878	jg17056
OG0015322	g47255	jg10811
OG0015323	g17526	jg10838
OG0015324	g24240	jg10840
OG0015325	g24241	jg10841
OG0015326	g24247	jg10854
OG0015327	g24267	jg10882
OG0015328	g17555	jg10902
OG0015329	g24290	jg10905
OG0015330	g25132	jg11980
OG0015331	g41838	jg20435
OG0015332	g10374	jg13713
OG0015333	g2511	jg14979, jg14981
OG0015334	g19344	jg14953
OG0015335	g2544	jg14951
OG0015336	g19352	jg14937
OG0015337	g19361	jg14905
OG0015338	g2581	jg14902
OG0015339	g11363, g2583	jg14899
OG0015340	g2588	jg14888
OG0015341	g2589	jg14887
OG0015342	g19366	jg14878
OG0015343	g28367	jg21931
OG0015344	g28363	jg21915
OG0015345	g870	jg21910
OG0015346	g866	jg21897
OG0015347	g865	jg21896
OG0015348	g1305	jg21884
OG0015349	g1306	jg21880
OG0015350	g28352	jg21862
OG0015351	g28346	jg21831
OG0015352	g28348	jg21845
OG0015353	g44216	jg21847
OG0015354	g28344	jg21828
OG0015355	g1346	jg21759
OG0015356	g28309	jg21764
OG0015357	g28305	jg21763
OG0015358	g6337	jg27272
OG0015359	g13671	jg27417
OG0015360	g14464	jg27421
OG0015361	g13674	jg27429
OG0015362	g13675	jg27430
OG0015363	g6218	jg27415
OG0015364	g13678	jg27446
OG0015365	g14425	jg27449
OG0015366	g13680	jg27474
OG0015367	g6197	jg27485
OG0015368	g13684	jg27494
OG0015369	g6192	jg27512
OG0015370	g6172	jg27551
OG0015371	g13688	jg27562
OG0015372	g6163	jg27563
OG0015374	g40604	jg13899
OG0015375	g6138	jg27694
OG0015376	g14197	jg27700
OG0015377	g14074	jg27777
OG0015378	g13714	jg27781
OG0015380	g23873	jg10111
OG0015382	g17273	jg10229
OG0015383	g23927	jg10231
OG0015384	g47446	jg10235
OG0015389	g24089	jg10591
OG0015390	g17387	jg10561
OG0015391	g47340	jg10539
OG0015392	g47345	jg10500
OG0015393	g47349	jg10493
OG0015395	g47354	jg10481
OG0015396	g47356	jg10478
OG0015397	g47367	jg10451
OG0015398	g17364	jg10450
OG0015399	g24030	jg10445
OG0015400	g24022	jg10438
OG0015401	g24020	jg10435
OG0015403	g24016	jg10431
OG0015404	g17619	jg5931
OG0015405	g24006	jg10413
OG0015406	g47378	jg10412
OG0015407	g47386	jg10401
OG0015408	g23991	jg10395
OG0015409	g10805	jg12925
OG0015410	g17321	jg10381
OG0015411	g23984	jg10377
OG0015413	g23982	jg10366
OG0015414	g47318	jg10611
OG0015417	g36980	jg6676
OG0015418	g18456	jg511
OG0015419	g18454	jg21133
OG0015420	g36971	jg21115
OG0015421	g47156	jg11018
OG0015422	g47163	jg10995
OG0015423	g24333	jg10964
OG0015424	g17589	jg11014
OG0015426	g24322	jg10951
OG0015427	g47182	jg10936
OG0015428	g47184	jg10934
OG0015429	g24305	jg10918
OG0015430	g12723	jg23894
OG0015431	g7951	jg23904
OG0015432	g7950	jg23906
OG0015433	g7949	jg23912
OG0015434	g7943	jg23923
OG0015435	g12718	jg23938
OG0015436	g32638	jg23945
OG0015438	g30	jg23741
OG0015439	g19	jg23752
OG0015440	g9628	jg3405
OG0015442	g11518	jg13283
OG0015443	g15	jg23777
OG0015444	g9625	jg23779
OG0015445	g12	jg23785
OG0015446	g19623	jg23790
OG0015447	g18711	jg16451
OG0015448	g18710	jg16450
OG0015449	g18709	jg16449
OG0015450	g18707	jg16445
OG0015451	g18705	jg16443
OG0015452	g18699	jg16437
OG0015454	g18783	jg16427
OG0015455	g18782	jg16426
OG0015456	g18764	jg16384
OG0015457	g11147	jg16380
OG0015458	g18749	jg16366
OG0015460	g18731	jg16349
OG0015461	g1746	jg16344
OG0015462	g1747	jg16340
OG0015463	g18793	jg16328
OG0015464	g18685	jg16308
OG0015465	g18684	jg16307
OG0015466	g11151	jg16294
OG0015467	g1767	jg16291
OG0015470	g1808	jg16251
OG0015472	g28353	jg21869, jg20680
OG0015473	g1833	jg16222
OG0015474	g11166	jg16210
OG0015476	g1862	jg16196
OG0015477	g18687	jg16168
OG0015478	g1876	jg16166
OG0015480	g1885	jg16143
OG0015481	g1886	jg16142
OG0015483	g18817, g1907	jg16110
OG0015484	g18822	jg16101
OG0015485	g18832	jg16091
OG0015486	g32201	jg31174
OG0015487	g1925	jg16087
OG0015488	g1929	jg16080
OG0015489	g18843	jg16072
OG0015490	g1947	jg16051
OG0015491	g18876	jg16046
OG0015492	g1963	jg16023
OG0015494	g2020	jg15984
OG0015495	g2019	jg15983
OG0015496	g13579	jg27093
OG0015497	g18906	jg15955
OG0015498	g1999	jg15912
OG0015500	g18943	jg15892
OG0015501	g18947	jg15882
OG0015502	g18948	jg15880
OG0015503	g18952	jg15876
OG0015504	g1979	jg15873
OG0015505	g11210	jg15872
OG0015506	g2049	jg15820
OG0015507	g2130	jg15805
OG0015508	g18976	jg15804
OG0015509	g24775	jg15798
OG0015510	g2120	jg15775
OG0015511	g2117	jg15769
OG0015512	g2113	jg15766
OG0015513	g2099	jg15752
OG0015515	g51074	jg17185
OG0015517	g19014	jg15642
OG0015518	g2135	jg15632
OG0015519	g2138	jg15629
OG0015520	g3015	jg14253
OG0015521	g11261	jg15615
OG0015522	g2146	jg15612
OG0015523	g2162	jg15593
OG0015524	g2165	jg15585
OG0015525	g2168	jg15582
OG0015526	g2172	jg15572
OG0015527	g19052	jg15568
OG0015528	g2181	jg15554
OG0015529	g19059	jg15539
OG0015530	g19060	jg15538
OG0015531	g19072	jg15515
OG0015532	g40840	jg529
OG0015533	g2211	jg15477
OG0015534	g2215, g19099	jg15474
OG0015535	g2218	jg15470
OG0015536	g2222	jg15464
OG0015537	g11279	jg15461
OG0015538	g10396	jg15454
OG0015539	g2233	jg15452
OG0015540	g2237	jg15444
OG0015541	g2257	jg15434
OG0015542	g2252	jg15430
OG0015543	g2245	jg15425
OG0015544	g2244	jg15424
OG0015545	g2264	jg15420
OG0015546	g44862	jg2361
OG0015547	g19147	jg15399
OG0015548	g2278	jg15394
OG0015549	g2285	jg15383
OG0015550	g2289	jg15379
OG0015551	g19154	jg15376
OG0015552	g11299	jg15374
OG0015553	g19155	jg15373
OG0015555	g53982	jg32455, jg32443
OG0015556	g46790	jg27039
OG0015557	g19172	jg15333
OG0015558	g2323	jg15328
OG0015559	g11305	jg15324
OG0015561	g2342	jg15289
OG0015562	g5890	jg28296
OG0015563	g2384	jg15240
OG0015565	g2388	jg15223
OG0015566	g2406	jg15205
OG0015567	g19224	jg15193
OG0015568	g19227	jg15186
OG0015569	g19230	jg15183
OG0015570	g11328	jg15170
OG0015571	g935	jg22148
OG0015572	g39444	jg22134
OG0015574	g28423	jg22065
OG0015575	g41279	jg22053
OG0015576	g41278	jg22051
OG0015577	g17608, g24401	jg11061
OG0015578	g6453	jg26758
OG0015579	g6452	jg26759
OG0015580	g13511	jg14056, jg26769
OG0015581	g11707	jg26778
OG0015582	g11706	jg26787
OG0015583	g11700	jg26808
OG0015584	g13517	jg26810
OG0015585	g6436	jg26823
OG0015586	g6422	jg26851
OG0015587	g6420	jg26853
OG0015588	g6410	jg26866
OG0015589	g6409	jg26867
OG0015590	g6396	jg26881
OG0015591	g6395	jg26882
OG0015592	g13534	jg26942
OG0015593	g13535	jg26943
OG0015594	g11655	jg26969
OG0015595	g13549	jg26972
OG0015596	g13550	jg26974
OG0015597	g13562	jg26996
OG0015598	g11648	jg27002
OG0015599	g6359	jg27024
OG0015600	g45136	jg27029
OG0015601	g13573	jg27045
OG0015602	g11615	jg27091
OG0015603	g36968	jg14029
OG0015604	g13582	jg27123
OG0015605	g13494	jg26739
OG0015606	g41833	jg2175
OG0015607	g44931	jg2218
OG0015608	g44921	jg2230
OG0015609	g41782	jg2241
OG0015610	g44916	jg2254
OG0015611	g41724	jg2267
OG0015612	g44900	jg2280
OG0015613	g44899	jg2282
OG0015614	g41616	jg2328
OG0015615	g44875	jg2349
OG0015616	g13638	jg2365
OG0015617	g41577	jg2360
OG0015619	g44852	jg2384
OG0015620	g45666	jg6955
OG0015621	g10285	jg21353
OG0015622	g18499	jg21455
OG0015623	g1636	jg21454
OG0015624	g10244	jg21427
OG0015625	g10246	jg21405
OG0015626	g13982	jg27955
OG0015627	g17895	jg11856
OG0015628	g6021	jg27983
OG0015629	g6017	jg27987
OG0015630	g6009	jg27998
OG0015631	g13958	jg28004
OG0015632	g13765	jg28008
OG0015633	g13952	jg28019
OG0015634	g5988	jg28064
OG0015635	g13936	jg28067
OG0015636	g5984	jg28079
OG0015637	g13915	jg28118
OG0015638	g5964	jg28122
OG0015639	g13803	jg28127
OG0015640	g51978	jg19396
OG0015641	g38153	jg19388
OG0015642	g51970	jg19383
OG0015643	g51966	jg19373
OG0015644	g51965	jg19368
OG0015645	g5023	jg13109
OG0015646	g37369	jg19353
OG0015647	g51946	jg19335
OG0015648	g51944	jg19332
OG0015649	g37357	jg19298
OG0015650	g16760	jg12849
OG0015651	g37348	jg19280
OG0015653	g38138	jg19249
OG0015654	g51837	jg19227
OG0015655	g51834	jg19224
OG0015656	g51833	jg19222
OG0015657	g51824	jg19219
OG0015658	g37326	jg19187
OG0015659	g51787	jg19185
OG0015660	g51780	jg19177
OG0015661	g51773	jg19161
OG0015662	g51752	jg19093
OG0015663	g37305	jg19079
OG0015664	g51742	jg19072
OG0015665	g1678	jg25191
OG0015666	g51740	jg19069
OG0015668	g51736	jg19056
OG0015669	g51732	jg19048
OG0015670	g37286	jg19042
OG0015671	g10773	jg12965
OG0015672	g37284	jg19039
OG0015673	g37273	jg19018
OG0015674	g37270	jg19011
OG0015675	g37257	jg18986
OG0015676	g51701	jg18982
OG0015677	g51700	jg18981
OG0015678	g40230	jg7176
OG0015679	g37241	jg18973
OG0015680	g37236	jg18947
OG0015681	g37231	jg18939
OG0015682	g19612	jg14096
OG0015683	g38078	jg18924
OG0015684	g51660	jg18922
OG0015686	g38066	jg18873
OG0015687	g37202	jg18871
OG0015688	g37199	jg18865
OG0015689	g38056	jg18856
OG0015690	g37195	jg18855
OG0015691	g38054	jg18847
OG0015692	g51620	jg18843
OG0015693	g51618	jg18839
OG0015694	g51610	jg18828
OG0015695	g40412	jg7660
OG0015696	g25598	jg7692
OG0015698	g40434	jg7695
OG0015699	g45155	jg7700
OG0015701	g11138	jg20937
OG0015702	g48901, g16981	jg9353
OG0015703	g45145	jg7610
OG0015704	g11129	jg20926
OG0015705	g40385	jg7586
OG0015707	g38539	jg16541
OG0015708	g38533	jg16549
OG0015710	g38527	jg16570
OG0015711	g50877	jg16579
OG0015713	g38513	jg16623
OG0015714	g38512	jg16624
OG0015716	g50893	jg16655
OG0015717	g50897	jg16671
OG0015718	g38484	jg16684
OG0015719	g38458	jg16717
OG0015720	g38448	jg16756
OG0015721	g38438	jg16790
OG0015722	g38435	jg16797
OG0015723	g38434	jg16798
OG0015724	g38432	jg16807
OG0015725	g38410	jg16848
OG0015726	g38329	jg17132
OG0015727	g36850	jg17128
OG0015728	g38305	jg17230
OG0015729	g38301	jg17242
OG0015730	g51032	jg17023
OG0015731	g38292	jg17307
OG0015732	g38286	jg17323
OG0015733	g36818	jg17302
OG0015734	g51029	jg17016
OG0015735	g38290	jg17312
OG0015736	g36795	jg17358
OG0015737	g38384	jg16916
OG0015738	g38325	jg17145
OG0015739	g32290	jg32514
OG0015740	g28218	jg32500
OG0015741	g28204	jg32534
OG0015742	g28173	jg32595
OG0015743	g28155	jg32603
OG0015744	g53844	jg32614
OG0015745	g27955	jg32329
OG0015746	g35929, g27923	jg32297
OG0015747	g27922	jg32291
OG0015748	g27913	jg32271
OG0015749	g27910	jg32241
OG0015750	g33023	jg32219
OG0015751	g33009	jg32218
OG0015752	g27884	jg32211
OG0015753	g27865	jg32140
OG0015754	g27864	jg32138
OG0015755	g27862	jg32122
OG0015756	g27861	jg32121
OG0015757	g27860	jg32118
OG0015758	g50751	jg32107
OG0015760	g32747	jg32098
OG0015761	g32671	jg31995
OG0015762	g40229	jg7119
OG0015763	g40225	jg7102, jg7137
OG0015764	g40231	jg7181
OG0015765	g40284	jg7341
OG0015766	g40290	jg7350
OG0015767	g40292	jg7354
OG0015768	g40294	jg7356
OG0015769	g40296	jg7363
OG0015770	g40297	jg7364
OG0015771	g40298	jg7366
OG0015772	g40301	jg7372
OG0015773	g40303	jg7379
OG0015774	g40313	jg7393
OG0015775	g40326	jg7414
OG0015776	g40338	jg7447
OG0015777	g40339	jg7450
OG0015778	g40340	jg7452
OG0015780	g40355	jg7483
OG0015781	g25729	jg7489
OG0015782	g40358	jg7495
OG0015783	g40372	jg7510
OG0015784	g40373	jg7511
OG0015785	g40376	jg7540
OG0015787	g40378	jg7559
OG0015788	g25689	jg7560
OG0015789	g29097	jg5770
OG0015790	g4865	jg6535
OG0015791	g38264	jg17381
OG0015792	g10266	jg21381
OG0015793	g4836, g10115	jg6570
OG0015794	g18524, g4825	jg6580
OG0015795	g4824	jg6581
OG0015796	g10119	jg6588
OG0015797	g18517	jg6624
OG0015798	g4689	jg6662
OG0015799	g4688	jg6663
OG0015800	g10161	jg6751
OG0015801	g1441, g13813, g13872	jg28207
OG0015802	g13871	jg28209
OG0015803	g5938	jg28211
OG0015804	g5933	jg28221
OG0015805	g13864	jg28222
OG0015806	g5919	jg28238
OG0015807	g5876	jg28301
OG0015808	g13824	jg28268
OG0015809	g2582	jg14900
OG0015811	g2917	jg14369
OG0015812	g2914	jg14365
OG0015813	g19582	jg14354
OG0015814	g37775	jg20221
OG0015815	g51578	jg20216
OG0015816	g37768	jg20211
OG0015817	g37761	jg20198
OG0015818	g37756	jg20193
OG0015819	g37755	jg20191
OG0015820	g37754	jg20190
OG0015821	g50835	jg20183
OG0015822	g37742	jg20175
OG0015823	g50832	jg20167
OG0015825	g37711	jg20114
OG0015826	g37703	jg20101
OG0015827	g50805	jg20097
OG0015828	g50804	jg20095
OG0015830	g38252	jg20076
OG0015831	g37677	jg20071
OG0015832	g52300	jg20037
OG0015833	g37644	jg20010
OG0015834	g52286	jg19985
OG0015835	g52271	jg19965
OG0015836	g37617	jg19956
OG0015837	g52263	jg19955
OG0015838	g37616	jg27438, jg19953
OG0015839	g52226	jg19911
OG0015840	g37593	jg19909
OG0015841	g52230	jg19906
OG0015842	g52231	jg19902
OG0015843	g13988	jg27932
OG0015844	g38240	jg19871
OG0015845	g37577	jg19868
OG0015847	g52203	jg19856
OG0015848	g52197	jg19848
OG0015849	g25520	jg7836
OG0015850	g52193	jg19836
OG0015851	g38237	jg19830
OG0015852	g38230	jg19786
OG0015853	g52147	jg19747
OG0015854	g52134	jg19734
OG0015855	g38221	jg19715
OG0015856	g37508	jg19692
OG0015857	g52118	jg19680
OG0015858	g38211	jg19674
OG0015859	g37495	jg19661
OG0015860	g38207	jg19651
OG0015861	g37484	jg19631
OG0015862	g38199	jg19620
OG0015863	g37470	jg19614
OG0015864	g52087	jg19607
OG0015865	g37466	jg19606
OG0015866	g38195	jg19593
OG0015868	g38194	jg19581
OG0015869	g52071	jg19575
OG0015870	g52044	jg19526
OG0015871	g52021	jg19492
OG0015872	g37403	jg19463
OG0015874	g52011	jg19483
OG0015875	g52016	jg19485
OG0015876	g38165	jg19441
OG0015877	g37393	jg19438
OG0015878	g51993	jg19429
OG0015879	g10870	jg20303
OG0015880	g10904	jg20358
OG0015882	g7921	jg23982
OG0015883	g12701	jg23986
OG0015884	g7919	jg23988
OG0015885	g7911	jg23999
OG0015886	g12742	jg24001
OG0015887	g7904	jg24016
OG0015888	g12748	jg24017
OG0015889	g7903	jg24018
OG0015890	g7895	jg24024
OG0015891	g7881	jg24044
OG0015892	g7882	jg24045
OG0015893	g7874	jg24060
OG0015894	g12682	jg24072
OG0015895	g12757	jg24090
OG0015896	g7861	jg24091
OG0015897	g7860	jg24092
OG0015898	g12677	jg24093
OG0015900	g7855	jg24104
OG0015901	g7841	jg24118
OG0015902	g12665	jg24126
OG0015904	g12656	jg24150
OG0015905	g12651	jg24159
OG0015906	g7820	jg24196
OG0015907	g7816	jg24215
OG0015908	g7811	jg24223
OG0015909	g12791	jg24226
OG0015910	g12802	jg24244
OG0015911	g7803	jg24247
OG0015912	g7799	jg24259
OG0015913	g7796	jg24263
OG0015914	g12797	jg24277
OG0015915	g7784	jg24280
OG0015916	g7783	jg24306
OG0015917	g7768, g7777	jg24314
OG0015918	g12811	jg24327
OG0015919	g7741	jg24369
OG0015920	g12830, g12825	jg24373
OG0015921	g7715	jg24416
OG0015922	g12564	jg24420
OG0015923	g12560	jg24427
OG0015925	g46921	jg11879
OG0015926	g12551	jg24456
OG0015927	g7693	jg24477
OG0015928	g12534	jg24490
OG0015929	g12531	jg24493
OG0015930	g12528	jg24498
OG0015931	g12526	jg24506
OG0015932	g12525	jg24507
OG0015933	g46807	jg12198
OG0015934	g12922	jg24545
OG0015936	g12493	jg24572
OG0015937	g12488	jg24578
OG0015938	g7647	jg24584
OG0015940	g12470	jg24634
OG0015941	g12464	jg24645
OG0015942	g12946	jg24654
OG0015943	g12458	jg24656
OG0015944	g7590	jg24703
OG0015945	g12973	jg24710
OG0015946	g7581	jg24713
OG0015947	g7577	jg24720
OG0015948	g7575	jg24722
OG0015949	g12980	jg24725
OG0015950	g12434	jg24728
OG0015952	g7563	jg24743
OG0015953	g12428	jg24744
OG0015954	g12994	jg24758
OG0015955	g7543	jg24779
OG0015956	g7523	jg24813
OG0015957	g7520	jg24817
OG0015958	g13017	jg24825
OG0015959	g7515	jg24827
OG0015960	g12410	jg24829
OG0015961	g7511	jg24844
OG0015962	g13023	jg24845
OG0015963	g7508	jg24848
OG0015964	g12403	jg24854
OG0015965	g7491	jg24872
OG0015966	g13051	jg24879
OG0015967	g7482	jg24884
OG0015969	g13059	jg24895
OG0015970	g7475	jg24898
OG0015971	g7474	jg24899
OG0015972	g7464	jg24912
OG0015973	g7463	jg24913
OG0015974	g7459	jg24917
OG0015975	g7447	jg24937
OG0015976	g7446	jg24938
OG0015977	g41531	jg2415
OG0015978	g7443	jg24957
OG0015979	g13082	jg24966
OG0015980	g7435	jg24970
OG0015981	g13086	jg24974
OG0015982	g13087	jg24977
OG0015984	g7419	jg25007
OG0015985	g7417	jg25009
OG0015986	g7416	jg25010
OG0015987	g7408	jg25027
OG0015988	g13111	jg25040
OG0015990	g12334	jg25062
OG0015991	g12328	jg25073
OG0015992	g7386	jg25081
OG0015993	g7385	jg25089
OG0015994	g6405	jg26874
OG0015995	g7371	jg25111
OG0015996	g7338	jg25155
OG0015997	g7336	jg25157
OG0015998	g12295	jg25165
OG0015999	g12287	jg25187
OG0016000	g7314	jg25190
OG0016001	g7305	jg25207
OG0016002	g12276	jg25214
OG0016003	g7286	jg25231
OG0016004	g7276	jg25242
OG0016005	g10778	jg12959
OG0016006	g7258, g13153	jg25281
OG0016007	g7231	jg25338
OG0016008	g7222	jg25358
OG0016009	g12216	jg25372
OG0016011	g12215	jg25385
OG0016012	g13202	jg25388
OG0016013	g13206	jg25406
OG0016014	g12198	jg25424
OG0016015	g7164	jg25449
OG0016016	g12177	jg25458
OG0016017	g13223	jg25494
OG0016018	g7139	jg25502
OG0016019	g7137	jg25505
OG0016020	g7136	jg25507
OG0016021	g12152	jg25529
OG0016022	g7106	jg25548
OG0016023	g7102	jg25552
OG0016024	g7082	jg25583
OG0016026	g7062	jg9823
OG0016027	g7050	jg25634
OG0016028	g7049	jg25636
OG0016029	g7037	jg25665
OG0016030	g12093	jg25677
OG0016031	g12092	jg25678
OG0016032	g7024	jg25679
OG0016033	g7019	jg25682
OG0016034	g13263	jg25719
OG0016035	g12081	jg25720
OG0016036	g6998	jg25740
OG0016037	g13272	jg25771
OG0016038	g6982	jg25778
OG0016039	g12060	jg25781
OG0016041	g13280	jg25820
OG0016042	g13286	jg25849
OG0016043	g12044	jg25852
OG0016044	g12035	jg25875
OG0016045	g6917	jg25899
OG0016047	g12028	jg25913
OG0016048	g12023	jg25920
OG0016049	g12021	jg25925
OG0016050	g6907	jg25927
OG0016051	g6902	jg25932
OG0016052	g37051	jg20996, jg20991
OG0016053	g6890	jg25944
OG0016054	g6881	jg25968
OG0016055	g6869	jg25985
OG0016056	g13314	jg25995
OG0016057	g11996	jg25999
OG0016058	g11990	jg26011
OG0016059	g6856	jg26014
OG0016060	g11983	jg26023
OG0016061	g6848	jg26026
OG0016062	g6833	jg26045
OG0016063	g6830	jg26049
OG0016064	g6823	jg26054
OG0016065	g11970	jg26057
OG0016066	g6819	jg26059
OG0016067	g6820	jg26058
OG0016069	g11958	jg26085
OG0016070	g11957	jg26086
OG0016071	g6786	jg26107
OG0016072	g6784	jg26110
OG0016073	g6778	jg26118
OG0016074	g11952	jg26124
OG0016075	g11951	jg26126
OG0016076	g11945	jg26138
OG0016077	g6756	jg26150
OG0016078	g11932, g11926	jg26170
OG0016079	g6749	jg26177
OG0016080	g6747	jg26183
OG0016081	g6718	jg26205
OG0016082	g11912	jg26208
OG0016083	g13369	jg26231
OG0016084	g6710	jg26241
OG0016085	g11897	jg26247
OG0016086	g11893	jg26252
OG0016087	g6699	jg26257
OG0016088	g892	jg21990
OG0016089	g891	jg21989
OG0016090	g28389	jg21983
OG0016091	g885	jg21957
OG0016092	g14690	jg27399
OG0016093	g16883	jg12554
OG0016094	g16884	jg12553
OG0016095	g16901	jg12485
OG0016096	g18084	jg12434
OG0016097	g18087	jg12415
OG0016098	g46738	jg12388
OG0016099	g28594	jg22588
OG0016099	g31937, g31932	jg11130
OG0016100	g46762	jg12302
OG0016101	g18115	jg12258
OG0016102	g46772	jg12254
OG0016103	g46802	jg12204
OG0016104	g46840	jg12069
OG0016105	g10291	jg21338
OG0016106	g10294	jg21298
OG0016107	g10298	jg21291
OG0016108	g10299	jg21285
OG0016109	g6506	jg26639
OG0016111	g6542	jg26573
OG0016112	g6548	jg26562
OG0016113	g13837	jg28320
OG0016114	g6565	jg26521
OG0016115	g11807	jg26490
OG0016116	g6583	jg26475
OG0016117	g6637	jg26360
OG0016118	g13395	jg26354
OG0016119	g6662	jg26353
OG0016120	g13392	jg26349
OG0016121	g6674	jg26327
OG0016122	g13388	jg26324
OG0016123	g13384	jg26317
OG0016124	g6704	jg26253
OG0016125	g23415	jg9381
OG0016126	g23447	jg9424
OG0016127	g11126	jg20920
OG0016128	g44978	jg2109
OG0016130	g45001	jg2087
OG0016131	g45016	jg2059
OG0016132	g45019	jg2056
OG0016133	g45021	jg2052
OG0016134	g45046	jg1985
