Orthogroup	Cochlearia_excelsa	Arabidopsis_thaliana
OG0016755	g32245	AT1G24560.1
OG0016756	g50371	AT1G26090.1
OG0016757	g17140	AT4G26240.1
OG0016758	g47592	AT4G26620.1
OG0016759	g23675	AT4G26750.1
OG0016760	g23639	AT4G27390.1
OG0016761	g47642	AT4G27700.1
OG0016762	g23609	AT4G27780.1
OG0016763	g23608	AT4G27790.1
OG0016764	g47646	AT4G27800.1
OG0016765	g17073	AT4G27900.1
OG0016766	g23583	AT4G28020.1
OG0016767	g23579	AT4G28070.2
OG0016768	g23569	AT4G28220.1
OG0016769	g47663	AT4G28350.1
OG0016770	g10629	AT3G25545.1
OG0016771	g49519	AT1G05880.2
OG0016772	g27023, g31109	AT1G08150.1
OG0016774	g50066, g31818	AT1G19115.4
OG0016775	g32026	AT1G22310.2
OG0016777	g32103	AT1G23390.1
OG0016778	g32091	AT1G23750.1
OG0016780	g32125	AT1G27050.1
OG0016782	g32183	AT1G26160.1
OG0016783	g32206	AT1G25340.3
OG0016784	g27635	AT1G27500.2
OG0016786	g50416	AT1G27520.1
OG0016787	g38327, g38392	AT1G28430.1
OG0016788	g32496	AT1G30814.1
OG0016789	g50581	AT1G31230.1
OG0016790	g50654, g50655	AT1G32583.1
OG0016792	g28065	AT1G49900.1
OG0016794	g54191	AT1G51190.1
OG0016795	g36738	AT1G55890.1
OG0016797	g19570	AT1G66110.1
OG0016798	g45023	AT1G66130.1
OG0016801	g46247	AT1G76050.2
OG0016802	g46250	AT1G76130.1
OG0016803	g46341	AT1G77300.1
OG0016804	g12384	AT3G10116.1
OG0016805	g12359, g7415	AT3G10720.2
OG0016806	g12249	AT3G13150.1
OG0016808	g11933	AT3G20170.1
OG0016809	g11760	AT3G23370.1
OG0016810	g13480	AT3G24220.1
OG0016811	g11620	AT2G05755.1
OG0016812	g13595	AT2G06850.1
OG0016814	g14487	AT2G14045.1
OG0016815	g6181	AT2G15090.1
OG0016817	g14000	AT2G17787.1
OG0016818	g6033	AT2G17975.1
OG0016819	g13819	AT2G20290.1
OG0016820	g50850	AT2G21090.1
OG0016821	g36945	AT2G21910.1
OG0016822	g43565	AT2G22750.3
OG0016823	g50977	AT2G24230.1
OG0016824	g38386	AT2G24330.1
OG0016825	g51035, g51047, g50672	AT2G25565.1
OG0016826	g51049	AT2G25580.1
OG0016827	g38294	AT2G26180.1
OG0016828	g37891	AT2G30100.1
OG0016830	g39826	AT2G31900.2
OG0016831	g51382	AT2G33700.1
OG0016835	g51755	AT2G39120.1
OG0016836	g52161	AT2G44200.1
OG0016837	g19508	AT3G47620.1
OG0016838	g52293	AT2G46050.1
OG0016839	g53413	AT2G47930.1
OG0016841	g10647	AT2G03840.1
OG0016843	g10585	AT3G26120.1
OG0016844	g10401	AT3G28740.1
OG0016845	g10327	AT3G30210.1
OG0016847	g764	AT5G21910.1
OG0016849	g11463	AT3G44350.2
OG0016850	g11462	AT3G44460.1
OG0016851	g11444	AT3G45260.1
OG0016852	g2871	AT3G46580.1
OG0016854	g19521	AT3G47080.1
OG0016855	g2773	AT3G47480.1
OG0016856	g19374	AT3G49990.1
OG0016857	g19351	AT3G50700.1
OG0016858	g19251	AT3G52440.2
OG0016859	g19200	AT3G53380.1
OG0016860	g45309	AT5G02090.1
OG0016862	g28943	AT5G20260.2
OG0016863	g561	AT5G24790.1
OG0016864	g40260	AT4G09460.1
OG0016865	g25842	AT4G09970.1
OG0016866	g40330	AT4G10730.1
OG0016867	g25722	AT4G11290.1
OG0016868	g40391	AT4G11990.1
OG0016869	g39613	AT4G02800.1
OG0016871	g18329	AT4G38840.1
OG0016872	g22911	AT4G36680.1
OG0016874	g40155	AT4G28010.1
OG0016875	g17084	AT4G27460.1
OG0016876	g47610	AT4G26950.1
OG0016878	g17133	AT4G26415.1
OG0016879	g23712	AT4G26180.1
OG0016880	g23715	AT4G26160.1
OG0016881	g23719	AT4G26130.1
OG0016882	g17146, g47578	AT4G26100.1
OG0016883	g47573	AT4G26060.1
OG0016884	g23724	AT4G25990.2
OG0016885	g47565	AT4G25940.1
OG0016886	g17152, g47557	AT4G25770.2
OG0016887	g23831	AT4G24540.1
OG0016888	g23895	AT4G23510.1
OG0016890	g24032	AT4G21190.1
OG0016891	g24136	AT4G19370.1
OG0016893	g47281	AT4G18740.1
OG0016894	g46852	AT5G36140.1, AT5G36110.1
OG0016895	g25064	AT5G36925.1
OG0016896	g37060	AT5G36940.1
OG0016897	g18112	AT5G38290.2
OG0016899	g16806	AT5G41060.1
OG0016902	g10277	AT5G48310.1
OG0016903	g10236	AT5G48740.1
OG0016904	g1410	AT5G50300.2
OG0016905	g28280	AT5G50640.1, AT5G50530.1
OG0016906	g1367	AT5G50820.1
OG0016908	g41173	AT5G51670.1
OG0016909	g28355	AT5G51920.1
OG0016910	g884	AT5G52545.2
OG0016911	g28388, g36025	AT5G52790.1
OG0016912	g28591	AT5G56960.2
OG0016913	g28593	AT5G56990.2
OG0016915	g37	AT5G66675.1
OG0016918	g29917, g22658, g22632, g22221, g22640, g22645, g22644, g29933, g22649, g22218, g15075, g29937, g29929, g22627, g29921, g29919	AT1G18130.1
OG0016938	g19552	AT3G46540.1
OG0016939	g19525	AT3G46960.1
OG0016941	g19468	AT3G48260.1
OG0016942	g2767	AT3G48120.1
OG0016943	g11393	AT3G48170.1
OG0016944	g19490	AT3G47860.1
OG0016946	g10744	AT2G01905.1
OG0016947	g46837	AT5G37000.1
OG0016948	g4936	AT5G18100.1
OG0016949	g4947	AT5G17980.1
OG0016950	g29011	AT5G17780.2
OG0016951	g4984	AT5G17670.1
OG0016952	g28992	AT5G17630.1
OG0016953	g25334	AT1G05940.1
OG0016954	g29138	AT5G17380.1
OG0016955	g45747	AT5G17180.1
OG0016956	g29190	AT5G16510.1
OG0016957	g5046	AT5G16420.1
OG0016959	g45722	AT5G16200.1
OG0016960	g29271	AT5G15170.1
OG0016961	g29279	AT5G14970.1
OG0016963	g46685	AT5G39910.1
OG0016964	g5185	AT5G14450.1
OG0016965	g28181	AT1G43780.1
OG0016966	g29332	AT5G13860.1
OG0016967	g5239	AT5G13840.1
OG0016968	g5254	AT5G13690.1
OG0016969	g5255	AT5G13680.1
OG0016970	g5259	AT5G13630.1
OG0016971	g5260	AT5G13600.1
OG0016972	g46851	AT5G36120.1
OG0016974	g45596	AT5G12380.1
OG0016975	g5324	AT5G12150.1
OG0016976	g29413	AT5G12010.1
OG0016977	g45580	AT5G11860.1
OG0016978	g29436	AT5G11580.1
OG0016979	g29439	AT5G11540.1
OG0016980	g29446	AT5G11450.2
OG0016981	g29456	AT5G11150.2
OG0016982	g45557	AT5G10970.1
OG0016983	g5396	AT5G10890.2
OG0016984	g45551	AT5G10830.1
OG0016985	g29485	AT5G10710.1
OG0016986	g29510	AT5G10190.1
OG0016987	g5424	AT5G10180.1
OG0016988	g29522	AT5G10070.2
OG0016989	g29527	AT5G09990.1
OG0016990	g5436	AT5G09970.1
OG0016991	g45524	AT5G09950.1
OG0016992	g45520	AT5G09670.1
OG0016993	g7142	AT3G14820.1
OG0016994	g29555	AT5G09580.1
OG0016995	g5454	AT5G09540.1
OG0016997	g5466	AT5G09315.1
OG0016999	g45509	AT5G09230.7
OG0017000	g29570	AT5G08770.1
OG0017001	g29583	AT5G08460.1
OG0017002	g29590	AT5G08305.1
OG0017006	g29603	AT5G07990.1
OG0017007	g29614	AT5G07680.1
OG0017008	g17186	AT4G25000.1
OG0017009	g29760	AT2G26640.1
OG0017010	g40191	AT2G26590.1
OG0017011	g40190	AT2G26580.1
OG0017012	g40189	AT2G26660.1
OG0017013	g40187	AT2G26680.1
OG0017014	g40151	AT2G26930.1
OG0017015	g40133	AT2G27110.1
OG0017016	g40131	AT2G27130.1
OG0017018	g40088	AT2G27770.1
OG0017019	g37818	AT2G28105.1
OG0017020	g37820	AT2G28140.1
OG0017021	g40037	AT2G28400.1
OG0017022	g19130	AT1G54640.1, AT1G32600.1
OG0017023	g40023	AT2G28560.1
OG0017024	g39983	AT2G28640.1
OG0017025	g39989	AT2G28690.1
OG0017026	g40012	AT2G28940.2
OG0017028	g40737	AT1G64660.1
OG0017029	g39907	AT2G30550.2
OG0017030	g51226	AT2G30870.1
OG0017031	g51234	AT2G31090.1
OG0017032	g18296	AT4G38070.1
OG0017033	g39830	AT2G31650.1
OG0017034	g37912	AT2G31740.1
OG0017036	g51313	AT2G32740.1
OG0017037	g39731	AT5G43380.1
OG0017038	g11112	AT5G43530.1
OG0017039	g39716	AT5G43710.1
OG0017040	g23551	AT1G03810.1
OG0017041	g11060	AT5G44250.1
OG0017043	g17165	AT4G25450.1
OG0017044	g1028	AT5G55690.1
OG0017045	g37009	AT5G42570.1
OG0017046	g54002	AT1G47410.1
OG0017047	g28122	AT1G47280.1
OG0017048	g27637	AT1G27680.1
OG0017049	g50423	AT1G27670.1
OG0017050	g50422	AT1G27660.1
OG0017051	g36177	AT1G45010.1
OG0017052	g36182	AT1G45150.1
OG0017053	g36196	AT1G45233.2
OG0017055	g50429	AT1G27690.1
OG0017056	g27641	AT1G27770.1
OG0017057	g32304	AT1G27920.1
OG0017058	g27654	AT1G28320.1
OG0017059	g27670	AT1G28960.1
OG0017060	g50493	AT1G29000.1
OG0017061	g32391	AT1G29270.1
OG0017063	g50518	AT1G29810.1
OG0017065	g32431	AT1G30010.1
OG0017067	g50539	AT1G30460.1
OG0017068	g17925	AT5G35100.1
OG0017069	g50543	AT1G30510.2
OG0017070	g32476	AT1G30600.1
OG0017071	g32508	AT1G30950.1
OG0017072	g32526	AT1G31410.1
OG0017073	g50598	AT1G31470.1
OG0017074	g32541	AT1G31830.1
OG0017075	g32606	AT1G32310.1
OG0017076	g32609	AT1G32350.1
OG0017077	g32611	AT1G32361.1
OG0017078	g32621	AT1G32500.1
OG0017079	g10687	AT2G02880.1
OG0017080	g1533	AT2G03270.1
OG0017081	g10664	AT2G03410.1
OG0017082	g1549	AT2G03470.1
OG0017084	g9643	AT5G66790.1
OG0017085	g55	AT5G66960.1
OG0017086	g68	AT5G67150.1
OG0017088	g106	AT5G67540.3
OG0017089	g108	AT5G67570.1
OG0017090	g116	AT5G67640.1
OG0017092	g121	AT5G65820.1
OG0017093	g134	AT5G65710.1
OG0017094	g18667	AT5G65570.1
OG0017096	g9709	AT5G65495.1
OG0017097	g155	AT5G65400.2
OG0017098	g161	AT5G65280.1
OG0017100	g170	AT5G65160.1
OG0017101	g171	AT5G65158.1
OG0017102	g192	AT5G65030.1
OG0017103	g199	AT5G64940.1
OG0017104	g9744	AT5G64816.1
OG0017105	g228	AT5G64510.1
OG0017106	g9771	AT5G64320.1
OG0017107	g254	AT5G64090.1
OG0017108	g259	AT5G64010.1
OG0017109	g262	AT5G63920.1
OG0017110	g264	AT5G63905.2
OG0017111	g9804	AT5G63710.3
OG0017113	g9829	AT5G63070.1
OG0017115	g9837	AT5G62900.1
OG0017116	g343	AT5G62630.1
OG0017117	g46967, g374	AT5G62170.1
OG0017118	g410	AT5G61610.1
OG0017119	g9892	AT5G61540.1
OG0017120	g420	AT5G61480.1
OG0017121	g9952	AT5G23060.1
OG0017122	g9954	AT5G23110.1
OG0017123	g466	AT5G23160.1
OG0017124	g486	AT5G23390.1
OG0017125	g9986	AT5G23690.1
OG0017126	g9990	AT5G23850.1
OG0017127	g9993	AT5G24000.1
OG0017128	g512	AT5G24010.1
OG0017129	g10011	AT5G24380.1
OG0017130	g10019	AT5G24560.1
OG0017131	g10025	AT5G24740.3
OG0017132	g10026	AT5G24840.1
OG0017133	g10050	AT2G47840.1
OG0017135	g10067	AT5G25550.1
OG0017137	g18542	AT5G26100.1
OG0017138	g648	AT5G19410.2
OG0017140	g28981	AT5G19640.1
OG0017141	g670	AT5G19840.2
OG0017142	g41415	AT5G19950.1
OG0017143	g28945	AT5G20220.4
OG0017145	g28939	AT5G20360.1
OG0017146	g742	AT5G20940.1
OG0017147	g744	AT5G20990.1
OG0017148	g749	AT5G21080.1
OG0017149	g792	AT5G22340.2
OG0017150	g806	AT5G22640.1
OG0017151	g813	AT5G22810.1
OG0017153	g28796, g28775	AT5G60100.2
OG0017154	g41310	AT5G59900.1
OG0017156	g1229	AT5G58900.1
OG0017157	g3208	AT3G44380.1
OG0017158	g28721	AT5G58575.1
OG0017159	g28722	AT5G58520.1
OG0017160	g1189	AT5G58490.1
OG0017161	g1188	AT5G58480.1
OG0017162	g28691	AT5G58210.1
OG0017163	g28671	AT5G57960.1
OG0017164	g1140	AT5G57850.1
OG0017166	g1110	AT5G57490.1
OG0017167	g39316	AT5G57230.2
OG0017169	g28604	AT5G57100.1
OG0017171	g39332	AT5G56900.2
OG0017172	g1085	AT5G56850.1
OG0017173	g39343	AT5G56610.1
OG0017174	g1071	AT5G56420.1
OG0017175	g39376	AT5G55310.1
OG0017176	g39379	AT5G55200.1
OG0017177	g985	AT5G54960.1
OG0017178	g981	AT5G54890.1
OG0017179	g980	AT5G54880.1
OG0017180	g39397	AT5G54830.1
OG0017181	g2646	AT3G49070.1
OG0017182	g2648	AT3G49055.1
OG0017183	g2677	AT3G48940.1
OG0017184	g2679	AT3G48920.1
OG0017185	g5548	AT5G07380.3
OG0017186	g5567	AT5G07150.2
OG0017187	g29644	AT5G07130.1
OG0017188	g5568	AT5G07110.1
OG0017191	g45470	AT5G07050.1
OG0017192	g29654	AT5G06830.1
OG0017194	g5594	AT5G06460.1
OG0017195	g46922	AT5G36220.1
OG0017196	g5603	AT5G07175.1
OG0017199	g29732	AT5G05310.3
OG0017202	g29743	AT5G05150.1
OG0017203	g11666	AT5G05130.1
OG0017204	g5660	AT5G04900.1
OG0017205	g5705	AT5G04050.2
OG0017206	g45360	AT5G03580.1
OG0017207	g45355	AT5G03440.1
OG0017208	g5746	AT5G03270.1
OG0017211	g5769	AT5G02850.1
OG0017212	g5777	AT5G47580.1
OG0017213	g45338	AT5G02740.1
OG0017214	g45333	AT5G02620.2
OG0017215	g29854	AT5G02590.1
OG0017219	g45287	AT5G01470.6
OG0017220	g5847	AT5G01650.2
OG0017222	g5853	AT5G01720.1
OG0017226	g16831	AT5G40660.1
OG0017227	g16805	AT5G41070.1
OG0017230	g44271	AT1G79860.1
OG0017231	g44270	AT1G79840.2
OG0017233	g46596	AT1G80080.1
OG0017235	g46588	AT1G80330.1
OG0017236	g46580	AT1G80440.1
OG0017237	g46549	AT1G80810.3
OG0017238	g46544	AT1G80870.1
OG0017239	g46543	AT1G80880.1
OG0017243	g44320	AT1G79490.1
OG0017245	g44351	AT1G78800.1
OG0017246	g46459	AT1G78550.1
OG0017247	g46421	AT1G78130.1
OG0017248	g46400	AT1G77980.1
OG0017249	g13611	AT1G77930.1
OG0017250	g46392	AT1G77855.1
OG0017252	g46365	AT1G77490.1
OG0017253	g46358	AT1G77460.1
OG0017254	g46354	AT1G77410.3
OG0017255	g46350	AT1G77360.1
OG0017256	g46307	AT1G77010.1
OG0017257	g44378	AT1G76920.1
OG0017258	g46305	AT1G76730.1
OG0017260	g1616	AT3G27290.1
OG0017261	g44418	AT1G75940.1
OG0017262	g46238	AT1G75860.2
OG0017263	g46234	AT1G75820.1
OG0017264	g44433	AT1G75790.1
OG0017265	g46215	AT1G75550.2
OG0017266	g41101	AT1G56660.1
OG0017268	g13999	AT2G17790.1
OG0017269	g2776	AT3G47450.1
OG0017270	g2785	AT3G47400.1
OG0017271	g17980	AT1G56200.1
OG0017272	g27978	AT1G56050.1
OG0017274	g54366	AT1G55870.1
OG0017275	g13843	AT2G20710.1
OG0017276	g54310	AT1G55740.1
OG0017277	g36722	AT1G55580.1
OG0017278	g27982	AT1G55450.2
OG0017279	g54320	AT1G55480.1
OG0017280	g54332	AT1G55265.1
OG0017282	g36697	AT1G55170.1
OG0017286	g36676	AT1G53920.1
OG0017287	g36661	AT1G53680.1
OG0017288	g36638	AT1G53600.1
OG0017289	g27963	AT5G35370.1
OG0017290	g50983	AT2G24395.1
OG0017292	g51570	AT2G36145.1
OG0017293	g51593	AT2G36610.1
OG0017294	g38047	AT2G36810.1
OG0017295	g902	AT5G53080.1
OG0017296	g25982	AT4G07960.1
OG0017297	g1482	AT5G49810.1
OG0017298	g17926	AT5G35160.2
OG0017299	g25284	AT5G35180.4
OG0017300	g46903	AT5G35200.1
OG0017301	g17928	AT5G35220.1
OG0017302	g46876	AT5G35570.1
OG0017303	g46877	AT5G35560.1
OG0017304	g25241	AT5G35550.2
OG0017305	g46947	AT4G12840.1
OG0017306	g24785	AT4G13110.1
OG0017307	g24728	AT4G13235.1
OG0017308	g47003	AT4G13550.2
OG0017310	g47015	AT4G13750.1
OG0017311	g24566	AT4G14170.1
OG0017312	g24564	AT4G14180.1
OG0017313	g24526	AT4G14510.1
OG0017314	g17710	AT4G14840.1
OG0017315	g24496	AT4G14870.1
OG0017316	g24494	AT4G14890.1
OG0017319	g17638	AT4G15730.1
OG0017321	g26789	AT5G50110.1
OG0017325	g46028	AT1G73060.1
OG0017326	g46031	AT1G73110.1
OG0017327	g38361	AT2G24690.2
OG0017328	g44571	AT1G73380.1
OG0017329	g44570	AT1G73400.1
OG0017330	g17994	AT1G73600.2
OG0017332	g46084	AT1G73670.1
OG0017333	g44557	AT1G73740.1
OG0017334	g44548	AT1G74070.1
OG0017336	g44792	AT1G68830.1
OG0017338	g45762	AT1G68890.1
OG0017339	g45771	AT1G69030.1
OG0017340	g44774	AT1G69210.1
OG0017341	g17043	AT4G28430.1
OG0017342	g23543	AT4G28560.1
OG0017345	g46687	AT5G39890.1
OG0017346	g16861	AT5G40020.1
OG0017347	g11512	AT3G43230.1
OG0017348	g11511	AT3G43240.1
OG0017349	g10413	AT3G28460.1
OG0017350	g16502	AT3G28770.1
OG0017351	g10451	AT3G27930.1
OG0017352	g10464	AT3G27670.1
OG0017353	g10547	AT3G26780.1
OG0017354	g10554	AT3G26680.1
OG0017355	g10569	AT3G26490.1
OG0017356	g1571	AT3G25670.1
OG0017357	g44737	AT1G69710.1
OG0017358	g44750	AT1G69610.2
OG0017359	g44754	AT1G69560.2
OG0017360	g45803	AT1G69526.2
OG0017361	g45801	AT1G69500.1
OG0017362	g45789	AT1G69320.1
OG0017363	g40573	AT5G45680.1
OG0017366	g40530	AT5G45030.1
OG0017368	g54207	AT1G50630.1
OG0017369	g36495	AT1G51380.1
OG0017372	g36557	AT1G52190.1
OG0017373	g36574	AT1G52520.1
OG0017374	g54264	AT1G52530.1
OG0017376	g54268	AT1G52660.1
OG0017378	g37038	AT5G42810.1
OG0017380	g46855	AT5G35930.4
OG0017381	g37064	AT5G43280.1
OG0017382	g51372	AT2G33620.1
OG0017383	g37067	AT2G33630.1
OG0017384	g37963	AT2G33640.1
OG0017385	g51390	AT2G33760.1
OG0017386	g51403	AT2G33847.1
OG0017387	g51446	AT2G34440.1
OG0017390	g51502	AT2G35150.1
OG0017391	g25858	AT2G35360.1
OG0017392	g38003	AT2G35480.1
OG0017393	g51546	AT2G35795.1
OG0017394	g24130	AT4G19400.1
OG0017395	g24140	AT4G19190.1
OG0017396	g17448	AT4G19010.1
OG0017397	g47295	AT4G19070.1
OG0017398	g47286	AT4G18790.1
OG0017399	g17467	AT4G18620.1
OG0017400	g17481	AT4G18335.1
OG0017401	g11419	AT3G46790.1
OG0017402	g38455	AT2G22942.1
OG0017403	g50660	AT2G26550.1
OG0017405	g2545	AT3G50760.1
OG0017406	g19354	AT3G50640.1
OG0017407	g881, g41221	AT5G52400.1
OG0017408	g1325	AT5G51750.1
OG0017409	g24214	AT2G07680.3
OG0017410	g6332	AT2G07170.1
OG0017411	g6221	AT2G13690.1
OG0017412	g6152	AT2G15790.1
OG0017413	g6144	AT2G16050.1
OG0017415	g14087	AT2G16700.1
OG0017416	g14046	AT2G17110.1
OG0017417	g47438	AT4G22760.1
OG0017418	g17290	AT4G22550.1
OG0017419	g27634	AT1G27480.1
OG0017421	g10254	AT5G48540.1
OG0017422	g17386	AT4G20160.2
OG0017423	g24056	AT4G20430.1
OG0017424	g13665	AT2G12462.1
OG0017425	g10358	AT3G29300.2
OG0017426	g47360	AT4G21060.1
OG0017427	g24007	AT4G21470.1
OG0017428	g17335	AT4G21500.1
OG0017429	g23988	AT4G21745.1
OG0017431	g24108	AT4G19710.2
OG0017434	g12726	AT3G02050.1
OG0017435	g3021	AT3G02040.1
OG0017436	g5138	AT3G01980.3
OG0017438	g7948	AT3G01810.1
OG0017439	g12719	AT3G01660.1
OG0017440	g7939	AT3G01640.2
OG0017441	g7937	AT3G01630.2
OG0017442	g23726	AT3G53210.1
OG0017443	g17	AT1G60700.1
OG0017445	g9627	AT5G66240.2
OG0017446	g19628	AT5G66200.1
OG0017447	g13	AT5G66110.1
OG0017448	g9621	AT5G66060.1
OG0017449	g11	AT5G66055.1
OG0017451	g18702	AT3G63440.1
OG0017452	g18785	AT3G63360.1
OG0017454	g18779	AT3G63270.1
OG0017455	g50711	AT3G63060.1
OG0017456	g18756	AT3G63050.1
OG0017458	g11155	AT3G62190.1
OG0017459	g1812	AT3G61810.1
OG0017460	g11162	AT3G61780.1
OG0017463	g1890	AT3G60810.1
OG0017464	g1891	AT3G60780.1
OG0017466	g1917	AT3G60370.2
OG0017469	g1958	AT3G59840.1
OG0017470	g11202	AT3G59030.1
OG0017471	g18921	AT3G58800.1
OG0017474	g2090	AT3G57380.1
OG0017475	g2088	AT3G57320.2
OG0017478	g2150, g19028	AT3G56370.1
OG0017479	g19030	AT3G56350.1
OG0017480	g2170	AT3G56080.1
OG0017481	g2183	AT3G55820.1
OG0017482	g11276	AT3G55630.3
OG0017483	g19082	AT3G55480.2
OG0017485	g2216	AT3G55350.1
OG0017486	g2238	AT3G55040.1
OG0017487	g2253	AT3G54940.2
OG0017488	g19152	AT3G54440.3
OG0017489	g2299	AT3G54280.2
OG0017490	g2316	AT3G54030.1
OG0017492	g2329	AT3G53810.1
OG0017493	g19176	AT3G53760.1
OG0017494	g2339	AT3G53590.1
OG0017495	g19205	AT3G53235.1
OG0017496	g11317	AT3G53170.1
OG0017498	g19211	AT3G53000.1
OG0017499	g11322	AT3G52810.1
OG0017500	g11323	AT3G52790.1
OG0017501	g19223	AT3G52720.1
OG0017502	g19229	AT3G52620.1
OG0017503	g937	AT5G53880.1
OG0017504	g923	AT5G53490.4
OG0017506	g11720, g13501	AT3G24503.1
OG0017507	g6441	AT3G24715.1
OG0017508	g11685	AT3G24860.1
OG0017509	g11686	AT3G24840.3
OG0017510	g11674	AT3G25120.1
OG0017511	g6391	AT3G25480.1
OG0017512	g6367	AT2G04270.5
OG0017513	g13532	AT2G04305.1
OG0017514	g13570	AT2G05170.1
OG0017515	g13587	AT2G06000.1
OG0017516	g44971	AT1G66810.1
OG0017517	g44940	AT1G67030.1
OG0017518	g41799	AT1G67100.1
OG0017519	g44882	AT1G67720.1
OG0017520	g41605	AT1G67840.1
OG0017522	g41581	AT1G68020.2
OG0017523	g44866	AT1G68040.1
OG0017524	g18018	AT1G68290.1
OG0017525	g44841	AT1G68410.1
OG0017527	g6004	AT2G18460.1
OG0017528	g13945	AT2G18850.1
OG0017529	g19043	AT5G51350.1
OG0017531	g10275	AT5G48370.1
OG0017533	g51954	AT2G40815.1
OG0017534	g38145	AT2G40720.1
OG0017535	g28387	AT5G52780.1
OG0017536	g51886	AT2G40435.1
OG0017538	g37354	AT2G40316.1
OG0017540	g51856	AT2G40100.1
OG0017542	g37323	AT2G39620.1
OG0017543	g51785	AT2G39570.1
OG0017544	g51768	AT2G39360.1
OG0017545	g37311	AT2G39180.1
OG0017547	g51743	AT2G38910.1
OG0017548	g38092	AT2G38570.1
OG0017550	g51722	AT2G38450.1
OG0017551	g37275	AT2G38440.1
OG0017553	g38084	AT2G37730.1
OG0017555	g37219	AT2G37530.1
OG0017557	g25660	AT4G14695.1
OG0017558	g25661	AT4G05590.2
OG0017559	g40419	AT4G05520.1
OG0017560	g40425	AT4G04025.1
OG0017561	g40426	AT4G04040.1
OG0017563	g50386	AT1G25375.1
OG0017564	g50855	AT2G21180.1
OG0017570	g36944	AT2G21950.1
OG0017571	g38510	AT2G22070.1
OG0017572	g36929	AT2G22530.1
OG0017573	g38480	AT2G22640.1
OG0017574	g36876	AT2G25270.1
OG0017575	g38308	AT2G25830.1
OG0017576	g36822	AT2G26170.1
OG0017577	g38270	AT2G26510.1
OG0017578	g38323	AT2G25660.1
OG0017579	g35934	AT1G43630.1
OG0017580	g53615	AT1G35780.1
OG0017581	g32852	AT1G34770.4
OG0017582	g27866	AT1G34670.1
OG0017583	g32743	AT1G34160.1
OG0017584	g32734	AT1G34065.1
OG0017585	g27802	AT1G33490.1
OG0017586	g50706	AT1G33420.1
OG0017587	g32667	AT1G33410.2
OG0017588	g40329, g25780	AT4G10710.1
OG0017589	g25765	AT4G10890.1
OG0017591	g25763	AT4G10955.1
OG0017592	g25698	AT4G11640.1
OG0017593	g25695	AT4G11610.1
OG0017594	g4870	AT5G19300.1
OG0017595	g4805	AT5G26960.1
OG0017596	g10151	AT5G27400.1
OG0017598	g4707	AT5G27950.1
OG0017599	g5934	AT2G20100.3
OG0017600	g5908	AT2G20390.1
OG0017601	g13827	AT2G20650.1
OG0017602	g47383	AT2G20810.1
OG0017603	g13834	AT2G20890.1
OG0017604	g31127	AT2G48100.1
OG0017605	g37776	AT2G48080.1
OG0017606	g37765	AT2G47920.1
OG0017608	g37811, g28002	AT2G22805.1, AT2G22807.1
OG0017609	g37728	AT2G47410.5
OG0017610	g37701	AT2G46920.1
OG0017611	g37699	AT2G46850.1
OG0017614	g38244	AT2G45540.2, AT3G60920.2
OG0017616	g52244	AT2G44990.2
OG0017617	g17030	AT4G28670.1
OG0017621	g37526	AT2G43980.1
OG0017622	g52142	AT2G43900.2
OG0017623	g5932	AT2G20790.1
OG0017624	g38210	AT2G43350.1
OG0017626	g38205	AT2G43180.1
OG0017628	g52026	AT2G42060.1
OG0017629	g37423	AT2G42030.1
OG0017630	g37410	AT2G41810.1
OG0017631	g10885	AT5G47240.2
OG0017632	g7902	AT3G02130.1
OG0017633	g7893	AT3G02210.1
OG0017634	g45761	AT3G02645.1
OG0017636	g7843	AT3G02890.1
OG0017638	g12642	AT3G03305.1
OG0017639	g12641	AT3G03310.1
OG0017640	g7823	AT3G03450.1
OG0017642	g7817	AT3G03640.1
OG0017643	g19650	AT5G65650.1
OG0017645	g7742	AT3G04740.1
OG0017646	g38425	AT2G23660.1
OG0017647	g12846	AT3G05150.2
OG0017648	g12561	AT3G05240.1
OG0017649	g12555	AT3G05480.3
OG0017650	g12509	AT3G06030.1
OG0017652	g32238	AT1G24650.1
OG0017654	g12487	AT3G06450.1
OG0017655	g7643	AT3G06500.1
OG0017656	g7639	AT3G06560.1, AT5G02670.1
OG0017657	g12934	AT3G66652.1
OG0017658	g12469	AT3G06850.1
OG0017659	g7617	AT3G06950.1
OG0017660	g12954	AT3G07150.1
OG0017662	g12443	AT3G07410.1
OG0017663	g7572	AT3G07690.1
OG0017664	g10309	AT5G20140.2
OG0017665	g7559	AT3G07900.1
OG0017666	g7554	AT3G07990.1
OG0017667	g12993	AT3G08020.1
OG0017668	g7535	AT3G08790.1
OG0017669	g7533	AT3G08820.1
OG0017670	g7531	AT3G08870.2
OG0017671	g11634	AT2G05580.1
OG0017672	g7485	AT3G09550.2
OG0017673	g7479	AT3G09660.1
OG0017674	g13060	AT3G09735.1
OG0017675	g7469	AT3G09780.1
OG0017676	g12386	AT3G10030.1
OG0017678	g7444	AT3G10210.1
OG0017679	g7442	AT3G10230.1
OG0017680	g13085	AT3G10390.3
OG0017681	g13105	AT3G10620.1
OG0017682	g7409	AT3G10820.2
OG0017683	g13119	AT3G11460.1
OG0017684	g7304	AT3G12540.1
OG0017685	g7302	AT3G12570.1
OG0017686	g7282	AT3G12810.1
