Orthogroup	Cochlearia_excelsa	Cardamine_glauca
OG0017801	g26960	Cg006G2209900
OG0017802	g30947	Cg006G2208800
OG0017804	g30962	Cg006G2205800
OG0017805	g30972	Cg006G2204400
OG0017806	g26967	Cg006G2203600
OG0017807	g30989	Cg006G2202600
OG0017808	g49543	Cg006G2201900
OG0017810	g49562	Cg006G2192300
OG0017811	g31057	Cg006G2191600
OG0017814	g31086	Cg006G2185300
OG0017815	g49692	Cg006G2180300
OG0017816	g41226	Cg003G0908200
OG0017817	g49686	Cg006G2179200
OG0017818	g27028	Cg006G2178400
OG0017819	g31160	Cg006G2173000
OG0017820	g27063	Cg006G2171900
OG0017821	g31176	Cg006G2171400
OG0017822	g31178	Cg006G2171200
OG0017824	g27075	Cg006G2170400
OG0017826	g49706	Cg006G2165200
OG0017827	g31239	Cg006G2161500
OG0017829	g49725	Cg006G2159900
OG0017830	g31273	Cg006G2155600
OG0017832	g49752	Cg006G2154900
OG0017835	g31311	Cg006G2149600
OG0017836	g31319	Cg006G2148300
OG0017839	g31412	Cg006G2134800
OG0017840	g49872	Cg006G2130600
OG0017841	g38351	Cg005G1736000
OG0017842	g49879	Cg006G2127900
OG0017843	g27227	Cg006G2127600
OG0017844	g27248	Cg006G2126500
OG0017845	g31491	Cg006G2123700
OG0017846	g31504	Cg006G2122600
OG0017847	g31509	Cg006G2122100
OG0017848	g31525	Cg006G2119900
OG0017849	g31543	Cg006G2116600
OG0017850	g31588	Cg006G2110700
OG0017851	g31605	Cg006G2108000
OG0017852	g31611	Cg006G2107700
OG0017853	g31629	Cg006G2103900
OG0017854	g31631	Cg006G2103600
OG0017855	g49966	Cg006G2101700
OG0017857	g31690	Cg006G2092100
OG0017858	g49998	Cg006G2090900
OG0017859	g50011	Cg006G2088500
OG0017860	g31733	Cg006G2086600
OG0017861	g31740	Cg006G2085800
OG0017862	g31769	Cg006G2082500
OG0017863	g31771	Cg006G2082100
OG0017864	g31784	Cg006G2080700
OG0017865	g50048	Cg006G2080100
OG0017867	g27411	Cg006G2080000
OG0017868	g27415	Cg006G2078400
OG0017869	g50063	Cg006G2075100
OG0017870	g31820	Cg006G2074200
OG0017871	g27434	Cg006G2069900
OG0017873	g46866	Cg001G0314200
OG0017874	g31945	Cg006G2060200
OG0017877	g32001	Cg006G2049900
OG0017878	g32005	Cg006G2049500
OG0017879	g32007	Cg006G2049300
OG0017880	g27497	Cg006G2048500
OG0017882	g32023	Cg006G2045200
OG0017883	g32037	Cg006G2042000
OG0017884	g32041	Cg006G2040800
OG0017886	g27530	Cg006G2039200
OG0017887	g27791	Cg006G1943600
OG0017889	g50258	Cg006G2038000
OG0017890	g44635	Cg007G2486900
OG0017891	g44644	Cg007G2486100
OG0017892	g45918	Cg007G2483700
OG0017893	g45912	Cg007G2482800
OG0017894	g45902	Cg007G2481400
OG0017895	g45888	Cg007G2479800
OG0017897	g45882	Cg007G2478400
OG0017898	g45878	Cg007G2477600
OG0017900	g44692	Cg007G2476400
OG0017901	g44693	Cg007G2476300
OG0017903	g27793	Cg006G1943500
OG0017904	g27795	Cg006G1942700
OG0017905	g27796	Cg006G1941700
OG0017906	g50688	Cg006G1939500
OG0017907	g46642	Cg001G0388900
OG0017908	g15780	Cg001G0369900
OG0017909	g40911	Cg007G2279400
OG0017910	g40918	Cg007G2280200
OG0017911	g40921	Cg007G2280700
OG0017912	g44215	Cg007G2281300
OG0017913	g44208	Cg007G2281800
OG0017914	g38260	Cg007G2281900
OG0017915	g44207	Cg007G2284000
OG0017916	g40932	Cg007G2285400
OG0017917	g40936	Cg007G2285900
OG0017919	g40985	Cg007G2300100
OG0017921	g41006	Cg007G2296600
OG0017922	g41023	Cg007G2303500
OG0017923	g44126	Cg007G2303600
OG0017925	g41052	Cg007G2312900
OG0017927	g1714	Cg007G2318300
OG0017929	g45069	Cg007G2407000
OG0017931	g41119	Cg007G2335900
OG0017933	g10364	Cg002G0625600
OG0017934	g6196	Cg004G1370800
OG0017935	g40734	Cg007G2257000
OG0017936	g40638	Cg008G2974700
OG0017939	g40669	Cg008G2978600
OG0017940	g40716	Cg008G2985700
OG0017941	g5904	Cg006G2001100
OG0017942	g11051	Cg008G2946400
OG0017943	g11056	Cg008G2942800
OG0017944	g40470	Cg003G0862900, Cg003G0735500
OG0017946	g23484	Cg001G0108900
OG0017947	g23469	Cg001G0107700
OG0017948	g17001	Cg001G0104600
OG0017949	g17000	Cg001G0104500
OG0017950	g17592	Cg001G0242700
OG0017951	g47150	Cg001G0242200
OG0017952	g28235	Cg006G1889300
OG0017953	g54051	Cg006G1851000
OG0017954	g28106	Cg006G1849500
OG0017957	g54086	Cg006G1846100
OG0017958	g36366	Cg006G1843700
OG0017959	g54109	Cg006G1842700
OG0017960	g44487	Cg007G2520500
OG0017962	g18379	Cg001G0001300
OG0017963	g18372	Cg001G0002200
OG0017964	g18355	Cg001G0003700
OG0017966	g18337	Cg001G0005700
OG0017967	g18336	Cg001G0005800
OG0017968	g18334	Cg001G0006000
OG0017971	g22692	Cg001G0009900
OG0017972	g22715	Cg001G0013700
OG0017973	g2992	Cg002G0576400
OG0017974	g22717	Cg001G0014200
OG0017975	g22728	Cg001G0015200
OG0017976	g22766	Cg001G0018400
OG0017977	g22769	Cg001G0018600
OG0017978	g38280	Cg005G1707600
OG0017979	g22793	Cg001G0021000
OG0017981	g22854	Cg001G0029200
OG0017982	g22867	Cg001G0029600
OG0017983	g27074	Cg001G0031800
OG0017984	g22901	Cg001G0033600
OG0017986	g22988	Cg001G0045400
OG0017988	g23057	Cg001G0053500
OG0017989	g47877	Cg001G0057400
OG0017990	g23118	Cg001G0059100
OG0017991	g16920	Cg001G0078200
OG0017993	g23243	Cg001G0074000
OG0017996	g18163	Cg001G0066200
OG0017997	g23158	Cg001G0064300
OG0017998	g47858	Cg001G0063200
OG0017999	g776	Cg001G0061500
OG0018000	g23299	Cg001G0084500
OG0018001	g23308	Cg001G0085300
OG0018002	g23315	Cg001G0087500
OG0018003	g23324	Cg001G0088500
OG0018004	g23573	Cg001G0120500
OG0018005	g23333	Cg001G0089800
OG0018006	g16957	Cg001G0090200
OG0018007	g23351	Cg001G0091800
OG0018009	g6490	Cg004G1308600
OG0018010	g6489	Cg004G1308900
OG0018011	g13484	Cg004G1310500
OG0018012	g46009	Cg007G2497000
OG0018013	g46006	Cg007G2495900
OG0018015	g32084	Cg006G2027100
OG0018016	g32079	Cg006G2026200
OG0018019	g23736	Cg001G0145500
OG0018020	g36800	Cg005G1707100
OG0018021	g51048	Cg005G1727200
OG0018022	g25451	Cg014G3044200
OG0018025	g39464	Cg003G0710200, Cg014G3045500
OG0018026	g39476	Cg003G0707600, Cg014G3047900
OG0018027	g25356	Cg014G3054400, Cg003G0701500
OG0018028	g50844	Cg005G1779100
OG0018030	g32195	Cg006G2010800
OG0018031	g28240, g28241	Cg006G1890300
OG0018032	g23673	Cg001G0134700
OG0018033	g17102	Cg001G0131900
OG0018034	g17090	Cg001G0129500
OG0018035	g17093	Cg001G0129900
OG0018036	g23631	Cg001G0128200
OG0018037	g47630	Cg001G0127900
OG0018039	g23599	Cg001G0124300
OG0018043	g45206, g30817	Cg006G2233100
OG0018044	g31118	Cg006G2179800
OG0018045	g49708	Cg006G2164400
OG0018046	g31271	Cg006G2156000
OG0018047	g31393	Cg006G2137800
OG0018050	g27416	Cg006G2078200
OG0018051	g32053	Cg006G2035100
OG0018052	g50334	Cg006G2022800
OG0018053	g50348	Cg006G2018600
OG0018054	g32159	Cg006G2015500
OG0018056	g27781	Cg006G1946600
OG0018058	g28217	Cg006G1881100
OG0018059	g35935	Cg006G1887000
OG0018060	g53929, g35967	Cg006G1869700
OG0018061	g36195	Cg006G1865900, Cg006G1865800
OG0018064	g24959	Cg003G0901100
OG0018067	g18064	Cg007G2391500
OG0018068	g45071	Cg007G2405300
OG0018069	g45043	Cg007G2419800
OG0018070	g44997	Cg007G2425800
OG0018071	g44859	Cg007G2448500
OG0018075	g45901	Cg007G2481200
OG0018076	g13578	Cg007G2490000
OG0018077	g44553	Cg007G2510300
OG0018078	g44547	Cg007G2511800
OG0018080	g46151	Cg007G2516700
OG0018083	g46429	Cg007G2552600
OG0018084	g46502	Cg007G2562900
OG0018086	g12692	Cg004G1082000
OG0018088	g7609	Cg004G1139400
OG0018090	g6909	Cg004G1245700
OG0018091	g6873	Cg004G1250500
OG0018092	g11982	Cg004G1254900
OG0018093	g11979	Cg004G1255600
OG0018095	g13468	Cg004G1303000
OG0018096	g11664	Cg004G1323000
OG0018097	g13545	Cg004G1330800
OG0018098	g13667	Cg004G1363800
OG0018100	g46666	Cg004G1071500
OG0018101	g14318	Cg004G1375800, Cg004G1384800
OG0018102	g14201	Cg004G1398600
OG0018103	g6108	Cg004G1407000
OG0018104	g6001	Cg004G1421700
OG0018105	g5889	Cg004G1444700
OG0018108	g38478	Cg005G1761800
OG0018109	g50916	Cg005G1761700
OG0018110	g50912	Cg005G1760600
OG0018111	g38453	Cg005G1758800
OG0018112	g38440	Cg005G1756500
OG0018115	g36911	Cg005G1753700
OG0018117	g38405	Cg005G1750600
OG0018119	g38388	Cg005G1744800
OG0018121	g38346	Cg005G1734900
OG0018122	g38339	Cg005G1734300
OG0018123	g38316	Cg005G1720800
OG0018126	g37206	Cg005G1560500
OG0018128	g52050	Cg005G1507900
OG0018129	g37668	Cg005G1464500
OG0018130	g10815	Cg002G0695900
OG0018132	g10801	Cg002G0694200
OG0018133	g10794	Cg002G0692900
OG0018134	g10745	Cg002G0688800
OG0018135	g10738	Cg002G0687700
OG0018136	g1522	Cg002G0684700
OG0018137	g10686	Cg002G0682100
OG0018138	g10597	Cg002G0668200
OG0018139	g1593	Cg002G0662000
OG0018140	g10499	Cg002G0652600
OG0018141	g10477	Cg002G0650100
OG0018145	g3080	Cg004G1323300
OG0018146	g19606	Cg002G0589500
OG0018147	g3113	Cg002G0584200
OG0018148	g3103	Cg002G0584100
OG0018150	g2996	Cg002G0576900
OG0018151	g2722, g2719	Cg003G0722800
OG0018153	g2684	Cg002G0539300
OG0018154	g2596	Cg002G0528000
OG0018155	g19006	Cg002G0455300
OG0018157	g11280	Cg002G0474300
OG0018158	g5715	Cg008G2609800
OG0018159	g5552	Cg008G2645300
OG0018160	g5520	Cg008G2652100
OG0018161	g5420	Cg008G2669900
OG0018163	g5378	Cg008G2680200
OG0018165	g5181, g29304	Cg008G2709500
OG0018166	g41448	Cg008G2754700
OG0018169	g40212	Cg003G0806700
OG0018171	g25867	Cg003G0787400
OG0018172	g25840	Cg003G0777300
OG0018173	g40337	Cg003G0766400
OG0018175	g25346	Cg003G0699700
OG0018177	g18207	Cg001G0057500
OG0018178	g18162	Cg001G0066700
OG0018180	g47710	Cg001G0104800
OG0018181	g23506	Cg001G0110900
OG0018182	g23527	Cg001G0113600
OG0018183	g23549	Cg001G0116800
OG0018184	g47666	Cg001G0117900
OG0018185	g17057, g17062	Cg001G0120800
OG0018187	g17080	Cg001G0127100
OG0018188	g23670	Cg001G0134000
OG0018189	g17124	Cg001G0136000
OG0018190	g23694	Cg001G0138000
OG0018191	g23700	Cg001G0138300
OG0018192	g23716	Cg001G0141600
OG0018193	g23751	Cg001G0147800
OG0018194	g23837	Cg001G0159600
OG0018196	g47395	Cg001G0187000
OG0018197	g47346	Cg001G0196900
OG0018198	g47265	Cg001G0217900
OG0018199	g24268	Cg001G0229500
OG0018201	g25207	Cg001G0311300
OG0018202	g46861	Cg001G0317500
OG0018203	g16738	Cg001G0330600
OG0018205	g16896	Cg001G0362000
OG0018207	g16886	Cg001G0366500
OG0018208	g16801	Cg001G0383600
OG0018209	g16778	Cg001G0389200
OG0018210	g16773	Cg001G0390800
OG0018211	g18598	Cg003G1006000
OG0018212	g40705	Cg008G2983900
OG0018213	g39709	Cg008G2935000
OG0018214	g11128	Cg008G2926300
OG0018215	g10297	Cg008G2885500
OG0018216	g27792	Cg008G2884700
OG0018217	g10265	Cg008G2873600
OG0018218	g4763	Cg008G2838200
OG0018219	g26815	Cg016G3060700
OG0018220	g28258	Cg003G0830200, Cg003G0878400
OG0018221	g1359	Cg003G0889100
OG0018222	g1349	Cg003G0891100
OG0018223	g41195, g41176	Cg003G0899100
OG0018224	g1323	Cg003G0899500
OG0018225	g1315	Cg003G0900600
OG0018226	g894	Cg003G0911000
OG0018227	g9905	Cg003G1004400
OG0018228	g9881	Cg003G1009900
OG0018230	g9637	Cg003G1063300
OG0018236	g4827	Cg008G2822500
OG0018261	g23916	Cg001G0173400
OG0018262	g11411	Cg002G0558600
OG0018264	g4966, g4967	Cg008G2741200
OG0018266	g36792	Cg005G1704200, Cg005G1704500
OG0018267	g29260	Cg008G2717500
OG0018270	g29299	Cg008G2710500
OG0018271	g24574	Cg001G0272900
OG0018273	g45651	Cg008G2705600
OG0018274	g45631	Cg008G2703100
OG0018275	g29365	Cg008G2696700
OG0018276	g5292	Cg008G2694000
OG0018277	g5311	Cg008G2690500
OG0018280	g29496	Cg008G2672000
OG0018281	g45528	Cg008G2669400
OG0018282	g5441	Cg008G2665600
OG0018283	g5443	Cg008G2665400
OG0018284	g29553	Cg008G2663200
OG0018285	g29565	Cg008G2660800
OG0018286	g45507	Cg008G2659400
OG0018287	g29579	Cg008G2657300
OG0018288	g45497	Cg008G2654400
OG0018289	g5539	Cg008G2647200
OG0018293	g40124	Cg005G1674600
OG0018295	g40074	Cg005G1657200
OG0018299	g37883	Cg005G1635100
OG0018300	g39959	Cg005G1634300
OG0018301	g51221	Cg005G1625700
OG0018302	g39893	Cg005G1625200
OG0018303	g37916	Cg005G1614400
OG0018306	g23836	Cg001G0159500
OG0018307	g23778	Cg001G0150800
OG0018308	g17170	Cg001G0149800
OG0018309	g17154	Cg001G0145800
OG0018310	g36263	Cg006G1855900
OG0018311	g28126	Cg006G1863300
OG0018312	g32415	Cg006G1976300
OG0018314	g32474	Cg006G1968800
OG0018316	g27723	Cg006G1953800
OG0018318	g32617	Cg006G1948400
OG0018319	g1527	Cg002G0680800
OG0018320	g1542	Cg002G0677800
OG0018322	g183	Cg003G1043000
OG0018324	g284	Cg003G1026800
OG0018325	g9864	Cg003G1014700
OG0018326	g371	Cg003G1012900
OG0018328	g18603	Cg003G1010900
OG0018329	g395	Cg003G1009000
OG0018331	g9906	Cg003G1004200
OG0018335	g538	Cg008G2799800
OG0018337	g10070	Cg008G2812100
OG0018339	g613	Cg008G2813400
OG0018342	g28920	Cg008G2771600
OG0018343	g1275	Cg003G0986200
OG0018345	g1246	Cg003G0981200
OG0018347	g1206	Cg003G0976200
OG0018348	g28670	Cg003G0969100
OG0018349	g39298	Cg003G0966900
OG0018350	g39305	Cg003G0964700
OG0018351	g28640, g28638	Cg003G0964200
OG0018352	g1063	Cg003G0951600
OG0018353	g19393	Cg002G0531600
OG0018357	g29643	Cg008G2643400
OG0018359	g5666	Cg008G2619900
OG0018360	g27965	Cg008G2583000
OG0018362	g11552	Cg008G2593200
OG0018363	g45297	Cg008G2591400
OG0018364	g5822	Cg008G2589700
OG0018367	g5850	Cg008G2586100
OG0018374	g13601	Cg007G2568400
OG0018375	g44325	Cg007G2565300
OG0018378	g46426	Cg007G2552300
OG0018379	g13615	Cg007G2547200
OG0018381	g19462	Cg006G2035600
OG0018383	g46325	Cg007G2542400
OG0018384	g14235	Cg004G1391900
OG0018386	g44405	Cg007G2534700
OG0018387	g44476	Cg007G2522500
OG0018388	g46183	Cg007G2522100
OG0018389	g14021, g53180	Cg004G1411100
OG0018390	g6052	Cg004G1412400
OG0018391	g17979	Cg006G1780700
OG0018393	g54351	Cg006G1793600
OG0018396	g37162	Cg005G1570800
OG0018397	g38035, g51577	Cg005G1570000
OG0018398	g51601	Cg005G1566500
OG0018399	g19541	Cg002G0559800
OG0018402	g46933	Cg001G0301900
OG0018403	g46935	Cg001G0301700
OG0018404	g24906	Cg001G0294200
OG0018405	g24654	Cg001G0280900
OG0018407	g17755	Cg001G0270500
OG0018410	g24497	Cg001G0260700
OG0018413	g27632	Cg006G2003000
OG0018415	g46147	Cg007G2516100
OG0018416	g44510	Cg007G2517700
OG0018417	g46160	Cg007G2517900
OG0018420	g44777	Cg007G2460400
OG0018421	g45786	Cg007G2463200
OG0018423	g47669	Cg001G0117600
OG0018427	g3292	Cg002G0591600
OG0018428	g10454	Cg002G0629400
OG0018432	g19518	Cg002G0555100
OG0018434	g40536	Cg008G2954900
OG0018435	g10408	Cg002G0637600
OG0018436	g36465	Cg006G1826600
OG0018438	g36532	Cg006G1815400
OG0018441	g54260	Cg006G1811800
OG0018442	g36585	Cg006G1807300
OG0018444	g51411	Cg005G1592400
OG0018445	g51493	Cg005G1583000
OG0018446	g51505	Cg005G1581400
OG0018447	g51522	Cg005G1578600
OG0018448	g51528	Cg005G1577800
OG0018449	g47278	Cg001G0215200
OG0018450	g24220	Cg001G0221000
OG0018451	g47256	Cg001G0221200
OG0018452	g47254	Cg001G0222200
OG0018454	g47246	Cg001G0223300
OG0018456	g17548, g17749	Cg001G0228800
OG0018457	g40620	Cg008G2971800
OG0018459	g11361	Cg002G0523300
OG0018463	g6244	Cg004G1362000
OG0018464	g6326	Cg004G1352900
OG0018465	g13670	Cg004G1364500
OG0018466	g13717	Cg004G1404100
OG0018468	g47427	Cg001G0178500
OG0018471	g7933	Cg004G1075500
OG0018472	g47334	Cg001G0200000
OG0018474	g40247	Cg003G0790500
OG0018476	g24118	Cg001G0204400
OG0018477	g47188	Cg001G0235300
OG0018478	g24291	Cg001G0231700
OG0018479	g16992	Cg004G1071200
OG0018483	g7944	Cg004G1074000
OG0018484	g11241	Cg004G1074200
OG0018485	g12717	Cg004G1075800
OG0018490	g19629	Cg003G1067200
OG0018492	g18706	Cg002G0396000
OG0018493	g18786	Cg002G0397000
OG0018494	g11144	Cg002G0397100
OG0018498	g1856	Cg002G0415200
OG0018500	g18894	Cg002G0432500
OG0018501	g18910	Cg002G0435600
OG0018502	g18949	Cg002G0440200
OG0018503	g11225	Cg002G0446400
OG0018505	g19024	Cg002G0460100
OG0018506	g2166	Cg002G0463100
OG0018507	g2255	Cg002G0477000
OG0018508	g19175	Cg002G0488800
OG0018509	g2335	Cg002G0489400
OG0018510	g2383	Cg002G0496300
OG0018511	g19218	Cg002G0500200
OG0018513	g35821	Cg004G1326500
OG0018514	g6365	Cg004G1334500, Cg004G1338700
OG0018516	g51426	Cg008G2915300
OG0018517	g44881	Cg007G2444900
OG0018526	g40388	Cg003G0753700
OG0018528	g38496	Cg005G1766600
OG0018530	g28174	Cg006G1878000
OG0018531	g27929	Cg006G1900200
OG0018532	g50509	Cg006G1916600
OG0018534	g32674	Cg006G1936400
OG0018535	g40299	Cg003G0774800
OG0018536	g40361	Cg003G0759700
OG0018537	g4809	Cg008G2823400
OG0018538	g10124, g7684	Cg008G2824500
OG0018539	g4788	Cg008G2826800
OG0018540	g10148	Cg008G2828900
OG0018541	g10166	Cg008G2834100
OG0018542	g5914	Cg004G1440500
OG0018543	g13826	Cg004G1443500
OG0018544	g7421	Cg008G2878300
OG0018545	g31526	Cg005G1448400
OG0018546	g50802	Cg005G1460300
OG0018547	g37605	Cg005G1476100
OG0018550	g24611	Cg001G0278900
OG0018553	g37473	Cg005G1500600
OG0018554	g52082	Cg005G1502200
OG0018557	g37384	Cg005G1517500
OG0018558	g12691	Cg004G1082300
OG0018561	g12680	Cg004G1087800
OG0018564	g12770	Cg004G1094700
OG0018567	g12776	Cg004G1097300
OG0018569	g7753	Cg004G1105700
OG0018570	g12595	Cg004G1106500
OG0018571	g12821	Cg004G1108300
OG0018572	g7706	Cg004G1115300
OG0018574	g12544	Cg004G1118100
OG0018575	g12878	Cg004G1119700
OG0018576	g12465	Cg004G1133700
OG0018577	g7601	Cg004G1136900
OG0018579	g13004	Cg004G1147700
OG0018581	g7483	Cg004G1155200
OG0018584	g46698, g16891	Cg001G0364800
OG0018585	g7354	Cg004G1177600
OG0018586	g12271	Cg004G1185900
OG0018587	g7284	Cg004G1186800
OG0018588	g12256	Cg004G1188700
OG0018589	g13159	Cg004G1191800
OG0018593	g12181	Cg004G1206100
OG0018594	g12149	Cg004G1213000
OG0018598	g12056	Cg004G1235800
OG0018599	g6875	Cg004G1250300
OG0018601	g6821	Cg004G1257400
OG0018602	g6818	Cg004G1257900
OG0018604	g6785	Cg004G1262200
OG0018607	g13367	Cg004G1266800
OG0018608	g13374	Cg004G1277000
OG0018609	g886	Cg003G0909300
OG0018610	g16890	Cg001G0365000
OG0018611	g46705	Cg001G0360400
OG0018612	g10302	Cg009G2993000, Cg008G2889500
OG0018613	g13399	Cg004G1285900
OG0018614	g11868	Cg004G1281600
OG0018618	g43628	Cg007G2366600
OG0018619	g4898	Cg008G2754000
OG0018621	g19255	Cg002G0504300
OG0018623	g26857	Cg006G2254300
OG0018624	g26860	Cg006G2253700
OG0018627	g49421	Cg006G2231400
OG0018629	g30851	Cg006G2226100
OG0018630	g30853	Cg006G2225900
OG0018631	g26934	Cg006G2223100
OG0018632	g30896	Cg006G2217200
OG0018635	g30932	Cg006G2211200
OG0018636	g49516	Cg006G2207900
OG0018637	g31026	Cg006G2197400
OG0018638	g31038	Cg006G2195400
OG0018640	g31059	Cg006G2191300
OG0018641	g49573	Cg006G2188200
OG0018644	g31101	Cg006G2183600
OG0018645	g49650	Cg006G2174500
OG0018646	g31164	Cg006G2172400
OG0018648	g31217	Cg006G2165800
OG0018649	g31225	Cg006G2164500
OG0018650	g27123	Cg006G2157300
OG0018651	g11127	Cg008G2926600
OG0018652	g27148	Cg006G2150300
OG0018653	g27167	Cg006G2146800
OG0018655	g31441	Cg006G2130900
OG0018657	g31532	Cg006G2119100
OG0018658	g31571	Cg006G2112800
OG0018660	g27307	Cg006G2108300
OG0018661	g49944	Cg006G2108200
OG0018662	g27311	Cg006G2106900
OG0018666	g49992	Cg006G2093400
OG0018671	g27454	Cg006G2063500
OG0018672	g27455	Cg006G2063400
OG0018673	g50130	Cg006G2063100
OG0018674	g18446	Cg008G2909800
OG0018675	g50256	Cg006G2038300
OG0018676	g50262	Cg006G2040700, Cg006G2037900
OG0018678	g23842	Cg001G0161100
OG0018680	g1825	Cg006G1824500
OG0018682	g40862	Cg007G2273400
OG0018684	g40874	Cg007G2275500
OG0018688	g44136	Cg007G2302200
OG0018689	g44104	Cg007G2306900
OG0018691	g41106	Cg007G2331200
OG0018692	g43985	Cg007G2334600
OG0018693	g36838	Cg001G0375700
OG0018694	g40776	Cg007G2261200
OG0018696	g10838	Cg008G2987200
OG0018698	g47711	Cg001G0104700
OG0018701	g36347	Cg006G1846200
OG0018704	g36378	Cg007G2298400, Cg006G1841200
OG0018706	g54146	Cg001G0000600
OG0018708	g22662	Cg001G0004700
OG0018709	g22714	Cg001G0013600
OG0018712	g22815, g24653	Cg001G0024500
OG0018713	g22817	Cg001G0024700
OG0018714	g47990	Cg001G0026700
OG0018715	g47984	Cg001G0027800
OG0018716	g22852	Cg001G0029000
OG0018717	g47980	Cg001G0030000
OG0018718	g47949	Cg001G0040300
OG0018719	g22967	Cg001G0042500
OG0018720	g36197	Cg001G0044100
OG0018722	g47907	Cg001G0049700
OG0018723	g23043	Cg001G0052800
OG0018725	g18195	Cg001G0060300
OG0018726	g23300	Cg001G0084600
OG0018728	g19501	Cg002G0549800
OG0018733	g32063	Cg006G2034000
OG0018736	g47143	Cg003G0698300
OG0018737	g49323	Cg006G2248800
OG0018738	g26951	Cg006G2215800
OG0018739	g30980, g30970	Cg001G0088800
OG0018744	g32093	Cg006G2029300
OG0018745	g50305	Cg006G2027600
OG0018746	g32126	Cg006G2022500
OG0018747	g50341	Cg006G2020900
OG0018750	g32186	Cg006G2012500
OG0018751	g32199	Cg006G2010400
OG0018752	g32208	Cg006G2008500
OG0018753	g32364	Cg006G1988400
OG0018755	g28231	Cg006G1888300
OG0018758	g54253	Cg006G1812900
OG0018763	g44055	Cg007G2314600
OG0018764	g41094	Cg007G2326900
OG0018765	g43512	Cg003G0800400, Cg003G0800600
OG0018766	g45104	Cg007G2391400
OG0018769	g44817	Cg007G2456200
OG0018771	g44374	Cg007G2540600
OG0018772	g46347	Cg007G2544200
OG0018773	g46458	Cg007G2556200
OG0018774	g46508	Cg007G2563500
OG0018775	g46510	Cg007G2563600
OG0018778	g24961, g11680, g28213	Cg007G2473700
OG0018779	g7270	Cg004G1188800
OG0018783	g6852	Cg004G1254500
OG0018784	g6471	Cg004G1310300
OG0018788	g6226	Cg004G1363900
OG0018792	g13795	Cg004G1425500, Cg004G1425700
OG0018793	g13840	Cg004G1445700
OG0018794	g13836	Cg004G1446500
OG0018795	g50946	Cg005G1756700
OG0018796	g38430	Cg005G1754900
OG0018797	g38433	Cg005G1754600
OG0018798	g50970	Cg005G1748400
OG0018801	g38360	Cg005G1737100
OG0018813	g10811	Cg002G0695200
OG0018814	g10708	Cg002G0684100
OG0018817	g11513	Cg002G0600600
OG0018818	g19595	Cg002G0580000
OG0018821	g24239	Cg002G0533400
OG0018822	g19389	Cg002G0530300
OG0018824	g52844, g52834	Cg002G0515300
OG0018825	g19187	Cg002G0490300
OG0018826	g11282	Cg002G0475500
OG0018827	g11260	Cg002G0458600
OG0018828	g18824	Cg002G0424200
OG0018830	g29694	Cg008G2634000
OG0018832	g9956	Cg008G2789800
OG0018834	g10172	Cg008G2835200
OG0018835	g25952	Cg003G0812700
OG0018836	g40203	Cg003G0808800
OG0018837	g40281	Cg003G0781800
OG0018842	g22761	Cg001G0017700
OG0018843	g22872	Cg001G0024900
OG0018847	g47665	Cg001G0118100
OG0018849	g17119	Cg001G0134900
OG0018850	g23686	Cg001G0137100
OG0018851	g47585	Cg001G0138400
