Orthogroup	Cochlearia_excelsa	Noccaea_praecox
OG0018929	g25512	Np003G1854500
OG0018930	g23818	Np005G2816100
OG0018932	g40152	Np006G3616700
OG0018934	g38529	Np006G3705800
OG0018935	g39674	Np001G0401200
OG0018937	g17224	Np005G2827500
OG0018938	g32344	Np004G2113100
OG0018941	g50649	Np004G2053300
OG0018945	g18676	Np001G0019400
OG0018947	g209	Np001G0041100
OG0018948	g288	Np001G0057800
OG0018953	g28812	Np003G1519800
OG0018955	g1202	Np003G1542900
OG0018957	g28528	Np003G1587400
OG0018958	g19416	Np001G0501300
OG0018959	g5577	Np003G1326700
OG0018971	g16820	Np005G3182800
OG0018978	g27971	Np004G1900500
OG0018981	g3003	Np001G0448100
OG0018983	g1444	Np003G1741300
OG0018984	g17862	Np005G3085300
OG0018987	g1430	Np003G1738000
OG0018990	g44589	Np002G0818300
OG0018991	g46097	Np002G0802200
OG0018992	g46137	Np002G0793600
OG0018993	g44500	Np002G0787800
OG0018997	g28303	Np003G1704700
OG0018999	g40557	Np001G0372900
OG0019001	g40521	Np001G0386600
OG0019004	g51364	Np006G3448500
OG0019005	g51442	Np006G3423900
OG0019008	g24157	Np005G2907900
OG0019009	g47282	Np005G2910500
OG0019010	g17483	Np005G2921400
OG0019011	g46625	Np005G3201200
OG0019012	g47361	Np005G2873800
OG0019013	g24019	Np005G2877100
OG0019014	g47176	Np005G2988900
OG0019025	g2308	Np001G0572400
OG0019027	g39445	Np003G1613500
OG0019028	g11704	Np007G3873200
OG0019029	g13537	Np007G3886200
OG0019030	g6361	Np007G3889500
OG0019037	g25764	Np003G1797000
OG0019039	g13825	Np007G3719600
OG0019042	g13830	Np006G3215000
OG0019045	g52249	Np006G3243300
OG0019049	g38201	Np006G3276400
OG0019052	g41080	Np007G4235600
OG0019053	g29191	Np003G1436000
OG0019054	g4648	Np001G0164700
OG0019055	g12812	Np007G4203800
OG0019057	g44880, g25527, g17390	Np004G2166700
OG0019063	g13266	Np007G3913600
OG0019065	g6922	Np007G3930300
OG0019067	g10310	Np001G0183700
OG0019068	g18102	Np005G3134100
OG0019069	g6536	Np007G3845600
OG0019070	g11765	Np007G3841400
OG0019072	g13433	Np007G3835500
OG0019074	g43912, g52811	Np002G1063400
OG0019076	g41454	Np003G1466700
OG0019077	g49291	Np004G2597500
OG0019079	g49417	Np004G2569900
OG0019080	g30828	Np004G2569200
OG0019084	g49514	Np004G2539800
OG0019085	g49580	Np004G2518400
OG0019087	g27092	Np004G2494900
OG0019090	g31440	Np004G2441100
OG0019092	g27543	Np004G2310900
OG0019096	g44230	Np002G1199700
OG0019099	g51374	Np006G3431400
OG0019100	g40778	Np002G1241100
OG0019108	g36325	Np004G1994400
OG0019111	g22680	Np005G2609900
OG0019116	g47855	Np005G2639200
OG0019117	g23349	Np005G2723000
OG0019118	g39550	Np003G1869400
OG0019120	g45279	Np003G1897500
OG0019123	g16673	Np001G0240300
OG0019125	g30799	Np004G2574800
OG0019127	g27005	Np004G2522300
OG0019132	g32147	Np001G0552000
OG0019134	g489	Np004G2092900
OG0019135	g50392	Np004G2094900
OG0019138	g32542	Np004G2172700, Np004G2171700
OG0019139	g36694	Np004G1915600
OG0019143	g11308	Np004G2033400
OG0019158	g45007	Np002G0958200
OG0019159	g41549	Np002G0891800
OG0019167	g12588	Np007G4201400
OG0019168	g7616	Np007G4162200
OG0019171	g6661	Np007G3817300
OG0019173	g50879	Np006G3701200
OG0019174	g11108	Np007G3896400
OG0019177	g6309	Np007G3801500
OG0019178	g6242	Np007G3799200
OG0019179	g12460	Np007G4160700
OG0019180	g5966	Np007G3735800
OG0019181	g13835	Np007G3715400
OG0019183	g36888	Np001G0424800
OG0019186	g34480	Np007G4142500, Np003G1672100
OG0019188	g36836	Np006G3631500
OG0019189	g40159	Np006G3619000
OG0019191	g37379	Np006G3306700
OG0019193	g10682	Np001G0249800
OG0019199	g19593	Np001G0448000
OG0019211	g535	Np001G0115800
OG0019212	g25933	Np003G1758300
OG0019218	g22792	Np005G2626300
OG0019222	g47591	Np005G2790000
OG0019224	g23737	Np005G2802300
OG0019226	g47511	Np005G2820500
OG0019227	g17639	Np005G3023400
OG0019229	g24575	Np005G3063600
OG0019230	g24799	Np005G3079300
OG0019231	g46934	Np005G3073500
OG0019232	g46805	Np005G3119400
OG0019239	g11135	Np001G0418000
OG0019244	g16246	Np003G1743400
OG0019245	g26633	Np003G1749800
OG0019246	g1439	Np003G1739500
OG0019248	g41236	Np003G1651700
OG0019250	g3965	Np022G4393700
OG0019251	g8132, g20166	Np022G4392600
OG0019253	g48740, g8084	Np022G4391100, Np047G4410900, Np036G4405100, Np044G4408900, Np046G4410300
OG0019257	g24282	Np005G2959000
OG0019258	g45377	Np003G1291300
OG0019265	g40309	Np003G1783900
OG0019266	g397	Np001G0087000
OG0019267	g39978	Np005G2755300
OG0019271	g49425, g49426	Np004G2567600, Np004G2567700
OG0019272	g41009	Np002G1171800
OG0019297	g2821	Np001G0465400
OG0019299	g29157	Np003G1440500
OG0019302	g45650	Np003G1410500
OG0019304	g5501	Np003G1347500
OG0019305	g23798	Np005G2812300
OG0019306	g40200	Np006G3622800
OG0019308	g52939, g19471	Np005G3181300
OG0019309	g39898	Np006G3536800, Np006G3471400, Np006G3536300
OG0019310	g32432	Np004G2132700
OG0019317	g39230	Np003G1529100
OG0019320	g989	Np003G1606900
OG0019321	g5541	Np003G1334400
OG0019324	g5849	Np003G1252300
OG0019328	g16762	Np005G3202000
OG0019331	g46321	Np002G0754600
OG0019332	g13704	Np007G3777100
OG0019338	g24665	Np005G3071600
OG0019346	g11010	Np001G0383000
OG0019347	g53821	Np001G0387000
OG0019348	g54150	Np004G1977300
OG0019351	g36440	Np004G1968100
OG0019357	g6107	Np007G3762700
OG0019358	g47425	Np005G2854100
OG0019359	g37013	Np001G0425300
OG0019363	g9635	Np001G0008900
OG0019365	g22959	Np005G2675900, Np005G2668000
OG0019366	g18767	Np001G0696100
OG0019371	g1955	Np001G0651500
OG0019372	g2012	Np001G0645700
OG0019373	g18916	Np001G0640900
OG0019374	g2177	Np001G0599200
OG0019375	g2310	Np001G0571800
OG0019378	g13538	Np007G3886400
OG0019380	g44843	Np002G0894800
OG0019381	g13981	Np007G3749400
OG0019384	g37227	Np006G3368900
OG0019386	g38348	Np006G3646700
OG0019388	g53679	Np004G2047200
OG0019391	g37752	Np006G3209200
OG0019399	g12632	Np007G4220700
OG0019404	g13189	Np007G4074700
OG0019405	g7184	Np007G4059600
OG0019406	g6967	Np007G3921600
OG0019408	g13360	Np007G3989600
OG0019411	g11869	Np007G3814300
OG0019412	g18083	Np005G2733800
OG0019413	g49292	Np004G2597400
OG0019416	g30943	Np004G2542700
OG0019417	g31159	Np004G2501300
OG0019422	g49778	Np004G2464100
OG0019430	g27438	Np004G2357800
OG0019431	g31893	Np004G2354600
OG0019432	g50199	Np004G2338600, Np004G2338700
OG0019434	g50286	Np004G2305000
OG0019435	g45849	Np002G0854500
OG0019440	g40841	Np002G1225400
OG0019441	g4762	Np002G1239300
OG0019451	g23352	Np005G2724000
OG0019455	g25348	Np003G1897200
OG0019456	g25331	Np003G1899400
OG0019464	g36023, g32121	Np004G2279700
OG0019465	g50340	Np004G2275000, Np007G3740600
OG0019467	g32210	Np004G2093600
OG0019469	g23474	Np005G2752200
OG0019470	g50580	Np004G2154100
OG0019472	g27949	Np004G2049600
OG0019475	g27973	Np004G1900900
OG0019476	g44229, g44226	Np002G1199600
OG0019477	g41071	Np002G1131900
OG0019478	g43900	Np002G1061900
OG0019482	g1679	Np002G0958300
OG0019485	g17033	Np002G0721000
OG0019487	g44531	Np002G0793100
OG0019491	g7147, g12174	Np007G4052500
OG0019492	g12165	Np007G4051800
OG0019496	g11644	Np007G3889900
OG0019500	g6141	Np007G3775700
OG0019501	g13798, g13796	Np004G2313700
OG0019504	g51056	Np006G3636500
OG0019506	g27653	Np006G3434800
OG0019508	g37084	Np004G2371500, Np006G3424700
OG0019509	g51491	Np006G3410400
OG0019514	g10546	Np001G0220100
OG0019515	g1603	Np001G0217800
OG0019518	g3198	Np001G0440700
OG0019519	g19602	Np001G0444200
OG0019520	g2980	Np001G0451200
OG0019522	g2730	Np001G0472900
OG0019523	g12666	Np001G0692800
OG0019529	g4685	Np001G0151400
OG0019530	g10173	Np001G0157700
OG0019531	g40251	Np003G1764200
OG0019532	g40254	Np003G1764800
OG0019537	g47582	Np005G2794000
OG0019539	g23765	Np005G2808600
OG0019540	g47527	Np005G2813200
OG0019543	g23956	Np001G0196600
OG0019545	g24139	Np005G2901700
OG0019557	g32265, g1114, g50763, g35290, g34317	Np003G1616200, Np003G1614900
OG0019562	g1007	Np003G1603600
OG0019564	g867	Np003G1665900
OG0019567	g50975	Np006G3661600, Np006G3662400
OG0019569	g27928	Np004G2048900
OG0019570	g49489	Np004G2547400
OG0019603	g45656	Np003G1411600
OG0019608	g50553	Np004G2142100
OG0019615	g389	Np001G0085300
OG0019616	g10039	Np001G0123700
OG0019619	g1041	Np003G1585500
OG0019623	g45444	Np003G1313900
OG0019626	g29850	Np003G1269200
OG0019631	g43855, g17707	Np004G2087200
OG0019635	g19509	Np001G0474200
OG0019639	g54359	Np004G1923000
OG0019641	g46928	Np005G3089000
OG0019646	g29273	Np005G3171600
OG0019648	g11003	Np001G0380500
OG0019654	g47409	Np005G2861500
OG0019655	g47374	Np005G2880300
OG0019664	g6027	Np007G3749500
OG0019674	g52167	Np006G3256400
OG0019675	g52032	Np006G3289200
OG0019677	g7770	Np007G4207500
OG0019683	g12163	Np007G4050600
OG0019691	g49403	Np004G2572800
OG0019693	g38447	Np006G3678100
OG0019698	g31780	Np004G2373100
OG0019711	g22941	Np005G2679000
OG0019715	g13648, g26985, g26982	Np004G2556100
OG0019716	g30965	Np004G2537900
OG0019717	g49566	Np004G2520200
OG0019736	g13975	Np007G3747700
OG0019738	g50909	Np006G3683300
OG0019739	g38457	Np006G3681700
OG0019741	g32385, g27225	Np004G2433700
OG0019748	g2077	Np001G0616200
OG0019750	g2968	Np001G0453000
OG0019756	g1829	Np001G0676100
OG0019765	g23681	Np005G2789500
OG0019766	g47549, g17163	Np005G2806700
OG0019775	g46639	Np005G3196800
OG0019776	g45858	Np002G0853200
OG0019780	g28369	Np003G1659500
OG0019784	g1199	Np003G1543400
OG0019786	g48597, g48645, g21371, g48605	Np022G4392100
OG0019787	g8099, g48726	Np032G4402300, Np046G4410000, Np035G4404600, Np036G4405600, Np047G4410500
OG0019788	g19777, g20907, g20667	Np019G4388300, Np019G4388100
OG0019788	g20910	Np023G4394200
OG0019788	g19686	Np031G4401100
OG0019788	g19733	Np023G4394400
OG0019790	g36402	Np001G0186000
OG0019791	g10416	Np001G0198800
OG0019801	g14002	Np007G3754300
OG0019808	g3700, g3692, g4201	Np006G3331200
OG0019817	g22474, g36088, g22351, g22514, g22295, g30768, g15558, g14873, g14838, g8744, g6401, g8250	Np001G0275500, Np004G2075300
OG0019832	g3267	Np001G0439900
OG0019851	g46598	Np002G0704800
OG0019852	g46227	Np002G0776600
OG0019861	g40586	Np001G0362800
OG0019869	g44947, g41819	Np002G0936600
OG0019875	g44865	Np002G0900200
OG0019876	g45062	Np002G1065800
OG0019880	g10123	Np001G0145300
OG0019888	g12947	Np007G4160600
OG0019889	g13110, g12342	Np007G4110800
OG0019890	g11689	Np004G2027100, Np005G2740900
OG0019890	g23973	Np005G2936000, Np006G3303900
OG0019890	g53737	Np005G3148800
OG0019895	g6936	Np007G3927600
OG0019903	g19390	Np001G0508300
OG0019904	g40968	Np002G1179300
OG0019918	g50198	Np004G2338800
OG0019930	g44954	Np002G0937900
OG0019932	g41233	Np007G4152100
OG0019940	g13676	Np007G3795900
OG0019946	g29452	Np005G2714900
OG0019951	g1645	Np001G0263600
OG0019958	g19599	Np001G0445800
OG0019959	g2888	Np001G0460300
OG0019968	g28256	Np003G1729000
OG0019969	g5633	Np003G1305500
OG0019973	g10156	Np001G0154400
OG0019974	g40238	Np003G1760600, Np003G1760900
OG0019975	g2859, g2852, g2835, g2845, g2841	Np003G1532700
OG0019981	g23731	Np005G2801000
OG0019984	g17648	Np005G3025200
OG0019996	g39288	Np003G1551900
OG0019997	g28705	Np003G1535100
OG0019998	g845	Np003G1518100
OG0020003	g19478	Np002G0830500
OG0020007	g37428	Np006G3290300
OG0020008	g6089	Np007G3758900
OG0020034	g36318	Np003G1349500
OG0020047	g27715	Np004G2144900, Np004G2145000
OG0020048	g6182	Np003G1776400
OG0020058	g54293	Np004G1930200
OG0020059	g48635, g21362, g48588	Np022G4392900
OG0020064	g13552	Np001G0360800
OG0020067	g40603	Np001G0359900
OG0020072	g34318	Np004G1992400
OG0020083	g52080	Np006G3280100
OG0020092	g11883	Np007G3986800, Np003G1601100
OG0020096	g49384	Np004G2577500
OG0020106	g22843	Np005G2691600
OG0020108	g16940	Np005G2710800
OG0020119	g54302	Np004G1932100
OG0020123	g41133	Np007G3792500
OG0020134	g13673	Np007G3797000, Np007G3796200
OG0020140	g38268	Np006G3624300
OG0020154	g40236	Np003G1760200
OG0020162	g24852	Np005G3078200
OG0020165	g46748	Np005G3134600
OG0020171	g18661	Np001G0038000
OG0020172	g20221, g30310, g30280, g20253	Np034G4403400
OG0020182	g19756, g19707	Np019G4389300
OG0020202	g1021	Np003G1594400
OG0020245	g46434	Np002G0735800
OG0020253	g46148	Np002G0791100
OG0020266	g13568	Np007G3890200
OG0020278	g2479	Np001G0531300
OG0020281	g31306	Np004G2473400
OG0020284	g13783	Np003G1804700
OG0020287	g17110	Np005G2786600
OG0020290	g50038	Np004G2375200
OG0020297	g32647	Np003G1755600
OG0020298	g4162	Np004G2185800
OG0020312	g45820	Np002G0862100
OG0020324	g38404	Np006G3665600
OG0020330	g28540	Np003G1583600
OG0020331	g19535, g19529, g19528, g18516	Np006G3368800
OG0020342	g10010	Np001G0117200, Np001G0117100
OG0020344	g40280	Np003G1778200
OG0020347	g25377	Np003G1889400
OG0020348	g18327	Np005G2607700
OG0020364	g48780, g8043	Np038G4406800, Np034G4403700, Np040G4407800
OG0020365	g21377	Np022G4391200, Np032G4402000, Np047G4411100, Np044G4409100, Np036G4405300
OG0020372	g19302	Np003G1630500
OG0020392	g37722	Np007G4104500
OG0020400	g6528	Np007G3847700, Np007G3847200
OG0020407	g35256	Np004G2252600
OG0020443	g40130	Np006G3613500
OG0020447	g32532	Np004G2167000, Np004G2164900
OG0020469	g26983	Np004G2590400
OG0020474	g40314	Np003G1784600
OG0020480	g7826	Np007G4222200
OG0020500	g50658	Np004G2055300
OG0020506	g36645	Np004G1927500
OG0020508	g13712, g13711	Np007G3772200
OG0020513	g17975	Np002G0774700
OG0020520	g18510, g7321	Np007G4092400
OG0020525	g11744	Np007G3854600
OG0020556	g29461	Np003G1376000
OG0020560	g4293, g43829, g18437, g35199, g43330	Np006G3460900, Np006G3510100, Np005G2968300, Np011G4360200
OG0020587	g20172, g8137	Np022G4391600
OG0020589	g8094	Np022G4393300
OG0020591	g39348	Np007G3974400
OG0020599	g28225	Np004G2035500
OG0020607	g19699, g19764	Np031G4400600
OG0020608	g31592	Np004G2410100
OG0020620	g25781	Np003G1788100
OG0020634	g4797	Np003G1626200, Np003G1625600
OG0020634	g28473	Np003G1626000
OG0020640	g25270, g25272, g25264, g34311	Np002G0997100
OG0020644	g43343, g32673, g14474	Np008G4269200, Np008G4268000
OG0020676	g18066	Np006G3619700
OG0020681	g50729	Np004G2073900, Np004G2071000
OG0020688	g32198	Np004G2091300
OG0020694	g17369	Np005G2873000
OG0020704	g40336	Np003G1796500
OG0020705	g50839	Np006G3207500
OG0020708	g47525	Np005G2813900
OG0020711	g46766	Np005G3127800
OG0020716	g50097	Np004G2357400, Np007G3916600, Np001G0344100, Np001G0174000, Np003G1622500
OG0020731	g27326	Np004G2404500
OG0020771	g11539	Np001G0430800
OG0020798	g18466	Np001G0429700, Np001G0429900
OG0020806	g22888	Np005G2686300
OG0020845	g40501	Np001G0393700
OG0020858	g33312	Np007G3775800, Np007G3756200, Np007G3755800, Np007G3755900
OG0020888	g45698, g29242	Np003G1424900
OG0020893	g32416	Np004G2130300
OG0020895	g456	Np001G0099900
OG0020899	g18095	Np001G0451700
OG0020907	g43366	Np007G4219100
OG0020907	g17853	Np001G0391800
OG0020913	g41790	Np002G0927200
OG0020919	g4618	Np001G0360100, Np002G1176200, Np007G4187400, Np003G1632600
OG0020920	g28795, g28771, g32739, g13444	Np004G1939700
OG0020927	g11986	Np007G3951700
OG0020943	g10497	Np001G0209500
OG0020945	g22685	Np005G2611400
OG0020957	g19451	Np001G0495600
OG0020994	g1558	Np001G0241600
OG0021026	g1350	Np003G1710300
OG0021050	g10369	Np001G0190900, Np001G0190800
OG0021059	g53358, g53352, g27966, g33138	Np003G1672800
OG0021087	g29576	Np003G1350100
OG0021117	g48178, g48161, g21422, g33326, g34494, g34469	Np002G0991200
OG0021162	g29734	Np003G1301500
OG0021170	g44259	Np002G1227700
OG0021172	g36418	Np004G1971400
OG0021181	g6411	Np007G3878800
OG0021210	g47847	Np005G2659400
OG0021221	g11070, g6522	Np003G1493300, Np007G4052100, Np007G3732300, Np007G4025800
OG0021225	g7153	Np004G2014600
OG0021258	g43124	Np003G1287500
OG0021263	g34478	Np006G3411400
OG0021266	g40317, g40319	Np003G1786300
OG0021274	g40558	Np005G2903400
OG0021296	g1132	Np003G1553800
OG0021300	g19685, g19982, g19992	Np031G4401400
OG0021330	g5619	Np007G3728800
OG0021335	g3117	Np001G0443100
OG0021354	g11802	Np005G2895800
OG0021362	g10836	Np001G0327100
OG0021383	g27776, g22445, g22325, g22388	Np002G1029800
OG0021385	g36453	Np002G1113800, Np003G1621200, Np005G2776200
OG0021386	g44183, g31839	Np003G1616500
OG0021427	g43993, g41583, g41639, g14054, g26713, g41640, g875, g28004	Np003G1649800
OG0021438	g19598	Np001G0439000
OG0021440	g6314, g6240, g2777, g28111, g32866, g39420, g31426, g41774	Np001G0347500
OG0021481	g19774, g19785, g19976	Np023G4394800
OG0021498	g25484	Np003G1861600
OG0021519	g17921	Np006G3294600
OG0021536	g45172	Np003G1834800
OG0021585	g44876	Np002G0907500
OG0021613	g40072	Np006G3587500
OG0021629	g38160, g38162	Np001G0617100
OG0021663	g20250	Np036G4405400, Np032G4402100, Np022G4391300
OG0021721	g12548	Np007G4186000
OG0021724	g11143	Np001G0424700
OG0021728	g53980	Np004G2038900
OG0021736	g41872	Np002G0941900, Np002G0941100, Np002G0941000, Np002G0940800
OG0021752	g14106	Np002G0970000
OG0021759	g10826	Np001G0328800
OG0021824	g2881, g36922, g23516, g16326, g50582, g25657	Np004G2199400, Np003G1394900
OG0021908	g10492	Np001G0208900
OG0021910	g10581, g11775, g22620	Np002G0988400
OG0021923	g11255	Np001G0616100
OG0021925	g50940	Np005G2776100
OG0021928	g41689	Np002G0917800
OG0021956	g31432	Np004G2444100, Np004G2444000
OG0021957	g46972, g26751	Np005G3080800
OG0021970	g31240	Np004G2486900
OG0021979	g50358	Np004G2263300
OG0021988	g43459, g29615	Np001G0083000
OG0022001	g41975	Np002G0970300
OG0022009	g12530, g12529	Np007G4182500
OG0022057	g18719	Np007G4006900, Np003G1819300
OG0022108	g19726, g19986	Np003G1701500
OG0022158	g40756	Np002G1244400
OG0022164	g45266	Np005G3080300, Np005G3080500
OG0022174	g37670	Np004G2108400
OG0022193	g12648	Np007G3931300
OG0022233	g4629	Np001G0166700
OG0022235	g24454	Np005G3029000, Np005G3029200
OG0022260	g4829, g36016	Np001G0685000
OG0022281	g31701, g6722	Np005G3198300, Np007G3988500
OG0022344	g8085, g48739	Np044G4409000, Np032G4401900, Np046G4410400, Np036G4405200, Np047G4411000
OG0022464	g2315	Np001G0570900
OG0022499	g2856, g2839	Np007G3728900
OG0022512	g50057	Np004G2368400
OG0022551	g31868, g31978	Np007G4186900
OG0022659	g20004	Np006G3687400
OG0022659	g19784	Np031G4401700
OG0022676	g18272	Np005G2692600
OG0022715	g12112	Np007G4027900
OG0022739	g33062	Np004G2453700, Np004G2461700
OG0022791	g16699	Np004G1944700
OG0022818	g19037	Np001G0603500
OG0022923	g32626, g32629	Np005G2691700
OG0022928	g4216	Np002G0745200
OG0022956	g22637, g22216, g22651	Np004G2524300
OG0022981	g23406, g16580	Np001G0082000
OG0023003	g43638, g46261, g35436, g35437, g50266	Np004G1917100
OG0023020	g29943, g38808, g8606, g30545, g24748	Np002G0902600
OG0023022	g50954	Np006G3670200, Np006G3669700, Np006G3670300, Np006G3669900, Np006G3670100
OG0023028	g48741, g8083	Np044G4408800, Np036G4405000, Np047G4410800, Np022G4391000
OG0023104	g18539	Np003G1442300
OG0023151	g10977	Np001G0370200
OG0023158	g40618	Np001G0356400
OG0023252	g25837, g25789	Np006G3331300
OG0023353	g25972	Np005G2650300
OG0023354	g47850	Np005G2659700
OG0023456	g23666	Np002G1244900
OG0023505	g32028, g32029	Np004G2324300, Np004G2323800
OG0023636	g36222, g36217	Np004G2001700
OG0023671	g44454	Np002G0751100
OG0023754	g24828, g24994, g26723	Np005G2989900
OG0023773	g50287	Np010G4350600, Np002G0822900
OG0023843	g12537, g42061	Np007G4019000
OG0023920	g9353, g33901, g34626, g42414	Np009G4305000
OG0023937	g33045, g35045, g24342, g53594	Np004G2273200
OG0023949	g35175, g30233, g22210, g22167	Np004G2170500
OG0023954	g36072, g36074	Np001G0279900, Np002G1040900
OG0023973	g29538	Np003G1361900, Np003G1361800
OG0024220	g25242	Np005G2737800
OG0024546	g19371	Np001G0512100
OG0025069	g50382	Np005G3098300
OG0025072	g20179, g8145	Np022G4391800
OG0025222	g36979	Np004G2322600
OG0025285	g7728	Np004G2387600, Np007G4195400
OG0025296	g46584	Np001G0129600
OG0025300	g40950, g44190	Np002G1185200
OG0025305	g24430	Np005G3023000
OG0025408	g46841	Np005G3109600
OG0025447	g6904	Np005G3102200, Np004G2021600
OG0025449	g7534	Np007G4142000
OG0025452	g23952	Np005G2850600
OG0025810	g52949	Np001G0345700
OG0026292	g37340	Np003G1451300
OG0027884	g9648	Np001G0013700
OG0027910	g12909	Np003G1471200
OG0028033	g46844	Np005G3109300
OG0028050	g33142	Np003G1639300
OG0028071	g35221, g34679	Np006G3469700
OG0028093	g36565, g25665	Np001G0065300
OG0028105	g27939, g1667	Np005G2676200
OG0032803	g16556	Np001G0080500
OG0032915	g43088	Np010G4347400
OG0032942	g45132	Np004G2496900
OG0032944	g45413	Np003G1292800
OG0032945	g45618	Np003G1393500
OG0032946	g45619	Np003G1401700
OG0032949	g45967	Np004G2052300
