Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_Rawat
OG0018328	g18603	AL8G38750
OG0018329	g395	AL8G38590
OG0018331	g9906	AL8G38020
OG0018332	g428	AL8G37940
OG0018335	g538	AL6G35830
OG0018337	g10070	AL6G37300
OG0018339	g613	AL6G37510
OG0018342	g28920	AL6G32270
OG0018343	g1275	AL8G36100
OG0018344	g28707	AL8G35500
OG0018345	g1246	AL8G35490
OG0018347	g1206	AL8G34890
OG0018348	g28670	AL8G34020
OG0018349	g39298	AL8G33720
OG0018351	g28640, g28638	AL8G33380
OG0018352	g1063	AL8G31940
OG0018353	g19393	AL5G29490
OG0018356	g5563	AL6G17460
OG0018357	g29643	AL6G17330
OG0018359	g5666	AL6G14440
OG0018360	g27965	AL6G10030
OG0018362	g11552	AL6G11290
OG0018363	g45297	AL6G11010
OG0018364	g5822	AL6G10860
OG0018367	g5850	AL6G10360
OG0018374	g13601	AL2G40410
OG0018375	g44325	nbis-gene-623
OG0018377	g46512	AL2G39860
OG0018378	g46426	AL4G42330, AL2G38490
OG0018379	g13615	AL2G37850
OG0018381	g19462	AL1G36640
OG0018383	g46325	AL2G37300
OG0018384	g14235	AL3G47400
OG0018386	g44405	AL2G36420
OG0018387	g44476	AL2G35080
OG0018388	g46183	AL2G35040
OG0018389	g14021, g53180	AL3G50480
OG0018390	g6052	AL3G50660
OG0018391	g17979	AL1G64490
OG0018392	g18057	AL2G22560
OG0018393	g54351	AL1G62790
OG0018396	g37162	AL4G32400
OG0018397	g38035, g51577	nbis-gene-1084
OG0018398	g51601	AL4G32940
OG0018399	g19541	AL4G43980
OG0018400	g46915	AL7G43990
OG0018401	g46879	AL7G44300
OG0018402	g46933	AL9U12170
OG0018403	g46935	AL9U12140
OG0018404	g24906	AL9U11560
OG0018405	g24654	AL7G42990
OG0018407	g17755	AL7G42130
OG0018413	g27632	AL1G40630
OG0018415	g46147	AL2G34420
OG0018416	g44510	AL2G34590
OG0018417	g46160	AL2G34610
OG0018420	g44777	AL2G28150
OG0018421	g45786	AL2G28370
OG0018422	g17047	AL7G24180
OG0018427	g3292	AL5G22420
OG0018428	g10454	AL5G17350
OG0018432	g19518	AL5G26460
OG0018434	g40536	AL8G14100
OG0018435	g10408	AL5G18260
OG0018436	g36465	AL1G58470
OG0018438	g36532	AL1G60010
OG0018441	g54260	AL1G60550
OG0018444	g51411	AL4G29900
OG0018445	g51493	AL4G31050
OG0018446	g51505	AL4G31210
OG0018447	g51522	AL4G31510
OG0018448	g51528	AL4G31590
OG0018449	g47278	AL7G35680
OG0018450	g24220	nbis-gene-1823
OG0018451	g47256	AL7G36370
OG0018452	g47254	AL7G36550
OG0018454	g47246	AL7G36610
OG0018457	g40620	AL8G12080
OG0018459	g11361	AL5G30660
OG0018463	g6244	AL3G45270
OG0018464	g6326	AL3G43970
OG0018465	g13670	AL3G45540
OG0018466	g13717	AL3G49690
OG0018468	g47427	AL7G31010
OG0018471	g7933	AL3G10570
OG0018472	g47334	AL7G33680
OG0018474	g40247	AL6G42810
OG0018476	g24118	AL7G34400
OG0018477	g47188	AL7G37800
OG0018478	g24291	AL7G37590
OG0018479	g16992	AL3G10060
OG0018483	g7944	AL3G10380
OG0018484	g11241	AL3G10420
OG0018485	g12717	AL3G10600
OG0018488	g19635	AL8G45170
OG0018490	g19629	AL8G45300
OG0018491	g9624	AL8G45440
OG0018492	g18706	AL5G46340
OG0018493	g18786	AL5G46240
OG0018494	g11144	AL5G46220
OG0018495	g1756	AL5G45340
OG0018498	g1856	AL5G43870
OG0018500	g18894	AL5G41330
OG0018501	g18910	AL5G40970
OG0018502	g18949	AL5G40290
OG0018503	g11225	AL5G39460
OG0018505	g19024	AL5G37790
OG0018506	g2166	AL5G37480
OG0018507	g2255	AL5G36070
OG0018508	g19175	AL5G34750
OG0018509	g2335	AL5G34670
OG0018510	g2383	AL5G33980
OG0018511	g19218	AL5G33560
OG0018513	g35821	AL3G41930
OG0018514	g6365	AL3G42360
OG0018517	g44881	AL2G26490
OG0018522	g37364	AL7G44200
OG0018526	g40388	AL6G46720
OG0018528	g38496	AL4G11870
OG0018529	g1045	AL5G21140
OG0018530	g28174	AL1G52080
OG0018531	g27929	AL1G51060
OG0018532	g50509	AL1G49940
OG0018534	g32674	AL1G47830
OG0018535	g40299	AL6G44080
OG0018536	g40361	AL6G45750
OG0018537	g4809	AL6G38740
OG0018539	g4788	AL6G39350
OG0018540	g10148	AL6G39570
OG0018542	g5914	AL3G53280
OG0018543	g13826	AL3G53720
OG0018544	g7421	AL8G21050
OG0018545	g31526	AL4G47710
OG0018546	g50802	AL4G46350
OG0018547	g37605	AL4G44490
OG0018548	g37016	AL8G18550
OG0018550	g24611	AL7G42900
OG0018553	g37473	AL4G41560
OG0018554	g52082	AL4G41410
OG0018557	g37384	AL4G39280
OG0018558	g12691	AL3G11330
OG0018561	g12680	AL3G12010
OG0018564	g12770	AL3G12920
OG0018565	g12633	AL3G13150
OG0018566	g7821	AL3G13220
OG0018567	g12776	AL3G13340
OG0018569	g7753	AL3G14550
OG0018570	g12595	AL3G14650
OG0018571	g12821	AL3G14890
OG0018572	g7706	nbis-gene-664
OG0018573	g12858	AL3G15840
OG0018574	g12544	AL3G16260
OG0018575	g12878	AL3G16480
OG0018576	g12465	AL3G18110
OG0018577	g7601	AL3G18590
OG0018579	g13004	nbis-gene-678
OG0018581	g7483	AL3G20740
OG0018582	g12388	AL3G21230
OG0018584	g46698, g16891	AL7G50740
OG0018585	g7354	AL3G23330
OG0018586	g12271	AL3G24360
OG0018587	g7284	AL3G24450
OG0018588	g12256	AL3G24630
OG0018589	g13159	AL3G24930
OG0018590	g7253	AL3G25050
OG0018592	g7204	AL3G26070
OG0018593	g12181	AL3G26720
OG0018594	g12149	AL3G27480
OG0018598	g12056	AL3G30090
OG0018599	g6875	AL3G31730
OG0018600	g10803	nbis-gene-1180
OG0018601	g6821	AL3G32570
OG0018603	g21349, g48620	AL8G12400
OG0018604	g6785	AL3G33050
OG0018607	g13367	AL3G33720
OG0018609	g886	AL8G27100
OG0018610	g16890	AL7G50720
OG0018611	g46705	nbis-gene-1950
OG0018612	g10302	AL8G19890
OG0018613	g13399	AL3G35920
OG0018614	g11868	AL3G35460
OG0018616	g45064	AL2G22630
OG0018617	g18067	AL2G19180
OG0018618	g43628	AL1G64750
OG0018619	g4898	AL6G30300
OG0018621	g19255	AL5G33070
OG0018623	g26857	AL1G10310
OG0018624	g26860	AL1G10360
OG0018627	g49421	AL1G13050
OG0018629	g30851	AL1G13690
OG0018630	g30853	AL1G13710
OG0018631	g26934	AL1G14000
OG0018632	g30896	AL1G14640
OG0018635	g30932	AL1G15300
OG0018636	g49516	AL1G15720
OG0018637	g31026	AL1G16810
OG0018638	g31038	AL1G17030
OG0018641	g49573	AL1G17770
OG0018643	g49603	AL1G18370
OG0018644	g31101	AL1G18430
OG0018645	g49650	AL1G19370
OG0018646	g31164	AL1G19660
OG0018649	g31225	nbis-gene-59
OG0018650	g27123	AL1G21450
OG0018652	g27148	AL1G22370
OG0018653	g27167	AL1G22760
OG0018655	g31441	AL1G24950
OG0018656	g49882	AL1G25440
OG0018657	g31532	AL1G26360
OG0018658	g31571	AL1G27120
OG0018660	g27307	AL1G27630
OG0018661	g49944	AL1G27640
OG0018662	g27311	AL1G27840
OG0018665	g27362	AL4G24000
OG0018666	g49992	AL1G29320
OG0018671	g27454	AL1G33070
OG0018672	g27455	AL1G33080
OG0018673	g50130	AL1G33130
OG0018674	g18446	AL8G19060
OG0018675	g50256	AL1G36370
OG0018676	g50262	AL1G36410
OG0018677	g45941	AL2G31310
OG0018678	g23842	AL7G28990
OG0018680	g1825	AL1G58720
OG0018682	g40862	AL2G12560
OG0018683	g36896	nbis-gene-382
OG0018684	g40874	AL2G12860
OG0018687	g40997	AL2G15660
OG0018688	g44136	AL2G16010
OG0018689	g44104	AL2G16690
OG0018691	g41106	AL1G66460
OG0018692	g43985	AL1G66130
OG0018693	g36838	AL7G49450
OG0018694	g40776	AL2G10510
OG0018696	g10838	AL8G11100
OG0018697	g25565	AL6G48410
OG0018698	g47711	AL7G22450
OG0018700	g54078	AL1G55160
OG0018701	g36347	AL1G55310
OG0018704	g36378	AL1G55980
OG0018706	g54146	AL7G10070
OG0018708	g22662	AL7G10480
OG0018709	g22714	AL7G11570
OG0018712	g22815	AL7G12960
OG0018713	g22817	AL7G12990
OG0018714	g47990	AL7G13310
OG0018715	g47984	nbis-gene-1704
OG0018716	g22852	AL7G13650
OG0018717	g47980	AL7G13750
OG0018718	g47949	AL7G15070
OG0018719	g22967	AL7G15220
OG0018720	g22976, g36197	AL7G15390, AL2G16370
OG0018721	g47930	AL7G15450
OG0018722	g47907	AL7G16080
OG0018723	g23043	AL7G16370
OG0018725	g18195	AL3G39380
OG0018726	g23300	AL7G20130
OG0018728	g19501	AL5G27070
OG0018733	g32063	AL1G36870
OG0018736	g47143	AL6G53480
OG0018737	g49323	AL1G10980
OG0018738	g26951	AL1G14790
OG0018740	g31004	AL1G16490
OG0018742	g31359	AL1G23460, nbis-gene-76
OG0018743	g32021	AL1G35560
OG0018744	g32093	AL1G37460
OG0018745	g50305	AL1G37630
OG0018746	g32126	AL1G38450
OG0018747	g50341	AL1G38590
OG0018750	g32186	AL1G39610
OG0018751	g32199	AL1G39830
OG0018752	g32208	AL1G40010
OG0018753	g32364	AL1G42310
OG0018755	g28231	AL1G51550
OG0018758	g54253	AL1G60340
OG0018761	g40979	AL2G15280
OG0018763	g44055	AL2G17750
OG0018764	g41094	AL1G66690
OG0018765	g43512	AL1G66570, AL1G66610
OG0018766	g45104	AL2G19680
OG0018768	g18021, g18023	nbis-gene-562
OG0018770	g46123	AL2G33950
OG0018771	g44374	AL2G37090
OG0018772	g46347	AL2G37520
OG0018773	g46458	AL2G38930
OG0018774	g46508	nbis-gene-620
OG0018775	g46510	AL2G39690
OG0018778	g24961, g11680, g28213	nbis-gene-580
OG0018783	g6852	AL3G32230
OG0018784	g6471	AL8G20550, AL300U10010, AL3G39280
OG0018788	g6226	AL3G45470
OG0018792	g13795	AL3G53040
OG0018793	g13840	AL3G53990
OG0018794	g13836	AL3G54130
OG0018795	g50946	AL4G13180
OG0018796	g38430	AL4G13370
OG0018797	g38433	AL4G13460
OG0018798	g50970	AL4G14190
OG0018801	g38360	AL4G15740
OG0018810	g51821	AL4G37410
OG0018812	g37713	AL4G46660
OG0018813	g10811	AL5G10220
OG0018814	g10708	AL5G11820
OG0018817	g11513	AL5G21240
OG0018818	g19595	AL5G23430
OG0018821	g24239	nbis-gene-1329
OG0018822	g19389	AL5G29700
OG0018824	g52844, g52834	AL5G31750
OG0018825	g19187	AL5G34550
OG0018826	g11282	AL5G36200
OG0018827	g11260	AL5G37930
OG0018828	g18824	AL5G42650
OG0018830	g29694	AL6G16190
OG0018832	g9956	AL6G34500
OG0018834	g10172	AL6G40660
OG0018835	g25952	AL6G41770
OG0018836	g40203	AL6G41850
OG0018837	g40281	AL6G43720
OG0018842	g22761	nbis-gene-1697, AL7G12220
OG0018843	g22872	AL7G13780
OG0018844	g22994	AL7G15650
OG0018847	g47665	AL7G24220
OG0018849	g17119	AL7G26060
OG0018850	g23686	AL7G26310
OG0018851	g47585	AL7G26490
OG0018852	g23735	AL7G27250
OG0018853	g47510	AL7G28710
OG0018855	g53650, g17711	AL7G41030
OG0018856	g47014	AL7G42770
OG0018858	g54007	AL9U11380
OG0018859	g47084	AL7G44680
OG0018860	g46792	AL7G46320
OG0018862	g36992	AL8G18910
OG0018863	g18450	AL8G19120
OG0018864	g18457	AL8G19330
OG0018867	g1446	AL8G23980
OG0018868	g1423	AL8G24170
OG0018870	g17187	AL8G24880
OG0018871	g28301	AL8G25170
OG0018872	g28325	AL8G25490
OG0018873	g1327	AL8G25860
OG0018874	g28345	AL130U10020
OG0018875	g1322	AL8G26060
OG0018876	g41177	AL8G26220
OG0018877	g41212	AL8G26630
OG0018879	g50764, g1113, g32264	nbis-gene-2122, nbis-gene-2120, nbis-gene-2121
OG0018881	g252, g9786	AL8G41380
OG0018882	g9631	AL8G45030
OG0018884	g19735, g20912, g19783, g19775, g19688, g19979	AL9U11930, AL9U12000
OG0018885	g9647	AL8G44630
OG0018888	g39478	AL6G52180
OG0018889	g29022	AL6G28990
OG0018895	g6571, g49151	AL8G10060
OG0018912	g2707	AL5G27920
OG0018915	g16710	AL5G11390
OG0018916	g16843	AL7G49520
OG0018920	g45691	AL6G26220
OG0018922	g5284	AL6G23840
OG0018925	g45550	AL6G21400
OG0018929	g25512	AL6G49700
OG0018930	g23818	AL7G28370
OG0018932	g40152	AL4G20160
OG0018933	g5550	AL6G17660
OG0018934	g38529	AL4G10630
OG0018935	g39674	AL8G15790
OG0018937	g17224	AL7G29120
OG0018938	g32344	AL1G41990
OG0018941	g50649	AL1G46760
OG0018943	g16693	AL5G12860
OG0018945	g18676	AL8G44070
OG0018947	g209	AL8G42160
OG0018948	g288	AL8G40640
OG0018953	g28812	AL8G36870
OG0018955	g28719, g1202	AL8G34830
OG0018956	g1070	AL8G26900
OG0018957	g28528	AL8G31390
OG0018958	g19416	AL5G28890
OG0018959	g5577	AL6G17110
OG0018960	g29688	AL6G16310
OG0018971	g16820	AL7G48930
OG0018978	g27971	AL1G64600
OG0018981	g3003	AL5G23700
OG0018983	g1444	AL8G24030
OG0018984	g17862	AL9U10520
OG0018987	g1430	AL8G24130
OG0018989	g1381	AL8G24930
OG0018990	g44589	AL2G32590
OG0018991	g46097	AL2G33640
OG0018992	g46137	AL2G34200
OG0018993	g44500	AL2G34700
OG0018997	g28303	AL8G25250
OG0018999	g40557	AL185U10030
OG0019001	g40521	AL8G14570, AL8G14620
OG0019004	g51364	AL4G29190
OG0019005	g51442	AL4G30350
OG0019008	g24157	AL7G35380
OG0019009	g47282	AL7G35500
OG0019011	g46625	AL7G47330
OG0019012	g47361	AL7G33070
OG0019013	g24019	AL7G32780
OG0019015	g17562	nbis-gene-1837
OG0019016	g47190	AL7G37740
OG0019028	g11704	AL3G40180
OG0019029	g13537	AL3G42050
OG0019030	g6361	AL3G42490
OG0019032	g13944	AL3G53080
OG0019037	g25764	AL6G45040
OG0019039	g13825	AL3G53560
OG0019041	g16717	AL5G24610
OG0019044	g52252	AL4G44650
OG0019045	g52249	AL4G44620
OG0019046	g37567	AL4G43890
OG0019049	g38201	AL4G41630
OG0019052	g41080	AL3G11620
OG0019053	g29191	AL6G27450
OG0019054	g4648	AL8G23000
OG0019055	g12812	AL3G14630
OG0019063	g13266	AL3G29530
OG0019065	g6922	AL3G30900
OG0019066	g11909	AL3G34340, AL126U10010
OG0019067	g10310	AL5G20490
OG0019068	g18102	AL7G52480
OG0019069	g6536	AL3G37990
OG0019070	g11765	AL3G37690
OG0019072	g13433	AL3G36990
OG0019074	g43912, g52811	AL1G65400
OG0019076	g41454	AL6G30160
OG0019077	g49291	AL1G10240
OG0019079	g49417	AL1G12950
OG0019080	g30828	AL1G13010
OG0019085	g49580	AL1G17840
OG0019087	g27092	AL1G20170
OG0019090	g31440	AL1G24920
OG0019092	g27543	AL1G36580
OG0019096	g44230	AL2G13460
OG0019098	g44089	AL2G17190
OG0019099	g51374	AL4G29350
OG0019100	g40778	AL2G10550
OG0019103	g18478	AL8G11420
OG0019108	g36325	AL1G55110
OG0019111	g22680	AL7G10940
OG0019114	g11004	AL7G19230
OG0019116	g47855	AL7G17790
OG0019117	g23349	AL7G20920
OG0019120	g45279	AL6G53340
OG0019123	g16673	AL5G13560
OG0019125	g30799	AL1G12380
OG0019127	g27005	AL1G17480
OG0019131	g50223, g11154	AL1G35410
OG0019132	g32147	AL1G38670
OG0019134	g489	AL1G39970
OG0019135	g50392	AL1G40140
OG0019138	g32542	AL1G45930
OG0019139	g36694	AL1G63120
OG0019143	g11308	AL1G51610
OG0019154	g42235, g42219	AL8G19600
OG0019155	g18069	AL2G19150
OG0019158	g45007	AL2G23920
OG0019159	g41549	AL2G27310
OG0019161	g44602	AL2G32260
OG0019168	g7616	AL3G18150
OG0019171	g6661	nbis-gene-749
OG0019173	g50879	AL3G41830, AL3G45820
OG0019174	g11108	AL3G43590
OG0019177	g6309	AL3G44840
OG0019178	g6242	AL3G45320
OG0019179	g12460	AL3G45960
OG0019180	g5966	AL3G48990
OG0019181	g13835	AL3G54150
OG0019183	g36888	AL4G14080
OG0019186	g34480	AL4G17400
OG0019188	g36836	AL4G17870
OG0019189	g40159	AL4G19980
OG0019191	g37379	AL4G39060
OG0019193	g10682	AL5G12600
OG0019199	g19593	AL5G23690
OG0019204	g2031	AL5G39940, AL5G39950
OG0019207	g54087, g46057, g50924	AL6G27630, AL6G27620
OG0019209	g510	AL6G35250
OG0019211	g535	AL6G35820
OG0019212	g25933	AL6G42420
OG0019214	g40270	AL6G43370
OG0019215	g40345	AL6G45190
OG0019216	g24588	AL6G53190
OG0019218	g22792	AL7G12630
OG0019220	g23669	nbis-gene-1773
OG0019222	g47591	AL7G26280
OG0019224	g23737	AL7G27280
OG0019226	g47511	AL7G28630
OG0019227	g17639	AL7G39680
OG0019229	g24575	AL7G42380
OG0019230	g24799	AL9U11220
OG0019231	g46934	AL9U12160
OG0019232	g46805	AL7G46250
OG0019233	g15791	AL7G49180
OG0019239	g11135	AL8G17540
OG0019244	g16246	AL8G23460
OG0019245	g26633	AL8G23540
OG0019246	g1439	AL8G24070
OG0019248	g41236	AL8G27170
OG0019252	g19708	nbis-gene-470, nbis-gene-495
OG0019257	g24282	AL7G37460
OG0019258	g45377	AL6G13570
OG0019263	g32157	AL1G39160
OG0019265	g40309	AL6G44290
OG0019266	g397	AL8G38560
OG0019267	g39978	nbis-gene-1029
OG0019270	g47978	nbis-gene-1232
OG0019297	g2821	AL5G25740
OG0019299	g29157	AL6G27870
OG0019302	g45650	AL6G24820
OG0019304	g5501	AL6G18870
OG0019306	g40200	AL4G19600
OG0019308	g52939, g19471	AL59U10030, AL1G53140
OG0019308	g12279, g37888	AL1G54450
OG0019310	g32432	AL1G43910
OG0019314	g5359	AL6G22470
OG0019317	g39230	AL8G36010
OG0019320	g989	AL8G30520
OG0019324	g5849	AL6G10370
OG0019331	g46321	AL2G37220
OG0019338	g24665	AL7G42910
OG0019346	g11010	AL8G14120
OG0019348	g54150	AL1G57210
OG0019351	g36440	AL1G57990
OG0019354	g19365	AL5G30470
OG0019357	g6107	AL3G49990
OG0019358	g47425	AL7G31190
OG0019359	g37013	AL8G18660
OG0019363	g9635	AL8G44900
OG0019364	g9632	AL8G45010
OG0019365	g22959	nbis-gene-1712
OG0019366	g18767	AL5G46000
OG0019371	g1955	AL5G42050
OG0019372	g2012	AL5G41170
OG0019375	g2310	AL5G35120
OG0019378	g13538	AL3G42130
OG0019380	g44843	AL2G27240
OG0019381	g13981	AL3G51300
OG0019386	g38348	AL4G16100
OG0019388	g53679	AL1G50790
OG0019389	g13814	AL3G48130
OG0019391	g37752	AL4G47320
OG0019399	g12632	AL3G12620
OG0019404	g13189	AL3G25410
OG0019405	g7184	AL3G26430
OG0019406	g6967	AL3G30160
OG0019407	g6874	AL3G31740
OG0019408	g13360	AL3G33920
OG0019409	g11916	AL3G34070
OG0019411	g11869	AL3G35440
OG0019413	g49292	AL1G10250
OG0019422	g49778	AL1G22910
OG0019423	g31461	AL1G25290
OG0019429	g27423	AL1G31500
OG0019430	g27438	AL1G32450
OG0019431	g31893	nbis-gene-113
OG0019434	g50286	AL1G37090
OG0019435	g45849	AL2G29650
OG0019440	g40841	AL2G11770
OG0019444	g40487	AL8G15530
OG0019451	g23352	AL7G21000
OG0019452	g50282	AL1G37030
OG0019455	g25348	AL6G53310
OG0019456	g25331	AL6G53550
OG0019465	g50340	AL1G38580
OG0019466	g50381	AL1G39920
OG0019467	g32210	AL1G40030
OG0019469	g23474	AL7G23040
OG0019470	g50580	AL1G49310
OG0019472	g27949	AL1G51170
OG0019474	g36742	AL1G64230
OG0019475	g27973	AL1G64560
OG0019476	g44229, g44226	AL2G13470
OG0019477	g41071	nbis-gene-425
OG0019478	g43900	AL1G65280
OG0019482	g1679	AL2G23910
OG0019483	g27827, g45799	AL2G28580
OG0019484	g17433	AL2G28690
OG0019485	g17033	AL2G28960
OG0019487	g44531	AL2G34250
OG0019492	g12165	AL3G27040
OG0019494	g13390, g6671	AL3G35520, AL4G16750
OG0019500	g6141	AL3G52320
OG0019501	g13798, g13796	AL3G53070
OG0019504	g51056	AL4G17160
OG0019506	g27653	AL4G29490
OG0019508	g37084	nbis-gene-1078
OG0019509	g51491	AL4G31010
OG0019511	g18074	nbis-gene-1134, nbis-gene-1971, nbis-gene-1970
OG0019512	g52220	AL4G44080
OG0019514	g10546	AL5G15660
OG0019515	g1603	AL5G15940
OG0019518	g3198	AL5G22550
OG0019519	g19602	AL5G22960
OG0019520	g2980	AL5G23990
OG0019523	g12666	AL5G45660
OG0019527	g13590, g13655, g12601	nbis-gene-1542
OG0019529	g4685	AL6G39650
OG0019530	g10173	AL6G40670
OG0019531	g40251	AL6G42940
OG0019537	g47582	AL7G26610
OG0019540	g47527	AL7G28150
OG0019542	g23885, g6253	AL7G29790, AL2G21230
OG0019543	g23956	AL7G31150
OG0019545	g24139	AL7G34880
OG0019550	g11011	AL8G14130
OG0019557	g32265, g1114, g50763, g35290, g34317	AL8G28730
OG0019560	g20151, g8118, g8024, g20197, g48800	nbis-gene-2226, AL6G41410
OG0019562	g1007	AL8G30790
OG0019564	g867	AL8G26490
OG0019567	g50975	AL5G14410
OG0019569	g27928	AL1G51020
OG0019570	g49489	nbis-gene-36
OG0019603	g45656	AL6G24950
OG0019605	g23114	AL7G17020
OG0019608	g50553	AL1G44730
OG0019614	g27196, g27165, g12711	AL8G39860
OG0019615	g389	AL8G38670
OG0019616	g10039	AL6G36750
OG0019617	g857	AL8G36690, AL71U10050
OG0019618	g28747	AL8G36060
OG0019619	g1041	AL8G31560
OG0019623	g45444	AL6G16050
OG0019626	g29850	AL6G11960
OG0019631	g43855, g17707	nbis-gene-621
OG0019635	g19509	AL5G26880
OG0019641	g46928	AL7G43810
OG0019643	g54145, g29284, g11332, g32119	AL3G39410, AL3G39520
OG0019646	g29273	AL1G49930
OG0019648	g11003	AL8G13890
OG0019655	g47374	AL7G32660
OG0019659	g11183	AL5G43480
OG0019664	g6027	AL3G51280
OG0019666	g38149	AL3G43020, AL4G38630
OG0019674	g52167	AL4G43510
OG0019675	g52032	AL4G40510
OG0019676	g12669	AL3G12320
OG0019679	g12545	AL3G16250
OG0019683	g12163	AL3G27110
OG0019687	g37021	AL8G18460
OG0019691	g49403	AL1G12590
OG0019693	g38447	AL4G12940
OG0019694	g49873	AL5G34610
OG0019697	g49977	AL1G28780
OG0019698	g31780	nbis-gene-104
OG0019703	g41110	nbis-gene-335
OG0019707	g40468	AL6G48800
OG0019708	g18349	AL7G10440
OG0019710	g46913	AL7G12820
OG0019715	g13648, g26985, g26982	AL1G14340
OG0019716	g30965	AL1G15880
OG0019717	g49566	AL1G17680
OG0019719	g35166, g32171	AL1G39480
OG0019732	g41326	AL3G33140
OG0019733	g13662	AL3G44760
OG0019736	g13975	AL3G51440
OG0019737	g50856	AL4G10280
OG0019738	g50909	AL4G12400
OG0019739	g38457	AL4G12430
OG0019741	g32385, g27225	AL4G16430
OG0019748	g2077	AL4G44710
OG0019750	g2968	AL5G24230
OG0019756	g1829	AL5G44150
OG0019763	g35971, g22840	AL7G13410
OG0019765	g23681	AL7G26220
OG0019773	g16865	AL7G50120
OG0019775	g46639	AL7G47800
OG0019776	g45858	AL8G19730
OG0019780	g28369	AL8G26830
OG0019782	g28443	AL8G28970
OG0019786	g48597, g48645, g21371, g48605	AL5G20340
OG0019787	g8099, g48726	nbis-gene-645
OG0019788	g19733	AL9U11970
OG0019789	g10913	AL8G11410
OG0019790	g36402	nbis-gene-1261
OG0019791	g10416	AL5G18040
OG0019795	g7888	AL3G11510
OG0019832	g3267	AL5G22470
OG0019851	g46598	AL2G41480
OG0019861	g40586	AL8G12690
OG0019867	g39745, g36590, g44011	AL8G43290
OG0019875	g44865	AL2G26860
OG0019876	g45062	AL7G33720
OG0019888	g12947	AL3G18260
OG0019889	g13110	AL3G22470
OG0019895	g6936	AL1G54930
OG0019897	g6842	AL3G32410
OG0019903	g19390	AL5G29690
OG0019904	g40968	nbis-gene-403
OG0019910	g812	AL6G33840
OG0019911	g32069	AL1G37080
OG0019913	g30858	AL1G13750
OG0019918	g50198	AL1G34670, AL1G34680
OG0019925	g51015	nbis-gene-410
OG0019930	g44954	AL2G25090
OG0019932	g41233	AL3G10720
OG0019940	g13676	AL3G45810
OG0019951	g1645	AL5G11060
OG0019952	g10641	AL5G13770
OG0019955	g15937	AL8G19520, AL2G22870, nbis-gene-446, AL1G57260
OG0019958	g19599	AL5G23300
OG0019959	g2888	AL5G25230
OG0019962	g11326	AL5G33240
OG0019968	g45330, g45331	nbis-gene-1438
OG0019969	g5633	nbis-gene-1468
OG0019970	g29457	AL6G21760
OG0019971	g784	AL6G33230
OG0019973	g10156	AL6G40060
OG0019974	g40238	AL6G41610
OG0019975	g2859, g2852, g2835, g2845, g2841	AL6G42790
OG0019979	g22835, g47986	AL7G13380
OG0019981	g23731	AL7G27180
OG0019983	g47241	AL7G36680
OG0019984	g17648	nbis-gene-1852
OG0019987	g10999, g6263	AL144U10030
OG0019995	g47705	AL8G29190
OG0019997	g28705	AL48U10080
OG0019998	g845	AL8G37070
OG0019999	g8138, g20173	nbis-gene-1939, nbis-gene-1938
OG0020006	g20233, g30325, g30293	AL6G41420
OG0020008	g6089	AL3G50320
OG0020047	g27715	AL1G44870
OG0020053	g29744	nbis-gene-311, nbis-gene-312, nbis-gene-314
OG0020057	g28375	nbis-gene-333, AL1G66410
OG0020058	g54293	AL1G61930
OG0020059	g48635, g21362, g48588	AL3G44600
OG0020067	g40603	AL8G12340, AL7G35940
OG0020068	g11443	AL5G23890
OG0020071	g41552	AL9U10410
OG0020073	g18703	AL5G46310
OG0020080	g25712	AL6G46010
OG0020083	g52080	AL4G41370
OG0020090	g13246	AL3G28430
OG0020096	g49384	AL1G12040
OG0020106	g22843	AL7G13530
OG0020107	g18264	AL4G14340
OG0020116	g48148	AL2G17330
OG0020119	g54302	AL1G62200, AL1G62210
OG0020120	g41736, g41734, g41742, g41738, g41740	nbis-gene-1632, nbis-gene-1631
OG0020123	g41133	AL1G65010
OG0020134	g13673	AL3G45780
OG0020140	g38268	AL4G19370
OG0020146	g4592, g12969	AL5G27620
OG0020152	g8358, g9354, g33679, g21783, g30182, g15408, g21624	AL3G44290
OG0020153	g40421	nbis-gene-1609
OG0020154	g40236	AL6G41650
OG0020156	g25683, g25686	AL8G35290
OG0020157	g25342	AL6G53390
