Orthogroup	Cochlearia_excelsa	Alyssum_gmelinii
OG0015558	g2323	Ag031G3383000
OG0015559	g11305	Ag031G3384200, Ag031G3384300
OG0015561	g2342	Ag031G3387700
OG0015562	g5890	Ag031G3391700
OG0015563	g2384	Ag031G3400100
OG0015565	g2388	Ag031G3405000
OG0015566	g2406	Ag031G3410600
OG0015567	g19224	Ag031G3412600
OG0015568	g19227	Ag031G3416200
OG0015569	g19230	Ag031G3416500
OG0015570	g11328	Ag031G3417900
OG0015571	g935	Ag020G2563100
OG0015572	g39444	Ag020G2564500
OG0015573	g28424	Ag020G2571100
OG0015574	g28423	Ag020G2572200
OG0015575	g41279	Ag020G2575000
OG0015576	g28416, g41278	Ag020G2575100
OG0015577	g17608, g24401	Ag025G2904400, Ag053G4871900
OG0015578	g6453	Ag029G3087700
OG0015579	g6452	Ag029G3087800
OG0015580	g13511	Ag029G3088900
OG0015581	g11707	Ag029G3094500
OG0015582	g11706	Ag029G3094800
OG0015583	g11700	Ag029G3098200
OG0015584	g13517	Ag029G3098700
OG0015585	g6436	Ag029G3101000
OG0015586	g6422	Ag029G3103500
OG0015587	g6420	Ag029G3103700
OG0015588	g6410	Ag029G3105200
OG0015589	g6409	Ag029G3105300
OG0015590	g6396	Ag029G3107300
OG0015591	g6395	Ag029G3107400
OG0015592	g13534	Ag029G3110400
OG0015593	g13535	Ag029G3110500
OG0015594	g11655	Ag029G3112400
OG0015595	g13549	Ag029G3113100
OG0015596	g13550	Ag029G3113200
OG0015597	g13562	Ag029G3114600
OG0015598	g11648	Ag029G3115000
OG0015599	g6359	Ag029G3116100
OG0015600	g45136	Ag029G3116200
OG0015601	g13573	Ag029G3117800
OG0015602	g11615	Ag029G3118900
OG0015603	g36968	Ag029G3119100
OG0015604	g13582	Ag029G3120200
OG0015605	g13494	Ag095G5469900
OG0015606	g41833	Ag067G5174200
OG0015607	g44931	Ag067G5177500
OG0015608	g44921	Ag067G5179600
OG0015609	g41782	Ag067G5181600
OG0015610	g44916	Ag067G5183300
OG0015611	g41724	Ag067G5185800
OG0015612	g44900	Ag067G5187200
OG0015613	g44899	Ag067G5187300
OG0015614	g41616	Ag067G5194200
OG0015615	g44875	Ag067G5195400
OG0015616	g13638	Ag067G5197100
OG0015617	g41577	Ag067G5198100
OG0015618	g41574	Ag067G5200600
OG0015619	g44852	Ag067G5201100
OG0015620	g45666	Ag081G5398400
OG0015621	g10285	Ag081G5400200
OG0015622	g18499	Ag081G5400500
OG0015623	g1636	Ag081G5400800
OG0015624	g10244	Ag081G5403100
OG0015625	g10246	Ag081G5403300
OG0015626	g13982	Ag042G4379300
OG0015627	g17895	Ag042G4380300
OG0015628	g6021	Ag042G4386700
OG0015629	g6017	Ag042G4387200
OG0015630	g6009	Ag042G4388900
OG0015631	g13958	Ag042G4390300
OG0015632	g13765	Ag042G4391100
OG0015633	g13952	Ag042G4392400
OG0015634	g5988	Ag042G4403100
OG0015635	g13936	Ag042G4403500
OG0015636	g5984	Ag042G4405800
OG0015637	g13915	Ag042G4416500
OG0015638	g5964	Ag042G4418200
OG0015639	g13803	Ag042G4420400
OG0015640	g51978	Ag039G4182300
OG0015641	g38153	Ag039G4185100
OG0015642	g51970	Ag039G4186200
OG0015643	g51966	Ag039G4189300
OG0015644	g51965	Ag039G4190000
OG0015645	g5023	Ag039G4191100
OG0015646	g37369	Ag039G4192100
OG0015647	g51946	Ag039G4195600
OG0015648	g51944	Ag039G4196200
OG0015649	g37357	Ag039G4206400
OG0015650	g16760	Ag039G4210200
OG0015651	g37348	Ag039G4210300
OG0015653	g38138	Ag039G4217700
OG0015654	g51837	Ag039G4224400
OG0015655	g51834	Ag039G4224800
OG0015656	g51833	Ag039G4224900
OG0015657	g51824	Ag039G4225600
OG0015658	g37326	Ag039G4236800
OG0015659	g51787	Ag039G4237100
OG0015660	g51780	Ag039G4240100
OG0015661	g51773	Ag039G4244300
OG0015662	g51752	Ag039G4254600
OG0015663	g37305	Ag039G4260700
OG0015664	g51742	Ag039G4263200
OG0015665	g1678	Ag039G4265200
OG0015666	g51740	Ag039G4266700
OG0015668	g51736	Ag039G4270700
OG0015669	g51732	Ag039G4272100
OG0015670	g37286	Ag039G4274700
OG0015671	g10773	Ag039G4276300
OG0015672	g37284	Ag039G4277600
OG0015673	g37273	Ag039G4282700
OG0015674	g37270	Ag039G4284400
OG0015675	g37257	Ag039G4289400
OG0015676	g51701	Ag039G4289700
OG0015677	g51700	Ag039G4289800
OG0015678	g40230	Ag039G4290800
OG0015679	g37241	Ag039G4292100
OG0015680	g37236	Ag039G4297100
OG0015681	g37231	Ag039G4299600
OG0015682	g19612	Ag039G4302600
OG0015683	g38078	Ag039G4305800
OG0015684	g51660	Ag039G4306500
OG0015686	g38066	Ag039G4317200
OG0015687	g37202	Ag039G4318000
OG0015688	g37199	Ag039G4319100
OG0015689	g38056	Ag039G4321600
OG0015690	g37195	Ag039G4322300
OG0015691	g38054	Ag039G4324600
OG0015692	g51620	Ag039G4324900
OG0015693	g51618	Ag039G4327800
OG0015694	g51610	Ag039G4331600
OG0015695	g40412	Ag066G5131000
OG0015696	g25598	Ag066G5141000
OG0015698	g40434	Ag066G5141900
OG0015699	g45155	Ag066G5142400
OG0015700	g40443	Ag066G5145500
OG0015701	g11138	Ag066G5150400
OG0015702	g48901, g16981	Ag016G2403100, Ag066G5157300
OG0015703	g45145	Ag030G3125300, Ag021G2626400
OG0015704	g11129	Ag030G3128100
OG0015705	g40385	Ag030G3130200
OG0015706	g40407	Ag030G3136900
OG0015707	g38539	Ag015G2179200
OG0015708	g38533	Ag015G2180100
OG0015710	g38527	Ag015G2183100
OG0015711	g50877	Ag015G2184400
OG0015713	g38513	Ag015G2187500
OG0015714	g38512	Ag015G2187600
OG0015716	g50893	Ag015G2190400
OG0015717	g50897	Ag015G2192500
OG0015718	g38484	Ag015G2193900
OG0015719	g38458	Ag015G2197000
OG0015720	g38448	Ag015G2198200
OG0015721	g38438	Ag015G2198800
OG0015722	g38435	Ag015G2199400
OG0015723	g38434	Ag015G2199500
OG0015724	g38432	Ag015G2199900
OG0015725	g38410	Ag015G2200800
OG0015726	g38329	Ag015G2206700
OG0015727	g36850	Ag015G2206800
OG0015728	g38305	Ag015G2209500
OG0015729	g38301	Ag015G2209600
OG0015730	g51032	Ag015G2214100
OG0015731	g38292	Ag015G2215100
OG0015732	g38286	Ag015G2215600
OG0015733	g36818	Ag015G2216000
OG0015734	g51029	Ag015G2216200
OG0015735	g38290	Ag015G2218300
OG0015736	g36795	Ag015G2219600
OG0015737	g38384	Ag015G2222000
OG0015738	g38325	Ag015G2234900
OG0015739	g32290	Ag015G2235600
OG0015740	g28218	Ag015G2236300
OG0015741	g28204	Ag015G2238800
OG0015742	g28173	Ag015G2241300
OG0015743	g28155	Ag015G2241800
OG0015744	g53844	Ag015G2242900
OG0015745	g27955	Ag015G2249600
OG0015746	g35929, g27923	Ag015G2252500
OG0015747	g27922	Ag015G2252600
OG0015748	g27913	Ag015G2254400
OG0015749	g27910	Ag015G2257600
OG0015750	g33023	Ag015G2258600
OG0015751	g33009	Ag015G2258700
OG0015752	g27884	Ag015G2259800
OG0015753	g27865	Ag015G2262800
OG0015754	g27864	Ag015G2263100
OG0015755	g27862	Ag015G2264100
OG0015756	g27861	Ag015G2264200
OG0015757	g27860	Ag015G2264600
OG0015758	g50751	Ag015G2265400
OG0015759	g27812	Ag052G4868400, Ag015G2266300
OG0015760	g32747	Ag052G4868100, Ag015G2266600
OG0015761	g32671	Ag052G4859500, Ag015G2277700
OG0015762	g40229	Ag021G2584700, Ag026G2998300
OG0015763	g40225	Ag021G2586300, Ag026G2996400
OG0015764	g40231	Ag021G2594600, Ag026G2987900
OG0015765	g40284	Ag021G2597900
OG0015766	g40290	Ag021G2599500
OG0015767	g40292	Ag021G2599800
OG0015768	g40294	Ag021G2600000
OG0015769	g40296	Ag021G2600900
OG0015770	g40297	Ag021G2601400
OG0015771	g40298	Ag021G2601500
OG0015772	g40301	Ag021G2602500
OG0015773	g40303	Ag021G2602900
OG0015774	g40313	Ag021G2603900
OG0015775	g40326	Ag021G2606100
OG0015776	g40338	Ag021G2609900
OG0015777	g40339	Ag021G2610200
OG0015778	g40340	Ag021G2610700
OG0015780	g40355	Ag021G2614600
OG0015781	g25729	Ag021G2615300
OG0015782	g40358	Ag021G2616000
OG0015783	g40372	Ag021G2618700
OG0015784	g40373	Ag021G2618800
OG0015785	g40376	Ag021G2621300
OG0015787	g40378	Ag021G2623700
OG0015788	g25689	Ag021G2623800
OG0015789	g29097	Ag038G4147000
OG0015790	g4865	Ag038G4153300
OG0015791	g38264	Ag038G4155400
OG0015792	g10266	Ag038G4158600
OG0015793	g4836, g10115	Ag038G4159100
OG0015794	g18524, g4825	Ag038G4159900
OG0015795	g4824	Ag038G4160800
OG0015796	g10119	Ag038G4162900
OG0015797	g18517	Ag038G4168700
OG0015798	g4689	Ag038G4172600
OG0015799	g4688	Ag038G4172700
OG0015800	g10161	Ag038G4178000
OG0015801	g1441, g13813, g13872	Ag088G5427200
OG0015802	g13871	Ag088G5427500
OG0015803	g5938	Ag088G5429200
OG0015804	g5933	Ag088G5431800
OG0015805	g13864	Ag088G5431900
OG0015806	g5919	Ag088G5433800
OG0015807	g5876	Ag088G5438100
OG0015808	g13824	Ag088G5438200
OG0015809	g2582	Ag088G5442500
OG0015811	g2917	Ag089G5451300
OG0015812	g2914	Ag089G5451900
OG0015813	g19582	Ag089G5452600
OG0015814	g37775	Ag003G0279000
OG0015815	g51578	Ag003G0279500
OG0015816	g37768	Ag003G0279900
OG0015817	g37761	Ag003G0281200
OG0015818	g37756	Ag003G0281800
OG0015819	g37755	Ag003G0282000
OG0015820	g37754	Ag003G0282100
OG0015821	g50835	Ag003G0283000
OG0015822	g37742	Ag003G0284000
OG0015823	g50832	Ag003G0284600
OG0015825	g37711	Ag003G0296300
OG0015826	g37703	Ag003G0297900
OG0015827	g50805	Ag003G0298300
OG0015828	g50804	Ag003G0298500
OG0015830	g38252	Ag003G0301600
OG0015831	g37677	Ag003G0303100
OG0015832	g52300	Ag003G0307300
OG0015833	g37644	Ag003G0311200
OG0015834	g52286	Ag003G0313300
OG0015835	g52271	Ag003G0317400
OG0015836	g37617	Ag003G0318800
OG0015837	g52263	Ag003G0318900
OG0015838	g37616	Ag003G0319100
OG0015839	g52226	Ag003G0324500
OG0015840	g37593	Ag003G0325100
OG0015841	g52230	Ag003G0326000
OG0015842	g52231	Ag003G0326300
OG0015843	g13988	Ag003G0326800
OG0015844	g38240	Ag003G0328700
OG0015845	g37577	Ag003G0328900
OG0015847	g52203	Ag003G0331100
OG0015848	g52197	Ag003G0332100
OG0015849	g25520	Ag014G2057600, Ag003G0333400
OG0015850	g52193	Ag003G0334700
OG0015851	g38237	Ag003G0336500
OG0015852	g38230	Ag003G0344800
OG0015853	g52147	Ag003G0349900
OG0015854	g52134	Ag003G0351500
OG0015855	g38221	Ag003G0355600
OG0015856	g37508	Ag003G0361200
OG0015857	g52118	Ag003G0363200
OG0015858	g38211	Ag003G0363900
OG0015859	g37495	Ag003G0366400
OG0015860	g38207	Ag003G0367200
OG0015861	g37484	Ag003G0370600
OG0015862	g38199	Ag003G0372600
OG0015863	g37470	Ag003G0374000, Ag003G0373000, Ag003G0373200
OG0015864	g52087	Ag003G0375100
OG0015865	g37466	Ag003G0375300
OG0015866	g38195	Ag003G0377200
OG0015868	g38194	Ag003G0380900
OG0015869	g52071	Ag003G0381800
OG0015870	g52044	Ag003G0394100
OG0015871	g52021	Ag003G0397900
OG0015872	g37403	Ag003G0401500
OG0015874	g52011	Ag003G0405100
OG0015875	g52016	Ag003G0405200
OG0015876	g38165	Ag003G0407800
OG0015877	g37393	Ag003G0408400
OG0015878	g51993	Ag003G0411100
OG0015879	g10870	Ag037G4125700, Ag016G2329100
OG0015880	g10904	Ag037G4137900, Ag016G2316500
OG0015882	g7921	Ag014G1773100
OG0015883	g12701	Ag014G1773600
OG0015884	g7919	Ag014G1773800
OG0015885	g7911	Ag014G1775000
OG0015886	g12742	Ag014G1775300
OG0015887	g7904	Ag014G1776800
OG0015888	g12748	Ag014G1776900
OG0015889	g7903	Ag014G1777000
OG0015890	g7895	Ag014G1777700
OG0015891	g7881	Ag014G1778800
OG0015892	g7882	Ag014G1778900
OG0015893	g7874	Ag014G1783200
OG0015894	g12682	Ag014G1785000
OG0015895	g12757	Ag014G1788500, Ag014G1786900
OG0015896	g7861	Ag014G1789200
OG0015897	g7860	Ag014G1790000
OG0015898	g12677	Ag014G1790100
OG0015900	g7855	Ag014G1791600
OG0015901	g7841	Ag014G1793200
OG0015902	g12665	Ag014G1794700
OG0015904	g12656	Ag014G1797100
OG0015905	g12651	Ag014G1798000
OG0015906	g7820	Ag014G1803400
OG0015907	g7816	Ag014G1806500
OG0015908	g7811	Ag014G1807400
OG0015909	g12791	Ag014G1808000
OG0015910	g12802	Ag014G1810900
OG0015911	g7803	Ag014G1811100
OG0015912	g7799	Ag014G1812000
OG0015913	g7796	Ag014G1812700
OG0015914	g12797	Ag014G1814500
OG0015915	g7784	Ag014G1814600
OG0015916	g7783	Ag014G1816100
OG0015917	g7768, g7777	Ag014G1817600
OG0015918	g12811	Ag014G1819200
OG0015919	g7741	Ag014G1824500
OG0015920	g12830, g12825	Ag014G1824900
OG0015921	g7715	Ag014G1830500
OG0015922	g12564	Ag014G1831000
OG0015923	g12560	Ag014G1831700
OG0015924	g12862	Ag014G1833900
OG0015925	g46921	Ag014G1834000
OG0015926	g12551	Ag014G1837300
OG0015927	g7693	Ag014G1839500
OG0015928	g12534	Ag014G1841700
OG0015929	g12531	Ag014G1842300
OG0015930	g12528	Ag014G1842500
OG0015931	g12526	Ag014G1843300
OG0015932	g12525	Ag014G1843600
OG0015933	g46807	Ag014G1844400, Ag014G1844100
OG0015934	g12922	Ag014G1850300
OG0015936	g12493	Ag014G1855000
OG0015937	g12488	Ag014G1855700
OG0015938	g7647	Ag014G1856000
OG0015940	g12470	Ag014G1862100
OG0015941	g12464	Ag014G1863500
OG0015942	g12946	Ag014G1864700
OG0015943	g12458	Ag014G1865000
OG0015944	g7590	Ag014G1873300
OG0015945	g12973	Ag014G1874300
OG0015946	g7581	Ag014G1874600
OG0015947	g7577	Ag014G1875200
OG0015948	g7575	Ag014G1875400
OG0015949	g12980	Ag014G1875800
OG0015950	g12434	Ag014G1876400
OG0015951	g7567	Ag014G1877200
OG0015952	g7563	Ag014G1878100
OG0015953	g12428	Ag014G1878200
OG0015954	g12994	Ag014G1880000
OG0015955	g7543	Ag014G1882700
OG0015956	g7523	Ag014G1886800
OG0015957	g7520	Ag014G1887100
OG0015958	g13017	Ag014G1888300
OG0015959	g7515	Ag014G1888500
OG0015960	g12410	Ag014G1888700
OG0015961	g7511	Ag014G1891300
OG0015962	g13023	Ag014G1891500
OG0015963	g7508	Ag014G1891800
OG0015964	g12403	Ag014G1893400
OG0015965	g7491	Ag014G1897700
OG0015966	g13051	Ag014G1898700
OG0015967	g7482	Ag014G1899200
OG0015969	g13059	Ag014G1900700
OG0015970	g7475	Ag014G1901400
OG0015971	g7474	Ag014G1901600
OG0015972	g7464	Ag014G1903500
OG0015973	g7463	Ag014G1903600
OG0015974	g7459	Ag014G1904600
OG0015975	g7447	Ag014G1907200
OG0015976	g7446	Ag014G1907300
OG0015977	g41531	Ag014G1907800
OG0015978	g7443	Ag014G1908900
OG0015979	g13082, g7438	Ag014G1909700
OG0015980	g7435	Ag014G1910200
OG0015981	g13086	Ag014G1910700
OG0015982	g13087	Ag014G1910800
OG0015984	g7419	Ag014G1919800
OG0015985	g7417	Ag014G1920000
OG0015986	g7416	Ag014G1920100
OG0015987	g7408	Ag014G1922200
OG0015988	g13111	Ag014G1924600
OG0015990	g12334	Ag014G1929200
OG0015991	g12328	Ag014G1931000
OG0015992	g7386	Ag014G1932200
OG0015993	g7385	Ag014G1933300
OG0015994	g6405	Ag014G1935700
OG0015995	g7371	Ag014G1937200
OG0015996	g7338	Ag014G1943500
OG0015997	g7336	Ag014G1943800
OG0015998	g12295	Ag014G1944600
OG0015999	g12287	Ag014G1947900
OG0016000	g7314	Ag014G1948500
OG0016001	g7305	Ag014G1950400
OG0016002	g12276	Ag014G1951800
OG0016003	g7286	Ag014G1954600
OG0016004	g7276	Ag014G1956600
OG0016005	g10778	Ag014G1960300
OG0016006	g7258, g13153	Ag014G1960700
OG0016007	g7231	Ag014G1968400
OG0016008	g7222	Ag014G1972100
OG0016009	g12216	Ag014G1973800
OG0016011	g12215	Ag014G1975500
OG0016012	g13202	Ag014G1976000
OG0016013	g13206	Ag014G1978700
OG0016014	g12198	Ag014G1987300
OG0016015	g7164	Ag014G1992800
OG0016016	g12177	Ag014G1994000
OG0016017	g13223	Ag014G1999300
OG0016018	g7139	Ag014G2001100
OG0016019	g7137	Ag014G2001400
OG0016020	g7136	Ag014G2001600
OG0016021	g12152	Ag014G2004900
OG0016022	g7106	Ag014G2006900
OG0016023	g7102	Ag014G2008000
OG0016024	g7082	Ag014G2011200
OG0016025	g13239	Ag014G2017200
OG0016026	g7062	Ag014G2019600
OG0016027	g7050	Ag014G2022500
OG0016028	g7049	Ag014G2022800
OG0016029	g7037	Ag014G2027800
OG0016030	g12093	Ag014G2029300
OG0016031	g12092	Ag014G2029400
OG0016032	g7024	Ag014G2029500
OG0016033	g7019	Ag014G2029800
OG0016034	g13263	Ag014G2033500
OG0016035	g12081	Ag014G2033600
OG0016036	g6998	Ag014G2039900
OG0016037	g6986	Ag014G2044200
OG0016038	g6982	Ag014G2047000
OG0016039	g12060	Ag014G2047300
OG0016041	g13280	Ag014G2051900
OG0016042	g13286	Ag014G2058400
OG0016043	g12044	Ag014G2058700
OG0016044	g12035	Ag014G2063500
OG0016045	g6917	Ag014G2067400
OG0016047	g12028	Ag014G2069800
OG0016048	g12023	Ag014G2070800
OG0016049	g12021	Ag014G2071300
OG0016050	g6907	Ag014G2071500
OG0016051	g6902	Ag014G2072100, Ag014G2088300
OG0016052	g37051	Ag014G2074200
OG0016053	g6890	Ag014G2077700
OG0016054	g6881	Ag014G2083600
OG0016055	g6869	Ag014G2090700, Ag014G2086600
OG0016056	g13314	Ag014G2092200
OG0016057	g11996	Ag011G1214800, Ag014G2092600
OG0016058	g11990	Ag014G2094500
OG0016059	g6856	Ag014G2095500
OG0016060	g11983	Ag014G2098900
OG0016061	g6848	Ag014G2099200
OG0016062	g6833	Ag014G2110700
OG0016063	g6830	Ag014G2112500
OG0016064	g6823	Ag014G2114300
OG0016065	g11970	Ag014G2115100
OG0016066	g6819	Ag014G2116600
OG0016067	g6820	Ag014G2116700
OG0016069	g11958	Ag014G2124500
OG0016070	g11957	Ag014G2124600
OG0016071	g6786	Ag014G2130500
OG0016072	g6784	Ag014G2131100
OG0016073	g6778	Ag014G2132800
OG0016074	g11952	Ag014G2134000
OG0016075	g11951	Ag014G2134100
OG0016076	g11945	Ag014G2137200
OG0016077	g6756	Ag014G2143400
OG0016078	g11932	Ag024G2894200, Ag014G2150900
OG0016078	g11926	Ag014G2151000
OG0016079	g6749	Ag014G2151700
OG0016080	g6747	Ag014G2152100
OG0016081	g6718	Ag014G2157100
OG0016082	g11912	Ag014G2157700
OG0016083	g13369	Ag014G2166200
OG0016084	g6710	Ag014G2166300
OG0016085	g11897	Ag014G2167300
OG0016086	g11893	Ag014G2168900, Ag027G3072100
OG0016087	g6699	Ag014G2169600, Ag027G3071100
OG0016088	g892	Ag073G5260600
OG0016089	g891	Ag073G5260800
OG0016090	g28389	Ag073G5261000
OG0016091	g885	Ag073G5262000
OG0016092	g14690	Ag061G5018500
OG0016093	g16883	Ag061G5019200
OG0016094	g16884	Ag061G5019300
OG0016095	g16901	Ag061G5025300
OG0016096	g18084	Ag061G5027600
OG0016097	g18087	Ag061G5030100
OG0016098	g46738	Ag061G5030700
OG0016099	g28594, g17600, g28583, g31937, g31932	Ag061G5035200
OG0016100	g46762	Ag061G5035500
OG0016101	g18115	Ag061G5036900
OG0016102	g46772	Ag061G5037100
OG0016103	g46802	Ag061G5041600
OG0016104	g46840	Ag061G5046400
OG0016105	g10291	Ag061G5047000
OG0016106	g10294	Ag061G5047200
OG0016107	g10298	Ag061G5047300
OG0016108	g10299	Ag061G5047700
OG0016109	g6506	Ag064G5101300, Ag027G3005600
OG0016111	g6542	Ag027G3017300
OG0016112	g6548	Ag027G3019100
OG0016113	g13837	Ag027G3026900
OG0016114	g6565	Ag027G3028300
OG0016115	g11807	Ag027G3033600
OG0016116	g6583	Ag027G3037000
OG0016117	g6637	Ag027G3057200
OG0016118	g13395	Ag027G3057800
OG0016119	g6662	Ag027G3057900
OG0016120	g13392	Ag027G3058400
OG0016121	g6674	Ag027G3061500
OG0016122	g13388	Ag027G3061700
OG0016123	g13384	Ag027G3062800
OG0016124	g6704	Ag027G3071900
OG0016125	g23415	Ag068G5215900
OG0016126	g23447	Ag068G5231200
OG0016127	g11126	Ag069G5232900
OG0016128	g44978	Ag036G4084400
OG0016130	g45001	Ag036G4088000
OG0016131	g45016	Ag036G4091200
OG0016132	g45019	Ag036G4092100
OG0016133	g45021	Ag036G4094700
OG0016134	g45046	Ag036G4098900
OG0016135	g42007	Ag036G4099400
OG0016136	g41914	Ag036G4100000
OG0016137	g45044	Ag036G4100100
OG0016138	g51957	Ag036G4108100
OG0016139	g53640	Ag036G4112500
OG0016141	g45138	Ag036G4114900
OG0016142	g45130	Ag036G4115000
OG0016143	g45102	Ag036G4115400
OG0016144	g41232	Ag036G4118500
OG0016145	g43822	Ag036G4119500
OG0016146	g4902	Ag060G5001700
OG0016147	g4903	Ag060G5002300
OG0016148	g4904	Ag060G5002700
OG0016149	g29072, g41456	Ag060G5002900
OG0016150	g4907	Ag060G5004800
OG0016151	g29067	Ag060G5005800
OG0016152	g41466	Ag060G5008100
OG0016153	g4922	Ag060G5013300
OG0016154	g29037	Ag060G5015000
OG0016155	g4933	Ag060G5015700
OG0016156	g41479	Ag060G5015800
OG0016157	g4727	Ag043G4433100
OG0016158	g4673	Ag043G4447500
OG0016159	g4662, g10189	Ag043G4447700
OG0016160	g4764	Ag043G4447800
OG0016161	g4535	Ag043G4456300
OG0016162	g5944	Ag096G5474200
OG0016163	g2413	Ag017G2411800
OG0016164	g11333	Ag017G2412500
OG0016165	g2415	Ag017G2413100
OG0016166	g19276	Ag017G2414400
OG0016167	g2423	Ag017G2415100
OG0016168	g2436	Ag017G2416600
OG0016169	g11340	Ag017G2419000
OG0016170	g16768	Ag017G2419800
OG0016171	g2444	Ag017G2421000
OG0016172	g19292	Ag017G2424100
OG0016173	g19293	Ag017G2424200
OG0016174	g11342	Ag017G2424700
OG0016175	g11344	Ag017G2427000
OG0016176	g19297	Ag017G2427200
OG0016177	g19304	Ag017G2429200
OG0016178	g2468	Ag017G2429600
OG0016179	g2474	Ag017G2431300
OG0016180	g19316	Ag017G2433200
OG0016181	g2485	Ag017G2433400
OG0016182	g11345	Ag017G2434100
OG0016183	g27755	Ag034G3650400
OG0016184	g30726	Ag034G3651200
OG0016185	g49286	Ag034G3651400
OG0016186	g26858	Ag034G3652500
OG0016187	g26859	Ag034G3652600
OG0016188	g49296	Ag034G3652900
OG0016189	g26862	Ag034G3653400
OG0016190	g30729	Ag034G3653500
OG0016191	g49298	Ag034G3653600
OG0016192	g49299	Ag034G3653700
OG0016193	g26864	Ag034G3654700
OG0016194	g49304	Ag034G3655400
OG0016195	g26869	Ag034G3655800
OG0016196	g30735	Ag034G3656700
OG0016197	g49316, g30738	Ag034G3658100
OG0016198	g49321	Ag034G3659400
OG0016199	g26874	Ag034G3660100
OG0016200	g49333	Ag034G3661400
OG0016201	g49336	Ag034G3661600
OG0016202	g49343	Ag034G3662200
OG0016203	g26880	Ag034G3666800
OG0016204	g13663	Ag034G3666900
OG0016205	g26887	Ag034G3667500
OG0016206	g49359	Ag034G3667700
OG0016207	g49364	Ag034G3668400
OG0016208	g30774	Ag034G3670600, Ag034G3670500
OG0016209	g49382	Ag034G3671400
OG0016210	g30778	Ag034G3671500
OG0016211	g26896	Ag034G3672400
OG0016212	g26901	Ag034G3673700
OG0016213	g49400	Ag034G3678200
OG0016214	g30812	Ag034G3681500
OG0016215	g49415	Ag034G3682700
OG0016216	g30824	Ag034G3682800
OG0016218	g30832	Ag034G3686300
OG0016219	g26912	Ag034G3687100
OG0016220	g30836	Ag034G3688300
OG0016221	g30838	Ag034G3689600
OG0016222	g49431	Ag034G3690600
OG0016223	g30847	Ag034G3694000
OG0016224	g30861	Ag034G3695300
OG0016225	g26931	Ag034G3696900
OG0016227	g30878	Ag034G3700000
OG0016229	g49470	Ag034G3704500
OG0016230	g30898	Ag034G3704900
OG0016231	g30892	Ag034G3705700
OG0016232	g30891	Ag034G3705800
OG0016233	g49479	Ag034G3706000
OG0016234	g49480	Ag034G3707500
OG0016235	g30908	Ag034G3708200
OG0016236	g49487	Ag034G3708800
OG0016237	g26956	Ag034G3711900
OG0016238	g49491	Ag034G3712200
OG0016239	g26957	Ag034G3712600
OG0016240	g49494	Ag034G3712800
OG0016241	g30931	Ag034G3713900
OG0016242	g30941	Ag034G3716600
OG0016243	g30945	Ag034G3717900
OG0016244	g30955	Ag034G3720400
OG0016245	g30956	Ag034G3720500
OG0016246	g30958	Ag034G3720700
OG0016247	g30961	Ag034G3721500
OG0016248	g41130	Ag034G3724400
OG0016249	g49544	Ag034G3727300
OG0016250	g31000	Ag034G3727900
OG0016251	g26978	Ag034G3728500
OG0016252	g26979	Ag034G3728600
OG0016253	g31009	Ag034G3728900
OG0016254	g49549	Ag034G3730000
OG0016255	g26990	Ag034G3730300
OG0016256	g31019	Ag034G3730500
OG0016257	g31027	Ag034G3731700
