Orthogroup	Cochlearia_excelsa	Brassica_oleracea
OG0015034	g19515	XP_013630643.1
OG0015035	g2780	XP_013622462.1
OG0015036	g2770	XP_013630222.1
OG0015037	g2732	XP_013621734.1
OG0015038	g39449	XP_013585582.1
OG0015039	g54371	XP_013625043.1
OG0015040	g54368	XP_013629819.1
OG0015041	g54367	XP_013591946.1
OG0015042	g54364	XP_013591969.1
OG0015043	g54307	XP_013621712.1
OG0015044	g54316	XP_013592715.1
OG0015046	g54324	XP_013592646.1
OG0015047	g36699	XP_013591602.1
OG0015048	g36695	XP_013622330.1
OG0015049	g54338	XP_013630324.1
OG0015050	g27990	XP_013587976.1
OG0015051	g54303	XP_013628660.1
OG0015052	g28001	XP_013588579.1
OG0015053	g36637	XP_013592253.1
OG0015054	g35646	XP_013630160.1, XP_013630379.1
OG0015055	g36617	XP_013629055.1
OG0015056	g36606	XP_013590989.1
OG0015057	g36604	XP_013590104.1
OG0015058	g36603	XP_013590964.1
OG0015059	g51575	XP_013631523.1
OG0015060	g38032	XP_013625854.1
OG0015061	g38037	XP_013633603.1
OG0015062	g51580	XP_013637141.1
OG0015063	g38045	XP_013634188.1, XP_013627481.1
OG0015064	g51602	XP_013631629.1
OG0015065	g51607	XP_013631904.1
OG0015066	g2941	XP_013625649.1
OG0015067	g2987	XP_013622843.1
OG0015068	g2991	XP_013628265.1
OG0015069	g41253	XP_013612980.1
OG0015070	g28406	XP_013629290.1
OG0015071	g18957	XP_013632133.1
OG0015072	g1475	XP_013622598.1
OG0015073	g24287	XP_013601744.1
OG0015074	g25946	XP_013623271.1
OG0015075	g25976	XP_013625390.1
OG0015076	g1449	XP_013614305.1
OG0015077	g1505	XP_013611745.1
OG0015078	g46927	XP_013604547.1
OG0015079	g46901, g25283	XP_013602163.1
OG0015080	g46883	XP_013600388.1
OG0015081	g25187	XP_013600780.1
OG0015082	g4767	XP_013636409.1
OG0015083	g25004	XP_013637573.1
OG0015084	g24838	XP_013599798.1
OG0015085	g25943	XP_013613472.1
OG0015086	g24722	XP_013590847.1
OG0015087	g46986	XP_013600428.1
OG0015088	g24651	XP_013605907.1
OG0015089	g47007	XP_013637452.1
OG0015090	g24609	XP_013637455.1
OG0015091	g17808	XP_013637590.1
OG0015092	g24576	XP_013631755.1
OG0015093	g24537	XP_013622179.1
OG0015094	g24528	XP_013602498.1
OG0015095	g47049	XP_013614141.1
OG0015096	g47063	XP_013600725.1
OG0015097	g47087	XP_013584231.1
OG0015098	g17689	XP_013591899.1
OG0015099	g17685	XP_013589491.1
OG0015100	g17684	XP_013589226.1, XP_013603463.1
OG0015101	g24461	XP_013605786.1
OG0015102	g24455	XP_013639512.1
OG0015103	g24451	XP_013603719.1
OG0015104	g24446	XP_013601677.1
OG0015105	g10739	XP_013611678.1
OG0015106	g6201	XP_013592607.1
OG0015107	g24423	XP_013595399.1
OG0015108	g17621	XP_013617874.1
OG0015110	g24417	XP_013601602.1
OG0015111	g24415	XP_013604343.1
OG0015112	g46016	XP_013589665.1
OG0015113	g46017	XP_013592151.1
OG0015114	g44585	XP_013619887.1
OG0015115	g44584	XP_013588209.1
OG0015116	g46029	XP_013591781.1
OG0015117	g46030	XP_013618330.1
OG0015118	g46033	XP_013616338.1
OG0015119	g46034	XP_013616336.1
OG0015120	g46046	XP_013592650.1
OG0015121	g46060	XP_013591983.1
OG0015122	g1644	XP_013596202.1
OG0015123	g46061	XP_013588849.1
OG0015124	g46078	XP_013590000.1
OG0015125	g46082	XP_013588522.1
OG0015126	g44559	XP_013588461.1
OG0015127	g23606	XP_013596208.1
OG0015128	g46090	XP_013592430.1
OG0015129	g46100	XP_013592744.1
OG0015130	g46108	XP_013591748.1
OG0015131	g46110	XP_013621660.1
OG0015132	g46115	XP_013588027.1
OG0015133	g51051	XP_013634076.1
OG0015134	g38356	XP_013602944.1
OG0015135	g44539	XP_013620745.1
OG0015136	g46135	XP_013591352.1
OG0015137	g46136	XP_013587848.1
OG0015138	g44530	XP_013588557.1
OG0015139	g46149	XP_013591987.1
OG0015140	g10746	XP_013597696.1
OG0015141	g17981	XP_013616862.1
OG0015142	g44513	XP_013621658.1
OG0015143	g44512	XP_013587885.1
OG0015144	g44507	XP_013589734.1
OG0015145	g44505, g46161	XP_013592037.1
OG0015146	g46168	XP_013587929.1
OG0015147	g13636	XP_013591256.1
OG0015148	g44824	XP_013590283.1
OG0015149	g44814	XP_013620298.1
OG0015150	g13635	XP_013588485.1
OG0015151	g45757	XP_013588279.1
OG0015152	g44797	XP_013588322.1
OG0015153	g44788	XP_013619123.1
OG0015154	g45766	XP_013592596.1
OG0015155	g45767	XP_013592594.1
OG0015156	g44778	XP_013590247.1
OG0015157	g45779	XP_013588611.1
OG0015158	g44775	XP_013591642.1
OG0015159	g17042	XP_013599118.1
OG0015160	g23540	XP_013599504.1
OG0015161	g23539	XP_013603417.1, XP_013596765.1
OG0015162	g23536	XP_013601752.1
OG0015163	g47678	XP_013623970.1
OG0015164	g17025	XP_013599170.1
OG0015165	g23515	XP_013596706.1
OG0015166	g23514	XP_013596683.1
OG0015167	g17015	XP_013599813.1
OG0015168	g47691	XP_013587875.1
OG0015169	g23498	XP_013596385.1
OG0015170	g23487	XP_013598254.1
OG0015171	g908	XP_013622495.1
OG0015172	g40786	XP_013612171.1
OG0015173	g40797	XP_013610390.1
OG0015174	g44263	XP_013608997.1
OG0015175	g16874	XP_013587808.1
OG0015176	g16862	XP_013632352.1
OG0015177	g46679	XP_013634334.1
OG0015178	g16846	XP_013635627.1
OG0015179	g16845	XP_013591743.1
OG0015180	g11523	XP_013586241.1
OG0015181	g11508	XP_013627998.1
OG0015182	g10324	XP_013597799.1
OG0015183	g4305	XP_013596923.1
OG0015184	g10403	XP_013598531.1
OG0015185	g10450	XP_013597909.1
OG0015187	g10474	XP_013593859.1
OG0015188	g16566	XP_013610215.1
OG0015189	g1619	XP_013618520.1
OG0015190	g10493	XP_013593802.1
OG0015191	g10504	XP_013618387.1
OG0015192	g10514	XP_013598233.1
OG0015193	g10518	XP_013621077.1
OG0015194	g10519	XP_013598164.1
OG0015195	g10520	XP_013594928.1, XP_013612180.1
OG0015196	g10523	XP_013609402.1
OG0015197	g1604	XP_013593294.1
OG0015198	g10539	XP_013598825.1
OG0015199	g10550	XP_013597307.1
OG0015200	g1597	XP_013613421.1
OG0015201	g1596	XP_013597303.1
OG0015202	g16613	XP_013597633.1
OG0015203	g16639	XP_013613405.1
OG0015204	g10584	XP_013607337.1
OG0015205	g10589	XP_013598115.1
OG0015206	g1583	XP_013620876.1
OG0015207	g10590	XP_013609399.1
OG0015208	g31773	XP_013584338.1
OG0015209	g10612	XP_013607198.1
OG0015210	g10613	XP_013599418.1
OG0015211	g10622	XP_013606677.1
OG0015212	g44709	XP_013591797.1
OG0015213	g44717	XP_013591089.1
OG0015214	g44757	XP_013592786.1
OG0015215	g44758, g45802	XP_013589957.1
OG0015216	g43213	XP_013588547.1
OG0015217	g24492	XP_013588552.1
OG0015218	g45793	XP_013587844.1
OG0015219	g10961	XP_013615278.1
OG0015220	g43974	XP_013620303.1
OG0015221	g40578, g10968	XP_013598961.1
OG0015222	g40575	XP_013606507.1
OG0015223	g10976	XP_013593860.1
OG0015224	g40553	XP_013613838.1
OG0015225	g40552	XP_013593039.1
OG0015226	g40551	XP_013620931.1
OG0015227	g6109	XP_013599248.1
OG0015228	g40538	XP_013598281.1
OG0015229	g54151	XP_013600441.1
OG0015230	g36411	XP_013588125.1
OG0015231	g28066	XP_013600523.1
OG0015232	g54154	XP_013588561.1
OG0015233	g36416	XP_013630374.1
OG0015234	g28063	XP_013590530.1
OG0015235	g36417	XP_013587938.1
OG0015236	g36420	XP_013588150.1
OG0015237	g54162	XP_013630020.1
OG0015238	g36432	XP_013622224.1
OG0015239	g36445	XP_013583812.1
OG0015240	g36446	XP_013588678.1
OG0015242	g54178	XP_013589952.1
OG0015243	g36456	XP_013591203.1
OG0015244	g54197	XP_013625205.1
OG0015246	g36486	XP_013592317.1
OG0015247	g28041	XP_013639633.1
OG0015248	g36502	XP_013588858.1
OG0015249	g3855, g36503	XP_013587951.1
OG0015250	g36504	XP_013588743.1
OG0015251	g44293	XP_013588194.1
OG0015252	g38368	XP_013631930.1
OG0015253	g36520	XP_013588414.1, XP_013628705.1
OG0015254	g36523	XP_013592880.1
OG0015255	g36558	XP_013592402.1
OG0015256	g36561	XP_013630783.1
OG0015258	g23733	XP_013637303.1
OG0015259	g36572	XP_013592223.1
OG0015260	g36573	XP_013592225.1
OG0015261	g36578	XP_013626143.1
OG0015262	g36580	XP_013624967.1, XP_013588424.1
OG0015263	g54267	XP_013590179.1
OG0015264	g54270	XP_013591776.1
OG0015265	g36583	XP_013588315.1
OG0015266	g36584	XP_013591832.1
OG0015267	g54276	XP_013590757.1
OG0015268	g28009	XP_013592705.1
OG0015269	g36586	XP_013588383.1
OG0015270	g37027	XP_013620045.1
OG0015271	g37028	XP_013633882.1
OG0015272	g37056	XP_013637425.1
OG0015273	g18431	XP_013610746.1
OG0015274	g11133	XP_013595962.1
OG0015275	g11131	XP_013595861.1
OG0015276	g51371	XP_013636243.1
OG0015277	g37965	XP_013627890.1, XP_013635605.1
OG0015278	g51388	XP_013637244.1
OG0015279	g51389	XP_013637243.1
OG0015280	g51398	XP_013632190.1
OG0015281	g51422	XP_013633810.1
OG0015282	g51424	XP_013630905.1
OG0015283	g51429	XP_013636946.1
OG0015284	g37973	XP_013637498.1
OG0015285	g37086	XP_013627927.1
OG0015286	g51448	XP_013631003.1
OG0015287	g51459	XP_013636447.1
OG0015288	g10395	XP_013616223.1
OG0015289	g51492	XP_013631895.1
OG0015290	g51494	XP_013637090.1
OG0015291	g51495	XP_013637087.1
OG0015292	g51499	XP_013636313.1
OG0015293	g37991	XP_013630903.1
OG0015294	g37992	XP_013636269.1
OG0015295	g51518	XP_013637231.1
OG0015296	g51521	XP_013637292.1
OG0015297	g51525	XP_013636398.1
OG0015298	g51530	XP_013634751.1
OG0015299	g18453	XP_013626271.1
OG0015300	g51544	XP_013631231.1
OG0015301	g38021	XP_013630114.1
OG0015302	g24127	XP_013624367.1
OG0015303	g47311, g17432	XP_013637806.1
OG0015304	g47305	XP_013595075.1
OG0015305	g47304	XP_013598713.1
OG0015306	g24142	XP_013593289.1, XP_013605233.1
OG0015307	g43474, g24150	XP_013609035.1
OG0015308	g47296	XP_013628960.1
OG0015309	g17453	XP_013597274.1
OG0015310	g47288	XP_013601048.1
OG0015311	g17459	XP_013606391.1
OG0015312	g24171	XP_013624267.1
OG0015313	g24175	XP_013597013.1
OG0015314	g17479	XP_013596967.1
OG0015315	g17475, g24192	XP_013593878.1
OG0015316	g47263	XP_013593692.1
OG0015317	g47262	XP_013624160.1, XP_013593579.1
OG0015318	g17490	XP_013595067.1
OG0015320	g24212	XP_013596874.1
OG0015321	g36878	XP_013605070.1
OG0015322	g47255	XP_013594006.1
OG0015323	g17526	XP_013596221.1
OG0015324	g24240	XP_013598915.1
OG0015325	g24241	XP_013598916.1, XP_013636680.1
OG0015326	g24247	XP_013597718.1
OG0015327	g24267	XP_013605250.1
OG0015328	g17555	XP_013601739.1
OG0015329	g24290	XP_013605501.1
OG0015330	g25132	XP_013635463.1
OG0015331	g41838	XP_013611677.1
OG0015332	g10374	XP_013618782.1
OG0015333	g2511	XP_013604626.1
OG0015334	g19344	XP_013600197.1
OG0015335	g2544	XP_013595717.1
OG0015336	g19352	XP_013583771.1
OG0015337	g19361	XP_013590409.1
OG0015338	g2581	XP_013604545.1
OG0015339	g11363, g2583	XP_013620393.1
OG0015340	g2588	XP_013599488.1
OG0015341	g2589	XP_013618844.1
OG0015342	g19366	XP_013594105.1
OG0015343	g28367	XP_013616692.1
OG0015344	g28363	XP_013612792.1
OG0015345	g870	XP_013613236.1
OG0015346	g866	XP_013629730.1
OG0015347	g865	XP_013625774.1
OG0015348	g1305	XP_013622824.1
OG0015349	g1306	XP_013612062.1
OG0015350	g28352	XP_013612568.1
OG0015351	g28346	XP_013622941.1, XP_013606870.1
OG0015352	g28348	XP_013621567.1
OG0015353	g44216	XP_013631157.1
OG0015354	g28344	XP_013629992.1
OG0015355	g1346	XP_013630417.1
OG0015356	g28309	XP_013630640.1
OG0015357	g28305	XP_013613319.1
OG0015358	g6337	XP_013607300.1, XP_013628885.1
OG0015359	g13671	XP_013622945.1
OG0015360	g14464	XP_013615029.1
OG0015361	g13674	XP_013626666.1
OG0015362	g13675	XP_013608939.1
OG0015363	g6218	XP_013626832.1
OG0015364	g13678	XP_013594265.1
OG0015365	g14425	XP_013622125.1
OG0015366	g13680	XP_013623210.1
OG0015367	g6197	XP_013596168.1
OG0015368	g13684	XP_013599295.1
OG0015369	g6192	XP_013610132.1
OG0015370	g6172	XP_013593569.1
OG0015371	g13688	XP_013595792.1
OG0015372	g6163	XP_013605993.1
OG0015374	g40604	XP_013597898.1
OG0015375	g6138	XP_013622100.1
OG0015376	g14197	XP_013622147.1
OG0015377	g14074	XP_013606055.1
OG0015378	g13714	XP_013593413.1
OG0015380	g23873	XP_013597885.1
OG0015382	g17273	XP_013619773.1
OG0015383	g23927	XP_013624870.1, XP_013619441.1
OG0015384	g47446	XP_013598611.1
OG0015385	g47437	XP_013626824.1
OG0015389	g24089	XP_013597659.1
OG0015390	g17387	XP_013597751.1
OG0015391	g47340	XP_013598405.1
OG0015392	g47345	XP_013603370.1
OG0015393	g47349	XP_013614806.1
OG0015395	g47354	XP_013625603.1
OG0015396	g47356	XP_013597385.1, XP_013628406.1
OG0015397	g47367	XP_013598354.1
OG0015398	g17364	XP_013600717.1
OG0015399	g24030	XP_013588421.1
OG0015400	g24022	XP_013602070.1
OG0015401	g24020	XP_013595902.1
OG0015403	g24016	XP_013617834.1
OG0015404	g17619	XP_013601614.1
OG0015405	g24006	XP_013639178.1
OG0015406	g47378	XP_013637840.1
OG0015407	g47386	XP_013626604.1
OG0015408	g23991	XP_013597902.1
OG0015409	g10805	XP_013621399.1
OG0015410	g17321	XP_013590822.1
OG0015411	g23984	XP_013616786.1
OG0015413	g23982	XP_013607509.1
OG0015414	g47318	XP_013608303.1
OG0015415	g24121	XP_013597471.1
OG0015417	g36980	XP_013618280.1
OG0015418	g18456	XP_013616409.1
OG0015419	g18454	XP_013636701.1
OG0015420	g36971	XP_013611321.1
OG0015421	g47156	XP_013601498.1
OG0015422	g47163	XP_013601461.1
OG0015423	g24333	XP_013617647.1
OG0015424	g17589	XP_013604377.1
OG0015426	g24322	XP_013601369.1
OG0015427	g47182	XP_013610091.1
OG0015428	g47184	XP_013600330.1
OG0015429	g24305	XP_013619111.1
OG0015430	g12723	XP_013585063.1
OG0015431	g7951	XP_013629399.1
OG0015432	g7950	XP_013586441.1
OG0015433	g7949	XP_013628679.1
OG0015434	g7943	XP_013623708.1
OG0015435	g12718	XP_013622760.1
OG0015436	g32638	XP_013622536.1
OG0015438	g30	XP_013598925.1
OG0015439	g19	XP_013598350.1
OG0015440	g9628	XP_013607113.1
OG0015442	g11518	XP_013614076.1
OG0015443	g15	XP_013618032.1
OG0015444	g9625	XP_013593667.1
OG0015445	g12	XP_013618027.1
OG0015446	g19623	XP_013612862.1
OG0015447	g18711	XP_013599969.1, XP_013600568.1
OG0015448	g18710	XP_013630290.1
OG0015449	g18709	XP_013636073.1
OG0015450	g18707	XP_013636072.1
OG0015451	g18705	XP_013590690.1
OG0015452	g18699	XP_013600174.1
OG0015454	g18783	XP_013630901.1
OG0015455	g18782	XP_013630900.1
OG0015456	g18764	XP_013600593.1
OG0015457	g11147	XP_013600331.1
OG0015458	g18749	XP_013604620.1
OG0015459	g18740	XP_013634240.1
OG0015460	g18731	XP_013602385.1
OG0015461	g1746	XP_013632889.1
OG0015462	g1747	XP_013603192.1
OG0015463	g18793	XP_013602231.1
OG0015464	g18685	XP_013591413.1
OG0015465	g18684	XP_013604689.1
OG0015466	g11151	XP_013591934.1
OG0015467	g1767	XP_013604934.1
OG0015470	g1808	XP_013605869.1
OG0015472	g28353	XP_013606437.1
OG0015473	g1833	XP_013603568.1
OG0015474	g11166	XP_013602357.1
OG0015475	g1857	XP_013605528.1
OG0015476	g1862	XP_013605803.1
OG0015477	g18687	XP_013600175.1
OG0015478	g1876	XP_013592301.1
OG0015480	g1885	XP_013635617.1
OG0015481	g1886	XP_013605313.1
OG0015483	g18817, g1907	XP_013592672.1
OG0015484	g18822	XP_013589970.1, XP_013634438.1
OG0015485	g18832	XP_013591690.1
OG0015486	g32201	XP_013593829.1
OG0015487	g1925	XP_013633581.1
OG0015488	g1929	XP_013635850.1
OG0015489	g18843	XP_013591560.1
OG0015490	g1947	XP_013604200.1
OG0015491	g18876	XP_013604804.1
OG0015492	g1963	XP_013592311.1
OG0015493	g18885	XP_013615010.1
OG0015494	g2020	XP_013592739.1
OG0015495	g2019	XP_013616589.1
OG0015496	g13579	XP_013598770.1
OG0015497	g18906	XP_013633521.1
OG0015498	g1999	XP_013592603.1
OG0015500	g18943	XP_013634672.1, XP_013591647.1
OG0015501	g18947	XP_013587914.1
OG0015502	g18948	XP_013602087.1
OG0015503	g18952	XP_013591937.1
OG0015504	g1979	XP_013602227.1
OG0015505	g11210	XP_013600350.1
OG0015506	g2049	XP_013614175.1
OG0015508	g18976	XP_013600676.1
OG0015509	g24775	XP_013592448.1
OG0015510	g2120	XP_013605794.1
OG0015511	g2117	XP_013605624.1
OG0015512	g2113	XP_013600426.1
OG0015513	g2099	XP_013604868.1
OG0015514	g17930, g42089, g50238, g42088	XP_013594878.1
OG0015515	g51074	XP_013636156.1
OG0015516	g2073	XP_013600855.1
OG0015516	g19001	XP_013636216.1
OG0015517	g19014	XP_013599806.1
OG0015518	g2135	XP_013631427.1
OG0015519	g2138	XP_013635852.1
OG0015520	g3015	XP_013629951.1
OG0015521	g11261	XP_013601973.1
OG0015522	g2146	XP_013592126.1
OG0015523	g2162	XP_013600902.1
OG0015524	g2165	XP_013600079.1
OG0015525	g2168	XP_013605292.1
OG0015526	g2172	XP_013604690.1
OG0015527	g19052	XP_013602974.1
OG0015528	g2181	XP_013602277.1
OG0015529	g19059	XP_013605226.1
OG0015530	g19060	XP_013605227.1
OG0015531	g19072	XP_013605207.1
OG0015532	g40840	XP_013609537.1
OG0015533	g2211	XP_013605342.1
OG0015534	g2215, g19099	XP_013605629.1
OG0015535	g2218	XP_013632093.1
OG0015536	g2222	XP_013631182.1
OG0015537	g11279	XP_013635006.1
OG0015538	g10396	XP_013597894.1
OG0015539	g2233	XP_013630980.1
OG0015540	g2237	XP_013592790.1
OG0015541	g2257	XP_013602443.1
OG0015542	g2252	XP_013603306.1, XP_013591931.1
OG0015543	g2245	XP_013605518.1
OG0015544	g2244	XP_013605516.1
OG0015545	g2264	XP_013600148.1
OG0015546	g44862	XP_013589977.1
OG0015547	g19147	XP_013600110.1
OG0015548	g2278	XP_013591745.1
OG0015549	g2285	XP_013591947.1
OG0015550	g2289	XP_013636238.1
OG0015551	g19154	XP_013604657.1
OG0015552	g11299	XP_013600435.1
OG0015553	g19155	XP_013590253.1, XP_013588179.1
OG0015554	g19160	XP_013637655.1
OG0015555	g53982	XP_013605619.1
OG0015556	g46790	XP_013637383.1
OG0015557	g19172	XP_013589856.1
OG0015558	g2323	XP_013636975.1
OG0015559	g11305	XP_013600257.1
OG0015561	g2342	XP_013589312.1
OG0015562	g5890	XP_013598309.1
OG0015563	g2384	XP_013636552.1
OG0015565	g2388	XP_013634800.1
OG0015566	g2406	XP_013602797.1
OG0015567	g19224	XP_013600754.1
OG0015568	g19227	XP_013637439.1
OG0015569	g19230	XP_013599522.1
OG0015570	g11328	XP_013635038.1
OG0015571	g935	XP_013614882.1
OG0015572	g39444	XP_013607012.1
OG0015573	g28424	XP_013620900.1, XP_013620898.1
OG0015574	g28423	XP_013608643.1
OG0015575	g41279	XP_013627782.1
OG0015576	g41278	XP_013621024.1
OG0015577	g17608, g24401	XP_013593100.1
OG0015578	g6453	XP_013630688.1
OG0015579	g6452	XP_013621187.1
OG0015580	g13511	XP_013599306.1
OG0015581	g11707	XP_013594036.1
OG0015582	g11706	XP_013615069.1
OG0015583	g11700	XP_013630596.1
OG0015584	g13517	XP_013596486.1
OG0015585	g6436	XP_013595836.1
OG0015586	g6422	XP_013595311.1
OG0015587	g6420	XP_013597796.1
OG0015588	g6410	XP_013599216.1
OG0015589	g6409	XP_013625537.1
OG0015590	g6396	XP_013593662.1
OG0015591	g6395	XP_013594074.1
OG0015592	g13534	XP_013628789.1
OG0015593	g13535	XP_013595292.1
OG0015594	g11655	XP_013625147.1
OG0015595	g13549	XP_013598657.1
OG0015596	g13550	XP_013625146.1
OG0015597	g13562	XP_013629776.1
OG0015598	g11648	XP_013629381.1
OG0015599	g6359	XP_013628107.1
OG0015600	g45136	XP_013629077.1
OG0015601	g13573	XP_013630468.1
OG0015602	g11615	XP_013595848.1, XP_013622985.1
OG0015603	g36968	XP_013623257.1
OG0015604	g13582	XP_013593097.1
OG0015605	g13494	XP_013598784.1
OG0015606	g41833	XP_013590418.1
OG0015607	g44931	XP_013618077.1
OG0015608	g44921	XP_013618701.1
OG0015609	g41782	XP_013616441.1
OG0015610	g44916	XP_013587974.1
OG0015611	g41724	XP_013616671.1
OG0015612	g44900	XP_013592606.1
OG0015613	g44899	XP_013591840.1
OG0015614	g41616	XP_013591458.1
OG0015615	g44875	XP_013591896.1
OG0015616	g13638	XP_013592124.1
OG0015617	g41577	XP_013616249.1
OG0015618	g41574	XP_013592808.1
OG0015619	g44852	XP_013589972.1
OG0015620	g45666	XP_013606043.1
OG0015621	g10285	XP_013598834.1
OG0015622	g18499	XP_013597866.1
OG0015623	g1636	XP_013597868.1
OG0015624	g10244	XP_013598849.1
OG0015625	g10246	XP_013599277.1
OG0015626	g13982	XP_013611582.1
OG0015627	g17895	XP_013600944.1
OG0015628	g6021	XP_013599042.1
OG0015629	g6017	XP_013625877.1
OG0015630	g6009	XP_013610296.1
OG0015631	g13958	XP_013595392.1
OG0015632	g13765	XP_013609481.1
OG0015633	g13952	XP_013627111.1
OG0015634	g5988	XP_013608892.1
OG0015635	g13936	XP_013592974.1
OG0015636	g5984	XP_013609421.1
OG0015637	g13915	XP_013596567.1
OG0015638	g5964	XP_013595612.1
OG0015639	g13803	XP_013594012.1
OG0015640	g51978	XP_013626862.1
OG0015641	g38153	XP_013636119.1
OG0015642	g51970	XP_013632153.1
OG0015643	g51966	XP_013634583.1
OG0015644	g51965	XP_013636182.1
OG0015645	g5023	XP_013611085.1
OG0015646	g37369	XP_013636997.1
OG0015647	g51946	XP_013637212.1
OG0015648	g51944	XP_013631509.1
OG0015649	g37357	XP_013630995.1
OG0015650	g16760	XP_013592772.1
OG0015651	g37348	XP_013622305.1
OG0015653	g38138	XP_013634030.1
OG0015654	g51837	XP_013636554.1
OG0015655	g51834	XP_013631668.1
OG0015656	g51833	XP_013628734.1
OG0015657	g51824	XP_013633911.1
OG0015658	g37326	XP_013631422.1
OG0015659	g51787	XP_013622923.1
OG0015660	g51780	XP_013633567.1
OG0015661	g51773	XP_013622427.1
OG0015662	g51752	XP_013637199.1
OG0015663	g37305	XP_013632087.1
OG0015664	g51742	XP_013628199.1
OG0015665	g1678	XP_013622036.1
OG0015666	g51740	XP_013631328.1
OG0015668	g51736	XP_013637344.1
OG0015669	g51732	XP_013637033.1
OG0015670	g37286	XP_013625080.1
OG0015671	g10773	XP_013614256.1
OG0015672	g37284	XP_013631138.1
OG0015673	g37273	XP_013637184.1
OG0015674	g37270	XP_013634722.1
OG0015675	g37257	XP_013636471.1
OG0015676	g51701	XP_013633913.1
OG0015677	g51700	XP_013633877.1
OG0015678	g40230	XP_013606453.1
OG0015679	g37241	XP_013636388.1
OG0015680	g37236	XP_013632503.1
OG0015681	g37231	XP_013635928.1, XP_013635929.1
OG0015682	g19612	XP_013623573.1
OG0015683	g38078	XP_013636181.1
OG0015684	g51660	XP_013630878.1
OG0015686	g38066	XP_013631990.1
OG0015687	g37202	XP_013626562.1
