Orthogroup	Cochlearia_excelsa	Capsella_rubella
OG0016221	g30838	XP_006306750.1
OG0016222	g49431	XP_023645335.1
OG0016223	g30847	XP_006304427.1
OG0016224	g30861	XP_006307620.1
OG0016225	g26931	XP_006303192.1
OG0016227	g30878	XP_006303956.1
OG0016229	g49470	XP_006306024.2
OG0016230	g30898	XP_006305960.1
OG0016231	g30892	XP_023645134.1
OG0016232	g30891	XP_006307306.1
OG0016233	g49479	XP_006304927.1
OG0016234	g49480	XP_006303288.1
OG0016235	g30908	XP_006305299.1
OG0016236	g49487	XP_006306165.1
OG0016237	g26956	XP_023645241.1
OG0016238	g49491	XP_006303489.1
OG0016239	g26957	XP_006307640.1
OG0016240	g49494	XP_023644600.1
OG0016241	g30931	XP_006303862.1
OG0016242	g30941	XP_006307375.1
OG0016244	g30955	XP_006303960.2
OG0016245	g30956	XP_023645476.1
OG0016246	g30958	XP_023632839.1
OG0016247	g30961	XP_006306029.1
OG0016248	g41130	XP_006302547.2
OG0016249	g49544	XP_006304189.1
OG0016250	g31000	XP_006306038.1
OG0016251	g26978	XP_006304917.1
OG0016252	g26979	XP_006306354.1
OG0016253	g31009	XP_006305018.1
OG0016254	g49549	XP_006306187.2
OG0016255	g26990	XP_006306676.1
OG0016256	g31019	XP_023644689.1
OG0016257	g31027	XP_006307051.1
OG0016258	g49554	XP_006306699.1
OG0016259	g31033	XP_006306181.1
OG0016260	g49558	XP_006306042.1
OG0016261	g31039	XP_006303732.1
OG0016262	g49560	XP_023645015.1
OG0016263	g31042	XP_006303302.1
OG0016264	g31052	XP_006307401.1
OG0016265	g6147	XP_023642135.1
OG0016266	g17217	XP_006285997.1
OG0016267	g31066	XP_006305830.2
OG0016268	g49569	XP_006306847.1
OG0016269	g31071	XP_006303609.1
OG0016271	g31079	XP_023634456.1, XP_023645801.1
OG0016272	g31083	XP_006303625.1
OG0016273	g26952	XP_006307618.1
OG0016274	g27020	XP_006305381.1
OG0016275	g49608	XP_006306103.1
OG0016276	g31111	XP_006303705.1
OG0016277	g49616	XP_006304996.1
OG0016278	g49678	XP_006305032.1
OG0016279	g49673	XP_006306844.1
OG0016280	g49665	XP_006306655.1
OG0016281	g27031	XP_006306525.1
OG0016282	g49664, g27033	XP_006304054.1
OG0016283	g27044	XP_006306095.1
OG0016284	g31134	XP_006306705.1
OG0016285	g49659	XP_006306848.1
OG0016286	g27050	XP_006304207.1
OG0016287	g49641	XP_006304477.1
OG0016288	g27061	XP_023632944.1
OG0016289	g31162	XP_023645200.1
OG0016290	g31169	XP_006305368.1
OG0016292	g27077	XP_023632650.1
OG0016293	g31181	XP_006307058.1
OG0016294	g31202	XP_006303671.1
OG0016295	g31208	XP_023645691.1
OG0016296	g49704	XP_023645456.1
OG0016297	g31219	XP_023632679.1
OG0016298	g31220	XP_006304299.1
OG0016300	g49709	XP_006306941.1
OG0016301	g27107	XP_006304862.1
OG0016302	g31246	XP_023644870.1
OG0016303	g31258	XP_006305727.1
OG0016304	g49731	XP_006305398.1
OG0016305	g31278	XP_006305846.2
OG0016306	g31282	XP_006304451.1
OG0016307	g49754, g49756	XP_023644712.1
OG0016308	g40207	XP_023636748.1
OG0016309	g27145	XP_006305467.1
OG0016310	g24822	XP_023634963.1
OG0016311	g27157	XP_006305439.1
OG0016312	g31327	XP_006306834.1
OG0016315	g27180	XP_006301243.1
OG0016316	g31352	XP_006307619.1
OG0016317	g31372	XP_006304754.2
OG0016318	g49814	XP_023632805.1
OG0016319	g31379	XP_023644848.1
OG0016320	g31384	XP_006306686.2
OG0016321	g49822	XP_006304711.1
OG0016323	g31392	XP_006303946.1
OG0016324	g31398	XP_006303312.1
OG0016325	g31406	XP_006306831.1
OG0016326	g31419	XP_006307445.1
OG0016327	g49867	XP_006307168.1
OG0016328	g49869	XP_006303153.1
OG0016329	g27213	XP_006306135.2
OG0016331	g31464	XP_006307650.1
OG0016332	g31474	XP_006304034.1
OG0016333	g31475	XP_006304161.1
OG0016334	g49885	XP_006304110.1
OG0016335	g49894	XP_023645650.1
OG0016336	g49898	XP_006306393.1
OG0016337	g27254	XP_023644893.1
OG0016338	g27253	XP_006306189.1
OG0016339	g31502	XP_006305460.1
OG0016340	g49903	XP_023632971.1
OG0016341	g31507	XP_006307116.2
OG0016342	g31514	XP_006307479.1
OG0016343	g31517	XP_023645601.1
OG0016344	g27263	XP_006304131.1
OG0016345	g31521	XP_006303665.1
OG0016346	g27275	XP_006305417.1
OG0016347	g31534	XP_006305322.1
OG0016348	g31579	XP_006306125.1
OG0016349	g31590	XP_006304675.1
OG0016351	g31599	XP_006305327.1
OG0016352	g27305	XP_006305313.1
OG0016353	g49948	XP_006304525.1
OG0016354	g49950	XP_006305845.1
OG0016355	g25217	XP_006300611.1
OG0016356	g27332	XP_006306285.1
OG0016357	g31634	XP_023646023.1
OG0016358	g49968	XP_006303978.1
OG0016359	g31651	XP_023645923.1
OG0016360	g54067	XP_023645759.1
OG0016361	g49976	XP_006305615.1
OG0016362	g49978	XP_006303905.1
OG0016363	g31657	XP_023645633.1
OG0016364	g31658	XP_006307161.1
OG0016365	g31679	XP_006304316.1
OG0016366	g31684	XP_006305734.1
OG0016369	g27368	XP_006304706.1
OG0016371	g27369	XP_006306700.1
OG0016372	g31695	XP_006304130.2
OG0016373	g4728	XP_023637270.1
OG0016374	g27372	XP_006306911.1
OG0016375	g31710	XP_006304808.1
OG0016376	g31711	XP_006304885.1
OG0016377	g50003	XP_023645955.1
OG0016378	g31715, g50007	XP_006306901.1
OG0016379	g31718, g50009	XP_023645043.1
OG0016380	g31726	XP_006307007.1
OG0016381	g31727	XP_023644771.1
OG0016382	g31728	XP_006303637.1
OG0016383	g38267	XP_006296190.1
OG0016384	g31745	XP_023633136.1
OG0016385	g31747	XP_006304424.1
OG0016386	g31750	XP_006307108.1
OG0016387	g50030	XP_006307097.1
OG0016388	g50032	XP_006304965.1
OG0016389	g31753	XP_023633137.1
OG0016390	g31762	XP_006305935.2
OG0016391	g41146	XP_006288801.2
OG0016392	g868	XP_006281994.1
OG0016393	g31799	XP_006305676.1
OG0016395	g50056	XP_006306210.1
OG0016396	g31815	XP_023632801.1
OG0016397	g27428	XP_006307016.1
OG0016398	g31819	XP_006303432.1
OG0016400	g50072	XP_006306730.1
OG0016401	g31836	XP_006304178.1
OG0016402	g50083	XP_006307629.1
OG0016403	g31844	XP_006306486.1
OG0016404	g31855	XP_006303620.1
OG0016405	g31867	XP_006304805.1
OG0016406	g50098	XP_006304311.1
OG0016407	g6382	XP_006298576.1
OG0016408	g31894	XP_006305582.1
OG0016409	g31896	XP_023633121.1
OG0016410	g50120	XP_023632611.1
OG0016412	g31940	XP_023644891.1
OG0016413	g31951	XP_006307427.1
OG0016414	g31963	XP_006306288.2
OG0016415	g50181	XP_006303502.1
OG0016416	g38424	XP_006295132.1
OG0016417	g50200	XP_006306114.1
OG0016418	g27490	XP_006306166.1
OG0016419	g50203, g31998	XP_006305337.1
OG0016420	g50205	XP_006303894.1
OG0016421	g50206	XP_023644831.1
OG0016422	g32000	XP_023644834.1
OG0016423	g27494	XP_023644849.1
OG0016424	g32008	XP_006306696.1
OG0016425	g32010	XP_023644908.1
OG0016426	g27496	XP_006306531.1
OG0016428	g50230	XP_006305433.1
OG0016429	g50233	XP_006303258.1
OG0016430	g50245	XP_006306504.1
OG0016431	g32038	XP_006304237.1
OG0016432	g50247	XP_006306912.1
OG0016433	g50248	XP_006307141.1
OG0016434	g32044	XP_006304546.1
OG0016435	g50250	XP_006304306.1
OG0016436	g27533	XP_006306336.1
OG0016437	g50253, g27534	XP_006305604.1
OG0016438	g50254	XP_006305047.1
OG0016439	g27542	XP_006306396.1
OG0016441	g45992	XP_006301391.1
OG0016442	g45946	XP_023643004.1
OG0016443	g45942	XP_006302817.2
OG0016444	g45940	XP_006301758.1
OG0016446	g44650	XP_006301999.1
OG0016447	g44651	XP_006300817.1
OG0016448	g45928	XP_006301077.1
OG0016449	g45926	XP_006302123.1
OG0016450	g45914	XP_006302759.1
OG0016451	g45913	XP_006301271.1
OG0016452	g44661	XP_006301839.1
OG0016453	g53933	XP_006304119.1
OG0016454	g45906	XP_006300353.1
OG0016455	g45904	XP_006302594.2
OG0016456	g45903	XP_006300471.1
OG0016457	g45072	XP_006301593.2, XP_006300982.1, XP_006301667.1
OG0016458	g45883	XP_006302749.1
OG0016459	g45872	XP_006302234.1
OG0016460	g45869	XP_006302440.2
OG0016461	g45862	XP_006301832.1
OG0016462	g45848	XP_006302287.1
OG0016463	g45835	XP_006300442.1
OG0016464	g45830	XP_006302346.2
OG0016466	g45828	XP_023643703.1
OG0016467	g27787	XP_006305172.1
OG0016468	g32637	XP_023644942.1
OG0016469	g50670	XP_006304992.1
OG0016470	g32649	XP_023645152.1
OG0016471	g50681	XP_006306983.1
OG0016472	g27800	XP_006307183.1
OG0016473	g50689	XP_006305699.1
OG0016474	g50692	XP_006305086.1
OG0016475	g44275, g27834, g24449, g3219	XP_023640338.1
OG0016476	g1736	XP_023642984.1
OG0016477	g37127	XP_006302095.1
OG0016478	g40843	XP_006300990.1
OG0016479	g28257, g1401	XP_006280394.1
OG0016480	g40860	XP_006301892.1
OG0016481	g40868	XP_006301101.1
OG0016483	g40879	XP_006300795.1
OG0016484	g40882	XP_006302963.1
OG0016485	g40883	XP_023643732.1
OG0016486	g40884	XP_006302816.2
OG0016487	g44237	XP_023644028.1
OG0016488	g40885	XP_006300763.1
OG0016489	g40892	XP_006302657.1
OG0016490	g40902	XP_006302920.1
OG0016491	g40208	XP_006289117.1
OG0016492	g40934	XP_006302821.1
OG0016493	g40937	XP_006302374.1
OG0016494	g40942	XP_006303047.1
OG0016495	g40962	XP_006302291.1
OG0016496	g44173	XP_006302068.1
OG0016497	g40279	XP_006286995.1
OG0016498	g44166	XP_006302941.1
OG0016499	g40972	XP_006300457.1
OG0016500	g40975	XP_006300659.1
OG0016501	g44152	XP_023643154.1
OG0016502	g44143	XP_006302973.1
OG0016503	g41001	XP_006301382.1
OG0016504	g44137	XP_023643506.1
OG0016505	g41016	XP_006300800.1
OG0016506	g41022	XP_006302526.1
OG0016507	g44125	XP_006300557.1
OG0016508	g44122	XP_023643490.1
OG0016509	g36245	XP_023641993.1
OG0016510	g44108	XP_006300391.1
OG0016511	g41430, g41033	XP_023644346.1
OG0016512	g44100	XP_006302375.1
OG0016513	g41040	XP_006301638.1
OG0016514	g44088	XP_006302628.1
OG0016515	g44071	XP_006302552.1
OG0016516	g41053	XP_023644003.1
OG0016517	g47640	XP_006282512.1
OG0016518	g38258	XP_006302405.2
OG0016519	g44044	XP_023644018.1
OG0016520	g44042	XP_023643555.1
OG0016521	g24716	XP_023643204.1
OG0016522	g44028	XP_006301988.1
OG0016523	g1712	XP_006302348.1
OG0016524	g44015	XP_006298118.1
OG0016525	g44016	XP_006302070.2
OG0016526	g49534	XP_023644058.1
OG0016527	g41093	XP_023644186.1
OG0016528	g1709	XP_006301910.1
OG0016529	g41104	XP_023643367.1
OG0016530	g41115	XP_006302867.1
OG0016531	g43971	XP_006301099.2
OG0016532	g43970	XP_023643052.1
OG0016533	g41122	XP_006302958.1
OG0016534	g1695	XP_006300310.1
OG0016536	g41125	XP_006300606.1
OG0016537	g43513	XP_006300735.1
OG0016538	g40825	XP_006301005.1
OG0016539	g1390	XP_006279610.1
OG0016540	g4639	XP_006280980.1
OG0016542	g40770	XP_023643654.1
OG0016543	g40765	XP_006300998.1
OG0016544	g40764	XP_006302383.2
OG0016545	g40757	XP_006300704.2
OG0016547	g40746	XP_023643464.1
OG0016548	g40731	XP_006302371.1
OG0016549	g40628	XP_006280370.1
OG0016550	g10945	XP_006279931.2
OG0016551	g10771	XP_006291608.1
OG0016552	g10917	XP_006279851.1
OG0016553	g10915	XP_006282005.1
OG0016554	g40703	XP_006282360.2
OG0016555	g40727	XP_023636249.1
OG0016556	g10837	XP_006291021.2
OG0016557	g11028	XP_006279554.1
OG0016558	g40513	XP_006282158.1
OG0016559	g11031	XP_023640267.1
OG0016560	g47587	XP_023633678.1
OG0016561	g11039	XP_006282040.1
OG0016562	g40488	XP_006280500.1
OG0016563	g16687	XP_006290775.2
OG0016564	g18512	XP_006288591.1
OG0016565	g25550	XP_006287894.2
OG0016566	g40458	XP_023637313.1
OG0016567	g23478	XP_006284336.1
OG0016568	g23463	XP_006282664.1
OG0016570	g47703	XP_006294012.1
OG0016571	g47704	XP_006295561.1
OG0016572	g2818	XP_006291711.1
OG0016573	g10271	XP_006279966.1
OG0016574	g47149	XP_006285779.1
OG0016575	g36276	XP_006304008.1
OG0016576	g54042	XP_006307365.1
OG0016577	g54043	XP_006306985.1
OG0016578	g54044	XP_006306591.1
OG0016579	g54070	XP_023644802.1
OG0016580	g36321	XP_006304702.1
OG0016581	g54075	XP_006305144.2
OG0016582	g54085	XP_023636925.1
OG0016583	g54101	XP_006306015.1
OG0016584	g28084	XP_006305959.1
OG0016585	g36382	XP_023632548.1
OG0016586	g25747	XP_006286933.2
OG0016587	g54118	XP_006305885.1
OG0016588	g28082	XP_006304442.1
OG0016590	g36396	XP_023645296.1
OG0016591	g54133	XP_006305454.1
OG0016593	g54135	XP_006303848.1
OG0016595	g46178	XP_006300780.1
OG0016596	g44488	XP_006301765.1
OG0016597	g44495	XP_006302167.1
OG0016598	g18383	XP_023635504.1
OG0016599	g19270	XP_006284708.1
OG0016600	g19269, g19273	XP_023634558.1
OG0016601	g53552	XP_006285782.1
OG0016602	g18375	XP_023633793.1
OG0016603	g18373	XP_006285049.1
OG0016604	g18370	XP_023634613.1
OG0016605	g18369	XP_023635535.1
OG0016606	g18368	XP_023634788.1
OG0016607	g18358	XP_006283705.1
OG0016608	g18357	XP_023633979.1
OG0016609	g18341	XP_006283462.1
OG0016611	g18340	XP_006283927.2
OG0016612	g18339	XP_006284278.1
OG0016613	g18326	XP_006283248.1
OG0016614	g18317, g22675	XP_006283596.1
OG0016615	g22695	XP_006282679.1
OG0016617	g22702	XP_006283984.1
OG0016618	g18125	XP_006283504.1
OG0016619	g18303	XP_006285428.1
OG0016620	g22725	XP_023634942.1
OG0016621	g22729	XP_023634645.1
OG0016623	g18142	XP_023635086.1
OG0016624	g22744	XP_023633757.1
OG0016625	g22745	XP_006282671.2
OG0016626	g22748	XP_023633770.1
OG0016628	g22774	XP_006283375.1
OG0016629	g22783	XP_023634604.1
OG0016630	g22796	XP_006283970.1
OG0016631	g48002	XP_006282520.2
OG0016632	g18285	XP_006284228.1
OG0016633	g22823	XP_023634895.1
OG0016634	g22847	XP_006283983.2
OG0016635	g22850	XP_006283164.1
OG0016636	g22868	XP_006286082.1
OG0016638	g18261	XP_006284543.1
OG0016639	g18259	XP_006283712.1
OG0016640	g22893	XP_023634871.1
OG0016641	g47977	XP_006283881.1
OG0016643	g22899	XP_006285423.1
OG0016644	g22925	XP_023634185.1
OG0016645	g22929	XP_006284619.1
OG0016646	g22930	XP_006284660.1
OG0016647	g47954	XP_006283031.1
OG0016648	g22953	XP_023635060.1
OG0016649	g22954	XP_006282841.1
OG0016650	g47951	XP_006285081.1
OG0016651	g22957	XP_006283275.1
OG0016652	g47948	XP_006285911.1
OG0016653	g47943	XP_006284178.1
OG0016654	g47944	XP_006282758.2
OG0016655	g18236	XP_006286145.1
OG0016657	g22973	XP_006284610.1
OG0016658	g22981	XP_006284954.1
OG0016659	g47926	XP_006283761.1
OG0016660	g22986	XP_006284026.2
OG0016661	g23003	XP_006285677.1
OG0016662	g23004	XP_023633710.1
OG0016663	g23006, g18227	XP_006282994.1
OG0016664	g23016	XP_006283772.2
OG0016665	g28917	XP_023632705.1
OG0016666	g23011	XP_006283193.1
OG0016667	g23008	XP_006284015.1
OG0016668	g23020	XP_006284255.2
OG0016669	g23069	XP_006284791.1
OG0016670	g18214	XP_006283499.1
OG0016671	g47882	XP_006284171.1
OG0016672	g18204	XP_023635399.1, XP_023639826.1
OG0016673	g23106	XP_006285695.1
OG0016674	g47873	XP_006283479.1
OG0016675	g16923	XP_006284455.1
OG0016676	g23273	XP_023633901.1
OG0016677	g1413	XP_006280073.1
OG0016678	g1412	XP_006280874.1
OG0016679	g23251	XP_023635321.1
OG0016680	g23242	XP_006283300.2
OG0016681	g16909	XP_006284574.1
OG0016682	g16908	XP_006283222.1
OG0016683	g23192	XP_006284220.2
OG0016684	g9646	XP_006280114.1
OG0016685	g47841	XP_006285468.1
OG0016687	g23177	XP_006282959.1
OG0016688	g23176	XP_006285071.1
OG0016689	g44779	XP_006300707.1
OG0016690	g23174	XP_023634221.1
OG0016691	g4326	XP_023639006.1
OG0016692	g23170	XP_006284011.1
OG0016694	g23143	XP_006285043.1
OG0016695	g23289	XP_006283595.1
OG0016696	g17214	XP_006304213.1
OG0016697	g16938	XP_006282570.1
OG0016698	g16941	XP_006284456.1
OG0016699	g23295	XP_006283678.1
OG0016700	g23297	XP_006283546.1
OG0016701	g47793	XP_006282612.2
OG0016702	g23306	XP_006285327.1
OG0016704	g23572, g47658	XP_006284356.1
OG0016705	g23328	XP_006283853.1
OG0016706	g47775	XP_023634008.1
OG0016707	g47774	XP_023634003.1
OG0016708	g23346	XP_006283303.1
OG0016709	g47766	XP_006282632.1
OG0016710	g23361	XP_023634910.1
OG0016711	g16969	XP_006284792.1
OG0016712	g23376	XP_006282458.1
OG0016713	g23377	XP_006284642.2
OG0016714	g2736	XP_006290257.1
OG0016715	g19503	XP_006290614.1
OG0016716	g6493	XP_006297761.1
OG0016717	g6488	XP_006297015.1
OG0016718	g11731	XP_006297731.1
OG0016719	g11729	XP_006298381.2
OG0016720	g46010	XP_023643248.1
OG0016721	g45999	XP_006300448.1
OG0016722	g45998	XP_006300828.2
OG0016723	g44619	XP_006302242.1
OG0016724	g32061	XP_006306762.1
OG0016725	g50296	XP_006307154.1
OG0016727	g32083	XP_023645818.1
OG0016729	g32140	XP_023645894.1
OG0016730	g50345	XP_006305125.1
OG0016731	g32145	XP_006303626.1
OG0016732	g32149	XP_006306437.1
OG0016733	g32162	XP_006303169.1
OG0016734	g32165	XP_006304208.2
OG0016736	g39517	XP_023635908.1
OG0016737	g39490	XP_023635969.1
OG0016739	g45259	XP_023636323.1
OG0016740	g25398	XP_006287774.1
OG0016742	g39481	XP_023636887.1
OG0016743	g39456	XP_006287426.1
OG0016744	g25354	XP_006288720.1
OG0016746	g53688	XP_006302352.2
OG0016747	g25340	XP_006287817.1
OG0016748	g25338	XP_006286684.1
OG0016750	g38557	XP_006300913.1
OG0016751	g38556	XP_006303332.1
OG0016753	g50846	XP_006294350.1
OG0016754	g50848	XP_006296348.1
OG0016755	g32245	XP_023633285.1
OG0016756	g50371	XP_006303703.1
OG0016757	g17140	XP_006284557.1
OG0016758	g47592	XP_006283742.1
OG0016759	g23675	XP_006282598.2
OG0016760	g23639	XP_023635496.1
OG0016761	g47642	XP_006284487.1
OG0016762	g23609	XP_006284016.1
OG0016763	g23608	XP_006285134.1
OG0016764	g47646	XP_006283888.1
OG0016765	g17073	XP_006284241.2
OG0016766	g23583	XP_023634583.1
OG0016767	g23579	XP_023634903.1
OG0016768	g23569	XP_006285684.1
OG0016769	g47663	XP_006283251.1
OG0016770	g10629	XP_006291685.1
OG0016771	g49519	XP_006307349.2
OG0016772	g27023, g31109	XP_006304747.1
OG0016774	g50066, g31818	XP_023632879.1
OG0016775	g32026	XP_006307203.1
OG0016777	g32103	XP_006306339.1
OG0016778	g32091	XP_006303405.1
OG0016779	g50332, g50329	XP_023632835.1
OG0016780	g32125	XP_006305616.1
OG0016782	g32183	XP_023646013.1
OG0016783	g32206	XP_023644844.1
OG0016784	g27635	XP_006303924.1
OG0016786	g50416	XP_006307064.1
OG0016787	g38327, g38392	XP_006306066.1
OG0016788	g32496	XP_023632964.1
OG0016789	g50581	XP_006306724.1
OG0016790	g50654, g50655	XP_006305696.1
OG0016792	g28065	XP_023644535.1
OG0016794	g54191	XP_023646034.1
OG0016795	g36738	XP_006307708.1
OG0016797	g19570	XP_023644272.1
OG0016798	g45023	XP_006300520.1
OG0016801	g46247	XP_006302277.1
OG0016802	g46250	XP_006302322.1
OG0016803	g46341	XP_023643951.1
OG0016804	g12384	XP_006300218.2
OG0016805	g12359, g7415	XP_006297260.1
OG0016806	g12249	XP_006297464.1
OG0016808	g11933	XP_006297576.1
OG0016809	g11760	XP_023641862.1
OG0016810	g13480	XP_006300091.1
OG0016811	g11620	XP_006297841.1
OG0016812	g13595	XP_006298227.1
OG0016814	g14487	XP_006298824.1
OG0016815	g6181	XP_006299425.1
OG0016817	g14000	XP_006298116.1
OG0016818	g6033	XP_006298389.1
OG0016819	g13819	XP_006296827.1
OG0016820	g50850	XP_006296137.1
OG0016821	g36945	XP_006294050.1
OG0016822	g43565	XP_006295910.2
OG0016823	g50977	XP_006295855.1
OG0016824	g38386	XP_006294301.1
OG0016825	g51035, g51047, g50672	XP_006295905.1
OG0016826	g51049	XP_023639893.1
OG0016827	g38294	XP_006296365.1
OG0016828	g37891	XP_006293981.1
OG0016829	g39874	XP_006296387.2
OG0016830	g39826	XP_023639565.1
OG0016831	g51382	XP_006294424.1
OG0016835	g51755	XP_006294345.1
OG0016836	g52161	XP_006293377.1
OG0016837	g19508	XP_006290929.1
OG0016838	g52293	XP_006295485.2
OG0016841	g10647	XP_006293157.1
OG0016843	g10585	XP_006292727.1
OG0016844	g10401	XP_006290401.1
OG0016845	g10327	XP_006292319.1
OG0016847	g764	XP_006286700.1
OG0016849	g11463	XP_006291704.2
OG0016850	g11462	XP_006292966.1
OG0016851	g11444	XP_006291100.1
OG0016852	g2871	XP_006291907.1
OG0016854	g19521	XP_006290855.1
OG0016855	g2773	XP_006292661.1
OG0016856	g19374	XP_006290947.1
OG0016857	g19351	XP_006291095.1
OG0016858	g19251	XP_006293263.1
OG0016859	g19200	XP_006293052.1
OG0016860	g45309	XP_023637217.1
OG0016862	g28943	XP_006286824.2
OG0016863	g561	XP_006290115.1
OG0016864	g40260	XP_006288570.1
OG0016865	g25842	XP_006288465.1
OG0016866	g40330	XP_006287163.1
OG0016867	g25722	XP_006288205.1
OG0016868	g40391	XP_006287616.1
OG0016869	g39613	XP_006288122.1
OG0016871	g18329	XP_006285108.1
OG0016872	g22911	XP_006282615.2
OG0016874	g40155	XP_006285775.1
OG0016875	g17084	XP_006283883.1
OG0016876	g47610	XP_006284539.1
OG0016878	g17133	XP_006284935.2
OG0016879	g23712	XP_006284081.1
OG0016880	g23715	XP_006284496.1
OG0016881	g23719	XP_006284263.1
OG0016882	g17146, g47578	XP_006286042.1
OG0016883	g47573	XP_006284742.1
OG0016884	g23724	XP_006283882.1
OG0016885	g47565	XP_006283381.1
OG0016886	g17152, g47557	XP_023633621.1
OG0016887	g23831	XP_023635073.1
OG0016888	g23895	XP_023634389.1
OG0016890	g24032	XP_006284192.1
OG0016891	g24136	XP_006284507.1
OG0016893	g47281	XP_023633950.1
OG0016894	g46852	XP_006283658.1
OG0016896	g37060	XP_006283314.1
OG0016897	g18112	XP_006291735.1
OG0016899	g16806	XP_006283837.1
OG0016902	g10277	XP_006281739.1
OG0016903	g10236	XP_006279873.2
OG0016904	g1410	XP_006279783.1
OG0016905	g28280	XP_006282310.1
OG0016906	g1367	XP_006281147.1
OG0016908	g41173	XP_023640629.1
OG0016909	g28355	XP_006279823.1
OG0016910	g884	XP_023644022.1
OG0016911	g28388, g36025	XP_006281705.1
OG0016912	g28591	XP_023633474.1
OG0016913	g28593	XP_023645829.1
OG0016914	g18643	XP_006280846.1
OG0016915	g37	XP_006280557.1
OG0016938	g19552	XP_006291528.1
OG0016939	g19525	XP_006293159.1
OG0016941	g19468	XP_006290923.1
OG0016942	g2767	XP_006291484.1
OG0016943	g11393	XP_006290943.1
OG0016944	g19490	XP_006291354.1
OG0016946	g10744	XP_006292767.1
OG0016947	g46837	XP_006282582.1
OG0016948	g4936	XP_006288775.2
OG0016949	g4947	XP_006286355.1
OG0016950	g29011	XP_006286507.2
OG0016951	g4984	XP_006286620.1
OG0016952	g28992	XP_006289865.1
