Orthogroup	Cochlearia_excelsa	Eutrema_salsugineum
OG0018002	g23315	XP_006412577.1
OG0018003	g23324	XP_006412587.1
OG0018004	g23573	XP_024004489.1
OG0018005	g23333	XP_006412602.1
OG0018006	g16957	XP_006412607.1
OG0018007	g23351	XP_006412631.1
OG0018008	g23367	XP_006412651.1
OG0018009	g6490	XP_006418821.2
OG0018010	g6489	XP_006418816.1
OG0018011	g13484	XP_024009589.1
OG0018012	g46009	XP_006390635.1
OG0018013	g46006	XP_006390646.1
OG0018014	g46001	XP_006390650.1
OG0018015	g32084	XP_024008721.1
OG0018016	g32079	XP_006416026.1
OG0018018	g32182	XP_006415901.2
OG0018019	g23736	XP_006413272.1
OG0018020	g36800	XP_006398015.1
OG0018021	g51048	XP_006392329.1
OG0018022	g25451	XP_006396406.2
OG0018025	g39464	XP_006396324.1
OG0018026	g39476	XP_006396296.1
OG0018027	g25356	XP_024010133.1
OG0018028	g50844	XP_024014082.1
OG0018030	g32195	XP_006415879.1
OG0018031	g28240, g28241	XP_024006701.1
OG0018032	g23673	XP_006413139.1
OG0018033	g17102	XP_006413107.1
OG0018034	g17090	XP_006413083.1
OG0018035	g17093	XP_006413088.1
OG0018036	g23631	XP_006413069.1
OG0018037	g47630	XP_006413067.1
OG0018039	g23599	XP_024005673.1
OG0018043	g45206, g30817	XP_006418244.1
OG0018044	g31118	XP_006417693.1
OG0018045	g49708	XP_024007843.1
OG0018046	g31271	XP_006417428.1
OG0018047	g31393	XP_006417218.1
OG0018048	g6166	XP_006409577.1, XP_006409575.1
OG0018049	g1487	XP_006414401.2
OG0018051	g32053	XP_006416124.1
OG0018052	g50334	XP_006415994.1
OG0018053	g50348	XP_006415955.1
OG0018054	g32159	XP_006415928.1
OG0018056	g27781	XP_006415174.1
OG0018057	g28237	XP_006396001.2
OG0018058	g28217	XP_006395991.1
OG0018059	g35935	XP_006395984.1
OG0018060	g53929, g35967	XP_006393702.1
OG0018061	g36195	XP_006409319.1
OG0018063	g13687	XP_006410029.1
OG0018065	g11193, g45042	XP_024013677.1
OG0018067	g18064	XP_006397402.1
OG0018068	g45071	XP_006391547.1
OG0018069	g45043	XP_006391327.1
OG0018070	g44997	XP_006391387.1
OG0018071	g44859	XP_006391183.1
OG0018072	g41567	XP_006391163.1
OG0018075	g45901	XP_024007638.1
OG0018076	g13578	XP_024010293.1
OG0018077	g44553	XP_006390487.1
OG0018078	g44547	XP_006390468.1
OG0018080	g46151	XP_024008326.1, XP_006396711.2
OG0018083	g46429	XP_006390009.1
OG0018084	g46502	XP_006389920.1
OG0018086	g12692	XP_006408451.1
OG0018088	g7609	XP_006407829.1
OG0018089	g7269	XP_024015488.1
OG0018090	g6909	XP_006406662.1
OG0018091	g6873	XP_006406602.2, XP_006406603.1
OG0018092	g11982	XP_006406552.1
OG0018093	g11979	XP_006406547.1
OG0018095	g13468	XP_006406027.1
OG0018096	g11664	XP_006418642.1
OG0018097	g13545	XP_024009564.1
OG0018098	g13667	XP_006409682.1
OG0018100	g46666	XP_006405473.1
OG0018101	g14318	XP_006409612.1
OG0018102	g14201	XP_024016509.1
OG0018103	g6108	XP_006409337.1
OG0018104	g6001	XP_006409140.2
OG0018105	g5889	XP_006409011.2
OG0018108	g38478	XP_006404728.1
OG0018109	g50916	XP_024014320.1
OG0018110	g50912	XP_006404745.1
OG0018111	g38453	XP_006404771.1
OG0018112	g38440	XP_006404813.1
OG0018115	g36911	XP_006404851.1
OG0018117	g38405	XP_006404888.1
OG0018119	g38388	XP_006404953.2
OG0018121	g38346	XP_006405100.1
OG0018122	g38339	XP_006405109.1
OG0018123	g38316	XP_006408867.1
OG0018126	g37206	XP_006410914.1
OG0018128	g52050	XP_006411490.1
OG0018130	g10815	XP_006398505.2
OG0018132	g10801	XP_006398529.1
OG0018133	g10794	XP_006398544.1
OG0018134	g10745	XP_006395840.2
OG0018135	g10738	XP_006395823.2
OG0018136	g1522	XP_024006814.1
OG0018137	g10686	XP_006395750.1
OG0018138	g10597	XP_006395608.1
OG0018139	g1593	XP_006395548.1
OG0018141	g10477	XP_024007567.1
OG0018143	g10318	XP_006395250.1
OG0018144	g10314	XP_006395247.1
OG0018145	g3080	XP_006396181.1
OG0018146	g19606	XP_024013767.1
OG0018148	g3103	XP_006419110.1
OG0018149	g3094	XP_006419109.2
OG0018150	g2996	XP_024009628.1
OG0018151	g2722, g2719	XP_006404271.1
OG0018152	g10138	XP_006401390.1
OG0018153	g2684	XP_006404212.1
OG0018154	g2596	XP_006404070.2
OG0018155	g19006	XP_024012810.1
OG0018156	g19238	XP_006403791.2
OG0018157	g11280	XP_024013537.1
OG0018158	g5715	XP_006398840.2
OG0018159	g5552	XP_024012413.1
OG0018160	g5520	XP_006399290.2
OG0018161	g5420	XP_006399524.1
OG0018163	g5378	XP_006399632.1
OG0018166	g41448	XP_024012360.1
OG0018169	g40212	XP_006397309.1
OG0018172	g25840	XP_006397111.1
OG0018173	g40337	XP_024010024.1
OG0018175	g25346	XP_024009855.1
OG0018177	g18207	XP_006412236.1
OG0018178	g18162	XP_024005236.1
OG0018180	g47710	XP_006412807.1
OG0018181	g23506	XP_006412877.1
OG0018182	g23527	XP_006412910.1
OG0018183	g23549	XP_006412947.1
OG0018184	g47666	XP_006412961.1
OG0018185	g17062	XP_006412989.1
OG0018186	g23600	XP_006413022.2
OG0018187	g17080	XP_006413060.1
OG0018188	g23670	XP_024005122.1
OG0018189	g17124	XP_006413152.2
OG0018190	g23694	XP_006413174.1
OG0018191	g23700	XP_024013734.1, XP_006413179.1
OG0018192	g23716	XP_006413221.1
OG0018193	g23751	XP_006413293.1
OG0018194	g23837	XP_024005079.1
OG0018196	g47395	XP_006413744.1
OG0018197	g47346	XP_024004488.1
OG0018198	g47265	XP_006414107.1
OG0018199	g24268	XP_006414239.2
OG0018201	g25207	XP_006395963.1
OG0018202	g46861	XP_006395929.1
OG0018203	g16738	XP_024014775.1
OG0018205	g16896	XP_006405638.1
OG0018207	g16886	XP_006405601.1
OG0018208	g16801	XP_006405392.1
OG0018209	g16778	XP_024014761.1
OG0018210	g16773	XP_006405311.1
OG0018211	g18598	XP_006394496.1
OG0018212	g40705	XP_024011027.1
OG0018213	g39709	XP_006403187.1
OG0018214	g11128	XP_024013272.1
OG0018215	g10297	XP_006395225.1
OG0018216	g27792	XP_006395218.1
OG0018217	g10265	XP_024007323.1
OG0018218	g4763	XP_006395048.1
OG0018219	g26815	XP_006402148.1
OG0018220	g28258	XP_024011841.1
OG0018221	g1359	XP_006402045.1
OG0018222	g1349	XP_006402038.1
OG0018223	g41195, g41176	XP_006401920.1
OG0018224	g1323	XP_006401916.1
OG0018225	g1315	XP_024011956.1
OG0018226	g894	XP_006401773.1
OG0018227	g9905	XP_006394515.1
OG0018228	g9881	XP_006394451.1
OG0018230	g9637	XP_006393857.1
OG0018236	g4827	XP_024007463.1
OG0018237	g28960	XP_006400570.1
OG0018241	g54288	XP_024010542.1
OG0018262	g11411	XP_006404443.1
OG0018264	g4966, g4967	XP_006400316.1
OG0018267	g29260	XP_006400050.1
OG0018270	g29299	XP_024012403.1
OG0018271	g24574	XP_024004685.1
OG0018273	g45651	XP_006399927.2
OG0018274	g45631	XP_006399897.2
OG0018275	g29365	XP_006399818.1
OG0018276	g5292	XP_006399789.1
OG0018277	g5311	XP_006399753.1
OG0018280	g29496	XP_006399544.1
OG0018281	g45528	XP_024012216.1
OG0018282	g5441	XP_024003960.1
OG0018283	g5443	XP_024012050.1
OG0018284	g29553	XP_006399442.1
OG0018285	g29565	XP_006399411.1
OG0018286	g45507	XP_006399390.2
OG0018287	g29579	XP_006399350.2
OG0018288	g45497	XP_006399316.1
OG0018289	g5539	XP_006399233.1
OG0018290	g23807	XP_006413361.2
OG0018293	g40124	XP_024016080.1
OG0018295	g40074	XP_006409817.1
OG0018299	g37883	XP_024003732.1
OG0018300	g39959	XP_024003978.1
OG0018301	g51221	XP_024003872.1
OG0018302	g39893	XP_024003945.1
OG0018303	g37916	XP_006410310.1
OG0018304	g39749	XP_024016719.1
OG0018306	g23836	XP_006413428.1
OG0018307	g23778	XP_006413321.1
OG0018309	g17154	XP_006413276.1
OG0018310	g36263	XP_006393530.1
OG0018311	g28126	XP_006393625.1
OG0018312	g32415	XP_006415547.1
OG0018313	g50544	XP_006415460.1
OG0018314	g32474	XP_006415452.1
OG0018315	g50557	XP_006415430.1
OG0018316	g27723	XP_006415279.1
OG0018318	g32617	XP_006415198.1
OG0018319	g1527	XP_006395738.1
OG0018320	g1542	XP_006395709.2
OG0018322	g183	XP_006394078.1
OG0018324	g284	XP_006394257.1
OG0018325	g9864	XP_024006805.1
OG0018326	g371	XP_006394420.1
OG0018327	g381	XP_006394439.1
OG0018328	g18603	XP_006394445.1
OG0018329	g395	XP_006394464.1
OG0018331	g9906	XP_006394516.1
OG0018332	g428	XP_006394521.1
OG0018335	g538	XP_024006820.1
OG0018337	g10070	XP_006394803.1
OG0018339	g613	XP_024006994.1
OG0018342	g28920	XP_006400640.1
OG0018343	g1275	XP_006400940.1
OG0018344	g28707	XP_006400999.1
OG0018345	g1246	XP_006401000.1
OG0018347	g1206	XP_006401060.1
OG0018348	g28670	XP_006401149.1
OG0018349	g39298	XP_006401179.1
OG0018350	g39305	XP_024011627.1
OG0018351	g28640, g28638	XP_006401208.2
OG0018352	g1063	XP_006401350.1
OG0018353	g19393	XP_006404122.1
OG0018356	g5563	XP_006399206.1
OG0018359	g5666	XP_024012330.1
OG0018360	g27965	XP_006398549.1
OG0018362	g11552	XP_006398671.1
OG0018363	g45297	XP_006398647.1
OG0018367	g5850	XP_024012073.1
OG0018374	g13601	XP_024011214.1
OG0018375	g44325	XP_006389891.1
OG0018377	g46512	XP_006389905.1
OG0018378	g46426	XP_006390014.1
OG0018379	g13615	XP_006390070.1
OG0018381	g19462	XP_006404263.1
OG0018383	g46325	XP_006390123.2
OG0018384	g14235	XP_006409538.1
OG0018386	g44405	XP_024009362.1
OG0018387	g44476	XP_006390340.1
OG0018388	g46183	XP_006390347.1
OG0018389	g14021, g53180	XP_006409291.1
OG0018390	g6052	XP_006409267.1
OG0018391	g17979	XP_024006346.1
OG0018392	g18057	XP_006391540.1
OG0018393	g54351	XP_006392721.1
OG0018396	g37162	XP_006410800.1
OG0018398	g51601	XP_006410847.1
OG0018400	g46915	XP_006395972.1
OG0018401	g46879	XP_006403089.1
OG0018402	g46933	XP_024007408.1
OG0018403	g46935	XP_006391711.1
OG0018404	g24906, g46958	XP_006414983.1
OG0018405	g24654	XP_006414881.2
OG0018407	g17755	XP_006414764.1
OG0018410	g24497	XP_006414633.1
OG0018413	g27632	XP_006415788.1
OG0018415	g46147	XP_006390412.1
OG0018416	g44510	XP_006390398.2
OG0018417	g46160	XP_006390396.1
OG0018420	g44777	XP_006391057.2
OG0018421	g45786	XP_024006190.1
OG0018422	g17047	XP_006412959.1
OG0018427	g3292	XP_024013527.1
OG0018428	g10454	XP_006395394.1
OG0018432	g19518	XP_024013784.1
OG0018434	g40536	XP_006398161.2
OG0018436	g36465	XP_006393110.1
OG0018438	g36532	XP_006392974.1
OG0018441	g54260	XP_006392929.2
OG0018442	g36585	XP_006392870.1
OG0018444	g51411	XP_006410547.1
OG0018445	g51493	XP_006410659.1
OG0018446	g51505	XP_006410679.1
OG0018447	g51522	XP_006410703.1
OG0018448	g51528	XP_006410712.1
OG0018449	g47278	XP_024005336.1
OG0018450	g24220	XP_006414152.2
OG0018451	g47256	XP_006414156.1
OG0018452	g47254	XP_006414168.1
OG0018454	g47246	XP_006414173.1
OG0018456	g17548, g17749	XP_024004350.1
OG0018457	g40620	XP_006398329.1
OG0018459	g11361	XP_006404026.1
OG0018463	g6244	XP_006409689.1
OG0018464	g6326	XP_006396093.1
OG0018465	g13670	XP_024016590.1
OG0018466	g13717	XP_024016428.1
OG0018468	g47427	XP_006413642.1
OG0018471	g7933	XP_006408526.1
OG0018472	g47334	XP_006413897.2
OG0018474	g40247	XP_006397211.1
OG0018476	g24118	XP_006413945.1
OG0018477	g47188	XP_006414294.1
OG0018478	g24291	XP_024004310.1
OG0018479	g16992	XP_024015108.1
OG0018483	g7944	XP_024015074.1
OG0018484	g11241	XP_006408541.2
OG0018485	g12717	XP_006408523.1
OG0018488	g19635	XP_006393823.1
OG0018490	g19629	XP_024007115.1
OG0018491	g9624	XP_006393801.2
OG0018492	g18706	XP_006402269.1
OG0018493	g18786	XP_006402282.1
OG0018494	g11144	XP_024014217.1
OG0018495	g1756	XP_006402367.1
OG0018498	g1856	XP_006402473.1
OG0018500	g18894	XP_006402689.1
OG0018501	g18910	XP_006402723.1
OG0018502	g18949	XP_006402780.1
OG0018503	g11225	XP_006402840.2
OG0018505	g19024	XP_006402986.1
OG0018506	g2166	XP_024013014.1
OG0018507	g2255	XP_006403511.1
OG0018508	g19175	XP_006403655.1
OG0018509	g2335	XP_006403663.1
OG0018510	g2383	XP_006403725.2
OG0018511	g19218	XP_024013728.1
OG0018513	g35821	XP_024009550.1
OG0018516	g51426	XP_024006165.1, XP_024006194.1, XP_024016081.1
OG0018517	g44881	XP_006391222.1
OG0018522	g37364	XP_006403086.1
OG0018526	g40388	XP_006396830.1
OG0018528	g38496	XP_006404692.1
OG0018529	g1045	XP_006401381.1
OG0018530	g28174	XP_006393752.2
OG0018532	g50509	XP_024008645.1
OG0018534	g32674	XP_006415085.1
OG0018535	g40299	XP_006397087.1
OG0018536	g40361	XP_006396919.1
OG0018537	g4809	XP_006394917.1
OG0018538	g10124	XP_024007661.1
OG0018539	g4788	XP_024007557.1
OG0018540	g10148	XP_006394967.1
OG0018541	g10166	XP_006395015.1
OG0018542	g5914	XP_006408950.1
OG0018543	g13826	XP_006408998.1
OG0018544	g7421	XP_006407523.1
OG0018545	g31526	XP_006398006.2
OG0018546	g50802	XP_006397879.1
OG0018547	g37605	XP_006397715.2
OG0018548	g37016	XP_006403365.2, XP_006391491.1
OG0018550	g24611	XP_024003895.1
OG0018553	g37473	XP_006411565.2
OG0018554	g52082	XP_006411549.1
OG0018557	g37384	XP_024003854.1
OG0018558	g12691	XP_006408448.2
OG0018561	g12680	XP_006408398.1
OG0018564	g12770	XP_006408318.1
OG0018565	g12633	XP_006408299.1
OG0018566	g7821	XP_006408295.2
OG0018567	g12776	XP_006408289.1
OG0018569	g7753	XP_006408181.1
OG0018570	g12595	XP_006408172.1
OG0018571	g12821	XP_024015501.1
OG0018572	g7706	XP_024015017.1
OG0018573	g12858	XP_024015016.1
OG0018574	g12544	XP_006408049.1
OG0018575	g12878	XP_006408033.1
OG0018576	g12465	XP_006407888.1
OG0018579	g13004	XP_006409431.1
OG0018582	g12388	XP_006407620.1
OG0018584	g46698, g16891	XP_006405620.1
OG0018585	g7354	XP_006407413.1
OG0018586	g12271	XP_006407306.1
OG0018587	g7284	XP_006407296.1
OG0018588	g12256	XP_006407279.1
OG0018589	g13159	XP_006407253.1
OG0018590	g7253	XP_006407246.1
OG0018592	g7204	XP_006407152.1
OG0018593	g12181	XP_006407087.1
OG0018594	g12149	XP_024015253.1
OG0018599	g6875	XP_006406604.1
OG0018600	g10803	XP_006398526.2
OG0018601	g6821	XP_006406527.1
OG0018602	g6818	XP_006406523.1
OG0018603	g21349, g48620	XP_024016604.1
OG0018607	g13367	XP_006406425.1
OG0018608	g13374	XP_006406330.1
OG0018609	g886	XP_024011235.1
OG0018610	g16890	XP_024014627.1
OG0018611	g46705	XP_006405657.1
OG0018612	g10302	XP_006395231.1
OG0018614	g11868	XP_024014981.1
OG0018616	g45064	XP_006391534.1
OG0018617	g18067	XP_006397384.1
OG0018618	g43628	XP_006392537.1
OG0018619	g4898	XP_024011769.1
OG0018621	g19255	XP_006403807.1
OG0018623	g26857	XP_006418478.1
OG0018624	g26860	XP_006418474.2
OG0018627	g49421	XP_006404782.1
OG0018630	g30853	XP_006418166.1
OG0018631	g26934	XP_024008113.1
OG0018632	g30896	XP_006418081.1
OG0018635	g30932	XP_006418024.1
OG0018636	g49516	XP_006417987.1
OG0018637	g31026	XP_006417878.2
OG0018638	g31038	XP_006417860.1
OG0018640	g31059	XP_006417810.1
OG0018641	g49573	XP_006417788.1
OG0018643	g49603	XP_006417737.2
OG0018644	g31101	XP_006417732.1
OG0018645	g49650	XP_006417629.1
OG0018646	g31164	XP_006417598.2
OG0018648	g31217	XP_006417536.1
OG0018649	g31225	XP_024008435.1
OG0018650	g27123	XP_006417447.1
OG0018651	g11127	XP_006403276.1
OG0018652	g27148	XP_006393717.1
OG0018653	g27167	XP_006417334.1
OG0018655	g31441	XP_006417141.1
OG0018656	g49882	XP_024008070.1
OG0018657	g31532	XP_006417008.1
OG0018660	g27307	XP_006416898.1
OG0018661	g49944	XP_006416897.1
OG0018662	g27311	XP_006416885.1
OG0018666	g49992	XP_006416741.1
OG0018671	g27454	XP_006416420.1
OG0018672	g27455	XP_006416418.1
OG0018673	g50130	XP_006416414.1
OG0018674	g18446	XP_006411358.1
OG0018675	g50256	XP_006416152.1
OG0018676	g50262	XP_006416147.1
OG0018677	g45941	XP_006390748.1
OG0018680	g1825	XP_006391232.1
OG0018682	g40862	XP_006391789.1
OG0018684	g40874	XP_006391812.1
OG0018687	g40997	XP_006392108.1
OG0018688	g44136	XP_006392146.1
OG0018689	g44104	XP_006392197.1
OG0018691	g41106	XP_006392413.1
OG0018692	g43985	XP_006392427.1
OG0018693	g36838	XP_006408800.1
OG0018694	g40776	XP_006391628.1
OG0018696	g10838	XP_006398482.1
OG0018697	g25565	XP_006396655.1
OG0018698	g47711	XP_006412806.1
OG0018700	g54078	XP_024006328.1
OG0018701	g36347	XP_006393375.1
OG0018704	g36378	XP_006393309.1
OG0018706	g54146	XP_006411600.1
OG0018709	g22714	XP_006411752.1
OG0018712	g22815	XP_006411857.1
OG0018713	g22817	XP_006411859.1
OG0018714	g47990	XP_006411881.1
OG0018716	g22852	XP_006411913.1
OG0018717	g47980	XP_006411926.1
OG0018718	g47949	XP_006412037.1
OG0018719	g22967	XP_006412052.1
OG0018720	g22976	XP_006412069.2
OG0018721	g47930	XP_006412074.1
OG0018722	g47907	XP_006412144.1
OG0018723	g23043	XP_006412180.1
OG0018725	g18195	XP_006412272.1
OG0018726	g23300	XP_006412544.1
OG0018728	g19501	XP_006404340.1
OG0018733	g32063	XP_006416115.1
OG0018736	g47143	XP_024010010.1
OG0018737	g49323	XP_006418423.2
OG0018738	g26951	XP_024008099.1
OG0018739	g30980, g30970	XP_006409153.2
OG0018740	g31004	XP_006417912.1
OG0018743	g32021	XP_024008046.1
OG0018744	g32093	XP_006416062.1
OG0018745	g50305	XP_006416046.1
OG0018746	g32126	XP_024008463.1
OG0018747	g50341	XP_006415983.1
OG0018748	g32163	XP_024008994.1
OG0018750	g32186	XP_006415898.2
OG0018751	g32199	XP_006415875.1
OG0018752	g32208	XP_006415859.1
OG0018753	g32364	XP_006415632.1
OG0018758	g54253	XP_006392946.1
OG0018763	g44055	XP_006392288.1
OG0018764	g41094	XP_006392400.1
OG0018766	g45104	XP_024010597.1
OG0018769	g44817	XP_024006626.1
OG0018770	g46123	XP_006390472.1
OG0018771	g44374	XP_024012523.1
OG0018772	g46347	XP_006390100.1
OG0018773	g46458	XP_006389978.1
OG0018774	g46508	XP_006389913.1
OG0018775	g46510	XP_006389909.1
OG0018779	g7270	XP_006407278.1
OG0018783	g6852	XP_006406558.1
OG0018784	g6471	XP_006418797.1
OG0018788	g6226	XP_006409681.1
OG0018793	g13840	XP_006409019.1
OG0018794	g13836	XP_006409026.2
OG0018795	g50946	XP_006404809.1
OG0018796	g38430	XP_006404829.1
OG0018797	g38433	XP_006404836.2
OG0018798	g50970	XP_006404909.1
OG0018801	g38360	XP_006405029.1
OG0018810	g51821	XP_006411224.1, XP_006397050.1
OG0018812	g37713	XP_006397904.1
OG0018813	g10811	XP_006398514.1
OG0018814	g10708	XP_006395776.1
OG0018817	g11513	XP_006419133.1
OG0018818	g19595	XP_024009660.1
OG0018821	g24239	XP_024013595.1
OG0018822	g19389	XP_006404106.1
OG0018824	g52844, g52834	XP_024013463.1
OG0018825	g19187	XP_006403670.1
OG0018826	g11282	XP_006403494.1
OG0018827	g11260	XP_006402977.1
OG0018828	g18824	XP_006402585.1
OG0018830	g29694	XP_006399086.1
OG0018832	g9956	XP_006394595.1
OG0018834	g10172	XP_024007418.1
OG0018835	g25952	XP_006397339.1
OG0018836	g40203	XP_006397331.1
OG0018837	g40281	XP_006397115.2
OG0018842	g22761	XP_006390828.1, XP_006404950.2
OG0018843	g22872	XP_006411929.2
OG0018844	g22994	XP_024005255.1
OG0018847	g47665	XP_006412964.1
OG0018849	g17119	XP_006413141.1
OG0018850	g23686	XP_006413164.1
OG0018851	g47585	XP_006413180.1
OG0018852	g23735	XP_006413271.1
OG0018853	g47510	XP_006413420.1
OG0018855	g53650, g17711	XP_006414634.1
OG0018856	g47014	XP_006414861.1
OG0018859	g47084	XP_006395930.1
OG0018860	g46792	XP_006405862.1
OG0018861	g46675	XP_006405495.1
OG0018862	g36992	XP_024013226.1
OG0018863	g18450	XP_006403395.1
OG0018864	g18457	XP_006405264.2, XP_006417856.1
OG0018867	g1446	XP_006402198.1
OG0018868	g1423	XP_006402177.1
OG0018870	g17187	XP_006402073.1, XP_006402071.2
OG0018871	g28301	XP_006402037.1
OG0018872	g28325	XP_006402003.1
OG0018873	g1327	XP_006401964.1
OG0018874	g28345	XP_024012347.1
OG0018875	g1322	XP_024011835.1
OG0018876	g41177	XP_006401898.1
OG0018877	g41212	XP_006401846.1
OG0018881	g9786	XP_006394200.1
OG0018882	g9631	XP_006393844.1
OG0018885	g9647	XP_006393877.1
OG0018888	g39478	XP_006396291.2
OG0018912	g2707	XP_006404253.1
OG0018915	g16710	XP_006395807.1
OG0018916	g16843	XP_006405500.1
OG0018920	g45691	XP_006400058.1
OG0018922	g5284	XP_006399813.1
OG0018923	g29434	XP_006399667.1
OG0018925	g45550	XP_024011825.1
OG0018927	g5497	XP_006399340.2
OG0018930	g23818	XP_006413380.2
OG0018932	g40152	XP_024015983.1
OG0018933	g5550	XP_006399220.1
OG0018934	g38529	XP_006404593.2
OG0018935	g39674	XP_006403127.1
OG0018937	g17224	XP_024005498.1
OG0018938	g32344	XP_006415664.1
OG0018941	g50649	XP_006415183.1
OG0018943	g16693	XP_006395733.1
OG0018945	g18676	XP_006393924.1
OG0018947	g209	XP_024007340.1
OG0018948	g288	XP_024007380.1
OG0018950	g672	XP_006400549.1
OG0018953	g28812	XP_006400864.1
OG0018955	g1202	XP_006409593.1
OG0018957	g28528	XP_006401411.1
OG0018958	g19416	XP_006404168.1
OG0018959	g5577	XP_024012386.1
OG0018960	g29688	XP_006399097.2
OG0018971	g16820	XP_006405425.1
OG0018978	g27971	XP_006392549.1
OG0018981	g3003	XP_006419066.1
OG0018983	g26781, g1444	XP_006402195.1
OG0018984	g17862	XP_006414940.1
OG0018987	g1430	XP_006402182.1
OG0018989	g1381	XP_006402065.1
OG0018991	g46097	XP_024005661.1, XP_006390503.1
OG0018992	g46137	XP_024016144.1
OG0018993	g44500	XP_006390386.1
OG0018997	g28303	XP_006402033.1
OG0018999	g40557	XP_024011081.1
OG0019001	g40521	XP_006398127.2
OG0019004	g51364	XP_024004207.1
OG0019008	g24157	XP_006414048.1
OG0019009	g47282	XP_006414062.1
OG0019010	g17483	XP_024005777.1
OG0019011	g46625	XP_006405297.1
OG0019012	g47361	XP_006413827.1
OG0019013	g24019	XP_006413792.1
OG0019014	g47176	XP_006414316.1
OG0019016	g47190	XP_006414287.1
OG0019025	g2308	XP_006403610.2
OG0019027	g39445	XP_006401671.1
OG0019028	g11704	XP_006418715.1
OG0019029	g13537	XP_006418573.1
OG0019030	g6361	XP_006418536.1
OG0019037	g25764	XP_006396987.1
OG0019039	g13825	XP_006408981.1
OG0019041	g16717	XP_006418981.1
OG0019042	g38256, g13830	XP_006397923.2
OG0019044	g52252	XP_006397730.1
OG0019045	g52249	XP_006397727.2
OG0019046	g37567	XP_006397662.2
