Orthogroup	Cochlearia_excelsa	Cardamine_hirsuta
OG0014929	g5824	CARHR211730
OG0014930	g5826	CARHR211750
OG0014931	g5829	CARHR211780
OG0014932	g5831	CARHR211800
OG0014933	g5832	CARHR211820
OG0014934	g45286	CARHR211860
OG0014935	g18090	CARHR211870
OG0014936	g5839, g5841, g5837, g5835	CARHR211930
OG0014937	g5843	CARHR211950
OG0014938	g5848	CARHR212020
OG0014939	g5868	CARHR212240
OG0014940	g5872	CARHR212260
OG0014941	g45284	CARHR212270
OG0014942	g45283	CARHR212300
OG0014943	g5871	CARHR082860
OG0014944	g17247	CARHR212330
OG0014945	g16817	CARHR213710
OG0014946	g16799	CARHR213200
OG0014947	g46649	CARHR212990
OG0014948	g46636	CARHR212860
OG0014950	g46606	CARHR074520
OG0014951	g46608	CARHR074590
OG0014952	g45244	CARHR074760
OG0014953	g44267	CARHR122860
OG0014954	g14654, g17996	CARHR049030
OG0014955	g44265	CARHR074690
OG0014956	g46601	CARHR074450
OG0014957	g44272	CARHR074400
OG0014958	g46594	CARHR074310
OG0014959	g46591	CARHR074200
OG0014960	g46587	CARHR074170
OG0014961	g46583	CARHR074840
OG0014963	g44300	CARHR073610
OG0014964	g46542	CARHR073550
OG0014965	g10142	CARHR186120
OG0014966	g44316	CARHR073220
OG0014967	g44321	CARHR073130
OG0014968	g44323	CARHR073100
OG0014969	g50399	CARHR026680
OG0014970	g46504	CARHR072800
OG0014971	g46503	CARHR072790
OG0014972	g44338	CARHR072750
OG0014973	g38300	CARHR114840
OG0014974	g44347	CARHR072640
OG0014975	g46491	CARHR072540
OG0014976	g46488	CARHR072510
OG0014978	g46477	CARHR072360
OG0014979	g44352	CARHR072310
OG0014980	g46465	CARHR072100
OG0014981	g46404	CARHR071470
OG0014982	g46402	CARHR071450
OG0014983	g46396	CARHR071380
OG0014984	g17960	CARHR071240
OG0014985	g13614	CARHR071190
OG0014986	g46379	CARHR071170
OG0014987	g46372	CARHR071090
OG0014988	g46364	CARHR071020
OG0014989	g44362	CARHR070970
OG0014990	g25140	CARHR216820
OG0014991	g46338	CARHR070740, CARHR070750
OG0014993	g44366	CARHR070660
OG0014994	g46304	CARHR070260
OG0014995	g46302	CARHR070220
OG0014996	g46301	CARHR070180
OG0014997	g44394	CARHR070110
OG0014998	g44396	CARHR070060
OG0014999	g46277	CARHR070030
OG0015000	g46275	CARHR070010
OG0015001	g46269	CARHR069950
OG0015002	g46268	CARHR069940
OG0015003	g44401	CARHR069900
OG0015004	g39519	CARHR249790
OG0015005	g46260	CARHR069800
OG0015006	g46252, g44410	CARHR069700
OG0015007	g44412	CARHR069660
OG0015008	g46249	CARHR069650
OG0015009	g46246	CARHR069570
OG0015010	g44420	CARHR069400
OG0015011	g46231	CARHR069190
OG0015012	g46223	CARHR069060
OG0015013	g46221	CARHR069040
OG0015014	g46216	CARHR068960
OG0015015	g46213	CARHR068930
OG0015016	g46204	CARHR068850
OG0015017	g44456	CARHR068830
OG0015018	g44464	CARHR068780
OG0015019	g46196	CARHR068730
OG0015020	g44471	CARHR068590
OG0015022	g46184	CARHR068480
OG0015023	g44481	CARHR068410
OG0015025	g6081	CARHR107730
OG0015026	g13746	CARHR107900
OG0015027	g13997	CARHR108230
OG0015028	g13989	CARHR108420
OG0015029	g2603	CARHR158890
OG0015030	g43873	CARHR055680
OG0015031	g19392	CARHR158780
OG0015032	g19391	CARHR158800
OG0015033	g2772	CARHR156130
OG0015034	g19515	CARHR156080
OG0015035	g2780	CARHR156070
OG0015036	g2770	CARHR156140
OG0015037	g2732	CARHR156290
OG0015038	g39449	CARHR045980
OG0015039	g54371	CARHR045740
OG0015040	g54368	CARHR045620
OG0015041	g54367	CARHR045580
OG0015042	g54364	CARHR045530
OG0015043	g54307	CARHR045440
OG0015044	g54316	CARHR045290
OG0015046	g54324	CARHR044970
OG0015047	g36699	CARHR044800
OG0015048	g36695	CARHR044750
OG0015049	g54338	CARHR044700
OG0015050	g27990	CARHR044610
OG0015051	g54303	CARHR044010
OG0015052	g28001	CARHR043960
OG0015053	g36637	CARHR043850
OG0015054	g54286, g35646	CARHR043560
OG0015055	g36617	CARHR043500
OG0015056	g36606	CARHR043380
OG0015057	g36604	CARHR043340
OG0015058	g36603	CARHR043320
OG0015059	g51575	CARHR130550
OG0015060	g38032	CARHR130580
OG0015061	g38037	CARHR130620
OG0015062	g51580	CARHR130670
OG0015063	g38045	CARHR130930
OG0015064	g51602	CARHR131100
OG0015065	g51607	CARHR131300
OG0015066	g2941	CARHR149920
OG0015067	g2987	CARHR150430
OG0015068	g2991	CARHR150590, CARHR150580
OG0015069	g41253	CARHR266030
OG0015070	g28406	CARHR266180
OG0015071	g18957	CARHR168660
OG0015072	g1475	CARHR293020
OG0015073	g24287	CARHR287310
OG0015074	g25946	CARHR259260
OG0015075	g25976	CARHR259230
OG0015076	g1449	CARHR258740
OG0015077	g1505	CARHR293250
OG0015078	g46927	CARHR286870
OG0015079	g46901, g25283	CARHR217370
OG0015080	g46883	CARHR217410
OG0015081	g25187	CARHR217050
OG0015082	g4767	CARHR217970
OG0015083	g25004	CARHR218160
OG0015084	g24838	CARHR218330
OG0015085	g25943	CARHR259270
OG0015086	g24722	CARHR218750
OG0015087	g46986	CARHR218820
OG0015088	g24651	CARHR219230
OG0015089	g47007	CARHR219440
OG0015090	g24609	CARHR219460
OG0015091	g17808	CARHR219940
OG0015092	g24576	CARHR219970
OG0015093	g24537	CARHR220500
OG0015094	g24528	CARHR220670
OG0015095	g47049	CARHR220680
OG0015096	g47063	CARHR220700
OG0015097	g47087	CARHR221730
OG0015098	g17689	CARHR221820
OG0015099	g17685	CARHR221860
OG0015100	g17684	CARHR221880
OG0015101	g24461	CARHR222170
OG0015102	g24455	CARHR222210
OG0015103	g24451	CARHR097490
OG0015104	g24446	CARHR222310
OG0015105	g10739	CARHR144580
OG0015106	g6201	CARHR105310
OG0015107	g24423	CARHR290240
OG0015108	g17621	CARHR290270
OG0015110	g24417	CARHR290330
OG0015111	g24415	CARHR290360
OG0015112	g46016	CARHR065680
OG0015113	g46017	CARHR065690
OG0015114	g44585	CARHR065950
OG0015115	g44584	CARHR065960
OG0015116	g46029	CARHR066050
OG0015117	g46030	CARHR066060
OG0015118	g46033	CARHR066100
OG0015119	g46034	CARHR066110
OG0015120	g31849	CARHR066170
OG0015121	g46060	CARHR066370
OG0015122	g1644	CARHR183210
OG0015123	g46061	CARHR066390
OG0015124	g46078	CARHR066670
OG0015125	g46082	CARHR066720
OG0015126	g44559	CARHR066790
OG0015128	g46090	CARHR066820
OG0015129	g46100	CARHR066950
OG0015130	g46108	CARHR067070
OG0015131	g46110	CARHR067110
OG0015132	g46115	CARHR067170
OG0015133	g51051	CARHR115710
OG0015134	g38356	CARHR294560
OG0015135	g44539	CARHR067510
OG0015136	g46135	CARHR067580
OG0015137	g44535	CARHR067600
OG0015138	g44530	CARHR067670
OG0015139	g46149	CARHR067850
OG0015140	g10746	CARHR144420
OG0015141	g17981	CARHR067930
OG0015142	g44513	CARHR067910
OG0015143	g44512	CARHR067970
OG0015144	g44507	CARHR068040
OG0015145	g44505, g46161	CARHR068060
OG0015146	g46168	CARHR068080
OG0015147	g13636	CARHR061430
OG0015148	g44824	CARHR061440
OG0015149	g44814	CARHR061530
OG0015150	g13635	CARHR061540
OG0015151	g45757	CARHR061600
OG0015152	g44797	CARHR061660
OG0015153	g44788	CARHR061720
OG0015155	g45767	CARHR061810
OG0015156	g44778	CARHR061960
OG0015157	g45779	CARHR062050
OG0015158	g44775	CARHR062080
OG0015159	g17042	CARHR236220
OG0015160	g23540	CARHR236380
OG0015161	g23539	CARHR236390
OG0015162	g23536	CARHR236430
OG0015163	g47678	CARHR236460
OG0015164	g17025	CARHR236530
OG0015165	g23515	CARHR236700
OG0015166	g23514	CARHR236710
OG0015167	g17015	CARHR236820
OG0015168	g47691	CARHR236850
OG0015169	g23498	CARHR236880
OG0015170	g23487	CARHR236970
OG0015171	g908	CARHR266250
OG0015172	g40786	CARHR047660
OG0015173	g40797	CARHR047380
OG0015174	g44263	CARHR047040
OG0015175	g16874	CARHR262280
OG0015176	g16862	CARHR262070
OG0015177	g46679	CARHR261800
OG0015178	g16846	CARHR261770
OG0015179	g16845	CARHR261750
OG0015180	g11523	CARHR152510
OG0015181	g11508	CARHR153370
OG0015182	g10324	CARHR153340
OG0015183	g4305	CARHR292490
OG0015184	g10403	CARHR151700
OG0015185	g10450	CARHR149620
OG0015187	g10474	CARHR148960
OG0015188	g16566	CARHR148810
OG0015189	g1619	CARHR148770
OG0015190	g10493	CARHR148680
OG0015191	g10504	CARHR148530
OG0015192	g10514	CARHR148380
OG0015193	g10518	CARHR148340
OG0015194	g10519	CARHR148330
OG0015195	g10520	CARHR148320
OG0015196	g10523	CARHR148270
OG0015197	g1604	CARHR148130
OG0015198	g10539	CARHR147990
OG0015199	g10550	CARHR147820
OG0015200	g1597	CARHR147750
OG0015201	g1596	CARHR147740
OG0015202	g16613	CARHR147570
OG0015203	g16639	CARHR147490
OG0015204	g10584	CARHR147140
OG0015205	g10589	CARHR147070
OG0015206	g1583	CARHR147040
OG0015207	g10590	CARHR147030
OG0015208	g31773	CARHR019010
OG0015209	g10612	CARHR146680
OG0015210	g10613	CARHR146660
OG0015211	g10622	CARHR288540
OG0015212	g44709	CARHR063040
OG0015213	g44717	CARHR062940
OG0015214	g44757	CARHR062450
OG0015215	g44758, g45802	CARHR062440
OG0015216	g43213	CARHR062400
OG0015217	g24492	CARHR221600
OG0015218	g45793	CARHR062260
OG0015219	g10961	CARHR175990
OG0015220	g43974	CARHR176010
OG0015221	g40578, g10968	CARHR176170
OG0015222	g40575	CARHR176220
OG0015223	g10976	CARHR176410
OG0015224	g40553	CARHR176840
OG0015225	g40552	CARHR176850
OG0015226	g40551	CARHR176860
OG0015227	g6109	CARHR293540
OG0015228	g40538	CARHR177370
OG0015229	g54151	CARHR039850
OG0015230	g36411	CARHR039880
OG0015231	g28066	CARHR039920
OG0015232	g54154	CARHR039980
OG0015233	g36416	CARHR039990
OG0015234	g28063	CARHR040010
OG0015235	g36417	CARHR040030
OG0015236	g36420	CARHR040100
OG0015237	g54162	CARHR040190
OG0015238	g36432	CARHR040340
OG0015239	g36445	CARHR040450
OG0015240	g36446	CARHR040460
OG0015242	g54178	CARHR040570
OG0015243	g36456	CARHR040700
OG0015244	g54197	CARHR040980
OG0015245	g28046	CARHR041120
OG0015246	g36486	CARHR041130
OG0015247	g28041	CARHR041310
OG0015248	g36502	CARHR041610
OG0015249	g3855, g36503	CARHR041620
OG0015250	g36504	CARHR041630
OG0015251	g44293	CARHR074070
OG0015252	g38368	CARHR117360
OG0015253	g36520	CARHR041880
OG0015254	g36523	CARHR041940
OG0015255	g36558	CARHR042350
OG0015256	g36561	CARHR042420
OG0015258	g23733, g47559	CARHR233280
OG0015259	g36572	CARHR042600
OG0015260	g36573	CARHR042610
OG0015261	g36578	CARHR042720
OG0015262	g36580	CARHR042740
OG0015263	g54267	CARHR042760
OG0015264	g54270	CARHR042860
OG0015265	g36583	CARHR042930
OG0015266	g36584	CARHR042960
OG0015267	g54276	CARHR043040
OG0015268	g28009	CARHR043090
OG0015269	g36586	CARHR043110
OG0015270	g37027	CARHR181660
OG0015271	g37028	CARHR181720
OG0015272	g37056	CARHR181260
OG0015273	g18431	CARHR181120
OG0015274	g11133	CARHR180800
OG0015275	g11131, g37058	CARHR180760
OG0015276	g51371	CARHR127620
OG0015277	g37965	CARHR127690
OG0015278	g51388	CARHR127750
OG0015279	g51389	CARHR127760
OG0015280	g51398	CARHR127920
OG0015281	g51422	CARHR128190
OG0015282	g51424	CARHR128240
OG0015283	g51429	CARHR128260
OG0015284	g37973	CARHR128280
OG0015285	g37086	CARHR128390
OG0015286	g51448	CARHR128560, CARHR272540
OG0015287	g51459	CARHR128740
OG0015288	g10395	CARHR151910
OG0015289	g51492	CARHR129170
OG0015290	g51494	CARHR129200
OG0015291	g51495	CARHR129210
OG0015292	g51499	CARHR129260
OG0015293	g37991	CARHR129270, CARHR180830, CARHR141110
OG0015294	g51501, g37992	CARHR135180
OG0015295	g51518	CARHR129560
OG0015296	g51521	CARHR129600
OG0015297	g51525	CARHR129650
OG0015298	g51530	CARHR129770
OG0015299	g18453	CARHR284960
OG0015300	g51544	CARHR130030
OG0015301	g38021	CARHR130170
OG0015302	g24127	CARHR226230
OG0015303	g47311, g17432	CARHR226180
OG0015305	g47304	CARHR226130
OG0015306	g24142	CARHR226050
OG0015307	g24150	CARHR226020
OG0015308	g47296	CARHR225980
OG0015309	g17453	CARHR225880
OG0015310	g47288	CARHR225680
OG0015311	g17459	CARHR225670
OG0015312	g24171	CARHR225510
OG0015313	g24175	CARHR225460
OG0015314	g17479	CARHR225310
OG0015315	g17475, g24192	CARHR225130
OG0015316	g47263	CARHR225070
OG0015317	g47262	CARHR225060
OG0015318	g17490	CARHR224930
OG0015320	g24212	CARHR224870
OG0015321	g36878	CARHR116530
OG0015322	g47255	CARHR224710
OG0015323	g17526	CARHR224480
OG0015324	g24240	CARHR224460
OG0015325	g24241	CARHR224450
OG0015326	g24247	CARHR224340
OG0015327	g24267	CARHR223990
OG0015328	g17555	CARHR223750
OG0015329	g24290	CARHR223720
OG0015330	g25132	CARHR216780
OG0015331	g41838	CARHR175480
OG0015332	g10374	CARHR152240
OG0015333	g2511	CARHR160550
OG0015334	g19344	CARHR160330
OG0015335	g2544	CARHR160280
OG0015336	g19352	CARHR160200
OG0015337	g19361	CARHR159910
OG0015338	g2581	CARHR159890
OG0015339	g11363, g2583	CARHR159830
OG0015340	g2588	CARHR159600
OG0015341	g2589	CARHR159590
OG0015342	g19366	CARHR159170
OG0015343	g28367	CARHR265340
OG0015344	g28363	CARHR265150
OG0015345	g870	CARHR265100
OG0015346	g866	CARHR265040
OG0015347	g865	CARHR265020
OG0015348	g1305	CARHR264940
OG0015349	g1306	CARHR264910
OG0015350	g28352	CARHR264700
OG0015351	g28346	CARHR264400
OG0015352	g28348	CARHR264520
OG0015353	g44216	CARHR264570
OG0015354	g28344	CARHR264370
OG0015355	g1346	CARHR257180
OG0015356	g28309	CARHR257030
OG0015357	g28305	CARHR257040
OG0015358	g6337	CARHR104040
OG0015359	g13671	CARHR104670
OG0015360	g14464	CARHR104240
OG0015361	g13674	CARHR104210
OG0015362	g13675	CARHR104200
OG0015363	g6218	CARHR104700
OG0015364	g13678	CARHR105340
OG0015365	g14425	CARHR105280
OG0015366	g13680	CARHR105220
OG0015367	g6197	CARHR105200
OG0015368	g13684	CARHR286390
OG0015369	g6192	CARHR284790
OG0015370	g6172	CARHR105620
OG0015371	g13688	CARHR105690
OG0015372	g6163	CARHR105700
OG0015374	g40604	CARHR153580
OG0015375	g6138	CARHR106620
OG0015376	g14197	CARHR106680
OG0015377	g14074	CARHR107130
OG0015378	g13714	CARHR107140
OG0015380	g23873	CARHR231180
OG0015383	g23927	CARHR229980
OG0015384	g47446	CARHR229940
OG0015385	g47437	CARHR229710
OG0015389	g24089	CARHR226660
OG0015390	g17387	CARHR226870
OG0015391	g47340	CARHR227130
OG0015392	g47345	CARHR227300
OG0015393	g47349	CARHR227360
OG0015395	g47354	CARHR227490
OG0015396	g47356	CARHR227510
OG0015397	g47367	CARHR227750
OG0015398	g17364	CARHR227760
OG0015399	g24030	CARHR227800
OG0015400	g24022	CARHR227870
OG0015401	g24020	CARHR227900
OG0015403	g24016	CARHR227940
OG0015404	g17619	CARHR290280
OG0015405	g24006	CARHR228170
OG0015406	g47378	CARHR228180
OG0015407	g47386	CARHR228320
OG0015408	g23991	CARHR228390
OG0015409	g10805	CARHR143870
OG0015410	g17321	CARHR228520
OG0015411	g23984	CARHR228530
OG0015413	g23982	CARHR228640
OG0015414	g47318	CARHR226480
OG0015415	g24121	CARHR226380
OG0015417	g36980	CARHR185890
OG0015418	g18456	CARHR047740
OG0015419	g18454	CARHR284920
OG0015420	g36971	CARHR285100
OG0015421	g47156	CARHR222710
OG0015422	g47163	CARHR222890
OG0015423	g24333	CARHR223060
OG0015424	g17589	CARHR222740
OG0015426	g24322	CARHR223230
OG0015427	g47182	CARHR223400
OG0015428	g47184	CARHR223420
OG0015429	g24305	CARHR223580
OG0015430	g12723	CARHR075000
OG0015431	g7951	CARHR075070
OG0015432	g7950	CARHR075090
OG0015433	g7949	CARHR075110
OG0015434	g7943	CARHR075210
OG0015435	g12718	CARHR075360
OG0015436	g32638	CARHR075440
OG0015438	g30	CARHR281220
OG0015439	g19	CARHR034750
OG0015440	g9628	CARHR070850
OG0015442	g11518	CARHR147050
OG0015443	g15	CARHR281560
OG0015444	g9625	CARHR281580
OG0015445	g12	CARHR281660
OG0015446	g19623	CARHR281710
OG0015447	g18711	CARHR291420
OG0015448	g18710	CARHR291430
OG0015449	g18709	CARHR291440
OG0015450	g18707	CARHR291480
OG0015451	g18705	CARHR291500
OG0015452	g18699	CARHR291560
OG0015454	g18783	CARHR291650
OG0015455	g18782	CARHR291640
OG0015456	g18764	CARHR173430
OG0015457	g11147	CARHR173400
OG0015458	g18749	CARHR173260
OG0015459	g18740	CARHR173140
OG0015460	g18731	CARHR173090
OG0015461	g1746	CARHR173050
OG0015462	g1747	CARHR173000
OG0015463	g18793	CARHR172890
OG0015464	g18685	CARHR172700
OG0015465	g18684	CARHR172690
OG0015466	g11151	CARHR172570
OG0015467	g1767	CARHR172540
OG0015470	g1808	CARHR172210
OG0015472	g28353	CARHR264790
OG0015473	g1833	CARHR171970
OG0015474	g11166	CARHR171870
OG0015475	g1857	CARHR171830
OG0015476	g1862	CARHR171750
OG0015477	g18687	CARHR171460
OG0015478	g1876	CARHR171430
OG0015480	g1885	CARHR171250
OG0015481	g1886	CARHR171240
OG0015483	g18817, g1907	CARHR170910
OG0015484	g18822	CARHR170790
OG0015485	g18832	CARHR170660
OG0015486	g32201	CARHR026070
OG0015487	g1925	CARHR170620
OG0015488	g1929	CARHR170550
OG0015489	g18843	CARHR170470
OG0015490	g1947	CARHR170300
OG0015491	g18876	CARHR170270
OG0015492	g1963	CARHR170120
OG0015493	g18885	CARHR169900
OG0015494	g2020	CARHR169780
OG0015495	g2019	CARHR169760
OG0015496	g13579	CARHR103380
OG0015497	g18906	CARHR169550
OG0015498	g1999	CARHR169230
OG0015500	g18943	CARHR169040
OG0015501	g18947	CARHR168950
OG0015502	g18948	CARHR168930
OG0015503	g18952	CARHR168890
OG0015504	g1979	CARHR168860
OG0015505	g11210	CARHR168850
OG0015506	g2049	CARHR168330
OG0015507	g2130	CARHR168150
OG0015508	g18976	CARHR168140
OG0015509	g24775	CARHR168050, CARHR168080
OG0015510	g2120	CARHR167930
OG0015511	g2117	CARHR167810, CARHR167800
OG0015512	g2113	CARHR167760
OG0015513	g2099	CARHR167610
OG0015514	g17930, g42089, g50238, g42088	CARHR237470, CARHR120310, CARHR237440
OG0015515	g51074	CARHR115440
OG0015516	g2073, g19001	CARHR167240
OG0015517	g19014	CARHR166860
OG0015518	g2135	CARHR166760
OG0015519	g2138	CARHR166720
OG0015520	g3015	CARHR150960
OG0015521	g11261	CARHR166570
OG0015522	g2146	CARHR166540
OG0015523	g2162	CARHR166390
OG0015524	g2165	CARHR166320
OG0015525	g2168	CARHR166280
OG0015526	g2172	CARHR166110
OG0015527	g19052	CARHR166080
OG0015528	g2181	CARHR166010
OG0015529	g19059	CARHR165950
OG0015530	g19060	CARHR165940
OG0015531	g19072	CARHR165700
OG0015532	g40840	CARHR047900
OG0015533	g2211	CARHR165400
OG0015534	g2215, g19099	CARHR165370
OG0015535	g2218	CARHR165310
OG0015536	g2222	CARHR165260
OG0015537	g11279	CARHR165230
OG0015538	g10396	CARHR165190
OG0015539	g2233	CARHR165170
OG0015540	g2237	CARHR165080
OG0015541	g2257	CARHR164970
OG0015542	g2252	CARHR164910
OG0015543	g2245	CARHR164860
OG0015544	g2244	CARHR164850
OG0015545	g2264	CARHR164780
OG0015546	g44862	CARHR060740
OG0015547	g19147	CARHR164550
OG0015548	g2278	CARHR164500
OG0015549	g2285	CARHR164400
OG0015550	g2289	CARHR164360
OG0015551	g19154	CARHR164320
OG0015552	g11299	CARHR164300
OG0015553	g19155	CARHR164290
OG0015554	g19160	CARHR164160
OG0015555	g53982	CARHR034830
OG0015556	g46790	CARHR103070
OG0015557	g19172	CARHR163870
OG0015558	g2323	CARHR163840
OG0015559	g11305	CARHR163780
OG0015561	g2342	CARHR163460
OG0015562	g5890	CARHR111400
OG0015563	g2384	CARHR162940
OG0015565	g2388	CARHR162870
OG0015566	g2406	CARHR162700
OG0015567	g19224	CARHR162580
OG0015568	g19227	CARHR162460
OG0015569	g19230	CARHR162430
OG0015570	g11328	CARHR162280
OG0015571	g935	CARHR266990
OG0015572	g39444	CARHR266910
OG0015573	g28424	CARHR266590
OG0015574	g28423	CARHR266570
OG0015575	g41279	CARHR266360
OG0015576	g41278	CARHR266350
OG0015577	g17608, g24401	CARHR290690
OG0015578	g6453	CARHR100590
OG0015579	g6452	CARHR100600
OG0015580	g13511	CARHR100670
OG0015581	g11707	CARHR100790
OG0015582	g11706	CARHR100870
OG0015583	g11700	CARHR101060
OG0015584	g13517	CARHR101080
OG0015585	g6436	CARHR101170
OG0015586	g6422	CARHR101450
OG0015587	g6420	CARHR101470
OG0015588	g6410	CARHR101560
OG0015589	g6409	CARHR101570
OG0015590	g6396	CARHR101730
OG0015591	g6395	CARHR101740
OG0015592	g13534	CARHR102210
OG0015593	g13535	CARHR102220
OG0015594	g11655	CARHR102420
OG0015595	g13549	CARHR102490
OG0015596	g13550	CARHR102500
OG0015597	g13562	CARHR102750
OG0015598	g11648	CARHR102830
OG0015599	g6359	CARHR102970
OG0015600	g45136	CARHR103010
OG0015601	g13573	CARHR103100
OG0015602	g11615	CARHR103360
OG0015603	g36968	CARHR098710
OG0015604	g13582	CARHR103520
OG0015605	g13494	CARHR100420
OG0015606	g41833	CARHR058940
OG0015607	g44931	CARHR059460
OG0015608	g44921	CARHR059560
OG0015609	g41782	CARHR059670
OG0015610	g44916	CARHR059780
OG0015611	g41724	CARHR059920
OG0015612	g44900	CARHR060060
OG0015613	g44899	CARHR060080
OG0015614	g41616	CARHR060460
OG0015615	g44875	CARHR060550
OG0015616	g13638	CARHR060680
OG0015617	g41577	CARHR060760
OG0015618	g41574	CARHR060870
OG0015619	g44852	CARHR060910
OG0015620	g45666	CARHR260060
OG0015621	g10285	CARHR184070
OG0015622	g18499	CARHR182940
OG0015623	g1636	CARHR182950
OG0015624	g10244	CARHR183310
OG0015625	g10246	CARHR291970
OG0015626	g13982	CARHR108580
OG0015627	g17895	CARHR217070
OG0015628	g6021	CARHR108770
OG0015629	g6017	CARHR108880
OG0015630	g6009	CARHR108960
OG0015631	g13958	CARHR109010
OG0015632	g13765	CARHR109060
OG0015633	g13952	CARHR109140
OG0015634	g5988	CARHR109440
OG0015635	g13936	CARHR109460
OG0015636	g5984	CARHR109510
OG0015637	g13915	CARHR109780
OG0015638	g5964	CARHR109830
OG0015639	g13803	CARHR109870
OG0015640	g51978	CARHR136300
OG0015641	g38153	CARHR136210
OG0015642	g51970	CARHR136160
OG0015643	g51966	CARHR136080
OG0015644	g51965	CARHR136040
