Orthogroup	Cochlearia_excelsa	Raphanus_sativus
OG0014602	g32295	XP_018451268.1
OG0014603	g27642	XP_018447479.1
OG0014604	g32306	XP_018451375.1, XP_018449235.1
OG0014605	g27649	XP_018447619.1
OG0014606	g27650	XP_018448318.1
OG0014607	g27655	XP_018442981.1
OG0014608	g32339	XP_018440524.1
OG0014609	g50472	XP_018479905.1
OG0014610	g32374	XP_018460111.1
OG0014611	g50502	XP_018448330.1, XP_018450370.1
OG0014612	g50508	XP_018491234.1
OG0014613	g50513	XP_018489754.1
OG0014614	g32409	XP_018489424.1
OG0014615	g50517	XP_018439211.1
OG0014616	g32418	XP_018435447.1
OG0014617	g32428	XP_018464291.1
OG0014618	g32436	XP_018468646.1
OG0014619	g27694	XP_018490616.1
OG0014620	g50542	XP_018470276.1
OG0014621	g32472	XP_018479848.1
OG0014622	g32473	XP_018467677.1
OG0014623	g23832	XP_018449546.1
OG0014624	g50547	XP_018464873.1
OG0014625	g50551	XP_018442991.1
OG0014626	g32479	XP_018484466.1
OG0014627	g27718	XP_018487020.1
OG0014628	g50566	XP_018459620.1
OG0014629	g32506	XP_018458969.1
OG0014630	g50573	XP_018458974.1
OG0014631	g50578	XP_018487223.1
OG0014632	g50579	XP_018449289.1
OG0014633	g50589	XP_018486923.1
OG0014634	g32525	XP_018451754.1
OG0014635	g27746	XP_018463702.1, XP_018451755.1
OG0014636	g27743	XP_018459276.1
OG0014637	g27737	XP_018481289.1
OG0014638	g50610	XP_018492053.1
OG0014639	g32535	XP_018490694.1
OG0014640	g32539	XP_018451288.1
OG0014641	g27724	XP_018447060.1
OG0014642	g50626, g27774	XP_018447676.1
OG0014643	g50628	XP_018485768.1
OG0014644	g32595	XP_018459157.1
OG0014645	g32600	XP_018473340.1
OG0014646	g50633	XP_018440991.1
OG0014647	g27780	XP_018435837.1
OG0014648	g10704	XP_018485100.1
OG0014649	g10697	XP_018483249.1
OG0014650	g10680	XP_018481147.1, XP_018481141.1
OG0014651	g1531	XP_018483805.1
OG0014652	g1544	XP_018454390.1
OG0014653	g23811	XP_018469105.1
OG0014654	g10663	XP_018434919.1
OG0014655	g1551	XP_018478110.1
OG0014656	g1557	XP_018478323.1
OG0014657	g50	XP_018433442.1
OG0014658	g9653	XP_018433742.1
OG0014659	g62	XP_018457366.1
OG0014660	g77	XP_018434865.1, XP_018434867.1
OG0014661	g78	XP_018440390.1
OG0014662	g9670	XP_018447746.1
OG0014663	g82	XP_018456165.1
OG0014664	g83	XP_018441347.1
OG0014665	g97	XP_018462525.1
OG0014666	g100	XP_018434885.1
OG0014667	g102	XP_018491146.1
OG0014668	g112	XP_018486408.1
OG0014669	g9688	XP_018492367.1
OG0014670	g118	XP_018492366.1
OG0014671	g9691	XP_018486653.1, XP_018491202.1
OG0014674	g9707	XP_018457511.1
OG0014675	g166	XP_018486102.1, XP_018436518.1
OG0014676	g9723	XP_018438382.1
OG0014677	g45210	XP_018493414.1
OG0014678	g9734	XP_018488183.1
OG0014679	g9742	XP_018491639.1
OG0014680	g207	XP_018488637.1
OG0014681	g213	XP_018432643.1
OG0014682	g217	XP_018452628.1
OG0014683	g9762	XP_018490683.1
OG0014684	g233	XP_018491982.1
OG0014685	g9764	XP_018433165.1
OG0014686	g9765	XP_018492655.1
OG0014687	g2754	XP_018459904.1, XP_018441828.1
OG0014688	g245	XP_018456913.1
OG0014689	g9783	XP_018492570.1
OG0014690	g9792	XP_018487145.1
OG0014691	g261	XP_018485544.1
OG0014692	g263	XP_018485408.1
OG0014693	g282	XP_018493039.1, XP_018463382.1
OG0014694	g299	XP_018486899.1
OG0014695	g300	XP_018432808.1
OG0014696	g9816	XP_018457642.1
OG0014697	g303	XP_018491070.1
OG0014698	g9817, g304	XP_018441958.1
OG0014699	g315	XP_018492383.1
OG0014700	g309	XP_018432864.1
OG0014701	g9826	XP_018457977.1
OG0014702	g320	XP_018466011.1, XP_018457672.1
OG0014703	g9828	XP_018452863.1
OG0014704	g18623	XP_018492665.1
OG0014705	g324	XP_018457584.1
OG0014707	g348	XP_018492802.1
OG0014708	g18605	XP_018489804.1
OG0014709	g359	XP_018489216.1
OG0014711	g380	XP_018440525.1
OG0014712	g9873	XP_018491728.1
OG0014713	g384	XP_018432799.1
OG0014714	g388	XP_018487157.1
OG0014715	g390	XP_018489875.1
OG0014716	g9887	XP_018482228.1
OG0014717	g9888	XP_018463144.1, XP_018452754.1
OG0014718	g413	XP_018483294.1
OG0014720	g9901	XP_018456830.1
OG0014721	g9908	XP_018490745.1
OG0014722	g435	XP_018439873.1
OG0014723	g9937	XP_018486628.1
OG0014724	g9938	XP_018490900.1
OG0014725	g9939	XP_018490901.1
OG0014726	g448	XP_018477341.1
OG0014728	g491	XP_018434254.1
OG0014729	g9970	XP_018483912.1
OG0014730	g9988	XP_018483278.1
OG0014731	g501	XP_018454486.1
OG0014732	g9992	XP_018477111.1
OG0014733	g28142	XP_018456112.1
OG0014734	g9995	XP_018462230.1
OG0014735	g2915	XP_018436496.1
OG0014736	g18571	XP_018482940.1
OG0014737	g533	XP_018480206.1
OG0014738	g10001	XP_018485254.1
OG0014739	g10005	XP_018480544.1
OG0014740	g539	XP_018484505.1
OG0014741	g541	XP_018482703.1
OG0014742	g546	XP_018452403.1
OG0014743	g547	XP_018433525.1
OG0014745	g548	XP_018484504.1
OG0014746	g550	XP_018457292.1
OG0014747	g18565	XP_018439023.1
OG0014748	g564	XP_018481739.1
OG0014749	g29124	XP_018485088.1
OG0014750	g567	XP_018484934.1
OG0014751	g576	XP_018481097.1
OG0014752	g589	XP_018477051.1
OG0014753	g14919, g18548	XP_018439882.1
OG0014754	g18544	XP_018481046.1
OG0014755	g625	XP_018484015.1
OG0014756	g10095	XP_018481886.1
OG0014758	g29111	XP_018446438.1
OG0014759	g28979	XP_018476460.1
OG0014760	g28968	XP_018443169.1
OG0014761	g693	XP_018471828.1, XP_018475605.1
OG0014762	g28952, g41410	XP_018471598.1, XP_018465766.1
OG0014763	g708	XP_018444985.1
OG0014764	g718	XP_018450790.1
OG0014765	g719	XP_018470506.1
OG0014767	g722	XP_018474891.1
OG0014768	g723	XP_018446544.1
OG0014769	g41395	XP_018468755.1
OG0014770	g28911	XP_018473024.1
OG0014771	g747	XP_018442472.1
OG0014772	g41370	XP_018444116.1
OG0014773	g771	XP_018476225.1
OG0014774	g41361	XP_018473402.1
OG0014775	g777	XP_018451931.1
OG0014776	g50271	XP_018439770.1
OG0014777	g788	XP_018471785.1
OG0014778	g794	XP_018448238.1, XP_018448191.1
OG0014779	g795	XP_018465620.1, XP_018465614.1
OG0014780	g41359	XP_018444774.1
OG0014781	g809	XP_018476029.1, XP_018476050.1
OG0014782	g28857	XP_018471495.1
OG0014783	g11705	XP_018486455.1
OG0014784	g28855	XP_018464046.1
OG0014785	g28854	XP_018464381.1
OG0014787	g41294	XP_018452373.1
OG0014788	g41332	XP_018475823.1
OG0014789	g842	XP_018446519.1, XP_018444878.1
OG0014790	g41330	XP_018446518.1
OG0014791	g28826	XP_018442615.1
OG0014792	g28824	XP_018442299.1
OG0014793	g28801	XP_018452215.1
OG0014794	g48616, g21382	YP_006665985.1
OG0014795	g28766	XP_018471566.1
OG0014796	g1631	XP_018458624.1
OG0014797	g28739	XP_018456195.1
OG0014798	g46740	XP_018445948.1
OG0014799	g28731	XP_018454515.1
OG0014800	g1266	XP_018455080.1
OG0014801	g28700, g1257	XP_018475172.1, XP_018439072.1
OG0014802	g39242	XP_018454921.1
OG0014803	g1244	XP_018456069.1
OG0014804	g1243	XP_018452743.1
OG0014805	g1212	XP_018453024.1
OG0014806	g1204	XP_018465513.1, XP_018453302.1
OG0014807	g1197	XP_018456376.1
OG0014808	g1196	XP_018456377.1
OG0014809	g1185	XP_018457208.1
OG0014811	g28693	XP_018452523.1
OG0014812	g1156	XP_018471832.1
OG0014813	g1154	XP_018476151.1
OG0014814	g28687	XP_018456373.1
OG0014815	g39235	XP_018476211.1
OG0014816	g28686	XP_018456375.1
OG0014817	g28684	XP_018468076.1
OG0014818	g39286	XP_018456354.1
OG0014819	g28669	XP_018447101.1
OG0014820	g1133	XP_018454470.1, XP_018474219.1
OG0014821	g1131	XP_018452493.1
OG0014822	g39295	XP_018474406.1
OG0014823	g1120	XP_018454828.1
OG0014824	g39299	XP_018457607.1
OG0014825	g39306	XP_018472610.1
OG0014826	g1108	XP_018470271.1
OG0014827	g50606	XP_018439006.1, XP_018439007.1
OG0014828	g13974	XP_018441413.1
OG0014829	g6164	XP_018436692.1
OG0014830	g39326	XP_018452092.1
OG0014831	g28600	XP_018455766.1
OG0014832	g28620	XP_018456999.1
OG0014833	g1082	XP_018457286.1
OG0014834	g1081	XP_018457288.1
OG0014835	g28562	XP_018456808.1
OG0014836	g28550	XP_018456059.1, XP_018465967.1
OG0014838	g1044	XP_018468771.1
OG0014839	g39363	XP_018464630.1
OG0014840	g1039	XP_018456124.1
OG0014841	g28534	XP_018453760.1
OG0014842	g28531	XP_018456125.1, XP_018456292.1
OG0014844	g1034	XP_018452115.1
OG0014845	g1031	XP_018453579.1, XP_018466380.1
OG0014846	g28517	XP_018476163.1
OG0014847	g1018	XP_018472092.1
OG0014848	g39374	XP_018454884.1
OG0014849	g977	XP_018455876.1
OG0014850	g2621	XP_018493488.1
OG0014851	g11380	XP_018472419.1
OG0014852	g2628	XP_018489084.1, XP_018463093.1
OG0014853	g11386	XP_018465254.1, XP_018463950.1
OG0014854	g2674	XP_018441235.1
OG0014855	g2675	XP_018436533.1
OG0014856	g19437	XP_018452244.1
OG0014857	g45234	XP_018451985.1
OG0014859	g29626	XP_018445206.1, XP_018475004.1
OG0014860	g5546	XP_018445272.1
OG0014861	g37312	XP_018476677.1
OG0014862	g45473	XP_018475493.1, XP_018474333.1
OG0014863	g29648	XP_018444665.1
OG0014864	g45463	XP_018469825.1
OG0014865	g29652	XP_018476872.1
OG0014866	g29657	XP_018444026.1
OG0014867	g29660	XP_018443370.1
OG0014868	g29673	XP_018446738.1
OG0014869	g45452	XP_018442935.1
OG0014870	g18065	XP_018461482.1, XP_018467913.1
OG0014871	g45443	XP_018444140.1
OG0014872	g28318	XP_018444637.1
OG0014873	g17223	XP_018470584.1
OG0014875	g45442	XP_018442200.1
OG0014876	g29703	XP_018442196.1
OG0014877	g45440	XP_018445985.1
OG0014879	g5626	XP_018445010.1
OG0014880	g45432	XP_018445577.1, XP_018445578.1
OG0014881	g29711	XP_018476358.1
OG0014882	g5628	XP_018442245.1
OG0014883	g5629	XP_018445047.1
OG0014885	g45418	XP_018446753.1
OG0014886	g29736	XP_018469153.1, XP_018446754.1
OG0014887	g29742	XP_018446197.1
OG0014888	g29748	XP_018472874.1
OG0014890	g5661	XP_018443899.1
OG0014891	g25857, g29774	XP_018472567.1
OG0014892	g29786	XP_018456441.1
OG0014893	g10728	XP_018478721.1, XP_018462014.1
OG0014894	g45405	XP_018475781.1
OG0014895	g5689	XP_018476114.1
OG0014896	g5692	XP_018446967.1, XP_018444183.1
OG0014897	g5695	XP_018445685.1
OG0014898	g29798	XP_018476730.1
OG0014899	g45393	XP_018442440.1
OG0014900	g5702	XP_018445970.1
OG0014902	g5709	XP_018442572.1
OG0014903	g5710	XP_018445901.1
OG0014904	g29813	XP_018468682.1
OG0014905	g46862	XP_018458119.1
OG0014906	g45367	XP_018443079.1
OG0014907	g29832	XP_018445512.1
OG0014908	g45365	XP_018445510.1
OG0014909	g29834	XP_018468623.1
OG0014910	g5730	XP_018473404.1
OG0014911	g5740	XP_018450082.1
OG0014912	g5745	XP_018445239.1
OG0014913	g5755	XP_018476783.1
OG0014914	g45342	XP_018445956.1
OG0014915	g5775	XP_018445957.1
OG0014916	g5778	XP_018456405.1
OG0014918	g5791	XP_018443124.1
OG0014919	g29860	XP_018446078.1
OG0014920	g45312	XP_018469822.1
OG0014921	g5796	XP_018442959.1
OG0014922	g45308	XP_018474711.1
OG0014923	g45306	XP_018472880.1
OG0014924	g45301	XP_018472512.1
OG0014925	g5805	XP_018444495.1, XP_018469129.1
OG0014926	g5809	XP_018462428.1, XP_018475231.1
OG0014927	g45299	XP_018446449.1
OG0014929	g5824	XP_018475071.1
OG0014930	g5826	XP_018455747.1
OG0014931	g5829	XP_018470944.1
OG0014932	g5831	XP_018472190.1
OG0014933	g5832	XP_018475906.1
OG0014934	g45286	XP_018470015.1
OG0014935	g18090	XP_018474414.1
OG0014937	g5843	XP_018474417.1
OG0014938	g5848	XP_018442101.1
OG0014939	g5868	XP_018471337.1
OG0014940	g5872	XP_018474747.1
OG0014941	g45284	XP_018475809.1
OG0014942	g45283	XP_018475814.1
OG0014943	g5871	XP_018459410.1
OG0014944	g17247	XP_018447373.1
OG0014945	g16817	XP_018482742.1
OG0014946	g16799	XP_018442380.1
OG0014947	g46649	XP_018483580.1
OG0014948	g46636	XP_018478140.1
OG0014950	g46606	XP_018446974.1
OG0014951	g46608	XP_018457493.1
OG0014952	g45244	XP_018445248.1
OG0014953	g44267	XP_018442362.1
OG0014954	g14654, g17996	XP_018442361.1
OG0014955	g44265	XP_018446439.1
OG0014956	g46601	XP_018457913.1
OG0014957	g44272	XP_018444886.1
OG0014958	g46594	XP_018442915.1
OG0014959	g46591	XP_018448719.1
OG0014960	g46587	XP_018475730.1, XP_018468278.1
OG0014961	g46583	XP_018461736.1
OG0014963	g44300	XP_018472248.1
OG0014964	g46542	XP_018446483.1
OG0014965	g10142	XP_018454391.1
OG0014966	g44316	XP_018443792.1
OG0014967	g44321	XP_018452311.1
OG0014968	g44323	XP_018457178.1
OG0014969	g50399	XP_018449637.1
OG0014970	g46504	XP_018457537.1
OG0014971	g46503	XP_018455154.1
OG0014972	g44338	XP_018456493.1
OG0014973	g38300	XP_018486025.1
OG0014974	g44347	XP_018456242.1
OG0014975	g46491	XP_018456241.1
OG0014976	g46488	XP_018445803.1
OG0014978	g46477	XP_018472202.1, XP_018472121.1
OG0014979	g44352	XP_018456707.1, XP_018456708.1
OG0014980	g46465	XP_018455865.1, XP_018455864.1
OG0014981	g46404	XP_018452846.1
OG0014982	g46402	XP_018452148.1
OG0014983	g46396	XP_018454780.1, XP_018456398.1
OG0014984	g17960	XP_018469466.1
OG0014985	g13614	XP_018470803.1
OG0014986	g46379	XP_018446610.1
OG0014987	g46372	XP_018455743.1
OG0014988	g46364	XP_018452065.1
OG0014989	g44362	XP_018454666.1
OG0014990	g25140	XP_018458117.1
OG0014991	g46338	XP_018471758.1
OG0014993	g44366	XP_018456549.1
OG0014994	g46304	XP_018446320.1
OG0014995	g46302	XP_018442325.1
OG0014996	g46301	XP_018442329.1
OG0014997	g44394	XP_018443923.1
OG0014998	g44396	XP_018446874.1
OG0014999	g46277	XP_018444224.1
OG0015000	g46275	XP_018446759.1
OG0015001	g46269	XP_018445516.1
OG0015002	g46268	XP_018445514.1
OG0015003	g44401	XP_018445394.1
OG0015004	g39519	XP_018456995.1
OG0015005	g46260	XP_018444317.1
OG0015006	g46252, g44410	XP_018445997.1
OG0015007	g44412	XP_018442599.1
OG0015008	g46249	XP_018444323.1
OG0015009	g46246	XP_018445879.1
OG0015010	g44420	XP_018471245.1, XP_018445114.1
OG0015011	g46231	XP_018463481.1, XP_018446240.1
OG0015012	g46223	XP_018466057.1
OG0015013	g46221	XP_018443080.1
OG0015014	g46216	XP_018442328.1
OG0015015	g46213	XP_018444698.1, XP_018443430.1
OG0015016	g46204	XP_018446198.1
OG0015017	g44456	XP_018444383.1
OG0015018	g44464	XP_018446799.1
OG0015019	g46196	XP_018442165.1
OG0015020	g44471	XP_018443150.1
OG0015021	g46187	XP_018446591.1
OG0015022	g46184	XP_018445971.1
OG0015023	g44481	XP_018446464.1
OG0015025	g6081	XP_018441163.1
OG0015026	g13746	XP_018452404.1
OG0015027	g13997	XP_018440745.1
OG0015028	g13989	XP_018437961.1, XP_018437947.1
OG0015029	g2603	XP_018469511.1
OG0015030	g43873	XP_018454914.1
OG0015031	g19392	XP_018440292.1
OG0015032	g19391	XP_018436124.1
OG0015033	g2772	XP_018434641.1
OG0015034	g19515	XP_018433434.1
OG0015035	g2780	XP_018438803.1
OG0015036	g2770	XP_018441626.1
OG0015037	g2732	XP_018441616.1
OG0015038	g39449	XP_018492376.1
OG0015039	g54371	XP_018450146.1
OG0015040	g54368	XP_018450691.1
OG0015041	g54367	XP_018432931.1
OG0015042	g54364	XP_018467886.1
OG0015043	g54307	XP_018450839.1, XP_018447532.1
OG0015044	g54316	XP_018441948.1
OG0015046	g54324	XP_018447537.1
OG0015047	g36699	XP_018433129.1
OG0015048	g36695	XP_018447291.1
OG0015049	g54338	XP_018451546.1
OG0015050	g27990	XP_018481040.1
OG0015051	g54303	XP_018447324.1
OG0015052	g28001	XP_018489969.1
OG0015053	g36637	XP_018493578.1
OG0015054	g54286	XP_018492217.1
OG0015055	g36617	XP_018449480.1
OG0015056	g36606	XP_018484402.1
OG0015057	g36604	XP_018491612.1
OG0015058	g36603	XP_018448871.1, XP_018488179.1
OG0015059	g51575	XP_018434002.1
OG0015060	g38032	XP_018466899.1
OG0015061	g38037	XP_018434942.1
OG0015062	g51580	XP_018484330.1
OG0015063	g38045	XP_018467259.1, XP_018433393.1
OG0015064	g51602	XP_018433709.1
OG0015065	g51607	XP_018477941.1
OG0015066	g2941	XP_018436501.1
OG0015067	g2987	XP_018433041.1
OG0015068	g2991	XP_018439586.1
OG0015069	g41253	XP_018455775.1
OG0015070	g28406	XP_018448329.1, XP_018476821.1
OG0015071	g18957	XP_018484521.1, XP_018484519.1
OG0015072	g1475	XP_018472812.1
OG0015073	g24287	XP_018471511.1
OG0015074	g25946	XP_018475926.1
OG0015075	g25976	XP_018473015.1
OG0015076	g1449	XP_018472863.1
OG0015077	g1505	XP_018456828.1
OG0015078	g46927	XP_018450752.1
OG0015079	g46901, g25283	XP_018447892.1
OG0015080	g46883	XP_018447757.1
OG0015081	g25187	XP_018447380.1
OG0015082	g4767	XP_018483650.1
OG0015083	g25004	XP_018477858.1
OG0015084	g24838	XP_018447948.1
OG0015085	g25943	XP_018463115.1, XP_018459302.1
OG0015086	g24722	XP_018458701.1
OG0015087	g46986	XP_018447620.1
OG0015088	g24651	XP_018447142.1
OG0015089	g47007	XP_018477130.1
OG0015090	g24609	XP_018477135.1, XP_018477133.1
OG0015091	g17808	XP_018485252.1
OG0015092	g24576	XP_018480060.1
OG0015093	g24537	XP_018451471.1
OG0015094	g24528	XP_018449200.1
OG0015095	g47049	XP_018484172.1
OG0015096	g47063	XP_018449458.1
OG0015097	g47087	XP_018457905.1
OG0015098	g17689	XP_018446306.1
OG0015099	g17685	XP_018468483.1
OG0015100	g17684	XP_018449312.1
OG0015101	g24461	XP_018451627.1
OG0015102	g24455	XP_018449561.1
OG0015103	g24451	XP_018471616.1
OG0015104	g24446	XP_018471240.1
OG0015105	g10739	XP_018456545.1
OG0015106	g6201	XP_018444067.1
OG0015107	g24423	XP_018477474.1
OG0015108	g17621	XP_018470819.1
OG0015110	g24417	XP_018471155.1
OG0015111	g24415	XP_018449268.1, XP_018462775.1
OG0015112	g46016	XP_018462569.1
OG0015113	g46017	XP_018457314.1
OG0015114	g44585	XP_018469529.1
OG0015115	g44584	XP_018436732.1
OG0015116	g46029	XP_018445805.1, XP_018433198.1, XP_018433224.1
OG0015117	g46030	XP_018470253.1
OG0015118	g46033	XP_018471626.1
OG0015119	g46034	XP_018471623.1
OG0015120	g31849	XP_018472052.1
OG0015120	g46046	XP_018444343.1, XP_018465327.1
OG0015121	g46060	XP_018445739.1
OG0015122	g1644	XP_018463011.1
OG0015123	g46061	XP_018454776.1
OG0015124	g46078	XP_018453319.1
OG0015125	g46082	XP_018442183.1
OG0015126	g44559	XP_018456873.1
OG0015127	g23606	XP_018468754.1
OG0015128	g46090	XP_018456636.1
OG0015129	g46100	XP_018457908.1
OG0015130	g46108	XP_018456840.1
OG0015131	g46110	XP_018470960.1
OG0015132	g46115	XP_018442147.1
OG0015133	g51051	XP_018480736.1
OG0015134	g38356	XP_018437360.1
OG0015135	g44539	XP_018470874.1
OG0015136	g46135	XP_018445594.1
OG0015137	g46136	XP_018459128.1
OG0015137	g44535	XP_018446865.1
OG0015138	g44530	XP_018445175.1, XP_018445136.1
OG0015139	g46149	XP_018446349.1
OG0015140	g10746	XP_018459530.1
OG0015141	g17981	XP_018465457.1, XP_018468603.1
OG0015142	g44513	XP_018460296.1
OG0015143	g44512	XP_018442636.1, XP_018442644.1
OG0015144	g44507	XP_018445817.1
OG0015145	g44505, g46161	XP_018446766.1
OG0015146	g46168	XP_018443111.1
OG0015147	g13636	XP_018444805.1
OG0015148	g44824	XP_018454654.1
OG0015149	g44814	XP_018461270.1, XP_018470940.1
OG0015150	g13635	XP_018456574.1
OG0015151	g45757	XP_018453209.1
OG0015152	g44797	XP_018452505.1
OG0015153	g44788	XP_018470002.1
OG0015154	g45766	XP_018468069.1
OG0015155	g45767	XP_018453442.1, XP_018452279.1
OG0015156	g44778	XP_018454660.1, XP_018465436.1
OG0015157	g45779	XP_018455362.1
OG0015158	g44775	XP_018456433.1
OG0015159	g17042	XP_018477965.1
OG0015160	g23540	XP_018450712.1, XP_018448087.1
OG0015161	g23539	XP_018469650.1
OG0015162	g23536	XP_018469655.1
OG0015163	g47678	XP_018467780.1
OG0015164	g17025	XP_018478650.1
OG0015165	g23515	XP_018470196.1
OG0015166	g23514	XP_018470193.1
OG0015167	g17015	XP_018471541.1
OG0015168	g47691	XP_018473236.1, XP_018472301.1
OG0015169	g23498	XP_018481105.1, XP_018483512.1
OG0015170	g23487	XP_018471339.1
OG0015171	g908	XP_018472559.1
OG0015172	g40786	XP_018456655.1
OG0015173	g40797	XP_018455677.1
OG0015174	g44263	XP_018454275.1
OG0015175	g16874	XP_018446241.1
OG0015176	g16862	XP_018483015.1
OG0015177	g46679	XP_018478315.1
OG0015178	g16846	XP_018482001.1
OG0015179	g16845	XP_018443850.1
OG0015180	g11523	XP_018438987.1, XP_018432525.1
OG0015181	g11508	XP_018490904.1
OG0015182	g10324	XP_018483292.1
OG0015183	g4305	XP_018477416.1
OG0015184	g10403	XP_018482459.1
OG0015185	g10450	XP_018484574.1
OG0015187	g10474	XP_018478831.1
OG0015188	g16566	XP_018455153.1
OG0015189	g1619	XP_018437432.1, XP_018436830.1
OG0015190	g10493	XP_018458732.1
OG0015191	g10504	XP_018434973.1
OG0015192	g10514	XP_018477497.1
OG0015193	g10518	XP_018440749.1
OG0015194	g10519	XP_018478093.1
OG0015195	g10520	XP_018454441.1
OG0015196	g10523	XP_018457056.1
OG0015197	g1604	XP_018477129.1
OG0015198	g10539	XP_018483090.1
OG0015199	g10550	XP_018484499.1
OG0015200	g1597	XP_018439678.1
OG0015201	g1596	XP_018483622.1
OG0015202	g16613	XP_018477653.1
OG0015203	g16639	XP_018433213.1
OG0015204	g10584	XP_018455683.1
OG0015205	g10589	XP_018482732.1
OG0015206	g1583	XP_018441239.1
OG0015207	g10590	XP_018455881.1
OG0015208	g31773	XP_018473128.1
OG0015209	g10612	XP_018454356.1
OG0015210	g10613	XP_018481413.1, XP_018480458.1
OG0015211	g10622	XP_018457119.1
OG0015212	g44709	XP_018454749.1
OG0015213	g44717	XP_018455791.1
OG0015214	g44757	XP_018466521.1, XP_018453082.1
OG0015215	g44758, g45802	XP_018453135.1
OG0015216	g43213	XP_018462191.1, XP_018455937.1
OG0015217	g24492	XP_018442696.1
OG0015218	g45793	XP_018457775.1
OG0015219	g10961	XP_018434243.1
OG0015220	g43974	XP_018433082.1
OG0015221	g40578, g10968	XP_018484693.1
OG0015222	g40575	XP_018457939.1
OG0015223	g10976	XP_018477789.1
OG0015224	g40553	XP_018442032.1
OG0015225	g40552	XP_018477071.1
OG0015226	g40551	XP_018434182.1
OG0015227	g6109	XP_018441401.1
OG0015228	g40538	XP_018484183.1
