Orthogroup	Rorippa_islandica	Raphanus_sativus
OG0012138	Roisl.0011s0517.1.p	XP_018461442.1, XP_018434967.1, XP_018484823.1
OG0012139	Roisl.0025s0058.1.p	XP_018457889.1, XP_018462196.1
OG0012140	Roisl.0188s0117.1.p	XP_018484886.1, XP_018454108.1
OG0012141	Roisl.0188s0092.1.p	XP_018481496.1, XP_018437517.1
OG0012142	Roisl.0054s0006.1.p	XP_018436944.1, XP_018485039.1
OG0012143	Roisl.0209s0185.1.p, Roisl.0069s0036.1.p	YP_006666008.1
OG0012144	Roisl.0027s0028.1.p	XP_018433766.1, XP_018433760.1, XP_018433769.1
OG0012146	Roisl.0046s0721.1.p	XP_018437153.1, XP_018463730.1, XP_018491051.1
OG0012147	Roisl.0046s0947.1.p	XP_018433458.1
OG0012148	Roisl.0046s1122.1.p, Roisl.0046s1127.1.p	XP_018437914.1, XP_018481862.1, XP_018481871.1
OG0012149	Roisl.0046s1277.1.p	XP_018481803.1, XP_018485866.1
OG0012150	Roisl.0026s0114.1.p	XP_018446305.1
OG0012152	Roisl.0210s0770.1.p	XP_018445691.1, XP_018450760.1
OG0012153	Roisl.0210s0775.1.p	XP_018444342.1
OG0012154	Roisl.0210s0926.1.p	XP_018446334.1, XP_018472800.1, XP_018468775.1
OG0012155	Roisl.0210s1250.1.p	XP_018466183.1, XP_018475000.1
OG0012156	Roisl.0210s1481.1.p	XP_018443286.1
OG0012157	Roisl.0210s1491.1.p	XP_018467992.1, XP_018442709.1
OG0012158	Roisl.0210s1583.1.p	XP_018472591.1, XP_018442610.1, XP_018444255.1
OG0012159	Roisl.0210s1774.1.p	XP_018474897.1, XP_018470505.1
OG0012160	Roisl.0020s0024.1.p	XP_018476711.1, XP_018466142.1, XP_018485044.1
OG0012161	Roisl.0209s0222.1.p	XP_018472541.1
OG0012162	Roisl.0022s0091.1.p	XP_018469923.1
OG0012163	Roisl.0082s0441.1.p	XP_018476365.1
OG0012164	Roisl.0003s0339.1.p	XP_018485282.1, XP_018451761.1
OG0012166	Roisl.0003s0042.1.p	XP_018472311.1, XP_018483808.1
OG0012167	Roisl.0022s0280.1.p	XP_018481115.1, XP_018469061.1
OG0012168	Roisl.0022s0265.1.p	XP_018482656.1, XP_018477090.1
OG0012169	Roisl.0091s0080.1.p	XP_018472555.1
OG0012170	Roisl.0091s0348.1.p	XP_018447988.1
OG0012171	Roisl.0091s0525.1.p	XP_018460908.1, XP_018464553.1, XP_018470550.1
OG0012172	Roisl.0002s0051.1.p	XP_018458787.1, XP_018478431.1, XP_018478443.1
OG0012173	Roisl.0002s0224.1.p	XP_018450177.1, XP_018451585.1
OG0012175	Roisl.0014s0083.1.p	XP_018439627.1, XP_018477172.1
OG0012176	Roisl.0014s0121.1.p	XP_018436649.1, XP_018482895.1
OG0012177	Roisl.0036s0066.1.p	XP_018433729.1, XP_018484950.1, XP_018484951.1
OG0012178	Roisl.0036s0073.1.p	XP_018455070.1, XP_018483000.1
OG0012179	Roisl.0198s0018.1.p	XP_018481672.1, XP_018437164.1
OG0012180	Roisl.0198s0023.1.p	XP_018477381.1, XP_018465747.1, XP_018441198.1, XP_018440331.1
OG0012181	Roisl.0214s0247.1.p	XP_018479524.1, XP_018461975.1
OG0012181	Roisl.0214s0249.1.p	XP_018464911.1
OG0012182	Roisl.0189s0164.1.p	XP_018452817.1
OG0012183	Roisl.0052s0031.1.p	XP_018450414.1
OG0012184	Roisl.0082s0523.1.p, Roisl.0080s0038.1.p	XP_018488143.1, XP_018435581.1
OG0012185	Roisl.0024s0301.1.p	XP_018466595.1
OG0012186	Roisl.0059s0007.1.p	YP_009046894.1
OG0012187	Roisl.0209s0251.1.p	XP_018453802.1
OG0012189	Roisl.0209s0132.1.p, Roisl.0209s0131.1.p, Roisl.0066s0127.1.p	XP_018466098.1, XP_018466099.1, XP_018489546.1
OG0012208	Roisl.0022s0387.1.p	XP_018481252.1
OG0012209	Roisl.0003s0062.1.p	XP_018477803.1
OG0012210	Roisl.0003s0072.1.p	XP_018480491.1
OG0012211	Roisl.0209s0352.1.p	XP_018471429.1
OG0012212	Roisl.0185s0047.1.p	XP_018434515.1
OG0012213	Roisl.0046s0781.1.p	XP_018471079.1
OG0012214	Roisl.0046s0779.1.p	XP_018446116.1, XP_018445910.1
OG0012215	Roisl.0046s0754.1.p, Roisl.0046s0752.1.p	XP_018458339.1
OG0012216	Roisl.0046s0741.1.p, Roisl.0046s0744.1.p	XP_018458326.1
OG0012217	Roisl.0046s0735.1.p, Roisl.0027s0023.1.p	XP_018439689.1
OG0012218	Roisl.0046s0688.1.p	XP_018436857.1, XP_018459324.1
OG0012219	Roisl.0011s0062.1.p	XP_018439848.1
OG0012220	Roisl.0011s0069.1.p	XP_018484676.1
OG0012221	Roisl.0011s0076.1.p	XP_018477060.1, XP_018478324.1
OG0012222	Roisl.0011s0097.1.p	XP_018459541.1, XP_018464910.1
OG0012224	Roisl.0009s0183.1.p	XP_018480414.1
OG0012225	Roisl.0009s0185.1.p	XP_018480542.1
OG0012226	Roisl.0009s0187.1.p	XP_018484836.1
OG0012227	Roisl.0009s0202.1.p	XP_018462556.1, XP_018483926.1
OG0012228	Roisl.0210s1521.1.p	XP_018442579.1
OG0012229	Roisl.0210s1460.1.p	XP_018469430.1, XP_018472063.1
OG0012230	Roisl.0210s1439.1.p	XP_018458524.1
OG0012231	Roisl.0210s1434.1.p	XP_018458276.1, XP_018468283.1
OG0012232	Roisl.0210s1422.1.p	XP_018443149.1, XP_018442455.1
OG0012233	Roisl.0210s1417.1.p	XP_018459298.1, XP_018444719.1
OG0012234	Roisl.0210s1413.1.p	XP_018458917.1, XP_018466986.1
OG0012235	Roisl.0210s1402.1.p	XP_018462892.1, XP_018446991.1, XP_018447016.1
OG0012236	Roisl.0210s1400.1.p	XP_018462891.1, XP_018445023.1, XP_018444941.1
OG0012237	Roisl.0210s1395.1.p	XP_018469098.1, XP_018469106.1
OG0012238	Roisl.0210s1382.1.p	XP_018445384.1
OG0012239	Roisl.0210s1373.1.p	XP_018446808.1
OG0012240	Roisl.0015s0072.1.p	XP_018490324.1
OG0012241	Roisl.0210s1346.1.p	XP_018471304.1, XP_018445371.1
OG0012242	Roisl.0210s1327.1.p	XP_018467883.1
OG0012243	Roisl.0210s1319.1.p	XP_018467874.1
OG0012244	Roisl.0210s1306.1.p	XP_018443929.1
OG0012245	Roisl.0210s1297.1.p	XP_018476919.1, XP_018446935.1
OG0012246	Roisl.0210s1290.1.p	XP_018476500.1
OG0012247	Roisl.0210s1289.1.p	XP_018468798.1, XP_018472417.1
OG0012248	Roisl.0210s1287.1.p	XP_018473325.1
OG0012250	Roisl.0022s0271.1.p	XP_018472235.1
OG0012251	Roisl.0210s1269.1.p	XP_018442095.1
OG0012252	Roisl.0210s1266.1.p	XP_018460441.1, XP_018474687.1, XP_018474811.1
OG0012253	Roisl.0210s1265.1.p	XP_018471552.1
OG0012254	Roisl.0210s1248.1.p	XP_018475336.1
OG0012255	Roisl.0210s1242.1.p	XP_018446873.1
OG0012256	Roisl.0032s0047.1.p	XP_018443253.1
OG0012257	Roisl.0210s1240.1.p	XP_018445789.1
OG0012258	Roisl.0210s1232.1.p	XP_018471010.1
OG0012259	Roisl.0210s1230.1.p	XP_018475019.1, XP_018445668.1
OG0012260	Roisl.0210s1229.1.p	XP_018445667.1
OG0012262	Roisl.0210s1188.1.p	XP_018444551.1, XP_018442471.1
OG0012263	Roisl.0210s1184.1.p	XP_018450473.1
OG0012264	Roisl.0210s1179.1.p	XP_018446059.1
OG0012265	Roisl.0210s1176.1.p	XP_018448266.1
OG0012266	Roisl.0210s1160.1.p	XP_018446072.1
OG0012267	Roisl.0210s1159.1.p	XP_018472976.1, XP_018472964.1
OG0012268	Roisl.0210s1147.1.p	XP_018446551.1
OG0012269	Roisl.0210s1144.1.p	XP_018473686.1, XP_018473685.1
OG0012270	Roisl.0210s1141.1.p	XP_018469423.1, XP_018444796.1
OG0012271	Roisl.0210s1131.1.p	XP_018446554.1, XP_018473694.1
OG0012272	Roisl.0210s1101.1.p	XP_018469757.1
OG0012273	Roisl.0210s1097.1.p	XP_018445375.1, XP_018445334.1
OG0012274	Roisl.0210s1056.1.p	XP_018443174.1, XP_018444210.1
OG0012275	Roisl.0210s1021.1.p	XP_018445572.1
OG0012276	Roisl.0210s1016.1.p	XP_018445366.1
OG0012277	Roisl.0210s1014.1.p	XP_018442477.1
OG0012278	Roisl.0015s0066.1.p	XP_018474048.1
OG0012279	Roisl.0210s1004.1.p	XP_018464810.1
OG0012280	Roisl.0210s0986.1.p	XP_018445495.1
OG0012281	Roisl.0210s0980.1.p	XP_018444570.1, XP_018444533.1
OG0012282	Roisl.0210s0977.1.p	XP_018444572.1, XP_018444536.1
OG0012283	Roisl.0015s0024.1.p	XP_018458940.1
OG0012284	Roisl.0210s0971.1.p	XP_018443330.1, XP_018443325.1
OG0012285	Roisl.0210s0952.1.p	XP_018458025.1
OG0012286	Roisl.0210s0946.1.p	XP_018476664.1
OG0012287	Roisl.0210s0912.1.p	XP_018446742.1
OG0012288	Roisl.0210s0909.1.p	XP_018462092.1, XP_018475696.1
OG0012289	Roisl.0210s0905.1.p	XP_018444989.1, XP_018471132.1
OG0012290	Roisl.0011s0064.1.p	XP_018485150.1
OG0012291	Roisl.0210s0890.1.p	XP_018475977.1
OG0012292	Roisl.0210s0889.1.p	XP_018472793.1
OG0012293	Roisl.0210s0884.1.p	XP_018445438.1, XP_018445448.1
OG0012294	Roisl.0210s0882.1.p	XP_018468094.1
OG0012295	Roisl.0210s0880.1.p	XP_018444130.1, XP_018444127.1
OG0012296	Roisl.0210s0877.1.p	XP_018468418.1, XP_018443893.1, XP_018443894.1
OG0012297	Roisl.0210s0869.1.p	XP_018491939.1
OG0012298	Roisl.0210s0866.1.p	XP_018491402.1
OG0012299	Roisl.0210s0860.1.p	XP_018445925.1
OG0012300	Roisl.0210s0855.1.p	XP_018446490.1
OG0012301	Roisl.0210s0854.1.p	XP_018445938.1
OG0012302	Roisl.0210s0849.1.p	XP_018446834.1
OG0012303	Roisl.0210s0845.1.p	XP_018475294.1, XP_018445809.1
OG0012304	Roisl.0210s0834.1.p	XP_018444785.1, XP_018444781.1
OG0012305	Roisl.0210s0802.1.p	XP_018471759.1
OG0012306	Roisl.0210s0809.1.p	XP_018474471.1
OG0012307	Roisl.0210s0796.1.p	XP_018444005.1, XP_018446422.1, XP_018472099.1
OG0012308	Roisl.0210s0795.1.p	XP_018472098.1
OG0012309	Roisl.0023s0009.1.p	XP_018484087.1, XP_018479781.1
OG0012310	Roisl.0210s0780.1.p	XP_018471517.1
OG0012311	Roisl.0210s0777.1.p	XP_018446683.1, XP_018446682.1
OG0012312	Roisl.0210s0765.1.p	XP_018476270.1
OG0012313	Roisl.0210s0738.1.p	XP_018443997.1
OG0012314	Roisl.0210s0723.1.p	XP_018442812.1, XP_018442809.1
OG0012315	Roisl.0210s0692.1.p	XP_018474326.1, XP_018473252.1
OG0012316	Roisl.0210s0688.1.p	XP_018443204.1
OG0012317	Roisl.0210s0655.1.p	XP_018475992.1
OG0012318	Roisl.0210s0646.1.p	XP_018470725.1, XP_018476539.1
OG0012319	Roisl.0210s0645.1.p	XP_018442827.1
OG0012320	Roisl.0210s0637.1.p	XP_018476200.1
OG0012321	Roisl.0210s0623.1.p	XP_018446279.1
OG0012322	Roisl.0210s0621.1.p	XP_018442194.1
OG0012323	Roisl.0210s0620.1.p	XP_018457688.1, XP_018457798.1
OG0012324	Roisl.0210s0617.1.p	XP_018443898.1
OG0012326	Roisl.0210s0553.1.p	XP_018445700.1
OG0012327	Roisl.0210s0552.1.p	XP_018445891.1
OG0012328	Roisl.0210s0522.1.p	XP_018476231.1
OG0012329	Roisl.0210s0520.1.p	XP_018476236.1, XP_018476232.1
OG0012330	Roisl.0210s0516.1.p	XP_018476073.1
OG0012331	Roisl.0210s0515.1.p	XP_018444041.1, XP_018443182.1
OG0012332	Roisl.0210s0514.1.p	XP_018445152.1, XP_018445326.1
OG0012333	Roisl.0082s0388.1.p	XP_018447375.1
OG0012334	Roisl.0082s0364.1.p	XP_018452478.1
OG0012335	Roisl.0082s0350.1.p	XP_018468081.1
OG0012336	Roisl.0082s0348.1.p	XP_018457633.1
OG0012337	Roisl.0082s0335.1.p	XP_018455283.1
OG0012338	Roisl.0022s0119.1.p	XP_018467944.1
OG0012339	Roisl.0022s0117.1.p	XP_018467941.1
OG0012340	Roisl.0022s0116.1.p	XP_018467947.1
OG0012341	Roisl.0022s0114.1.p	XP_018479113.1, XP_018467951.1
OG0012342	Roisl.0215s0020.1.p	XP_018472743.1, XP_018459382.1
OG0012343	Roisl.0029s0046.1.p	XP_018466977.1, XP_018480594.1
OG0012344	Roisl.0029s0004.1.p	XP_018480509.1, XP_018439227.1
OG0012345	Roisl.0029s0037.1.p	XP_018436670.1, XP_018477109.1
OG0012346	Roisl.0209s0497.1.p	XP_018436554.1, XP_018441613.1
OG0012347	Roisl.0209s0495.1.p	XP_018472684.1, XP_018441614.1, XP_018436556.1
OG0012348	Roisl.0012s0005.1.p	XP_018492361.1, XP_018459311.1
OG0012349	Roisl.0204s0068.1.p	XP_018440863.1
OG0012350	Roisl.0204s0052.1.p	XP_018472893.1
OG0012351	Roisl.0204s0036.1.p	XP_018436558.1, XP_018436560.1
OG0012352	Roisl.0193s0024.1.p	XP_018477493.1
OG0012353	Roisl.0082s0547.1.p	XP_018467594.1
OG0012354	Roisl.0082s0549.1.p	XP_018441742.1
OG0012355	Roisl.0082s0561.1.p	XP_018441949.1
OG0012356	Roisl.0082s0582.1.p	XP_018436736.1, XP_018464950.1
OG0012357	Roisl.0082s0587.1.p	XP_018440677.1, XP_018484544.1
OG0012358	Roisl.0011s0128.1.p	XP_018455955.1
OG0012359	Roisl.0082s0591.1.p	XP_018436981.1, XP_018436276.1
OG0012360	Roisl.0082s0596.1.p	XP_018484411.1
OG0012361	Roisl.0082s0601.1.p	XP_018437830.1, XP_018437831.1
OG0012362	Roisl.0082s0614.1.p	XP_018477814.1
OG0012363	Roisl.0082s0618.1.p	XP_018466037.1, XP_018466039.1
OG0012364	Roisl.0082s0654.1.p	XP_018483943.1, XP_018479833.1
OG0012365	Roisl.0210s0265.1.p	XP_018438040.1
OG0012366	Roisl.0082s0697.1.p	XP_018435130.1
OG0012367	Roisl.0082s0753.1.p	XP_018438267.1
OG0012368	Roisl.0082s0769.1.p	XP_018440164.1
OG0012369	Roisl.0082s0487.1.p	XP_018487086.1
OG0012370	Roisl.0033s0005.1.p	XP_018478877.1, XP_018464781.1, XP_018463713.1
OG0012371	Roisl.0033s0007.1.p	XP_018464782.1, XP_018475229.1, XP_018463712.1
OG0012372	Roisl.0200s0024.1.p	XP_018446201.1, XP_018446878.1
OG0012373	Roisl.0033s0049.1.p	XP_018472955.1
OG0012374	Roisl.0033s0079.1.p	XP_018477571.1
OG0012375	Roisl.0033s0083.1.p	XP_018482346.1
OG0012376	Roisl.0033s0093.1.p	XP_018483162.1
OG0012377	Roisl.0033s0096.1.p	XP_018483287.1
OG0012378	Roisl.0033s0104.1.p	XP_018483620.1
OG0012379	Roisl.0033s0106.1.p	XP_018437411.1
OG0012380	Roisl.0033s0159.1.p	XP_018478277.1
OG0012381	Roisl.0033s0141.1.p	XP_018434158.1
OG0012382	Roisl.0033s0122.1.p	XP_018440794.1
OG0012384	Roisl.0017s0488.1.p	XP_018474140.1, XP_018436312.1
OG0012385	Roisl.0017s0470.1.p	XP_018474139.1, XP_018474134.1
OG0012386	Roisl.0017s0465.1.p	XP_018476017.1, XP_018476009.1
OG0012387	Roisl.0017s0461.1.p	XP_018438072.1
OG0012388	Roisl.0017s0454.1.p	XP_018476805.1, XP_018476801.1
OG0012389	Roisl.0017s0450.1.p	XP_018476874.1, XP_018476938.1
OG0012390	Roisl.0017s0436.1.p	XP_018433823.1
OG0012391	Roisl.0017s0435.1.p	XP_018462600.1, XP_018437139.1
OG0012392	Roisl.0028s0646.1.p, Roisl.0214s0080.1.p	XP_018475854.1, XP_018472802.1
OG0012393	Roisl.0028s0635.1.p	XP_018474772.1, XP_018475856.1
OG0012394	Roisl.0017s0419.1.p	XP_018467491.1, XP_018437228.1
OG0012395	Roisl.0028s0672.1.p	XP_018439260.1
OG0012396	Roisl.0028s0707.1.p	XP_018466439.1, XP_018466300.1
OG0012397	Roisl.0028s0713.1.p	XP_018482765.1
OG0012398	Roisl.0028s0719.1.p	XP_018477107.1
OG0012399	Roisl.0028s0721.1.p	XP_018434950.1
OG0012400	Roisl.0012s0116.1.p	XP_018453379.1, XP_018453368.1
OG0012401	Roisl.0012s0137.1.p	XP_018481311.1, XP_018477082.1
OG0012402	Roisl.0012s0143.1.p	XP_018477930.1, XP_018477655.1
OG0012403	Roisl.0012s0169.1.p	XP_018483463.1
OG0012404	Roisl.0012s0173.1.p	XP_018477173.1
OG0012405	Roisl.0012s0189.1.p	XP_018481800.1
OG0012406	Roisl.0012s0204.1.p	XP_018433395.1
OG0012407	Roisl.0012s0210.1.p	XP_018484163.1
OG0012408	Roisl.0012s0213.1.p	XP_018452868.1, XP_018467055.1
OG0012409	Roisl.0012s0215.1.p	XP_018483662.1
OG0012410	Roisl.0012s0216.1.p	XP_018462865.1, XP_018483663.1
OG0012411	Roisl.0012s0218.1.p	XP_018463528.1
OG0012412	Roisl.0012s0223.1.p	XP_018477693.1
OG0012413	Roisl.0012s0238.1.p	XP_018466224.1, XP_018465664.1
OG0012414	Roisl.0082s0326.1.p	XP_018454807.1
OG0012415	Roisl.0082s0327.1.p	XP_018456953.1
OG0012416	Roisl.0022s0158.1.p	XP_018469295.1, XP_018469283.1
OG0012417	Roisl.0022s0160.1.p	XP_018458348.1
OG0012418	Roisl.0022s0172.1.p	XP_018468463.1, XP_018472400.1
OG0012419	Roisl.0022s0179.1.p	XP_018450966.1
OG0012420	Roisl.0022s0180.1.p	XP_018472072.1
OG0012421	Roisl.0022s0186.1.p	XP_018481381.1, XP_018470032.1
OG0012422	Roisl.0022s0208.1.p	XP_018469230.1
OG0012423	Roisl.0022s0210.1.p	XP_018455700.1, XP_018471472.1, XP_018484199.1
OG0012424	Roisl.0022s0215.1.p	XP_018458995.1
OG0012425	Roisl.0002s0035.1.p	XP_018450741.1
OG0012426	Roisl.0013s0167.1.p	XP_018488549.1, XP_018449318.1
OG0012427	Roisl.0013s0168.1.p	XP_018469334.1
OG0012428	Roisl.0013s0184.1.p	XP_018449600.1, XP_018480808.1
OG0012429	Roisl.0013s0198.1.p	XP_018443196.1
OG0012430	Roisl.0013s0208.1.p	XP_018459070.1, XP_018447853.1
OG0012431	Roisl.0179s0012.1.p	XP_018469083.1
OG0012432	Roisl.0066s0369.1.p	XP_018437711.1, XP_018461040.1
OG0012433	Roisl.0188s0061.1.p	XP_018484043.1, XP_018484046.1
OG0012434	Roisl.0066s0371.1.p	XP_018484333.1, XP_018450664.1
OG0012435	Roisl.0066s0351.1.p	XP_018487222.1, XP_018449243.1
OG0012436	Roisl.0213s0033.1.p	XP_018447469.1
OG0012437	Roisl.0213s0043.1.p	XP_018436806.1
OG0012438	Roisl.0213s0045.1.p	XP_018486523.1
OG0012439	Roisl.0213s0057.1.p	XP_018475464.1, XP_018486340.1
OG0012440	Roisl.0213s0066.1.p	XP_018449803.1, XP_018466922.1
OG0012441	Roisl.0213s0073.1.p	XP_018474206.1
OG0012442	Roisl.0213s0080.1.p	XP_018447195.1, XP_018450514.1
OG0012443	Roisl.0213s0082.1.p	XP_018490303.1
OG0012444	Roisl.0008s0087.1.p	XP_018478773.1
OG0012445	Roisl.0213s0111.1.p	XP_018484285.1, XP_018489040.1
OG0012446	Roisl.0213s0115.1.p	XP_018448020.1, XP_018463743.1
OG0012447	Roisl.0213s0133.1.p	XP_018443944.1
OG0012448	Roisl.0213s0142.1.p	XP_018488352.1
OG0012449	Roisl.0213s0156.1.p	XP_018490033.1, XP_018490029.1
OG0012450	Roisl.0213s0163.1.p	XP_018451774.1, XP_018450369.1
OG0012451	Roisl.0022s0472.1.p	XP_018485213.1, XP_018480656.1
OG0012452	Roisl.0213s0240.1.p	XP_018451339.1
OG0012453	Roisl.0213s0245.1.p	XP_018451929.1
OG0012454	Roisl.0213s0282.1.p	XP_018451672.1, XP_018468446.1
OG0012455	Roisl.0213s0290.1.p	XP_018454943.1, XP_018444631.1
OG0012456	Roisl.0213s0337.1.p	XP_018487079.1, XP_018487066.1
OG0012457	Roisl.0213s0378.1.p	XP_018458987.1
OG0012458	Roisl.0213s0418.1.p	XP_018492617.1, XP_018488860.1
OG0012459	Roisl.0213s0428.1.p	XP_018463701.1, XP_018447603.1
OG0012460	Roisl.0213s0443.1.p	XP_018449417.1
OG0012461	Roisl.0213s0465.1.p	XP_018468667.1, XP_018486651.1
OG0012462	Roisl.0213s0473.1.p	XP_018492241.1
OG0012463	Roisl.0213s0494.1.p	XP_018492626.1
OG0012464	Roisl.0213s0497.1.p	XP_018493227.1
OG0012465	Roisl.0213s0509.1.p	XP_018489123.1
OG0012466	Roisl.0209s0178.1.p	XP_018492949.1
OG0012467	Roisl.0209s0187.1.p	XP_018482222.1
OG0012468	Roisl.0209s0182.1.p	XP_018469495.1
OG0012469	Roisl.0209s0157.1.p	XP_018492851.1, XP_018451259.1
OG0012470	Roisl.0011s0150.1.p	XP_018436986.1
OG0012471	Roisl.0011s0156.1.p	XP_018477127.1
OG0012472	Roisl.0011s0188.1.p	XP_018481150.1
OG0012473	Roisl.0009s0145.1.p	XP_018452577.1
OG0012475	Roisl.0011s0269.1.p	XP_018452314.1
OG0012476	Roisl.0024s0603.1.p	XP_018465722.1, XP_018433284.1
OG0012477	Roisl.0024s0553.1.p	XP_018439804.1
OG0012478	Roisl.0024s0549.1.p	XP_018457743.1
OG0012479	Roisl.0024s0545.1.p	XP_018438955.1
OG0012480	Roisl.0024s0529.1.p	XP_018451997.1
OG0012481	Roisl.0024s0508.1.p	XP_018488950.1
OG0012482	Roisl.0024s0507.1.p	XP_018488948.1
OG0012483	Roisl.0024s0488.1.p	XP_018485628.1
OG0012484	Roisl.0024s0471.1.p	XP_018456204.1
OG0012485	Roisl.0024s0466.1.p	XP_018432527.1, XP_018432529.1
OG0012486	Roisl.0024s0459.1.p	XP_018491447.1
OG0012487	Roisl.0024s0444.1.p	XP_018486148.1, XP_018462029.1
OG0012488	Roisl.0024s0438.1.p	XP_018465607.1
OG0012489	Roisl.0214s0062.1.p	XP_018459138.1, XP_018453074.1
OG0012490	Roisl.0024s0416.1.p	XP_018492157.1
OG0012491	Roisl.0024s0409.1.p	XP_018433886.1
OG0012492	Roisl.0024s0388.1.p	XP_018439356.1
OG0012493	Roisl.0024s0375.1.p	XP_018457000.1
OG0012494	Roisl.0024s0365.1.p	XP_018489187.1
OG0012495	Roisl.0024s0341.1.p	XP_018432863.1
OG0012496	Roisl.0024s0335.1.p	XP_018452489.1
OG0012497	Roisl.0024s0332.1.p	XP_018490679.1
OG0012498	Roisl.0024s0328.1.p	XP_018490681.1
OG0012499	Roisl.0024s0317.1.p	XP_018493344.1
OG0012500	Roisl.0024s0314.1.p	XP_018492738.1
OG0012501	Roisl.0024s0305.1.p	XP_018461890.1, XP_018485530.1
OG0012502	Roisl.0024s0299.1.p	XP_018487123.1
OG0012503	Roisl.0024s0297.1.p	XP_018439002.1, XP_018492568.1
OG0012504	Roisl.0024s0295.1.p	XP_018432825.1
OG0012505	Roisl.0024s0285.1.p	XP_018488477.1
OG0012506	Roisl.0024s0243.1.p	XP_018493040.1
OG0012507	Roisl.0024s0241.1.p	XP_018463379.1, XP_018485613.1
OG0012508	Roisl.0024s0233.1.p	XP_018455711.1
OG0012509	Roisl.0066s0432.1.p	XP_018491583.1
OG0012511	Roisl.0024s0205.1.p	XP_018453336.1
OG0012512	Roisl.0024s0204.1.p	XP_018458194.1
OG0012513	Roisl.0024s0197.1.p	XP_018456787.1
OG0012514	Roisl.0024s0177.1.p	XP_018457534.1
OG0012515	Roisl.0024s0176.1.p	XP_018457533.1
OG0012516	Roisl.0024s0164.1.p	XP_018488530.1
OG0012517	Roisl.0024s0163.1.p	XP_018491389.1
OG0012518	Roisl.0024s0153.1.p	XP_018488488.1, XP_018488509.1
OG0012519	Roisl.0024s0145.1.p	XP_018492631.1, XP_018492591.1
OG0012520	Roisl.0024s0142.1.p	XP_018487263.1, XP_018488147.1
OG0012521	Roisl.0024s0140.1.p	XP_018432935.1
OG0012522	Roisl.0024s0136.1.p	XP_018491984.1
OG0012523	Roisl.0024s0122.1.p	XP_018432641.1
OG0012524	Roisl.0007s0246.1.p	XP_018435088.1
OG0012525	Roisl.0024s0117.1.p	XP_018438425.1
OG0012526	Roisl.0080s0010.1.p	XP_018471435.1
OG0012527	Roisl.0080s0047.1.p	XP_018486707.1, XP_018491729.1
OG0012528	Roisl.0080s0064.1.p	XP_018489632.1, XP_018437444.1
OG0012530	Roisl.0080s0090.1.p	XP_018461289.1, XP_018478171.1
OG0012531	Roisl.0080s0102.1.p	XP_018457956.1
OG0012532	Roisl.0080s0104.1.p	XP_018477321.1
OG0012533	Roisl.0080s0109.1.p	XP_018480811.1, XP_018460652.1
OG0012534	Roisl.0080s0130.1.p	XP_018437194.1, XP_018487765.1
OG0012535	Roisl.0080s0149.1.p	XP_018487767.1
OG0012537	Roisl.0080s0155.1.p	XP_018493249.1, XP_018491024.1
OG0012538	Roisl.0080s0158.1.p	XP_018491022.1, XP_018491023.1
OG0012539	Roisl.0025s0092.1.p	XP_018484709.1, XP_018482461.1
OG0012540	Roisl.0210s1967.1.p	XP_018438766.1
OG0012541	Roisl.0210s1970.1.p	XP_018466642.1
OG0012542	Roisl.0210s1972.1.p	XP_018484202.1, XP_018457259.1
OG0012543	Roisl.0210s1982.1.p	XP_018484085.1, XP_018482858.1
OG0012544	Roisl.0210s1985.1.p	XP_018433992.1
OG0012545	Roisl.0210s2006.1.p	XP_018484059.1
OG0012546	Roisl.0210s2011.1.p	XP_018484248.1
OG0012548	Roisl.0210s2059.1.p	XP_018457602.1, XP_018452710.1
OG0012549	Roisl.0046s0078.1.p	XP_018462231.1
OG0012550	Roisl.0046s0092.1.p	XP_018482938.1, XP_018457853.1
OG0012551	Roisl.0046s0093.1.p	XP_018457831.1
OG0012552	Roisl.0046s0113.1.p, Roisl.0018s0494.1.p	XP_018482704.1
OG0012553	Roisl.0046s0117.1.p	XP_018481343.1
OG0012554	Roisl.0210s2111.1.p, Roisl.0209s0281.1.p	XP_018452859.1
OG0012555	Roisl.0046s0151.1.p	XP_018439016.1, XP_018439019.1
OG0012556	Roisl.0042s0060.1.p	XP_018443163.1
OG0012557	Roisl.0046s0164.1.p	XP_018480409.1
OG0012558	Roisl.0046s0198.1.p	XP_018459212.1
OG0012559	Roisl.0046s0201.1.p	XP_018441136.1
OG0012560	Roisl.0046s0205.1.p	XP_018461399.1, XP_018480734.1
OG0012561	Roisl.0046s0210.1.p	XP_018477057.1
OG0012562	Roisl.0046s0215.1.p	XP_018455155.1
OG0012563	Roisl.0046s0224.1.p	XP_018479304.1, XP_018462563.1
OG0012564	Roisl.0046s0240.1.p	XP_018463303.1, XP_018441822.1
OG0012565	Roisl.0046s0241.1.p	XP_018441824.1, XP_018478280.1
OG0012566	Roisl.0046s0282.1.p	XP_018484014.1
OG0012567	Roisl.0022s0111.1.p	XP_018489719.1, XP_018469960.1
OG0012568	Roisl.0210s1666.1.p	XP_018442260.1, XP_018449444.1
OG0012569	Roisl.0210s1664.1.p	XP_018442360.1, XP_018475519.1
OG0012570	Roisl.0210s1681.1.p	XP_018442277.1
OG0012571	Roisl.0210s1714.1.p	XP_018443117.1
OG0012572	Roisl.0210s1716.1.p	XP_018444291.1, XP_018446373.1
