Orthogroup	Rorippa_islandica	Conringia_planisiliqua
OG0013968	Roisl.0191s0118.1.p	CP7_g45500_DN3_SP8_c.t1
OG0013969	Roisl.0191s0129.1.p	CP7_g45490_DN3_SP3_c.t1
OG0013970	Roisl.0191s0131.1.p	CP7_g45488_DN3_SP0_c.t1
OG0013973	Roisl.0019s0331.1.p	CP9_g28804_DN3_SP1_c.t1
OG0013974	Roisl.0019s0341.1.p	CP9_g28795_DN3_SP4_c.t1
OG0013975	Roisl.0019s0346.1.p	CP9_g28790_DN3_SP0_c.t1
OG0013976	Roisl.0019s0350.1.p	CP9_g28785_DN3_SP5_c.t1
OG0013977	Roisl.0019s0355.1.p, Roisl.0019s0090.1.p	CP9_g28782_DN3_SP5_c.t1
OG0013978	Roisl.0019s0358.1.p	CP9_g28779_DN3_SP6_c.t1
OG0013979	Roisl.0019s0372.1.p	CP9_g28767_DN3_SP0_c.t1
OG0013980	Roisl.0019s0378.1.p	CP9_g28762_DN3_SP2_c.t1
OG0013981	Roisl.0019s0381.1.p	CP9_g28758_DN3_SP3_c.t1
OG0013982	Roisl.0019s0412.1.p	CP9_g28738_DN3_SP5_c.t1
OG0013983	Roisl.0019s0452.1.p	CP9_g28697_DN3_SP2_c.t1
OG0013984	Roisl.0019s0455.1.p	CP9_g28693_DN2_SP0_c.t1
OG0013985	Roisl.0019s0468.1.p	CP9_g28685_DN3_SP1_c.t1
OG0013986	Roisl.0019s0477.1.p	CP9_g28676_DN3_SP7_c.t1
OG0013989	Roisl.0019s0489.1.p	CP9_g28658_DN3_SP0_c.t1
OG0013991	Roisl.0008s0223.1.p	CP19_g18242_DN3_SP0_c.t1
OG0013992	Roisl.0008s0226.1.p	CP19_g18239_DN3_SP7_c.t1
OG0013993	Roisl.0209s0144.1.p	CP7_g44610_DN3_SP2_c.t1
OG0013994	Roisl.0050s0094.1.p	CP2_g48879_DN3_SP8_c.t1
OG0013995	Roisl.0050s0095.1.p	CP2_g48880_DN3_SP1_c.t1
OG0013996	Roisl.0050s0096.1.p	CP2_g48881_DN3_SP8_c.t1
OG0013997	Roisl.0010s0176.1.p	CP2_g48929_DN3_SP1_c.t1, CP2_g48935_DN3_SP0_c.t1
OG0013998	Roisl.0010s0164.1.p	CP2_g48937_DN3_SP8_c.t1
OG0013999	Roisl.0022s0358.1.p	CP5_g1319_DN3_SP8_c.t1
OG0014001	Roisl.0010s0135.1.p	CP2_g48957_DN3_SP8_c.t1
OG0014002	Roisl.0011s0016.1.p	CP13_g19693_DN3_SP8_c.t1
OG0014003	Roisl.0010s0109.1.p	CP2_g48980_DN3_SP0_c.t1
OG0014004	Roisl.0010s0118.1.p	CP2_g48986_DN3_SP7_c.t1
OG0014005	Roisl.0210s1359.1.p	CP11_g32310_DN3_SP0_c.t1
OG0014006	Roisl.0010s0070.1.p	CP2_g49007_DN3_SP0_c.t1
OG0014007	Roisl.0209s0559.1.p	CP2_g49036_DN3_SP8_c.t1
OG0014008	Roisl.0209s0566.1.p	CP2_g49043_DN3_SP8_c.t1
OG0014009	Roisl.0209s0591.1.p	CP2_g49065_DN3_SP8_c.t1
OG0014010	Roisl.0209s0668.1.p	CP2_g49105_DN2_SP1_c.t1
OG0014011	Roisl.0209s0678.1.p	CP2_g49109_DN3_SP2_c.t1
OG0014012	Roisl.0209s0750.1.p	CP2_g49177_DN3_SP7_c.t1
OG0014013	Roisl.0209s0769.1.p	CP2_g49185_DN1_SP0_c.t1
OG0014014	Roisl.0209s0770.1.p	CP2_g49186_DN3_SP0_c.t1
OG0014015	Roisl.0214s0543.1.p	CP2_g49216_DN3_SP6_c.t1
OG0014016	Roisl.0214s0560.1.p	CP2_g49226_DN3_SP0_c.t1
OG0014017	Roisl.0188s0019.1.p	CP15_g35659_DN3_SP0_c.t1
OG0014018	Roisl.0214s0576.1.p	CP2_g49238_DN3_SP0_c.t1
OG0014019	Roisl.0214s0595.1.p	CP2_g49263_DN3_SP8_c.t1
OG0014020	Roisl.0214s0619.1.p	CP2_g49292_DN3_SP2_c.t1
OG0014021	Roisl.0214s0632.1.p	CP2_g49305_DN3_SP6_c.t1
OG0014022	Roisl.0027s0093.1.p	CP2_g49362_DN3_SP8_c.t1
OG0014023	Roisl.0214s0698.1.p	CP2_g49393_DN3_SP0_c.t1
OG0014026	Roisl.0214s0775.1.p	CP2_g49521_DN2_SP0_c.t1
OG0014027	Roisl.0008s0056.1.p	CP2_g49850_DN3_SP8_c.t1
OG0014028	Roisl.0008s0026.1.p	CP2_g49903_DN3_SP5_c.t1
OG0014029	Roisl.0008s0003.1.p	CP2_g49918_DN3_SP7_c.t1
OG0014031	Roisl.0050s0091.1.p	CP2_g48877_DN3_SP1_c.t1
OG0014032	Roisl.0050s0076.1.p	CP13_g19101_DN3_SP8_c.t1
OG0014033	Roisl.0050s0063.1.p	CP13_g19084_DN3_SP6_c.t1
OG0014034	Roisl.0050s0050.1.p	CP13_g19076_DN3_SP0_c.t1
OG0014035	Roisl.0050s0049.1.p	CP13_g19075_DN3_SP8_c.t1
OG0014036	Roisl.0050s0046.1.p	CP13_g19072_DN3_SP5_c.t1
OG0014037	Roisl.0050s0045.1.p	CP13_g19071_DN3_SP8_c.t1
OG0014038	Roisl.0050s0009.1.p	CP13_g19045_DN3_SP8_c.t1
OG0014039	Roisl.0050s0007.1.p	CP2_g48900_DN1_SP0_c.t1
OG0014040	Roisl.0020s0002.1.p	CP34_g51507_DN3_SP3_c.t1
OG0014041	Roisl.0005s0107.1.p	CP13_g19820_DN3_SP6_c.t1
OG0014042	Roisl.0005s0033.1.p	CP13_g19746_DN3_SP4_c.t1
OG0014043	Roisl.0005s0031.1.p	CP13_g19742_DN3_SP8_c.t1
OG0014044	Roisl.0005s0005.1.p	CP13_g19719_DN3_SP8_c.t1
OG0014045	Roisl.0012s0339.1.p	CP13_g20104_DN3_SP0_c.t1
OG0014046	Roisl.0012s0329.1.p	CP13_g20119_DN3_SP6_c.t1
OG0014047	Roisl.0012s0323.1.p	CP13_g20126_DN3_SP8_c.t1
OG0014048	Roisl.0012s0284.1.p	CP13_g20154_DN3_SP0_c.t1
OG0014049	Roisl.0012s0281.1.p	CP13_g20157_DN3_SP0_c.t1
OG0014050	Roisl.0082s0268.1.p	CP11_g31902_DN3_SP6_c.t1
OG0014051	Roisl.0082s0249.1.p	CP11_g31891_DN3_SP8_c.t1
OG0014052	Roisl.0082s0255.1.p	CP11_g31890_DN2_SP0_c.t1
OG0014053	Roisl.0082s0251.1.p	CP11_g31888_DN3_SP8_c.t1
OG0014054	Roisl.0044s0097.1.p	CP5_g1058_DN3_SP0_c.t1
OG0014055	Roisl.0044s0103.1.p, Roisl.0019s0030.1.p	CP5_g1050_DN3_SP8_c.t1
OG0014056	Roisl.0044s0106.1.p, Roisl.0019s0032.1.p	CP5_g1047_DN3_SP0_c.t1
OG0014058	Roisl.0044s0142.1.p	CP5_g1022_DN3_SP8_c.t1
OG0014059	Roisl.0044s0140.1.p	CP5_g1020_DN3_SP8_c.t1
OG0014060	Roisl.0002s0054.1.p	CP6_g7235_DN3_SP4_c.t1
OG0014061	Roisl.0002s0039.1.p	CP6_g7223_DN3_SP5_c.t1
OG0014062	Roisl.0013s0160.1.p	CP1_g38349_DN3_SP3_c.t1
OG0014063	Roisl.0013s0144.1.p	CP1_g38337_DN3_SP2_c.t1
OG0014064	Roisl.0013s0142.1.p	CP1_g38336_DN3_SP3_c.t1
OG0014065	Roisl.0013s0093.1.p	CP1_g38272_DN3_SP2_c.t1
OG0014066	Roisl.0013s0124.1.p	CP1_g38306_DN3_SP8_c.t1
OG0014067	Roisl.0013s0122.1.p	CP1_g38305_DN3_SP6_c.t1
OG0014068	Roisl.0013s0095.1.p	CP1_g38274_DN3_SP8_c.t1
OG0014069	Roisl.0013s0104.1.p	CP1_g38282_DN3_SP7_c.t1
OG0014070	Roisl.0013s0092.1.p	CP1_g38270_DN3_SP0_c.t1
OG0014071	Roisl.0013s0070.1.p	CP1_g38231_DN3_SP6_c.t1
OG0014072	Roisl.0013s0064.1.p	CP1_g38225_DN3_SP0_c.t1
OG0014073	Roisl.0013s0060.1.p	CP1_g38222_DN3_SP1_c.t1
OG0014074	Roisl.0013s0056.1.p	CP1_g38219_DN3_SP1_c.t1
OG0014075	Roisl.0013s0046.1.p	CP1_g38206_DN3_SP8_c.t1
OG0014076	Roisl.0013s0045.1.p	CP1_g38205_DN3_SP0_c.t1
OG0014077	Roisl.0013s0011.1.p	CP1_g38171_DN3_SP8_c.t1
OG0014078	Roisl.0013s0007.1.p	CP1_g38169_DN2_SP7_c.t1
OG0014079	Roisl.0013s0006.1.p	CP1_g38168_DN2_SP0_c.t1
OG0014080	Roisl.0006s0004.1.p	CP1_g38166_DN3_SP8_c.t1
OG0014081	Roisl.0004s0409.1.p	CP9_g29127_DN3_SP0_c.t1
OG0014082	Roisl.0004s0411.1.p	CP9_g29125_DN3_SP8_c.t1
OG0014083	Roisl.0115s0773.1.p	CP5_g5_DN3_SP8_c.t1
OG0014084	Roisl.0115s0771.1.p	CP5_g7_DN3_SP8_c.t1
OG0014085	Roisl.0115s0767.1.p	CP5_g11_DN3_SP7_c.t1
OG0014086	Roisl.0115s0755.1.p	CP5_g24_DN3_SP0_c.t1
OG0014087	Roisl.0115s0751.1.p	CP5_g27_DN3_SP2_c.t1
OG0014088	Roisl.0115s0747.1.p	CP5_g34_DN3_SP0_c.t1
OG0014090	Roisl.0115s0726.1.p	CP5_g52_DN3_SP0_c.t1
OG0014091	Roisl.0115s0720.1.p	CP5_g59_DN3_SP8_c.t1
OG0014092	Roisl.0015s0195.1.p, Roisl.0115s0717.1.p	CP5_g62_DN3_SP0_c.t1
OG0014093	Roisl.0115s0706.1.p	CP5_g78_DN3_SP5_c.t1
OG0014095	Roisl.0115s0697.1.p	CP5_g86_DN3_SP7_c.t1
OG0014096	Roisl.0115s0689.1.p	CP5_g92_DN3_SP4_c.t1
OG0014097	Roisl.0115s0686.1.p	CP5_g94_DN3_SP3_c.t1
OG0014098	Roisl.0115s0658.1.p	CP5_g117_DN3_SP0_c.t1
OG0014099	Roisl.0115s0651.1.p	CP5_g124_DN3_SP6_c.t1
OG0014100	Roisl.0115s0650.1.p	CP5_g125_DN3_SP8_c.t1
OG0014101	Roisl.0001s0504.1.p	CP5_g145_DN3_SP8_c.t1
OG0014102	Roisl.0041s0024.1.p	CP2_g48820_DN3_SP8_c.t1
OG0014103	Roisl.0001s0464.1.p	CP5_g184_DN3_SP7_c.t1
OG0014104	Roisl.0001s0458.1.p	CP5_g190_DN3_SP0_c.t1
OG0014105	Roisl.0001s0454.1.p	CP5_g194_DN3_SP0_c.t1
OG0014106	Roisl.0001s0446.1.p	CP5_g201_DN3_SP0_c.t1
OG0014107	Roisl.0001s0443.1.p	CP5_g203_DN3_SP1_c.t1
OG0014108	Roisl.0213s0737.1.p	CP12_g31141_DN3_SP0_c.t1
OG0014110	Roisl.0001s0421.1.p	CP5_g222_DN3_SP1_c.t1
OG0014111	Roisl.0001s0414.1.p	CP5_g228_DN3_SP3_c.t1
OG0014113	Roisl.0001s0375.1.p	CP5_g264_DN3_SP7_c.t1
OG0014114	Roisl.0001s0371.1.p	CP5_g268_DN2_SP0_c.t1
OG0014115	Roisl.0001s0343.1.p	CP5_g295_DN3_SP0_c.t1
OG0014116	Roisl.0001s0329.1.p	CP5_g302_DN3_SP6_c.t1
OG0014117	Roisl.0001s0312.1.p	CP5_g320_DN3_SP7_c.t1
OG0014118	Roisl.0001s0286.1.p	CP5_g350_DN3_SP1_c.t1
OG0014119	Roisl.0001s0285.1.p	CP5_g351_DN3_SP8_c.t1
OG0014120	Roisl.0001s0282.1.p	CP5_g354_DN3_SP8_c.t1
OG0014121	Roisl.0001s0271.1.p	CP5_g364_DN3_SP7_c.t1
OG0014122	Roisl.0001s0264.1.p	CP5_g373_DN3_SP8_c.t1
OG0014123	Roisl.0001s0260.1.p	CP5_g377_DN3_SP7_c.t1
OG0014124	Roisl.0001s0259.1.p	CP5_g378_DN3_SP8_c.t1
OG0014125	Roisl.0001s0248.1.p	CP5_g390_DN3_SP8_c.t1
OG0014126	Roisl.0001s0231.1.p	CP5_g403_DN3_SP0_c.t1
OG0014127	Roisl.0001s0211.1.p	CP5_g422_DN3_SP7_c.t1
OG0014128	Roisl.0001s0185.1.p	CP5_g444_DN3_SP0_c.t1
OG0014130	Roisl.0053s0103.1.p	CP5_g2061_DN3_SP8_c.t1
OG0014131	Roisl.0001s0152.1.p	CP5_g471_DN3_SP0_c.t1
OG0014132	Roisl.0001s0125.1.p	CP5_g496_DN3_SP1_c.t1
OG0014133	Roisl.0001s0117.1.p	CP5_g504_DN3_SP3_c.t1
OG0014134	Roisl.0001s0089.1.p	CP5_g527_DN3_SP4_c.t1
OG0014135	Roisl.0001s0053.1.p	CP5_g557_DN3_SP8_c.t1
OG0014136	Roisl.0001s0041.1.p	CP5_g566_DN3_SP8_c.t1
OG0014137	Roisl.0001s0029.1.p	CP5_g575_DN3_SP7_c.t1
OG0014138	Roisl.0001s0014.1.p	CP5_g591_DN3_SP4_c.t1
OG0014139	Roisl.0003s0241.1.p	CP5_g780_DN1_SP0_c.t1
OG0014140	Roisl.0003s0261.1.p	CP5_g764_DN3_SP0_c.t1
OG0014141	Roisl.0003s0272.1.p	CP5_g755_DN3_SP2_c.t1
OG0014142	Roisl.0003s0278.1.p	CP5_g749_DN3_SP7_c.t1
OG0014143	Roisl.0003s0282.1.p	CP5_g745_DN3_SP0_c.t1
OG0014144	Roisl.0003s0287.1.p	CP5_g741_DN3_SP8_c.t1
OG0014145	Roisl.0003s0307.1.p	CP5_g732_DN3_SP8_c.t1
OG0014146	Roisl.0003s0314.1.p	CP5_g728_DN3_SP8_c.t1
OG0014147	Roisl.0003s0317.1.p	CP5_g725_DN3_SP8_c.t1
OG0014148	Roisl.0003s0327.1.p	CP5_g717_DN3_SP8_c.t1
OG0014149	Roisl.0003s0331.1.p	CP5_g713_DN3_SP4_c.t1
OG0014150	Roisl.0003s0348.1.p	CP5_g700_DN3_SP6_c.t1
OG0014152	Roisl.0008s0261.1.p	CP5_g693_DN3_SP8_c.t1
OG0014153	Roisl.0008s0275.1.p	CP5_g681_DN3_SP1_c.t1
OG0014154	Roisl.0008s0284.1.p	CP5_g672_DN3_SP7_c.t1
OG0014155	Roisl.0008s0299.1.p	CP5_g659_DN2_SP0_c.t1
OG0014157	Roisl.0008s0339.1.p	CP5_g624_DN3_SP8_c.t1
OG0014158	Roisl.0008s0355.1.p	CP5_g615_DN3_SP2_c.t1
OG0014159	Roisl.0011s0164.1.p	CP13_g19554_DN2_SP0_c.t1
OG0014160	Roisl.0003s0161.1.p	CP5_g852_DN3_SP8_c.t1
OG0014161	Roisl.0003s0160.1.p	CP5_g853_DN3_SP1_c.t1
OG0014162	Roisl.0003s0152.1.p	CP5_g859_DN3_SP8_c.t1
OG0014163	Roisl.0003s0140.1.p	CP5_g871_DN3_SP0_c.t1
OG0014164	Roisl.0189s0262.1.p	CP8_g53013_DN3_SP4_c.t1
OG0014165	Roisl.0003s0115.1.p	CP5_g897_DN3_SP0_c.t1
OG0014167	Roisl.0003s0097.1.p	CP5_g910_DN3_SP1_c.t1
OG0014168	Roisl.0003s0094.1.p	CP5_g914_DN3_SP7_c.t1
OG0014169	Roisl.0209s0483.1.p	CP3_g14634_DN3_SP0_c.t1
OG0014170	Roisl.0028s0904.1.p	CP4_g25252_DN3_SP3_c.t1
OG0014171	Roisl.0053s0281.1.p	CP12_g30727_DN3_SP8_c.t1
OG0014172	Roisl.0053s0266.1.p	CP12_g30777_DN3_SP6_c.t1
OG0014173	Roisl.0019s0231.1.p	CP9_g28903_DN3_SP5_c.t1
OG0014174	Roisl.0019s0244.1.p	CP9_g28892_DN3_SP8_c.t1
OG0014175	Roisl.0019s0250.1.p	CP9_g28885_DN3_SP0_c.t1
OG0014176	Roisl.0019s0259.1.p	CP9_g28877_DN3_SP3_c.t1
OG0014177	Roisl.0019s0267.1.p	CP9_g28865_DN3_SP2_c.t1
OG0014178	Roisl.0019s0281.1.p	CP9_g28859_DN3_SP8_c.t1
OG0014179	Roisl.0019s0317.1.p	CP9_g28818_DN3_SP7_c.t1
OG0014180	Roisl.0019s0318.1.p	CP9_g28817_DN3_SP3_c.t1
OG0014181	Roisl.0191s0154.1.p	CP7_g45468_DN3_SP3_c.t1
OG0014182	Roisl.0191s0177.1.p	CP7_g45445_DN3_SP6_c.t1
OG0014183	Roisl.0213s0829.1.p	CP9_g28131_DN3_SP3_c.t1
OG0014184	Roisl.0191s0219.1.p	CP7_g45399_DN3_SP8_c.t1
OG0014185	Roisl.0191s0255.1.p	CP7_g45382_DN3_SP2_c.t1
OG0014186	Roisl.0191s0257.1.p	CP7_g45380_DN3_SP8_c.t1
OG0014187	Roisl.0191s0334.1.p	CP7_g45315_DN3_SP5_c.t1
OG0014188	Roisl.0191s0350.1.p	CP7_g45299_DN3_SP4_c.t1
OG0014189	Roisl.0191s0365.1.p	CP7_g45288_DN3_SP8_c.t1
OG0014190	Roisl.0191s0391.1.p	CP7_g45268_DN3_SP8_c.t1
OG0014191	Roisl.0191s0393.1.p	CP7_g45267_DN2_SP0_c.t1
OG0014192	Roisl.0191s0397.1.p	CP7_g45262_DN3_SP7_c.t1
OG0014193	Roisl.0033s0057.1.p	CP18_g11441_DN3_SP8_c.t1
OG0014194	Roisl.0053s0427.1.p	CP12_g30997_DN3_SP3_c.t1
OG0014195	Roisl.0191s0657.1.p	CP11_g32099_DN3_SP2_c.t1
OG0014197	Roisl.0191s0583.1.p	CP11_g32109_DN3_SP0_c.t1
OG0014198	Roisl.0191s0586.1.p	CP11_g32112_DN3_SP4_c.t1
OG0014199	Roisl.0191s0592.1.p	CP11_g32118_DN3_SP8_c.t1
OG0014200	Roisl.0191s0593.1.p	CP11_g32120_DN3_SP5_c.t1
OG0014201	Roisl.0191s0599.1.p	CP11_g32126_DN3_SP7_c.t1
OG0014202	Roisl.0191s0612.1.p	CP11_g32132_DN2_SP0_c.t1
OG0014203	Roisl.0191s0611.1.p	CP11_g32134_DN3_SP4_c.t1
OG0014204	Roisl.0191s0618.1.p	CP11_g32149_DN3_SP8_c.t1
OG0014205	Roisl.0191s0619.1.p	CP11_g32150_DN3_SP0_c.t1
OG0014206	Roisl.0191s0623.1.p	CP11_g32153_DN3_SP7_c.t1
OG0014209	Roisl.0191s0651.1.p	CP8_g54543_DN3_SP0_c.t1
OG0014210	Roisl.0191s0570.1.p	CP8_g54559_DN3_SP4_c.t1
OG0014211	Roisl.0022s0277.1.p	CP19_g18020_DN3_SP0_c.t1
OG0014212	Roisl.0191s0540.1.p	CP8_g54587_DN3_SP2_c.t1
OG0014213	Roisl.0191s0514.1.p	CP8_g54610_DN3_SP1_c.t1
OG0014214	Roisl.0191s0513.1.p	CP8_g54611_DN3_SP7_c.t1
OG0014215	Roisl.0191s0492.1.p	CP8_g54627_DN3_SP1_c.t1
OG0014216	Roisl.0191s0486.1.p	CP8_g54633_DN3_SP0_c.t1
OG0014217	Roisl.0191s0477.1.p	CP8_g54637_DN3_SP0_c.t1
OG0014220	Roisl.0015s0046.1.p	CP8_g54651_DN3_SP0_c.t1
OG0014221	Roisl.0015s0029.1.p	CP8_g54669_DN3_SP7_c.t1
OG0014222	Roisl.0015s0026.1.p	CP8_g54672_DN2_SP0_c.t1
OG0014223	Roisl.0115s0003.1.p, Roisl.0063s0003.1.p	CP16_g55364_DN3_SP0_c.t1
OG0014224	Roisl.0115s0004.1.p, Roisl.0063s0004.1.p	CP16_g54719_DN3_SP7_c.t1
OG0014225	Roisl.0015s0085.1.p	CP12_g31574_DN2_SP0_c.t1, CP7_g45163_DN3_SP7_c.t1
OG0014226	Roisl.0191s0405.1.p	CP7_g45253_DN3_SP5_c.t1
OG0014227	Roisl.0111s0007.1.p	CP1_g39613_DN3_SP8_c.t1
OG0014228	Roisl.0111s0006.1.p	CP1_g39621_DN3_SP0_c.t1
OG0014229	Roisl.0075s0222.1.p	CP1_g39692_DN3_SP8_c.t1
OG0014230	Roisl.0022s0339.1.p	CP19_g17960_DN3_SP8_c.t1
OG0014231	Roisl.0022s0403.1.p	CP5_g1269_DN3_SP0_c.t1
OG0014232	Roisl.0022s0414.1.p	CP5_g1254_DN3_SP0_c.t1
OG0014233	Roisl.0022s0415.1.p	CP5_g1253_DN3_SP8_c.t1
OG0014234	Roisl.0022s0445.1.p	CP5_g1227_DN3_SP7_c.t1
OG0014235	Roisl.0022s0446.1.p	CP5_g1226_DN3_SP8_c.t1
OG0014236	Roisl.0022s0456.1.p	CP5_g1213_DN3_SP0_c.t1
OG0014238	Roisl.0022s0483.1.p	CP5_g1192_DN3_SP8_c.t1
OG0014239	Roisl.0022s0484.1.p	CP5_g1191_DN3_SP2_c.t1
OG0014240	Roisl.0022s0496.1.p	CP5_g1180_DN3_SP0_c.t1
OG0014241	Roisl.0011s0292.1.p	CP13_g19466_DN2_SP0_c.t1
OG0014242	Roisl.0011s0311.1.p	CP13_g19456_DN3_SP8_c.t1
OG0014243	Roisl.0021s0438.1.p	CP1_g37642_DN3_SP1_c.t1
OG0014244	Roisl.0021s0446.1.p	CP1_g37651_DN3_SP0_c.t1
OG0014245	Roisl.0021s0470.1.p	CP1_g37672_DN3_SP2_c.t1
OG0014246	Roisl.0007s0171.1.p	CP7_g45796_DN3_SP0_c.t1
OG0014247	Roisl.0007s0035.1.p	CP7_g45670_DN3_SP2_c.t1
OG0014249	Roisl.0191s0411.1.p	CP7_g45244_DN3_SP0_c.t1
OG0014250	Roisl.0191s0426.1.p	CP7_g45231_DN3_SP0_c.t1
OG0014251	Roisl.0191s0432.1.p	CP7_g45227_DN3_SP0_c.t1
OG0014253	Roisl.0015s0059.1.p	CP7_g45191_DN3_SP0_c.t1
OG0014254	Roisl.0015s0114.1.p	CP7_g45132_DN2_SP0_c.t1
OG0014255	Roisl.0209s0148.1.p	CP7_g44617_DN3_SP6_c.t1
OG0014258	Roisl.0050s0067.1.p	CP13_g19090_DN3_SP0_c.t1
OG0014261	Roisl.0004s0305.1.p	CP9_g29232_DN3_SP0_c.t1
OG0014262	Roisl.0004s0213.1.p	CP9_g29326_DN3_SP1_c.t1
OG0014263	Roisl.0115s0178.1.p	CP9_g29587_DN3_SP6_c.t1
OG0014264	Roisl.0016s0199.1.p	CP10_g42261_DN3_SP8_c.t1
OG0014265	Roisl.0074s0702.1.p	CP10_g43255_DN3_SP3_c.t1
OG0014266	Roisl.0074s0681.1.p	CP10_g43273_DN3_SP0_c.t1
OG0014267	Roisl.0115s0579.1.p	CP12_g30597_DN3_SP0_c.t1
OG0014268	Roisl.0053s0269.1.p	CP12_g30780_DN2_SP0_c.t1
OG0014271	Roisl.0045s0053.1.p	CP10_g44062_DN3_SP1_c.t1
OG0014273	Roisl.0206s0019.1.p	CP10_g43596_DN3_SP0_c.t1
OG0014274	Roisl.0063s0049.1.p	CP16_g54756_DN3_SP0_c.t1
OG0014275	Roisl.0046s0504.1.p	CP16_g54953_DN3_SP8_c.t1
OG0014276	Roisl.0006s0560.1.p	CP16_g55021_DN3_SP0_c.t1
OG0014277	Roisl.0021s0595.1.p	CP16_g55062_DN3_SP2_c.t1
OG0014278	Roisl.0043s0033.1.p	CP18_g12154_DN3_SP5_c.t1
OG0014280	Roisl.0033s0146.1.p	CP4_g25656_DN2_SP0_c.t1
OG0014282	Roisl.0028s0939.1.p	CP4_g25221_DN1_SP0_c.t1
OG0014283	Roisl.0028s0960.1.p	CP4_g25201_DN3_SP0_c.t1
OG0014284	Roisl.0028s0970.1.p	CP4_g25191_DN3_SP8_c.t1
OG0014285	Roisl.0028s0572.1.p	CP6_g8542_DN3_SP0_c.t1
OG0014286	Roisl.0028s0563.1.p	CP4_g24655_DN3_SP0_c.t1
OG0014287	Roisl.0011s0014.1.p	CP13_g19695_DN3_SP1_c.t1
OG0014288	Roisl.0011s0047.1.p	CP13_g19665_DN3_SP0_c.t1
OG0014289	Roisl.0011s0257.1.p	CP13_g19496_DN3_SP0_c.t1
OG0014290	Roisl.0011s0457.1.p	CP13_g19336_DN3_SP5_c.t1
OG0014291	Roisl.0184s0219.1.p	CP13_g19111_DN3_SP0_c.t1
OG0014292	Roisl.0184s0223.1.p	CP13_g19110_DN3_SP2_c.t1
OG0014294	Roisl.0021s0480.1.p	CP10_g43883_DN3_SP0_c.t1
OG0014295	Roisl.0209s0484.1.p	CP3_g14633_DN3_SP8_c.t1
OG0014296	Roisl.0046s0936.1.p	CP3_g14377_DN3_SP0_c.t1
OG0014297	Roisl.0046s0946.1.p	CP3_g14372_DN3_SP4_c.t1
OG0014298	Roisl.0046s1359.1.p	CP3_g13975_DN2_SP0_c.t1
OG0014299	Roisl.0026s0029.1.p	CP3_g13495_DN3_SP1_c.t1
OG0014300	Roisl.0030s0130.1.p, Roisl.0030s0131.1.p	CP5_g1744_DN1_SP0_c.t1
OG0014301	Roisl.0075s0150.1.p, Roisl.0056s0026.1.p	CP11_g33385_DN3_SP0_c.t1
OG0014302	Roisl.0042s0022.1.p	CP11_g33231_DN3_SP0_c.t1
OG0014303	Roisl.0210s0948.1.p	CP11_g32709_DN3_SP0_c.t1
OG0014304	Roisl.0210s1233.1.p	CP11_g32440_DN3_SP5_c.t1
OG0014306	Roisl.0020s0037.1.p	CP14_g23484_DN3_SP8_c.t1
OG0014307	Roisl.0214s0064.1.p	CP20_g3888_DN3_SP0_c.t1, CP20_g3873_DN2_SP0_c.t1
OG0014308	Roisl.0032s0066.1.p	CP20_g4000_DN3_SP3_c.t1
OG0014309	Roisl.0009s0042.1.p, Roisl.0009s0043.1.p, Roisl.0057s0025.1.p	CP20_g4243_DN3_SP2_c.t1
OG0014310	Roisl.0082s0265.1.p	CP11_g31899_DN3_SP3_c.t1
OG0014311	Roisl.0191s0600.1.p	CP11_g32127_DN3_SP3_c.t1
OG0014312	Roisl.0191s0490.1.p	CP8_g54630_DN1_SP0_c.t1
OG0014315	Roisl.0022s0295.1.p	CP19_g18003_DN3_SP0_c.t1
OG0014316	Roisl.0022s0259.1.p	CP19_g18039_DN3_SP3_c.t1
OG0014317	Roisl.0091s0468.1.p	CP6_g6965_DN3_SP8_c.t1
OG0014319	Roisl.0214s0054.1.p, Roisl.0053s0001.1.p, Roisl.0053s0003.1.p	CP6_g7980_DN1_SP0_c.t1
OG0014320	Roisl.0015s0165.1.p	CP5_g2317_DN3_SP1_c.t1
OG0014321	Roisl.0053s0084.1.p	CP5_g2077_DN2_SP0_c.t1
OG0014322	Roisl.0046s0014.1.p	CP5_g1643_DN2_SP0_c.t1
OG0014323	Roisl.0005s0270.1.p	CP13_g19944_DN3_SP4_c.t1
OG0014324	Roisl.0012s0092.1.p	CP13_g20317_DN3_SP0_c.t1
OG0014325	Roisl.0012s0088.1.p	CP13_g20330_DN1_SP0_c.t1, CP13_g20321_DN3_SP6_c.t1
OG0014326	Roisl.0214s0282.1.p	CP13_g20456_DN3_SP0_c.t1
OG0014327	Roisl.0036s0064.1.p	CP2_g48726_DN3_SP0_c.t1
OG0014328	Roisl.0012s0021.1.p, Roisl.0214s0098.1.p	CP8_g52479_DN3_SP0_c.t1
OG0014329	Roisl.0214s0228.1.p	CP8_g52879_DN3_SP2_c.t1
OG0014330	Roisl.0214s0256.1.p	CP8_g52924_DN3_SP6_c.t1
OG0014331	Roisl.0012s0056.1.p	CP8_g52925_DN3_SP8_c.t1
OG0014332	Roisl.0012s0047.1.p	CP8_g52944_DN3_SP6_c.t1
OG0014333	Roisl.0189s0191.1.p	CP8_g53115_DN3_SP0_c.t1
OG0014334	Roisl.0080s0886.1.p	CP8_g53422_DN3_SP0_c.t1
