Orthogroup	Rorippa_islandica	Arabidopsis_thaliana
OG0018147	Roisl.0027s0044.1.p, Roisl.0027s0047.1.p	AT3G44716.1
OG0018148	Roisl.0027s0050.1.p	AT3G44720.1
OG0018149	Roisl.0027s0051.1.p	AT3G44730.2
OG0018150	Roisl.0019s0080.1.p	AT3G45230.1
OG0018151	Roisl.0046s0758.1.p	AT3G48360.1
OG0018152	Roisl.0074s0357.1.p	AT3G15910.1
OG0018153	Roisl.0046s0807.1.p	AT3G48850.1
OG0018154	Roisl.0046s0944.1.p	AT3G50030.1
OG0018155	Roisl.0026s0209.1.p	AT3G56900.1
OG0018156	Roisl.0046s1228.1.p	AT3G52561.1
OG0018157	Roisl.0046s1514.1.p, Roisl.0084s0001.1.p, Roisl.0046s1515.1.p, Roisl.0084s0002.1.p	AT3G55190.1
OG0018159	Roisl.0210s0472.1.p	AT5G07330.1
OG0018160	Roisl.0210s0545.1.p	AT5G08030.2
OG0018161	Roisl.0210s0748.1.p	AT5G10300.1
OG0018163	Roisl.0210s0847.1.p	AT5G11310.1
OG0018164	Roisl.0210s1133.1.p	AT5G14330.1
OG0018165	Roisl.0210s1155.1.p	AT5G14540.1
OG0018166	Roisl.0210s1612.1.p	AT5G19020.1
OG0018168	Roisl.0046s0225.1.p	AT5G25440.2
OG0018169	Roisl.0020s0041.1.p	AT4G08330.1
OG0018170	Roisl.0032s0085.1.p	AT4G08980.1
OG0018171	Roisl.0214s0055.1.p	AT4G09340.1
OG0018172	Roisl.0020s0065.1.p	AT4G10020.1
OG0018173	Roisl.0213s0652.1.p	AT4G10910.1
OG0018175	Roisl.0015s0030.1.p	AT4G00180.1
OG0018176	Roisl.0115s0685.1.p	AT4G39130.1
OG0018177	Roisl.0001s0034.1.p	AT4G34360.1
OG0018178	Roisl.0008s0295.1.p	AT4G33520.2
OG0018181	Roisl.0044s0061.1.p	AT4G29110.1
OG0018182	Roisl.0044s0026.1.p	AT4G28780.1
OG0018183	Roisl.0022s0531.1.p	AT4G28490.1
OG0018184	Roisl.0022s0516.1.p	AT4G28390.1
OG0018185	Roisl.0022s0487.1.p	AT4G28150.1
OG0018186	Roisl.0022s0454.1.p	AT4G27850.1
OG0018187	Roisl.0022s0420.1.p	AT4G27590.2
OG0018188	Roisl.0022s0352.1.p	AT4G26860.2
OG0018189	Roisl.0022s0331.1.p	AT4G26680.1
OG0018190	Roisl.0022s0309.1.p	AT4G26490.1
OG0018191	Roisl.0022s0303.1.p	AT4G26466.1
OG0018192	Roisl.0022s0274.1.p	AT4G26150.1
OG0018193	Roisl.0022s0206.1.p	AT4G25580.1
OG0018194	Roisl.0022s0089.1.p	AT4G24450.1
OG0018195	Roisl.0008s0151.1.p	AT4G23515.1
OG0018196	Roisl.0091s0157.1.p	AT4G21705.1
OG0018197	Roisl.0091s0259.1.p	AT4G20770.1
OG0018198	Roisl.0091s0478.1.p	AT4G18395.1
OG0018199	Roisl.0091s0603.1.p	AT4G17360.1
OG0018200	Roisl.0075s0164.1.p	AT4G14270.1
OG0018201	Roisl.0043s0019.1.p	AT5G35580.2
OG0018202	Roisl.0053s0081.1.p	AT5G35840.1
OG0018203	Roisl.0210s2184.1.p	AT5G37260.1
OG0018204	Roisl.0213s0817.1.p	AT5G38770.1
OG0018205	Roisl.0022s0085.1.p	AT5G39350.1
OG0018206	Roisl.0022s0086.1.p	AT5G39360.1
OG0018207	Roisl.0009s0306.1.p	AT5G39710.1
OG0018208	Roisl.0009s0116.1.p	AT5G41110.1
OG0018209	Roisl.0009s0064.1.p	AT5G41620.1
OG0018210	Roisl.0009s0035.1.p	AT5G41761.1
OG0018211	Roisl.0080s0101.1.p	AT5G61520.1
OG0018212	Roisl.0005s0034.1.p	AT5G47460.1
OG0018213	Roisl.0012s0171.1.p	AT5G43790.1
OG0018214	Roisl.0012s0075.1.p	AT5G43190.1
OG0018215	Roisl.0041s0020.1.p	AT5G47960.1
OG0018216	Roisl.0184s0168.1.p	AT5G48100.1
OG0018217	Roisl.0014s0066.1.p	AT5G48450.1
OG0018218	Roisl.0068s0011.1.p	AT5G49600.1
OG0018219	Roisl.0214s0149.1.p	AT5G50260.1
OG0018220	Roisl.0214s0200.1.p	AT5G50370.1
OG0018221	Roisl.0012s0026.1.p	AT5G50915.1
OG0018222	Roisl.0012s0016.1.p	AT5G50970.1
OG0018223	Roisl.0189s0200.1.p	AT5G51720.1
OG0018224	Roisl.0189s0197.1.p	AT5G51760.1
OG0018225	Roisl.0189s0182.1.p	AT5G51850.1
OG0018226	Roisl.0031s0047.1.p	AT5G52860.1
OG0018227	Roisl.0080s0118.1.p	AT5G61370.1
OG0018228	Roisl.0080s0060.1.p	AT5G61930.1
OG0018229	Roisl.0024s0430.1.p	AT5G65370.1
OG0018230	Roisl.0024s0615.1.p	AT5G66631.1
OG0018231	Roisl.0059s0088.1.p	ATCG01050.1
OG0018231	Roisl.0123s0005.1.p	AT2G07633.1
OG0018232	Roisl.0210s1543.1.p	AT5G18360.1
OG0018234	Roisl.0075s0174.1.p, Roisl.0053s0015.1.p	AT4G14315.1
OG0018235	Roisl.0059s0072.1.p	ATCG00890.1, ATCG01250.1
OG0018236	Roisl.0046s0336.1.p	AT5G26790.1
OG0018237	Roisl.0210s1728.1.p	AT5G20045.1
OG0018238	Roisl.0059s0037.1.p, Roisl.0101s0007.1.p	ATCG00480.1
OG0018240	Roisl.0045s0030.1.p	AT2G15770.1
OG0018262	Roisl.0209s0393.1.p	AT3G46890.1
OG0018263	Roisl.0009s0186.1.p	AT5G40500.1
OG0018264	Roisl.0210s1471.1.p	AT5G17720.1
OG0018265	Roisl.0210s1449.1.p	AT5G17500.1
OG0018267	Roisl.0210s1234.1.p	AT5G15300.1
OG0018268	Roisl.0210s1224.1.p	AT5G15210.1
OG0018270	Roisl.0210s1166.1.p	AT5G14650.1
OG0018271	Roisl.0075s0129.1.p	AT4G14070.1
OG0018272	Roisl.0210s1135.1.p	AT5G14345.1
OG0018273	Roisl.0210s1117.1.p	AT5G14150.1
OG0018274	Roisl.0210s1092.1.p	AT5G13940.1
OG0018275	Roisl.0210s1017.1.p	AT5G13270.1
OG0018276	Roisl.0210s0993.1.p	AT5G13050.1
OG0018279	Roisl.0209s0198.1.p	AT1G32270.1
OG0018280	Roisl.0210s0764.1.p	AT5G10460.1
OG0018281	Roisl.0210s0743.1.p	AT5G10250.2
OG0018282	Roisl.0210s0698.1.p	AT5G09876.1
OG0018283	Roisl.0210s0696.1.p	AT5G09860.1
OG0018284	Roisl.0210s0674.1.p	AT5G09630.1
OG0018285	Roisl.0210s0642.1.p	AT5G09360.1
OG0018286	Roisl.0210s0626.1.p	AT5G08780.1
OG0018287	Roisl.0210s0602.1.p	AT5G08510.1
OG0018288	Roisl.0210s0570.1.p	AT5G08270.1
OG0018289	Roisl.0210s0491.1.p	AT5G07500.1
OG0018291	Roisl.0082s0538.1.p, Roisl.0193s0023.1.p	AT2G32835.1
OG0018291	Roisl.0214s0830.1.p	AT1G60625.1, AT1G60815.1, AT1G60913.1
OG0018292	Roisl.0204s0129.1.p	AT2G27220.2
OG0018293	Roisl.0204s0123.1.p	AT2G27240.1
OG0018294	Roisl.0204s0112.1.p	AT2G27270.1
OG0018295	Roisl.0082s0546.1.p	AT2G28050.1
OG0018296	Roisl.0082s0694.1.p	AT2G29065.1
OG0018297	Roisl.0082s0704.1.p	AT2G29130.1
OG0018299	Roisl.0033s0002.1.p	AT2G29890.3
OG0018300	Roisl.0033s0008.1.p	AT2G29960.1
OG0018301	Roisl.0033s0091.1.p	AT2G30695.1
OG0018303	Roisl.0017s0471.1.p	AT2G31830.2
OG0018305	Roisl.0012s0183.1.p	AT5G43840.1
OG0018306	Roisl.0022s0090.1.p	AT4G24460.1
OG0018307	Roisl.0022s0173.1.p	AT4G25290.1
OG0018308	Roisl.0022s0183.1.p	AT4G25390.1
OG0018309	Roisl.0022s0226.1.p	AT4G25750.1
OG0018310	Roisl.0013s0181.1.p	AT1G47710.2
OG0018311	Roisl.0066s0342.1.p	AT1G47056.1
OG0018312	Roisl.0213s0238.1.p	AT1G29780.1
OG0018313	Roisl.0213s0313.1.p	AT1G30515.1
OG0018314	Roisl.0213s0318.1.p	AT1G30570.1
OG0018315	Roisl.0213s0336.1.p	AT1G30740.2
OG0018316	Roisl.0213s0472.1.p	AT1G31920.1
OG0018317	Roisl.0209s0199.1.p	AT1G32250.1
OG0018318	Roisl.0209s0181.1.p	AT1G32415.1
OG0018320	Roisl.0011s0244.1.p	AT2G03380.1
OG0018321	Roisl.0210s1831.1.p	AT1G64100.2, AT1G64105.1
OG0018322	Roisl.0024s0399.1.p	AT5G65100.1
OG0018323	Roisl.0024s0329.1.p	AT5G64480.2
OG0018324	Roisl.0024s0240.1.p	AT5G63610.1
OG0018325	Roisl.0080s0007.1.p	AT5G62400.1
OG0018327	Roisl.0080s0044.1.p	AT5G62065.1
OG0018328	Roisl.0080s0052.1.p	AT5G61990.1
OG0018329	Roisl.0080s0069.1.p	AT5G61830.1
OG0018330	Roisl.0080s0115.1.p	AT5G61400.1
OG0018331	Roisl.0080s0120.1.p	AT5G61350.1
OG0018332	Roisl.0080s0128.1.p	AT5G61280.1
OG0018333	Roisl.0210s2012.1.p	AT5G23440.1
OG0018334	Roisl.0046s0077.1.p	AT5G24080.2
OG0018335	Roisl.0046s0107.1.p	AT5G24318.1
OG0018336	Roisl.0046s0110.1.p	AT5G24340.2
OG0018337	Roisl.0046s0233.1.p	AT5G25500.1
OG0018338	Roisl.0046s0235.1.p	AT5G25520.6
OG0018339	Roisl.0046s0246.1.p	AT5G25630.2
OG0018340	Roisl.0210s1667.1.p	AT5G19490.1
OG0018341	Roisl.0210s1687.1.p	AT5G19670.1
OG0018342	Roisl.0210s1797.1.p	AT5G20710.1
OG0018343	Roisl.0080s0319.1.p	AT5G59600.1
OG0018344	Roisl.0080s0374.1.p	AT5G59190.1
OG0018345	Roisl.0080s0375.1.p	AT5G59200.1
OG0018346	Roisl.0080s0398.1.p	AT5G58910.2
OG0018347	Roisl.0080s0429.1.p	AT5G58620.1
OG0018348	Roisl.0080s0502.1.p	AT5G57940.1
OG0018349	Roisl.0080s0530.1.p	AT5G57690.1
OG0018350	Roisl.0080s0555.1.p	AT5G57450.1
OG0018351	Roisl.0080s0561.1.p	AT5G57400.2
OG0018352	Roisl.0080s0696.1.p	AT5G56310.1
OG0018353	Roisl.0046s0900.1.p	AT3G49640.1
OG0018354	Roisl.0046s0868.1.p	AT3G49380.1
OG0018355	Roisl.0082s0411.1.p	AT4G02650.1
OG0018356	Roisl.0210s0460.1.p	AT5G07230.1
OG0018357	Roisl.0210s0449.1.p	AT5G07140.1
OG0018358	Roisl.0042s0134.1.p	AT5G05300.1
OG0018359	Roisl.0030s0203.1.p	AT5G04780.1
OG0018360	Roisl.0034s0003.1.p	AT5G01020.1
OG0018361	Roisl.0034s0145.1.p	AT5G02440.1
OG0018362	Roisl.0034s0113.1.p	AT5G02070.1
OG0018363	Roisl.0034s0091.1.p	AT5G01180.1
OG0018364	Roisl.0034s0073.1.p	AT5G01305.1
OG0018365	Roisl.0034s0056.1.p	AT5G01490.1
OG0018366	Roisl.0034s0053.1.p	AT5G01520.1
OG0018367	Roisl.0034s0037.1.p	AT5G01690.1
OG0018368	Roisl.0034s0011.1.p	AT5G01940.3
OG0018369	Roisl.0079s0213.1.p	AT3G08570.1
OG0018370	Roisl.0009s0094.1.p	AT5G41315.2
OG0018371	Roisl.0009s0082.1.p	AT5G41470.1
OG0018372	Roisl.0115s0027.1.p	AT1G79915.1
OG0018373	Roisl.0115s0023.1.p	AT1G79880.1
OG0018374	Roisl.0115s0149.1.p	AT1G79710.1
OG0018375	Roisl.0115s0187.1.p	AT1G79420.1
OG0018376	Roisl.0115s0197.1.p	AT1G79310.1
OG0018378	Roisl.0004s0080.1.p	AT1G78172.1
OG0018379	Roisl.0004s0135.1.p	AT1G77640.1
OG0018380	Roisl.0004s0160.1.p	AT1G77380.1
OG0018381	Roisl.0191s0143.1.p	AT1G23070.1
OG0018382	Roisl.0004s0177.1.p	AT1G77210.1
OG0018383	Roisl.0004s0184.1.p	AT1G77122.1
OG0018384	Roisl.0045s0046.1.p	AT2G15630.1
OG0018385	Roisl.0004s0253.1.p	AT1G76380.2
OG0018386	Roisl.0004s0259.1.p	AT1G76320.1
OG0018387	Roisl.0004s0381.1.p	AT1G75170.1
OG0018388	Roisl.0004s0384.1.p	AT1G75140.1
OG0018389	Roisl.0066s0190.1.p	AT2G17525.1
OG0018390	Roisl.0066s0174.1.p	AT2G17680.1
OG0018391	Roisl.0007s0802.1.p	AT1G56180.1
OG0018392	Roisl.0209s0005.1.p	AT1G65610.1
OG0018394	Roisl.0006s0474.1.p	AT1G54020.2
OG0018395	Roisl.0006s0458.1.p	AT1G53820.1
OG0018396	Roisl.0028s1058.1.p	AT2G36295.1
OG0018397	Roisl.0028s1064.1.p	AT2G36325.1
OG0018398	Roisl.0017s0002.1.p	AT2G36730.1
OG0018400	Roisl.0015s0150.1.p	AT5G35110.1
OG0018401	Roisl.0015s0175.1.p	AT5G35460.1
OG0018402	Roisl.0202s0009.1.p	AT4G12680.1
OG0018403	Roisl.0179s0006.1.p	AT4G12640.1
OG0018404	Roisl.0082s0019.1.p	AT4G12970.1
OG0018405	Roisl.0075s0063.1.p	AT4G13600.1
OG0018406	Roisl.0075s0131.1.p	AT4G14100.1
OG0018407	Roisl.0075s0152.1.p	AT4G14225.1
OG0018408	Roisl.0075s0172.1.p	AT4G14305.1
OG0018409	Roisl.0002s0255.1.p	AT4G14730.1
OG0018410	Roisl.0002s0240.1.p	AT4G14850.1
OG0018411	Roisl.0019s0149.1.p	AT1G73325.1
OG0018412	Roisl.0019s0124.1.p	AT1G73580.1
OG0018413	Roisl.0015s0087.1.p	AT1G24290.1
OG0018414	Roisl.0037s0062.1.p	AT5G38392.1
OG0018415	Roisl.0004s0445.1.p	AT1G74540.1
OG0018416	Roisl.0004s0429.1.p	AT1G74700.1
OG0018417	Roisl.0004s0427.1.p	AT1G74720.1
OG0018418	Roisl.0028s0269.1.p	AT2G43390.1
OG0018419	Roisl.0019s0674.1.p	AT1G68790.1
OG0018420	Roisl.0019s0635.1.p	AT1G69085.1
OG0018421	Roisl.0019s0609.1.p	AT1G69280.1
OG0018422	Roisl.0022s0519.1.p	AT4G28397.1
OG0018423	Roisl.0022s0521.1.p	AT4G28405.1, AT1G52415.1
OG0018424	Roisl.0044s0016.1.p	AT4G28703.1
OG0018425	Roisl.0009s0273.1.p	AT5G39930.1
OG0018426	Roisl.0009s0254.1.p	AT5G40010.1
OG0018427	Roisl.0037s0022.1.p	AT3G44290.1
OG0018428	Roisl.0025s0006.1.p	AT3G27870.1
OG0018429	Roisl.0208s0008.1.p	AT3G43800.1
OG0018431	Roisl.0005s0258.1.p	AT5G45810.1
OG0018432	Roisl.0209s0435.1.p, Roisl.0209s0434.1.p	AT3G47190.1
OG0018433	Roisl.0012s0392.1.p	AT5G45120.1
OG0018434	Roisl.0012s0391.1.p	AT5G45113.1
OG0018435	Roisl.0025s0093.1.p	AT3G28630.1
OG0018436	Roisl.0006s0136.1.p	AT1G50732.1
OG0018437	Roisl.0006s0179.1.p	AT1G51170.1
OG0018438	Roisl.0006s0255.1.p	AT1G51965.1
OG0018439	Roisl.0006s0259.1.p	AT1G52040.1
OG0018439	Roisl.0006s0258.1.p	AT1G52000.1
OG0018440	Roisl.0006s0284.1.p	AT1G52290.1
OG0018441	Roisl.0006s0277.1.p	AT1G52340.1
OG0018442	Roisl.0006s0340.1.p	AT1G52790.1
OG0018443	Roisl.0214s0271.1.p	AT5G43000.1
OG0018444	Roisl.0028s0806.1.p	AT2G34020.2
OG0018445	Roisl.0028s0918.1.p	AT2G35030.1
OG0018446	Roisl.0028s0936.1.p	AT2G35200.1
OG0018447	Roisl.0028s0963.1.p	AT2G35460.1
OG0018448	Roisl.0028s0971.1.p	AT2G35540.1
OG0018449	Roisl.0091s0455.1.p	AT4G18593.1
OG0018450	Roisl.0091s0516.1.p	AT4G18090.1
OG0018451	Roisl.0091s0518.1.p	AT4G18060.1
OG0018452	Roisl.0091s0527.1.p	AT4G17960.1
OG0018453	Roisl.0009s0318.1.p	AT5G39600.1
OG0018454	Roisl.0091s0537.1.p	AT4G17905.2
OG0018455	Roisl.0091s0563.1.p	AT4G17660.1
OG0018457	Roisl.0005s0182.1.p	AT5G46340.1
OG0018458	Roisl.0046s1037.1.p	AT3G50840.1
OG0018459	Roisl.0046s0992.1.p	AT3G50510.1
OG0018460	Roisl.0011s0083.1.p	AT2G01818.1
OG0018461	Roisl.0046s0957.1.p	AT3G50220.1
OG0018462	Roisl.0189s0132.1.p	AT5G52260.1
OG0018463	Roisl.0188s0044.1.p	AT2G13370.1
OG0018464	Roisl.0038s0011.1.p	AT2G07040.1
OG0018465	Roisl.0066s0438.1.p	AT2G13680.1
OG0018466	Roisl.0066s0260.1.p	AT2G16940.2
OG0018467	Roisl.0091s0038.1.p	AT4G22820.1
OG0018468	Roisl.0091s0065.1.p	AT4G22580.1
OG0018469	Roisl.0188s0088.1.p	AT3G28950.1
OG0018470	Roisl.0091s0315.1.p	AT4G19890.1
OG0018471	Roisl.0016s0054.1.p	AT3G01580.1
OG0018472	Roisl.0091s0290.1.p	AT4G20140.1
OG0018473	Roisl.0091s0273.1.p	AT4G20350.2
OG0018474	Roisl.0032s0070.1.p	AT4G09100.1
OG0018475	Roisl.0091s0200.1.p	AT4G21320.1
OG0018476	Roisl.0091s0334.1.p	AT4G19650.2
OG0018477	Roisl.0091s0678.1.p	AT4G16835.1
OG0018478	Roisl.0091s0628.1.p	AT4G17140.3
OG0018479	Roisl.0016s0008.1.p	AT3G02030.2
OG0018480	Roisl.0016s0014.1.p	AT3G01990.5
OG0018481	Roisl.0016s0017.1.p	AT3G01970.1
OG0018482	Roisl.0016s0020.1.p	AT3G01940.1
OG0018483	Roisl.0016s0038.1.p	AT3G01750.1
OG0018484	Roisl.0016s0040.1.p	AT3G01720.1
OG0018485	Roisl.0016s0057.1.p	AT3G01550.1
OG0018486	Roisl.0016s0061.1.p	AT3G01520.1
OG0018487	Roisl.0016s0068.1.p	AT3G01490.1
OG0018488	Roisl.0024s0642.1.p	AT5G66360.2
OG0018489	Roisl.0024s0652.1.p	AT5G66250.4
OG0018490	Roisl.0024s0655.1.p	AT5G66230.2
OG0018491	Roisl.0024s0664.1.p	AT5G66150.1
OG0018492	Roisl.0018s0489.1.p	AT3G63480.1
OG0018493	Roisl.0018s0479.1.p	AT3G63380.1
OG0018494	Roisl.0018s0478.1.p	AT3G63370.1
OG0018495	Roisl.0018s0392.1.p	AT3G62590.1
OG0018496	Roisl.0018s0333.1.p	AT3G62040.1
OG0018497	Roisl.0015s0016.1.p	AT4G00040.1
OG0018498	Roisl.0018s0272.1.p	AT3G61510.1
OG0018499	Roisl.0018s0266.1.p	AT3G61450.2
OG0018500	Roisl.0018s0056.1.p	AT3G59420.1
OG0018501	Roisl.0018s0025.1.p	AT3G59080.1
OG0018502	Roisl.0026s0038.1.p	AT3G58520.1
OG0018503	Roisl.0026s0110.1.p	AT3G57790.1
OG0018505	Roisl.0046s1648.1.p	AT3G56460.1
OG0018506	Roisl.0046s1619.1.p	AT3G56160.1
OG0018507	Roisl.0046s1486.1.p	AT3G54960.1
OG0018509	Roisl.0046s1348.1.p	AT3G53700.1
OG0018510	Roisl.0046s1286.1.p	AT3G53100.1
OG0018511	Roisl.0046s1250.1.p	AT3G52780.1
OG0018512	Roisl.0046s1232.1.p	AT3G52600.1
OG0018513	Roisl.0049s0032.1.p	AT2G04235.1
OG0018514	Roisl.0213s0749.1.p	AT2G04750.1
OG0018515	Roisl.0024s0037.1.p	AT1G66730.1
OG0018517	Roisl.0019s0788.1.p	AT1G67770.1
OG0018519	Roisl.0066s0022.1.p	AT2G18800.1
OG0018520	Roisl.0206s0017.1.p	AT2G19310.1
OG0018521	Roisl.0028s0520.1.p	AT2G41010.1
OG0018522	Roisl.0015s0167.1.p	AT5G35400.2
OG0018523	Roisl.0017s0328.1.p	AT2G39500.1
OG0018524	Roisl.0017s0170.1.p	AT2G38100.3
OG0018525	Roisl.0017s0133.1.p	AT2G37790.1
OG0018526	Roisl.0213s0527.1.p	AT4G11950.1
OG0018527	Roisl.0082s0143.1.p	AT2G21400.2
OG0018528	Roisl.0046s0601.1.p	AT2G22370.1
OG0018529	Roisl.0208s0053.1.p	AT3G42860.1
OG0018530	Roisl.0179s0089.1.p	AT1G43980.1
OG0018531	Roisl.0210s2159.1.p	AT1G36730.1
OG0018532	Roisl.0048s0041.1.p	AT1G35220.1
OG0018533	Roisl.0048s0036.1.p, Roisl.0048s0037.1.p	AT1G35140.1
OG0018534	Roisl.0040s0075.1.p	AT1G33440.1
OG0018535	Roisl.0020s0093.1.p	AT4G10250.1
OG0018536	Roisl.0213s0569.1.p	AT4G11350.1
OG0018537	Roisl.0046s0345.1.p	AT5G26910.1
OG0018538	Roisl.0046s0361.1.p	AT5G27030.2
OG0018539	Roisl.0046s0389.1.p	AT5G27680.1
OG0018540	Roisl.0046s0408.1.p	AT5G27440.1
OG0018542	Roisl.0214s0437.1.p	AT2G20330.1
OG0018543	Roisl.0214s0488.1.p	AT2G20635.1
OG0018544	Roisl.0014s0027.1.p	AT5G48330.1
OG0018545	Roisl.0067s0005.1.p	AT2G48110.1
OG0018546	Roisl.0035s0050.1.p	AT2G46890.1
OG0018547	Roisl.0028s0049.1.p	AT2G45350.1
OG0018548	Roisl.0036s0112.1.p	AT5G42655.2
OG0018549	Roisl.0039s0006.1.p	AT3G04900.1
OG0018550	Roisl.0075s0075.1.p	AT4G13650.1
OG0018551	Roisl.0037s0034.1.p	AT2G43100.1
OG0018552	Roisl.0028s0316.1.p	AT2G42980.1
OG0018553	Roisl.0028s0321.1.p	AT2G42920.1
OG0018554	Roisl.0028s0335.1.p	AT2G42800.1
OG0018555	Roisl.0028s0435.1.p	AT2G41835.1
OG0018557	Roisl.0028s0494.1.p	AT2G41300.1
OG0018558	Roisl.0016s0131.1.p	AT3G02100.1
OG0018559	Roisl.0016s0160.1.p	AT3G02320.1
OG0018560	Roisl.0016s0182.1.p	AT3G02500.3
OG0018561	Roisl.0016s0195.1.p	AT3G02640.1
OG0018562	Roisl.0016s0210.1.p	AT3G02790.1
OG0018563	Roisl.0016s0217.1.p	AT3G02860.2
OG0018564	Roisl.0016s0266.1.p	AT3G03300.1
OG0018565	Roisl.0016s0283.1.p	AT3G03470.1
OG0018566	Roisl.0016s0286.1.p	AT3G03510.1
OG0018567	Roisl.0016s0293.1.p	AT3G03580.1
OG0018568	Roisl.0016s0383.1.p	AT3G04450.1
OG0018569	Roisl.0016s0394.1.p	AT3G04530.1
OG0018572	Roisl.0039s0058.1.p	AT3G05345.1
OG0018573	Roisl.0039s0059.1.p	AT3G05340.1
OG0018574	Roisl.0039s0092.1.p	AT3G05620.1
OG0018575	Roisl.0039s0111.1.p	AT3G05750.1
OG0018577	Roisl.0079s0123.1.p	AT3G07290.1
OG0018578	Roisl.0079s0148.1.p	AT3G07525.2
OG0018579	Roisl.0079s0236.1.p	AT3G08800.1
OG0018581	Roisl.0079s0312.1.p	AT3G09570.1
OG0018582	Roisl.0074s1028.1.p	AT3G09950.1
OG0018583	Roisl.0074s0909.1.p	AT3G10986.1
OG0018585	Roisl.0074s0828.1.p	AT3G11760.1
OG0018586	Roisl.0074s0738.1.p	AT3G12685.1
OG0018587	Roisl.0074s0729.1.p	AT3G12770.1
OG0018588	Roisl.0074s0706.1.p	AT3G12950.1
OG0018589	Roisl.0074s0678.1.p	AT3G13180.1
OG0018590	Roisl.0074s0668.1.p	AT3G13226.1
OG0018591	Roisl.0074s0667.1.p	AT3G13229.1
OG0018592	Roisl.0074s0588.1.p	AT3G13898.1
OG0018593	Roisl.0074s0524.1.p	AT3G14380.1
OG0018594	Roisl.0074s0453.1.p	AT3G15120.2
OG0018595	Roisl.0074s0427.1.p	AT3G15352.4
OG0018596	Roisl.0074s0417.1.p	AT3G15395.1
OG0018597	Roisl.0074s0296.1.p	AT3G16470.1
OG0018599	Roisl.0074s0086.1.p	AT3G18440.1
OG0018600	Roisl.0011s0033.1.p	AT2G01400.1
OG0018601	Roisl.0074s0014.1.p	AT3G19190.2
OG0018602	Roisl.0074s0010.1.p	AT3G19230.1
OG0018604	Roisl.0115s0270.1.p	AT3G19615.1
OG0018605	Roisl.0115s0271.1.p	AT3G19620.1
OG0018606	Roisl.0115s0275.1.p	AT3G19660.1
OG0018607	Roisl.0115s0319.1.p	AT3G20040.1
OG0018608	Roisl.0115s0431.1.p	AT3G20970.1
OG0018609	Roisl.0031s0028.1.p	AT5G52630.1
OG0018610	Roisl.0009s0319.1.p	AT5G39590.1
OG0018611	Roisl.0022s0064.1.p	AT5G39200.1, AT5G39140.1, AT5G39170.1
OG0018612	Roisl.0008s0055.1.p	AT5G47900.1
OG0018614	Roisl.0115s0487.1.p	AT3G21380.1
OG0018615	Roisl.0011s0099.1.p	AT2G01918.1
OG0018616	Roisl.0209s0010.1.p	AT1G65620.1
OG0018617	Roisl.0083s0013.1.p	AT1G64800.1
OG0018619	Roisl.0210s1605.1.p	AT5G18950.1
OG0018620	Roisl.0210s1538.1.p	AT5G18290.1
OG0018621	Roisl.0046s1209.1.p	AT3G52420.1
OG0018622	Roisl.0046s1182.1.p	AT3G52170.1
OG0018623	Roisl.0210s0027.1.p	AT1G02010.4
OG0018624	Roisl.0210s0032.1.p	AT1G01960.1
OG0018625	Roisl.0210s0033.1.p	AT1G01950.3
OG0018626	Roisl.0210s0156.1.p	AT1G02290.1
OG0018627	Roisl.0210s0290.1.p	AT1G03540.1
OG0018628	Roisl.0210s0327.1.p	AT1G03920.1
OG0018629	Roisl.0210s0344.1.p	AT1G04090.1
OG0018630	Roisl.0210s0346.1.p	AT1G04110.1
OG0018631	Roisl.0210s0374.1.p	AT1G04390.1
OG0018632	Roisl.0091s0739.1.p	AT1G04920.1
OG0018633	Roisl.0091s0751.1.p	AT1G05010.1
OG0018634	Roisl.0091s0758.1.p, Roisl.0028s0644.1.p	AT1G05065.1
OG0018635	Roisl.0091s0802.1.p	AT1G05460.1
OG0018636	Roisl.0091s0841.1.p	AT1G05800.1
OG0018637	Roisl.0091s0946.1.p	AT1G06800.1
OG0018638	Roisl.0091s0964.1.p	AT1G06990.1
OG0018639	Roisl.0091s0984.1.p	AT1G07160.1
OG0018640	Roisl.0091s1006.1.p	AT1G07350.1
OG0018641	Roisl.0091s1037.1.p	AT1G07590.1
OG0018642	Roisl.0091s1052.1.p	AT1G07740.1
OG0018643	Roisl.0091s1082.1.p	AT1G08035.1
OG0018644	Roisl.0021s0102.1.p, Roisl.0091s1088.1.p	AT1G08070.1
OG0018645	Roisl.0091s1178.1.p	AT1G08940.1
OG0018646	Roisl.0091s1201.1.p	AT1G09190.1
OG0018647	Roisl.0091s1224.1.p	AT1G09415.1
OG0018648	Roisl.0021s0020.1.p	AT1G09794.1
OG0018649	Roisl.0021s0034.1.p	AT1G09890.3
OG0018650	Roisl.0021s0128.1.p	AT1G10600.1
OG0018651	Roisl.0012s0079.1.p	AT5G43210.1
OG0018652	Roisl.0021s0207.1.p	AT1G11290.1
OG0018653	Roisl.0021s0245.1.p	AT1G11630.1
OG0018654	Roisl.0021s0302.1.p	AT1G12100.1
OG0018655	Roisl.0021s0424.1.p	AT1G13250.1
OG0018656	Roisl.0021s0462.1.p	AT1G13650.1
OG0018657	Roisl.0007s0699.1.p	AT1G14460.1
OG0018658	Roisl.0007s0627.1.p	AT1G15050.1
OG0018659	Roisl.0007s0602.1.p	AT1G15320.1
OG0018660	Roisl.0007s0578.1.p	AT1G15510.1
