Orthogroup	Rorippa_islandica	Arabidopsis_arenosa
OG0018802	Roisl.0209s0682.1.p, Roisl.0204s0193.1.p, Roisl.0075s0001.1.p, Roisl.0053s0021.1.p	jg17477
OG0018804	Roisl.0010s0015.1.p	jg17512
OG0018805	Roisl.0028s1040.1.p, Roisl.0028s1041.1.p	jg18319, jg18743
OG0018806	Roisl.0028s0805.1.p	jg18504
OG0018807	Roisl.0028s0837.1.p	jg18533
OG0018808	Roisl.0054s0031.1.p	jg18790
OG0018809	Roisl.0017s0091.1.p	jg18908
OG0018810	Roisl.0017s0363.1.p	jg19216
OG0018811	Roisl.0028s0279.1.p	jg19659
OG0018812	Roisl.0035s0029.1.p	jg20121
OG0018813	Roisl.0011s0021.1.p	jg12917
OG0018814	Roisl.0011s0154.1.p	jg13062
OG0018815	Roisl.0011s0387.1.p	jg13298
OG0018816	Roisl.0025s0012.1.p	jg13550
OG0018817	Roisl.0208s0039.1.p	jg13993
OG0018818	Roisl.0027s0097.1.p	jg14248
OG0018819	Roisl.0209s0278.1.p, Roisl.0209s0277.1.p	jg14349
OG0018820	Roisl.0046s1355.1.p	jg14442, jg15315
OG0018821	Roisl.0046s0883.1.p	jg14795, jg14792
OG0018822	Roisl.0046s0912.1.p	jg14831
OG0018823	Roisl.0046s1016.1.p	jg14944
OG0018824	Roisl.0046s1082.1.p	jg15016
OG0018825	Roisl.0046s1338.1.p	jg15294
OG0018826	Roisl.0046s1503.1.p	jg15446
OG0018827	Roisl.0046s1659.1.p	jg15624
OG0018828	Roisl.0018s0154.1.p	jg16099
OG0018829	Roisl.0018s0366.1.p	jg16306
OG0018830	Roisl.0042s0045.1.p	jg4380
OG0018831	Roisl.0210s1246.1.p	jg5371
OG0018832	Roisl.0210s1991.1.p	jg6176
OG0018833	Roisl.0046s0104.1.p	jg6286
OG0018834	Roisl.0046s0477.1.p	jg6801
OG0018835	Roisl.0061s0002.1.p	jg7022
OG0018838	Roisl.0020s0094.1.p	jg7368
OG0018839	Roisl.0213s0568.1.p	jg7501
OG0018840	Roisl.0082s0256.1.p	jg7758
OG0018841	Roisl.0082s0315.1.p	jg7832, jg7834
OG0018842	Roisl.0001s0468.1.p	jg8498
OG0018843	Roisl.0001s0398.1.p	jg8626
OG0018844	Roisl.0001s0170.1.p	jg8795
OG0018845	Roisl.0001s0086.1.p	jg8872
OG0018846	Roisl.0198s0042.1.p	jg9412, jg9411, jg9317, jg9314
OG0018847	Roisl.0022s0514.1.p	jg9600
OG0018848	Roisl.0022s0353.1.p	jg9763
OG0018849	Roisl.0022s0343.1.p	jg9773
OG0018850	Roisl.0022s0318.1.p	jg9792
OG0018851	Roisl.0022s0302.1.p	jg9809
OG0018852	Roisl.0022s0230.1.p	jg9886
OG0018853	Roisl.0022s0095.1.p	jg10026
OG0018854	Roisl.0091s0561.1.p	jg10848
OG0018855	Roisl.0002s0243.1.p	jg11259
OG0018856	Roisl.0075s0085.1.p	jg11438
OG0018858	Roisl.0058s0112.1.p, Roisl.0191s0261.1.p	jg11627
OG0018859	Roisl.0053s0083.1.p	jg11982
OG0018860	Roisl.0064s0016.1.p	jg12210
OG0018861	Roisl.0009s0203.1.p	jg12653
OG0018862	Roisl.0189s0024.1.p	jg21093
OG0018863	Roisl.0189s0009.1.p	jg21118
OG0018864	Roisl.0041s0062.1.p	jg21137
OG0018865	Roisl.0014s0110.1.p	jg21407
OG0018866	Roisl.0036s0058.1.p	jg21505
OG0018867	Roisl.0214s0084.1.p	jg21652
OG0018868	Roisl.0214s0179.1.p	jg21668
OG0018869	Roisl.0214s0194.1.p	jg21696
OG0018870	Roisl.0214s0255.1.p	jg21732
OG0018871	Roisl.0012s0015.1.p	jg21756
OG0018872	Roisl.0189s0255.1.p	jg21783
OG0018873	Roisl.0189s0219.1.p	jg21826
OG0018874	Roisl.0189s0213.1.p	jg21829
OG0018875	Roisl.0189s0193.1.p	jg21855
OG0018876	Roisl.0189s0176.1.p	jg21873
OG0018877	Roisl.0189s0133.1.p	jg21917
OG0018878	Roisl.0031s0046.1.p	jg21992
OG0018880	Roisl.0052s0044.1.p	jg22199, jg22201
OG0018881	Roisl.0024s0291.1.p	jg23402
OG0018882	Roisl.0024s0630.1.p	jg23744
OG0018883	Roisl.0024s0669.1.p	jg23784
OG0018884	Roisl.0059s0080.1.p	jg23831
OG0018913	Roisl.0046s0757.1.p	jg14650
OG0018914	Roisl.0046s0716.1.p	jg14604
OG0018915	Roisl.0011s0126.1.p	jg13029
OG0018916	Roisl.0009s0212.1.p	jg12647
OG0018918	Roisl.0210s1397.1.p	jg5523
OG0018919	Roisl.0210s1285.1.p	jg5412
OG0018920	Roisl.0210s1238.1.p	jg5361
OG0018922	Roisl.0210s1013.1.p	jg5137
OG0018924	Roisl.0210s0874.1.p	jg4989
OG0018925	Roisl.0210s0797.1.p	jg4913
OG0018926	Roisl.0210s0747.1.p	jg4859
OG0018928	Roisl.0210s0581.1.p	jg4683
OG0018929	Roisl.0082s0344.1.p	jg7919
OG0018930	Roisl.0022s0125.1.p	jg9990
OG0018931	Roisl.0010s0011.1.p	jg17519
OG0018932	Roisl.0029s0011.1.p	jg17540
OG0018933	Roisl.0210s0475.1.p	jg4576
OG0018936	Roisl.0022s0184.1.p	jg9927
OG0018937	Roisl.0008s0229.1.p	jg10066
OG0018938	Roisl.0213s0099.1.p	jg31364
OG0018939	Roisl.0213s0283.1.p	jg31566
OG0018940	Roisl.0209s0197.1.p	jg31874, jg31877
OG0018941	Roisl.0209s0171.1.p	jg31903
OG0018943	Roisl.0011s0207.1.p	jg13118
OG0018944	Roisl.0011s0266.1.p	jg13166
OG0018945	Roisl.0024s0537.1.p	jg23654
OG0018946	Roisl.0024s0425.1.p	jg23545
OG0018947	Roisl.0024s0358.1.p	jg23478
OG0018948	Roisl.0024s0235.1.p	jg23329
OG0018949	Roisl.0080s0026.1.p	jg23171
OG0018950	Roisl.0210s1709.1.p	jg5849
OG0018952	Roisl.0080s0221.1.p	jg22991
OG0018953	Roisl.0080s0240.1.p	jg22972
OG0018954	Roisl.0080s0428.1.p	jg22777
OG0018955	Roisl.0080s0432.1.p	jg22773
OG0018956	Roisl.0031s0006.1.p	jg21941
OG0018957	Roisl.0080s0752.1.p	jg22421
OG0018958	Roisl.0046s0848.1.p	jg14756
OG0018959	Roisl.0210s0432.1.p	jg4521
OG0018960	Roisl.0042s0033.1.p	jg4395
OG0018961	Roisl.0042s0081.1.p	jg4343
OG0018964	Roisl.0030s0198.1.p	jg4220
OG0018965	Roisl.0030s0161.1.p	jg4183
OG0018966	Roisl.0115s0496.1.p	jg26341
OG0018967	Roisl.0034s0167.1.p	jg4013
OG0018968	Roisl.0034s0136.1.p	jg3968
OG0018969	Roisl.0034s0083.1.p	jg3902
OG0018970	Roisl.0034s0031.1.p	jg3841
OG0018971	Roisl.0009s0151.1.p	jg12700
OG0018972	Roisl.0009s0137.1.p	jg12710
OG0018974	Roisl.0004s0352.1.p	jg3199
OG0018975	Roisl.0025s0068.1.p, Roisl.0028s0945.1.p, Roisl.0041s0026.1.p	jg27162, jg18581, jg27277, jg25793, jg13798
OG0018979	Roisl.0006s0500.1.p	jg33655
OG0018980	Roisl.0054s0011.1.p	jg18769
OG0018981	Roisl.0027s0118.1.p	jg14280
OG0018982	Roisl.0026s0060.1.p	jg15855
OG0018983	Roisl.0214s0089.1.p	jg21655
OG0018984	Roisl.0058s0003.1.p	jg11551
OG0018985	Roisl.0002s0238.1.p	jg11247
OG0018986	Roisl.0002s0192.1.p	jg11197
OG0018987	Roisl.0214s0106.1.p	jg21665
OG0018988	Roisl.0214s0104.1.p	jg21664
OG0018989	Roisl.0012s0052.1.p	jg21736
OG0018991	Roisl.0019s0093.1.p	jg3024
OG0018993	Roisl.0004s0418.1.p	jg3133
OG0018996	Roisl.0047s0031.1.p, Roisl.0014s0047.1.p	jg12766, jg1776
OG0018997	Roisl.0012s0010.1.p	jg21761
OG0019002	Roisl.0006s0349.1.p	jg33480
OG0019003	Roisl.0214s0316.1.p	jg21022
OG0019005	Roisl.0028s0843.1.p	jg18540
OG0019006	Roisl.0028s0855.1.p	jg18552
OG0019007	Roisl.0028s0907.1.p	jg18610
OG0019008	Roisl.0091s0425.1.p	jg10704
OG0019009	Roisl.0091s0437.1.p	jg10713
OG0019010	Roisl.0091s0494.1.p	jg10779
OG0019011	Roisl.0009s0020.1.p	jg12837
OG0019012	Roisl.0091s0226.1.p	jg10464
OG0019014	Roisl.0091s0653.1.p	jg10953
OG0019015	Roisl.0091s0661.1.p	jg10946
OG0019016	Roisl.0091s0645.1.p	jg10922
OG0019017	Roisl.0209s0152.1.p	jg31928
OG0019018	Roisl.0209s0154.1.p	jg31925
OG0019019	Roisl.0016s0002.1.p	jg23882
OG0019020	Roisl.0016s0024.1.p	jg23900
OG0019021	Roisl.0024s0631.1.p	jg23745
OG0019022	Roisl.0026s0168.1.p	jg15166, jg15730, jg15651
OG0019023	Roisl.0026s0207.1.p	jg15691
OG0019027	Roisl.0184s0087.1.p	jg22130
OG0019028	Roisl.0053s0209.1.p	jg26789
OG0019029	Roisl.0049s0012.1.p	jg26945
OG0019031	Roisl.0019s0819.1.p	jg2283
OG0019035	Roisl.0074s0621.1.p	jg25356
OG0019038	Roisl.0213s0629.1.p	jg7467
OG0019039	Roisl.0214s0469.1.p	jg28273
OG0019040	Roisl.0214s0518.1.p	jg28317
OG0019041	Roisl.0209s0296.1.p	jg14372
OG0019042	Roisl.0035s0007.1.p	jg28099
OG0019043	Roisl.0035s0055.1.p	jg20089
OG0019044	Roisl.0028s0031.1.p	jg19940
OG0019045	Roisl.0028s0035.1.p	jg19937
OG0019046	Roisl.0028s0104.1.p	jg19842
OG0019047	Roisl.0028s0112.1.p	jg19833
OG0019048	Roisl.0028s0119.1.p	jg19829
OG0019049	Roisl.0028s0315.1.p	jg19623
OG0019051	Roisl.0016s0090.1.p	jg23971
OG0019052	Roisl.0016s0161.1.p	jg24048
OG0019054	Roisl.0036s0091.1.p	jg21568
OG0019058	Roisl.0039s0162.1.p	jg24546
OG0019061	Roisl.0074s0893.1.p	jg25063
OG0019062	Roisl.0074s0789.1.p	jg25169
OG0019063	Roisl.0074s0286.1.p	jg25730
OG0019064	Roisl.0074s0251.1.p	jg25772
OG0019065	Roisl.0074s0163.1.p	jg25884
OG0019066	Roisl.0115s0379.1.p	jg26210
OG0019067	Roisl.0005s0246.1.p	jg13893
OG0019068	Roisl.0046s0018.1.p	jg12349
OG0019069	Roisl.0053s0355.1.p	jg26586
OG0019070	Roisl.0053s0383.1.p	jg26559
OG0019071	Roisl.0115s0622.1.p	jg26510
OG0019072	Roisl.0115s0619.1.p	jg26500
OG0019075	Roisl.0210s1598.1.p	jg5738
OG0019076	Roisl.0210s1593.1.p	jg5734
OG0019077	Roisl.0210s0022.1.p	jg28415
OG0019078	Roisl.0210s0117.1.p	jg28505
OG0019079	Roisl.0210s0281.1.p	jg28659
OG0019080	Roisl.0210s0287.1.p	jg28665
OG0019081	Roisl.0210s0322.1.p	jg28705
OG0019082	Roisl.0210s0341.1.p	jg28725
OG0019083	Roisl.0210s0386.1.p	jg28767
OG0019084	Roisl.0091s0838.1.p	jg28925
OG0019085	Roisl.0091s1043.1.p	jg29117
OG0019086	Roisl.0091s1111.1.p	jg29192
OG0019090	Roisl.0021s0422.1.p	jg29786
OG0019091	Roisl.0191s0054.1.p	jg30782
OG0019092	Roisl.0191s0137.1.p	jg30862
OG0019095	Roisl.0040s0088.1.p	jg31985
OG0019096	Roisl.0209s0562.1.p	jg681
OG0019097	Roisl.0214s0577.1.p	jg924
OG0019099	Roisl.0028s0766.1.p	jg18466
OG0019101	Roisl.0006s0378.1.p	jg33510
OG0019102	Roisl.0005s0133.1.p	jg20396
OG0019104	Roisl.0005s0030.1.p	jg20288
OG0019105	Roisl.0005s0028.1.p	jg20285
OG0019107	Roisl.0080s0013.1.p	jg23187, jg23186
OG0019111	Roisl.0006s0471.1.p	jg8371
OG0019112	Roisl.0001s0112.1.p	jg8853
OG0019114	Roisl.0003s0273.1.p	jg9138
OG0019115	Roisl.0008s0311.1.p	jg9006
OG0019116	Roisl.0008s0314.1.p	jg9003
OG0019117	Roisl.0003s0131.1.p	jg9284
OG0019118	Roisl.0191s0671.1.p	jg7997
OG0019119	Roisl.0015s0032.1.p	jg8226
OG0019120	Roisl.0015s0028.1.p	jg8230
OG0019121	Roisl.0063s0026.1.p	jg16529, jg16514
OG0019123	Roisl.0011s0280.1.p	jg13180
OG0019124	Roisl.0210s0019.1.p	jg28411
OG0019125	Roisl.0210s0225.1.p	jg28608
OG0019126	Roisl.0091s0983.1.p	jg29066
OG0019127	Roisl.0091s1004.1.p	jg29087
OG0019129	Roisl.0007s0698.1.p	jg29925
OG0019132	Roisl.0191s0316.1.p	jg31051
OG0019134	Roisl.0191s0436.1.p	jg31180
OG0019135	Roisl.0191s0460.1.p	jg31200
OG0019137	Roisl.0057s0006.1.p, Roisl.0006s0144.1.p, Roisl.0056s0051.1.p, Roisl.0021s0554.1.p, Roisl.0209s0096.1.p, Roisl.0010s0062.1.p	jg32747, jg31789, jg10123
OG0019138	Roisl.0213s0463.1.p	jg31816
OG0019139	Roisl.0006s0518.1.p	jg32111, jg33669
OG0019140	Roisl.0210s2142.1.p	jg32273
OG0019142	Roisl.0210s2168.1.p	jg32375
OG0019143	Roisl.0185s0020.1.p	jg32512
OG0019144	Roisl.0179s0058.1.p	jg32627
OG0019146	Roisl.0021s0529.1.p	jg33738, jg33735, jg33730
OG0019147	Roisl.0209s0762.1.p	jg864
OG0019147	Roisl.0209s0761.1.p	jg866
OG0019151	Roisl.0184s0078.1.p	jg1449
OG0019152	Roisl.0189s0056.1.p	jg1504
OG0019153	Roisl.0023s0038.1.p	jg17080, jg1644
OG0019155	Roisl.0204s0198.1.p	jg1721
OG0019157	Roisl.0213s0532.1.p	jg1949
OG0019158	Roisl.0055s0011.1.p	jg2064
OG0019159	Roisl.0019s0711.1.p	jg2409
OG0019160	Roisl.0019s0660.1.p	jg2470
OG0019161	Roisl.0019s0237.1.p	jg2891
OG0019163	Roisl.0019s0215.1.p	jg2916
OG0019164	Roisl.0115s0243.1.p	jg3801
OG0019165	Roisl.0004s0062.1.p	jg3509, jg3508
OG0019166	Roisl.0016s0230.1.p	jg24122
OG0019168	Roisl.0079s0084.1.p	jg24647
OG0019169	Roisl.0054s0003.1.p	jg17439, jg10531, jg10524, jg11274, jg10519, jg20911, jg17876, jg25711, jg13584, jg22113, jg20810
OG0019170	Roisl.0115s0474.1.p	jg26318
OG0019171	Roisl.0115s0512.1.p	jg26356
OG0019172	Roisl.0053s0287.1.p	jg26671
OG0019173	Roisl.0062s0020.1.p	jg26916
OG0019174	Roisl.0038s0053.1.p	jg27141
OG0019175	Roisl.0038s0012.1.p	jg27216
OG0019176	Roisl.0018s0178.1.p, Roisl.0018s0179.1.p	jg27248, jg27242
OG0019177	Roisl.0188s0005.1.p	jg27357
OG0019178	Roisl.0066s0410.1.p	jg27396
OG0019179	Roisl.0040s0007.1.p	jg27451
OG0019180	Roisl.0206s0016.1.p	jg28117
OG0019181	Roisl.0209s0780.1.p	jg28322
OG0019182	Roisl.0046s0562.1.p	jg16700
OG0019183	Roisl.0021s0589.1.p	jg16865
OG0019184	Roisl.0051s0014.1.p	jg16923
OG0019185	Roisl.0023s0032.1.p	jg17069
OG0019187	Roisl.0118s0002.1.p	jg17200
OG0019188	Roisl.0118s0009.1.p	jg17216
OG0019189	Roisl.0010s0017.1.p	jg17507
OG0019190	Roisl.0028s0879.1.p	jg18585
OG0019191	Roisl.0028s0512.1.p	jg19386
OG0019192	Roisl.0011s0078.1.p	jg12980
OG0019193	Roisl.0011s0189.1.p	jg13100
OG0019195	Roisl.0011s0267.1.p	jg13167
OG0019196	Roisl.0011s0436.1.p	jg13349
OG0019197	Roisl.0025s0101.1.p, Roisl.0025s0104.1.p, Roisl.0025s0100.1.p	jg13645, jg13644
OG0019198	Roisl.0027s0021.1.p	jg14176
OG0019199	Roisl.0027s0115.1.p	jg14279
OG0019200	Roisl.0209s0269.1.p	jg14335
OG0019201	Roisl.0046s0906.1.p	jg14825
OG0019202	Roisl.0018s0126.1.p	jg14946
OG0019203	Roisl.0046s1226.1.p	jg15176
OG0019204	Roisl.0026s0066.1.p	jg15844, jg15845
OG0019205	Roisl.0210s0530.1.p	jg4630
OG0019206	Roisl.0210s0979.1.p	jg5098
OG0019207	Roisl.0210s1363.1.p	jg5494, jg5492
OG0019209	Roisl.0210s2060.1.p	jg6242
OG0019211	Roisl.0046s0103.1.p, Roisl.0091s0557.1.p, Roisl.0046s0106.1.p	jg6290, jg6288
OG0019212	Roisl.0020s0003.1.p	jg7109, jg7124
OG0019213	Roisl.0060s0017.1.p	jg7260
OG0019214	Roisl.0184s0136.1.p	jg7290
OG0019215	Roisl.0213s0634.1.p	jg7464
OG0019216	Roisl.0015s0044.1.p	jg8217
OG0019218	Roisl.0001s0433.1.p	jg8531
OG0019220	Roisl.0022s0354.1.p	jg9762
OG0019221	Roisl.0022s0348.1.p	jg9768
OG0019222	Roisl.0022s0322.1.p	jg9789
OG0019223	Roisl.0022s0298.1.p	jg9813
OG0019224	Roisl.0022s0227.1.p	jg9889
OG0019225	Roisl.0022s0188.1.p	jg9924
OG0019226	Roisl.0022s0103.1.p	jg10020
OG0019227	Roisl.0002s0120.1.p	jg11129
OG0019228	Roisl.0075s0170.1.p	jg11350
OG0019229	Roisl.0075s0128.1.p	jg11389
OG0019230	Roisl.0058s0093.1.p	jg11620
OG0019231	Roisl.0202s0010.1.p	jg11708
OG0019232	Roisl.0064s0005.1.p	jg12199
OG0019233	Roisl.0009s0171.1.p	jg12677
OG0019234	Roisl.0009s0069.1.p	jg12781
OG0019235	Roisl.0009s0029.1.p	jg12825
OG0019236	Roisl.0009s0022.1.p	jg12835
OG0019237	Roisl.0028s0895.1.p	jg20489
OG0019238	Roisl.0012s0066.1.p	jg20928
OG0019239	Roisl.0012s0057.1.p	jg20933
OG0019240	Roisl.0214s0296.1.p	jg21006
OG0019241	Roisl.0188s0131.1.p	jg21271
OG0019242	Roisl.0014s0128.1.p	jg21438, jg21435
OG0019243	Roisl.0198s0020.1.p	jg21540
OG0019244	Roisl.0191s0713.1.p	jg21606
OG0019245	Roisl.0191s0703.1.p	jg21609
OG0019246	Roisl.0214s0097.1.p	jg21660
OG0019248	Roisl.0031s0034.1.p	jg21977
OG0019249	Roisl.0080s0368.1.p	jg22845
OG0019250	Roisl.0069s0001.1.p	jg132, jg286
OG0019250	Roisl.0073s0017.1.p	jg254
OG0019251	Roisl.0073s0038.1.p	jg152
OG0019253	Roisl.0073s0013.1.p, Roisl.0073s0012.1.p	jg209
OG0019297	Roisl.0209s0384.1.p	jg14462
OG0019299	Roisl.0210s1390.1.p	jg5516
OG0019300	Roisl.0210s1228.1.p	jg5351
OG0019302	Roisl.0210s1116.1.p	jg5230
OG0019303	Roisl.0210s0711.1.p	jg4821
OG0019304	Roisl.0210s0588.1.p	jg4691
OG0019307	Roisl.0082s0745.1.p	jg17969
OG0019310	Roisl.0213s0267.1.p	jg31546
OG0019312	Roisl.0080s0065.1.p	jg23134
OG0019313	Roisl.0080s0077.1.p	jg23123
OG0019314	Roisl.0046s0279.1.p, Roisl.0210s0896.1.p	jg5006
OG0019315	Roisl.0191s0648.1.p	jg8096
OG0019318	Roisl.0080s0341.1.p	jg22874
OG0019320	Roisl.0080s0835.1.p	jg22327
OG0019321	Roisl.0210s0489.1.p	jg4591
OG0019324	Roisl.0034s0038.1.p	jg3847
OG0019325	Roisl.0210s2208.1.p	jg12185
OG0019326	Roisl.0034s0008.1.p	jg3809
OG0019327	Roisl.0009s0156.1.p	jg12692
OG0019330	Roisl.0004s0057.1.p	jg3512
OG0019332	Roisl.0045s0010.1.p	jg27642
OG0019333	Roisl.0004s0273.1.p	jg3279
OG0019334	Roisl.0004s0268.1.p	jg3283
OG0019335	Roisl.0007s0811.1.p	jg33825
OG0019336	Roisl.0006s0505.1.p	jg33659
OG0019342	Roisl.0010s0195.1.p	jg499
OG0019343	Roisl.0035s0018.1.p	jg20129
OG0019347	Roisl.0012s0369.1.p	jg20626
OG0019348	Roisl.0006s0040.1.p	jg33102
OG0019349	Roisl.0006s0078.1.p	jg33150
OG0019350	Roisl.0027s0110.1.p	jg14274
OG0019351	Roisl.0006s0090.1.p	jg33173
OG0019352	Roisl.0208s0009.1.p	jg14058
OG0019353	Roisl.0006s0217.1.p	jg33321
OG0019354	Roisl.0046s0974.1.p	jg14898
OG0019355	Roisl.0046s0960.1.p	jg14889
OG0019357	Roisl.0066s0231.1.p	jg27835
OG0019358	Roisl.0091s0078.1.p	jg10289
OG0019359	Roisl.0036s0097.1.p	jg21063
OG0019360	Roisl.0016s0036.1.p	jg23917
OG0019361	Roisl.0016s0056.1.p	jg23939
OG0019362	Roisl.0016s0063.1.p	jg23944
OG0019363	Roisl.0024s0618.1.p	jg23733
OG0019364	Roisl.0024s0628.1.p	jg23742
OG0019367	Roisl.0018s0394.1.p	jg16327
OG0019368	Roisl.0018s0324.1.p	jg16257
OG0019369	Roisl.0018s0195.1.p	jg16130
OG0019370	Roisl.0018s0134.1.p	jg16079
OG0019371	Roisl.0018s0098.1.p, Roisl.0018s0100.1.p	jg16039
OG0019372	Roisl.0018s0044.1.p	jg15973
OG0019376	Roisl.0046s1318.1.p	jg15272
OG0019378	Roisl.0049s0003.1.p	jg26960
OG0019379	Roisl.0213s0735.1.p	jg27010
OG0019380	Roisl.0019s0718.1.p	jg2402
OG0019381	Roisl.0066s0103.1.p	jg27959
OG0019382	Roisl.0017s0362.1.p	jg19215, jg19214
OG0019384	Roisl.0017s0114.1.p	jg18926
OG0019387	Roisl.0210s2126.1.p	jg32269
OG0019388	Roisl.0210s2125.1.p	jg32265
OG0019389	Roisl.0214s0401.1.p	jg28208
OG0019390	Roisl.0214s0464.1.p, Roisl.0214s0457.1.p	jg28269
OG0019391	Roisl.0067s0044.1.p	jg20189
OG0019394	Roisl.0028s0095.1.p	jg19851
OG0019395	Roisl.0028s0113.1.p	jg19832
OG0019396	Roisl.0028s0157.1.p	jg19782
OG0019397	Roisl.0028s0164.1.p	jg19775
OG0019398	Roisl.0028s0346.1.p	jg19585
OG0019401	Roisl.0039s0004.1.p	jg24376
OG0019402	Roisl.0079s0146.1.p	jg24707
OG0019403	Roisl.0079s0241.1.p	jg24799
OG0019404	Roisl.0074s0639.1.p	jg25333
OG0019406	Roisl.0074s0224.1.p	jg25804
OG0019408	Roisl.0115s0339.1.p	jg26174
OG0019409	Roisl.0115s0357.1.p	jg26190
OG0019410	Roisl.0115s0364.1.p	jg26195
OG0019411	Roisl.0115s0486.1.p	jg26328
OG0019413	Roisl.0210s0023.1.p	jg28416
OG0019414	Roisl.0210s0206.1.p	jg28589
OG0019416	Roisl.0091s0824.1.p	jg28905
OG0019417	Roisl.0091s1190.1.p	jg29266
OG0019418	Roisl.0021s0109.1.p	jg29435
OG0019419	Roisl.0021s0122.1.p	jg29451
OG0019420	Roisl.0021s0232.1.p	jg29589
OG0019421	Roisl.0021s0235.1.p	jg29592
OG0019422	Roisl.0021s0259.1.p	jg29613
OG0019423	Roisl.0021s0447.1.p	jg29816
OG0019424	Roisl.0007s0691.1.p, Roisl.0007s0693.1.p	jg13587, jg7671, jg29932
OG0019425	Roisl.0007s0572.1.p	jg30046
OG0019427	Roisl.0007s0466.1.p	jg30150
OG0019428	Roisl.0007s0241.1.p	jg30418
OG0019429	Roisl.0007s0239.1.p	jg30420
OG0019430	Roisl.0049s0026.1.p, Roisl.0007s0160.1.p	jg30498
OG0019431	Roisl.0007s0130.1.p	jg30531
OG0019433	Roisl.0019s0333.1.p	jg2810
OG0019434	Roisl.0019s0474.1.p	jg30902, jg2674
OG0019435	Roisl.0019s0500.1.p	jg2645
OG0019436	Roisl.0209s0133.1.p	jg31950
OG0019437	Roisl.0040s0099.1.p	jg31979
OG0019440	Roisl.0010s0168.1.p	jg530
OG0019441	Roisl.0050s0071.1.p	jg420
OG0019442	Roisl.0005s0049.1.p	jg14193, jg20318
OG0019443	Roisl.0012s0317.1.p	jg20676
OG0019444	Roisl.0012s0267.1.p	jg20737
OG0019445	Roisl.0006s0129.1.p	jg33206
OG0019447	Roisl.0001s0058.1.p	jg8898
OG0019448	Roisl.0003s0263.1.p	jg9148
OG0019449	Roisl.0003s0290.1.p	jg9120
OG0019451	Roisl.0003s0124.1.p	jg9290
OG0019454	Roisl.0015s0037.1.p	jg8221
OG0019455	Roisl.0015s0031.1.p	jg8227
OG0019456	Roisl.0015s0005.1.p	jg8247
OG0019457	Roisl.0063s0015.1.p	jg16503
OG0019458	Roisl.0210s0214.1.p	jg28597
OG0019459	Roisl.0021s0096.1.p	jg29427
OG0019461	Roisl.0021s0359.1.p	jg29709, jg29719
OG0019463	Roisl.0021s0458.1.p	jg29827
OG0019464	Roisl.0191s0288.1.p	jg31023
OG0019465	Roisl.0191s0308.1.p	jg31043
OG0019466	Roisl.0191s0431.1.p	jg31175
OG0019467	Roisl.0191s0442.1.p	jg31188
OG0019468	Roisl.0015s0076.1.p	jg31235
OG0019472	Roisl.0210s2167.1.p	jg32372
OG0019473	Roisl.0179s0095.1.p	jg32584
OG0019474	Roisl.0021s0492.1.p	jg33781
OG0019475	Roisl.0007s0808.1.p	jg33823
OG0019477	Roisl.0214s0751.1.p	jg1182
OG0019478	Roisl.0189s0060.1.p	jg1503
OG0019479	Roisl.0031s0016.1.p	jg1791
OG0019480	Roisl.0012s0385.1.p	jg20610, jg1898
OG0019481	Roisl.0010s0187.1.p, Roisl.0010s0186.1.p	jg2046
OG0019482	Roisl.0055s0012.1.p	jg2063
OG0019483	Roisl.0019s0592.1.p	jg2530
OG0019485	Roisl.0024s0045.1.p, Roisl.0019s0559.1.p	jg2569
OG0019486	Roisl.0019s0216.1.p	jg2915, jg2914
OG0019487	Roisl.0004s0465.1.p	jg3092
OG0019488	Roisl.0079s0143.1.p	jg24705
OG0019489	Roisl.0074s0883.1.p	jg25071
OG0019490	Roisl.0006s0116.1.p, Roisl.0006s0115.1.p	jg25136
OG0019491	Roisl.0074s0501.1.p	jg25480
OG0019492	Roisl.0074s0493.1.p	jg25490
OG0019493	Roisl.0046s0842.1.p	jg25695
OG0019493	Roisl.0074s0302.1.p, Roisl.0046s0841.1.p	jg25694
OG0019496	Roisl.0213s0733.1.p	jg27012
OG0019497	Roisl.0038s0054.1.p	jg27140
OG0019498	Roisl.0038s0033.1.p	jg27180
OG0019499	Roisl.0045s0003.1.p	jg27649
OG0019500	Roisl.0053s0149.1.p	jg27664
OG0019501	Roisl.0066s0015.1.p	jg28063
OG0019504	Roisl.0189s0091.1.p, Roisl.0189s0086.1.p	jg17150, jg17155
OG0019505	Roisl.0082s0509.1.p	jg17237
OG0019506	Roisl.0028s0781.1.p	jg18481
OG0019507	Roisl.0028s0801.1.p	jg18501
OG0019508	Roisl.0028s0842.1.p	jg18538
OG0019509	Roisl.0028s0914.1.p	jg18616
OG0019510	Roisl.0017s0282.1.p	jg19094
OG0019511	Roisl.0028s0523.1.p, Roisl.0028s0522.1.p, Roisl.0193s0013.1.p	jg19376
OG0019512	Roisl.0028s0086.1.p	jg19864
OG0019513	Roisl.0011s0152.1.p	jg13061
OG0019514	Roisl.0011s0461.1.p	jg13375
OG0019515	Roisl.0011s0481.1.p	jg13395
OG0019516	Roisl.0024s0397.1.p	jg4843
OG0019517	Roisl.0209s0359.1.p	jg14440
OG0019518	Roisl.0037s0009.1.p	jg14154
OG0019519	Roisl.0027s0054.1.p	jg14208
OG0019520	Roisl.0020s0142.1.p	jg14306
OG0019521	Roisl.0209s0436.1.p	jg14517
