Orthogroup	Rorippa_islandica	Cardamine_glauca
OG0013847	Roisl.0091s1212.1.p	Cg006G2171300
OG0013848	Roisl.0091s1217.1.p	Cg006G2170800
OG0013849	Roisl.0091s1226.1.p	Cg006G2169900
OG0013850	Roisl.0091s1230.1.p	Cg006G2169500
OG0013851	Roisl.0091s1240.1.p	Cg006G2168400
OG0013852	Roisl.0021s0009.1.p	Cg006G2167000, Cg006G2166900
OG0013853	Roisl.0021s0022.1.p	Cg006G2165600
OG0013855	Roisl.0021s0067.1.p	Cg006G2161800
OG0013856	Roisl.0021s0092.1.p	Cg006G2160000
OG0013857	Roisl.0021s0108.1.p	Cg006G2159300
OG0013858	Roisl.0021s0111.1.p	Cg006G2159000
OG0013859	Roisl.0021s0116.1.p	Cg006G2158600
OG0013860	Roisl.0191s0410.1.p	Cg006G2011500
OG0013861	Roisl.0021s0140.1.p	Cg006G2156100
OG0013862	Roisl.0021s0153.1.p	Cg006G2155300
OG0013863	Roisl.0021s0168.1.p	Cg006G2153800
OG0013864	Roisl.0021s0176.1.p	Cg006G2153200
OG0013865	Roisl.0021s0179.1.p	Cg006G2152900
OG0013866	Roisl.0021s0184.1.p	Cg006G2152500
OG0013867	Roisl.0021s0187.1.p	Cg006G2152100
OG0013868	Roisl.0021s0199.1.p	Cg006G2150900
OG0013869	Roisl.0021s0200.1.p	Cg006G2150800
OG0013871	Roisl.0046s0539.1.p	Cg005G1759800
OG0013872	Roisl.0021s0252.1.p	Cg006G2146100
OG0013873	Roisl.0021s0256.1.p	Cg006G2145800
OG0013874	Roisl.0021s0260.1.p	Cg006G2145500
OG0013875	Roisl.0021s0265.1.p	Cg006G2145100
OG0013876	Roisl.0021s0276.1.p	Cg006G2143900
OG0013877	Roisl.0021s0277.1.p	Cg006G2143800
OG0013879	Roisl.0021s0287.1.p	Cg006G2143100
OG0013880	Roisl.0021s0288.1.p	Cg006G2143000
OG0013881	Roisl.0021s0365.1.p	Cg006G2136400
OG0013882	Roisl.0021s0370.1.p	Cg006G2135900
OG0013883	Roisl.0021s0377.1.p	Cg006G2134900
OG0013884	Roisl.0021s0379.1.p	Cg006G2134700
OG0013885	Roisl.0021s0386.1.p	Cg006G2134100
OG0013886	Roisl.0021s0392.1.p	Cg006G2133500
OG0013887	Roisl.0191s0466.1.p	Cg006G2006400
OG0013888	Roisl.0021s0415.1.p	Cg006G2131600
OG0013889	Roisl.0021s0428.1.p	Cg006G2130500
OG0013890	Roisl.0189s0141.1.p, Roisl.0189s0143.1.p	Cg003G0904800
OG0013892	Roisl.0021s0471.1.p	Cg006G2127200
OG0013893	Roisl.0021s0477.1.p	Cg006G2126800
OG0013894	Roisl.0007s0736.1.p	Cg006G2122700
OG0013895	Roisl.0007s0728.1.p	Cg006G2122000
OG0013896	Roisl.0007s0724.1.p	Cg006G2121400
OG0013897	Roisl.0007s0721.1.p	Cg006G2121100
OG0013898	Roisl.0007s0715.1.p	Cg006G2120500
OG0013899	Roisl.0007s0714.1.p	Cg006G2120400
OG0013900	Roisl.0007s0702.1.p	Cg006G2119400
OG0013901	Roisl.0007s0671.1.p	Cg006G2116500
OG0013902	Roisl.0007s0669.1.p	Cg006G2116300
OG0013903	Roisl.0007s0625.1.p	Cg006G2112600
OG0013904	Roisl.0007s0610.1.p	Cg006G2111300
OG0013905	Roisl.0036s0019.1.p	Cg008G2866600, Cg008G2850900
OG0013906	Roisl.0007s0564.1.p	Cg006G2107100
OG0013907	Roisl.0007s0537.1.p	Cg006G2104200
OG0013908	Roisl.0007s0230.1.p, Roisl.0007s0524.1.p	Cg006G2103000
OG0013910	Roisl.0007s0505.1.p	Cg006G2101600
OG0013911	Roisl.0007s0496.1.p	Cg006G2100600
OG0013912	Roisl.0007s0486.1.p	Cg006G2099500
OG0013913	Roisl.0007s0482.1.p	Cg006G2099100
OG0013914	Roisl.0007s0479.1.p	Cg006G2098900
OG0013915	Roisl.0007s0462.1.p	Cg006G2097300
OG0013916	Roisl.0007s0460.1.p	Cg006G2097100
OG0013917	Roisl.0007s0450.1.p	Cg006G2096300
OG0013918	Roisl.0007s0412.1.p	Cg006G2092800
OG0013919	Roisl.0007s0398.1.p	Cg006G2091500
OG0013920	Roisl.0031s0063.1.p	Cg003G0912500
OG0013921	Roisl.0007s0388.1.p	Cg006G2090600
OG0013922	Roisl.0007s0387.1.p	Cg006G2090500
OG0013923	Roisl.0007s0386.1.p	Cg006G2090400
OG0013924	Roisl.0007s0377.1.p	Cg006G2089500
OG0013925	Roisl.0007s0372.1.p	Cg006G2088900
OG0013926	Roisl.0007s0343.1.p	Cg006G2086200
OG0013927	Roisl.0007s0336.1.p	Cg006G2085500
OG0013928	Roisl.0007s0334.1.p	Cg006G2085300
OG0013929	Roisl.0007s0323.1.p	Cg006G2084200
OG0013930	Roisl.0007s0313.1.p	Cg006G2083400
OG0013931	Roisl.0007s0310.1.p	Cg006G2083100
OG0013932	Roisl.0007s0297.1.p	Cg006G2081800
OG0013933	Roisl.0007s0275.1.p	Cg006G2079600
OG0013934	Roisl.0007s0233.1.p	Cg006G2075200
OG0013935	Roisl.0007s0219.1.p	Cg006G2074600
OG0013936	Roisl.0007s0213.1.p	Cg006G2074000
OG0013937	Roisl.0007s0210.1.p	Cg006G2073900
OG0013938	Roisl.0007s0208.1.p	Cg006G2073700
OG0013939	Roisl.0007s0189.1.p	Cg006G2071500
OG0013940	Roisl.0007s0186.1.p	Cg006G2071200
OG0013941	Roisl.0007s0177.1.p	Cg006G2070200
OG0013942	Roisl.0007s0170.1.p	Cg006G2069500
OG0013943	Roisl.0007s0164.1.p	Cg006G2069000
OG0013944	Roisl.0007s0162.1.p	Cg006G2068800
OG0013945	Roisl.0007s0203.1.p	Cg006G2073200
OG0013946	Roisl.0007s0155.1.p	Cg006G2068100
OG0013947	Roisl.0007s0146.1.p	Cg006G2066800
OG0013948	Roisl.0011s0238.1.p	Cg002G0678600
OG0013949	Roisl.0007s0122.1.p	Cg006G2064700
OG0013951	Roisl.0009s0290.1.p	Cg001G0367900
OG0013952	Roisl.0007s0099.1.p	Cg006G2062600
OG0013953	Roisl.0007s0096.1.p	Cg006G2062400
OG0013954	Roisl.0007s0084.1.p	Cg006G2061400
OG0013955	Roisl.0007s0053.1.p	Cg006G2058700
OG0013956	Roisl.0049s0042.1.p	Cg006G2053400
OG0013957	Roisl.0049s0043.1.p	Cg006G2053300
OG0013958	Roisl.0049s0044.1.p	Cg006G2053200
OG0013959	Roisl.0049s0049.1.p	Cg006G2052500
OG0013960	Roisl.0049s0050.1.p	Cg006G2052400
OG0013961	Roisl.0049s0074.1.p	Cg006G2050000
OG0013962	Roisl.0191s0015.1.p	Cg006G2047800
OG0013963	Roisl.0191s0039.1.p	Cg006G2046100
OG0013964	Roisl.0191s0046.1.p	Cg006G2045300
OG0013965	Roisl.0191s0056.1.p	Cg006G2044100
OG0013966	Roisl.0188s0050.1.p	Cg008G2884500
OG0013967	Roisl.0191s0109.1.p	Cg006G2039000
OG0013968	Roisl.0191s0118.1.p	Cg006G2038100
OG0013969	Roisl.0191s0129.1.p	Cg006G2036900
OG0013970	Roisl.0191s0131.1.p	Cg006G2036700
OG0013971	Roisl.0191s0132.1.p	Cg006G2036600
OG0013973	Roisl.0019s0331.1.p	Cg007G2487900
OG0013974	Roisl.0019s0341.1.p	Cg007G2487000
OG0013975	Roisl.0019s0346.1.p	Cg007G2486600
OG0013976	Roisl.0019s0350.1.p	Cg007G2486300
OG0013977	Roisl.0019s0355.1.p, Roisl.0019s0090.1.p	Cg007G2486000
OG0013978	Roisl.0019s0358.1.p	Cg007G2485700
OG0013979	Roisl.0019s0372.1.p	Cg007G2484400
OG0013980	Roisl.0019s0378.1.p	Cg007G2483800
OG0013981	Roisl.0019s0381.1.p	Cg007G2483500
OG0013982	Roisl.0019s0412.1.p	Cg007G2481700
OG0013983	Roisl.0019s0452.1.p	Cg007G2477900
OG0013984	Roisl.0019s0455.1.p	Cg007G2477400
OG0013985	Roisl.0019s0468.1.p	Cg007G2476600
OG0013986	Roisl.0019s0477.1.p	Cg007G2475600
OG0013987	Roisl.0019s0480.1.p	Cg007G2475200
OG0013988	Roisl.0019s0481.1.p	Cg007G2475100
OG0013989	Roisl.0019s0489.1.p	Cg007G2474400
OG0013990	Roisl.0019s0516.1.p	Cg007G2472000
OG0013991	Roisl.0008s0223.1.p	Cg001G0163100
OG0013992	Roisl.0008s0226.1.p	Cg001G0162700
OG0013993	Roisl.0209s0144.1.p	Cg006G1943800
OG0013994	Roisl.0050s0094.1.p	Cg007G2264000
OG0013995	Roisl.0050s0095.1.p	Cg007G2264100
OG0013996	Roisl.0050s0096.1.p	Cg007G2264200
OG0013997	Roisl.0010s0176.1.p	Cg007G2269400
OG0013998	Roisl.0010s0164.1.p	Cg007G2270100
OG0013999	Roisl.0022s0358.1.p	Cg001G0133800
OG0014001	Roisl.0010s0135.1.p	Cg007G2272000
OG0014002	Roisl.0011s0016.1.p	Cg002G0695800
OG0014003	Roisl.0010s0109.1.p	Cg007G2274200
OG0014004	Roisl.0010s0118.1.p	Cg007G2274800
OG0014005	Roisl.0210s1359.1.p	Cg008G2730100
OG0014006	Roisl.0010s0070.1.p	Cg007G2277200
OG0014007	Roisl.0209s0559.1.p	Cg007G2279300
OG0014008	Roisl.0209s0566.1.p	Cg007G2280400
OG0014009	Roisl.0209s0591.1.p	Cg007G2283200
OG0014010	Roisl.0209s0668.1.p	Cg007G2287700
OG0014011	Roisl.0209s0678.1.p	Cg007G2288100
OG0014012	Roisl.0209s0750.1.p	Cg007G2295100
OG0014013	Roisl.0209s0769.1.p	Cg007G2300900
OG0014014	Roisl.0209s0770.1.p	Cg007G2300800
OG0014015	Roisl.0214s0543.1.p	Cg007G2298200
OG0014016	Roisl.0214s0560.1.p	Cg007G2296500
OG0014017	Roisl.0188s0019.1.p	Cg004G1359800
OG0014018	Roisl.0214s0576.1.p	Cg007G2301200
OG0014019	Roisl.0214s0595.1.p	Cg007G2303200
OG0014020	Roisl.0214s0619.1.p	Cg007G2305000
OG0014021	Roisl.0214s0632.1.p	Cg007G2306800
OG0014022	Roisl.0027s0093.1.p	Cg007G2310500
OG0014023	Roisl.0214s0698.1.p	Cg007G2313200
OG0014024	Roisl.0214s0750.1.p	Cg007G2317400
OG0014026	Roisl.0214s0775.1.p	Cg007G2320800
OG0014027	Roisl.0008s0056.1.p	Cg007G2331300
OG0014028	Roisl.0008s0026.1.p	Cg007G2334800
OG0014029	Roisl.0008s0003.1.p	Cg007G2335700, Cg007G2335800
OG0014030	Roisl.0184s0064.1.p	Cg007G2342300
OG0014031	Roisl.0050s0091.1.p	Cg007G2263600
OG0014032	Roisl.0050s0076.1.p	Cg007G2262600
OG0014033	Roisl.0050s0063.1.p	Cg007G2261700
OG0014034	Roisl.0050s0050.1.p	Cg007G2260400
OG0014035	Roisl.0050s0049.1.p	Cg007G2260300
OG0014036	Roisl.0050s0046.1.p	Cg007G2260000
OG0014037	Roisl.0050s0045.1.p	Cg007G2259900
OG0014038	Roisl.0050s0009.1.p	Cg007G2257300
OG0014039	Roisl.0050s0007.1.p	Cg007G2257100
OG0014040	Roisl.0020s0002.1.p	Cg003G0799900
OG0014041	Roisl.0005s0107.1.p	Cg008G2977900
OG0014042	Roisl.0005s0033.1.p	Cg008G2984000
OG0014043	Roisl.0005s0031.1.p	Cg008G2984200
OG0014044	Roisl.0005s0005.1.p	Cg008G2986900
OG0014045	Roisl.0012s0339.1.p	Cg008G2950500
OG0014046	Roisl.0012s0329.1.p	Cg008G2949000
OG0014047	Roisl.0012s0323.1.p	Cg008G2948500
OG0014048	Roisl.0012s0284.1.p	Cg008G2945900
OG0014049	Roisl.0012s0281.1.p	Cg008G2945600, Cg003G0798500
OG0014050	Roisl.0082s0268.1.p	Cg003G0860400, Cg003G0737600
OG0014051	Roisl.0082s0249.1.p	Cg003G0738800, Cg003G0859200
OG0014052	Roisl.0082s0255.1.p	Cg003G0859100, Cg003G0738900
OG0014053	Roisl.0082s0251.1.p	Cg003G0858600, Cg003G0739200
OG0014054	Roisl.0044s0097.1.p	Cg001G0107900
OG0014055	Roisl.0044s0103.1.p, Roisl.0019s0030.1.p	Cg001G0107300
OG0014056	Roisl.0044s0106.1.p, Roisl.0019s0032.1.p	Cg001G0107000
OG0014058	Roisl.0044s0142.1.p	Cg001G0104100
OG0014059	Roisl.0044s0140.1.p	Cg001G0103900
OG0014060	Roisl.0002s0054.1.p	Cg001G0243700
OG0014061	Roisl.0002s0039.1.p	Cg001G0242500
OG0014062	Roisl.0013s0160.1.p	Cg006G1853000
OG0014063	Roisl.0013s0144.1.p	Cg006G1852100
OG0014064	Roisl.0013s0142.1.p	Cg006G1852000
OG0014065	Roisl.0013s0093.1.p	Cg006G1847500
OG0014066	Roisl.0013s0124.1.p	Cg006G1850300
OG0014067	Roisl.0013s0122.1.p	Cg006G1850200
OG0014068	Roisl.0013s0095.1.p	Cg006G1847700
OG0014069	Roisl.0013s0104.1.p	Cg006G1848400
OG0014070	Roisl.0013s0092.1.p	Cg006G1847400
OG0014071	Roisl.0013s0070.1.p	Cg006G1844500
OG0014072	Roisl.0013s0064.1.p	Cg006G1843800
OG0014073	Roisl.0013s0060.1.p	Cg006G1843300
OG0014074	Roisl.0013s0056.1.p	Cg006G1842900
OG0014075	Roisl.0013s0046.1.p	Cg006G1841600
OG0014076	Roisl.0013s0045.1.p	Cg006G1841500
OG0014077	Roisl.0013s0011.1.p	Cg006G1838300
OG0014078	Roisl.0013s0007.1.p	Cg006G1838000
OG0014079	Roisl.0013s0006.1.p	Cg006G1837900
OG0014080	Roisl.0006s0004.1.p	Cg006G1837600
OG0014081	Roisl.0004s0409.1.p	Cg007G2519600
OG0014082	Roisl.0004s0411.1.p	Cg007G2519400
OG0014083	Roisl.0115s0773.1.p	Cg001G0000800
OG0014084	Roisl.0115s0771.1.p	Cg001G0001000
OG0014085	Roisl.0115s0767.1.p	Cg001G0001400
OG0014086	Roisl.0115s0755.1.p	Cg001G0002700
OG0014087	Roisl.0115s0751.1.p	Cg001G0003200
OG0014088	Roisl.0115s0747.1.p	Cg001G0003600
OG0014089	Roisl.0115s0738.1.p	Cg001G0004600
OG0014090	Roisl.0115s0726.1.p	Cg001G0005900
OG0014091	Roisl.0115s0720.1.p	Cg001G0006500
OG0014092	Roisl.0015s0195.1.p, Roisl.0115s0717.1.p	Cg001G0006700
OG0014093	Roisl.0115s0706.1.p	Cg001G0007700
OG0014094	Roisl.0115s0703.1.p	Cg001G0008000
OG0014095	Roisl.0115s0697.1.p	Cg001G0008600
OG0014096	Roisl.0115s0689.1.p	Cg001G0009100
OG0014097	Roisl.0115s0686.1.p	Cg001G0009400
OG0014098	Roisl.0115s0658.1.p	Cg001G0012300
OG0014099	Roisl.0115s0651.1.p	Cg001G0013100
OG0014100	Roisl.0115s0650.1.p	Cg001G0013200
OG0014101	Roisl.0001s0504.1.p	Cg001G0014700
OG0014102	Roisl.0041s0024.1.p	Cg008G2885400
OG0014103	Roisl.0001s0464.1.p	Cg001G0018100
OG0014104	Roisl.0001s0458.1.p	Cg001G0018700
OG0014105	Roisl.0001s0454.1.p	Cg001G0019100
OG0014106	Roisl.0001s0446.1.p	Cg001G0019900
OG0014107	Roisl.0001s0443.1.p	Cg001G0020000
OG0014108	Roisl.0213s0737.1.p	Cg004G1337000
OG0014109	Roisl.0001s0423.1.p	Cg001G0022000
OG0014110	Roisl.0001s0421.1.p	Cg001G0022200
OG0014111	Roisl.0001s0414.1.p	Cg001G0023100
OG0014112	Roisl.0001s0401.1.p	Cg001G0024600
OG0014113	Roisl.0001s0375.1.p	Cg001G0027100
OG0014114	Roisl.0001s0371.1.p	Cg001G0027400
OG0014115	Roisl.0001s0343.1.p	Cg001G0029700
OG0014116	Roisl.0001s0329.1.p	Cg001G0030400
OG0014117	Roisl.0001s0312.1.p	Cg001G0032000
OG0014118	Roisl.0001s0286.1.p	Cg001G0034700
OG0014119	Roisl.0001s0285.1.p	Cg001G0034800
OG0014120	Roisl.0001s0282.1.p	Cg001G0035200
OG0014121	Roisl.0001s0271.1.p	Cg001G0036000
OG0014122	Roisl.0001s0264.1.p	Cg001G0036600
OG0014123	Roisl.0001s0260.1.p	Cg001G0037000
OG0014124	Roisl.0001s0259.1.p	Cg001G0037100
OG0014125	Roisl.0001s0248.1.p	Cg001G0038300
OG0014126	Roisl.0001s0231.1.p	Cg001G0039300
OG0014127	Roisl.0001s0211.1.p	Cg001G0041600
OG0014128	Roisl.0001s0185.1.p	Cg001G0044400, Cg001G0044500
OG0014130	Roisl.0053s0103.1.p	Cg001G0319700
OG0014131	Roisl.0001s0152.1.p	Cg001G0047100
OG0014132	Roisl.0001s0125.1.p	Cg001G0049600
OG0014133	Roisl.0001s0117.1.p	Cg001G0050300
OG0014134	Roisl.0001s0089.1.p	Cg001G0052900
OG0014135	Roisl.0001s0053.1.p	Cg001G0055900
OG0014136	Roisl.0001s0041.1.p	Cg001G0056900
OG0014137	Roisl.0001s0029.1.p	Cg001G0058000
OG0014138	Roisl.0001s0014.1.p	Cg001G0059300
OG0014139	Roisl.0003s0241.1.p	Cg001G0080200
OG0014140	Roisl.0003s0261.1.p	Cg001G0078500
OG0014141	Roisl.0003s0272.1.p	Cg001G0077400
OG0014142	Roisl.0003s0278.1.p	Cg001G0076200
OG0014143	Roisl.0003s0282.1.p	Cg001G0075800
OG0014144	Roisl.0003s0287.1.p	Cg001G0075400
OG0014145	Roisl.0003s0307.1.p	Cg001G0074100
OG0014146	Roisl.0003s0314.1.p	Cg001G0073700
OG0014147	Roisl.0003s0317.1.p	Cg001G0073300
OG0014148	Roisl.0003s0327.1.p	Cg001G0072300
OG0014149	Roisl.0003s0331.1.p	Cg001G0071900
OG0014150	Roisl.0003s0348.1.p	Cg001G0070400
OG0014151	Roisl.0008s0259.1.p	Cg001G0070000
OG0014152	Roisl.0008s0261.1.p	Cg001G0069800
OG0014153	Roisl.0008s0275.1.p	Cg001G0068500
OG0014154	Roisl.0008s0284.1.p	Cg001G0067600
OG0014155	Roisl.0008s0299.1.p	Cg001G0066300
OG0014157	Roisl.0008s0339.1.p	Cg001G0062400
OG0014158	Roisl.0008s0355.1.p	Cg001G0061300
OG0014159	Roisl.0011s0164.1.p	Cg002G0683300
OG0014160	Roisl.0003s0161.1.p	Cg001G0088600
OG0014161	Roisl.0003s0160.1.p	Cg001G0088700
OG0014162	Roisl.0003s0152.1.p	Cg001G0089400
OG0014163	Roisl.0003s0140.1.p	Cg001G0090500
OG0014164	Roisl.0189s0262.1.p	Cg003G0894100
OG0014165	Roisl.0003s0115.1.p	Cg001G0092800
OG0014166	Roisl.0003s0106.1.p	Cg001G0093500
OG0014167	Roisl.0003s0097.1.p	Cg001G0094100
OG0014168	Roisl.0003s0094.1.p	Cg001G0094400
OG0014169	Roisl.0209s0483.1.p	Cg002G0551100
OG0014170	Roisl.0028s0904.1.p	Cg005G1584200
OG0014171	Roisl.0053s0281.1.p	Cg004G1309200
OG0014172	Roisl.0053s0266.1.p	Cg004G1310700
OG0014173	Roisl.0019s0231.1.p	Cg007G2496700
OG0014174	Roisl.0019s0244.1.p	Cg007G2495500
OG0014175	Roisl.0019s0250.1.p	Cg007G2494700
OG0014176	Roisl.0019s0259.1.p	Cg007G2494000
OG0014177	Roisl.0019s0267.1.p	Cg007G2493100
OG0014178	Roisl.0019s0281.1.p	Cg007G2492500
OG0014179	Roisl.0019s0317.1.p	Cg007G2489300
OG0014180	Roisl.0019s0318.1.p	Cg007G2489200
OG0014181	Roisl.0191s0154.1.p	Cg006G2034400
OG0014182	Roisl.0191s0177.1.p	Cg006G2032400
OG0014183	Roisl.0213s0829.1.p	Cg001G0355800
OG0014184	Roisl.0191s0219.1.p	Cg006G2027800
OG0014185	Roisl.0191s0255.1.p	Cg006G2026500
OG0014186	Roisl.0191s0257.1.p	Cg006G2026300
OG0014187	Roisl.0191s0334.1.p	Cg006G2018800
OG0014188	Roisl.0191s0350.1.p	Cg006G2017200
OG0014189	Roisl.0191s0365.1.p	Cg006G2015600
OG0014190	Roisl.0191s0391.1.p	Cg006G2013500
OG0014191	Roisl.0191s0393.1.p	Cg006G2013400
OG0014192	Roisl.0191s0397.1.p	Cg006G2012900
OG0014193	Roisl.0033s0057.1.p	Cg005G1628800
OG0014194	Roisl.0053s0427.1.p	Cg004G1325900
OG0014195	Roisl.0191s0657.1.p	Cg003G0718800, Cg014G3037200
OG0014196	Roisl.0191s0654.1.p	Cg014G3037400, Cg003G0718600
OG0014198	Roisl.0191s0586.1.p	Cg014G3044100, Cg003G0711900
OG0014199	Roisl.0191s0592.1.p	Cg003G0712500, Cg014G3043500
OG0014200	Roisl.0191s0593.1.p	Cg014G3043400, Cg003G0712600
OG0014201	Roisl.0191s0599.1.p	Cg003G0713300, Cg014G3042500
OG0014202	Roisl.0191s0612.1.p	Cg003G0714500, Cg014G3041100
OG0014203	Roisl.0191s0611.1.p	Cg003G0714300, Cg014G3041300
OG0014204	Roisl.0191s0618.1.p	Cg014G3040500, Cg003G0715100
OG0014205	Roisl.0191s0619.1.p	Cg003G0715200, Cg014G3040400
OG0014206	Roisl.0191s0623.1.p	Cg014G3040000, Cg003G0715600
OG0014207	Roisl.0191s0629.1.p	Cg003G0716200, Cg014G3039400
OG0014210	Roisl.0191s0570.1.p	Cg003G0710100
OG0014211	Roisl.0022s0277.1.p	Cg001G0141200
OG0014212	Roisl.0191s0540.1.p	Cg003G0707800, Cg014G3047700
OG0014213	Roisl.0191s0514.1.p	Cg003G0705400, Cg014G3050100
OG0014214	Roisl.0191s0513.1.p	Cg003G0705300, Cg014G3050200
OG0014215	Roisl.0191s0492.1.p	Cg014G3051800, Cg003G0703800
OG0014216	Roisl.0191s0486.1.p	Cg014G3052500, Cg003G0703200
OG0014217	Roisl.0191s0477.1.p	Cg003G0702800, Cg014G3053100
OG0014218	Roisl.0015s0049.1.p	Cg014G3054500, Cg003G0701400
OG0014219	Roisl.0015s0047.1.p	Cg003G0701200, Cg014G3054700
OG0014220	Roisl.0015s0046.1.p	Cg014G3054800, Cg003G0701100
OG0014221	Roisl.0015s0029.1.p	Cg003G0699600
OG0014222	Roisl.0015s0026.1.p	Cg003G0699400
OG0014223	Roisl.0115s0003.1.p, Roisl.0063s0003.1.p	Cg013G3023500
OG0014224	Roisl.0115s0004.1.p, Roisl.0063s0004.1.p	Cg013G3024000
OG0014225	Roisl.0015s0085.1.p	Cg006G2003200
OG0014226	Roisl.0191s0405.1.p	Cg006G2012000
OG0014227	Roisl.0111s0007.1.p	Cg006G1891200
OG0014228	Roisl.0111s0006.1.p	Cg006G1891000
OG0014229	Roisl.0075s0222.1.p	Cg006G1890400
OG0014230	Roisl.0022s0339.1.p	Cg001G0135200
OG0014231	Roisl.0022s0403.1.p	Cg001G0128900
OG0014232	Roisl.0022s0414.1.p	Cg001G0127700
OG0014233	Roisl.0022s0415.1.p	Cg001G0127600
OG0014234	Roisl.0022s0445.1.p	Cg001G0125200
OG0014235	Roisl.0022s0446.1.p	Cg001G0125100
OG0014236	Roisl.0022s0456.1.p	Cg001G0124200
OG0014237	Roisl.0011s0289.1.p	Cg002G0673700
OG0014238	Roisl.0022s0483.1.p	Cg001G0121400
OG0014239	Roisl.0022s0484.1.p	Cg001G0121300
OG0014240	Roisl.0022s0496.1.p	Cg001G0119800
OG0014241	Roisl.0011s0292.1.p	Cg002G0673600
OG0014242	Roisl.0011s0311.1.p	Cg002G0672500
OG0014244	Roisl.0021s0446.1.p	Cg006G2128800
OG0014245	Roisl.0021s0470.1.p	Cg006G2127300
OG0014246	Roisl.0007s0171.1.p	Cg006G2069600
OG0014247	Roisl.0007s0035.1.p	Cg006G2056600
OG0014248	Roisl.0191s0258.1.p	Cg006G2026100
OG0014249	Roisl.0191s0411.1.p	Cg006G2011400
OG0014250	Roisl.0191s0426.1.p	Cg006G2010000
OG0014251	Roisl.0191s0432.1.p	Cg006G2009300
OG0014252	Roisl.0191s0439.1.p	Cg006G2008600
OG0014253	Roisl.0015s0059.1.p	Cg006G2005900
OG0014254	Roisl.0015s0114.1.p	Cg006G2000400
OG0014255	Roisl.0209s0148.1.p	Cg006G1944300
OG0014256	Roisl.0214s0719.1.p	Cg001G0359600
OG0014258	Roisl.0050s0067.1.p	Cg007G2262000
OG0014259	Roisl.0214s0762.1.p	Cg007G2318100
OG0014260	Roisl.0019s0211.1.p	Cg007G2498800
OG0014261	Roisl.0004s0305.1.p	Cg007G2529800
OG0014262	Roisl.0004s0213.1.p	Cg007G2538900, Cg007G2539000
OG0014263	Roisl.0115s0178.1.p	Cg007G2566200
OG0014264	Roisl.0016s0199.1.p	Cg004G1088200
OG0014265	Roisl.0074s0702.1.p	Cg004G1189100
OG0014266	Roisl.0074s0681.1.p	Cg004G1191400
OG0014267	Roisl.0115s0579.1.p	Cg004G1290000
OG0014268	Roisl.0053s0269.1.p	Cg004G1310400
OG0014271	Roisl.0045s0053.1.p	Cg004G1391300
OG0014273	Roisl.0206s0019.1.p	Cg004G1430000
OG0014275	Roisl.0046s0504.1.p	Cg005G1757600
OG0014276	Roisl.0006s0560.1.p	Cg005G1753300
OG0014277	Roisl.0021s0595.1.p	Cg005G1748700
OG0014278	Roisl.0043s0033.1.p	Cg005G1709700
OG0014281	Roisl.0028s0792.1.p	Cg005G1594000
OG0014282	Roisl.0028s0939.1.p	Cg005G1581000
OG0014283	Roisl.0028s0960.1.p	Cg005G1579000, Cg005G1578900
OG0014284	Roisl.0028s0970.1.p	Cg005G1577900
OG0014286	Roisl.0028s0563.1.p	Cg005G1524200
OG0014287	Roisl.0011s0014.1.p	Cg002G0696000
OG0014288	Roisl.0011s0047.1.p	Cg002G0693000
OG0014289	Roisl.0011s0257.1.p	Cg002G0676300
OG0014290	Roisl.0011s0457.1.p	Cg002G0659400
OG0014291	Roisl.0184s0219.1.p	Cg002G0622200
OG0014292	Roisl.0184s0223.1.p	Cg008G2857000, Cg002G0621200
OG0014293	Roisl.0185s0072.1.p	Cg002G0606700
OG0014295	Roisl.0209s0484.1.p	Cg002G0551000
OG0014296	Roisl.0046s0936.1.p	Cg002G0528300
OG0014297	Roisl.0046s0946.1.p	Cg002G0527800
OG0014298	Roisl.0046s1359.1.p	Cg002G0488400
OG0014299	Roisl.0026s0029.1.p	Cg002G0439300
OG0014302	Roisl.0042s0022.1.p	Cg008G2636200
OG0014303	Roisl.0210s0948.1.p	Cg008G2689200
OG0014304	Roisl.0210s1233.1.p	Cg008G2717400
OG0014306	Roisl.0020s0037.1.p	Cg003G0808500
OG0014307	Roisl.0214s0064.1.p	Cg003G0792900
OG0014308	Roisl.0032s0066.1.p	Cg003G0789300
OG0014309	Roisl.0009s0042.1.p, Roisl.0009s0043.1.p, Roisl.0057s0025.1.p	Cg003G0769500
OG0014310	Roisl.0082s0265.1.p	Cg003G0737900, Cg003G0860100
OG0014311	Roisl.0191s0600.1.p	Cg003G0713400, Cg014G3042400
OG0014312	Roisl.0191s0490.1.p	Cg014G3052100, Cg003G0703600
OG0014313	Roisl.0001s0005.1.p	Cg001G0060000
OG0014314	Roisl.0003s0082.1.p	Cg001G0095600
OG0014315	Roisl.0022s0295.1.p	Cg001G0139100
OG0014316	Roisl.0022s0259.1.p	Cg001G0142800
OG0014317	Roisl.0091s0468.1.p	Cg001G0216900
OG0014318	Roisl.0091s0660.1.p	Cg001G0236900
OG0014319	Roisl.0214s0054.1.p, Roisl.0053s0001.1.p, Roisl.0053s0003.1.p	Cg001G0282600
OG0014321	Roisl.0053s0084.1.p	Cg001G0317800
OG0014322	Roisl.0046s0014.1.p	Cg001G0350400
OG0014323	Roisl.0005s0270.1.p	Cg008G2964600
