Orthogroup	Rorippa_islandica	Alyssum_gmelinii
OG0016492	Roisl.0209s0636.1.p	Ag002G0193400
OG0016493	Roisl.0209s0641.1.p	Ag002G0193900
OG0016494	Roisl.0209s0653.1.p	Ag002G0197700
OG0016495	Roisl.0209s0685.1.p	Ag002G0202900
OG0016496	Roisl.0209s0721.1.p	Ag002G0209900
OG0016497	Roisl.0020s0059.1.p	Ag002G0210400
OG0016498	Roisl.0209s0726.1.p	Ag002G0212400
OG0016499	Roisl.0209s0732.1.p	Ag002G0213800
OG0016500	Roisl.0209s0733.1.p	Ag002G0213900
OG0016501	Roisl.0209s0752.1.p	Ag002G0217700
OG0016502	Roisl.0214s0546.1.p	Ag002G0224200
OG0016503	Roisl.0214s0565.1.p	Ag002G0227700
OG0016504	Roisl.0214s0582.1.p	Ag002G0231500
OG0016505	Roisl.0214s0584.1.p	Ag002G0232300
OG0016506	Roisl.0214s0597.1.p	Ag002G0235100
OG0016507	Roisl.0214s0601.1.p	Ag002G0236200
OG0016508	Roisl.0214s0617.1.p	Ag002G0237900
OG0016509	Roisl.0214s0446.1.p	Ag002G0238100
OG0016510	Roisl.0214s0626.1.p	Ag002G0242200
OG0016511	Roisl.0214s0629.1.p	Ag002G0243000
OG0016512	Roisl.0214s0652.1.p	Ag002G0246200
OG0016513	Roisl.0214s0657.1.p	Ag002G0246800
OG0016514	Roisl.0214s0674.1.p	Ag002G0249900
OG0016515	Roisl.0214s0692.1.p	Ag002G0250900
OG0016516	Roisl.0214s0697.1.p	Ag002G0251500
OG0016517	Roisl.0022s0438.1.p	Ag002G0251600
OG0016518	Roisl.0214s0708.1.p	Ag002G0252300
OG0016519	Roisl.0214s0734.1.p	Ag002G0253700
OG0016520	Roisl.0214s0735.1.p	Ag002G0254200
OG0016521	Roisl.0214s0756.1.p	Ag002G0259300
OG0016522	Roisl.0214s0764.1.p	Ag002G0260000
OG0016523	Roisl.0214s0770.1.p	Ag002G0260600
OG0016524	Roisl.0066s0436.1.p	Ag002G0262500
OG0016525	Roisl.0214s0828.1.p	Ag002G0263200
OG0016526	Roisl.0195s0017.1.p	Ag002G0263600
OG0016527	Roisl.0214s0855.1.p	Ag002G0264700
OG0016528	Roisl.0214s0864.1.p	Ag002G0266600
OG0016529	Roisl.0008s0059.1.p	Ag002G0267200
OG0016530	Roisl.0008s0025.1.p	Ag002G0269600
OG0016531	Roisl.0019s0003.1.p	Ag002G0270100
OG0016532	Roisl.0019s0004.1.p	Ag002G0270200
OG0016533	Roisl.0019s0022.1.p	Ag002G0271900
OG0016534	Roisl.0019s0067.1.p	Ag002G0272400
OG0016535	Roisl.0184s0074.1.p	Ag002G0272700
OG0016536	Roisl.0184s0070.1.p	Ag002G0272800
OG0016537	Roisl.0050s0085.1.p	Ag024G2863100
OG0016538	Roisl.0050s0075.1.p	Ag024G2869100
OG0016539	Roisl.0214s0240.1.p	Ag024G2880800
OG0016540	Roisl.0198s0043.1.p	Ag024G2882300
OG0016541	Roisl.0050s0066.1.p	Ag024G2883000
OG0016542	Roisl.0050s0053.1.p	Ag024G2884800
OG0016543	Roisl.0050s0048.1.p	Ag024G2886200
OG0016544	Roisl.0050s0047.1.p	Ag024G2886300
OG0016545	Roisl.0050s0038.1.p	Ag024G2893700
OG0016546	Roisl.0010s0094.1.p	Ag024G2895900
OG0016547	Roisl.0050s0018.1.p	Ag024G2896900
OG0016548	Roisl.0050s0004.1.p	Ag024G2899000
OG0016549	Roisl.0005s0175.1.p	Ag016G2282900
OG0016550	Roisl.0005s0174.1.p	Ag016G2284300
OG0016551	Roisl.0011s0065.1.p	Ag016G2304300
OG0016552	Roisl.0005s0108.1.p	Ag016G2310800
OG0016553	Roisl.0005s0106.1.p	Ag016G2311800
OG0016554	Roisl.0005s0038.1.p	Ag016G2330500
OG0016555	Roisl.0053s0113.1.p	Ag016G2334700
OG0016556	Roisl.0019s0166.1.p	Ag016G2334900
OG0016557	Roisl.0012s0342.1.p	Ag016G2339300
OG0016558	Roisl.0012s0337.1.p	Ag016G2342600
OG0016559	Roisl.0012s0335.1.p	Ag016G2342700
OG0016560	Roisl.0022s0315.1.p	Ag016G2343000
OG0016561	Roisl.0012s0325.1.p	Ag016G2345400
OG0016562	Roisl.0012s0268.1.p	Ag016G2359000
OG0016563	Roisl.0011s0211.1.p	Ag016G2364000
OG0016564	Roisl.0082s0279.1.p	Ag016G2372000
OG0016565	Roisl.0082s0258.1.p	Ag016G2391900
OG0016566	Roisl.0082s0254.1.p	Ag016G2397000
OG0016567	Roisl.0044s0086.1.p	Ag065G5116900
OG0016568	Roisl.0044s0107.1.p	Ag065G5122600
OG0016570	Roisl.0044s0126.1.p	Ag065G5125000
OG0016571	Roisl.0044s0127.1.p	Ag065G5125500
OG0016572	Roisl.0209s0391.1.p	Ag065G5127300
OG0016573	Roisl.0014s0040.1.p	Ag025G2909000
OG0016574	Roisl.0002s0037.1.p	Ag025G2913400
OG0016575	Roisl.0013s0151.1.p	Ag025G2918900
OG0016576	Roisl.0013s0137.1.p	Ag025G2922600
OG0016577	Roisl.0013s0135.1.p	Ag025G2922700
OG0016578	Roisl.0013s0134.1.p	Ag025G2924500
OG0016579	Roisl.0013s0120.1.p	Ag025G2930900
OG0016580	Roisl.0013s0115.1.p	Ag025G2934300
OG0016581	Roisl.0013s0113.1.p	Ag025G2934500
OG0016582	Roisl.0082s0397.1.p	Ag025G2940900
OG0016583	Roisl.0013s0065.1.p	Ag025G2948700
OG0016584	Roisl.0013s0050.1.p	Ag025G2953300
OG0016585	Roisl.0013s0037.1.p	Ag025G2958100
OG0016586	Roisl.0213s0620.1.p	Ag025G2959200
OG0016587	Roisl.0013s0032.1.p	Ag025G2963000
OG0016588	Roisl.0013s0021.1.p	Ag025G2965800
OG0016589	Roisl.0006s0002.1.p	Ag025G2970100
OG0016590	Roisl.0006s0005.1.p	Ag025G2972400
OG0016591	Roisl.0006s0006.1.p	Ag025G2975100
OG0016592	Roisl.0006s0007.1.p	Ag025G2975200
OG0016593	Roisl.0006s0012.1.p	Ag025G2975500
OG0016594	Roisl.0006s0013.1.p	Ag025G2975700
OG0016595	Roisl.0004s0398.1.p	Ag072G5252100
OG0016596	Roisl.0004s0400.1.p	Ag072G5252500
OG0016597	Roisl.0004s0407.1.p	Ag072G5255200
OG0016598	Roisl.0115s0779.1.p	Ag011G1026000
OG0016599	Roisl.0115s0778.1.p	Ag011G1026100
OG0016600	Roisl.0115s0777.1.p	Ag011G1026200
OG0016601	Roisl.0115s0774.1.p	Ag011G1026500
OG0016602	Roisl.0115s0763.1.p	Ag011G1027700
OG0016603	Roisl.0115s0761.1.p	Ag011G1027900
OG0016604	Roisl.0115s0758.1.p	Ag011G1028200
OG0016605	Roisl.0115s0757.1.p	Ag011G1028300
OG0016606	Roisl.0115s0756.1.p	Ag011G1028400
OG0016607	Roisl.0115s0749.1.p	Ag011G1029200
OG0016608	Roisl.0115s0748.1.p	Ag011G1029300
OG0016609	Roisl.0115s0733.1.p	Ag011G1031500
OG0016610	Roisl.0115s0732.1.p	Ag011G1031600
OG0016611	Roisl.0115s0731.1.p	Ag011G1031700
OG0016612	Roisl.0115s0730.1.p	Ag011G1031800
OG0016613	Roisl.0115s0713.1.p	Ag011G1035400
OG0016614	Roisl.0115s0700.1.p	Ag011G1038400
OG0016615	Roisl.0115s0673.1.p	Ag011G1043400
OG0016616	Roisl.0115s0667.1.p	Ag011G1044200
OG0016617	Roisl.0115s0661.1.p	Ag011G1117300, Ag011G1044500
OG0016618	Roisl.0115s0655.1.p	Ag011G1045800
OG0016619	Roisl.0001s0509.1.p	Ag011G1052400
OG0016620	Roisl.0001s0500.1.p	Ag011G1054400
OG0016621	Roisl.0001s0498.1.p	Ag011G1054700
OG0016622	Roisl.0001s0489.1.p	Ag011G1057400
OG0016623	Roisl.0001s0485.1.p	Ag011G1058200
OG0016624	Roisl.0001s0480.1.p	Ag011G1058900
OG0016625	Roisl.0001s0479.1.p	Ag011G1059000
OG0016626	Roisl.0001s0476.1.p	Ag011G1059400
OG0016627	Roisl.0001s0466.1.p	Ag011G1060500
OG0016628	Roisl.0001s0453.1.p	Ag011G1063000
OG0016629	Roisl.0001s0442.1.p	Ag011G1064800
OG0016630	Roisl.0001s0429.1.p	Ag011G1067300
OG0016631	Roisl.0001s0424.1.p	Ag011G1067800
OG0016632	Roisl.0001s0409.1.p	Ag011G1070900
OG0016633	Roisl.0001s0392.1.p	Ag011G1075300
OG0016634	Roisl.0001s0355.1.p	Ag011G1080800
OG0016635	Roisl.0001s0352.1.p	Ag011G1081100
OG0016636	Roisl.0001s0342.1.p	Ag011G1084200
OG0016639	Roisl.0001s0216.1.p	Ag011G1091600
OG0016640	Roisl.0001s0305.1.p	Ag011G1091800
OG0016641	Roisl.0001s0304.1.p	Ag011G1091900
OG0016642	Roisl.0001s0303.1.p	Ag011G1093100
OG0016643	Roisl.0001s0299.1.p	Ag011G1093500
OG0016644	Roisl.0001s0267.1.p	Ag011G1099300
OG0016645	Roisl.0001s0262.1.p	Ag011G1100200
OG0016646	Roisl.0001s0261.1.p	Ag011G1100300
OG0016647	Roisl.0001s0246.1.p	Ag011G1102900
OG0016648	Roisl.0001s0234.1.p	Ag011G1107000
OG0016649	Roisl.0001s0232.1.p	Ag011G1107200
OG0016650	Roisl.0001s0230.1.p	Ag011G1107400
OG0016651	Roisl.0001s0228.1.p	Ag011G1107600
OG0016652	Roisl.0001s0221.1.p	Ag011G1112600
OG0016653	Roisl.0001s0218.1.p	Ag011G1113100
OG0016654	Roisl.0001s0215.1.p	Ag011G1113400
OG0016655	Roisl.0001s0210.1.p	Ag011G1113900
OG0016656	Roisl.0003s0251.1.p	Ag011G1114600, Ag011G1172000
OG0016657	Roisl.0001s0198.1.p	Ag011G1115800
OG0016658	Roisl.0001s0183.1.p	Ag011G1120400
OG0016659	Roisl.0001s0180.1.p	Ag011G1120800
OG0016660	Roisl.0001s0177.1.p	Ag011G1121400
OG0016661	Roisl.0001s0155.1.p	Ag011G1125200
OG0016662	Roisl.0001s0154.1.p	Ag011G1125300
OG0016663	Roisl.0001s0151.1.p	Ag011G1126100
OG0016664	Roisl.0001s0138.1.p	Ag011G1126200
OG0016666	Roisl.0001s0144.1.p	Ag011G1129600
OG0016667	Roisl.0001s0148.1.p	Ag011G1130300
OG0016668	Roisl.0001s0134.1.p	Ag011G1131900
OG0016669	Roisl.0001s0068.1.p	Ag011G1149400
OG0016670	Roisl.0001s0067.1.p	Ag011G1149900
OG0016671	Roisl.0001s0057.1.p	Ag011G1151300
OG0016672	Roisl.0001s0032.1.p	Ag011G1156500
OG0016673	Roisl.0001s0027.1.p	Ag011G1157000
OG0016674	Roisl.0001s0021.1.p	Ag011G1159600
OG0016675	Roisl.0003s0249.1.p	Ag011G1171600
OG0016676	Roisl.0003s0260.1.p	Ag011G1173600
OG0016677	Roisl.0214s0143.1.p	Ag011G1178800
OG0016678	Roisl.0214s0142.1.p	Ag011G1178900
OG0016679	Roisl.0003s0283.1.p	Ag011G1179100
OG0016680	Roisl.0003s0309.1.p	Ag011G1182900
OG0016681	Roisl.0003s0324.1.p	Ag011G1185300
OG0016682	Roisl.0003s0325.1.p	Ag011G1185500
OG0016683	Roisl.0008s0270.1.p	Ag011G1195400
OG0016684	Roisl.0024s0591.1.p	Ag011G1197600
OG0016685	Roisl.0008s0288.1.p	Ag011G1199600, Ag011G1200200
OG0016686	Roisl.0008s0289.1.p	Ag011G1200800
OG0016687	Roisl.0008s0290.1.p	Ag011G1200900
OG0016688	Roisl.0008s0291.1.p	Ag011G1201100
OG0016689	Roisl.0019s0639.1.p	Ag011G1201200
OG0016690	Roisl.0008s0293.1.p	Ag011G1201500
OG0016691	Roisl.0025s0025.1.p	Ag011G1201900
OG0016692	Roisl.0008s0297.1.p	Ag011G1202600
OG0016693	Roisl.0022s0489.1.p	Ag011G1213100
OG0016694	Roisl.0008s0343.1.p	Ag011G1217900
OG0016695	Roisl.0003s0221.1.p	Ag011G1228300
OG0016696	Roisl.0091s1046.1.p	Ag011G1229700
OG0016697	Roisl.0003s0220.1.p	Ag011G1229800
OG0016698	Roisl.0003s0210.1.p	Ag011G1233200
OG0016699	Roisl.0003s0208.1.p	Ag011G1233500
OG0016700	Roisl.0003s0206.1.p	Ag011G1235200
OG0016701	Roisl.0003s0197.1.p	Ag011G1237800
OG0016702	Roisl.0003s0196.1.p	Ag011G1237900
OG0016703	Roisl.0003s0181.1.p	Ag011G1243800
OG0016704	Roisl.0022s0491.1.p	Ag011G1255100
OG0016705	Roisl.0003s0155.1.p	Ag011G1255500
OG0016706	Roisl.0003s0138.1.p	Ag011G1260500
OG0016707	Roisl.0003s0137.1.p	Ag011G1260600
OG0016708	Roisl.0003s0135.1.p	Ag011G1260800
OG0016709	Roisl.0003s0125.1.p	Ag011G1263700
OG0016710	Roisl.0003s0113.1.p	Ag011G1267000
OG0016711	Roisl.0003s0095.1.p	Ag011G1270600
OG0016712	Roisl.0003s0093.1.p	Ag011G1270800
OG0016713	Roisl.0003s0092.1.p	Ag011G1270900
OG0016714	Roisl.0046s0677.1.p	Ag098G5474800
OG0016715	Roisl.0209s0485.1.p	Ag098G5475500
OG0016716	Roisl.0053s0291.1.p	Ag064G5105400
OG0016717	Roisl.0053s0282.1.p	Ag064G5106500
OG0016718	Roisl.0053s0267.1.p	Ag064G5110100
OG0016719	Roisl.0053s0264.1.p	Ag064G5110400
OG0016720	Roisl.0019s0227.1.p	Ag018G2436300
OG0016721	Roisl.0019s0248.1.p	Ag018G2440300
OG0016722	Roisl.0019s0249.1.p	Ag018G2440400
OG0016723	Roisl.0019s0307.1.p	Ag018G2448100
OG0016724	Roisl.0191s0157.1.p	Ag018G2453100
OG0016725	Roisl.0191s0186.1.p	Ag018G2458700
OG0016726	Roisl.0191s0207.1.p	Ag018G2461100
OG0016727	Roisl.0191s0232.1.p	Ag018G2463400
OG0016728	Roisl.0191s0237.1.p	Ag018G2464000
OG0016729	Roisl.0191s0323.1.p	Ag018G2473400
OG0016730	Roisl.0191s0333.1.p	Ag018G2473900
OG0016731	Roisl.0191s0338.1.p	Ag018G2475600
OG0016732	Roisl.0191s0349.1.p	Ag018G2477400
OG0016733	Roisl.0191s0369.1.p	Ag018G2478900
OG0016734	Roisl.0191s0380.1.p	Ag018G2480900
OG0016735	Roisl.0191s0594.1.p	Ag019G2496500, Ag019G2496600
OG0016736	Roisl.0191s0602.1.p	Ag019G2502200
OG0016737	Roisl.0191s0652.1.p	Ag019G2512600
OG0016738	Roisl.0191s0568.1.p	Ag019G2516000
OG0016739	Roisl.0191s0560.1.p	Ag019G2517600
OG0016740	Roisl.0191s0544.1.p	Ag019G2518800
OG0016741	Roisl.0191s0531.1.p	Ag019G2522900
OG0016742	Roisl.0191s0530.1.p	Ag019G2523100
OG0016743	Roisl.0191s0484.1.p	Ag019G2532300
OG0016744	Roisl.0015s0048.1.p	Ag019G2536800
OG0016745	Roisl.0015s0033.1.p	Ag019G2540700
OG0016746	Roisl.0211s0011.1.p	Ag019G2544500
OG0016747	Roisl.0015s0020.1.p	Ag019G2544800
OG0016748	Roisl.0015s0018.1.p	Ag019G2545100
OG0016749	Roisl.0001s0284.1.p	Ag019G2549200
OG0016750	Roisl.0067s0073.1.p	Ag019G2549500
OG0016751	Roisl.0007s0514.1.p	Ag019G2549600
OG0016752	Roisl.0063s0014.1.p	Ag019G2550500
OG0016753	Roisl.0063s0016.1.p	Ag019G2551000
OG0016754	Roisl.0063s0018.1.p	Ag019G2551300
OG0016755	Roisl.0015s0064.1.p	Ag010G0982300
OG0016756	Roisl.0191s0406.1.p	Ag010G0988600
OG0016757	Roisl.0022s0284.1.p	Ag010G0994400
OG0016758	Roisl.0022s0323.1.p	Ag010G1000400
OG0016759	Roisl.0022s0340.1.p	Ag010G1003300
OG0016760	Roisl.0022s0399.1.p	Ag010G1007300
OG0016761	Roisl.0022s0441.1.p	Ag010G1014700
OG0016762	Roisl.0022s0448.1.p	Ag010G1016000
OG0016763	Roisl.0022s0449.1.p	Ag010G1016100
OG0016764	Roisl.0022s0451.1.p	Ag010G1016500
OG0016765	Roisl.0022s0459.1.p	Ag010G1017400
OG0016766	Roisl.0022s0470.1.p	Ag010G1019300
OG0016767	Roisl.0022s0476.1.p	Ag010G1021000
OG0016768	Roisl.0022s0495.1.p	Ag010G1023600
OG0016769	Roisl.0022s0509.1.p	Ag010G1024900
OG0016770	Roisl.0011s0310.1.p	Ag085G5417800
OG0016938	Roisl.0209s0355.1.p	Ag055G4901900
OG0016939	Roisl.0209s0403.1.p	Ag055G4907500
OG0016940	Roisl.0046s0773.1.p	Ag055G4916800
OG0016941	Roisl.0046s0745.1.p	Ag055G4921400
OG0016942	Roisl.0046s0723.1.p	Ag055G4927300
OG0016943	Roisl.0046s0727.1.p	Ag055G4928100
OG0016944	Roisl.0046s0700.1.p	Ag055G4930400
OG0016945	Roisl.0011s0026.1.p	Ag074G5268100, Ag035G4080200
OG0016946	Roisl.0011s0096.1.p	Ag074G5275700
OG0016947	Roisl.0008s0121.1.p	Ag013G1340800
OG0016948	Roisl.0210s1515.1.p	Ag013G1341500
OG0016949	Roisl.0210s1500.1.p	Ag013G1343400
OG0016950	Roisl.0210s1478.1.p	Ag013G1348600
OG0016951	Roisl.0210s1466.1.p	Ag013G1355600
OG0016952	Roisl.0210s1462.1.p	Ag013G1356000
OG0016953	Roisl.0015s0011.1.p	Ag019G2545600, Ag013G1356900
OG0016954	Roisl.0210s1435.1.p	Ag013G1365100
OG0016955	Roisl.0210s1415.1.p	Ag013G1369900
OG0016956	Roisl.0210s1349.1.p	Ag013G1386300
OG0016957	Roisl.0210s1340.1.p	Ag013G1388300
OG0016958	Roisl.0210s1324.1.p	Ag013G1393000
OG0016959	Roisl.0210s1318.1.p	Ag013G1394800
OG0016960	Roisl.0210s1220.1.p	Ag013G1420400
OG0016961	Roisl.0210s1200.1.p	Ag013G1425700
OG0016962	Roisl.0188s0023.1.p	Ag013G1438800
OG0016963	Roisl.0009s0274.1.p	Ag013G1442300
OG0016964	Roisl.0210s1146.1.p	Ag013G1445800
OG0016965	Roisl.0185s0005.1.p	Ag013G1447900
OG0016966	Roisl.0210s1084.1.p	Ag013G1456000
OG0016967	Roisl.0210s1081.1.p	Ag013G1456200
OG0016968	Roisl.0210s1065.1.p	Ag013G1461900
OG0016969	Roisl.0210s1064.1.p	Ag013G1462000
OG0016970	Roisl.0210s1059.1.p	Ag013G1463100
OG0016971	Roisl.0210s1055.1.p	Ag013G1463400
OG0016972	Roisl.0053s0111.1.p	Ag013G1464800
OG0016974	Roisl.0210s0961.1.p	Ag013G1486200
OG0016975	Roisl.0210s0939.1.p	Ag013G1489400
OG0016977	Roisl.0210s0911.1.p	Ag013G1495600
OG0016978	Roisl.0210s0876.1.p	Ag013G1500300
OG0016979	Roisl.0210s0871.1.p	Ag013G1500700
OG0016980	Roisl.0210s0862.1.p	Ag013G1502700
OG0016981	Roisl.0210s0832.1.p	Ag013G1510000
OG0016982	Roisl.0210s0811.1.p	Ag013G1513900
OG0016983	Roisl.0210s0803.1.p	Ag013G1515400
OG0016984	Roisl.0210s0798.1.p	Ag013G1516100
OG0016985	Roisl.0210s0786.1.p	Ag013G1519200
OG0016986	Roisl.0210s0736.1.p	Ag013G1529200
OG0016987	Roisl.0210s0734.1.p	Ag013G1529300
OG0016988	Roisl.0210s0722.1.p	Ag013G1531500
OG0016989	Roisl.0210s0712.1.p	Ag013G1533300
OG0016990	Roisl.0210s0709.1.p	Ag013G1534200
OG0016991	Roisl.0210s0707.1.p	Ag013G1534400
OG0016992	Roisl.0210s0679.1.p	Ag013G1541000
OG0016993	Roisl.0074s0485.1.p	Ag014G1999000, Ag013G1541800
OG0016994	Roisl.0210s0668.1.p	Ag013G1543100
OG0016995	Roisl.0210s0662.1.p	Ag013G1544300
OG0016996	Roisl.0210s0647.1.p	Ag013G1546300
OG0016997	Roisl.0210s0635.1.p	Ag013G1547400
OG0016998	Roisl.0210s0638.1.p	Ag013G1547800
OG0016999	Roisl.0210s0630.1.p	Ag013G1548300
OG0017000	Roisl.0210s0625.1.p	Ag013G1548800
OG0017001	Roisl.0210s0596.1.p	Ag013G1553900
OG0017002	Roisl.0210s0574.1.p	Ag013G1557500
OG0017003	Roisl.0210s0564.1.p	Ag013G1559600
OG0017004	Roisl.0210s0549.1.p	Ag013G1561500
OG0017005	Roisl.0210s0543.1.p	Ag095G5470900, Ag013G1562300
OG0017006	Roisl.0210s0540.1.p	Ag013G1562500
OG0017007	Roisl.0210s0509.1.p	Ag013G1567200
OG0017008	Roisl.0022s0143.1.p	Ag013G1579300
OG0017009	Roisl.0029s0074.1.p	Ag013G1582800
OG0017010	Roisl.0215s0014.1.p	Ag013G1583300
OG0017011	Roisl.0215s0011.1.p	Ag013G1583400
OG0017012	Roisl.0029s0068.1.p	Ag013G1583500
OG0017013	Roisl.0029s0066.1.p	Ag013G1584300
OG0017014	Roisl.0029s0012.1.p	Ag013G1587600
OG0017015	Roisl.0209s0490.1.p	Ag013G1589200
OG0017016	Roisl.0046s0671.1.p	Ag013G1589500
OG0017017	Roisl.0204s0067.1.p	Ag013G1594700
OG0017018	Roisl.0204s0024.1.p	Ag013G1597700
OG0017019	Roisl.0082s0557.1.p	Ag013G1601900
OG0017020	Roisl.0082s0562.1.p	Ag013G1602300
OG0017021	Roisl.0082s0599.1.p	Ag013G1605500
OG0017023	Roisl.0082s0619.1.p	Ag013G1607400
OG0017024	Roisl.0082s0634.1.p	Ag013G1608500
OG0017025	Roisl.0082s0641.1.p	Ag013G1609300
OG0017026	Roisl.0082s0670.1.p	Ag013G1612100
OG0017027	Roisl.0082s0768.1.p	Ag013G1623200
OG0017028	Roisl.0050s0010.1.p	Ag013G1631300, Ag024G2898000
OG0017029	Roisl.0033s0076.1.p	Ag013G1636600
OG0017030	Roisl.0033s0103.1.p	Ag013G1639500
OG0017031	Roisl.0033s0134.1.p	Ag013G1642700
OG0017032	Roisl.0001s0440.1.p	Ag013G1645000, Ag011G1064900
OG0017033	Roisl.0017s0497.1.p	Ag013G1650100
OG0017034	Roisl.0017s0482.1.p	Ag013G1652500
OG0017035	Roisl.0017s0445.1.p	Ag013G1658200
OG0017036	Roisl.0028s0658.1.p	Ag013G1667300
OG0017037	Roisl.0012s0109.1.p	Ag013G1677200
OG0017038	Roisl.0012s0124.1.p	Ag013G1679200
OG0017039	Roisl.0012s0146.1.p	Ag013G1681800
OG0017040	Roisl.0210s0315.1.p	Ag013G1689000
OG0017041	Roisl.0012s0248.1.p	Ag013G1689400
OG0017042	Roisl.0022s0165.1.p	Ag013G1693700
OG0017043	Roisl.0022s0194.1.p	Ag013G1696900
OG0017044	Roisl.0080s0764.1.p	Ag013G1698400, Ag004G0735500
OG0017045	Roisl.0055s0032.1.p	Ag013G1701900
OG0017046	Roisl.0013s0210.1.p	Ag013G1704900
OG0017047	Roisl.0013s0228.1.p	Ag013G1705800
OG0017048	Roisl.0213s0031.1.p	Ag013G1706400
OG0017049	Roisl.0213s0030.1.p	Ag013G1706600
OG0017050	Roisl.0213s0029.1.p	Ag013G1706700
OG0017051	Roisl.0179s0014.1.p	Ag013G1707400
OG0017052	Roisl.0066s0393.1.p	Ag013G1708600
OG0017053	Roisl.0066s0376.1.p	Ag013G1709400
OG0017054	Roisl.0011s0075.1.p	Ag013G1711200
OG0017055	Roisl.0213s0032.1.p	Ag013G1712300
OG0017056	Roisl.0213s0042.1.p	Ag013G1713600
OG0017057	Roisl.0213s0049.1.p	Ag013G1714300
OG0017058	Roisl.0213s0093.1.p	Ag013G1720000
OG0017059	Roisl.0213s0136.1.p	Ag013G1724800
OG0017060	Roisl.0213s0141.1.p	Ag013G1725000
OG0017061	Roisl.0213s0176.1.p	Ag013G1729200
OG0017062	Roisl.0213s0225.1.p	Ag013G1734400
OG0017063	Roisl.0213s0244.1.p	Ag013G1736500
OG0017064	Roisl.0213s0263.1.p	Ag013G1739000
OG0017066	Roisl.0213s0281.1.p	Ag013G1742200
OG0017067	Roisl.0213s0305.1.p	Ag013G1745000
OG0017068	Roisl.0015s0149.1.p	Ag013G1745600
OG0017069	Roisl.0213s0312.1.p	Ag013G1745800
OG0017070	Roisl.0213s0323.1.p	Ag013G1747100
OG0017071	Roisl.0213s0372.1.p	Ag013G1753200
OG0017072	Roisl.0213s0425.1.p	Ag013G1758100
OG0017073	Roisl.0213s0431.1.p	Ag013G1758900
OG0017074	Roisl.0213s0462.1.p	Ag013G1762100
OG0017075	Roisl.0209s0196.1.p	Ag013G1766800
OG0017076	Roisl.0209s0190.1.p	Ag013G1767300
OG0017077	Roisl.0209s0188.1.p	Ag013G1767500
OG0017078	Roisl.0209s0172.1.p	Ag013G1768800
OG0017079	Roisl.0011s0183.1.p	Ag062G5055200
OG0017080	Roisl.0011s0213.1.p	Ag062G5060400
OG0017081	Roisl.0011s0246.1.p	Ag062G5061200
OG0017082	Roisl.0011s0251.1.p	Ag062G5062300
OG0017083	Roisl.0011s0261.1.p, Roisl.0011s0256.1.p	Ag062G5063600
OG0017084	Roisl.0024s0594.1.p	Ag004G0418100
OG0017085	Roisl.0024s0572.1.p	Ag004G0420300
OG0017086	Roisl.0024s0551.1.p	Ag004G0422500
OG0017087	Roisl.0024s0548.1.p	Ag004G0422900
OG0017088	Roisl.0024s0506.1.p	Ag004G0427400
OG0017089	Roisl.0024s0502.1.p	Ag004G0428300
OG0017090	Roisl.0024s0493.1.p	Ag004G0429300
OG0017091	Roisl.0021s0400.1.p	Ag011G1183900
OG0017092	Roisl.0024s0481.1.p	Ag004G0430900
OG0017093	Roisl.0024s0470.1.p	Ag004G0432400
OG0017094	Roisl.0024s0452.1.p	Ag004G0434700
OG0017095	Roisl.0024s0447.1.p	Ag004G0435300
OG0017096	Roisl.0024s0440.1.p	Ag004G0435700
OG0017097	Roisl.0024s0433.1.p	Ag004G0437000
OG0017098	Roisl.0024s0421.1.p	Ag004G0439900
OG0017099	Roisl.0024s0415.1.p	Ag004G0440400
OG0017100	Roisl.0024s0405.1.p	Ag004G0441400
OG0017101	Roisl.0024s0404.1.p	Ag004G0441500
OG0017102	Roisl.0024s0394.1.p	Ag004G0443800
OG0017103	Roisl.0024s0384.1.p	Ag004G0445300
OG0017104	Roisl.0024s0370.1.p	Ag004G0447400
OG0017105	Roisl.0024s0334.1.p	Ag004G0452100
OG0017106	Roisl.0024s0312.1.p	Ag004G0454600
OG0017107	Roisl.0024s0289.1.p	Ag004G0457500
OG0017108	Roisl.0024s0281.1.p	Ag004G0459100
OG0017109	Roisl.0024s0272.1.p	Ag004G0460300
OG0017110	Roisl.0024s0269.1.p	Ag004G0460500
OG0017111	Roisl.0024s0251.1.p	Ag004G0462900
OG0017112	Roisl.0024s0206.1.p	Ag004G0470900
OG0017113	Roisl.0024s0180.1.p	Ag004G0473500
OG0017114	Roisl.0024s0175.1.p	Ag004G0474800
OG0017115	Roisl.0024s0161.1.p	Ag004G0476600
OG0017116	Roisl.0024s0134.1.p	Ag004G0480400
OG0017117	Roisl.0080s0031.1.p	Ag004G0487700
OG0017118	Roisl.0080s0089.1.p	Ag004G0495900
OG0017119	Roisl.0080s0098.1.p	Ag004G0496600
OG0017120	Roisl.0080s0105.1.p	Ag004G0497100
OG0017121	Roisl.0210s1971.1.p	Ag004G0510000
OG0017122	Roisl.0210s1976.1.p	Ag004G0510600
OG0017123	Roisl.0210s1981.1.p	Ag004G0511500, Ag004G0511400
OG0017124	Roisl.0210s2005.1.p	Ag004G0514600
OG0017125	Roisl.0210s2034.1.p	Ag004G0518000
OG0017126	Roisl.0210s2051.1.p	Ag004G0519700
OG0017127	Roisl.0046s0071.1.p	Ag004G0523000
