Orthogroup	Rorippa_islandica	Camelina_sativa
OG0017646	Roisl.0006s0564.1.p	XP_010472359.1, XP_019083732.1, XP_019085798.1
OG0017647	Roisl.0039s0037.1.p	XP_019100000.1, XP_010485917.1, XP_010464026.1
OG0017648	Roisl.0039s0047.1.p	XP_010468019.1, XP_010485955.1, XP_010417739.1
OG0017649	Roisl.0039s0070.1.p	XP_010427818.1, XP_010464072.1
OG0017650	Roisl.0039s0143.1.p	XP_010435160.1, XP_010486085.1, XP_010464167.1
OG0017651	Roisl.0039s0145.1.p	XP_010464169.1, XP_010435363.1, XP_010486089.1
OG0017652	Roisl.0191s0467.1.p	XP_010462912.1, XP_010501607.1
OG0017653	Roisl.0079s0013.1.p	XP_010486144.1, XP_010439081.1, XP_010464207.1
OG0017654	Roisl.0079s0026.1.p	XP_010486154.1, XP_010440377.1
OG0017655	Roisl.0079s0031.1.p	XP_010486161.1, XP_010441142.1
OG0017656	Roisl.0079s0039.1.p	XP_010464231.1, XP_019093833.1, XP_019096332.1
OG0017657	Roisl.0079s0047.1.p	XP_010464246.1, XP_010442958.1, XP_010486182.1
OG0017658	Roisl.0079s0073.1.p	XP_010486215.1, XP_010464274.1, XP_010445384.1
OG0017659	Roisl.0079s0081.1.p	XP_010486227.1, XP_010464315.1, XP_010446592.1
OG0017660	Roisl.0079s0102.1.p	XP_010464320.1, XP_010449209.1
OG0017661	Roisl.0079s0127.1.p	XP_010464354.1, XP_010486282.1, XP_010451395.1
OG0017662	Roisl.0079s0133.1.p	XP_010451591.1, XP_010486288.1
OG0017663	Roisl.0079s0168.1.p	XP_010456796.1, XP_010464410.1
OG0017664	Roisl.0210s1741.1.p	XP_010493119.1, XP_010420851.1, XP_010454317.1
OG0017665	Roisl.0079s0190.1.p	XP_010464437.1, XP_010486367.1, XP_010459424.1
OG0017666	Roisl.0079s0199.1.p	XP_010486379.1, XP_010464446.1, XP_010460785.1
OG0017667	Roisl.0079s0202.1.p	XP_010464449.1, XP_010486380.1
OG0017668	Roisl.0079s0234.1.p	XP_010486425.1, XP_010464493.1
OG0017669	Roisl.0079s0238.1.p	XP_019096337.1, XP_010465362.1, XP_010464495.1, XP_019096336.1
OG0017670	Roisl.0079s0242.1.p	XP_010466031.1, XP_010486433.1
OG0017671	Roisl.0213s0693.1.p	XP_010467093.1, XP_010488769.1, XP_010412684.1
OG0017672	Roisl.0079s0310.1.p	XP_010486528.1, XP_010464601.1, XP_010473998.1
OG0017673	Roisl.0079s0320.1.p	XP_010475160.1, XP_010464617.1
OG0017674	Roisl.0079s0330.1.p	XP_019096122.1
OG0017675	Roisl.0079s0338.1.p	XP_010476767.1, XP_010486552.1
OG0017676	Roisl.0074s1021.1.p	XP_010480055.1, XP_010464663.1
OG0017677	Roisl.0074s1009.1.p	XP_010464684.1, XP_010486614.1, XP_010481220.1
OG0017678	Roisl.0074s1004.1.p	XP_010481441.1, XP_010464687.1
OG0017679	Roisl.0074s1002.1.p	XP_010464692.1, XP_010486621.1
OG0017680	Roisl.0074s0985.1.p	XP_010486641.1, XP_010464711.1
OG0017681	Roisl.0074s0950.1.p	XP_010486676.1, XP_010464740.1
OG0017682	Roisl.0074s0930.1.p	XP_010491875.1, XP_010464771.1, XP_019096274.1
OG0017683	Roisl.0074s0861.1.p	XP_010464856.1, XP_010486809.2
OG0017684	Roisl.0074s0755.1.p	XP_010465027.1, XP_010486974.1, XP_010499127.1
OG0017685	Roisl.0074s0751.1.p	XP_010465031.1, XP_010499176.1
OG0017686	Roisl.0074s0725.1.p	XP_010487006.1
OG0017687	Roisl.0074s0680.1.p	XP_010500053.1, XP_010465120.1
OG0017688	Roisl.0074s0660.1.p	XP_010500345.1
OG0017689	Roisl.0074s0633.1.p	XP_010465199.1, XP_010500722.1
OG0017690	Roisl.0074s0617.1.p	XP_010465219.1, XP_010501005.1
OG0017691	Roisl.0074s0609.1.p	XP_019097016.1, XP_010465240.2, XP_010501153.1
OG0017692	Roisl.0074s0606.1.p	XP_010465244.1, XP_010487152.1, XP_010501173.1
OG0017693	Roisl.0074s0569.1.p	XP_010465286.1, XP_010487192.1
OG0017694	Roisl.0074s0563.1.p	XP_010487196.1, XP_010501618.1, XP_010465291.1
OG0017695	Roisl.0074s0529.1.p	XP_010419150.1, XP_010465324.1, XP_010487231.1
OG0017696	Roisl.0074s0508.1.p	XP_010487256.1, XP_010501957.1, XP_010465349.1
OG0017697	Roisl.0074s0507.1.p	XP_010487257.1, XP_010465348.1, XP_010501973.1
OG0017698	Roisl.0188s0047.1.p	XP_010467179.1, XP_019089021.1, XP_010488840.1
OG0017699	Roisl.0074s0461.1.p	XP_019092605.1, XP_010487320.1
OG0017700	Roisl.0074s0452.1.p	XP_010502527.1, XP_010465456.1, XP_010487329.1
OG0017701	Roisl.0074s0451.1.p	XP_010487331.1, XP_010502538.1, XP_010465458.1
OG0017702	Roisl.0074s0449.1.p	XP_010465465.1, XP_010487334.1
OG0017703	Roisl.0074s0434.1.p	XP_019100772.1, XP_010489843.1, XP_010465485.1
OG0017704	Roisl.0074s0424.1.p	XP_010502861.1, XP_010487360.1, XP_010465498.1
OG0017705	Roisl.0074s0391.1.p	XP_010487387.1, XP_019092229.1, XP_019102052.1
OG0017706	Roisl.0074s0386.1.p	XP_010465535.1, XP_010503247.1, XP_010487390.1
OG0017707	Roisl.0074s0330.1.p	XP_019102165.1, XP_019096245.1, XP_019092626.1
OG0017708	Roisl.0074s0316.1.p	XP_010504084.1, XP_010487483.1
OG0017709	Roisl.0074s0268.1.p	XP_010504635.1, XP_010465698.1, XP_010487542.1
OG0017710	Roisl.0074s0265.1.p	XP_010465702.1, XP_010419414.1, XP_010487545.1
OG0017711	Roisl.0074s0184.1.p	XP_010465806.1, XP_010505568.1, XP_010487645.1
OG0017712	Roisl.0074s0149.1.p	XP_010487687.1, XP_010506064.1
OG0017713	Roisl.0022s0267.1.p	XP_010433556.1, XP_010451179.2, XP_019088486.1
OG0017714	Roisl.0074s0061.1.p	XP_019092499.1, XP_019096717.1, XP_019096306.1
OG0017715	Roisl.0115s0282.1.p	XP_010489949.1, XP_010468301.1, XP_010507919.1
OG0017716	Roisl.0115s0286.1.p	XP_010507938.1, XP_019092411.1
OG0017717	Roisl.0115s0287.1.p	XP_010507957.1, XP_010466131.1
OG0017718	Roisl.0091s0702.1.p	XP_010475124.1
OG0017719	Roisl.0115s0293.1.p	XP_010487932.1, XP_010466142.1
OG0017720	Roisl.0015s0154.1.p	XP_010435402.1, XP_010450355.1
OG0017721	Roisl.0115s0407.1.p	XP_010509356.1, XP_010488066.1
OG0017722	Roisl.0031s0040.1.p	XP_010482656.1, XP_010445268.1, XP_010442823.1
OG0017723	Roisl.0009s0279.1.p	XP_010441100.1, XP_010497457.1
OG0017724	Roisl.0009s0292.1.p	XP_010435843.1, XP_010450764.2, XP_010441095.1
OG0017725	Roisl.0009s0320.1.p	XP_010435877.1, XP_010441073.1, XP_010450796.1
OG0017726	Roisl.0070s0017.1.p	XP_010450813.1, XP_010441060.1, XP_010435892.1
OG0017727	Roisl.0213s0786.1.p	XP_010450907.1, XP_010435748.1
OG0017728	Roisl.0046s0001.1.p	XP_010435747.1
OG0017729	Roisl.0064s0029.1.p	XP_010440879.1, XP_010450525.1
OG0017730	Roisl.0064s0027.1.p	XP_010435601.1, XP_010440877.1, XP_010436722.2
OG0017731	Roisl.0064s0023.1.p	XP_010440876.1, XP_010450521.1, XP_010435599.1
OG0017732	Roisl.0064s0012.1.p	XP_010450514.1, XP_010440869.1
OG0017733	Roisl.0210s2223.1.p	XP_010440830.1, XP_010450478.1, XP_010435553.1
OG0017735	Roisl.0053s0313.1.p	XP_010512803.1, XP_010488448.1, XP_010466728.1
OG0017736	Roisl.0053s0371.1.p	XP_010468409.1, XP_010421448.1, XP_010488369.1
OG0017737	Roisl.0053s0381.1.p	XP_010466627.1, XP_010512117.1, XP_010488357.1
OG0017738	Roisl.0053s0404.1.p	XP_010466595.1
OG0017739	Roisl.0115s0598.1.p	XP_010488276.1, XP_010511365.1, XP_010466528.1
OG0017740	Roisl.0115s0572.1.p	XP_019092877.1, XP_019097037.1, XP_019083019.1
OG0017741	Roisl.0115s0557.1.p	XP_010466482.1, XP_010488228.1, XP_010510975.1
OG0017742	Roisl.0115s0548.1.p	XP_010510855.1, XP_010496825.1
OG0017743	Roisl.0007s0113.1.p	XP_010477247.1, XP_010498448.1
OG0017744	Roisl.0115s0492.1.p	XP_010466383.1, XP_019096949.1
OG0017745	Roisl.0115s0475.1.p	XP_010466366.1, XP_010510082.1
OG0017748	Roisl.0003s0019.1.p	XP_010447770.1, XP_010433029.1
OG0017749	Roisl.0003s0018.1.p	XP_019089314.1, XP_010438220.1
OG0017750	Roisl.0003s0011.1.p	XP_010438227.1
OG0017751	Roisl.0003s0006.1.p	XP_010436336.1, XP_010438235.1, XP_010451112.1
OG0017752	Roisl.0080s0066.1.p	XP_010444023.1, XP_010457906.1, XP_019095675.1
OG0017753	Roisl.0055s0006.1.p	XP_010470506.1, XP_010415177.1
OG0017754	Roisl.0209s0016.1.p	XP_010415108.1, XP_010470444.1, XP_010511114.1
OG0017755	Roisl.0209s0001.1.p, Roisl.0213s0876.1.p	XP_010415100.1, XP_010496066.1
OG0017756	Roisl.0195s0009.1.p	XP_019101561.1, XP_019083161.1
OG0017757	Roisl.0022s0014.1.p	XP_010415062.1, XP_010496214.1
OG0017758	Roisl.0022s0025.1.p	XP_010494095.1, XP_010421691.1
OG0017759	Roisl.0022s0043.1.p	XP_010470422.1, XP_010511437.1
OG0017760	Roisl.0080s0838.1.p	XP_010443100.1, XP_010482916.1, XP_010448918.1
OG0017761	Roisl.0194s0046.1.p	XP_010414899.1, XP_010470347.1, XP_010511194.1
OG0017762	Roisl.0194s0045.1.p	XP_010470348.1, XP_010414901.1, XP_010511195.1
OG0017763	Roisl.0189s0053.1.p	XP_010511213.1, XP_010414921.1
OG0017764	Roisl.0071s0010.1.p	XP_019094818.1, XP_019100895.1
OG0017765	Roisl.0210s1614.1.p	XP_010420688.1, XP_010492940.1, XP_010454165.2
OG0017766	Roisl.0210s1602.1.p	XP_010492931.1, XP_010454142.1
OG0017767	Roisl.0210s1566.1.p	XP_010492871.1, XP_010420629.1
OG0017768	Roisl.0210s1533.1.p	XP_010420567.1, XP_010454048.1, XP_010492826.1
OG0017769	Roisl.0068s0010.1.p	XP_010442425.1, XP_010440804.1, XP_010482239.1
OG0017770	Roisl.0046s0482.1.p	XP_010455192.1, XP_010494108.1
OG0017771	Roisl.0014s0067.1.p	XP_010442268.1, XP_010493668.1
OG0017772	Roisl.0214s0389.1.p	XP_010489119.1, XP_010416557.1
OG0017773	Roisl.0046s1180.1.p	XP_010503942.1, XP_010515666.1, XP_010426820.1
OG0017774	Roisl.0046s1162.1.p	XP_010503916.1, XP_010515648.1
OG0017775	Roisl.0046s1073.1.p	XP_010503810.1, XP_010426669.1, XP_010515520.1
OG0017776	Roisl.0046s1072.1.p	XP_010426667.1, XP_010515519.1, XP_010503808.1
OG0017777	Roisl.0210s0007.1.p	XP_010479321.1, XP_019098226.1
OG0017778	Roisl.0210s0014.1.p	XP_010496465.1, XP_019098227.1, XP_010479355.1
OG0017779	Roisl.0210s0021.1.p	XP_010497224.1, XP_010501268.1
OG0017780	Roisl.0210s0047.1.p	XP_010474814.1, XP_010457071.1, XP_010479691.1
OG0017781	Roisl.0210s0056.1.p	XP_010479851.1, XP_010457086.1, XP_010474794.1
OG0017782	Roisl.0210s0061.1.p	XP_010474793.1, XP_010479865.1
OG0017783	Roisl.0191s0691.1.p	XP_010484990.1, XP_010440964.1
OG0017784	Roisl.0210s0161.1.p	XP_010457206.1, XP_010474647.1, XP_010480887.1
OG0017785	Roisl.0210s0166.1.p	XP_010480914.1, XP_010474650.1
OG0017786	Roisl.0210s0258.1.p	XP_010474937.1, XP_010457324.1, XP_010481683.1
OG0017787	Roisl.0210s0268.1.p	XP_010480330.1, XP_010462547.1
OG0017788	Roisl.0210s0305.1.p	XP_010474998.1, XP_010457381.1, XP_010482422.1
OG0017789	Roisl.0210s0334.1.p	XP_010457421.1, XP_010482929.1, XP_010475033.1
OG0017790	Roisl.0210s0335.1.p	XP_010457422.1, XP_010475034.1
OG0017791	Roisl.0210s0345.1.p	XP_010475052.1, XP_019098781.1, XP_010457442.1
OG0017792	Roisl.0210s0348.1.p	XP_010457446.1, XP_010475057.1
OG0017793	Roisl.0210s0354.1.p	XP_010457454.1, XP_019094188.1, XP_019098808.1
OG0017794	Roisl.0210s0373.1.p	XP_010457480.1
OG0017795	Roisl.0091s0728.1.p	XP_010475151.1, XP_010484317.1
OG0017796	Roisl.0091s0747.1.p	XP_010484523.1, XP_010475174.1, XP_010457569.1
OG0017797	Roisl.0091s0763.1.p	XP_010469457.1, XP_019084296.1, XP_019090120.1
OG0017798	Roisl.0014s0004.1.p	XP_010442235.1, XP_010482064.1, XP_010493625.1
OG0017799	Roisl.0091s0789.1.p	XP_019094902.1, XP_010457618.2, XP_010484909.1
OG0017800	Roisl.0091s0796.1.p	XP_010484941.1, XP_010457624.1, XP_010475232.1
OG0017801	Roisl.0091s0817.1.p	XP_010475265.1, XP_010485095.1
OG0017802	Roisl.0091s0828.1.p	XP_010475281.1, XP_010485204.1
OG0017803	Roisl.0091s0847.1.p	XP_010485389.1, XP_010475303.1, XP_010457689.1
OG0017804	Roisl.0091s0856.1.p	XP_010475312.1, XP_019095032.1, XP_010457705.2
OG0017805	Roisl.0091s0873.1.p	XP_010485776.1, XP_010457719.1
OG0017806	Roisl.0091s0882.1.p	XP_010501338.1, XP_010480363.1, XP_010457734.1
OG0017807	Roisl.0091s0894.1.p	XP_010485891.1, XP_010457750.1
OG0017808	Roisl.0091s0902.1.p	XP_010475362.1, XP_010457760.1, XP_010485988.1
OG0017810	Roisl.0091s0993.1.p	XP_019091692.1
OG0017811	Roisl.0091s1003.1.p	XP_010457901.1, XP_010475486.1, XP_010487328.1
OG0017812	Roisl.0091s1047.1.p	XP_010457970.1, XP_010487902.1, XP_010475541.1
OG0017813	Roisl.0091s1066.1.p	XP_019091605.1, XP_019095168.1
OG0017814	Roisl.0091s1068.1.p	XP_010475563.1, XP_010488082.1
OG0017815	Roisl.0091s1116.1.p	XP_010488746.1, XP_010475627.1
OG0017816	Roisl.0031s0010.1.p	XP_010444963.1, XP_010496792.1, XP_010442778.1
OG0017817	Roisl.0091s1132.1.p	XP_010488892.1, XP_010458083.1
OG0017818	Roisl.0091s1140.1.p	XP_010488969.1, XP_010458092.1, XP_010475653.1
OG0017819	Roisl.0091s1194.1.p	XP_010489709.1, XP_010458181.1
OG0017820	Roisl.0091s1206.1.p	XP_010489849.1, XP_010458201.1, XP_010475751.1
OG0017821	Roisl.0091s1211.1.p	XP_010475756.1, XP_010458209.1
OG0017822	Roisl.0091s1213.1.p	XP_010475759.1
OG0017823	Roisl.0012s0303.1.p, Roisl.0012s0299.1.p	XP_010480397.1, XP_010462605.1, XP_010501393.1
OG0017824	Roisl.0091s1221.1.p	XP_010475774.1, XP_010458221.1
OG0017825	Roisl.0091s1225.1.p	XP_010489999.1, XP_010458227.1, XP_010475778.1
OG0017826	Roisl.0021s0027.1.p	XP_010458290.1, XP_010475835.1
OG0017827	Roisl.0021s0070.1.p	XP_010475880.1, XP_010458354.1
OG0017828	Roisl.0021s0085.1.p	XP_010490908.1, XP_010475892.1, XP_010458373.1
OG0017829	Roisl.0021s0094.1.p	XP_010475900.1, XP_010491046.1
OG0017830	Roisl.0021s0150.1.p	XP_010475971.1, XP_010491860.1
OG0017831	Roisl.0021s0154.1.p	XP_010480421.1, XP_019095178.1, XP_010458441.1
OG0017832	Roisl.0021s0158.1.p	XP_010475961.1, XP_010458447.1
OG0017833	Roisl.0021s0161.1.p	XP_010492025.1, XP_010458450.1, XP_010475957.1
OG0017834	Roisl.0021s0174.1.p	XP_010458477.1, XP_010475985.1, XP_010492201.1
OG0017835	Roisl.0021s0214.1.p	XP_010458527.1, XP_010476057.1, XP_010492698.1
OG0017836	Roisl.0021s0228.1.p	XP_010412646.1, XP_010476074.1, XP_010492899.1, XP_010458547.1
OG0017837	Roisl.0021s0246.1.p	XP_010458570.1, XP_010476096.1, XP_010493089.1
OG0017838	Roisl.0021s0285.1.p	XP_010476146.1, XP_010458617.1
OG0017840	Roisl.0021s0427.1.p	XP_010495179.1, XP_010458779.1, XP_010476324.1
OG0017841	Roisl.0214s0013.1.p	XP_010472503.1, XP_010417248.1
OG0017842	Roisl.0021s0456.1.p	XP_010476367.1, XP_010458813.1, XP_010495433.1
OG0017843	Roisl.0021s0461.1.p	XP_010495469.1, XP_010458817.1, XP_010476371.1
OG0017844	Roisl.0021s0481.1.p	XP_010476405.1, XP_010458839.1
OG0017845	Roisl.0007s0754.1.p	XP_010458873.1, XP_010476435.1
OG0017846	Roisl.0007s0735.1.p	XP_010495793.1, XP_010476448.1, XP_010458896.1
OG0017847	Roisl.0007s0729.1.p	XP_010476463.1, XP_010495829.1
OG0017848	Roisl.0007s0709.1.p	XP_010458936.1, XP_010476495.1
OG0017849	Roisl.0007s0672.1.p	XP_010496407.1, XP_010476534.1
OG0017850	Roisl.0007s0604.1.p	XP_010476614.1, XP_010496994.1
OG0017851	Roisl.0007s0575.1.p	XP_010497232.1, XP_019091972.1, XP_010476644.1
OG0017852	Roisl.0007s0573.1.p	XP_010459099.1, XP_010476648.1, XP_010497247.1
OG0017853	Roisl.0007s0534.1.p	XP_010497568.1
OG0017854	Roisl.0007s0228.1.p, Roisl.0007s0530.1.p	XP_010459140.1, XP_010476703.1
OG0017855	Roisl.0007s0506.1.p	XP_010476731.1, XP_010459164.1
OG0017856	Roisl.0007s0427.1.p	XP_010498041.1, XP_010476837.1, XP_019091474.1
OG0017857	Roisl.0007s0405.1.p	XP_010498068.1, XP_010459295.1, XP_010476866.1
OG0017858	Roisl.0007s0391.1.p	XP_010476886.1, XP_010459324.1
OG0017859	Roisl.0007s0366.1.p	XP_010498134.1, XP_010459365.1, XP_010476921.1
OG0017860	Roisl.0007s0347.1.p	XP_010498159.1, XP_010459396.1
OG0017862	Roisl.0007s0303.1.p	XP_010477008.1
OG0017863	Roisl.0007s0300.1.p	XP_010477013.1, XP_010459449.1
OG0017864	Roisl.0007s0286.1.p	XP_010498242.1, XP_010459468.1
OG0017865	Roisl.0007s0280.1.p	XP_010498251.1, XP_019098708.1
OG0017866	Roisl.0007s0276.1.p	XP_010477038.1, XP_019099074.1, XP_010459484.1
OG0017867	Roisl.0007s0279.1.p	XP_010477036.1, XP_019090921.1
OG0017868	Roisl.0007s0262.1.p	XP_010477065.1, XP_010498278.1
OG0017869	Roisl.0007s0224.1.p, Roisl.0007s0267.1.p	XP_010459559.1
OG0017870	Roisl.0007s0215.1.p	XP_010459568.1, XP_010498322.1
OG0017871	Roisl.0007s0174.1.p	XP_010477179.1, XP_010498381.1, XP_010459631.1
OG0017872	Roisl.0007s0159.1.p	XP_010459650.1, XP_010498395.1, XP_019094420.1
OG0017873	Roisl.0053s0061.1.p	XP_010440754.1, XP_010450408.1
OG0017874	Roisl.0007s0071.1.p	XP_010498498.1, XP_010477315.1
OG0017875	Roisl.0007s0040.1.p	XP_019094427.1, XP_019091651.1, XP_019099123.1
OG0017876	Roisl.0049s0056.1.p	XP_010496340.1, XP_010459861.1, XP_010501544.1
OG0017877	Roisl.0049s0075.1.p	XP_010498624.1, XP_010477409.1
OG0017878	Roisl.0049s0079.1.p	XP_019099135.1, XP_010459892.1
OG0017879	Roisl.0049s0081.1.p	XP_010480584.1
OG0017880	Roisl.0191s0004.1.p	XP_010498638.1, XP_010459901.1
OG0017881	Roisl.0191s0035.1.p	XP_010477454.1, XP_010498662.1
OG0017882	Roisl.0191s0047.1.p	XP_019097153.1, XP_010477470.1
OG0017883	Roisl.0191s0079.1.p	XP_010477506.1, XP_010498719.1, XP_010460002.1
OG0017884	Roisl.0191s0093.1.p	XP_010477518.1, XP_010460015.1, XP_010498737.1
OG0017885	Roisl.0191s0096.1.p	XP_010498741.1, XP_010477521.1, XP_010460018.1
OG0017886	Roisl.0191s0107.1.p	XP_010498756.1, XP_010460034.1
OG0017887	Roisl.0209s0141.1.p	XP_019098616.1, XP_010478708.1, XP_010461083.1
OG0017888	Roisl.0191s0110.1.p	XP_010477542.1, XP_010462849.1, XP_010460042.1, XP_010498759.1, XP_019095441.1
OG0017889	Roisl.0191s0119.1.p	XP_010460053.1, XP_010498774.1, XP_010477558.1
OG0017890	Roisl.0019s0343.1.p	XP_010415888.1, XP_010471187.1
OG0017891	Roisl.0019s0354.1.p	XP_010415873.1, XP_010427996.1
OG0017892	Roisl.0019s0379.1.p	XP_010471146.1, XP_010415839.1
OG0017893	Roisl.0019s0400.1.p	XP_010427949.1
OG0017894	Roisl.0019s0415.1.p	XP_010427924.1, XP_010471114.1, XP_010415804.1
OG0017895	Roisl.0019s0435.1.p	XP_010471102.1, XP_010427908.1
OG0017896	Roisl.0191s0146.1.p	XP_010460086.1, XP_010477594.1, XP_010498812.1
OG0017897	Roisl.0019s0446.1.p	XP_010415771.1, XP_010427875.1
OG0017898	Roisl.0019s0453.1.p	XP_010427864.1, XP_019094141.1, XP_010415762.1
OG0017899	Roisl.0019s0469.1.p	XP_010471061.1, XP_010427844.1, XP_010415747.1
OG0017900	Roisl.0019s0470.1.p	XP_010471063.1, XP_010415749.1, XP_010427842.1
OG0017901	Roisl.0019s0471.1.p	XP_010471059.1, XP_010427841.1
OG0017902	Roisl.0019s0486.1.p	XP_010415730.1, XP_010471045.1, XP_010427828.1
OG0017903	Roisl.0209s0140.1.p	XP_010461082.1, XP_010478710.1
OG0017904	Roisl.0209s0126.1.p	XP_010478733.1, XP_010461123.1
OG0017905	Roisl.0209s0121.1.p	XP_010499853.1, XP_019091261.1, XP_019094280.1
OG0017906	Roisl.0040s0105.1.p	XP_010461144.1, XP_010499866.1
OG0017907	Roisl.0009s0067.1.p	XP_010436109.1, XP_010441323.1, XP_010447690.1
OG0017909	Roisl.0209s0561.1.p	XP_010430296.1, XP_010473460.1
OG0017910	Roisl.0209s0565.1.p	XP_010430290.1, XP_010418230.1
OG0017911	Roisl.0209s0573.1.p	XP_010430282.1, XP_010473452.1, XP_010418221.1
OG0017912	Roisl.0209s0577.1.p	XP_010430272.1, XP_010473446.1
OG0017913	Roisl.0209s0585.1.p	XP_010430263.1, XP_010418205.1, XP_019093417.1
OG0017914	Roisl.0209s0586.1.p	XP_010430264.1, XP_010418206.1, XP_010473435.1
OG0017915	Roisl.0209s0628.1.p	XP_010418185.1, XP_010430247.1
OG0017916	Roisl.0209s0634.1.p	XP_010430219.2, XP_010418170.1, XP_019093028.1
OG0017917	Roisl.0209s0640.1.p	XP_010430213.1, XP_010418163.1, XP_010473407.1
OG0017918	Roisl.0209s0768.1.p	XP_010473308.1, XP_010430096.1, XP_010418056.1
OG0017919	Roisl.0214s0525.1.p	XP_010418048.1, XP_010430088.1, XP_010473299.1
OG0017920	Roisl.0214s0532.1.p	XP_010473296.1, XP_010430086.1
OG0017921	Roisl.0214s0559.1.p	XP_010418023.1, XP_010473259.1, XP_010510906.1
OG0017922	Roisl.0214s0598.1.p	XP_019083617.1, XP_010510946.1
OG0017923	Roisl.0214s0600.1.p	XP_010510949.1, XP_010417978.1
OG0017924	Roisl.0213s0872.1.p	XP_019093637.1, XP_010511451.1
OG0017925	Roisl.0214s0696.1.p	XP_010470225.1, XP_010414707.1, XP_019101051.1
OG0017926	Roisl.0214s0713.1.p	XP_010511069.1, XP_010470253.1
OG0017927	Roisl.0214s0763.1.p	XP_010511090.1, XP_010414769.1
OG0017928	Roisl.0214s0865.1.p	XP_010415020.1, XP_010480280.1, XP_010511314.1
OG0017929	Roisl.0213s0869.1.p	XP_019083191.1, XP_010511450.1
OG0017930	Roisl.0008s0032.1.p	XP_010480256.1, XP_010414991.1, XP_010511288.1
OG0017931	Roisl.0008s0002.1.p	XP_010511276.1, XP_010480242.1
OG0017932	Roisl.0050s0081.1.p	XP_010473670.1, XP_010430535.1, XP_010418469.1
OG0017933	Roisl.0184s0178.1.p	XP_010514638.1, XP_010502875.1
OG0017934	Roisl.0047s0061.1.p	XP_010517614.1, XP_010496775.1
OG0017935	Roisl.0050s0006.1.p	XP_010430619.1, XP_010496631.1, XP_010473735.1
OG0017936	Roisl.0005s0138.1.p	XP_010441566.1, XP_010481435.1
OG0017937	Roisl.0005s0136.1.p	XP_010481434.1, XP_010494840.1, XP_010441565.1
OG0017938	Roisl.0005s0120.1.p	XP_010481422.1, XP_010441554.1, XP_010494853.1
OG0017940	Roisl.0005s0018.1.p	XP_010441433.1, XP_019095452.1
OG0017941	Roisl.0015s0106.1.p	XP_010499219.1, XP_010478078.1
OG0017942	Roisl.0012s0289.1.p	XP_010494483.1, XP_010441875.1
OG0017943	Roisl.0012s0257.1.p	XP_010441903.1, XP_010481753.1, XP_010494438.1
OG0017944	Roisl.0082s0299.1.p	XP_010431466.1, XP_010422426.1
OG0017945	Roisl.0082s0275.1.p	XP_019084666.1
OG0017946	Roisl.0044s0084.1.p	XP_010433108.1, XP_010438312.1
OG0017947	Roisl.0044s0099.1.p	XP_010438300.1, XP_010447853.1, XP_010433096.1
OG0017950	Roisl.0002s0040.1.p	XP_010440187.1, XP_010449819.1, XP_010434859.1
OG0017951	Roisl.0002s0036.1.p	XP_010434852.1, XP_010449815.1, XP_010440183.1
OG0017952	Roisl.0111s0019.1.p	XP_010478987.1, XP_010501843.1
OG0017954	Roisl.0013s0116.1.p	XP_010479253.1, XP_010461649.1
OG0017955	Roisl.0013s0101.1.p	XP_010479274.1, XP_010500379.1, XP_010461669.1
OG0017956	Roisl.0013s0105.1.p	XP_010461662.1, XP_010479269.1, XP_010500371.1
OG0017957	Roisl.0013s0082.1.p	XP_010461694.1, XP_010479291.1
OG0017958	Roisl.0013s0063.1.p	XP_010500429.1, XP_010461734.1
OG0017959	Roisl.0013s0054.1.p	XP_010500439.1, XP_010479326.1, XP_010461722.1
OG0017960	Roisl.0004s0399.1.p	XP_010471598.1, XP_010428499.1, XP_010416358.1
OG0017961	Roisl.0115s0772.1.p	XP_010436181.2, XP_010436911.1, XP_019089541.1
OG0017962	Roisl.0115s0768.1.p	XP_010446333.1, XP_010431756.1
OG0017963	Roisl.0115s0760.1.p	XP_010431767.1, XP_019088059.1
OG0017964	Roisl.0115s0746.1.p	XP_010446358.1, XP_010431789.1
OG0017965	Roisl.0115s0743.1.p	XP_010436950.1, XP_010446364.1, XP_010431793.1
OG0017966	Roisl.0115s0728.1.p	XP_010431815.1, XP_010446386.1
OG0017967	Roisl.0115s0727.1.p	XP_010446388.1, XP_010431816.1, XP_010436971.1
OG0017968	Roisl.0115s0725.1.p	XP_010446390.1, XP_010431818.1
OG0017969	Roisl.0115s0719.1.p	XP_010436978.1, XP_010446397.1, XP_010431832.1
OG0017971	Roisl.0115s0681.1.p	XP_010437026.1, XP_010446445.1
OG0017972	Roisl.0001s0518.1.p	XP_010446501.1, XP_010437074.1, XP_019086947.1
OG0017973	Roisl.0020s0160.1.p	XP_010425954.1, XP_010514868.1
OG0017974	Roisl.0001s0508.1.p	XP_019086979.1
OG0017975	Roisl.0001s0499.1.p	XP_010446527.1, XP_010431947.1, XP_010437096.1
OG0017976	Roisl.0001s0461.1.p	XP_010437125.1
OG0017977	Roisl.0001s0459.1.p	XP_010446580.1, XP_010437128.1
OG0017978	Roisl.0198s0052.1.p	XP_010417425.1, XP_010472665.1, XP_010429659.1
OG0017979	Roisl.0001s0432.1.p	XP_010446600.1, XP_010437160.2, XP_010432006.1
OG0017981	Roisl.0001s0348.1.p	XP_010437249.1, XP_010432079.1, XP_010446687.1
