Orthogroup	Rorippa_islandica	Cardamine_hirsuta
OG0018408	Roisl.0075s0172.1.p	CARHR220490
OG0018409	Roisl.0002s0255.1.p	CARHR221210
OG0018410	Roisl.0002s0240.1.p	CARHR221420
OG0018411	Roisl.0019s0149.1.p	CARHR066350, CARHR066380
OG0018412	Roisl.0019s0124.1.p	CARHR066600
OG0018413	Roisl.0015s0087.1.p	CARHR026810
OG0018414	Roisl.0037s0062.1.p	CARHR115190
OG0018415	Roisl.0004s0445.1.p	CARHR067820
OG0018416	Roisl.0004s0429.1.p	CARHR067990
OG0018417	Roisl.0004s0427.1.p	CARHR068020
OG0018418	Roisl.0028s0269.1.p	CARHR138460
OG0018419	Roisl.0019s0674.1.p	CARHR061610
OG0018420	Roisl.0019s0635.1.p	CARHR061970
OG0018422	Roisl.0022s0519.1.p	CARHR236160
OG0018424	Roisl.0044s0016.1.p	CARHR236480
OG0018425	Roisl.0009s0273.1.p	CARHR262250
OG0018426	Roisl.0009s0254.1.p	CARHR262090
OG0018427	Roisl.0037s0022.1.p	CARHR104580
OG0018428	Roisl.0025s0006.1.p	CARHR149380
OG0018429	Roisl.0208s0008.1.p	CARHR222320
OG0018430	Roisl.0025s0040.1.p	CARHR149690
OG0018431	Roisl.0005s0258.1.p	CARHR176160
OG0018432	Roisl.0209s0435.1.p, Roisl.0209s0434.1.p	CARHR155880, CARHR155890
OG0018433	Roisl.0012s0392.1.p	CARHR177450
OG0018434	Roisl.0012s0391.1.p	CARHR177460
OG0018435	Roisl.0025s0093.1.p	CARHR286670
OG0018437	Roisl.0006s0179.1.p	CARHR041220
OG0018438	Roisl.0006s0255.1.p	CARHR042130
OG0018439	Roisl.0006s0259.1.p	CARHR042170
OG0018439	Roisl.0006s0258.1.p	CARHR042160
OG0018440	Roisl.0006s0284.1.p	CARHR042400
OG0018441	Roisl.0006s0277.1.p	CARHR042470
OG0018442	Roisl.0006s0340.1.p	CARHR042950
OG0018443	Roisl.0214s0271.1.p	CARHR181020
OG0018444	Roisl.0028s0806.1.p	CARHR128100
OG0018445	Roisl.0028s0918.1.p	CARHR129190
OG0018446	Roisl.0028s0936.1.p	CARHR129360
OG0018447	Roisl.0028s0963.1.p	CARHR129610
OG0018448	Roisl.0028s0971.1.p	CARHR129710
OG0018449	Roisl.0091s0455.1.p	CARHR225440
OG0018451	Roisl.0091s0518.1.p	CARHR224830
OG0018452	Roisl.0091s0527.1.p	CARHR224700
OG0018453	Roisl.0009s0318.1.p	CARHR262690
OG0018455	Roisl.0091s0563.1.p	CARHR224380
OG0018456	Roisl.0091s0596.1.p	CARHR224040
OG0018457	Roisl.0005s0182.1.p	CARHR175460
OG0018458	Roisl.0046s1037.1.p	CARHR160380
OG0018459	Roisl.0046s0992.1.p	CARHR160010
OG0018460	Roisl.0011s0083.1.p	CARHR144370
OG0018461	Roisl.0046s0957.1.p	CARHR159580
OG0018462	Roisl.0189s0132.1.p	CARHR265230
OG0018463	Roisl.0188s0044.1.p	CARHR105150
OG0018464	Roisl.0038s0011.1.p	CARHR103940
OG0018465	Roisl.0066s0438.1.p	CARHR104750
OG0018466	Roisl.0066s0260.1.p	CARHR107220
OG0018467	Roisl.0091s0038.1.p	CARHR229850
OG0018468	Roisl.0091s0065.1.p	CARHR229470
OG0018469	Roisl.0188s0088.1.p	CARHR152030
OG0018470	Roisl.0091s0315.1.p	CARHR226670
OG0018471	Roisl.0016s0054.1.p	CARHR075350
OG0018472	Roisl.0091s0290.1.p	CARHR226970
OG0018473	Roisl.0091s0273.1.p	CARHR227170
OG0018474	Roisl.0032s0070.1.p	CARHR260170
OG0018475	Roisl.0091s0200.1.p	CARHR227890
OG0018476	Roisl.0091s0334.1.p	CARHR226460
OG0018477	Roisl.0091s0678.1.p	CARHR223460
OG0018478	Roisl.0091s0628.1.p	CARHR223710
OG0018479	Roisl.0016s0008.1.p	CARHR074910
OG0018480	Roisl.0016s0014.1.p	CARHR074960
OG0018481	Roisl.0016s0017.1.p	CARHR074990
OG0018482	Roisl.0016s0020.1.p	CARHR075010
OG0018483	Roisl.0016s0038.1.p	CARHR075170
OG0018484	Roisl.0016s0040.1.p	CARHR075200
OG0018485	Roisl.0016s0057.1.p	CARHR075370
OG0018486	Roisl.0016s0061.1.p	CARHR075410
OG0018487	Roisl.0016s0068.1.p	CARHR075470
OG0018488	Roisl.0024s0642.1.p	CARHR281350
OG0018489	Roisl.0024s0652.1.p	CARHR281470
OG0018490	Roisl.0024s0655.1.p	CARHR281500
OG0018491	Roisl.0024s0664.1.p	CARHR281590
OG0018492	Roisl.0018s0489.1.p	CARHR291490
OG0018493	Roisl.0018s0479.1.p	CARHR291590
OG0018494	Roisl.0018s0478.1.p	CARHR291600
OG0018495	Roisl.0018s0392.1.p	CARHR172860
OG0018496	Roisl.0018s0333.1.p	CARHR172390
OG0018497	Roisl.0015s0016.1.p	CARHR248080
OG0018499	Roisl.0018s0266.1.p	CARHR171790
OG0018500	Roisl.0018s0056.1.p	CARHR169820
OG0018501	Roisl.0018s0025.1.p	CARHR169500
OG0018502	Roisl.0026s0038.1.p	CARHR168920
OG0018503	Roisl.0026s0110.1.p	CARHR168110
OG0018504	Roisl.0078s0007.1.p, Roisl.0026s0119.1.p	CARHR168000
OG0018505	Roisl.0046s1648.1.p	CARHR166580
OG0018506	Roisl.0046s1619.1.p	CARHR166310
OG0018507	Roisl.0046s1486.1.p	CARHR164940
OG0018509	Roisl.0046s1348.1.p	CARHR163610
OG0018510	Roisl.0046s1286.1.p	CARHR162950
OG0018511	Roisl.0046s1250.1.p	CARHR162660
OG0018512	Roisl.0046s1232.1.p	CARHR162420
OG0018514	Roisl.0213s0749.1.p	CARHR102710, CARHR102730
OG0018515	Roisl.0024s0037.1.p	CARHR058830
OG0018519	Roisl.0066s0022.1.p	CARHR109390
OG0018520	Roisl.0206s0017.1.p	CARHR109750
OG0018521	Roisl.0028s0520.1.p	CARHR136130
OG0018522	Roisl.0015s0167.1.p	CARHR217420
OG0018523	Roisl.0017s0328.1.p	CARHR134390
OG0018524	Roisl.0017s0170.1.p	CARHR132680
OG0018525	Roisl.0017s0133.1.p	CARHR131740
OG0018526	Roisl.0213s0527.1.p	CARHR254340
OG0018527	Roisl.0082s0143.1.p	CARHR112300
OG0018528	Roisl.0046s0601.1.p	CARHR113580
OG0018529	Roisl.0208s0053.1.p	CARHR152360
OG0018530	Roisl.0179s0089.1.p	CARHR035750
OG0018531	Roisl.0210s2159.1.p	CARHR035070
OG0018532	Roisl.0048s0041.1.p	CARHR286320
OG0018533	Roisl.0048s0036.1.p, Roisl.0048s0037.1.p	CARHR262000
OG0018534	Roisl.0040s0075.1.p	CARHR032890
OG0018535	Roisl.0020s0093.1.p	CARHR256610
OG0018536	Roisl.0213s0569.1.p	CARHR255220
OG0018537	Roisl.0046s0345.1.p	CARHR186660
OG0018538	Roisl.0046s0361.1.p	CARHR186480, CARHR154630
OG0018539	Roisl.0046s0389.1.p	CARHR186200
OG0018540	Roisl.0046s0408.1.p	CARHR186050
OG0018541	Roisl.0046s0464.1.p	CARHR185110
OG0018542	Roisl.0214s0437.1.p	CARHR110860
OG0018543	Roisl.0214s0488.1.p	CARHR111290
OG0018544	Roisl.0014s0027.1.p	CARHR183970
OG0018545	Roisl.0067s0005.1.p	CARHR143510
OG0018546	Roisl.0035s0050.1.p	CARHR142240
OG0018547	Roisl.0028s0049.1.p	CARHR140560
OG0018549	Roisl.0039s0006.1.p	CARHR079170
OG0018550	Roisl.0075s0075.1.p	CARHR219380
OG0018551	Roisl.0037s0034.1.p	CARHR138170
OG0018552	Roisl.0028s0316.1.p	CARHR138040
OG0018553	Roisl.0028s0321.1.p	CARHR137990
OG0018554	Roisl.0028s0335.1.p	CARHR137880
OG0018555	Roisl.0028s0435.1.p	CARHR136920
OG0018556	Roisl.0028s0426.1.p	CARHR137010
OG0018556	Roisl.0028s0387.1.p	CARHR137370
OG0018559	Roisl.0016s0160.1.p	CARHR076300
OG0018560	Roisl.0016s0182.1.p	CARHR076500
OG0018561	Roisl.0016s0195.1.p	CARHR076640
OG0018562	Roisl.0016s0210.1.p	CARHR076800
OG0018563	Roisl.0016s0217.1.p	CARHR076870
OG0018564	Roisl.0016s0266.1.p	CARHR077330
OG0018565	Roisl.0016s0283.1.p	CARHR077480
OG0018566	Roisl.0016s0286.1.p	CARHR077520
OG0018567	Roisl.0016s0293.1.p	CARHR077590
OG0018572	Roisl.0039s0058.1.p	CARHR079690
OG0018573	Roisl.0039s0059.1.p	CARHR079700
OG0018574	Roisl.0039s0092.1.p	CARHR080060
OG0018575	Roisl.0039s0111.1.p	CARHR080220
OG0018577	Roisl.0079s0123.1.p	CARHR081940
OG0018578	Roisl.0079s0148.1.p	CARHR082180
OG0018579	Roisl.0079s0236.1.p	CARHR083120
OG0018581	Roisl.0079s0312.1.p	CARHR083980
OG0018583	Roisl.0074s0909.1.p	CARHR085580
OG0018584	Roisl.0009s0321.1.p	CARHR262720
OG0018585	Roisl.0074s0828.1.p	CARHR086310
OG0018586	Roisl.0074s0738.1.p	CARHR087200
OG0018587	Roisl.0074s0729.1.p	CARHR087300
OG0018588	Roisl.0074s0706.1.p	CARHR087470
OG0018589	Roisl.0074s0678.1.p	CARHR087770
OG0018590	Roisl.0074s0668.1.p	CARHR087860
OG0018591	Roisl.0074s0667.1.p	CARHR087870
OG0018592	Roisl.0074s0588.1.p	CARHR088700
OG0018593	Roisl.0074s0524.1.p	CARHR089400
OG0018594	Roisl.0074s0453.1.p	CARHR090100
OG0018595	Roisl.0074s0427.1.p	CARHR090370
OG0018596	Roisl.0074s0417.1.p	CARHR090450
OG0018597	Roisl.0074s0296.1.p	CARHR091680
OG0018598	Roisl.0074s0230.1.p	CARHR092360
OG0018599	Roisl.0074s0086.1.p	CARHR093800
OG0018600	Roisl.0011s0033.1.p	CARHR143910
OG0018601	Roisl.0074s0014.1.p	CARHR094600
OG0018602	Roisl.0074s0010.1.p	CARHR094640
OG0018603	Roisl.0069s0018.1.p	CARHR282690
OG0018604	Roisl.0115s0270.1.p	CARHR095070
OG0018605	Roisl.0115s0271.1.p	CARHR095080
OG0018606	Roisl.0115s0275.1.p	CARHR095120
OG0018607	Roisl.0115s0319.1.p	CARHR095570
OG0018608	Roisl.0115s0431.1.p	CARHR096860
OG0018609	Roisl.0031s0028.1.p	CARHR265620
OG0018610	Roisl.0009s0319.1.p	CARHR262700
OG0018611	Roisl.0022s0064.1.p	CARHR263210
OG0018612	Roisl.0008s0055.1.p	CARHR284320
OG0018614	Roisl.0115s0487.1.p	CARHR097330
OG0018615	Roisl.0011s0099.1.p	CARHR144520
OG0018616	Roisl.0209s0010.1.p	CARHR057400
OG0018617	Roisl.0083s0013.1.p	CARHR056210
OG0018619	Roisl.0210s1605.1.p	CARHR194060
OG0018620	Roisl.0210s1538.1.p	CARHR194760
OG0018621	Roisl.0046s1209.1.p	CARHR162190
OG0018622	Roisl.0046s1182.1.p	CARHR161930
OG0018623	Roisl.0210s0027.1.p	CARHR000350
OG0018624	Roisl.0210s0032.1.p	CARHR000390
OG0018625	Roisl.0210s0033.1.p	CARHR000400
OG0018626	Roisl.0210s0156.1.p	CARHR001590
OG0018627	Roisl.0210s0290.1.p	CARHR002900
OG0018628	Roisl.0210s0327.1.p	CARHR003260
OG0018629	Roisl.0210s0344.1.p	CARHR003430
OG0018630	Roisl.0210s0346.1.p	CARHR003450
OG0018631	Roisl.0210s0374.1.p	CARHR003720
OG0018632	Roisl.0091s0739.1.p	CARHR004320
OG0018633	Roisl.0091s0751.1.p	CARHR004440
OG0018634	Roisl.0091s0758.1.p	CARHR004530
OG0018634	Roisl.0028s0644.1.p	CARHR126470
OG0018635	Roisl.0091s0802.1.p	CARHR004950
OG0018636	Roisl.0091s0841.1.p	CARHR005320
OG0018637	Roisl.0091s0946.1.p	CARHR006500
OG0018638	Roisl.0091s0964.1.p	CARHR006660
OG0018639	Roisl.0091s0984.1.p	CARHR006870
OG0018640	Roisl.0091s1006.1.p	CARHR007060
OG0018641	Roisl.0091s1037.1.p	CARHR007380
OG0018642	Roisl.0091s1052.1.p	CARHR007530
OG0018643	Roisl.0091s1082.1.p	CARHR007810
OG0018644	Roisl.0021s0102.1.p, Roisl.0091s1088.1.p	CARHR007890
OG0018645	Roisl.0091s1178.1.p	CARHR008850
OG0018646	Roisl.0091s1201.1.p	CARHR009130
OG0018647	Roisl.0091s1224.1.p	CARHR009390
OG0018648	Roisl.0021s0020.1.p	CARHR009770
OG0018649	Roisl.0021s0034.1.p	CARHR009930
OG0018652	Roisl.0021s0207.1.p	CARHR011540
OG0018653	Roisl.0021s0245.1.p	CARHR011930
OG0018654	Roisl.0021s0302.1.p	CARHR012460
OG0018655	Roisl.0021s0424.1.p	CARHR013630
OG0018657	Roisl.0007s0699.1.p	CARHR014920
OG0018658	Roisl.0007s0627.1.p	CARHR015590
OG0018659	Roisl.0007s0602.1.p	CARHR015850
OG0018660	Roisl.0007s0578.1.p	CARHR016080
OG0018661	Roisl.0007s0577.1.p	CARHR016070
OG0018662	Roisl.0007s0562.1.p	CARHR016210
OG0018663	Roisl.0007s0483.1.p	CARHR016990
OG0018664	Roisl.0007s0439.1.p	CARHR017420
OG0018666	Roisl.0007s0418.1.p	CARHR017660
OG0018667	Roisl.0007s0364.1.p	CARHR018260
OG0018668	Roisl.0007s0166.1.p	CARHR020190
OG0018670	Roisl.0007s0114.1.p	CARHR020660
OG0018671	Roisl.0007s0108.1.p	CARHR020720
OG0018672	Roisl.0007s0107.1.p	CARHR020730
OG0018673	Roisl.0007s0104.1.p	CARHR020780
OG0018674	Roisl.0189s0019.1.p	CARHR285150
OG0018675	Roisl.0191s0116.1.p	CARHR023180
OG0018676	Roisl.0191s0120.1.p	CARHR023220
OG0018677	Roisl.0019s0348.1.p	CARHR291050
OG0018678	Roisl.0008s0243.1.p	CARHR231690
OG0018681	Roisl.0010s0153.1.p	CARHR048120
OG0018682	Roisl.0010s0102.1.p	CARHR048600
OG0018683	Roisl.0010s0120.1.p	CARHR048760
OG0018685	Roisl.0010s0067.1.p	CARHR049140
OG0018686	Roisl.0209s0579.1.p	CARHR049830
OG0018687	Roisl.0214s0549.1.p	CARHR051880
OG0018688	Roisl.0214s0583.1.p	CARHR052390
OG0018689	Roisl.0214s0633.1.p	CARHR052980
OG0018690	Roisl.0214s0739.1.p	CARHR284190
OG0018691	Roisl.0008s0057.1.p	CARHR054950
OG0018692	Roisl.0008s0029.1.p	CARHR055180
OG0018693	Roisl.0009s0204.1.p	CARHR261610
OG0018694	Roisl.0050s0057.1.p	CARHR046590
OG0018695	Roisl.0005s0114.1.p	CARHR174730
OG0018696	Roisl.0005s0002.1.p	CARHR173530
OG0018697	Roisl.0082s0247.1.p	CARHR252630
OG0018699	Roisl.0002s0075.1.p	CARHR290640
OG0018700	Roisl.0013s0097.1.p	CARHR038140
OG0018701	Roisl.0013s0083.1.p	CARHR038290
OG0018702	Roisl.0013s0053.1.p	CARHR038990
OG0018703	Roisl.0013s0041.1.p	CARHR039060
OG0018705	Roisl.0013s0031.1.p	CARHR039180
OG0018706	Roisl.0115s0775.1.p	CARHR293920
OG0018707	Roisl.0115s0770.1.p	CARHR293990
OG0018708	Roisl.0115s0737.1.p	CARHR294320
OG0018709	Roisl.0001s0519.1.p	CARHR247200
OG0018710	Roisl.0001s0502.1.p	CARHR247050
OG0018711	Roisl.0001s0407.1.p	CARHR246170
OG0018713	Roisl.0001s0400.1.p	CARHR246090
OG0018714	Roisl.0001s0379.1.p	CARHR245880
OG0018715	Roisl.0001s0367.1.p	CARHR245760
OG0018716	Roisl.0001s0350.1.p	CARHR245620
OG0018717	Roisl.0001s0333.1.p	CARHR245520
OG0018719	Roisl.0001s0207.1.p	CARHR244220
OG0018722	Roisl.0001s0124.1.p	CARHR243440
OG0018723	Roisl.0001s0090.1.p	CARHR243130
OG0018724	Roisl.0001s0088.1.p	CARHR243110
OG0018725	Roisl.0008s0364.1.p	CARHR242250
OG0018726	Roisl.0003s0201.1.p	CARHR239780
OG0018728	Roisl.0046s0683.1.p	CARHR156470
OG0018730	Roisl.0053s0292.1.p	CARHR099880
OG0018731	Roisl.0019s0226.1.p	CARHR065610
OG0018732	Roisl.0019s0234.1.p	CARHR065540
OG0018733	Roisl.0191s0159.1.p	CARHR023650
OG0018734	Roisl.0191s0343.1.p	CARHR025260
OG0018735	Roisl.0191s0539.1.p	CARHR249160
OG0018736	Roisl.0015s0015.1.p	CARHR248070
OG0018737	Roisl.0210s0094.1.p	CARHR000970
OG0018738	Roisl.0091s0755.1.p	CARHR004490
OG0018739	Roisl.0003s0159.1.p	CARHR239330
OG0018740	Roisl.0091s0915.1.p	CARHR006090
OG0018741	Roisl.0021s0253.1.p	CARHR012020
OG0018743	Roisl.0191s0045.1.p	CARHR022470
OG0018744	Roisl.0191s0201.1.p	CARHR024110
OG0018745	Roisl.0191s0221.1.p	CARHR024280
OG0018746	Roisl.0191s0295.1.p	CARHR024870
OG0018747	Roisl.0191s0309.1.p	CARHR024950
OG0018748	Roisl.0191s0374.1.p	CARHR025520
OG0018749	Roisl.0191s0382.1.p	CARHR025600
OG0018751	Roisl.0191s0422.1.p	CARHR025990
OG0018752	Roisl.0191s0440.1.p	CARHR026170
OG0018753	Roisl.0213s0134.1.p	CARHR028120
OG0018755	Roisl.0185s0034.1.p	CARHR035290
OG0018757	Roisl.0179s0068.1.p	CARHR035920
OG0018758	Roisl.0006s0292.1.p	CARHR042340
OG0018759	Roisl.0082s0110.1.p	CARHR112660
OG0018760	Roisl.0021s0528.1.p, Roisl.0209s0604.1.p, Roisl.0209s0595.1.p	CARHR050300
OG0018761	Roisl.0209s0751.1.p	CARHR051660
OG0018762	Roisl.0214s0581.1.p	CARHR052360
OG0018763	Roisl.0214s0711.1.p	CARHR283950
OG0018764	Roisl.0214s0863.1.p	CARHR054790
OG0018765	Roisl.0214s0887.1.p	CARHR054870
OG0018765	Roisl.0214s0885.1.p	CARHR054860
OG0018766	Roisl.0021s0637.1.p	CARHR056530
OG0018767	Roisl.0209s0024.1.p	CARHR057540
OG0018768	Roisl.0019s0733.1.p, Roisl.0019s0734.1.p	CARHR060950
OG0018769	Roisl.0019s0683.1.p	CARHR061510
OG0018770	Roisl.0004s0498.1.p	CARHR067210
OG0018771	Roisl.0004s0199.1.p	CARHR070460
OG0018772	Roisl.0004s0166.1.p	CARHR070810
OG0018773	Roisl.0004s0043.1.p	CARHR072020
OG0018776	Roisl.0115s0055.1.p	CARHR074300
OG0018777	Roisl.0115s0045.1.p	CARHR074410
OG0018779	Roisl.0074s0705.1.p	CARHR087480
OG0018780	Roisl.0074s0672.1.p	CARHR087820
OG0018781	Roisl.0074s0615.1.p	CARHR088440
OG0018783	Roisl.0074s0047.1.p	CARHR094280
OG0018786	Roisl.0038s0039.1.p	CARHR103790
OG0018788	Roisl.0066s0421.1.p	CARHR104790
OG0018790	Roisl.0053s0152.1.p	CARHR106490
OG0018791	Roisl.0011s0029.1.p, Roisl.0214s0261.1.p	CARHR180920
OG0018793	Roisl.0214s0514.1.p	CARHR111530
OG0018794	Roisl.0214s0522.1.p	CARHR111620
OG0018795	Roisl.0006s0597.1.p	CARHR292900
OG0018796	Roisl.0006s0584.1.p	CARHR293050
OG0018797	Roisl.0006s0576.1.p	CARHR293110
OG0018798	Roisl.0021s0597.1.p	CARHR118240
OG0018799	Roisl.0051s0041.1.p	CARHR117430
OG0018800	Roisl.0051s0059.1.p	CARHR117140
OG0018801	Roisl.0214s0029.1.p	CARHR116830
OG0018804	Roisl.0010s0015.1.p	CARHR118990
OG0018805	Roisl.0028s1040.1.p, Roisl.0028s1041.1.p	CARHR130350
OG0018806	Roisl.0028s0805.1.p	CARHR128080
OG0018807	Roisl.0028s0837.1.p	CARHR128400
OG0018808	Roisl.0054s0031.1.p	CARHR130850
OG0018809	Roisl.0017s0091.1.p	CARHR132100
OG0018810	Roisl.0017s0363.1.p	CARHR134760
OG0018811	Roisl.0028s0279.1.p	CARHR138370
OG0018812	Roisl.0035s0029.1.p	CARHR142490
OG0018813	Roisl.0011s0021.1.p	CARHR143800
OG0018814	Roisl.0011s0154.1.p	CARHR145080
OG0018815	Roisl.0011s0387.1.p	CARHR147150
OG0018816	Roisl.0025s0012.1.p	CARHR149430
OG0018817	Roisl.0208s0039.1.p	CARHR152540
OG0018818	Roisl.0027s0097.1.p	CARHR151010
OG0018819	Roisl.0209s0278.1.p, Roisl.0209s0277.1.p	CARHR149930
OG0018820	Roisl.0046s1355.1.p	CARHR163690
OG0018821	Roisl.0046s0883.1.p	CARHR158440, CARHR158480, CARHR158470
OG0018822	Roisl.0046s0912.1.p	CARHR158810
OG0018823	Roisl.0046s1016.1.p	CARHR160260
OG0018824	Roisl.0046s1082.1.p	CARHR160910
OG0018825	Roisl.0046s1338.1.p	CARHR163530
OG0018826	Roisl.0046s1503.1.p	CARHR165100
OG0018827	Roisl.0046s1659.1.p	CARHR166670
OG0018828	Roisl.0018s0154.1.p	CARHR170720
OG0018829	Roisl.0018s0366.1.p	CARHR172680
OG0018830	Roisl.0042s0045.1.p	CARHR206890
OG0018831	Roisl.0210s1246.1.p	CARHR197860
OG0018832	Roisl.0210s1991.1.p	CARHR190270
OG0018833	Roisl.0046s0104.1.p	CARHR189170
OG0018834	Roisl.0046s0477.1.p	CARHR185260
OG0018835	Roisl.0061s0002.1.p	CARHR259250
OG0018838	Roisl.0020s0094.1.p	CARHR256600
OG0018839	Roisl.0213s0568.1.p	CARHR293190, CARHR293170, CARHR293200, CARHR255240, CARHR255230
OG0018840	Roisl.0082s0256.1.p	CARHR252550
OG0018841	Roisl.0082s0315.1.p	CARHR252000
OG0018842	Roisl.0001s0468.1.p	CARHR246740
OG0018843	Roisl.0001s0398.1.p	CARHR246070
OG0018844	Roisl.0001s0170.1.p	CARHR243850
OG0018845	Roisl.0001s0086.1.p	CARHR243100
OG0018847	Roisl.0022s0514.1.p	CARHR236110
OG0018848	Roisl.0022s0353.1.p	CARHR234490
OG0018849	Roisl.0022s0343.1.p	CARHR234390
OG0018850	Roisl.0022s0318.1.p	CARHR234160
OG0018851	Roisl.0022s0302.1.p	CARHR234020
OG0018852	Roisl.0022s0230.1.p	CARHR233240
OG0018853	Roisl.0022s0095.1.p	CARHR231900
OG0018854	Roisl.0091s0561.1.p	CARHR224400
OG0018855	Roisl.0002s0243.1.p	CARHR221380
OG0018856	Roisl.0075s0085.1.p	CARHR219520
OG0018858	Roisl.0058s0112.1.p, Roisl.0191s0261.1.p	CARHR218320
OG0018859	Roisl.0053s0083.1.p	CARHR216770
OG0018860	Roisl.0064s0016.1.p	CARHR215340
OG0018861	Roisl.0009s0203.1.p	CARHR261600
OG0018862	Roisl.0189s0024.1.p	CARHR181940
OG0018863	Roisl.0189s0009.1.p	CARHR285070
OG0018864	Roisl.0041s0062.1.p	CARHR284890
OG0018865	Roisl.0014s0110.1.p	CARHR292000
OG0018866	Roisl.0036s0058.1.p	CARHR286230, CARHR286170
OG0018867	Roisl.0214s0084.1.p	CARHR258690
OG0018868	Roisl.0214s0179.1.p	CARHR258480
OG0018869	Roisl.0214s0194.1.p	CARHR258170
OG0018870	Roisl.0214s0255.1.p	CARHR257600
OG0018871	Roisl.0012s0015.1.p	CARHR257210
OG0018872	Roisl.0189s0255.1.p	CARHR256810
OG0018873	Roisl.0189s0219.1.p	CARHR264350
OG0018874	Roisl.0189s0213.1.p	CARHR264380
OG0018875	Roisl.0189s0193.1.p	CARHR264650
OG0018876	Roisl.0189s0176.1.p	CARHR264840
OG0018877	Roisl.0189s0133.1.p	CARHR265220
OG0018878	Roisl.0031s0046.1.p	CARHR265780
OG0018880	Roisl.0052s0044.1.p	CARHR267370
OG0018881	Roisl.0024s0291.1.p	CARHR278020
OG0018882	Roisl.0024s0630.1.p	CARHR281250
OG0018883	Roisl.0024s0669.1.p	CARHR281650
OG0018885	Roisl.0024s0590.1.p	CARHR280880
OG0018886	Roisl.0001s0200.1.p	CARHR244140
OG0018888	Roisl.0191s0534.1.p	CARHR249100
OG0018889	Roisl.0210s1492.1.p	CARHR195230
OG0018889	Roisl.0210s1490.1.p	CARHR195280, CARHR195260
OG0018890	Roisl.0080s0592.1.p	CARHR270900
OG0018892	Roisl.0017s0260.1.p	CARHR133630
OG0018894	Roisl.0019s0098.1.p	CARHR066860
OG0018913	Roisl.0046s0757.1.p	CARHR157120
OG0018914	Roisl.0046s0716.1.p	CARHR156750
OG0018915	Roisl.0011s0126.1.p	CARHR144800
OG0018916	Roisl.0009s0212.1.p	CARHR261720
OG0018917	Roisl.0044s0071.1.p	CARHR236930, CARHR236950
OG0018918	Roisl.0210s1397.1.p	CARHR196230
OG0018919	Roisl.0210s1285.1.p	CARHR197450
OG0018920	Roisl.0210s1238.1.p	CARHR197950
OG0018922	Roisl.0210s1013.1.p	CARHR200220
OG0018923	Roisl.0210s0878.1.p	CARHR201620
OG0018924	Roisl.0210s0874.1.p	CARHR201650
OG0018925	Roisl.0210s0797.1.p	CARHR202470
OG0018926	Roisl.0210s0747.1.p	CARHR203010
OG0018928	Roisl.0210s0581.1.p	CARHR204720
OG0018929	Roisl.0082s0344.1.p	CARHR251680
OG0018930	Roisl.0022s0125.1.p	CARHR232200
OG0018931	Roisl.0010s0011.1.p	CARHR119020
OG0018932	Roisl.0029s0011.1.p	CARHR119090
OG0018933	Roisl.0210s0475.1.p	CARHR205790
OG0018934	Roisl.0082s0137.1.p	CARHR113460, CARHR112360
OG0018935	Roisl.0012s0245.1.p	CARHR179010
OG0018936	Roisl.0022s0184.1.p	CARHR232810
OG0018937	Roisl.0008s0229.1.p	CARHR231570
OG0018938	Roisl.0213s0099.1.p	CARHR027870
OG0018939	Roisl.0213s0283.1.p	CARHR029210
OG0018940	Roisl.0209s0197.1.p	CARHR031650
OG0018941	Roisl.0209s0171.1.p	CARHR031960
OG0018942	Roisl.0011s0187.1.p	CARHR145360
OG0018943	Roisl.0011s0207.1.p	CARHR145540
OG0018945	Roisl.0024s0537.1.p	CARHR280360
OG0018946	Roisl.0024s0425.1.p	CARHR279280
OG0018947	Roisl.0024s0358.1.p	CARHR278700
OG0018948	Roisl.0024s0235.1.p	CARHR277420
OG0018950	Roisl.0210s1709.1.p	CARHR193010
OG0018952	Roisl.0080s0221.1.p	CARHR274180
OG0018953	Roisl.0080s0240.1.p	CARHR273960
OG0018954	Roisl.0080s0428.1.p	CARHR272490
OG0018956	Roisl.0031s0006.1.p	CARHR265450
OG0018957	Roisl.0080s0752.1.p	CARHR269200
OG0018958	Roisl.0046s0848.1.p	CARHR158050
OG0018959	Roisl.0210s0432.1.p	CARHR206190
OG0018960	Roisl.0042s0033.1.p	CARHR207000
OG0018961	Roisl.0042s0081.1.p	CARHR207360
OG0018964	Roisl.0030s0198.1.p	CARHR208560
OG0018965	Roisl.0030s0161.1.p	CARHR208970
OG0018967	Roisl.0034s0167.1.p	CARHR210530
OG0018968	Roisl.0034s0136.1.p	CARHR211060
OG0018969	Roisl.0034s0083.1.p	CARHR211590
OG0018970	Roisl.0034s0031.1.p	CARHR212100
OG0018971	Roisl.0009s0151.1.p	CARHR213720
OG0018972	Roisl.0009s0137.1.p	CARHR213530
OG0018974	Roisl.0004s0352.1.p	CARHR068810
OG0018979	Roisl.0006s0500.1.p	CARHR044590
OG0018980	Roisl.0054s0011.1.p	CARHR130640
OG0018981	Roisl.0027s0118.1.p	CARHR150800
OG0018982	Roisl.0026s0060.1.p	CARHR168670
OG0018983	Roisl.0214s0089.1.p	CARHR258630
OG0018984	Roisl.0058s0003.1.p	CARHR218800
OG0018985	Roisl.0002s0238.1.p	CARHR221450
OG0018986	Roisl.0002s0192.1.p	CARHR221980
