Orthogroup	Rorippa_islandica	Arabidopsis_lyrata_NCBI
OG0014983	Roisl.0004s0105.1.p	XP_020865639.1
OG0014984	Roisl.0004s0125.1.p	XP_002887698.2
OG0014985	Roisl.0004s0131.1.p	XP_002889154.1
OG0014986	Roisl.0004s0132.1.p	XP_002889153.2
OG0014987	Roisl.0004s0141.1.p	XP_020890270.1
OG0014988	Roisl.0004s0148.1.p	XP_020891230.1
OG0014989	Roisl.0004s0153.1.p	XP_002887684.1
OG0014990	Roisl.0053s0074.1.p	XP_002870444.1
OG0014991	Roisl.0004s0171.1.p	XP_002887674.1
OG0014992	Roisl.0004s0175.1.p	XP_002887673.1
OG0014994	Roisl.0004s0219.1.p	XP_020891691.1
OG0014995	Roisl.0004s0223.1.p	XP_020890681.1
OG0014996	Roisl.0004s0227.1.p	XP_020890182.1
OG0014997	Roisl.0004s0234.1.p	XP_002887645.1
OG0014998	Roisl.0004s0238.1.p	XP_020891572.1
OG0014999	Roisl.0004s0242.1.p	XP_002889086.1
OG0015000	Roisl.0004s0244.1.p	XP_002887641.2
OG0015001	Roisl.0004s0251.1.p	XP_002889080.1
OG0015002	Roisl.0004s0252.1.p	XP_020889843.1
OG0015003	Roisl.0004s0256.1.p	XP_020889931.1
OG0015004	Roisl.0191s0605.1.p	XP_020877564.1
OG0015005	Roisl.0004s0267.1.p	XP_020889608.1
OG0015006	Roisl.0004s0278.1.p	XP_002889062.1
OG0015007	Roisl.0004s0281.1.p	XP_020890735.1
OG0015008	Roisl.0004s0282.1.p	XP_020890863.1
OG0015009	Roisl.0004s0291.1.p	XP_020890529.1
OG0015010	Roisl.0004s0307.1.p	XP_002889047.1
OG0015011	Roisl.0004s0315.1.p	XP_020890675.1
OG0015012	Roisl.0004s0328.1.p	XP_002889036.1
OG0015013	Roisl.0004s0330.1.p	XP_002889035.1
OG0015014	Roisl.0004s0338.1.p	XP_020890224.1
OG0015015	Roisl.0004s0341.1.p	XP_020865756.1
OG0015016	Roisl.0004s0348.1.p	XP_020890245.1
OG0015017	Roisl.0004s0350.1.p	XP_002889025.1
OG0015018	Roisl.0004s0354.1.p	XP_002887593.1
OG0015019	Roisl.0004s0358.1.p	XP_020890669.1
OG0015020	Roisl.0004s0372.1.p	XP_020889648.1
OG0015021	Roisl.0004s0379.1.p	XP_020890410.1
OG0015022	Roisl.0004s0383.1.p	XP_020890190.1
OG0015023	Roisl.0004s0389.1.p	XP_020889992.1
OG0015024	Roisl.0066s0210.1.p	XP_002886108.1
OG0015025	Roisl.0066s0186.1.p	XP_020887279.1
OG0015026	Roisl.0066s0175.1.p	XP_020889309.1
OG0015027	Roisl.0066s0142.1.p	XP_002886129.2
OG0015028	Roisl.0066s0128.1.p	XP_020887367.1
OG0015029	Roisl.0046s0920.1.p	XP_020882613.1
OG0015030	Roisl.0194s0024.1.p	XP_002876427.1
OG0015031	Roisl.0046s0908.1.p	XP_002875992.1
OG0015032	Roisl.0046s0910.1.p	XP_020882193.1
OG0015033	Roisl.0209s0456.1.p	XP_002875842.1
OG0015034	Roisl.0209s0449.1.p	XP_002875840.1
OG0015035	Roisl.0209s0448.1.p	XP_020881011.1
OG0015036	Roisl.0209s0457.1.p	XP_002877565.1
OG0015037	Roisl.0209s0476.1.p	XP_020881664.1
OG0015038	Roisl.0007s0805.1.p	XP_002891882.1
OG0015039	Roisl.0007s0770.1.p	XP_002894549.1
OG0015040	Roisl.0021s0499.1.p	XP_002891860.1
OG0015041	Roisl.0021s0502.1.p	XP_002894537.1
OG0015042	Roisl.0021s0510.1.p	XP_020867341.1
OG0015043	Roisl.0021s0518.1.p	XP_002894527.1
OG0015044	Roisl.0021s0534.1.p	XP_020868928.1
OG0015045	Roisl.0021s0553.1.p	XP_020869744.1
OG0015046	Roisl.0006s0542.1.p	XP_020867594.1
OG0015047	Roisl.0006s0525.1.p	XP_002894492.1
OG0015048	Roisl.0006s0522.1.p	XP_020870242.1
OG0015049	Roisl.0006s0517.1.p	XP_002894488.1
OG0015050	Roisl.0006s0502.1.p	XP_020869140.1
OG0015051	Roisl.0006s0450.1.p	XP_002894458.1
OG0015052	Roisl.0006s0445.1.p	XP_002891765.1
OG0015053	Roisl.0006s0431.1.p	XP_020867213.1
OG0015054	Roisl.0006s0407.1.p	XP_002891745.1
OG0015055	Roisl.0006s0399.1.p	XP_002891739.1
OG0015056	Roisl.0006s0386.1.p	XP_002891732.2
OG0015057	Roisl.0006s0382.1.p	XP_020867181.1
OG0015058	Roisl.0006s0380.1.p	XP_020867161.1
OG0015059	Roisl.0028s1057.1.p	XP_020883181.1
OG0015060	Roisl.0028s1060.1.p	XP_020883182.1
OG0015061	Roisl.0028s1065.1.p	XP_020884573.1
OG0015062	Roisl.0054s0014.1.p	XP_020884563.1
OG0015063	Roisl.0054s0039.1.p	XP_002879620.1
OG0015064	Roisl.0017s0003.1.p	XP_020884152.1
OG0015065	Roisl.0017s0018.1.p	XP_020884415.1
OG0015066	Roisl.0209s0279.1.p	XP_020880435.1
OG0015067	Roisl.0020s0150.1.p	XP_002875730.1
OG0015068	Roisl.0020s0158.1.p	XP_002877398.1
OG0015069	Roisl.0031s0073.1.p	XP_020866763.1
OG0015070	Roisl.0031s0086.1.p	XP_002864225.1
OG0015071	Roisl.0026s0062.1.p	XP_020880613.1
OG0015072	Roisl.0006s0587.1.p	XP_020884085.1
OG0015073	Roisl.0061s0023.1.p	XP_002874475.1
OG0015074	Roisl.0020s0020.1.p	XP_020877472.1
OG0015075	Roisl.0058s0104.1.p	XP_002874485.1
OG0015076	Roisl.0214s0078.1.p	XP_020878843.1
OG0015077	Roisl.0191s0705.1.p	XP_002865749.1
OG0015078	Roisl.0213s0026.1.p	XP_020873171.1
OG0015079	Roisl.0015s0163.1.p	XP_002870426.2
OG0015080	Roisl.0015s0166.1.p	XP_020874655.1
OG0015081	Roisl.0053s0057.1.p	XP_020874441.1
OG0015082	Roisl.0179s0007.1.p	XP_002863313.2
OG0015083	Roisl.0082s0043.1.p	XP_002863288.1
OG0015084	Roisl.0058s0113.1.p, Roisl.0058s0103.1.p	XP_020875762.1
OG0015085	Roisl.0020s0027.1.p	XP_020877454.1
OG0015086	Roisl.0214s0908.1.p	XP_002863259.1
OG0015087	Roisl.0058s0004.1.p	XP_020876285.1
OG0015088	Roisl.0075s0062.1.p	XP_002868349.1
OG0015089	Roisl.0075s0079.1.p	XP_002870363.1
OG0015090	Roisl.0075s0081.1.p	XP_002870359.1
OG0015091	Roisl.0075s0117.1.p	XP_020874977.1
OG0015092	Roisl.0075s0119.1.p	XP_020875323.1
OG0015093	Roisl.0075s0173.1.p	XP_020874510.1
OG0015094	Roisl.0075s0196.1.p	XP_002870311.2
OG0015095	Roisl.0075s0197.1.p	XP_020872160.1
OG0015096	Roisl.0075s0199.1.p	XP_002868280.1
OG0015097	Roisl.0002s0216.1.p	XP_020875618.1
OG0015098	Roisl.0002s0209.1.p	XP_020874483.1
OG0015099	Roisl.0002s0205.1.p	XP_020874555.1
OG0015101	Roisl.0002s0164.1.p	XP_020875502.1
OG0015102	Roisl.0002s0160.1.p	XP_002870237.1
OG0015103	Roisl.0115s0506.1.p	XP_020887248.1
OG0015104	Roisl.0002s0149.1.p	XP_002870233.1
OG0015105	Roisl.0011s0105.1.p	XP_020880756.1
OG0015106	Roisl.0062s0011.1.p	XP_020886131.1
OG0015107	Roisl.0002s0107.1.p	XP_002868183.1
OG0015108	Roisl.0002s0104.1.p	XP_002868180.1
OG0015109	Roisl.0002s0102.1.p	XP_002870209.1
OG0015110	Roisl.0002s0099.1.p	XP_020873150.1
OG0015111	Roisl.0002s0096.1.p	XP_020873152.1
OG0015112	Roisl.0019s0219.1.p	XP_020891523.1
OG0015113	Roisl.0019s0218.1.p	XP_002887450.1
OG0015114	Roisl.0019s0192.1.p	XP_002888900.1
OG0015115	Roisl.0019s0191.1.p	XP_002888901.1
OG0015116	Roisl.0019s0180.1.p	XP_002887470.1
OG0015117	Roisl.0019s0179.1.p	XP_020889761.1
OG0015118	Roisl.0019s0175.1.p	XP_002887473.1
OG0015119	Roisl.0019s0174.1.p	XP_002888908.1
OG0015120	Roisl.0019s0168.1.p	XP_020890507.1
OG0015121	Roisl.0019s0150.1.p	XP_020890375.1
OG0015122	Roisl.0014s0129.1.p	XP_002865663.1
OG0015123	Roisl.0019s0148.1.p	XP_002887479.1
OG0015124	Roisl.0019s0117.1.p	XP_020889602.1
OG0015125	Roisl.0019s0113.1.p	XP_020891513.1
OG0015126	Roisl.0019s0104.1.p	XP_020890525.1
OG0015127	Roisl.0022s0434.1.p	XP_002869540.1
OG0015128	Roisl.0019s0101.1.p	XP_020891779.1
OG0015129	Roisl.0019s0089.1.p	XP_002887510.2
OG0015130	Roisl.0004s0512.1.p	XP_020890211.1
OG0015131	Roisl.0004s0508.1.p	XP_002888955.1
OG0015132	Roisl.0004s0501.1.p	XP_002888960.1
OG0015133	Roisl.0023s0110.1.p	XP_002878867.1
OG0015134	Roisl.0214s0021.1.p	XP_002880630.1
OG0015135	Roisl.0004s0477.1.p	XP_002887534.1
OG0015136	Roisl.0004s0472.1.p	XP_002887536.1
OG0015137	Roisl.0004s0470.1.p	XP_002888972.1
OG0015138	Roisl.0004s0464.1.p	XP_020890840.1
OG0015139	Roisl.0004s0442.1.p	XP_002887547.1
OG0015140	Roisl.0011s0088.1.p	XP_020879994.1
OG0015141	Roisl.0004s0436.1.p	XP_020891187.1
OG0015142	Roisl.0004s0435.1.p	XP_020891188.1
OG0015143	Roisl.0004s0431.1.p	XP_020889973.1
OG0015144	Roisl.0004s0425.1.p	XP_020865799.1
OG0015145	Roisl.0004s0424.1.p	XP_020890662.1
OG0015146	Roisl.0004s0422.1.p	XP_002887558.1
OG0015147	Roisl.0019s0691.1.p	XP_020889622.1
OG0015148	Roisl.0019s0690.1.p	XP_020889619.1
OG0015149	Roisl.0019s0681.1.p	XP_020865731.1
OG0015150	Roisl.0019s0680.1.p	XP_002887202.1
OG0015151	Roisl.0019s0675.1.p	XP_020889995.1
OG0015152	Roisl.0019s0670.1.p	XP_002887207.2
OG0015153	Roisl.0019s0662.1.p	XP_002887211.1
OG0015154	Roisl.0019s0652.1.p	XP_002887214.1
OG0015155	Roisl.0019s0651.1.p	XP_002888693.1
OG0015156	Roisl.0019s0638.1.p	XP_020889701.1
OG0015157	Roisl.0019s0628.1.p	XP_002888705.1
OG0015158	Roisl.0019s0600.1.p	XP_020889980.1
OG0015159	Roisl.0022s0526.1.p	XP_002867449.1
OG0015160	Roisl.0044s0007.1.p	XP_020875291.1
OG0015161	Roisl.0044s0008.1.p	XP_020872609.1
OG0015162	Roisl.0044s0012.1.p	XP_002867439.1
OG0015164	Roisl.0044s0021.1.p	XP_002869476.1
OG0015165	Roisl.0044s0043.1.p	XP_002869462.1
OG0015166	Roisl.0044s0044.1.p	XP_020874784.1
OG0015167	Roisl.0044s0057.1.p	XP_020875094.1
OG0015169	Roisl.0044s0065.1.p	XP_020874615.1
OG0015170	Roisl.0044s0073.1.p	XP_002867420.1
OG0015171	Roisl.0031s0092.1.p	XP_020882286.1
OG0015172	Roisl.0010s0192.1.p	XP_002887945.2
OG0015173	Roisl.0010s0204.1.p	XP_020889855.1
OG0015174	Roisl.0050s0107.1.p	XP_002887931.1
OG0015175	Roisl.0009s0275.1.p	XP_020872924.1
OG0015176	Roisl.0009s0251.1.p	XP_002870728.1
OG0015177	Roisl.0009s0221.1.p	XP_020875357.1
OG0015178	Roisl.0009s0218.1.p	XP_020872393.1
OG0015179	Roisl.0009s0216.1.p	XP_020874222.1
OG0015180	Roisl.0208s0045.1.p	XP_002877258.1
OG0015181	Roisl.0208s0022.1.p	XP_020879949.1
OG0015182	Roisl.0185s0044.1.p	XP_020881516.1
OG0015183	Roisl.0025s0073.1.p	XP_002877110.1
OG0015184	Roisl.0188s0120.1.p	XP_020881980.1
OG0015185	Roisl.0025s0027.1.p	XP_020881549.1
OG0015186	Roisl.0011s0572.1.p	XP_020880227.1
OG0015187	Roisl.0011s0555.1.p	XP_002877061.1
OG0015188	Roisl.0011s0544.1.p	XP_002875388.1
OG0015189	Roisl.0011s0541.1.p	XP_002875384.1
OG0015190	Roisl.0011s0531.1.p	XP_002877044.1
OG0015191	Roisl.0011s0519.1.p	XP_002875369.2
OG0015192	Roisl.0011s0509.1.p	XP_020880805.1
OG0015193	Roisl.0011s0505.1.p	XP_020881368.1
OG0015194	Roisl.0011s0504.1.p	XP_002875358.1
OG0015195	Roisl.0011s0503.1.p	XP_020880797.1
OG0015196	Roisl.0011s0497.1.p	XP_002877014.1
OG0015197	Roisl.0011s0485.1.p	XP_002877008.1
OG0015198	Roisl.0011s0475.1.p	XP_020880415.1
OG0015199	Roisl.0011s0456.1.p	XP_020882470.1
OG0015200	Roisl.0011s0452.1.p	XP_020880204.1
OG0015201	Roisl.0011s0448.1.p	XP_020881163.1
OG0015202	Roisl.0011s0432.1.p	XP_020880094.1
OG0015203	Roisl.0011s0424.1.p	XP_002876976.1
OG0015204	Roisl.0011s0386.1.p	XP_002875311.1
OG0015205	Roisl.0011s0380.1.p	XP_020880635.1
OG0015206	Roisl.0011s0377.1.p	XP_020880287.1
OG0015207	Roisl.0011s0376.1.p	XP_002875299.2
OG0015208	Roisl.0007s0296.1.p	XP_020867432.1
OG0015209	Roisl.0011s0341.1.p	XP_020881694.1
OG0015210	Roisl.0011s0337.1.p	XP_020882047.1
OG0015211	Roisl.0011s0330.1.p	XP_002875269.1
OG0015212	Roisl.0019s0538.1.p	XP_002888745.1
OG0015213	Roisl.0019s0548.1.p	XP_002863114.2
OG0015214	Roisl.0019s0587.1.p	XP_020889787.1
OG0015215	Roisl.0019s0588.1.p	XP_002887240.1
OG0015216	Roisl.0019s0591.1.p	XP_020890389.1
OG0015217	Roisl.0002s0221.1.p	XP_020874501.1
OG0015218	Roisl.0019s0620.1.p	XP_020891192.1
OG0015219	Roisl.0005s0235.1.p	XP_002865215.1
OG0015220	Roisl.0005s0236.1.p	XP_020866532.1
OG0015221	Roisl.0005s0259.1.p	XP_020867421.1
OG0015222	Roisl.0005s0264.1.p	XP_020888030.1
OG0015223	Roisl.0005s0287.1.p	XP_020871508.1
OG0015224	Roisl.0005s0324.1.p	XP_002865252.1
OG0015225	Roisl.0005s0325.1.p	XP_020885764.1
OG0015226	Roisl.0005s0326.1.p	XP_020885771.1
OG0015227	Roisl.0066s0223.1.p	XP_020888491.1
OG0015228	Roisl.0005s0367.1.p	XP_020877457.1
OG0015229	Roisl.0006s0043.1.p	XP_002894216.1
OG0015230	Roisl.0006s0047.1.p	XP_020866717.1
OG0015231	Roisl.0006s0053.1.p	XP_020866697.1
OG0015232	Roisl.0006s0057.1.p	XP_020866735.1
OG0015233	Roisl.0006s0058.1.p	XP_020866709.1
OG0015234	Roisl.0006s0060.1.p	XP_002891545.1
OG0015235	Roisl.0006s0061.1.p	XP_020866704.1
OG0015236	Roisl.0006s0064.1.p	XP_002894226.1
OG0015237	Roisl.0006s0076.1.p	XP_002894234.1
OG0015238	Roisl.0006s0086.1.p	XP_002894245.1
OG0015239	Roisl.0006s0098.1.p	XP_020867279.1
OG0015240	Roisl.0006s0099.1.p	XP_002894253.1
OG0015241	Roisl.0006s0110.1.p	XP_020867974.1
OG0015242	Roisl.0006s0111.1.p	XP_020867977.1
OG0015243	Roisl.0006s0123.1.p	XP_002894266.1
OG0015244	Roisl.0006s0153.1.p	XP_002894284.1
OG0015245	Roisl.0006s0170.1.p	XP_020869713.1
OG0015246	Roisl.0006s0171.1.p	XP_002891617.1
OG0015247	Roisl.0006s0186.1.p	XP_020883254.1
OG0015248	Roisl.0006s0200.1.p	XP_020870338.1
OG0015249	Roisl.0006s0201.1.p	XP_002891640.1
OG0015250	Roisl.0006s0202.1.p	XP_020869126.1
OG0015251	Roisl.0115s0096.1.p	XP_020891525.1
OG0015252	Roisl.0051s0043.1.p	XP_002880597.1
OG0015253	Roisl.0006s0228.1.p	XP_002891654.2
OG0015254	Roisl.0006s0234.1.p	XP_020869703.1
OG0015255	Roisl.0006s0291.1.p	XP_002894367.1
OG0015256	Roisl.0006s0282.1.p	XP_020869167.1
OG0015257	Roisl.0006s0280.1.p	XP_020868204.1
OG0015258	Roisl.0022s0235.1.p	XP_002869651.1
OG0015259	Roisl.0006s0305.1.p	XP_020868694.1
OG0015260	Roisl.0006s0306.1.p	XP_020868695.1
OG0015261	Roisl.0006s0316.1.p	XP_002894389.1
OG0015262	Roisl.0006s0318.1.p	XP_002891705.1
OG0015263	Roisl.0006s0320.1.p	XP_002894392.1
OG0015264	Roisl.0006s0331.1.p	XP_002891711.1
OG0015265	Roisl.0006s0336.1.p	XP_002891715.2
OG0015266	Roisl.0006s0339.1.p	XP_002891716.1
OG0015267	Roisl.0006s0346.1.p	XP_020870219.1
OG0015268	Roisl.0006s0352.1.p	XP_020868051.1
OG0015269	Roisl.0006s0354.1.p	XP_002894409.1
OG0015270	Roisl.0055s0060.1.p	XP_002863742.1
OG0015271	Roisl.0214s0321.1.p	XP_002865486.1
OG0015272	Roisl.0214s0293.1.p	XP_002865475.1
OG0015273	Roisl.0214s0280.1.p	XP_020879686.1
OG0015274	Roisl.0012s0060.1.p	XP_002865451.2
OG0015275	Roisl.0012s0061.1.p	XP_002865450.1
OG0015276	Roisl.0028s0760.1.p	XP_020883851.1
OG0015277	Roisl.0028s0767.1.p	XP_020883193.1
OG0015278	Roisl.0028s0772.1.p	XP_002881297.1
OG0015279	Roisl.0028s0773.1.p	XP_002879468.1
OG0015280	Roisl.0028s0788.1.p	XP_020885284.1
OG0015281	Roisl.0028s0814.1.p	XP_020885536.1
OG0015282	Roisl.0028s0819.1.p	XP_020885500.1
OG0015283	Roisl.0028s0821.1.p	XP_002879481.1
OG0015284	Roisl.0028s0823.1.p	XP_020885283.1
OG0015285	Roisl.0028s0835.1.p	XP_020884898.1
OG0015286	Roisl.0028s0851.1.p	XP_002879500.2
OG0015287	Roisl.0028s0872.1.p	XP_020883165.1
OG0015288	Roisl.0188s0096.1.p	XP_020882230.1
OG0015289	Roisl.0028s0916.1.p	XP_020883017.1
OG0015290	Roisl.0028s0919.1.p	XP_020883015.1
OG0015291	Roisl.0028s0920.1.p	XP_020883013.1
OG0015292	Roisl.0028s0926.1.p	XP_002881375.1
OG0015293	Roisl.0028s0928.1.p	XP_020883896.1
OG0015294	Roisl.0028s0929.1.p	XP_020884114.1
OG0015295	Roisl.0028s0958.1.p	XP_020884540.1
OG0015296	Roisl.0028s0962.1.p	XP_020885487.1
OG0015297	Roisl.0028s0967.1.p	XP_020884546.1
OG0015298	Roisl.0028s0977.1.p	XP_002879558.1
OG0015299	Roisl.0041s0070.1.p	XP_020891377.1
OG0015300	Roisl.0028s1003.1.p	XP_020883709.1
OG0015301	Roisl.0028s1019.1.p	XP_020883696.1
OG0015302	Roisl.0091s0365.1.p	XP_020874816.1
OG0015303	Roisl.0091s0373.1.p	XP_020875336.1
OG0015304	Roisl.0047s0037.1.p	XP_020874447.1
OG0015305	Roisl.0091s0379.1.p	XP_020875371.1
OG0015306	Roisl.0091s0385.1.p	XP_020874453.1
OG0015307	Roisl.0091s0390.1.p	XP_020874541.1
OG0015308	Roisl.0091s0395.1.p	XP_020874542.1
OG0015309	Roisl.0091s0412.1.p	XP_020874536.1
OG0015310	Roisl.0091s0429.1.p	XP_020875080.1
OG0015311	Roisl.0091s0430.1.p	XP_020875072.1
OG0015312	Roisl.0091s0448.1.p	XP_002867982.1
OG0015313	Roisl.0091s0453.1.p	XP_020872783.1
OG0015314	Roisl.0091s0467.1.p	XP_020872693.1
OG0015315	Roisl.0091s0485.1.p	XP_002868001.1
OG0015316	Roisl.0091s0491.1.p	XP_020875241.1
OG0015318	Roisl.0091s0508.1.p	XP_020872369.1
OG0015320	Roisl.0091s0513.1.p	XP_002868009.1
OG0015321	Roisl.0023s0020.1.p	XP_002880654.1
OG0015322	Roisl.0091s0526.1.p	XP_002870075.1
OG0015323	Roisl.0091s0552.1.p	XP_002870087.1
OG0015324	Roisl.0091s0554.1.p	XP_002868041.1
OG0015325	Roisl.0091s0555.1.p	XP_020873201.1
OG0015326	Roisl.0091s0568.1.p	XP_020875200.1
OG0015327	Roisl.0091s0601.1.p	XP_020875333.1
OG0015328	Roisl.0091s0624.1.p	XP_002870120.1
OG0015329	Roisl.0091s0627.1.p	XP_002870121.1
OG0015330	Roisl.0053s0080.1.p	XP_002870448.1
OG0015331	Roisl.0005s0184.1.p	XP_002865197.1
OG0015332	Roisl.0188s0072.1.p	XP_020879900.1
OG0015333	Roisl.0046s1051.1.p	XP_002876062.1
OG0015334	Roisl.0046s1031.1.p	XP_020881606.1
OG0015335	Roisl.0046s1024.1.p	XP_002876048.2
OG0015336	Roisl.0046s1009.1.p	XP_002877760.1
OG0015337	Roisl.0046s0981.1.p	XP_002876029.2
OG0015338	Roisl.0046s0979.1.p	XP_020879854.1
OG0015339	Roisl.0046s0975.1.p	XP_002876026.1
OG0015340	Roisl.0046s0959.1.p	XP_020881929.1
OG0015341	Roisl.0046s0958.1.p	XP_002876018.2
OG0015342	Roisl.0046s0950.1.p	XP_020882419.1
OG0015343	Roisl.0189s0119.1.p	XP_002865911.1, XP_002862543.1
OG0015344	Roisl.0189s0137.1.p	XP_020880591.1
OG0015345	Roisl.0189s0146.1.p	XP_002865899.1
OG0015346	Roisl.0189s0154.1.p	XP_020890179.1
OG0015347	Roisl.0189s0155.1.p	XP_020890172.1
OG0015348	Roisl.0189s0165.1.p	XP_002865887.2
OG0015349	Roisl.0189s0168.1.p	XP_002864144.1
OG0015350	Roisl.0189s0185.1.p	XP_020866013.1
OG0015351	Roisl.0189s0211.1.p	XP_020871626.1
OG0015352	Roisl.0189s0205.1.p	XP_002865872.1
OG0015353	Roisl.0189s0202.1.p	XP_020871145.1
OG0015354	Roisl.0189s0214.1.p	XP_002862981.1
OG0015355	Roisl.0012s0012.1.p	XP_002864091.1
OG0015356	Roisl.0081s0009.1.p	XP_020878671.1
OG0015357	Roisl.0081s0008.1.p	XP_002864093.1
OG0015358	Roisl.0214s0129.1.p	XP_002883761.1
OG0015359	Roisl.0066s0446.1.p	XP_002885895.1
OG0015360	Roisl.0066s0401.1.p	XP_002883819.2
OG0015361	Roisl.0062s0024.1.p	XP_002885903.1
OG0015362	Roisl.0062s0023.1.p	XP_020887198.1
OG0015363	Roisl.0066s0443.1.p	XP_002883812.1
OG0015364	Roisl.0062s0012.1.p	XP_002883829.2
OG0015365	Roisl.0062s0009.1.p	XP_020887294.1
OG0015366	Roisl.0062s0004.1.p	XP_020888996.1
OG0015367	Roisl.0047s0063.1.p	XP_020888086.1
OG0015368	Roisl.0047s0060.1.p	XP_002883848.1
OG0015369	Roisl.0047s0039.1.p	XP_020886824.1
OG0015370	Roisl.0045s0101.1.p	XP_002883884.1
OG0015371	Roisl.0045s0087.1.p	XP_020887938.1
OG0015372	Roisl.0045s0085.1.p	XP_002885955.1
OG0015373	Roisl.0045s0013.1.p	XP_002883932.1
OG0015374	Roisl.0185s0081.1.p	XP_020880455.1
OG0015375	Roisl.0065s0004.1.p	XP_020889359.1
OG0015376	Roisl.0012s0001.1.p	XP_020889070.1
OG0015377	Roisl.0066s0270.1.p	XP_020888609.1
OG0015378	Roisl.0066s0266.1.p	XP_020887486.1
OG0015379	Roisl.0008s0206.1.p	XP_020873406.1
OG0015380	Roisl.0008s0188.1.p	XP_020873495.1
OG0015381	Roisl.0008s0187.1.p	XP_002867690.1, XP_020872515.1
OG0015382	Roisl.0091s0023.1.p	XP_020873392.1
OG0015383	Roisl.0091s0025.1.p	XP_020873409.1
OG0015384	Roisl.0091s0030.1.p	XP_002869799.1
OG0015385	Roisl.0091s0046.1.p	XP_020873686.1
OG0015386	Roisl.0091s0067.1.p	XP_002869819.2
OG0015387	Roisl.0091s0070.1.p	XP_020873677.1
OG0015388	Roisl.0091s0105.1.p	XP_020873777.1
OG0015389	Roisl.0091s0316.1.p	XP_002867914.1
OG0015390	Roisl.0091s0299.1.p	XP_002867893.1
OG0015391	Roisl.0091s0277.1.p	XP_020872754.1
OG0015392	Roisl.0091s0260.1.p	XP_002869927.1
OG0015393	Roisl.0091s0254.1.p	XP_002869925.1
OG0015394	Roisl.0091s0248.1.p	XP_002867872.1
OG0015395	Roisl.0091s0241.1.p	XP_020875731.1
OG0015396	Roisl.0091s0239.1.p	XP_020873942.1
OG0015397	Roisl.0091s0215.1.p	XP_020875590.1
OG0015398	Roisl.0091s0214.1.p	XP_020875589.1
OG0015399	Roisl.0091s0210.1.p	XP_002869899.1
OG0015400	Roisl.0091s0202.1.p	XP_002869895.2
OG0015402	Roisl.0091s0198.1.p	XP_020872906.1
OG0015403	Roisl.0091s0197.1.p	XP_002867854.1
OG0015404	Roisl.0002s0103.1.p	XP_002871951.1
OG0015405	Roisl.0091s0181.1.p	XP_020873714.1
OG0015406	Roisl.0091s0180.1.p	XP_020873497.1
OG0015407	Roisl.0091s0168.1.p	XP_002869877.1
OG0015408	Roisl.0091s0162.1.p	XP_020873257.1
OG0015409	Roisl.0011s0028.1.p	XP_020881291.1
OG0015410	Roisl.0091s0147.1.p	XP_020873824.1
OG0015411	Roisl.0091s0143.1.p	XP_020873234.1
OG0015412	Roisl.0179s0083.1.p	XP_002893977.1
OG0015413	Roisl.0091s0136.1.p	XP_020873270.1
OG0015414	Roisl.0091s0332.1.p	XP_002867926.1
OG0015415	Roisl.0091s0342.1.p	XP_020872090.1
OG0015417	Roisl.0046s0425.1.p	XP_020876968.1
OG0015418	Roisl.0010s0185.1.p	XP_020890232.1
OG0015419	Roisl.0041s0065.1.p	XP_002865541.1
OG0015420	Roisl.0189s0011.1.p	XP_020869468.1
OG0015421	Roisl.0002s0031.1.p	XP_020873958.1
OG0015422	Roisl.0002s0013.1.p	XP_002868130.1
OG0015423	Roisl.0091s0693.1.p	XP_020873961.1
OG0015424	Roisl.0002s0028.1.p	XP_002868139.1
OG0015425	Roisl.0091s0690.1.p	XP_002870144.1
OG0015426	Roisl.0091s0657.1.p	XP_002868107.1
OG0015427	Roisl.0091s0671.1.p	XP_020875164.1
OG0015428	Roisl.0091s0673.1.p	XP_020875277.1
OG0015429	Roisl.0091s0642.1.p	XP_020874001.1
OG0015430	Roisl.0016s0018.1.p	XP_002882155.1
OG0015431	Roisl.0016s0027.1.p	XP_020887055.1
OG0015432	Roisl.0016s0029.1.p	XP_020887054.1
OG0015433	Roisl.0016s0031.1.p	XP_020886462.1
OG0015434	Roisl.0016s0041.1.p	XP_020885946.1
OG0015435	Roisl.0016s0055.1.p	XP_020887463.1
OG0015436	Roisl.0016s0065.1.p	XP_020886090.1
OG0015437	Roisl.0024s0620.1.p	XP_020867755.1
OG0015438	Roisl.0024s0627.1.p	XP_002865061.1
OG0015439	Roisl.0072s0012.1.p	XP_020881924.1
OG0015440	Roisl.0004s0161.1.p	XP_002887679.1
OG0015441	Roisl.0024s0647.1.p	XP_020887408.1
OG0015442	Roisl.0011s0378.1.p	XP_020880290.1
OG0015443	Roisl.0024s0661.1.p	XP_002866769.1
OG0015444	Roisl.0024s0663.1.p	XP_020883927.1
OG0015445	Roisl.0024s0670.1.p	XP_002866775.1
OG0015446	Roisl.0024s0674.1.p	XP_020871739.1
OG0015447	Roisl.0066s0131.1.p	XP_020881767.1
OG0015448	Roisl.0066s0130.1.p	XP_002878522.1
OG0015449	Roisl.0018s0492.1.p	XP_002878521.1
OG0015450	Roisl.0018s0490.1.p	XP_002876725.1
OG0015451	Roisl.0018s0488.1.p	XP_020881763.1
OG0015452	Roisl.0018s0483.1.p	XP_002876721.1
OG0015453	Roisl.0018s0481.1.p	XP_020882106.1
OG0015454	Roisl.0018s0473.1.p	XP_002878509.1
