Orthogroup	Rorippa_islandica	Capsella_rubella
OG0016460	Roisl.0019s0473.1.p	XP_006302440.2
OG0016461	Roisl.0019s0479.1.p	XP_006301832.1
OG0016462	Roisl.0019s0501.1.p	XP_006302287.1
OG0016463	Roisl.0019s0512.1.p	XP_006300442.1
OG0016464	Roisl.0019s0518.1.p	XP_006302346.2
OG0016465	Roisl.0019s0523.1.p	XP_006301189.1
OG0016466	Roisl.0019s0527.1.p	XP_023643703.1
OG0016467	Roisl.0209s0146.1.p	XP_006305172.1
OG0016468	Roisl.0043s0003.1.p	XP_023644942.1
OG0016469	Roisl.0209s0137.1.p	XP_006304992.1
OG0016470	Roisl.0209s0124.1.p	XP_023645152.1
OG0016471	Roisl.0209s0105.1.p	XP_006306983.1
OG0016472	Roisl.0040s0106.1.p	XP_006307183.1
OG0016473	Roisl.0040s0104.1.p	XP_006305699.1
OG0016474	Roisl.0040s0098.1.p	XP_006305086.1
OG0016476	Roisl.0010s0171.1.p	XP_023642984.1
OG0016477	Roisl.0010s0163.1.p	XP_006302095.1
OG0016478	Roisl.0010s0162.1.p	XP_006300990.1
OG0016479	Roisl.0080s0252.1.p	XP_006280394.1
OG0016480	Roisl.0010s0097.1.p	XP_006301892.1
OG0016481	Roisl.0010s0110.1.p	XP_006301101.1
OG0016482	Roisl.0010s0083.1.p	XP_006302757.1
OG0016483	Roisl.0010s0078.1.p, Roisl.0010s0079.1.p	XP_006300795.1
OG0016484	Roisl.0010s0076.1.p	XP_006302963.1
OG0016485	Roisl.0010s0075.1.p	XP_023643732.1
OG0016486	Roisl.0010s0074.1.p	XP_006302816.2
OG0016487	Roisl.0010s0073.1.p	XP_023644028.1
OG0016488	Roisl.0010s0072.1.p	XP_006300763.1
OG0016489	Roisl.0010s0038.1.p	XP_006302657.1
OG0016490	Roisl.0209s0554.1.p	XP_006302920.1
OG0016491	Roisl.0020s0035.1.p	XP_006289117.1
OG0016492	Roisl.0209s0636.1.p	XP_006302821.1
OG0016493	Roisl.0209s0641.1.p	XP_006302374.1
OG0016494	Roisl.0209s0653.1.p	XP_006303047.1
OG0016495	Roisl.0209s0685.1.p	XP_006302291.1
OG0016496	Roisl.0209s0721.1.p	XP_006302068.1
OG0016497	Roisl.0020s0059.1.p	XP_006286995.1
OG0016498	Roisl.0209s0726.1.p	XP_006302941.1
OG0016499	Roisl.0209s0732.1.p	XP_006300457.1
OG0016500	Roisl.0209s0733.1.p	XP_006300659.1
OG0016501	Roisl.0209s0752.1.p	XP_023643154.1
OG0016502	Roisl.0214s0546.1.p	XP_006302973.1
OG0016503	Roisl.0214s0565.1.p	XP_006301382.1
OG0016504	Roisl.0214s0582.1.p	XP_023643506.1
OG0016505	Roisl.0214s0584.1.p	XP_006300800.1
OG0016506	Roisl.0214s0597.1.p	XP_006302526.1
OG0016507	Roisl.0214s0601.1.p	XP_006300557.1
OG0016508	Roisl.0214s0617.1.p	XP_023643490.1
OG0016509	Roisl.0214s0446.1.p	XP_023641993.1
OG0016510	Roisl.0214s0626.1.p	XP_006300391.1
OG0016511	Roisl.0214s0629.1.p	XP_023644346.1
OG0016512	Roisl.0214s0652.1.p	XP_006302375.1
OG0016513	Roisl.0214s0657.1.p	XP_006301638.1
OG0016514	Roisl.0214s0674.1.p	XP_006302628.1
OG0016515	Roisl.0214s0692.1.p	XP_006302552.1
OG0016516	Roisl.0214s0697.1.p	XP_023644003.1
OG0016517	Roisl.0022s0438.1.p	XP_006282512.1
OG0016518	Roisl.0214s0708.1.p	XP_006302405.2
OG0016519	Roisl.0214s0734.1.p	XP_023644018.1
OG0016520	Roisl.0214s0735.1.p	XP_023643555.1
OG0016521	Roisl.0214s0756.1.p	XP_023643204.1
OG0016522	Roisl.0214s0764.1.p	XP_006301988.1
OG0016523	Roisl.0214s0770.1.p	XP_006302348.1
OG0016525	Roisl.0214s0828.1.p	XP_006302070.2
OG0016526	Roisl.0195s0017.1.p	XP_023644058.1
OG0016527	Roisl.0214s0855.1.p	XP_023644186.1
OG0016528	Roisl.0214s0864.1.p	XP_006301910.1
OG0016529	Roisl.0008s0059.1.p	XP_023643367.1
OG0016530	Roisl.0008s0025.1.p	XP_006302867.1
OG0016531	Roisl.0019s0003.1.p	XP_006301099.2
OG0016532	Roisl.0019s0004.1.p	XP_023643052.1
OG0016533	Roisl.0019s0022.1.p	XP_006302958.1
OG0016534	Roisl.0019s0067.1.p	XP_006300310.1
OG0016536	Roisl.0184s0070.1.p	XP_006300606.1
OG0016537	Roisl.0050s0085.1.p	XP_006300735.1
OG0016538	Roisl.0050s0075.1.p	XP_006301005.1
OG0016539	Roisl.0214s0240.1.p	XP_006279610.1
OG0016540	Roisl.0198s0043.1.p	XP_006280980.1
OG0016541	Roisl.0050s0066.1.p	XP_006300433.2
OG0016542	Roisl.0050s0053.1.p	XP_023643654.1
OG0016543	Roisl.0050s0048.1.p	XP_006300998.1
OG0016544	Roisl.0050s0047.1.p	XP_006302383.2
OG0016545	Roisl.0050s0038.1.p	XP_006300704.2
OG0016547	Roisl.0050s0018.1.p	XP_023643464.1
OG0016548	Roisl.0050s0004.1.p	XP_006302371.1
OG0016549	Roisl.0005s0175.1.p	XP_006280370.1
OG0016550	Roisl.0005s0174.1.p	XP_006279931.2
OG0016551	Roisl.0011s0065.1.p	XP_006291608.1
OG0016552	Roisl.0005s0108.1.p	XP_006279851.1
OG0016553	Roisl.0005s0106.1.p	XP_006282005.1
OG0016554	Roisl.0005s0038.1.p	XP_006282360.2
OG0016555	Roisl.0053s0113.1.p	XP_023636249.1
OG0016556	Roisl.0019s0166.1.p	XP_006291021.2
OG0016557	Roisl.0012s0342.1.p	XP_006279554.1
OG0016558	Roisl.0012s0337.1.p	XP_006282158.1
OG0016559	Roisl.0012s0335.1.p	XP_023640267.1
OG0016560	Roisl.0022s0315.1.p	XP_023633678.1
OG0016561	Roisl.0012s0325.1.p	XP_006282040.1
OG0016562	Roisl.0012s0268.1.p	XP_006280500.1
OG0016563	Roisl.0011s0211.1.p	XP_006290775.2
OG0016564	Roisl.0082s0279.1.p	XP_006288591.1
OG0016565	Roisl.0082s0258.1.p	XP_006287894.2
OG0016566	Roisl.0082s0254.1.p	XP_023637313.1
OG0016567	Roisl.0044s0086.1.p	XP_006284336.1
OG0016568	Roisl.0044s0107.1.p	XP_006282664.1
OG0016569	Roisl.0044s0112.1.p	XP_006284138.1
OG0016570	Roisl.0044s0126.1.p	XP_006294012.1
OG0016571	Roisl.0044s0127.1.p	XP_006295561.1
OG0016572	Roisl.0209s0391.1.p	XP_006291711.1
OG0016573	Roisl.0014s0040.1.p	XP_006279966.1
OG0016574	Roisl.0002s0037.1.p	XP_006285779.1
OG0016575	Roisl.0013s0151.1.p	XP_006304008.1
OG0016576	Roisl.0013s0137.1.p	XP_006307365.1
OG0016577	Roisl.0013s0135.1.p	XP_006306985.1
OG0016578	Roisl.0013s0134.1.p	XP_006306591.1
OG0016579	Roisl.0013s0120.1.p	XP_023644802.1
OG0016580	Roisl.0013s0115.1.p	XP_006304702.1
OG0016581	Roisl.0013s0113.1.p	XP_006305144.2
OG0016582	Roisl.0082s0397.1.p	XP_023636925.1
OG0016583	Roisl.0013s0065.1.p	XP_006306015.1
OG0016584	Roisl.0013s0050.1.p	XP_006305959.1
OG0016585	Roisl.0013s0037.1.p	XP_023632548.1
OG0016586	Roisl.0213s0620.1.p	XP_006286933.2
OG0016587	Roisl.0013s0032.1.p	XP_006305885.1
OG0016588	Roisl.0013s0021.1.p	XP_006304442.1
OG0016589	Roisl.0006s0002.1.p	XP_006306406.1
OG0016590	Roisl.0006s0005.1.p	XP_023645296.1
OG0016591	Roisl.0006s0006.1.p	XP_006305454.1
OG0016592	Roisl.0006s0007.1.p	XP_023645105.1
OG0016593	Roisl.0006s0012.1.p	XP_006303848.1
OG0016594	Roisl.0006s0013.1.p	XP_023645954.1
OG0016595	Roisl.0004s0398.1.p	XP_006300780.1
OG0016596	Roisl.0004s0400.1.p	XP_006301765.1
OG0016597	Roisl.0004s0407.1.p	XP_006302167.1
OG0016598	Roisl.0115s0779.1.p	XP_023635504.1
OG0016599	Roisl.0115s0778.1.p	XP_006284708.1
OG0016600	Roisl.0115s0777.1.p	XP_023634558.1
OG0016601	Roisl.0115s0774.1.p	XP_006285782.1
OG0016602	Roisl.0115s0763.1.p	XP_023633793.1
OG0016603	Roisl.0115s0761.1.p	XP_006285049.1
OG0016604	Roisl.0115s0758.1.p	XP_023634613.1
OG0016605	Roisl.0115s0757.1.p	XP_023635535.1
OG0016606	Roisl.0115s0756.1.p	XP_023634788.1
OG0016607	Roisl.0115s0749.1.p	XP_006283705.1
OG0016608	Roisl.0115s0748.1.p	XP_023633979.1
OG0016609	Roisl.0115s0733.1.p	XP_006283462.1
OG0016610	Roisl.0115s0732.1.p	XP_006283441.1
OG0016611	Roisl.0115s0731.1.p	XP_006283927.2
OG0016612	Roisl.0115s0730.1.p	XP_006284278.1
OG0016613	Roisl.0115s0713.1.p	XP_006283248.1
OG0016614	Roisl.0115s0700.1.p	XP_006283596.1
OG0016615	Roisl.0115s0673.1.p	XP_006282679.1
OG0016617	Roisl.0115s0661.1.p	XP_006283984.1
OG0016618	Roisl.0115s0655.1.p	XP_006283504.1
OG0016619	Roisl.0001s0509.1.p	XP_006285428.1
OG0016620	Roisl.0001s0500.1.p	XP_023634942.1
OG0016621	Roisl.0001s0498.1.p	XP_023634645.1
OG0016622	Roisl.0001s0489.1.p	XP_006283278.1
OG0016623	Roisl.0001s0485.1.p	XP_023635086.1
OG0016624	Roisl.0001s0480.1.p	XP_023633757.1
OG0016625	Roisl.0001s0479.1.p	XP_006282671.2
OG0016626	Roisl.0001s0476.1.p	XP_023633770.1
OG0016627	Roisl.0001s0466.1.p	XP_006284174.1
OG0016628	Roisl.0001s0453.1.p	XP_006283375.1
OG0016629	Roisl.0001s0442.1.p	XP_023634604.1
OG0016630	Roisl.0001s0429.1.p	XP_006283970.1
OG0016631	Roisl.0001s0424.1.p	XP_006282520.2
OG0016632	Roisl.0001s0409.1.p	XP_006284228.1
OG0016633	Roisl.0001s0392.1.p	XP_023634895.1
OG0016634	Roisl.0001s0355.1.p	XP_006283983.2
OG0016635	Roisl.0001s0352.1.p	XP_006283164.1
OG0016636	Roisl.0001s0342.1.p	XP_006286082.1
OG0016639	Roisl.0001s0216.1.p	XP_006283712.1
OG0016640	Roisl.0001s0305.1.p	XP_023634871.1
OG0016641	Roisl.0001s0304.1.p	XP_006283881.1
OG0016642	Roisl.0001s0303.1.p	XP_006284240.1
OG0016643	Roisl.0001s0299.1.p	XP_006285423.1
OG0016644	Roisl.0001s0267.1.p	XP_023634185.1
OG0016645	Roisl.0001s0262.1.p	XP_006284619.1
OG0016646	Roisl.0001s0261.1.p	XP_006284660.1
OG0016647	Roisl.0001s0246.1.p	XP_006283031.1
OG0016648	Roisl.0001s0234.1.p	XP_023635060.1
OG0016649	Roisl.0001s0232.1.p	XP_006282841.1
OG0016650	Roisl.0001s0230.1.p	XP_006285081.1
OG0016651	Roisl.0001s0228.1.p	XP_006283275.1
OG0016652	Roisl.0001s0221.1.p	XP_006285911.1
OG0016653	Roisl.0001s0218.1.p	XP_006284178.1
OG0016654	Roisl.0001s0215.1.p	XP_006282758.2
OG0016655	Roisl.0001s0210.1.p	XP_006286145.1
OG0016656	Roisl.0003s0251.1.p	XP_006283206.1
OG0016657	Roisl.0001s0198.1.p	XP_006284610.1
OG0016658	Roisl.0001s0183.1.p	XP_006284954.1
OG0016659	Roisl.0001s0180.1.p	XP_006283761.1
OG0016660	Roisl.0001s0177.1.p	XP_006284026.2
OG0016661	Roisl.0001s0155.1.p	XP_006285677.1
OG0016662	Roisl.0001s0154.1.p	XP_023633710.1
OG0016663	Roisl.0001s0151.1.p	XP_006282994.1
OG0016664	Roisl.0001s0138.1.p	XP_006283772.2
OG0016666	Roisl.0001s0144.1.p	XP_006283193.1
OG0016667	Roisl.0001s0148.1.p	XP_006284015.1
OG0016668	Roisl.0001s0134.1.p	XP_006284255.2
OG0016669	Roisl.0001s0068.1.p	XP_006284791.1
OG0016670	Roisl.0001s0067.1.p	XP_006283499.1
OG0016671	Roisl.0001s0057.1.p	XP_006284171.1
OG0016672	Roisl.0001s0032.1.p	XP_023635399.1, XP_023639826.1
OG0016673	Roisl.0001s0027.1.p	XP_006285695.1
OG0016674	Roisl.0001s0021.1.p	XP_006283479.1
OG0016675	Roisl.0003s0249.1.p	XP_006284455.1
OG0016676	Roisl.0003s0260.1.p	XP_023633901.1
OG0016677	Roisl.0214s0143.1.p	XP_006280073.1
OG0016678	Roisl.0214s0142.1.p	XP_006280874.1
OG0016679	Roisl.0003s0283.1.p	XP_023635321.1
OG0016680	Roisl.0003s0309.1.p	XP_006283300.2
OG0016681	Roisl.0003s0324.1.p	XP_006284574.1
OG0016682	Roisl.0003s0325.1.p	XP_006283222.1
OG0016683	Roisl.0008s0270.1.p	XP_006284220.2
OG0016684	Roisl.0024s0591.1.p	XP_006280114.1
OG0016685	Roisl.0008s0288.1.p	XP_006285468.1
OG0016686	Roisl.0008s0289.1.p	XP_023634226.1
OG0016687	Roisl.0008s0290.1.p	XP_006282959.1
OG0016688	Roisl.0008s0291.1.p	XP_006285071.1
OG0016689	Roisl.0019s0639.1.p	XP_006300707.1
OG0016690	Roisl.0008s0293.1.p	XP_023634221.1
OG0016691	Roisl.0025s0025.1.p	XP_023639006.1
OG0016692	Roisl.0008s0297.1.p	XP_006284011.1
OG0016693	Roisl.0022s0489.1.p	XP_006285442.1
OG0016694	Roisl.0008s0343.1.p	XP_006285043.1
OG0016695	Roisl.0003s0221.1.p	XP_006283595.1
OG0016696	Roisl.0091s1046.1.p	XP_006304213.1
OG0016697	Roisl.0003s0220.1.p	XP_006282570.1
OG0016698	Roisl.0003s0210.1.p	XP_006284456.1
OG0016699	Roisl.0003s0208.1.p	XP_006283678.1
OG0016700	Roisl.0003s0206.1.p	XP_006283546.1
OG0016701	Roisl.0003s0197.1.p	XP_006282612.2
OG0016702	Roisl.0003s0196.1.p	XP_006285327.1
OG0016703	Roisl.0003s0181.1.p	XP_023635165.1
OG0016704	Roisl.0022s0491.1.p	XP_006284356.1
OG0016705	Roisl.0003s0155.1.p	XP_006283853.1
OG0016706	Roisl.0003s0138.1.p	XP_023634008.1
OG0016707	Roisl.0003s0137.1.p	XP_023634003.1
OG0016708	Roisl.0003s0135.1.p	XP_006283303.1
OG0016709	Roisl.0003s0125.1.p	XP_006282632.1
OG0016710	Roisl.0003s0113.1.p	XP_023634910.1
OG0016711	Roisl.0003s0095.1.p	XP_006284792.1
OG0016712	Roisl.0003s0093.1.p	XP_006282458.1
OG0016713	Roisl.0003s0092.1.p	XP_006284642.2
OG0016714	Roisl.0046s0677.1.p	XP_006290257.1
OG0016715	Roisl.0209s0485.1.p	XP_006290614.1
OG0016716	Roisl.0053s0291.1.p	XP_006297761.1
OG0016717	Roisl.0053s0282.1.p	XP_006297015.1
OG0016718	Roisl.0053s0267.1.p	XP_006297731.1
OG0016719	Roisl.0053s0264.1.p	XP_006298381.2
OG0016720	Roisl.0019s0227.1.p	XP_023643248.1
OG0016721	Roisl.0019s0248.1.p	XP_006300448.1
OG0016722	Roisl.0019s0249.1.p	XP_006300828.2
OG0016723	Roisl.0019s0307.1.p	XP_006302242.1
OG0016724	Roisl.0191s0157.1.p	XP_006306762.1
OG0016725	Roisl.0191s0186.1.p	XP_006307154.1
OG0016727	Roisl.0191s0232.1.p	XP_023645818.1
OG0016729	Roisl.0191s0323.1.p	XP_023645894.1
OG0016730	Roisl.0191s0333.1.p	XP_006305125.1
OG0016731	Roisl.0191s0338.1.p	XP_006303626.1
OG0016732	Roisl.0191s0349.1.p	XP_006306437.1
OG0016733	Roisl.0191s0369.1.p	XP_006303169.1
OG0016734	Roisl.0191s0380.1.p	XP_006304208.2
OG0016735	Roisl.0191s0594.1.p	XP_006287578.1
OG0016736	Roisl.0191s0602.1.p	XP_023635908.1
OG0016737	Roisl.0191s0652.1.p	XP_023635969.1
OG0016738	Roisl.0191s0568.1.p	XP_006288361.1
OG0016739	Roisl.0191s0560.1.p	XP_023636323.1
OG0016740	Roisl.0191s0544.1.p	XP_006287774.1
OG0016741	Roisl.0191s0531.1.p	XP_023637404.1
OG0016742	Roisl.0191s0530.1.p	XP_023636887.1
OG0016743	Roisl.0191s0484.1.p	XP_006287426.1
OG0016744	Roisl.0015s0048.1.p	XP_006288720.1
OG0016745	Roisl.0015s0033.1.p	XP_006289084.1
OG0016746	Roisl.0211s0011.1.p	XP_006302352.2
OG0016747	Roisl.0015s0020.1.p	XP_006287817.1
OG0016748	Roisl.0015s0018.1.p	XP_006286684.1
OG0016749	Roisl.0001s0284.1.p	XP_006294299.1
OG0016750	Roisl.0067s0073.1.p	XP_006300913.1
OG0016751	Roisl.0007s0514.1.p	XP_006303332.1
OG0016753	Roisl.0063s0016.1.p	XP_006294350.1
OG0016754	Roisl.0063s0018.1.p	XP_006296348.1
OG0016755	Roisl.0015s0064.1.p	XP_023633285.1
OG0016756	Roisl.0191s0406.1.p	XP_006303703.1
OG0016757	Roisl.0022s0284.1.p	XP_006284557.1
OG0016758	Roisl.0022s0323.1.p	XP_006283742.1
OG0016759	Roisl.0022s0340.1.p	XP_006282598.2
OG0016760	Roisl.0022s0399.1.p	XP_023635496.1
OG0016761	Roisl.0022s0441.1.p	XP_006284487.1
OG0016762	Roisl.0022s0448.1.p	XP_006284016.1
OG0016763	Roisl.0022s0449.1.p	XP_006285134.1
OG0016764	Roisl.0022s0451.1.p	XP_006283888.1
OG0016765	Roisl.0022s0459.1.p	XP_006284241.2
OG0016766	Roisl.0022s0470.1.p	XP_023634583.1
OG0016767	Roisl.0022s0476.1.p	XP_023634903.1
OG0016768	Roisl.0022s0495.1.p	XP_006285684.1
OG0016769	Roisl.0022s0509.1.p	XP_006283251.1
OG0016770	Roisl.0011s0310.1.p	XP_006291685.1
OG0016771	Roisl.0091s0852.1.p	XP_006307349.2
OG0016772	Roisl.0091s1098.1.p	XP_006304747.1
OG0016773	Roisl.0007s0620.1.p	XP_006305223.1
OG0016774	Roisl.0007s0217.1.p	XP_023632879.1
OG0016775	Roisl.0191s0064.1.p	XP_006307203.1
OG0016777	Roisl.0191s0179.1.p	XP_006306339.1
OG0016778	Roisl.0191s0209.1.p	XP_006303405.1
OG0016779	Roisl.0191s0281.1.p	XP_023632835.1
OG0016780	Roisl.0191s0294.1.p	XP_006305616.1
OG0016781	Roisl.0191s0330.1.p	XP_006305588.1
OG0016782	Roisl.0191s0399.1.p	XP_023646013.1
OG0016783	Roisl.0191s0438.1.p	XP_023644844.1
OG0016784	Roisl.0015s0117.1.p	XP_006303924.1
OG0016785	Roisl.0015s0118.1.p	XP_006304413.1
OG0016786	Roisl.0015s0119.1.p	XP_006307064.1
OG0016788	Roisl.0061s0010.1.p, Roisl.0213s0347.1.p	XP_023632964.1
OG0016789	Roisl.0213s0400.1.p	XP_006306724.1
OG0016790	Roisl.0209s0161.1.p	XP_006305696.1
OG0016792	Roisl.0006s0056.1.p	XP_023644535.1
OG0016794	Roisl.0006s0181.1.p	XP_023646034.1
OG0016795	Roisl.0021s0501.1.p	XP_006307708.1
OG0016797	Roisl.0209s0085.1.p	XP_023644272.1
OG0016798	Roisl.0209s0086.1.p	XP_006300520.1
OG0016801	Roisl.0004s0289.1.p	XP_006302277.1
OG0016802	Roisl.0004s0280.1.p	XP_006302322.1
OG0016803	Roisl.0004s0167.1.p	XP_023643951.1
OG0016805	Roisl.0074s0940.1.p	XP_006297260.1
OG0016806	Roisl.0074s0682.1.p	XP_006297464.1
OG0016808	Roisl.0115s0333.1.p	XP_006297576.1
OG0016809	Roisl.0053s0351.1.p	XP_023641862.1
OG0016810	Roisl.0053s0286.1.p	XP_006300091.1
OG0016811	Roisl.0213s0674.1.p	XP_006297841.1
OG0016812	Roisl.0038s0021.1.p	XP_006298227.1
OG0016814	Roisl.0066s0448.1.p	XP_006298824.1
OG0016815	Roisl.0047s0010.1.p	XP_006299425.1
OG0016816	Roisl.0045s0025.1.p	XP_006298926.2
OG0016817	Roisl.0066s0145.1.p	XP_006298116.1
OG0016818	Roisl.0066s0122.1.p	XP_006298389.1
OG0016819	Roisl.0214s0432.1.p	XP_006296827.1
OG0016820	Roisl.0063s0023.1.p	XP_006296137.1
OG0016821	Roisl.0046s0650.1.p	XP_006294050.1
OG0016822	Roisl.0046s0559.1.p	XP_006295910.2
OG0016823	Roisl.0004s0003.1.p	XP_006295855.1
OG0016824	Roisl.0004s0017.1.p	XP_006294301.1
OG0016826	Roisl.0023s0105.1.p	XP_023639893.1
OG0016827	Roisl.0082s0463.1.p	XP_006296365.1
OG0016828	Roisl.0033s0024.1.p	XP_006293981.1
OG0016829	Roisl.0033s0143.1.p	XP_006296387.2
OG0016830	Roisl.0017s0464.1.p	XP_023639565.1
OG0016832	Roisl.0028s1010.1.p	XP_006295315.1
OG0016833	Roisl.0028s1038.1.p	XP_006296048.1
OG0016835	Roisl.0017s0284.1.p	XP_006294345.1
OG0016836	Roisl.0028s0169.1.p	XP_006293377.1
OG0016837	Roisl.0209s0478.1.p	XP_006290929.1
OG0016838	Roisl.0035s0144.1.p	XP_006295485.2
OG0016840	Roisl.0011s0074.1.p	XP_023638525.1
OG0016841	Roisl.0011s0286.1.p	XP_006293157.1
OG0016842	Roisl.0011s0324.1.p	XP_006290691.1
OG0016843	Roisl.0011s0385.1.p	XP_006292727.1
OG0016844	Roisl.0188s0118.1.p	XP_006290401.1
OG0016845	Roisl.0111s0026.1.p	XP_006292319.1
OG0016846	Roisl.0185s0063.1.p	XP_023638849.1
OG0016847	Roisl.0210s1851.1.p	XP_006286700.1
OG0016849	Roisl.0037s0015.1.p	XP_006291704.2
OG0016850	Roisl.0037s0005.1.p	XP_006292966.1
OG0016851	Roisl.0019s0077.1.p	XP_006291100.1
OG0016852	Roisl.0209s0358.1.p, Roisl.0058s0033.1.p	XP_006291907.1
OG0016853	Roisl.0209s0392.1.p	XP_023638666.1
OG0016854	Roisl.0209s0416.1.p	XP_006290855.1
OG0016855	Roisl.0209s0455.1.p	XP_006292661.1
OG0016856	Roisl.0046s0942.1.p	XP_006290947.1
OG0016857	Roisl.0046s1011.1.p	XP_006291095.1
OG0016858	Roisl.0046s1212.1.p	XP_006293263.1
OG0016859	Roisl.0046s1313.1.p	XP_006293052.1
OG0016860	Roisl.0034s0115.1.p	XP_023637217.1
OG0016861	Roisl.0210s0931.1.p	XP_006289342.1
OG0016862	Roisl.0210s1754.1.p	XP_006286824.2
OG0016863	Roisl.0046s0157.1.p	XP_006290115.1
OG0016864	Roisl.0060s0023.1.p	XP_006288570.1
OG0016865	Roisl.0020s0057.1.p	XP_006288465.1
OG0016866	Roisl.0057s0031.1.p	XP_006287163.1
OG0016867	Roisl.0213s0600.1.p	XP_006288205.1
OG0016868	Roisl.0213s0523.1.p	XP_006287616.1
OG0016869	Roisl.0082s0390.1.p	XP_006288122.1
OG0016870	Roisl.0082s0329.1.p	XP_023636398.1
OG0016871	Roisl.0115s0716.1.p	XP_006285108.1
OG0016872	Roisl.0001s0288.1.p	XP_006282615.2
OG0016873	Roisl.0044s0040.1.p	XP_023633762.1, XP_006286195.2
OG0016874	Roisl.0022s0469.1.p	XP_006285775.1
OG0016875	Roisl.0022s0407.1.p	XP_006283883.1
OG0016876	Roisl.0022s0362.1.p	XP_006284539.1
OG0016877	Roisl.0022s0344.1.p	XP_023635133.1
OG0016878	Roisl.0022s0297.1.p	XP_006284935.2
OG0016879	Roisl.0022s0278.1.p	XP_006284081.1
OG0016880	Roisl.0022s0275.1.p	XP_006284496.1
OG0016881	Roisl.0022s0272.1.p	XP_006284263.1
OG0016882	Roisl.0022s0269.1.p	XP_006286042.1
OG0016883	Roisl.0022s0264.1.p	XP_006284742.1
OG0016884	Roisl.0022s0254.1.p	XP_006283882.1
OG0016885	Roisl.0022s0249.1.p	XP_006283381.1
OG0016886	Roisl.0022s0228.1.p	XP_023633621.1
OG0016887	Roisl.0022s0100.1.p	XP_023635073.1
OG0016888	Roisl.0008s0153.1.p	XP_023634389.1
OG0016889	Roisl.0008s0149.1.p	XP_006284828.1
OG0016890	Roisl.0091s0213.1.p	XP_006284192.1
OG0016891	Roisl.0091s0375.1.p	XP_006284507.1
OG0016892	Roisl.0091s0402.1.p	XP_006282927.2
OG0016893	Roisl.0091s0438.1.p	XP_023633950.1
OG0016894	Roisl.0053s0110.1.p, Roisl.0053s0108.1.p	XP_006283658.1
OG0016895	Roisl.0008s0104.1.p	XP_006282482.1
OG0016896	Roisl.0008s0107.1.p	XP_006283314.1
OG0016897	Roisl.0046s0024.1.p	XP_006291735.1
OG0016898	Roisl.0213s0799.1.p	XP_006285672.1
OG0016899	Roisl.0009s0121.1.p	XP_006283837.1
OG0016900	Roisl.0005s0296.1.p	XP_006282341.1
OG0016901	Roisl.0012s0262.1.p	XP_006281823.1
OG0016902	Roisl.0014s0026.1.p	XP_006281739.1
OG0016903	Roisl.0014s0091.1.p, Roisl.0014s0144.1.p	XP_006279873.2
OG0016904	Roisl.0214s0139.1.p	XP_006279783.1
OG0016905	Roisl.0214s0242.1.p	XP_006282310.1
OG0016906	Roisl.0012s0039.1.p	XP_006281147.1
OG0016907	Roisl.0189s0224.1.p	XP_006281970.1
OG0016908	Roisl.0189s0207.1.p	XP_023640629.1
OG0016909	Roisl.0189s0175.1.p	XP_006279823.1
OG0016910	Roisl.0031s0013.1.p	XP_023644022.1
OG0016911	Roisl.0031s0038.1.p	XP_006281705.1
OG0016912	Roisl.0080s0612.1.p	XP_023633474.1
OG0016915	Roisl.0024s0609.1.p	XP_006280557.1
OG0016917	Roisl.0209s0103.1.p, Roisl.0214s0860.1.p	XP_023642861.1
OG0016919	Roisl.0022s0341.1.p	XP_006283406.1
OG0016920	Roisl.0210s1300.1.p	XP_023637567.1
OG0016938	Roisl.0209s0355.1.p	XP_006291528.1
OG0016939	Roisl.0209s0403.1.p	XP_006293159.1
OG0016940	Roisl.0046s0773.1.p	XP_006292304.1
OG0016941	Roisl.0046s0745.1.p	XP_006290923.1
OG0016942	Roisl.0046s0723.1.p	XP_006291484.1
OG0016943	Roisl.0046s0727.1.p	XP_006290943.1
OG0016944	Roisl.0046s0700.1.p	XP_006291354.1
OG0016945	Roisl.0011s0026.1.p	XP_006290756.1
OG0016946	Roisl.0011s0096.1.p	XP_006292767.1
OG0016947	Roisl.0008s0121.1.p	XP_006282582.1
OG0016948	Roisl.0210s1515.1.p	XP_006288775.2
OG0016949	Roisl.0210s1500.1.p	XP_006286355.1
OG0016950	Roisl.0210s1478.1.p	XP_006286507.2
OG0016951	Roisl.0210s1466.1.p	XP_006286620.1
OG0016952	Roisl.0210s1462.1.p	XP_006289865.1
OG0016953	Roisl.0015s0011.1.p	XP_006289979.1
OG0016954	Roisl.0210s1435.1.p	XP_006286488.1
OG0016955	Roisl.0210s1415.1.p	XP_006286806.2, XP_006279768.1
OG0016956	Roisl.0210s1349.1.p	XP_006289145.1
OG0016957	Roisl.0210s1340.1.p	XP_006287468.1
OG0016958	Roisl.0210s1324.1.p	XP_006287512.1
OG0016959	Roisl.0210s1318.1.p	XP_006288813.1
OG0016960	Roisl.0210s1220.1.p	XP_006290125.2
OG0016961	Roisl.0210s1200.1.p	XP_006288051.1
OG0016962	Roisl.0188s0023.1.p	XP_006297991.1
OG0016963	Roisl.0009s0274.1.p	XP_023634351.1
OG0016964	Roisl.0210s1146.1.p	XP_006289899.1
OG0016965	Roisl.0185s0005.1.p	XP_006307408.2
OG0016966	Roisl.0210s1084.1.p	XP_006289334.1
OG0016967	Roisl.0210s1081.1.p	XP_006287632.1
