Orthogroup	Rorippa_islandica	Noccaea_praecox
OG0013790	Roisl.0046s1097.1.p	Np001G0532800
OG0013791	Roisl.0046s1085.1.p	Np001G0531200
OG0013792	Roisl.0011s0025.1.p	Np001G0278900
OG0013793	Roisl.0210s0004.1.p	Np004G2599300
OG0013794	Roisl.0046s0722.1.p	Np002G0783000
OG0013795	Roisl.0210s0042.1.p	Np004G2596100
OG0013796	Roisl.0210s0048.1.p	Np004G2594700, Np004G2595000
OG0013797	Roisl.0210s0059.1.p	Np004G2593700
OG0013798	Roisl.0025s0089.1.p	Np001G0197600
OG0013799	Roisl.0210s0083.1.p	Np004G2590800
OG0013800	Roisl.0210s0115.1.p	Np004G2586500
OG0013801	Roisl.0210s0116.1.p	Np004G2586400
OG0013802	Roisl.0210s0122.1.p	Np004G2585800
OG0013803	Roisl.0210s0127.1.p	Np004G2585200
OG0013804	Roisl.0210s0137.1.p	Np004G2584200
OG0013805	Roisl.0210s0153.1.p	Np004G2583100
OG0013806	Roisl.0074s0402.1.p	Np007G4035400
OG0013807	Roisl.0210s0178.1.p	Np004G2579400
OG0013808	Roisl.0210s0185.1.p	Np004G2578700
OG0013809	Roisl.0210s0188.1.p	Np004G2578300
OG0013810	Roisl.0210s0193.1.p	Np004G2577800
OG0013811	Roisl.0210s0216.1.p	Np004G2575600
OG0013812	Roisl.0210s0237.1.p	Np004G2575000
OG0013813	Roisl.0210s0241.1.p	Np004G2573900
OG0013814	Roisl.0210s0245.1.p	Np004G2573600
OG0013815	Roisl.0210s0255.1.p	Np004G2572200
OG0013816	Roisl.0210s0282.1.p	Np004G2569800
OG0013817	Roisl.0210s0310.1.p	Np004G2566500
OG0013818	Roisl.0210s0333.1.p	Np004G2563600
OG0013819	Roisl.0210s0338.1.p	Np004G2563100
OG0013820	Roisl.0210s0390.1.p	Np004G2557600
OG0013822	Roisl.0091s0716.1.p	Np004G2554800
OG0013823	Roisl.0091s0740.1.p	Np004G2552700
OG0013824	Roisl.0091s0741.1.p	Np004G2552600
OG0013825	Roisl.0091s0860.1.p	Np004G2537800
OG0013826	Roisl.0091s0862.1.p	Np004G2537600
OG0013827	Roisl.0091s0897.1.p	Np004G2534800
OG0013828	Roisl.0091s0917.1.p	Np004G2532100
OG0013829	Roisl.0091s0957.1.p	Np004G2527400
OG0013830	Roisl.0091s0959.1.p	Np004G2527300
OG0013831	Roisl.0091s0969.1.p	Np004G2526300
OG0013832	Roisl.0091s0978.1.p	Np004G2525300
OG0013833	Roisl.0091s0999.1.p	Np004G2523000
OG0013834	Roisl.0091s1009.1.p	Np004G2521900
OG0013835	Roisl.0064s0006.1.p	Np005G3120500
OG0013836	Roisl.0091s1076.1.p	Np004G2514700
OG0013837	Roisl.0091s1101.1.p	Np004G2511600
OG0013839	Roisl.0091s1123.1.p	Np004G2509600
OG0013840	Roisl.0083s0010.1.p	Np007G3857900
OG0013841	Roisl.0091s1127.1.p	Np004G2509400
OG0013842	Roisl.0091s1172.1.p	Np004G2503700
OG0013844	Roisl.0091s1191.1.p	Np004G2501200
OG0013845	Roisl.0091s1202.1.p	Np004G2500400
OG0013846	Roisl.0091s1209.1.p	Np004G2499000
OG0013847	Roisl.0091s1212.1.p	Np004G2498600
OG0013848	Roisl.0091s1217.1.p	Np004G2498100
OG0013849	Roisl.0091s1226.1.p	Np004G2497400
OG0013850	Roisl.0091s1230.1.p	Np004G2497000
OG0013851	Roisl.0091s1240.1.p	Np004G2495900
OG0013852	Roisl.0021s0009.1.p	Np004G2493700
OG0013853	Roisl.0021s0022.1.p	Np004G2492600
OG0013854	Roisl.0021s0031.1.p	Np004G2491700
OG0013855	Roisl.0021s0067.1.p	Np004G2487400, Np004G2487300
OG0013856	Roisl.0021s0092.1.p	Np004G2484600
OG0013857	Roisl.0021s0108.1.p	Np004G2483100
OG0013858	Roisl.0021s0111.1.p	Np004G2482900
OG0013859	Roisl.0021s0116.1.p	Np004G2482300
OG0013860	Roisl.0191s0410.1.p	Np004G2089900
OG0013862	Roisl.0021s0153.1.p	Np004G2478400
OG0013863	Roisl.0021s0168.1.p	Np004G2477100
OG0013864	Roisl.0021s0176.1.p	Np004G2476100
OG0013865	Roisl.0021s0179.1.p	Np004G2475800
OG0013866	Roisl.0021s0184.1.p	Np004G2475200
OG0013867	Roisl.0021s0187.1.p	Np004G2475000
OG0013868	Roisl.0021s0199.1.p	Np004G2473700
OG0013869	Roisl.0021s0200.1.p	Np004G2473600
OG0013870	Roisl.0021s0225.1.p	Np004G2476200, Np004G2469200
OG0013871	Roisl.0046s0539.1.p	Np006G3680900
OG0013872	Roisl.0021s0252.1.p	Np004G2465400
OG0013873	Roisl.0021s0256.1.p	Np004G2464400
OG0013874	Roisl.0021s0260.1.p	Np004G2464000
OG0013875	Roisl.0021s0265.1.p	Np004G2463400
OG0013876	Roisl.0021s0276.1.p	Np004G2462000
OG0013877	Roisl.0021s0277.1.p	Np002G1196600, Np004G2461900
OG0013879	Roisl.0021s0287.1.p	Np004G2459800
OG0013880	Roisl.0021s0288.1.p	Np004G2459700
OG0013881	Roisl.0021s0365.1.p	Np004G2448800
OG0013882	Roisl.0021s0370.1.p	Np004G2448400
OG0013883	Roisl.0021s0377.1.p	Np004G2446500
OG0013884	Roisl.0021s0379.1.p	Np004G2446300
OG0013885	Roisl.0021s0386.1.p	Np004G2445600
OG0013886	Roisl.0021s0392.1.p	Np004G2445000
OG0013887	Roisl.0191s0466.1.p	Np004G2095600
OG0013888	Roisl.0021s0415.1.p	Np004G2441800
OG0013889	Roisl.0021s0428.1.p	Np004G2440200
OG0013890	Roisl.0189s0141.1.p, Roisl.0189s0143.1.p	Np003G1664800
OG0013891	Roisl.0021s0439.1.p	Np004G2436800
OG0013892	Roisl.0021s0471.1.p	Np004G2431800
OG0013893	Roisl.0021s0477.1.p	Np004G2431500
OG0013894	Roisl.0007s0736.1.p	Np004G2426700
OG0013895	Roisl.0007s0728.1.p	Np004G2425800
OG0013896	Roisl.0007s0724.1.p	Np004G2424900
OG0013897	Roisl.0007s0721.1.p	Np004G2424600
OG0013898	Roisl.0007s0715.1.p	Np004G2423900
OG0013899	Roisl.0007s0714.1.p	Np004G2423700
OG0013900	Roisl.0007s0702.1.p	Np004G2422700
OG0013901	Roisl.0007s0671.1.p	Np004G2418000
OG0013902	Roisl.0007s0669.1.p	Np004G2417900
OG0013903	Roisl.0007s0625.1.p	Np004G2413400
OG0013904	Roisl.0007s0610.1.p	Np004G2411400
OG0013905	Roisl.0036s0019.1.p	Np001G0170900
OG0013906	Roisl.0007s0564.1.p	Np004G2406500
OG0013907	Roisl.0007s0537.1.p	Np004G2403200
OG0013908	Roisl.0007s0524.1.p	Np004G2401600
OG0013910	Roisl.0007s0505.1.p	Np004G2400000
OG0013911	Roisl.0007s0496.1.p	Np004G2399000
OG0013912	Roisl.0007s0486.1.p	Np004G2397100
OG0013913	Roisl.0007s0482.1.p	Np004G2396600
OG0013914	Roisl.0007s0479.1.p	Np004G2396400
OG0013916	Roisl.0007s0460.1.p	Np004G2394500
OG0013917	Roisl.0007s0450.1.p	Np004G2393800
OG0013918	Roisl.0007s0412.1.p	Np004G2390000
OG0013920	Roisl.0031s0063.1.p	Np003G1275800
OG0013921	Roisl.0007s0388.1.p	Np004G2386700
OG0013922	Roisl.0007s0387.1.p	Np004G2386400
OG0013923	Roisl.0007s0386.1.p	Np004G2386300
OG0013924	Roisl.0007s0377.1.p	Np004G2385200
OG0013925	Roisl.0007s0372.1.p	Np004G2384700
OG0013926	Roisl.0007s0343.1.p	Np004G2380900
OG0013927	Roisl.0007s0336.1.p	Np004G2379100
OG0013928	Roisl.0007s0334.1.p	Np004G2378900
OG0013929	Roisl.0007s0323.1.p	Np004G2377900
OG0013930	Roisl.0007s0313.1.p	Np004G2376600
OG0013931	Roisl.0007s0310.1.p	Np004G2376300
OG0013932	Roisl.0007s0297.1.p	Np004G2375000
OG0013933	Roisl.0007s0275.1.p	Np004G2371900
OG0013934	Roisl.0007s0233.1.p	Np004G2366700
OG0013935	Roisl.0007s0219.1.p	Np004G2366200
OG0013936	Roisl.0007s0213.1.p	Np004G2365500
OG0013937	Roisl.0007s0210.1.p	Np004G2365400
OG0013938	Roisl.0007s0208.1.p	Np004G2365200, Np004G2365000
OG0013939	Roisl.0007s0189.1.p	Np004G2362000
OG0013940	Roisl.0007s0186.1.p	Np004G2361300
OG0013941	Roisl.0007s0177.1.p	Np004G2359700
OG0013942	Roisl.0007s0170.1.p	Np004G2359000
OG0013943	Roisl.0007s0164.1.p	Np004G2358200
OG0013944	Roisl.0007s0162.1.p	Np004G2358000
OG0013945	Roisl.0007s0203.1.p	Np004G2364400
OG0013946	Roisl.0007s0155.1.p	Np004G2357300
OG0013947	Roisl.0007s0146.1.p	Np004G2356200
OG0013948	Roisl.0011s0238.1.p	Np001G0247500
OG0013949	Roisl.0007s0122.1.p	Np004G2354000
OG0013950	Roisl.0007s0118.1.p	Np004G2353700
OG0013951	Roisl.0009s0290.1.p	Np005G3160100
OG0013952	Roisl.0007s0099.1.p	Np004G2351700
OG0013953	Roisl.0007s0096.1.p	Np004G2351100
OG0013954	Roisl.0007s0084.1.p	Np004G2350000
OG0013955	Roisl.0007s0053.1.p	Np004G2346700
OG0013956	Roisl.0049s0042.1.p	Np004G2340300, Np004G2341100
OG0013957	Roisl.0049s0043.1.p	Np004G2341000
OG0013958	Roisl.0049s0044.1.p	Np004G2340800
OG0013959	Roisl.0049s0049.1.p	Np002G1136900, Np004G2340000
OG0013960	Roisl.0049s0050.1.p	Np004G2339900
OG0013961	Roisl.0049s0074.1.p	Np004G2336200
OG0013962	Roisl.0191s0015.1.p	Np004G2332900
OG0013963	Roisl.0191s0039.1.p	Np004G2327700
OG0013964	Roisl.0191s0046.1.p	Np004G2326800
OG0013965	Roisl.0191s0056.1.p	Np004G2325400
OG0013967	Roisl.0191s0109.1.p	Np004G2317100
OG0013968	Roisl.0191s0118.1.p	Np004G2313300
OG0013969	Roisl.0191s0129.1.p	Np004G2312100
OG0013970	Roisl.0191s0131.1.p	Np004G2311900
OG0013971	Roisl.0191s0132.1.p	Np004G2311800
OG0013973	Roisl.0019s0331.1.p	Np002G0833200
OG0013974	Roisl.0019s0341.1.p	Np002G0834300
OG0013975	Roisl.0019s0346.1.p	Np002G0834700
OG0013976	Roisl.0019s0350.1.p	Np002G0835100
OG0013977	Roisl.0019s0355.1.p, Roisl.0019s0090.1.p	Np002G0835400
OG0013978	Roisl.0019s0358.1.p	Np002G0835700
OG0013979	Roisl.0019s0372.1.p	Np002G0836900
OG0013980	Roisl.0019s0378.1.p	Np002G0837700
OG0013981	Roisl.0019s0381.1.p	Np002G0838200
OG0013982	Roisl.0019s0412.1.p	Np002G0840300
OG0013983	Roisl.0019s0452.1.p	Np002G0846300
OG0013984	Roisl.0019s0455.1.p	Np002G0846800
OG0013985	Roisl.0019s0468.1.p	Np002G0849500
OG0013986	Roisl.0019s0477.1.p	Np002G0851200
OG0013987	Roisl.0019s0480.1.p	Np002G0851900
OG0013988	Roisl.0019s0481.1.p	Np002G0852000
OG0013989	Roisl.0019s0489.1.p	Np002G0853600
OG0013990	Roisl.0019s0516.1.p	Np002G0857200
OG0013991	Roisl.0008s0223.1.p	Np005G2828200
OG0013992	Roisl.0008s0226.1.p	Np005G2827800
OG0013993	Roisl.0209s0144.1.p	Np004G2057800
OG0013994	Roisl.0050s0094.1.p	Np002G1237000
OG0013995	Roisl.0050s0095.1.p	Np002G1236900
OG0013996	Roisl.0050s0096.1.p	Np002G1236800
OG0013997	Roisl.0010s0176.1.p	Np002G1226700
OG0013998	Roisl.0010s0164.1.p	Np002G1224600
OG0013999	Roisl.0022s0358.1.p	Np005G2786800
OG0014001	Roisl.0010s0135.1.p	Np002G1217100
OG0014002	Roisl.0011s0016.1.p	Np001G0281600
OG0014003	Roisl.0010s0109.1.p	Np002G1212500
OG0014004	Roisl.0010s0118.1.p	Np002G1211900
OG0014005	Roisl.0210s1359.1.p	Np003G1437300
OG0014006	Roisl.0010s0070.1.p	Np002G1207600
OG0014007	Roisl.0209s0559.1.p	Np002G1199900
OG0014008	Roisl.0209s0566.1.p	Np002G1199000
OG0014009	Roisl.0209s0591.1.p	Np002G1196000
OG0014010	Roisl.0209s0668.1.p	Np002G1186100
OG0014011	Roisl.0209s0678.1.p	Np002G1184100
OG0014012	Roisl.0209s0750.1.p	Np002G1174000
OG0014013	Roisl.0209s0769.1.p	Np002G1173100
OG0014014	Roisl.0209s0770.1.p	Np002G1173000
OG0014015	Roisl.0214s0543.1.p	Np002G1169600
OG0014016	Roisl.0214s0560.1.p	Np002G1166500
OG0014017	Roisl.0188s0019.1.p	Np007G3800600
OG0014018	Roisl.0214s0576.1.p	Np002G1164600
OG0014019	Roisl.0214s0595.1.p	Np002G1161000
OG0014020	Roisl.0214s0619.1.p	Np002G1157200
OG0014021	Roisl.0214s0632.1.p	Np002G1155200
OG0014022	Roisl.0027s0093.1.p	Np002G1147400
OG0014023	Roisl.0214s0698.1.p	Np002G1141400
OG0014024	Roisl.0214s0750.1.p	Np002G1132000
OG0014026	Roisl.0214s0775.1.p	Np002G1129100
OG0014027	Roisl.0008s0056.1.p	Np002G1112600
OG0014028	Roisl.0008s0026.1.p	Np002G1082800
OG0014029	Roisl.0008s0003.1.p	Np002G1079800
OG0014030	Roisl.0184s0067.1.p, Roisl.0184s0064.1.p	Np002G1070800
OG0014031	Roisl.0050s0091.1.p	Np002G1237400
OG0014032	Roisl.0050s0076.1.p	Np002G1238900
OG0014033	Roisl.0050s0063.1.p	Np002G1241300
OG0014034	Roisl.0050s0050.1.p	Np002G1243100
OG0014035	Roisl.0050s0049.1.p	Np002G1243200
OG0014036	Roisl.0050s0046.1.p	Np002G1243500
OG0014037	Roisl.0050s0045.1.p	Np002G1243600
OG0014038	Roisl.0050s0009.1.p	Np002G1247900
OG0014039	Roisl.0050s0007.1.p	Np002G1232500
OG0014040	Roisl.0020s0002.1.p	Np003G1758400
OG0014041	Roisl.0005s0107.1.p	Np001G0340800
OG0014042	Roisl.0005s0033.1.p	Np001G0315500
OG0014043	Roisl.0005s0031.1.p	Np001G0317300
OG0014044	Roisl.0005s0005.1.p	Np001G0326500
OG0014045	Roisl.0012s0339.1.p	Np001G0389900, Np001G0390400
OG0014046	Roisl.0012s0329.1.p	Np001G0392000
OG0014047	Roisl.0012s0323.1.p	Np001G0393000
OG0014048	Roisl.0012s0284.1.p	Np001G0397300
OG0014049	Roisl.0012s0281.1.p	Np001G0397700
OG0014050	Roisl.0082s0268.1.p	Np003G1846500
OG0014051	Roisl.0082s0249.1.p	Np003G1840100
OG0014052	Roisl.0082s0255.1.p	Np003G1839900
OG0014053	Roisl.0082s0251.1.p	Np003G1839300
OG0014054	Roisl.0044s0097.1.p	Np005G2751300
OG0014055	Roisl.0044s0103.1.p, Roisl.0019s0030.1.p	Np005G2750400
OG0014056	Roisl.0044s0106.1.p, Roisl.0019s0032.1.p	Np005G2750100
OG0014058	Roisl.0044s0142.1.p	Np005G2746100
OG0014059	Roisl.0044s0140.1.p	Np005G2745900
OG0014060	Roisl.0002s0054.1.p	Np005G3010800
OG0014061	Roisl.0002s0039.1.p	Np005G3007200
OG0014062	Roisl.0013s0160.1.p	Np004G2001400
OG0014063	Roisl.0013s0144.1.p	Np004G2000500
OG0014064	Roisl.0013s0142.1.p	Np004G1999300
OG0014065	Roisl.0013s0093.1.p	Np004G1993000
OG0014066	Roisl.0013s0124.1.p	Np004G1997200
OG0014067	Roisl.0013s0122.1.p	Np004G1997100
OG0014068	Roisl.0013s0095.1.p	Np004G1993200
OG0014069	Roisl.0013s0104.1.p	Np004G1994500
OG0014070	Roisl.0013s0092.1.p	Np004G1992800
OG0014071	Roisl.0013s0070.1.p	Np004G1989400
OG0014072	Roisl.0013s0064.1.p	Np004G1987900
OG0014073	Roisl.0013s0060.1.p	Np004G1987400
OG0014074	Roisl.0013s0056.1.p	Np004G1987000
OG0014075	Roisl.0013s0046.1.p	Np004G1986000
OG0014076	Roisl.0013s0045.1.p	Np004G1985900
OG0014077	Roisl.0013s0011.1.p	Np004G1983000
OG0014078	Roisl.0013s0007.1.p	Np004G1982600
OG0014079	Roisl.0013s0006.1.p	Np004G1982500
OG0014080	Roisl.0006s0004.1.p	Np004G1982300
OG0014081	Roisl.0004s0409.1.p	Np002G0786900
OG0014082	Roisl.0004s0411.1.p	Np002G0787400
OG0014083	Roisl.0115s0773.1.p	Np005G2600300
OG0014084	Roisl.0115s0771.1.p	Np005G2600500
OG0014085	Roisl.0115s0767.1.p	Np005G2600800
OG0014086	Roisl.0115s0755.1.p	Np005G2602200
OG0014087	Roisl.0115s0751.1.p	Np005G2602800
OG0014088	Roisl.0115s0747.1.p	Np005G2603200
OG0014089	Roisl.0115s0738.1.p	Np005G2604400
OG0014090	Roisl.0115s0726.1.p	Np005G2605800
OG0014091	Roisl.0115s0720.1.p	Np005G2606500
OG0014092	Roisl.0015s0195.1.p, Roisl.0115s0717.1.p	Np005G2607000
OG0014093	Roisl.0115s0706.1.p	Np004G2156300, Np005G2609000
OG0014094	Roisl.0115s0703.1.p	Np005G2609400
OG0014095	Roisl.0115s0697.1.p	Np005G2610700
OG0014096	Roisl.0115s0689.1.p	Np005G2611300
OG0014097	Roisl.0115s0686.1.p	Np005G2611600
OG0014099	Roisl.0115s0651.1.p	Np005G2616100
OG0014100	Roisl.0115s0650.1.p	Np005G2616300
OG0014101	Roisl.0001s0504.1.p	Np005G2618300
OG0014102	Roisl.0041s0024.1.p	Np001G0181000
OG0014103	Roisl.0001s0464.1.p	Np005G2622600
OG0014104	Roisl.0001s0458.1.p	Np005G2623200
OG0014105	Roisl.0001s0454.1.p	Np005G2623600
OG0014106	Roisl.0001s0446.1.p	Np005G2624900
OG0014107	Roisl.0001s0443.1.p	Np005G2625200
OG0014108	Roisl.0213s0737.1.p	Np007G3889100
OG0014109	Roisl.0001s0423.1.p	Np005G2627300
OG0014110	Roisl.0001s0421.1.p	Np005G2627500
OG0014111	Roisl.0001s0414.1.p	Np005G2698400
OG0014112	Roisl.0001s0401.1.p	Np005G2696900
OG0014113	Roisl.0001s0375.1.p	Np005G2693600
OG0014114	Roisl.0001s0371.1.p	Np005G2693300
OG0014116	Roisl.0001s0329.1.p	Np005G2688000
OG0014117	Roisl.0001s0312.1.p	Np003G1413300, Np007G3907900
OG0014118	Roisl.0001s0286.1.p	Np005G2683500
OG0014119	Roisl.0001s0285.1.p	Np005G2683400
OG0014120	Roisl.0001s0282.1.p	Np005G2683000
OG0014121	Roisl.0001s0271.1.p	Np005G2681900
OG0014122	Roisl.0001s0264.1.p	Np005G2680800
OG0014123	Roisl.0001s0260.1.p	Np005G2680400
OG0014124	Roisl.0001s0259.1.p	Np005G2680300
OG0014125	Roisl.0001s0248.1.p	Np005G2678700
OG0014126	Roisl.0001s0231.1.p	Np005G2676700
OG0014127	Roisl.0001s0211.1.p	Np005G2674600
OG0014128	Roisl.0001s0185.1.p	Np005G2670900
OG0014130	Roisl.0053s0103.1.p	Np005G3106600
OG0014131	Roisl.0001s0152.1.p	Np005G2664000
OG0014132	Roisl.0001s0125.1.p	Np005G2660000
OG0014133	Roisl.0001s0117.1.p	Np005G2657700
OG0014134	Roisl.0001s0089.1.p	Np005G2654600
OG0014135	Roisl.0001s0053.1.p	Np005G2648500
OG0014136	Roisl.0001s0041.1.p	Np005G2647300
OG0014137	Roisl.0001s0029.1.p	Np005G2646100
OG0014138	Roisl.0001s0014.1.p	Np005G2644600
OG0014139	Roisl.0003s0241.1.p	Np005G2705400
OG0014140	Roisl.0003s0261.1.p	Np005G2703000
OG0014141	Roisl.0003s0272.1.p	Np005G2701700
OG0014142	Roisl.0003s0278.1.p	Np005G2700500
OG0014143	Roisl.0003s0282.1.p	Np005G2700100
OG0014144	Roisl.0003s0287.1.p	Np005G2699700
OG0014145	Roisl.0003s0307.1.p	Np005G2628400
OG0014146	Roisl.0003s0314.1.p	Np005G2629000
OG0014147	Roisl.0003s0317.1.p	Np005G2629300
OG0014148	Roisl.0003s0327.1.p	Np005G2630600
OG0014149	Roisl.0003s0331.1.p	Np005G2631000
OG0014150	Roisl.0003s0348.1.p	Np005G2632500
OG0014151	Roisl.0008s0259.1.p	Np005G2633100
OG0014152	Roisl.0008s0261.1.p	Np005G2633300
OG0014153	Roisl.0008s0275.1.p	Np005G2634700
OG0014154	Roisl.0008s0284.1.p	Np005G2635800
OG0014155	Roisl.0008s0299.1.p	Np005G2637300
OG0014157	Roisl.0008s0339.1.p	Np005G2641400
OG0014158	Roisl.0008s0355.1.p	Np005G2642500
OG0014159	Roisl.0011s0164.1.p	Np001G0252000
OG0014160	Roisl.0003s0161.1.p	Np005G2717600
OG0014161	Roisl.0003s0160.1.p	Np005G2717700
OG0014162	Roisl.0003s0152.1.p	Np005G2718400
OG0014163	Roisl.0003s0140.1.p	Np005G2721800
OG0014164	Roisl.0189s0262.1.p	Np003G1844000
OG0014165	Roisl.0003s0115.1.p	Np005G2724800
OG0014166	Roisl.0003s0106.1.p	Np005G2726200
OG0014167	Roisl.0003s0097.1.p	Np005G2727000
OG0014168	Roisl.0003s0094.1.p	Np005G2727300
OG0014169	Roisl.0209s0483.1.p	Np001G0475200
OG0014170	Roisl.0028s0904.1.p	Np006G3412000
OG0014171	Roisl.0053s0281.1.p	Np007G3859100
OG0014172	Roisl.0053s0266.1.p	Np007G3861700
OG0014173	Roisl.0019s0231.1.p	Np002G0821300, Np002G0821700
OG0014174	Roisl.0019s0244.1.p	Np002G0823700, Np002G0822700
OG0014175	Roisl.0019s0250.1.p	Np002G0824500
OG0014176	Roisl.0019s0259.1.p	Np002G0825400
OG0014177	Roisl.0019s0267.1.p	Np002G0826100
OG0014178	Roisl.0019s0281.1.p	Np002G0826900
OG0014179	Roisl.0019s0317.1.p	Np002G0831400
OG0014180	Roisl.0019s0318.1.p	Np002G0831500
OG0014181	Roisl.0191s0154.1.p	Np004G2307500
OG0014182	Roisl.0191s0177.1.p	Np004G2304000
OG0014183	Roisl.0213s0829.1.p	Np002G0967400
OG0014184	Roisl.0191s0219.1.p	Np004G2295000
OG0014185	Roisl.0191s0255.1.p	Np004G2289800
OG0014186	Roisl.0191s0257.1.p	Np004G2289000
OG0014187	Roisl.0191s0334.1.p	Np004G2268800
OG0014188	Roisl.0191s0350.1.p	Np004G2261400
OG0014189	Roisl.0191s0365.1.p	Np004G2258600
OG0014190	Roisl.0191s0391.1.p	Np004G2247800
OG0014191	Roisl.0191s0393.1.p	Np004G2247700
OG0014192	Roisl.0191s0397.1.p	Np004G2246600
OG0014193	Roisl.0033s0057.1.p	Np006G3623000
OG0014195	Roisl.0191s0657.1.p	Np003G1870300
OG0014197	Roisl.0191s0583.1.p	Np003G1871100
OG0014198	Roisl.0191s0586.1.p	Np003G1871500
OG0014199	Roisl.0191s0592.1.p	Np003G1872200
OG0014200	Roisl.0191s0593.1.p	Np003G1872300
OG0014201	Roisl.0191s0599.1.p	Np003G1873300
OG0014202	Roisl.0191s0612.1.p	Np003G1874200
OG0014203	Roisl.0191s0611.1.p	Np003G1874300
OG0014204	Roisl.0191s0618.1.p	Np003G1876000
OG0014205	Roisl.0191s0619.1.p	Np003G1876100
OG0014206	Roisl.0191s0623.1.p	Np003G1876800
OG0014207	Roisl.0191s0629.1.p	Np003G1877500
OG0014209	Roisl.0191s0651.1.p	Np003G1880800
OG0014210	Roisl.0191s0570.1.p	Np003G1882800
OG0014211	Roisl.0022s0277.1.p	Np005G2796600
OG0014212	Roisl.0191s0540.1.p	Np003G1885800
OG0014213	Roisl.0191s0514.1.p	Np003G1889600
OG0014214	Roisl.0191s0513.1.p	Np003G1890700
OG0014215	Roisl.0191s0492.1.p	Np003G1892000
OG0014216	Roisl.0191s0486.1.p	Np003G1892500
OG0014218	Roisl.0015s0049.1.p	Np006G3488500, Np003G1895100
OG0014219	Roisl.0015s0047.1.p	Np003G1895300
OG0014220	Roisl.0015s0046.1.p	Np003G1895400
OG0014221	Roisl.0015s0029.1.p	Np003G1897400
OG0014222	Roisl.0015s0026.1.p	Np003G1897600
OG0014223	Roisl.0115s0003.1.p, Roisl.0063s0003.1.p	Np006G3714000
OG0014225	Roisl.0015s0085.1.p	Np004G2099800
OG0014226	Roisl.0191s0405.1.p	Np004G2089400
OG0014227	Roisl.0111s0007.1.p	Np004G2037800
OG0014228	Roisl.0111s0006.1.p	Np004G2037700
OG0014229	Roisl.0075s0222.1.p	Np004G2037500
OG0014230	Roisl.0022s0339.1.p	Np005G2788500
OG0014231	Roisl.0022s0403.1.p	Np005G2780100
OG0014232	Roisl.0022s0414.1.p	Np005G2776500
OG0014233	Roisl.0022s0415.1.p	Np005G2776400
OG0014234	Roisl.0022s0445.1.p	Np005G2773000
OG0014235	Roisl.0022s0446.1.p	Np005G2772900
OG0014236	Roisl.0022s0456.1.p	Np005G2771600
OG0014237	Roisl.0011s0289.1.p, Roisl.0011s0291.1.p	Np001G0239200
OG0014238	Roisl.0022s0483.1.p	Np005G2768400
OG0014239	Roisl.0022s0484.1.p	Np005G2768300
OG0014240	Roisl.0022s0496.1.p	Np005G2767100
OG0014241	Roisl.0011s0292.1.p	Np001G0239100
OG0014242	Roisl.0011s0311.1.p	Np001G0237300
OG0014243	Roisl.0021s0438.1.p	Np004G2437000
OG0014244	Roisl.0021s0446.1.p	Np004G2434900
OG0014245	Roisl.0021s0470.1.p	Np004G2431900
OG0014246	Roisl.0007s0171.1.p	Np004G2359100
OG0014247	Roisl.0007s0035.1.p	Np004G2344300
OG0014248	Roisl.0191s0259.1.p	Np004G2288300
OG0014248	Roisl.0191s0258.1.p	Np004G2288400
OG0014249	Roisl.0191s0411.1.p	Np004G2090200
OG0014250	Roisl.0191s0426.1.p	Np004G2091700
OG0014251	Roisl.0191s0432.1.p	Np004G2092400
OG0014252	Roisl.0191s0439.1.p	Np004G2093300
OG0014253	Roisl.0015s0059.1.p	Np004G2096500
OG0014254	Roisl.0015s0114.1.p	Np004G2103100
OG0014255	Roisl.0209s0148.1.p	Np004G2057000
OG0014258	Roisl.0050s0067.1.p	Np002G1240500
OG0014260	Roisl.0019s0211.1.p	Np002G0817800
OG0014261	Roisl.0004s0305.1.p	Np002G0772200
OG0014263	Roisl.0115s0178.1.p	Np002G0720900
OG0014264	Roisl.0016s0199.1.p	Np007G4231500
OG0014265	Roisl.0074s0702.1.p	Np007G4082900
OG0014266	Roisl.0074s0681.1.p	Np007G4079900
OG0014267	Roisl.0115s0579.1.p	Np007G3829900
OG0014268	Roisl.0053s0269.1.p	Np007G3861100
OG0014271	Roisl.0045s0053.1.p	Np007G3781100
OG0014273	Roisl.0206s0019.1.p	Np007G3736000, Np006G3297700, Np003G1503200
OG0014274	Roisl.0063s0049.1.p	Np006G3707400
OG0014275	Roisl.0046s0504.1.p	Np006G3677500
OG0014276	Roisl.0006s0560.1.p	Np006G3667900
OG0014278	Roisl.0043s0033.1.p	Np006G3627600
OG0014280	Roisl.0033s0146.1.p	Np006G3487000, Np006G3542800
OG0014281	Roisl.0028s0792.1.p	Np006G3433000
OG0014282	Roisl.0028s0939.1.p	Np006G3408000
OG0014283	Roisl.0028s0960.1.p	Np006G3406200
OG0014284	Roisl.0028s0970.1.p	Np006G3403900
OG0014286	Roisl.0028s0563.1.p	Np006G3312700
OG0014287	Roisl.0011s0014.1.p	Np001G0281800
OG0014288	Roisl.0011s0047.1.p	Np001G0273500
OG0014290	Roisl.0011s0457.1.p	Np001G0220400
OG0014291	Roisl.0184s0219.1.p	Np001G0187500
OG0014292	Roisl.0184s0223.1.p	Np001G0187400
OG0014293	Roisl.0185s0072.1.p	Np001G0185000
OG0014294	Roisl.0021s0480.1.p	Np007G3766800
