Orthogroup	Euclidium_syriacum	Erysimum_linariifolium
OG0013938	ESY5_g4671_DN3_SP8_c0.t1	El005G269930
OG0013939	ESY3_g27007_DN3_SP0_c0.t1, ESY9_g43699_DN3_SP0_c0.t1	El005G269920
OG0013940	ESY10_g15387_DN3_SP0_c11.t1	El001G047970
OG0013941	ESY5_g3377_DN2_SP0_c0.t1	El002G092820
OG0013943	ESY5_g3331_DN3_SP0_c0.t1	El002G092420
OG0013944	ESY5_g3321_DN3_SP3_c0.t1	El002G092380
OG0013945	ESY5_g3305_DN3_SP1_c0.t1	El002G092280
OG0013946	ESY5_g3301_DN3_SP8_c15.t1	El002G092240
OG0013947	ESY5_g3295_DN3_SP3_c0.t1	El002G092170
OG0013948	ESY5_g3284_DN3_SP8_c0.t1	El002G092120
OG0013949	ESY5_g3275_DN3_SP5_c0.t1	El002G092060
OG0013950	ESY5_g3163_DN3_SP2_c0.t1	El002G091370
OG0013951	ESY5_g3150_DN3_SP8_c0.t1	El002G091250
OG0013952	ESY5_g3144_DN3_SP6_c0.t1	El002G091200
OG0013953	ESY5_g3137_DN3_SP7_c0.t1	El002G091140
OG0013954	ESY5_g3842_DN1_SP0_c0.t1	El001G029280
OG0013955	ESY5_g4461_DN3_SP8_c0.t1	El002G090510
OG0013956	ESY5_g4517_DN2_SP0_c0.t1	El002G090010
OG0013957	ESY5_g4538_DN3_SP6_c0.t1	El002G089880
OG0013959	ESY5_g4579_DN3_SP1_c0.t1	El002G089570
OG0013960	ESY5_g4594_DN3_SP0_c0.t1	El002G089460
OG0013961	ESY5_g4595_DN3_SP5_c0.t1	El002G089450
OG0013962	ESY5_g4634_DN3_SP1_c0.t1	El002G088390, El002G089110
OG0013963	ESY5_g4674_DN2_SP0_c0.t1	El002G088810
OG0013964	ESY5_g4694_DN2_SP0_c0.t1	El002G088660
OG0013966	ESY5_g4757_DN3_SP6_c0.t1	El002G088100
OG0013967	ESY5_g4779_DN3_SP0_c11.t1	El002G087920
OG0013968	ESY5_g4791_DN1_SP0_c0.t1	El002G087830
OG0013970	ESY5_g4880_DN3_SP2_c0.t1	El002G087190
OG0013971	ESY5_g4915_DN2_SP0_c0.t1	El002G087030
OG0013972	ESY5_g4922_DN3_SP7_c0.t1	El002G086990, El002G089930
OG0013973	ESY5_g4955_DN3_SP0_c0.t1	El002G086790
OG0013974	ESY5_g4988_DN3_SP0_c0.t1	El002G086540
OG0013975	ESY5_g5036_DN3_SP0_c0.t1	El002G086270
OG0013976	ESY5_g5050_DN3_SP0_c0.t1	El002G086140
OG0013977	ESY5_g5057_DN3_SP8_c0.t1	El002G086100
OG0013978	ESY5_g5168_DN3_SP0_c0.t1	El002G085290
OG0013979	ESY5_g5217_DN3_SP0_c0.t1, ESY5_g5305_DN3_SP0_c9.t1	El002G084990
OG0013980	ESY5_g5242_DN3_SP0_c0.t1	El002G084850
OG0013981	ESY5_g5246_DN3_SP5_c0.t1	El002G084820
OG0013982	ESY5_g5337_DN2_SP0_c0.t1	El002G084360
OG0013983	ESY5_g5395_DN2_SP0_c0.t1, ESY5_g5394_DN1_SP0_c0.t1	El006G287760
OG0013984	ESY5_g5432_DN3_SP8_c0.t1	El002G083850
OG0013985	ESY5_g5454_DN2_SP0_c0.t1	El002G083690
OG0013986	ESY5_g5456_DN3_SP0_c0.t1	El002G083670
OG0013987	ESY5_g5459_DN3_SP0_c0.t1	El002G083640
OG0013988	ESY5_g5462_DN1_SP0_c0.t1	El002G083620
OG0013989	ESY5_g5469_DN3_SP0_c0.t1	El002G083560
OG0013991	ESY5_g5495_DN3_SP8_c0.t1	El002G083310
OG0013992	ESY5_g5509_DN3_SP5_c0.t1	El002G083120
OG0013993	ESY5_g5535_DN3_SP0_c0.t1	El002G082820
OG0013994	ESY5_g5537_DN3_SP5_c0.t1	El002G082800
OG0013995	ESY5_g5540_DN3_SP8_c0.t1	El006G287160
OG0013996	ESY5_g5544_DN3_SP2_c0.t1	El002G082750
OG0013997	ESY5_g5571_DN3_SP7_c0.t1	El001G017660
OG0013998	ESY5_g5580_DN2_SP0_c0.t1	El002G082420
OG0013999	ESY7_g17676_DN3_SP0_c0.t1	El001G067630
OG0014000	ESY7_g17589_DN3_SP8_c0.t1	El001G066900
OG0014001	ESY7_g16896_DN3_SP1_c0.t1	El001G061270
OG0014002	ESY7_g17613_DN3_SP7_c0.t1, ESY11_g53660_DN3_SP1_c0.t1	El001G067030
OG0014003	ESY7_g17616_DN3_SP8_c0.t1	El001G067060
OG0014004	ESY7_g17660_DN3_SP8_c0.t1	El001G067470
OG0014005	ESY7_g17559_DN3_SP8_c0.t1	El001G066710
OG0014006	ESY7_g17442_DN3_SP0_c0.t1	El001G065970
OG0014007	ESY7_g17415_DN3_SP1_c0.t1	El001G065700
OG0014008	ESY7_g17414_DN3_SP0_c0.t1	El001G065690
OG0014009	ESY7_g17413_DN3_SP0_c0.t1	El001G065680
OG0014010	ESY7_g17409_DN3_SP0_c0.t1	El001G065620
OG0014011	ESY7_g17405_DN3_SP0_c0.t1	El001G065590
OG0014012	ESY7_g17386_DN3_SP6_c0.t1	El001G065430
OG0014013	ESY7_g17385_DN3_SP0_c0.t1, ESY7_g17348_DN2_SP0_c0.t1	El001G065420
OG0014014	ESY7_g17364_DN3_SP0_c0.t1	El001G065260
OG0014015	ESY7_g17346_DN3_SP0_c0.t1	El001G065160
OG0014016	ESY7_g17340_DN3_SP8_c0.t1	El001G065120
OG0014018	ESY7_g17261_DN3_SP8_c1.t1	El001G064250
OG0014019	ESY7_g17251_DN3_SP0_c0.t1	El001G064170
OG0014020	ESY7_g17228_DN3_SP8_c0.t1	El001G063950
OG0014021	ESY7_g17211_DN3_SP8_c0.t1	El001G063820
OG0014022	ESY7_g17197_DN3_SP0_c0.t1	El001G063730
OG0014023	ESY7_g17173_DN3_SP8_c0.t1	El001G063540
OG0014024	ESY7_g17174_DN3_SP8_c5.t1	El001G063550
OG0014025	ESY7_g17145_DN2_SP0_c0.t1	El001G063260
OG0014026	ESY7_g17075_DN3_SP0_c0.t1	El001G062520
OG0014027	ESY2_g34651_DN3_SP8_c8.t1	El004G230170
OG0014028	ESY7_g17069_DN3_SP6_c0.t1	El001G062460
OG0014029	ESY7_g17035_DN3_SP3_c0.t1	El001G062260
OG0014031	ESY7_g17019_DN3_SP8_c0.t1	El001G062070
OG0014032	ESY7_g16972_DN3_SP0_c0.t1	El001G061940, El001G061900
OG0014033	ESY7_g16932_DN3_SP8_c0.t1	El001G061580
OG0014034	ESY7_g16890_DN3_SP1_c0.t1	El001G061230
OG0014035	ESY7_g16869_DN3_SP0_c0.t1	El001G061040
OG0014036	ESY10_g15300_DN3_SP8_c0.t1	El001G051260
OG0014037	ESY10_g15367_DN3_SP8_c0.t1	El001G051090
OG0014038	ESY10_g15369_DN3_SP2_c0.t1	El001G051050
OG0014039	ESY10_g15376_DN3_SP0_c0.t1	El001G051030
OG0014040	ESY10_g15393_DN3_SP6_c0.t1	El001G050870
OG0014041	ESY10_g15407_DN2_SP0_c0.t1	El001G050730
OG0014042	ESY20_g12908_DN3_SP7_c0.t1	El007G359290
OG0014043	ESY10_g15503_DN3_SP7_c0.t1	El001G049710
OG0014044	ESY10_g15633_DN3_SP5_c0.t1	El001G049170, El001G049180, El001G049190
OG0014045	ESY10_g15787_DN2_SP0_c0.t1	El001G048110
OG0014046	ESY7_g17852_DN3_SP1_c0.t1	El007G346900
OG0014048	ESY5_g2949_DN3_SP3_c0.t1	El007G347020
OG0014049	ESY15_g64462_DN3_SP8_c0.t1	El007G347080
OG0014050	ESY15_g64744_DN3_SP0_c0.t1	El007G349110
OG0014051	ESY4_g26597_DN3_SP0_c0.t1	El007G347540
OG0014052	ESY7_g17737_DN3_SP8_c0.t1	El001G068130
OG0014053	ESY7_g18463_DN3_SP0_c0.t1	El001G074950
OG0014054	ESY7_g18482_DN3_SP0_c0.t1	El001G074790
OG0014055	ESY7_g18470_DN3_SP0_c0.t1	El001G074900
OG0014056	ESY7_g17554_DN3_SP2_c0.t1	El001G066660
OG0014057	ESY7_g18717_DN1_SP0_c0.t1	El001G075230
OG0014058	ESY7_g18725_DN2_SP0_c0.t1, ESY8_g58118_DN2_SP0_c0.t1	El001G075270
OG0014059	ESY7_g18729_DN3_SP7_c0.t1	El001G075300
OG0014060	ESY7_g18740_DN3_SP0_c0.t1	El001G075360
OG0014061	ESY15_g64874_DN3_SP0_c0.t1	El007G351220
OG0014062	ESY7_g18787_DN3_SP0_c0.t1	El001G075980
OG0014063	ESY7_g18794_DN3_SP8_c0.t1	El001G076060
OG0014064	ESY7_g18819_DN3_SP6_c0.t1	El001G076180
OG0014065	ESY7_g18837_DN3_SP0_c0.t1	El001G075670, El001G076270
OG0014066	ESY7_g16585_DN3_SP0_c0.t1, ESY7_g19414_DN3_SP0_c19.t1, ESY7_g18845_DN3_SP0_c0.t1	El001G039310
OG0014067	ESY7_g18853_DN3_SP8_c0.t1	El001G076390
OG0014068	ESY7_g18861_DN3_SP6_c0.t1	El001G076480
OG0014069	ESY7_g18884_DN3_SP5_c0.t1	El001G076580
OG0014070	ESY7_g18903_DN3_SP0_c0.t1, ESY3_g31202_DN3_SP0_c0.t1	El001G076770
OG0014071	ESY7_g18906_DN3_SP0_c0.t1	El001G076800, El003G181180
OG0014072	ESY7_g18944_DN3_SP8_c0.t1	El001G077010
OG0014073	ESY7_g18951_DN3_SP0_c0.t1	El001G077070
OG0014074	ESY7_g19018_DN3_SP0_c0.t1	El001G077720
OG0014075	ESY7_g19016_DN3_SP4_c0.t1	El001G077660
OG0014077	ESY7_g19005_DN3_SP8_c0.t1	El001G077460, El001G077500
OG0014078	ESY7_g19026_DN3_SP0_c0.t1	El001G077800
OG0014079	ESY7_g19050_DN3_SP0_c0.t1, ESY7_g19048_DN3_SP7_c0.t1	El001G077830
OG0014080	ESY7_g19055_DN3_SP0_c0.t1	El001G077900
OG0014081	ESY7_g19062_DN3_SP4_c0.t1	El001G077930
OG0014083	ESY7_g19099_DN3_SP1_c0.t1	El001G078170
OG0014084	ESY6_g49910_DN3_SP7_c0.t1	El001G051850
OG0014085	ESY6_g49948_DN3_SP2_c0.t1	El001G052600
OG0014086	ESY6_g49947_DN3_SP0_c0.t1	El001G052590
OG0014087	ESY6_g49974_DN3_SP0_c0.t1	El001G053050
OG0014088	ESY6_g50076_DN3_SP7_c0.t1	El001G055580
OG0014089	ESY6_g50068_DN3_SP0_c0.t1	El001G055450
OG0014090	ESY6_g50066_DN3_SP0_c0.t1	El001G055420
OG0014091	ESY6_g50080_DN3_SP4_c0.t1	El006G313010, El001G055620
OG0014092	ESY6_g50090_DN3_SP2_c0.t1	El001G055680
OG0014093	ESY6_g50124_DN3_SP7_c0.t1	El001G056110
OG0014094	ESY6_g50141_DN3_SP8_c0.t1	El001G056330, El002G129820
OG0014095	ESY3_g27271_DN3_SP0_c0.t1	El007G345380
OG0014096	ESY6_g50209_DN3_SP4_c0.t1	El001G057120
OG0014097	ESY6_g50211_DN2_SP0_c0.t1	El001G057140
OG0014098	ESY6_g49566_DN3_SP0_c0.t1	El007G329870
OG0014099	ESY6_g49504_DN3_SP4_c0.t1	El007G329370
OG0014100	ESY6_g49497_DN3_SP0_c0.t1	El007G329310
OG0014101	ESY6_g49452_DN3_SP0_c0.t1, ESY6_g49449_DN3_SP0_c0.t1	El007G329070
OG0014102	ESY4_g23926_DN2_SP0_c0.t1	El003G155780
OG0014103	ESY6_g49415_DN3_SP6_c0.t1	El007G328670
OG0014104	ESY6_g49398_DN3_SP1_c0.t1	El007G328590
OG0014105	ESY6_g49369_DN2_SP0_c0.t1	El007G328330
OG0014106	ESY6_g49842_DN3_SP5_c0.t1	El007G327990
OG0014107	ESY6_g49832_DN3_SP4_c0.t1	El007G327880
OG0014108	ESY6_g49823_DN3_SP1_c0.t1	El007G327850
OG0014109	ESY6_g49815_DN3_SP6_c0.t1	El007G327780
OG0014110	ESY6_g49795_DN3_SP3_c0.t1, ESY6_g49794_DN3_SP5_c0.t1	El007G327710
OG0014111	ESY6_g49755_DN3_SP1_c0.t1	El007G327560
OG0014112	ESY6_g49754_DN3_SP2_c0.t1	El007G327550
OG0014113	ESY6_g48634_DN3_SP5_c0.t1	El007G332700
OG0014114	ESY6_g48611_DN3_SP7_c0.t1	El007G332830
OG0014115	ESY6_g48580_DN3_SP0_c0.t1	El007G333120
OG0014116	ESY1_g10161_DN3_SP2_c0.t1	El001G021740
OG0014117	ESY1_g10152_DN3_SP0_c0.t1	El001G021670
OG0014118	ESY1_g10147_DN3_SP0_c0.t1	El001G021610
OG0014119	ESY1_g10140_DN3_SP0_c0.t1	El001G021560
OG0014120	ESY1_g10102_DN3_SP0_c0.t1	El001G021310
OG0014121	ESY1_g10077_DN3_SP8_c0.t1	El001G021070
OG0014122	ESY1_g10024_DN3_SP7_c0.t1	El001G020800
OG0014123	ESY4_g26285_DN3_SP0_c0.t1	El001G020790
OG0014124	ESY1_g9960_DN3_SP8_c0.t1	El001G020590
OG0014125	ESY10_g15373_DN3_SP0_c0.t1	El001G020460, El001G039330
OG0014126	ESY1_g9811_DN3_SP0_c0.t1	El001G019960
OG0014127	ESY1_g9783_DN3_SP0_c0.t1	El001G019730
OG0014128	ESY1_g9755_DN3_SP0_c0.t1	El001G019640
OG0014129	ESY1_g9657_DN3_SP0_c0.t1	El001G019340
OG0014130	ESY1_g9648_DN3_SP8_c0.t1	El001G019270
OG0014131	ESY1_g9564_DN3_SP0_c0.t1	El001G019020
OG0014132	ESY1_g9448_DN3_SP0_c0.t1	El001G018840
OG0014133	ESY1_g9284_DN3_SP0_c0.t1	El001G018350
OG0014134	ESY1_g9213_DN3_SP6_c0.t1	El001G018210
OG0014135	ESY1_g9110_DN3_SP0_c0.t1	El001G017850
OG0014136	ESY1_g9084_DN3_SP4_c0.t1	El001G017770
OG0014138	ESY1_g10486_DN3_SP0_c0.t1	El001G007890
OG0014139	ESY1_g8633_DN3_SP0_c0.t1	El001G017310, El003G181460
OG0014140	ESY1_g8617_DN3_SP8_c0.t1	El001G017240
OG0014141	ESY1_g8466_DN2_SP0_c0.t1	El001G016810
OG0014142	ESY1_g8418_DN3_SP8_c0.t1	El001G016730
OG0014144	ESY1_g8303_DN3_SP0_c0.t1	El001G016370, El001G016410
OG0014145	ESY1_g8296_DN3_SP6_c0.t1	El001G016400, El001G016360
OG0014146	ESY1_g8143_DN2_SP0_c0.t1	El001G015840
OG0014147	ESY1_g8083_DN3_SP0_c0.t1	El001G015660
OG0014148	ESY1_g8028_DN3_SP5_c0.t1	El001G015360
OG0014149	ESY2_g34877_DN3_SP0_c0.t1	El004G226130
OG0014150	ESY1_g7912_DN3_SP0_c0.t1	El001G014860
OG0014151	ESY1_g7883_DN3_SP8_c0.t1	El001G014800
OG0014152	ESY9_g42526_DN3_SP8_c0.t1	El001G014600
OG0014153	ESY1_g7697_DN3_SP8_c0.t1	El001G014240
OG0014155	ESY1_g7623_DN3_SP4_c0.t1	El001G013950
OG0014156	ESY1_g7570_DN3_SP1_c0.t1	El001G013840
OG0014157	ESY1_g7307_DN3_SP0_c0.t1	El001G013650
OG0014158	ESY1_g7106_DN3_SP8_c18.t1	El001G012470
OG0014159	ESY1_g6910_DN3_SP8_c0.t1	El001G012400
OG0014160	ESY3_g30257_DN3_SP8_c0.t1	El001G012390
OG0014161	ESY5_g5070_DN3_SP6_c0.t1	El001G012260
OG0014162	ESY12_g51838_DN3_SP0_c0.t1	El006G282640
OG0014163	ESY15_g64910_DN3_SP1_c0.t1	El001G011470
OG0014164	ESY19_g42215_DN3_SP5_c0.t1	El001G012080
OG0014165	ESY19_g42005_DN3_SP0_c0.t1	El004G218040
OG0014166	ESY19_g41968_DN3_SP8_c0.t1	El004G217790
OG0014167	ESY5_g2391_DN2_SP0_c0.t1	El004G218290
OG0014168	ESY2_g33573_DN3_SP8_c0.t1	El004G197240
OG0014169	ESY2_g34528_DN3_SP0_c0.t1	El004G218500
OG0014170	ESY2_g34526_DN3_SP3_c0.t1	El004G218480
OG0014171	ESY2_g34436_DN2_SP0_c0.t1	El004G219440
OG0014172	ESY2_g34426_DN2_SP0_c0.t1	El004G219510
OG0014173	ESY18_g63337_DN1_SP0_c0.t1	El003G183300, El004G233870
OG0014174	ESY2_g35381_DN3_SP0_c0.t1	El004G220310
OG0014175	ESY2_g35393_DN3_SP0_c0.t1	El004G220400
OG0014176	ESY2_g35398_DN3_SP5_c0.t1	El004G220460
OG0014177	ESY2_g35400_DN3_SP0_c0.t1	El002G112240, El004G220490
OG0014178	ESY2_g35429_DN3_SP0_c0.t1	El004G220740
OG0014179	ESY2_g35478_DN3_SP0_c0.t1	El004G221230
OG0014180	ESY2_g35541_DN3_SP0_c0.t1	El004G221860
OG0014181	ESY2_g35583_DN3_SP2_c0.t1	El004G222230
OG0014182	ESY2_g35587_DN3_SP0_c0.t1	El004G222280
OG0014183	ESY2_g35643_DN3_SP2_c0.t1	El004G223000
OG0014184	ESY2_g35655_DN3_SP0_c0.t1	El004G223120
OG0014185	ESY2_g35663_DN3_SP4_c0.t1	El004G223190
OG0014187	ESY2_g35676_DN2_SP0_c0.t1	El004G223320
OG0014188	ESY2_g35712_DN3_SP0_c0.t1, ESY17_g39131_DN3_SP0_c0.t1	El004G223510
OG0014189	ESY2_g35734_DN3_SP0_c0.t1	El004G223660
OG0014190	ESY2_g35735_DN3_SP0_c0.t1	El004G223670
OG0014191	ESY2_g35747_DN3_SP1_c0.t1	El004G223830
OG0014192	ESY2_g35748_DN3_SP2_c0.t1	El004G223840
OG0014193	ESY2_g35032_DN3_SP0_c0.t1	El004G231530
OG0014194	ESY2_g35088_DN3_SP0_c0.t1	El004G230840
OG0014195	ESY2_g35096_DN3_SP0_c0.t1	El004G230780
OG0014196	ESY2_g34603_DN3_SP0_c0.t1	El004G230650
OG0014197	ESY2_g34634_DN3_SP8_c0.t1	El004G230350
OG0014198	ESY2_g34639_DN3_SP3_c3.t1	El004G230320
OG0014199	ESY2_g34656_DN3_SP0_c0.t1	El004G230110
OG0014200	ESY2_g34664_DN3_SP4_c0.t1	El004G230050
OG0014202	ESY2_g34698_DN3_SP0_c0.t1	El004G229680
OG0014203	ESY2_g34720_DN3_SP8_c0.t1	El004G229500
OG0014204	ESY2_g34751_DN3_SP8_c0.t1	El004G229210, El004G229200
OG0014205	ESY2_g34793_DN2_SP5_c0.t1	El004G228870
OG0014206	ESY2_g34795_DN2_SP5_c0.t1	El004G228850
OG0014207	ESY2_g34804_DN3_SP5_c8.t1	El004G228820
OG0014208	ESY2_g34819_DN3_SP0_c0.t1	El004G228640
OG0014209	ESY2_g36095_DN2_SP0_c0.t1	El004G228420
OG0014210	ESY2_g36062_DN3_SP0_c0.t1	El004G228150
OG0014211	ESY2_g36019_DN3_SP8_c0.t1	El004G227880
OG0014212	ESY2_g36017_DN3_SP0_c3.t1	El004G227870
OG0014213	ESY7_g17654_DN3_SP0_c0.t1, ESY2_g35986_DN3_SP0_c0.t1	El004G227660
OG0014214	ESY2_g35977_DN3_SP0_c0.t1	El004G227630
OG0014215	ESY2_g35953_DN3_SP0_c0.t1	El004G227440
OG0014216	ESY2_g35014_DN3_SP1_c0.t1	El004G227330
OG0014217	ESY2_g34994_DN3_SP0_c0.t1	El004G227240
OG0014218	ESY2_g34970_DN3_SP0_c0.t1	El004G226990
OG0014219	ESY2_g34965_DN3_SP7_c0.t1	El004G226950
OG0014220	ESY2_g34958_DN3_SP7_c0.t1	El004G226880
OG0014221	ESY2_g34950_DN3_SP8_c0.t1	El004G226790
OG0014222	ESY2_g34936_DN3_SP0_c2.t1	El004G226710
OG0014223	ESY2_g34932_DN2_SP0_c0.t1	El004G226680
OG0014224	ESY2_g34905_DN3_SP8_c0.t1	El004G226420
OG0014225	ESY2_g34902_DN3_SP6_c0.t1	El004G226380
OG0014226	ESY2_g34892_DN3_SP0_c0.t1	El004G226280
OG0014227	ESY2_g34889_DN3_SP1_c0.t1	El004G226250
OG0014229	ESY2_g34879_DN3_SP0_c0.t1	El004G226150
OG0014230	ESY2_g34871_DN3_SP0_c0.t1	El004G226090
OG0014231	ESY2_g35935_DN3_SP7_c0.t1	El004G225720
OG0014232	ESY2_g35903_DN3_SP3_c0.t1	El004G225410
OG0014233	ESY2_g35897_DN3_SP6_c0.t1	El004G225310
OG0014235	ESY2_g35853_DN3_SP3_c0.t1	El004G224880
OG0014236	ESY2_g35840_DN3_SP8_c0.t1	El004G224760
OG0014237	ESY2_g35837_DN3_SP2_c0.t1	El004G224730
OG0014238	ESY5_g4322_DN3_SP0_c0.t1	El002G101550
OG0014239	ESY2_g35817_DN3_SP0_c0.t1	El004G224540
OG0014240	ESY2_g35815_DN2_SP0_c0.t1	El004G224530
OG0014241	ESY2_g35809_DN3_SP2_c0.t1	El004G224450
OG0014242	ESY2_g35790_DN3_SP8_c0.t1	El004G224220
OG0014243	ESY2_g36816_DN3_SP0_c0.t1	El004G232350
OG0014244	ESY2_g36801_DN3_SP4_c0.t1	El004G232440
OG0014245	ESY2_g36782_DN3_SP0_c0.t1	El004G232530
OG0014246	ESY2_g36774_DN3_SP0_c0.t1	El006G318620, El004G232620
OG0014248	ESY2_g36713_DN3_SP8_c0.t1	El004G232860
OG0014249	ESY2_g36712_DN2_SP0_c0.t1	El004G232870
OG0014250	ESY2_g36694_DN3_SP8_c0.t1	El004G232950, El004G234420
OG0014251	ESY2_g36692_DN3_SP0_c0.t1	El004G232970
OG0014252	ESY2_g36638_DN3_SP8_c0.t1	El004G233460
OG0014253	ESY2_g36614_DN3_SP0_c0.t1	El004G233730
OG0014254	ESY2_g36567_DN3_SP6_c0.t1	El004G234100
OG0014255	ESY2_g36566_DN3_SP0_c0.t1	El004G234110
OG0014256	ESY2_g36559_DN2_SP2_c0.t1	El004G234160
OG0014257	ESY2_g36558_DN3_SP0_c0.t1	El004G234190
OG0014258	ESY2_g36550_DN3_SP0_c0.t1	El004G234230
OG0014259	ESY2_g36512_DN3_SP0_c0.t1	El004G234520
OG0014260	ESY2_g36498_DN3_SP0_c0.t1	El004G234580
OG0014261	ESY2_g36489_DN3_SP0_c0.t1	El004G234620, El004G234640
OG0014262	ESY2_g36485_DN3_SP0_c0.t1	El004G234660
OG0014263	ESY2_g36469_DN3_SP0_c0.t1	El004G234790
OG0014264	ESY2_g36471_DN3_SP3_c0.t1	El004G234770
OG0014265	ESY3_g30101_DN3_SP3_c0.t1	El005G248480
OG0014266	ESY3_g30135_DN2_SP0_c0.t1	El005G248750
OG0014267	ESY3_g30175_DN3_SP8_c0.t1	El005G249140
OG0014268	ESY3_g30294_DN3_SP8_c0.t1	El005G249930
OG0014270	ESY6_g47231_DN3_SP8_c0.t1	El007G339990
OG0014271	ESY3_g30324_DN3_SP0_c0.t1	El005G250200
OG0014273	ESY2_g36215_DN2_SP0_c0.t1	El001G062810
OG0014273	ESY3_g30336_DN3_SP0_c0.t1	El005G250250
OG0014274	ESY3_g30438_DN3_SP0_c0.t1	El005G250890
OG0014275	ESY3_g30499_DN3_SP2_c0.t1	El005G251230
OG0014276	ESY3_g30502_DN3_SP0_c0.t1	El005G251260
OG0014277	ESY3_g30506_DN3_SP6_c0.t1	El005G251290
OG0014278	ESY3_g30532_DN3_SP0_c0.t1	El005G251580
OG0014279	ESY3_g30546_DN3_SP3_c0.t1	El005G251750
OG0014280	ESY3_g30599_DN2_SP0_c0.t1	El005G252220
OG0014281	ESY3_g30606_DN3_SP8_c0.t1	El005G252270
OG0014282	ESY3_g30646_DN3_SP0_c0.t1	El005G252620
OG0014283	ESY15_g64861_DN3_SP8_c0.t1	El001G011560
OG0014284	ESY3_g30011_DN3_SP0_c0.t1	El005G252770
OG0014285	ESY3_g30009_DN3_SP8_c0.t1	El005G252810
OG0014286	ESY3_g29975_DN3_SP1_c0.t1	El005G253100
OG0014287	ESY3_g29930_DN3_SP8_c6.t1	El005G253330
OG0014288	ESY3_g29893_DN3_SP0_c0.t1	El005G253610
OG0014289	ESY3_g29874_DN1_SP0_c0.t1, ESY3_g29872_DN3_SP7_c0.t1	El005G253840
OG0014290	ESY3_g29832_DN3_SP4_c0.t1	El005G254050
OG0014291	ESY3_g29823_DN3_SP0_c0.t1	El005G254170
OG0014292	ESY3_g29779_DN3_SP6_c0.t1	El005G254540
OG0014293	ESY3_g29770_DN3_SP0_c0.t1	El005G254580
OG0014294	ESY3_g29750_DN3_SP0_c0.t1	El005G254750
OG0014295	ESY3_g29723_DN3_SP8_c0.t1	El005G255130, El005G255090
OG0014296	ESY3_g29699_DN3_SP6_c0.t1	El005G255390
OG0014297	ESY8_g58929_DN1_SP0_c0.t1	El006G305190
OG0014298	ESY3_g29668_DN2_SP1_c0.t1	El005G255800
OG0014300	ESY3_g29623_DN3_SP0_c0.t1	El005G256090
OG0014301	ESY3_g29599_DN3_SP0_c0.t1	El005G256280
OG0014302	ESY7_g19038_DN1_SP0_c0.t1	El001G048770
OG0014302	ESY7_g19039_DN2_SP0_c0.t1	El006G304800, El006G306970, El004G215400
OG0014303	ESY3_g29478_DN3_SP0_c0.t1	El005G256620
OG0014304	ESY3_g29477_DN3_SP8_c0.t1	El005G256640
OG0014305	ESY3_g29476_DN3_SP4_c0.t1	El005G256650
OG0014306	ESY2_g37598_DN3_SP0_c0.t1	El002G133970
OG0014307	ESY3_g29426_DN3_SP8_c0.t1	El005G256950
OG0014308	ESY3_g29424_DN2_SP8_c0.t1	El005G256970
OG0014309	ESY2_g37566_DN3_SP0_c0.t1	El002G134140
OG0014310	ESY3_g29363_DN3_SP0_c0.t1	El005G257320
OG0014311	ESY3_g29332_DN3_SP0_c0.t1	El005G257420
OG0014312	ESY3_g29329_DN3_SP8_c0.t1	El005G257470
OG0014313	ESY3_g29253_DN3_SP0_c0.t1	El005G258020
OG0014314	ESY3_g29252_DN3_SP0_c0.t1, ESY10_g14428_DN2_SP0_c0.t1	El005G243980
OG0014315	ESY3_g29237_DN3_SP6_c0.t1	El005G258140
OG0014316	ESY3_g29220_DN3_SP0_c0.t1	El005G258320
OG0014317	ESY3_g29217_DN3_SP6_c0.t1	El005G258330
OG0014319	ESY3_g29172_DN3_SP8_c0.t1	El005G258740
OG0014321	ESY3_g29155_DN3_SP8_c0.t1	El005G258850
OG0014322	ESY3_g29153_DN3_SP8_c0.t1	El005G258870
OG0014323	ESY3_g29039_DN3_SP8_c0.t1	El005G259760
OG0014324	ESY3_g29075_DN3_SP4_c12.t1	El005G259550
OG0014325	ESY3_g29078_DN3_SP0_c0.t1	El005G259490
OG0014326	ESY3_g29089_DN3_SP0_c0.t1	El005G259420
OG0014327	ESY3_g29091_DN3_SP0_c0.t1	El005G259410
OG0014328	ESY3_g28995_DN3_SP0_c0.t1	El005G260050
OG0014329	ESY3_g28969_DN1_SP0_c0.t1, ESY10_g14628_DN3_SP8_c0.t1	El005G260300
OG0014330	ESY3_g28804_DN3_SP8_c0.t1	El005G261510
OG0014331	ESY6_g49276_DN3_SP0_c0.t1	El001G060190, El001G076310
OG0014332	ESY3_g28884_DN3_SP5_c0.t1	El005G262260, El005G262000
OG0014333	ESY3_g28663_DN3_SP8_c10.t1	El005G262830
OG0014334	ESY3_g28443_DN3_SP3_c0.t1	El005G264900
OG0014335	ESY3_g28373_DN3_SP0_c0.t1	El005G265150, El005G265160
OG0014336	ESY3_g28365_DN3_SP2_c0.t1	El005G265190
OG0014337	ESY3_g28286_DN3_SP7_c0.t1	El005G265600
OG0014338	ESY27_g13411_DN3_SP6_c0.t1	El003G176040, El003G176010
OG0014339	ESY3_g28094_DN3_SP0_c0.t1	El005G267130
OG0014340	ESY3_g28016_DN2_SP0_c0.t1	El005G267540
OG0014341	ESY3_g27988_DN3_SP8_c0.t1	El005G267620
