Orthogroup	Euclidium_syriacum	Cardamine_glauca
OG0016494	ESY1_g12453_DN3_SP1_c0.t1	Cg002G044270
OG0016495	ESY1_g12510_DN3_SP0_c0.t1	Cg002G043890
OG0016496	ESY1_g12507_DN3_SP0_c0.t1	Cg002G043930
OG0016498	ESY1_g12547_DN3_SP0_c0.t1	Cg002G043620
OG0016499	ESY1_g12551_DN3_SP0_c0.t1	Cg002G043590
OG0016500	ESY1_g12566_DN3_SP4_c0.t1	Cg002G043440
OG0016501	ESY1_g10287_DN1_SP0_c0.t1, ESY1_g12568_DN3_SP0_c0.t1	Cg002G043420
OG0016502	ESY1_g12569_DN3_SP8_c0.t1	Cg002G043410
OG0016503	ESY1_g12570_DN3_SP0_c0.t1	Cg002G043400
OG0016504	ESY1_g12578_DN3_SP1_c0.t1	Cg002G043320
OG0016505	ESY1_g12581_DN3_SP0_c0.t1	Cg002G043290
OG0016506	ESY1_g12588_DN3_SP3_c0.t1	Cg002G043250
OG0016507	ESY1_g12589_DN3_SP8_c0.t1	Cg002G043230
OG0016508	ESY1_g12595_DN3_SP7_c0.t1, ESY1_g12592_DN3_SP0_c0.t1	Cg002G043190
OG0016509	ESY1_g12596_DN3_SP0_c0.t1	Cg002G043180
OG0016510	ESY2_g36410_DN3_SP1_c0.t1	Cg006G194240
OG0016511	ESY3_g30582_DN3_SP0_c0.t1, ESY2_g37062_DN2_SP0_c0.t1	Cg006G197320
OG0016513	ESY2_g38584_DN3_SP7_c0.t1	Cg001G025480
OG0016515	ESY20_g13308_DN2_SP0_c0.t1	Cg001G029990
OG0016516	ESY1_g10093_DN3_SP0_c0.t1	Cg002G055850
OG0016517	ESY1_g11181_DN3_SP0_c0.t1, ESY1_g11180_DN3_SP0_c0.t1	Cg002G053620
OG0016518	ESY1_g11043_DN3_SP5_c0.t1	Cg002G052740
OG0016519	ESY1_g11575_DN3_SP1_c0.t1	Cg002G048510
OG0016520	ESY1_g11546_DN3_SP0_c0.t1	Cg002G048350
OG0016521	ESY1_g12134_DN3_SP0_c0.t1	Cg008G306470
OG0016522	ESY1_g11873_DN3_SP0_c0.t1	Cg002G046860
OG0016523	ESY8_g59605_DN3_SP0_c0.t1	Cg005G191620
OG0016524	ESY1_g12034_DN3_SP0_c0.t1, ESY1_g12035_DN3_SP0_c0.t1	Cg002G046300
OG0016525	ESY1_g12242_DN3_SP8_c0.t1	Cg002G045610
OG0016526	ESY1_g12370_DN3_SP0_c0.t1	Cg002G044830
OG0016527	ESY16_g61455_DN3_SP1_c0.t1	Cg001G024890
OG0016528	ESY10_g15271_DN3_SP0_c0.t1	Cg008G323120
OG0016530	ESY10_g14747_DN3_SP8_c0.t1	Cg008G325350
OG0016531	ESY7_g16673_DN3_SP0_c0.t1	Cg008G321370
OG0016533	ESY1_g5609_DN3_SP0_c0.t1	Cg005G171600
OG0016535	ESY9_g45258_DN3_SP0_c0.t1	Cg005G168070
OG0016537	ESY12_g51390_DN3_SP0_c0.t1	Cg005G185160
OG0016539	ESY2_g34618_DN3_SP0_c0.t1	Cg007G278070
OG0016540	ESY17_g39542_DN3_SP4_c0.t1	Cg001G033880
OG0016541	ESY16_g62170_DN2_SP0_c0.t1	Cg001G013170
OG0016542	ESY4_g25139_DN3_SP8_c0.t1	Cg001G007490
OG0016543	ESY3_g32542_DN3_SP0_c0.t1	Cg003G095400, Cg016G334210
OG0016545	ESY4_g26948_DN3_SP8_c0.t1	Cg001G000140
OG0016546	ESY5_g5447_DN3_SP5_c0.t1	Cg006G244300
OG0016547	ESY5_g4984_DN3_SP0_c0.t1	Cg006G241880
OG0016548	ESY5_g4747_DN3_SP0_c0.t1	Cg006G240340
OG0016549	ESY5_g4553_DN3_SP1_c0.t1	Cg006G238860
OG0016550	ESY5_g3206_DN3_SP0_c11.t1	Cg006G237160
OG0016552	ESY5_g3477_DN3_SP1_c0.t1	Cg006G235590
OG0016553	ESY5_g3628_DN3_SP0_c0.t1	Cg006G234720
OG0016555	ESY5_g3753_DN3_SP3_c1.t1	Cg006G233890
OG0016559	ESY5_g4316_DN3_SP0_c0.t1	Cg006G228450
OG0016561	ESY5_g4027_DN3_SP0_c0.t1	Cg006G226250
OG0016562	ESY5_g3931_DN3_SP3_c0.t1	Cg006G225420
OG0016563	ESY2_g35502_DN3_SP0_c0.t1	Cg007G270540
OG0016564	ESY2_g34455_DN3_SP2_c0.t1	Cg007G268640
OG0016565	ESY19_g41885_DN3_SP0_c0.t1	Cg007G267770
OG0016566	ESY2_g33828_DN3_SP0_c0.t1	Cg007G248900
OG0016568	ESY1_g6435_DN3_SP0_c0.t1	Cg003G087460
OG0016569	ESY12_g52056_DN3_SP2_c0.t1	Cg004G141390
OG0016570	ESY3_g30541_DN3_SP0_c0.t1	Cg004G131540
OG0016571	ESY3_g31285_DN3_SP0_c0.t1	Cg004G127410
OG0016572	ESY3_g31160_DN3_SP0_c0.t1	Cg004G126560
OG0016573	ESY3_g31002_DN3_SP0_c0.t1	Cg004G125470
OG0016575	ESY3_g31578_DN3_SP0_c0.t1, ESY3_g31566_DN3_SP0_c0.t1, ESY2_g37227_DN3_SP0_c0.t1, ESY3_g31577_DN1_SP0_c0.t1	Cg004G122150
OG0016576	ESY3_g32579_DN3_SP0_c15.t1	Cg004G116970
OG0016578	ESY7_g19157_DN3_SP0_c0.t1, ESY7_g19158_DN3_SP0_c0.t1	Cg008G284910
OG0016580	ESY7_g18745_DN3_SP0_c0.t1	Cg008G287340
OG0016581	ESY7_g18723_DN3_SP0_c0.t1	Cg008G287480
OG0016582	ESY7_g18502_DN3_SP0_c0.t1	Cg008G288000
OG0016584	ESY14_g20588_DN3_SP0_c0.t1	Cg006G210460
OG0016585	ESY14_g20393_DN2_SP0_c0.t1	Cg006G212040
OG0016586	ESY14_g19723_DN3_SP0_c0.t1	Cg006G212900
OG0016587	ESY23_g110_DN3_SP0_c0.t1	Cg001G017370
OG0016588	ESY9_g43684_DN3_SP0_c0.t1	Cg001G019050
OG0016589	ESY2_g36955_DN2_SP0_c0.t1, ESY6_g48909_DN2_SP0_c0.t1, ESY24_g32912_DN1_SP0_c0.t1	Cg006G204110
OG0016591	ESY9_g42417_DN3_SP4_c0.t1	Cg001G023850
OG0016594	ESY8_g58399_DN3_SP7_c0.t1	Cg005G174790
OG0016595	ESY8_g58497_DN3_SP0_c0.t1	Cg005G175800
OG0016596	ESY8_g58603_DN3_SP0_c5.t1	Cg005G176130
OG0016597	ESY8_g59020_DN3_SP0_c0.t1	Cg005G180160
OG0016598	ESY7_g18614_DN3_SP0_c0.t1	Cg008G288730
OG0016599	ESY7_g17865_DN3_SP0_c0.t1	Cg008G289930
OG0016600	ESY7_g17975_DN3_SP0_c0.t1	Cg008G290530
OG0016601	ESY7_g18144_DN3_SP6_c0.t1	Cg008G291630
OG0016602	ESY7_g18377_DN3_SP0_c0.t1	Cg008G293030
OG0016604	ESY7_g17684_DN3_SP0_c0.t1	Cg008G294010
OG0016605	ESY10_g15417_DN3_SP3_c0.t1	Cg008G306540
OG0016606	ESY15_g64478_DN3_SP0_c0.t1	Cg008G311610
OG0016608	ESY8_g61145_DN3_SP0_c0.t1, ESY8_g61144_DN3_SP0_c0.t1, ESY19_g41337_DN3_SP0_c0.t1, ESY8_g61114_DN3_SP0_c0.t1	Cg001G038030
OG0016609	ESY1_g9333_DN3_SP1_c0.t1	Cg002G057960
OG0016610	ESY5_g1706_DN2_SP0_c0.t1	Cg006G221460
OG0016611	ESY6_g48559_DN3_SP0_c0.t1	Cg003G105780
OG0016612	ESY6_g48731_DN3_SP0_c0.t1	Cg003G107120
OG0016613	ESY6_g50029_DN3_SP1_c0.t1	Cg008G304390
OG0016617	ESY13_g57211_DN3_SP7_c0.t1	Cg006G219080
OG0016619	ESY2_g37568_DN2_SP0_c0.t1	Cg006G199740
OG0016623	ESY5_g5304_DN3_SP0_c0.t1, ESY5_g5298_DN3_SP0_c0.t1	Cg001G020140, Cg001G024490
OG0016627	ESY8_g59419_DN3_SP0_c0.t1	Cg005G189840
OG0016630	ESY1_g8603_DN3_SP7_c0.t1	Cg002G059360
OG0016631	ESY1_g9826_DN3_SP0_c0.t1	Cg002G056880
OG0016632	ESY17_g39795_DN2_SP0_c0.t1, ESY1_g9847_DN3_SP0_c0.t1	Cg002G056820
OG0016635	ESY7_g16440_DN3_SP0_c0.t1	Cg003G093910, Cg003G080080
OG0016636	ESY20_g12957_DN3_SP0_c0.t1	Cg014G333080, Cg003G076490
OG0016638	ESY5_g5002_DN2_SP0_c0.t1	Cg001G017830
OG0016639	ESY6_g48245_DN2_SP0_c0.t1	Cg004G127450, Cg003G103870
OG0016645	ESY4_g25659_DN2_SP0_c0.t1	Cg001G027910
OG0016657	ESY7_g19031_DN3_SP3_c0.t1	Cg001G012380
OG0016658	ESY4_g23994_DN1_SP0_c0.t1	Cg001G012130
OG0016659	ESY4_g24006_DN3_SP0_c0.t1	Cg001G012100
OG0016660	ESY4_g24008_DN3_SP5_c0.t1	Cg001G012080
OG0016661	ESY4_g24018_DN3_SP0_c10.t1	Cg001G012030
OG0016662	ESY4_g24193_DN3_SP8_c0.t1	Cg001G011710
OG0016664	ESY4_g24304_DN3_SP8_c0.t1	Cg001G011300
OG0016665	ESY4_g24418_DN3_SP3_c0.t1	Cg001G010750
OG0016666	ESY5_g4655_DN1_SP0_c0.t1	Cg001G010510
OG0016667	ESY4_g24504_DN3_SP0_c0.t1	Cg001G010440
OG0016668	ESY4_g24505_DN3_SP0_c0.t1	Cg001G010430
OG0016669	ESY4_g24860_DN3_SP1_c56.t1	Cg001G009240
OG0016670	ESY4_g24871_DN3_SP8_c0.t1	Cg001G009200
OG0016671	ESY4_g25020_DN3_SP8_c0.t1	Cg001G008650
OG0016672	ESY4_g25222_DN3_SP8_c0.t1	Cg001G008000
OG0016673	ESY4_g25158_DN3_SP7_c0.t1	Cg001G007560
OG0016675	ESY4_g25868_DN3_SP8_c0.t1	Cg001G006880
OG0016676	ESY4_g25862_DN3_SP8_c0.t1	Cg001G006810
OG0016677	ESY4_g25855_DN2_SP0_c0.t1	Cg001G006770
OG0016679	ESY4_g25722_DN3_SP3_c0.t1	Cg001G006060
OG0016681	ESY4_g25556_DN3_SP0_c0.t1	Cg001G005480
OG0016682	ESY16_g61988_DN3_SP8_c0.t1	Cg006G215130
OG0016683	ESY16_g61924_DN3_SP0_c0.t1	Cg006G214790
OG0016684	ESY16_g61908_DN3_SP0_c0.t1	Cg006G214730
OG0016685	ESY16_g61906_DN2_SP0_c0.t1	Cg006G214710
OG0016686	ESY16_g61741_DN3_SP0_c0.t1	Cg006G213840
OG0016688	ESY17_g38948_DN3_SP0_c0.t1	Cg001G033240
OG0016690	ESY2_g34252_DN3_SP5_c0.t1	Cg007G256010
OG0016691	ESY2_g34221_DN3_SP0_c0.t1	Cg002G049820, Cg007G254490
OG0016692	ESY2_g34210_DN3_SP0_c0.t1	Cg007G254320
OG0016694	ESY2_g34112_DN3_SP5_c0.t1	Cg007G252220
OG0016695	ESY2_g34101_DN3_SP0_c0.t1	Cg007G252040
OG0016696	ESY2_g34086_DN3_SP8_c0.t1	Cg007G251780
OG0016697	ESY2_g34075_DN3_SP0_c0.t1	Cg007G251590
OG0016698	ESY2_g34019_DN3_SP5_c0.t1	Cg007G250860
OG0016699	ESY2_g33988_DN3_SP8_c0.t1	Cg007G250580
OG0016700	ESY2_g33987_DN3_SP7_c0.t1	Cg007G250570
OG0016701	ESY2_g33983_DN3_SP0_c0.t1	Cg007G250550
OG0016703	ESY2_g33903_DN3_SP4_c0.t1	Cg007G250260
OG0016704	ESY2_g33754_DN2_SP8_c0.t1	Cg007G248430
OG0016705	ESY10_g14563_DN3_SP8_c0.t1	Cg002G075100
OG0016706	ESY10_g14528_DN3_SP0_c0.t1	Cg002G074950
OG0016707	ESY10_g14502_DN3_SP0_c0.t1	Cg002G074840
OG0016709	ESY10_g14292_DN3_SP1_c0.t1	Cg002G074030
OG0016710	ESY10_g14291_DN3_SP0_c0.t1	Cg002G074020
OG0016711	ESY10_g14194_DN3_SP8_c0.t1	Cg002G073670
OG0016712	ESY10_g14092_DN3_SP0_c0.t1	Cg002G073220
OG0016713	ESY10_g14024_DN3_SP1_c0.t1	Cg002G072950
OG0016714	ESY10_g13982_DN3_SP0_c0.t1	Cg002G072680
OG0016715	ESY10_g13916_DN3_SP0_c0.t1	Cg002G072170
OG0016716	ESY10_g13839_DN3_SP5_c0.t1	Cg002G071990
OG0016717	ESY21_g55764_DN3_SP0_c0.t1	Cg002G070670
OG0016718	ESY6_g48992_DN3_SP2_c0.t1	Cg002G068590
OG0016719	ESY21_g55553_DN3_SP6_c0.t1	Cg002G068720
OG0016720	ESY21_g55409_DN3_SP7_c0.t1	Cg002G069170
OG0016721	ESY2_g34579_DN2_SP0_c0.t1	Cg002G067800
OG0016722	ESY3_g28163_DN3_SP3_c0.t1	Cg004G141600
OG0016723	ESY2_g35102_DN3_SP0_c0.t1	Cg002G067640
OG0016725	ESY2_g35188_DN3_SP5_c0.t1	Cg007G266960
OG0016726	ESY2_g35197_DN3_SP0_c0.t1	Cg007G266850
OG0016727	ESY2_g35216_DN3_SP0_c0.t1	Cg007G266460
OG0016728	ESY2_g35236_DN3_SP0_c0.t1	Cg007G265700
OG0016729	ESY2_g35249_DN3_SP8_c0.t1	Cg007G265490
OG0016730	ESY2_g35290_DN3_SP1_c0.t1	Cg007G264800
OG0016731	ESY2_g35330_DN3_SP2_c0.t1	Cg007G263380
OG0016732	ESY2_g35333_DN2_SP0_c0.t1	Cg007G263070
OG0016733	ESY2_g34373_DN3_SP0_c0.t1	Cg007G262330, Cg007G263830
OG0016734	ESY2_g34363_DN3_SP8_c0.t1	Cg007G261480
OG0016735	ESY2_g34355_DN2_SP2_c0.t1	Cg007G261050
OG0016736	ESY2_g34330_DN1_SP0_c0.t1	Cg007G259220
OG0016737	ESY2_g34179_DN3_SP0_c0.t1	Cg007G253420
OG0016738	ESY2_g34294_DN3_SP0_c0.t1	Cg007G258310
OG0016739	ESY2_g33246_DN3_SP0_c0.t1	Cg007G245510
OG0016740	ESY2_g33248_DN3_SP7_c0.t1	Cg007G245550
OG0016741	ESY2_g33283_DN3_SP0_c0.t1	Cg007G245850
OG0016742	ESY2_g33606_DN3_SP0_c0.t1	Cg007G247510
OG0016743	ESY2_g33625_DN3_SP7_c0.t1	Cg007G247620
OG0016744	ESY2_g33686_DN3_SP0_c0.t1	Cg007G248020
OG0016745	ESY2_g33704_DN3_SP0_c0.t1	Cg007G248150
OG0016746	ESY2_g33693_DN3_SP8_c0.t1	Cg007G248080
OG0016747	ESY3_g30080_DN3_SP4_c14.t1	Cg004G128250
OG0016748	ESY13_g56353_DN1_SP0_c0.t1	Cg001G014970
OG0016749	ESY4_g25488_DN2_SP0_c0.t1	Cg001G014640
OG0016750	ESY13_g56100_DN3_SP0_c0.t1	Cg001G014600
OG0016751	ESY13_g56094_DN3_SP3_c0.t1	Cg001G014570
OG0016753	ESY3_g30852_DN3_SP8_c0.t1	Cg004G124770
OG0016754	ESY3_g30956_DN3_SP8_c0.t1	Cg004G125170
OG0016755	ESY3_g30967_DN3_SP8_c0.t1	Cg004G125240
OG0016756	ESY3_g30989_DN3_SP0_c0.t1	Cg004G125380
OG0016758	ESY7_g19340_DN2_SP7_c0.t1	Cg008G284070
OG0016759	ESY6_g49316_DN3_SP4_c0.t1	Cg004G125640
OG0016760	ESY3_g31079_DN3_SP7_c0.t1	Cg004G126010
OG0016761	ESY6_g49537_DN3_SP7_c0.t1	Cg004G126290
OG0016762	ESY3_g31191_DN3_SP0_c0.t1	Cg004G126770
OG0016765	ESY11_g53218_DN3_SP0_c0.t1	Cg004G147740
OG0016766	ESY6_g49604_DN3_SP2_c0.t1	Cg003G111740
OG0016767	ESY15_g65067_DN3_SP6_c0.t1	Cg003G088610
OG0016772	ESY24_g33218_DN3_SP4_c0.t1	Cg003G097350
OG0016773	ESY24_g33241_DN3_SP8_c0.t1	Cg003G097500
OG0016774	ESY6_g46513_DN3_SP0_c11.t1	Cg003G098270
OG0016775	ESY6_g46587_DN3_SP0_c0.t1	Cg003G098290
OG0016776	ESY6_g46589_DN3_SP8_c0.t1	Cg003G098350
OG0016777	ESY6_g46596_DN3_SP0_c0.t1	Cg003G098400
OG0016778	ESY6_g46721_DN3_SP0_c0.t1	Cg003G098800
OG0016779	ESY6_g46732_DN3_SP0_c0.t1	Cg003G098880
OG0016780	ESY7_g18655_DN1_SP0_c0.t1	Cg003G099470
OG0016781	ESY6_g46900_DN3_SP0_c0.t1	Cg003G099490
OG0016782	ESY6_g47203_DN3_SP0_c0.t1	Cg003G099860
OG0016783	ESY6_g47417_DN3_SP7_c0.t1	Cg003G100380
OG0016784	ESY6_g48002_DN3_SP1_c14.t1	Cg003G102470
OG0016785	ESY6_g48100_DN2_SP0_c0.t1	Cg003G103140
OG0016787	ESY6_g48277_DN3_SP2_c0.t1	Cg003G104070
OG0016788	ESY6_g48320_DN3_SP1_c0.t1	Cg003G104320
OG0016789	ESY6_g48380_DN3_SP8_c0.t1	Cg003G104660
OG0016790	ESY6_g48433_DN3_SP8_c0.t1	Cg003G105030
OG0016791	ESY6_g48440_DN3_SP4_c0.t1	Cg003G105090
OG0016792	ESY6_g48533_DN3_SP0_c0.t1	Cg003G105500
OG0016793	ESY7_g18340_DN3_SP1_c0.t1	Cg008G292810
OG0016794	ESY7_g18210_DN3_SP2_c0.t1	Cg008G292020
OG0016795	ESY7_g18185_DN3_SP0_c0.t1	Cg008G291890
OG0016796	ESY7_g18164_DN3_SP0_c0.t1	Cg008G291760
OG0016797	ESY7_g18141_DN3_SP8_c0.t1	Cg008G291610
OG0016798	ESY7_g18113_DN3_SP0_c0.t1	Cg008G291440
OG0016799	ESY7_g18105_DN3_SP4_c0.t1	Cg008G291340
OG0016801	ESY7_g18073_DN3_SP0_c0.t1	Cg008G291150
OG0016802	ESY7_g18041_DN3_SP8_c0.t1	Cg008G290920
OG0016803	ESY7_g18003_DN3_SP0_c0.t1	Cg008G290730
OG0016806	ESY7_g17940_DN3_SP2_c0.t1	Cg008G290360
OG0016807	ESY7_g17839_DN3_SP0_c0.t1	Cg008G289790
OG0016808	ESY7_g17819_DN3_SP0_c0.t1	Cg008G289710
OG0016809	ESY7_g17808_DN3_SP8_c0.t1	Cg008G289640
OG0016810	ESY7_g17799_DN3_SP0_c0.t1	Cg008G289600
OG0016813	ESY7_g18637_DN2_SP0_c0.t1	Cg008G288900
OG0016814	ESY7_g18631_DN3_SP0_c0.t1	Cg008G288820
OG0016815	ESY7_g18628_DN3_SP8_c0.t1	Cg008G288790
OG0016816	ESY7_g18531_DN3_SP0_c0.t1	Cg008G288190
OG0016817	ESY9_g42587_DN3_SP1_c6.t1	Cg001G022730
OG0016818	ESY9_g42600_DN3_SP0_c11.t1	Cg001G022680
OG0016819	ESY9_g42632_DN3_SP0_c0.t1	Cg001G022540
OG0016821	ESY9_g42827_DN3_SP0_c0.t1	Cg001G021670
OG0016822	ESY9_g42900_DN3_SP0_c0.t1	Cg001G021450
OG0016823	ESY9_g42964_DN3_SP2_c0.t1	Cg001G021320
OG0016826	ESY9_g43258_DN3_SP0_c0.t1	Cg001G020590
OG0016827	ESY9_g43285_DN3_SP0_c0.t1	Cg001G020430
OG0016828	ESY9_g43302_DN3_SP3_c0.t1	Cg001G020340
OG0016829	ESY9_g43404_DN3_SP1_c0.t1	Cg001G019980
OG0016830	ESY9_g43446_DN3_SP0_c0.t1	Cg001G019810
OG0016831	ESY9_g43642_DN3_SP0_c0.t1	Cg001G019520
OG0016832	ESY9_g43603_DN3_SP0_c0.t1	Cg001G019300
OG0016833	ESY9_g43545_DN1_SP0_c0.t1	Cg001G019110
OG0016834	ESY9_g43759_DN3_SP8_c0.t1	Cg001G018600
OG0016835	ESY14_g20390_DN3_SP3_c0.t1	Cg006G212020
OG0016836	ESY14_g20123_DN3_SP7_c0.t1	Cg006G210880
OG0016838	ESY14_g20620_DN3_SP4_c0.t1	Cg006G210340
OG0016839	ESY14_g20624_DN3_SP0_c0.t1	Cg006G210080
OG0016840	ESY14_g20849_DN3_SP2_c0.t1	Cg006G209040
OG0016842	ESY14_g21436_DN3_SP0_c0.t1	Cg006G204090
OG0016843	ESY4_g21928_DN3_SP8_c0.t1	Cg006G205620
OG0016844	ESY5_g3503_DN3_SP0_c0.t1	Cg006G206590
OG0016845	ESY6_g48534_DN3_SP8_c0.t1	Cg003G105510
OG0016847	ESY4_g22525_DN3_SP0_c0.t1	Cg006G202790
OG0016848	ESY4_g22550_DN3_SP8_c0.t1	Cg006G202950
OG0016852	ESY4_g22482_DN3_SP8_c0.t1	Cg006G204410
OG0016853	ESY9_g43251_DN3_SP0_c0.t1	Cg006G218790
OG0016854	ESY4_g22438_DN3_SP7_c0.t1	Cg006G218960
OG0016855	ESY4_g22707_DN3_SP0_c0.t1	Cg006G218290
OG0016856	ESY3_g28719_DN3_SP3_c0.t1	Cg006G218270
OG0016857	ESY4_g26391_DN3_SP0_c0.t1	Cg006G218110
OG0016858	ESY20_g13359_DN3_SP0_c0.t1	Cg006G217840
OG0016860	ESY4_g23297_DN3_SP0_c0.t1	Cg006G216810
OG0016861	ESY8_g59309_DN3_SP8_c0.t1	Cg005G187910
OG0016862	ESY8_g59308_DN2_SP0_c15.t1	Cg005G187900
OG0016864	ESY4_g23312_DN3_SP0_c0.t1	Cg006G216600
OG0016866	ESY4_g23666_DN3_SP8_c0.t1	Cg006G215920
OG0016867	ESY4_g23682_DN3_SP0_c0.t1	Cg006G215820
OG0016868	ESY10_g14750_DN3_SP0_c0.t1	Cg006G215680
OG0016869	ESY4_g25356_DN3_SP0_c0.t1	Cg001G004630
OG0016871	ESY4_g26044_DN3_SP4_c0.t1	Cg001G004320
OG0016872	ESY4_g26190_DN3_SP0_c0.t1	Cg001G003860
OG0016875	ESY4_g26430_DN3_SP3_c0.t1	Cg001G003000
OG0016876	ESY8_g59662_DN3_SP4_c0.t1	Cg005G192070
OG0016877	ESY4_g26617_DN3_SP0_c0.t1	Cg001G002120
OG0016878	ESY4_g26661_DN3_SP8_c0.t1	Cg001G001860
OG0016879	ESY4_g26713_DN1_SP0_c0.t1, ESY4_g26715_DN3_SP1_c0.t1	Cg001G001590
OG0016880	ESY4_g26724_DN3_SP6_c0.t1	Cg001G001520
OG0016881	ESY4_g26738_DN1_SP0_c0.t1, ESY4_g26737_DN1_SP0_c0.t1	Cg001G001420
OG0016882	ESY4_g26750_DN3_SP0_c0.t1	Cg001G001390
OG0016883	ESY4_g26823_DN3_SP3_c0.t1	Cg001G000990
OG0016884	ESY4_g26846_DN3_SP8_c0.t1	Cg001G000820
OG0016885	ESY4_g26877_DN3_SP2_c0.t1	Cg001G000650
OG0016886	ESY4_g26898_DN3_SP0_c0.t1, ESY9_g42431_DN3_SP0_c0.t1	Cg001G000570
OG0016887	ESY4_g26924_DN3_SP0_c0.t1	Cg001G000390
OG0016888	ESY4_g26927_DN3_SP7_c0.t1	Cg001G000360
OG0016889	ESY4_g26940_DN3_SP8_c0.t1	Cg001G000210
OG0016890	ESY4_g26949_DN3_SP0_c0.t1	Cg001G000130
OG0016891	ESY5_g4100_DN3_SP8_c0.t1	Cg001G000090
OG0016892	ESY17_g39195_DN3_SP8_c0.t1	Cg001G032890
OG0016893	ESY17_g39140_DN3_SP0_c0.t1	Cg001G034130, Cg001G029960
OG0016894	ESY12_g51446_DN2_SP0_c0.t1	Cg001G034960
OG0016895	ESY8_g61354_DN3_SP5_c0.t1	Cg001G036500
OG0016896	ESY8_g61345_DN3_SP8_c0.t1	Cg001G036670
OG0016898	ESY8_g60843_DN3_SP0_c0.t1	Cg001G039360
OG0016899	ESY8_g60831_DN3_SP7_c0.t1	Cg001G039410
OG0016900	ESY8_g60597_DN3_SP3_c0.t1	Cg001G040070
OG0016901	ESY8_g60536_DN3_SP0_c0.t1	Cg001G040330
OG0016903	ESY5_g3428_DN3_SP5_c0.t1	Cg006G235810
OG0016904	ESY3_g32646_DN3_SP0_c0.t1	Cg004G116400
OG0016905	ESY2_g33515_DN3_SP0_c15.t1	Cg002G061350
OG0016906	ESY16_g61824_DN2_SP0_c0.t1	Cg006G214370
OG0016908	ESY19_g41704_DN3_SP0_c0.t1	Cg003G087570
OG0016909	ESY4_g26058_DN3_SP0_c0.t1	Cg002G059830
OG0016912	ESY1_g5996_DN3_SP2_c0.t1	Cg005G173000
OG0016913	ESY2_g36838_DN3_SP0_c0.t1	Cg008G318830
OG0016915	ESY1_g6330_DN3_SP0_c0.t1	Cg008G314300
OG0016916	ESY1_g6665_DN3_SP5_c0.t1	Cg008G307160
OG0016918	ESY25_g62783_DN3_SP0_c0.t1	Cg003G084440
OG0016919	ESY25_g62757_DN3_SP8_c0.t1	Cg003G084310
OG0016920	ESY18_g63912_DN3_SP3_c0.t1	Cg003G083120
OG0016921	ESY21_g55408_DN3_SP0_c0.t1	Cg003G082400
OG0016922	ESY18_g62970_DN3_SP6_c0.t1	Cg003G081280
OG0016923	ESY7_g16116_DN3_SP8_c0.t1	Cg003G080960
OG0016925	ESY7_g16419_DN1_SP0_c0.t1	Cg003G080160, Cg003G093840
OG0016927	ESY7_g16514_DN3_SP7_c0.t1	Cg003G079850, Cg003G094170
OG0016928	ESY5_g3128_DN3_SP0_c0.t1	Cg006G237690
OG0016929	ESY7_g16600_DN3_SP0_c0.t1	Cg008G320900
OG0016930	ESY7_g16814_DN3_SP0_c0.t1	Cg008G322810
OG0016933	ESY10_g14772_DN3_SP0_c0.t1	Cg008G325170
OG0016934	ESY10_g14761_DN3_SP0_c0.t1	Cg008G325230
OG0016935	ESY10_g14844_DN3_SP0_c0.t1	Cg008G324850
OG0016936	ESY10_g14744_DN3_SP2_c0.t1	Cg001G034340
OG0016941	ESY3_g27279_DN3_SP0_c0.t1	Cg004G143570
OG0016944	ESY2_g34413_DN3_SP0_c0.t1, ESY6_g49102_DN3_SP0_c0.t1	Cg004G145600
OG0016945	ESY17_g39834_DN3_SP0_c0.t1	Cg001G033630
OG0016949	ESY15_g65671_DN3_SP0_c0.t1	Cg001G029330
OG0016950	ESY15_g65880_DN3_SP0_c0.t1	Cg006G208430
OG0016951	ESY5_g3271_DN3_SP0_c0.t1	Cg001G028360
OG0016952	ESY15_g65510_DN3_SP0_c0.t1	Cg001G028140
OG0016954	ESY22_g40907_DN3_SP0_c0.t1	Cg001G026930
OG0016955	ESY22_g40909_DN3_SP0_c0.t1	Cg001G026910
OG0016956	ESY22_g40974_DN3_SP7_c0.t1	Cg001G026830
OG0016957	ESY22_g41062_DN3_SP0_c0.t1	Cg001G026640
OG0016958	ESY2_g38856_DN3_SP0_c36.t1	Cg001G026030
OG0016960	ESY8_g60517_DN3_SP1_c0.t1	Cg001G040380
OG0016961	ESY6_g50751_DN3_SP1_c13.t1	Cg003G115820
OG0016962	ESY8_g60293_DN3_SP0_c0.t1	Cg001G041140
OG0016963	ESY8_g60244_DN3_SP6_c0.t1	Cg001G041380
OG0016964	ESY8_g60079_DN3_SP0_c0.t1	Cg001G042330
OG0016965	ESY8_g60070_DN3_SP6_c0.t1	Cg001G042390
OG0016966	ESY8_g60060_DN3_SP8_c0.t1	Cg001G042450
OG0016967	ESY8_g60035_DN3_SP0_c0.t1	Cg001G042650
OG0016968	ESY8_g60017_DN3_SP2_c0.t1	Cg001G042790
OG0016969	ESY8_g60016_DN3_SP0_c0.t1	Cg001G042800
OG0016971	ESY12_g52331_DN3_SP0_c0.t1	Cg005G157520
OG0016972	ESY12_g52326_DN3_SP0_c0.t1	Cg005G157540
OG0016973	ESY12_g52296_DN3_SP0_c0.t1	Cg005G157790
OG0016974	ESY12_g52236_DN3_SP0_c0.t1	Cg005G158080
