Orthogroup	Euclidium_syriacum	Brassica_napus
OG0019060	ESY1_g11472_DN3_SP0_c0.t1	XP_013726900.1, XP_013651569.1
OG0019062	ESY2_g37520_DN3_SP0_c0.t1	XP_022551188.2, XP_013659800.1
OG0019064	ESY2_g34084_DN3_SP0_c0.t1	XP_022567843.1, XP_013659365.1
OG0019071	ESY2_g34424_DN2_SP0_c0.t1	XP_048617780.1
OG0019074	ESY3_g29665_DN2_SP0_c0.t1	XP_048632454.1, XP_048609118.1, XP_048614728.1, XP_022547285.1, XP_048600504.1, XP_048594262.1
OG0019076	ESY11_g55001_DN1_SP0_c0.t1	XP_013660129.1, XP_013710016.1
OG0019078	ESY8_g59366_DN3_SP0_c0.t1	XP_013681435.2, XP_048597393.1
OG0019079	ESY8_g59274_DN3_SP3_c0.t1	XP_013696716.2, XP_013744055.2
OG0019084	ESY12_g51417_DN2_SP0_c0.t1	XP_013691439.1, XP_013665612.1, XP_013691921.1, XP_022575948.1
OG0019085	ESY10_g14557_DN3_SP0_c0.t1	XP_048604265.1, XP_013729247.2
OG0019087	ESY1_g12341_DN3_SP0_c18.t1	XP_013690574.3, XP_013746321.2
OG0019088	ESY7_g19174_DN2_SP0_c0.t1	XP_048624180.1
OG0019089	ESY6_g50123_DN2_SP0_c0.t1	XP_022543374.2, XP_013643467.2
OG0019093	ESY16_g62394_DN1_SP0_c0.t1	XP_013739865.2, XP_013704705.1
OG0019094	ESY16_g62568_DN3_SP0_c0.t1	XP_022568788.1, XP_013671185.2
OG0019097	ESY9_g42481_DN3_SP0_c0.t1	XP_022561617.1, XP_048632787.1
OG0019099	ESY8_g60162_DN2_SP0_c0.t1	XP_013746844.1, XP_013690499.1
OG0019101	ESY1_g6360_DN3_SP0_c0.t1	XP_013700704.1, XP_013747209.2
OG0019102	ESY12_g51053_DN3_SP0_c0.t1	XP_013647381.2, XP_048620219.1, XP_013657920.1
OG0019104	ESY6_g50386_DN1_SP0_c0.t1	XP_022544572.1
OG0019105	ESY2_g37851_DN2_SP0_c0.t1	XP_048637941.1, XP_048617147.1, XP_048593529.1, XP_013715995.1
OG0019109	ESY5_g5115_DN1_SP0_c0.t1	XP_022553995.1
OG0019111	ESY11_g54113_DN3_SP0_c0.t1, ESY11_g54117_DN3_SP0_c17.t1	XP_013659266.2, XP_022561537.1, XP_013659264.1, XP_013695670.1
OG0019131	ESY2_g34190_DN2_SP0_c0.t1	XP_048612465.1
OG0019137	ESY7_g18140_DN2_SP0_c0.t1	XP_013668091.1, XP_013712339.1
OG0019138	ESY9_g43149_DN3_SP0_c0.t1	XP_013733996.1, XP_022549927.2
OG0019146	ESY4_g26485_DN3_SP0_c0.t1	XP_048600974.1, XP_013736693.2
OG0019148	ESY1_g6220_DN3_SP0_c0.t1	XP_013659682.1, XP_013746911.1
OG0019149	ESY7_g16563_DN2_SP0_c0.t1	XP_048637409.1, XP_013723723.1
OG0019150	ESY7_g16657_DN2_SP0_c0.t1, ESY7_g16658_DN3_SP0_c0.t1	XP_048605060.1, XP_048605012.1
OG0019154	ESY12_g51828_DN3_SP0_c0.t1	XP_013692684.2, XP_013748124.1
OG0019156	ESY12_g51584_DN3_SP6_c7.t1	XP_013669637.1, XP_013654383.2
OG0019159	ESY1_g11781_DN2_SP0_c94.t1	XP_048605416.1, XP_048620190.1, XP_048599916.1
OG0019165	ESY3_g31676_DN3_SP1_c0.t1	XP_048636087.1, XP_048615394.1
OG0019166	ESY12_g50851_DN2_SP0_c0.t1	XP_048636428.1, XP_013658908.1, XP_013751094.2
OG0019168	ESY5_g4138_DN3_SP0_c0.t1	XP_013715225.1
OG0019170	ESY5_g2226_DN3_SP2_c0.t1	XP_048596931.1, XP_013695306.2
OG0019173	ESY5_g4512_DN3_SP0_c0.t1	XP_048613826.1
OG0019174	ESY5_g5534_DN3_SP7_c0.t1	XP_013722251.1, XP_013730467.1
OG0019175	ESY6_g49431_DN3_SP0_c0.t1	XP_013678266.2
OG0019176	ESY7_g17213_DN3_SP0_c0.t1	XP_013721030.2
OG0019177	ESY5_g3272_DN1_SP0_c0.t1	XP_013645152.1, XP_022558738.2, XP_048612635.1
OG0019183	ESY2_g36078_DN3_SP0_c0.t1	XP_013693362.1, XP_013686990.2
OG0019185	ESY2_g36505_DN3_SP0_c0.t1	XP_013648547.1, XP_013678626.1
OG0019187	ESY3_g30447_DN2_SP0_c0.t1	XP_048635805.1
OG0019189	ESY11_g54921_DN3_SP0_c0.t1	XP_013746486.1
OG0019190	ESY2_g36854_DN1_SP0_c0.t1	XP_013647121.2
OG0019192	ESY2_g36430_DN3_SP0_c0.t1	XP_013648358.2
OG0019193	ESY2_g37244_DN3_SP0_c0.t1, ESY2_g37240_DN3_SP0_c0.t1, ESY2_g37242_DN3_SP0_c27.t1	XP_013640748.1
OG0019199	ESY1_g10715_DN2_SP0_c0.t1, ESY1_g10724_DN2_SP0_c0.t1	XP_013710939.2, XP_048620626.1
OG0019201	ESY1_g12559_DN2_SP0_c0.t1	XP_013710553.3, XP_022564631.1
OG0019202	ESY5_g3738_DN3_SP0_c0.t1	XP_013646319.1, XP_048597771.1
OG0019208	ESY2_g35860_DN2_SP0_c7.t1	XP_013701187.1, XP_048616028.1
OG0019209	ESY4_g23901_DN2_SP6_c0.t1	XP_013671671.1, XP_013673930.1
OG0019210	ESY4_g24608_DN3_SP0_c0.t1	XP_013670496.3, XP_013667949.1
OG0019211	ESY7_g19047_DN2_SP0_c3.t1, ESY19_g41509_DN2_SP0_c0.t1, ESY7_g19041_DN2_SP0_c0.t1	XP_013698422.2
OG0019213	ESY4_g25584_DN3_SP0_c0.t1, ESY4_g25585_DN3_SP0_c0.t1	XP_013654168.2
OG0019215	ESY4_g26593_DN3_SP0_c0.t1	XP_013653109.1, XP_022549884.1
OG0019216	ESY4_g26845_DN3_SP0_c0.t1	XP_013706780.2, XP_013644921.1
OG0019219	ESY5_g4421_DN3_SP0_c0.t1	XP_013646622.1, XP_022559462.1
OG0019220	ESY5_g4417_DN3_SP2_c0.t1	XP_048629895.1
OG0019222	ESY18_g63357_DN2_SP0_c0.t1	XP_048601613.1, XP_048633022.1
OG0019225	ESY11_g54203_DN2_SP5_c0.t1	XP_013645851.1, XP_013678902.2
OG0019227	ESY3_g31340_DN2_SP0_c0.t1	XP_013658269.1, XP_013640344.1
OG0019230	ESY7_g17474_DN3_SP2_c0.t1	XP_013720857.1, XP_013667738.2
OG0019231	ESY7_g17458_DN3_SP0_c0.t1	XP_013749162.1, XP_013703086.1
OG0019234	ESY6_g49905_DN3_SP0_c0.t1	XP_013645959.2, XP_048617897.1, XP_013739704.1
OG0019235	ESY6_g50165_DN3_SP0_c0.t1	XP_013700712.1
OG0019236	ESY6_g50568_DN3_SP1_c0.t1	XP_013710645.1, XP_048629309.1, XP_013741716.1
OG0019237	ESY5_g5551_DN2_SP0_c0.t1	XP_022573261.1, XP_048616924.1
OG0019240	ESY5_g1647_DN3_SP1_c0.t1	XP_013726698.3, XP_048593973.1
OG0019244	ESY2_g34052_DN1_SP0_c0.t1	XP_048602428.1
OG0019247	ESY2_g35617_DN3_SP4_c0.t1	XP_013712270.1, XP_013691033.1
OG0019248	ESY3_g31365_DN2_SP0_c0.t1	XP_013750576.2, XP_013696015.1
OG0019260	ESY8_g58225_DN2_SP0_c0.t1	XP_013670502.2, XP_013739226.2
OG0019261	ESY8_g58263_DN3_SP0_c0.t1	XP_048596146.1
OG0019263	ESY39_g61440_DN2_SP0_c0.t1	XP_013741214.2, XP_013697636.1
OG0019267	ESY15_g65224_DN3_SP4_c0.t1	XP_013641948.1, XP_013699052.2
OG0019273	ESY7_g16979_DN2_SP0_c0.t1	XP_022565603.1, XP_022548744.2, XP_048609854.1, XP_013682337.2
OG0019275	ESY8_g58820_DN2_SP0_c0.t1, ESY8_g58822_DN1_SP0_c0.t1, ESY8_g58760_DN1_SP0_c0.t1	XP_048602972.1, XP_048626809.1
OG0019276	ESY11_g54150_DN3_SP0_c0.t1	XP_048607676.1, XP_048590979.1
OG0019278	ESY3_g32517_DN3_SP0_c0.t1	XP_048632156.1, XP_022554073.1
OG0019291	ESY2_g38315_DN3_SP0_c0.t1	XP_048620359.1, XP_048615662.1, XP_048609083.1, XP_048612805.1, XP_048610468.1, XP_022553921.1, XP_048605503.1, XP_022553109.2, XP_048607326.1, XP_022566319.1, XP_048617170.1, XP_048617172.1, XP_048617171.1, XP_048630591.1, XP_048627643.1
OG0019312	ESY6_g48120_DN3_SP0_c0.t1	XP_022570859.1
OG0019315	ESY9_g42624_DN3_SP0_c0.t1	XP_013741316.2, XP_013705493.2, XP_048607220.1, XP_013670168.1
OG0019318	ESY4_g22929_DN3_SP0_c0.t1	XP_013718263.1, XP_013693559.1
OG0019320	ESY8_g61157_DN3_SP0_c0.t1	XP_013725609.1, XP_013742980.2
OG0019323	ESY2_g38889_DN1_SP0_c0.t1	XP_013670318.1
OG0019330	ESY6_g48054_DN3_SP1_c0.t1	XP_048603104.1
OG0019335	ESY8_g59573_DN3_SP0_c0.t1, ESY6_g50331_DN1_SP0_c0.t1	XP_048633620.1
OG0019337	ESY5_g5063_DN3_SP0_c0.t1	XP_048597933.1
OG0019338	ESY10_g15416_DN2_SP0_c0.t1	XP_048625671.1, XP_013659107.2
OG0019341	ESY8_g58420_DN3_SP0_c0.t1	XP_048636751.1, XP_048610631.1
OG0019342	ESY2_g36640_DN3_SP0_c0.t1	XP_048592411.1, XP_013726992.2
OG0019343	ESY2_g36529_DN3_SP0_c0.t1	XP_013714891.2, XP_048604028.1
OG0019344	ESY3_g30369_DN3_SP0_c0.t1	XP_013736411.1, XP_013689768.1
OG0019348	ESY2_g36194_DN3_SP2_c0.t1	XP_013732877.1
OG0019351	ESY2_g37369_DN3_SP0_c0.t1	XP_022559800.2, XP_048616360.1
OG0019353	ESY1_g11034_DN2_SP0_c0.t1	XP_048597080.1, XP_013678298.2
OG0019354	ESY1_g10716_DN3_SP0_c0.t1	XP_022556190.2
OG0019355	ESY1_g11454_DN2_SP0_c0.t1	XP_048620738.1
OG0019357	ESY7_g18526_DN3_SP0_c0.t1	XP_022567919.1
OG0019358	ESY1_g12394_DN2_SP0_c0.t1	XP_048609829.1, XP_048609833.1
OG0019362	ESY9_g45664_DN3_SP6_c0.t1	XP_013734553.1, XP_013717003.1
OG0019363	ESY5_g2703_DN3_SP0_c0.t1	XP_013747421.1, XP_013691781.1
OG0019363	ESY5_g2702_DN2_SP0_c0.t1	XP_022556243.1, XP_022574171.2
OG0019365	ESY2_g35062_DN3_SP0_c0.t1	XP_013652475.1
OG0019366	ESY2_g34907_DN3_SP0_c0.t1	XP_013705819.1, XP_013652389.1
OG0019368	ESY5_g2940_DN2_SP0_c0.t1	XP_013662214.1
OG0019369	ESY5_g4423_DN3_SP0_c0.t1	XP_013641635.1, XP_013660478.1
OG0019371	ESY2_g35649_DN3_SP0_c0.t1	XP_013649455.2
OG0019376	ESY3_g30370_DN3_SP2_c0.t1	XP_013739423.1, XP_013716865.1
OG0019380	ESY16_g61825_DN2_SP0_c0.t1	XP_013662330.2
OG0019383	ESY1_g9565_DN3_SP1_c0.t1	XP_013695776.1, XP_013646867.2
OG0019384	ESY6_g49972_DN2_SP0_c0.t1	XP_013647233.2, XP_013706132.2
OG0019388	ESY5_g4364_DN3_SP0_c0.t1	XP_013744556.1, XP_013641582.1
OG0019389	ESY5_g3974_DN3_SP0_c10.t1	XP_013651649.1, XP_013705988.1
OG0019396	ESY11_g53224_DN3_SP0_c3.t1	XP_048634212.1
OG0019399	ESY2_g34484_DN3_SP0_c0.t1, ESY2_g34483_DN3_SP0_c0.t1	XP_022568088.1
OG0019408	ESY10_g14381_DN1_SP0_c0.t1, ESY9_g42503_DN3_SP0_c0.t1	XP_022573208.1, XP_048624491.1
OG0019413	ESY4_g24105_DN1_SP0_c0.t1, ESY4_g25852_DN3_SP0_c0.t1	XP_022549902.1, XP_048601143.1
OG0019414	ESY17_g39982_DN2_SP0_c0.t1	XP_013672186.1, XP_022573565.2
OG0019415	ESY8_g60150_DN3_SP0_c0.t1	XP_013687069.1, XP_013746843.2
OG0019418	ESY10_g15886_DN1_SP0_c0.t1	XP_013647332.1, XP_048618188.1
OG0019420	ESY19_g41714_DN2_SP0_c0.t1	XP_048614446.1
OG0019450	ESY2_g34258_DN3_SP5_c6.t1	XP_013710230.1
OG0019453	ESY2_g35142_DN3_SP1_c0.t1	XP_013647432.2
OG0019455	ESY3_g31330_DN3_SP4_c0.t1	XP_013750114.1, XP_013708329.1
OG0019456	ESY7_g17778_DN3_SP0_c17.t1	XP_013676307.2, XP_013708270.3
OG0019464	ESY6_g49047_DN3_SP0_c0.t1	XP_013667204.3
OG0019469	ESY3_g31471_DN3_SP0_c0.t1	XP_022551021.2
OG0019471	ESY2_g36258_DN3_SP0_c0.t1	XP_013742239.3
OG0019476	ESY1_g10148_DN3_SP0_c0.t1	XP_022561397.1, XP_022547534.1
OG0019478	ESY1_g7831_DN3_SP0_c0.t1	XP_013642524.2, XP_013641299.2
OG0019486	ESY11_g52460_DN3_SP0_c0.t1	XP_048619447.1
OG0019488	ESY11_g53684_DN2_SP0_c0.t1	XP_013736698.1, XP_013708361.1
OG0019492	ESY2_g36395_DN2_SP0_c0.t1	XP_013710505.1
OG0019493	ESY2_g37184_DN3_SP0_c0.t1	XP_013720604.1, XP_048611443.1
OG0019497	ESY2_g36407_DN3_SP1_c0.t1, ESY2_g36405_DN3_SP0_c0.t1	XP_013733564.1
OG0019507	ESY1_g12378_DN3_SP0_c0.t1	XP_013658822.1, XP_013709604.1
OG0019510	ESY9_g42943_DN3_SP0_c0.t1, ESY9_g42939_DN2_SP0_c0.t1	XP_022546512.2, XP_022556363.1
OG0019514	ESY4_g26256_DN3_SP0_c10.t1	XP_013655027.2, XP_048634253.1, XP_013747116.1
OG0019517	ESY5_g5336_DN2_SP0_c0.t1	XP_013694089.1, XP_013719195.1
OG0019518	ESY5_g3631_DN3_SP0_c0.t1	XP_013676166.2, XP_022558052.1
OG0019520	ESY2_g35468_DN3_SP0_c0.t1	XP_013659106.1
OG0019523	ESY5_g2963_DN3_SP0_c0.t1, ESY5_g2962_DN3_SP0_c0.t1	XP_048638310.1, XP_048614100.1, XP_022542916.2, XP_013691888.1
OG0019524	ESY3_g29451_DN3_SP0_c0.t1	XP_048630738.1, XP_048613479.1, XP_048635072.1
OG0019527	ESY7_g19679_DN2_SP0_c0.t1	XP_048633203.1
OG0019530	ESY9_g42799_DN3_SP0_c0.t1	XP_013715960.2
OG0019541	ESY7_g17903_DN3_SP0_c0.t1	XP_013701521.3
OG0019543	ESY2_g36861_DN1_SP0_c0.t1	XP_013700003.2, XP_013645063.2
OG0019544	ESY2_g33338_DN2_SP0_c0.t1	XP_022565489.1
OG0019548	ESY2_g35207_DN3_SP2_c0.t1	XP_048604144.1, XP_013729329.2
OG0019565	ESY20_g12928_DN3_SP0_c0.t1, ESY20_g12929_DN3_SP0_c0.t1	XP_048625813.1, XP_013729985.1
OG0019566	ESY4_g26705_DN3_SP1_c0.t1	XP_013752481.1, XP_048619409.1
OG0019569	ESY4_g24192_DN2_SP0_c0.t1	XP_048620354.1
OG0019570	ESY13_g56295_DN3_SP0_c0.t1	XP_048598137.1, XP_013710731.1, XP_013725660.1
OG0019577	ESY6_g48248_DN3_SP0_c0.t1	XP_048634402.1, XP_022564350.1
OG0019585	ESY6_g46755_DN2_SP0_c0.t1	XP_013683364.1, XP_022554648.1
OG0019617	ESY4_g26249_DN3_SP0_c0.t1	XP_022573373.2, XP_013651603.1
OG0019617	ESY7_g18437_DN2_SP0_c0.t1	XP_013709176.1
OG0019625	ESY4_g26516_DN2_SP0_c0.t1	XP_013723026.2, XP_048600970.1
OG0019626	ESY4_g26865_DN3_SP0_c0.t1	XP_013734878.2, XP_013669305.1
OG0019631	ESY8_g59084_DN3_SP0_c0.t1	XP_048632937.1, XP_013680886.2
OG0019639	ESY1_g7297_DN3_SP0_c0.t1	XP_013724765.2, XP_013671961.2
OG0019644	ESY2_g34734_DN1_SP0_c0.t1	XP_013717882.1, XP_022560209.2
OG0019647	ESY11_g53740_DN3_SP0_c0.t1	XP_048593204.1, XP_048619826.1
OG0019659	ESY1_g11135_DN1_SP0_c7.t1, ESY1_g11139_DN3_SP0_c16.t1	XP_048616999.1, XP_048592952.1
OG0019678	ESY7_g17547_DN2_SP0_c0.t1	XP_022572983.2, XP_022555160.2, XP_013679687.2
OG0019688	ESY8_g61323_DN3_SP0_c0.t1	XP_013745568.2
OG0019692	ESY5_g3469_DN3_SP0_c0.t1	XP_022546520.2
OG0019694	ESY5_g3749_DN3_SP0_c0.t1	XP_013751063.1, XP_022558474.2
OG0019696	ESY6_g48751_DN3_SP0_c0.t1, ESY6_g48749_DN3_SP0_c0.t1	XP_048602235.1, XP_022550795.1
OG0019700	ESY2_g34178_DN3_SP0_c0.t1	XP_013728882.2
OG0019712	ESY20_g12812_DN3_SP1_c0.t1	XP_013670313.2, XP_013747253.2
OG0019717	ESY6_g49490_DN2_SP0_c0.t1	XP_013666147.1
OG0019720	ESY5_g5125_DN3_SP0_c0.t1	XP_013690242.2, XP_013725476.2
OG0019726	ESY6_g46295_DN3_SP0_c0.t1	XP_013683318.1, XP_013647579.1
OG0019727	ESY29_g13629_DN2_SP0_c0.t1	YP_717160.1
OG0019728	ESY5_g3068_DN2_SP0_c0.t1	XP_048610418.1, XP_022566911.1, XP_022563552.1
OG0019730	ESY6_g48300_DN2_SP0_c0.t1	XP_013747029.1
OG0019732	ESY11_g53681_DN2_SP0_c8.t1, ESY3_g31916_DN3_SP0_c0.t1	XP_013746719.2, XP_048633390.1, XP_022549670.2
OG0019734	ESY12_g51274_DN3_SP0_c0.t1	XP_048612053.1, XP_048611186.1
OG0019735	ESY6_g48703_DN2_SP0_c0.t1	XP_048624913.1
OG0019746	ESY7_g16632_DN3_SP0_c0.t1	XP_022569021.1, XP_013659410.2, XP_013733201.1, XP_013715242.1, XP_048605054.1, XP_048609080.1
OG0019747	ESY7_g17363_DN3_SP0_c0.t1	XP_048598235.1, XP_013665404.2, XP_022549226.2, XP_048598233.1, XP_048625094.1, XP_048598231.1, XP_022565536.1
OG0019753	ESY5_g5303_DN3_SP0_c0.t1	XP_048616502.1, XP_048617173.1, XP_013719421.1, XP_048629540.1, XP_048616501.1, XP_048629541.1, XP_022557603.2
OG0019783	ESY4_g23672_DN3_SP0_c0.t1	XP_013662452.2, XP_022558870.1
OG0019784	ESY4_g26919_DN3_SP0_c0.t1	XP_013656750.2, XP_013685719.2
OG0019793	ESY5_g2973_DN2_SP0_c0.t1	XP_048596536.1, XP_013709783.2
OG0019805	ESY2_g36853_DN3_SP0_c0.t1, ESY6_g48077_DN3_SP0_c0.t1	XP_013645837.1
OG0019818	ESY3_g31657_DN2_SP0_c0.t1	XP_022570648.2, XP_022568142.2
OG0019827	ESY20_g12813_DN2_SP0_c40.t1	XP_013671325.1, XP_013747254.2
OG0019842	ESY2_g36088_DN1_SP0_c0.t1	XP_013729641.1, XP_013651078.1
OG0019843	ESY2_g36535_DN1_SP0_c0.t1	XP_022552893.1
OG0019846	ESY3_g30004_DN3_SP0_c0.t1	XP_013695713.1, XP_048635735.1
OG0019852	ESY1_g8613_DN2_SP1_c0.t1	XP_013646919.1
OG0019859	ESY7_g18895_DN2_SP0_c0.t1	XP_013738612.2
OG0019870	ESY18_g63001_DN1_SP0_c0.t1	XP_013700841.1
OG0019882	ESY6_g50214_DN3_SP0_c0.t1	XP_013721920.1, XP_013732952.2
OG0019892	ESY18_g64007_DN3_SP3_c0.t1, ESY18_g64008_DN2_SP0_c0.t1	XP_048631984.1, XP_048606901.1
OG0019893	ESY4_g24906_DN3_SP1_c0.t1	XP_013670762.2, XP_013652522.2
OG0019932	ESY10_g13713_DN3_SP1_c0.t1	XP_022566188.2, XP_048620829.1
OG0019939	ESY6_g48457_DN3_SP0_c0.t1	XP_013725386.1, XP_013727665.2
OG0019947	ESY7_g16589_DN3_SP0_c0.t1	XP_048619731.1
OG0019952	ESY8_g59036_DN3_SP2_c0.t1	XP_013747077.2, XP_013720492.2
OG0019953	ESY8_g59079_DN3_SP0_c0.t1	XP_013744008.2, XP_022557977.1
OG0019965	ESY6_g48903_DN3_SP0_c0.t1	XP_022566533.2, XP_013694562.1, XP_048598981.1, XP_022558183.1, XP_022566534.2
OG0019971	ESY3_g32678_DN1_SP0_c0.t1	XP_048636269.1, XP_013729739.1
OG0019972	ESY5_g3207_DN3_SP0_c0.t1	XP_013725291.1, XP_013674136.1
OG0019980	ESY4_g25022_DN3_SP0_c0.t1	XP_048601209.1, XP_013650500.1
OG0019986	ESY3_g29048_DN1_SP0_c0.t1	XP_013711474.1
OG0019991	ESY12_g52071_DN3_SP0_c0.t1	XP_048632486.1, XP_048601217.1
OG0019995	ESY6_g49517_DN2_SP0_c0.t1	XP_022562557.2
OG0020004	ESY10_g14881_DN3_SP0_c0.t1	XP_048632846.1
OG0020005	ESY2_g37556_DN2_SP0_c0.t1	XP_013659258.1
OG0020006	ESY16_g61819_DN3_SP0_c0.t1	XP_048594581.1, XP_048600540.1, XP_048630870.1, XP_048600545.1
OG0020014	ESY3_g32131_DN3_SP0_c0.t1	XP_013731701.2, XP_048615148.1
OG0020015	ESY17_g39108_DN3_SP0_c0.t1	XP_048636135.1, XP_048636132.1, XP_048614555.1, XP_048614553.1
OG0020019	ESY3_g29154_DN3_SP0_c0.t1	XP_013681676.3, XP_048632973.1
OG0020022	ESY8_g60511_DN3_SP0_c0.t1	XP_048637277.1
OG0020030	ESY1_g10124_DN2_SP0_c0.t1	XP_048620496.1
OG0020032	ESY1_g12537_DN3_SP0_c0.t1	XP_048634836.1, XP_013741853.2
OG0020034	ESY7_g17945_DN3_SP0_c0.t1	XP_022569118.2, XP_013722920.2
OG0020037	ESY9_g43025_DN2_SP0_c0.t1, ESY3_g31768_DN3_SP0_c0.t1	XP_048616226.1, XP_048627089.1, XP_048616234.1
OG0020044	ESY6_g49479_DN3_SP0_c0.t1	XP_013706017.1, XP_013696572.2
OG0020065	ESY3_g30218_DN1_SP0_c0.t1	XP_022547416.2, XP_013703871.1, XP_013670506.1
OG0020075	ESY22_g40943_DN2_SP0_c0.t1	XP_048637597.1
OG0020106	ESY8_g59181_DN3_SP3_c0.t1	XP_022566605.2, XP_013692117.1, XP_048603341.1
OG0020129	ESY1_g11857_DN2_SP0_c0.t1, ESY1_g10284_DN2_SP0_c0.t1	XP_013746372.2
OG0020137	ESY5_g3728_DN3_SP3_c0.t1	XP_013657462.2, XP_013710057.1
OG0020139	ESY7_g19058_DN1_SP0_c0.t1, ESY3_g32299_DN2_SP0_c0.t1	XP_013730126.3, XP_048598613.1
OG0020141	ESY3_g29993_DN1_SP0_c0.t1	XP_048606116.1, XP_013679684.3, XP_013751250.1, XP_022575754.1, XP_048629782.1
OG0020143	ESY7_g18461_DN3_SP0_c0.t1	XP_013713010.2, XP_022563196.2, XP_022553874.1
OG0020153	ESY12_g52143_DN1_SP0_c0.t1, ESY9_g43515_DN1_SP0_c0.t1	XP_048615864.1, XP_048623455.1
OG0020154	ESY1_g9699_DN3_SP0_c0.t1, ESY8_g59273_DN1_SP0_c0.t1	XP_013678938.2
OG0020155	ESY1_g12114_DN3_SP0_c0.t1	XP_048604631.1
OG0020167	ESY2_g33812_DN2_SP0_c0.t1	XP_048592265.1, XP_048602272.1
OG0020181	ESY9_g45526_DN2_SP0_c49.t1	XP_022568743.1, XP_013752225.1
OG0020185	ESY7_g18601_DN3_SP0_c0.t1	XP_013720158.1
OG0020186	ESY7_g19207_DN2_SP0_c0.t1	XP_048624817.1
OG0020187	ESY7_g18475_DN2_SP0_c0.t1	XP_013743243.1, XP_013715680.2
OG0020208	ESY1_g10196_DN1_SP0_c0.t1	XP_022563123.1, XP_048618597.1, XP_048632713.1
OG0020210	ESY4_g24782_DN3_SP0_c0.t1	XP_048629108.1, XP_048596867.1, XP_048615094.1
OG0020212	ESY127_g5592_DN2_SP0_c0.t1	YP_005089965.1
OG0020222	ESY3_g32622_DN3_SP0_c0.t1	XP_022564758.1
OG0020224	ESY10_g15294_DN1_SP0_c0.t1	XP_022566194.2, XP_022547382.2, XP_048602161.1, XP_048629329.1
OG0020233	ESY10_g14222_DN2_SP0_c0.t1	XP_048613143.1, XP_048621910.1, XP_013699921.1, XP_048613219.1
OG0020238	ESY1_g11955_DN3_SP0_c33.t1	XP_022574660.2, XP_022549892.2, XP_022574491.1
OG0020239	ESY1_g11907_DN2_SP0_c0.t1	XP_022554730.1
OG0020269	ESY21_g55901_DN2_SP0_c0.t1	XP_048602922.1, XP_048591333.1, XP_013725074.3
OG0020277	ESY6_g48310_DN3_SP0_c0.t1	XP_013722682.2, XP_048603077.1
OG0020280	ESY9_g43171_DN3_SP0_c0.t1	XP_048595916.1, XP_048627815.1, XP_048623480.1, XP_013731505.2
OG0020286	ESY9_g44392_DN3_SP0_c0.t1	XP_013734365.2, XP_013644456.1, XP_013691167.1
OG0020291	ESY5_g4840_DN3_SP8_c0.t1	XP_013695654.1, XP_013716154.1
OG0020296	ESY7_g17432_DN3_SP0_c0.t1	XP_013659910.2, XP_013659599.2
OG0020297	ESY6_g50213_DN3_SP0_c0.t1	XP_048604353.1, XP_013700828.1
OG0020302	ESY18_g63089_DN3_SP0_c0.t1, ESY2_g37861_DN3_SP0_c0.t1	XP_013660179.2, XP_022570282.1
OG0020304	ESY9_g43720_DN3_SP0_c0.t1	XP_022561529.1, XP_013654796.1
OG0020309	ESY6_g50263_DN3_SP0_c0.t1	XP_048605124.1
OG0020312	ESY3_g30669_DN3_SP0_c0.t1, ESY3_g30671_DN3_SP0_c0.t1	XP_013681042.2, XP_013681014.1
OG0020317	ESY4_g25301_DN3_SP0_c0.t1	XP_013752041.1
OG0020321	ESY1_g10957_DN3_SP0_c0.t1	XP_013645189.3, XP_013645544.1
OG0020328	ESY7_g18315_DN3_SP0_c0.t1	XP_013720809.2
OG0020340	ESY2_g33741_DN3_SP0_c0.t1, ESY2_g33710_DN3_SP0_c0.t1, ESY2_g33739_DN3_SP0_c0.t1	XP_013674367.2, XP_048623605.1
OG0020351	ESY2_g35011_DN2_SP0_c10.t1	XP_048605050.1, XP_013727271.2, XP_048619780.1, XP_048600034.1, XP_048632669.1
OG0020380	ESY6_g48112_DN1_SP0_c0.t1, ESY7_g17957_DN3_SP0_c0.t1	XP_048606829.1
OG0020412	ESY3_g31233_DN3_SP1_c0.t1	XP_022558504.1, XP_013640166.2
OG0020420	ESY5_g4600_DN3_SP0_c0.t1	XP_048599463.1, XP_013694288.2, XP_013694289.2, XP_013722026.1
OG0020429	ESY1_g11226_DN3_SP0_c0.t1, ESY1_g11224_DN3_SP0_c0.t1, ESY1_g11222_DN2_SP0_c0.t1, ESY1_g11218_DN2_SP0_c0.t1, ESY1_g11220_DN2_SP0_c0.t1	XP_048636182.1, XP_048593886.1
OG0020430	ESY9_g43667_DN3_SP0_c0.t1, ESY9_g43663_DN3_SP0_c0.t1	XP_048600404.1, XP_048626503.1
OG0020434	ESY10_g14891_DN3_SP0_c0.t1	XP_048625511.1
OG0020476	ESY8_g60908_DN2_SP0_c11.t1	XP_048625595.1
OG0020481	ESY6_g48942_DN3_SP0_c0.t1	XP_022548726.2
OG0020486	ESY4_g23760_DN1_SP0_c0.t1	XP_048599882.1, XP_013729556.1, XP_013689432.1
OG0020487	ESY2_g36992_DN2_SP0_c0.t1	XP_048637728.1, XP_013702011.1
OG0020498	ESY10_g14741_DN3_SP0_c0.t1	XP_013706291.1, XP_013697251.2
OG0020507	ESY6_g50504_DN3_SP0_c0.t1	XP_048621847.1
OG0020513	ESY9_g43842_DN2_SP0_c0.t1	XP_013740896.1
