Orthogroup	Euclidium_syriacum	Cardamine_amara
OG0015612	ESY3_g30820_DN3_SP2_c0.t1	evm.model.RL_1.804
OG0015613	ESY3_g30830_DN3_SP3_c0.t1	evm.model.RL_1.806
OG0015614	ESY12_g50852_DN3_SP8_c0.t1	evm.model.RL_6.2149
OG0015615	ESY12_g50848_DN3_SP0_c0.t1	evm.model.RL_6.2146
OG0015616	ESY9_g45685_DN3_SP8_c0.t1	evm.model.RL_6.2125
OG0015617	ESY9_g45648_DN3_SP1_c0.t1	evm.model.RL_6.2108
OG0015618	ESY9_g45635_DN3_SP0_c0.t1	evm.model.RL_6.2104
OG0015619	ESY9_g45571_DN3_SP8_c0.t1	evm.model.RL_6.2075
OG0015620	ESY9_g45562_DN3_SP3_c0.t1	evm.model.RL_6.2073
OG0015621	ESY9_g45460_DN3_SP0_c0.t1	evm.model.RL_6.2032
OG0015622	ESY9_g45521_DN3_SP0_c0.t1	evm.model.RL_6.2055
OG0015623	ESY9_g45447_DN3_SP8_c0.t1	evm.model.RL_6.2024
OG0015624	ESY9_g45439_DN3_SP0_c0.t1	evm.model.RL_6.2018
OG0015626	ESY9_g44066_DN3_SP8_c0.t1	evm.model.RL_6.1680
OG0015627	ESY9_g44321_DN3_SP0_c0.t1	evm.model.RL_6.1724
OG0015628	ESY15_g64862_DN3_SP0_c0.t1	evm.model.RL_8.989
OG0015631	ESY9_g44581_DN3_SP8_c0.t1	evm.model.RL_6.1771
OG0015633	ESY9_g44653_DN3_SP8_c0.t1	evm.model.RL_6.1797
OG0015634	ESY6_g49539_DN2_SP0_c0.t1	evm.model.RL_6.1873
OG0015635	ESY12_g51555_DN3_SP8_c0.t1	evm.model.RL_6.1874
OG0015637	ESY9_g44749_DN3_SP2_c0.t1	evm.model.RL_6.1864
OG0015638	ESY2_g34609_DN3_SP0_c11.t1	evm.model.RL_6.1860
OG0015639	ESY9_g44777_DN3_SP1_c0.t1	evm.model.RL_6.1859
OG0015640	ESY9_g44794_DN3_SP8_c0.t1	evm.model.RL_6.1848
OG0015641	ESY9_g44864_DN3_SP0_c0.t1	evm.model.RL_6.1831
OG0015642	ESY9_g44954_DN3_SP7_c0.t1	evm.model.RL_6.1818
OG0015643	ESY9_g44957_DN3_SP7_c0.t1	evm.model.RL_6.1816
OG0015644	ESY9_g45363_DN3_SP8_c0.t1	evm.model.RL_6.1973
OG0015645	ESY9_g45352_DN3_SP0_c0.t1	evm.model.RL_6.1966
OG0015646	ESY9_g45347_DN3_SP0_c0.t1	evm.model.RL_6.1963
OG0015647	ESY9_g45242_DN3_SP0_c0.t1	evm.model.RL_6.1922
OG0015648	ESY9_g45238_DN3_SP8_c0.t1	evm.model.RL_6.1919
OG0015649	ESY7_g19006_DN3_SP0_c0.t1	evm.model.RL_6.1911
OG0015651	ESY9_g44040_DN3_SP2_c0.t1	evm.model.RL_6.1668
OG0015652	ESY5_g2953_DN3_SP0_c0.t1	evm.model.RL_5.1420
OG0015653	ESY5_g2957_DN3_SP7_c0.t1	evm.model.RL_5.1423.2.687c88b4
OG0015654	ESY2_g36018_DN2_SP0_c0.t1, ESY5_g3008_DN3_SP3_c0.t1	evm.model.RL_5.1459
OG0015655	ESY5_g3034_DN3_SP5_c0.t1	evm.model.RL_5.1474
OG0015656	ESY5_g3053_DN3_SP1_c0.t1	evm.model.RL_5.1490
OG0015657	ESY5_g4420_DN3_SP0_c0.t1	evm.model.RL_5.1507
OG0015658	ESY5_g4388_DN3_SP8_c0.t1	evm.model.RL_5.1538
OG0015659	ESY5_g4371_DN3_SP2_c0.t1	evm.model.RL_5.1551
OG0015660	ESY5_g4346_DN3_SP8_c0.t1	evm.model.RL_5.1568
OG0015661	ESY5_g4318_DN3_SP0_c0.t1	evm.model.RL_5.1587
OG0015662	ESY5_g4319_DN3_SP5_c0.t1	evm.model.RL_5.1586.1.687c88b5
OG0015663	ESY5_g4321_DN3_SP0_c0.t1	evm.model.RL_5.1584
OG0015665	ESY5_g4330_DN3_SP7_c0.t1	evm.model.RL_5.1577
OG0015666	ESY5_g4310_DN3_SP8_c0.t1	evm.model.RL_5.1595
OG0015667	ESY5_g4278_DN3_SP8_c0.t1	evm.model.RL_5.1607
OG0015668	ESY5_g4229_DN3_SP0_c0.t1	evm.model.RL_5.1650
OG0015669	ESY5_g4236_DN3_SP3_c0.t1	evm.model.RL_5.1643
OG0015670	ESY5_g4238_DN3_SP7_c0.t1	evm.model.RL_5.1641
OG0015671	ESY5_g4248_DN3_SP5_c0.t1	evm.model.RL_5.1631
OG0015672	ESY2_g34872_DN3_SP8_c2.t1	evm.model.RL_3.1780
OG0015673	ESY5_g4166_DN3_SP4_c0.t1	evm.model.RL_5.1704
OG0015674	ESY5_g4153_DN3_SP0_c0.t1	evm.model.RL_5.1719
OG0015675	ESY5_g4147_DN3_SP0_c0.t1	evm.model.RL_5.1722
OG0015676	ESY5_g4136_DN3_SP0_c0.t1	evm.model.RL_5.1730
OG0015677	ESY5_g4117_DN3_SP0_c16.t1	evm.model.RL_5.1743
OG0015678	ESY5_g4113_DN3_SP7_c0.t1	evm.model.RL_5.1747
OG0015679	ESY5_g4083_DN3_SP0_c0.t1	evm.model.RL_5.1766
OG0015680	ESY5_g4080_DN3_SP0_c0.t1	evm.model.RL_5.1769
OG0015681	ESY5_g4077_DN3_SP0_c0.t1	evm.model.RL_5.1772
OG0015682	ESY5_g4066_DN3_SP7_c0.t1	evm.model.RL_5.1774
OG0015683	ESY5_g3981_DN3_SP0_c0.t1	evm.model.RL_5.1842
OG0015684	ESY5_g3937_DN3_SP0_c0.t1	evm.model.RL_5.3684
OG0015685	ESY5_g3934_DN3_SP3_c0.t1	evm.model.RL_5.3681
OG0015687	ESY5_g3905_DN3_SP0_c0.t1	evm.model.RL_5.3658
OG0015688	ESY5_g2554_DN3_SP0_c0.t1	evm.model.RL_5.3637
OG0015689	ESY5_g2423_DN3_SP0_c0.t1	evm.model.RL_5.3598
OG0015690	ESY5_g2415_DN3_SP8_c0.t1	evm.model.RL_5.3592
OG0015691	ESY5_g2414_DN3_SP7_c0.t1	evm.model.RL_5.3591
OG0015692	ESY5_g2403_DN2_SP0_c0.t1	evm.model.RL_5.3581
OG0015693	ESY5_g2396_DN3_SP7_c0.t1	evm.model.RL_5.3576
OG0015694	ESY5_g2394_DN3_SP8_c0.t1	evm.model.RL_5.3575
OG0015696	ESY5_g2347_DN3_SP1_c0.t1	evm.model.RL_5.3549
OG0015697	ESY5_g2343_DN3_SP0_c0.t1	evm.model.RL_5.3544
OG0015698	ESY5_g2293_DN3_SP0_c0.t1	evm.model.RL_5.3517
OG0015699	ESY5_g2253_DN2_SP0_c0.t1	evm.model.RL_5.3504
OG0015700	ESY5_g2236_DN3_SP0_c0.t1	evm.model.RL_5.3496
OG0015701	ESY5_g2203_DN3_SP8_c0.t1	evm.model.RL_5.3486
OG0015702	ESY5_g2173_DN3_SP0_c0.t1	evm.model.RL_5.3471
OG0015703	ESY5_g2171_DN3_SP6_c0.t1	evm.model.RL_5.3470
OG0015704	ESY5_g2159_DN3_SP0_c0.t1	evm.model.RL_5.3464
OG0015705	ESY2_g35622_DN3_SP3_c0.t1	evm.model.RL_5.3453
OG0015706	ESY5_g2126_DN3_SP0_c0.t1	evm.model.RL_5.3447
OG0015707	ESY5_g2055_DN1_SP0_c0.t1	evm.model.RL_5.3427
OG0015709	ESY5_g1883_DN3_SP0_c0.t1	evm.model.RL_5.3384
OG0015710	ESY5_g1839_DN2_SP0_c0.t1	evm.model.RL_5.3375
OG0015711	ESY5_g4586_DN3_SP7_c3.t1	evm.model.RL_5.554
OG0015712	ESY2_g35359_DN3_SP0_c0.t1	evm.model.RL_5.3311
OG0015713	ESY5_g1418_DN2_SP0_c0.t1	evm.model.RL_5.3299
OG0015714	ESY5_g1352_DN3_SP0_c0.t1	evm.model.RL_5.3280.1.687c88c1
OG0015715	ESY2_g35364_DN3_SP0_c0.t1	evm.model.RL_3.1293
OG0015716	ESY5_g1246_DN1_SP0_c0.t1	evm.model.RL_5.3263
OG0015717	ESY2_g34411_DN3_SP0_c0.t1	evm.model.RL_3.1265
OG0015719	ESY5_g1208_DN3_SP8_c0.t1	evm.model.RL_5.3238
OG0015720	ESY5_g1069_DN3_SP1_c0.t1	evm.model.RL_5.3228
OG0015721	ESY13_g57561_DN3_SP8_c0.t1	evm.model.RL_5.3201.1.687c88c0
OG0015722	ESY4_g25952_DN3_SP0_c0.t1	evm.model.RL_5.3179
OG0015723	ESY16_g62288_DN3_SP0_c0.t1	evm.model.RL_5.3176
OG0015724	ESY5_g3991_DN3_SP1_c0.t1	evm.model.RL_5.1835
OG0015725	ESY13_g58037_DN3_SP0_c0.t1	evm.model.RL_5.2306
OG0015726	ESY13_g58031_DN3_SP0_c0.t1	evm.model.RL_5.2309
OG0015727	ESY13_g57228_DN3_SP0_c0.t1	evm.model.RL_5.3143
OG0015728	ESY8_g58431_DN2_SP0_c0.t1	evm.model.RL_2.1937
OG0015729	ESY3_g30821_DN3_SP0_c0.t1	evm.model.RL_2.1943
OG0015730	ESY1_g11344_DN3_SP0_c0.t1	evm.model.RL_2.1951
OG0015731	ESY13_g57598_DN3_SP4_c0.t1	evm.model.RL_2.1959
OG0015732	ESY13_g57623_DN3_SP3_c0.t1	evm.model.RL_2.1966
OG0015733	ESY13_g57632_DN3_SP7_c0.t1	evm.model.RL_2.1976
OG0015734	ESY8_g59333_DN3_SP8_c0.t1	evm.model.RL_6.462
OG0015735	ESY13_g57030_DN3_SP8_c0.t1	evm.model.RL_2.1985
OG0015736	ESY13_g57025_DN3_SP5_c0.t1	evm.model.RL_2.1989
OG0015737	ESY13_g56956_DN3_SP3_c0.t1	evm.model.RL_2.1994
OG0015738	ESY15_g65381_DN3_SP0_c0.t1	evm.model.RL_2.1995
OG0015739	ESY10_g14208_DN3_SP1_c0.t1	evm.model.RL_2.2006.2.687c86e4
OG0015740	ESY13_g56847_DN3_SP0_c0.t1	evm.model.RL_2.2018
OG0015741	ESY7_g18204_DN3_SP5_c0.t1	evm.model.RL_2.2023
OG0015742	ESY13_g56697_DN3_SP4_c0.t1	evm.model.RL_2.2041
OG0015743	ESY13_g56502_DN3_SP5_c0.t1	evm.model.RL_2.2050
OG0015744	ESY13_g56603_DN3_SP0_c0.t1	evm.model.RL_2.2067
OG0015745	ESY13_g56725_DN3_SP8_c0.t1	evm.model.RL_2.2060
OG0015746	ESY13_g56706_DN3_SP0_c0.t1	evm.model.RL_2.2058
OG0015747	ESY6_g46621_DN3_SP4_c0.t1	evm.model.RL_8.1288
OG0015748	ESY5_g3142_DN3_SP3_c0.t1	evm.model.RL_5.704
OG0015749	ESY4_g23793_DN3_SP3_c0.t1	evm.model.RL_2.2296
OG0015750	ESY16_g62098_DN3_SP8_c0.t1	evm.model.RL_2.2288
OG0015752	ESY8_g59395_DN3_SP0_c0.t1	evm.model.RL_6.381
OG0015753	ESY8_g59391_DN3_SP2_c0.t1	evm.model.RL_6.390
OG0015754	ESY20_g13056_DN3_SP4_c0.t1	evm.model.RL_6.354
OG0015755	ESY8_g59521_DN3_SP8_c0.t1	evm.model.RL_6.270
OG0015756	ESY8_g59545_DN3_SP0_c0.t1	evm.model.RL_6.252
OG0015757	ESY8_g59570_DN3_SP8_c0.t1	evm.model.RL_6.239
OG0015758	ESY8_g59579_DN3_SP4_c0.t1	evm.model.RL_6.233
OG0015759	ESY8_g59589_DN3_SP5_c0.t1	evm.model.RL_6.228
OG0015760	ESY4_g23806_DN3_SP3_c0.t1	evm.model.RL_2.2297
OG0015761	ESY8_g59607_DN3_SP1_c0.t1	evm.model.RL_6.211
OG0015762	ESY8_g59639_DN3_SP2_c2.t1	evm.model.RL_6.193
OG0015763	ESY8_g59681_DN3_SP2_c23.t1	evm.model.RL_6.158
OG0015764	ESY1_g10960_DN3_SP0_c0.t1	evm.model.RL_7.941
OG0015765	ESY8_g59695_DN3_SP4_c0.t1	evm.model.RL_6.144
OG0015766	ESY8_g59738_DN3_SP0_c0.t1	evm.model.RL_6.112
OG0015767	ESY8_g59749_DN3_SP8_c0.t1	evm.model.RL_6.100
OG0015768	ESY8_g59750_DN3_SP8_c0.t1	evm.model.RL_6.99
OG0015769	ESY8_g59811_DN3_SP1_c0.t1	evm.model.RL_6.77
OG0015770	ESY8_g59818_DN3_SP7_c0.t1	evm.model.RL_6.72
OG0015771	ESY8_g59834_DN3_SP8_c0.t1	evm.model.RL_6.60
OG0015772	ESY8_g59906_DN3_SP0_c0.t1	evm.model.RL_6.23
OG0015773	ESY8_g59926_DN2_SP2_c0.t1	evm.model.RL_6.13
OG0015774	ESY8_g59928_DN3_SP0_c0.t1	evm.model.RL_6.11
OG0015775	ESY8_g59941_DN3_SP1_c0.t1	evm.model.RL_6.458
OG0015776	ESY5_g2817_DN3_SP8_c0.t1	evm.model.RL_5.1300
OG0015777	ESY5_g2792_DN3_SP2_c0.t1	evm.model.RL_5.1282
OG0015778	ESY5_g2780_DN3_SP8_c0.t1	evm.model.RL_5.1272
OG0015779	ESY5_g2779_DN3_SP6_c0.t1	evm.model.RL_5.1271.2.687c88b3
OG0015780	ESY5_g2777_DN3_SP0_c0.t1	evm.model.RL_5.1269
OG0015781	ESY5_g2768_DN3_SP5_c0.t1	evm.model.RL_5.1262
OG0015782	ESY5_g2736_DN3_SP0_c0.t1	evm.model.RL_5.1246
OG0015783	ESY5_g2732_DN3_SP2_c0.t1	evm.model.RL_5.1242.1.687c88b3
OG0015784	ESY5_g2715_DN3_SP4_c0.t1	evm.model.RL_5.1228
OG0015786	ESY5_g2688_DN3_SP0_c0.t1	evm.model.RL_5.1212
OG0015787	ESY5_g2658_DN3_SP6_c0.t1	evm.model.RL_5.1199
OG0015788	ESY5_g2612_DN3_SP0_c0.t1	evm.model.RL_5.1176
OG0015790	ESY5_g2603_DN3_SP8_c0.t1	evm.model.RL_5.1171
OG0015791	ESY5_g2561_DN3_SP0_c0.t1	evm.model.RL_5.1154
OG0015792	ESY5_g3837_DN3_SP0_c0.t1	evm.model.RL_5.1125
OG0015793	ESY5_g3828_DN3_SP8_c0.t1	evm.model.RL_5.1119
OG0015794	ESY5_g3810_DN3_SP8_c0.t1	evm.model.RL_5.1112
OG0015795	ESY5_g3803_DN3_SP8_c0.t1	evm.model.RL_5.1106
OG0015796	ESY5_g3796_DN3_SP7_c0.t1	evm.model.RL_5.1101
OG0015797	ESY5_g3785_DN3_SP0_c0.t1	evm.model.RL_5.1089
OG0015798	ESY5_g3786_DN3_SP8_c0.t1	evm.model.RL_5.1093
OG0015799	ESY5_g3759_DN3_SP7_c0.t1	evm.model.RL_5.1075
OG0015800	ESY5_g3719_DN3_SP0_c0.t1	evm.model.RL_5.1044
OG0015801	ESY5_g3703_DN3_SP5_c14.t1	evm.model.RL_5.1032
OG0015802	ESY5_g3679_DN3_SP8_c0.t1	evm.model.RL_5.1018
OG0015803	ESY2_g33808_DN3_SP8_c0.t1	evm.model.RL_3.311
OG0015804	ESY5_g3662_DN3_SP3_c20.t1	evm.model.RL_5.1001
OG0015805	ESY5_g3618_DN3_SP1_c0.t1	evm.model.RL_5.982
OG0015806	ESY5_g3561_DN3_SP1_c0.t1	evm.model.RL_5.954
OG0015807	ESY5_g3549_DN3_SP8_c15.t1	evm.model.RL_5.948
OG0015808	ESY5_g3545_DN3_SP0_c0.t1	evm.model.RL_5.945
OG0015809	ESY5_g3530_DN3_SP8_c0.t1	evm.model.RL_5.935
OG0015810	ESY5_g3497_DN3_SP7_c0.t1	evm.model.RL_5.920
OG0015811	ESY5_g3494_DN3_SP0_c0.t1	evm.model.RL_5.917
OG0015812	ESY5_g3441_DN3_SP8_c0.t1	evm.model.RL_5.901
OG0015814	ESY5_g3367_DN3_SP0_c0.t1	evm.model.RL_5.841
OG0015815	ESY5_g3369_DN3_SP0_c0.t1	evm.model.RL_5.843
OG0015816	ESY5_g3376_DN3_SP1_c0.t1	evm.model.RL_5.847
OG0015817	ESY5_g3381_DN2_SP0_c18.t1	evm.model.RL_5.852
OG0015818	ESY5_g3410_DN3_SP0_c0.t1, ESY5_g2575_DN3_SP0_c0.t1	evm.model.RL_5.867
OG0015820	ESY5_g3303_DN3_SP0_c0.t1	evm.model.RL_5.805
OG0015821	ESY5_g3302_DN3_SP3_c0.t1	evm.model.RL_5.804
OG0015822	ESY5_g3277_DN3_SP7_c0.t1	evm.model.RL_5.791
OG0015823	ESY5_g3270_DN3_SP0_c0.t1	evm.model.RL_5.787
OG0015824	ESY5_g3268_DN2_SP0_c0.t1	evm.model.RL_5.785
OG0015825	ESY5_g3254_DN3_SP8_c0.t1	evm.model.RL_5.774
OG0015826	ESY5_g3234_DN3_SP0_c0.t1	evm.model.RL_5.763
OG0015827	ESY5_g3193_DN1_SP0_c0.t1	evm.model.RL_5.737
OG0015828	ESY5_g3157_DN3_SP0_c8.t1	evm.model.RL_5.720
OG0015829	ESY5_g3169_DN1_SP0_c0.t1	evm.model.RL_5.730
OG0015830	ESY5_g3081_DN3_SP8_c0.t1	evm.model.RL_5.661
OG0015831	ESY5_g4471_DN3_SP8_c0.t1, ESY15_g64358_DN2_SP0_c0.t1	evm.model.RL_5.621
OG0015832	ESY5_g4473_DN2_SP0_c0.t1	evm.model.RL_5.624
OG0015833	ESY21_g55096_DN3_SP0_c0.t1	evm.model.RL_7.2037
OG0015834	ESY5_g4510_DN3_SP0_c0.t1	evm.model.RL_5.606
OG0015835	ESY5_g4548_DN3_SP0_c34.t1	evm.model.RL_5.583
OG0015836	ESY5_g4584_DN3_SP0_c0.t1	evm.model.RL_5.556
OG0015837	ESY5_g4598_DN3_SP0_c0.t1	evm.model.RL_5.549
OG0015838	ESY5_g4603_DN2_SP0_c0.t1	evm.model.RL_5.546
OG0015839	ESY5_g4658_DN3_SP5_c0.t1	evm.model.RL_5.512
OG0015840	ESY5_g4621_DN3_SP5_c8.t1	evm.model.RL_5.536.3.687c88ad
OG0015841	ESY5_g4625_DN3_SP8_c0.t1	evm.model.RL_5.534
OG0015842	ESY5_g4641_DN3_SP0_c19.t1	evm.model.RL_5.523
OG0015843	ESY5_g4645_DN3_SP7_c0.t1	evm.model.RL_5.521
OG0015844	ESY5_g4661_DN3_SP2_c0.t1	evm.model.RL_5.509
OG0015845	ESY5_g4662_DN3_SP0_c0.t1	evm.model.RL_5.508
OG0015846	ESY5_g4664_DN3_SP0_c0.t1	evm.model.RL_5.506
OG0015847	ESY5_g4673_DN3_SP0_c0.t1	evm.model.RL_5.501
OG0015848	ESY5_g4738_DN3_SP0_c0.t1	evm.model.RL_5.456
OG0015849	ESY8_g58435_DN3_SP1_c0.t1	evm.model.RL_5.443
OG0015850	ESY15_g64774_DN3_SP1_c0.t1	evm.model.RL_4.804
OG0015851	ESY5_g4752_DN1_SP0_c0.t1	evm.model.RL_5.442
OG0015852	ESY5_g4755_DN3_SP0_c0.t1	evm.model.RL_5.440
OG0015853	ESY5_g4821_DN3_SP0_c0.t1	evm.model.RL_5.406
OG0015854	ESY5_g4826_DN3_SP0_c0.t1, ESY1_g8544_DN2_SP0_c0.t1	evm.model.RL_5.402
OG0015855	ESY5_g4874_DN3_SP0_c0.t1	evm.model.RL_5.370
OG0015856	ESY5_g4877_DN3_SP0_c0.t1	evm.model.RL_5.368
OG0015857	ESY5_g4444_DN3_SP5_c0.t1	evm.model.RL_5.363
OG0015858	ESY5_g4898_DN3_SP1_c0.t1	evm.model.RL_5.354
OG0015859	ESY5_g4907_DN3_SP0_c0.t1	evm.model.RL_5.351
OG0015860	ESY5_g4908_DN3_SP0_c0.t1	evm.model.RL_5.350
OG0015861	ESY5_g4928_DN3_SP0_c0.t1	evm.model.RL_5.340
OG0015862	ESY5_g4978_DN2_SP0_c0.t1	evm.model.RL_5.309
OG0015863	ESY4_g21714_DN3_SP0_c0.t1	evm.model.RL_2.1117
OG0015864	ESY5_g5081_DN3_SP0_c0.t1	evm.model.RL_5.258
OG0015865	ESY5_g5084_DN3_SP0_c0.t1	evm.model.RL_5.255
OG0015866	ESY5_g5085_DN3_SP2_c0.t1	evm.model.RL_5.254
OG0015867	ESY5_g5103_DN1_SP0_c0.t1	evm.model.RL_5.214
OG0015868	ESY5_g5145_DN3_SP0_c0.t1	evm.model.RL_5.238
OG0015869	ESY5_g5171_DN3_SP7_c0.t1	evm.model.RL_5.204
OG0015870	ESY5_g5174_DN2_SP0_c0.t1	evm.model.RL_5.203
OG0015871	ESY5_g5175_DN3_SP4_c0.t1	evm.model.RL_5.202
OG0015872	ESY5_g5201_DN3_SP1_c0.t1	evm.model.RL_5.185
OG0015873	ESY5_g5238_DN3_SP7_c0.t1	evm.model.RL_5.170.2.687c88aa
OG0015874	ESY5_g5311_DN3_SP0_c0.t1	evm.model.RL_5.137
OG0015875	ESY5_g5334_DN3_SP0_c0.t1	evm.model.RL_5.125
OG0015877	ESY5_g5351_DN2_SP0_c0.t1	evm.model.RL_5.92
OG0015878	ESY5_g5369_DN3_SP3_c0.t1	evm.model.RL_5.102
OG0015879	ESY5_g5383_DN3_SP6_c0.t1	evm.model.RL_5.84
OG0015880	ESY5_g5385_DN3_SP0_c0.t1	evm.model.RL_5.83
OG0015881	ESY5_g5467_DN3_SP3_c16.t1	evm.model.RL_5.47
OG0015883	ESY5_g5522_DN3_SP8_c0.t1	evm.model.RL_8.2880
OG0015884	ESY5_g5528_DN3_SP1_c0.t1	evm.model.RL_8.2886
OG0015885	ESY5_g5538_DN3_SP0_c0.t1	evm.model.RL_8.2894
OG0015886	ESY5_g5539_DN3_SP0_c14.t1	evm.model.RL_8.2895
OG0015887	ESY5_g5541_DN3_SP8_c0.t1	evm.model.RL_8.2896
OG0015888	ESY5_g5546_DN3_SP8_c0.t1	evm.model.RL_8.2899.1.687c8563
OG0015889	ESY5_g5549_DN3_SP0_c0.t1	evm.model.RL_8.2903
OG0015890	ESY5_g5553_DN3_SP0_c0.t1	evm.model.RL_8.2904
OG0015891	ESY5_g5560_DN3_SP0_c0.t1	evm.model.RL_8.2911
OG0015892	ESY5_g5570_DN3_SP0_c0.t1	evm.model.RL_8.2919
OG0015893	ESY5_g5579_DN2_SP7_c0.t1	evm.model.RL_8.2926
OG0015894	ESY7_g17683_DN2_SP0_c0.t1	evm.model.RL_4.2237
OG0015895	ESY7_g17592_DN3_SP8_c0.t1	evm.model.RL_4.2172
OG0015896	ESY7_g17618_DN2_SP0_c0.t1	evm.model.RL_4.2183
OG0015897	ESY7_g17640_DN3_SP6_c0.t1	evm.model.RL_4.2204
OG0015898	ESY7_g17653_DN3_SP0_c0.t1	evm.model.RL_4.2212
OG0015899	ESY7_g17663_DN3_SP0_c3.t1	evm.model.RL_4.2219
OG0015900	ESY7_g17573_DN3_SP2_c0.t1	evm.model.RL_4.2163
OG0015901	ESY7_g17561_DN3_SP0_c0.t1	evm.model.RL_4.2155
OG0015902	ESY7_g17558_DN1_SP0_c18.t1	evm.model.RL_4.2152
OG0015903	ESY7_g17439_DN3_SP0_c0.t1	evm.model.RL_4.2085
OG0015904	ESY7_g17447_DN3_SP7_c0.t1	evm.model.RL_4.2091
OG0015905	ESY7_g17460_DN3_SP4_c0.t1	evm.model.RL_4.2099
OG0015906	ESY7_g17467_DN3_SP0_c0.t1	evm.model.RL_4.2104
OG0015907	ESY7_g17483_DN3_SP1_c0.t1	evm.model.RL_4.2115.2.687c86d7
OG0015908	ESY7_g17387_DN3_SP0_c17.t1	evm.model.RL_4.2048
OG0015909	ESY7_g17329_DN3_SP0_c0.t1	evm.model.RL_4.2014
OG0015910	ESY3_g32476_DN3_SP8_c0.t1	evm.model.RL_1.170
OG0015911	ESY7_g17352_DN3_SP5_c0.t1	evm.model.RL_4.2026
OG0015912	ESY7_g17289_DN3_SP0_c0.t1	evm.model.RL_4.1987
OG0015913	ESY7_g17277_DN3_SP0_c0.t1	evm.model.RL_4.1977
OG0015914	ESY7_g17248_DN3_SP7_c0.t1	evm.model.RL_4.1959
OG0015915	ESY7_g17242_DN3_SP3_c0.t1	evm.model.RL_4.1953
OG0015916	ESY7_g17238_DN3_SP0_c0.t1	evm.model.RL_4.1948
OG0015917	ESY7_g17203_DN3_SP0_c0.t1	evm.model.RL_4.1922
OG0015918	ESY7_g17178_DN3_SP8_c0.t1	evm.model.RL_4.1905
OG0015919	ESY7_g17181_DN3_SP0_c0.t1	evm.model.RL_4.1907
OG0015920	ESY7_g17166_DN1_SP0_c0.t1	evm.model.RL_4.1898
OG0015921	ESY7_g17150_DN3_SP3_c0.t1	evm.model.RL_4.1886
OG0015922	ESY7_g17142_DN3_SP8_c0.t1	evm.model.RL_4.1879
OG0015923	ESY7_g17140_DN3_SP0_c0.t1	evm.model.RL_4.1877
OG0015924	ESY7_g17101_DN3_SP0_c0.t1	evm.model.RL_4.1847
OG0015925	ESY7_g17098_DN3_SP0_c0.t1	evm.model.RL_4.1844
OG0015926	ESY7_g17068_DN3_SP1_c0.t1	evm.model.RL_4.1828
OG0015927	ESY7_g17067_DN3_SP5_c0.t1	evm.model.RL_4.1827
OG0015928	ESY7_g17042_DN2_SP0_c0.t1	evm.model.RL_4.1814
OG0015930	ESY5_g3159_DN3_SP0_c0.t1	evm.model.RL_5.722
OG0015931	ESY7_g16980_DN3_SP0_c0.t1	evm.model.RL_4.1785
OG0015932	ESY7_g16960_DN3_SP0_c10.t1	evm.model.RL_4.1778
OG0015933	ESY7_g16959_DN3_SP0_c0.t1	evm.model.RL_4.1777
OG0015934	ESY7_g16949_DN3_SP7_c0.t1	evm.model.RL_4.1770
OG0015935	ESY7_g16891_DN1_SP0_c0.t1	evm.model.RL_4.1737
OG0015936	ESY7_g16865_DN3_SP8_c0.t1	evm.model.RL_4.1132
OG0015937	ESY10_g15368_DN3_SP0_c0.t1	evm.model.RL_4.1102
OG0015939	ESY10_g15392_DN3_SP0_c0.t1	evm.model.RL_4.1092
OG0015940	ESY10_g15487_DN3_SP2_c0.t1	evm.model.RL_4.1058
OG0015941	ESY10_g15517_DN3_SP6_c0.t1	evm.model.RL_4.1047
OG0015942	ESY10_g15592_DN3_SP0_c0.t1	evm.model.RL_4.1033
OG0015943	ESY10_g15593_DN3_SP2_c0.t1	evm.model.RL_4.1032
OG0015946	ESY1_g9307_DN2_SP0_c13.t1	evm.model.RL_7.1505
OG0015947	ESY10_g15890_DN3_SP1_c0.t1	evm.model.RL_4.937
OG0015948	ESY39_g61438_DN3_SP0_c0.t1	evm.model.RL_2.2149
OG0015949	ESY15_g64379_DN2_SP0_c0.t1	evm.model.RL_4.888
OG0015950	ESY15_g64465_DN3_SP0_c0.t1	evm.model.RL_4.848
OG0015951	ESY15_g64784_DN3_SP8_c0.t1	evm.model.RL_4.806
OG0015952	ESY15_g64687_DN3_SP0_c0.t1	evm.model.RL_4.783
OG0015953	ESY15_g64749_DN3_SP0_c0.t1	evm.model.RL_4.792
OG0015954	ESY7_g17244_DN3_SP0_c0.t1	evm.model.RL_4.1955
OG0015955	ESY7_g18456_DN3_SP0_c0.t1	evm.model.RL_4.2859
OG0015957	ESY7_g17690_DN3_SP8_c0.t1	evm.model.RL_4.2242
OG0015958	ESY7_g17691_DN3_SP3_c0.t1	evm.model.RL_4.2243
OG0015959	ESY7_g18446_DN3_SP0_c0.t1	evm.model.RL_4.2867
OG0015961	ESY15_g65083_DN3_SP8_c0.t1	evm.model.RL_4.757
OG0015963	ESY15_g64824_DN3_SP0_c0.t1	evm.model.RL_4.761
OG0015964	ESY7_g18767_DN3_SP4_c0.t1	evm.model.RL_4.2908
OG0015966	ESY7_g18795_DN3_SP4_c0.t1	evm.model.RL_4.2931
OG0015967	ESY7_g18809_DN3_SP0_c0.t1	evm.model.RL_4.2936
OG0015968	ESY7_g18836_DN3_SP1_c0.t1	evm.model.RL_4.2947
