Orthogroup	Euclidium_syriacum	Cochlearia_excelsa
OG0013653	ESY20_g12790_DN3_SP6_c9.t1	g51332
OG0013654	ESY20_g12801_DN3_SP0_c0.t1	g39753
OG0013655	ESY20_g12809_DN3_SP0_c0.t1	g39751
OG0013656	ESY20_g12811_DN3_SP2_c0.t1	g51338
OG0013657	ESY20_g13340_DN3_SP7_c0.t1	g39791
OG0013658	ESY20_g12745_DN3_SP7_c0.t1	g39765
OG0013659	ESY20_g12683_DN3_SP0_c0.t1	g37928
OG0013660	ESY20_g12677_DN3_SP0_c0.t1	g39797
OG0013661	ESY20_g13325_DN3_SP7_c0.t1	g39811
OG0013663	ESY8_g58372_DN3_SP8_c0.t1	g51283
OG0013664	ESY8_g58384_DN3_SP3_c0.t1	g51279
OG0013665	ESY8_g58395_DN2_SP0_c0.t1	g39823
OG0013666	ESY8_g58400_DN3_SP3_c0.t1	g51273
OG0013667	ESY8_g58417_DN3_SP1_c0.t1	g37912
OG0013669	ESY8_g58535_DN3_SP8_c0.t1	g39860
OG0013670	ESY8_g58517_DN3_SP0_c0.t1	g39872
OG0013671	ESY8_g58496_DN2_SP1_c0.t1	g39883
OG0013672	ESY8_g58554_DN3_SP8_c0.t1	g39888
OG0013674	ESY8_g58578_DN3_SP8_c12.t1	g39894
OG0013675	ESY8_g58598_DN3_SP4_c0.t1	g39901
OG0013676	ESY8_g58664_DN2_SP8_c0.t1	g37898
OG0013677	ESY8_g58670_DN3_SP0_c0.t1	g37896
OG0013678	ESY6_g46670_DN1_SP0_c0.t1	g1305
OG0013680	ESY8_g58750_DN3_SP8_c0.t1	g51177
OG0013681	ESY8_g58755_DN3_SP0_c0.t1	g39968
OG0013682	ESY8_g58830_DN2_SP7_c0.t1	g51121
OG0013683	ESY8_g58865_DN3_SP0_c0.t1	g51107
OG0013684	ESY4_g26929_DN3_SP0_c0.t1	g18357
OG0013685	ESY8_g58941_DN3_SP8_c13.t1	g40039
OG0013686	ESY8_g58949_DN3_SP0_c16.t1	g40056
OG0013687	ESY8_g58981_DN3_SP8_c0.t1	g53400
OG0013688	ESY8_g58983_DN3_SP0_c0.t1	g40073
OG0013689	ESY8_g58991_DN3_SP0_c0.t1	g40077
OG0013690	ESY8_g58993_DN3_SP1_c0.t1	g53440, g40079
OG0013691	ESY8_g59014_DN3_SP0_c0.t1	g40092
OG0013692	ESY8_g59105_DN3_SP8_c0.t1	g40146
OG0013693	ESY8_g59102_DN3_SP0_c0.t1	g40142
OG0013694	ESY8_g59063_DN3_SP0_c0.t1	g40124, g36775
OG0013695	ESY8_g59053_DN3_SP0_c0.t1	g40117
OG0013696	ESY8_g59139_DN3_SP8_c0.t1	g40161
OG0013697	ESY8_g59141_DN3_SP8_c0.t1	g40162
OG0013698	ESY8_g59154_DN3_SP4_c0.t1	g40177
OG0013699	ESY8_g59171_DN3_SP8_c16.t1	g40186
OG0013700	ESY8_g59177_DN3_SP2_c0.t1	g40199
OG0013701	ESY8_g59187_DN3_SP0_c0.t1	g40201
OG0013702	ESY8_g59188_DN3_SP8_c0.t1	g38263
OG0013703	ESY8_g59190_DN3_SP0_c0.t1	g37176
OG0013704	ESY8_g59199_DN3_SP1_c0.t1	g38264
OG0013705	ESY8_g59211_DN3_SP0_c0.t1	g14624, g38271
OG0013706	ESY8_g59217_DN2_SP0_c0.t1	g36799
OG0013707	ESY8_g59234_DN3_SP1_c0.t1	g38284
OG0013708	ESY8_g59243_DN3_SP2_c0.t1	g36813
OG0013709	ESY3_g32151_DN3_SP0_c0.t1	g7799
OG0013710	ESY8_g59250_DN3_SP1_c0.t1	g38295
OG0013711	ESY8_g59258_DN3_SP0_c0.t1	g38302
OG0013712	ESY8_g59261_DN3_SP8_c0.t1	g38305
OG0013713	ESY8_g59264_DN3_SP8_c0.t1	g53220
OG0013714	ESY8_g59288_DN3_SP6_c0.t1	g38318
OG0013715	ESY16_g62168_DN3_SP6_c0.t1	g23627
OG0013716	ESY16_g62356_DN3_SP0_c0.t1	g17108
OG0013717	ESY3_g32610_DN3_SP2_c0.t1, ESY8_g60846_DN1_SP0_c0.t1	g12734
OG0013719	ESY3_g32665_DN3_SP4_c0.t1	g7947
OG0013721	ESY3_g32670_DN3_SP0_c0.t1	g7950
OG0013722	ESY5_g4854_DN3_SP5_c0.t1	g7953
OG0013723	ESY7_g19670_DN3_SP8_c0.t1	g1748
OG0013725	ESY7_g19653_DN3_SP0_c0.t1	g5863
OG0013726	ESY7_g19649_DN3_SP0_c24.t1	g5859
OG0013727	ESY6_g48177_DN2_SP0_c0.t1	g39354
OG0013728	ESY6_g47983_DN3_SP0_c0.t1	g995
OG0013729	ESY3_g32559_DN3_SP2_c0.t1	g7911
OG0013730	ESY3_g32556_DN3_SP8_c0.t1	g12742
OG0013731	ESY3_g32520_DN3_SP7_c9.t1	g7892, g36219
OG0013732	ESY3_g32513_DN3_SP8_c0.t1	g7883
OG0013733	ESY3_g32491_DN3_SP0_c0.t1	g7875
OG0013734	ESY15_g64581_DN3_SP7_c0.t1	g10285
OG0013735	ESY3_g32457_DN3_SP6_c0.t1	g7861
OG0013737	ESY3_g32352_DN3_SP0_c0.t1	g12766, g12654
OG0013738	ESY3_g32342_DN3_SP0_c0.t1	g12650
OG0013739	ESY3_g32331_DN3_SP0_c0.t1	g7828
OG0013740	ESY16_g62292_DN3_SP0_c0.t1	g47624
OG0013741	ESY3_g32278_DN3_SP8_c0.t1	g12624
OG0013742	ESY3_g32240_DN3_SP0_c0.t1	g12788
OG0013743	ESY3_g32220_DN3_SP5_c0.t1	g12791
OG0013744	ESY3_g32214_DN3_SP4_c0.t1	g12793
OG0013745	ESY3_g32171_DN3_SP5_c0.t1	g7804
OG0013746	ESY3_g32169_DN3_SP8_c0.t1	g7803
OG0013747	ESY3_g32090_DN3_SP0_c0.t1	g12797
OG0013748	ESY3_g32033_DN3_SP0_c0.t1	g12609, g7767, g7776
OG0013749	ESY3_g32044_DN2_SP0_c0.t1	g7771
OG0013750	ESY3_g31996_DN2_SP0_c0.t1	g12598
OG0013751	ESY3_g31995_DN3_SP0_c0.t1	g12597
OG0013752	ESY3_g31981_DN3_SP2_c0.t1	g12595
OG0013753	ESY3_g31970_DN3_SP7_c0.t1	g7747
OG0013754	ESY3_g31929_DN3_SP8_c0.t1	g7741
OG0013755	ESY3_g31920_DN3_SP8_c0.t1	g7737
OG0013756	ESY3_g31898_DN3_SP5_c0.t1	g12578
OG0013757	ESY3_g31825_DN3_SP0_c12.t1	g7723
OG0013758	ESY3_g31794_DN3_SP6_c9.t1	g12564
OG0013759	ESY3_g31774_DN3_SP7_c0.t1	g12859
OG0013760	ESY3_g31789_DN3_SP0_c0.t1	g7712
OG0013761	ESY3_g31666_DN3_SP0_c0.t1	g12536
OG0013762	ESY3_g31658_DN3_SP6_c0.t1	g12531
OG0013763	ESY3_g31616_DN2_SP0_c0.t1	g12515
OG0013764	ESY3_g31614_DN3_SP8_c0.t1	g7681
OG0013765	ESY3_g31569_DN3_SP8_c7.t1	g12499
OG0013767	ESY3_g31524_DN3_SP0_c0.t1	g7645
OG0013768	ESY3_g31492_DN3_SP8_c0.t1	g7632, g12480
OG0013770	ESY3_g31439_DN3_SP0_c0.t1, ESY15_g64347_DN3_SP0_c0.t1	g7627
OG0013771	ESY3_g31419_DN3_SP2_c0.t1	g12451
OG0013772	ESY3_g31383_DN3_SP6_c0.t1	g12968
OG0013774	ESY3_g30915_DN1_SP0_c0.t1	g7571
OG0013775	ESY3_g30704_DN3_SP0_c0.t1	g7569
OG0013776	ESY3_g30738_DN3_SP0_c0.t1	g7553
OG0013777	ESY3_g30746_DN3_SP0_c0.t1	g7550
OG0013778	ESY3_g30780_DN3_SP8_c0.t1	g7541, g12414
OG0013779	ESY3_g30814_DN3_SP0_c0.t1	g13007
OG0013780	ESY12_g50867_DN3_SP5_c0.t1	g37357
OG0013781	ESY12_g50818_DN3_SP0_c0.t1, ESY12_g50817_DN3_SP0_c0.t1	g38140
OG0013782	ESY9_g45684_DN3_SP7_c0.t1	g51856
OG0013783	ESY1_g10655_DN3_SP8_c0.t1	g19060
OG0013784	ESY9_g45646_DN3_SP8_c3.t1, ESY9_g45640_DN3_SP0_c0.t1, ESY9_g45643_DN3_SP0_c4.t1	g51835
OG0013785	ESY9_g45596_DN3_SP0_c0.t1	g37329
OG0013786	ESY9_g45573_DN3_SP6_c0.t1	g51788
OG0013787	ESY9_g45553_DN3_SP0_c0.t1	g51786
OG0013788	ESY9_g45550_DN3_SP0_c0.t1	g51780
OG0013789	ESY9_g45477_DN3_SP7_c0.t1	g38123
OG0013790	ESY9_g45454_DN2_SP0_c0.t1	g51757, g37310
OG0013791	ESY9_g45453_DN3_SP1_c0.t1	g37309
OG0013792	ESY9_g45444_DN3_SP1_c0.t1	g51749
OG0013793	ESY9_g45438_DN3_SP0_c0.t1, ESY9_g45442_DN3_SP0_c0.t1	g37829
OG0013794	ESY9_g45425_DN3_SP7_c0.t1	g37305
OG0013795	ESY9_g45403_DN3_SP2_c0.t1	g51740
OG0013796	ESY2_g34362_DN3_SP0_c0.t1, ESY9_g45373_DN3_SP0_c0.t1	g51736
OG0013797	ESY9_g44123_DN3_SP6_c0.t1	g51561
OG0013798	ESY9_g44318_DN3_SP0_c0.t1	g51575
OG0013799	ESY5_g4944_DN3_SP7_c0.t1	g38042
OG0013800	ESY9_g44496_DN3_SP3_c0.t1	g51600
OG0013801	ESY9_g44549_DN3_SP0_c0.t1	g51602
OG0013802	ESY9_g44584_DN3_SP0_c0.t1	g51607
OG0013803	ESY9_g44598_DN3_SP8_c0.t1	g38051
OG0013804	ESY9_g44635_DN3_SP1_c0.t1	g51618
OG0013805	ESY9_g44654_DN3_SP7_c0.t1	g51621
OG0013806	ESY9_g44789_DN3_SP0_c0.t1	g37204
OG0013807	ESY9_g44879_DN3_SP0_c0.t1	g37223
OG0013808	ESY9_g44913_DN3_SP5_c0.t1	g51650
OG0013809	ESY9_g44958_DN3_SP7_c0.t1	g38080
OG0013810	ESY9_g45181_DN3_SP6_c0.t1	g37242
OG0013811	ESY9_g45165_DN3_SP2_c0.t1	g37241
OG0013812	ESY9_g45163_DN3_SP8_c0.t1	g38087
OG0013813	ESY16_g61683_DN3_SP0_c0.t1	g25300
OG0013814	ESY9_g44039_DN3_SP1_c0.t1	g37141
OG0013816	ESY5_g2893_DN3_SP0_c0.t1	g31584
OG0013817	ESY5_g3035_DN3_SP8_c0.t1, ESY4_g24714_DN2_SP0_c0.t1	g31643
OG0013819	ESY5_g3064_DN3_SP0_c0.t1	g31655
OG0013820	ESY6_g48908_DN3_SP0_c0.t1	g27348
OG0013820	ESY5_g4422_DN3_SP0_c0.t1	g49978
OG0013821	ESY5_g4412_DN3_SP1_c0.t1	g31660
OG0013822	ESY5_g4400_DN3_SP0_c0.t1	g31668
OG0013824	ESY5_g4357_DN3_SP7_c8.t1	g27365
OG0013825	ESY5_g4341_DN3_SP0_c0.t1	g49997, g31694
OG0013826	ESY5_g4340_DN3_SP6_c0.t1	g31695
OG0013827	ESY5_g4332_DN2_SP0_c0.t1	g31706
OG0013827	ESY5_g4331_DN3_SP0_c0.t1	g31705
OG0013828	ESY5_g4326_DN3_SP0_c0.t1	g31704
OG0013830	ESY5_g4263_DN3_SP7_c0.t1	g50018
OG0013831	ESY5_g4228_DN3_SP8_c0.t1	g50036
OG0013832	ESY5_g4243_DN3_SP0_c0.t1	g31750
OG0013833	ESY5_g4250_DN3_SP0_c0.t1	g50027
OG0013834	ESY5_g4253_DN3_SP0_c0.t1	g31743
OG0013835	ESY5_g4208_DN3_SP4_c0.t1	g50040
OG0013836	ESY5_g4184_DN3_SP0_c0.t1	g27413
OG0013837	ESY5_g4114_DN3_SP0_c0.t1	g50066, g31818
OG0013838	ESY5_g4110_DN3_SP6_c0.t1	g50068
OG0013839	ESY5_g4105_DN3_SP7_c0.t1	g50069, g27429
OG0013840	ESY5_g4091_DN3_SP1_c0.t1	g31830
OG0013841	ESY5_g4088_DN3_SP0_c0.t1	g50072
OG0013842	ESY5_g4073_DN3_SP0_c0.t1	g27432
OG0013843	ESY5_g4049_DN3_SP4_c0.t1	g31865
OG0013844	ESY5_g4045_DN3_SP1_c0.t1	g50093
OG0013845	ESY5_g4022_DN3_SP2_c0.t1	g50099, g27442
OG0013846	ESY5_g4013_DN3_SP8_c0.t1	g27443
OG0013847	ESY5_g3989_DN3_SP0_c0.t1	g31896
OG0013848	ESY5_g3939_DN3_SP6_c0.t1	g50142
OG0013849	ESY5_g3913_DN3_SP1_c0.t1	g50153
OG0013850	ESY5_g3884_DN3_SP3_c0.t1	g27480
OG0013851	ESY5_g2470_DN3_SP4_c0.t1	g31986
OG0013852	ESY5_g2462_DN3_SP0_c0.t1	g50190
OG0013853	ESY5_g2461_DN3_SP8_c0.t1	g50191
OG0013855	ESY5_g2417_DN3_SP8_c23.t1	g50203, g31998
OG0013856	ESY5_g2411_DN3_SP0_c0.t1	g50207
OG0013857	ESY5_g2402_DN3_SP8_c0.t1	g27494
OG0013858	ESY5_g2364_DN3_SP0_c7.t1	g27511
OG0013860	ESY5_g2208_DN3_SP0_c0.t1	g50252
OG0013861	ESY5_g2206_DN3_SP8_c1.t1	g27533
OG0013862	ESY5_g2205_DN3_SP3_c0.t1	g50253, g27534
OG0013863	ESY5_g2060_DN3_SP2_c0.t1	g50294
OG0013864	ESY5_g1876_DN3_SP0_c0.t1	g32080
OG0013865	ESY5_g1841_DN3_SP6_c0.t1, ESY5_g1862_DN3_SP0_c0.t1	g50314
OG0013866	ESY5_g1703_DN3_SP0_c0.t1	g50334
OG0013867	ESY5_g1567_DN3_SP7_c0.t1	g32140
OG0013868	ESY5_g4152_DN3_SP8_c0.t1	g27583
OG0013870	ESY5_g1417_DN3_SP8_c0.t1	g32150
OG0013871	ESY5_g1358_DN3_SP8_c0.t1	g32158
OG0013872	ESY5_g1237_DN3_SP8_c0.t1	g32181
OG0013873	ESY5_g1224_DN3_SP4_c0.t1	g32183
OG0013874	ESY5_g1028_DN3_SP8_c0.t1	g50374
OG0013875	ESY3_g30201_DN3_SP0_c0.t1	g27617, g32246
OG0013876	ESY19_g41936_DN3_SP0_c0.t1	g41653
OG0013877	ESY5_g887_DN3_SP8_c0.t1	g32259
OG0013878	ESY6_g49510_DN1_SP0_c0.t1	g32275
OG0013878	ESY13_g57664_DN3_SP7_c7.t1	g50405
OG0013879	ESY13_g57359_DN3_SP0_c0.t1	g36169
OG0013880	ESY6_g50520_DN3_SP0_c0.t1	g47508
OG0013882	ESY11_g54219_DN2_SP0_c0.t1	g17198, g47517
OG0013883	ESY13_g57027_DN3_SP8_c0.t1	g47518, g17197
OG0013884	ESY3_g31478_DN3_SP0_c0.t1	g17189
OG0013885	ESY13_g56825_DN3_SP0_c0.t1, ESY13_g56837_DN3_SP0_c0.t1	g23796
OG0013886	ESY13_g56809_DN3_SP0_c0.t1	g23789
OG0013887	ESY13_g56745_DN3_SP0_c0.t1	g17179
OG0013888	ESY4_g25184_DN3_SP0_c0.t1	g23252
OG0013889	ESY8_g59359_DN3_SP8_c0.t1	g51037
OG0013890	ESY8_g59379_DN2_SP0_c0.t1	g38342
OG0013891	ESY8_g59378_DN3_SP8_c0.t1	g38341
OG0013892	ESY8_g59385_DN3_SP2_c0.t1	g38347
OG0013893	ESY5_g2129_DN3_SP0_c0.t1, ESY4_g25982_DN3_SP2_c0.t1	g47836
OG0013894	ESY8_g59387_DN3_SP1_c0.t1	g51033
OG0013895	ESY8_g59388_DN3_SP0_c0.t1	g38349
OG0013897	ESY8_g59393_DN3_SP0_c0.t1	g51029
OG0013898	ESY8_g59375_DN3_SP8_c0.t1	g36878
OG0013899	ESY8_g59373_DN3_SP2_c0.t1	g38338
OG0013900	ESY8_g59542_DN3_SP0_c0.t1	g38424
OG0013901	ESY8_g59627_DN3_SP7_c0.t1	g36916
OG0013902	ESY2_g34784_DN3_SP8_c0.t1	g46250
OG0013903	ESY2_g34785_DN3_SP0_c0.t1	g44412
OG0013904	ESY8_g59665_DN3_SP0_c0.t1, ESY8_g59663_DN3_SP0_c0.t1	g38479
OG0013905	ESY8_g59694_DN3_SP0_c0.t1	g38488
OG0013906	ESY8_g59711_DN3_SP0_c0.t1	g38504
OG0013907	ESY8_g59746_DN3_SP8_c0.t1	g36942
OG0013908	ESY8_g59748_DN3_SP0_c0.t1	g50887, g38511
OG0013909	ESY8_g59752_DN3_SP2_c0.t1	g38514
OG0013911	ESY8_g59838_DN3_SP0_c0.t1, ESY4_g26814_DN3_SP0_c0.t1	g50867
OG0013914	ESY8_g59943_DN3_SP6_c0.t1	g38556
OG0013915	ESY5_g2889_DN3_SP2_c0.t1	g31579
OG0013916	ESY5_g2838_DN3_SP1_c0.t1	g31545
OG0013917	ESY5_g2836_DN3_SP0_c0.t1	g31544, g49917
OG0013918	ESY5_g2821_DN3_SP7_c0.t1	g31534
OG0013919	ESY5_g2786_DN3_SP0_c0.t1	g27265
OG0013920	ESY5_g2766_DN1_SP0_c0.t1	g31507
OG0013921	ESY5_g2712_DN2_SP0_c0.t1, ESY5_g2714_DN1_SP0_c0.t1	g31480
OG0013922	ESY5_g2708_DN3_SP8_c0.t1	g27248
OG0013923	ESY5_g2690_DN3_SP8_c0.t1	g49884, g27245
OG0013924	ESY5_g2683_DN2_SP8_c0.t1	g31474
OG0013925	ESY5_g2648_DN3_SP0_c0.t1	g31460
OG0013926	ESY5_g2621_DN3_SP6_c17.t1	g31448
OG0013927	ESY5_g2569_DN3_SP7_c0.t1	g49860
OG0013928	ESY5_g3855_DN3_SP0_c0.t1	g27194
OG0013929	ESY5_g3853_DN3_SP0_c0.t1	g31401
OG0013930	ESY5_g3754_DN3_SP8_c6.t1	g49798, g27181
OG0013932	ESY5_g3735_DN2_SP0_c0.t1	g49788
OG0013933	ESY5_g3717_DN3_SP8_c0.t1	g31333
OG0013934	ESY5_g3709_DN3_SP0_c0.t1	g31330
OG0013935	ESY5_g3594_DN3_SP0_c0.t1	g31299
OG0013936	ESY8_g58112_DN1_SP0_c0.t1	g49761
OG0013937	ESY5_g3542_DN3_SP0_c0.t1	g31277, g27129
OG0013938	ESY5_g4671_DN3_SP8_c0.t1	g13565
OG0013939	ESY3_g27007_DN3_SP0_c0.t1, ESY9_g43699_DN3_SP0_c0.t1	g11647
OG0013940	ESY10_g15387_DN3_SP0_c11.t1	g4728
OG0013941	ESY5_g3377_DN2_SP0_c0.t1	g31223
OG0013943	ESY5_g3331_DN3_SP0_c0.t1	g31202
OG0013944	ESY5_g3321_DN3_SP3_c0.t1	g27087
OG0013945	ESY5_g3305_DN3_SP1_c0.t1	g31183
OG0013946	ESY5_g3301_DN3_SP8_c15.t1	g27076
OG0013947	ESY5_g3295_DN3_SP3_c0.t1	g27075
OG0013948	ESY5_g3284_DN3_SP8_c0.t1	g27072, g49635
OG0013949	ESY5_g3275_DN3_SP5_c0.t1	g31176
OG0013950	ESY5_g3163_DN3_SP2_c0.t1	g49664, g27033
OG0013951	ESY5_g3150_DN3_SP8_c0.t1	g49673
OG0013952	ESY5_g3144_DN3_SP6_c0.t1	g49678
OG0013953	ESY5_g3137_DN3_SP7_c0.t1	g31119
OG0013954	ESY5_g3842_DN1_SP0_c0.t1	g26331, g26323, g26328, g46959
OG0013955	ESY5_g4461_DN3_SP8_c0.t1	g31083
OG0013956	ESY5_g4517_DN2_SP0_c0.t1	g31066
OG0013957	ESY5_g4538_DN3_SP6_c0.t1	g27008
OG0013959	ESY5_g4579_DN3_SP1_c0.t1	g26995
OG0013960	ESY5_g4594_DN3_SP0_c0.t1	g31041
OG0013961	ESY5_g4595_DN3_SP5_c0.t1	g31040
OG0013962	ESY5_g4634_DN3_SP1_c0.t1	g31019
OG0013963	ESY5_g4674_DN2_SP0_c0.t1	g30999
OG0013964	ESY5_g4694_DN2_SP0_c0.t1	g49541
OG0013966	ESY5_g4757_DN3_SP6_c0.t1	g30953
OG0013967	ESY5_g4779_DN3_SP0_c11.t1	g30945
OG0013968	ESY5_g4791_DN1_SP0_c0.t1	g49505
OG0013970	ESY5_g4880_DN3_SP2_c0.t1	g49484, g49480
OG0013971	ESY5_g4915_DN2_SP0_c0.t1	g30894, g26950
OG0013972	ESY5_g4922_DN3_SP7_c0.t1	g30898
OG0013973	ESY5_g4955_DN3_SP0_c0.t1	g30855
OG0013974	ESY5_g4988_DN3_SP0_c0.t1	g49455
OG0013975	ESY5_g5036_DN3_SP0_c0.t1	g26931
OG0013978	ESY5_g5168_DN3_SP0_c0.t1	g30826
OG0013979	ESY5_g5217_DN3_SP0_c0.t1, ESY5_g5305_DN3_SP0_c9.t1	g49406
OG0013980	ESY5_g5242_DN3_SP0_c0.t1	g30808
OG0013981	ESY5_g5246_DN3_SP5_c0.t1	g26902
OG0013982	ESY5_g5337_DN2_SP0_c0.t1	g49383, g26895
OG0013983	ESY5_g5395_DN2_SP0_c0.t1, ESY5_g5394_DN1_SP0_c0.t1	g26881
OG0013984	ESY5_g5432_DN3_SP8_c0.t1	g26879
OG0013985	ESY5_g5454_DN2_SP0_c0.t1	g30763
OG0013986	ESY5_g5456_DN3_SP0_c0.t1	g30760
OG0013987	ESY5_g5459_DN3_SP0_c0.t1	g30759
OG0013988	ESY5_g5462_DN1_SP0_c0.t1	g49343
OG0013989	ESY5_g5469_DN3_SP0_c0.t1	g49333
OG0013991	ESY5_g5495_DN3_SP8_c0.t1	g26872
OG0013992	ESY5_g5509_DN3_SP5_c0.t1	g30735
OG0013993	ESY5_g5535_DN3_SP0_c0.t1	g49300
OG0013994	ESY5_g5537_DN3_SP5_c0.t1	g49299
OG0013995	ESY5_g5540_DN3_SP8_c0.t1	g38176
OG0013996	ESY5_g5544_DN3_SP2_c0.t1	g26861
OG0013997	ESY5_g5571_DN3_SP7_c0.t1	g44478
OG0013998	ESY5_g5580_DN2_SP0_c0.t1	g49274
OG0013999	ESY7_g17676_DN3_SP0_c0.t1	g5228
OG0014000	ESY7_g17589_DN3_SP8_c0.t1	g45662
OG0014001	ESY7_g16896_DN3_SP1_c0.t1	g4883
OG0014002	ESY7_g17613_DN3_SP7_c0.t1, ESY11_g53660_DN3_SP1_c0.t1	g29307
OG0014003	ESY7_g17616_DN3_SP8_c0.t1	g29310
OG0014004	ESY7_g17660_DN3_SP8_c0.t1	g45636
OG0014005	ESY7_g17559_DN3_SP8_c0.t1	g5161, g29286
OG0014006	ESY7_g17442_DN3_SP0_c0.t1	g29243
OG0014007	ESY7_g17415_DN3_SP1_c0.t1	g5090
OG0014009	ESY7_g17413_DN3_SP0_c0.t1	g5088
OG0014010	ESY7_g17409_DN3_SP0_c0.t1	g29222
OG0014011	ESY7_g17405_DN3_SP0_c0.t1	g29219
OG0014012	ESY7_g17386_DN3_SP6_c0.t1	g45712
OG0014013	ESY7_g17385_DN3_SP0_c0.t1, ESY7_g17348_DN2_SP0_c0.t1	g29214
OG0014014	ESY7_g17364_DN3_SP0_c0.t1	g5065
OG0014015	ESY7_g17346_DN3_SP0_c0.t1	g45721
OG0014016	ESY7_g17340_DN3_SP8_c0.t1	g29199
OG0014018	ESY7_g17261_DN3_SP8_c1.t1	g29177
OG0014019	ESY7_g17251_DN3_SP0_c0.t1	g29169
OG0014020	ESY7_g17228_DN3_SP8_c0.t1	g5007
OG0014021	ESY7_g17211_DN3_SP8_c0.t1	g29146
OG0014022	ESY7_g17197_DN3_SP0_c0.t1	g4997
OG0014023	ESY7_g17173_DN3_SP8_c0.t1	g29134
OG0014024	ESY7_g17174_DN3_SP8_c5.t1	g29135
OG0014025	ESY7_g17145_DN2_SP0_c0.t1	g41498, g4986
OG0014026	ESY7_g17075_DN3_SP0_c0.t1	g41481
OG0014027	ESY2_g34651_DN3_SP8_c8.t1	g46326
OG0014028	ESY7_g17069_DN3_SP6_c0.t1	g29035
OG0014029	ESY7_g17035_DN3_SP3_c0.t1	g41473
OG0014031	ESY7_g17019_DN3_SP8_c0.t1	g29059
OG0014032	ESY7_g16972_DN3_SP0_c0.t1	g4907
OG0014033	ESY7_g16932_DN3_SP8_c0.t1	g4899
OG0014034	ESY7_g16890_DN3_SP1_c0.t1	g29097
OG0014035	ESY7_g16869_DN3_SP0_c0.t1	g29107
OG0014036	ESY10_g15300_DN3_SP8_c0.t1	g10109
OG0014037	ESY10_g15367_DN3_SP8_c0.t1	g4837
OG0014038	ESY10_g15369_DN3_SP2_c0.t1	g10116
OG0014039	ESY10_g15376_DN3_SP0_c0.t1	g4832
OG0014040	ESY10_g15393_DN3_SP6_c0.t1	g4824
OG0014041	ESY10_g15407_DN2_SP0_c0.t1	g4805
OG0014042	ESY20_g12908_DN3_SP7_c0.t1	g11101
OG0014043	ESY10_g15503_DN3_SP7_c0.t1	g18515
OG0014045	ESY10_g15787_DN2_SP0_c0.t1	g4727
OG0014046	ESY7_g17852_DN3_SP1_c0.t1	g4452
OG0014048	ESY5_g2949_DN3_SP3_c0.t1	g10222
OG0014049	ESY15_g64462_DN3_SP8_c0.t1	g18499
OG0014050	ESY15_g64744_DN3_SP0_c0.t1	g10276
OG0014051	ESY4_g26597_DN3_SP0_c0.t1	g1644
OG0014052	ESY7_g17737_DN3_SP8_c0.t1	g5264
OG0014053	ESY7_g18463_DN3_SP0_c0.t1	g45463
OG0014054	ESY7_g18482_DN3_SP0_c0.t1	g29648
OG0014055	ESY7_g18470_DN3_SP0_c0.t1	g5578
OG0014056	ESY7_g17554_DN3_SP2_c0.t1	g29280
OG0014057	ESY7_g18718_DN3_SP1_c0.t1, ESY7_g18717_DN1_SP0_c0.t1	g45457
OG0014058	ESY7_g18725_DN2_SP0_c0.t1, ESY8_g58118_DN2_SP0_c0.t1	g29665
OG0014059	ESY7_g18729_DN3_SP7_c0.t1	g45456
OG0014060	ESY7_g18740_DN3_SP0_c0.t1	g29672
OG0014061	ESY15_g64874_DN3_SP0_c0.t1	g10299
OG0014062	ESY7_g18787_DN3_SP0_c0.t1	g5609
OG0014063	ESY7_g18794_DN3_SP8_c0.t1	g5612
OG0014064	ESY7_g18819_DN3_SP6_c0.t1	g29698
OG0014065	ESY7_g18837_DN3_SP0_c0.t1	g29703
OG0014067	ESY7_g18853_DN3_SP8_c0.t1	g5620, g45437
OG0014068	ESY7_g18861_DN3_SP6_c0.t1	g29711
OG0014069	ESY7_g18884_DN3_SP5_c0.t1	g5630
OG0014070	ESY7_g18903_DN3_SP0_c0.t1, ESY3_g31202_DN3_SP0_c0.t1	g29723
OG0014071	ESY7_g18906_DN3_SP0_c0.t1	g5636
OG0014072	ESY7_g18944_DN3_SP8_c0.t1	g29733
OG0014073	ESY7_g18951_DN3_SP0_c0.t1	g29736
OG0014074	ESY7_g19018_DN3_SP0_c0.t1	g29765
OG0014075	ESY7_g19016_DN3_SP4_c0.t1	g29763
OG0014078	ESY7_g19026_DN3_SP0_c0.t1	g25857, g29774
OG0014079	ESY7_g19050_DN3_SP0_c0.t1	g5676
OG0014080	ESY7_g19055_DN3_SP0_c0.t1	g29779, g45407
OG0014081	ESY7_g19062_DN3_SP4_c0.t1	g29783
OG0014082	ESY7_g19071_DN3_SP0_c0.t1	g29786
OG0014083	ESY7_g19099_DN3_SP1_c0.t1	g5692
OG0014084	ESY6_g49910_DN3_SP7_c0.t1	g10093, g624
OG0014085	ESY6_g49948_DN3_SP2_c0.t1	g606
OG0014086	ESY6_g49947_DN3_SP0_c0.t1	g10066
OG0014087	ESY6_g49974_DN3_SP0_c0.t1	g18562, g10057
OG0014088	ESY6_g50076_DN3_SP7_c0.t1	g10005
OG0014089	ESY6_g50068_DN3_SP0_c0.t1	g542
OG0014090	ESY6_g50066_DN3_SP0_c0.t1	g10012
OG0014091	ESY6_g50080_DN3_SP4_c0.t1	g10001
