Orthogroup	Euclidium_syriacum	Odontarrhena_muralis
OG0016490	ESY1_g12377_DN3_SP5_c0.t1	Om003G127340
OG0016491	ESY1_g12405_DN3_SP3_c0.t1	Om003G127600
OG0016492	ESY1_g12425_DN3_SP0_c0.t1	Om003G127830
OG0016493	ESY1_g12451_DN3_SP0_c0.t1	Om003G127980
OG0016494	ESY1_g12453_DN3_SP1_c0.t1	Om003G127990
OG0016495	ESY1_g12510_DN3_SP0_c0.t1	Om003G128530
OG0016496	ESY1_g12507_DN3_SP0_c0.t1	Om003G128490
OG0016497	ESY1_g12540_DN3_SP0_c0.t1	Om003G128850
OG0016498	ESY1_g12547_DN3_SP0_c0.t1	Om003G128880
OG0016499	ESY1_g12551_DN3_SP0_c0.t1	Om003G128930
OG0016500	ESY1_g12566_DN3_SP4_c0.t1	Om003G129120
OG0016501	ESY1_g10287_DN1_SP0_c0.t1, ESY1_g12568_DN3_SP0_c0.t1	Om003G129140
OG0016502	ESY1_g12569_DN3_SP8_c0.t1	Om003G129150
OG0016503	ESY1_g12571_DN3_SP8_c0.t1, ESY1_g12570_DN3_SP0_c0.t1	Om003G129160
OG0016504	ESY1_g12578_DN3_SP1_c0.t1	Om003G129230
OG0016505	ESY1_g12581_DN3_SP0_c0.t1	Om003G129260
OG0016506	ESY1_g12588_DN3_SP3_c0.t1	Om003G129310
OG0016507	ESY1_g12589_DN3_SP8_c0.t1	Om003G129330
OG0016508	ESY1_g12595_DN3_SP7_c0.t1, ESY1_g12592_DN3_SP0_c0.t1	Om003G129370
OG0016509	ESY1_g12596_DN3_SP0_c0.t1	Om003G129380
OG0016510	ESY2_g36410_DN3_SP1_c0.t1	Om003G089550
OG0016511	ESY3_g30582_DN3_SP0_c0.t1, ESY2_g37062_DN2_SP0_c0.t1	Om003G094550
OG0016512	ESY21_g55322_DN3_SP0_c0.t1, ESY2_g37134_DN3_SP0_c0.t1, ESY2_g37137_DN1_SP0_c0.t1, ESY3_g28374_DN3_SP0_c0.t1, ESY2_g37135_DN3_SP0_c0.t1, ESY2_g37138_DN3_SP0_c0.t1, ESY3_g30936_DN3_SP0_c9.t1, ESY3_g30937_DN3_SP0_c0.t1	Om003G094940
OG0016513	ESY2_g38584_DN3_SP7_c0.t1	Om003G100830
OG0016515	ESY20_g13308_DN2_SP0_c0.t1	Om003G104230
OG0016516	ESY1_g10093_DN3_SP0_c0.t1	Om006G257870
OG0016517	ESY1_g11181_DN3_SP0_c0.t1, ESY1_g11180_DN3_SP0_c0.t1	Om006G255210
OG0016518	ESY1_g11043_DN3_SP5_c0.t1	Om006G254210
OG0016519	ESY1_g11575_DN3_SP1_c0.t1	Om003G121010
OG0016520	ESY1_g11546_DN3_SP0_c0.t1	Om003G121270, Om003G121240
OG0016521	ESY1_g12134_DN3_SP0_c0.t1	Om003G123820
OG0016522	ESY1_g11873_DN3_SP0_c0.t1	Om003G123970
OG0016523	ESY8_g59605_DN3_SP0_c0.t1	Om003G122780
OG0016524	ESY1_g12034_DN3_SP0_c0.t1, ESY1_g12035_DN3_SP0_c0.t1	Om003G124930
OG0016525	ESY1_g12242_DN3_SP8_c0.t1	Om002G056290, Om003G126090
OG0016526	ESY1_g12370_DN3_SP0_c0.t1	Om003G127300
OG0016527	ESY16_g61455_DN3_SP1_c0.t1	Om007G275610
OG0016528	ESY10_g15271_DN3_SP0_c0.t1	Om008G359000
OG0016529	ESY10_g14956_DN3_SP0_c0.t1	Om008G361510
OG0016530	ESY10_g14747_DN3_SP8_c0.t1	Om002G051430
OG0016531	ESY7_g16673_DN3_SP0_c0.t1	Om008G356830
OG0016533	ESY1_g5609_DN3_SP0_c0.t1	Om005G224170, Om008G339310
OG0016534	ESY10_g14813_DN3_SP0_c0.t1	Om007G287950
OG0016535	ESY9_g45258_DN3_SP0_c0.t1	Om008G334050
OG0016536	ESY12_g51501_DN3_SP0_c0.t1	Om008G325540
OG0016537	ESY12_g51390_DN3_SP0_c0.t1	Om008G319980
OG0016539	ESY2_g34618_DN3_SP0_c0.t1	Om004G134820
OG0016540	ESY17_g39542_DN3_SP4_c0.t1	Om003G105700, Om006G275520
OG0016541	ESY16_g62170_DN2_SP0_c0.t1	Om001G020710
OG0016542	ESY4_g25139_DN3_SP8_c0.t1	Om001G029920
OG0016543	ESY3_g32542_DN3_SP0_c0.t1	Om003G110460
OG0016545	ESY4_g26948_DN3_SP8_c0.t1	Om001G041850
OG0016546	ESY5_g5447_DN3_SP5_c0.t1	Om005G178790
OG0016547	ESY5_g4984_DN3_SP0_c0.t1	Om005G181580
OG0016548	ESY5_g4747_DN3_SP0_c0.t1	Om005G183300
OG0016549	ESY5_g4553_DN3_SP1_c0.t1	Om005G184920
OG0016550	ESY5_g3206_DN3_SP0_c11.t1	Om005G186900
OG0016551	ESY5_g3244_DN3_SP4_c0.t1	Om005G187100
OG0016552	ESY5_g3477_DN3_SP1_c0.t1	Om005G188990
OG0016553	ESY5_g3628_DN3_SP0_c0.t1	Om005G190070
OG0016555	ESY5_g3753_DN3_SP3_c1.t1	Om005G191280
OG0016556	ESY5_g2685_DN3_SP0_c0.t1	Om005G193520
OG0016558	ESY5_g2917_DN3_SP0_c0.t1	Om005G196100
OG0016559	ESY5_g4316_DN3_SP0_c0.t1	Om005G198800
OG0016561	ESY5_g4027_DN3_SP0_c0.t1	Om005G201760
OG0016562	ESY5_g3931_DN3_SP3_c0.t1	Om005G202670
OG0016563	ESY2_g35502_DN3_SP0_c0.t1	Om005G208290
OG0016565	ESY19_g41885_DN3_SP0_c0.t1	Om005G211940
OG0016566	ESY2_g33828_DN3_SP0_c0.t1	Om005G223270
OG0016568	ESY1_g6435_DN3_SP0_c0.t1	Om005G227390
OG0016569	ESY12_g52056_DN3_SP2_c0.t1	Om002G072850
OG0016570	ESY3_g30541_DN3_SP0_c0.t1	Om002G060470
OG0016571	ESY3_g31285_DN3_SP0_c0.t1	Om002G055190
OG0016572	ESY3_g31160_DN3_SP0_c0.t1	Om002G054010
OG0016573	ESY3_g31002_DN3_SP0_c0.t1	Om002G052550
OG0016574	ESY3_g31374_DN2_SP0_c0.t1	Om002G050180
OG0016576	ESY3_g32579_DN3_SP0_c15.t1	Om002G043050
OG0016578	ESY7_g19157_DN3_SP0_c0.t1, ESY7_g19158_DN3_SP0_c0.t1	Om004G173290
OG0016580	ESY7_g18745_DN3_SP0_c0.t1	Om004G170190
OG0016581	ESY7_g18723_DN3_SP0_c0.t1	Om004G170030
OG0016582	ESY7_g18502_DN3_SP0_c0.t1	Om004G169270
OG0016583	ESY8_g59888_DN3_SP0_c0.t1, ESY19_g41446_DN3_SP0_c0.t1, ESY9_g43628_DN2_SP0_c0.t1	Om004G156280
OG0016584	ESY14_g20588_DN3_SP0_c0.t1	Om001G013390
OG0016585	ESY14_g20393_DN2_SP0_c0.t1	Om001G012330
OG0016586	ESY14_g19723_DN3_SP0_c0.t1	Om005G207790, Om001G011840
OG0016587	ESY23_g110_DN3_SP0_c0.t1	Om001G010600
OG0016588	ESY9_g43684_DN3_SP0_c0.t1	Om001G008230
OG0016589	ESY2_g36955_DN2_SP0_c0.t1, ESY6_g48909_DN2_SP0_c0.t1, ESY24_g32912_DN1_SP0_c0.t1	Om007G315160
OG0016590	ESY3_g29696_DN3_SP0_c0.t1	Om001G004350
OG0016591	ESY9_g42417_DN3_SP4_c0.t1	Om001G000020
OG0016594	ESY8_g58399_DN3_SP7_c0.t1	Om007G279960
OG0016595	ESY8_g58497_DN3_SP0_c0.t1	Om008G349720
OG0016596	ESY8_g58603_DN3_SP0_c5.t1	Om007G281370
OG0016597	ESY8_g59020_DN3_SP0_c0.t1	Om007G284550
OG0016598	ESY7_g18614_DN3_SP0_c0.t1	Om004G168160, Om005G225830
OG0016599	ESY7_g17865_DN3_SP0_c0.t1	Om004G166710
OG0016600	ESY7_g17975_DN3_SP0_c0.t1	Om004G165940
OG0016601	ESY7_g18144_DN3_SP6_c0.t1	Om004G164250
OG0016602	ESY7_g18377_DN3_SP0_c0.t1	Om004G162100
OG0016604	ESY7_g17684_DN3_SP0_c0.t1	Om007G302110
OG0016605	ESY10_g15417_DN3_SP3_c0.t1	Om007G294110
OG0016606	ESY15_g64478_DN3_SP0_c0.t1	Om009G363710, Om007G306730
OG0016608	ESY8_g61145_DN3_SP0_c0.t1, ESY8_g61144_DN3_SP0_c0.t1, ESY19_g41337_DN3_SP0_c0.t1, ESY8_g61114_DN3_SP0_c0.t1	Om007G314640
OG0016609	ESY1_g9333_DN3_SP1_c0.t1	Om006G261090
OG0016610	ESY5_g1706_DN2_SP0_c0.t1	Om004G145050
OG0016611	ESY6_g48559_DN3_SP0_c0.t1	Om006G248000
OG0016612	ESY6_g48731_DN3_SP0_c0.t1	Om006G246140
OG0016613	ESY6_g50029_DN3_SP1_c0.t1	Om006G239400
OG0016617	ESY13_g57211_DN3_SP7_c0.t1	Om004G151780
OG0016627	ESY8_g59419_DN3_SP0_c0.t1	Om004G154820
OG0016630	ESY1_g8603_DN3_SP7_c0.t1	Om006G264070
OG0016631	ESY1_g9826_DN3_SP0_c0.t1	Om006G259300
OG0016632	ESY17_g39795_DN2_SP0_c0.t1, ESY1_g9847_DN3_SP0_c0.t1	Om006G259240
OG0016633	ESY4_g26714_DN3_SP0_c0.t1	Om008G347490, Om007G297050
OG0016635	ESY7_g16440_DN3_SP0_c0.t1	Om008G354890
OG0016645	ESY4_g25659_DN2_SP0_c0.t1	Om003G103170
OG0016657	ESY7_g19031_DN3_SP3_c0.t1	Om001G022240
OG0016659	ESY4_g24006_DN3_SP0_c0.t1	Om001G022690
OG0016660	ESY4_g24008_DN3_SP5_c0.t1	Om001G022710
OG0016661	ESY4_g24018_DN3_SP0_c10.t1	Om001G022780
OG0016662	ESY4_g24193_DN3_SP8_c0.t1	Om001G023400
OG0016664	ESY4_g24304_DN3_SP8_c0.t1	Om001G024020
OG0016665	ESY4_g24418_DN3_SP3_c0.t1	Om001G024960
OG0016666	ESY5_g4655_DN1_SP0_c0.t1	Om001G025370
OG0016667	ESY4_g24504_DN3_SP0_c0.t1	Om001G025460
OG0016668	ESY4_g24505_DN3_SP0_c0.t1	Om001G025480
OG0016669	ESY4_g24860_DN3_SP1_c56.t1	Om001G027620
OG0016670	ESY4_g24871_DN3_SP8_c0.t1	Om001G027720
OG0016671	ESY4_g25020_DN3_SP8_c0.t1	Om001G028510
OG0016672	ESY4_g25222_DN3_SP8_c0.t1	Om001G029360
OG0016673	ESY4_g25158_DN3_SP7_c0.t1	Om001G029830
OG0016675	ESY4_g25868_DN3_SP8_c0.t1	Om001G030880
OG0016676	ESY4_g25862_DN3_SP8_c0.t1	Om001G030970
OG0016677	ESY4_g25855_DN2_SP0_c0.t1	Om001G031030
OG0016679	ESY4_g25722_DN3_SP3_c0.t1	Om001G032330
OG0016681	ESY4_g25556_DN3_SP0_c0.t1	Om001G033270
OG0016682	ESY16_g61988_DN3_SP8_c0.t1	Om007G291860
OG0016683	ESY16_g61924_DN3_SP0_c0.t1	Om007G292160
OG0016684	ESY16_g61908_DN3_SP0_c0.t1	Om007G292240
OG0016685	ESY16_g61906_DN2_SP0_c0.t1	Om007G292260
OG0016686	ESY16_g61741_DN3_SP0_c0.t1	Om007G277010
OG0016688	ESY17_g38948_DN3_SP0_c0.t1	Om007G291080
OG0016689	ESY2_g34279_DN3_SP0_c0.t1	Om005G196890
OG0016690	ESY2_g34252_DN3_SP5_c0.t1	Om005G216400
OG0016692	ESY2_g34210_DN3_SP0_c0.t1	Om005G216950
OG0016694	ESY2_g34112_DN3_SP5_c0.t1	Om005G218720
OG0016695	ESY2_g34101_DN3_SP0_c0.t1	Om005G218890
OG0016696	ESY2_g34086_DN3_SP8_c0.t1	Om005G219270
OG0016697	ESY2_g34075_DN3_SP0_c0.t1	Om005G219520
OG0016699	ESY2_g33988_DN3_SP8_c0.t1	Om005G220700
OG0016700	ESY2_g33987_DN3_SP7_c0.t1	Om005G220730
OG0016701	ESY2_g33983_DN3_SP0_c0.t1	Om005G220860
OG0016703	ESY2_g33903_DN3_SP4_c0.t1	Om005G222070
OG0016704	ESY2_g33754_DN2_SP8_c0.t1	Om005G224070
OG0016706	ESY10_g14528_DN3_SP0_c0.t1	Om006G274990
OG0016709	ESY10_g14292_DN3_SP1_c0.t1	Om006G274140
OG0016710	ESY10_g14291_DN3_SP0_c0.t1	Om006G274130
OG0016712	ESY10_g14092_DN3_SP0_c0.t1	Om006G273460
OG0016713	ESY10_g14024_DN3_SP1_c0.t1	Om006G272940
OG0016715	ESY10_g13916_DN3_SP0_c0.t1	Om006G272380
OG0016716	ESY10_g13839_DN3_SP5_c0.t1	Om006G272170
OG0016717	ESY21_g55764_DN3_SP0_c0.t1	Om006G271030
OG0016718	ESY6_g48992_DN3_SP2_c0.t1	Om006G269670
OG0016719	ESY21_g55553_DN3_SP6_c0.t1	Om006G269850
OG0016720	ESY21_g55409_DN3_SP7_c0.t1	Om006G270480
OG0016721	ESY2_g34579_DN2_SP0_c0.t1	Om006G269340
OG0016722	ESY3_g28163_DN3_SP3_c0.t1	Om002G073110
OG0016725	ESY2_g35188_DN3_SP5_c0.t1	Om005G212920
OG0016726	ESY2_g35197_DN3_SP0_c0.t1	Om005G213110
OG0016727	ESY2_g35216_DN3_SP0_c0.t1	Om005G213320
OG0016728	ESY2_g35236_DN3_SP0_c0.t1	Om005G213550
OG0016729	ESY2_g35249_DN3_SP8_c0.t1	Om005G213740
OG0016730	ESY2_g35290_DN3_SP1_c0.t1	Om005G214420
OG0016731	ESY2_g35330_DN3_SP2_c0.t1	Om005G214960
OG0016733	ESY2_g34373_DN3_SP0_c0.t1	Om005G215270
OG0016734	ESY2_g34363_DN3_SP8_c0.t1	Om005G215440
OG0016735	ESY2_g34355_DN2_SP2_c0.t1	Om005G215580
OG0016736	ESY2_g34330_DN1_SP0_c0.t1	Om005G215750
OG0016737	ESY2_g34179_DN3_SP0_c0.t1	Om005G218140, Om011G365300
OG0016738	ESY2_g34294_DN3_SP0_c0.t1	Om005G215830
OG0016739	ESY2_g33246_DN3_SP0_c0.t1	Om005G228930
OG0016740	ESY2_g33248_DN3_SP7_c0.t1	Om005G228880
OG0016741	ESY2_g33283_DN3_SP0_c0.t1	Om005G228510
OG0016742	ESY2_g33606_DN3_SP0_c0.t1	Om005G225330
OG0016743	ESY2_g33625_DN3_SP7_c0.t1	Om005G225140
OG0016744	ESY2_g33686_DN3_SP0_c0.t1	Om005G224610
OG0016745	ESY2_g33704_DN3_SP0_c0.t1	Om005G224500
OG0016746	ESY2_g33693_DN3_SP8_c0.t1	Om005G224530
OG0016747	ESY3_g30080_DN3_SP4_c14.t1	Om002G056260
OG0016748	ESY13_g56353_DN1_SP0_c0.t1	Om001G017030
OG0016749	ESY4_g25488_DN2_SP0_c0.t1	Om002G065310
OG0016753	ESY3_g30852_DN3_SP8_c0.t1	Om002G051630
OG0016754	ESY3_g30956_DN3_SP8_c0.t1	Om002G052150
OG0016755	ESY3_g30967_DN3_SP8_c0.t1	Om002G052260
OG0016756	ESY3_g30989_DN3_SP0_c0.t1	Om002G052440
OG0016758	ESY7_g19340_DN2_SP7_c0.t1	Om004G174450
OG0016759	ESY6_g49316_DN3_SP4_c0.t1	Om002G052860
OG0016760	ESY3_g31079_DN3_SP7_c0.t1	Om002G053230
OG0016761	ESY6_g49537_DN3_SP7_c0.t1	Om002G053710
OG0016762	ESY3_g31191_DN3_SP0_c0.t1	Om002G054290
OG0016765	ESY11_g53218_DN3_SP0_c0.t1	Om002G079390
OG0016766	ESY6_g49604_DN3_SP2_c0.t1	Om006G233640
OG0016767	ESY15_g65067_DN3_SP6_c0.t1	Om003G107120
OG0016769	ESY6_g49618_DN3_SP3_c8.t1	Om003G101060
OG0016772	ESY24_g33218_DN3_SP4_c0.t1	Om003G111480
OG0016774	ESY6_g46513_DN3_SP0_c11.t1	Om003G112920
OG0016775	ESY6_g46587_DN3_SP0_c0.t1	Om003G112940
OG0016776	ESY6_g46589_DN3_SP8_c0.t1	Om003G113000
OG0016778	ESY6_g46721_DN3_SP0_c0.t1	Om003G113280
OG0016779	ESY6_g46732_DN3_SP0_c0.t1	Om003G113370
OG0016780	ESY7_g18655_DN1_SP0_c0.t1	Om006G252220
OG0016781	ESY6_g46900_DN3_SP0_c0.t1	Om001G030170
OG0016782	ESY6_g47203_DN3_SP0_c0.t1	Om004G152650, Om003G114350
OG0016783	ESY6_g47417_DN3_SP7_c0.t1	Om003G115060
OG0016784	ESY6_g48002_DN3_SP1_c14.t1	Om003G117050
OG0016785	ESY6_g48100_DN2_SP0_c0.t1	Om003G117990
OG0016787	ESY6_g48277_DN3_SP2_c0.t1	Om006G250400
OG0016788	ESY6_g48320_DN3_SP1_c0.t1	Om006G250100
OG0016789	ESY6_g48380_DN3_SP8_c0.t1	Om006G249720
OG0016790	ESY6_g48433_DN3_SP8_c0.t1	Om006G249350
OG0016791	ESY6_g48440_DN3_SP4_c0.t1	Om006G249260
OG0016792	ESY6_g48533_DN3_SP0_c0.t1	Om006G248340
OG0016793	ESY7_g18340_DN3_SP1_c0.t1	Om004G162320
OG0016794	ESY7_g18210_DN3_SP2_c0.t1	Om004G163520
OG0016795	ESY7_g18185_DN3_SP0_c0.t1	Om004G163760
OG0016796	ESY7_g18164_DN3_SP0_c0.t1	Om004G164030
OG0016797	ESY7_g18141_DN3_SP8_c0.t1	Om004G164270
OG0016798	ESY7_g18113_DN3_SP0_c0.t1	Om004G164560
OG0016799	ESY7_g18105_DN3_SP4_c0.t1	Om004G164660
OG0016801	ESY7_g18073_DN3_SP0_c0.t1	Om004G165010
OG0016802	ESY7_g18041_DN3_SP8_c0.t1	Om004G165420
OG0016803	ESY7_g18003_DN3_SP0_c0.t1	Om004G165670
OG0016806	ESY7_g17940_DN3_SP2_c0.t1	Om004G166170
OG0016807	ESY7_g17839_DN3_SP0_c0.t1	Om004G166830
OG0016808	ESY7_g17819_DN3_SP0_c0.t1	Om004G166960
OG0016809	ESY7_g17808_DN3_SP8_c0.t1	Om004G167050
OG0016810	ESY7_g17799_DN3_SP0_c0.t1	Om004G167090
OG0016811	ESY7_g17797_DN2_SP0_c0.t1	Om004G167100
OG0016813	ESY7_g18637_DN2_SP0_c0.t1	Om004G167990
OG0016814	ESY7_g18631_DN3_SP0_c0.t1	Om004G168050
OG0016815	ESY7_g18628_DN3_SP8_c0.t1	Om004G168090
OG0016816	ESY7_g18531_DN3_SP0_c0.t1	Om004G168940
OG0016817	ESY9_g42587_DN3_SP1_c6.t1	Om001G001500
OG0016818	ESY9_g42600_DN3_SP0_c11.t1	Om001G001770
OG0016819	ESY9_g42632_DN3_SP0_c0.t1	Om001G001980
OG0016820	ESY9_g42697_DN2_SP0_c0.t1	Om001G002650
OG0016821	ESY9_g42827_DN3_SP0_c0.t1	Om001G003250
OG0016822	ESY9_g42900_DN3_SP0_c0.t1	Om001G003730
OG0016823	ESY9_g42964_DN3_SP2_c0.t1	Om001G004080
OG0016826	ESY9_g43258_DN3_SP0_c0.t1	Om001G005580
OG0016827	ESY9_g43285_DN3_SP0_c0.t1	Om001G005910
OG0016828	ESY9_g43302_DN3_SP3_c0.t1	Om001G006060
OG0016829	ESY9_g43404_DN3_SP1_c0.t1	Om001G006660
OG0016830	ESY9_g43446_DN3_SP0_c0.t1	Om001G006960
OG0016831	ESY9_g43642_DN3_SP0_c0.t1	Om001G007400
OG0016832	ESY9_g43603_DN3_SP0_c0.t1	Om001G007800
OG0016833	ESY9_g43545_DN1_SP0_c0.t1	Om001G008110
OG0016834	ESY9_g43759_DN3_SP8_c0.t1	Om001G008940
OG0016835	ESY14_g20390_DN3_SP3_c0.t1	Om001G012350
OG0016836	ESY14_g20123_DN3_SP7_c0.t1	Om001G012930
OG0016838	ESY14_g20620_DN3_SP4_c0.t1	Om001G013490
OG0016839	ESY14_g20624_DN3_SP0_c0.t1	Om001G013530
OG0016840	ESY14_g20849_DN3_SP2_c0.t1	Om001G014280
OG0016841	ESY11_g54625_DN1_SP0_c18.t1	Om003G092720
OG0016842	ESY14_g21436_DN3_SP0_c0.t1	Om001G015030
OG0016843	ESY4_g21928_DN3_SP8_c0.t1	Om001G016590
OG0016844	ESY5_g3503_DN3_SP0_c0.t1	Om001G016700
OG0016845	ESY6_g48534_DN3_SP8_c0.t1	Om006G248320
OG0016847	ESY4_g22525_DN3_SP0_c0.t1	Om007G287230
OG0016848	ESY4_g22550_DN3_SP8_c0.t1	Om007G287280
OG0016852	ESY4_g22482_DN3_SP8_c0.t1	Om007G287550
OG0016853	ESY9_g43251_DN3_SP0_c0.t1	Om007G288180
OG0016854	ESY4_g22438_DN3_SP7_c0.t1	Om007G287920
OG0016855	ESY4_g22707_DN3_SP0_c0.t1	Om007G288670
OG0016856	ESY3_g28719_DN3_SP3_c0.t1	Om007G288680
OG0016858	ESY20_g13359_DN3_SP0_c0.t1	Om007G289160
OG0016860	ESY4_g23297_DN3_SP0_c0.t1	Om007G290130
OG0016861	ESY8_g59309_DN3_SP8_c0.t1	Om001G023110
OG0016864	ESY4_g23312_DN3_SP0_c0.t1	Om007G290260
OG0016866	ESY4_g23666_DN3_SP8_c0.t1	Om007G291120
OG0016867	ESY4_g23682_DN3_SP0_c0.t1	Om007G291260
OG0016868	ESY10_g14750_DN3_SP0_c0.t1	Om007G291390
OG0016869	ESY4_g25356_DN3_SP0_c0.t1	Om001G034820
OG0016871	ESY4_g26044_DN3_SP4_c0.t1	Om001G035400
OG0016872	ESY4_g26190_DN3_SP0_c0.t1	Om001G035970
OG0016875	ESY4_g26430_DN3_SP3_c0.t1	Om001G037450
OG0016877	ESY4_g26617_DN3_SP0_c0.t1	Om001G039110
OG0016878	ESY4_g26661_DN3_SP8_c0.t1	Om001G039520
OG0016879	ESY4_g26713_DN1_SP0_c0.t1, ESY4_g26715_DN3_SP1_c0.t1	Om001G039800
OG0016880	ESY4_g26724_DN3_SP6_c0.t1	Om001G039900
OG0016881	ESY4_g26738_DN1_SP0_c0.t1, ESY4_g26737_DN1_SP0_c0.t1	Om001G040070
OG0016882	ESY4_g26750_DN3_SP0_c0.t1	Om001G040200
OG0016883	ESY4_g26823_DN3_SP3_c0.t1	Om001G040760
OG0016884	ESY4_g26846_DN3_SP8_c0.t1	Om001G040960
OG0016885	ESY4_g26877_DN3_SP2_c0.t1	Om001G041240
OG0016886	ESY4_g26898_DN3_SP0_c0.t1, ESY9_g42431_DN3_SP0_c0.t1	Om001G041350
OG0016887	ESY4_g26924_DN3_SP0_c0.t1	Om001G041580
OG0016888	ESY4_g26927_DN3_SP7_c0.t1	Om001G041610
OG0016889	ESY4_g26940_DN3_SP8_c0.t1	Om001G041770
OG0016890	ESY4_g26949_DN3_SP0_c0.t1	Om001G041860
OG0016891	ESY5_g4100_DN3_SP8_c0.t1	Om001G041890
OG0016892	ESY17_g39195_DN3_SP8_c0.t1	Om002G085090
OG0016893	ESY17_g39140_DN3_SP0_c0.t1	Om008G341500
OG0016895	ESY8_g61354_DN3_SP5_c0.t1	Om007G314180
OG0016896	ESY8_g61345_DN3_SP8_c0.t1	Om007G314160
OG0016899	ESY8_g60831_DN3_SP7_c0.t1	Om007G315480
OG0016900	ESY8_g60597_DN3_SP3_c0.t1	Om007G316120
OG0016901	ESY8_g60536_DN3_SP0_c0.t1	Om007G316190
OG0016903	ESY5_g3428_DN3_SP5_c0.t1	Om005G188670
OG0016904	ESY3_g32646_DN3_SP0_c0.t1	Om002G042510
OG0016906	ESY16_g61824_DN2_SP0_c0.t1	Om007G292540
OG0016908	ESY19_g41704_DN3_SP0_c0.t1	Om008G345310
OG0016909	ESY4_g26058_DN3_SP0_c0.t1	Om006G266110
OG0016912	ESY1_g5996_DN3_SP2_c0.t1	Om008G340940
OG0016913	ESY2_g36838_DN3_SP0_c0.t1	Om008G341140
OG0016915	ESY1_g6330_DN3_SP0_c0.t1	Om008G341960
OG0016916	ESY1_g6665_DN3_SP5_c0.t1	Om008G342920
OG0016919	ESY25_g62757_DN3_SP8_c0.t1	Om008G346440
OG0016920	ESY18_g63912_DN3_SP3_c0.t1	Om008G350550
OG0016921	ESY21_g55408_DN3_SP0_c0.t1	Om008G351540
OG0016922	ESY18_g62970_DN3_SP6_c0.t1	Om008G353170
OG0016923	ESY7_g16116_DN3_SP8_c0.t1	Om008G353610
OG0016924	ESY7_g16127_DN2_SP0_c0.t1	Om008G353680
OG0016925	ESY7_g16419_DN1_SP0_c0.t1	Om008G354680
OG0016926	ESY7_g16456_DN3_SP0_c0.t1	Om008G355170
OG0016927	ESY7_g16514_DN3_SP7_c0.t1	Om008G355460
OG0016928	ESY5_g3128_DN3_SP0_c0.t1	Om005G186320
OG0016929	ESY7_g16600_DN3_SP0_c0.t1	Om008G356210
OG0016930	ESY7_g16814_DN3_SP0_c0.t1	Om008G358590
OG0016932	ESY17_g39035_DN3_SP7_c0.t1	Om003G106020
OG0016933	ESY10_g14772_DN3_SP0_c0.t1	Om004G175230
OG0016934	ESY10_g14761_DN3_SP0_c0.t1	Om008G362770
OG0016935	ESY10_g14844_DN3_SP0_c0.t1	Om008G362230
OG0016936	ESY10_g14744_DN3_SP2_c0.t1	Om005G212740
OG0016937	ESY17_g39865_DN3_SP8_c0.t1	Om003G106160
OG0016939	ESY11_g54858_DN3_SP4_c0.t1	Om005G190830
OG0016940	ESY5_g4861_DN3_SP0_c0.t1	Om003G106060
OG0016941	ESY3_g27279_DN3_SP0_c0.t1	Om002G075920
OG0016943	ESY17_g39821_DN3_SP8_c0.t1	Om003G106110
OG0016944	ESY2_g34413_DN3_SP0_c0.t1, ESY6_g49102_DN3_SP0_c0.t1	Om002G077330
OG0016945	ESY17_g39834_DN3_SP0_c0.t1	Om003G106760
OG0016946	ESY17_g38901_DN3_SP7_p0.t1	Om003G105900
OG0016949	ESY15_g65671_DN3_SP0_c0.t1	Om003G103960
OG0016950	ESY15_g65880_DN3_SP0_c0.t1	Om003G103780
OG0016951	ESY5_g3271_DN3_SP0_c0.t1	Om003G103470
OG0016952	ESY15_g65510_DN3_SP0_c0.t1	Om003G103350
OG0016954	ESY22_g40907_DN3_SP0_c0.t1	Om003G102240
OG0016955	ESY22_g40909_DN3_SP0_c0.t1	Om003G102220
OG0016956	ESY22_g40974_DN3_SP7_c0.t1	Om003G102150
OG0016957	ESY22_g41062_DN3_SP0_c0.t1	Om003G101920
OG0016958	ESY2_g38856_DN3_SP0_c36.t1	Om003G101520
OG0016960	ESY8_g60517_DN3_SP1_c0.t1	Om007G316250
OG0016961	ESY6_g50751_DN3_SP1_c13.t1	Om006G229080
OG0016962	ESY8_g60293_DN3_SP0_c0.t1	Om007G317010
OG0016963	ESY8_g60244_DN3_SP6_c0.t1	Om007G317320
OG0016964	ESY8_g60079_DN3_SP0_c0.t1	Om007G318340
OG0016965	ESY8_g60070_DN3_SP6_c0.t1	Om007G318300
OG0016966	ESY8_g60060_DN3_SP8_c0.t1	Om007G318260
OG0016967	ESY8_g60035_DN3_SP0_c0.t1	Om007G318230
OG0016968	ESY8_g60017_DN3_SP2_c0.t1	Om001G023340
OG0016969	ESY8_g60016_DN3_SP0_c0.t1	Om007G318380
OG0016971	ESY12_g52331_DN3_SP0_c0.t1	Om008G318650
OG0016972	ESY12_g52326_DN3_SP0_c0.t1	Om008G318690
OG0016973	ESY12_g52296_DN3_SP0_c0.t1	Om006G239980
OG0016974	ESY12_g52236_DN3_SP0_c0.t1	Om008G319280
OG0016975	ESY12_g52218_DN3_SP7_c0.t1	Om008G319480
OG0016976	ESY12_g51595_DN3_SP8_c0.t1	Om008G320190
OG0016977	ESY12_g51608_DN3_SP0_c0.t1	Om008G320260
OG0016978	ESY12_g51667_DN3_SP0_c0.t1	Om008G320650
