Orthogroup	Euclidium_syriacum	Cardamine_hirsuta
OG0014790	ESY21_g55755_DN3_SP8_c0.t1	CARHR149190
OG0014791	ESY21_g55674_DN3_SP0_c0.t1	CARHR149610
OG0014792	ESY21_g55673_DN3_SP8_c0.t1	CARHR149620
OG0014793	ESY21_g55407_DN3_SP6_c0.t1	CARHR292490
OG0014794	ESY21_g55280_DN3_SP0_c0.t1	CARHR151700
OG0014795	ESY21_g55254_DN3_SP0_c0.t1	CARHR151760
OG0014796	ESY8_g60841_DN2_SP0_c0.t1	CARHR263020
OG0014797	ESY2_g35103_DN3_SP1_c0.t1	CARHR153030
OG0014798	ESY2_g35153_DN3_SP7_c0.t1	CARHR153340
OG0014799	ESY8_g60970_DN2_SP0_c0.t1, ESY2_g35162_DN1_SP0_c0.t1	CARHR264040, CARHR291810
OG0014800	ESY2_g35170_DN3_SP0_c0.t1	CARHR050780
OG0014801	ESY2_g35177_DN3_SP0_c0.t1	CARHR059670
OG0014802	ESY2_g35185_DN2_SP7_c0.t1	CARHR059560
OG0014803	ESY2_g35190_DN3_SP5_c0.t1	CARHR059530
OG0014804	ESY2_g35214_DN3_SP0_c0.t1	CARHR058940
OG0014805	ESY2_g35238_DN3_SP0_c0.t1	CARHR058430
OG0014806	ESY2_g35248_DN2_SP0_c0.t1	CARHR058230
OG0014807	ESY2_g35260_DN1_SP0_c0.t1	CARHR292200
OG0014808	ESY2_g35272_DN3_SP0_c0.t1	CARHR058100
OG0014809	ESY2_g35294_DN3_SP8_c0.t1	CARHR057790
OG0014810	ESY2_g35299_DN3_SP8_c0.t1	CARHR057700
OG0014812	ESY2_g35319_DN3_SP8_c0.t1	CARHR057470
OG0014813	ESY2_g35331_DN3_SP8_c0.t1	CARHR057250
OG0014814	ESY2_g34374_DN3_SP8_c0.t1	CARHR056900
OG0014815	ESY2_g34368_DN3_SP7_c0.t1	CARHR056600
OG0014816	ESY2_g34364_DN3_SP0_c0.t1	CARHR053870
OG0014817	ESY2_g34351_DN3_SP0_c0.t1	CARHR056360
OG0014818	ESY2_g34348_DN3_SP0_c0.t1	CARHR034490
OG0014819	ESY2_g34345_DN3_SP4_c0.t1	CARHR056270
OG0014820	ESY2_g34339_DN3_SP4_c0.t1	CARHR056260
OG0014822	ESY2_g34324_DN3_SP8_c1.t1	CARHR056150
OG0014823	ESY2_g34304_DN3_SP2_c0.t1	CARHR028870
OG0014824	ESY2_g34299_DN3_SP2_c0.t1	CARHR055490
OG0014825	ESY2_g34312_DN3_SP0_c0.t1	CARHR287400
OG0014826	ESY2_g33244_DN3_SP6_c0.t1	CARHR046180
OG0014827	ESY1_g10055_DN3_SP3_c55.t1	CARHR160330
OG0014829	ESY2_g33274_DN3_SP5_c0.t1	CARHR046420
OG0014830	ESY2_g33279_DN3_SP8_c0.t1	CARHR046460
OG0014831	ESY2_g33281_DN3_SP0_c0.t1	CARHR046480
OG0014832	ESY2_g33293_DN3_SP0_c0.t1	CARHR046550
OG0014833	ESY2_g33372_DN3_SP0_c0.t1	CARHR047040
OG0014834	ESY2_g33401_DN3_SP0_c0.t1	CARHR047380
OG0014835	ESY2_g33443_DN3_SP8_c0.t1	CARHR047660
OG0014836	ESY2_g33498_DN3_SP1_c0.t1	CARHR047880
OG0014837	ESY2_g33492_DN3_SP6_c0.t1	CARHR047900
OG0014839	ESY2_g33484_DN3_SP0_c7.t1	CARHR047930
OG0014840	ESY2_g33480_DN3_SP0_c0.t1, ESY2_g33483_DN3_SP1_c0.t1	CARHR047940
OG0014841	ESY2_g33552_DN3_SP8_c0.t1	CARHR048340
OG0014842	ESY2_g37163_DN1_SP0_c0.t1	CARHR048690
OG0014843	ESY2_g33612_DN3_SP6_c0.t1	CARHR048890
OG0014844	ESY2_g33624_DN3_SP0_c0.t1	CARHR049050
OG0014845	ESY2_g33626_DN3_SP0_c0.t1	CARHR049070
OG0014846	ESY2_g33631_DN3_SP8_c0.t1	CARHR049090
OG0014847	ESY2_g33662_DN3_SP0_c0.t1	CARHR049400
OG0014848	ESY3_g30082_DN3_SP0_c0.t1	CARHR087050
OG0014849	ESY4_g23868_DN3_SP0_c0.t1	CARHR235700
OG0014850	ESY12_g51393_DN3_SP6_c0.t1	CARHR233380
OG0014851	ESY6_g48374_DN3_SP1_c0.t1	CARHR233560
OG0014852	ESY13_g56091_DN3_SP8_c0.t1	CARHR233710
OG0014853	ESY13_g55960_DN3_SP0_c0.t1	CARHR233790
OG0014854	ESY12_g51061_DN2_SP0_c22.t1	CARHR136300
OG0014855	ESY7_g19104_DN3_SP0_c0.t1	CARHR216640, CARHR216650
OG0014856	ESY12_g51048_DN3_SP0_c0.t1	CARHR136210
OG0014857	ESY12_g51021_DN3_SP7_c0.t1	CARHR136040
OG0014858	ESY12_g51036_DN3_SP0_c0.t1	CARHR136160
OG0014859	ESY12_g51002_DN3_SP8_c0.t1	CARHR135960
OG0014860	ESY12_g50963_DN3_SP7_c0.t1	CARHR135800
OG0014861	ESY12_g50956_DN3_SP1_c0.t1	CARHR135770
OG0014862	ESY3_g30847_DN3_SP0_c0.t1	CARHR083420
OG0014863	ESY3_g30849_DN3_SP0_c0.t1	CARHR083450
OG0014864	ESY3_g30876_DN3_SP2_c0.t1	CARHR083550
OG0014865	ESY3_g30882_DN2_SP2_c0.t1	CARHR083600
OG0014866	ESY3_g30910_DN3_SP3_c0.t1	CARHR083670
OG0014867	ESY3_g30935_DN3_SP0_c0.t1	CARHR083860
OG0014868	ESY3_g30959_DN3_SP0_c0.t1	CARHR083990
OG0014869	ESY3_g30975_DN3_SP0_c0.t1	CARHR084110
OG0014870	ESY3_g30979_DN3_SP7_c0.t1	CARHR084140
OG0014871	ESY3_g30980_DN3_SP0_c0.t1	CARHR084150
OG0014872	ESY3_g31000_DN3_SP0_c0.t1	CARHR084360
OG0014873	ESY3_g31001_DN3_SP7_c0.t1	CARHR084370
OG0014874	ESY3_g31025_DN3_SP3_c0.t1	CARHR084420
OG0014875	ESY7_g19260_DN3_SP0_c9.t1	CARHR209680
OG0014876	ESY6_g49313_DN3_SP8_c0.t1	CARHR084560
OG0014877	ESY6_g49312_DN3_SP0_c0.t1	CARHR084570
OG0014878	ESY3_g31057_DN3_SP0_c0.t1	CARHR084720
OG0014879	ESY3_g31071_DN3_SP0_c0.t1	CARHR084800
OG0014880	ESY3_g31076_DN3_SP5_c0.t1	CARHR084840
OG0014881	ESY3_g31080_DN3_SP0_c0.t1	CARHR084880
OG0014882	ESY3_g31142_DN3_SP8_c0.t1	CARHR085280
OG0014883	ESY6_g48243_DN3_SP0_c0.t1	CARHR269990
OG0014884	ESY3_g31198_DN3_SP6_c0.t1	CARHR085630
OG0014885	ESY3_g31181_DN3_SP6_c0.t1	CARHR085520
OG0014886	ESY3_g31204_DN3_SP0_c0.t1	CARHR085670
OG0014887	ESY3_g31218_DN2_SP0_c0.t1	CARHR085730
OG0014889	ESY3_g31356_DN3_SP6_c0.t1	CARHR086600
OG0014890	ESY3_g31337_DN3_SP2_c0.t1	CARHR086720
OG0014891	ESY3_g31347_DN3_SP8_c0.t1	CARHR086660
OG0014892	ESY3_g30060_DN3_SP0_c0.t1	CARHR086880
OG0014893	ESY15_g64890_DN3_SP8_c0.t1	CARHR259260
OG0014894	ESY15_g64956_DN3_SP4_c0.t1	CARHR293250
OG0014895	ESY15_g65061_DN3_SP0_c0.t1	CARHR259230
OG0014896	ESY15_g65163_DN3_SP8_c0.t1	CARHR258960
OG0014897	ESY3_g29004_DN3_SP7_c0.t1	CARHR097540
OG0014898	ESY15_g65390_DN3_SP0_c0.t1	CARHR258250
OG0014899	ESY5_g3092_DN3_SP8_c0.t1	CARHR008020
OG0014900	ESY7_g16487_DN2_SP1_c0.t1	CARHR257740, CARHR257730
OG0014901	ESY3_g31646_DN3_SP8_c6.t1	CARHR257720
OG0014902	ESY24_g32876_DN3_SP0_c0.t1	CARHR257590
OG0014903	ESY11_g52583_DN3_SP0_c0.t1	CARHR257430
OG0014904	ESY24_g33216_DN3_SP8_c0.t1	CARHR257180
OG0014905	ESY3_g31282_DN3_SP3_c0.t1	CARHR256750
OG0014906	ESY6_g46412_DN3_SP4_c14.t1	CARHR264360
OG0014907	ESY6_g46414_DN3_SP8_c11.t1	CARHR264370
OG0014908	ESY6_g46455_DN3_SP1_c0.t1	CARHR264510, CARHR264450
OG0014909	ESY6_g46477_DN3_SP5_c0.t1	CARHR264520
OG0014910	ESY6_g46496_DN3_SP8_c0.t1	CARHR264570
OG0014911	ESY2_g35171_DN3_SP8_c0.t1	CARHR264910
OG0014912	ESY6_g46693_DN3_SP8_c0.t1	CARHR265020
OG0014913	ESY6_g46694_DN3_SP0_c0.t1	CARHR265040
OG0014914	ESY2_g38600_DN3_SP0_c0.t1	CARHR265080
OG0014915	ESY6_g46722_DN3_SP0_c0.t1	CARHR265100
OG0014916	ESY6_g46728_DN3_SP0_c0.t1	CARHR265110
OG0014919	ESY6_g46860_DN3_SP2_c0.t1	CARHR265530
OG0014920	ESY6_g46927_DN3_SP5_c0.t1	CARHR265760
OG0014921	ESY6_g47355_DN3_SP0_c0.t1	CARHR266360
OG0014922	ESY6_g47217_DN3_SP3_c0.t1	CARHR266180
OG0014923	ESY6_g47187_DN3_SP0_c0.t1	CARHR266030
OG0014924	ESY6_g47411_DN3_SP7_c0.t1	CARHR266570
OG0014925	ESY6_g47412_DN3_SP3_c0.t1	CARHR266590
OG0014926	ESY6_g47462_DN3_SP8_c0.t1	CARHR266710
OG0014927	ESY6_g47520_DN3_SP8_c0.t1	CARHR266990
OG0014928	ESY6_g47858_DN3_SP8_c0.t1	CARHR267680
OG0014929	ESY6_g47954_DN3_SP3_c0.t1	CARHR268170
OG0014931	ESY6_g48012_DN3_SP1_c0.t1	CARHR268670
OG0014932	ESY6_g48037_DN3_SP7_c0.t1	CARHR268780
OG0014934	ESY6_g48065_DN3_SP8_c0.t1	CARHR268890
OG0014935	ESY6_g48162_DN1_SP0_c0.t1	CARHR269500
OG0014936	ESY6_g48174_DN3_SP0_c0.t1	CARHR269610
OG0014937	ESY6_g48201_DN3_SP0_c0.t1	CARHR269700
OG0014938	ESY6_g48216_DN3_SP0_c0.t1, ESY6_g48220_DN3_SP0_c0.t1	CARHR269880
OG0014939	ESY6_g48274_DN3_SP5_c0.t1	CARHR270280
OG0014940	ESY6_g48292_DN3_SP0_c0.t1	CARHR270470
OG0014941	ESY6_g48293_DN3_SP8_c0.t1	CARHR270480
OG0014942	ESY6_g48368_DN3_SP0_c0.t1	CARHR270790
OG0014943	ESY6_g48370_DN3_SP5_c0.t1	CARHR270810
OG0014944	ESY6_g48371_DN3_SP0_c0.t1	CARHR270820
OG0014945	ESY6_g48431_DN3_SP2_c0.t1	CARHR271190
OG0014946	ESY6_g48476_DN3_SP8_c15.t1	CARHR271410
OG0014947	ESY6_g48481_DN3_SP0_c0.t1	CARHR271430
OG0014949	ESY6_g48518_DN3_SP0_c0.t1	CARHR271590
OG0014950	ESY6_g48528_DN3_SP8_c0.t1	CARHR271710
OG0014951	ESY6_g48553_DN3_SP0_c0.t1	CARHR271930, CARHR256340
OG0014952	ESY6_g48555_DN3_SP0_c0.t1	CARHR271960
OG0014953	ESY15_g64876_DN3_SP0_c0.t1	CARHR260070
OG0014954	ESY15_g64859_DN3_SP3_c0.t1	CARHR260060
OG0014955	ESY7_g17764_DN3_SP8_c0.t1	CARHR200030
OG0014956	ESY7_g17757_DN3_SP0_c0.t1	CARHR200020
OG0014957	ESY7_g18407_DN3_SP8_c25.t1	CARHR200350
OG0014958	ESY7_g18379_DN3_SP0_c0.t1	CARHR200530
OG0014959	ESY7_g18311_DN3_SP2_c0.t1	CARHR200960
OG0014960	ESY7_g18259_DN3_SP1_c0.t1	CARHR201290
OG0014961	ESY7_g18209_DN3_SP0_c8.t1	CARHR201650
OG0014962	ESY7_g18201_DN3_SP3_c0.t1	CARHR201680
OG0014963	ESY7_g18183_DN3_SP1_c0.t1	CARHR201800
OG0014964	ESY7_g18168_DN3_SP0_c0.t1	CARHR201900
OG0014965	ESY7_g18166_DN3_SP0_c0.t1	CARHR201940
OG0014966	ESY7_g18136_DN3_SP8_c0.t1	CARHR202200
OG0014967	ESY7_g18126_DN3_SP0_c0.t1	CARHR202260
OG0014968	ESY7_g18123_DN3_SP2_c16.t1	CARHR202270
OG0014969	ESY9_g45237_DN3_SP7_c0.t1	CARHR132720
OG0014970	ESY7_g18109_DN3_SP7_c0.t1	CARHR202350
OG0014971	ESY7_g18106_DN3_SP2_c0.t1	CARHR202380
OG0014972	ESY7_g18101_DN3_SP1_c0.t1	CARHR202410
OG0014973	ESY7_g18072_DN3_SP2_c0.t1	CARHR202620
OG0014974	ESY7_g18070_DN3_SP1_c0.t1	CARHR202630
OG0014975	ESY7_g18045_DN3_SP0_c0.t1	CARHR202790
OG0014976	ESY7_g18042_DN3_SP6_c0.t1	CARHR202820
OG0014977	ESY7_g18036_DN3_SP0_c0.t1	CARHR202850
OG0014978	ESY7_g18021_DN2_SP0_c0.t1	CARHR202920
OG0014979	ESY7_g17989_DN3_SP0_c0.t1	CARHR203080
OG0014980	ESY7_g17988_DN3_SP8_c0.t1	CARHR203090
OG0014981	ESY7_g17944_DN3_SP0_c0.t1	CARHR203320
OG0014982	ESY7_g17895_DN3_SP0_c0.t1	CARHR203720
OG0014983	ESY7_g17887_DN3_SP0_c0.t1	CARHR203760
OG0014984	ESY7_g17851_DN3_SP3_c0.t1	CARHR203940
OG0014985	ESY7_g17847_DN3_SP0_c0.t1	CARHR203930
OG0014986	ESY7_g17796_DN3_SP5_c0.t1	CARHR204250
OG0014987	ESY7_g18675_DN3_SP0_c0.t1	CARHR204730
OG0014988	ESY7_g18672_DN3_SP1_c0.t1	CARHR204780
OG0014989	ESY7_g18635_DN3_SP0_c0.t1	CARHR205130
OG0014990	ESY7_g18564_DN3_SP8_c0.t1	CARHR205560
OG0014992	ESY7_g18535_DN3_SP0_c0.t1	CARHR205750, CARHR217940
OG0014993	ESY7_g18522_DN3_SP0_c0.t1	CARHR205820
OG0014994	ESY9_g42419_DN3_SP0_c0.t1	CARHR223750
OG0014995	ESY2_g36815_DN3_SP8_c0.t1	CARHR223990
OG0014996	ESY9_g42436_DN3_SP0_c0.t1	CARHR224010
OG0014997	ESY9_g42494_DN3_SP8_c0.t1	CARHR224480
OG0014998	ESY9_g42496_DN3_SP8_c0.t1	CARHR224490
OG0015000	ESY9_g42674_DN3_SP8_c0.t1	CARHR225310
OG0015001	ESY9_g42701_DN3_SP6_c0.t1	CARHR225440
OG0015002	ESY9_g42699_DN3_SP0_c0.t1	CARHR225460
OG0015003	ESY9_g42693_DN3_SP0_c0.t1	CARHR225510
OG0015004	ESY9_g42744_DN2_SP8_c0.t1	CARHR225640
OG0015005	ESY9_g42753_DN3_SP8_c0.t1	CARHR225670
OG0015006	ESY9_g42864_DN3_SP2_c0.t1, ESY9_g42866_DN3_SP0_c0.t1	CARHR225970
OG0015007	ESY9_g42888_DN1_SP0_c0.t1	CARHR226020
OG0015008	ESY9_g42959_DN2_SP2_c0.t1	CARHR226180
OG0015009	ESY9_g43058_DN3_SP0_c0.t1	CARHR226480
OG0015010	ESY9_g43060_DN3_SP0_c0.t1	CARHR226490
OG0015011	ESY9_g43066_DN3_SP8_c0.t1	CARHR226530
OG0015012	ESY9_g43235_DN3_SP0_c0.t1	CARHR226870
OG0015013	ESY9_g43320_DN3_SP0_c0.t1	CARHR227310
OG0015014	ESY9_g43339_DN1_SP0_c0.t1	CARHR227360
OG0015015	ESY9_g43352_DN3_SP8_c0.t1	CARHR227420
OG0015016	ESY5_g4246_DN3_SP6_c0.t1	CARHR018640
OG0015017	ESY9_g43426_DN3_SP0_c0.t1	CARHR227750
OG0015018	ESY9_g43456_DN3_SP6_c0.t1	CARHR227840
OG0015019	ESY7_g17633_DN1_SP0_c0.t1	CARHR199050
OG0015020	ESY9_g43475_DN3_SP0_c0.t1	CARHR227940
OG0015021	ESY9_g43651_DN3_SP7_c0.t1	CARHR228140
OG0015022	ESY9_g43640_DN3_SP8_c0.t1	CARHR228180
OG0015023	ESY9_g43631_DN3_SP0_c0.t1	CARHR228220
OG0015024	ESY9_g43611_DN3_SP2_c10.t1	CARHR228390
OG0015025	ESY9_g43578_DN3_SP0_c0.t1	CARHR228520
OG0015026	ESY9_g43569_DN3_SP0_c0.t1	CARHR228530
OG0015027	ESY9_g43686_DN3_SP8_c0.t1	CARHR228770
OG0015028	ESY9_g43783_DN3_SP1_c0.t1	CARHR229420
OG0015029	ESY9_g43846_DN3_SP1_c0.t1	CARHR229650
OG0015030	ESY26_g42322_DN3_SP0_c0.t1	CARHR229880
OG0015031	ESY26_g42344_DN1_SP0_c0.t1	CARHR229940
OG0015033	ESY23_g312_DN3_SP0_c0.t1	CARHR231370
OG0015034	ESY23_g449_DN3_SP0_c0.t1	CARHR231540
OG0015035	ESY23_g517_DN3_SP0_c0.t1	CARHR032180
OG0015036	ESY23_g523_DN3_SP8_c0.t1	CARHR032230
OG0015037	ESY14_g19692_DN3_SP8_c0.t1	CARHR032260
OG0015038	ESY14_g19729_DN3_SP0_c0.t1	CARHR032380
OG0015040	ESY14_g19782_DN3_SP0_c0.t1	CARHR032610
OG0015041	ESY14_g19796_DN3_SP2_c0.t1	CARHR032630
OG0015042	ESY14_g19811_DN3_SP8_c0.t1	CARHR032670
OG0015043	ESY14_g19872_DN3_SP0_c17.t1	CARHR032750
OG0015044	ESY14_g20540_DN3_SP0_c0.t1	CARHR033710
OG0015045	ESY14_g20549_DN1_SP1_c0.t1	CARHR033740
OG0015046	ESY14_g20571_DN3_SP8_c0.t1	CARHR033780
OG0015047	ESY4_g26042_DN3_SP0_c0.t1	CARHR033900
OG0015048	ESY14_g20697_DN3_SP0_c0.t1	CARHR034180
OG0015049	ESY1_g12412_DN3_SP1_c0.t1	CARHR034250
OG0015050	ESY14_g20745_DN3_SP8_c0.t1	CARHR034260
OG0015051	ESY14_g20840_DN3_SP0_c0.t1	CARHR034470
OG0015052	ESY14_g20855_DN3_SP0_c0.t1	CARHR034670
OG0015053	ESY14_g21081_DN3_SP8_c38.t1	CARHR034990
OG0015055	ESY14_g21058_DN3_SP0_c0.t1	CARHR035040
OG0015056	ESY14_g21427_DN2_SP8_c0.t1	CARHR034780
OG0015057	ESY14_g20904_DN3_SP0_c0.t1	CARHR035910
OG0015058	ESY14_g20909_DN3_SP0_c0.t1	CARHR035810
OG0015059	ESY14_g21550_DN3_SP0_c0.t1	CARHR035760
OG0015060	ESY4_g21788_DN3_SP1_c0.t1	CARHR035580
OG0015061	ESY4_g22316_DN3_SP0_c0.t1	CARHR035640
OG0015062	ESY4_g25343_DN3_SP0_c0.t1	CARHR035390
OG0015063	ESY9_g42918_DN3_SP0_c13.t1	CARHR035370
OG0015064	ESY2_g36436_DN3_SP0_c0.t1	CARHR035260
OG0015065	ESY3_g32470_DN3_SP5_c0.t1	CARHR036170
OG0015066	ESY4_g22349_DN3_SP0_c0.t1	CARHR222680
OG0015067	ESY4_g21963_DN3_SP0_c0.t1	CARHR037310
OG0015068	ESY2_g35326_DN3_SP0_c0.t1	CARHR037260
OG0015069	ESY7_g17712_DN3_SP0_c0.t1	CARHR037040
OG0015070	ESY7_g18256_DN3_SP1_c0.t1	CARHR036830
OG0015071	ESY4_g21702_DN3_SP8_c0.t1	CARHR035230
OG0015072	ESY1_g11241_DN3_SP0_c0.t1	CARHR036360
OG0015073	ESY4_g22212_DN3_SP0_c0.t1	CARHR174670, CARHR036370
OG0015074	ESY4_g22213_DN3_SP3_c0.t1	CARHR036440
OG0015075	ESY4_g24732_DN3_SP1_c0.t1	CARHR181800
OG0015076	ESY4_g22388_DN3_SP0_c0.t1	CARHR037470
OG0015077	ESY5_g3335_DN3_SP0_c0.t1	CARHR027330
OG0015078	ESY3_g28816_DN3_SP0_c0.t1	CARHR098550
OG0015079	ESY4_g22098_DN3_SP0_c0.t1	CARHR027260
OG0015080	ESY4_g22096_DN3_SP0_c0.t1	CARHR027270
OG0015081	ESY6_g49498_DN3_SP1_c10.t1	CARHR275250
OG0015082	ESY4_g22816_DN3_SP0_c0.t1	CARHR027700
OG0015083	ESY4_g22711_DN3_SP5_c0.t1	CARHR027830
OG0015084	ESY4_g23080_DN3_SP0_c0.t1	CARHR028540
OG0015085	ESY4_g23295_DN3_SP1_c0.t1	CARHR029010
OG0015086	ESY4_g23311_DN3_SP8_c0.t1	CARHR029180
OG0015087	ESY4_g23467_DN3_SP5_c0.t1	CARHR029410
OG0015088	ESY7_g17758_DN3_SP0_c0.t1	CARHR029380
OG0015089	ESY4_g23493_DN3_SP1_c0.t1	CARHR029340
OG0015090	ESY4_g23540_DN3_SP0_c0.t1	CARHR029320
OG0015091	ESY4_g23669_DN3_SP0_c0.t1	CARHR029940
OG0015092	ESY4_g23687_DN3_SP7_c0.t1	CARHR030120
OG0015093	ESY4_g23714_DN3_SP0_c0.t1	CARHR030150
OG0015094	ESY4_g25383_DN3_SP8_c0.t1	CARHR243700
OG0015095	ESY4_g25345_DN3_SP0_c0.t1	CARHR243930
OG0015096	ESY4_g26102_DN1_SP0_c0.t1	CARHR244260
OG0015097	ESY4_g26114_DN3_SP0_c0.t1	CARHR244330
OG0015099	ESY4_g26130_DN3_SP0_c0.t1	CARHR244430
OG0015100	ESY4_g26132_DN3_SP0_c0.t1	CARHR244450
OG0015101	ESY4_g26184_DN3_SP5_c0.t1	CARHR244590
OG0015102	ESY4_g26213_DN3_SP0_c0.t1	CARHR244750
OG0015103	ESY4_g26313_DN3_SP6_c0.t1	CARHR245150
OG0015104	ESY4_g26325_DN3_SP0_c0.t1	CARHR245190
OG0015105	ESY4_g26337_DN3_SP2_c0.t1	CARHR245200
OG0015106	ESY4_g26338_DN3_SP7_c0.t1	CARHR245220
OG0015107	ESY4_g26341_DN3_SP0_c0.t1	CARHR244310
OG0015108	ESY4_g26427_DN3_SP8_c0.t1	CARHR245540
OG0015109	ESY4_g26462_DN3_SP6_c0.t1	CARHR245600
OG0015110	ESY4_g26477_DN3_SP0_c0.t1	CARHR245640
OG0015111	ESY4_g26481_DN3_SP7_c0.t1	CARHR245670
OG0015113	ESY17_g39859_DN3_SP0_c0.t1	CARHR217490
OG0015114	ESY4_g26545_DN3_SP0_c0.t1	CARHR246010
OG0015115	ESY4_g26581_DN3_SP8_c0.t1	CARHR246190
OG0015116	ESY4_g26627_DN3_SP8_c0.t1	CARHR246330
OG0015117	ESY4_g26621_DN3_SP0_c0.t1	CARHR246380
OG0015118	ESY4_g26611_DN3_SP0_c0.t1	CARHR246460
OG0015120	ESY4_g26630_DN3_SP3_c0.t1	CARHR246490
OG0015121	ESY4_g26126_DN3_SP1_c0.t1	CARHR246680
OG0015122	ESY4_g26723_DN3_SP2_c0.t1	CARHR247010
OG0015123	ESY4_g26725_DN3_SP0_c0.t1	CARHR247030
OG0015124	ESY4_g26739_DN2_SP0_c0.t1	CARHR247120
OG0015125	ESY4_g26786_DN3_SP0_c0.t1	CARHR247330
OG0015126	ESY4_g26774_DN3_SP8_c0.t1	CARHR247380
OG0015127	ESY4_g26813_DN3_SP0_c0.t1	CARHR247620
OG0015128	ESY4_g26841_DN3_SP6_c1.t1	CARHR247720
OG0015129	ESY4_g26864_DN3_SP4_c0.t1	CARHR247870
OG0015131	ESY4_g26894_DN3_SP7_c12.t1	CARHR294430
OG0015132	ESY4_g26899_DN3_SP0_c0.t1	CARHR294410
OG0015133	ESY4_g26901_DN2_SP4_c0.t1	CARHR294390
OG0015134	ESY4_g26944_DN3_SP6_c0.t1	CARHR294040
OG0015135	ESY4_g26941_DN3_SP0_c0.t1	CARHR294080
OG0015136	ESY4_g26937_DN3_SP1_c0.t1	CARHR294120
OG0015137	ESY4_g26936_DN3_SP5_c0.t1	CARHR294130
OG0015138	ESY5_g3372_DN3_SP0_c0.t1	CARHR294180
OG0015139	ESY4_g26930_DN3_SP0_c0.t1	CARHR294200
OG0015140	ESY4_g26956_DN3_SP8_c0.t1	CARHR293890
OG0015141	ESY17_g39210_DN3_SP5_c0.t1	CARHR217120
OG0015142	ESY7_g17597_DN3_SP0_c0.t1	CARHR215730
OG0015143	ESY17_g40010_DN3_SP0_c0.t1	CARHR216510
OG0015145	ESY17_g40071_DN3_SP0_c0.t1	CARHR216430
OG0015146	ESY2_g34385_DN3_SP4_c16.t1	CARHR057090
OG0015147	ESY17_g40276_DN3_SP0_c0.t1	CARHR215460
OG0015148	ESY17_g40311_DN3_SP8_c0.t1	CARHR215380
OG0015149	ESY8_g61297_DN3_SP8_c0.t1	CARHR214920
OG0015150	ESY8_g61295_DN3_SP0_c0.t1	CARHR214880
OG0015151	ESY8_g61203_DN3_SP2_c0.t1	CARHR214680
OG0015152	ESY8_g61037_DN3_SP7_c0.t1	CARHR213920
OG0015153	ESY8_g61020_DN2_SP0_c0.t1	CARHR214060
OG0015154	ESY8_g60994_DN3_SP4_c0.t1	CARHR288760
OG0015155	ESY8_g60890_DN2_SP0_c0.t1	CARHR263160
OG0015156	ESY8_g60801_DN3_SP8_c0.t1	CARHR262690
OG0015157	ESY8_g60599_DN3_SP2_c0.t1	CARHR262450
OG0015158	ESY8_g60598_DN3_SP7_c0.t1	CARHR262440
OG0015159	ESY7_g16827_DN3_SP6_c0.t1	CARHR176290
OG0015160	ESY16_g62023_DN3_SP0_c0.t1	CARHR030490
OG0015161	ESY9_g43864_DN3_SP8_c0.t1	CARHR129260
OG0015164	ESY2_g33516_DN3_SP4_c0.t1	CARHR154200
OG0015165	ESY1_g7921_DN3_SP0_c0.t1	CARHR154260
OG0015166	ESY16_g61814_DN3_SP0_c0.t1	CARHR031210
OG0015167	ESY9_g43917_DN3_SP0_c26.t1	CARHR129710
OG0015168	ESY9_g43908_DN3_SP8_c0.t1	CARHR129650
OG0015170	ESY9_g43902_DN3_SP0_c0.t1	CARHR129560
OG0015171	ESY9_g43890_DN3_SP5_c0.t1	CARHR129520
OG0015172	ESY14_g20589_DN3_SP8_c0.t1	CARHR033860
OG0015173	ESY19_g41464_DN3_SP1_c0.t1	CARHR260370
OG0015174	ESY25_g62652_DN3_SP0_c20.t1	CARHR259780
OG0015175	ESY2_g38084_DN3_SP7_c0.t1	CARHR259750
OG0015176	ESY21_g55114_DN3_SP0_c0.t1	CARHR259660
OG0015177	ESY10_g15060_DN2_SP0_c0.t1, ESY9_g42795_DN3_SP0_c0.t1	CARHR259590
OG0015178	ESY19_g41785_DN3_SP2_c0.t1	CARHR259580
OG0015179	ESY14_g21094_DN3_SP6_c0.t1	CARHR034980
OG0015180	ESY19_g41641_DN3_SP1_c0.t1	CARHR259370
OG0015181	ESY1_g5819_DN2_SP0_c0.t1	CARHR128390
OG0015182	ESY5_g3750_DN3_SP0_c0.t1	CARHR128260
OG0015183	ESY1_g5836_DN3_SP0_c0.t1	CARHR128240
OG0015185	ESY1_g6162_DN3_SP8_c0.t1	CARHR127920
OG0015186	ESY10_g15053_DN3_SP6_c0.t1	CARHR127760
OG0015187	ESY10_g15054_DN3_SP0_c0.t1	CARHR127750
OG0015188	ESY16_g61720_DN3_SP0_c0.t1	CARHR127620
OG0015190	ESY2_g33476_DN3_SP0_c0.t1	CARHR180720
OG0015192	ESY1_g5966_DN3_SP0_c0.t1	CARHR180800
OG0015193	ESY50_g41171_DN3_SP0_c0.t1	CARHR181150
OG0015194	ESY1_g5952_DN3_SP0_c0.t1	CARHR181120
OG0015195	ESY1_g6383_DN2_SP0_c0.t1	CARHR181260
OG0015196	ESY1_g6230_DN3_SP1_c0.t1	CARHR181720
OG0015197	ESY3_g32156_DN2_SP0_c0.t1	CARHR181660
OG0015198	ESY1_g6459_DN3_SP0_c0.t1	CARHR181870
