Orthogroup	Arabidopsis_lyrata_NCBI	Alyssum_gmelinii
OG0015883	XP_020888142.1	Ag014G1773600
OG0015884	XP_002884292.1	Ag014G1773800
OG0015885	XP_002884294.1	Ag014G1775000
OG0015886	XP_020888161.1	Ag014G1775300
OG0015887	XP_002884303.1	Ag014G1776800
OG0015888	XP_020886122.1	Ag014G1776900
OG0015889	XP_020886123.1	Ag014G1777000
OG0015890	XP_020886917.1	Ag014G1777700
OG0015891	XP_002882219.1	Ag014G1778800
OG0015892	XP_020886900.1	Ag014G1778900
OG0015893	XP_002884320.1	Ag014G1783200
OG0015894	XP_020887332.1	Ag014G1785000
OG0015895	XP_020888067.1	Ag014G1788500, Ag014G1786900
OG0015896	XP_020888068.1	Ag014G1789200
OG0015897	XP_020888066.1	Ag014G1790000
OG0015898	XP_002882249.1	Ag014G1790100
OG0015899	XP_020886375.1, XP_002862702.1, XP_020886377.1	Ag014G1790300
OG0015900	XP_020889330.1	Ag014G1791600
OG0015901	XP_020887903.1	Ag014G1793200
OG0015902	XP_020889456.1	Ag014G1794700
OG0015903	XP_020885900.1, XP_020886485.1	Ag014G1794900
OG0015904	XP_020887190.1	Ag014G1797100
OG0015905	XP_002884367.1	Ag014G1798000
OG0015906	XP_020888894.1	Ag014G1803400
OG0015907	XP_002884404.1	Ag014G1806500
OG0015908	XP_020888933.1	Ag014G1807400
OG0015909	XP_002882306.1	Ag014G1808000
OG0015910	XP_020887045.1	Ag014G1810900
OG0015911	XP_002884417.1	Ag014G1811100
OG0015912	XP_002884422.1	Ag014G1812000
OG0015913	XP_002884423.1	Ag014G1812700
OG0015914	XP_020887016.1	Ag014G1814500
OG0015915	XP_020887013.1	Ag014G1814600
OG0015916	XP_020887001.1	Ag014G1816100
OG0015917	XP_020889021.1	Ag014G1817600
OG0015918	XP_020889341.1	Ag014G1819200
OG0015919	XP_020889398.1	Ag014G1824500
OG0015920	XP_020886522.1	Ag014G1824900
OG0015921	XP_002882400.1	Ag014G1830500
OG0015922	XP_002882403.1	Ag014G1831000
OG0015923	XP_020886780.1	Ag014G1831700
OG0015924	XP_002882410.2	Ag014G1833900
OG0015925	XP_020874229.1	Ag014G1834000
OG0015926	XP_002882420.1	Ag014G1837300
OG0015927	XP_020886155.1	Ag014G1839500
OG0015928	XP_020887211.1	Ag014G1841700
OG0015929	XP_020886802.1	Ag014G1842300
OG0015930	XP_002882434.1	Ag014G1842500
OG0015931	XP_002884536.1	Ag014G1843300
OG0015932	XP_020887893.1	Ag014G1843600
OG0015933	XP_020875666.1	Ag014G1844400, Ag014G1844100
OG0015934	XP_020889250.1	Ag014G1850300
OG0015936	XP_020887551.1	Ag014G1855000
OG0015937	XP_002884579.1	Ag014G1855700
OG0015938	XP_020887526.1	Ag014G1856000
OG0015939	XP_020886787.1	Ag014G1859400
OG0015940	XP_020887995.1	Ag014G1862100
OG0015941	XP_002884616.1	Ag014G1863500
OG0015942	XP_020889275.1	Ag014G1864700
OG0015943	XP_002882508.1	Ag014G1865000
OG0015944	XP_020887080.1	Ag014G1873300
OG0015945	XP_002882535.1	Ag014G1874300
OG0015946	XP_020889567.1	Ag014G1874600
OG0015947	XP_020885964.1	Ag014G1875200
OG0015948	XP_002882540.1	Ag014G1875400
OG0015949	XP_002882542.1	Ag014G1875800
OG0015950	XP_020889303.1	Ag014G1876400
OG0015951	XP_002882550.1	Ag014G1877200
OG0015952	XP_020888868.1	Ag014G1878100
OG0015953	XP_020888508.1	Ag014G1878200
OG0015954	XP_002882566.1	Ag014G1880000
OG0015955	XP_020887358.1	Ag014G1882700
OG0015956	XP_002882594.1	Ag014G1886800
OG0015957	XP_020888742.1	Ag014G1887100
OG0015958	XP_020887582.1	Ag014G1888300
OG0015959	XP_002884709.1	Ag014G1888500
OG0015960	XP_020885929.1	Ag014G1888700
OG0015961	XP_002884721.1	Ag014G1891300
OG0015962	XP_020886086.1	Ag014G1891500
OG0015963	XP_020886213.1	Ag014G1891800
OG0015964	XP_020886600.1	Ag014G1893400
OG0015965	XP_002882620.1	Ag014G1897700
OG0015966	XP_002882623.1	Ag014G1898700
OG0015967	XP_002884742.1	Ag014G1899200
OG0015968	XP_020885886.1	Ag014G1900200
OG0015969	XP_020885881.1	Ag014G1900700
OG0015970	XP_020887507.1	Ag014G1901400
OG0015971	XP_002882635.1	Ag014G1901600
OG0015972	XP_002884758.1	Ag014G1903500
OG0015973	XP_002882641.1	Ag014G1903600
OG0015974	XP_020888374.1	Ag014G1904600
OG0015975	XP_002882651.1	Ag014G1907200
OG0015976	XP_020886400.1	Ag014G1907300
OG0015977	XP_002887186.1	Ag014G1907800
OG0015978	XP_002882657.1	Ag014G1908900
OG0015979	XP_002884789.1	Ag014G1909700
OG0015980	XP_002884790.1	Ag014G1910200
OG0015981	XP_002882666.1	Ag014G1910700
OG0015982	XP_020886488.1	Ag014G1910800
OG0015983	XP_020886650.1	Ag014G1912900
OG0015984	XP_020886855.1	Ag014G1919800
OG0015985	XP_020887708.1	Ag014G1920000
OG0015986	XP_020889310.1	Ag014G1920100
OG0015987	XP_020888973.1	Ag014G1922200
OG0015988	XP_002884823.1	Ag014G1924600
OG0015989	XP_002862448.2, XP_002882711.1	Ag014G1925800
OG0015990	XP_020888276.1	Ag014G1929200
OG0015991	XP_020888319.1	Ag014G1931000
OG0015992	XP_002882723.1	Ag014G1932200
OG0015993	XP_020888308.1	Ag014G1933300
OG0015994	XP_002883596.1	Ag014G1935700
OG0015995	XP_020888221.1	Ag014G1937200
OG0015996	XP_020888211.1	Ag014G1943500
OG0015997	XP_002884879.1	Ag014G1943800
OG0015998	XP_002884882.1	Ag014G1944600
OG0015999	XP_002884897.1	Ag014G1947900
OG0016000	XP_020888318.1	Ag014G1948500
OG0016001	XP_002884909.1	Ag014G1950400
OG0016002	XP_020888203.1	Ag014G1951800
OG0016003	XP_002884924.1	Ag014G1954600
OG0016004	XP_020888753.1	Ag014G1956600
OG0016005	XP_002875081.1	Ag014G1960300
OG0016006	XP_002884944.1	Ag014G1960700
OG0016007	XP_002884971.1	Ag014G1968400
OG0016008	XP_020888601.1	Ag014G1972100
OG0016009	XP_002882845.1	Ag014G1973800
OG0016010	XP_020888925.1	Ag014G1974000
OG0016011	XP_020885982.1	Ag014G1975500
OG0016012	XP_002884993.1	Ag014G1976000
OG0016013	XP_002882865.1	Ag014G1978700
OG0016014	XP_020887169.1	Ag014G1987300
OG0016015	XP_002885040.1	Ag014G1992800
OG0016016	XP_020889448.1	Ag014G1994000
OG0016017	XP_002882892.1	Ag014G1999300
OG0016018	XP_002885058.1	Ag014G2001100
OG0016019	XP_020888820.1	Ag014G2001400
OG0016020	XP_020888804.1	Ag014G2001600
OG0016021	XP_020888078.1	Ag014G2004900
OG0016022	XP_020887185.1	Ag014G2006900
OG0016023	XP_002882924.1	Ag014G2008000
OG0016024	XP_020886836.1	Ag014G2011200
OG0016025	XP_002885095.1	Ag014G2017200
OG0016026	XP_020873680.1	Ag014G2019600
OG0016027	XP_020889478.1	Ag014G2022500
OG0016028	XP_002885116.1	Ag014G2022800
OG0016029	XP_002885128.1	Ag014G2027800
OG0016030	XP_002882993.1	Ag014G2029300
OG0016031	XP_002882994.1	Ag014G2029400
OG0016032	XP_002882995.1	Ag014G2029500
OG0016033	XP_020887441.1	Ag014G2029800
OG0016034	XP_020889137.1	Ag014G2033500
OG0016035	XP_020889208.1	Ag014G2033600
OG0016036	XP_020889216.1	Ag014G2039900
OG0016038	XP_020889197.1	Ag014G2047000
OG0016039	XP_020889121.1	Ag014G2047300
OG0016040	XP_002885191.1	Ag014G2087100, Ag014G2050200
OG0016041	XP_020889155.1	Ag014G2051900
OG0016042	XP_020889096.1	Ag014G2058400
OG0016043	XP_002883062.1	Ag014G2058700
OG0016044	XP_020889196.1	Ag014G2063500
OG0016045	XP_002883090.1	Ag014G2067400
OG0016046	XP_002883094.1	Ag014G2069400
OG0016047	XP_002885234.1	Ag014G2069800
OG0016048	XP_002883101.1	Ag014G2070800
OG0016049	XP_002883103.2	Ag014G2071300
OG0016050	XP_002883105.1	Ag014G2071500
OG0016051	XP_020887102.1	Ag014G2072100, Ag014G2088300
OG0016052	XP_002865471.1	Ag014G2074200
OG0016053	XP_002883120.1	Ag014G2077700
OG0016054	XP_002883128.1	Ag014G2083600
OG0016055	XP_020888948.1	Ag014G2090700, Ag014G2086600
OG0016056	XP_002885268.1	Ag014G2092200
OG0016057	XP_020886170.1	Ag011G1214800, Ag014G2092600
OG0016058	XP_020887506.1	Ag014G2094500
OG0016059	XP_002883152.1	Ag014G2095500
OG0016060	XP_002885283.1	Ag014G2098900
OG0016061	XP_020886740.1	Ag014G2099200
OG0016062	XP_020889364.1	Ag014G2110700
OG0016063	XP_020887466.1	Ag014G2112500
OG0016064	XP_020887706.1	Ag014G2114300
OG0016065	XP_002885299.1	Ag014G2115100
OG0016066	XP_002883167.1	Ag014G2116600
OG0016067	XP_020887980.1	Ag014G2116700
OG0016068	XP_020886191.1	Ag014G2117300
OG0016069	XP_002883182.1	Ag014G2124500
OG0016070	XP_020888785.1	Ag014G2124600
OG0016071	XP_020887495.1	Ag014G2130500
OG0016072	XP_020887492.1	Ag014G2131100
OG0016073	XP_020887978.1	Ag014G2132800
OG0016074	XP_020886412.1	Ag014G2134000
OG0016075	XP_002883204.1	Ag014G2134100
OG0016076	XP_020889032.1	Ag014G2137200
OG0016077	XP_002885351.1	Ag014G2143400
OG0016078	XP_020886762.1	Ag024G2894200, Ag014G2150900, Ag014G2151000
OG0016079	XP_020888885.1	Ag014G2151700
OG0016080	XP_020887098.1	Ag014G2152100
OG0016081	XP_020889339.1	Ag014G2157100
OG0016082	XP_020886681.1	Ag014G2157700
OG0016083	XP_002885395.1	Ag014G2166200
OG0016084	XP_002883265.1	Ag014G2166300
OG0016085	XP_020888533.1	Ag014G2167300
OG0016086	XP_002885406.1	Ag014G2168900, Ag027G3072100
OG0016087	XP_020887932.1	Ag014G2169600, Ag027G3071100
OG0016088	XP_020871995.1	Ag073G5260600
OG0016089	XP_002864196.1	Ag073G5260800
OG0016090	XP_020867000.1	Ag073G5261000
OG0016091	XP_020886660.1	Ag073G5262000
OG0016092	XP_002883801.1	Ag061G5018500
OG0016093	XP_020872970.1	Ag061G5019200
OG0016094	XP_020872923.1	Ag061G5019300
OG0016095	XP_020872976.1	Ag061G5025300
OG0016096	XP_020872977.1	Ag061G5027600
OG0016097	XP_020875111.1	Ag061G5030100
OG0016098	XP_020873180.1	Ag061G5030700
OG0016099	XP_020871459.1	Ag061G5035200
OG0016100	XP_002870875.2	Ag061G5035500
OG0016101	XP_020874154.1	Ag061G5036900
OG0016102	XP_002870570.1	Ag061G5037100
OG0016103	XP_002868526.1	Ag061G5041600
OG0016104	XP_002870488.1	Ag061G5046400
OG0016105	XP_002865608.2	Ag061G5047000
OG0016106	XP_002863847.1	Ag061G5047200
OG0016107	XP_002865587.1	Ag061G5047300
OG0016108	XP_020868059.1	Ag061G5047700
OG0016109	XP_002885592.2	Ag064G5101300, Ag027G3005600
OG0016110	XP_020888480.1	Ag027G3014300
OG0016111	XP_002883413.1	Ag027G3017300
OG0016112	XP_020888899.1	Ag027G3019100
OG0016113	XP_002886312.1	Ag027G3026900
OG0016114	XP_002883381.1	Ag027G3028300
OG0016115	XP_002883372.1	Ag027G3033600
OG0016116	XP_020886700.1	Ag027G3037000
OG0016117	XP_020888456.1	Ag027G3057200
OG0016118	XP_002885450.1	Ag027G3057800
OG0016119	XP_002885449.1	Ag027G3057900
OG0016120	XP_020887249.1	Ag027G3058400
OG0016121	XP_002883301.1	Ag027G3061500
OG0016122	XP_020888978.1	Ag027G3061700
OG0016123	XP_020889385.1	Ag027G3062800
OG0016124	XP_002883273.1	Ag027G3071900
OG0016125	XP_020874265.1	Ag068G5215900
OG0016126	XP_020872841.1	Ag068G5231200
OG0016127	XP_002865440.2	Ag069G5232900
OG0016128	XP_002888502.1	Ag036G4084400
OG0016129	XP_020889940.1	Ag036G4085600
OG0016130	XP_002887023.1	Ag036G4088000
OG0016131	XP_002888487.1	Ag036G4091200
OG0016132	XP_002887012.2	Ag036G4092100
OG0016133	XP_020865642.1	Ag036G4094700
OG0016134	XP_020891471.1	Ag036G4098900
OG0016135	XP_002886983.1	Ag036G4099400
OG0016136	XP_020865895.1	Ag036G4100000
OG0016137	XP_002888465.1	Ag036G4100100
OG0016138	XP_020890403.1	Ag036G4108100
OG0016139	XP_002888306.1	Ag036G4112500
OG0016140	XP_020890919.1	Ag036G4113900
OG0016141	XP_020867410.1	Ag036G4114900
OG0016142	XP_002886771.2	Ag036G4115000
OG0016143	XP_002886801.2	Ag036G4115400
OG0016144	XP_020867459.1	Ag036G4118500
OG0016145	XP_002894582.1	Ag036G4119500
OG0016146	XP_020878900.1	Ag060G5001700
OG0016147	XP_020878906.1	Ag060G5002300
OG0016148	XP_020877976.1	Ag060G5002700
OG0016149	XP_002871838.1	Ag060G5002900
OG0016150	XP_002873911.1	Ag060G5004800
OG0016151	XP_002873908.1	Ag060G5005800
OG0016152	XP_002873901.2	Ag060G5008100
OG0016153	XP_020878952.1	Ag060G5013300
OG0016154	XP_020878824.1	Ag060G5015000
OG0016155	XP_002873877.1	Ag060G5015700
OG0016156	XP_002871809.1	Ag060G5015800
OG0016157	XP_020878074.1	Ag043G4433100
OG0016158	XP_002865742.1	Ag043G4447500
OG0016159	XP_020871665.1	Ag043G4447700
OG0016160	XP_020885565.1	Ag043G4447800
OG0016161	XP_020871316.1	Ag043G4456300
OG0016162	XP_020886943.1	Ag096G5474200
OG0016163	XP_020880987.1	Ag017G2411800
OG0016164	XP_020880981.1	Ag017G2412500
OG0016165	XP_002877853.1	Ag017G2413100
OG0016166	XP_020879657.1	Ag017G2414400
OG0016167	XP_002877845.1	Ag017G2415100
OG0016168	XP_020882534.1	Ag017G2416600
OG0016169	XP_002877832.1	Ag017G2419000
OG0016170	XP_020875190.1	Ag017G2419800
OG0016171	XP_020880432.1	Ag017G2421000
OG0016172	XP_020880126.1	Ag017G2424100
OG0016173	XP_020880125.1	Ag017G2424200
OG0016174	XP_020881152.1	Ag017G2424700
OG0016175	XP_020880405.1	Ag017G2427000
OG0016176	XP_002877814.1	Ag017G2427200
OG0016177	XP_020880406.1	Ag017G2429200
OG0016178	XP_002876093.1	Ag017G2429600
OG0016179	XP_020881681.1	Ag017G2431300
OG0016180	XP_002877796.1	Ag017G2433200
OG0016181	XP_020879927.1	Ag017G2433400
OG0016182	XP_002876076.1	Ag017G2434100
OG0016183	XP_020869576.1	Ag034G3650400
OG0016184	XP_020868849.1	Ag034G3651200
OG0016185	XP_002892026.1	Ag034G3651400
OG0016186	XP_020870510.1	Ag034G3652500
OG0016187	XP_002892034.1	Ag034G3652600
OG0016188	XP_002892036.1	Ag034G3652900
OG0016189	XP_020867970.1	Ag034G3653400
OG0016190	XP_002892038.1	Ag034G3653500
OG0016191	XP_020867965.1	Ag034G3653600
OG0016192	XP_020867972.1	Ag034G3653700
OG0016193	XP_020870062.1	Ag034G3654700
OG0016194	XP_020870069.1	Ag034G3655400
OG0016195	XP_020869976.1	Ag034G3655800
OG0016196	XP_020869665.1	Ag034G3656700
OG0016197	XP_002892055.1	Ag034G3658100
OG0016198	XP_002889364.1	Ag034G3659400
OG0016199	XP_020869315.1	Ag034G3660100
OG0016200	XP_020870179.1	Ag034G3661400
OG0016201	XP_020870178.1	Ag034G3661600
OG0016202	XP_020870010.1	Ag034G3662200
OG0016203	XP_020868096.1	Ag034G3666800
OG0016204	XP_002885842.1	Ag034G3666900
OG0016205	XP_020868090.1	Ag034G3667500
OG0016206	XP_002892100.1	Ag034G3667700
OG0016207	XP_002889399.1	Ag034G3668400
OG0016208	XP_002892112.1	Ag034G3670600, Ag034G3670500
OG0016209	XP_020869574.1	Ag034G3671400
OG0016210	XP_020868989.1	Ag034G3671500
OG0016211	XP_002889416.2	Ag034G3672400
OG0016212	XP_002892126.1	Ag034G3673700
OG0016213	XP_020868323.1	Ag034G3678200
OG0016214	XP_020869285.1	Ag034G3681500
OG0016215	XP_002889457.1	Ag034G3682700
OG0016216	XP_002892159.1	Ag034G3682800
OG0016217	XP_002889458.1	Ag034G3683500
OG0016218	XP_002892169.1	Ag034G3686300
OG0016219	XP_002892172.2	Ag034G3687100
OG0016220	XP_020870437.1	Ag034G3688300
OG0016221	XP_002889473.1	Ag034G3689600
OG0016222	XP_020869188.1	Ag034G3690600
OG0016223	XP_002889489.1	Ag034G3694000
OG0016224	XP_002889495.1	Ag034G3695300
OG0016225	XP_002892209.1	Ag034G3696900
OG0016226	XP_020869407.1	Ag034G3699700
OG0016227	XP_002892226.1	Ag034G3700000
OG0016228	XP_020867467.1	Ag034G3700700
OG0016229	XP_020867914.1	Ag034G3704500
OG0016230	XP_020867915.1	Ag034G3704900
OG0016231	XP_020870369.1	Ag034G3705700
OG0016232	XP_002889530.1	Ag034G3705800
OG0016233	XP_002892257.1	Ag034G3706000
OG0016234	XP_020867986.1	Ag034G3707500
OG0016235	XP_002889536.1	Ag034G3708200
OG0016236	XP_020867248.1	Ag034G3708800
OG0016237	XP_002892282.1	Ag034G3711900
OG0016238	XP_002892283.1	Ag034G3712200
OG0016239	XP_002889546.1	Ag034G3712600
OG0016240	XP_020866998.1	Ag034G3712800
OG0016241	XP_002892290.2	Ag034G3713900
OG0016242	XP_020867981.1	Ag034G3716600
OG0016243	XP_020869869.1	Ag034G3717900
OG0016244	XP_002889569.1	Ag034G3720400
OG0016245	XP_020867687.1	Ag034G3720500
OG0016246	XP_002892309.1	Ag034G3720700
OG0016247	XP_002889574.1	Ag034G3721500
OG0016248	XP_002891911.1	Ag034G3724400
OG0016249	XP_002892339.1	Ag034G3727300
OG0016250	XP_002889604.1	Ag034G3727900
OG0016251	XP_002889608.1	Ag034G3728500
OG0016252	XP_002892346.1	Ag034G3728600
OG0016253	XP_020869234.1	Ag034G3728900
OG0016254	XP_002892353.1	Ag034G3730000
OG0016255	XP_002892355.2	Ag034G3730300
OG0016256	XP_002889615.1	Ag034G3730500
OG0016257	XP_002892360.1	Ag034G3731700
OG0016258	XP_020868593.1	Ag034G3731900
OG0016259	XP_002892365.1	Ag034G3732500
OG0016260	XP_002889627.1	Ag034G3733100
OG0016261	XP_002892371.1	Ag034G3733400
OG0016262	XP_002892376.1	Ag034G3733900
OG0016263	XP_020868783.1	Ag034G3734400
OG0016264	XP_002889638.1	Ag034G3738500, Ag034G3738200
OG0016265	XP_020886988.1	Ag034G3739900
OG0016266	XP_020873779.1	Ag034G3741000
OG0016267	XP_020870900.1	Ag034G3742200
OG0016268	XP_020870887.1	Ag034G3743300
OG0016269	XP_002892405.1	Ag034G3743400
OG0016270	XP_020868738.1	Ag034G3745500
OG0016271	XP_002892415.1	Ag034G3745700
OG0016272	XP_020868704.1	Ag034G3747100
OG0016273	XP_020867985.1	Ag034G3748800
OG0016274	XP_020867839.1	Ag034G3751900
OG0016275	XP_002892444.1	Ag034G3752900
OG0016276	XP_002889681.1	Ag034G3753100
OG0016277	XP_020869183.1	Ag034G3754100
OG0016278	XP_020866922.1	Ag034G3756800
OG0016279	XP_020868664.1	Ag034G3757400
OG0016280	XP_020869740.1	Ag034G3758100
OG0016281	XP_020866311.1	Ag034G3758300
OG0016282	XP_020866321.1	Ag034G3758600
OG0016283	XP_002892468.1	Ag034G3759000
OG0016284	XP_020869692.1	Ag034G3759900
OG0016285	XP_002889713.1	Ag034G3760300
OG0016286	XP_002889714.1	Ag034G3760400
OG0016287	XP_002892478.1	Ag034G3763400
OG0016288	XP_020867885.1	Ag034G3764800
OG0016289	XP_020866284.1	Ag034G3765000
OG0016290	XP_002889737.1	Ag034G3767200
OG0016291	XP_020866211.1	Ag034G3767900
OG0016292	XP_020867579.1	Ag034G3771400
OG0016293	XP_020867578.1	Ag034G3771500
OG0016294	XP_002889761.1	Ag034G3774900
OG0016295	XP_002892516.1	Ag034G3775600
OG0016296	XP_020868178.1	Ag034G3777200
OG0016297	XP_002889771.1	Ag034G3777400
OG0016298	XP_020868201.1	Ag034G3777500
OG0016299	XP_020868181.1	Ag034G3778100
OG0016300	XP_002892534.1	Ag034G3778700
OG0016301	XP_020867583.1	Ag034G3784400
OG0016302	XP_020867793.1	Ag034G3786500
OG0016303	XP_020868840.1	Ag034G3789900
OG0016304	XP_020868837.1	Ag034G3790200
OG0016305	XP_002892600.2	Ag034G3795000
OG0016306	XP_002892606.1	Ag034G3796300
OG0016307	XP_020870709.1	Ag034G3796800
OG0016308	XP_002872387.1	Ag034G3800300
OG0016309	XP_020867851.1	Ag034G3801700
OG0016310	XP_020876939.1	Ag034G3801800
OG0016311	XP_002892650.1	Ag034G3808200
OG0016312	XP_020866928.1	Ag034G3811500
OG0016313	XP_002889888.1	Ag034G3811900
OG0016314	XP_020870791.1	Ag034G3813500
OG0016315	XP_020891480.1	Ag034G3818100
OG0016316	XP_020867844.1	Ag034G3818800
OG0016317	XP_020870206.1	Ag034G3821000
OG0016318	XP_020870203.1	Ag034G3821100
OG0016319	XP_002892684.1	Ag034G3822800
OG0016320	XP_020869022.1	Ag034G3823500
OG0016321	XP_020867855.1	Ag034G3824800
OG0016322	XP_020869346.1	Ag034G3825500
OG0016323	XP_002892695.1	Ag034G3826600
OG0016324	XP_020868676.1	Ag034G3827500
OG0016325	XP_002892714.1	Ag034G3831500
OG0016326	XP_002889977.1	Ag034G3834700
OG0016327	XP_002889989.1	Ag034G3837100
OG0016328	XP_020867291.1	Ag034G3838000
OG0016329	XP_002889994.2	Ag034G3840100
OG0016330	XP_020870882.1	Ag034G3840300
OG0016331	XP_020866958.1	Ag034G3844800
OG0016332	XP_020868023.1	Ag034G3845900
OG0016333	XP_002890015.1	Ag034G3847200
OG0016334	XP_002892767.1	Ag034G3847400
OG0016335	XP_020869153.1	Ag034G3850700
OG0016336	XP_002890026.1	Ag034G3851200
OG0016337	XP_002890034.1	Ag034G3853100
OG0016338	XP_002890033.1	Ag034G3853200
OG0016339	XP_002892790.1	Ag034G3855400
OG0016340	XP_020869270.1	Ag034G3855700
OG0016341	XP_002890042.1	Ag034G3856500
OG0016342	XP_002890047.1	Ag034G3859300
OG0016343	XP_002892799.1	Ag034G3859600
OG0016344	XP_002890048.1	Ag034G3859700
OG0016345	XP_020870391.1	Ag034G3860500
OG0016346	XP_002892814.1	Ag034G3865600
OG0016347	XP_002890063.1	Ag034G3866100
OG0016348	XP_002892852.1	Ag034G3880700
OG0016349	XP_002890098.1	Ag034G3882200
OG0016350	XP_020871004.1	Ag034G3883100
OG0016351	XP_020866838.1	Ag034G3883400
OG0016352	XP_002890105.1	Ag034G3884000
OG0016353	XP_002892875.1	Ag034G3888400
OG0016354	XP_020870649.1	Ag034G3888800
OG0016355	XP_020890269.1	Ag034G3889400
OG0016356	XP_020867554.1	Ag034G3897300
OG0016357	XP_002892894.1	Ag034G3897600
OG0016358	XP_002890160.1	Ag034G3901000
OG0016359	XP_002890167.1	Ag034G3902200
OG0016360	XP_020868559.1	Ag034G3902700
OG0016361	XP_020870429.1	Ag034G3904000
OG0016362	XP_020866906.1	Ag034G3904500
OG0016363	XP_002890179.1	Ag034G3904800
OG0016364	XP_020867778.1	Ag034G3905000
OG0016365	XP_002890195.1	Ag034G3911200
OG0016366	XP_020866813.1	Ag034G3913200
OG0016368	XP_020870978.1	Ag034G3915500
OG0016369	XP_002892939.1	Ag034G3915700
OG0016370	XP_002864035.1	Ag034G3917600
OG0016371	XP_002890215.2	Ag034G3917900
OG0016372	XP_002890219.1	Ag034G3919900
OG0016373	XP_020878381.1	Ag034G3922800
OG0016374	XP_020867513.1	Ag034G3923900
OG0016375	XP_020867515.1	Ag034G3924200
OG0016376	XP_002892953.1	Ag034G3924400
OG0016377	XP_002890229.1	Ag034G3924500
OG0016378	XP_002892956.1	Ag034G3925200
OG0016379	XP_020868333.1	Ag034G3925500
OG0016380	XP_020866901.1	Ag034G3930300
OG0016381	XP_002890247.1	Ag034G3930400
OG0016382	XP_002892966.1	Ag034G3930600
OG0016383	XP_020884808.1	Ag034G3933900
OG0016384	XP_002890258.2	Ag034G3937900
OG0016385	XP_002892981.1	Ag034G3938100
OG0016386	XP_002890260.1	Ag034G3938600
OG0016387	XP_002892984.1	Ag034G3938900
OG0016388	XP_020869029.1	Ag034G3939200
OG0016389	XP_002890265.1	Ag034G3939700
OG0016390	XP_020869708.1	Ag034G3941600
OG0016391	XP_002872348.2	Ag034G3944900
OG0016392	XP_002864156.1	Ag034G3945300
OG0016393	XP_002893008.1	Ag034G3949300
OG0016394	XP_020870007.1	Ag034G3953100
OG0016395	XP_002893017.1	Ag034G3953700
OG0016396	XP_020870013.1	Ag034G3957500
OG0016397	XP_020869374.1	Ag034G3958800
OG0016398	XP_020867022.1	Ag034G3959500
OG0016399	XP_002893032.2	Ag034G3960700
OG0016400	XP_002890327.1	Ag034G3961500
OG0016401	XP_002893041.1	Ag034G3961800
OG0016402	XP_020868411.1	Ag034G3962300
OG0016403	XP_002893044.1	Ag034G3962600
OG0016404	XP_020870087.1	Ag034G3963900
OG0016405	XP_020867330.1	Ag034G3965800
OG0016406	XP_002890355.1	Ag034G3968700
OG0016407	XP_002883625.1	Ag034G3968900
OG0016408	XP_020869313.1	Ag034G3974100
OG0016409	XP_020869293.1	Ag034G3974300
OG0016410	XP_020870856.1	Ag034G3975300
OG0016411	XP_002893116.1	Ag034G3983100
OG0016412	XP_020866957.1	Ag034G3983400
OG0016413	XP_020870738.1	Ag034G3990000
OG0016414	XP_002890424.2	Ag034G3995600
OG0016415	XP_020869337.1	Ag034G4000800
OG0016416	XP_020884950.1	Ag034G4003900
OG0016417	XP_020871013.1	Ag034G4006600, Ag034G4005900
OG0016418	XP_002890445.1	Ag034G4006700
OG0016419	XP_020867727.1	Ag034G4007000
OG0016420	XP_002890449.2	Ag034G4007300
OG0016421	XP_020867398.1	Ag034G4007400
OG0016422	XP_020867400.1	Ag034G4007500
