Orthogroup	Arabidopsis_lyrata_NCBI	Arabidopsis_thaliana
OG0017615	XP_020884589.1	AT2G45380.1
OG0017616	XP_002880149.2	AT2G44990.2
OG0017617	XP_020872535.1	AT4G28670.1
OG0017618	XP_002881949.1	AT2G44140.1
OG0017619	XP_020884276.1	AT2G44110.2
OG0017620	XP_020883433.1	AT2G44090.1
OG0017621	XP_020882651.1	AT2G43980.1
OG0017622	XP_020885148.1	AT2G43900.2
OG0017623	XP_002886304.1	AT2G20790.1
OG0017624	XP_020883362.1	AT2G43350.1
OG0017625	XP_002880033.1	AT2G43230.2
OG0017626	XP_002881890.1	AT2G43180.1
OG0017627	XP_020884224.1	AT2G42240.4
OG0017628	XP_020884631.1	AT2G42060.1
OG0017629	XP_020885050.1	AT2G42030.1
OG0017630	XP_020885009.1	AT2G41810.1
OG0017631	XP_002865130.1	AT5G47240.2
OG0017632	XP_020886889.1	AT3G02130.1
OG0017633	XP_020886902.1	AT3G02210.1
OG0017634	XP_020887112.1	AT3G02645.1
OG0017635	XP_020886252.1	AT3G02875.1
OG0017636	XP_020886847.1	AT3G02890.1
OG0017637	XP_002863359.2	AT5G47170.1
OG0017637	XP_020866517.1	AT1G01130.1
OG0017638	XP_020887898.1	AT3G03305.1
OG0017639	XP_002884370.1	AT3G03310.1
OG0017640	XP_020888663.1	AT3G03450.1
OG0017641	XP_020888938.1	AT3G03590.1
OG0017642	XP_002882300.1	AT3G03640.1
OG0017643	XP_002864968.1	AT5G65650.1
OG0017644	XP_020886592.1	AT3G04590.2
OG0017645	XP_020889425.1	AT3G04740.1
OG0017646	XP_002880519.1	AT2G23660.1
OG0017647	XP_020888821.1	AT3G05150.2
OG0017648	XP_020886782.1	AT3G05240.1
OG0017649	XP_002882417.1	AT3G05480.3
OG0017650	XP_020886925.1	AT3G06030.1
OG0017651	XP_020886926.1	AT3G06040.1
OG0017652	XP_002893435.1	AT1G24650.1
OG0017653	XP_002882465.1	AT3G06360.1
OG0017654	XP_020887523.1	AT3G06450.1
OG0017655	XP_002882475.1	AT3G06500.1
OG0017656	XP_020887451.1	AT3G06560.1, AT5G02670.1
OG0017657	XP_020887670.1	AT3G66652.1
OG0017658	XP_002884612.1	AT3G06850.1
OG0017659	XP_002882501.2	AT3G06950.1
OG0017660	XP_002884629.1	AT3G07150.1
OG0017661	XP_002884644.1	AT3G07340.1
OG0017662	XP_002884647.1	AT3G07410.1
OG0017663	XP_002882544.1	AT3G07690.1
OG0017664	XP_002873983.1	AT5G20140.2
OG0017665	XP_020889463.1	AT3G07900.1
OG0017666	XP_002882565.1	AT3G07990.1
OG0017667	XP_002884676.1	AT3G08020.1
OG0017668	XP_002882583.1	AT3G08790.1
OG0017669	XP_002884698.1	AT3G08820.1
OG0017670	XP_002884702.1	AT3G08870.2
OG0017671	XP_020886282.1	AT2G05580.1
OG0017672	XP_020887230.1	AT3G09550.2
OG0017673	XP_020885879.1	AT3G09660.1
OG0017674	XP_002884751.2	AT3G09735.1
OG0017675	XP_002884755.1	AT3G09780.1
OG0017676	XP_020888387.1	AT3G10030.1
OG0017677	XP_020887950.1	AT3G10185.1
OG0017678	XP_002884783.1	AT3G10210.1
OG0017679	XP_002884784.1	AT3G10230.1
OG0017680	XP_002882665.2	AT3G10390.3
OG0017681	XP_002882689.1	AT3G10620.1
OG0017682	XP_020888976.1	AT3G10820.2
OG0017683	XP_002882733.1	AT3G11460.1
OG0017684	XP_002882778.2	AT3G12540.1
OG0017685	XP_020888261.1	AT3G12570.1
OG0017686	XP_020886349.1	AT3G12810.1
OG0017687	XP_002884949.1	AT3G13170.1
OG0017688	XP_020888715.1	AT3G13330.1
OG0017689	XP_020888685.1	AT3G13560.1
OG0017690	XP_020888910.1	AT3G13682.1
OG0017691	XP_002882843.1	AT3G13770.1
OG0017692	XP_020888926.1	AT3G13782.1
OG0017693	XP_020888117.1	AT3G14067.1
OG0017694	XP_020886606.1	AT3G14090.1
OG0017695	XP_020886596.1	AT3G14330.1
OG0017696	XP_020886815.1	AT3G14570.1
OG0017697	XP_002882884.1	AT3G14580.1
OG0017699	XP_020888829.1	AT3G15050.1
OG0017700	XP_020886299.1	AT3G15130.1
OG0017701	XP_020886303.1	AT3G15140.1
OG0017702	XP_002882915.1	AT3G15160.1
OG0017704	XP_020887705.1	AT3G15357.1
OG0017705	XP_020887647.1	AT3G15605.4
OG0017706	XP_020889493.1	AT3G15630.1
OG0017707	XP_020889008.1	AT3G16160.1
OG0017708	XP_020887440.1	AT3G16290.1
OG0017709	XP_020889138.1	AT3G16760.1
OG0017710	XP_002883027.1	AT3G16785.4
OG0017711	XP_020889211.1	AT3G17590.2
OG0017712	XP_020889171.1	AT3G17880.1
OG0017713	XP_002869629.1	AT4G26090.1
OG0017714	XP_020888445.1	AT3G18715.1
OG0017715	XP_002885324.1	AT3G19690.1
OG0017716	XP_020887587.1	AT3G19720.1
OG0017717	XP_020886411.1	AT3G19740.1
OG0017718	XP_002892229.1	AT1G04620.1
OG0017719	XP_020886422.1	AT3G19810.1
OG0017720	XP_020874290.1	AT5G35170.1
OG0017721	XP_020888535.1	AT3G20790.1
OG0017722	XP_002864195.1	AT5G52810.1
OG0017723	XP_002868691.1	AT5G39865.1
OG0017724	XP_002868697.1	AT5G39820.1
OG0017725	XP_020872962.1	AT5G39580.1
OG0017726	XP_020872948.1	AT5G39410.1
OG0017727	XP_020875240.1	AT5G38460.1
OG0017728	XP_020872361.1	AT5G38450.1
OG0017729	XP_020872371.1	AT5G37690.1
OG0017730	XP_002868533.2	AT5G37670.1
OG0017731	XP_020875716.1	AT5G37660.2
OG0017732	XP_002870539.2	AT5G37550.1
OG0017733	XP_002870504.2	AT5G37180.1
OG0017734	XP_020874554.1	AT5G36740.1, AT5G36670.1
OG0017735	XP_002883453.1	AT3G23710.1
OG0017736	XP_020888865.1	AT3G23220.1
OG0017737	XP_002883407.1	AT3G23150.1
OG0017738	XP_002885535.1	AT3G22980.1
OG0017739	XP_020886716.1	AT3G22450.1
OG0017740	XP_002885487.1	AT3G22210.1
OG0017741	XP_002883344.1	AT3G22150.1
OG0017742	XP_020889061.1	AT3G22060.1
OG0017743	XP_020868233.1	AT1G20160.1
OG0017744	XP_020887223.1	AT3G21430.2
OG0017745	XP_002885434.1	AT3G21300.1
OG0017746	XP_020875181.1	AT4G30130.1
OG0017747	XP_002867366.1	AT4G30120.1
OG0017748	XP_020874826.1	AT4G30100.1
OG0017749	XP_020875625.1	AT4G30090.1
OG0017750	XP_002867373.1	AT4G30030.1
OG0017751	XP_002867376.1	AT4G29980.1
OG0017752	XP_002864758.1	AT5G61865.1
OG0017753	XP_020891032.1	AT1G66340.1
OG0017754	XP_002888437.1	AT1G65650.1
OG0017755	XP_002886950.1	AT1G65590.1
OG0017756	XP_002886790.1	AT1G65000.1
OG0017757	XP_002888327.1	AT1G65240.1
OG0017758	XP_002886831.1	AT1G65260.1
OG0017759	XP_002888408.1	AT1G65430.1
OG0017760	XP_002864369.1	AT5G55000.2
OG0017761	XP_002891902.2	AT1G54530.1
OG0017762	XP_002894589.1	AT1G54540.1
OG0017763	XP_020868332.1	AT1G54790.2
OG0017764	XP_020866362.1	AT1G54890.1
OG0017765	XP_002873925.1	AT5G19030.1
OG0017766	XP_002871850.1	AT5G18920.2
OG0017767	XP_002873904.1	AT5G18570.1
OG0017768	XP_020878825.1	AT5G18240.1
OG0017769	XP_002865744.1	AT5G49610.1
OG0017770	XP_002872319.1	AT5G28690.1
OG0017771	XP_002865638.1	AT5G48460.1
OG0017772	XP_002883966.1	AT2G19900.1
OG0017773	XP_020880642.1	AT3G52155.1
OG0017774	XP_020882541.1	AT3G52030.1
OG0017775	XP_002876075.1	AT3G51240.1
OG0017776	XP_002877793.1	AT3G51230.1
OG0017777	XP_002892022.1	AT1G02150.1
OG0017778	XP_020868848.1	AT1G02110.1
OG0017779	XP_002889339.2	AT1G02060.1
OG0017780	XP_002892039.1	AT1G01840.1
OG0017781	XP_002889353.2	AT1G01760.3
OG0017782	XP_002892047.1	AT1G01720.1
OG0017783	XP_002864008.1	AT5G49680.2
OG0017784	XP_020869556.1	AT1G02335.1
OG0017785	XP_020870707.1	AT1G02370.1
OG0017786	XP_020868082.1	AT1G03180.1
OG0017787	XP_002889453.1	AT1G03320.1
OG0017788	XP_020870438.1	AT1G03700.1
OG0017789	XP_020868929.1	AT1G03982.1
OG0017790	XP_002889487.1	AT1G03990.1
OG0017791	XP_020867266.1	AT1G04100.1
OG0017792	XP_020870597.1	AT1G04130.1
OG0017793	XP_020869646.1	AT1G04200.1
OG0017794	XP_020867547.1	AT1G04380.1
OG0017795	XP_002892245.1	AT1G04840.1
OG0017796	XP_002892258.1	AT1G04990.1
OG0017798	XP_020890192.1	AT5G48160.1
OG0017799	XP_002889544.1	AT1G05330.1
OG0017800	XP_002892286.1	AT1G05385.1
OG0017801	XP_020867978.1	AT1G05590.1
OG0017802	XP_002889559.1	AT1G05690.1
OG0017803	XP_020867701.1	AT1G05835.1
OG0017804	XP_020869101.1	AT1G05900.2
OG0017805	XP_002892317.1	AT1G06050.1
OG0017806	XP_002889587.1	AT1G06140.1
OG0017807	XP_020867246.1	AT1G06240.1
OG0017808	XP_002892334.2	AT1G06330.1
OG0017809	XP_020868594.1	AT1G06740.1
OG0017810	XP_020869242.1	AT1G07240.1
OG0017811	XP_020866493.1	AT1G07320.1
OG0017812	XP_020868737.1	AT1G07705.2
OG0017813	XP_020868709.1	AT1G07860.1
OG0017814	XP_002892423.1	AT1G07880.2
OG0017815	XP_002892454.1	AT1G08350.2
OG0017816	XP_020868019.1	AT5G52520.1
OG0017817	XP_020868329.1	AT1G08460.1
OG0017818	XP_020868668.1	AT1G08530.1
OG0017819	XP_020866926.1	AT1G09140.1
OG0017820	XP_002892494.1	AT1G09230.1
OG0017821	XP_020867930.1	AT1G09280.1
OG0017822	XP_020867931.1	AT1G09300.1
OG0017823	XP_002889745.2	AT1G09360.1
OG0017824	XP_002889747.1	AT1G09390.1
OG0017825	XP_020867577.1	AT1G09420.2
OG0017826	XP_020868176.1	AT1G09820.1
OG0017827	XP_020868762.1	AT1G10180.1
OG0017828	XP_020870493.1	AT1G10310.1
OG0017829	XP_002889804.1	AT1G10385.1
OG0017830	XP_002892596.1	AT1G10750.1
OG0017831	XP_002889837.1	AT1G10790.1
OG0017832	XP_020869787.1	AT1G10830.1
OG0017833	XP_020869794.1	AT1G10865.1
OG0017834	XP_002892612.1	AT1G10970.1
OG0017835	XP_020866055.1	AT1G11360.1
OG0017836	XP_002892647.1	AT1G11490.1
OG0017837	XP_002889883.1	AT1G11650.2
OG0017838	XP_020868464.1	AT1G11960.1
OG0017839	XP_020870521.1	AT1G12850.1
OG0017840	XP_002889998.2	AT1G13280.1
OG0017841	XP_002878810.1	AT2G24940.1
OG0017842	XP_002892762.1	AT1G13610.1
OG0017843	XP_020868021.1	AT1G13640.1
OG0017844	XP_002890020.1	AT1G13770.1
OG0017845	XP_020868417.1	AT1G14030.1
OG0017846	XP_002892791.1	AT1G14160.1
OG0017847	XP_020868361.1	AT1G14205.1
OG0017848	XP_020868926.1	AT1G14390.1
OG0017849	XP_002892821.1	AT1G14686.1
OG0017850	XP_020866381.1	AT1G15290.1
OG0017851	XP_002890109.1	AT1G15540.3
OG0017852	XP_002890110.1	AT1G15570.1
OG0017853	XP_020867561.1	AT1G15980.1
OG0017854	XP_020867555.1	AT1G16020.1
OG0017855	XP_002892900.1	AT1G16280.1
OG0017856	XP_002890199.1	AT1G17030.1
OG0017857	XP_002890213.1	AT1G17230.2
OG0017858	XP_002892947.1	AT1G17370.1
OG0017859	XP_020867666.1	AT1G17630.1
OG0017860	XP_020870530.1	AT1G17830.1
OG0017861	XP_020866824.1	AT1G17930.1
OG0017862	XP_020869445.1	AT1G18335.2
OG0017863	XP_002892999.1	AT1G18360.1
OG0017864	XP_020866418.1	AT1G18490.1
OG0017865	XP_002893004.1	AT1G18550.1
OG0017866	XP_020867222.1	AT1G18590.1
OG0017867	XP_020869728.1	AT1G18560.1
OG0017868	XP_020868934.1	AT1G18700.5
OG0017869	XP_020869850.1	AT1G19025.1
OG0017870	XP_020867020.1	AT1G19130.1
OG0017871	XP_020870295.1	AT1G19580.1
OG0017872	XP_002893065.1	AT1G19730.1
OG0017873	XP_020874830.1	AT5G35690.1
OG0017874	XP_020866687.1	AT1G20650.1
OG0017875	XP_002890416.2	AT1G20925.1
OG0017876	XP_020869214.1	AT1G21510.1
OG0017877	XP_020866891.1	AT1G21680.1
OG0017878	XP_002890455.1	AT1G21710.1
OG0017879	XP_020866893.1	AT1G21722.1
OG0017880	XP_002890465.1	AT1G21790.1
OG0017881	XP_020868440.1	AT1G22020.1
OG0017882	XP_002893214.1	AT1G22140.1
OG0017883	XP_020870940.1	AT1G22470.1
OG0017884	XP_020866307.1	AT1G22600.1
OG0017885	XP_020867352.1	AT1G22630.1
OG0017886	XP_002890528.1	AT1G22730.1
OG0017887	XP_020866587.1	AT1G32870.3
OG0017888	XP_002890531.1	AT1G22760.1
OG0017889	XP_020868531.1	AT1G22860.1
OG0017890	XP_020865884.1	AT1G71790.1
OG0017891	XP_002887383.1	AT1G71697.1
OG0017892	XP_002888831.1	AT1G71340.1
OG0017893	XP_002887355.1	AT1G71220.3
OG0017894	XP_020866188.1, XP_020889709.1	AT1G71080.1
OG0017895	XP_002887339.1	AT1G70950.1
OG0017896	XP_020866283.1	AT1G23100.1
OG0017897	XP_020890155.1	AT1G70820.1
OG0017898	XP_002888793.1	AT1G70750.1
OG0017899	XP_020891072.1	AT1G70630.3
OG0017900	XP_020891067.1	AT1G70620.3
OG0017901	XP_020891070.1	AT1G70610.1
OG0017902	XP_002888783.1	AT1G70500.1
OG0017903	XP_020866584.1	AT1G32900.1
OG0017904	XP_002893750.1	AT1G33030.1
OG0017905	XP_002893753.2	AT1G33060.2
OG0017906	XP_020867957.1	AT1G33260.1
OG0017907	XP_002868584.1	AT5G41590.1
OG0017908	XP_020872943.1	AT5G39880.1
OG0017909	XP_020889884.1	AT1G62420.1
OG0017910	XP_002888031.1	AT1G62370.1
OG0017911	XP_020891320.1	AT1G62330.1
OG0017912	XP_020865662.1	AT1G62305.1
OG0017913	XP_020891366.1	AT1G62260.1
OG0017914	XP_020891367.1	AT1G62250.1
OG0017915	XP_020891024.1	AT1G62050.1
OG0017916	XP_020889805.1	AT1G61950.1
OG0017917	XP_020891312.1	AT1G61870.1
OG0017918	XP_002886567.1	AT1G61065.1
OG0017919	XP_020890075.1	AT1G60990.1
OG0017920	XP_002886572.1	AT1G60970.1
OG0017921	XP_020890062.1	AT1G60800.1
OG0017922	XP_020891213.1	AT1G60460.1
OG0017923	XP_002886619.1	AT1G60440.1
OG0017924	XP_002888425.1	AT1G65570.1
OG0017925	XP_002888203.2	AT1G59530.1
OG0017926	XP_020891443.1	AT1G58440.1
OG0017927	XP_020865643.1	AT1G58180.2
OG0017928	XP_020868947.1	AT1G56700.1
OG0017929	XP_002888424.1	AT1G65560.1
OG0017930	XP_020868285.1	AT1G56460.3
OG0017931	XP_020868292.1	AT1G56345.1
OG0017932	XP_002887917.1	AT1G64160.1
OG0017933	XP_020880646.1	AT3G29230.1
OG0017934	XP_002883844.1	AT2G14660.1
OG0017935	XP_020889713.1	AT1G64700.1
OG0017936	XP_002863396.1	AT5G46600.1
OG0017937	XP_020881207.1	AT5G46610.1
OG0017938	XP_002865167.1	AT5G46720.1
OG0017939	XP_020865684.1	AT5G46920.1
OG0017940	XP_002865111.2	AT5G47630.1
OG0017941	XP_002890726.1	AT1G27410.1
OG0017942	XP_020869320.1	AT5G44530.2
OG0017943	XP_002863598.1	AT5G44300.1
OG0017944	XP_020876423.1	AT4G05390.1
OG0017945	XP_002874835.2	AT4G05170.1
OG0017946	XP_002867413.1	AT4G29310.1
OG0017947	XP_020873129.1	AT4G29440.1
OG0017948	XP_020872507.1	AT4G29810.2
OG0017949	XP_020872508.1	AT4G29820.1
OG0017951	XP_020873960.1	AT4G16280.2
OG0017952	XP_020869128.1	AT1G42990.1
OG0017953	XP_002891414.1	AT1G48170.1
OG0017954	XP_020868394.1	AT1G48350.1
OG0017955	XP_002891438.1	AT1G48480.1
OG0017956	XP_020868740.1	AT1G48450.1
OG0017957	XP_002894123.1	AT1G48650.2
OG0017958	XP_020867901.1	AT1G48880.1
OG0017959	XP_020868357.1	AT1G48970.1
OG0017960	XP_002887568.1	AT1G75000.1
OG0017961	XP_020872201.1	AT4G38200.1
OG0017962	XP_020872529.1	AT4G38225.3
OG0017963	XP_020875711.1	AT4G38350.2
OG0017964	XP_020873871.1	AT4G38500.1
OG0017965	XP_002866805.1	AT4G38530.1
OG0017966	XP_002868855.1	AT4G38690.1
OG0017967	XP_002868856.1	AT4G38700.1
OG0017968	XP_020874401.1	AT4G38730.1
OG0017969	XP_020872800.1	AT4G38810.2
OG0017970	XP_002868470.1	AT3G42473.1
OG0017970	XP_002891897.2	AT1G54445.1
OG0017971	XP_002866832.1	AT4G39170.1
OG0017972	XP_020874126.1	AT4G39540.3
OG0017973	XP_002877397.2	AT3G45280.1
OG0017974	XP_020874439.1	AT4G39620.1
OG0017975	XP_002866879.1	AT4G39700.1
OG0017976	XP_020872881.1	AT4G40000.1
OG0017977	XP_002868939.1	AT4G40010.1
OG0017978	XP_002880781.1	AT2G26360.1
OG0017979	XP_020874588.1	AT4G38000.1
OG0017980	XP_020874516.1	AT4G37430.1
OG0017981	XP_020874889.1	AT4G36910.1
OG0017982	XP_020874415.1	AT4G36945.1
OG0017983	XP_002869013.1	AT4G37170.1
OG0017984	XP_002866993.1	AT4G36770.1
OG0017985	XP_020875620.1	AT4G36240.1
OG0017986	XP_020872814.1	AT4G35560.2
OG0017987	XP_020875155.1	AT4G35170.1
OG0017988	XP_020874313.1	AT4G34750.1
OG0017989	XP_020874005.1	AT4G34370.1
OG0017990	XP_020873074.1	AT4G34215.1
OG0017991	XP_002867243.1	AT4G32460.1
OG0017993	XP_002869245.2	AT4G32780.2
OG0017994	XP_002867211.2	AT4G33020.2
OG0017995	XP_002867173.1	AT4G33530.1
OG0017996	XP_002869206.2	AT4G33565.1
OG0017997	XP_002869193.1	AT4G33730.1
OG0017998	XP_020872414.1	AT4G33870.1
OG0017999	XP_002867139.2	AT4G33990.1
OG0018000	XP_020872180.1	AT4G31860.1
OG0018001	XP_002869312.1	AT4G31790.1
OG0018002	XP_020875448.1	AT4G31600.1
OG0018003	XP_002867300.1	AT4G31470.1
OG0018004	XP_002869517.2	AT4G28170.1
OG0018005	XP_002869332.1	AT4G31350.1
OG0018006	XP_020874010.1	AT4G31310.2
OG0018007	XP_002869344.1	AT4G31115.2
OG0018008	XP_020873956.1	AT4G30900.1
OG0018009	XP_020885932.1	AT3G24240.1
OG0018010	XP_020885998.1	AT3G24210.1
OG0018011	XP_020888384.1	AT3G24050.1
OG0018012	XP_002888887.1	AT1G72670.1
OG0018013	XP_020890795.1	AT1G72560.1
OG0018014	XP_002888881.1	AT1G72500.1
OG0018015	XP_020868788.1	AT1G24030.1
OG0018016	XP_020868046.1	AT1G24130.1
OG0018017	XP_002890648.1	AT1G26690.1
OG0018018	XP_020867042.1	AT1G26170.1
OG0018019	XP_002869656.1	AT4G25780.1
OG0018020	XP_020884535.1	AT2G26420.2
OG0018021	XP_020883596.1	AT2G25570.1
OG0018022	XP_020879474.1	AT4G02075.1
OG0018023	XP_002875013.1	AT4G00820.1
OG0018024	XP_020879360.1	AT4G00890.1
OG0018025	XP_002872919.1	AT4G00900.1
OG0018026	XP_020878288.1	AT4G01140.1
OG0018027	XP_002875033.1	AT4G00350.1
OG0018028	XP_020882775.1	AT2G20950.7
OG0018029	XP_002880360.1	AT2G21140.1
OG0018030	XP_002890687.1	AT1G25500.2
OG0018031	XP_020866940.1	AT1G42970.1
OG0018032	XP_020873588.1	AT4G26790.1
OG0018033	XP_020873487.1	AT4G27100.1
OG0018034	XP_002869566.1	AT4G27380.1
OG0018035	XP_002867510.1	AT4G27340.1
OG0018036	XP_020875635.1	AT4G27490.1
OG0018037	XP_020872611.1	AT4G27510.1
OG0018038	XP_002867491.1	AT4G27620.1
OG0018039	XP_002869537.1	AT4G27860.3
OG0018040	XP_020875015.1	AT4G27980.2
OG0018043	XP_002889454.1	AT1G03340.1
OG0018044	XP_020870329.1	AT1G08400.1
OG0018045	XP_002889775.1	AT1G09900.1
OG0018046	XP_020870798.1	AT1G10710.1
OG0018047	XP_002892696.1	AT1G12600.1
OG0018048	XP_002890012.1	AT1G13609.1
OG0018051	XP_020866282.1	AT1G23110.1
OG0018052	XP_020868235.1	AT1G27070.1
OG0018053	XP_020868965.1	AT1G26761.1
OG0018054	XP_002893401.1	AT1G26500.1
OG0018055	XP_002893609.1	AT1G30250.1
OG0018056	XP_002890996.1	AT1G32560.1
OG0018057	XP_002891251.2	AT1G43020.1
OG0018058	XP_002893944.1	AT1G43245.2
OG0018059	XP_002893959.1	AT1G43650.1
OG0018060	XP_002891298.1	AT1G44830.1
OG0018061	XP_020870558.1	AT1G45231.2
OG0018063	XP_002886364.1	AT1G64107.1
OG0018065	XP_020869947.1	AT5G59060.1
OG0018067	XP_020890902.1	AT1G65060.1
OG0018068	XP_002888422.1	AT1G65540.1
OG0018069	XP_020891352.1	AT1G65920.1
OG0018070	XP_020891051.1	AT1G66350.1
OG0018071	XP_020865913.1	AT1G68120.1
OG0018072	XP_002887173.1	AT1G68238.1
OG0018073	XP_002888680.2	AT1G68765.1
OG0018074	XP_002888716.1	AT1G69360.1
OG0018075	XP_002888819.1	AT1G71060.1
OG0018076	XP_020891259.1	AT1G72070.1
OG0018077	XP_020891476.1	AT1G73965.1
OG0018078	XP_020890176.1	AT1G74080.1
OG0018079	XP_020890833.1	AT1G74420.3
OG0018080	XP_002888986.2	AT1G74600.1
OG0018081	XP_002889067.1	AT1G76220.1
OG0018082	XP_020890847.1	AT1G76965.1
OG0018083	XP_020890854.1	AT1G78200.1
OG0018084	XP_002889232.2	AT1G79120.1
OG0018085	XP_002889287.1	AT1G80555.2
OG0018086	XP_020888141.1	AT3G01015.1
OG0018087	XP_002882527.1	AT3G07425.1
OG0018088	XP_020887274.1	AT3G07530.4
OG0018089	XP_020885864.1	AT3G12960.1
OG0018090	XP_020886475.1	AT3G18035.1
OG0018091	XP_020889532.1	AT3G18470.1
OG0018092	XP_020886323.1	AT3G18890.1
OG0018093	XP_020887457.1	AT3G18970.1
OG0018094	XP_002885562.1	AT3G23360.1
OG0018095	XP_020887667.1	AT3G23440.1
OG0018096	XP_002883595.1	AT3G25240.1
OG0018097	XP_020888178.1	AT2G04495.1, AT2G04515.1
OG0018098	XP_002883803.1	AT2G13600.1
OG0018099	XP_020888660.1	AT2G14760.3
OG0018100	XP_020889012.1	AT3G02010.1
OG0018101	XP_002885948.1	AT2G14960.1
OG0018102	XP_020886225.1	AT2G16400.1
OG0018103	XP_020887614.1	AT2G17210.1
OG0018104	XP_020886089.1	AT2G18520.1
OG0018105	XP_020887701.1	AT2G20740.1
OG0018107	XP_020883258.1	AT2G22320.1
OG0018108	XP_002878628.1	AT2G22670.4
OG0018109	XP_020885165.1	AT2G22680.1
OG0018110	XP_020885765.1	AT2G22800.1
OG0018111	XP_020883069.1, XP_020882977.1	AT2G23050.1
OG0018112	XP_002878675.1	AT2G23300.1
OG0018113	XP_020885104.1	AT2G23440.1
OG0018114	XP_020885820.1	AT2G23530.1
OG0018115	XP_002878692.1	AT2G23640.1
OG0018116	XP_002878694.1	AT2G23680.1
OG0018117	XP_002880534.1	AT2G23950.1
OG0018118	XP_020882945.1	AT2G24140.2
OG0018119	XP_002878744.2	AT2G24300.3
OG0018120	XP_020883032.1	AT2G24790.1
OG0018121	XP_020884513.1	AT2G25060.1
OG0018122	XP_002880653.1	AT2G25130.1
OG0018123	XP_002878887.1	AT2G25790.1
OG0018124	XP_020885572.1	AT2G33480.1
OG0018125	XP_020882981.1	AT2G34060.1
OG0018126	XP_002881503.1	AT2G37310.1
OG0018128	XP_002881831.1	AT2G42290.1
OG0018129	XP_020885061.1	AT2G46480.4
OG0018130	XP_020880178.1	AT2G01200.1
OG0018131	XP_020881001.1	AT2G01379.1
OG0018132	XP_020881112.1	AT2G01420.2
OG0018133	XP_020882228.1	AT2G01510.1
OG0018134	XP_020880007.1	AT2G01900.3
OG0018135	XP_020879761.1	AT2G01990.2
OG0018136	XP_020881093.1	AT2G02410.6
OG0018137	XP_020881242.1	AT2G02910.1
OG0018138	XP_002875293.1	AT3G25950.1
OG0018139	XP_002876981.1	AT3G26540.1
OG0018140	XP_020881453.1	AT3G27320.1
OG0018141	XP_020881133.1	AT3G27540.1
OG0018142	XP_002875407.1	AT3G27860.1
OG0018143	XP_020879753.1	AT3G30460.2
OG0018144	XP_020882331.1	AT3G30725.1
OG0018145	XP_002877250.2	AT3G42180.1
OG0018146	XP_020882327.1	AT3G44510.2
OG0018147	XP_002875680.1	AT3G44716.1
OG0018148	XP_020881322.1	AT3G44720.1
OG0018149	XP_020881584.1	AT3G44730.2
OG0018150	XP_020882333.1	AT3G45230.1
OG0018151	XP_020880370.1	AT3G48360.1
OG0018152	XP_002877623.1	AT3G15910.1
OG0018153	XP_002877634.1	AT3G48850.1
OG0018154	XP_020879797.1	AT3G50030.1
OG0018155	XP_020880747.1	AT3G56900.1
OG0018156	XP_002877874.1	AT3G52561.1
OG0018157	XP_002876287.1	AT3G55190.1
OG0018158	XP_002873116.2	AT5G03810.1, AT5G03820.2
OG0018159	XP_020875847.1	AT5G07330.1
OG0018160	XP_002873336.1	AT5G08030.2
OG0018161	XP_020879118.1	AT5G10300.1
OG0018163	XP_002871469.1	AT5G11310.1
OG0018164	XP_020879514.1	AT5G14330.1
OG0018165	XP_002873675.2	AT5G14540.1
OG0018166	XP_020878389.1	AT5G19020.1
OG0018167	XP_020877292.1	AT5G19810.1, AT5G19800.1
OG0018168	XP_002874261.1	AT5G25440.2
OG0018169	XP_020877521.1	AT4G08330.1
OG0018170	XP_002874499.1	AT4G08980.1
OG0018171	XP_002874565.1	AT4G09340.1
OG0018172	XP_002872483.1	AT4G10020.1
OG0018173	XP_020879099.1	AT4G10910.1
OG0018174	XP_020879208.1	AT4G01890.1
OG0018175	XP_020879068.1	AT4G00180.1
OG0018176	XP_002868888.1	AT4G39130.1
OG0018177	XP_020872161.1	AT4G34360.1
OG0018178	XP_002869211.1	AT4G33520.2
OG0018180	XP_020872848.1	AT4G29790.1
OG0018181	XP_020875655.1	AT4G29110.1
OG0018182	XP_020873896.1	AT4G28780.1
OG0018183	XP_002869498.1	AT4G28490.1
OG0018184	XP_020872562.1	AT4G28390.1
OG0018185	XP_002867463.2	AT4G28150.1
OG0018186	XP_020872479.1	AT4G27850.1
OG0018187	XP_002869556.2	AT4G27590.2
OG0018188	XP_002867537.1	AT4G26860.2
OG0018189	XP_002869597.1	AT4G26680.1
OG0018190	XP_002869608.1	AT4G26490.1
OG0018191	XP_020873859.1	AT4G26466.1
OG0018192	XP_020873597.1	AT4G26150.1
OG0018193	XP_020873388.1	AT4G25580.1
OG0018194	XP_020873233.1	AT4G24450.1
OG0018195	XP_020873619.1	AT4G23515.1
OG0018196	XP_020873439.1	AT4G21705.1
OG0018197	XP_020873101.1	AT4G20770.1
OG0018198	XP_002870046.1	AT4G18395.1
OG0018199	XP_020875025.1	AT4G17360.1
OG0018200	XP_020875477.1	AT4G14270.1
OG0018201	XP_002868426.1	AT5G35580.2
OG0018202	XP_020873935.1	AT5G35840.1
OG0018203	XP_020875484.1	AT5G37260.1
OG0018204	XP_002870825.1	AT5G38770.1
OG0018205	XP_002870791.1	AT5G39350.1
OG0018206	XP_020872972.1	AT5G39360.1
OG0018207	XP_002870767.1	AT5G39710.1
