Orthogroup	Arabidopsis_lyrata_NCBI	Arabidopsis_arenosa
OG0020159	XP_020871054.1, XP_020868518.1, XP_020874087.1, XP_020874749.1	jg9325
OG0020160	XP_002863186.2	jg11619
OG0020161	XP_020873512.1	jg10336
OG0020162	XP_020875480.1	jg11634
OG0020163	XP_020875488.1	jg12051
OG0020164	XP_002868801.1	jg12314
OG0020165	XP_002870842.1	jg12371
OG0020166	XP_002870618.1	jg12820
OG0020167	XP_002865155.2	jg20374
OG0020168	XP_002865696.1	jg21494, jg21480
OG0020169	XP_002864320.1	jg22213
OG0020170	XP_002864542.1	jg22700
OG0020171	XP_020881393.1	jg23499
OG0020234	XP_002874582.1	jg7276
OG0020235	XP_002863205.1	jg11655
OG0020237	XP_002880959.1	jg17730
OG0020239	XP_002864729.1	jg23080
OG0020240	XP_020882546.1	jg22976
OG0020242	XP_020878355.1	jg22734
OG0020244	XP_002887839.1	jg3747
OG0020245	XP_020890611.1	jg3503
OG0020246	XP_002887640.1	jg3307
OG0020249	XP_002891725.2	jg33508
OG0020250	XP_002863261.1	jg11563
OG0020251	XP_020889755.1	jg2947
OG0020252	XP_020889902.1	jg3029
OG0020253	XP_002887546.1	jg3108
OG0020254	XP_020872058.1	jg12643
OG0020257	XP_002894220.2	jg33108
OG0020258	XP_002888483.2	jg2054
OG0020259	XP_002867857.1	jg10442
OG0020262	XP_020881587.1	jg16076
OG0020264	XP_002884584.1	jg24581
OG0020265	XP_020881235.1	jg15256
OG0020267	XP_002880285.2	jg20127
OG0020269	XP_020888967.1	jg20877
OG0020272	XP_020883892.1	jg18842
OG0020273	XP_002870797.1	jg12483
OG0020274	XP_020883945.1	jg19990
OG0020275	XP_002881844.1	jg19548
OG0020276	XP_020886632.1	jg25572
OG0020278	XP_002877802.1	jg15022
OG0020279	XP_020866577.1	jg28865
OG0020280	XP_020870585.1	jg29122
OG0020284	XP_002886221.1	jg27687, jg27688
OG0020287	XP_002869586.1	jg9758
OG0020288	XP_020884673.1, XP_020884677.1, XP_020885547.1, XP_020882869.1, XP_020884675.1, XP_020882870.1	jg28777
OG0020289	XP_002892928.1	jg30214
OG0020290	XP_020865936.1	jg2213
OG0020291	XP_020869777.1	jg30409
OG0020292	XP_020866485.1	jg30527
OG0020293	XP_020867837.1	jg31187
OG0020295	XP_020877315.1	jg31868
OG0020296	XP_020869932.1	jg12193, jg21343, jg11715, jg31918, jg8124, jg22933, jg8332, jg25563, jg7863
OG0020298	XP_020881830.1	jg32209
OG0020301	XP_002893986.1	jg32610
OG0020302	XP_002887458.1	jg33338, jg6763, jg6765
OG0020303	XP_020866461.1	jg33438
OG0020303	XP_020866077.1	jg33437
OG0020304	XP_020867813.1	jg33776
OG0020305	XP_020889632.1	jg401
OG0020306	XP_020865973.1	jg556
OG0020307	XP_002886518.1	jg780
OG0020310	XP_002862752.1, XP_002890943.1, XP_020870083.1	jg1907
OG0020311	XP_002887001.2	jg2040
OG0020312	XP_002863107.1	jg2584
OG0020313	XP_020890567.1	jg2874
OG0020314	XP_020888679.1, XP_020886280.1	jg24029
OG0020315	XP_002882325.1	jg24262
OG0020316	XP_002885087.1	jg14289, jg25586
OG0020318	XP_020869335.1	jg25979, jg11968
OG0020319	XP_020886758.1	jg26434
OG0020321	XP_020874152.1	jg27627
OG0020322	XP_020883423.1	jg16511
OG0020323	XP_020885744.1	jg16841
OG0020325	XP_020884980.1	jg17191
OG0020326	XP_002879606.1	jg18770
OG0020327	XP_020885581.1	jg18780
OG0020328	XP_002881893.1	jg19657
OG0020330	XP_002875596.1	jg13983
OG0020332	XP_020880399.1	jg14488
OG0020333	XP_020882332.1	jg14543
OG0020334	XP_020879647.1	jg15516, jg15541
OG0020336	XP_020881914.1	jg16109
OG0020337	XP_002870976.1	jg3987
OG0020338	XP_002873132.1	jg4148
OG0020340	XP_020878456.1	jg5482
OG0020341	XP_020876797.1	jg6181
OG0020342	XP_002872111.1	jg6300
OG0020343	XP_002872453.2	jg7273
OG0020344	XP_002874599.2	jg7333
OG0020345	XP_020878718.1	jg7723
OG0020346	XP_020876445.1	jg7934
OG0020347	XP_020877071.1	jg8164
OG0020348	XP_002866821.1	jg8355
OG0020349	XP_020872813.1	jg8790
OG0020350	XP_020873459.1	jg9760
OG0020351	XP_020873574.1	jg9866
OG0020352	XP_002869789.1	jg10210
OG0020356	XP_020874169.1	jg12618
OG0020358	XP_020871069.1	jg20629
OG0020359	XP_020871901.1	jg21628
OG0020360	XP_020871553.1	jg21835
OG0020361	XP_020881633.1, XP_020866747.1	jg22510
OG0020362	XP_020871572.1	jg23799
OG0020366	XP_002872349.2	jg311
OG0020441	XP_020879385.1	jg4601
OG0020444	XP_002879444.2	jg18425
OG0020445	XP_020869146.1	jg32740
OG0020451	XP_020883461.1	jg23064
OG0020454	XP_020887047.1	jg13094
OG0020459	XP_002879583.2	jg18729
OG0020467	XP_020886986.1	jg27638
OG0020470	XP_002865073.1	jg23757
OG0020474	XP_002872517.1	jg7394
OG0020475	XP_002880295.1	jg20146
OG0020478	XP_002880189.1	jg19957
OG0020482	XP_002877865.1	jg15159
OG0020483	XP_002892073.1	jg28497
OG0020485	XP_020871429.1	jg21818
OG0020486	XP_020868453.1	jg29519
OG0020488	XP_020868203.1	jg29329
OG0020489	XP_020865610.1	jg427
OG0020490	XP_020866524.1, XP_020879764.1, XP_020876982.1	jg6174, jg11533
OG0020490	XP_020872987.1, XP_020881505.1	jg14088, jg31867, jg15967, jg13371
OG0020491	XP_002889790.2, XP_020868562.1	jg29388
OG0020495	XP_002890594.1	jg30945
OG0020496	XP_002890622.2	jg31039
OG0020499	XP_020866065.1	jg31624
OG0020500	XP_020866840.1	jg31913
OG0020502	XP_020887841.1	jg20726, jg14322, jg32132, jg13970, jg13306
OG0020502	XP_020891261.1, XP_020890831.1	jg17628
OG0020503	XP_020883577.1, XP_020865704.1, XP_020866592.1, XP_020885955.1	jg27043, jg32423
OG0020504	XP_002893969.1	jg32558
OG0020505	XP_020866871.1	jg32559
OG0020507	XP_002894546.1, XP_002891875.1	jg33810
OG0020508	XP_002887979.1	jg577
OG0020509	XP_002887982.1	jg590
OG0020510	XP_020865939.1	jg1220
OG0020511	XP_020870121.1	jg1301, jg1305
OG0020511	XP_020866540.1	jg1306
OG0020511	XP_020866819.1	jg1302
OG0020514	XP_002889166.1	jg3466
OG0020515	XP_020886502.1	jg4421, jg24171, jg4511
OG0020516	XP_020887020.1	jg24299
OG0020517	XP_020886804.1	jg24494
OG0020518	XP_002884542.1	jg24519
OG0020519	XP_002882628.1	jg24886
OG0020519	XP_002870612.1	jg12828
OG0020520	XP_020888295.1	jg25177
OG0020521	XP_002885407.2	jg26256
OG0020522	XP_020888108.1	jg26331
OG0020524	XP_020889361.1	jg26363
OG0020527	XP_020887470.1	jg27978
OG0020528	XP_002880365.1	jg16531
OG0020529	XP_020885810.1	jg16585
OG0020530	XP_002878611.1	jg16663
OG0020531	XP_020883570.1	jg23359, jg17924, jg17151, jg17152
OG0020532	XP_020877886.1	jg17287
OG0020533	XP_002879146.2	jg17686
OG0020534	XP_020885473.1	jg17936
OG0020536	XP_020883914.1	jg18448
OG0020537	XP_020885323.1	jg18904
OG0020538	XP_002876813.1	jg13044
OG0020539	XP_002875260.2	jg13216
OG0020539	XP_020879993.1	jg13215
OG0020540	XP_002875371.1	jg13456
OG0020541	XP_020880286.1	jg14006
OG0020542	XP_002877298.1	jg14065
OG0020542	XP_020880207.1	jg14040
OG0020543	XP_002875697.1	jg14229
OG0020544	XP_020879633.1	jg14391
OG0020545	XP_002876022.2	jg14892
OG0020546	XP_020882347.1	jg14980
OG0020546	XP_020882353.1	jg14978
OG0020549	XP_020881911.1	jg16012
OG0020550	XP_002878490.1	jg16373
OG0020553	XP_020876011.1	jg4323, jg4302, jg4360, jg4321
OG0020554	XP_020876045.1	jg4346
OG0020555	XP_020877020.1	jg4637
OG0020556	XP_020878773.1	jg4938
OG0020558	XP_020879377.1	jg6426
OG0020559	XP_020876989.1	jg6625
OG0020561	XP_020877519.1	jg7039
OG0020562	XP_020877451.1	jg7210
OG0020563	XP_002872488.1	jg7342
OG0020564	XP_002872653.1	jg7638
OG0020565	XP_020875566.1	jg8320
OG0020566	XP_020874409.1	jg9090
OG0020567	XP_020872656.1	jg9343
OG0020568	XP_020874357.1	jg9713
OG0020569	XP_020873277.1	jg9724
OG0020570	XP_020873415.1	jg10221
OG0020571	XP_020875650.1	jg10764
OG0020572	XP_002868186.1	jg11122
OG0020572	XP_002868187.1	jg11123
OG0020573	XP_002868203.1	jg11168
OG0020574	XP_020874079.1	jg11273
OG0020575	XP_020874112.1	jg11842
OG0020576	XP_020884649.1	jg11916
OG0020577	XP_020872353.1	jg12256
OG0020578	XP_020875237.1	jg12673
OG0020579	XP_002865160.1	jg20380
OG0020581	XP_020884282.1	jg21136
OG0020582	XP_002864030.2	jg21657
OG0020583	XP_002864164.1	jg21924
OG0020584	XP_020871124.1	jg21944
OG0020585	XP_002864617.1	jg22850
OG0020586	XP_002866443.2	jg23105
OG0020675	XP_002871391.1	jg4811
OG0020680	XP_020866977.1	jg31732
OG0020685	XP_020877408.1	jg7853
OG0020691	XP_020866746.1	jg33110
OG0020692	XP_020881673.1	jg14752
OG0020696	XP_020882426.1	jg16163
OG0020701	XP_020888058.1	jg28121
OG0020702	XP_020883527.1	jg19211
OG0020707	XP_020873001.1	jg11822
OG0020708	XP_020873665.1	jg28013
OG0020710	XP_020889129.1	jg25831
OG0020712	XP_020888001.1	jg28106, jg28107
OG0020715	XP_020868336.1	jg30284
OG0020724	XP_020872108.1	jg9212
OG0020725	XP_002889155.1	jg3438
OG0020727	XP_020868120.1	jg28418
OG0020728	XP_020869857.1	jg29397
OG0020729	XP_020867591.1	jg29402
OG0020730	XP_002890062.1	jg29936
OG0020732	XP_002893013.1	jg30402
OG0020734	XP_020888631.1	jg30799
OG0020735	XP_002893244.1	jg30829
OG0020736	XP_020868034.1	jg31901
OG0020738	XP_020870514.1	jg32226
OG0020740	XP_020890297.1	jg7006, jg6985, jg6996, jg32673
OG0020741	XP_020889031.1, XP_002890595.2	jg32792
OG0020742	XP_020890667.1	jg397
OG0020743	XP_020889965.1	jg728
OG0020744	XP_020890099.1	jg772
OG0020745	XP_020865868.1	jg936
OG0020746	XP_002882606.1	jg1119, jg13966, jg1118
OG0020748	XP_020891558.1	jg2014
OG0020750	XP_002884263.1	jg23921
OG0020751	XP_020886851.1	jg24115
OG0020752	XP_020889458.1	jg24128
OG0020753	XP_020888650.1	jg24449
OG0020754	XP_002882649.1	jg24931
OG0020755	XP_020886674.1	jg26136
OG0020758	XP_020874093.1	jg27544
OG0020760	XP_002871195.1	jg27625, jg4358
OG0020761	XP_002884133.1	jg28005
OG0020762	XP_002883968.2	jg28176
OG0020763	XP_002884226.1	jg28311
OG0020764	XP_002878776.1	jg16974
OG0020766	XP_002879139.1	jg17705
OG0020768	XP_002862879.2	jg19264
OG0020768	XP_020885478.1	jg19267
OG0020769	XP_020883164.1	jg20215
OG0020770	XP_020880245.1	jg13768
OG0020771	XP_020880411.1	jg13980
OG0020772	XP_020879726.1	jg14019
OG0020773	XP_002877371.1	jg14238
OG0020774	XP_020882486.1	jg14438
OG0020775	XP_020880839.1	jg16269
OG0020775	XP_020880833.1	jg16270
OG0020777	XP_020878749.1	jg4553
OG0020778	XP_020878162.1, XP_020878161.1	jg4705
OG0020779	XP_002873363.1	jg4706
OG0020780	XP_020876546.1	jg4772
OG0020781	XP_020878876.1	jg4820
OG0020783	XP_002874278.2	jg6453
OG0020784	XP_020881918.1	jg6968
OG0020785	XP_020877480.1	jg7035
OG0020787	XP_002867209.1, XP_002867206.1	jg9079
OG0020788	XP_002869491.1	jg9572
OG0020791	XP_002869870.1	jg10389
OG0020793	XP_002870335.1	jg11379
OG0020794	XP_002870349.1	jg11411, jg11412
OG0020795	XP_002863163.1	jg11574
OG0020796	XP_002870518.1	jg12167
OG0020797	XP_020874928.1	jg12690
OG0020798	XP_020871176.1	jg21185
OG0020799	XP_020871948.1	jg21345
OG0020800	XP_020880128.1	jg21653
OG0020801	XP_020871441.1	jg22107, jg22083
OG0020802	XP_002866081.1	jg22343
OG0020803	XP_020889556.1	jg22823
OG0020804	XP_002877218.1	jg244
OG0020887	XP_020879546.1	jg5466
OG0020889	XP_020876221.1	jg5247
OG0020890	XP_020878368.1	jg5232
OG0020898	XP_020889748.1	jg3395
OG0020899	XP_020881743.1	jg14317
OG0020910	XP_020888321.1	jg23796
OG0020924	XP_020876038.1	jg2284
OG0020933	XP_002889405.1	jg28562
OG0020938	XP_020887758.1	jg30798
OG0020949	XP_020868117.1, XP_020868119.1	jg28417
OG0020950	XP_020868990.1	jg28572
OG0020952	XP_020867029.1	jg28964
OG0020953	XP_002889796.1	jg29405
OG0020953	XP_020866773.1	jg29408
OG0020954	XP_002892808.1	jg29923
OG0020955	XP_002892879.1	jg30065
OG0020956	XP_020867452.1	jg30217
OG0020957	XP_002893164.1	jg30694
OG0020958	XP_020866005.1	jg30734
OG0020959	XP_002893225.1	jg30804
OG0020960	XP_020868746.1	jg31074, jg31066
OG0020961	XP_020866368.1	jg31146
OG0020963	XP_002894297.2	jg33259
OG0020965	XP_002887994.2, XP_020884657.1, XP_020891744.1, XP_020879889.1	jg606
OG0020967	XP_020889631.1	jg761, jg19245
OG0020968	XP_020890729.1	jg946
OG0020970	XP_020870334.1, XP_020883455.1, XP_020877732.1, XP_020877733.1, XP_020890123.1	jg21400
OG0020971	XP_020868318.1	jg1414
OG0020972	XP_002891933.1	jg1462
OG0020973	XP_020887795.1, XP_002888298.1, XP_020883478.1, XP_020880702.1	jg1548
OG0020974	XP_020867458.1	jg1586
OG0020975	XP_020874201.1, XP_020874200.1, XP_020875524.1, XP_020891012.1	jg2156, jg2148
OG0020976	XP_020865815.1	jg2202
OG0020977	XP_020865744.1	jg2758
OG0020978	XP_020887439.1	jg24532
OG0020979	XP_002884673.1	jg24749
OG0020980	XP_002884766.1	jg24924
OG0020981	XP_020888602.1	jg25316
OG0020982	XP_002885022.1	jg25431
OG0020983	XP_020866174.1, XP_002882990.1	jg25674
OG0020984	XP_020871393.1	jg12997
OG0020984	XP_002893998.2	jg25891, jg21171
OG0020985	XP_020888487.1, XP_020888463.1, XP_020885893.1	jg26864
OG0020985	XP_020887090.1	jg26828
OG0020986	XP_002868360.2	jg27115
OG0020988	XP_020880744.1, XP_020884671.1, XP_020876870.1, XP_020877526.1, XP_020874137.1	jg27310
OG0020990	XP_020883579.1	jg17183
OG0020991	XP_020866408.1, XP_020866498.1, XP_020872243.1, XP_020870553.1	jg17407, jg21175
OG0020993	XP_020882926.1	jg20116
OG0020995	XP_020877594.1	jg6838, jg13988
OG0020996	XP_002881434.1	jg14216
OG0020998	XP_020873700.1	jg14749
OG0020999	XP_020881592.1	jg14758
OG0021000	XP_002876186.1	jg15237
OG0021001	XP_020880261.1	jg15390
OG0021003	XP_002872986.1	jg3820
OG0021004	XP_020878221.1	jg4118
OG0021006	XP_020876330.1	jg5434
OG0021010	XP_002874537.1	jg7151, jg7090, jg7094
OG0021011	XP_002872786.1	jg7930
OG0021013	XP_020873535.1	jg9894
OG0021014	XP_020873855.1	jg10048
OG0021016	XP_020874213.1	jg10921
OG0021017	XP_020875135.1	jg10932
OG0021019	XP_020876069.1	jg11650
OG0021020	XP_020874143.1	jg12056
OG0021020	XP_002870479.1	jg12053
OG0021021	XP_020875444.1	jg12288, jg12284
OG0021022	XP_002865349.1	jg20693
OG0021023	XP_020886568.1	jg21436
OG0021024	XP_020890534.1	jg21570
OG0021025	XP_002865780.1	jg21680
OG0021026	XP_020871171.1	jg21752
OG0021027	XP_020871853.1	jg21906
OG0021028	XP_020871453.1, XP_020872036.1	jg22390
OG0021029	XP_020889143.1	jg23076
OG0021030	XP_020880270.1	jg23587, jg23588
OG0021150	XP_020883786.1	jg17738
OG0021154	XP_020871487.1	jg23568
OG0021155	XP_002866166.1	jg22560
OG0021174	XP_002868019.1	jg10808
OG0021177	XP_020882114.1	jg16428
OG0021179	XP_020882220.1	jg13809, jg13813
OG0021187	XP_002892261.1	jg28834
OG0021189	XP_002889858.1	jg29541
OG0021190	XP_020867290.1	jg29656
OG0021195	XP_002862786.2	jg15672
OG0021196	XP_002892027.1	jg28409
OG0021197	XP_020887836.1	jg29171, jg3393, jg22597
OG0021198	XP_020866761.1	jg29520
OG0021199	XP_002890010.1	jg29823
OG0021200	XP_002892772.1	jg29841
OG0021201	XP_002890481.2	jg30750
OG0021202	XP_020867307.1, XP_020867306.1	jg31409
OG0021205	XP_020866095.1	jg31716
OG0021206	XP_002888010.1	jg11205, jg18512, jg27788, jg32283
OG0021209	XP_002863355.2, XP_002891543.1	jg33121
OG0021211	XP_002891564.1	jg33163
OG0021212	XP_020870678.1	jg33237
OG0021213	XP_002868727.2, XP_020866656.1	jg1975, jg6079, jg704, jg700
OG0021214	XP_002888213.1	jg1136
OG0021215	XP_020891583.1	jg21333
OG0021216	XP_020891019.1	jg1174
OG0021218	XP_020869957.1	jg1542
OG0021220	XP_002878813.2	jg17031
OG0021223	XP_020888246.1	jg25141
OG0021224	XP_020887590.1, XP_002884888.1	jg25172
OG0021226	XP_002885168.1	jg25754, jg25755
OG0021227	XP_002883052.1	jg25812
OG0021228	XP_020886440.1	jg26833, jg26835
OG0021229	XP_002874430.2, XP_020871251.1, XP_020891275.1	jg26873
OG0021229	XP_002874336.2	jg21208
OG0021230	XP_002885753.1	jg26947
OG0021232	XP_020883941.1	jg27486
OG0021235	XP_002864026.2	jg17428
OG0021236	XP_020884669.1	jg17608, jg17600, jg17601, jg17602
OG0021237	XP_002886328.1, XP_020884866.1	jg17990
OG0021242	XP_020885254.1	jg19556
OG0021243	XP_020879845.1	jg12946
OG0021244	XP_020879904.1, XP_020879799.1	jg13009, jg13586
OG0021245	XP_002875180.1	jg13097
OG0021246	XP_020882428.1	jg13214
OG0021247	XP_020882256.1	jg13589
OG0021248	XP_020871059.1	jg13601
OG0021251	XP_002890769.1	jg14525
OG0021253	XP_002875917.1	jg14682
OG0021255	XP_002876268.1	jg15412
OG0021256	XP_020877755.1, XP_020879649.1	jg15471
OG0021257	XP_002878385.2, XP_002878384.1	jg16205
OG0021259	XP_002871286.1	jg4613
OG0021260	XP_002873466.2	jg4891, jg4889
OG0021261	XP_020877756.1	jg5525
OG0021262	XP_002872008.1	jg6071
OG0021264	XP_020877466.1	jg7105, jg7133, jg7128
OG0021267	XP_020878631.1	jg8209
OG0021268	XP_020874687.1	jg8349
OG0021270	XP_002869707.1	jg10013
OG0021272	XP_020873856.1	jg10091
OG0021275	XP_020873976.1, XP_020873977.1	jg10993, jg10985, jg10986
OG0021276	XP_020872556.1	jg11243
OG0021277	XP_020874100.1, XP_020881283.1, XP_020881294.1, XP_020881281.1	jg11492
OG0021278	XP_002863173.1	jg11596
OG0021278	XP_020876782.1	jg11597
OG0021279	XP_020875317.1	jg12112
OG0021280	XP_002870537.2	jg12197
OG0021281	XP_002868705.2	jg12536
OG0021282	XP_020874174.1	jg12599, jg12601
OG0021283	XP_020871818.1	jg20439
OG0021284	XP_020884525.1, XP_002865320.1	jg20645
OG0021288	XP_002865727.2	jg21563
OG0021289	XP_020871106.1	jg21673
OG0021291	XP_020883350.1, XP_002864057.1	jg21698
OG0021292	XP_002864166.1	jg21928
OG0021293	XP_002864188.1	jg21973
OG0021295	XP_002864453.1	jg22495
OG0021296	XP_020872005.1	jg22677
OG0021298	XP_002866617.2	jg23453
OG0021299	XP_020884876.1	jg23503
OG0021491	XP_020876160.1	jg6510
OG0021495	XP_002864452.1	jg22494
OG0021497	XP_020869873.1	jg29430
OG0021518	XP_020869734.1	jg32964, jg32962
OG0021526	XP_020883620.1	jg19804
OG0021534	XP_020872339.1	jg32436, jg32390, jg32355, jg17412, jg32336
OG0021538	XP_020881489.1, XP_020866442.1, XP_002891368.1	jg33430
OG0021541	XP_020879788.1	jg20344
OG0021546	XP_020887710.1	jg26621
OG0021549	XP_020881744.1	jg15710, jg28476
OG0021550	XP_020866992.1	jg28595
OG0021553	XP_020867289.1	jg29661
OG0021555	XP_020867069.1	jg29904
OG0021558	XP_020870166.1	jg30493
OG0021562	XP_002871952.2	jg27119
OG0021564	XP_002891188.1	jg32220
OG0021566	XP_020880667.1, XP_020880664.1	jg32450, jg32463, jg2659
OG0021567	XP_020866155.1	jg32566
OG0021570	XP_002891338.1	jg32744
OG0021572	XP_002887929.2	jg467
OG0021573	XP_002888036.2	jg714
OG0021574	XP_002888043.1, XP_020865867.1	jg737
OG0021575	XP_020865998.1	jg1254
OG0021576	XP_002864526.2, XP_020886589.1, XP_020866179.1	jg18013, jg1265
OG0021578	XP_020871966.1	jg13913, jg1613, jg6925
OG0021579	XP_020877735.1, XP_020880652.1, XP_020881796.1	jg1480
OG0021579	XP_020885194.1	jg11763
OG0021581	XP_020880935.1	jg6632
OG0021581	XP_020872964.1	jg1512
OG0021582	XP_020877592.1	jg6834
OG0021582	XP_020878376.1	jg6839
OG0021586	XP_020888537.1	jg24067
OG0021587	XP_002872629.1, XP_002863310.1, XP_002892458.1	jg24468
OG0021589	XP_020888305.1	jg25132
OG0021591	XP_002882852.1	jg25381
OG0021592	XP_002883019.1	jg25737
OG0021594	XP_020886743.1	jg26270, jg26269
OG0021595	XP_020887140.1	jg26387
OG0021596	XP_002885480.1	jg26426
OG0021597	XP_002885528.2	jg26522
OG0021599	XP_002885653.1	jg26762
OG0021600	XP_002874395.1, XP_002886781.1	jg17075, jg19285, jg26898
OG0021602	XP_002883694.1	jg27056
OG0021606	XP_020886229.1	jg27793
OG0021608	XP_020887846.1	jg28318
OG0021610	XP_020885559.1	jg16940
OG0021610	XP_002880367.1	jg16915, jg16535
OG0021611	XP_020883598.1	jg17084
OG0021614	XP_002878310.1	jg17930, jg16055
OG0021616	XP_020885730.1	jg17959
OG0021617	XP_020884703.1	jg18023
OG0021619	XP_002879434.1	jg18403
OG0021620	XP_020876018.1, XP_020866208.1, XP_020880676.1, XP_020882409.1, XP_020882408.1, XP_020882413.1	jg18573, jg13790
OG0021621	XP_020884807.1	jg18969
OG0021621	XP_020885265.1	jg19130
OG0021622	XP_002879819.1, XP_002879820.1	jg19203
OG0021623	XP_002880217.1	jg20012
OG0021625	XP_020881836.1	jg14337, jg15558, jg14370
OG0021627	XP_020882014.1	jg15494
OG0021628	XP_002867297.1, XP_002878064.1	jg15576
OG0021629	XP_002878135.2	jg15662, jg15718
OG0021630	XP_020881905.1	jg15791
OG0021632	XP_002871066.1	jg4140
OG0021632	XP_002871065.1	jg4139
OG0021633	XP_020878613.1	jg4570
OG0021634	XP_002873314.1	jg4596
OG0021639	XP_020875895.1	jg8065
OG0021640	XP_020874264.1	jg8437, jg8445, jg8459, jg8452, jg8441
OG0021641	XP_020872292.1	jg8520
OG0021644	XP_020873667.1	jg10368
OG0021645	XP_020874695.1	jg10904
OG0021648	XP_020877000.1	jg11612
OG0021650	XP_020876495.1, XP_020882370.1, XP_020883312.1	jg11777
OG0021651	XP_002870801.2	jg12471
OG0021652	XP_020875098.1	jg12669
OG0021653	XP_020881989.1	jg20549
OG0021657	XP_020890243.1	jg21562
OG0021658	XP_020871791.1	jg21849
OG0021659	XP_002864325.1	jg22227
OG0021661	XP_020888325.1	jg22511
OG0021662	XP_020872355.1, XP_020869883.1	jg23351
OG0021665	XP_020887729.1	jg305
OG0021887	XP_002871618.2, XP_020879364.1	jg33242
OG0021929	XP_020878705.1	jg7419
OG0021935	XP_002891231.1	jg32387
OG0021937	XP_020865614.1	jg3626
OG0021939	XP_002884583.1	jg24580
OG0021946	XP_020886657.1	jg25942
OG0021964	XP_020872719.1	jg8361
OG0021966	XP_002882048.2	jg20006
OG0021967	XP_020869065.1	jg28477
OG0021968	XP_002889436.1	jg28626
OG0021969	XP_002892267.1	jg28843
OG0021972	XP_002890340.1, XP_002890333.1	jg30470
OG0021974	XP_002890440.1	jg30686
OG0021975	XP_002893255.2	jg30857
OG0021977	XP_020885896.1	jg30977, jg11519
OG0021978	XP_002890611.1	jg30997
OG0021980	XP_020870540.1	jg31486
OG0021981	XP_002867887.1	jg31591
OG0021982	XP_002867798.1	jg31807
OG0021983	XP_020868904.1	jg31851
OG0021985	XP_020880131.1	jg17284, jg32305, jg32307, jg32192, jg7896
OG0021986	XP_020890329.1	jg7001, jg6990, jg32678
OG0021991	XP_020866777.1	jg33707
OG0021992	XP_020871912.1	jg20586
OG0021992	XP_020890628.1	jg724
OG0021993	XP_002888094.1	jg837
OG0021994	XP_020871133.1, XP_002886652.2	jg1018
OG0021995	XP_020890740.1	jg1058
OG0021996	XP_002888195.1	jg1093
OG0021996	XP_020877923.1	jg22713
OG0021997	XP_020866276.1	jg1289
OG0022005	XP_020866255.1	jg2789, jg17295, jg11870
OG0022007	XP_020887042.1	jg24323, jg24254, jg24289, jg24294, jg24251
OG0022009	XP_020886803.1	jg24496
OG0022010	XP_002884677.1	jg24760
OG0022012	XP_020889246.1	jg25766
OG0022013	XP_020887922.1	jg26162
OG0022015	XP_002885472.2	jg26389, jg26390
