Orthogroup	Arabidopsis_lyrata_NCBI	Cochlearia_excelsa
OG0015280	XP_020885284.1	g51398
OG0015281	XP_020885536.1	g51422
OG0015282	XP_020885500.1	g51424
OG0015283	XP_002879481.1	g51429
OG0015284	XP_020885283.1	g37973
OG0015285	XP_020884898.1	g37086
OG0015286	XP_002879500.2	g51448
OG0015287	XP_020883165.1	g51459
OG0015288	XP_020882230.1	g10395
OG0015289	XP_020883017.1	g51492
OG0015290	XP_020883015.1	g51494
OG0015291	XP_020883013.1	g51495
OG0015292	XP_002881375.1	g51499
OG0015293	XP_020883896.1	g37991
OG0015294	XP_020884114.1	g51501, g37992
OG0015295	XP_020884540.1	g51518
OG0015296	XP_020885487.1	g51521
OG0015297	XP_020884546.1	g51525
OG0015298	XP_002879558.1	g51530
OG0015299	XP_020891377.1	g18453
OG0015300	XP_020883709.1	g51544
OG0015301	XP_020883696.1	g38021
OG0015302	XP_020874816.1	g24127
OG0015303	XP_020875336.1	g47311, g17432
OG0015304	XP_020874447.1	g47305
OG0015305	XP_020875371.1	g47304
OG0015306	XP_020874453.1	g24142
OG0015307	XP_020874541.1	g24150
OG0015308	XP_020874542.1	g47296
OG0015309	XP_020874536.1	g17453
OG0015310	XP_020875080.1	g47288
OG0015311	XP_020875072.1	g17459
OG0015312	XP_002867982.1	g24171
OG0015313	XP_020872783.1	g24175
OG0015314	XP_020872693.1	g17479
OG0015315	XP_002868001.1	g17475, g24192
OG0015316	XP_020875241.1	g47263
OG0015318	XP_020872369.1	g17490
OG0015320	XP_002868009.1	g24212
OG0015321	XP_002880654.1	g36878
OG0015322	XP_002870075.1	g47255
OG0015323	XP_002870087.1	g17526
OG0015324	XP_002868041.1	g24240
OG0015325	XP_020873201.1	g24241
OG0015326	XP_020875200.1	g24247
OG0015327	XP_020875333.1	g24267
OG0015328	XP_002870120.1	g17555
OG0015329	XP_002870121.1	g24290
OG0015330	XP_002870448.1	g25132
OG0015331	XP_002865197.1	g41838
OG0015332	XP_020879900.1	g10374
OG0015333	XP_002876062.1	g2511
OG0015334	XP_020881606.1	g19344
OG0015335	XP_002876048.2	g2544
OG0015336	XP_002877760.1	g19352
OG0015337	XP_002876029.2	g19361
OG0015338	XP_020879854.1	g2581
OG0015339	XP_002876026.1	g11363, g2583
OG0015340	XP_020881929.1	g2588
OG0015341	XP_002876018.2	g2589
OG0015342	XP_020882419.1	g19366
OG0015343	XP_002865911.1, XP_002862543.1	g28367
OG0015344	XP_020880591.1	g28363
OG0015345	XP_002865899.1	g870
OG0015346	XP_020890179.1	g866
OG0015347	XP_020890172.1	g865
OG0015348	XP_002865887.2	g1305
OG0015349	XP_002864144.1	g1306
OG0015350	XP_020866013.1	g28352
OG0015351	XP_020871626.1	g28346
OG0015352	XP_002865872.1	g28348
OG0015353	XP_020871145.1	g44216
OG0015354	XP_002862981.1	g28344
OG0015355	XP_002864091.1	g1346
OG0015356	XP_020878671.1	g28309
OG0015357	XP_002864093.1	g28305
OG0015358	XP_002883761.1	g6337
OG0015359	XP_002885895.1	g13671
OG0015360	XP_002883819.2	g14464
OG0015361	XP_002885903.1	g13674
OG0015362	XP_020887198.1	g13675
OG0015363	XP_002883812.1	g6218
OG0015364	XP_002883829.2	g13678
OG0015365	XP_020887294.1	g14425
OG0015366	XP_020888996.1	g13680
OG0015367	XP_020888086.1	g6197
OG0015368	XP_002883848.1	g13684
OG0015369	XP_020886824.1	g6192
OG0015370	XP_002883884.1	g6172
OG0015371	XP_020887938.1	g13688
OG0015372	XP_002885955.1	g6163
OG0015374	XP_020880455.1	g40604
OG0015375	XP_020889359.1	g6138
OG0015376	XP_020889070.1	g14197
OG0015377	XP_020888609.1	g14074
OG0015378	XP_020887486.1	g13714
OG0015380	XP_020873495.1	g23873
OG0015382	XP_020873392.1	g17273
OG0015383	XP_020873409.1	g23927
OG0015384	XP_002869799.1	g47446
OG0015385	XP_020873686.1	g47437
OG0015389	XP_002867914.1	g24089
OG0015390	XP_002867893.1	g17387
OG0015391	XP_020872754.1	g47340
OG0015392	XP_002869927.1	g47345
OG0015393	XP_002869925.1	g47349
OG0015395	XP_020875731.1	g47354
OG0015396	XP_020873942.1	g47356
OG0015397	XP_020875590.1	g47367
OG0015398	XP_020875589.1	g17364
OG0015399	XP_002869899.1	g24030
OG0015400	XP_002869895.2	g24022
OG0015401	XP_020872902.1	g24020
OG0015403	XP_002867854.1	g24016
OG0015404	XP_002871951.1	g17619
OG0015405	XP_020873714.1	g24006
OG0015406	XP_020873497.1	g47378
OG0015407	XP_002869877.1	g47386
OG0015408	XP_020873257.1	g23991
OG0015409	XP_020881291.1	g10805
OG0015410	XP_020873824.1	g17321
OG0015411	XP_020873234.1	g23984
OG0015413	XP_020873270.1	g23982
OG0015414	XP_002867926.1	g47318
OG0015415	XP_020872090.1	g24121
OG0015417	XP_020876968.1	g36980
OG0015418	XP_020890232.1	g18456
OG0015419	XP_002865541.1	g18454
OG0015420	XP_020869468.1	g36971
OG0015421	XP_020873958.1	g47156
OG0015422	XP_002868130.1	g47163
OG0015423	XP_020873961.1	g24333
OG0015424	XP_002868139.1	g17589
OG0015426	XP_002868107.1	g24322
OG0015427	XP_020875164.1	g47182
OG0015428	XP_020875277.1	g47184
OG0015429	XP_020874001.1	g24305
OG0015430	XP_002882155.1	g12723
OG0015431	XP_020887055.1	g7951
OG0015432	XP_020887054.1	g7950
OG0015433	XP_020886462.1	g7949
OG0015434	XP_020885946.1	g7943
OG0015435	XP_020887463.1	g12718
OG0015436	XP_020886090.1	g32638
OG0015438	XP_002865061.1	g30
OG0015439	XP_020881924.1	g19
OG0015440	XP_002887679.1	g9628
OG0015442	XP_020880290.1	g11518
OG0015443	XP_002866769.1	g15
OG0015444	XP_020883927.1	g9625
OG0015445	XP_002866775.1	g12
OG0015446	XP_020871739.1	g19623
OG0015447	XP_020881767.1	g18711
OG0015448	XP_002878522.1	g18710
OG0015449	XP_002878521.1	g18709
OG0015450	XP_002876725.1	g18707
OG0015451	XP_020881763.1	g18705
OG0015452	XP_002876721.1	g18699
OG0015454	XP_002878509.1	g18783
OG0015455	XP_020882118.1	g18782
OG0015456	XP_020882169.1	g18764
OG0015457	XP_002876708.1	g11147
OG0015458	XP_002876698.1	g18749
OG0015459	XP_020879708.1	g18740
OG0015460	XP_002876691.1	g18731
OG0015461	XP_020882155.1	g1746
OG0015462	XP_002878474.1	g1747
OG0015463	XP_002876681.1	g18793
OG0015464	XP_002876671.1	g18685
OG0015465	XP_020879869.1	g18684
OG0015466	XP_002878444.1	g11151
OG0015467	XP_020880148.1	g1767
OG0015470	XP_020880836.1	g1808
OG0015472	XP_002864138.1	g28353
OG0015473	XP_020881594.1	g1833
OG0015474	XP_002876620.1	g11166
OG0015475	XP_002876618.1	g1857
OG0015476	XP_002876611.1	g1862
OG0015477	XP_020880200.1	g18687
OG0015478	XP_002876596.1	g1876
OG0015480	XP_020881140.1	g1885
OG0015481	XP_020881141.1	g1886
OG0015483	XP_020880429.1	g18817, g1907
OG0015484	XP_020881182.1	g18822
OG0015485	XP_020880135.1	g18832
OG0015486	XP_002893427.1	g32201
OG0015487	XP_020882180.1	g1925
OG0015488	XP_020880874.1	g1929
OG0015489	XP_020880110.1	g18843
OG0015490	XP_002878307.1	g1947
OG0015491	XP_020880249.1	g18876
OG0015492	XP_020880117.1	g1963
OG0015493	XP_020879720.1	g18885
OG0015494	XP_002876501.1	g2020
OG0015495	XP_002876500.1	g2019
OG0015496	XP_020888163.1	g13579
OG0015497	XP_020880538.1	g18906
OG0015498	XP_002878242.1	g1999
OG0015500	XP_002878232.1	g18943
OG0015501	XP_002878227.1	g18947
OG0015502	XP_020880569.1	g18948
OG0015503	XP_020880557.1	g18952
OG0015504	XP_002878223.1	g1979
OG0015505	XP_002878222.2	g11210
OG0015506	XP_002878182.1	g2049
OG0015507	XP_020880799.1	g2130
OG0015508	XP_020880800.1	g18976
OG0015509	XP_020881357.1	g24775
OG0015510	XP_020881228.1	g2120
OG0015511	XP_020879754.1	g2117
OG0015512	XP_020882244.1	g2113
OG0015513	XP_020880872.1	g2099
OG0015514	XP_020875634.1	g17930, g42089, g50238, g42088
OG0015515	XP_020883625.1	g51074
OG0015516	XP_020881229.1	g2073, g19001
OG0015517	XP_020881517.1	g19014
OG0015518	XP_002876377.1	g2135
OG0015519	XP_020880242.1	g2138
OG0015520	XP_020881127.1	g3015
OG0015521	XP_002876367.1	g11261
OG0015522	XP_020882575.1	g2146
OG0015523	XP_002878074.2	g2162
OG0015524	XP_020880891.1	g2165
OG0015525	XP_020882511.1	g2168
OG0015526	XP_020879841.1	g2172
OG0015527	XP_002878056.1	g19052
OG0015528	XP_002878051.1	g2181
OG0015529	XP_020880202.1	g19059
OG0015530	XP_020880203.1	g19060
OG0015531	XP_002876318.1	g19072
OG0015532	XP_020890195.1	g40840
OG0015533	XP_002876299.1	g2211
OG0015534	XP_002878031.1	g2215, g19099
OG0015535	XP_020882367.1	g2218
OG0015536	XP_020881586.1	g2222
OG0015537	XP_002876289.1	g11279
OG0015538	XP_020882278.1	g10396
OG0015539	XP_002876285.1	g2233
OG0015540	XP_020881542.1	g2237
OG0015541	XP_002878009.1	g2257
OG0015542	XP_002878006.1	g2252
OG0015543	XP_020882158.1	g2245
OG0015544	XP_002876276.1	g2244
OG0015545	XP_020880470.1	g2264
OG0015546	XP_002888640.1	g44862
OG0015547	XP_020881312.1	g19147
OG0015548	XP_002876261.1	g2278
OG0015549	XP_020879943.1	g2285
OG0015550	XP_020880618.1	g2289
OG0015551	XP_020879620.1	g19154
OG0015552	XP_020881773.1	g11299
OG0015553	XP_002877974.1	g19155
OG0015554	XP_002876249.1	g19160
OG0015555	XP_020891123.1	g53982
OG0015556	XP_002883685.1	g46790
OG0015557	XP_020881463.1	g19172
OG0015558	XP_020882458.1	g2323
OG0015559	XP_002876230.1	g11305
OG0015561	XP_002877926.1	g2342
OG0015562	XP_002886301.1	g5890
OG0015563	XP_020881158.1	g2384
OG0015565	XP_002877896.1	g2388
OG0015566	XP_002877889.1	g2406
OG0015567	XP_002876165.1	g19224
OG0015568	XP_020880194.1	g19227
OG0015569	XP_002876159.1	g19230
OG0015570	XP_020881999.1	g11328
OG0015571	XP_020884385.1	g935
OG0015572	XP_020885719.1	g39444
OG0015573	XP_020888513.1	g28424
OG0015574	XP_002864243.1	g28423
OG0015575	XP_002865969.1	g41279
OG0015576	XP_002864235.1	g41278
OG0015577	XP_002868163.1	g17608, g24401
OG0015578	XP_002883522.1	g6453
OG0015579	XP_020887939.1	g6452
OG0015580	XP_020888495.1	g13511
OG0015581	XP_020886160.1	g11707
OG0015582	XP_020888777.1	g11706
OG0015583	XP_002885671.1	g11700
OG0015584	XP_020886071.1	g13517
OG0015585	XP_020889352.1	g6436
OG0015586	XP_002883574.1	g6422
OG0015587	XP_002863091.1	g6420
OG0015588	XP_002883590.1	g6410
OG0015589	XP_002883591.1	g6409
OG0015590	XP_020887961.1	g6396
OG0015591	XP_020887963.1	g6395
OG0015592	XP_002883636.1	g13534
OG0015593	XP_002885751.1	g13535
OG0015594	XP_002883646.1	g11655
OG0015595	XP_020888098.1	g13549
OG0015596	XP_002883649.2	g13550
OG0015597	XP_020888955.1	g13562
OG0015598	XP_002885774.1	g11648
OG0015599	XP_002885787.1	g6359
OG0015600	XP_020886020.1	g45136
OG0015601	XP_020888659.1	g13573
OG0015602	XP_020889007.1	g11615
OG0015603	XP_020880971.1	g36968
OG0015604	XP_002885803.1	g13582
OG0015605	XP_020887401.1	g13494
OG0015606	XP_002888549.1	g41833
OG0015607	XP_020865625.1	g44931
OG0015608	XP_020889597.1	g44921
OG0015609	XP_020865655.1	g41782
OG0015610	XP_020891445.1	g44916
OG0015611	XP_020891139.1	g41724
OG0015612	XP_020891365.1	g44900
OG0015613	XP_020890213.1	g44899
OG0015614	XP_002888627.1	g41616
OG0015615	XP_020890715.1	g44875
OG0015616	XP_002887160.2	g13638
OG0015617	XP_002887157.1	g41577
OG0015618	XP_020865904.1	g41574
OG0015619	XP_020865664.1	g44852
OG0015620	XP_002872352.1	g45666
OG0015621	XP_020890594.1	g10285
OG0015622	XP_002863924.1	g18499
OG0015623	XP_002865670.1	g1636
OG0015624	XP_020891769.1	g10244
OG0015625	XP_002863907.1, XP_002863048.1	g10246
OG0015626	XP_020886670.1	g13982
OG0015627	XP_002868396.1	g17895
OG0015628	XP_020887658.1	g6021
OG0015629	XP_002886163.1	g6017
OG0015630	XP_020886332.1	g6009
OG0015631	XP_020889459.1	g13958
OG0015632	XP_020888398.1	g13765
OG0015633	XP_020886325.1	g13952
OG0015634	XP_020889316.1	g5988
OG0015635	XP_002884187.1	g13936
OG0015636	XP_020888883.1	g5984
OG0015637	XP_002886048.1	g13915
OG0015638	XP_002886044.1	g5964
OG0015639	XP_020888902.1	g13803
OG0015640	XP_020884355.1	g51978
OG0015641	XP_020884139.1	g38153
OG0015642	XP_020883991.1	g51970
OG0015643	XP_002881752.1	g51966
OG0015644	XP_002881749.1	g51965
OG0015645	XP_020879714.1	g5023
OG0015646	XP_020883143.1	g37369
OG0015647	XP_020885435.1	g51946
OG0015648	XP_002879883.1	g51944
OG0015649	XP_020883742.1	g37357
OG0015650	XP_020874923.1	g16760
OG0015651	XP_002881711.1	g37348
OG0015653	XP_002879844.1	g38138
OG0015654	XP_020883995.1	g51837
OG0015655	XP_020884180.1	g51834
OG0015656	XP_020884179.1	g51833
OG0015657	XP_002881682.1	g51824
OG0015658	XP_020883513.1	g37326
OG0015659	XP_002881668.1	g51787
OG0015660	XP_002879805.2	g51780
OG0015661	XP_020883745.1	g51773
OG0015662	XP_002881630.1	g51752
OG0015663	XP_020883464.1	g37305
OG0015664	XP_020885531.1	g51742
OG0015665	XP_002882775.1	g1678
OG0015666	XP_002881620.1	g51740
OG0015668	XP_002879762.1	g51736
OG0015669	XP_020882889.1	g51732
OG0015670	XP_020882920.1	g37286
OG0015671	XP_020880915.1	g10773
OG0015672	XP_002879752.1	g37284
OG0015673	XP_002881591.1	g37273
OG0015674	XP_020882755.1	g37270
OG0015675	XP_020882883.1	g37257
OG0015676	XP_002879729.2	g51701
OG0015677	XP_002881566.1	g51700
OG0015678	XP_002874554.1	g40230
OG0015679	XP_002881561.1	g37241
OG0015680	XP_020885383.1	g37236
OG0015681	XP_002879707.1	g37231
OG0015682	XP_002875637.1	g19612
OG0015683	XP_020883399.1	g38078
OG0015684	XP_002881524.1, XP_020884288.1	g51660
OG0015686	XP_020885180.1	g38066
OG0015687	XP_002881498.1	g37202
OG0015688	XP_002879656.1	g37199
OG0015689	XP_020883613.1	g38056
OG0015690	XP_002881489.1	g37195
OG0015691	XP_020883838.1	g38054
OG0015692	XP_020883893.1	g51620
OG0015693	XP_020884578.1	g51618
OG0015694	XP_020885770.1	g51610
OG0015695	XP_020877638.1	g40412
OG0015696	XP_020877662.1	g25598
OG0015698	XP_020877636.1	g40434
OG0015699	XP_002874798.1	g45155
OG0015700	XP_002874804.1	g40443
OG0015701	XP_002865455.1	g11138
OG0015702	XP_020874796.1	g48901, g16981
OG0015703	XP_020877743.1	g45145
OG0015704	XP_020879625.1	g11129
OG0015705	XP_020875880.1	g40385
OG0015706	XP_020877647.1	g40407
OG0015707	XP_002880372.2	g38539
OG0015708	XP_002880377.1	g38533
OG0015710	XP_020884479.1	g38527
OG0015711	XP_020884185.1	g50877
OG0015713	XP_002878582.1	g38513
OG0015714	XP_020883046.1	g38512
OG0015716	XP_002878604.2	g50893
OG0015717	XP_020884637.1	g50897
OG0015718	XP_002880452.1	g38484
OG0015719	XP_002878638.1	g38458
OG0015720	XP_020885240.1	g38448
OG0015721	XP_002878677.1	g38438
OG0015722	XP_020884086.1	g38435
OG0015723	XP_020884080.1	g38434
OG0015724	XP_002878687.2	g38432
OG0015725	XP_002878705.1	g38410
OG0015726	XP_002878860.1	g38329
OG0015727	XP_020883315.1	g36850
OG0015728	XP_002878909.1	g38305
OG0015729	XP_002880742.1	g38301
OG0015730	XP_020883036.1	g51032
OG0015731	XP_020884531.1	g38292
OG0015732	XP_020884449.1	g38286
OG0015733	XP_020885109.1	g36818
OG0015734	XP_002880634.1	g51029
OG0015735	XP_020885374.1	g38290
OG0015736	XP_020884954.1	g36795
OG0015737	XP_002878748.1	g38384
OG0015738	XP_020885415.1	g38325
OG0015739	XP_020869343.1	g32290
OG0015740	XP_002893943.1	g28218
OG0015741	XP_020868437.1	g28204
OG0015742	XP_002893975.1	g28173
OG0015743	XP_002891285.2	g28155
OG0015744	XP_002893987.1	g53844
OG0015745	XP_002891225.1	g27955
OG0015746	XP_002893915.1	g35929, g27923
OG0015747	XP_020868905.1	g27922
OG0015748	XP_020870094.1	g27913
OG0015749	XP_002891198.1	g27910
OG0015750	XP_020868625.1	g33023
OG0015751	XP_020866466.1	g33009
OG0015752	XP_002891182.1	g27884
OG0015753	XP_020869397.1	g27865
OG0015754	XP_002891108.1	g27864
OG0015755	XP_020867439.1	g27862
OG0015756	XP_002891102.1	g27861
OG0015757	XP_020867316.1	g27860
OG0015758	XP_020868951.1	g50751
OG0015759	XP_002891089.1	g27812
OG0015760	XP_002891083.1	g32747
OG0015761	XP_002893769.1	g32671
OG0015762	XP_020877488.1	g40229
OG0015763	XP_020877458.1	g40225
OG0015764	XP_020877463.1	g40231
OG0015765	XP_002874604.1	g40284
OG0015766	XP_002872489.1	g40290
OG0015767	XP_020876794.1	g40292
OG0015768	XP_002872493.1	g40294
OG0015769	XP_020876854.1	g40296
OG0015770	XP_020876855.1	g40297
OG0015771	XP_002874613.1	g40298
OG0015772	XP_020878560.1	g40301
OG0015773	XP_020876688.1	g40303
OG0015774	XP_002872516.1	g40313
OG0015775	XP_002874639.1	g40326
OG0015776	XP_020879098.1	g40338
OG0015777	XP_020876555.1	g40339
OG0015778	XP_002874661.1	g40340
OG0015780	XP_002872555.1	g40355
OG0015781	XP_020876071.1	g25729
OG0015782	XP_002872570.1	g40358
OG0015783	XP_002872587.1	g40372
OG0015784	XP_020878318.1	g40373
OG0015785	XP_020877443.1	g40376
OG0015787	XP_020877024.1	g40378
OG0015788	XP_002874711.1	g25689
OG0015789	XP_002871866.1	g29097
OG0015790	XP_002872208.1	g4865
OG0015791	XP_020883562.1	g38264
OG0015792	XP_002865635.1	g10266
OG0015793	XP_020879589.1	g4836, g10115
OG0015794	XP_020879101.1	g18524, g4825
OG0015795	XP_020878668.1	g4824
OG0015796	XP_002872245.1	g10119
OG0015797	XP_020876950.1	g18517
OG0015798	XP_002872272.1	g4689
OG0015799	XP_002872273.1	g4688
OG0015800	XP_020876910.1	g10161
OG0015801	XP_020886939.1	g1441, g13813, g13872
OG0015802	XP_020888177.1	g13871
OG0015803	XP_002883952.1	g5938
OG0015804	XP_020887986.1	g5933
OG0015805	XP_002883944.1	g13864
OG0015806	XP_020886993.1	g5919
OG0015807	XP_020887686.1	g5876
OG0015808	XP_020887325.1	g13824
OG0015809	XP_020879856.1	g2582
OG0015811	XP_020880656.1	g2917
OG0015812	XP_002877438.2	g2914
OG0015813	XP_020880442.1	g19582
OG0015814	XP_002880341.1	g37775
OG0015815	XP_002880339.1	g51578
OG0015816	XP_020883162.1	g37768
OG0015817	XP_002882134.1	g37761
OG0015818	XP_002882132.1	g37756
OG0015819	XP_020883154.1	g37755
OG0015820	XP_002882131.2	g37754
OG0015821	XP_002882127.1	g50835
OG0015822	XP_002882124.1	g37742
OG0015823	XP_002880311.1	g50832
OG0015825	XP_020883222.1	g37711
OG0015826	XP_002882095.1	g37703
OG0015827	XP_020884265.1	g50805
OG0015828	XP_002880272.1	g50804
OG0015830	XP_020882876.1	g38252
OG0015831	XP_020885069.1	g37677
OG0015832	XP_020884943.1	g52300
OG0015833	XP_020884050.1	g37644
OG0015834	XP_002882038.1	g52286
OG0015835	XP_020884250.1	g52271
OG0015836	XP_002880188.1	g37617
OG0015837	XP_002880187.1	g52263
OG0015838	XP_002880185.1	g37616
OG0015839	XP_002880167.1	g52226
OG0015840	XP_002880165.1	g37593
OG0015841	XP_020882744.1	g52230
OG0015842	XP_020883937.1	g52231
OG0015843	XP_020886293.1	g13988
OG0015844	XP_020883047.1	g38240
OG0015845	XP_002880151.1	g37577
OG0015847	XP_020885644.1	g52203
OG0015848	XP_002880143.1	g52197
OG0015849	XP_020876343.1	g25520
OG0015850	XP_002881980.2	g52193
OG0015851	XP_020882768.1	g38237
OG0015852	XP_002881961.1	g38230
OG0015853	XP_002880076.1	g52147
OG0015854	XP_002881935.1	g52134
OG0015855	XP_002880064.1	g38221
OG0015856	XP_020883600.1	g37508
OG0015857	XP_020884207.1	g52118
OG0015858	XP_020884586.1	g38211
OG0015859	XP_020883302.1	g37495
OG0015860	XP_020883354.1	g38207
OG0015861	XP_002881886.1	g37484
OG0015862	XP_020885319.1	g38199
OG0015863	XP_020885410.1	g37470
OG0015864	XP_002880007.1	g52087
OG0015865	XP_002880006.2	g37466
OG0015866	XP_020882992.1	g38195
OG0015868	XP_002881865.1	g38194
OG0015869	XP_020883439.1	g52071
OG0015870	XP_002881828.1	g52044
OG0015871	XP_002879962.1	g52021
OG0015872	XP_020883757.1	g37403
OG0015874	XP_002881807.1	g52011
OG0015875	XP_020883576.1	g52016
OG0015876	XP_020884164.1	g38165
OG0015877	XP_002879936.1	g37393
OG0015878	XP_020883865.1	g51993
OG0015879	XP_020882605.1	g10870
OG0015880	XP_020888114.1	g10904
OG0015882	XP_020888148.1	g7921
OG0015883	XP_020888142.1	g12701
OG0015884	XP_002884292.1	g7919
OG0015885	XP_002884294.1	g7911
OG0015886	XP_020888161.1	g12742
OG0015887	XP_002884303.1	g7904
OG0015888	XP_020886122.1	g12748
OG0015889	XP_020886123.1	g7903
OG0015890	XP_020886917.1	g7895
OG0015891	XP_002882219.1	g7881
OG0015892	XP_020886900.1	g7882
OG0015893	XP_002884320.1	g7874
OG0015894	XP_020887332.1	g12682
OG0015895	XP_020888067.1	g12757
OG0015896	XP_020888068.1	g7861
OG0015897	XP_020888066.1	g7860
OG0015898	XP_002882249.1	g12677
OG0015900	XP_020889330.1	g7855
OG0015901	XP_020887903.1	g7841
OG0015902	XP_020889456.1	g12665
OG0015904	XP_020887190.1	g12656
OG0015905	XP_002884367.1	g12651
OG0015906	XP_020888894.1	g7820
OG0015907	XP_002884404.1	g7816
OG0015908	XP_020888933.1	g7811
OG0015909	XP_002882306.1	g12791
OG0015910	XP_020887045.1	g12802
OG0015911	XP_002884417.1	g7803
OG0015912	XP_002884422.1	g7799
OG0015913	XP_002884423.1	g7796
OG0015914	XP_020887016.1	g12797
OG0015915	XP_020887013.1	g7784
OG0015916	XP_020887001.1	g7783
OG0015917	XP_020889021.1	g7768, g7777
OG0015918	XP_020889341.1	g12811
OG0015919	XP_020889398.1	g7741
OG0015920	XP_020886522.1	g12830, g12825
OG0015921	XP_002882400.1	g7715
OG0015922	XP_002882403.1	g12564
OG0015923	XP_020886780.1	g12560
OG0015924	XP_002882410.2	g12862
OG0015925	XP_020874229.1	g46921
OG0015926	XP_002882420.1	g12551
OG0015927	XP_020886155.1	g7693
OG0015928	XP_020887211.1	g12534
OG0015929	XP_020886802.1	g12531
OG0015930	XP_002882434.1	g12528
OG0015931	XP_002884536.1	g12526
OG0015932	XP_020887893.1	g12525
OG0015933	XP_020875666.1	g46807
OG0015934	XP_020889250.1	g12922
OG0015936	XP_020887551.1	g12493
OG0015937	XP_002884579.1	g12488
OG0015938	XP_020887526.1	g7647
OG0015940	XP_020887995.1	g12470
OG0015941	XP_002884616.1	g12464
OG0015942	XP_020889275.1	g12946
OG0015943	XP_002882508.1	g12458
OG0015944	XP_020887080.1	g7590
OG0015945	XP_002882535.1	g12973
OG0015946	XP_020889567.1	g7581
OG0015947	XP_020885964.1	g7577
OG0015948	XP_002882540.1	g7575
OG0015949	XP_002882542.1	g12980
OG0015950	XP_020889303.1	g12434
OG0015951	XP_002882550.1	g7567
OG0015952	XP_020888868.1	g7563
OG0015953	XP_020888508.1	g12428
OG0015954	XP_002882566.1	g12994
OG0015955	XP_020887358.1	g7543
