Orthogroup	Arabidopsis_lyrata_NCBI	Rorippa_islandica
OG0015130	XP_020890211.1	Roisl.0004s0512.1.p
OG0015131	XP_002888955.1	Roisl.0004s0508.1.p
OG0015132	XP_002888960.1	Roisl.0004s0501.1.p
OG0015133	XP_002878867.1	Roisl.0023s0110.1.p
OG0015134	XP_002880630.1	Roisl.0214s0021.1.p
OG0015135	XP_002887534.1	Roisl.0004s0477.1.p
OG0015136	XP_002887536.1	Roisl.0004s0472.1.p
OG0015137	XP_002888972.1	Roisl.0004s0470.1.p
OG0015138	XP_020890840.1	Roisl.0004s0464.1.p
OG0015139	XP_002887547.1	Roisl.0004s0442.1.p
OG0015140	XP_020879994.1	Roisl.0011s0088.1.p
OG0015141	XP_020891187.1	Roisl.0004s0436.1.p
OG0015142	XP_020891188.1	Roisl.0004s0435.1.p
OG0015143	XP_020889973.1	Roisl.0004s0431.1.p
OG0015144	XP_020865799.1	Roisl.0004s0425.1.p
OG0015145	XP_020890662.1	Roisl.0004s0424.1.p
OG0015146	XP_002887558.1	Roisl.0004s0422.1.p
OG0015147	XP_020889622.1	Roisl.0019s0691.1.p
OG0015148	XP_020889619.1	Roisl.0019s0690.1.p
OG0015149	XP_020865731.1	Roisl.0019s0681.1.p
OG0015150	XP_002887202.1	Roisl.0019s0680.1.p
OG0015151	XP_020889995.1	Roisl.0019s0675.1.p
OG0015152	XP_002887207.2	Roisl.0019s0670.1.p
OG0015153	XP_002887211.1	Roisl.0019s0662.1.p
OG0015154	XP_002887214.1	Roisl.0019s0652.1.p
OG0015155	XP_002888693.1	Roisl.0019s0651.1.p
OG0015156	XP_020889701.1	Roisl.0019s0638.1.p
OG0015157	XP_002888705.1	Roisl.0019s0628.1.p
OG0015158	XP_020889980.1	Roisl.0019s0600.1.p
OG0015159	XP_002867449.1	Roisl.0022s0526.1.p
OG0015160	XP_020875291.1	Roisl.0044s0007.1.p
OG0015161	XP_020872609.1	Roisl.0044s0008.1.p
OG0015162	XP_002867439.1	Roisl.0044s0012.1.p
OG0015164	XP_002869476.1	Roisl.0044s0021.1.p
OG0015165	XP_002869462.1	Roisl.0044s0043.1.p
OG0015166	XP_020874784.1	Roisl.0044s0044.1.p
OG0015167	XP_020875094.1	Roisl.0044s0057.1.p
OG0015169	XP_020874615.1	Roisl.0044s0065.1.p
OG0015170	XP_002867420.1	Roisl.0044s0073.1.p
OG0015171	XP_020882286.1	Roisl.0031s0092.1.p
OG0015172	XP_002887945.2	Roisl.0010s0192.1.p
OG0015173	XP_020889855.1	Roisl.0010s0204.1.p
OG0015174	XP_002887931.1	Roisl.0050s0107.1.p
OG0015175	XP_020872924.1	Roisl.0009s0275.1.p
OG0015176	XP_002870728.1	Roisl.0009s0251.1.p
OG0015177	XP_020875357.1	Roisl.0009s0221.1.p
OG0015178	XP_020872393.1	Roisl.0009s0218.1.p
OG0015179	XP_020874222.1	Roisl.0009s0216.1.p
OG0015180	XP_002877258.1	Roisl.0208s0045.1.p
OG0015181	XP_020879949.1	Roisl.0208s0022.1.p
OG0015182	XP_020881516.1	Roisl.0185s0044.1.p
OG0015183	XP_002877110.1	Roisl.0025s0073.1.p
OG0015184	XP_020881980.1	Roisl.0188s0120.1.p
OG0015185	XP_020881549.1	Roisl.0025s0027.1.p
OG0015186	XP_020880227.1	Roisl.0011s0572.1.p
OG0015187	XP_002877061.1	Roisl.0011s0555.1.p
OG0015188	XP_002875388.1	Roisl.0011s0544.1.p
OG0015189	XP_002875384.1	Roisl.0011s0541.1.p
OG0015190	XP_002877044.1	Roisl.0011s0531.1.p
OG0015191	XP_002875369.2	Roisl.0011s0519.1.p
OG0015192	XP_020880805.1	Roisl.0011s0509.1.p
OG0015193	XP_020881368.1	Roisl.0011s0505.1.p
OG0015194	XP_002875358.1	Roisl.0011s0504.1.p
OG0015195	XP_020880797.1	Roisl.0011s0503.1.p
OG0015196	XP_002877014.1	Roisl.0011s0497.1.p
OG0015197	XP_002877008.1	Roisl.0011s0485.1.p
OG0015198	XP_020880415.1	Roisl.0011s0475.1.p
OG0015199	XP_020882470.1	Roisl.0011s0456.1.p
OG0015200	XP_020880204.1	Roisl.0011s0452.1.p
OG0015201	XP_020881163.1	Roisl.0011s0448.1.p
OG0015202	XP_020880094.1	Roisl.0011s0432.1.p
OG0015203	XP_002876976.1	Roisl.0011s0424.1.p
OG0015204	XP_002875311.1	Roisl.0011s0386.1.p
OG0015205	XP_020880635.1	Roisl.0011s0380.1.p
OG0015206	XP_020880287.1	Roisl.0011s0377.1.p
OG0015207	XP_002875299.2	Roisl.0011s0376.1.p
OG0015208	XP_020867432.1	Roisl.0007s0296.1.p
OG0015209	XP_020881694.1	Roisl.0011s0341.1.p
OG0015210	XP_020882047.1	Roisl.0011s0337.1.p
OG0015211	XP_002875269.1	Roisl.0011s0330.1.p
OG0015212	XP_002888745.1	Roisl.0019s0538.1.p
OG0015213	XP_002863114.2	Roisl.0019s0548.1.p
OG0015214	XP_020889787.1	Roisl.0019s0587.1.p
OG0015215	XP_002887240.1	Roisl.0019s0588.1.p
OG0015216	XP_020890389.1	Roisl.0019s0591.1.p
OG0015217	XP_020874501.1	Roisl.0002s0221.1.p
OG0015218	XP_020891192.1	Roisl.0019s0620.1.p
OG0015219	XP_002865215.1	Roisl.0005s0235.1.p
OG0015220	XP_020866532.1	Roisl.0005s0236.1.p
OG0015221	XP_020867421.1	Roisl.0005s0259.1.p
OG0015222	XP_020888030.1	Roisl.0005s0264.1.p
OG0015223	XP_020871508.1	Roisl.0005s0287.1.p
OG0015224	XP_002865252.1	Roisl.0005s0324.1.p
OG0015225	XP_020885764.1	Roisl.0005s0325.1.p
OG0015226	XP_020885771.1	Roisl.0005s0326.1.p
OG0015227	XP_020888491.1	Roisl.0066s0223.1.p
OG0015228	XP_020877457.1	Roisl.0005s0367.1.p
OG0015229	XP_002894216.1	Roisl.0006s0043.1.p
OG0015230	XP_020866717.1	Roisl.0006s0047.1.p
OG0015231	XP_020866697.1	Roisl.0006s0053.1.p
OG0015232	XP_020866735.1	Roisl.0006s0057.1.p
OG0015233	XP_020866709.1	Roisl.0006s0058.1.p
OG0015234	XP_002891545.1	Roisl.0006s0060.1.p
OG0015235	XP_020866704.1	Roisl.0006s0061.1.p
OG0015236	XP_002894226.1	Roisl.0006s0064.1.p
OG0015237	XP_002894234.1	Roisl.0006s0076.1.p
OG0015238	XP_002894245.1	Roisl.0006s0086.1.p
OG0015239	XP_020867279.1	Roisl.0006s0098.1.p
OG0015240	XP_002894253.1	Roisl.0006s0099.1.p
OG0015241	XP_020867974.1	Roisl.0006s0110.1.p
OG0015242	XP_020867977.1	Roisl.0006s0111.1.p
OG0015243	XP_002894266.1	Roisl.0006s0123.1.p
OG0015244	XP_002894284.1	Roisl.0006s0153.1.p
OG0015245	XP_020869713.1	Roisl.0006s0170.1.p
OG0015246	XP_002891617.1	Roisl.0006s0171.1.p
OG0015247	XP_020883254.1	Roisl.0006s0186.1.p
OG0015248	XP_020870338.1	Roisl.0006s0200.1.p
OG0015249	XP_002891640.1	Roisl.0006s0201.1.p
OG0015250	XP_020869126.1	Roisl.0006s0202.1.p
OG0015251	XP_020891525.1	Roisl.0115s0096.1.p
OG0015252	XP_002880597.1	Roisl.0051s0043.1.p
OG0015253	XP_002891654.2	Roisl.0006s0228.1.p
OG0015254	XP_020869703.1	Roisl.0006s0234.1.p
OG0015255	XP_002894367.1	Roisl.0006s0291.1.p
OG0015256	XP_020869167.1	Roisl.0006s0282.1.p
OG0015257	XP_020868204.1	Roisl.0006s0280.1.p
OG0015258	XP_002869651.1	Roisl.0022s0235.1.p
OG0015259	XP_020868694.1	Roisl.0006s0305.1.p
OG0015260	XP_020868695.1	Roisl.0006s0306.1.p
OG0015261	XP_002894389.1	Roisl.0006s0316.1.p
OG0015262	XP_002891705.1	Roisl.0006s0318.1.p
OG0015263	XP_002894392.1	Roisl.0006s0320.1.p
OG0015264	XP_002891711.1	Roisl.0006s0331.1.p
OG0015265	XP_002891715.2	Roisl.0006s0336.1.p
OG0015266	XP_002891716.1	Roisl.0006s0339.1.p
OG0015267	XP_020870219.1	Roisl.0006s0346.1.p
OG0015268	XP_020868051.1	Roisl.0006s0352.1.p
OG0015269	XP_002894409.1	Roisl.0006s0354.1.p
OG0015270	XP_002863742.1	Roisl.0055s0060.1.p
OG0015271	XP_002865486.1	Roisl.0214s0321.1.p
OG0015272	XP_002865475.1	Roisl.0214s0293.1.p
OG0015273	XP_020879686.1	Roisl.0214s0280.1.p
OG0015274	XP_002865451.2	Roisl.0012s0060.1.p
OG0015275	XP_002865450.1	Roisl.0012s0061.1.p
OG0015276	XP_020883851.1	Roisl.0028s0760.1.p
OG0015277	XP_020883193.1	Roisl.0028s0767.1.p
OG0015278	XP_002881297.1	Roisl.0028s0772.1.p
OG0015279	XP_002879468.1	Roisl.0028s0773.1.p
OG0015280	XP_020885284.1	Roisl.0028s0788.1.p
OG0015281	XP_020885536.1	Roisl.0028s0814.1.p
OG0015282	XP_020885500.1	Roisl.0028s0819.1.p
OG0015283	XP_002879481.1	Roisl.0028s0821.1.p
OG0015284	XP_020885283.1	Roisl.0028s0823.1.p
OG0015285	XP_020884898.1	Roisl.0028s0835.1.p
OG0015286	XP_002879500.2	Roisl.0028s0851.1.p
OG0015287	XP_020883165.1	Roisl.0028s0872.1.p
OG0015288	XP_020882230.1	Roisl.0188s0096.1.p
OG0015289	XP_020883017.1	Roisl.0028s0916.1.p
OG0015290	XP_020883015.1	Roisl.0028s0919.1.p
OG0015291	XP_020883013.1	Roisl.0028s0920.1.p
OG0015292	XP_002881375.1	Roisl.0028s0926.1.p
OG0015293	XP_020883896.1	Roisl.0028s0928.1.p
OG0015294	XP_020884114.1	Roisl.0028s0929.1.p
OG0015295	XP_020884540.1	Roisl.0028s0958.1.p
OG0015296	XP_020885487.1	Roisl.0028s0962.1.p
OG0015297	XP_020884546.1	Roisl.0028s0967.1.p
OG0015298	XP_002879558.1	Roisl.0028s0977.1.p
OG0015299	XP_020891377.1	Roisl.0041s0070.1.p
OG0015300	XP_020883709.1	Roisl.0028s1003.1.p
OG0015301	XP_020883696.1	Roisl.0028s1019.1.p
OG0015302	XP_020874816.1	Roisl.0091s0365.1.p
OG0015303	XP_020875336.1	Roisl.0091s0373.1.p
OG0015304	XP_020874447.1	Roisl.0047s0037.1.p
OG0015305	XP_020875371.1	Roisl.0091s0379.1.p
OG0015306	XP_020874453.1	Roisl.0091s0385.1.p
OG0015307	XP_020874541.1	Roisl.0091s0390.1.p
OG0015308	XP_020874542.1	Roisl.0091s0395.1.p
OG0015309	XP_020874536.1	Roisl.0091s0412.1.p
OG0015310	XP_020875080.1	Roisl.0091s0429.1.p
OG0015311	XP_020875072.1	Roisl.0091s0430.1.p
OG0015312	XP_002867982.1	Roisl.0091s0448.1.p
OG0015313	XP_020872783.1	Roisl.0091s0453.1.p
OG0015314	XP_020872693.1	Roisl.0091s0467.1.p
OG0015315	XP_002868001.1	Roisl.0091s0485.1.p
OG0015316	XP_020875241.1	Roisl.0091s0491.1.p
OG0015318	XP_020872369.1	Roisl.0091s0508.1.p
OG0015320	XP_002868009.1	Roisl.0091s0513.1.p
OG0015321	XP_002880654.1	Roisl.0023s0020.1.p
OG0015322	XP_002870075.1	Roisl.0091s0526.1.p
OG0015323	XP_002870087.1	Roisl.0091s0552.1.p
OG0015324	XP_002868041.1	Roisl.0091s0554.1.p
OG0015325	XP_020873201.1	Roisl.0091s0555.1.p
OG0015326	XP_020875200.1	Roisl.0091s0568.1.p
OG0015327	XP_020875333.1	Roisl.0091s0601.1.p
OG0015328	XP_002870120.1	Roisl.0091s0624.1.p
OG0015329	XP_002870121.1	Roisl.0091s0627.1.p
OG0015330	XP_002870448.1	Roisl.0053s0080.1.p
OG0015331	XP_002865197.1	Roisl.0005s0184.1.p
OG0015332	XP_020879900.1	Roisl.0188s0072.1.p
OG0015333	XP_002876062.1	Roisl.0046s1051.1.p
OG0015334	XP_020881606.1	Roisl.0046s1031.1.p
OG0015335	XP_002876048.2	Roisl.0046s1024.1.p
OG0015336	XP_002877760.1	Roisl.0046s1009.1.p
OG0015337	XP_002876029.2	Roisl.0046s0981.1.p
OG0015338	XP_020879854.1	Roisl.0046s0979.1.p
OG0015339	XP_002876026.1	Roisl.0046s0975.1.p
OG0015340	XP_020881929.1	Roisl.0046s0959.1.p
OG0015341	XP_002876018.2	Roisl.0046s0958.1.p
OG0015342	XP_020882419.1	Roisl.0046s0950.1.p
OG0015343	XP_002865911.1, XP_002862543.1	Roisl.0189s0119.1.p
OG0015344	XP_020880591.1	Roisl.0189s0137.1.p
OG0015345	XP_002865899.1	Roisl.0189s0146.1.p
OG0015346	XP_020890179.1	Roisl.0189s0154.1.p
OG0015347	XP_020890172.1	Roisl.0189s0155.1.p
OG0015348	XP_002865887.2	Roisl.0189s0165.1.p
OG0015349	XP_002864144.1	Roisl.0189s0168.1.p
OG0015350	XP_020866013.1	Roisl.0189s0185.1.p
OG0015351	XP_020871626.1	Roisl.0189s0211.1.p
OG0015352	XP_002865872.1	Roisl.0189s0205.1.p
OG0015353	XP_020871145.1	Roisl.0189s0202.1.p
OG0015354	XP_002862981.1	Roisl.0189s0214.1.p
OG0015355	XP_002864091.1	Roisl.0012s0012.1.p
OG0015356	XP_020878671.1	Roisl.0081s0009.1.p
OG0015357	XP_002864093.1	Roisl.0081s0008.1.p
OG0015358	XP_002883761.1	Roisl.0214s0129.1.p
OG0015359	XP_002885895.1	Roisl.0066s0446.1.p
OG0015360	XP_002883819.2	Roisl.0066s0401.1.p
OG0015361	XP_002885903.1	Roisl.0062s0024.1.p
OG0015362	XP_020887198.1	Roisl.0062s0023.1.p
OG0015363	XP_002883812.1	Roisl.0066s0443.1.p
OG0015364	XP_002883829.2	Roisl.0062s0012.1.p
OG0015365	XP_020887294.1	Roisl.0062s0009.1.p
OG0015366	XP_020888996.1	Roisl.0062s0004.1.p
OG0015367	XP_020888086.1	Roisl.0047s0063.1.p
OG0015368	XP_002883848.1	Roisl.0047s0060.1.p
OG0015369	XP_020886824.1	Roisl.0047s0039.1.p
OG0015370	XP_002883884.1	Roisl.0045s0101.1.p
OG0015371	XP_020887938.1	Roisl.0045s0087.1.p
OG0015372	XP_002885955.1	Roisl.0045s0085.1.p
OG0015373	XP_002883932.1	Roisl.0045s0013.1.p
OG0015374	XP_020880455.1	Roisl.0185s0081.1.p
OG0015375	XP_020889359.1	Roisl.0065s0004.1.p
OG0015376	XP_020889070.1	Roisl.0012s0001.1.p
OG0015377	XP_020888609.1	Roisl.0066s0270.1.p
OG0015378	XP_020887486.1	Roisl.0066s0266.1.p
OG0015379	XP_020873406.1	Roisl.0008s0206.1.p
OG0015380	XP_020873495.1	Roisl.0008s0188.1.p
OG0015381	XP_002867690.1, XP_020872515.1	Roisl.0008s0187.1.p
OG0015382	XP_020873392.1	Roisl.0091s0023.1.p
OG0015383	XP_020873409.1	Roisl.0091s0025.1.p
OG0015384	XP_002869799.1	Roisl.0091s0030.1.p
OG0015385	XP_020873686.1	Roisl.0091s0046.1.p
OG0015386	XP_002869819.2	Roisl.0091s0067.1.p
OG0015387	XP_020873677.1	Roisl.0091s0070.1.p
OG0015388	XP_020873777.1	Roisl.0091s0105.1.p
OG0015389	XP_002867914.1	Roisl.0091s0316.1.p
OG0015390	XP_002867893.1	Roisl.0091s0299.1.p
OG0015391	XP_020872754.1	Roisl.0091s0277.1.p
OG0015392	XP_002869927.1	Roisl.0091s0260.1.p
OG0015393	XP_002869925.1	Roisl.0091s0254.1.p
OG0015394	XP_002867872.1	Roisl.0091s0248.1.p
OG0015395	XP_020875731.1	Roisl.0091s0241.1.p
OG0015396	XP_020873942.1	Roisl.0091s0239.1.p
OG0015397	XP_020875590.1	Roisl.0091s0215.1.p
OG0015398	XP_020875589.1	Roisl.0091s0214.1.p
OG0015399	XP_002869899.1	Roisl.0091s0210.1.p
OG0015400	XP_002869895.2	Roisl.0091s0202.1.p
OG0015402	XP_020872906.1	Roisl.0091s0198.1.p
OG0015403	XP_002867854.1	Roisl.0091s0197.1.p
OG0015404	XP_002871951.1	Roisl.0002s0103.1.p
OG0015405	XP_020873714.1	Roisl.0091s0181.1.p
OG0015406	XP_020873497.1	Roisl.0091s0180.1.p
OG0015407	XP_002869877.1	Roisl.0091s0168.1.p
OG0015408	XP_020873257.1	Roisl.0091s0162.1.p
OG0015409	XP_020881291.1	Roisl.0011s0028.1.p
OG0015410	XP_020873824.1	Roisl.0091s0147.1.p
OG0015411	XP_020873234.1	Roisl.0091s0143.1.p
OG0015412	XP_002893977.1	Roisl.0179s0083.1.p
OG0015413	XP_020873270.1	Roisl.0091s0136.1.p
OG0015414	XP_002867926.1	Roisl.0091s0332.1.p
OG0015415	XP_020872090.1	Roisl.0091s0342.1.p
OG0015417	XP_020876968.1	Roisl.0046s0425.1.p
OG0015418	XP_020890232.1	Roisl.0010s0185.1.p
OG0015419	XP_002865541.1	Roisl.0041s0065.1.p
OG0015420	XP_020869468.1	Roisl.0189s0011.1.p
OG0015421	XP_020873958.1	Roisl.0002s0031.1.p
OG0015422	XP_002868130.1	Roisl.0002s0013.1.p
OG0015423	XP_020873961.1	Roisl.0091s0693.1.p
OG0015424	XP_002868139.1	Roisl.0002s0028.1.p
OG0015425	XP_002870144.1	Roisl.0091s0690.1.p
OG0015426	XP_002868107.1	Roisl.0091s0657.1.p
OG0015427	XP_020875164.1	Roisl.0091s0671.1.p
OG0015428	XP_020875277.1	Roisl.0091s0673.1.p
OG0015429	XP_020874001.1	Roisl.0091s0642.1.p
OG0015430	XP_002882155.1	Roisl.0016s0018.1.p
OG0015431	XP_020887055.1	Roisl.0016s0027.1.p
OG0015432	XP_020887054.1	Roisl.0016s0029.1.p
OG0015433	XP_020886462.1	Roisl.0016s0031.1.p
OG0015434	XP_020885946.1	Roisl.0016s0041.1.p
OG0015435	XP_020887463.1	Roisl.0016s0055.1.p
OG0015436	XP_020886090.1	Roisl.0016s0065.1.p
OG0015437	XP_020867755.1	Roisl.0024s0620.1.p
OG0015438	XP_002865061.1	Roisl.0024s0627.1.p
OG0015439	XP_020881924.1	Roisl.0072s0012.1.p
OG0015440	XP_002887679.1	Roisl.0004s0161.1.p
OG0015441	XP_020887408.1	Roisl.0024s0647.1.p
OG0015442	XP_020880290.1	Roisl.0011s0378.1.p
OG0015443	XP_002866769.1	Roisl.0024s0661.1.p
OG0015444	XP_020883927.1	Roisl.0024s0663.1.p
OG0015445	XP_002866775.1	Roisl.0024s0670.1.p
OG0015446	XP_020871739.1	Roisl.0024s0674.1.p
OG0015447	XP_020881767.1	Roisl.0066s0131.1.p
OG0015448	XP_002878522.1	Roisl.0066s0130.1.p
OG0015449	XP_002878521.1	Roisl.0018s0492.1.p
OG0015450	XP_002876725.1	Roisl.0018s0490.1.p
OG0015451	XP_020881763.1	Roisl.0018s0488.1.p
OG0015452	XP_002876721.1	Roisl.0018s0483.1.p
OG0015453	XP_020882106.1	Roisl.0018s0481.1.p
OG0015454	XP_002878509.1	Roisl.0018s0473.1.p
OG0015455	XP_020882118.1	Roisl.0018s0472.1.p
OG0015456	XP_020882169.1	Roisl.0018s0453.1.p
OG0015457	XP_002876708.1	Roisl.0018s0450.1.p
OG0015458	XP_002876698.1	Roisl.0018s0435.1.p
OG0015459	XP_020879708.1	Roisl.0018s0423.1.p
OG0015460	XP_002876691.1	Roisl.0018s0418.1.p
OG0015461	XP_020882155.1	Roisl.0018s0412.1.p
OG0015462	XP_002878474.1	Roisl.0018s0407.1.p
OG0015463	XP_002876681.1	Roisl.0018s0395.1.p
OG0015464	XP_002876671.1	Roisl.0018s0369.1.p
OG0015465	XP_020879869.1	Roisl.0018s0368.1.p
OG0015466	XP_002878444.1	Roisl.0018s0353.1.p
OG0015467	XP_020880148.1	Roisl.0018s0350.1.p
OG0015468	XP_002878427.2	Roisl.0018s0331.1.p
OG0015469	XP_002878421.2	Roisl.0018s0321.1.p
OG0015470	XP_020880836.1	Roisl.0018s0316.1.p
OG0015471	XP_020880842.1	Roisl.0018s0311.1.p
OG0015472	XP_002864138.1	Roisl.0189s0179.1.p
OG0015473	XP_020881594.1	Roisl.0018s0287.1.p
OG0015474	XP_002876620.1	Roisl.0018s0278.1.p
OG0015475	XP_002876618.1	Roisl.0018s0270.1.p
OG0015476	XP_002876611.1	Roisl.0018s0262.1.p
OG0015477	XP_020880200.1	Roisl.0018s0230.1.p
OG0015478	XP_002876596.1	Roisl.0018s0225.1.p
OG0015479	XP_020880419.1	Roisl.0018s0215.1.p
OG0015480	XP_020881140.1	Roisl.0018s0209.1.p
OG0015481	XP_020881141.1	Roisl.0018s0208.1.p
OG0015482	XP_002878899.1	Roisl.0036s0120.1.p
OG0015483	XP_020880429.1	Roisl.0018s0169.1.p
OG0015484	XP_020881182.1	Roisl.0018s0159.1.p
OG0015485	XP_020880135.1	Roisl.0018s0148.1.p
OG0015486	XP_002893427.1	Roisl.0191s0429.1.p
OG0015487	XP_020882180.1	Roisl.0018s0144.1.p
OG0015488	XP_020880874.1	Roisl.0018s0135.1.p
OG0015489	XP_020880110.1	Roisl.0008s0091.1.p
OG0015490	XP_002878307.1	Roisl.0018s0109.1.p
OG0015491	XP_020880249.1	Roisl.0018s0104.1.p
OG0015492	XP_020880117.1	Roisl.0018s0086.1.p
OG0015493	XP_020879720.1	Roisl.0018s0065.1.p
OG0015494	XP_002876501.1	Roisl.0018s0053.1.p
OG0015495	XP_002876500.1	Roisl.0018s0052.1.p
OG0015496	XP_020888163.1	Roisl.0213s0666.1.p
OG0015497	XP_020880538.1	Roisl.0018s0032.1.p
OG0015498	XP_002878242.1	Roisl.0018s0003.1.p
OG0015500	XP_002878232.1	Roisl.0026s0021.1.p
OG0015501	XP_002878227.1	Roisl.0026s0035.1.p
OG0015502	XP_020880569.1	Roisl.0026s0037.1.p
OG0015503	XP_020880557.1	Roisl.0026s0041.1.p
OG0015504	XP_002878223.1	Roisl.0026s0043.1.p
OG0015505	XP_002878222.2	Roisl.0026s0044.1.p
OG0015506	XP_002878182.1	Roisl.0026s0087.1.p
OG0015507	XP_020880799.1	Roisl.0026s0105.1.p
OG0015508	XP_020880800.1	Roisl.0026s0107.1.p
OG0015509	XP_020881357.1	Roisl.0026s0113.1.p
OG0015510	XP_020881228.1	Roisl.0026s0132.1.p
OG0015511	XP_020879754.1	Roisl.0026s0136.1.p
OG0015512	XP_020882244.1	Roisl.0026s0139.1.p
OG0015513	XP_020880872.1	Roisl.0026s0155.1.p
OG0015515	XP_020883625.1	Roisl.0026s0003.1.p
OG0015516	XP_020881229.1	Roisl.0026s0191.1.p
OG0015518	XP_002876377.1	Roisl.0046s1669.1.p
OG0015519	XP_020880242.1	Roisl.0046s1664.1.p
OG0015520	XP_020881127.1	Roisl.0027s0102.1.p
OG0015521	XP_002876367.1	Roisl.0046s1647.1.p
OG0015522	XP_020882575.1	Roisl.0046s1644.1.p
OG0015523	XP_002878074.2	Roisl.0046s1627.1.p
OG0015524	XP_020880891.1	Roisl.0046s1620.1.p
OG0015525	XP_020882511.1	Roisl.0046s1616.1.p
OG0015526	XP_020879841.1	Roisl.0046s1604.1.p
OG0015527	XP_002878056.1	Roisl.0046s1601.1.p
OG0015528	XP_002878051.1	Roisl.0046s1583.1.p
OG0015529	XP_020880202.1	Roisl.0046s1578.1.p
OG0015530	XP_020880203.1	Roisl.0046s1577.1.p
OG0015531	XP_002876318.1	Roisl.0046s1555.1.p
OG0015532	XP_020890195.1	Roisl.0010s0169.1.p
OG0015533	XP_002876299.1	Roisl.0046s1528.1.p
OG0015534	XP_002878031.1	Roisl.0046s1525.1.p
OG0015535	XP_020882367.1	Roisl.0046s1522.1.p
OG0015536	XP_020881586.1	Roisl.0084s0009.1.p
OG0015537	XP_002876289.1	Roisl.0084s0006.1.p
OG0015538	XP_020882278.1	Roisl.0046s1512.1.p
OG0015539	XP_002876285.1	Roisl.0046s1510.1.p
OG0015540	XP_020881542.1	Roisl.0046s1501.1.p
OG0015541	XP_002878009.1	Roisl.0046s1489.1.p
OG0015542	XP_002878006.1	Roisl.0046s1482.1.p
OG0015543	XP_020882158.1	Roisl.0046s1477.1.p
OG0015544	XP_002876276.1	Roisl.0046s1476.1.p
OG0015545	XP_020880470.1	Roisl.0046s1469.1.p
OG0015546	XP_002888640.1	Roisl.0019s0753.1.p
OG0015547	XP_020881312.1	Roisl.0046s1449.1.p
OG0015548	XP_002876261.1	Roisl.0046s1444.1.p
OG0015549	XP_020879943.1	Roisl.0046s1433.1.p
OG0015550	XP_020880618.1	Roisl.0046s1429.1.p
OG0015551	XP_020879620.1	Roisl.0046s1425.1.p
OG0015552	XP_020881773.1	Roisl.0046s1423.1.p
OG0015553	XP_002877974.1	Roisl.0046s1422.1.p
OG0015554	XP_002876249.1	Roisl.0046s1412.1.p, Roisl.0046s1404.1.p
OG0015555	XP_020891123.1	Roisl.0082s0063.1.p
OG0015556	XP_002883685.1	Roisl.0213s0717.1.p
OG0015557	XP_020881463.1	Roisl.0046s1375.1.p
OG0015558	XP_020882458.1	Roisl.0046s1370.1.p
OG0015559	XP_002876230.1	Roisl.0046s1364.1.p
OG0015560	XP_020881323.1	Roisl.0046s1360.1.p, Roisl.0046s1361.1.p
OG0015561	XP_002877926.1	Roisl.0046s1334.1.p
OG0015562	XP_002886301.1	Roisl.0214s0497.1.p
OG0015563	XP_020881158.1	Roisl.0046s1285.1.p
OG0015564	XP_020881378.1	Roisl.0046s1279.1.p
OG0015565	XP_002877896.1	Roisl.0046s1273.1.p
OG0015566	XP_002877889.1	Roisl.0046s1254.1.p
OG0015567	XP_002876165.1	Roisl.0046s1238.1.p
OG0015568	XP_020880194.1	Roisl.0046s1236.1.p
OG0015569	XP_002876159.1	Roisl.0046s1233.1.p
OG0015570	XP_020881999.1	Roisl.0046s1222.1.p
OG0015571	XP_020884385.1	Roisl.0184s0109.1.p
OG0015572	XP_020885719.1	Roisl.0184s0101.1.p
OG0015573	XP_020888513.1	Roisl.0031s0119.1.p
OG0015574	XP_002864243.1	Roisl.0031s0117.1.p
OG0015575	XP_002865969.1	Roisl.0031s0105.1.p
OG0015577	XP_002868163.1	Roisl.0002s0069.1.p
OG0015578	XP_002883522.1	Roisl.0053s0228.1.p
OG0015579	XP_020887939.1	Roisl.0053s0227.1.p
OG0015580	XP_020888495.1	Roisl.0053s0221.1.p
OG0015581	XP_020886160.1	Roisl.0053s0215.1.p
OG0015582	XP_020888777.1	Roisl.0053s0211.1.p
OG0015583	XP_002885671.1	Roisl.0053s0195.1.p
OG0015584	XP_020886071.1	Roisl.0053s0193.1.p
OG0015585	XP_020889352.1	Roisl.0053s0181.1.p
OG0015586	XP_002883574.1	Roisl.0053s0163.1.p
OG0015587	XP_002863091.1	Roisl.0053s0160.1.p
OG0015588	XP_002883590.1	Roisl.0001s0548.1.p
OG0015589	XP_002883591.1	Roisl.0001s0547.1.p
OG0015590	XP_020887961.1	Roisl.0001s0533.1.p
OG0015591	XP_020887963.1	Roisl.0001s0532.1.p
OG0015592	XP_002883636.1	Roisl.0049s0022.1.p
OG0015593	XP_002885751.1	Roisl.0049s0021.1.p
OG0015594	XP_002883646.1	Roisl.0213s0785.1.p
OG0015595	XP_020888098.1	Roisl.0213s0779.1.p
OG0015596	XP_002883649.2	Roisl.0213s0778.1.p
OG0015597	XP_020888955.1	Roisl.0213s0748.1.p
OG0015598	XP_002885774.1	Roisl.0213s0740.1.p
OG0015599	XP_002885787.1	Roisl.0213s0728.1.p
OG0015600	XP_020886020.1	Roisl.0213s0723.1.p
OG0015601	XP_020888659.1	Roisl.0213s0713.1.p
OG0015602	XP_020889007.1	Roisl.0213s0673.1.p
