Orthogroup	Arabidopsis_lyrata_NCBI	Noccaea_praecox
OG0014637	XP_002891141.1	Np004G2161400, Np004G2160900
OG0014638	XP_002890949.1	Np004G2168900
OG0014639	XP_002893686.1	Np004G2169000
OG0014640	XP_020867080.1	Np004G2169700
OG0014641	XP_020868050.1	Np004G2174800
OG0014642	XP_020870248.1	Np004G2195000
OG0014643	XP_002890970.1	Np004G2188900
OG0014644	XP_020867122.1	Np004G2197200
OG0014645	XP_020870448.1	Np004G2050500
OG0014646	XP_020867922.1	Np004G2050900
OG0014647	XP_020868035.1	Np004G2055000
OG0014648	XP_020881303.1	Np001G0252600
OG0014649	XP_020879961.1	Np001G0251800
OG0014650	XP_002876855.1	Np001G0249600
OG0014651	XP_020880940.1	Np001G0248500
OG0014652	XP_020881650.1	Np001G0246300
OG0014653	XP_002867635.1	Np005G2814800
OG0014654	XP_002875205.1	Np001G0246100
OG0014655	XP_002876889.1	Np001G0242700
OG0014656	XP_020879822.1	Np001G0242400
OG0014657	XP_002866731.1	Np001G0013800
OG0014658	XP_002865046.1	Np001G0014300
OG0014659	XP_002865030.1	Np001G0016100
OG0014660	XP_002866711.1	Np001G0019300
OG0014661	XP_002865012.1	Np001G0019600
OG0014662	XP_020869680.1	Np001G0019700
OG0014663	XP_002866709.1	Np001G0020200
OG0014664	XP_020870048.1	Np001G0020300
OG0014665	XP_002866703.1	Np001G0022200
OG0014666	XP_020869373.1	Np001G0022500
OG0014667	XP_020869366.1	Np001G0022800
OG0014668	XP_020871695.1	Np001G0024100
OG0014669	XP_020884750.1	Np001G0024600
OG0014670	XP_020884736.1	Np001G0024700
OG0014671	XP_020885157.1	Np001G0025200
OG0014672	XP_020871280.1	Np001G0026900
OG0014673	XP_020871722.1, XP_020873372.1	Np001G0028700
OG0014674	XP_002866676.1	Np001G0029300
OG0014675	XP_002866657.1	Np001G0033900
OG0014676	XP_002862463.1, XP_002866653.1	Np001G0035000
OG0014677	XP_020884816.1	Np003G1859400
OG0014678	XP_020871756.1	Np001G0038400
OG0014679	XP_020871118.1	Np001G0039500
OG0014680	XP_002864918.1	Np001G0040900
OG0014681	XP_020870006.1	Np001G0042200
OG0014682	XP_002864909.2	Np001G0042700
OG0014683	XP_002866616.1	Np001G0044600
OG0014684	XP_020871870.1	Np001G0045100
OG0014685	XP_002866614.1	Np001G0045200
OG0014686	XP_002864897.1	Np001G0045500
OG0014687	XP_002866606.1	Np001G0047100
OG0014688	XP_020883660.1	Np001G0048000
OG0014689	XP_020871287.1	Np001G0048600
OG0014690	XP_020881877.1	Np001G0051400
OG0014691	XP_020868000.1	Np001G0051800
OG0014692	XP_002866583.1	Np001G0052200
OG0014693	XP_020889435.1	Np001G0056400
OG0014694	XP_002864847.1	Np001G0059800
OG0014695	XP_020882456.1	Np001G0059900
OG0014696	XP_020885649.1	Np001G0060400
OG0014697	XP_002866552.1	Np001G0060600
OG0014698	XP_002866551.1	Np001G0060700
OG0014699	XP_002881825.1	Np001G0064400
OG0014700	XP_002864843.1	Np001G0061500
OG0014701	XP_020871063.1	Np001G0065500
OG0014702	XP_002866534.1	Np001G0065700
OG0014703	XP_020871872.1	Np001G0065900
OG0014704	XP_002866527.1	Np001G0066700
OG0014705	XP_020881576.1	Np001G0066800
OG0014706	XP_002866508.1	Np001G0069800
OG0014707	XP_020871223.1	Np001G0072000
OG0014708	XP_002866484.1	Np001G0075300
OG0014709	XP_002864783.1	Np001G0075400
OG0014710	XP_002866474.1	Np001G0078200, Np001G0078100
OG0014711	XP_002866470.1	Np001G0078700
OG0014712	XP_020883417.1	Np001G0078900
OG0014713	XP_020865862.1	Np001G0079300
OG0014714	XP_020871023.1	Np001G0085200
OG0014715	XP_020883725.1	Np001G0085400
OG0014716	XP_020868734.1	Np001G0088100
OG0014717	XP_020868741.1	Np001G0088200
OG0014718	XP_020882381.1	Np001G0089300
OG0014719	XP_020871892.1	Np001G0091400
OG0014720	XP_020871240.1	Np001G0092800
OG0014721	XP_020871149.1	Np001G0094100
OG0014722	XP_020871858.1	Np001G0095600
OG0014723	XP_002876993.1	Np001G0097600
OG0014724	XP_002866406.1	Np001G0097800
OG0014725	XP_020878496.1	Np001G0098000
OG0014726	XP_002866399.2	Np001G0099000
OG0014728	XP_020879568.1, XP_020879570.1	Np001G0106100
OG0014729	XP_002874133.1	Np001G0106300
OG0014730	XP_020878586.1	Np001G0108700
OG0014731	XP_002872071.1	Np001G0109200
OG0014732	XP_020877897.1	Np001G0110000
OG0014733	XP_002893999.1	Np004G2021100
OG0014734	XP_020876298.1	Np001G0112400
OG0014735	XP_002875755.1	Np001G0455800
OG0014736	XP_020877540.1	Np001G0114700
OG0014737	XP_020878968.1	Np001G0114800
OG0014738	XP_020877987.1	Np001G0114900
OG0014739	XP_020879053.1	Np001G0115700
OG0014740	XP_002874189.1	Np001G0116000
OG0014741	XP_020877413.1	Np001G0116800
OG0014742	XP_020877943.1	Np001G0118200
OG0014743	XP_002874202.2	Np001G0118300
OG0014744	XP_020877534.1	Np003G1758100
OG0014745	XP_020877597.1	Np001G0118500
OG0014746	XP_002874210.1	Np001G0119100
OG0014747	XP_020878658.1	Np001G0120400
OG0014748	XP_002872128.1	Np001G0121000
OG0014749	XP_002872129.1	Np001G0121200
OG0014750	XP_020878643.1	Np001G0121600
OG0014751	XP_020876188.1	Np001G0122500
OG0014752	XP_002874251.1	Np001G0127900
OG0014753	XP_002874285.1	Np001G0135400
OG0014754	XP_020877867.1	Np001G0136300
OG0014755	XP_020877863.1	Np001G0136500
OG0014756	XP_002874297.1	Np001G0136700
OG0014757	XP_020878525.1	Np001G0137700
OG0014758	XP_002873945.1	Np003G1473400
OG0014759	XP_020877021.1	Np003G1477500
OG0014760	XP_020879092.1	Np003G1479400
OG0014761	XP_020877903.1	Np003G1482500
OG0014762	XP_020878817.1	Np003G1483300
OG0014763	XP_002871930.1	Np003G1484700
OG0014764	XP_002873995.1	Np003G1486500
OG0014765	XP_020877338.1	Np003G1486700
OG0014766	XP_002873997.1	Np003G1486800
OG0014767	XP_020878283.1	Np003G1488500
OG0014768	XP_002871948.1	Np003G1488600
OG0014769	XP_020876534.1	Np003G1489000
OG0014770	XP_020876315.1	Np003G1492400
OG0014771	XP_020877348.1	Np003G1494500
OG0014772	XP_002871975.1	Np003G1498000
OG0014773	XP_020877378.1	Np003G1500100
OG0014774	XP_020877830.1	Np003G1501500
OG0014775	XP_002874050.1	Np003G1501600
OG0014776	XP_020869159.1	Np004G2312000
OG0014777	XP_002871997.1	Np003G1503400
OG0014778	XP_002874069.1	Np003G1504600
OG0014779	XP_002872000.1	Np003G1504800
OG0014780	XP_002872003.1	Np003G1505600
OG0014781	XP_020877267.1	Np003G1508400
OG0014782	XP_020875820.1	Np003G1509800
OG0014783	XP_020888776.1	Np007G3873100
OG0014784	XP_002874099.1	Np003G1510500
OG0014785	XP_020879585.1	Np003G1510600
OG0014786	XP_002865567.1, XP_002865566.1	Np001G0430200
OG0014787	XP_002865980.1	Np003G1636500
OG0014788	XP_002866393.1	Np003G1514400
OG0014789	XP_002866385.1	Np003G1516400
OG0014790	XP_002864694.1	Np003G1516500
OG0014791	XP_020884993.1	Np003G1517100
OG0014792	XP_020869950.1	Np003G1517400
OG0014793	XP_020889262.1	Np003G1521400
OG0014794	XP_002877219.1	Np037G4406500, Np038G4407200, Np043G4408400
OG0014795	XP_002864653.2	Np003G1525200
OG0014796	XP_002866347.1	Np003G1525900
OG0014797	XP_020881159.1	Np003G1530500
OG0014798	XP_020875113.1	Np005G3135600
OG0014799	XP_002864632.1	Np003G1531000
OG0014800	XP_020867792.1	Np003G1531400
OG0014801	XP_020870133.1	Np003G1533000
OG0014802	XP_002866320.1	Np003G1533200
OG0014803	XP_020890342.1	Np003G1536300
OG0014804	XP_002866311.1	Np003G1536400
OG0014805	XP_020889219.1	Np003G1541500
OG0014806	XP_002866280.1	Np003G1542600
OG0014807	XP_020886848.1	Np003G1543600
OG0014808	XP_020886863.1	Np003G1543700
OG0014809	XP_020886357.1	Np007G3965400, Np003G1545300
OG0014810	XP_002866256.2	Np003G1546900
OG0014811	XP_020878393.1	Np003G1547700
OG0014812	XP_020878324.1	Np003G1547900
OG0014813	XP_020872018.1	Np003G1548900
OG0014814	XP_002866251.1	Np003G1549100
OG0014815	XP_002864520.1	Np003G1557400
OG0014816	XP_002864548.1	Np003G1549400
OG0014817	XP_020877910.1	Np003G1549800
OG0014818	XP_020881277.1	Np003G1551300
OG0014819	XP_002864538.1	Np003G1551500
OG0014820	XP_002864527.1	Np003G1553700
OG0014821	XP_002866226.1	Np003G1554100
OG0014822	XP_020871974.1	Np003G1555200
OG0014823	XP_020877208.1	Np003G1555800
OG0014824	XP_002864523.1	Np003G1556800
OG0014825	XP_020871733.1	Np003G1560000
OG0014826	XP_020871747.1	Np003G1560200
OG0014827	XP_020882314.1	Np001G0266800
OG0014828	XP_002884119.1	Np007G3747600
OG0014829	XP_020889535.1	Np007G3783400
OG0014830	XP_020890930.1	Np003G1565300
OG0014831	XP_020890946.1	Np003G1565100
OG0014832	XP_020879931.1	Np003G1563700
OG0014833	XP_020885444.1	Np003G1572100
OG0014834	XP_002864476.2	Np003G1572200
OG0014835	XP_002864470.1	Np003G1573900
OG0014836	XP_002866130.1	Np003G1582300
OG0014837	XP_002864430.1, XP_002864433.1, XP_002886968.2	Np003G1583400
OG0014838	XP_002866125.1	Np003G1583800
OG0014839	XP_002866111.1	Np003G1592500
OG0014840	XP_020871163.1	Np003G1586300
OG0014841	XP_020871159.1	Np003G1586500
OG0014842	XP_002864416.1	Np003G1586900
OG0014844	XP_020871295.1	Np003G1587300
OG0014845	XP_002866112.1	Np003G1592400
OG0014846	XP_002864399.1	Np003G1594200
OG0014847	XP_020871596.1	Np003G1595600
OG0014848	XP_020871602.1	Np003G1597000
OG0014849	XP_020871989.1	Np003G1610800
OG0014850	XP_020882142.1	Np001G0506100
OG0014851	XP_020880732.1	Np001G0503800
OG0014852	XP_002877665.1	Np001G0502800
OG0014853	XP_020882379.1	Np001G0501000
OG0014854	XP_002877640.1	Np001G0498200
OG0014855	XP_002875936.2	Np001G0497800
OG0014856	XP_020879950.1	Np001G0494700
OG0014857	XP_020868561.1	Np003G1867000
OG0014858	XP_002872832.1	Np003G1865000
OG0014859	XP_002873311.1	Np003G1334200
OG0014860	XP_020876114.1	Np003G1333500
OG0014861	XP_020883224.1	Np006G3341600
OG0014862	XP_020877918.1	Np005G2997300, Np003G1329300, Np002G1084400
OG0014863	XP_020878707.1	Np003G1327500
OG0014864	XP_002873283.1	Np003G1326100
OG0014865	XP_002873282.1	Np003G1325700
OG0014866	XP_002873280.2	Np003G1324900
OG0014867	XP_020878085.1	Np003G1324400
OG0014868	XP_002873264.1	Np003G1321200
OG0014869	XP_020878940.1	Np003G1317500
OG0014870	XP_002888290.1	Np002G0983200
OG0014871	XP_002871197.1	Np003G1313800
OG0014872	XP_002873236.1	Np003G1313700
OG0014873	XP_002869733.1	Np005G2827300
OG0014874	XP_020876053.1	Np003G1312100
OG0014875	XP_020876054.1	Np003G1312000
OG0014876	XP_002871190.1	Np003G1311900
OG0014877	XP_020876019.1	Np003G1311700
OG0014879	XP_002871181.2	Np003G1308100
OG0014880	XP_002873224.1	Np003G1307900
OG0014881	XP_002873223.1	Np003G1307600
OG0014882	XP_020875941.1	Np003G1307100
OG0014883	XP_002871176.1	Np003G1306900
OG0014884	XP_002871154.1	Np003G1303900
OG0014885	XP_020876003.1	Np003G1300700
OG0014886	XP_002871145.1	Np003G1300600
OG0014887	XP_002871141.1	Np003G1299700
OG0014888	XP_020876008.1	Np003G1298900
OG0014889	XP_020875985.1	Np003G1296300
OG0014890	XP_020875911.1	Np003G1295600
OG0014891	XP_020878553.1	Np003G1293700
OG0014892	XP_020877011.1	Np003G1292100
OG0014893	XP_020880651.1	Np001G0260200
OG0014894	XP_002873153.1	Np003G1291700
OG0014895	XP_020876998.1	Np003G1290200
OG0014896	XP_002871089.1	Np003G1289700
OG0014897	XP_020878108.1	Np003G1288200
OG0014898	XP_020878106.1	Np003G1288100
OG0014899	XP_002873140.1	Np003G1287300
OG0014900	XP_020879167.1	Np003G1286300
OG0014902	XP_020878879.1	Np003G1284600
OG0014903	XP_002873123.1	Np003G1284300
OG0014904	XP_002873119.1	Np003G1283600
OG0014905	XP_002870443.1	Np005G3105100
OG0014906	XP_020879121.1	Np003G1281500
OG0014907	XP_020876833.1	Np003G1281000
OG0014908	XP_002871050.1	Np003G1280900
OG0014909	XP_002871048.1	Np003G1280500
OG0014910	XP_020879354.1	Np003G1276900
OG0014911	XP_020878459.1	Np003G1275600
OG0014912	XP_020878745.1	Np003G1274700
OG0014913	XP_020878483.1	Np003G1272700
OG0014914	XP_020879556.1	Np003G1270400
OG0014915	XP_020879559.1	Np003G1270300
OG0014916	XP_020877320.1	Np003G1269900
OG0014917	XP_002873064.1	Np003G1268900
OG0014918	XP_002870970.1	Np003G1265900
OG0014919	XP_002870965.1	Np003G1264500
OG0014920	XP_002870960.1	Np003G1264000
OG0014921	XP_020876146.1	Np003G1263800
OG0014922	XP_020879312.1	Np003G1261900
OG0014923	XP_020878475.1	Np003G1261700
OG0014924	XP_020878182.1	Np003G1261100
OG0014926	XP_020879245.1	Np003G1258600
OG0014927	XP_020878113.1	Np003G1258200
OG0014929	XP_002870927.1	Np003G1255600
OG0014930	XP_002873014.1	Np003G1255400
OG0014931	XP_020878692.1	Np003G1255100
OG0014932	XP_002870921.1	Np003G1254600
OG0014933	XP_020876775.1	Np003G1254400
OG0014934	XP_002873008.1	Np003G1254000
OG0014935	XP_002873007.1	Np003G1253900
OG0014937	XP_002870910.1	Np003G1253000
OG0014938	XP_020879361.1	Np003G1252500
OG0014939	XP_020878416.1	Np003G1250200
OG0014940	XP_020875802.1	Np003G1249800
OG0014941	XP_002872985.1	Np003G1249700
OG0014942	XP_020875792.1	Np003G1249500
OG0014943	XP_002882571.1	Np001G0604800
OG0014944	XP_002872983.1	Np003G1248900
OG0014945	XP_002868636.1	Np005G3183000
OG0014947	XP_020874063.1	Np005G3192800
OG0014948	XP_002868583.1	Np005G3197100, Np005G3196900
OG0014950	XP_020890013.1	Np002G0703200
OG0014951	XP_002887854.1	Np002G0702800
OG0014952	XP_020891112.1	Np002G0701600
OG0014953	XP_002889324.1	Np002G0701400
OG0014954	XP_020891113.1	Np002G0701300
OG0014955	XP_002887860.1	Np002G0700900
OG0014956	XP_002887850.1	Np002G0704500
OG0014957	XP_020891577.1	Np002G0705100
OG0014958	XP_002887842.1	Np002G0706000
OG0014959	XP_020891380.1	Np002G0707400
OG0014960	XP_002887835.1	Np002G0707700
OG0014961	XP_002889294.1	Np002G0708200
OG0014962	XP_002889280.1	Np002G0711600
OG0014963	XP_020890637.1	Np002G0714500
OG0014964	XP_002889268.1	Np002G0715700
OG0014965	XP_020876948.1	Np001G0149100
OG0014966	XP_020865651.1	Np002G0720400
OG0014967	XP_020890643.1	Np002G0721300
OG0014968	XP_020891332.1	Np002G0721600
OG0014969	XP_002893449.1	Np004G2098500
OG0014970	XP_002889234.1	Np002G0725300
OG0014971	XP_020865900.1	Np002G0725400
OG0014972	XP_002889230.1	Np002G0726200
OG0014973	XP_020885231.1	Np006G3630300
OG0014974	XP_020890437.1	Np002G0727700
OG0014975	XP_020890442.1	Np002G0728100
OG0014976	XP_002889219.1	Np002G0728400
OG0014977	XP_002887761.1	Np002G0728500
OG0014978	XP_020890450.1	Np002G0729800
OG0014979	XP_020890444.1	Np002G0730200
OG0014980	XP_002889201.1	Np002G0732300
OG0014981	XP_002889172.1	Np002G0739700
OG0014982	XP_020891026.1	Np002G0742100
OG0014983	XP_020865639.1	Np002G0742600
OG0014984	XP_002887698.2	Np002G0745100
OG0014985	XP_002889154.1	Np002G0745900
OG0014986	XP_002889153.2	Np002G0746000
OG0014987	XP_020890270.1	Np002G0747600
OG0014988	XP_020891230.1	Np002G0749100
OG0014989	XP_002887684.1	Np002G0749600
OG0014990	XP_002870444.1	Np005G3105400
OG0014991	XP_002887674.1	Np002G0751800
OG0014992	XP_002887673.1	Np002G0752200
OG0014993	XP_002889127.1	Np002G0752900
OG0014994	XP_020891691.1	Np002G0759700
OG0014995	XP_020890681.1	Np002G0760600
OG0014996	XP_020890182.1	Np002G0761000
OG0014997	XP_002887645.1	Np002G0762100, Np002G0762700
OG0014998	XP_020891572.1	Np002G0763700
OG0014999	XP_002889086.1	Np002G0764000
OG0015000	XP_002887641.2	Np002G0764200
OG0015001	XP_002889080.1	Np002G0764900
OG0015002	XP_020889843.1	Np002G0765000
OG0015003	XP_020889931.1	Np002G0765500
OG0015004	XP_020877564.1	Np003G1875100
OG0015005	XP_020889608.1	Np002G0767700
OG0015006	XP_002889062.1	Np002G0768900
OG0015007	XP_020890735.1	Np002G0769500
OG0015008	XP_020890863.1	Np002G0769600
OG0015009	XP_020890529.1	Np002G0770700
OG0015010	XP_002889047.1	Np002G0772700
OG0015012	XP_002889036.1	Np002G0776800
OG0015013	XP_002889035.1	Np002G0777000
OG0015014	XP_020890224.1	Np002G0778200
OG0015015	XP_020865756.1	Np002G0778600
OG0015016	XP_020890245.1	Np002G0779600
OG0015017	XP_002889025.1	Np002G0779800
OG0015018	XP_002887593.1	Np002G0780200
OG0015019	XP_020890669.1	Np002G0780800
OG0015020	XP_020889648.1	Np002G0781900
OG0015021	XP_020890410.1	Np002G0782600
OG0015023	XP_020889992.1	Np002G0784700
OG0015024	XP_002886108.1	Np007G3760500
OG0015025	XP_020887279.1	Np007G3757600
OG0015026	XP_020889309.1	Np007G3756100
OG0015027	XP_002886129.2	Np007G3753500
OG0015028	XP_020887367.1	Np007G3751800
OG0015029	XP_020882613.1	Np001G0509400
OG0015030	XP_002876427.1	Np002G1035900
OG0015031	XP_002875992.1	Np001G0508000
OG0015032	XP_020882193.1	Np001G0508200
OG0015033	XP_002875842.1	Np001G0472100
OG0015034	XP_002875840.1	Np001G0471500
OG0015035	XP_020881011.1	Np001G0471400
OG0015036	XP_002877565.1	Np001G0472200
OG0015037	XP_020881664.1	Np001G0474600
OG0015038	XP_002891882.1	Np004G1901300
OG0015039	XP_002894549.1	Np004G1903900
OG0015040	XP_002891860.1	Np004G1905200
OG0015041	XP_002894537.1	Np004G1905500
OG0015042	XP_020867341.1	Np004G1906400
OG0015043	XP_002894527.1	Np004G1907100
OG0015044	XP_020868928.1	Np004G1908700
OG0015045	XP_020869744.1	Np004G1911800
OG0015046	XP_020867594.1	Np004G1912400
OG0015047	XP_002894492.1	Np004G1914400
OG0015048	XP_020870242.1	Np004G1915000
OG0015049	XP_002894488.1	Np004G1915700
OG0015050	XP_020869140.1	Np004G1916900
OG0015051	XP_002894458.1	Np004G1925100
OG0015052	XP_002891765.1	Np004G1926000
OG0015053	XP_020867213.1	Np004G1928000
OG0015054	XP_002891745.1	Np004G1931800
OG0015055	XP_002891739.1	Np004G1932600
OG0015056	XP_002891732.2	Np004G1934500
OG0015057	XP_020867181.1	Np004G1935000
OG0015058	XP_020867161.1	Np004G1935300
OG0015059	XP_020883181.1	Np006G3393700
OG0015060	XP_020883182.1	Np006G3393400
OG0015061	XP_020884573.1	Np006G3392800
OG0015062	XP_020884563.1	Np006G3392200
OG0015064	XP_020884152.1	Np006G3384800
OG0015065	XP_020884415.1	Np006G3383000
OG0015066	XP_020880435.1	Np001G0454600
OG0015067	XP_002875730.1	Np001G0450600
OG0015068	XP_002877398.1	Np001G0450000
OG0015069	XP_020866763.1	Np003G1648300
OG0015070	XP_002864225.1	Np003G1644600
OG0015072	XP_020884085.1	Np003G1746900
OG0015073	XP_002874475.1	Np005G2960700
OG0015074	XP_020877472.1	Np003G1753200
OG0015075	XP_002874485.1	Np003G1752800
OG0015076	XP_020878843.1	Np003G1742800
OG0015077	XP_002865749.1	Np003G1750100
OG0015078	XP_020873171.1	Np005G3095800
OG0015079	XP_002870426.2	Np005G3099300
OG0015080	XP_020874655.1	Np005G3099700
OG0015081	XP_020874441.1	Np005G3102500
OG0015082	XP_002863313.2	Np005G3074200
OG0015083	XP_002863288.1	Np005G3075600
OG0015084	XP_020875762.1	Np005G3078700
OG0015085	XP_020877454.1	Np003G1753400
OG0015086	XP_002863259.1	Np005G3085200
OG0015087	XP_020876285.1	Np005G3086600
OG0015088	XP_002868349.1	Np005G3072500
OG0015089	XP_002870363.1	Np005G3070900
OG0015090	XP_002870359.1	Np005G3070800
OG0015091	XP_020874977.1	Np005G3066100
OG0015092	XP_020875323.1	Np005G3064100
OG0015093	XP_020874510.1	Np005G3057200
OG0015094	XP_002870311.2	Np005G3052700
OG0015095	XP_020872160.1	Np005G3052600
OG0015096	XP_002868280.1	Np005G3052000
OG0015097	XP_020875618.1	Np005G3037100
OG0015098	XP_020874483.1	Np005G3035900
OG0015099	XP_020874555.1	Np005G3035400
OG0015100	XP_002868223.2	Np005G3035200
OG0015101	XP_020875502.1	Np005G3030300
OG0015102	XP_002870237.1	Np005G3029300
OG0015103	XP_020887248.1	Np005G3028200
OG0015104	XP_002870233.1	Np005G3028000
OG0015105	XP_020880756.1	Np001G0262700
OG0015106	XP_020886131.1	Np007G3795000
OG0015107	XP_002868183.1	Np005G3021300
OG0015108	XP_002868180.1	Np005G3021000
OG0015109	XP_002870209.1	Np005G3020600
OG0015110	XP_020873150.1	Np005G3020200
OG0015111	XP_020873152.1	Np005G3019200
OG0015112	XP_020891523.1	Np002G0819700
OG0015113	XP_002887450.1	Np002G0819600
OG0015114	XP_002888900.1	Np002G0816700
OG0015115	XP_002888901.1	Np002G0816600
OG0015116	XP_002887470.1	Np002G0815700
OG0015117	XP_020889761.1	Np002G0815600
OG0015118	XP_002887473.1	Np002G0814700
OG0015119	XP_002888908.1	Np002G0814600
OG0015121	XP_020890375.1	Np002G0812800
OG0015122	XP_002865663.1	Np001G0172500
OG0015123	XP_002887479.1	Np002G0812400
OG0015124	XP_020889602.1	Np002G0808600
OG0015125	XP_020891513.1	Np002G0808200
OG0015126	XP_020890525.1	Np002G0803600, Np002G0804000
OG0015127	XP_002869540.1	Np005G2772500
OG0015128	XP_020891779.1	Np002G0803100
OG0015129	XP_002887510.2	Np002G0801900
OG0015130	XP_020890211.1	Np002G0800500, Np002G0807200
OG0015131	XP_002888955.1	Np002G0799900
OG0015132	XP_002888960.1	Np002G0798400
OG0015133	XP_002878867.1	Np006G3636900
OG0015134	XP_002880630.1	Np006G3648500
OG0015135	XP_002887534.1	Np002G0794800
OG0015136	XP_002887536.1	Np002G0793800
OG0015138	XP_020890840.1	Np002G0793000
OG0015139	XP_002887547.1	Np002G0805600, Np002G0790800, Np002G0791000
OG0015140	XP_020879994.1	Np001G0264600
OG0015141	XP_020891187.1	Np002G0805800, Np002G0790600
OG0015142	XP_020891188.1	Np002G0790500, Np002G0805900
OG0015143	XP_020889973.1	Np002G0789900
OG0015144	XP_020865799.1	Np002G0789200
OG0015145	XP_020890662.1	Np002G0788900
OG0015146	XP_002887558.1	Np002G0788700
OG0015147	XP_020889622.1	Np002G0888300
OG0015148	XP_020889619.1	Np002G0888200
OG0015149	XP_020865731.1	Np002G0887000
OG0015150	XP_002887202.1	Np002G0885000, Np002G0885300
OG0015151	XP_020889995.1	Np002G0883600
OG0015152	XP_002887207.2	Np002G0883000
OG0015153	XP_002887211.1	Np002G0881400
OG0015154	XP_002887214.1	Np002G0877800
OG0015155	XP_002888693.1	Np002G0877700
OG0015157	XP_002888705.1	Np002G0875200
OG0015158	XP_020889980.1	Np002G0874200
OG0015159	XP_002867449.1	Np005G2764100
OG0015160	XP_020875291.1	Np005G2761800
OG0015161	XP_020872609.1	Np005G2761700
