Orthogroup	Arabidopsis_lyrata_NCBI	Arabis_alpina
OG0013570	XP_002884470.1	Aa_G4480.h1.t1
OG0013571	XP_020886923.1	Aa_G4560.h1.t1
OG0013572	XP_002882379.1	Aa_G4580.h1.t1
OG0013573	XP_002882386.1	Aa_G4650.h1.t1
OG0013574	XP_020886359.1	Aa_G4740.h1.t1, Aa_G686360.h1.t1
OG0013575	XP_020886784.1	Aa_G5060.h1.t1
OG0013576	XP_002884508.2	Aa_G75570.h1.t1
OG0013577	XP_020889080.1	Aa_G75600.h1.t1
OG0013578	XP_002882428.1	Aa_G51070.h1.t1
OG0013579	XP_020886152.1	Aa_G51180.h1.t1
OG0013580	XP_002884540.1	Aa_G648160.h1.t1
OG0013581	XP_002884543.1	Aa_G205810.h1.t1
OG0013582	XP_002884545.1	Aa_G205840.h1.t1, Aa_G205830.h1.t1
OG0013583	XP_020885890.1	Aa_G163120.h1.t1
OG0013584	XP_002882452.1	Aa_G524320.h1.t1
OG0013585	XP_002862189.2, XP_020887552.1	Aa_G49760.h1.t1
OG0013586	XP_020887521.1	Aa_G49910.h1.t1
OG0013587	XP_002882477.1	Aa_G49960.h1.t1, Aa_G492890.h1.t1, Aa_G49970.h1.t1
OG0013588	XP_002884593.1	Aa_G47400.h1.t1
OG0013589	XP_020888786.1	Aa_G47290.h1.t1
OG0013590	XP_020887599.1	Aa_G47120.h1.t1
OG0013591	XP_020887530.1	Aa_G78860.h1.t1
OG0013592	XP_002884628.1	Aa_G78800.h1.t1
OG0013593	XP_002882514.1	Aa_G78790.h1.t1, Aa_G139070.h1.t1
OG0013594	XP_020868838.1, XP_002884631.1	Aa_G78750.h1.t1
OG0013595	XP_020889423.1	Aa_G174620.h1.t1
OG0013596	XP_002884649.1	Aa_G174580.h1.t1
OG0013597	XP_002882545.1	Aa_G174220.h1.t1
OG0013598	XP_020886955.1	Aa_G174190.h1.t1
OG0013599	XP_020886574.1	Aa_G302030.h1.t1
OG0013600	XP_020887908.1	Aa_G302080.h1.t1
OG0013601	XP_020887902.1	Aa_G24380.h1.t1
OG0013602	XP_020886663.1	Aa_G24200.h1.t1
OG0013603	XP_002884706.1	Aa_G24140.h1.t1
OG0013604	XP_020873275.1	Aa_G24120.h1.t1
OG0013605	XP_002882598.1	Aa_G24080.h1.t1
OG0013606	XP_020887081.1	Aa_G24070.h1.t1
OG0013607	XP_020889485.1	Aa_G101390.h1.t1
OG0013608	XP_020887257.1	Aa_G733410.h1.t1, Aa_G733410.h2.t1
OG0013609	XP_020887445.1	Aa_G34830.h1.t1
OG0013610	XP_002882632.1	Aa_G34740.h1.t1
OG0013611	XP_020887300.1	Aa_G324480.h1.t1
OG0013612	XP_020885987.1	Aa_G324460.h1.t1
OG0013613	XP_020889510.1	Aa_G569390.h1.t1
OG0013614	XP_020887299.1	Aa_G551280.h1.t1
OG0013615	XP_020887946.1	Aa_G322180.h1.t1, Aa_G322250.h1.t1
OG0013616	XP_002882667.1	Aa_G678920.h1.t1
OG0013618	XP_002884802.1	Aa_G137110.h1.t1
OG0013619	XP_002882698.1	Aa_G136940.h1.t1
OG0013620	XP_020885972.1	Aa_G136930.h1.t1
OG0013622	XP_002884816.1	Aa_G136900.h1.t1
OG0013623	XP_020886080.1	Aa_G136830.h1.t1
OG0013625	XP_002882715.1	Aa_G333240.h1.t1
OG0013626	XP_002882718.1	Aa_G195570.h1.t1
OG0013627	XP_020888279.1	Aa_G195540.h1.t1
OG0013628	XP_020888214.1	Aa_G216030.h1.t1
OG0013629	XP_020888317.1	Aa_G397580.h1.t1
OG0013630	XP_020888222.1	Aa_G5420.h1.t1
OG0013631	XP_002882766.1	Aa_G5320.h1.t1
OG0013632	XP_020888274.1	Aa_G5280.h1.t1
OG0013634	XP_002884899.1	Aa_G40490.h1.t1
OG0013635	XP_002884901.1	Aa_G40460.h1.t1
OG0013636	XP_002882779.1	Aa_G40340.h1.t1
OG0013637	XP_020886407.1	Aa_G40160.h1.t1
OG0013639	XP_002884933.2	Aa_G720250.h1.t1
OG0013641	XP_002884953.1	Aa_G373980.h1.t1
OG0013642	XP_020888179.1	Aa_G535000.h1.t1
OG0013643	XP_002882856.1	Aa_G641630.h1.t1
OG0013644	XP_002875794.1	Aa_G99300.h1.t1
OG0013645	XP_002885007.1	Aa_G237630.h1.t1
OG0013647	XP_020886816.1	Aa_G340240.h1.t1
OG0013648	XP_020886337.1	Aa_G140330.h1.t1
OG0013649	XP_020888813.1	Aa_G1470.h1.t1
OG0013650	XP_020888816.1	Aa_G1390.h1.t1
OG0013651	XP_002885073.1	Aa_G1140.h1.t1
OG0013652	XP_002885074.1	Aa_G1090.h1.t1
OG0013653	XP_002882922.1	Aa_G1060.h1.t1
OG0013654	XP_002885077.1	Aa_G1030.h1.t1
OG0013655	XP_020886011.1	Aa_G443930.h1.t1
OG0013656	XP_002882937.1	Aa_G234970.h1.t1
OG0013657	XP_020888063.1	Aa_G507830.h1.t1
OG0013658	XP_020887646.1	Aa_G31960.h1.t1
OG0013659	XP_002870752.1	Aa_G582880.h1.t1
OG0013660	XP_002885104.2	Aa_G32080.h1.t1
OG0013661	XP_002882963.1	Aa_G32230.h1.t1
OG0013662	XP_020886235.1	Aa_G242060.h1.t1
OG0013663	XP_020886109.1	Aa_G242020.h1.t1
OG0013664	XP_002882977.1	Aa_G241890.h1.t1
OG0013665	XP_020872439.1, XP_002870282.1	Aa_G223560.h1.t1
OG0013666	XP_002883000.1	Aa_G565940.h1.t1
OG0013667	XP_020889168.1	Aa_G532800.h1.t1
OG0013668	XP_020889185.1	Aa_G97010.h1.t1
OG0013669	XP_002885165.1	Aa_G20430.h1.t1, Aa_G97000.h1.t1
OG0013670	XP_002883033.1	Aa_G20490.h1.t1
OG0013671	XP_002883035.1	Aa_G20450.h1.t1
OG0013672	XP_020889214.1	Aa_G20390.h1.t1
OG0013673	XP_020889124.1	Aa_G20340.h1.t1
OG0013674	XP_002883040.1	Aa_G71110.h1.t1
OG0013675	XP_020889172.1	Aa_G71130.h1.t1
OG0013676	XP_002885189.1	Aa_G71230.h1.t1
OG0013677	XP_020889112.1	Aa_G527560.h1.t1
OG0013679	XP_002883056.1	Aa_G53660.h1.t1
OG0013680	XP_002883058.1	Aa_G53620.h1.t1
OG0013681	XP_002885218.1	Aa_G587210.h1.t1
OG0013682	XP_002883073.1	Aa_G682960.h1.t1, Aa_G682960.h2.t1
OG0013684	XP_002883077.1	Aa_G683020.h1.t1
OG0013685	XP_020889212.1	Aa_G683030.h1.t1
OG0013686	XP_002885222.2	Aa_G683040.h1.t1
OG0013687	XP_002883083.1	Aa_G497750.h1.t1
OG0013688	XP_020889086.1	Aa_G497760.h1.t1
OG0013689	XP_002883096.1	Aa_G176920.h1.t1
OG0013690	XP_002883097.1	Aa_G176930.h1.t1
OG0013691	XP_020889437.1	Aa_G390020.h1.t1
OG0013692	XP_020886258.1	Aa_G669750.h1.t1
OG0013693	XP_020886273.1	Aa_G240110.h1.t1
OG0013694	XP_002883176.2	Aa_G371420.h1.t1
OG0013695	XP_020888444.1	Aa_G371430.h1.t1
OG0013696	XP_002883185.1	Aa_G20180.h1.t1
OG0013697	XP_002885325.1	Aa_G164580.h1.t1
OG0013698	XP_002883208.1	Aa_G164680.h1.t1
OG0013699	XP_002885344.1	Aa_G50770.h1.t1
OG0013700	XP_020886761.1	Aa_G323950.h1.t1
OG0013701	XP_002885358.1	Aa_G152540.h1.t1
OG0013702	XP_020888383.1	Aa_G152490.h1.t1, Aa_G403130.h1.t1
OG0013703	XP_002885372.1	Aa_G254480.h1.t1, Aa_G242990.h1.t1
OG0013704	XP_020887514.1	Aa_G243000.h1.t1
OG0013705	XP_020887511.1	Aa_G243010.h1.t1
OG0013706	XP_002885374.1	Aa_G800570.h1.t1
OG0013707	XP_020888560.1	Aa_G250570.h1.t1
OG0013708	XP_002883257.1	Aa_G250660.h1.t1
OG0013709	XP_002886636.1	Aa_G137220.h1.t1, Aa_G17420.h1.t1
OG0013710	XP_002883266.1	Aa_G133320.h1.t1
OG0013711	XP_020887200.1	Aa_G133240.h1.t1
OG0013712	XP_002883275.1	Aa_G636470.h1.t1
OG0013713	XP_020888431.1	Aa_G136600.h1.t1
OG0013714	XP_020872938.1	Aa_G245570.h1.t1
OG0013715	XP_002870799.1	Aa_G245670.h1.t1, Aa_G245670.h2.t1
OG0013716	XP_020873236.1	Aa_G311340.h1.t1
OG0013717	XP_020872190.1	Aa_G421560.h1.t1
OG0013718	XP_002870832.1	Aa_G110030.h1.t1
OG0013719	XP_020874728.1	Aa_G110050.h1.t1
OG0013720	XP_020875523.1	Aa_G417840.h1.t1
OG0013721	XP_020875065.1	Aa_G439620.h1.t1
OG0013722	XP_002870874.1	Aa_G551810.h1.t1
OG0013723	XP_020872348.1	Aa_G336580.h1.t1
OG0013724	XP_020873885.1	Aa_G505940.h1.t1
OG0013725	XP_002870553.1	Aa_G481850.h1.t1
OG0013726	XP_020869920.1	Aa_G212960.h1.t1, Aa_G213100.h1.t1
OG0013727	XP_020875109.1	Aa_G213110.h1.t1, Aa_G212950.h1.t1
OG0013728	XP_020875331.1	Aa_G512950.h1.t1, Aa_G754570.h1.t1
OG0013729	XP_020875005.1	Aa_G36200.h1.t1
OG0013730	XP_020875446.1	Aa_G503640.h1.t1
OG0013731	XP_020872553.1	Aa_G65120.h1.t1
OG0013732	XP_020889964.1	Aa_G90160.h1.t1
OG0013733	XP_002885598.1	Aa_G178980.h1.t1
OG0013734	XP_020887228.1	Aa_G428260.h1.t1
OG0013736	XP_002885564.1	Aa_G71950.h1.t1
OG0013737	XP_002883418.1	Aa_G543590.h1.t1
OG0013738	XP_020889512.1	Aa_G504320.h1.t1
OG0013739	XP_002883397.1	Aa_G391610.h1.t1
OG0013740	XP_020886678.1	Aa_G427500.h1.t1
OG0013741	XP_020886699.1	Aa_G306620.h1.t1
OG0013742	XP_002885509.1	Aa_G212350.h1.t1
OG0013743	XP_002883366.2	Aa_G96540.h1.t1
OG0013744	XP_020890901.1	Aa_G3430.h1.t1
OG0013746	XP_002885474.1	Aa_G455790.h1.t1
OG0013747	XP_002883319.1	Aa_G399640.h1.t1
OG0013748	XP_002885460.1	Aa_G171700.h1.t1
OG0013749	XP_002885454.1	Aa_G171740.h2.t1, Aa_G171740.h1.t1
OG0013750	XP_002885445.1	Aa_G388620.h1.t1
OG0013751	XP_020889383.1	Aa_G227460.h1.t1
OG0013752	XP_020874370.1	Aa_G325430.h1.t1
OG0013753	XP_020869485.1	Aa_G316190.h1.t1
OG0013754	XP_002887020.1	Aa_G149770.h1.t1
OG0013755	XP_020890509.1	Aa_G30800.h1.t1
OG0013756	XP_002888410.1	Aa_G664060.h1.t1
OG0013757	XP_002886829.1	Aa_G714830.h1.t1
OG0013758	XP_020891134.1	Aa_G474690.h1.t1
OG0013759	XP_002886911.1	Aa_G474720.h1.t1
OG0013760	XP_002891891.1	Aa_G204520.h1.t1
OG0013761	XP_002894592.1	Aa_G510110.h1.t1
OG0013762	XP_020867358.1	Aa_G256360.h1.t1
OG0013763	XP_002871851.1	Aa_G83750.h1.t1
OG0013764	XP_020876128.1	Aa_G280290.h1.t1
OG0013765	XP_020879063.1	Aa_G280230.h1.t1
OG0013766	XP_002873898.1	Aa_G735980.h1.t1
OG0013767	XP_002873894.2	Aa_G276250.h1.t1
OG0013768	XP_020876826.1	Aa_G655880.h1.t1
OG0013769	XP_002880740.1	Aa_G495990.h1.t1
OG0013770	XP_002880533.2	Aa_G166850.h1.t1
OG0013771	XP_020879008.1	Aa_G411030.h1.t1
OG0013772	XP_002865730.1	Aa_G361220.h1.t1
OG0013773	XP_020885698.1	Aa_G91560.h1.t1
OG0013774	XP_020871697.1	Aa_G102150.h1.t1
OG0013775	XP_002863889.1	Aa_G102170.h1.t1
OG0013776	XP_020879641.1	Aa_G1087670.h1.t1, Aa_G1087670.h2.t1
OG0013777	XP_020881208.1	Aa_G114530.h1.t1
OG0013778	XP_002876132.1	Aa_G114490.h1.t1
OG0013779	XP_002877850.1	Aa_G114480.h1.t1
OG0013780	XP_002876131.1	Aa_G114470.h1.t1
OG0013781	XP_002877849.1	Aa_G114440.h1.t1
OG0013782	XP_020879660.1	Aa_G114430.h1.t1
OG0013783	XP_002876113.1	Aa_G87910.h1.t1
OG0013784	XP_002877838.1	Aa_G87920.h1.t1
OG0013785	XP_020882148.1	Aa_G87960.h1.t1
OG0013786	XP_002876109.1	Aa_G235890.h1.t1
OG0013787	XP_020882616.1	Aa_G236130.h1.t1
OG0013788	XP_002877821.1	Aa_G236040.h1.t1
OG0013789	XP_020880403.1	Aa_G123000.h1.t1
OG0013790	XP_020880071.1	Aa_G122810.h1.t1
OG0013791	XP_020879901.1	Aa_G122640.h1.t1
OG0013792	XP_020881288.1	Aa_G251450.h1.t1
OG0013793	XP_020869577.1	Aa_G106330.h1.t1
OG0013794	XP_020880353.1	Aa_G106240.h1.t1
OG0013795	XP_020867966.1	Aa_G94550.h1.t1
OG0013796	XP_020868405.1	Aa_G94470.h1.t1
OG0013797	XP_020870074.1	Aa_G94380.h1.t1
OG0013798	XP_020879696.1	Aa_G270260.h1.t1
OG0013799	XP_020868349.1	Aa_G105760.h1.t1
OG0013800	XP_020870527.1	Aa_G290750.h1.t1
OG0013801	XP_002892081.1	Aa_G290740.h1.t1
OG0013802	XP_020870618.1	Aa_G290690.h1.t1
OG0013803	XP_002892087.1	Aa_G290630.h1.t1
OG0013804	XP_020866655.1	Aa_G531700.h1.t1, Aa_G211790.h1.t1
OG0013805	XP_020885524.1	Aa_G325250.h1.t1
OG0013806	XP_002885091.1	Aa_G424020.h1.t1
OG0013807	XP_020869937.1	Aa_G6410.h1.t1
OG0013808	XP_002889406.1	Aa_G6460.h1.t1
OG0013809	XP_002892113.1	Aa_G6500.h1.t1
OG0013810	XP_002892116.1	Aa_G6540.h1.t1
OG0013811	XP_020868247.1	Aa_G6780.h1.t1
OG0013812	XP_002892135.1	Aa_G6860.h1.t1
OG0013813	XP_020867759.1	Aa_G228430.h1.t1
OG0013814	XP_020867760.1	Aa_G228380.h1.t1
OG0013815	XP_002889440.1	Aa_G358040.h1.t1
OG0013816	XP_020867705.1	Aa_G134960.h1.t1
OG0013817	XP_020866087.1	Aa_G134670.h1.t1
OG0013818	XP_020869465.1	Aa_G400280.h1.t1
OG0013819	XP_020868861.1	Aa_G400320.h1.t1
OG0013820	XP_020868053.1	Aa_G38840.h1.t1
OG0013821	XP_020868535.1	Aa_G38900.h1.t1
OG0013822	XP_020867119.1	Aa_G477750.h1.t1
OG0013823	XP_002892253.2	Aa_G286260.h1.t1
OG0013824	XP_002889528.1	Aa_G286270.h1.t1
OG0013825	XP_020869098.1	Aa_G140010.h1.t1
OG0013826	XP_020870588.1	Aa_G140040.h1.t1
OG0013827	XP_002892331.1	Aa_G22970.h1.t1
OG0013828	XP_002889607.1	Aa_G22760.h1.t1
OG0013830	XP_020870138.1	Aa_G429890.h1.t1
OG0013831	XP_002892373.1	Aa_G429800.h1.t1
OG0013832	XP_002892381.1	Aa_G441410.h1.t1
OG0013833	XP_020867664.1	Aa_G275860.h1.t1
OG0013834	XP_002892397.2	Aa_G275750.h1.t1
OG0013835	XP_020874754.1	Aa_G575760.h1.t1
OG0013836	XP_002892426.1	Aa_G345310.h1.t1
OG0013837	XP_002892445.1	Aa_G151860.h1.t1
OG0013838	XP_020867925.1	Aa_G574640.h1.t1
OG0013839	XP_020870332.1	Aa_G368350.h1.t1
OG0013840	XP_020890002.1	Aa_G271990.h1.t1
OG0013841	XP_002889691.1	Aa_G368330.h1.t1
OG0013842	XP_002889718.1	Aa_G80660.h1.t1
OG0013844	XP_020866924.1	Aa_G19200.h1.t1
OG0013845	XP_020867889.1	Aa_G19110.h1.t1
OG0013846	XP_020867929.1	Aa_G592410.h1.t1
OG0013847	XP_002892498.1	Aa_G394780.h1.t1
OG0013848	XP_020866914.1	Aa_G394730.h1.t1
OG0013849	XP_020867581.1	Aa_G193970.h1.t1
OG0013850	XP_002892507.1	Aa_G194050.h1.t1
OG0013851	XP_002892511.1	Aa_G516450.h1.t1
OG0013852	XP_002892519.1	Aa_G160930.h1.t1
OG0013853	XP_002892526.1	Aa_G160810.h1.t1
OG0013854	XP_002892531.1	Aa_G463950.h1.t1
OG0013855	XP_020868764.1	Aa_G165480.h1.t1
OG0013856	XP_020870697.1	Aa_G318520.h1.t1
OG0013857	XP_020867882.1	Aa_G226630.h1.t1
OG0013859	XP_002889814.1	Aa_G564000.h1.t1
OG0013860	XP_020868983.1	Aa_G587340.h1.t1
OG0013862	XP_020866024.1	Aa_G43250.h1.t1
OG0013863	XP_002889841.1	Aa_G43420.h1.t1, Aa_G543740.h1.t1
OG0013864	XP_002892614.1	Aa_G457590.h1.t1
OG0013865	XP_020869392.1	Aa_G457650.h1.t1
OG0013866	XP_002889847.1	Aa_G457690.h1.t1
OG0013867	XP_020869608.1	Aa_G572730.h1.t1
OG0013868	XP_020870715.1	Aa_G432820.h1.t1
OG0013869	XP_002892627.1	Aa_G804110.h1.t1
OG0013870	XP_020868020.1	Aa_G457570.h1.t1
OG0013871	XP_020883855.1	Aa_G195500.h1.t1
OG0013872	XP_020870591.1	Aa_G339050.h1.t1
OG0013873	XP_020866625.1	Aa_G339020.h1.t1
OG0013874	XP_020868949.1	Aa_G338990.h1.t1
OG0013875	XP_020870135.1	Aa_G338930.h1.t1
OG0013876	XP_002892660.1	Aa_G77450.h1.t1
OG0013877	XP_002889902.2	Aa_G77440.h1.t1
OG0013878	XP_020869852.1	Aa_G298990.h1.t1
OG0013879	XP_020868930.1	Aa_G298970.h1.t1
OG0013880	XP_002892669.1	Aa_G298960.h1.t1
OG0013881	XP_020869520.1	Aa_G291930.h2.t1, Aa_G291930.h1.t1
OG0013882	XP_020869537.1, XP_020869527.1	Aa_G292010.h1.t1
OG0013883	XP_020870525.1	Aa_G292130.h1.t1
OG0013884	XP_002889974.1	Aa_G26510.h1.t1
OG0013885	XP_020867856.1	Aa_G26570.h1.t1, Aa_G305470.h1.t1
OG0013886	XP_002892723.1	Aa_G26650.h1.t1
OG0013887	XP_020870813.1	Aa_G431840.h1.t1
OG0013888	XP_020869897.1	Aa_G584930.h1.t1
OG0013889	XP_020870727.1	Aa_G164270.h1.t1
OG0013890	XP_002865900.2	Aa_G247180.h1.t1
OG0013892	XP_002890017.1	Aa_G118560.h1.t1
OG0013893	XP_020870537.1	Aa_G118630.h1.t1
OG0013895	XP_020868360.1	Aa_G658810.h1.t1
OG0013896	XP_020867071.1	Aa_G92990.h1.t1
OG0013897	XP_002892798.1	Aa_G93020.h1.t1
OG0013898	XP_020869026.1	Aa_G93090.h1.t1
OG0013899	XP_020869028.1	Aa_G93100.h1.t1
OG0013900	XP_002892806.1	Aa_G117710.h1.t1
OG0013901	XP_002890071.1	Aa_G115610.h1.t1
OG0013902	XP_020869885.1	Aa_G486480.h1.t1, Aa_G242510.h1.t1
OG0013903	XP_002890086.1	Aa_G394350.h1.t1
OG0013904	XP_002892855.1	Aa_G121180.h1.t1
OG0013905	XP_020865638.1	Aa_G525740.h1.t1
OG0013906	XP_002890121.1	Aa_G525780.h1.t1
OG0013909	XP_002892899.1	Aa_G205020.h1.t1
OG0013910	XP_020868650.1	Aa_G66470.h1.t1
OG0013913	XP_020870492.1	Aa_G103930.h1.t1
OG0013914	XP_020870426.1	Aa_G103910.h1.t1
OG0013916	XP_020866530.1	Aa_G103750.h1.t1
OG0013917	XP_020868121.1	Aa_G131910.h1.t1
OG0013918	XP_002892938.2	Aa_G275070.h1.t1
OG0013919	XP_002892945.1	Aa_G324090.h1.t1, Aa_G487860.h1.t1
OG0013920	XP_020871055.1	Aa_G170220.h1.t1
OG0013921	XP_020866369.1	Aa_G343570.h1.t1
OG0013922	XP_002890224.1	Aa_G188700.h1.t1
OG0013923	XP_020867525.1	Aa_G188690.h1.t1
OG0013924	XP_020867798.1	Aa_G528300.h1.t1
OG0013925	XP_020868338.1	Aa_G528250.h1.t1
OG0013926	XP_002892971.1	Aa_G139700.h1.t1, Aa_G535560.h1.t1
OG0013927	XP_020869040.1	Aa_G729270.h1.t1
OG0013928	XP_020869038.1	Aa_G583640.h1.t1
OG0013929	XP_002892983.1	Aa_G583530.h1.t1
OG0013930	XP_002892990.1	Aa_G379840.h1.t1
OG0013931	XP_020869933.1	Aa_G55190.h1.t1
OG0013932	XP_020867438.1	Aa_G132320.h1.t1
OG0013933	XP_020867223.1	Aa_G119010.h1.t1
OG0013934	XP_002890309.1	Aa_G580260.h1.t1
OG0013935	XP_020869414.1	Aa_G192260.h1.t1
OG0013936	XP_020867019.1	Aa_G192190.h1.t1
OG0013937	XP_020869815.1	Aa_G192180.h1.t1
OG0013938	XP_002890324.1	Aa_G371550.h1.t1
OG0013939	XP_020870644.1	Aa_G407700.h1.t1
OG0013940	XP_002893051.1	Aa_G323700.h1.t1
OG0013941	XP_002890345.1	Aa_G93260.h1.t1
OG0013942	XP_020869333.1	Aa_G93360.h1.t1
OG0013943	XP_002893061.1	Aa_G544310.h1.t1
OG0013944	XP_002890351.1	Aa_G544330.h1.t1
OG0013945	XP_002893035.1	Aa_G407840.h1.t1
OG0013946	XP_020867750.1	Aa_G526710.h1.t1
OG0013947	XP_002893078.1	Aa_G329300.h1.t1
OG0013948	XP_002876875.2	Aa_G480290.h1.t1
OG0013949	XP_020870469.1	Aa_G266380.h1.t1
OG0013950	XP_020869860.1	Aa_G266350.h1.t1
OG0013951	XP_002870753.1	Aa_G582870.h1.t1
OG0013952	XP_020867038.1	Aa_G436680.h1.t1
OG0013953	XP_002890385.1	Aa_G622560.h1.t1
OG0013954	XP_020866802.1	Aa_G148840.h1.t1
OG0013955	XP_002890409.1	Aa_G715280.h1.t1
OG0013956	XP_002893159.1	Aa_G331070.h1.t1
OG0013958	XP_020868043.1	Aa_G627020.h1.t1
OG0013959	XP_002890443.1	Aa_G374440.h1.t1
OG0013960	XP_020869384.1	Aa_G374430.h1.t1
OG0013961	XP_002890451.1	Aa_G454260.h1.t1
OG0013962	XP_002893187.2	Aa_G329460.h1.t1
OG0013963	XP_002893209.1	Aa_G272120.h1.t1
OG0013964	XP_002893213.1	Aa_G166090.h1.t1
OG0013965	XP_020869716.1	Aa_G292610.h1.t1
OG0013966	XP_020871800.1	Aa_G108680.h1.t1
OG0013967	XP_020866410.1	Aa_G121760.h1.t1, Aa_G121760.h2.t1
OG0013968	XP_020867329.1	Aa_G121840.h1.t1
OG0013969	XP_002890545.1	Aa_G399800.h1.t1
OG0013970	XP_020869160.1	Aa_G399820.h1.t1, Aa_G149130.h1.t1
OG0013971	XP_020869678.1	Aa_G399830.h1.t1
OG0013973	XP_002887394.1	Aa_G160310.h1.t1
OG0013974	XP_020865882.1	Aa_G245830.h1.t1
OG0013975	XP_020889975.1	Aa_G245870.h1.t1
OG0013976	XP_002887384.1	Aa_G626470.h1.t1
OG0013977	XP_002887382.1	Aa_G149350.h1.t1
OG0013978	XP_020891536.1	Aa_G149310.h1.t1
OG0013979	XP_002888836.1	Aa_G319540.h1.t1
OG0013980	XP_002888832.1	Aa_G297600.h1.t1, Aa_G297610.h1.t1
OG0013981	XP_020889866.1	Aa_G297640.h1.t1
OG0013982	XP_002887346.1	Aa_G232180.h1.t1
OG0013983	XP_002887327.1	Aa_G163380.h1.t1
OG0013985	XP_002887319.1	Aa_G17790.h1.t1
OG0013986	XP_020865840.1	Aa_G17660.h1.t1
OG0013987	XP_002888786.1	Aa_G17610.h1.t1
OG0013988	XP_002888785.1	Aa_G17590.h1.t1
OG0013989	XP_020891129.1	Aa_G101690.h1.t1
OG0013990	XP_002887284.1	Aa_G221950.h1.t1
OG0013991	XP_002867680.1	Aa_G186970.h1.t1
OG0013992	XP_002867679.1	Aa_G332010.h1.t1
OG0013993	XP_002893744.1	Aa_G376030.h1.t1
OG0013994	XP_020890876.1	Aa_G324280.h1.t1
OG0013995	XP_020891201.1	Aa_G324290.h1.t1
OG0013996	XP_020891398.1	Aa_G701650.h1.t1
OG0013997	XP_020889828.1	Aa_G462410.h1.t1
OG0013998	XP_020891336.1	Aa_G316680.h1.t1
OG0013999	XP_020873396.1	Aa_G234110.h1.t1
OG0014001	XP_002886430.1	Aa_G95360.h1.t1, Aa_G95370.h1.t1
OG0014002	XP_020880177.1	Aa_G251360.h1.t1
OG0014003	XP_020889682.1	Aa_G274730.h1.t1
OG0014004	XP_020889868.1	Aa_G487470.h1.t1
OG0014005	XP_020877323.1	Aa_G490010.h1.t1
OG0014006	XP_020890777.1	Aa_G262900.h1.t1
OG0014007	XP_020891446.1	Aa_G211440.h1.t1
OG0014008	XP_020889680.1	Aa_G408930.h1.t1
OG0014009	XP_020891028.1	Aa_G222620.h1.t1
OG0014010	XP_020890028.1	Aa_G400740.h1.t1
OG0014011	XP_020890065.1	Aa_G587100.h1.t1
OG0014012	XP_002888109.1	Aa_G220570.h1.t1, Aa_G825260.h1.t1
OG0014014	XP_020890060.1	Aa_G8630.h1.t1
OG0014015	XP_020890056.1	Aa_G549640.h1.t1
OG0014016	XP_020890070.1	Aa_G392530.h1.t1
OG0014017	XP_002883782.1	Aa_G105450.h1.t1
OG0014018	XP_002886602.1	Aa_G222880.h1.t1
OG0014019	XP_020890587.1	Aa_G193040.h1.t1
OG0014020	XP_002886633.1	Aa_G147470.h1.t1
OG0014021	XP_002886640.1	Aa_G238470.h1.t1
OG0014022	XP_002886661.1	Aa_G18450.h1.t1
OG0014023	XP_020890310.1	Aa_G282540.h1.t1
OG0014024	XP_002886711.2	Aa_G11260.h1.t1
OG0014026	XP_020891093.1	Aa_G485110.h1.t1
OG0014027	XP_020869222.1	Aa_G7620.h1.t1
OG0014028	XP_020868300.1	Aa_G280430.h1.t1
OG0014029	XP_002891951.1	Aa_G123230.h1.t1
OG0014030	XP_020868149.1	Aa_G261750.h1.t1
OG0014031	XP_020865644.1	Aa_G324260.h1.t1
OG0014032	XP_020865911.1	Aa_G135550.h1.t1
OG0014033	XP_002887895.1	Aa_G186200.h1.t1
OG0014034	XP_002887889.2	Aa_G270060.h1.t1
OG0014035	XP_020890676.1	Aa_G270080.h1.t1
OG0014036	XP_002886343.1	Aa_G270110.h1.t1
OG0014037	XP_020891390.1	Aa_G270120.h1.t1
OG0014038	XP_002894187.2	Aa_G615230.h1.t1
OG0014039	XP_002887867.1	Aa_G65870.h1.t1
OG0014040	XP_002872409.1	Aa_G243870.h1.t1
OG0014041	XP_020866327.1	Aa_G295540.h1.t1
OG0014042	XP_020871923.1	Aa_G162840.h1.t1
OG0014043	XP_020871939.1	Aa_G162810.h1.t1
OG0014044	XP_020871666.1	Aa_G63480.h1.t1
OG0014046	XP_002863551.1	Aa_G123770.h1.t1
OG0014047	XP_002863555.1	Aa_G123810.h1.t1
OG0014049	XP_020871091.1	Aa_G103090.h1.t1
OG0014050	XP_002872736.1	Aa_G137430.h1.t1
OG0014051	XP_020876344.1	Aa_G373290.h1.t1
OG0014052	XP_002872722.1	Aa_G373300.h1.t1
OG0014053	XP_020876359.1	Aa_G257030.h1.t1
OG0014054	XP_002867409.1	Aa_G507340.h1.t1
OG0014055	XP_002869430.1	Aa_G628370.h1.t1
OG0014056	XP_020873131.1	Aa_G195690.h1.t1
OG0014057	XP_020873162.1	Aa_G301350.h1.t1
OG0014058	XP_020872505.1	Aa_G301250.h1.t1
OG0014059	XP_002867383.1	Aa_G301230.h1.t1
OG0014060	XP_002870178.1	Aa_G461360.h1.t1
OG0014061	XP_002868146.2	Aa_G380680.h1.t1
OG0014062	XP_020870235.1	Aa_G714940.h1.t1
OG0014063	XP_002894092.1, XP_020880654.1	Aa_G57520.h1.t1
OG0014064	XP_002891405.1	Aa_G57530.h1.t1
