Orthogroup	Arabidopsis_lyrata_NCBI	Cardamine_glauca
OG0016049	XP_002883103.2	Cg004G1245800
OG0016050	XP_002883105.1	Cg004G1246000
OG0016051	XP_020887102.1	Cg004G1246600
OG0016053	XP_002883120.1	Cg004G1248100
OG0016054	XP_002883128.1	Cg004G1249600
OG0016055	XP_020888948.1	Cg004G1251100
OG0016056	XP_002885268.1	Cg004G1252200
OG0016057	XP_020886170.1	Cg004G1252500
OG0016058	XP_020887506.1	Cg004G1253700
OG0016059	XP_002883152.1	Cg004G1254000
OG0016060	XP_002885283.1	Cg004G1254800
OG0016062	XP_020889364.1	Cg004G1256400
OG0016063	XP_020887466.1	Cg004G1256700
OG0016064	XP_020887706.1	Cg004G1257200
OG0016065	XP_002885299.1	Cg004G1257500
OG0016066	XP_002883167.1	Cg004G1257800
OG0016067	XP_020887980.1	Cg004G1257600
OG0016068	XP_020886191.1	Cg004G1258600
OG0016069	XP_002883182.1	Cg004G1260100
OG0016070	XP_020888785.1	Cg004G1260200
OG0016071	XP_020887495.1	Cg004G1262100
OG0016072	XP_020887492.1	Cg004G1262400
OG0016073	XP_020887978.1	Cg004G1263200
OG0016074	XP_020886412.1	Cg004G1264000
OG0016075	XP_002883204.1	Cg004G1264100
OG0016076	XP_020889032.1	Cg004G1265300
OG0016077	XP_002885351.1	Cg004G1266600
OG0016078	XP_020886762.1	Cg004G1268800
OG0016079	XP_020888885.1	Cg004G1269400
OG0016080	XP_020887098.1	Cg004G1269900
OG0016081	XP_020889339.1	Cg004G1271900
OG0016082	XP_020886681.1	Cg004G1272200
OG0016083	XP_002885395.1	Cg004G1274000
OG0016084	XP_002883265.1	Cg004G1274200
OG0016085	XP_020888533.1	Cg004G1274900
OG0016086	XP_002885406.1	Cg004G1275800
OG0016087	XP_020887932.1	Cg004G1276200
OG0016088	XP_020871995.1	Cg003G0910700
OG0016089	XP_002864196.1	Cg003G0910500
OG0016090	XP_020867000.1	Cg003G0910300
OG0016091	XP_020886660.1	Cg003G0909000
OG0016092	XP_002883801.1	Cg004G1363700
OG0016093	XP_020872970.1	Cg001G0367600
OG0016094	XP_020872923.1	Cg001G0367500
OG0016095	XP_020872976.1	Cg001G0360900
OG0016096	XP_020872977.1	Cg001G0356000
OG0016097	XP_020875111.1	Cg001G0353500
OG0016098	XP_020873180.1	Cg001G0352200
OG0016101	XP_020874154.1	Cg001G0341300
OG0016102	XP_002870570.1	Cg001G0341100
OG0016103	XP_002868526.1	Cg001G0335500
OG0016104	XP_002870488.1	Cg001G0323700
OG0016105	XP_002865608.2	Cg008G2884200
OG0016106	XP_002863847.1	Cg008G2884400
OG0016107	XP_002865587.1	Cg008G2886800
OG0016108	XP_020868059.1	Cg008G2887100
OG0016109	XP_002885592.2	Cg004G1307000
OG0016110	XP_020888480.1	Cg004G1302000
OG0016111	XP_002883413.1	Cg004G1300600
OG0016112	XP_020888899.1	Cg004G1299500
OG0016113	XP_002886312.1	Cg004G1446400
OG0016114	XP_002883381.1	Cg004G1295500
OG0016115	XP_002883372.1	Cg004G1292700
OG0016116	XP_020886700.1	Cg004G1291500
OG0016117	XP_020888456.1	Cg004G1284200
OG0016118	XP_002885450.1	Cg004G1283800
OG0016119	XP_002885449.1	Cg004G1283700
OG0016120	XP_020887249.1	Cg004G1283300
OG0016121	XP_002883301.1	Cg004G1281400
OG0016122	XP_020888978.1	Cg004G1281200
OG0016123	XP_020889385.1	Cg004G1280600
OG0016125	XP_020874265.1	Cg001G0099400
OG0016126	XP_020872841.1	Cg001G0102900
OG0016127	XP_002865440.2	Cg008G2926700
OG0016128	XP_002888502.1	Cg007G2427200
OG0016129	XP_020889940.1	Cg007G2427000
OG0016130	XP_002887023.1	Cg007G2425700
OG0016131	XP_002888487.1	Cg007G2424300
OG0016132	XP_002887012.2	Cg007G2423400
OG0016133	XP_020865642.1	Cg007G2423000
OG0016134	XP_020891471.1	Cg007G2417500
OG0016135	XP_002886983.1	Cg007G2418300
OG0016136	XP_020865895.1	Cg007G2419300
OG0016137	XP_002888465.1	Cg007G2419500
OG0016139	XP_002888306.1	Cg007G2318200
OG0016140	XP_020890919.1	Cg007G2384500
OG0016141	XP_020867410.1	Cg004G1388200, Cg004G1379300
OG0016142	XP_002886771.2	Cg007G2386000
OG0016143	XP_002886801.2	Cg007G2392600
OG0016144	XP_020867459.1	Cg007G2369400
OG0016145	XP_002894582.1	Cg007G2363800
OG0016146	XP_020878900.1	Cg008G2752700
OG0016147	XP_020878906.1	Cg008G2752500
OG0016148	XP_020877976.1	Cg008G2751900
OG0016149	XP_002871838.1	Cg008G2751800
OG0016150	XP_002873911.1	Cg008G2751200
OG0016151	XP_002873908.1	Cg008G2750700
OG0016152	XP_002873901.2	Cg008G2749400
OG0016153	XP_020878952.1	Cg008G2747700
OG0016154	XP_020878824.1	Cg008G2746800
OG0016155	XP_002873877.1	Cg008G2746300
OG0016156	XP_002871809.1	Cg008G2746200
OG0016157	XP_020878074.1	Cg008G2834400
OG0016158	XP_002865742.1	Cg008G2838600
OG0016159	XP_020871665.1	Cg008G2841100
OG0016160	XP_020885565.1	Cg008G2838400
OG0016161	XP_020871316.1	Cg008G2847700, Cg008G2862200
OG0016162	XP_020886943.1	Cg004G1436200
OG0016163	XP_020880987.1	Cg002G0504900
OG0016164	XP_020880981.1	Cg002G0505100
OG0016165	XP_002877853.1	Cg002G0505400
OG0016166	XP_020879657.1	Cg002G0506200
OG0016167	XP_002877845.1	Cg002G0506600
OG0016168	XP_020882534.1	Cg002G0508400
OG0016169	XP_002877832.1	Cg002G0509600
OG0016170	XP_020875190.1	Cg001G0392700
OG0016171	XP_020880432.1	Cg002G0509900
OG0016172	XP_020880126.1	Cg002G0510900
OG0016173	XP_020880125.1	Cg002G0511000
OG0016174	XP_020881152.1	Cg002G0511400
OG0016175	XP_020880405.1	Cg002G0512600
OG0016176	XP_002877814.1	Cg002G0512800
OG0016177	XP_020880406.1	Cg002G0513100
OG0016178	XP_002876093.1	Cg002G0513500
OG0016179	XP_020881681.1	Cg002G0514500
OG0016180	XP_002877796.1	Cg002G0515400
OG0016181	XP_020879927.1	Cg002G0515500
OG0016182	XP_002876076.1	Cg002G0516100
OG0016183	XP_020869576.1	Cg006G2256300
OG0016184	XP_020868849.1	Cg006G2255700
OG0016185	XP_002892026.1	Cg006G2255500
OG0016186	XP_020870510.1	Cg006G2254100
OG0016187	XP_002892034.1	Cg006G2253800
OG0016188	XP_002892036.1	Cg006G2253500
OG0016189	XP_020867970.1	Cg006G2253200
OG0016190	XP_002892038.1	Cg006G2253100
OG0016191	XP_020867965.1	Cg006G2253000
OG0016192	XP_020867972.1	Cg006G2252900
OG0016193	XP_020870062.1	Cg006G2252200
OG0016194	XP_020870069.1	Cg006G2251700
OG0016195	XP_020869976.1	Cg006G2251300
OG0016196	XP_020869665.1	Cg006G2250900
OG0016197	XP_002892055.1	Cg006G2249900
OG0016198	XP_002889364.1	Cg006G2249000
OG0016199	XP_020869315.1	Cg006G2248400
OG0016200	XP_020870179.1	Cg006G2247300
OG0016201	XP_020870178.1	Cg006G2247100
OG0016202	XP_020870010.1	Cg006G2246800
OG0016203	XP_020868096.1	Cg006G2243500
OG0016204	XP_002885842.1	Cg004G1356200
OG0016205	XP_020868090.1	Cg006G2242900
OG0016206	XP_002892100.1	Cg006G2242800
OG0016207	XP_002889399.1	Cg006G2242300
OG0016208	XP_002892112.1	Cg006G2241000
OG0016209	XP_020869574.1	Cg006G2240200
OG0016210	XP_020868989.1	Cg006G2240100
OG0016211	XP_002889416.2	Cg006G2239400
OG0016212	XP_002892126.1	Cg006G2238100
OG0016213	XP_020868323.1	Cg006G2235100
OG0016214	XP_020869285.1	Cg006G2234000
OG0016215	XP_002889457.1	Cg006G2232500
OG0016216	XP_002892159.1	Cg006G2232400
OG0016217	XP_002889458.1	Cg006G2232300
OG0016218	XP_002892169.1	Cg006G2231200
OG0016219	XP_002892172.2	Cg006G2230600
OG0016220	XP_020870437.1	Cg006G2230300
OG0016221	XP_002889473.1	Cg006G2229800
OG0016222	XP_020869188.1	Cg006G2229000
OG0016223	XP_002889489.1	Cg006G2226500
OG0016224	XP_002889495.1	Cg006G2225300
OG0016225	XP_002892209.1	Cg006G2223800
OG0016226	XP_020869407.1	Cg006G2221300
OG0016227	XP_002892226.1	Cg006G2221000
OG0016228	XP_020867467.1	Cg006G2220300
OG0016229	XP_020867914.1	Cg006G2217600
OG0016230	XP_020867915.1	Cg006G2217400
OG0016231	XP_020870369.1	Cg006G2216700
OG0016232	XP_002889530.1	Cg006G2216600
OG0016233	XP_002892257.1	Cg006G2216400
OG0016234	XP_020867986.1	Cg006G2215600
OG0016235	XP_002889536.1	Cg006G2215100
OG0016236	XP_020867248.1	Cg006G2214700
OG0016237	XP_002892282.1	Cg006G2212700
OG0016238	XP_002892283.1	Cg006G2212400
OG0016239	XP_002889546.1	Cg006G2212100
OG0016240	XP_020866998.1	Cg006G2211900
OG0016241	XP_002892290.2	Cg006G2211400
OG0016242	XP_020867981.1	Cg006G2209700
OG0016243	XP_020869869.1	Cg006G2209000
OG0016244	XP_002889569.1	Cg006G2207600
OG0016245	XP_020867687.1	Cg006G2207500
OG0016246	XP_002892309.1	Cg006G2206700
OG0016247	XP_002889574.1	Cg006G2206100
OG0016248	XP_002891911.1	Cg007G2349200
OG0016249	XP_002892339.1	Cg006G2201200
OG0016250	XP_002889604.1	Cg006G2200600
OG0016251	XP_002889608.1	Cg006G2200000
OG0016252	XP_002892346.1	Cg006G2199900
OG0016253	XP_020869234.1	Cg006G2199600
OG0016254	XP_002892353.1	Cg006G2198700
OG0016255	XP_002892355.2	Cg006G2198500
OG0016256	XP_002889615.1	Cg006G2198100
OG0016257	XP_002892360.1	Cg006G2197300
OG0016258	XP_020868593.1	Cg006G2197100
OG0016259	XP_002892365.1	Cg006G2196300
OG0016260	XP_002889627.1	Cg006G2195600
OG0016261	XP_002892371.1	Cg006G2195300
OG0016262	XP_002892376.1	Cg006G2194800
OG0016263	XP_020868783.1	Cg006G2194600
OG0016264	XP_002889638.1	Cg006G2192200
OG0016265	XP_020886988.1	Cg004G1395200
OG0016266	XP_020873779.1	Cg001G0160300
OG0016268	XP_020870887.1	Cg006G2189000
OG0016269	XP_002892405.1	Cg006G2188900
OG0016270	XP_020868738.1	Cg006G2186900
OG0016271	XP_002892415.1	Cg006G2186700
OG0016272	XP_020868704.1	Cg006G2185500
OG0016273	XP_020867985.1	Cg006G2215700
OG0016274	XP_020867839.1	Cg006G2182900
OG0016275	XP_002892444.1	Cg006G2182200
OG0016276	XP_002889681.1	Cg006G2182000
OG0016277	XP_020869183.1	Cg006G2181000
OG0016278	XP_020866922.1	Cg006G2179000
OG0016279	XP_020868664.1	Cg006G2178500
OG0016280	XP_020869740.1	Cg006G2177800
OG0016281	XP_020866311.1	Cg006G2177600
OG0016282	XP_020866321.1	Cg006G2177300
OG0016283	XP_002892468.1	Cg006G2177000
OG0016284	XP_020869692.1	Cg006G2176500
OG0016285	XP_002889713.1	Cg006G2176200
OG0016286	XP_002889714.1	Cg006G2176100
OG0016287	XP_002892478.1	Cg006G2173800
OG0016288	XP_020867885.1	Cg006G2172700
OG0016289	XP_020866284.1	Cg006G2172600
OG0016290	XP_002889737.1	Cg006G2171800
OG0016291	XP_020866211.1	Cg006G2198300
OG0016292	XP_020867579.1	Cg006G2169800
OG0016293	XP_020867578.1	Cg006G2169700
OG0016294	XP_002889761.1	Cg006G2168000
OG0016295	XP_002892516.1	Cg006G2167400
OG0016296	XP_020868178.1	Cg006G2165500
OG0016297	XP_002889771.1	Cg006G2165400
OG0016298	XP_020868201.1	Cg006G2165300
OG0016299	XP_020868181.1	Cg006G2164900
OG0016300	XP_002892534.1	Cg006G2164300
OG0016301	XP_020867583.1	Cg006G2161000
OG0016302	XP_020867793.1	Cg006G2160500
OG0016303	XP_020868840.1	Cg006G2158200
OG0016304	XP_020868837.1	Cg006G2157900
OG0016305	XP_002892600.2	Cg006G2155100
OG0016306	XP_002892606.1	Cg006G2154300
OG0016307	XP_020870709.1	Cg006G2154200
OG0016308	XP_002872387.1	Cg003G0808100
OG0016309	XP_020867851.1	Cg006G2151100
OG0016310	XP_020876939.1	Cg001G0291900
OG0016311	XP_002892650.1	Cg006G2148000
OG0016312	XP_020866928.1	Cg006G2146500
OG0016313	XP_002889888.1	Cg006G2146200
OG0016314	XP_020870791.1	Cg006G2145300
OG0016315	XP_020891480.1	Cg006G2142600
OG0016316	XP_020867844.1	Cg006G2142200
OG0016317	XP_020870206.1	Cg006G2140800
OG0016318	XP_020870203.1	Cg006G2140700
OG0016319	XP_002892684.1	Cg006G2139800
OG0016320	XP_020869022.1	Cg006G2139200
OG0016321	XP_020867855.1	Cg006G2138600
OG0016322	XP_020869346.1	Cg006G1992000
OG0016323	XP_002892695.1	Cg006G2138000
OG0016324	XP_020868676.1	Cg006G2137400
OG0016325	XP_002892714.1	Cg006G2135500
OG0016326	XP_002889977.1	Cg006G2133800
OG0016327	XP_002889989.1	Cg006G2132000
OG0016328	XP_020867291.1	Cg006G2131700
OG0016329	XP_002889994.2	Cg006G2131200
OG0016330	XP_020870882.1	Cg006G2131000
OG0016331	XP_020866958.1	Cg006G2128500
OG0016332	XP_020868023.1	Cg006G2127700
OG0016333	XP_002890015.1	Cg006G2127400
OG0016334	XP_002892767.1	Cg006G2127100
OG0016335	XP_020869153.1	Cg006G2125900
OG0016336	XP_002890026.1	Cg006G2125300
OG0016337	XP_002890034.1	Cg006G2124200
OG0016338	XP_002890033.1	Cg006G2124300
OG0016339	XP_002892790.1	Cg006G2122800
OG0016340	XP_020869270.1	Cg006G2122500
OG0016341	XP_002890042.1	Cg006G2122300
OG0016342	XP_002890047.1	Cg006G2121200
OG0016343	XP_002892799.1	Cg006G2121000
OG0016344	XP_002890048.1	Cg006G2120900
OG0016345	XP_020870391.1	Cg006G2120300
OG0016346	XP_002892814.1	Cg006G2118400
OG0016347	XP_002890063.1	Cg006G2118100
OG0016348	XP_002892852.1	Cg006G2111700
OG0016349	XP_002890098.1	Cg006G2110200
OG0016351	XP_020866838.1	Cg006G2109300
OG0016352	XP_002890105.1	Cg006G2108700
OG0016353	XP_002892875.1	Cg006G2107200
OG0016354	XP_020870649.1	Cg006G2106800
OG0016355	XP_020890269.1	Cg007G2546500
OG0016356	XP_020867554.1	Cg006G2103400
OG0016357	XP_002892894.1	Cg006G2103100
OG0016358	XP_002890160.1	Cg006G2100900
OG0016359	XP_002890167.1	Cg006G2099900
OG0016360	XP_020868559.1	Cg006G2099600
OG0016361	XP_020870429.1	Cg006G2098500
OG0016362	XP_020866906.1	Cg006G2098200
OG0016363	XP_002890179.1	Cg006G2098000
OG0016364	XP_020867778.1	Cg006G2097800
OG0016365	XP_002890195.1	Cg006G2094800
OG0016366	XP_020866813.1	Cg006G2093900
OG0016367	XP_020870696.1	Cg006G2092700
OG0016368	XP_020870978.1	Cg006G2092600
OG0016369	XP_002892939.1	Cg006G2092400
OG0016371	XP_002890215.2	Cg006G2092000
OG0016372	XP_002890219.1	Cg006G2091400
OG0016373	XP_020878381.1	Cg008G2834700
OG0016374	XP_020867513.1	Cg006G2090300
OG0016375	XP_020867515.1	Cg006G2090000
OG0016376	XP_002892953.1	Cg006G2089800
OG0016377	XP_002890229.1	Cg006G2089700
OG0016378	XP_002892956.1	Cg006G2089200
OG0016379	XP_020868333.1	Cg006G2088800
OG0016380	XP_020866901.1	Cg006G2087400
OG0016381	XP_002890247.1	Cg006G2087300
OG0016382	XP_002892966.1	Cg006G2087200
OG0016383	XP_020884808.1	Cg005G1700800
OG0016384	XP_002890258.2	Cg006G2085100
OG0016385	XP_002892981.1	Cg006G2084900
OG0016386	XP_002890260.1	Cg006G2084300
OG0016387	XP_002892984.1	Cg006G2084100
OG0016388	XP_020869029.1	Cg006G2083900
OG0016389	XP_002890265.1	Cg006G2083700
OG0016390	XP_020869708.1	Cg006G2083200
OG0016393	XP_002893008.1	Cg006G2078700
OG0016394	XP_020870007.1	Cg006G2077200
OG0016395	XP_002893017.1	Cg006G2076900
OG0016396	XP_020870013.1	Cg006G2075600
OG0016397	XP_020869374.1	Cg006G2074700
OG0016398	XP_020867022.1	Cg006G2074300
OG0016399	XP_002893032.2	Cg006G2073600
OG0016400	XP_002890327.1	Cg006G2072500
OG0016401	XP_002893041.1	Cg006G2072200
OG0016402	XP_020868411.1	Cg006G2071900
OG0016403	XP_002893044.1	Cg006G2071600
OG0016404	XP_020870087.1	Cg006G2070700
OG0016405	XP_020867330.1	Cg006G2069300
OG0016406	XP_002890355.1	Cg006G2067900
OG0016407	XP_002883625.1	Cg004G1325400
OG0016408	XP_020869313.1	Cg006G2065200
OG0016409	XP_020869293.1	Cg006G2065100
OG0016410	XP_020870856.1	Cg006G2064500
OG0016411	XP_002893116.1	Cg006G2061300
OG0016412	XP_020866957.1	Cg006G2061000
OG0016413	XP_020870738.1	Cg006G2057800
OG0016414	XP_002890424.2	Cg006G2056100
OG0016415	XP_020869337.1	Cg006G2053600
OG0016416	XP_020884950.1	Cg005G1753500
OG0016417	XP_020871013.1	Cg006G2051100
OG0016418	XP_002890445.1	Cg006G2051000
OG0016419	XP_020867727.1	Cg006G2050700
OG0016420	XP_002890449.2	Cg006G2050400
OG0016421	XP_020867398.1	Cg006G2050300
OG0016422	XP_020867400.1	Cg006G2050200
OG0016423	XP_020866887.1	Cg006G2049200
OG0016424	XP_002890461.1	Cg006G2049000
OG0016425	XP_002890463.1	Cg006G2048800
OG0016426	XP_002890464.1	Cg006G2048600
OG0016427	XP_002890496.1	Cg006G2044800
OG0016428	XP_002893215.1	Cg006G2044600
OG0016429	XP_020867712.1	Cg006G2044500
OG0016430	XP_020868432.1	Cg006G2042100
OG0016431	XP_002893232.1	Cg006G2041900
OG0016432	XP_002893236.1	Cg006G2041300
OG0016433	XP_020866447.1	Cg006G2041200
OG0016434	XP_002890521.1	Cg006G2040300
OG0016435	XP_020870985.1	Cg006G2039500
OG0016436	XP_002890532.1	Cg006G2038800
OG0016437	XP_002890534.1	Cg006G2038600
OG0016438	XP_002890535.1	Cg006G2038500
OG0016439	XP_002890548.1	Cg006G2036200
OG0016440	XP_020869404.1	Cg006G2035700
OG0016441	XP_020865927.1	Cg007G2487400
OG0016442	XP_020865881.1	Cg007G2487100
OG0016443	XP_002888845.2	Cg007G2486500
OG0016444	XP_020889976.1	Cg007G2486400
OG0016445	XP_002887380.2	Cg007G2485600
OG0016446	XP_002887376.1	Cg007G2485200
OG0016447	XP_020890592.1	Cg007G2485100
OG0016448	XP_020891628.1	Cg007G2484900
OG0016449	XP_020865933.1	Cg007G2484600
OG0016450	XP_002888827.1	Cg007G2483300
OG0016451	XP_002887357.1	Cg007G2483000
OG0016452	XP_002888826.1	Cg007G2482700
OG0016453	XP_020869945.1	Cg006G1870700
OG0016454	XP_002888822.1	Cg007G2481800
OG0016455	XP_002887345.1	Cg007G2481600
OG0016456	XP_020889708.1	Cg007G2481500
OG0016458	XP_020865596.1	Cg007G2479400
OG0016459	XP_002887320.1	Cg007G2476800
OG0016460	XP_020891533.1	Cg007G2476100
OG0016461	XP_020889886.1	Cg007G2475300
OG0016462	XP_002887293.1	Cg007G2473400
OG0016463	XP_002888760.1	Cg007G2472400
OG0016464	XP_002887282.2	Cg007G2471800
OG0016465	XP_020891451.1	Cg007G2471300
OG0016466	XP_002888753.1	Cg007G2470900
OG0016467	XP_020868992.1	Cg006G1944000
OG0016468	XP_002891011.1	Cg001G0312900
OG0016469	XP_020870159.1	Cg006G1943200
OG0016470	XP_020866610.1	Cg006G1942500
OG0016471	XP_002891032.2	Cg006G1940700
OG0016472	XP_002893759.1	Cg006G1939600
OG0016473	XP_020867958.1	Cg006G1939400
OG0016474	XP_020870499.1	Cg006G1939100
OG0016476	XP_002886399.2	Cg007G2269600
OG0016477	XP_002887961.1	Cg007G2270200
OG0016478	XP_002886401.1	Cg007G2270300
OG0016479	XP_002866374.1	Cg003G0992900
OG0016480	XP_002887981.1	Cg007G2273100
OG0016481	XP_020889872.1	Cg007G2274300
OG0016482	XP_020890420.1	Cg007G2275600
OG0016483	XP_020865851.1	Cg007G2276300
OG0016484	XP_020865854.1	Cg007G2276500
OG0016485	XP_002886454.1	Cg007G2276600
OG0016486	XP_020865853.1	Cg007G2276800
OG0016487	XP_020889702.1	Cg007G2276900
OG0016488	XP_020890771.1	Cg007G2277000
OG0016489	XP_020865920.1	Cg007G2278600
OG0016490	XP_020891305.1	Cg007G2278900
OG0016491	XP_002872388.1	Cg003G0808400
OG0016492	XP_020889716.1	Cg007G2285600
OG0016493	XP_020891313.1	Cg007G2286000
OG0016494	XP_020891341.1	Cg007G2286800
OG0016495	XP_002888081.1	Cg007G2288600
OG0016496	XP_002888089.1	Cg007G2290900
OG0016497	XP_020877342.1	Cg003G0778200
OG0016498	XP_002886555.1	Cg007G2292000
OG0016499	XP_002888100.1	Cg007G2292400
OG0016500	XP_020890030.1	Cg007G2292500
OG0016501	XP_020890042.1	Cg007G2295200
OG0016502	XP_002888122.1	Cg007G2297700
OG0016503	XP_002888125.1	Cg007G2296100
OG0016504	XP_020891735.1	Cg007G2301900
OG0016505	XP_002886608.1	Cg007G2302300
OG0016506	XP_020891214.1	Cg007G2303400
OG0016507	XP_020889969.1	Cg007G2303700
OG0016508	XP_002886632.1	Cg007G2304800
OG0016509	XP_002884200.1	Cg004G1441400
OG0016510	XP_020890491.1	Cg007G2306100
OG0016511	XP_002886638.1	Cg007G2306300
OG0016512	XP_020890308.1	Cg007G2308800
OG0016513	XP_002888168.2	Cg007G2309300
OG0016514	XP_020890318.1	Cg007G2311200
OG0016515	XP_002886674.1	Cg007G2312500
OG0016516	XP_020890301.1	Cg007G2313000
OG0016517	XP_002867485.1	Cg001G0125900
OG0016518	XP_002888211.1	Cg007G2314500
OG0016519	XP_020891369.1	Cg007G2316300
OG0016520	XP_002888219.1	Cg007G2316500
OG0016521	XP_020890560.1	Cg007G2318000
OG0016522	XP_002886706.1	Cg007G2318500
OG0016523	XP_020891334.1	Cg007G2320400
OG0016524	XP_020888842.1	Cg004G1364100
OG0016525	XP_020868777.1	Cg007G2324100
OG0016526	XP_020890878.1	Cg007G2382800
OG0016527	XP_020869189.1	Cg007G2326200
OG0016528	XP_020868946.1	Cg007G2327000
OG0016529	XP_002894659.1	Cg007G2330900
OG0016530	XP_020868305.1	Cg007G2334900
OG0016531	XP_002894636.1	Cg007G2336900
OG0016532	XP_002891950.2	Cg007G2337000
OG0016533	XP_020868314.1	Cg007G2337600
OG0016534	XP_020868278.1	Cg007G2338400
OG0016535	XP_020868274.1	Cg007G2341000
OG0016536	XP_020868276.1	Cg007G2341200
OG0016537	XP_020890397.1	Cg007G2263400
OG0016538	XP_002887913.1	Cg007G2262500
OG0016539	XP_002865816.1	Cg003G0883200
OG0016540	XP_002865728.1	Cg008G2842400
OG0016541	XP_002887902.2	Cg007G2261900
OG0016542	XP_020891424.1	Cg007G2260700
OG0016543	XP_002887887.1	Cg007G2260200
OG0016544	XP_020891095.1	Cg007G2260100
OG0016545	XP_020891096.1	Cg007G2259400
OG0016547	XP_002887870.1	Cg007G2257900
OG0016548	XP_002886329.1	Cg007G2256800
OG0016549	XP_020871304.1	Cg008G2972600
OG0016550	XP_020881063.1	Cg008G2972700
OG0016551	XP_020880914.1	Cg002G0691000
OG0016553	XP_020866797.1	Cg008G2978000
OG0016554	XP_020889777.1	Cg008G2983300
OG0016555	XP_020871866.1	Cg001G0320400
OG0016556	XP_020868374.1	Cg007G2502000
OG0016557	XP_020871660.1	Cg008G2950900
OG0016558	XP_020868991.1	Cg008G2949900, Cg008G2950000
OG0016559	XP_020871640.1	Cg008G2950300, Cg008G2949600
OG0016560	XP_020873752.1	Cg001G0137400
OG0016561	XP_020891077.1	Cg008G2948700
OG0016562	XP_002863586.1	Cg008G2943900
OG0016564	XP_002874838.1	Cg003G0736500, Cg003G0861700
OG0016565	XP_002872725.1	Cg003G0859600, Cg003G0738400
OG0016566	XP_020876396.1	Cg003G0859000, Cg003G0739000
OG0016567	XP_002869440.1	Cg001G0108800
OG0016568	XP_002869427.1	Cg001G0106900
OG0016569	XP_002867401.1	Cg001G0106700
OG0016570	XP_002869416.1	Cg001G0105400
OG0016571	XP_020874682.1	Cg001G0105300
OG0016572	XP_020882495.1	Cg002G0558800
OG0016573	XP_020878184.1	Cg008G2875600
OG0016574	XP_002870166.1	Cg001G0242300
OG0016575	XP_002891403.1	Cg006G1852700
OG0016576	XP_002891410.1	Cg006G1851800
OG0016577	XP_020868371.1	Cg006G1851700
OG0016578	XP_020868365.1	Cg006G1851600
OG0016579	XP_020868369.1	Cg006G1850000
OG0016580	XP_020868368.1	Cg006G1849400
OG0016581	XP_020868381.1	Cg006G1849200
OG0016582	XP_002872815.1	Cg003G0726100, Cg014G3028600
OG0016583	XP_020866339.1	Cg006G1843900
OG0016584	XP_002894152.1	Cg006G1842000
OG0016585	XP_002894160.1	Cg006G1841000
OG0016586	XP_002872551.1	Cg003G0762100
OG0016587	XP_020868141.1	Cg006G1840500
OG0016588	XP_002894165.1	Cg006G1839300
OG0016589	XP_002894181.2	Cg006G1837800, Cg006G1837700
OG0016590	XP_020869683.1	Cg006G1837500
OG0016591	XP_020866734.1	Cg006G1837400
OG0016592	XP_020866754.1	Cg006G1837300
OG0016593	XP_020881815.1	Cg006G1837000
OG0016594	XP_020881515.1	Cg006G1836900
OG0016595	XP_002889005.1	Cg007G2520600
OG0016596	XP_002889004.1	Cg007G2520400
OG0016597	XP_002889000.1	Cg007G2519800
OG0016598	XP_020872833.1	Cg001G0000200
OG0016599	XP_020872840.1	Cg001G0000300
OG0016600	XP_020872836.1	Cg001G0000400
OG0016601	XP_020872827.1	Cg001G0000700
OG0016602	XP_002866790.1	Cg001G0001900
OG0016603	XP_002866792.1	Cg001G0002100
OG0016604	XP_002868843.1	Cg001G0002400
