Orthogroup	Camelina_sativa	Brassica_napus
OG0011690	XP_010511596.1, XP_010415230.1, XP_010470570.1	XP_048611012.1, XP_013676356.1
OG0011691	XP_010470555.1, XP_010415219.1, XP_010511586.1	XP_013649177.2, XP_013702340.2
OG0011692	XP_010511498.1, XP_010496725.1, XP_010470544.1	XP_013649163.2, XP_013643794.2
OG0011693	XP_010511482.1, XP_010415195.1, XP_010470527.1	XP_013649161.2, XP_013643791.1
OG0011694	XP_010415184.1, XP_010470517.1, XP_010511466.1	XP_013649151.2, XP_013643336.1
OG0011695	XP_010470512.1, XP_010511455.1	XP_013691050.1, XP_013748178.1
OG0011696	XP_010511549.1, XP_010470495.1	XP_013691319.1, XP_013697236.2, XP_048621186.1
OG0011697	XP_010511519.1, XP_010470471.1, XP_010415140.1	XP_013722443.1, XP_022544797.2
OG0011698	XP_010457469.1, XP_010475081.1, XP_010483354.1	XP_013695098.2, XP_013665607.1
OG0011699	XP_010435798.1, XP_010441018.1, XP_010450856.1	XP_013722382.1, XP_022545319.2
OG0011700	XP_010478253.1, XP_010499406.1	XP_013743743.1, XP_013649084.2
OG0011701	XP_010419511.1, XP_010474624.2, XP_010430605.1	XP_048595690.1, XP_022568900.1
OG0011702	XP_010430595.1, XP_010418527.1, XP_010473725.1	XP_013653840.1, XP_013661512.1
OG0011703	XP_010430587.1, XP_019093430.1, XP_010473717.1, XP_010418523.1	XP_013661518.2, XP_048625953.1
OG0011704	XP_019085248.1, XP_010473712.1, XP_010418510.1	XP_013661524.2, XP_048595696.1
OG0011705	XP_010418468.1, XP_010473667.1, XP_010430534.1	XP_048595704.1, XP_013677428.1
OG0011706	XP_010473631.1, XP_010430498.1, XP_010418426.1	XP_013661556.1, XP_013688456.2
OG0011707	XP_010430471.1, XP_010473612.1, XP_019083684.1	XP_013661573.1, XP_013690337.2
OG0011708	XP_010473550.1, XP_010418331.1, XP_010430403.1	XP_048595658.1, XP_013706817.2
OG0011709	XP_010473524.1, XP_010418302.1, XP_010430374.1	XP_048595652.1, XP_048609751.1
OG0011710	XP_010473510.1, XP_010418282.1	XP_048626002.1, XP_013661609.1
OG0011711	XP_010430341.1, XP_010418271.1, XP_010473493.1	XP_048595643.1, XP_048609747.1
OG0011712	XP_010499208.1, XP_010465034.1	XP_013646779.2, XP_013673170.2, XP_048632349.1, XP_013697158.1
OG0011713	XP_010438800.1, XP_010448329.1, XP_010433557.1	XP_013706405.1, NP_001303018.1
OG0011714	XP_010504572.1, XP_010427499.1, XP_010516272.1	XP_048620668.1, XP_048597150.1
OG0011715	XP_010505861.1, XP_010517578.1, XP_010508783.1	XP_048635444.1, XP_013691058.1
OG0011716	XP_010505823.1, XP_010412971.2, XP_010508819.1	XP_013744905.2, XP_013687751.2
OG0011717	XP_010505814.1, XP_010517503.1, XP_010508826.1	XP_013734506.2, XP_013683630.2
OG0011718	XP_010468834.1, XP_010464543.1, XP_019096339.1	XP_048632306.1, XP_013648095.2
OG0011719	XP_010486499.1, XP_010471796.1, XP_010464575.1, XP_019096198.1, XP_010471703.1, XP_010464576.1	XP_013739343.1
OG0011720	XP_010473293.1, XP_010486517.1, XP_010464593.1	XP_022575586.2, XP_013750369.1
OG0011721	XP_010486527.1, XP_010473929.1, XP_010464600.1	XP_022559241.1, XP_013750372.2
OG0011722	XP_010474113.1, XP_010464605.1	XP_022575582.2, XP_013750376.1
OG0011723	XP_010478384.1, XP_010464648.1, XP_010486566.1	XP_013681035.2, XP_048632298.1
OG0011724	XP_010442880.1, XP_010445664.1, XP_010482710.1	XP_013733858.2, XP_048629762.1
OG0011725	XP_010464685.1, XP_010486615.1, XP_010481256.1	XP_048615260.1, XP_013703778.2
OG0011726	XP_010464702.1, XP_010482745.1, XP_010486632.1	XP_048635956.1, XP_013750289.2
OG0011727	XP_010484195.1, XP_010486649.1	XP_013646416.2, XP_013674814.1
OG0011728	XP_010486681.1, XP_010464746.1	XP_048608875.1, XP_013736123.2, XP_013750234.2, XP_013750325.1
OG0011729	XP_010493403.1, XP_010486687.1, XP_010464751.1	XP_048635941.1, XP_013750328.1
OG0011730	XP_010492436.1, XP_010486698.1, XP_010464762.1	XP_013731441.2, XP_013730903.2, XP_013714441.1
OG0011731	XP_010486699.1, XP_010464763.1, XP_010492251.1	XP_013714442.1, XP_013730904.2
OG0011732	XP_010491593.1, XP_010486705.1, XP_010464772.1	XP_013750246.1, XP_048615233.1, XP_013750334.2
OG0011733	XP_010490473.1, XP_019092678.1, XP_010486714.1	XP_013730877.2, XP_013713960.1
OG0011734	XP_010464789.1, XP_010486719.1, XP_010490089.1	XP_013750350.2, XP_013750253.1
OG0011735	XP_019099699.1, XP_010486835.1, XP_010464905.1	XP_022575494.1, XP_013667600.2
OG0011736	XP_010486888.1, XP_010464956.1, XP_010498462.1	XP_013711911.1, XP_013750116.2
OG0011737	XP_010441329.1, XP_010442473.1, XP_010482295.1	XP_013661869.2, XP_022563168.1
OG0011738	XP_010442499.1, XP_010441670.1, XP_010482325.1	XP_013742900.1, XP_013684015.1
OG0011739	XP_010497910.1, XP_010442498.1, XP_010482324.1, XP_010441661.1	XP_013681761.2, XP_048631919.1
OG0011740	XP_010441750.1, XP_010482335.1, XP_019088794.1	XP_022554965.1, XP_013683939.2
OG0011741	XP_010442555.1, XP_010482380.1, XP_010442345.1	XP_013680783.1, XP_013647006.1
OG0011742	XP_019088158.1, XP_010482396.1, XP_010442437.1	XP_013683297.1, XP_013682848.1
OG0011743	XP_010432693.1, XP_010426309.1, XP_010442588.1, XP_010482438.1	XP_013682861.1, XP_013683308.1
OG0011744	XP_010442594.1, XP_010482441.1, XP_010426306.1	XP_013683310.1, XP_013640532.1
OG0011745	XP_010426300.1, XP_010482449.1, XP_010442601.1	XP_048598039.1, XP_013671083.1
OG0011746	XP_010482466.1, XP_010442615.1, XP_010443042.1	XP_048626097.1, XP_013702141.2
OG0011747	XP_010442657.1, XP_010473369.1, XP_010482488.1	XP_048610384.1, XP_013675053.1, XP_013701361.1, XP_048626119.1
OG0011748	XP_010443409.1, XP_010482491.1, XP_010442660.1	XP_013683326.1, XP_013640547.1
OG0011749	XP_010444203.1, XP_010442711.1, XP_010482546.1	XP_022568277.1, XP_013733238.1
OG0011750	XP_010482595.1, XP_010444749.1, XP_010442761.1	XP_048610179.1, XP_022551729.1
OG0011751	XP_010444831.1, XP_010485078.1	XP_013733906.2, XP_013691722.1, XP_013714066.2, XP_013710369.1
OG0011752	XP_010444854.1, XP_010442770.1, XP_010482605.1	XP_013688308.1, XP_013702695.2
OG0011753	XP_010440844.1, XP_010442429.1, XP_010482243.1	XP_048606728.1, XP_048638643.1
OG0011754	XP_010433318.1, XP_010438554.1, XP_019089041.1	XP_013671640.1, XP_013671643.1
OG0011755	XP_019091594.1, XP_019095750.1, XP_019088700.1	XP_048607741.1, XP_013674748.1, XP_013733884.1
OG0011756	XP_010446503.1, XP_010482822.1, XP_010442989.1	XP_013659758.2, XP_013659048.2
OG0011757	XP_010482807.1, XP_010446316.1, XP_010442971.1, XP_010442972.1	XP_048604038.1, XP_013714819.2
OG0011758	XP_010446313.1, XP_010442968.1, XP_010482804.1	XP_013686171.2, XP_048624677.1, XP_048598760.1
OG0011759	XP_010446711.1, XP_010443002.1, XP_010482833.1	XP_022570091.1, XP_048598766.1
OG0011760	XP_010443027.1, XP_010482857.1, XP_010448257.1	XP_022571096.1, XP_048630383.1, XP_013719355.1
OG0011761	XP_010446113.2, XP_010443033.1, XP_010448300.2, XP_010482861.1	XP_013719351.1, XP_048598782.1
OG0011762	XP_010482900.1, XP_010443073.1, XP_010448814.1	XP_048624583.1, XP_013666728.1
OG0011763	XP_010438685.1, XP_010433428.1, XP_010448198.1	XP_013742508.2, XP_048633386.1, XP_048610746.1
OG0011764	XP_010482982.1, XP_010482980.1, XP_019092074.1, XP_010482983.1, XP_010443160.1	XP_013683700.2, XP_013685646.2
OG0011765	XP_010449889.1, XP_010443195.1, XP_010483008.1	XP_013665783.1, XP_013646921.1
OG0011766	XP_010450056.1, XP_010450046.1, XP_010483038.1, XP_010483043.1, XP_010443214.1	XP_013714555.2, XP_013675175.1
OG0011767	XP_010450144.1, XP_010443219.1, XP_010483046.1	XP_013682707.1, XP_022570011.2
OG0011768	XP_019095778.1, XP_010443246.1, XP_010450595.1	XP_013665775.1, XP_013674580.1
OG0011769	XP_010443252.1, XP_010483079.1, XP_010450677.1	XP_013675655.1, XP_013693288.2
OG0011770	XP_010483086.1, XP_010450745.1, XP_010443263.1	XP_013725387.1, XP_013685352.1
OG0011771	XP_019092376.1, XP_010483136.1, XP_010443311.1	XP_013666990.1, XP_022564850.1
OG0011772	XP_010451810.1, XP_010483210.1, XP_010443384.1	XP_013673251.2
OG0011773	XP_010443387.1, XP_010483212.1, XP_010451824.1	XP_013673250.2, XP_013714886.1, XP_013667037.2
OG0011774	XP_010451882.1, XP_010483225.1, XP_010443400.1	XP_013714728.2, XP_022549017.2
OG0011775	XP_010443452.1, XP_010483289.1, XP_010452530.1	XP_048628719.1, XP_013682471.1
OG0011776	XP_019092611.1	XP_013690825.2, XP_048598903.1, XP_013727641.1, XP_048606705.1
OG0011777	XP_010443498.1, XP_010483340.1, XP_010452913.1	XP_013667101.2, XP_013722253.1
OG0011778	XP_010483348.1, XP_010443502.1, XP_010419549.1, XP_010497472.1, XP_010452945.1	XP_048608201.1, XP_048628618.1, XP_048628661.1
OG0011779	XP_010421726.1, XP_010455221.1, XP_010438766.1	XP_013713937.1, XP_013712827.1
OG0011781	XP_010492066.1, XP_010453377.1, XP_010419885.1	XP_013679527.1, XP_013703135.1
OG0011782	XP_010453244.1, XP_010491935.1	XP_013716089.2, XP_022554318.1, XP_013720731.1, XP_013727110.1
OG0011783	XP_010453235.1, XP_010491929.1	XP_013720708.1, XP_013727095.1, XP_048603752.1
OG0011784	XP_010453193.1, XP_010491883.1, XP_010419721.1	XP_013720812.1, XP_013661876.1, XP_048625517.1
OG0011785	XP_010491778.1, XP_010419645.1, XP_010453125.1	XP_013711237.1, XP_013668112.2
OG0011786	XP_010491762.1, XP_019090554.1, XP_010424698.2	XP_022554258.1, XP_048602742.1, XP_013678895.3
OG0011787	XP_019090574.1	XP_013731659.2, XP_013668131.2, XP_048625290.1
OG0011788	XP_010491698.1	XP_013699094.1, XP_013668154.2
OG0011789	XP_019098449.1, XP_010452984.1, XP_019084437.1, XP_010491627.1	XP_013722896.2, XP_013715280.2
OG0011790	XP_010484233.1, XP_010444386.1, XP_010461880.1	XP_048606630.1, XP_013672899.2
OG0011791	XP_010452951.1, XP_010422970.1, XP_010491594.1	XP_048602708.1, XP_013678496.1
OG0011792	XP_010422985.1, XP_010452933.1, XP_010491570.1	XP_013715287.2, XP_013737481.2
OG0011793	XP_010452927.1, XP_010422989.1, XP_010491564.1	XP_013715570.2, XP_013737479.1
OG0011794	XP_010491513.1, XP_010452878.1, XP_010423039.1	XP_048623106.1, XP_013715671.1
OG0011795	XP_010491499.1, XP_010423056.1, XP_010452865.1	XP_048607830.1, XP_048625102.1, XP_013715540.3, XP_022549473.1
OG0011796	XP_010452846.1, XP_010424721.1, XP_010491486.1	XP_048607828.1, XP_048625077.1
OG0011797	XP_010491481.1, XP_010452838.1, XP_010423082.1	XP_048607826.1, XP_013680348.2
OG0011798	XP_010491474.1, XP_010423095.1, XP_019090634.1	XP_048625053.1, XP_048607824.1
OG0011799	XP_010423171.1, XP_010452743.1, XP_019097819.1	XP_013680387.2, XP_013680398.2
OG0011800	XP_010491381.1, XP_010423187.1, XP_010452730.1	XP_013725859.2, XP_022554272.1
OG0011801	XP_019089995.1, XP_010423213.1, XP_010491352.1	XP_022565819.1, XP_013715732.1
OG0011802	XP_010431242.1, XP_010423232.1, XP_019089925.1, XP_019097233.1	XP_013715288.2, XP_048623144.1
OG0011803	XP_010452683.1, XP_010491331.1, XP_010423234.1	XP_013743213.1, XP_013715730.2
OG0011804	XP_019088266.1, XP_010449592.1, XP_010434640.1	XP_048601397.1, XP_048637978.1
OG0011805	XP_010449550.1, XP_010439935.1, XP_010434612.1	XP_013737284.1, XP_013706187.1, XP_013723443.1
OG0011806	XP_010434553.1, XP_010517557.1, XP_010439874.1	XP_048638252.1, XP_048594683.1
OG0011807	XP_010480499.2, XP_019091281.1, XP_019099033.1	XP_013682923.2, XP_013699243.2
OG0011808	XP_010434529.1, XP_010496226.1, XP_010439851.1	XP_013671012.1, XP_013726096.1
OG0011809	XP_010496225.2, XP_010439846.1, XP_010434533.1	XP_013726288.2, XP_013726428.1
OG0011810	XP_010449429.1, XP_010439780.1, XP_019086412.1	XP_013727976.1
OG0011811	XP_010434438.1, XP_010449381.1	XP_048620277.1, XP_048627576.1, XP_048638616.1, XP_013672678.1
OG0011812	XP_010439734.2, XP_010449371.2, XP_010434432.2	XP_048629084.1, XP_048627575.1, XP_022572527.2
OG0011813	XP_010434353.1, XP_010439645.1, XP_010449286.1	XP_013653534.2, XP_048627574.1, XP_013717496.2
OG0011814	XP_019089300.1, XP_010439629.1, XP_019086871.1	XP_013733888.1, XP_013660904.1
OG0011815	XP_010439627.1, XP_010434336.1, XP_010449269.1	XP_013733867.1, XP_013660908.1
OG0011816	XP_010449235.1, XP_010434327.2, XP_019087823.1	NP_001303194.1, XP_013733766.1
OG0011817	XP_010449233.1, XP_010439619.1, XP_010434321.1	XP_013717487.2, XP_048629249.1
OG0011818	XP_010449219.1, XP_010434317.1, XP_010439613.1	XP_022554221.2, XP_048607359.1, XP_013685671.2
OG0011819	XP_010434301.1, XP_010439593.1, XP_010449197.1	XP_013672007.1, XP_013655870.2
OG0011820	XP_010449173.1, XP_010434284.1, XP_010439581.1	XP_013662119.1, XP_013685681.2
OG0011821	XP_010439577.1, XP_010434282.1, XP_010449170.1	XP_048595944.1, XP_013655886.2
OG0011822	XP_010434280.1, XP_010439576.1	XP_013655889.1
OG0011823	XP_010434260.1, XP_010439553.1, XP_010449143.1	XP_013717465.1, XP_013737533.2
OG0011824	XP_010434255.1, XP_010439544.1, XP_010449141.1	XP_013656138.2, XP_048626762.1, XP_013723695.2
OG0011825	XP_010434252.1, XP_010439538.1	XP_048626761.1, XP_048607379.1, XP_048594735.1
OG0011826	XP_010439453.1, XP_010434158.1, XP_010449035.1	XP_013743554.2, XP_013671159.1
OG0011827	XP_010439442.1, XP_010434143.1, XP_010449017.1	XP_013736991.2, XP_022571750.2
OG0011828	XP_010434134.1, XP_010449011.1, XP_010439431.1	XP_013717159.1, XP_013695759.1
OG0011829	XP_010448954.1, XP_010439385.1, XP_010434094.1	XP_013642944.1, XP_013731850.2
OG0011830	XP_019089580.1, XP_010439371.1, XP_010434087.1	XP_048601574.1, XP_048596575.1
OG0011831	XP_010448925.1, XP_010439360.1, XP_010434073.1	XP_013734019.2, XP_013662112.2
OG0011832	XP_019088953.1, XP_019087200.1, XP_019086123.1	XP_013734013.2, XP_013651545.2
OG0011833	XP_010448915.1, XP_010439354.1, XP_019086072.1	XP_048596644.1, XP_013734008.2
OG0011834	XP_010448888.1, XP_010439333.1, XP_010434048.1	XP_013741417.1, XP_048618981.1
OG0011835	XP_010448801.1, XP_010433962.1, XP_010439253.1, XP_010439041.1	XP_048591491.1, XP_013671206.3
OG0011836	XP_010448691.1, XP_010439161.1, XP_010433892.1	XP_013732961.1, XP_013738604.2
OG0011837	XP_010448663.1, XP_019088677.1, XP_010433865.1	XP_013671470.2, XP_013738699.2
OG0011838	XP_010448652.1, XP_010439130.2, XP_010433857.1, XP_010445164.1	XP_048619040.1, XP_013735058.2
OG0011839	XP_010433853.1, XP_010439128.1, XP_010448649.1	XP_048597282.1, XP_013738767.2
OG0011840	XP_010433839.1, XP_010448634.1, XP_010439111.1	XP_013671488.2, XP_013711288.2
OG0011841	XP_010461099.1, XP_010499824.1	XP_022570539.1
OG0011842	XP_010499820.1, XP_010478698.1, XP_010461094.1	XP_022546630.2, XP_013722611.2
OG0011843	XP_010478717.1, XP_010499846.1, XP_010461121.1	XP_013671836.1, XP_013662260.1
OG0011844	XP_010478754.1, XP_010499874.1, XP_010461157.1	XP_013717503.2, XP_013662652.1
OG0011845	XP_010499894.1, XP_010461178.1, XP_010478772.1	XP_048612904.1, XP_048636991.1, XP_013672538.2
OG0011846	XP_010461182.1, XP_010478774.1, XP_010499899.1	XP_013670481.1, XP_013717513.1
OG0011847	XP_010478870.1, XP_010499986.1, XP_010461267.1	XP_013715129.2, XP_013711832.2
OG0011848	XP_010500011.1, XP_010461287.1, XP_010478920.1	XP_013725783.1, XP_013701380.1
OG0011849	XP_010478929.1, XP_010461301.1, XP_019099375.1	XP_013728869.1, XP_013720987.1
OG0011850	XP_010488381.1, XP_010468411.1, XP_019091530.1	XP_013699850.1
OG0011851	XP_010479481.1, XP_010461871.1, XP_010500579.1, XP_010500576.1, XP_010500577.1	XP_013725633.1, XP_013741768.2
OG0011852	XP_010500156.1, XP_010479055.1, XP_010461449.1	XP_022560824.1, XP_013693062.2
OG0011853	XP_010423955.1, XP_010451984.1, XP_010490564.1	XP_013730067.1, XP_013723485.2
OG0011854	XP_010479029.1, XP_010461416.1, XP_010500124.1	XP_013696655.1, XP_013706392.2, XP_048629662.1
OG0011855	XP_010499244.1, XP_010478102.1, XP_010460517.1	XP_013681319.2, XP_013655118.1, XP_048613248.1, XP_048596092.1
OG0011856	XP_010480977.1, XP_010500180.1, XP_010461471.1	XP_022568229.1, XP_022560822.2
OG0011857	XP_010500296.1, XP_010479172.1, XP_010514431.1, XP_019096666.1	XP_048593567.1, XP_013728926.1
OG0011858	XP_019095271.1, XP_010461569.1, XP_010501865.1	XP_013746864.2, XP_048599485.1
OG0011859	XP_010434639.1, XP_010461383.1, XP_010478978.1, XP_019099406.1	XP_013698896.1, XP_013656443.2
OG0011860	XP_019094712.1, XP_019099400.1, XP_010461485.1	XP_048593592.1, XP_013675883.2
OG0011861	XP_010453951.1, XP_010420479.1, XP_010492709.1	XP_022555109.1, XP_048605003.1
OG0011862	XP_010478164.1, XP_010460579.1, XP_010499302.1	XP_048596076.1, XP_022558366.1
OG0011863	XP_010499365.1, XP_010460629.1, XP_010478211.1	XP_013677025.3, XP_013656943.1
OG0011864	XP_010460692.1, XP_010499435.1, XP_010478278.1	XP_013697563.1, XP_013656904.2, XP_048626640.1
OG0011866	XP_010478350.1	XP_013662603.1, XP_013656837.1, XP_048593882.1
OG0011867	XP_010499525.1, XP_010462986.1, XP_010460787.1, XP_010478382.1	XP_013659053.2, XP_013718441.1
OG0011868	XP_010499528.1, XP_010460796.1, XP_010478388.1	XP_013671419.2, XP_013656825.2
OG0011869	XP_010499634.1	XP_048613021.1, XP_013644581.1, XP_048592548.1, XP_013718261.1
OG0011870	XP_010446910.1, XP_010432266.1, XP_010437455.1	XP_013645855.1, XP_013640500.2
OG0011871	XP_010432198.1, XP_010437376.1, XP_010446821.1	XP_013644543.2, XP_048601034.1
OG0011872	XP_010437355.1, XP_010432179.1, XP_019088948.1	XP_048601018.1, XP_048634295.1
OG0011873	XP_010446728.1, XP_010432117.1, XP_010437292.1	XP_013681461.1, XP_013656622.2, XP_048628467.1
OG0011874	XP_010446725.1, XP_010432115.1, XP_010437288.1	XP_013732487.1, XP_013738380.2
OG0011875	XP_010446705.1, XP_010432094.1, XP_010437266.1	XP_013656613.1, XP_022555739.2
OG0011876	XP_019086187.1, XP_010446657.1, XP_010437221.1	XP_013737963.2, XP_013723047.2
OG0011877	XP_010437146.1, XP_010446563.1, XP_019086406.1	XP_013656569.1, XP_013684521.1, XP_013684519.2
OG0011878	XP_010446564.1, XP_010431998.1, XP_010437144.1	XP_013681010.2, XP_048607506.1, XP_013655000.1
OG0011879	XP_010446586.1, XP_010431980.1, XP_010437122.1	XP_048627727.1, XP_013722743.1, XP_013656566.1
OG0011880	XP_010431973.1, XP_010437118.1, XP_010446561.1	XP_013738562.1, XP_013707693.2
OG0011881	XP_010431941.1, XP_010437088.1, XP_010446521.1	XP_013657895.2, XP_013735986.2, XP_048606302.1
OG0011882	XP_019085634.1, XP_010446480.1, XP_010431905.1, XP_010437055.1	XP_013677383.1, XP_013656709.2
OG0011883	XP_010437008.1, XP_010431863.1, XP_010446442.1	XP_013703061.2, XP_013656687.2
OG0011884	XP_010431859.1, XP_010437003.1, XP_010446426.1	XP_013706779.1, XP_013644925.2
OG0011885	XP_010446417.1, XP_010436995.1, XP_010436994.1, XP_010431847.1	XP_022555700.1, XP_022559716.1, XP_048593838.1
OG0011886	XP_010431843.1, XP_010436987.1, XP_010446407.1	XP_048600930.1
OG0011887	XP_019086602.1, XP_019088091.1	XP_048590816.1, XP_048600929.1, XP_048633389.1
OG0011888	XP_010446392.1, XP_010431823.1, XP_010444878.1	XP_013644901.2, XP_013706072.2
OG0011889	XP_010446374.1, XP_010431807.1, XP_010436963.1	XP_013656741.2, XP_013685712.2, XP_048606272.1, XP_013652824.1
OG0011890	XP_010446370.2, XP_010436956.1, XP_010431801.1	XP_048630626.1, XP_048593846.1
OG0011891	XP_010431758.1, XP_019089405.1, XP_019088227.1	XP_013729573.1, XP_013731903.1
OG0011892	XP_019092120.1, XP_010436925.1, XP_010446336.1, XP_010431763.1	XP_013655039.2, XP_022555706.2
OG0011893	XP_010436907.1, XP_019098273.1, XP_019098648.1, XP_010444871.1, XP_019098270.1	XP_013703210.1, XP_013696425.2
OG0011894	XP_019088088.1	XP_013659820.1, XP_013721156.2, XP_013704577.2, XP_048632724.1
OG0011895	XP_010435493.1, XP_010450443.1	XP_013748935.2, XP_048626488.1, XP_013678646.2
OG0011896	XP_010440806.1, XP_010450458.1, XP_010435522.1	XP_013721074.1, XP_013746336.1
OG0011897	XP_010435553.1, XP_010440830.1, XP_010450478.1	XP_048627310.1, XP_048630399.1, XP_013748947.3, XP_048616533.1
OG0011898	XP_010450492.1, XP_010440846.1, XP_010435569.1	XP_013707970.2, XP_013686927.2
OG0011899	XP_010440845.1, XP_010435567.1, XP_010450490.1	XP_048633328.1, XP_013731844.2
OG0011900	XP_010496094.1, XP_010435715.2, XP_010440907.2	XP_013687909.1, XP_048592853.1
OG0011901	XP_010435792.1, XP_010441012.2, XP_010496573.1	XP_048610740.1, XP_013743037.2
OG0011902	XP_010450811.1, XP_010435890.1, XP_010441062.1	XP_013647749.2, XP_013699458.2
OG0011903	XP_010504997.1, XP_010509674.1	XP_013738470.2, XP_048636601.1, XP_048610810.1, XP_048626798.1
OG0011904	XP_019085565.1, XP_010509653.1, XP_019102465.1	XP_048636588.1, XP_048629153.1, XP_048609469.1
OG0011905	XP_019094806.1, XP_019091394.1	XP_013653077.1, XP_013698296.1, XP_013647457.1, XP_013720752.1
OG0011906	XP_010433654.1, XP_010497580.1, XP_010438894.1, XP_010451199.1	XP_013741525.2, XP_013705683.2
OG0011907	XP_010516724.1, XP_010509611.1, XP_010505057.1	XP_022545496.1, XP_048629643.1, XP_022556121.1
OG0011908	XP_010516706.1, XP_010505033.1, XP_010509630.1	XP_013734291.1, XP_013698756.2
OG0011909	XP_010441282.1, XP_010436061.1, XP_010450555.1	XP_013731593.1, XP_013743364.2
OG0011910	XP_019100454.1	XP_048612025.1, XP_013662095.2, XP_013734304.1, XP_013683554.2
OG0011911	XP_010455368.1, XP_010421880.1, XP_010438096.1	XP_048606896.1, XP_048631970.1
OG0011912	XP_010438131.1, XP_010421874.1, XP_010455359.1	XP_013718428.1, XP_048596844.1
OG0011913	XP_010455337.1, XP_010421846.1, XP_010435793.1	XP_013656111.2, XP_013731377.1
