Orthogroup	Eutrema_salsugineum	Camelina_sativa
OG0018108	XP_006404728.1	XP_010417025.1, XP_010429195.1, XP_010472259.1
OG0018109	XP_024014320.1	XP_010472260.1, XP_010417026.1, XP_010429196.1
OG0018110	XP_006404745.1	XP_010472279.1, XP_010429217.1, XP_010417040.1
OG0018111	XP_006404771.1	XP_010472303.1, XP_010417060.1, XP_010429248.1
OG0018112	XP_006404813.1	XP_010417083.1, XP_010472330.1, XP_010429278.1
OG0018113	XP_006404830.1	XP_019083745.1, XP_019093779.1, XP_019085875.1
OG0018114	XP_024014276.1	XP_010429304.1, XP_010472348.1, XP_010417100.1
OG0018115	XP_006404851.1	XP_010429314.1, XP_010472358.1, XP_010417108.1
OG0018116	XP_006404854.1	XP_019085283.1, XP_010472364.1, XP_010417114.1
OG0018117	XP_006404888.1	XP_010429349.2, XP_010472390.1, XP_010417134.1
OG0018118	XP_006404914.2	XP_010472416.1, XP_010417159.1, XP_010429370.1
OG0018119	XP_006404953.2	XP_010429401.1, XP_010472432.1
OG0018120	XP_006405043.1	XP_010472497.1, XP_010417237.1, XP_010429472.1, XP_010429473.1
OG0018121	XP_006405100.1	XP_019093384.1, XP_010417263.1, XP_010429499.1
OG0018122	XP_006405109.1	XP_010417275.1, XP_010472515.1, XP_010429506.1
OG0018123	XP_006408867.1	XP_010429585.1, XP_010472587.1, XP_010417346.1
OG0018124	XP_006410492.1	XP_010413856.1, XP_010469465.1
OG0018125	XP_006410550.1	XP_010413781.1, XP_010469400.1, XP_010509797.1
OG0018126	XP_006410914.1	XP_010516998.1, XP_010505311.1
OG0018128	XP_006411490.1	XP_010506042.1, XP_010517745.1, XP_010508595.1
OG0018130	XP_006398505.2	XP_010502082.1, XP_010513828.1
OG0018131	XP_024014327.1	XP_019085824.1
OG0018131	XP_024011083.1	XP_019085870.1
OG0018132	XP_006398529.1	XP_010424909.1, XP_010513862.1
OG0018133	XP_006398544.1	XP_019085887.1, XP_010513875.1, XP_019099971.1
OG0018134	XP_006395840.2	XP_010513922.1, XP_010502185.1, XP_010497040.1, XP_010424967.1
OG0018135	XP_006395823.2	XP_010502208.1, XP_010513954.1, XP_010424980.1
OG0018136	XP_024006814.1	XP_010425016.1, XP_010514014.1, XP_010502251.1
OG0018137	XP_006395750.1	XP_010425064.1, XP_010502299.1, XP_010514059.1
OG0018138	XP_006395608.1	XP_010514224.1, XP_010421471.1, XP_010425259.1
OG0018139	XP_006395548.1	XP_010502581.1, XP_010514298.1, XP_010425362.1
OG0018141	XP_024007567.1	XP_010502762.1, XP_010514462.1, XP_010425531.1
OG0018142	XP_024007281.1	XP_019101829.1, XP_019084964.1
OG0018143	XP_006395250.1	XP_010493206.1, XP_010514685.2, XP_010503012.2, XP_010496053.1
OG0018144	XP_006395247.1	XP_010514689.1, XP_010495870.1
OG0018145	XP_006396181.1	XP_010425790.1, XP_010514701.1
OG0018146	XP_024013767.1	XP_010425867.1, XP_019102244.1, XP_019100163.1
OG0018148	XP_006419110.1	XP_019084761.1, XP_010425889.1, XP_010503119.1
OG0018149	XP_006419109.2	XP_010425890.1, XP_010514796.1, XP_010503121.1
OG0018150	XP_024009628.1	XP_010514863.1, XP_010503171.1, XP_010425946.1
OG0018151	XP_006404271.1	XP_010503463.1, XP_010426323.1, XP_010515154.1
OG0018152	XP_006401390.1	XP_010468195.1, XP_010489856.1
OG0018153	XP_006404212.1	XP_010503526.1, XP_010515212.1
OG0018154	XP_006404070.2	XP_010426539.1, XP_010412685.1, XP_010503669.1
OG0018155	XP_024012810.1	XP_010516295.1, XP_010504602.1, XP_010427542.1
OG0018156	XP_006403791.2	XP_010426873.1, XP_010504002.1, XP_010515723.1
OG0018157	XP_024013537.1	XP_019085593.1
OG0018158	XP_006398840.2	XP_010490874.1, XP_010452277.1
OG0018159	XP_024012413.1	XP_010423222.1, XP_010452694.1, XP_010491341.1
OG0018160	XP_006399290.2	XP_010491423.1, XP_019084464.1, XP_019090605.1
OG0018161	XP_006399524.1	XP_010491695.1, XP_010453058.1, XP_010422857.1
OG0018162	XP_024011512.1	XP_019090047.1, XP_019084182.1, XP_010495171.1
OG0018163	XP_006399632.1	XP_010453175.1, XP_010419688.1, XP_010491851.1
OG0018164	XP_024012554.1	XP_019084644.1
OG0018166	XP_024012360.1	XP_010454163.1, XP_010420686.1, XP_019097197.1
OG0018169	XP_006397309.1	XP_010455255.1, XP_010421743.1, XP_010436454.1, XP_010436470.1
OG0018170	XP_006397241.1	XP_010436097.1, XP_010421814.1, XP_010455306.1
OG0018172	XP_006397111.1	XP_010421918.1, XP_010455398.1, XP_010437678.1
OG0018173	XP_024010024.1	XP_010455482.1, XP_010422012.1, XP_019089968.1
OG0018174	XP_024009913.1, XP_024009915.1	XP_019090339.1, XP_010428904.1, XP_010422679.1
OG0018175	XP_024009855.1	XP_010419550.1, XP_010426665.1, XP_010456313.1
OG0018176	XP_006411712.1	XP_010431864.1, XP_010446438.1, XP_010437009.1
OG0018177	XP_006412236.1	XP_010437625.1, XP_010447095.1, XP_010432425.1
OG0018178	XP_024005236.1	NP_001289905.1, XP_010437749.1, XP_019086447.1
OG0018180	XP_006412807.1	XP_010451116.1, XP_010436341.1
OG0018181	XP_006412877.1	XP_010433136.1, XP_010438338.1, XP_019089312.1, XP_019087780.1
OG0018182	XP_006412910.1	XP_010433162.1, XP_010447915.1, XP_010438383.1
OG0018183	XP_006412947.1	XP_010433211.1, XP_010438445.1, XP_010447972.1
OG0018184	XP_006412961.1	XP_010438469.1, XP_010433228.1, XP_010447988.1
OG0018185	XP_006412989.1	XP_019087324.1, XP_010433256.1, XP_010448022.1
OG0018186	XP_006413022.2	XP_010445094.1
OG0018187	XP_006413060.1	XP_010448107.1, XP_010438591.1, XP_010433347.1
OG0018188	XP_024005122.1	XP_010438687.1, XP_010448202.1, XP_010433430.1
OG0018189	XP_006413152.2	XP_010448226.1, XP_010433457.1, XP_010438712.1
OG0018190	XP_006413174.1	XP_010433495.1, XP_010438745.1, XP_010448262.1
OG0018191	XP_024013734.1, XP_006413179.1	XP_010438755.1, XP_010448269.1, XP_010433504.1
OG0018192	XP_006413221.1	XP_010433543.1, XP_010438794.1, XP_010448318.1
OG0018193	XP_006413293.1	XP_010448411.1, XP_010433614.1, XP_010438860.1
OG0018194	XP_024005079.1	XP_010439039.1, XP_010433767.1, XP_010448565.1
OG0018196	XP_006413744.1	XP_010434142.1, XP_010439441.1, XP_010449016.1
OG0018197	XP_024004488.1	XP_010436469.1, XP_010449164.1
OG0018198	XP_006414107.1	XP_010434542.1, XP_010439859.1, XP_010517539.1
OG0018199	XP_006414239.2	XP_010449629.1, XP_010434681.1
OG0018200	XP_006414751.1	XP_010450075.1, XP_010435161.1, XP_010440500.1
OG0018201	XP_006395963.1	XP_010450389.1, XP_010440738.1, XP_010435442.1
OG0018202	XP_006395929.1	XP_010435472.1, XP_010440774.1, XP_010450425.1
OG0018203	XP_024014775.1	XP_010450482.1, XP_010435556.1, XP_010440832.1
OG0018204	XP_006405704.1	XP_019089435.1, XP_019086551.1, XP_019088214.1
OG0018205	XP_006405638.1	XP_010436798.2, XP_010445651.1, XP_010451827.1
OG0018206	XP_006405637.1	XP_010441049.1, XP_010450820.1, XP_010435832.1
OG0018207	XP_006405601.1	XP_010450780.1, XP_010435859.1, XP_010445660.1
OG0018208	XP_006405392.1	XP_019087164.1, XP_010436052.1, XP_010450560.1
OG0018209	XP_024014761.1	XP_010447757.1, XP_010436114.1, XP_010441328.1
OG0018210	XP_006405311.1	XP_010441349.1, XP_010436126.1, XP_010447923.1
OG0018211	XP_006394496.1	XP_010443972.1, XP_010457418.1, XP_010483824.1
OG0018212	XP_024011027.1	XP_010484730.1, XP_019087152.1, XP_010495819.2
OG0018213	XP_006403187.1	XP_010494359.1, XP_010481826.1, XP_010441987.1
OG0018214	XP_024013272.1	XP_010442059.1, XP_019097278.1, XP_010481896.1
OG0018215	XP_006395225.1	XP_010442212.1, XP_010482045.1, XP_010439146.1
OG0018216	XP_006395218.1	XP_010442226.1, XP_010439310.1
OG0018217	XP_024007323.1	XP_010482094.1, XP_019088610.1, XP_010493663.1
OG0018218	XP_006395048.1	XP_010440794.1, XP_010482238.1
OG0018219	XP_006402148.1	XP_010441769.1, XP_010442505.1
OG0018220	XP_024011841.1	XP_010442033.1, XP_010442520.1, XP_010482349.1
OG0018221	XP_006402045.1	XP_010482405.1, XP_010442567.1, XP_010442572.1
OG0018222	XP_006402038.1	XP_010482425.1, XP_019090920.1, XP_010442579.1
OG0018223	XP_006401920.1	XP_010443617.1, XP_010442677.1
OG0018224	XP_006401916.1	XP_010442682.1, XP_010482519.1, XP_010443694.1
OG0018225	XP_024011956.1	XP_010443981.1, XP_019087840.1, XP_010482528.1
OG0018226	XP_006401773.1	XP_010482662.1, XP_010474041.1, XP_010442831.1
OG0018227	XP_006394515.1	XP_010457260.1, XP_010483802.1, XP_010443956.1
OG0018228	XP_006394451.1	XP_010483880.1, XP_010457964.1, XP_010444026.1
OG0018229	XP_006394043.1	XP_010444535.1, XP_010484374.1, XP_010463170.1
OG0018230	XP_006393857.1	XP_010465170.1, XP_010444766.1, XP_010484611.1
OG0018236	XP_024007463.1	XP_019084704.1, XP_019097649.1, XP_019090040.1
OG0018237	XP_006400570.1	XP_010454299.1, XP_010493098.1, XP_010420836.1
OG0018240	XP_024016623.1	XP_010423839.1, XP_010467322.1
OG0018241	XP_024010542.1	XP_019090082.1
OG0018262	XP_006404443.1	XP_010426139.1
OG0018263	XP_006405484.1	XP_010450657.1, XP_010441194.1, XP_010435976.1
OG0018265	XP_006400290.1	XP_010492706.1, XP_010420476.1
OG0018267	XP_006400050.1	XP_010495199.1, XP_010424104.2, XP_010453665.1
OG0018268	XP_006400038.1	XP_010453650.1, XP_010492347.1, XP_010420179.1
OG0018269	XP_006418296.1, XP_024011865.1	XP_010463289.1, XP_010481134.1
OG0018270	XP_024012403.1	XP_010492279.1, XP_010453593.1, XP_010420111.1
OG0018271	XP_024004685.1	XP_010450111.1, XP_010435195.1
OG0018273	XP_006399927.2	XP_010492212.1, XP_010420041.1
OG0018274	XP_006399897.2	XP_010420006.1, XP_010492177.1
OG0018275	XP_006399818.1	XP_010492073.1, XP_010453386.1, XP_010419898.1
OG0018276	XP_006399789.1	XP_010419867.1
OG0018277	XP_006399753.1	XP_010491995.1, XP_010453301.1, XP_010419824.1
OG0018280	XP_006399544.1	XP_010422839.1, XP_010491718.1
OG0018281	XP_024012216.1	XP_010422868.1, XP_010491684.1
OG0018282	XP_024003960.1	XP_010452990.1, XP_010491631.1
OG0018283	XP_024012050.1	XP_010491629.1
OG0018284	XP_006399442.1	XP_010422961.1, XP_019097728.1, XP_010452960.1
OG0018285	XP_006399411.1	XP_019090370.1, XP_010495121.1
OG0018286	XP_006399390.2	XP_010452892.1
OG0018287	XP_006399350.2	XP_019084447.1, XP_010452857.1
OG0018288	XP_006399316.1	XP_010452808.1, XP_010423117.1, XP_010491453.1
OG0018289	XP_006399233.1	XP_010452718.1, XP_010423197.1, XP_010491369.2
OG0018290	XP_006413361.2	XP_010433702.1, XP_010438946.1, XP_010448494.1
OG0018292	XP_006408680.2	XP_010510795.1, XP_010417873.1, XP_010473114.1
OG0018293	XP_024016080.1	XP_010510791.1, XP_010417878.1, XP_010473117.1
OG0018294	XP_006408688.1	XP_010474535.1
OG0018295	XP_006409817.1	XP_010510703.1, XP_010470146.1, XP_010414594.1
OG0018296	XP_006409948.1	XP_010414447.1, XP_010470000.1, XP_010510542.1
OG0018297	XP_006409959.1	XP_019083077.1
OG0018298	XP_006409984.1	XP_010414391.1, XP_010510497.1, XP_010469960.1
OG0018299	XP_024003732.1	XP_010414334.1, XP_010510431.1
OG0018300	XP_024003978.1	XP_010469913.1
OG0018301	XP_024003872.1	XP_010469813.1, XP_010510302.1
OG0018302	XP_024003945.1	XP_010469802.1
OG0018303	XP_006410310.1	XP_010469666.1
OG0018304	XP_024016719.1	XP_010469497.1, XP_010413894.1, XP_010509908.1
OG0018305	XP_006403174.1	XP_010445879.1
OG0018306	XP_006413428.1	XP_010448563.1
OG0018307	XP_006413321.1	XP_010436388.1, XP_010433666.1, XP_010448454.1
OG0018309	XP_006413276.1	XP_010448382.1
OG0018310	XP_006393530.1	XP_010461569.1, XP_019095271.1
OG0018311	XP_006393625.1	XP_010479114.1, XP_010500236.1, XP_010461510.1
OG0018312	XP_006415547.1	XP_010478349.1, XP_010460753.1, XP_010499497.1
OG0018313	XP_006415460.1	XP_010478466.1, XP_010499587.1, XP_010460852.1
OG0018314	XP_006415452.1	XP_010460861.1, XP_019099291.1, XP_010478479.1
OG0018315	XP_006415430.1	XP_010460881.1, XP_010499620.1, XP_010478507.1
OG0018316	XP_006415279.1	XP_010478614.1, XP_010461019.1
OG0018317	XP_006415222.1	XP_010478649.1, XP_010461044.1, XP_010501735.1
OG0018318	XP_006415198.1	XP_010499791.1, XP_010463076.1
OG0018319	XP_006395738.1	XP_010425092.1, XP_010502318.1, XP_010514075.1
OG0018320	XP_006395709.2	XP_010514107.1, XP_010425126.1
OG0018322	XP_006394078.1	XP_010444484.1, XP_010484313.1
OG0018323	XP_006394149.1	XP_010461860.1, XP_010484232.1, XP_010444383.1
OG0018324	XP_006394257.1	XP_010484111.1
OG0018325	XP_024006805.1	XP_010444087.1, XP_010458879.1
OG0018326	XP_006394420.1	XP_010444059.1, XP_010458417.1
OG0018327	XP_006394439.1	XP_010483944.1, XP_010458204.1
OG0018328	XP_006394445.1	XP_010444037.1, XP_010483892.1, XP_010477917.1
OG0018329	XP_006394464.1	XP_010457835.1, XP_010483869.1
OG0018330	XP_006394512.1	XP_010443961.1, XP_010457312.1
OG0018331	XP_006394516.1	XP_010443955.1, XP_019095859.1, XP_010457250.1
OG0018332	XP_006394521.1	XP_010457120.1, XP_010443945.1, XP_010483793.1
OG0018333	XP_006394610.1	XP_010421150.1, XP_010493466.1, XP_010454627.1
OG0018334	XP_006394665.1	XP_010421217.1, XP_010493539.1
OG0018335	XP_024006820.1	XP_010493578.1, XP_010421258.1
OG0018336	XP_006394692.1	XP_010421262.1, XP_010454740.1, XP_010493584.1
OG0018337	XP_006394803.1	XP_010493807.1
OG0018339	XP_024006994.1	XP_010421429.1
OG0018340	XP_006400509.1	XP_010454229.1, XP_010493021.1
OG0018341	XP_024012692.1	XP_010454251.1, XP_010493042.1
OG0018342	XP_006400640.1	XP_019084753.1
OG0018343	XP_006400940.1	XP_010455197.1, XP_019095501.1
OG0018344	XP_006400999.1	XP_010477301.1
OG0018345	XP_006401000.1	XP_010483530.1, XP_010454688.1, XP_010443660.1
OG0018346	XP_024012312.1	XP_010443638.1, XP_010483502.1, XP_010454388.1
OG0018347	XP_006401060.1	XP_010443605.1, XP_010483463.1, XP_010453982.1
OG0018348	XP_006401149.1	XP_010483350.1
OG0018349	XP_006401179.1	XP_010443474.1, XP_010483300.1
OG0018350	XP_024011627.1	XP_010443428.1, XP_010483255.1, XP_019092528.1
OG0018351	XP_006401208.2	XP_019092518.1, XP_019095659.1, XP_019088463.1
OG0018352	XP_006401350.1	XP_010483106.1, XP_010443282.1, XP_010450929.1
OG0018353	XP_006404122.1	XP_010515322.1, XP_010503625.1, XP_010426485.1
OG0018354	XP_006404151.1	XP_019102294.1, XP_010426448.1, XP_010503587.1
OG0018355	XP_006396479.1	XP_010422560.1
OG0018356	XP_006399206.1	XP_019084665.1, XP_010452679.1, XP_019097723.1
OG0018359	XP_024012330.1	XP_010456398.1, XP_010495072.1, XP_010424778.1
OG0018360	XP_006398549.1	XP_010424023.1, XP_010496821.1
OG0018361	XP_006398704.1	XP_010490698.1, XP_010452084.1, XP_010423863.1
OG0018362	XP_006398671.1	XP_010490623.1, XP_010452039.1, XP_010424819.2
OG0018363	XP_006398647.1	XP_010423917.1, XP_010452016.1, XP_010490600.1
OG0018365	XP_006398612.2	XP_010451979.1, XP_010423958.1, XP_010490557.1
OG0018366	XP_006398607.1	XP_010490546.1, XP_010423960.1
OG0018367	XP_024012073.1	XP_019090332.1, XP_019097285.1
OG0018368	XP_006398560.1	XP_010496812.1, XP_010424013.1, XP_010490493.1
OG0018370	XP_006405367.2	XP_010436078.1, XP_010447324.1
OG0018371	XP_006405348.1	XP_010441308.1, XP_010447542.1, XP_010436098.1
OG0018372	XP_006389710.2	XP_010430042.1, XP_019093399.1
OG0018373	XP_006389714.1	XP_010430046.1, XP_010417778.1, XP_010473015.1
OG0018374	XP_024011214.1	XP_010417642.1, XP_010429876.1
OG0018375	XP_006389891.1	XP_010429823.1
OG0018377	XP_006389905.1	XP_010417588.1, XP_010472778.1, XP_010429805.1
OG0018378	XP_006390014.1	XP_019085059.1, XP_019093071.1, XP_019083437.1
OG0018379	XP_006390070.1	XP_010428846.1, XP_010471960.1, XP_010416718.1
OG0018380	XP_006390096.1	XP_010428816.1, XP_010416679.1
OG0018381	XP_006404263.1	XP_010460083.1
OG0018382	XP_006390114.1	XP_019085906.1, XP_010471908.1, XP_010416650.1
OG0018383	XP_006390123.2	XP_019093781.1, XP_010416638.1, XP_010428780.1
OG0018384	XP_006409538.1	XP_010517324.1, XP_010488974.1, XP_010467310.1
OG0018385	XP_006390204.1	XP_010416554.1, XP_010471788.1, XP_010428695.1
OG0018386	XP_024009362.1	XP_010428686.1, XP_010471782.2, XP_010416546.1
OG0018387	XP_006390340.1	XP_010471620.1, XP_010416382.1, XP_010428523.1
OG0018388	XP_006390347.1	XP_010471615.1, XP_010428518.1, XP_010416376.1
OG0018389	XP_006409291.1	XP_010467527.1, XP_010489384.1
OG0018390	XP_006409267.1	XP_019086196.1, XP_010468703.1
OG0018391	XP_024006346.1	XP_010501263.1
OG0018392	XP_006391540.1	XP_010415102.1, XP_010496067.1
OG0018393	XP_006392721.1	XP_019099526.1, XP_010462309.1, XP_010479990.1
OG0018395	XP_006392747.1	XP_010501043.1, XP_010462288.1, XP_010479960.1
OG0018396	XP_006410800.1	XP_019101945.1
OG0018398	XP_006410847.1	XP_010516898.1, XP_010505220.1, XP_010509441.1
OG0018400	XP_006395972.1	XP_010450350.1, XP_010440695.1, XP_010435401.1
OG0018401	XP_006403089.1	XP_010435438.1, XP_010450379.1
OG0018402	XP_024007408.1	XP_010450328.1
OG0018403	XP_006391711.1	XP_019089611.1
OG0018404	XP_006414983.1	XP_010450260.1
OG0018405	XP_006414881.2	XP_010436634.1
OG0018406	XP_006414813.1	XP_010450128.1, XP_010435192.1
OG0018407	XP_006414764.1	XP_010450085.1, XP_010435174.1, XP_010440512.1
OG0018408	XP_006414741.1	XP_010440495.1, XP_010435153.1, XP_010450065.1
OG0018409	XP_006414652.1	XP_010450003.1, XP_010435077.1, XP_010440403.1
OG0018410	XP_006414633.1	XP_010440383.1, XP_010449980.1, XP_010435060.1
OG0018411	XP_006390569.1	XP_010416130.1, XP_010428252.1, XP_010471390.1
OG0018412	XP_024009697.1	XP_019092993.1, XP_010416168.1, XP_010428284.1
OG0018413	XP_006415788.1	XP_019091626.1, XP_010499188.1
OG0018415	XP_006390412.1	XP_010416312.1, XP_010471543.1, XP_019085005.1
OG0018416	XP_006390398.2	XP_010416325.1, XP_010428461.1, XP_010471561.1
OG0018417	XP_006390396.1	XP_010471563.1
OG0018418	XP_006397505.1	XP_010508438.1, XP_010517899.1, XP_010506208.1
OG0018419	XP_024006313.1	XP_010470852.1, XP_010511897.1
OG0018420	XP_006391057.2	XP_019083024.1, XP_010470884.1, XP_010511934.1
OG0018421	XP_024006190.1	XP_010511953.1, XP_010415563.1, XP_010470903.1
OG0018422	XP_006412959.1	XP_010433225.1, XP_010447985.1
OG0018424	XP_006412922.1	XP_010447933.1, XP_010438403.1, XP_010433177.1
OG0018425	XP_024014399.1	XP_010436831.1, XP_010445668.1, XP_010451798.1
OG0018427	XP_024013527.1	XP_010514768.1
OG0018428	XP_006395394.1	XP_010502792.1, XP_010425567.1
OG0018430	XP_024007625.1	XP_010425589.1, XP_010502813.1
OG0018431	XP_006398266.1	XP_010481527.1, XP_010494732.1, XP_010441666.1
OG0018432	XP_024013784.1	XP_010431071.1
OG0018434	XP_006398161.2	XP_010481646.1, XP_010441783.1, XP_010494578.1
OG0018436	XP_006393110.1	XP_010461928.1, XP_010500654.1, XP_010479543.1
OG0018437	XP_006393074.1	XP_010479576.1, XP_010461949.1, XP_010500688.1
OG0018438	XP_006392974.1	XP_010462036.1, XP_010500791.1, XP_010479700.1
OG0018440	XP_024006266.1	XP_010479734.1, XP_010500823.1, XP_010462066.1
OG0018441	XP_006392929.2	XP_010500833.1, XP_010479742.1
OG0018442	XP_006392870.1	XP_010462133.1, XP_010479801.1
OG0018443	XP_006403314.1	XP_019088102.1, XP_010481917.1
OG0018444	XP_006410547.1	XP_010509800.1
OG0018445	XP_006410659.1	XP_010509674.1, XP_010504997.1
OG0018446	XP_006410679.1	XP_010516691.1, XP_010505020.1, XP_010509640.1
OG0018447	XP_006410703.1	XP_010505052.1, XP_010509614.1
OG0018448	XP_006410712.1	XP_010516732.1, XP_010509602.1
OG0018449	XP_024005336.1	XP_010439834.1
OG0018450	XP_006414152.2	XP_010449504.1, XP_010445297.1
OG0018451	XP_006414156.1	XP_010449507.1, XP_010434582.1, XP_010439907.1
OG0018452	XP_006414168.1	XP_010449534.1, XP_010434596.1, XP_010439920.1
OG0018453	XP_006405615.1	XP_010435874.1, XP_010441075.1, XP_010450794.1
OG0018454	XP_006414173.1	XP_010434603.1, XP_010449540.1, XP_010439926.1
OG0018455	XP_024005778.1	XP_010434633.1, XP_010439968.1, XP_010449579.1
OG0018457	XP_006398329.1	XP_010441594.1, XP_019095556.1
OG0018458	XP_006403992.2	XP_010424897.1, XP_010515460.1, XP_010503757.1
OG0018459	XP_006404026.1	XP_010426594.2, XP_010507371.2
OG0018460	XP_006395849.1	XP_010502173.1, XP_010513909.1, XP_010424953.1
OG0018461	XP_006404049.1	XP_010426565.1, XP_010515380.1, XP_010503691.1
OG0018462	XP_006401845.1	XP_010444657.1, XP_010442747.1, XP_010482577.1
OG0018463	XP_006409689.1	XP_010488838.1
OG0018464	XP_006396093.1	XP_010467136.1, XP_010488804.1
OG0018465	XP_024016590.1	XP_010424295.1
OG0018466	XP_024016428.1	XP_019097026.1, XP_010467427.1, XP_010515902.1
OG0018467	XP_006413614.1	XP_010448830.1, XP_010439277.1, XP_019086028.1
OG0018468	XP_006413642.1	XP_010448869.1, XP_010434017.1, XP_010439312.1
OG0018469	XP_006395319.1	XP_010502896.1, XP_010425687.1
OG0018470	XP_006413926.2	XP_010439648.1, XP_010434354.1, XP_010449283.1
OG0018471	XP_006408526.1	XP_019098193.1, XP_010485399.1, XP_010435636.1
OG0018472	XP_006413897.2	XP_010449218.1, XP_010434316.1, XP_010439612.1
OG0018473	XP_024005563.1	XP_010439587.1, XP_019089634.1
OG0018474	XP_006397211.1	XP_010421831.1, XP_010455322.1, XP_010435983.1
OG0018475	XP_006413796.1	XP_010449089.1, XP_010434196.1
OG0018476	XP_006413945.1	XP_010439671.1, XP_010434373.1, XP_010449315.1
OG0018477	XP_006414294.1	XP_010434758.1, XP_010449704.1
OG0018478	XP_024004310.1	XP_019089430.1
OG0018479	XP_024015108.1	XP_010496410.1
OG0018480	XP_006408561.1	XP_019086110.1, XP_010496419.1
OG0018482	XP_006408557.1	XP_019098221.1, XP_019096856.1, XP_019096855.1
OG0018483	XP_024015074.1	XP_010435665.1
OG0018484	XP_006408541.2	XP_010435663.1
OG0018485	XP_006408523.1	XP_010485401.1, XP_010435633.1, XP_010496297.1
OG0018486	XP_006408519.1	XP_010496299.1, XP_010435628.1
OG0018487	XP_006408511.1	XP_019098251.1, XP_010496308.1
OG0018488	XP_006393823.1	XP_010484657.1, XP_010465622.1
OG0018489	XP_006393818.1	XP_019094714.1, XP_010444819.1, XP_010484670.1
OG0018490	XP_024007115.1	XP_010484672.1, XP_010444822.1
OG0018491	XP_006393801.2	XP_010478748.1, XP_010444832.1
