Orthogroup	Eutrema_salsugineum	Cardamine_glauca
OG0015075	XP_006397340.1	Cg003G0813300
OG0015076	XP_006402201.1	Cg003G0833000, Cg003G0835700
OG0015077	XP_006402253.1	Cg003G0843700
OG0015078	XP_006403101.1	Cg001G0309200
OG0015081	XP_006395951.1	Cg001G0313700
OG0015082	XP_006415014.1	Cg001G0301600
OG0015083	XP_024004365.1	Cg001G0296500
OG0015085	XP_024010016.1	Cg003G0811300
OG0015086	XP_006414941.1	Cg001G0286300
OG0015087	XP_006414934.1	Cg001G0285400
OG0015088	XP_024005696.1	Cg001G0281000
OG0015089	XP_006414866.1	Cg001G0278000
OG0015090	XP_006414864.1	Cg006G1904700
OG0015091	XP_006414835.1	Cg001G0274000
OG0015092	XP_006414825.1	Cg001G0273600
OG0015093	XP_024005712.1	Cg001G0269100
OG0015094	XP_006414706.1	Cg001G0266100
OG0015095	XP_006414705.1	Cg001G0266000
OG0015096	XP_006414704.1	Cg001G0265800
OG0015097	XP_006414606.1	Cg001G0258900
OG0015098	XP_006414566.1	Cg001G0258400
OG0015099	XP_006414563.1	Cg001G0258100
OG0015100	XP_006414561.1	Cg001G0257900
OG0015101	XP_006414512.1	Cg001G0253000
OG0015102	XP_006414508.1	Cg001G0252600
OG0015103	XP_006414494.1	Cg004G1283400
OG0015104	XP_006414491.1	Cg001G0251800
OG0015105	XP_006395824.1	Cg002G0687800
OG0015106	XP_006409661.1	Cg004G1367600
OG0015107	XP_006414451.1	Cg001G0248500
OG0015108	XP_006414448.1	Cg001G0248200
OG0015109	XP_006414446.1	Cg001G0248000
OG0015110	XP_024004697.1	Cg001G0247700
OG0015111	XP_006414438.1	Cg001G0247500
OG0015112	XP_024009133.1	Cg007G2497900
OG0015113	XP_006390620.1	Cg007G2498000
OG0015114	XP_006390606.1	Cg007G2499800
OG0015115	XP_006390605.1	Cg007G2499900
OG0015116	XP_006390596.1	Cg007G2500800
OG0015117	XP_006390595.1	Cg007G2500900
OG0015118	XP_006390591.1	Cg007G2501300
OG0015119	XP_006390590.1	Cg007G2501400
OG0015120	XP_006390585.1	Cg007G2501800
OG0015121	XP_006390570.1	Cg007G2503300
OG0015122	XP_006395146.2	Cg008G2869100
OG0015123	XP_006390567.1	Cg007G2503500
OG0015124	XP_006390535.1	Cg007G2505900
OG0015125	XP_006390529.1	Cg007G2506300
OG0015126	XP_006390516.2	Cg007G2507200
OG0015128	XP_006390520.1	Cg007G2507600
OG0015129	XP_006390499.1	Cg007G2508700
OG0015130	XP_006390488.1	Cg007G2510200
OG0015131	XP_024008423.1	Cg007G2510600
OG0015132	XP_006390476.1	Cg007G2511200
OG0015133	XP_006405223.1	Cg005G1726100
OG0015134	XP_006405046.1	Cg005G1736700
OG0015135	XP_006390445.1	Cg007G2513000
OG0015136	XP_006390439.1	Cg007G2513500
OG0015138	XP_024009312.1	Cg007G2514400
OG0015139	XP_006390410.1	Cg007G2516400
OG0015140	XP_006395844.1	Cg002G0689100
OG0015141	XP_006390406.1	Cg007G2517000
OG0015142	XP_024012355.1	Cg007G2517100
OG0015143	XP_006390401.1	Cg007G2517500
OG0015144	XP_006390395.1	Cg007G2518100
OG0015145	XP_006390391.1	Cg007G2518300
OG0015146	XP_006390390.1	Cg007G2518500
OG0015147	XP_006391116.1	Cg007G2455400
OG0015148	XP_024006319.1	Cg007G2455500
OG0015149	XP_006391105.1	Cg007G2456500
OG0015150	XP_024012836.1	Cg007G2456600
OG0015151	XP_006391098.1	Cg007G2457300
OG0015152	XP_006391092.1	Cg007G2457800
OG0015153	XP_006391085.1	Cg007G2458500
OG0015154	XP_006391071.1	Cg007G2459000
OG0015155	XP_006391070.2	Cg007G2459100
OG0015156	XP_006391058.1	Cg007G2460300
OG0015157	XP_024007404.1	Cg007G2461200
OG0015158	XP_006391045.2	Cg007G2464000
OG0015159	XP_006412953.1	Cg001G0117300
OG0015160	XP_006412934.1	Cg001G0115600
OG0015161	XP_006412930.1	Cg001G0115500
OG0015162	XP_006412927.2	Cg001G0115100
OG0015163	XP_006412924.1	Cg001G0114800
OG0015164	XP_006412916.1	Cg001G0114100
OG0015165	XP_006412894.1	Cg001G0112200
OG0015166	XP_006412893.1	Cg001G0112100
OG0015167	XP_024004660.1	Cg001G0111100
OG0015168	XP_006393506.2	Cg001G0110700
OG0015169	XP_006412875.1	Cg001G0110400
OG0015170	XP_024005256.1	Cg001G0109700
OG0015171	XP_006401735.1	Cg003G0915600
OG0015172	XP_006391729.1	Cg007G2267700
OG0015173	XP_006391712.1	Cg007G2266100
OG0015174	XP_006391693.1	Cg007G2265200
OG0015175	XP_006405583.1	Cg001G0370100
OG0015176	XP_006405560.1	Cg001G0371800
OG0015177	XP_006405513.1	Cg001G0374600
OG0015178	XP_006405509.1	Cg001G0374700
OG0015179	XP_006405506.1	Cg001G0374900
OG0015180	XP_006419138.1	Cg002G0612100
OG0015181	XP_006419134.1	Cg002G0598500
OG0015182	XP_006395254.1	Cg002G0606000
OG0015183	XP_006395361.1	Cg002G0636200
OG0015184	XP_024007126.1	Cg002G0638900
OG0015185	XP_006395386.1	Cg002G0630700
OG0015187	XP_006395417.1	Cg002G0649600
OG0015188	XP_006395440.1	Cg002G0651200
OG0015190	XP_024007510.1	Cg002G0652100
OG0015191	XP_006395463.1	Cg002G0653800
OG0015192	XP_024006895.1	Cg002G0655100
OG0015193	XP_006395481.1	Cg002G0655500
OG0015194	XP_006395480.1	Cg002G0655600
OG0015195	XP_006395483.1	Cg002G0655700
OG0015196	XP_006395488.1	Cg002G0656200
OG0015197	XP_006395499.1	Cg002G0657400
OG0015198	XP_006395507.1	Cg002G0658000
OG0015199	XP_006395526.1	Cg002G0659500
OG0015200	XP_006395529.1	Cg002G0659900
OG0015201	XP_006395530.1	Cg002G0660000
OG0015202	XP_006395544.1	Cg002G0661800
OG0015203	XP_006395552.1	Cg002G0662300
OG0015204	XP_006395582.1	Cg002G0666200
OG0015205	XP_006395596.1	Cg002G0667000
OG0015206	XP_024007497.1	Cg002G0667300
OG0015207	XP_006395599.1	Cg002G0667400
OG0015208	XP_024008260.1	Cg006G2081700
OG0015209	XP_006395626.1	Cg002G0670600
OG0015210	XP_006395629.2	Cg002G0670800
OG0015211	XP_006395635.1	Cg002G0671400
OG0015212	XP_006390943.1	Cg007G2469800
OG0015213	XP_024010909.1	Cg007G2468900
OG0015214	XP_006391006.1	Cg007G2465100
OG0015215	XP_006391008.1	Cg007G2465000
OG0015216	XP_006391011.1	Cg007G2464700
OG0015217	XP_006414614.1	Cg001G0259500
OG0015218	XP_006391025.1	Cg007G2461800
OG0015219	XP_006398279.1	Cg008G2966900
OG0015220	XP_006398278.1	Cg008G2966800
OG0015221	XP_006398265.1	Cg008G2965300
OG0015222	XP_024011024.1	Cg008G2964800
OG0015223	XP_024010937.1	Cg008G2962900
OG0015224	XP_006398198.2	Cg008G2959100
OG0015225	XP_006398197.1	Cg008G2959000
OG0015226	XP_006398195.1	Cg008G2958900
OG0015227	XP_006409335.1	Cg004G1407200
OG0015228	XP_006398170.1	Cg008G2955500
OG0015229	XP_006393215.1	Cg006G1834200
OG0015230	XP_006393212.1	Cg006G1833900
OG0015231	XP_024006214.1	Cg006G1833600
OG0015232	XP_006393201.1	Cg006G1833200
OG0015233	XP_006393199.1	Cg006G1833100
OG0015234	XP_006393197.1	Cg006G1832900
OG0015235	XP_006393196.2	Cg006G1832800
OG0015236	XP_024006252.1	Cg006G1832500
OG0015237	XP_006393179.1	Cg006G1831400
OG0015238	XP_006393166.1	Cg006G1830500
OG0015239	XP_006393150.1	Cg006G1829300
OG0015240	XP_006393152.1	Cg006G1829200
OG0015241	XP_006393139.1	Cg006G1828100
OG0015242	XP_006393138.1	Cg006G1828000
OG0015243	XP_006393126.1	Cg006G1827300
OG0015244	XP_006393095.1	Cg006G1825200
OG0015245	XP_006393080.1	Cg006G1823400
OG0015246	XP_006393079.1	Cg006G1823300
OG0015247	XP_024006139.1	Cg006G1822000
OG0015248	XP_006393053.1	Cg006G1820500
OG0015249	XP_006393052.1	Cg006G1820400
OG0015250	XP_006393051.1	Cg006G1820300
OG0015251	XP_006389809.1	Cg007G2572100
OG0015252	XP_024014093.1	Cg005G1741500
OG0015253	XP_006393003.1	Cg006G1817800
OG0015254	XP_006392994.2	Cg006G1817200
OG0015255	XP_006404736.1	Cg006G1812800
OG0015256	XP_006392935.1	Cg006G1812200
OG0015257	XP_006392932.1	Cg006G1812000
OG0015258	XP_006413266.1	Cg001G0145000
OG0015259	XP_006392913.1	Cg006G1811000
OG0015260	XP_006392914.1	Cg006G1810900
OG0015261	XP_006392902.1	Cg006G1809700
OG0015262	XP_006392899.1	Cg006G1809500
OG0015263	XP_006392896.1	Cg006G1809300
OG0015264	XP_024005951.1	Cg006G1808100
OG0015265	XP_006392871.1	Cg006G1807500
OG0015266	XP_006392869.2	Cg006G1807400
OG0015267	XP_006392865.1	Cg006G1807000
OG0015268	XP_006392859.1	Cg006G1806600
OG0015269	XP_006392855.1	Cg006G1806400
OG0015270	XP_006403355.1	Cg008G2896900
OG0015271	XP_006403354.1	Cg008G2894000
OG0015272	XP_006403335.1	Cg008G2920000
OG0015273	XP_006403322.1	Cg008G2922300
OG0015274	XP_006403290.1	Cg008G2925000
OG0015276	XP_024003744.1	Cg005G1596800
OG0015278	XP_006410516.1	Cg005G1595800
OG0015279	XP_006410517.1	Cg005G1595700
OG0015280	XP_006410529.1	Cg005G1594400
OG0015281	XP_006410553.1	Cg005G1591800
OG0015282	XP_006410556.1	Cg005G1591200
OG0015283	XP_006410559.1	Cg005G1591000
OG0015284	XP_006410561.1	Cg005G1590800
OG0015285	XP_006410576.1	Cg005G1589900
OG0015287	XP_006410612.1	Cg005G1586800
OG0015288	XP_024006856.1	Cg002G0641700
OG0015289	XP_006410657.1	Cg005G1583200
OG0015290	XP_006410660.1	Cg005G1582900
OG0015291	XP_006410662.1	Cg005G1582800
OG0015292	XP_006410668.1	Cg005G1582300
OG0015293	XP_024003831.1	Cg005G1582100
OG0015294	XP_024003991.1	Cg005G1582000
OG0015295	XP_006410699.1	Cg005G1579200
OG0015296	XP_006410702.2	Cg005G1578700
OG0015297	XP_024016803.1	Cg005G1578200
OG0015298	XP_006410717.1	Cg005G1577600
OG0015299	XP_006400487.1	Cg008G2916200
OG0015300	XP_006410747.1	Cg005G1575400
OG0015301	XP_006410762.2	Cg005G1574200
OG0015302	XP_006413978.1	Cg001G0206500
OG0015303	XP_006413982.1	Cg001G0207200
OG0015305	XP_006413991.1	Cg001G0207700
OG0015306	XP_006413999.1	Cg001G0208500
OG0015307	XP_006414003.1	Cg001G0208800
OG0015308	XP_006414010.1	Cg001G0209200
OG0015309	XP_006414031.2	Cg001G0211200
OG0015310	XP_006414051.1	Cg001G0212700
OG0015311	XP_006414054.1	Cg001G0212800
OG0015312	XP_006414073.1	Cg001G0214600
OG0015313	XP_024004344.1	Cg001G0215000
OG0015314	XP_006414097.1	Cg001G0216800
OG0015315	XP_006414116.1	Cg001G0218500
OG0015316	XP_024005912.1	Cg001G0219200
OG0015317	XP_024005776.1	Cg001G0219300
OG0015318	XP_024004759.1	Cg001G0220200
OG0015320	XP_006414145.2	Cg001G0220700
OG0015321	XP_006405110.1	Cg005G1734200
OG0015322	XP_006414167.1	Cg001G0222100
OG0015323	XP_006414191.1	Cg001G0225000
OG0015324	XP_024004724.1	Cg001G0225200
OG0015325	XP_006414193.1	Cg001G0225300
OG0015326	XP_006414208.1	Cg001G0226400
OG0015327	XP_006414236.1	Cg001G0229300
OG0015328	XP_024004457.1	Cg001G0231300
OG0015329	XP_006414266.1	Cg001G0231600
OG0015330	XP_024007533.1	Cg001G0316800
OG0015331	XP_006398328.1	Cg008G2971600
OG0015332	XP_006395311.1	Cg002G0644600
OG0015334	XP_006404001.1	Cg002G0520400
OG0015335	XP_006404003.1	Cg002G0520900
OG0015336	XP_006404011.1	Cg002G0521600
OG0015337	XP_006404033.2	Cg002G0524300
OG0015338	XP_024014609.1	Cg002G0524500
OG0015339	XP_006415032.1	Cg002G0524900
OG0015340	XP_006404047.1	Cg002G0526300
OG0015341	XP_006404048.1	Cg002G0526400
OG0015342	XP_006404056.1	Cg002G0527300
OG0015343	XP_006401831.1	Cg003G0906800
OG0015344	XP_006401848.1	Cg003G0905200
OG0015345	XP_006401856.1	Cg003G0904500
OG0015346	XP_006401865.1	Cg003G0904000
OG0015347	XP_024012063.1	Cg003G0903900
OG0015348	XP_006401878.1	Cg003G0902900
OG0015349	XP_006401880.1	Cg003G0902600
OG0015350	XP_006401906.1	Cg003G0900100
OG0015351	XP_006401934.1	Cg003G0898100
OG0015352	XP_024011619.1	Cg003G0898700
OG0015353	XP_006391903.1	Cg003G0899000
OG0015354	XP_024012599.1	Cg003G0897800
OG0015355	XP_006402036.1	Cg003G0891600
OG0015356	XP_006402027.1	Cg003G0892800
OG0015357	XP_024012397.1	Cg003G0892400
OG0015359	XP_006409673.1	Cg004G1366000
OG0015360	XP_024016501.1	Cg004G1366400
OG0015361	XP_006409669.2	Cg004G1366700
OG0015362	XP_006409668.1	Cg004G1366800
OG0015363	XP_024016608.1	Cg004G1365000
OG0015364	XP_024016512.1	Cg004G1367500
OG0015365	XP_006409660.1	Cg004G1367900
OG0015366	XP_006409653.1	Cg004G1368800
OG0015367	XP_006409649.1	Cg004G1370600
OG0015368	XP_006409644.1	Cg004G1371200
OG0015369	XP_006409633.1	Cg004G1374600
OG0015370	XP_006409584.1	Cg004G1378500, Cg004G1388700
OG0015371	XP_006409563.1	Cg004G1387600, Cg004G1380100
OG0015372	XP_006409562.1	Cg004G1380200, Cg004G1387500
OG0015374	XP_024006708.1	Cg002G0610100
OG0015375	XP_006409442.1	Cg004G1398500
OG0015376	XP_006409434.1	Cg004G1399500
OG0015377	XP_006409387.1	Cg004G1403200
OG0015378	XP_006409384.1	Cg004G1403500
OG0015379	XP_024005496.1	Cg001G0164300
OG0015380	XP_006413518.1	Cg001G0166000
OG0015381	XP_024004505.1	Cg001G0166100
OG0015384	XP_006413603.1	Cg001G0175200
OG0015386	XP_006413646.1	Cg001G0178700
OG0015387	XP_006413651.1	Cg001G0179200
OG0015388	XP_006413686.2	Cg001G0182300
OG0015389	XP_024004589.1	Cg001G0202400
OG0015390	XP_006413905.1	Cg001G0200700
OG0015391	XP_006413884.1	Cg001G0198700
OG0015392	XP_006413860.1	Cg001G0197000
OG0015393	XP_006413853.1	Cg001G0196400
OG0015394	XP_006413844.1	Cg001G0195800
OG0015395	XP_024005176.1	Cg001G0194900
OG0015396	XP_006413824.1	Cg001G0194700
OG0015397	XP_006413812.1	Cg001G0192800
OG0015398	XP_006413810.1	Cg001G0192700
OG0015399	XP_006413803.1	Cg001G0192300
OG0015400	XP_006413798.1	Cg001G0191600
OG0015401	XP_006413795.2	Cg001G0191300
OG0015402	XP_006413790.1	Cg001G0191000
OG0015403	XP_006413788.1	Cg001G0190900
OG0015404	XP_006414447.1	Cg001G0248100
OG0015405	XP_006413772.1	Cg001G0189400
OG0015406	XP_006413771.1	Cg001G0189300
OG0015407	XP_024005516.1	Cg001G0188100
OG0015408	XP_006413749.1	Cg001G0187500
OG0015409	XP_024011022.1	Cg002G0694500
OG0015410	XP_006413733.1	Cg001G0186000
OG0015411	XP_024005159.1	Cg001G0185600
OG0015412	XP_006393748.1	Cg006G1877000, Cg006G1877800, Cg006G1877300
OG0015413	XP_006413724.1	Cg001G0185100
OG0015414	XP_024005651.1	Cg001G0204300
OG0015415	XP_006413956.2	Cg001G0205100
OG0015417	XP_006405268.1	Cg008G2830500
OG0015419	XP_006405260.1	Cg008G2915900
OG0015420	XP_006403394.1	Cg008G2910700
OG0015421	XP_006414365.1	Cg001G0241800
OG0015422	XP_006414341.1	Cg001G0240000
OG0015423	XP_006414329.1	Cg001G0238900
OG0015424	XP_006414361.1	Cg001G0241500
OG0015425	XP_006414326.1	Cg001G0238700
OG0015426	XP_024004679.1	Cg001G0237300
OG0015427	XP_006414304.1	Cg001G0236000
OG0015428	XP_024005861.1	Cg001G0235800
OG0015429	XP_006414285.1	Cg001G0233200
OG0015430	XP_006408558.1	Cg004G1072000
OG0015431	XP_006408554.1	Cg004G1072900
OG0015432	XP_006408552.1	Cg004G1073100
OG0015433	XP_006408551.1	Cg004G1073300
OG0015434	XP_006408540.1	Cg004G1074300
OG0015435	XP_006408525.1	Cg004G1075600
OG0015436	XP_006408516.2	Cg004G1076600
OG0015437	XP_024007377.1	Cg003G1063700
OG0015438	XP_006393846.1	Cg003G1064400
OG0015439	XP_006393835.1	Cg006G1902600
OG0015440	XP_024007178.1	Cg007G2544600
OG0015441	XP_006393830.1	Cg003G1066400
OG0015442	XP_006406769.1	Cg002G0667200
OG0015443	XP_024006689.1	Cg003G1067800
OG0015444	XP_006393803.2	Cg003G1068000
OG0015445	XP_024007481.1	Cg003G1068900
OG0015446	XP_006393792.1	Cg003G1069400
OG0015447	XP_006403739.1	Cg002G0395300
OG0015448	XP_024012771.1	Cg002G0395400
OG0015449	XP_024012795.1	Cg002G0395500
OG0015450	XP_006402267.1	Cg002G0395900
OG0015451	XP_006402270.1	Cg002G0396100
OG0015452	XP_006402277.1	Cg002G0396600
OG0015453	XP_024012808.1	Cg002G0396800
OG0015454	XP_006402289.1	Cg002G0397600
OG0015455	XP_006402288.1	Cg002G0397700
OG0015456	XP_006402307.2	Cg002G0399800
OG0015457	XP_006402309.1	Cg002G0400100
OG0015458	XP_006402321.1	Cg002G0401100
OG0015459	XP_006402332.1	Cg002G0402100
OG0015460	XP_006402338.1	Cg002G0402700
OG0015461	XP_006402342.2	Cg002G0403100
OG0015462	XP_006402348.2	Cg002G0403400
OG0015463	XP_024012886.1	Cg002G0404600
OG0015464	XP_006402381.1	Cg002G0406100
OG0015465	XP_024012784.1	Cg002G0406200
OG0015466	XP_006402397.1	Cg002G0407200
OG0015467	XP_024012798.1	Cg002G0407600
OG0015468	XP_006402421.1	Cg002G0409700
OG0015470	XP_006402434.1	Cg002G0411200
OG0015471	XP_006402436.2	Cg002G0411600
OG0015472	XP_006401900.2	Cg003G0900800
OG0015473	XP_006402460.2	Cg002G0413900
OG0015474	XP_006402471.2	Cg002G0414800
OG0015475	XP_006402475.1	Cg002G0415300
OG0015476	XP_006402485.2	Cg002G0416200
OG0015477	XP_024012888.1	Cg002G0418600
OG0015478	XP_006402516.1	Cg002G0418800
OG0015479	XP_024012912.1	Cg002G0419700
OG0015480	XP_006402534.1	Cg002G0420300
OG0015481	XP_006402535.1	Cg002G0420400
OG0015482	XP_024016084.1	Cg005G1718000
OG0015483	XP_006402575.1	Cg002G0423200
OG0015484	XP_006402581.1	Cg002G0423900
OG0015485	XP_006402591.1	Cg002G0424800
OG0015486	XP_006415870.1	Cg006G2009500
OG0015487	XP_006402597.1	Cg002G0425200
OG0015488	XP_024012832.1	Cg002G0425800
OG0015489	XP_006402616.1	Cg002G0426500
OG0015490	XP_006402631.1	Cg002G0428100
OG0015491	XP_006402638.1	Cg002G0428400
OG0015492	XP_006402657.1	Cg002G0429800
OG0015493	XP_006402680.1	Cg002G0431700
OG0015494	XP_006402693.1	Cg002G0432800
OG0015495	XP_006414489.1	Cg002G0432900
OG0015496	XP_006396136.1	Cg004G1346400
OG0015497	XP_024012987.1	Cg002G0435100
OG0015498	XP_006402745.2	Cg002G0437100
OG0015500	XP_006402763.1	Cg002G0439000
OG0015501	XP_006402774.1	Cg002G0439900
OG0015502	XP_006402778.1	Cg002G0440100
OG0015503	XP_006402782.1	Cg002G0440500
OG0015504	XP_006402785.1	Cg002G0440700
OG0015505	XP_024012846.1	Cg002G0440800
OG0015506	XP_006402816.1	Cg002G0444500
OG0015507	XP_024013031.1	Cg002G0446000
OG0015508	XP_006402838.1	Cg002G0446100
OG0015509	XP_024012964.1	Cg002G0446700
OG0015510	XP_006402860.1	Cg002G0448400
OG0015511	XP_024012799.1	Cg002G0448800
OG0015512	XP_006402867.1	Cg002G0449100
OG0015513	XP_006402881.1	Cg002G0450200
OG0015515	XP_006408799.1	Cg005G1720100
OG0015516	XP_006402917.1	Cg002G0453600
OG0015517	XP_006402957.1	Cg002G0457200
OG0015518	XP_006402963.1	Cg002G0457800
OG0015520	XP_006419082.2	Cg002G0579500
OG0015521	XP_006402985.1	Cg002G0460200
OG0015522	XP_006402989.1	Cg002G0460500
OG0015523	XP_024013004.1	Cg002G0462300
OG0015524	XP_006403015.1	Cg002G0463000
OG0015525	XP_006403020.1	Cg002G0463400
OG0015526	XP_006403032.1	Cg002G0464400
OG0015527	XP_006403035.1	Cg002G0464800
OG0015528	XP_006403401.1	Cg002G0465600
OG0015529	XP_006403414.1	Cg002G0466300
OG0015530	XP_006403413.1	Cg002G0466400
OG0015531	XP_006403434.1	Cg002G0469100
OG0015532	XP_006391742.1	Cg007G2269800
OG0015533	XP_006403464.1	Cg002G0472100
OG0015534	XP_006403467.1	Cg002G0472800
OG0015535	XP_006403471.1	Cg002G0473100
OG0015536	XP_006403480.1	Cg002G0473700
OG0015537	XP_006403483.1	Cg002G0474000
OG0015538	XP_006395332.1	Cg002G0474500
OG0015539	XP_006403487.1	Cg002G0474700
OG0015540	XP_006403496.1	Cg002G0475700
OG0015541	XP_006403510.1	Cg002G0476900
OG0015542	XP_006403514.1	Cg002G0477300
OG0015543	XP_006403521.1	Cg002G0477800
OG0015544	XP_006403524.2	Cg002G0477900
OG0015545	XP_006403529.1	Cg002G0478500
OG0015546	XP_006391187.1	Cg007G2448000
OG0015547	XP_006403552.1	Cg002G0480600
OG0015548	XP_006403557.1	Cg002G0481000
OG0015549	XP_024013429.1	Cg002G0482100
OG0015550	XP_006403573.1	Cg002G0482500
OG0015551	XP_006403578.1	Cg002G0482900
OG0015552	XP_006403581.1	Cg002G0483100
OG0015553	XP_006403582.1	Cg002G0483200
OG0015555	XP_024007003.1	Cg006G1894100
OG0015556	XP_024014709.1	Cg004G1339500
OG0015557	XP_006403633.1	Cg002G0487200
OG0015558	XP_006403637.1	Cg002G0487500
OG0015559	XP_006403644.1	Cg002G0488100
OG0015560	XP_024013832.1	Cg002G0488300
OG0015561	XP_006403675.1	Cg002G0490700
OG0015562	XP_006409010.1	Cg004G1444600
OG0015563	XP_024013439.1	Cg002G0496400
OG0015564	XP_006403735.1	Cg002G0497100
OG0015566	XP_024013698.1	Cg002G0499800
OG0015567	XP_006403780.1	Cg002G0501300
OG0015568	XP_024013521.1	Cg002G0501700
OG0015569	XP_006403785.1	Cg002G0501900
OG0015570	XP_006403797.1	Cg002G0503200
OG0015571	XP_006401652.1	Cg003G0922400
OG0015572	XP_006401666.1	Cg003G0921800
OG0015573	XP_006401702.1	Cg003G0918100
OG0015574	XP_006401705.1	Cg003G0917900
OG0015575	XP_006401720.1	Cg003G0916700
OG0015576	XP_006401721.1	Cg003G0916600
OG0015577	XP_006414396.1	Cg001G0245200
OG0015578	XP_006418742.1	Cg004G1315300
OG0015579	XP_006418741.2	Cg004G1315400
OG0015580	XP_006418731.1	Cg004G1316100
OG0015581	XP_006418721.1	Cg004G1316400
OG0015582	XP_006418716.1	Cg004G1317100
OG0015583	XP_006418701.1	Cg004G1318400
OG0015584	XP_006418697.2	Cg004G1318600
OG0015585	XP_006418686.1	Cg004G1319400
OG0015586	XP_024009649.1	Cg004G1321300
OG0015587	XP_006418656.1	Cg004G1321500
OG0015588	XP_006418648.1	Cg004G1322400
OG0015589	XP_024009561.1	Cg004G1322600
OG0015590	XP_006418630.2	Cg004G1324100
OG0015591	XP_024009714.1	Cg004G1324200
OG0015592	XP_006418578.1	Cg004G1327800
OG0015593	XP_006418576.1	Cg004G1327900
OG0015594	XP_006418568.1	Cg004G1331000
OG0015595	XP_006418561.1	Cg004G1331300
OG0015596	XP_006418560.1	Cg004G1331600
OG0015597	XP_006418554.1	Cg004G1334600
OG0015598	XP_006418545.1	Cg004G1335000
OG0015599	XP_006418528.1	Cg004G1338200
OG0015600	XP_006395112.1	Cg004G1338400
OG0015601	XP_006396162.1	Cg004G1340100
OG0015602	XP_006396141.1	Cg004G1346000
OG0015603	XP_006419140.2	Cg002G0597900
OG0015604	XP_006396130.1	Cg004G1347900
OG0015605	XP_006418760.1	Cg004G1313300
OG0015606	XP_006391437.1	Cg007G2432900
OG0015607	XP_024012409.1	Cg007G2436900
OG0015608	XP_006391474.1	Cg007G2437700
OG0015609	XP_024010550.1	Cg007G2438800
OG0015610	XP_006391295.1	Cg007G2439800
OG0015611	XP_006391284.1	Cg007G2441000
OG0015612	XP_024007952.1	Cg007G2442000
OG0015613	XP_024014016.1	Cg007G2442100
OG0015614	XP_006391214.1	Cg007G2445400
OG0015615	XP_006391205.1	Cg007G2446200
OG0015616	XP_006391192.2	Cg007G2447500
OG0015617	XP_006391186.1	Cg007G2448200
OG0015618	XP_006391174.1	Cg007G2450200
OG0015619	XP_006391167.1	Cg007G2450500
OG0015620	XP_006397362.1	Cg003G0791300
OG0015621	XP_006395206.1	Cg008G2879300
OG0015622	XP_024007372.1	Cg008G2867100, Cg008G2851300
OG0015623	XP_006395116.1	Cg008G2867200, Cg008G2851400
OG0015624	XP_006395153.2	Cg008G2870000
OG0015625	XP_006395162.1	Cg008G2870900, Cg008G2855400
OG0015626	XP_006409198.1	Cg004G1417000
OG0015627	XP_006403052.1	Cg001G0307700
OG0015628	XP_006409176.1	Cg004G1418600
OG0015629	XP_006409172.1	Cg004G1419200
OG0015630	XP_006409161.1	Cg004G1420200
OG0015631	XP_006409156.1	Cg004G1420600
OG0015632	XP_024016552.1	Cg004G1421000
OG0015633	XP_024016566.1	Cg004G1421800
OG0015634	XP_006409110.1	Cg004G1425400
OG0015635	XP_006409106.1	Cg004G1426200
OG0015636	XP_006409093.1	Cg004G1426800
OG0015637	XP_006409066.1	Cg004G1430200
OG0015638	XP_006409062.1	Cg004G1430600
OG0015639	XP_006409058.1	Cg004G1431100
OG0015640	XP_006411386.1	Cg005G1518400
OG0015641	XP_006411377.1	Cg005G1519200
