Orthogroup	Eutrema_salsugineum	Noccaea_praecox
OG0015605	XP_006418760.1	Np007G3868400
OG0015606	XP_006391437.1	Np002G0939600
OG0015607	XP_024012409.1	Np002G0934400
OG0015608	XP_006391474.1	Np002G0932000
OG0015609	XP_024010550.1	Np002G0926300
OG0015610	XP_006391295.1	Np002G0921400
OG0015611	XP_006391284.1	Np002G0919400
OG0015612	XP_024007952.1	Np002G0917600
OG0015613	XP_024014016.1	Np002G0917500
OG0015614	XP_006391214.1	Np002G0908000
OG0015615	XP_006391205.1	Np002G0906200
OG0015616	XP_006391192.2	Np002G0900700
OG0015617	XP_006391186.1	Np002G0899600
OG0015618	XP_006391174.1	Np002G0897700
OG0015619	XP_006391167.1	Np002G0897100
OG0015620	XP_006397362.1	Np003G1751300
OG0015621	XP_006395206.1	Np001G0179400
OG0015622	XP_024007372.1	Np001G0171300
OG0015623	XP_006395116.1	Np001G0171500
OG0015624	XP_006395153.2	Np001G0173300
OG0015625	XP_006395162.1	Np001G0174300
OG0015626	XP_006409198.1	Np007G3749600
OG0015627	XP_006403052.1	Np005G3094600
OG0015628	XP_006409176.1	Np007G3747400
OG0015629	XP_006409172.1	Np007G3746900
OG0015630	XP_006409161.1	Np007G3746100
OG0015631	XP_006409156.1	Np007G3745700
OG0015632	XP_024016552.1	Np007G3744900
OG0015633	XP_024016566.1	Np007G3743900
OG0015634	XP_006409110.1	Np007G3740400
OG0015635	XP_006409106.1	Np007G3740100
OG0015636	XP_006409093.1	Np007G3739200
OG0015637	XP_006409066.1	Np007G3735700
OG0015638	XP_006409062.1	Np007G3734500
OG0015639	XP_006409058.1	Np007G3734200
OG0015640	XP_006411386.1	Np006G3305600
OG0015641	XP_006411377.1	Np006G3306500
OG0015642	XP_024003860.1	Np006G3307000
OG0015643	XP_006411362.1	Np006G3307700
OG0015644	XP_024003784.1	Np006G3308300
OG0015645	XP_006400215.1	Np003G1439000
OG0015646	XP_024016762.1	Np006G3309600
OG0015647	XP_006411337.1	Np006G3311700
OG0015648	XP_024016724.1	Np006G3312200
OG0015649	XP_006411295.1	Np006G3317200
OG0015650	XP_024014809.1	Np005G3202300
OG0015651	XP_006411284.1	Np006G3318700
OG0015652	XP_006411282.1	Np006G3319600
OG0015653	XP_006411259.1	Np006G3323800
OG0015654	XP_024016813.1	Np006G3327700
OG0015655	XP_006411236.1	Np006G3328000
OG0015656	XP_006411235.1	Np006G3328400
OG0015657	XP_006411228.1	Np006G3329100
OG0015658	XP_006411194.1	Np006G3334100
OG0015659	XP_006411191.1	Np006G3334300
OG0015660	XP_006411183.1	Np006G3335900
OG0015661	XP_006411168.1	Np006G3337900
OG0015662	XP_006411133.2	Np006G3343700
OG0015663	XP_006411120.1	Np006G3345500
OG0015664	XP_024004243.1	Np006G3346500
OG0015665	XP_006397356.1	Np001G0148600
OG0015668	XP_024003963.1	Np006G3349900
OG0015669	XP_006411084.1	Np006G3351000
OG0015670	XP_024004292.1	Np006G3351900
OG0015671	XP_024007534.1	Np001G0269500
OG0015672	XP_006411070.1	Np006G3352300
OG0015673	XP_006411053.1	Np006G3354900
OG0015674	XP_006411048.1	Np006G3355800
OG0015675	XP_024003859.1	Np006G3358800
OG0015676	XP_024003827.1	Np006G3359400
OG0015677	XP_006411015.1	Np006G3359500
OG0015678	XP_006397260.1	Np003G1759300
OG0015679	XP_006411006.1	Np006G3361300
OG0015680	XP_006410972.1, XP_006410973.1	Np006G3366700
OG0015681	XP_024004201.1	Np006G3367500
OG0015682	XP_006408048.1	Np001G0437100
OG0015683	XP_006410956.1	Np006G3369000
OG0015684	XP_006410954.1	Np006G3369200
OG0015685	XP_006410917.1	Np006G3375300
OG0015686	XP_006410904.1	Np006G3376400
OG0015687	XP_006410903.1	Np006G3376500
OG0015688	XP_006410899.1	Np006G3377000
OG0015689	XP_006410890.1	Np006G3378100
OG0015690	XP_006410889.1	Np006G3378400
OG0015691	XP_024003969.1	Np006G3379900
OG0015692	XP_006410878.1	Np006G3380200
OG0015693	XP_024003914.1	Np006G3381400
OG0015694	XP_006410861.1	Np006G3382300
OG0015695	XP_006396744.1	Np003G1827000
OG0015696	XP_024010117.1	Np003G1832300
OG0015697	XP_006396703.1	Np003G1832400
OG0015698	XP_006396696.1	Np003G1832800
OG0015699	XP_006396691.1	Np003G1833500
OG0015700	XP_006396680.1	Np003G1835600
OG0015701	XP_006403300.1	Np001G0618300, Np001G0418400
OG0015702	XP_006408596.2, XP_006412681.1	Np005G2731100
OG0015703	XP_006396797.1	Np003G1818200
OG0015704	XP_006403278.1	Np001G0417000
OG0015705	XP_006396837.1	Np003G1815200
OG0015706	XP_024010108.1	Np003G1825800
OG0015707	XP_006404568.1	Np006G3708800
OG0015708	XP_024014333.1	Np006G3706800
OG0015709	XP_024014166.1	Np006G3706500
OG0015710	XP_006404603.1	Np006G3704900
OG0015711	XP_006404617.1	Np006G3700300
OG0015712	XP_024014298.1	Np006G3700600, Np006G3700700
OG0015713	XP_006404650.1	Np006G3695200
OG0015715	XP_006404659.2	Np006G3693800
OG0015716	XP_024014192.1	Np006G3691400
OG0015717	XP_006404701.1	Np006G3689300
OG0015718	XP_006404720.1	Np006G3687200
OG0015719	XP_006404750.1	Np006G3681800
OG0015720	XP_006404778.1	Np006G3678200
OG0015721	XP_006404816.1	Np006G3674900
OG0015722	XP_024014120.1	Np006G3674200
OG0015723	XP_006404822.1	Np006G3674100
OG0015724	XP_006404835.1	Np006G3671500, Np006G3670900
OG0015725	XP_006404871.1	Np006G3666500
OG0015726	XP_024014201.1	Np006G3638700
OG0015727	XP_006405190.1	Np006G3639000
OG0015728	XP_006408836.1	Np006G3631100
OG0015729	XP_006408850.1	Np006G3630400
OG0015730	XP_006405055.2	Np006G3647700
OG0015731	XP_024016089.1	Np006G3628600
OG0015732	XP_006408736.1	Np006G3627200
OG0015733	XP_006408793.1	Np006G3628700
OG0015734	XP_006405048.1	Np006G3648300
OG0015735	XP_006408783.1	Np006G3627900
OG0015736	XP_006398022.1	Np006G3625300
OG0015737	XP_024013864.1	Np006G3658400
OG0015738	XP_006405226.1	Np006G3636700
OG0015739	XP_024007634.1	Np004G2034400
OG0015740	XP_006395995.1	Np004G2034600
OG0015741	XP_006393775.1	Np004G2031800
OG0015742	XP_006393751.1	Np004G2029400
OG0015743	XP_006393744.1	Np004G2028500
OG0015744	XP_006393728.2	Np004G2026000
OG0015745	XP_006396015.1	Np004G2049400
OG0015746	XP_006396020.1	Np004G2048800
OG0015747	XP_006396024.1	Np004G2048600
OG0015748	XP_024013098.1	Np004G2047900
OG0015749	XP_024010627.1	Np004G2046200
OG0015750	XP_006397450.1	Np004G2044100
OG0015751	XP_006397449.1	Np004G2044000
OG0015752	XP_006397442.1	Np004G2043100
OG0015753	XP_006397418.1	Np004G2243500
OG0015754	XP_006397416.1	Np005G3088400
OG0015755	XP_006396047.1	Np002G0926200
OG0015756	XP_006396048.1	Np004G2087900
OG0015757	XP_006396063.2	Np004G2087700
OG0015758	XP_006396070.1	Np004G2087000
OG0015759	XP_006396075.1	Np004G2086500
OG0015760	XP_006396079.1	Np004G2086000
OG0015761	XP_006415086.1	Np004G2063800
OG0015762	XP_006397272.1	Np003G1758700
OG0015763	XP_024010404.1	Np003G1758000
OG0015764	XP_006397254.1	Np003G1759700
OG0015765	XP_006397108.1	Np003G1779100
OG0015766	XP_006397107.1	Np003G1779500
OG0015767	XP_006397097.1	Np003G1780000
OG0015768	XP_006397094.1	Np003G1780500
OG0015769	XP_006397091.1	Np003G1780800
OG0015770	XP_006397090.1	Np003G1781000
OG0015771	XP_006397088.1	Np003G1781100
OG0015772	XP_006397082.1	Np003G1782700
OG0015773	XP_006397076.1	Np003G1783400
OG0015774	XP_006397061.1	Np003G1784300
OG0015775	XP_006397027.1	Np003G1787400
OG0015776	XP_006396990.1	Np003G1796700
OG0015777	XP_024009870.1	Np003G1796900
OG0015778	XP_006396982.1	Np003G1797500
OG0015779	XP_006396954.1	Np003G1800000
OG0015780	XP_006396937.1	Np003G1801900
OG0015781	XP_006396931.1	Np003G1802900
OG0015782	XP_006396926.1	Np003G1803200
OG0015783	XP_006396904.2	Np003G1805600
OG0015784	XP_006396903.1	Np003G1805700
OG0015785	XP_024010533.1	Np003G1809000
OG0015786	XP_006396869.1	Np003G1811400
OG0015787	XP_024009824.1	Np003G1811700
OG0015788	XP_006396865.1	Np003G1811900
OG0015789	XP_006400475.1	Np003G1470600
OG0015790	XP_024006970.1	Np001G0138800
OG0015791	XP_006398040.1	Np006G3623500
OG0015792	XP_006395183.1	Np001G0177100
OG0015793	XP_006394903.1	Np001G0142500
OG0015794	XP_024007177.1	Np001G0143300
OG0015795	XP_024007175.1	Np001G0143400
OG0015796	XP_024006906.1	Np001G0144500
OG0015797	XP_006394945.1	Np001G0147700
OG0015798	XP_024007122.1	Np001G0151000
OG0015799	XP_024007166.1	Np001G0151100
OG0015800	XP_024007208.1	Np001G0155600
OG0015801	XP_006408912.1	Np007G3725900
OG0015802	XP_024014296.1, XP_006408914.1	Np007G3725800
OG0015803	XP_006408915.1	Np007G3725500
OG0015804	XP_006408925.1	Np007G3724400
OG0015805	XP_006408926.1	Np007G3724200
OG0015806	XP_006408941.1	Np007G3722700
OG0015807	XP_006395993.1	Np007G3716600
OG0015808	XP_024015998.1	Np007G3720100
OG0015809	XP_024013491.1	Np001G0517500
OG0015810	XP_024005570.1	Np005G2724500
OG0015811	XP_006418985.1	Np001G0456100
OG0015812	XP_006418989.1	Np001G0455700
OG0015813	XP_024009638.1	Np001G0455000
OG0015814	XP_006397998.1	Np006G3205400
OG0015815	XP_024016697.1	Np006G3205900
OG0015816	XP_006390324.1	Np006G3206500
OG0015817	XP_006397977.1	Np006G3208100
OG0015818	XP_006397973.1	Np006G3208600
OG0015819	XP_006397972.1	Np006G3208800
OG0015820	XP_006397971.1	Np006G3208900
OG0015821	XP_006397965.1	Np006G3209900, Np006G3217400
OG0015822	XP_006397955.1	Np006G3210800
OG0015823	XP_006397949.1	Np006G3211300
OG0015824	XP_024010687.1	Np006G3219000
OG0015825	XP_006397898.1	Np006G3219200
OG0015826	XP_006397886.1	Np006G3221100
OG0015827	XP_006397882.1	Np006G3222000
OG0015828	XP_006397880.1	Np006G3222300
OG0015829	XP_024006148.1	Np006G3222500
OG0015830	XP_006397861.1	Np006G3224600
OG0015831	XP_006397856.1	Np006G3225900
OG0015832	XP_006397822.2	Np006G3230100
OG0015833	XP_006397794.1	Np006G3232800
OG0015834	XP_006397762.1	Np006G3235700
OG0015835	XP_006397751.1	Np006G3239000
OG0015836	XP_006397741.1	Np006G3240400
OG0015837	XP_006397740.1	Np006G3240500
OG0015838	XP_006397738.1	Np006G3240700
OG0015839	XP_006397704.1	Np006G3246500
OG0015840	XP_006397701.1	Np006G3246700
OG0015841	XP_024010818.1	Np006G3247000
OG0015842	XP_006397696.1	Np006G3247400
OG0015843	XP_006409216.1	Np007G3751400, Np001G0215400
OG0015844	XP_006397684.1	Np006G3248700
OG0015845	XP_006397682.1	Np006G3248900
OG0015846	XP_006397677.1	Np006G3249300
OG0015847	XP_006397672.1	Np006G3250200
OG0015849	XP_006396583.2	Np003G1850900
OG0015850	XP_024010888.1	Np006G3252900
OG0015851	XP_006397651.1	Np006G3253700
OG0015852	XP_006397612.1	Np006G3257700
OG0015853	XP_006397573.1	Np006G3262000
OG0015854	XP_006397559.1	Np006G3263700
OG0015855	XP_006397545.1	Np006G3265600
OG0015857	XP_024010792.1	Np006G3269700
OG0015858	XP_006397507.1	Np006G3270300
OG0015859	XP_006397495.1	Np006G3271500
OG0015860	XP_006397488.1	Np006G3272700
OG0015861	XP_006411582.1	Np006G3275500
OG0015862	XP_006411569.2	Np006G3276800
OG0015863	XP_006411562.1	Np006G3278100
OG0015864	XP_006411558.1	Np005G2922100, Np006G3278900
OG0015865	XP_006411556.1	Np006G3279000
OG0015866	XP_006411544.1	Np006G3280200
OG0015867	XP_006411535.1	Np006G3282200
OG0015868	XP_006411533.1	Np006G3282300
OG0015869	XP_006411521.1	Np006G3282800
OG0015870	XP_006411486.1	Np006G3288300
OG0015871	XP_006411465.1	Np006G3291400
OG0015873	XP_006411458.1	Np006G3294700
OG0015874	XP_006411460.1	Np006G3293500
OG0015875	XP_006411461.1	Np006G3293300
OG0015876	XP_006411422.1	Np006G3300000, Np006G3300400
OG0015877	XP_006411419.2	Np006G3300600
OG0015878	XP_024003816.1	Np006G3301500
OG0015880	XP_006398398.1	Np001G0334800
OG0015881	XP_006408476.1	Np007G4244500
OG0015882	XP_006408473.1	Np007G4244400
OG0015883	XP_006408470.1	Np007G4244100
OG0015884	XP_024015417.1	Np007G4243700
OG0015885	XP_006408459.1	Np007G4241600
OG0015886	XP_006408457.1	Np007G4241300
OG0015887	XP_006408447.1	Np007G4239000
OG0015889	XP_006408446.1	Np007G4238600
OG0015890	XP_006408438.1	Np007G4237800
OG0015891	XP_006408428.1	Np007G4236600
OG0015892	XP_006408427.1	Np007G4235900
OG0015893	XP_006408417.1	Np007G4234300
OG0015894	XP_006408409.1	Np007G4233200
OG0015895	XP_006408392.1	Np007G4231400
OG0015896	XP_006408391.1	Np007G4231300
OG0015897	XP_006408390.1	Np007G4231200
OG0015898	XP_024015344.1	Np007G4231100
OG0015900	XP_006408380.1	Np007G4229900
OG0015901	XP_006408362.1	Np007G4228500
OG0015902	XP_006408355.1	Np007G4227600
OG0015903	XP_006408353.1	Np007G4227100
OG0015904	XP_006408331.1	Np007G4225100
OG0015905	XP_006408321.1	Np007G4224000
OG0015906	XP_006408294.1	Np007G4220200
OG0015907	XP_006408278.1	Np007G4217000
OG0015908	XP_006408270.1	Np007G4216100
OG0015909	XP_024015468.1	Np007G4215700
OG0015911	XP_024015395.1	Np007G4214000
OG0015912	XP_006408236.1	Np007G4212800
OG0015913	XP_006408232.1	Np007G4212400
OG0015914	XP_006408220.1	Np007G4209500
OG0015915	XP_006408219.1	Np007G4209100
OG0015916	XP_006408205.1	Np007G4208300
OG0015917	XP_006408193.1	Np007G4207300
OG0015918	XP_006408183.1	Np007G4205100
OG0015919	XP_006408146.1	Np007G4200200
OG0015921	XP_006408105.1	Np007G4192700
OG0015922	XP_006408101.1	Np007G4192100
OG0015923	XP_006408093.1	Np007G4190900
OG0015924	XP_006408081.1	Np007G4188900
OG0015925	XP_006406070.2	Np005G3096000
OG0015926	XP_024015347.1	Np007G4187500
OG0015927	XP_024015791.1	Np007G4185100
OG0015928	XP_006408037.1	Np007G4183700
OG0015929	XP_006408035.1	Np007G4182900
OG0015930	XP_024015416.1	Np007G4182300
OG0015931	XP_006408025.1	Np007G4180200
OG0015932	XP_006408024.1	Np007G4180100
OG0015933	XP_006405874.2	Np005G3119300
OG0015934	XP_006407977.2	Np007G4174900
OG0015936	XP_006407954.1	Np007G4172200
OG0015937	XP_006407947.1	Np007G4171300
OG0015938	XP_006407946.1	Np007G4170200, Np007G4170600
OG0015939	XP_006397255.1	Np003G1759400
OG0015940	XP_006407897.1	Np007G4163700
OG0015941	XP_006407886.1	Np007G4162400
OG0015942	XP_024015239.1	Np007G4161500
OG0015943	XP_024015315.1	Np007G4160400
OG0015944	XP_024015593.1	Np007G4154100
OG0015945	XP_006407825.1	Np007G4153100
OG0015946	XP_006407823.1	Np007G4152800
OG0015947	XP_006407816.1	Np007G4152000
OG0015948	XP_006407813.1	Np007G4151800
OG0015949	XP_006407809.1	Np007G4151500
OG0015950	XP_024014874.1	Np007G4151200
OG0015951	XP_006407798.1	Np007G4150000
OG0015952	XP_006407788.1	Np007G4148500
OG0015953	XP_006407787.1	Np007G4148200
OG0015954	XP_006407772.1	Np007G4146000
OG0015955	XP_024014862.1	Np007G4143500
OG0015956	XP_006407724.1	Np007G4139500
OG0015957	XP_024015125.1	Np007G4139100
OG0015958	XP_006407716.1	Np007G4138100, Np007G4123800
OG0015959	XP_006407714.1	Np007G4137900
OG0015960	XP_024015552.1	Np007G4137500
OG0015961	XP_006407704.1	Np007G4136600
OG0015962	XP_006407703.1	Np007G4136500
OG0015963	XP_006407699.1	Np007G4136200
OG0015964	XP_006407691.2	Np007G4135200
OG0015965	XP_006407674.1	Np007G4134100
OG0015967	XP_006418812.1	Np007G4132700
OG0015968	XP_006407656.1	Np007G4132100
OG0015969	XP_006407649.1	Np007G4131100
OG0015970	XP_006407645.2	Np007G4130800
OG0015971	XP_006407644.1	Np007G4130700
OG0015972	XP_006407631.1	Np007G4128000
OG0015973	XP_006407629.1	Np007G4127900
OG0015974	XP_006407624.1	Np007G4127300
OG0015975	XP_006407610.1	Np007G4125300
OG0015976	XP_006407609.1	Np007G4125200
OG0015977	XP_006391131.1	Np002G0890200
OG0015978	XP_006407594.1	Np007G4120900
OG0015979	XP_006407584.1	Np007G4119900
OG0015980	XP_006407578.1	Np007G4119500
OG0015981	XP_006407573.1	Np007G4119100
OG0015982	XP_006407574.1	Np007G4119000
OG0015983	XP_006407560.1	Np007G4117300
OG0015984	XP_006407521.1	Np007G4114400
OG0015985	XP_006407519.1	Np007G4114200
OG0015986	XP_006407518.1	Np007G4114100
OG0015987	XP_006407500.1	Np007G4111800
OG0015988	XP_006407487.1	Np007G4110700
OG0015989	XP_006407476.1	Np007G4109100
OG0015990	XP_006407469.2	Np007G4108100
OG0015991	XP_006407462.1	Np007G4105900
OG0015992	XP_006407455.1	Np007G4105100
OG0015993	XP_006407452.1	Np007G4104700
OG0015994	XP_006418639.1	Np007G3879500
OG0015995	XP_006407431.1	Np007G4101800
OG0015996	XP_006407380.1	Np007G4094300
OG0015997	XP_006407378.1	Np007G4094100
OG0015998	XP_006407371.1	Np007G4093500
OG0015999	XP_006407345.1	Np007G4090900
OG0016000	XP_006407340.1	Np007G4090600
OG0016001	XP_006407325.1	Np007G4089100
OG0016002	XP_006407317.1	Np007G4088300
OG0016003	XP_006407300.1	Np007G4086200
OG0016004	XP_006407286.1	Np007G4084500
OG0016005	XP_006395876.1	Np001G0270700
OG0016006	XP_006407261.1	Np007G4080700
OG0016007	XP_024015476.1	Np007G4073700
OG0016008	XP_006407183.1	Np007G4070300
OG0016009	XP_006407170.1	Np007G4067100
OG0016010	XP_024015490.1	Np007G4066600
OG0016011	XP_024015105.1	Np007G4065800
OG0016012	XP_006407158.1	Np007G4065600
OG0016013	XP_024015399.1	Np007G4063000
OG0016014	XP_006407119.1	Np007G4059900
OG0016015	XP_006407088.1	Np007G4056300
OG0016016	XP_006407070.1	Np007G4055000
OG0016017	XP_006407047.1	Np007G4051100
OG0016018	XP_024015639.1	Np007G4049800
OG0016019	XP_024015658.1	Np007G4049600
OG0016020	XP_006407033.2	Np007G4049400
OG0016021	XP_006407018.1	Np007G4046900
OG0016022	XP_006406997.1	Np007G4044800
OG0016023	XP_024015676.1	Np007G4044300
OG0016024	XP_006406969.1	Np007G4039000
OG0016025	XP_006406950.1	Np007G4030900
OG0016026	XP_006406929.1	Np007G4027700
OG0016027	XP_006406904.1	Np007G3901200
OG0016028	XP_006406901.1	Np007G3901500
OG0016029	XP_006406865.1	Np007G3904500
OG0016030	XP_006406854.1	Np007G3905400
OG0016031	XP_006406853.1	Np007G3905500
OG0016032	XP_006406852.1	Np007G3905600
OG0016033	XP_006406848.1	Np007G3905900
OG0016034	XP_006406827.1	Np007G3912900
OG0016035	XP_006406826.1	Np007G3913000
OG0016038	XP_006406780.1	Np007G3918400
OG0016039	XP_006406777.1	Np007G3918700
OG0016040	XP_006406756.1, XP_006406794.1	Np007G3921800
OG0016041	XP_006406747.1	Np007G3923300
OG0016042	XP_006406728.1	Np007G3926200
OG0016044	XP_024015673.1	Np007G3929000
OG0016045	XP_006406686.1	Np007G3931900
OG0016046	XP_006406677.1	Np007G3932800
OG0016047	XP_006406673.1	Np007G3933300
OG0016048	XP_006406664.1	Np007G3935800
OG0016049	XP_024015425.1	Np007G3936500
OG0016050	XP_006406659.1	Np007G3937000
OG0016051	XP_006406650.1	Np007G3937600
OG0016052	XP_024013188.1	Np001G0420600
OG0016053	XP_006406634.1	Np007G3940300
OG0016054	XP_006406614.1	Np007G3942900
OG0016055	XP_024015165.1	Np007G3945400
OG0016058	XP_006406566.1	Np007G3950200
OG0016059	XP_006406562.1	Np007G3950600
OG0016060	XP_006406554.1	Np007G3952000
OG0016061	XP_024015467.1	Np007G3952400
OG0016062	XP_024015786.1	Np007G3956700
OG0016063	XP_024015606.1	Np007G3957700
OG0016064	XP_006406529.1	Np007G3958700
OG0016065	XP_006406526.1	Np007G3959200
OG0016066	XP_006406524.1	Np007G3959400
OG0016067	XP_006406525.1	Np007G3959300
OG0016068	XP_006406514.1	Np007G3960600
OG0016069	XP_006406501.1	Np007G3963900
OG0016070	XP_006406500.1	Np007G3964000
OG0016071	XP_006406480.1	Np007G3969200
OG0016072	XP_006406477.1	Np007G3969500
OG0016073	XP_006406469.1	Np007G3971000
OG0016074	XP_024015576.1	Np007G3975200
OG0016075	XP_006406457.1	Np007G3975300
OG0016076	XP_006406444.1	Np007G3976700
OG0016077	XP_006406427.1	Np007G3981000
OG0016079	XP_006406407.1	Np007G3991600
OG0016081	XP_006406378.1	Np011G4359800
OG0016082	XP_006406376.1	Np011G4361700
OG0016083	XP_006406359.1	Np007G3803700
OG0016084	XP_006406356.1	Np007G3803900
OG0016085	XP_006406350.1	Np007G3804800
OG0016086	XP_024015533.1	Np007G3805400
OG0016087	XP_006406337.1	Np007G3806000
OG0016088	XP_006401776.1	Np003G1650800
OG0016089	XP_006401779.1	Np003G1650900
OG0016090	XP_006401781.2	Np003G1651100
OG0016091	XP_006401805.1	Np003G1653000
OG0016092	XP_006409684.1	Np007G3798800
OG0016093	XP_024014695.1	Np005G3159800
OG0016094	XP_006405597.2	Np005G3159700
OG0016095	XP_006405652.1	Np005G3149600
OG0016096	XP_006405682.1	Np005G3144300
OG0016097	XP_006405715.1	Np005G3140300
OG0016098	XP_024014615.1	Np005G3136100
OG0016099	XP_024011170.1	Np003G1566600
OG0016100	XP_006405810.1	Np005G3128100
OG0016101	XP_006405822.1	Np005G3126200
OG0016102	XP_006405824.1	Np005G3126000
OG0016103	XP_006405865.2	Np005G3121200
OG0016104	XP_006405975.1	Np005G3109700
OG0016105	XP_006395217.1	Np001G0180300
OG0016106	XP_006395222.1	Np001G0180800
OG0016107	XP_006395226.1	Np001G0181200
OG0016108	XP_024007525.1	Np001G0181500
OG0016109	XP_006418840.2	Np007G3854300
OG0016110	XP_024015076.1	Np007G3845700
OG0016111	XP_006406062.1	Np007G3843700
OG0016112	XP_006406073.1	Np007G3842400
OG0016113	XP_006409025.1	Np007G3715600
OG0016114	XP_006406120.1	Np007G3837700
OG0016115	XP_006406146.1	Np007G3834500
OG0016116	XP_006406163.2	Np007G3832200
OG0016118	XP_006406254.1	Np007G3817200
OG0016119	XP_024015585.1	Np007G3817100
OG0016120	XP_006406259.1	Np007G3816600
OG0016121	XP_006406277.1	Np007G3814200
OG0016122	XP_006406279.1	Np007G3813500
OG0016123	XP_006406288.1	Np007G3812600
OG0016125	XP_006412722.1	Np005G2734400
OG0016126	XP_006412782.1	Np005G2744800
OG0016127	XP_024013291.1	Np001G0416600
OG0016128	XP_006391401.2	Np002G0947200
OG0016129	XP_006391398.1	Np002G0949700, Np002G0947800
OG0016130	XP_006391386.1	Np002G0953100
OG0016131	XP_006391357.1	Np002G0959300
OG0016132	XP_006391350.1	Np002G0959900
OG0016133	XP_006391348.1	Np002G0960900
OG0016134	XP_006391519.1	Np002G0972900
OG0016135	XP_006391313.1	Np002G0971700
OG0016136	XP_006391324.1	Np002G0969900
OG0016137	XP_006391326.1	Np002G0969500
OG0016138	XP_006391543.1	Np002G0977800
OG0016139	XP_006397403.1	Np002G0998100
