Orthogroup	Eutrema_salsugineum	Cochlearia_excelsa
OG0013022	XP_006410667.1	g51498
OG0013023	XP_006410680.1	g37128
OG0013025	XP_006410696.1	g38002
OG0013026	XP_006410707.1	g51524
OG0013027	XP_006403396.1	g11142
OG0013028	XP_024016800.1	g51526
OG0013029	XP_006410741.1	g51541
OG0013030	XP_006410746.1	g37141
OG0013031	XP_024004698.1	g17429
OG0013033	XP_006413998.1	g24141
OG0013034	XP_006414040.1	g24156
OG0013035	XP_006414027.2	g17450
OG0013036	XP_006414021.2	g17447
OG0013038	XP_024007168.1	g10354
OG0013039	XP_006414059.1	g47285
OG0013040	XP_006414074.1	g24172, g17466
OG0013041	XP_006414075.1	g24173
OG0013042	XP_024016585.1, XP_006414090.2	g47276
OG0013044	XP_006414132.1	g47261
OG0013045	XP_024005052.1, XP_006395109.1	g4452
OG0013046	XP_006390936.1	g18014
OG0013047	XP_006414182.1	g17518
OG0013048	XP_006414189.1	g24236
OG0013049	XP_006414192.1	g24238
OG0013051	XP_024005166.1	g24249
OG0013052	XP_024005047.1	g17531
OG0013054	XP_006414237.1	g47202
OG0013055	XP_006398485.1	g10834
OG0013056	XP_006403959.1	g19334
OG0013057	XP_006403963.1	g2507
OG0013058	XP_006403979.1	g19337, g2516
OG0013059	XP_006403989.1	g2525
OG0013060	XP_024013453.1, XP_024005366.1	g18254
OG0013061	XP_006402423.1	g11159
OG0013063	XP_006404021.1	g2554
OG0013064	XP_006404025.1	g2565
OG0013065	XP_006404031.1	g2569
OG0013066	XP_006404040.1	g2585
OG0013069	XP_006413543.1	g47462
OG0013070	XP_024011667.1	g877
OG0013071	XP_024011462.1	g1303
OG0013072	XP_006401908.1	g28350
OG0013073	XP_006401924.1	g41174, g41192
OG0013074	XP_006401961.1	g41170
OG0013076	XP_006401992.1	g41161
OG0013077	XP_006402025.1	g28311
OG0013078	XP_006402007.1	g28322
OG0013079	XP_024016357.1	g6222
OG0013080	XP_006409701.1	g13664
OG0013081	XP_006409659.1	g13679
OG0013082	XP_006409621.1	g6188
OG0013083	XP_006409603.1	g13686
OG0013084	XP_006409573.1	g6165
OG0013085	XP_006409545.1	g14256
OG0013086	XP_006409544.1	g14242
OG0013088	XP_024016464.1	g6151
OG0013089	XP_024016644.1	g14232
OG0013090	XP_006409496.1	g6149
OG0013091	XP_006409473.1	g14215
OG0013092	XP_006409406.1	g14085
OG0013093	XP_006409383.1	g14073
OG0013094	XP_006409369.1	g14059
OG0013095	XP_006413502.1	g17248
OG0013096	XP_006413500.1	g47479
OG0013097	XP_006413506.1	g47477
OG0013098	XP_006413507.1	g23870
OG0013100	XP_006413545.1	g47460
OG0013101	XP_006411793.1	g22758
OG0013102	XP_006413611.1	g17277
OG0013103	XP_006413612.1	g23936
OG0013104	XP_006413630.1	g47432
OG0013105	XP_024005908.1	g17287
OG0013106	XP_006413654.2	g17295
OG0013107	XP_006413662.2	g23958
OG0013108	XP_006413681.1	g23967
OG0013110	XP_006402422.1	g11158
OG0013111	XP_006413696.1	g23974
OG0013112	XP_006413703.1	g17313, g47404
OG0013113	XP_024004567.1	g17316
OG0013114	XP_006413915.1	g24078
OG0013115	XP_024005194.1	g47330, g24072
OG0013116	XP_006404148.1	g24071
OG0013117	XP_006413899.1	g47333
OG0013118	XP_024005081.1	g24070
OG0013119	XP_006393699.1	g53931
OG0013120	XP_006413858.1	g24050
OG0013121	XP_024004526.1	g24041, g17370
OG0013123	XP_006413800.1	g24024
OG0013124	XP_006413797.1	g47370
OG0013125	XP_024007635.1	g28246
OG0013126	XP_024005764.1	g47381
OG0013127	XP_006413746.1	g47393
OG0013128	XP_006413745.1	g47394
OG0013129	XP_024005200.1	g47402
OG0013130	XP_006413941.1	g24117
OG0013131	XP_006397132.1	g40275
OG0013132	XP_006397214.1	g25874
OG0013133	XP_006397202.1	g40248
OG0013134	XP_006397198.1	g40250
OG0013135	XP_006395462.1	g18463
OG0013136	XP_006405262.1	g36975
OG0013137	XP_006403398.2	g18452
OG0013138	XP_006411153.1	g36970
OG0013139	XP_006403391.1	g36990
OG0013140	XP_006403374.1	g17172
OG0013141	XP_024013256.1	g18443
OG0013142	XP_006403368.1	g18442
OG0013143	XP_006402041.1	g1353
OG0013144	XP_006403364.1	g37019
OG0013145	XP_006414364.1	g24362, g24371
OG0013146	XP_006414357.1	g17588
OG0013147	XP_006414354.2	g24358
OG0013148	XP_006414339.1	g2657, g24338, g2671
OG0013149	XP_006414331.1	g47170
OG0013150	XP_024005513.1	g47171
OG0013151	XP_006414308.1	g24319
OG0013152	XP_006414288.1	g24306
OG0013153	XP_006414284.1	g47193
OG0013155	XP_006408580.1	g12728
OG0013156	XP_006408576.1	g12727
OG0013157	XP_006408573.2	g12724
OG0013158	XP_006408562.1	g7954
OG0013159	XP_024014308.1	g7953
OG0013160	XP_006408549.1	g7947
OG0013161	XP_006408547.1	g7945
OG0013162	XP_006408528.2	g7935
OG0013163	XP_006408514.1	g7932
OG0013164	XP_006393851.1	g9633
OG0013165	XP_006414439.1	g32
OG0013166	XP_006393845.1	g29
OG0013167	XP_024007343.1	g9630
OG0013168	XP_006393821.1	g19642
OG0013170	XP_006400262.1	g4995
OG0013172	XP_006408976.1	g5903
OG0013173	XP_006393795.1	g19624
OG0013175	XP_024006692.1	g9
OG0013176	XP_006393780.1	g7
OG0013177	XP_006402259.1	g5675
OG0013178	XP_006392235.1	g44660
OG0013179	XP_006405525.1, XP_006391482.1	g44659
OG0013180	XP_006402275.1	g18701
OG0013181	XP_006402281.1	g18787
OG0013182	XP_024013005.1	g1739
OG0013183	XP_006402290.1	g18781
OG0013184	XP_024012783.1	g18780
OG0013185	XP_006402304.1	g1741
OG0013186	XP_006402306.1	g18766
OG0013187	XP_024012907.1	g18754
OG0013188	XP_006402339.1	g18729
OG0013189	XP_006402349.1	g1749
OG0013190	XP_006402350.1	g1750
OG0013191	XP_006402406.1	g1774
OG0013192	XP_006402416.1	g1781
OG0013193	XP_006402440.1	g1813
OG0013194	XP_006402441.1	g1814
OG0013195	XP_006402456.1	g1826
OG0013196	XP_006402472.1	g1842
OG0013197	XP_006401965.2	g1328
OG0013198	XP_006402521.1	g1880
OG0013199	XP_006402577.1	g18819
OG0013200	XP_006402586.1	g18825
OG0013201	XP_006402595.1	g1924
OG0013202	XP_024014178.1	g38446
OG0013203	XP_006402615.2	g1931
OG0013204	XP_024012779.1	g18870
OG0013206	XP_024012857.1	g1966
OG0013207	XP_006402665.1	g1967
OG0013208	XP_024007403.1	g10292
OG0013210	XP_006392469.1	g41127
OG0013211	XP_006402729.2	g18912
OG0013212	XP_006391345.1	g45027
OG0013213	XP_006413173.1	g23693
OG0013214	XP_006402770.2	g1985
OG0013215	XP_024013017.1	g18954
OG0013216	XP_024013350.1	g2786
OG0013219	XP_024012738.1	g11222
OG0013220	XP_006402825.1	g2133
OG0013221	XP_006402826.1	g18971
OG0013222	XP_006402842.1	g11239
OG0013223	XP_006402873.1	g18986
OG0013224	XP_006402877.2	g2103
OG0013225	XP_024012789.1	g2087
OG0013226	XP_024013001.1	g11256
OG0013228	XP_006402946.1	g2058
OG0013229	XP_006402950.1	g2055
OG0013230	XP_006402960.1	g19016
OG0013231	XP_024012862.1	g2139
OG0013234	XP_006403004.1	g2159
OG0013235	XP_006403011.1	g2163
OG0013236	XP_006395140.1	g10237
OG0013237	XP_006403025.1	g11271
OG0013238	XP_024012955.1	g2179
OG0013239	XP_006403449.1	g2192
OG0013240	XP_006403450.1	g2193
OG0013241	XP_006403463.1	g19094
OG0013242	XP_024013535.1	g19100
OG0013244	XP_006403525.1	g2243
OG0013245	XP_006403526.1	g2242
OG0013246	XP_006403538.1	g19135
OG0013247	XP_024013769.1	g19138
OG0013248	XP_006403564.1	g11297
OG0013249	XP_006403597.1, XP_006391872.1	g2301
OG0013250	XP_006403602.1	g2303
OG0013251	XP_024006608.1	g45008
OG0013252	XP_006403618.1	g19168
OG0013253	XP_024004778.1, XP_006414351.1	g17586
OG0013254	XP_006403651.1	g2330
OG0013256	XP_006403689.1	g2351
OG0013257	XP_006403693.1	g19198
OG0013258	XP_006403701.1	g11314
OG0013259	XP_006403702.2	g2362, g19202
OG0013260	XP_006403734.1	g2385
OG0013262	XP_006403759.1	g2400
OG0013263	XP_006403761.1	g2405
OG0013264	XP_006403796.1	g19240
OG0013265	XP_006401642.1	g28447
OG0013266	XP_024012267.1	g938
OG0013267	XP_006401644.1	g38451, g28446
OG0013268	XP_006401648.1	g28444
OG0013269	XP_006401700.1	g41289, g41290
OG0013270	XP_006401715.1	g41284
OG0013271	XP_006401731.1	g911
OG0013272	XP_006414386.2	g24393
OG0013273	XP_006414390.1	g24398
OG0013274	XP_006413423.2	g17207
OG0013275	XP_006414397.1	g47130
OG0013276	XP_024009222.1	g13515
OG0013277	XP_006418696.1	g13518
OG0013278	XP_006418643.1	g6408, g13522
OG0013279	XP_006418633.1	g6398
OG0013280	XP_006418632.1	g6397
OG0013281	XP_006418616.1	g13524
OG0013282	XP_006418567.1	g11654
OG0013283	XP_006418541.1	g13565
OG0013284	XP_006418542.1	g11647
OG0013285	XP_006418534.1	g6360
OG0013286	XP_006396146.1	g11631
OG0013287	XP_006396126.1	g13584, g11596
OG0013288	XP_006418586.1	g13416
OG0013289	XP_006418587.1	g13417
OG0013290	XP_006408983.1	g11579
OG0013291	XP_006418767.2	g11726
OG0013292	XP_006396125.1	g13586
OG0013293	XP_006418748.1	g6456
OG0013294	XP_006418747.1	g13498, g6455
OG0013295	XP_006391427.1	g44972
OG0013296	XP_006391449.1	g44953
OG0013298	XP_006391466.1	g44930
OG0013299	XP_006391470.1	g44927, g44928
OG0013300	XP_006391481.1	g44919
OG0013301	XP_006391485.1	g41791
OG0013302	XP_006391510.1	g41765
OG0013303	XP_006391259.1	g44895
OG0013304	XP_006391253.1	g41653
OG0013305	XP_006391243.1	g41651
OG0013306	XP_024012358.1	g44878
OG0013307	XP_006391200.1	g41586, g41588
OG0013308	XP_006391185.1	g44861
OG0013309	XP_006391148.1	g41564
OG0013310	XP_006391135.1	g41543
OG0013311	XP_006395914.1	g25101
OG0013312	XP_006409214.1	g6034
OG0013313	XP_006409171.1	g13972
OG0013315	XP_006405412.1	g16809
OG0013316	XP_006409145.1	g6003
OG0013318	XP_006409122.1	g13782
OG0013319	XP_006409121.1	g5993
OG0013320	XP_006409097.1	g5987
OG0013321	XP_006409095.1	g5986
OG0013322	XP_006409083.1	g13924
OG0013323	XP_006409076.1	g13917
OG0013324	XP_006409060.2	g5963
OG0013325	XP_006409036.1	g13805
OG0013326	XP_006408880.1	g13902
OG0013327	XP_006408888.1	g13900
OG0013328	XP_006411383.1	g51976
OG0013329	XP_006411382.1	g37380
OG0013330	XP_006411367.1	g37378
OG0013331	XP_006418712.1	g51968
OG0013332	XP_024003775.1	g37377
OG0013333	XP_006411363.1	g37376
OG0013334	XP_006411353.1	g51959
OG0013336	XP_006411330.1	g51924
OG0013337	XP_024004224.1	g38143
OG0013338	XP_006411319.1	g51920
OG0013339	XP_006411298.1	g41156
OG0013340	XP_006411269.1	g38140
OG0013341	XP_006411250.1	g38136
OG0013342	XP_006411237.1	g51835
OG0013343	XP_024004208.1	g37329
OG0013344	XP_006411197.2	g51788
OG0013345	XP_024003852.1	g51786
OG0013346	XP_006411152.1	g38123
OG0013347	XP_006411140.1	g51757, g37310
OG0013348	XP_006411139.1	g37309
OG0013349	XP_024003864.1	g37829
OG0013350	XP_006411124.1	g51745
OG0013351	XP_006411122.1	g51744
OG0013352	XP_006411086.2	g38102
OG0013353	XP_006404381.1	g2781
OG0013354	XP_006404970.1	g50982
OG0013355	XP_006411065.1	g51724
OG0013357	XP_006410946.2	g37223
OG0013358	XP_006411030.1	g37262
OG0013359	XP_024003934.1	g37242
OG0013360	XP_024003948.1	g38088
OG0013361	XP_006410990.1	g51681
OG0013362	XP_024011033.1	g10799
OG0013363	XP_006410958.1	g38080
OG0013364	XP_006410948.1	g51650
OG0013365	XP_006410927.1	g51636
OG0013366	XP_006410915.1	g51632
OG0013367	XP_024003920.1	g37204
OG0013369	XP_024004196.1	g37193
OG0013370	XP_006410879.1	g51621
OG0013371	XP_006409895.1	g38052
OG0013372	XP_024015478.1	g11914
OG0013373	XP_006410865.1	g38051
OG0013374	XP_006413253.1	g23727
OG0013375	XP_006396723.1	g40423
OG0013376	XP_006396713.1	g25600
OG0013377	XP_006417919.1	g30999
OG0013378	XP_006406448.1	g6772
OG0013379	XP_006406446.1	g6771
OG0013380	XP_006404727.1	g38479
OG0013381	XP_024010036.1	g40454
OG0013383	XP_024010523.1	g25673
OG0013384	XP_006396840.1	g25677
OG0013385	XP_006396787.1	g40400
OG0013386	XP_006396756.1	g40406
OG0013387	XP_006404553.1	g50852
OG0013388	XP_006391860.2	g38530
OG0013390	XP_006404627.1	g38521
OG0013392	XP_006404646.1	g38514
OG0013393	XP_006404651.1	g38511
OG0013394	XP_024013885.1	g36942
OG0013395	XP_006404662.1	g38509
OG0013396	XP_006404684.1	g38504
OG0013397	XP_024014330.1	g36934
OG0013398	XP_006404702.1	g38488
OG0013399	XP_006404719.1	g38485
OG0013401	XP_006404768.1	g36916
OG0013402	XP_006404861.1	g38413, g50964
OG0013403	XP_024013874.1	g38422, g5010
OG0013404	XP_006405141.1	g51037
OG0013405	XP_006405198.2	g36873
OG0013406	XP_006405115.2	g38338
OG0013407	XP_006408825.1, XP_024006321.1	g38307
OG0013408	XP_006408832.1	g53220
OG0013409	XP_006408858.1	g38295
OG0013410	XP_024010906.1	g38271, g14624
OG0013411	XP_024014211.1	g38341
OG0013412	XP_024014141.1	g38347
OG0013413	XP_006405067.1	g51033
OG0013414	XP_024016039.1	g38284
OG0013415	XP_006405246.2	g38318
OG0013416	XP_006408871.1	g51069
OG0013417	XP_006393693.1	g36169
OG0013418	XP_006415757.1	g32284
OG0013419	XP_024006850.1	g28214
OG0013420	XP_006415778.1	g50405
OG0013421	XP_006393776.1	g28205
OG0013422	XP_006393760.1	g28177
OG0013423	XP_024006166.1, XP_024006479.1	g35951
OG0013424	XP_006393711.1	g53899
OG0013425	XP_024006902.1	g35895
OG0013426	XP_006403585.1	g46638
OG0013427	XP_024010633.1, XP_024009524.1	g37798
OG0013428	XP_024010653.1	g50759
OG0013429	XP_024010642.1	g32970
OG0013430	XP_024010639.1	g27876, g32900
OG0013431	XP_006396064.1	g27859
OG0013432	XP_006396071.1	g50747
OG0013433	XP_006415028.1	g50742
OG0013434	XP_024009164.1	g27808
OG0013435	XP_006406024.1	g6527
OG0013436	XP_006415057.1	g27803
OG0013437	XP_024008971.1	g32679
OG0013438	XP_006415083.1	g50708
OG0013439	XP_006415084.2	g32677
OG0013440	XP_006415095.1	g32665
OG0013441	XP_006415097.2	g32664
OG0013442	XP_006397152.1	g25844
OG0013443	XP_006397219.1	g25892
OG0013444	XP_024009994.1	g40282
OG0013445	XP_006397101.1	g25838
OG0013446	XP_006397096.1	g40293
OG0013447	XP_006397069.1	g40308
OG0013448	XP_006397006.1	g40335
OG0013449	XP_006396970.1	g25752
OG0013450	XP_006396966.1	g40346
OG0013451	XP_006396958.1	g40348
OG0013452	XP_024009911.1	g25724
OG0013453	XP_006396924.1	g40359
OG0013454	XP_006396920.1	g43191
OG0013455	XP_006400470.1	g4883
OG0013456	XP_006400474.1	g29096
OG0013457	XP_006400480.1	g4878
OG0013458	XP_024006926.1	g10109
OG0013459	XP_006394902.1	g4837
OG0013460	XP_006394904.1	g10116
OG0013461	XP_006394906.1	g4832
OG0013462	XP_024007134.1	g4795
OG0013463	XP_024007669.1	g10131
OG0013464	XP_006394948.1	g10134
OG0013465	XP_006394951.1	g18515
OG0013467	XP_006414149.1	g17495
OG0013468	XP_024016031.1	g13817
OG0013469	XP_006408939.1	g5921, g13862
OG0013470	XP_006408990.1	g13847, g5897
OG0013471	XP_024016009.1	g13841
OG0013472	XP_006418895.1	g2879
OG0013473	XP_006418991.1	g19581
OG0013474	XP_006397987.1	g50840
OG0013475	XP_006404279.1	g37762
OG0013476	XP_006397975.1	g37759
OG0013477	XP_006397974.1	g37133
OG0013478	XP_006397966.1	g37749
OG0013479	XP_006397953.1	g37741
OG0013480	XP_006397952.1	g37735
OG0013481	XP_006397947.1	g12729
OG0013482	XP_006397944.1	g50829
OG0013483	XP_006397925.1	g50822
OG0013485	XP_006397924.1	g50821
OG0013486	XP_006397893.1	g47693
OG0013487	XP_006397892.1	g50809
OG0013488	XP_024010774.1	g50806
OG0013489	XP_006397863.1	g37687
OG0013490	XP_006397858.1	g37678
OG0013491	XP_006397851.2	g50788
OG0013492	XP_006397850.1	g50787
OG0013493	XP_024010866.1	g38250
OG0013494	XP_006397838.1	g37667
OG0013495	XP_006397826.1	g37660
OG0013496	XP_006397820.2	g37657
OG0013497	XP_006397818.1	g37655
OG0013498	XP_006397815.2	g37653
OG0013500	XP_006397785.1	g37638
OG0013501	XP_006397782.1	g37636, g52290
OG0013502	XP_006397764.1	g52284
OG0013503	XP_024010748.1	g37631
OG0013504	XP_024010890.1	g52262
OG0013505	XP_006397733.1	g37613
OG0013506	XP_006397711.1	g52222
OG0013508	XP_006397681.1	g37576
OG0013509	XP_006397673.2	g38239, g976
OG0013510	XP_006397647.1	g52186
OG0013511	XP_006397641.1	g37559, g52181
OG0013512	XP_024010811.1	g52177
OG0013513	XP_006397629.1	g37553, g38234
OG0013514	XP_024010732.1	g52164
OG0013515	XP_006397616.1	g37545
OG0013516	XP_006397608.1	g38229
OG0013517	XP_006397602.1	g37535
OG0013518	XP_006397575.1	g52152
OG0013519	XP_024010872.1	g38219
OG0013520	XP_006418986.1	g2916
OG0013521	XP_006397524.1	g37506
OG0013522	XP_006397510.1	g37501
OG0013523	XP_006397491.1, XP_006397490.1	g52113
OG0013525	XP_006411578.1	g37482
OG0013527	XP_006411571.1	g38200
OG0013528	XP_006411547.1	g37463
OG0013529	XP_006411540.1	g52078
OG0013530	XP_006411537.1	g52077
OG0013531	XP_006411502.1	g37448
OG0013532	XP_006395129.1	g10225
OG0013533	XP_006411487.1	g52045
OG0013534	XP_006411484.1	g52041
OG0013535	XP_006411475.1	g52030
OG0013536	XP_006411430.1	g52003
OG0013537	XP_006411431.1	g52004
OG0013539	XP_006411433.1	g37400
OG0013540	XP_006411437.1	g37401
OG0013541	XP_006411403.1	g37388
OG0013543	XP_006408495.1	g12734
OG0013544	XP_006408494.1	g12714
OG0013547	XP_006397354.1	g26001
OG0013548	XP_024015397.1	g7892, g36219
OG0013549	XP_006408418.1	g7875
OG0013551	XP_006408387.1	g12676
OG0013552	XP_006408360.1	g7839
OG0013553	XP_006408320.1	g12650
OG0013554	XP_006408314.1	g7828
OG0013555	XP_006408291.2	g12624
OG0013556	XP_006408284.1	g12779
OG0013557	XP_006408277.1	g7815
OG0013558	XP_006408276.1	g12787
OG0013559	XP_006408275.1	g12788
OG0013560	XP_006408260.1	g12793
OG0013561	XP_006408247.1	g7805
OG0013562	XP_006408246.1	g7804
OG0013563	XP_006408198.1	g7771
OG0013564	XP_006408192.1	g7776, g7767, g12609
OG0013565	XP_006408180.1	g12598
OG0013566	XP_006408179.1	g12597
OG0013568	XP_006408169.1	g7747
OG0013569	XP_006408160.1	g12590
OG0013570	XP_006408149.1	g12822
OG0013571	XP_006408139.1	g7737
OG0013573	XP_006408129.1	g12578
OG0013574	XP_024015453.1	g7723
OG0013575	XP_006408097.1	g7712
OG0013576	XP_006408085.1	g12859
OG0013577	XP_006408082.1	g12557
OG0013578	XP_006408047.1	g12543
OG0013579	XP_006408036.1	g12533
OG0013581	XP_006408010.1	g12515
OG0013582	XP_006408008.1	g7681
OG0013583	XP_006407983.1	g12505
OG0013584	XP_006407970.1	g12499
OG0013586	XP_006407941.1	g7645
OG0013587	XP_024015007.1	g12484
OG0013588	XP_006407930.1	g7638
OG0013589	XP_006407919.1	g7632
OG0013590	XP_006407904.1	g7627
OG0013591	XP_006407872.1	g12456
OG0013592	XP_006407866.1	g12452
OG0013593	XP_024015470.1	g12451
OG0013595	XP_006407841.1	g12968
OG0013597	XP_006407805.1	g7571
OG0013598	XP_006407803.2	g7569
OG0013599	XP_006407768.1	g7550
OG0013600	XP_006407763.1	g12989
OG0013601	XP_006407752.1	g7541, g12414
OG0013602	XP_006407733.1	g13007
OG0013603	XP_006407725.1	g13012
OG0013604	XP_006413452.1	g47499
OG0013605	XP_006407720.1	g13013
OG0013606	XP_006407718.1	g7517
OG0013609	XP_006407667.1	g7486, g13053
OG0013610	XP_006407654.1	g7480
OG0013611	XP_006407623.1	g7458, g12389
OG0013612	XP_006407621.2	g13065, g53300, g37792
OG0013613	XP_006407608.1	g13069
OG0013614	XP_024015769.1	g12381
OG0013615	XP_006407599.1	g7445
OG0013616	XP_006407569.1	g13089
OG0013617	XP_006407532.1	g13103
OG0013618	XP_006407526.1	g13106
OG0013619	XP_006407504.1	g7411
OG0013620	XP_006407502.2	g7410
OG0013622	XP_006407499.1	g12350
OG0013623	XP_006407493.1	g7405, g12344
OG0013625	XP_006407473.1	g12337
OG0013627	XP_006407464.1	g12330
OG0013628	XP_006407434.1	g7374
OG0013629	XP_024015701.1	g13121
OG0013630	XP_006407381.2	g13132
OG0013631	XP_006407372.1	g7333
OG0013632	XP_006407366.1	g12294, g7331
OG0013633	XP_006407357.1	g12290, g7322
OG0013634	XP_006407338.1	g7313
OG0013635	XP_006407335.1	g7310
OG0013636	XP_006407322.1	g13141
OG0013637	XP_024015631.1	g7291
OG0013638	XP_006407294.1	g7283
OG0013639	XP_024015181.1	g12257
OG0013641	XP_006407250.1	g13161
OG0013642	XP_006407191.1	g14349
OG0013643	XP_006407155.2	g7207
OG0013644	XP_006418880.1	g11431
OG0013645	XP_006407133.1	g12204
OG0013647	XP_006407065.1	g7150
OG0013649	XP_006407036.1	g7138
OG0013650	XP_024015570.1	g19161
OG0013651	XP_006407007.1	g12147
OG0013652	XP_006407002.1	g12144
OG0013653	XP_006406998.1	g7107
OG0013654	XP_006406994.1	g7103
OG0013655	XP_006406987.1	g7099
OG0013656	XP_006406977.1	g7087
OG0013657	XP_006406949.1	g7066
OG0013658	XP_006406944.1	g7065
OG0013659	XP_006405590.1	g16882
OG0013660	XP_006406930.2	g12111
OG0013663	XP_024014840.1	g12103
OG0013664	XP_006406879.2	g7044
OG0013666	XP_006406843.1	g13260, g12091
OG0013667	XP_006406842.1	g7016
OG0013668	XP_006406805.1	g6991
OG0013669	XP_006406804.1	g12072
OG0013670	XP_006406793.1	g12063
OG0013671	XP_006406788.1	g12062
OG0013672	XP_006406781.1	g6983
OG0013673	XP_006406776.1	g6980
OG0013674	XP_006406772.1	g6977
OG0013675	XP_006406770.1	g13275
OG0013676	XP_006406758.1	g13277
OG0013677	XP_024014165.1, XP_006406742.1	g6953
OG0013678	XP_024015438.1	g13281
OG0013680	XP_024015797.1	g6948
OG0013681	XP_006406713.1	g6931
OG0013682	XP_006406710.1	g6929
OG0013683	XP_006406709.1	g12039
OG0013684	XP_006406706.1	g13292
OG0013685	XP_024015674.1	g12036
OG0013686	XP_006406703.1	g6927
OG0013687	XP_006406699.1	g6924
OG0013688	XP_006406697.2	g6923
OG0013689	XP_006406674.1	g12029
OG0013690	XP_006406672.1	g13296
OG0013691	XP_006406597.1	g12006
OG0013692	XP_006406570.1	g13319
OG0013693	XP_006406522.1	g13333
OG0013694	XP_006406507.1	g6812
OG0013695	XP_006406505.1	g6811
OG0013696	XP_006406498.1	g6800
OG0013698	XP_006406451.2	g6774
OG0013699	XP_006391638.1	g11946
OG0013700	XP_024015225.1	g11935, g6754
OG0013701	XP_006406408.1	g13359
OG0013702	XP_024015782.1	g11924
OG0013703	XP_006406384.1	g11915
OG0013704	XP_006406383.1	g6731
OG0013705	XP_006406382.1	g6724
OG0013706	XP_006406381.1	g36449
OG0013707	XP_024014588.1	g11913, g25078
OG0013709	XP_006392186.1	g44109
OG0013710	XP_006406355.1	g6709
OG0013711	XP_024015431.1	g11894
OG0013712	XP_006406339.1	g11891
