Orthogroup	Eutrema_salsugineum	Alyssum_gmelinii
OG0014629	XP_006415395.1	Ag013G1752900
OG0014630	XP_024008837.1	Ag013G1753900
OG0014631	XP_006415364.1	Ag013G1754900
OG0014632	XP_024008385.1	Ag013G1755000
OG0014633	XP_006415344.1	Ag013G1757100
OG0014634	XP_006415334.1	Ag013G1758000
OG0014635	XP_006415328.1	Ag013G1758400
OG0014636	XP_006415325.1	Ag013G1758800
OG0014637	XP_006415323.1	Ag013G1759100
OG0014638	XP_006415304.1	Ag013G1761300
OG0014639	XP_024008426.1	Ag013G1761400
OG0014640	XP_006415302.1	Ag013G1761500
OG0014641	XP_024008147.1	Ag013G1763000
OG0014642	XP_006415248.1	Ag013G1765000
OG0014643	XP_006415245.1	Ag013G1765100
OG0014644	XP_006415237.1	Ag013G1766100
OG0014645	XP_024008376.1	Ag013G1766600
OG0014646	XP_006415217.2	Ag013G1767000
OG0014647	XP_006415182.1	Ag013G1769000
OG0014648	XP_006395766.1	Ag062G5051900
OG0014649	XP_006395759.1	Ag062G5052400
OG0014650	XP_006395742.2	Ag062G5057300
OG0014651	XP_006395732.1	Ag062G5059500
OG0014652	XP_006395705.1	Ag062G5061400
OG0014653	XP_006413370.1	Ag062G5061500
OG0014654	XP_006395703.1	Ag062G5061900
OG0014655	XP_006395688.1	Ag062G5064300
OG0014656	XP_024007653.1	Ag062G5065200
OG0014657	XP_006393880.1	Ag004G0419000
OG0014658	XP_006393883.1	Ag004G0419300
OG0014659	XP_006393903.1	Ag004G0421100
OG0014660	XP_006393923.1	Ag004G0423700
OG0014661	XP_006393926.1	Ag004G0424000
OG0014662	XP_006393927.1	Ag004G0424200
OG0014663	XP_006393929.1	Ag004G0424600
OG0014664	XP_006393930.1	Ag004G0424700
OG0014665	XP_006393946.1	Ag004G0426300
OG0014666	XP_006393950.1	Ag004G0426600
OG0014667	XP_006393954.1	Ag004G0426800
OG0014668	XP_006393968.1	Ag004G0428800
OG0014669	XP_006393973.1	Ag004G0429700
OG0014670	XP_024006924.1	Ag004G0429800
OG0014671	XP_006393979.1	Ag004G0430600
OG0014672	XP_006393992.1	Ag004G0432200
OG0014673	XP_006394008.1	Ag004G0434100, Ag004G0433700
OG0014674	XP_006394020.2	Ag004G0435200
OG0014675	XP_024007437.1	Ag004G0440800
OG0014676	XP_006394071.1	Ag004G0441300
OG0014677	XP_006396513.1	Ag004G0442400
OG0014678	XP_024007326.1	Ag004G0446500
OG0014679	XP_006394105.1	Ag004G0447200
OG0014680	XP_006394119.1	Ag004G0448600
OG0014681	XP_006394128.1	Ag004G0449700
OG0014682	XP_024007652.1	Ag004G0450600
OG0014683	XP_006394152.1	Ag004G0452700
OG0014684	XP_006394155.1	Ag004G0453000
OG0014685	XP_006394156.1	Ag004G0453100
OG0014686	XP_006394160.1	Ag004G0453800
OG0014687	XP_006394171.1	Ag004G0454900
OG0014688	XP_006394184.1	Ag004G0456200
OG0014689	XP_006394192.1	Ag004G0456800
OG0014690	XP_006394217.1	Ag004G0459300
OG0014691	XP_006394224.1	Ag004G0459700
OG0014692	XP_024007619.1	Ag004G0460400
OG0014693	XP_024007054.1	Ag004G0465400
OG0014694	XP_006394278.1	Ag004G0468200
OG0014695	XP_006394279.1	Ag004G0468300
OG0014696	XP_006394281.1	Ag004G0469700
OG0014697	XP_006394283.1	Ag004G0469900
OG0014698	XP_024007548.1	Ag004G0470000
OG0014699	XP_006394306.1	Ag004G0470100
OG0014700	XP_006394295.1	Ag004G0471200
OG0014701	XP_006394312.1	Ag004G0472800
OG0014702	XP_006394314.1	Ag004G0473200
OG0014703	XP_006394317.1	Ag004G0473400
OG0014704	XP_006394328.1	Ag004G0475400
OG0014705	XP_006394329.2	Ag004G0475600
OG0014706	XP_024007613.1	Ag004G0478900
OG0014707	XP_006394377.1	Ag004G0482000
OG0014708	XP_006394409.1	Ag004G0486200
OG0014709	XP_006394410.2	Ag004G0486300
OG0014710	XP_006394429.1	Ag004G0488200
OG0014711	XP_006394436.1	Ag004G0488700
OG0014712	XP_006394438.1	Ag004G0488900
OG0014713	XP_006394442.1	Ag004G0489500
OG0014714	XP_006394450.1	Ag004G0490300
OG0014715	XP_024007609.1	Ag004G0490500
OG0014716	XP_006394480.1	Ag004G0495100, Ag014G2082000
OG0014717	XP_006394481.1	Ag004G0495200
OG0014718	XP_024006742.1	Ag004G0496200
OG0014719	XP_006394501.2	Ag004G0497300
OG0014720	XP_006394513.1	Ag004G0499300
OG0014721	XP_006394522.1	Ag004G0500800
OG0014722	XP_006394537.1	Ag004G0503300
OG0014723	XP_006394549.1	Ag004G0505700
OG0014724	XP_006394550.1	Ag004G0505800
OG0014725	XP_006394551.1	Ag004G0506100
OG0014726	XP_006394558.1	Ag004G0508000
OG0014727	XP_006394580.1	Ag004G0510700
OG0014728	XP_024007448.1	Ag004G0515700
OG0014729	XP_006394615.2	Ag004G0516000
OG0014730	XP_024006746.1	Ag004G0518400
OG0014731	XP_006394637.1	Ag004G0519000
OG0014732	XP_006394646.1	Ag004G0520200
OG0014733	XP_006393687.1	Ag004G0521200
OG0014734	XP_006394667.1	Ag004G0524100
OG0014735	XP_006418988.1	Ag004G0525900
OG0014736	XP_006394682.1	Ag004G0526900
OG0014737	XP_006394683.1	Ag004G0527000
OG0014738	XP_006394684.1	Ag004G0527100
OG0014739	XP_006394687.1	Ag004G0527400
OG0014740	XP_006394689.1	Ag004G0527600
OG0014741	XP_006394693.1	Ag004G0528300
OG0014742	XP_006394705.2	Ag004G0529800
OG0014743	XP_024007117.1	Ag004G0529900
OG0014744	XP_006397277.1	Ag004G0530200
OG0014745	XP_006394707.1	Ag004G0530300
OG0014746	XP_006394715.1	Ag004G0532500
OG0014747	XP_006394728.1	Ag004G0533900
OG0014748	XP_006394733.1	Ag004G0534700
OG0014749	XP_024007523.1	Ag004G0534800
OG0014750	XP_006394739.1	Ag004G0535400
OG0014751	XP_006394744.1	Ag004G0536400
OG0014752	XP_024006958.1	Ag004G0541600
OG0014753	XP_006394840.1	Ag004G0548700
OG0014754	XP_006394849.1	Ag004G0549900
OG0014755	XP_006394851.1	Ag004G0550200
OG0014756	XP_006394853.1	Ag004G0550400
OG0014757	XP_006394860.2	Ag004G0551600
OG0014758	XP_006400494.1	Ag004G0554200
OG0014759	XP_006400528.1	Ag004G0554900
OG0014760	XP_006400545.1	Ag004G0558200
OG0014761	XP_006400568.1	Ag004G0562300
OG0014762	XP_006400576.1	Ag004G0562900
OG0014763	XP_006400590.1	Ag004G0565800
OG0014764	XP_006400606.1	Ag004G0568000
OG0014765	XP_006400608.1	Ag004G0568500
OG0014766	XP_006400609.1	Ag004G0568600
OG0014767	XP_006400620.1	Ag004G0571300
OG0014768	XP_006400622.1	Ag004G0571400
OG0014769	XP_024011762.1	Ag004G0572100
OG0014770	XP_006400656.1	Ag004G0579100
OG0014771	XP_006400675.1	Ag004G0581600
OG0014772	XP_006400693.1	Ag004G0583500
OG0014773	XP_024011959.1	Ag004G0585900
OG0014774	XP_006400717.2	Ag004G0586900
OG0014775	XP_006400720.1	Ag004G0587000
OG0014776	XP_006416137.1	Ag004G0588800, Ag034G4032100
OG0014777	XP_006400735.1	Ag004G0592600
OG0014778	XP_006400744.1	Ag004G0594700
OG0014779	XP_006400745.1	Ag004G0594800
OG0014780	XP_024012706.1	Ag004G0595900
OG0014781	XP_006400778.1	Ag004G0600700
OG0014782	XP_006400792.1	Ag004G0602500
OG0014783	XP_024009745.1	Ag029G3094900, Ag004G0605100
OG0014784	XP_006400795.2	Ag004G0605200
OG0014785	XP_006400796.1	Ag004G0605300
OG0014786	XP_006401863.2	Ag004G0606200
OG0014787	XP_006401687.1	Ag004G0607200
OG0014788	XP_006400817.1	Ag004G0612000
OG0014789	XP_006400830.1	Ag004G0614400
OG0014790	XP_006400831.1	Ag004G0614500
OG0014791	XP_006400836.2	Ag004G0614900
OG0014792	XP_024012456.1	Ag004G0615200
OG0014793	XP_024012698.1	Ag004G0624200
OG0014795	XP_006400911.2	Ag004G0632400
OG0014796	XP_006405742.2, XP_006400919.1	Ag004G0634300
OG0014797	XP_006400957.1	Ag004G0642200
OG0014798	XP_024014717.1	Ag004G0642500
OG0014799	XP_024012426.1	Ag004G0642800
OG0014800	XP_006400970.1	Ag004G0644300
OG0014801	XP_006400982.1	Ag004G0647700
OG0014802	XP_006400985.2	Ag004G0648000
OG0014803	XP_006401005.2	Ag004G0652600
OG0014804	XP_006401006.1	Ag004G0652700
OG0014805	XP_006401053.1	Ag004G0661700
OG0014806	XP_006401062.1	Ag004G0663500
OG0014807	XP_006401070.1	Ag004G0664600
OG0014808	XP_024011719.1	Ag004G0664700
OG0014809	XP_006401082.1	Ag004G0666000
OG0014810	XP_006401106.1	Ag004G0667800
OG0014811	XP_024012085.1	Ag004G0669700
OG0014812	XP_006401116.1	Ag004G0669900
OG0014813	XP_006401125.1	Ag004G0671000
OG0014814	XP_006401127.1	Ag004G0671200
OG0014815	XP_006401189.1	Ag004G0671400
OG0014816	XP_006401128.1	Ag004G0671500
OG0014817	XP_006401132.2	Ag004G0671800
OG0014818	XP_006401147.2	Ag004G0673900
OG0014819	XP_006401151.1	Ag004G0677400
OG0014820	XP_006401172.1	Ag004G0679900
OG0014821	XP_006401175.1	Ag004G0680400
OG0014822	XP_024012301.1	Ag004G0681000
OG0014823	XP_006401181.2	Ag004G0681800
OG0014824	XP_006401183.1	Ag004G0682100
OG0014825	XP_006401207.2	Ag004G0691000
OG0014826	XP_006401210.1	Ag004G0691800
OG0014827	XP_006395858.1	Ag004G0695200
OG0014828	XP_006409179.1	Ag004G0696600
OG0014829	XP_006409571.1	Ag004G0696700
OG0014830	XP_006401249.1	Ag004G0698600
OG0014831	XP_006401248.1	Ag004G0698700
OG0014832	XP_006401236.1	Ag004G0701300
OG0014833	XP_024011860.1	Ag004G0710600
OG0014834	XP_006401293.1	Ag004G0710700
OG0014835	XP_006401304.1	Ag004G0712100
OG0014836	XP_024012112.1	Ag004G0722400
OG0014837	XP_006401378.1	Ag004G0726600
OG0014838	XP_024012281.1	Ag004G0727500
OG0014839	XP_006401418.1	Ag004G0729000, Ag004G0735000
OG0014840	XP_006401397.1	Ag004G0731500
OG0014841	XP_006401399.1	Ag004G0732100
OG0014842	XP_006401402.1	Ag004G0732700
OG0014843	XP_024012635.1	Ag004G0733100
OG0014844	XP_006401410.2	Ag004G0733300
OG0014845	XP_024012482.1	Ag004G0734500
OG0014846	XP_006401436.1	Ag004G0737200
OG0014847	XP_024011991.1	Ag004G0739600
OG0014848	XP_006401454.1	Ag004G0740700
OG0014849	XP_006401524.1	Ag004G0753600
OG0014850	XP_006404127.1	Ag004G0758600
OG0014851	XP_024013639.1	Ag004G0760700
OG0014852	XP_024013846.1	Ag004G0762100
OG0014853	XP_006404170.1	Ag004G0766200
OG0014854	XP_006404192.1	Ag004G0769400
OG0014855	XP_024013408.1	Ag004G0769600
OG0014856	XP_006404215.1	Ag004G0772800
OG0014857	XP_006396449.1	Ag022G2633900
OG0014858	XP_006396464.1	Ag022G2639900
OG0014859	XP_006399230.1	Ag022G2652100
OG0014860	XP_024012573.1	Ag022G2654100
OG0014861	XP_006411144.1	Ag039G4253000, Ag022G2656000
OG0014862	XP_024012071.1	Ag022G2665600
OG0014863	XP_006399182.1	Ag022G2670600
OG0014864	XP_006399165.1	Ag022G2673900
OG0014865	XP_006399161.1	Ag022G2674800
OG0014866	XP_006399155.1	Ag022G2676800
OG0014867	XP_006399152.1	Ag022G2677500
OG0014868	XP_006399126.1	Ag022G2682100
OG0014869	XP_024011768.1	Ag022G2686300
OG0014870	XP_006404452.2	Ag022G2692200
OG0014871	XP_006399069.1	Ag022G2697100
OG0014872	XP_024012025.1	Ag022G2697300
OG0014873	XP_006413466.1	Ag022G2701200
OG0014874	XP_006399058.1	Ag022G2703400
OG0014875	XP_006399057.2	Ag022G2703500
OG0014876	XP_006399056.1	Ag022G2703600
OG0014877	XP_006399054.2	Ag022G2703800
OG0014878	XP_024011862.1	Ag022G2704300
OG0014879	XP_006399040.1	Ag022G2706000
OG0014880	XP_006399038.1	Ag022G2706600
OG0014881	XP_006399034.1	Ag022G2707500
OG0014882	XP_006399028.2	Ag022G2708400
OG0014883	XP_006399025.1	Ag022G2708800
OG0014884	XP_006399000.1	Ag022G2714800
OG0014885	XP_006398985.1	Ag022G2718400
OG0014886	XP_006398984.1	Ag022G2718500
OG0014887	XP_006398978.1	Ag022G2719100
OG0014888	XP_006398970.1	Ag022G2720300
OG0014889	XP_006398948.1	Ag022G2724100
OG0014890	XP_006398944.1	Ag022G2724400
OG0014894	XP_006398911.1	Ag022G2732200
OG0014895	XP_006398900.1	Ag022G2733100
OG0014896	XP_006398895.1	Ag022G2734000
OG0014897	XP_024011978.1	Ag022G2735300
OG0014898	XP_006398884.2	Ag022G2735400
OG0014899	XP_006398878.1	Ag022G2737900
OG0014900	XP_006398870.1	Ag022G2739300
OG0014901	XP_006398866.1	Ag022G2740000
OG0014902	XP_006398856.1	Ag022G2742700
OG0014903	XP_006398852.1	Ag022G2743400
OG0014905	XP_006395937.1	Ag022G2744800
OG0014906	XP_006398827.1	Ag022G2748400
OG0014907	XP_006398823.1	Ag022G2749200
OG0014908	XP_024011573.1	Ag022G2749500
OG0014909	XP_006398815.1	Ag022G2749800
OG0014910	XP_006398797.1	Ag022G2753400
OG0014911	XP_006398780.1	Ag022G2756100
OG0014912	XP_006398772.1	Ag022G2757300
OG0014913	XP_006398761.2	Ag022G2760400
OG0014914	XP_006398739.1	Ag022G2767200
OG0014915	XP_006398738.1	Ag022G2767300
OG0014916	XP_006392262.1	Ag022G2768800
OG0014917	XP_006398721.1	Ag022G2770900
OG0014918	XP_006398700.1	Ag022G2774200
OG0014919	XP_006398689.1	Ag022G2777100
OG0014920	XP_006398683.1	Ag022G2777600
OG0014921	XP_006398682.1	Ag022G2777700
OG0014922	XP_024011161.1	Ag022G2779500
OG0014923	XP_006398668.1	Ag022G2779700
OG0014924	XP_006398661.1	Ag022G2781600
OG0014925	XP_006398655.1	Ag022G2782700
OG0014926	XP_006398652.1	Ag022G2783000
OG0014927	XP_006398648.1	Ag022G2783800
OG0014928	XP_024011866.1	Ag022G2785700
OG0014929	XP_006398624.1	Ag022G2787800
OG0014930	XP_006398621.1	Ag022G2788000
OG0014931	XP_024011513.1	Ag022G2788300
OG0014932	XP_006398616.1	Ag022G2788500
OG0014933	XP_024011704.1	Ag022G2788700
OG0014934	XP_006398610.1	Ag022G2789200
OG0014935	XP_006398608.1	Ag022G2789300
OG0014936	XP_006398604.1	Ag022G2790200
OG0014937	XP_006398602.1	Ag022G2790400
OG0014938	XP_006398595.1	Ag022G2791200, Ag011G1247900
OG0014939	XP_006398567.1	Ag022G2794900
OG0014940	XP_006398564.2	Ag022G2795200
OG0014941	XP_006398563.1	Ag022G2795300
OG0014942	XP_024011824.1	Ag022G2795700
OG0014943	XP_006409560.1	Ag022G2796000
OG0014944	XP_006398553.2	Ag022G2796400
OG0014945	XP_006405424.1	Ag075G5288900
OG0014946	XP_006405386.1	Ag075G5295400
OG0014947	XP_024014637.1	Ag075G5296900
OG0014948	XP_006405324.1	Ag075G5301500
OG0014949	XP_006389739.1	Ag048G4554000
OG0014950	XP_006389706.1	Ag048G4554600
OG0014951	XP_006389712.2	Ag048G4556400
OG0014952	XP_006389724.1	Ag048G4557400
OG0014953	XP_006389727.2	Ag048G4557600
OG0014954	XP_006389729.1	Ag048G4557700
OG0014955	XP_006389737.1	Ag048G4558300
OG0014956	XP_006389744.1	Ag048G4559100
OG0014957	XP_006389752.1	Ag048G4560500
OG0014958	XP_006389764.1	Ag048G4561900
OG0014959	XP_006404811.2	Ag048G4563200
OG0014960	XP_006389782.2	Ag048G4563900
OG0014961	XP_006389789.1	Ag048G4565100
OG0014962	XP_006389819.1	Ag048G4572700
OG0014963	XP_006389840.1	Ag048G4579200
OG0014964	XP_006389846.1	Ag048G4580600
OG0014965	XP_006394956.1	Ag048G4582900
OG0014966	XP_006389876.2	Ag048G4584800
OG0014967	XP_024007278.1	Ag048G4587500
OG0014968	XP_006389889.1	Ag048G4587800
OG0014969	XP_006415803.1	Ag048G4590500
OG0014970	XP_006389918.1	Ag048G4591500
OG0014971	XP_006389919.1	Ag048G4591600
OG0014972	XP_006389923.1	Ag048G4592400
OG0014973	XP_006408849.2	Ag048G4593200
OG0014974	XP_006389935.1	Ag048G4594000
OG0014975	XP_006389939.2	Ag048G4595400
OG0014976	XP_006389941.2	Ag048G4595700
OG0014977	XP_006389943.1	Ag048G4595800
OG0014978	XP_024006464.1	Ag048G4597900
OG0014979	XP_006389960.1	Ag048G4598500
OG0014980	XP_006389970.1	Ag048G4605500
OG0014981	XP_006390033.1	Ag048G4621200
OG0014982	XP_024011036.1	Ag048G4621600
OG0014983	XP_024007105.1	Ag048G4622300
OG0014984	XP_006390062.1	Ag048G4629400
OG0014985	XP_024012878.1	Ag048G4632000
OG0014986	XP_006390068.1	Ag048G4632200
OG0014987	XP_024009017.1	Ag048G4633900
OG0014988	XP_006390082.1	Ag048G4640400
OG0014989	XP_006390089.1	Ag048G4641000
OG0014990	XP_006395936.1	Ag048G4642500
OG0014991	XP_024014380.1	Ag048G4645400
OG0014992	XP_006390111.1	Ag048G4645900
OG0014993	XP_006390118.1	Ag048G4646700, Ag048G4646600
OG0014994	XP_024012740.1	Ag048G4653900
OG0014995	XP_006390166.1	Ag048G4654200
OG0014996	XP_006390170.1	Ag048G4655300
OG0014997	XP_006390179.1	Ag048G4659200
OG0014998	XP_006390185.1	Ag048G4660100
OG0014999	XP_006390191.1, XP_006390190.1	Ag048G4660500
OG0015000	XP_006390194.1	Ag048G4662000
OG0015001	XP_006390202.1	Ag048G4665800
OG0015002	XP_006390203.1	Ag048G4665900
OG0015003	XP_006390206.1	Ag048G4668200
OG0015004	XP_006396372.1	Ag048G4668300
OG0015005	XP_006390219.1	Ag048G4673600
OG0015006	XP_006390230.1	Ag048G4677100
OG0015007	XP_006390236.1	Ag048G4677700
OG0015008	XP_006390237.1	Ag048G4677800
OG0015009	XP_006390245.1	Ag048G4681200
OG0015010	XP_006390260.1	Ag048G4687800
OG0015011	XP_006390274.1	Ag048G4693400
OG0015012	XP_006390285.1	Ag048G4697700
OG0015013	XP_006390287.1	Ag048G4700000
OG0015014	XP_006390292.1	Ag048G4703800
OG0015015	XP_006390295.1	Ag030G3129300, Ag048G4704700
OG0015016	XP_006390301.1	Ag048G4707600
OG0015017	XP_006390303.1	Ag048G4708000
OG0015018	XP_006390308.1	Ag048G4708500
OG0015019	XP_006390315.1	Ag048G4710000
OG0015020	XP_006390327.1	Ag048G4714800
OG0015021	XP_024011053.1	Ag048G4716000
OG0015022	XP_006390346.2	Ag048G4716600
OG0015023	XP_006390353.1	Ag048G4719400
OG0015024	XP_006409326.1	Ag040G4335300
OG0015025	XP_024016578.1	Ag040G4340600
OG0015026	XP_006409268.1	Ag040G4345400
OG0015027	XP_006409242.1	Ag040G4349600
OG0015028	XP_006409219.1	Ag040G4353200
OG0015029	XP_006404099.1	Ag049G4727200
OG0015030	XP_006392509.1	Ag049G4729200
OG0015031	XP_006404111.1	Ag049G4730900
OG0015032	XP_006404108.2	Ag049G4731100
OG0015033	XP_006404374.1	Ag049G4734700
OG0015034	XP_006404379.1	Ag049G4735300
OG0015035	XP_006404380.1	Ag049G4735400
OG0015036	XP_006404373.1	Ag049G4736100
OG0015037	XP_006404359.1	Ag049G4737800
OG0015038	XP_006392557.2	Ag032G3419300
OG0015039	XP_006392578.1	Ag032G3423200
OG0015040	XP_006392587.1	Ag032G3425500
OG0015041	XP_006392590.1	Ag032G3425700
OG0015042	XP_024006096.1	Ag032G3426500
OG0015043	XP_006392606.1	Ag032G3427400
OG0015044	XP_006392619.1	Ag032G3429900
OG0015045	XP_006392643.1	Ag032G3437500
OG0015046	XP_006392650.1	Ag032G3437700
OG0015047	XP_024006126.1	Ag032G3441000
OG0015048	XP_006392683.1	Ag032G3441900
OG0015049	XP_024006293.1	Ag032G3442300
OG0015050	XP_006392699.1	Ag032G3446300
OG0015051	XP_006392760.1	Ag032G3458100
OG0015052	XP_024006109.1	Ag032G3459800
OG0015053	XP_006392778.2	Ag032G3465300
OG0015054	XP_006392798.1	Ag032G3469000
OG0015055	XP_006392806.1	Ag032G3470800
OG0015056	XP_006392822.1	Ag032G3473200
OG0015057	XP_006392826.1	Ag032G3474300
OG0015058	XP_024006211.1, XP_006392832.2, XP_006392829.2	Ag032G3474600
OG0015059	XP_006410799.1	Ag054G4883500
OG0015060	XP_006410802.1	Ag054G4883800
OG0015061	XP_006410806.2	Ag054G4885300
OG0015063	XP_006410838.2	Ag054G4893900
OG0015064	XP_006410849.1	Ag054G4895800
OG0015065	XP_024003925.1	Ag054G4897400
OG0015066	XP_006419012.1	Ag009G0982000, Ag041G4353500
OG0015067	XP_006419041.1	Ag041G4355600, Ag009G0980600
OG0015068	XP_006419047.1	Ag041G4356100, Ag009G0980300
OG0015069	XP_006401755.1	Ag082G5405900
OG0015070	XP_006401741.1	Ag082G5407600
OG0015071	XP_006402793.1	Ag070G5234400, Ag031G3272100
OG0015072	XP_006402222.2	Ag007G0846200
OG0015073	XP_006414260.1	Ag007G0846700
OG0015074	XP_006397338.1	Ag007G0847100
OG0015075	XP_006397340.1	Ag007G0849300
OG0015076	XP_006402201.1	Ag007G0851900
OG0015077	XP_006402253.1	Ag007G0855100
OG0015078	XP_006403101.1	Ag007G0860500
OG0015079	XP_006403072.1	Ag007G0862800
OG0015080	XP_006403084.2	Ag007G0863400
OG0015081	XP_006395951.1	Ag007G0865100
OG0015082	XP_006415014.1	Ag007G0865800
OG0015083	XP_024004365.1	Ag007G0867400
OG0015085	XP_024010016.1	Ag007G0874100
OG0015086	XP_006414941.1	Ag007G0880500
OG0015087	XP_006414934.1	Ag007G0880700
OG0015088	XP_024005696.1	Ag007G0884600
OG0015089	XP_006414866.1	Ag007G0886500
OG0015090	XP_006414864.1	Ag007G0886600
OG0015091	XP_006414835.1	Ag007G0889300
OG0015092	XP_006414825.1	Ag007G0889800
OG0015093	XP_024005712.1	Ag007G0896600
OG0015094	XP_006414706.1	Ag007G0898900
OG0015095	XP_006414705.1	Ag007G0899400
OG0015096	XP_006414704.1	Ag007G0899600
OG0015097	XP_006414606.1	Ag007G0913400
OG0015098	XP_006414566.1	Ag007G0914300
OG0015099	XP_006414563.1	Ag007G0914600
OG0015100	XP_006414561.1	Ag007G0914800
OG0015101	XP_006414512.1	Ag007G0919200
OG0015102	XP_006414508.1	Ag007G0919800
OG0015103	XP_006414494.1	Ag007G0921200
OG0015104	XP_006414491.1	Ag007G0921300
OG0015105	XP_006395824.1	Ag007G0927000
OG0015106	XP_006409661.1	Ag007G0929400
OG0015107	XP_006414451.1	Ag007G0930900
OG0015108	XP_006414448.1	Ag007G0932400
OG0015109	XP_006414446.1	Ag007G0932500
OG0015110	XP_024004697.1	Ag007G0932900
OG0015111	XP_006414438.1	Ag007G0933100
OG0015112	XP_024009133.1	Ag078G5326800
OG0015113	XP_006390620.1	Ag078G5326900
OG0015114	XP_006390606.1	Ag078G5331500
OG0015115	XP_006390605.1	Ag078G5331600
OG0015116	XP_006390596.1	Ag078G5334600
OG0015117	XP_006390595.1	Ag078G5335200
OG0015118	XP_006390591.1	Ag078G5335600
OG0015119	XP_006390590.1	Ag078G5335700
OG0015120	XP_006390585.1	Ag078G5339200
OG0015121	XP_006390570.1	Ag078G5342200
OG0015122	XP_006395146.2	Ag078G5342500
OG0015123	XP_006390567.1	Ag078G5343000
OG0015124	XP_006390535.1	Ag078G5352200
OG0015125	XP_006390529.1	Ag078G5353300
OG0015126	XP_006390516.2	Ag078G5357500
OG0015127	XP_006413027.1, XP_006413045.1	Ag010G1016400, Ag078G5357900
OG0015128	XP_006390520.1	Ag078G5358800
OG0015129	XP_006390499.1	Ag078G5361300
OG0015130	XP_006390488.1	Ag078G5364100
OG0015131	XP_024008423.1	Ag078G5364900
OG0015132	XP_006390476.1	Ag078G5367200
OG0015133	XP_006405223.1	Ag078G5376000
OG0015134	XP_006405046.1	Ag078G5376800
OG0015135	XP_006390445.1	Ag078G5378200
OG0015136	XP_006390439.1	Ag078G5379400
OG0015138	XP_024009312.1	Ag078G5380700
OG0015139	XP_006390410.1	Ag078G5386300
OG0015140	XP_006395844.1	Ag078G5386700
OG0015141	XP_006390406.1	Ag078G5390000
OG0015142	XP_024012355.1	Ag078G5390400
OG0015143	XP_006390401.1	Ag078G5391800
OG0015144	XP_006390395.1	Ag078G5392600
OG0015145	XP_006390391.1	Ag078G5393100
OG0015146	XP_006390390.1	Ag078G5393900
OG0015147	XP_006391116.1	Ag056G4935800
OG0015148	XP_024006319.1	Ag056G4935900
OG0015149	XP_006391105.1	Ag056G4937800
OG0015150	XP_024012836.1	Ag056G4937900
OG0015151	XP_006391098.1	Ag056G4939500
OG0015152	XP_006391092.1	Ag056G4941700
OG0015153	XP_006391085.1	Ag056G4943200
OG0015154	XP_006391071.1	Ag056G4944100
OG0015155	XP_006391070.2	Ag056G4944200
OG0015156	XP_006391058.1	Ag056G4945600
OG0015157	XP_024007404.1	Ag056G4947400
OG0015158	XP_006391045.2	Ag056G4948200
OG0015159	XP_006412953.1	Ag045G4505900
OG0015160	XP_006412934.1	Ag045G4511000
OG0015161	XP_006412930.1	Ag045G4511200
OG0015162	XP_006412927.2	Ag045G4511600
OG0015163	XP_006412924.1	Ag045G4512900
OG0015164	XP_006412916.1	Ag045G4514300
OG0015165	XP_006412894.1	Ag045G4518300
OG0015166	XP_006412893.1	Ag045G4518500
OG0015167	XP_024004660.1	Ag045G4519600
OG0015168	XP_006393506.2	Ag045G4521900
OG0015169	XP_006412875.1	Ag045G4523400
OG0015170	XP_024005256.1	Ag045G4524700
OG0015171	XP_006401735.1	Ag092G5457200
OG0015172	XP_006391729.1	Ag002G0114400, Ag063G5076200
