Orthogroup	Aethionema_saxatile	Arabis_alpina
OG0015888	As008G199320	Aa_G94570.h1.t1
OG0015889	As008G199360	Aa_G94600.h1.t1
OG0015890	As008G199370	Aa_G106070.h1.t1
OG0015891	As008G199440	Aa_G106140.h1.t1
OG0015892	As008G199570	Aa_G106230.h1.t1
OG0015893	As008G199660	Aa_G106320.h1.t1
OG0015894	As009G199730	Aa_G290020.h1.t1
OG0015895	As009G199900	Aa_G524190.h1.t1
OG0015896	As009G200020	Aa_G258150.h1.t1
OG0015897	As009G200180	Aa_G72780.h1.t1
OG0015898	As009G200260	Aa_G72860.h1.t1
OG0015899	As009G200320	Aa_G354660.h1.t1
OG0015900	As009G200400	Aa_G473500.h1.t1
OG0015901	As009G200500	Aa_G7910.h1.t1
OG0015902	As009G200540	Aa_G7950.h1.t1
OG0015903	As009G201040	Aa_G431470.h1.t1
OG0015904	As009G201100	Aa_G236940.h1.t1
OG0015906	As009G201290	Aa_G321070.h1.t1
OG0015907	As009G201430	Aa_G240260.h1.t1
OG0015908	As009G201700	Aa_G356640.h1.t1, Aa_G600910.h1.t1
OG0015909	As009G201880	Aa_G1045980.h1.t1
OG0015910	As009G201980	Aa_G42400.h1.t1
OG0015911	As009G202030	Aa_G59250.h1.t1
OG0015912	As009G202470	Aa_G158010.h1.t1
OG0015913	As009G202580	Aa_G489970.h1.t1
OG0015914	As009G202770	Aa_G162340.h1.t1
OG0015915	As009G202830	Aa_G162270.h1.t1
OG0015916	As009G202870	Aa_G162210.h1.t1
OG0015917	As009G203130	Aa_G334640.h1.t1
OG0015918	As009G203320	Aa_G264850.h1.t1
OG0015919	As009G203360	Aa_G264830.h1.t1
OG0015920	As009G203410	Aa_G192830.h1.t1
OG0015921	As009G203510	Aa_G220360.h1.t1
OG0015922	As009G203590	Aa_G387520.h1.t1
OG0015923	As009G203610	Aa_G325640.h1.t1
OG0015924	As009G203920	Aa_G70370.h1.t1
OG0015925	As009G203950	Aa_G85840.h1.t1
OG0015926	As009G204100	Aa_G411020.h1.t1
OG0015927	As009G204110	Aa_G411010.h1.t1
OG0015928	As009G204200	Aa_G416090.h1.t1
OG0015929	As009G204250	Aa_G655880.h1.t1
OG0015930	As009G204270	Aa_G442570.h1.t1
OG0015931	As009G204530	Aa_G446950.h1.t1
OG0015932	As009G204590	Aa_G126230.h1.t1
OG0015933	As009G204610	Aa_G126220.h1.t1
OG0015934	As009G204660	Aa_G126120.h1.t1
OG0015935	As009G205030	Aa_G128840.h1.t1
OG0015936	As009G205210	Aa_G141020.h1.t1
OG0015937	As009G205590	Aa_G189780.h1.t1
OG0015939	As009G205680	Aa_G691090.h1.t1
OG0015940	As009G206060	Aa_G26050.h1.t1
OG0015941	As009G206200	Aa_G25920.h1.t1
OG0015942	As009G206530	Aa_G430240.h1.t1
OG0015943	As009G206540	Aa_G430250.h1.t1
OG0015944	As009G206970	Aa_G761910.h1.t1
OG0015946	As009G207330	Aa_G106940.h1.t1
OG0015947	As009G207340	Aa_G296640.h1.t1
OG0015948	As009G207550	Aa_G32090.h1.t1
OG0015949	As009G207910	Aa_G382490.h1.t1
OG0015951	As009G208910	Aa_G509950.h1.t1
OG0015952	As009G209100	Aa_G102180.h1.t1
OG0015953	As009G209240	Aa_G102080.h1.t1
OG0015955	As009G210720	Aa_G386480.h1.t1
OG0015959	As009G211510	Aa_G386410.h1.t1
OG0015960	As009G211930	Aa_G694680.h1.t1
OG0015961	As009G212040	Aa_G200210.h1.t1
OG0015962	As009G212050	Aa_G82650.h1.t1
OG0015963	As009G212070	Aa_G287030.h1.t1
OG0015964	As009G212300	Aa_G414800.h1.t1
OG0015965	As009G212430	Aa_G209750.h1.t1
OG0015966	As009G212600	Aa_G307570.h1.t1
OG0015967	As009G212640	Aa_G307540.h1.t1
OG0015968	As009G212750	Aa_G195210.h1.t1
OG0015969	As009G212770	Aa_G195190.h1.t1
OG0015970	As009G212790	Aa_G195180.h1.t1
OG0015971	As009G212970	Aa_G261360.h1.t1
OG0015972	As009G212990	Aa_G261340.h1.t1
OG0015973	As009G213030	Aa_G261300.h1.t1
OG0015974	As009G213060	Aa_G526540.h1.t1
OG0015975	As009G213080	Aa_G526560.h1.t1
OG0015976	As009G213340	Aa_G170490.h1.t1
OG0015977	As009G213850	Aa_G1160.h1.t1
OG0015978	As009G213870	Aa_G353270.h1.t1
OG0015979	As009G213940	Aa_G353340.h1.t1
OG0015980	As009G213990	Aa_G634220.h1.t1
OG0015981	As009G214090	Aa_G304020.h1.t1
OG0015982	As009G214280	Aa_G274960.h1.t1
OG0015983	As009G214450	Aa_G73310.h1.t1
OG0015984	As009G214540	Aa_G73220.h1.t1
OG0015985	As009G214630	Aa_G73090.h1.t1
OG0015986	As009G214840	Aa_G112960.h1.t1
OG0015987	As009G214850	Aa_G112970.h1.t1
OG0015988	As009G214870	Aa_G112990.h1.t1
OG0015989	As009G214940	Aa_G113050.h1.t1
OG0015990	As009G215370	Aa_G70610.h1.t1
OG0015991	As009G215470	Aa_G267340.h1.t1
OG0015992	As009G215700	Aa_G596590.h1.t1
OG0015993	As009G215750	Aa_G169030.h1.t1
OG0015994	As009G215780	Aa_G169090.h1.t1
OG0015995	As009G215840	Aa_G719370.h1.t1
OG0015996	As009G216100	Aa_G45540.h1.t1
OG0015997	As009G216150	Aa_G45510.h1.t1
OG0015998	As009G216270	Aa_G45360.h1.t1
OG0015999	As009G216280	Aa_G45350.h1.t1
OG0016001	As009G216530	Aa_G46240.h1.t1
OG0016002	As009G216780	Aa_G474990.h1.t1
OG0016003	As009G216800	Aa_G630870.h1.t1
OG0016004	As009G216870	Aa_G630810.h1.t1
OG0016005	As009G216950	Aa_G150.h1.t1
OG0016006	As009G217060	Aa_G143280.h1.t1
OG0016007	As009G217100	Aa_G637240.h1.t1
OG0016008	As009G217370	Aa_G97920.h1.t1
OG0016009	As009G217420	Aa_G97980.h1.t1
OG0016010	As009G217630	Aa_G94760.h1.t1
OG0016011	As009G217650	Aa_G94790.h1.t1
OG0016012	As009G217660	Aa_G94800.h1.t1
OG0016013	As009G217790	Aa_G94970.h1.t1
OG0016014	As009G217970	Aa_G448820.h1.t1
OG0016015	As009G217990	Aa_G448840.h1.t1
OG0016016	As009G218190	Aa_G401160.h1.t1
OG0016017	As009G218260	Aa_G435240.h1.t1
OG0016018	As009G218550	Aa_G61390.h1.t1
OG0016019	As009G218590	Aa_G131160.h1.t1
OG0016020	As009G218690	Aa_G315920.h1.t1
OG0016021	As009G218790	Aa_G316000.h1.t1
OG0016022	As009G218810	Aa_G316010.h1.t1
OG0016023	As009G219030	Aa_G13690.h1.t1
OG0016024	As009G219080	Aa_G13770.h1.t1
OG0016025	As009G219170	Aa_G621060.h1.t1
OG0016026	As009G219320	Aa_G406230.h1.t1
OG0016027	As009G219400	Aa_G406320.h1.t1
OG0016028	As009G219460	Aa_G492160.h1.t1
OG0016029	As009G219590	Aa_G148010.h1.t1
OG0016030	As009G219740	Aa_G93940.h1.t1
OG0016031	As009G219820	Aa_G93870.h1.t1
OG0016032	As009G219830	Aa_G93860.h1.t1
OG0016033	As009G219890	Aa_G93780.h1.t1
OG0016034	As009G219930	Aa_G93740.h1.t1
OG0016035	As009G220140	Aa_G344190.h1.t1
OG0016036	As009G220160	Aa_G31440.h1.t1
OG0016037	As010G220340	Aa_G122540.h1.t1
OG0016038	As010G220380	Aa_G122460.h1.t1
OG0016039	As010G220500	Aa_G309430.h1.t1
OG0016040	As010G220750	Aa_G515870.h1.t1
OG0016041	As010G221020	Aa_G109770.h1.t1
OG0016042	As010G221060	Aa_G109740.h1.t1
OG0016043	As010G221100	Aa_G177170.h1.t1
OG0016044	As010G221210	Aa_G131540.h1.t1
OG0016045	As010G221260	Aa_G124690.h1.t1
OG0016046	As010G221320	Aa_G446200.h1.t1
OG0016047	As010G221540	Aa_G342160.h1.t1
OG0016048	As010G221630	Aa_G944970.h1.t1
OG0016049	As010G221670	Aa_G225240.h1.t1
OG0016050	As010G221780	Aa_G45330.h1.t1
OG0016051	As010G221910	Aa_G411870.h1.t1
OG0016052	As010G222190	Aa_G608670.h1.t1
OG0016053	As010G222250	Aa_G106770.h1.t1
OG0016054	As010G222270	Aa_G106790.h1.t1
OG0016055	As010G222470	Aa_G248940.h1.t1
OG0016056	As010G222730	Aa_G768760.h1.t1
OG0016057	As010G222750	Aa_G253590.h1.t1
OG0016058	As010G222790	Aa_G325780.h1.t1
OG0016059	As010G222850	Aa_G390180.h1.t1
OG0016060	As010G222890	Aa_G363960.h1.t1
OG0016061	As010G222950	Aa_G556680.h1.t1
OG0016062	As010G222960	Aa_G406330.h1.t1
OG0016063	As010G223020	Aa_G711580.h1.t1
OG0016064	As010G223060	Aa_G561380.h1.t1
OG0016065	As010G223150	Aa_G420580.h1.t1
OG0016066	As010G223270	Aa_G492010.h1.t1
OG0016067	As010G223330	Aa_G377200.h1.t1
OG0016068	As010G223380	Aa_G691560.h1.t1
OG0016069	As010G223460	Aa_G254310.h1.t1
OG0016070	As010G223500	Aa_G296270.h1.t1
OG0016071	As010G223510	Aa_G296260.h1.t1
OG0016072	As010G223600	Aa_G518110.h1.t1
OG0016073	As010G223640	Aa_G207440.h1.t1
OG0016074	As010G223650	Aa_G207430.h1.t1
OG0016075	As010G223660	Aa_G207420.h1.t1
OG0016076	As010G223690	Aa_G458660.h1.t1
OG0016077	As010G224090	Aa_G88900.h1.t1
OG0016078	As010G224180	Aa_G715870.h1.t1
OG0016079	As010G224280	Aa_G578520.h1.t1
OG0016080	As010G224480	Aa_G99320.h1.t1
OG0016081	As010G224980	Aa_G597790.h1.t1
OG0016082	As010G225260	Aa_G436390.h1.t1
OG0016083	As010G225320	Aa_G436350.h1.t1
OG0016084	As010G226200	Aa_G115960.h1.t1
OG0016085	As010G226850	Aa_G337520.h1.t1
OG0016086	As010G226900	Aa_G337510.h1.t1
OG0016087	As010G227020	Aa_G337470.h1.t1
OG0016088	As010G227060	Aa_G252730.h1.t1
OG0016089	As010G227080	Aa_G252710.h1.t1
OG0016090	As010G227190	Aa_G252670.h1.t1
OG0016091	As010G227480	Aa_G6520.h1.t1
OG0016092	As010G228590	Aa_G218620.h1.t1
OG0016093	As010G229120	Aa_G449650.h1.t1
OG0016094	As010G229300	Aa_G131730.h1.t1
OG0016095	As010G229620	Aa_G609160.h1.t1
OG0016096	As010G229760	Aa_G479380.h1.t1
OG0016097	As010G231290	Aa_G634610.h1.t1
OG0016098	As010G231330	Aa_G299430.h1.t1
OG0016099	As010G231500	Aa_G40350.h1.t1
OG0016100	As010G231570	Aa_G182950.h1.t1
OG0016101	As010G231710	Aa_G405650.h1.t1
OG0016102	As010G231820	Aa_G305280.h1.t1
OG0016103	As010G231830	Aa_G305290.h1.t1
OG0016104	As010G231870	Aa_G305330.h1.t1
OG0016105	As010G232010	Aa_G305340.h1.t1
OG0016106	As010G232200	Aa_G538490.h1.t1
OG0016107	As010G232430	Aa_G446070.h1.t1
OG0016108	As010G232440	Aa_G446080.h1.t1
OG0016109	As010G232610	Aa_G335310.h1.t1
OG0016111	As010G232710	Aa_G540890.h1.t1
OG0016112	As010G232890	Aa_G144570.h1.t1
OG0016113	As010G233020	Aa_G510850.h1.t1
OG0016114	As010G233070	Aa_G295000.h1.t1
OG0016115	As010G233150	Aa_G221930.h1.t1
OG0016116	As010G233200	Aa_G222000.h1.t1
OG0016118	As010G233570	Aa_G17780.h1.t1
OG0016119	As010G233590	Aa_G437970.h1.t1
OG0016120	As010G233740	Aa_G163330.h1.t1
OG0016121	As010G233820	Aa_G413020.h1.t1
OG0016122	As010G234020	Aa_G232170.h1.t1
OG0016123	As010G234040	Aa_G232200.h1.t1, Aa_G232190.h1.t1
OG0016124	As010G234150	Aa_G170750.h1.t1
OG0016125	As010G234170	Aa_G170790.h1.t1
OG0016126	As010G234220	Aa_G297620.h1.t1
OG0016127	As010G234290	Aa_G319530.h1.t1
OG0016128	As010G234340	Aa_G319470.h1.t1
OG0016129	As010G234390	Aa_G149300.h1.t1
OG0016130	As010G234470	Aa_G149350.h1.t1
OG0016131	As010G234480	Aa_G149360.h1.t1
OG0016132	As010G234510	Aa_G245900.h1.t1
OG0016133	As010G234530	Aa_G245880.h1.t1
OG0016134	As010G234570	Aa_G245840.h1.t1
OG0016135	As010G234600	Aa_G245820.h1.t1
OG0016136	As010G234920	Aa_G475200.h1.t1
OG0016137	As010G235300	Aa_G485910.h1.t1
OG0016138	As010G235440	Aa_G204310.h1.t1
OG0016139	As010G235470	Aa_G204290.h1.t1
OG0016140	As010G235540	Aa_G787050.h1.t1
OG0016141	As010G235760	Aa_G314210.h1.t1
OG0016142	As010G235800	Aa_G129480.h1.t1
OG0016143	As010G236030	Aa_G129290.h1.t1
OG0016144	As010G236100	Aa_G654170.h1.t1
OG0016145	As010G236230	Aa_G104350.h1.t1
OG0016146	As010G236550	Aa_G193630.h1.t1
OG0016148	As010G236730	Aa_G418910.h1.t1
OG0016149	As010G236830	Aa_G418990.h1.t1
OG0016151	As010G236960	Aa_G211290.h1.t1
OG0016152	As010G237000	Aa_G111100.h1.t1, Aa_G111090.h1.t1
OG0016153	As010G237020	Aa_G111120.h1.t1
OG0016154	As010G237090	Aa_G111190.h1.t1
OG0016155	As010G237100	Aa_G111200.h1.t1
OG0016156	As010G237270	Aa_G87750.h1.t1
OG0016157	As010G237300	Aa_G87760.h1.t1
OG0016158	As010G237350	Aa_G87820.h1.t1
OG0016159	As010G237400	Aa_G87860.h1.t1
OG0016160	As010G237640	Aa_G281730.h1.t1
OG0016161	As010G237840	Aa_G64870.h1.t1
OG0016162	As010G237870	Aa_G64850.h1.t1
OG0016163	As010G237940	Aa_G64760.h1.t1
OG0016164	As010G237960	Aa_G128400.h1.t1, Aa_G356250.h1.t1
OG0016165	As010G238130	Aa_G198500.h1.t1
OG0016166	As010G238150	Aa_G198480.h1.t1
OG0016167	As010G238180	Aa_G198420.h1.t1
OG0016168	As010G238290	Aa_G348820.h1.t1
OG0016169	As010G238500	Aa_G259450.h1.t1
OG0016170	As010G238550	Aa_G476890.h1.t1
OG0016171	As010G238640	Aa_G477030.h1.t1, Aa_G201440.h1.t1
OG0016172	As010G238670	Aa_G477070.h1.t1
OG0016173	As010G238760	Aa_G64500.h1.t1
OG0016174	As010G238850	Aa_G64600.h1.t1
OG0016175	As010G238890	Aa_G492790.h1.t1
OG0016176	As010G238900	Aa_G492800.h1.t1
OG0016177	As010G238960	Aa_G492850.h1.t1
OG0016178	As010G238990	Aa_G492870.h1.t1
OG0016179	As010G239200	Aa_G283770.h1.t1
OG0016180	As010G239210	Aa_G639690.h1.t1
OG0016181	As010G239240	Aa_G449840.h1.t1
OG0016182	As010G239460	Aa_G30590.h1.t1
OG0016183	As010G239540	Aa_G30500.h1.t1
OG0016185	As010G239950	Aa_G203160.h1.t1
OG0016186	As010G240230	Aa_G303460.h1.t1
OG0016187	As010G240270	Aa_G303360.h1.t1
OG0016188	As010G240310	Aa_G708440.h1.t1
OG0016189	As010G240540	Aa_G640620.h1.t1
OG0016190	As010G240570	Aa_G341850.h1.t1
OG0016191	As010G240600	Aa_G341820.h1.t1
OG0016192	As010G240620	Aa_G341800.h1.t1
OG0016193	As010G240680, As010G240660	Aa_G341770.h1.t1
OG0016194	As010G240820	Aa_G579200.h1.t1
OG0016195	As010G241080	Aa_G187280.h1.t1
OG0016196	As010G241240	Aa_G187120.h1.t1
OG0016197	As010G241260	Aa_G199380.h1.t1
OG0016198	As010G241280	Aa_G199360.h1.t1
OG0016199	As010G242130	Aa_G457930.h1.t1
OG0016200	As010G242250	Aa_G370310.h1.t1
OG0016201	As010G242260	Aa_G293050.h1.t1
OG0016202	As010G242290	Aa_G293070.h1.t1
OG0016203	As010G242350	Aa_G293170.h1.t1
OG0016204	As010G242640, As010G242630	Aa_G336920.h1.t1
OG0016205	As010G242970	Aa_G457390.h1.t1
OG0016206	As010G243150	Aa_G293650.h1.t1
OG0016207	As010G243250	Aa_G293550.h1.t1
OG0016208	As010G244050	Aa_G385690.h1.t1
OG0016209	As010G244060	Aa_G385700.h1.t1
OG0016210	As010G244170	Aa_G389020.h1.t1
OG0016211	As010G244200	Aa_G484930.h1.t1, Aa_G484920.h1.t1, Aa_G389040.h1.t1
OG0016212	As010G244240	Aa_G706640.h1.t1
OG0016213	As010G244390	Aa_G239090.h1.t1
OG0016214	As010G244500	Aa_G239250.h1.t1
OG0016215	As010G244550	Aa_G239190.h1.t1
OG0016216	As010G244560	Aa_G239180.h1.t1
OG0016217	As010G244570	Aa_G239170.h1.t1
OG0016218	As011G244690	Aa_G40040.h1.t1
OG0016219	As011G244780	Aa_G720240.h1.t1
OG0016220	As011G244950	Aa_G378960.h1.t1
OG0016221	As011G244990	Aa_G374050.h1.t1
OG0016222	As011G245520	Aa_G463650.h1.t1
OG0016223	As011G245620	Aa_G546600.h1.t1
OG0016224	As011G245640	Aa_G207830.h1.t1
OG0016225	As011G245730	Aa_G327430.h1.t1
OG0016226	As011G246040	Aa_G237670.h1.t1
OG0016227	As011G246260	Aa_G483870.h1.t1
OG0016228	As011G246880	Aa_G140320.h1.t1
OG0016229	As011G246980	Aa_G1480.h1.t1
OG0016230	As011G247190	Aa_G1230.h1.t1
OG0016231	As011G247590	Aa_G235030.h1.t1
OG0016232	As011G247700	Aa_G424020.h1.t1
OG0016233	As011G247880	Aa_G32080.h1.t1
OG0016234	As011G248100	Aa_G233750.h1.t1
OG0016235	As011G248130	Aa_G233780.h1.t1
OG0016236	As011G248350	Aa_G223390.h1.t1, Aa_G223380.h1.t1
OG0016237	As011G248430	Aa_G223470.h1.t1
OG0016238	As011G248440	Aa_G223480.h1.t1
OG0016239	As011G248450	Aa_G223490.h1.t1
OG0016240	As011G248480	Aa_G223520.h1.t1
OG0016242	As011G248820	Aa_G317050.h1.t1
OG0016243	As011G248960	Aa_G97050.h1.t1
OG0016244	As011G249100	Aa_G20490.h1.t1
OG0016245	As011G249110	Aa_G20480.h1.t1
OG0016246	As011G249130	Aa_G20450.h1.t1
OG0016247	As011G249170	Aa_G20380.h1.t1
OG0016248	As011G249190	Aa_G20350.h1.t1
OG0016249	As011G249320	Aa_G753450.h1.t1
OG0016250	As011G249480	Aa_G53620.h1.t1
OG0016251	As011G249550	Aa_G53550.h1.t1
OG0016252	As011G249580	Aa_G53520.h1.t1
OG0016253	As011G249650	Aa_G587220.h1.t1
OG0016254	As011G249940	Aa_G176880.h1.t1
OG0016255	As011G249990	Aa_G176940.h1.t1
OG0016256	As011G250060	Aa_G176990.h1.t1
OG0016257	As011G250110	Aa_G63010.h1.t1
OG0016258	As011G250160	Aa_G62970.h1.t1
OG0016259	As011G250430	Aa_G82030.h1.t1
OG0016260	As011G250640	Aa_G104740.h1.t1
OG0016262	As011G250960	Aa_G342830.h1.t1
OG0016263	As011G251050	Aa_G342900.h1.t1
OG0016264	As011G251210	Aa_G382270.h1.t1
OG0016265	As011G257300, As011G251280	Aa_G240050.h1.t1
OG0016267	As011G251700	Aa_G164460.h1.t1
OG0016268	As011G251810	Aa_G164570.h1.t1
OG0016269	As011G251890	Aa_G164650.h1.t1
OG0016270	As011G251900	Aa_G164660.h1.t1
OG0016271	As011G252000	Aa_G50760.h1.t1
OG0016272	As011G252770	Aa_G250560.h1.t1
OG0016273	As011G252900	Aa_G222510.h1.t1
OG0016274	As011G252940	Aa_G133340.h1.t1
OG0016275	As011G252960	Aa_G133330.h1.t1
OG0016276	As011G253040	Aa_G133260.h1.t1
OG0016277	As011G253250	Aa_G284680.h1.t1
OG0016278	As011G253380	Aa_G72030.h1.t1
OG0016279	As011G253500	Aa_G229450.h1.t1
OG0016280	As011G253540	Aa_G229420.h1.t1
OG0016281	As011G254020	Aa_G858190.h1.t1
OG0016282	As011G254210	Aa_G538150.h1.t1
OG0016283	As011G254460	Aa_G96530.h1.t1
OG0016284	As011G255100	Aa_G330880.h1.t1
OG0016285	As011G255240	Aa_G239900.h1.t1
OG0016286	As011G255390	Aa_G87440.h1.t1
OG0016287	As011G255940	Aa_G227300.h1.t1
OG0016289	As011G256230	Aa_G199050.h1.t1
OG0016290	As011G256250	Aa_G199020.h1.t1
OG0016291	As011G256580	Aa_G306430.h1.t1
OG0016292	As011G256710	Aa_G400010.h1.t1
OG0016293	As011G256740	Aa_G399990.h1.t1
OG0016294	As011G256790	Aa_G35850.h1.t1
OG0016295	As011G257160	Aa_G76900.h1.t1
OG0016296	As011G257500	Aa_G380120.h1.t1
OG0016297	As011G257620	Aa_G77010.h1.t1
OG0016298	As011G258430	Aa_G204590.h1.t1
OG0016299	As011G258650	Aa_G680660.h1.t1
OG0016300	As011G258660	Aa_G390.h1.t1
OG0016301	As011G258930	Aa_G240.h1.t1
OG0016302	As011G259270	Aa_G354210.h1.t1
OG0016303	As011G260650	Aa_G238050.h1.t1
OG0016304	As011G260930	Aa_G105300.h1.t1
OG0016305	As011G261100	Aa_G116410.h1.t1
OG0016306	As011G261580	Aa_G302840.h1.t1
OG0016307	As011G261770	Aa_G105330.h1.t1
OG0016309	As011G262040	Aa_G105230.h1.t1
OG0016310	As011G262060	Aa_G105210.h1.t1
OG0016311	As011G262090	Aa_G105200.h1.t1
OG0016312	As011G262100	Aa_G105190.h1.t1
OG0016313	As011G262110	Aa_G105180.h1.t1
OG0016314	As011G262120	Aa_G105170.h1.t1
OG0016315	As011G262200	Aa_G105110.h1.t1
OG0016316	As011G262220	Aa_G105090.h1.t1
OG0016317	As011G262290	Aa_G105050.h1.t1
OG0016318	As011G262300	Aa_G395310.h1.t1
OG0016319	As011G262360	Aa_G298700.h1.t1
OG0016320	As011G262580	Aa_G269150.h1.t1
OG0016321	As011G262620	Aa_G675140.h1.t1
OG0016322	As011G262650	Aa_G284860.h1.t1
OG0016323	As011G262700	Aa_G246810.h1.t1
OG0016324	As011G262710	Aa_G246780.h1.t1
OG0016325	As011G262860	Aa_G548590.h1.t1, Aa_G384680.h1.t1
OG0016326	As011G263400	Aa_G543470.h1.t1
OG0016327	As011G263540	Aa_G323520.h1.t1
OG0016328	As011G263680	Aa_G70100.h1.t1
OG0016329	As011G263710	Aa_G70080.h1.t1
OG0016330	As011G264160	Aa_G436180.h1.t1
OG0016331	As011G264250	Aa_G421720.h1.t1
OG0016332	As011G264640	Aa_G329610.h1.t1
OG0016333	As011G264890	Aa_G197450.h1.t1
OG0016334	As011G264910	Aa_G197440.h1.t1
OG0016335	As011G265030	Aa_G235660.h1.t1
OG0016336	As011G265180	Aa_G483720.h1.t1
OG0016337	As011G265350	Aa_G415500.h1.t1
OG0016338	As011G265400	Aa_G415550.h1.t1
OG0016339	As011G265430	Aa_G99890.h1.t1
OG0016340	As011G265480	Aa_G99990.h1.t1
OG0016341	As011G265650	Aa_G185840.h1.t1
OG0016342	As011G265850	Aa_G259240.h1.t1
OG0016343	As011G266030	Aa_G244910.h1.t1
OG0016344	As011G266050	Aa_G244960.h1.t1
OG0016345	As011G266400	Aa_G726600.h1.t1
OG0016346	As011G266530	Aa_G64150.h1.t1
OG0016347	As011G266580	Aa_G64230.h1.t1
OG0016348	As011G266630	Aa_G513460.h1.t1
OG0016349	As011G266740	Aa_G166630.h1.t1
OG0016350	As011G266750	Aa_G166620.h1.t1
OG0016351	As011G266940	Aa_G166510.h1.t1
OG0016352	As011G267410	Aa_G505080.h1.t1
OG0016353	As011G267550	Aa_G440890.h1.t1
OG0016354	As011G267590	Aa_G505110.h1.t1
OG0016355	As012G267940	Aa_G109010.h1.t1
OG0016356	As012G267970	Aa_G109040.h1.t1
OG0016357	As012G268040	Aa_G378670.h1.t1
OG0016358	As012G268120	Aa_G420920.h1.t1
OG0016359	As012G268290	Aa_G193180.h1.t1
OG0016360	As012G268360	Aa_G193230.h1.t1
OG0016361	As012G268710	Aa_G231470.h1.t1
OG0016362	As012G268850	Aa_G375440.h1.t1
OG0016363	As012G268920	Aa_G176050.h1.t1
OG0016364	As012G268940	Aa_G243370.h1.t1
OG0016365	As012G269190	Aa_G608290.h1.t1
OG0016366	As012G269230	Aa_G458820.h1.t1
OG0016368	As012G269520	Aa_G643170.h1.t1
OG0016369	As012G269850	Aa_G501510.h1.t1
OG0016370	As012G269950	Aa_G381980.h1.t1
OG0016372	As012G270420	Aa_G173580.h1.t1
OG0016373	As012G270430	Aa_G173590.h1.t1
OG0016374	As012G270450	Aa_G173610.h1.t1
OG0016375	As012G270530	Aa_G465530.h1.t1
OG0016376	As012G270570	Aa_G465570.h1.t1
OG0016377	As012G270630	Aa_G386140.h1.t1
OG0016378	As012G270740	Aa_G256030.h1.t1
OG0016379	As012G270770	Aa_G256060.h1.t1
OG0016380	As012G270860	Aa_G568110.h1.t1
OG0016381	As012G270880	Aa_G219710.h1.t1
OG0016382	As012G270900	Aa_G219730.h1.t1
OG0016383	As012G271630	Aa_G410600.h1.t1
OG0016384	As012G271710	Aa_G431680.h1.t1
OG0016385	As012G271720	Aa_G431670.h1.t1
OG0016386	As012G271780	Aa_G415040.h1.t1
OG0016387	As012G271850	Aa_G582080.h1.t1
OG0016388	As012G271910	Aa_G370060.h1.t1
OG0016389	As012G271920	Aa_G370070.h1.t1
OG0016390	As012G271990	Aa_G36860.h1.t1
OG0016391	As012G272030	Aa_G36830.h1.t1
OG0016392	As012G272080	Aa_G178400.h1.t1
OG0016393	As012G272370	Aa_G459430.h1.t1
OG0016394	As012G272460	Aa_G180980.h1.t1
OG0016395	As012G272480	Aa_G656560.h1.t1
OG0016396	As012G272510	Aa_G92510.h1.t1
OG0016397	As012G272580	Aa_G92570.h1.t1
OG0016398	As012G272850	Aa_G513230.h1.t1
OG0016399	As012G272870	Aa_G581490.h1.t1
OG0016400	As012G272880	Aa_G581500.h1.t1
OG0016401	As012G272890	Aa_G705460.h1.t1
OG0016402	As012G272930	Aa_G95900.h1.t1
OG0016403	As012G273040	Aa_G689710.h1.t1
OG0016404	As012G273630	Aa_G110640.h1.t1
OG0016405	As012G273740	Aa_G110740.h1.t1
OG0016406	As012G273800	Aa_G110800.h1.t1
OG0016407	As012G273880	Aa_G110870.h1.t1
OG0016408	As012G273970, As022G292030	Aa_G57610.h1.t1
OG0016409	As012G274020	Aa_G57570.h1.t1
OG0016410	As012G274030	Aa_G57550.h1.t1
OG0016411	As012G274050	Aa_G57530.h1.t1
OG0016412	As012G274140	Aa_G418770.h1.t1
OG0016413	As012G274220	Aa_G380700.h1.t1
OG0016414	As012G274350	Aa_G461360.h1.t1
OG0016415	As012G274500	Aa_G507540.h1.t1
OG0016416	As012G274750	Aa_G565100.h1.t1
OG0016418	As012G274780	Aa_G727550.h1.t1
OG0016419	As012G275010	Aa_G562820.h1.t1
OG0016420	As012G275020	Aa_G138790.h1.t1
OG0016421	As012G275370	Aa_G12140.h1.t1
OG0016422	As012G275470	Aa_G485510.h1.t1
OG0016423	As012G275560	Aa_G300250.h1.t1
OG0016424	As012G275760	Aa_G339250.h1.t1
OG0016425	As012G275910	Aa_G114520.h1.t1
OG0016427	As012G276170	Aa_G153530.h1.t1
OG0016428	As012G276180	Aa_G153540.h1.t1
OG0016429	As012G276190	Aa_G153560.h1.t1
OG0016430	As012G276610	Aa_G211570.h1.t1
OG0016431	As012G276810, As012G276650	Aa_G174480.h1.t1
OG0016432	As012G277080	Aa_G454410.h1.t1
OG0016433	As012G277100	Aa_G14140.h1.t1
OG0016434	As012G277870	Aa_G582250.h1.t1
OG0016435	As012G277890	Aa_G582240.h1.t1
OG0016436	As012G278500	Aa_G236130.h1.t1
OG0016437	As012G278550	Aa_G235910.h1.t1
OG0016438	As012G278860	Aa_G236070.h1.t1
OG0016439	As012G279010	Aa_G178540.h1.t1
OG0016440	As012G279080	Aa_G123020.h1.t1
OG0016441	As012G279420	Aa_G62340.h1.t1
